
[00:00:00.000 --> 00:00:05.000]  今天的經文是記載在有兩個出處
[00:03:21.000 --> 00:03:23.000]  我等一下一路分享的時候
[00:03:23.000 --> 00:03:26.000]  大家就會知道答案了
[00:03:26.000 --> 00:03:29.000]  當我們講起愛己的時候
[00:03:29.000 --> 00:03:31.000]  有些人會覺得
[00:03:31.000 --> 00:03:32.000]  這個題目
[00:03:32.000 --> 00:03:36.000]  這個愛己是不是很自私呢?
[00:03:36.000 --> 00:03:40.000]  這個愛己是不是很自我中心呢?
[00:03:40.000 --> 00:03:42.000]  甚至有人會覺得
[00:03:42.000 --> 00:03:45.000]  愛己會不會很狹隘呢?
[00:03:45.000 --> 00:03:48.000]  我們應該要空分廣闊一點
[00:03:48.000 --> 00:03:50.000]  眼界闊一點
[00:03:50.000 --> 00:03:52.000]  我們要愛多一點的人
[00:03:52.000 --> 00:03:53.000]  愛身邊的人
[00:03:53.000 --> 00:03:55.000]  愛周圍的人
[00:03:55.000 --> 00:04:00.000]  這個才是我們應該要追求的目標
[00:04:00.000 --> 00:04:02.000]  是不是有些矛盾在當中呢?
[00:04:02.000 --> 00:04:06.000]  所以今天會跟大家去思想一下
[00:04:06.000 --> 00:04:09.000]  怎樣才算愛己呢?
[00:04:09.000 --> 00:04:11.000]  其實愛己
[00:04:11.000 --> 00:04:15.000]  是有聖經的基礎在的
[00:04:15.000 --> 00:04:16.000]  就是說
[00:04:16.000 --> 00:04:19.000]  主席已經讀了兩處的經文
[00:04:19.000 --> 00:04:20.000]  好嗎?
[00:04:20.000 --> 00:04:21.000]  我也想弟兄姊妹
[00:04:21.000 --> 00:04:24.000]  來打開《創世紀》的第一章
[00:04:24.000 --> 00:04:27.000]  我想你們讀26、27、28
[00:04:27.000 --> 00:04:29.000]  三節的經文
[00:04:29.000 --> 00:04:35.000]  《創世紀》
[00:04:35.000 --> 00:04:38.000]  第一章
[00:04:38.000 --> 00:04:40.000]  26、27、28
[00:04:40.000 --> 00:04:42.000]  我們找到的時候一起讀
[00:04:42.000 --> 00:04:43.000]  預備起
[00:04:43.000 --> 00:05:12.000]  (念經)
[00:05:12.000 --> 00:05:27.000]  (念經)
[00:05:27.000 --> 00:05:32.000]  這裡說起上帝的創造
[00:05:32.000 --> 00:05:36.000]  跟愛己是很有關係的
[00:05:36.000 --> 00:05:39.000]  為什麼有密切關係呢?
[00:05:39.000 --> 00:05:41.000]  因為原來我們每一個人
[00:05:41.000 --> 00:05:44.000]  在上帝的創造的過程當中
[00:05:44.000 --> 00:05:47.000]  其實都是很獨特的
[00:05:47.000 --> 00:05:48.000]  你有沒有留意到
[00:05:48.000 --> 00:05:51.000]  當上帝造我們人類的時候
[00:05:51.000 --> 00:05:53.000]  他創造萬物
[00:05:53.000 --> 00:05:55.000]  創造大地
[00:05:55.000 --> 00:05:57.000]  是唯獨是
[00:05:57.000 --> 00:05:59.000]  上帝造人的時候
[00:05:59.000 --> 00:06:00.000]  是與別不同的
[00:06:00.000 --> 00:06:02.000]  怎樣不同呢?
[00:06:02.000 --> 00:06:03.000]  這裡聖經告訴我們
[00:06:03.000 --> 00:06:04.000]  第一
[00:06:04.000 --> 00:06:06.000]  上帝造我們人的時候
[00:06:06.000 --> 00:06:09.000]  是按照他的形象去造的
[00:06:09.000 --> 00:06:11.000]  他的形象包括了
[00:06:11.000 --> 00:06:14.000]  上帝將他自己本身的
[00:06:14.000 --> 00:06:16.000]  一些獨有的
[00:06:16.000 --> 00:06:18.000]  特有的一些屬性
[00:06:18.000 --> 00:06:21.000]  都賜給了我們人
[00:06:21.000 --> 00:06:24.000]  例如我們人
[00:06:24.000 --> 00:06:27.000]  當我們有愛心去關懷的時候
[00:06:27.000 --> 00:06:29.000]  有人愛的心
[00:06:29.000 --> 00:06:30.000]  這種人愛的心
[00:06:30.000 --> 00:06:33.000]  也是上帝的屬性
[00:06:33.000 --> 00:06:37.000]  好像當我們見到一些事情
[00:06:37.000 --> 00:06:40.000]  我們需要去表達公義的時候
[00:06:40.000 --> 00:06:42.000]  這個公平公義的心
[00:06:42.000 --> 00:06:45.000]  也是上帝的屬性在當中的
[00:06:45.000 --> 00:06:47.000]  上帝造我們人的時候
[00:06:47.000 --> 00:06:52.000]  將他很重要的屬性裏面的元素給我們
[00:06:52.000 --> 00:06:54.000]  不單止
[00:06:54.000 --> 00:06:56.000]  上帝也給我們有什麼呢?
[00:06:56.000 --> 00:06:57.000]  有感性
[00:06:57.000 --> 00:06:58.000]  有感情
[00:06:58.000 --> 00:07:01.000]  因為上帝本身是有感情的
[00:07:01.000 --> 00:07:04.000]  上帝也將理性給過我們
[00:07:04.000 --> 00:07:05.000]  因為上帝造萬物
[00:07:05.000 --> 00:07:07.000]  造所有的事情
[00:07:07.000 --> 00:07:09.000]  都是有計劃的
[00:07:09.000 --> 00:07:10.000]  所以你會發覺到
[00:07:10.000 --> 00:07:12.000]  上帝造我們人類的時候
[00:07:12.000 --> 00:07:14.000]  是很獨特的
[00:07:14.000 --> 00:07:17.000]  而且其中一樣最獨特的地方
[00:07:17.000 --> 00:07:21.000]  上帝是將道德標準給過我們
[00:07:21.000 --> 00:07:23.000]  換句話來說
[00:07:23.000 --> 00:07:26.000]  無論其他的生物
[00:07:26.000 --> 00:07:27.000]  其他的動物
[00:07:27.000 --> 00:07:30.000]  其他的不同的被造之物
[00:07:30.000 --> 00:07:34.000]  你會發覺他們是沒有道德標準
[00:07:34.000 --> 00:07:38.000]  唯獨是人是有道德的標準
[00:07:38.000 --> 00:07:41.000]  所以你看到上帝造人的時候
[00:07:41.000 --> 00:07:42.000]  是很特別的
[00:07:42.000 --> 00:07:43.000]  是很獨特的
[00:07:43.000 --> 00:07:45.000]  不單止是這樣
[00:07:45.000 --> 00:07:46.000]  聖經又說
[00:07:46.000 --> 00:07:50.000]  上帝是按照他的樣式來造我們
[00:07:50.000 --> 00:07:51.000]  換句話來說
[00:07:51.000 --> 00:07:53.000]  我們和上帝的樣子
[00:07:53.000 --> 00:07:57.000]  和上帝的樣式是很相似的
[00:07:57.000 --> 00:08:00.000]  有個模在當中的
[00:08:00.000 --> 00:08:02.000]  當上帝造我們人的時候
[00:08:02.000 --> 00:08:04.000]  上帝是要讓我們人
[00:08:04.000 --> 00:08:06.000]  和他有一個密切的關係
[00:08:06.000 --> 00:08:09.000]  所以當他造我們人的時候
[00:08:09.000 --> 00:08:13.000]  他就將我們人和神
[00:08:13.000 --> 00:08:18.000]  溝通的一個很重要的元素給我們
[00:08:18.000 --> 00:08:21.000]  就是上帝將靈性給我們
[00:08:21.000 --> 00:08:22.000]  正如大家知道
[00:08:22.000 --> 00:08:24.000]  神造人的過程當中
[00:08:24.000 --> 00:08:29.000]  神是將靈氣吹在人的鼻孔當中
[00:08:29.000 --> 00:08:31.000]  聖經就記載了
[00:08:31.000 --> 00:08:35.000]  人就成為一個有靈的活人
[00:08:35.000 --> 00:08:38.000]  所以人可以和上帝溝通
[00:08:38.000 --> 00:08:42.000]  是因為我們有上帝是一個靈
[00:08:42.000 --> 00:08:46.000]  以致我們能夠和他建立緊密的關係
[00:08:46.000 --> 00:08:47.000]  因此你看到
[00:08:47.000 --> 00:08:51.000]  在整個創造的過程當中
[00:08:51.000 --> 00:08:56.000]  其實人是被造是很獨特的一個人
[00:08:56.000 --> 00:08:59.000]  神不單止造我們人
[00:08:59.000 --> 00:09:03.000]  上帝也給我們有享受
[00:09:03.000 --> 00:09:05.000]  有甚麼享受呢?
[00:09:05.000 --> 00:09:08.000]  就是當上帝創造完我們人類之後
[00:09:08.000 --> 00:09:11.000]  你記得是第六日造人
[00:09:11.000 --> 00:09:15.000]  但之前的第三、第四、第五
[00:09:15.000 --> 00:09:19.000]  之前上帝已經造了天地萬物
[00:09:19.000 --> 00:09:22.000]  造了很多美麗的大自然
[00:09:22.000 --> 00:09:24.000]  所以當人被造之後
[00:09:24.000 --> 00:09:30.000]  我們可以享受天賦給我們的美麗環境
[00:09:30.000 --> 00:09:32.000]  所以真的非常之好
[00:09:32.000 --> 00:09:34.000]  好像第一次去旅行回來
[00:09:34.000 --> 00:09:37.000]  你會發覺除了充完電
[00:09:37.000 --> 00:09:39.000]  你會發覺這次去旅行
[00:09:39.000 --> 00:09:41.000]  看到很多很美麗的景色
[00:09:41.000 --> 00:09:44.000]  令你讚嘆不絕
[00:09:44.000 --> 00:09:45.000]  為甚麼呢?
[00:09:45.000 --> 00:09:50.000]  因為上帝造的各樣美景當中
[00:09:50.000 --> 00:09:53.000]  都是可以給我們人去享受
[00:09:53.000 --> 00:09:55.000]  你要記得,不是單單享受
[00:09:55.000 --> 00:09:58.000]  原來上帝還要給我們一個責任
[00:09:58.000 --> 00:10:00.000]  這個責任是甚麼呢?
[00:10:00.000 --> 00:10:03.000]  原來上帝給我們有義務也有責任
[00:10:03.000 --> 00:10:09.000]  責任就是我們要對上帝造的大地
[00:10:09.000 --> 00:10:11.000]  我們要守護著它
[00:10:11.000 --> 00:10:14.000]  我們要愛護這個地球
[00:10:14.000 --> 00:10:18.000]  我們要去管理這個大地
[00:10:18.000 --> 00:10:21.000]  以致這個大地、這個地球
[00:10:21.000 --> 00:10:25.000]  能夠可以川流不息地延續下去
[00:10:25.000 --> 00:10:29.000]  所以你看到上帝造我們人類的時候
[00:10:29.000 --> 00:10:32.000]  不單止是這麼獨特
[00:10:32.000 --> 00:10:35.000]  而且是委以重任的
[00:10:35.000 --> 00:10:39.000]  即是說我們每一個人被造的過程當中
[00:10:39.000 --> 00:10:42.000]  上帝都是很重視我們
[00:10:42.000 --> 00:10:45.000]  給我們有很重要的任務
[00:10:45.000 --> 00:10:47.000]  每一個人都是有他的
[00:10:47.000 --> 00:10:50.000]  用處在當中
[00:10:50.000 --> 00:10:53.000]  這個就是第一樣你會明白到
[00:10:53.000 --> 00:10:55.000]  為甚麼我們要愛己呢?
[00:10:55.000 --> 00:10:57.000]  因為原來我們每一個人
[00:10:57.000 --> 00:11:00.000]  在上帝造的過程當中
[00:11:00.000 --> 00:11:02.000]  是這麼獨特的一個人
[00:11:02.000 --> 00:11:04.000]  是這麼重要的一個人
[00:11:04.000 --> 00:11:07.000]  是上帝看我們有一個
[00:11:07.000 --> 00:11:09.000]  很奇妙的一個傑作
[00:11:09.000 --> 00:11:14.000]  就好像在當中弟兄姊妹
[00:11:14.000 --> 00:11:19.000]  有時候你們畫完一幅畫
[00:11:19.000 --> 00:11:22.000]  畫完之後你會很欣賞它
[00:11:22.000 --> 00:11:25.000]  弟兄姊妹你做一些圖詞
[00:11:25.000 --> 00:11:28.000]  你用了很多心機慢慢去做
[00:11:28.000 --> 00:11:30.000]  不斷去磨
[00:11:30.000 --> 00:11:34.000]  不斷去製造這個圖詞出來
[00:11:34.000 --> 00:11:38.000]  當你做完之後你會發覺你的作品
[00:11:38.000 --> 00:11:42.000]  你一看下去你會很欣賞
[00:11:42.000 --> 00:11:46.000]  當然我們不說它有多少分
[00:11:46.000 --> 00:11:48.000]  是否漂亮我們不說它
[00:11:48.000 --> 00:11:50.000]  只是說一件事
[00:11:50.000 --> 00:11:52.000]  你自己做完的東西
[00:11:52.000 --> 00:11:54.000]  你會有那種滿足感
[00:11:54.000 --> 00:11:56.000]  你會很欣賞它
[00:11:56.000 --> 00:11:59.000]  就好像小朋友他畫一幅畫
[00:11:59.000 --> 00:12:01.000]  你看完那幅畫你會覺得
[00:12:01.000 --> 00:12:04.000]  這幅畫可能大人的眼光
[00:12:04.000 --> 00:12:06.000]  覺得甚麼都畫得出來
[00:12:06.000 --> 00:12:08.000]  畫得好像烏尼瑪達
[00:12:08.000 --> 00:12:10.000]  或者比例又不對
[00:12:10.000 --> 00:12:12.000]  尺寸又不對
[00:12:12.000 --> 00:12:14.000]  不過你不要理它
[00:12:14.000 --> 00:12:16.000]  只要你發覺這個小朋友
[00:12:16.000 --> 00:12:19.000]  他自己畫完這幅畫出來的時候
[00:12:19.000 --> 00:12:23.000]  在他的眼光當中這幅畫是甚麼
[00:12:23.000 --> 00:12:25.000]  就非常之美麗了
[00:12:25.000 --> 00:12:28.000]  因為是他親手畫的
[00:12:28.000 --> 00:12:30.000]  如果你從這一點去思想的時候
[00:12:30.000 --> 00:12:32.000]  你就可以想像到
[00:12:32.000 --> 00:12:35.000]  當上帝他創造萬物之後
[00:12:35.000 --> 00:12:38.000]  上帝最後做到人的階段的時候
[00:12:38.000 --> 00:12:40.000]  原來他發覺到
[00:12:40.000 --> 00:12:43.000]  原來人被造是一個甚麼
[00:12:43.000 --> 00:12:50.000]  是一個最偉大、最美麗、最奇妙的一個傑作
[00:12:50.000 --> 00:12:52.000]  所以由此可見
[00:12:52.000 --> 00:12:55.000]  上帝是多麼重視我們
[00:12:55.000 --> 00:12:59.000]  這個就是我們為甚麼說要講到愛己
[00:12:59.000 --> 00:13:03.000]  是因為人被造的裏面
[00:13:03.000 --> 00:13:06.000]  是充分看到上帝的心意
[00:13:06.000 --> 00:13:12.000]  這裡所講的就是創世紀
[00:13:12.000 --> 00:13:14.000]  然後就是詩篇
[00:13:14.000 --> 00:13:17.000]  詩篇是詩人的作者
[00:13:17.000 --> 00:13:20.000]  在他的寫作裏面
[00:13:20.000 --> 00:13:21.000]  他一開始就說
[00:13:21.000 --> 00:13:23.000]  耶和華,我們的主啊!
[00:13:23.000 --> 00:13:26.000]  你的名在全地,何其美?
[00:13:26.000 --> 00:13:28.000]  一直延伸下去
[00:13:28.000 --> 00:13:30.000]  就去到第四節了
[00:13:30.000 --> 00:13:32.000]  去到第四節詩人就說了
[00:13:32.000 --> 00:13:35.000]  人算甚麼?理景固連他
[00:13:35.000 --> 00:13:38.000]  世人算甚麼?理景固他
[00:13:38.000 --> 00:13:40.000]  你叫他給甚麼?
[00:13:40.000 --> 00:13:43.000]  天使微少一點
[00:13:43.000 --> 00:13:49.000]  但是你賜他榮耀、尊貴為冠冕
[00:13:49.000 --> 00:13:50.000]  換句話來說
[00:13:50.000 --> 00:13:53.000]  在上帝的創造當中
[00:13:53.000 --> 00:13:55.000]  人的地位、人的身份
[00:13:55.000 --> 00:13:57.000]  雖然不及天使
[00:13:57.000 --> 00:14:02.000]  但是我們能力不及天使那麼強
[00:14:02.000 --> 00:14:05.000]  我們的地位低於天使
[00:14:05.000 --> 00:14:07.000]  但是在上帝的眼中
[00:14:07.000 --> 00:14:09.000]  上帝卻是給我們甚麼?
[00:14:09.000 --> 00:14:12.000]  榮耀、尊貴為冠冕
[00:14:12.000 --> 00:14:15.000]  而這些卻是天使所沒有的
[00:14:15.000 --> 00:14:16.000]  換句話來說
[00:14:16.000 --> 00:14:20.000]  上帝在他的眼目當中
[00:14:20.000 --> 00:14:22.000]  他看我們人的時候
[00:14:22.000 --> 00:14:26.000]  是看得非常之寶貴
[00:14:26.000 --> 00:14:28.000]  如珠如寶
[00:14:28.000 --> 00:14:34.000]  好像有些家裡只有一個兒子
[00:14:34.000 --> 00:14:36.000]  一個女兒的時候
[00:14:36.000 --> 00:14:38.000]  看這個兒子這個女兒
[00:14:38.000 --> 00:14:39.000]  很寶貴
[00:14:39.000 --> 00:14:40.000]  如珠如寶
[00:14:40.000 --> 00:14:42.000]  掌上明珠
[00:14:42.000 --> 00:14:45.000]  所以從兩段聖經裡
[00:14:45.000 --> 00:14:48.000]  就讓我們看到一個結論
[00:14:48.000 --> 00:14:50.000]  原來我們每一個人
[00:14:50.000 --> 00:14:52.000]  為甚麼我們會愛己呢?
[00:14:52.000 --> 00:14:54.000]  是因為聖經告訴我們
[00:14:54.000 --> 00:14:57.000]  原來我們人是獨特的
[00:14:57.000 --> 00:15:00.000]  人是重視的
[00:15:00.000 --> 00:15:02.000]  人是尊貴的
[00:15:02.000 --> 00:15:05.000]  既然是這樣的基礎底下
[00:15:05.000 --> 00:15:06.000]  所以各位聽眾
[00:15:06.000 --> 00:15:09.000]  我們要從一個正面的角度
[00:15:09.000 --> 00:15:11.000]  來看自己
[00:15:11.000 --> 00:15:14.000]  我不知道大家過去怎樣看自己
[00:15:14.000 --> 00:15:18.000]  但是我希望從現在開始
[00:15:18.000 --> 00:15:19.000]  看自己的時候
[00:15:19.000 --> 00:15:22.000]  要從一個更加正面的角度
[00:15:22.000 --> 00:15:23.000]  來看自己
[00:15:23.000 --> 00:15:24.000]  第一件事
[00:15:24.000 --> 00:15:27.000]  讀完這段經文之後
[00:15:27.000 --> 00:15:29.000]  你會發覺原來
[00:15:29.000 --> 00:15:31.000]  你和我
[00:15:31.000 --> 00:15:33.000]  在被造的裡面
[00:15:33.000 --> 00:15:35.000]  是有用的
[00:15:35.000 --> 00:15:36.000]  有用的
[00:15:36.000 --> 00:15:39.000]  因為神造我們每一個人
[00:15:39.000 --> 00:15:41.000]  每一個人都是有用的
[00:15:41.000 --> 00:15:43.000]  委以重任的
[00:15:43.000 --> 00:15:44.000]  所以各位聽眾
[00:15:44.000 --> 00:15:46.000]  我們現在嘗試和旁邊的人說一聲
[00:15:46.000 --> 00:15:48.000]  你是有用的
[00:15:48.000 --> 00:15:50.000]  你有用的
[00:15:50.000 --> 00:15:52.000]  有價值的
[00:15:53.000 --> 00:15:58.000]  不論你成長過程當中
[00:15:58.000 --> 00:16:00.000]  可能你小時候已經有些人
[00:16:00.000 --> 00:16:02.000]  傳遞了一些錯誤訊息
[00:16:02.000 --> 00:16:04.000]  說你沒什麼用的
[00:16:04.000 --> 00:16:06.000]  你很蠢的
[00:16:06.000 --> 00:16:07.000]  弟弟都比你厲害
[00:16:07.000 --> 00:16:08.000]  有沒有這樣的說話?
[00:16:08.000 --> 00:16:12.000]  有時候隔壁屋的人都比你厲害
[00:16:12.000 --> 00:16:15.000]  有時候有些人說你真的沒用的
[00:16:15.000 --> 00:16:18.000]  生狗什麼什麼比生你好
[00:16:18.000 --> 00:16:19.000]  有沒有這樣的說話?
[00:16:19.000 --> 00:16:21.000]  鄧小文
[00:16:21.000 --> 00:16:22.000]  你小時候成長到現在
[00:16:22.000 --> 00:16:26.000]  無論你是怎樣有些錯誤訊息
[00:16:26.000 --> 00:16:28.000]  已經植入在你的腦海當中
[00:16:28.000 --> 00:16:30.000]  但是從現在開始你要記得
[00:16:30.000 --> 00:16:31.000]  你是有用的
[00:16:31.000 --> 00:16:32.000]  你是有價值的
[00:16:32.000 --> 00:16:35.000]  因為上帝造人
[00:16:35.000 --> 00:16:36.000]  不是白費的
[00:16:36.000 --> 00:16:37.000]  記得
[00:16:37.000 --> 00:16:38.000]  上帝造人
[00:16:38.000 --> 00:16:41.000]  不要做一個是多餘的人
[00:16:41.000 --> 00:16:43.000]  每一個人都是什麼?
[00:16:43.000 --> 00:16:44.000]  都是尊貴
[00:16:44.000 --> 00:16:45.000]  都是有價值
[00:16:45.000 --> 00:16:46.000]  都是有用的
[00:16:46.000 --> 00:16:48.000]  所以上帝對亞當說
[00:16:48.000 --> 00:16:49.000]  你要什麼?
[00:16:49.000 --> 00:16:51.000]  管理大地
[00:16:51.000 --> 00:16:53.000]  好了
[00:16:53.000 --> 00:16:55.000]  從正面看自己
[00:16:55.000 --> 00:16:57.000]  第二方面
[00:16:57.000 --> 00:16:59.000]  就是要告訴自己
[00:16:59.000 --> 00:17:02.000]  我是應該什麼?
[00:17:02.000 --> 00:17:05.000]  值得被愛的一個人
[00:17:05.000 --> 00:17:07.000]  大家明白這個意思嗎?
[00:17:07.000 --> 00:17:10.000]  有很多人在他的成長當中
[00:17:10.000 --> 00:17:11.000]  覺得自己什麼?
[00:17:11.000 --> 00:17:15.000]  都沒什麼人愛錫我的
[00:17:15.000 --> 00:17:17.000]  可能有些人的背景
[00:17:17.000 --> 00:17:19.000]  是某些風俗
[00:17:19.000 --> 00:17:21.000]  那些風俗文化
[00:17:21.000 --> 00:17:23.000]  是有些偏頗的
[00:17:23.000 --> 00:17:26.000]  覺得自己都很不重要
[00:17:26.000 --> 00:17:30.000]  特別某些人的家庭成長
[00:17:30.000 --> 00:17:32.000]  覺得自己在家裡
[00:17:32.000 --> 00:17:34.000]  好像沒什麼作用
[00:17:34.000 --> 00:17:37.000]  又或者以前大家記得
[00:17:37.000 --> 00:17:42.000]  在一些貧窮的日子裡
[00:17:42.000 --> 00:17:44.000]  你發覺到
[00:17:44.000 --> 00:17:47.000]  以前有些老人家說話
[00:17:47.000 --> 00:17:50.000]  兒子可以讀書
[00:17:50.000 --> 00:17:52.000]  女兒出來工作
[00:17:52.000 --> 00:17:55.000]  就不用讀那麼多書了
[00:17:55.000 --> 00:17:58.000]  可能你的成長背景裡
[00:17:58.000 --> 00:18:01.000]  你已經被一些風俗
[00:18:01.000 --> 00:18:02.000]  一些文化
[00:18:02.000 --> 00:18:07.000]  來將你的思想掩飾了過來
[00:18:07.000 --> 00:18:09.000]  但是你要告訴自己
[00:18:09.000 --> 00:18:11.000]  其實你是什麼?
[00:18:11.000 --> 00:18:15.000]  你是值得被愛的
[00:18:15.000 --> 00:18:16.000]  為什麼呢?
[00:18:16.000 --> 00:18:19.000]  因為每一個人都有被愛的機會
[00:18:19.000 --> 00:18:23.000]  所以無論你的成長是怎樣都好
[00:18:23.000 --> 00:18:24.000]  頂止沒有門
[00:18:24.000 --> 00:18:26.000]  如果你發覺有一天
[00:18:26.000 --> 00:18:29.000]  原來你身邊的人會有關心你的
[00:18:29.000 --> 00:18:32.000]  或者你身邊的人會支持你的
[00:18:32.000 --> 00:18:34.000]  那你就不要什麼?
[00:18:34.000 --> 00:18:35.000]  不要拒絕了
[00:18:35.000 --> 00:18:36.000]  你要開放自己
[00:18:36.000 --> 00:18:38.000]  你要感謝神
[00:18:38.000 --> 00:18:42.000]  雖然我不是家裡最出眾的人
[00:18:42.000 --> 00:18:43.000]  最厲害的人
[00:18:43.000 --> 00:18:48.000]  但是原來我應該是有被愛的價值
[00:18:48.000 --> 00:18:50.000]  因為聖經告訴我們
[00:18:50.000 --> 00:18:51.000]  神做每一個人
[00:18:51.000 --> 00:18:54.000]  都在他眼中如珠如寶
[00:18:54.000 --> 00:18:55.000]  難怪聖經說
[00:18:55.000 --> 00:18:57.000]  神愛洗人
[00:18:57.000 --> 00:19:00.000]  每一個人在他眼中都是重要的
[00:19:00.000 --> 00:19:02.000]  現在大家就開始明白
[00:19:02.000 --> 00:19:07.000]  為什麼上帝要救贖我們的時候
[00:19:07.000 --> 00:19:12.000]  要付出一個這麼無比的代價去救贖我們呢?
[00:19:12.000 --> 00:19:15.000]  是因為原來我們每一個人
[00:19:15.000 --> 00:19:18.000]  在上帝原先的被造裡面
[00:19:18.000 --> 00:19:21.000]  每一個人都是如珠如寶
[00:19:21.000 --> 00:19:23.000]  都是極之的寶貴
[00:19:23.000 --> 00:19:26.000]  但是可惜當我們偏行己路
[00:19:26.000 --> 00:19:28.000]  當我們離開了神
[00:19:28.000 --> 00:19:31.000]  當我們墮落了之後
[00:19:31.000 --> 00:19:34.000]  我們跟上帝的關係缺裂之後
[00:19:34.000 --> 00:19:38.000]  但是上帝是很不捨得
[00:19:38.000 --> 00:19:41.000]  他仍然都要想盡各樣的辦法
[00:19:41.000 --> 00:19:46.000]  怎樣去挽回以前人跟他的緊密的關係
[00:19:46.000 --> 00:19:50.000]  上帝就要用盡各樣可行的方法
[00:19:50.000 --> 00:19:52.000]  就算最大的代價也好
[00:19:52.000 --> 00:19:54.000]  他都願意付出這個代價
[00:19:54.000 --> 00:19:55.000]  希望來做什麼?
