
[00:00:00.000 --> 00:00:08.000]  羅馬書14章14至19節
[00:05:02.000 --> 00:05:05.000]  而是在這個過程裏
[00:05:05.000 --> 00:05:11.000]  校長和這四個男孩,18歲的英國男孩
[00:05:11.000 --> 00:05:14.000]  循循善誘地去引導他們
[00:05:14.000 --> 00:05:16.000]  為何學校有這樣的方針
[00:05:16.000 --> 00:05:21.000]  為何有這樣的安排和嚴格的訓練
[00:05:21.000 --> 00:05:23.000]  過了大約一年
[00:05:23.000 --> 00:05:26.000]  他們能夠堅持了一段時間
[00:05:26.000 --> 00:05:30.000]  他們自己發現自己有方向
[00:05:30.000 --> 00:05:32.000]  開始有目標
[00:05:32.000 --> 00:05:36.000]  甚至喜歡了這個制度
[00:05:36.000 --> 00:05:39.000]  當然杜欣學校的校長
[00:05:39.000 --> 00:05:44.000]  刻意想和英國的教育體制做一個對比
[00:05:44.000 --> 00:05:46.000]  很想告訴他們
[00:05:46.000 --> 00:05:49.000]  原來你不要以為不行
[00:05:49.000 --> 00:05:51.000]  其實是可以的
[00:05:51.000 --> 00:05:53.000]  可以改變的
[00:05:53.000 --> 00:05:56.000]  我們回來十四章
[00:05:56.000 --> 00:05:58.000]  相當重要
[00:05:58.000 --> 00:06:03.000]  我們稍為把羅馬書很簡單做一個分段
[00:06:03.000 --> 00:06:05.000]  一到第十一章
[00:06:05.000 --> 00:06:08.000]  司徒保羅很想告訴我們
[00:06:08.000 --> 00:06:12.000]  人類需要救主
[00:06:12.000 --> 00:06:15.000]  人類需要救恩
[00:06:15.000 --> 00:06:20.000]  唯有救恩可以拯救萬民
[00:06:20.000 --> 00:06:24.000]  唯有耶穌可以拯救罪人
[00:06:24.000 --> 00:06:26.000]  而且在耶穌裏面
[00:06:26.000 --> 00:06:31.000]  你會得到與神相和帶來的福樂
[00:06:31.000 --> 00:06:34.000]  和得到神的清義
[00:06:34.000 --> 00:06:37.000]  不再看我們是一個罪人
[00:06:37.000 --> 00:06:41.000]  我們記恩信、清義五章第一節
[00:06:41.000 --> 00:06:46.000]  就藉著主耶穌基督與神相和
[00:06:46.000 --> 00:06:48.000]  我們又藉著祂
[00:06:48.000 --> 00:06:54.000]  恩信可以進入現在所蒙的恩寵裏面
[00:06:54.000 --> 00:06:59.000]  而且是歡歡喜喜地去盼望神的榮耀
[00:06:59.000 --> 00:07:03.000]  好奇啊!其實信耶穌就已經有公義
[00:07:03.000 --> 00:07:05.000]  有和平
[00:07:05.000 --> 00:07:08.000]  而且是與神和好的和平
[00:07:08.000 --> 00:07:10.000]  以及可以在盼望裏面
[00:07:10.000 --> 00:07:14.000]  歡歡喜喜地等候神的國度降臨
[00:07:14.000 --> 00:07:16.000]  不過來到第十四章
[00:07:16.000 --> 00:07:18.000]  保羅告訴我們
[00:07:18.000 --> 00:07:21.000]  教會每一個基督徒
[00:07:21.000 --> 00:07:24.000]  我們追求的方向焦點
[00:07:24.000 --> 00:07:26.000]  千萬不要搞錯
[00:07:26.000 --> 00:07:28.000]  所以第十二章開始
[00:07:28.000 --> 00:07:31.000]  一直到第十五章
[00:07:31.000 --> 00:07:34.000]  就是教會的基督徒
[00:07:34.000 --> 00:07:37.000]  得到主耶穌救恩的基督徒
[00:07:37.000 --> 00:07:42.000]  怎樣一起在教會裏面追求神的國度
[00:07:42.000 --> 00:07:45.000]  追求將這個福音傳到地極
[00:07:45.000 --> 00:07:51.000]  怎樣大家可以在很大的事情上要同心
[00:07:51.000 --> 00:07:55.000]  其他的事情上可以彼此尊重
[00:07:55.000 --> 00:07:56.000]  彼此欣賞
[00:07:56.000 --> 00:07:57.000]  彼此接納
[00:07:57.000 --> 00:07:58.000]  不要論斷
[00:07:58.000 --> 00:07:59.000]  不要批評
[00:07:59.000 --> 00:08:00.000]  不要輕看
[00:08:00.000 --> 00:08:03.000]  第十四章出現幾次了
[00:08:03.000 --> 00:08:04.000]  你就會看到
[00:08:04.000 --> 00:08:08.000]  史奴保羅很想告訴羅馬的教會
[00:08:08.000 --> 00:08:10.000]  明白了救恩
[00:08:10.000 --> 00:08:11.000]  這些硬道理
[00:08:11.000 --> 00:08:13.000]  這些真理
[00:08:13.000 --> 00:08:15.000]  從上而來的啟示
[00:08:15.000 --> 00:08:16.000]  告訴我們
[00:08:16.000 --> 00:08:20.000]  神現在是藉著耶穌拯救世人
[00:08:20.000 --> 00:08:24.000]  哪一個信凡求告主名的
[00:08:24.000 --> 00:08:27.000]  就立即得救
[00:08:27.000 --> 00:08:28.000]  十章的羅馬書
[00:08:28.000 --> 00:08:30.000]  十三節
[00:08:30.000 --> 00:08:32.000]  每一個求告耶穌的名
[00:08:32.000 --> 00:08:35.000]  就立即得救
[00:08:35.000 --> 00:08:37.000]  在教會裏面
[00:08:37.000 --> 00:08:39.000]  十二到十五章
[00:08:39.000 --> 00:08:44.000]  怎樣看自己是在耶穌裏面的一個活祭
[00:08:44.000 --> 00:08:46.000]  獻給神
[00:08:46.000 --> 00:08:51.000]  怎樣能夠心意的更新、變化
[00:08:51.000 --> 00:08:57.000]  隨時的去測驗神善良美好的旨意
[00:08:57.000 --> 00:08:58.000]  在你的生命裏面
[00:08:58.000 --> 00:09:01.000]  在教會一個整體的場景裏面
[00:09:01.000 --> 00:09:03.000]  怎樣去測驗
[00:09:03.000 --> 00:09:04.000]  然後保羅立即說
[00:09:04.000 --> 00:09:05.000]  一個基督徒
[00:09:05.000 --> 00:09:08.000]  如果願意將自己成為活祭
[00:09:08.000 --> 00:09:12.000]  立即就將自己放在神的家裏面
[00:09:12.000 --> 00:09:13.000]  按恩賜
[00:09:13.000 --> 00:09:16.000]  按照著神賜的信心的大小
[00:09:16.000 --> 00:09:19.000]  合乎中度的去服事
[00:09:19.000 --> 00:09:22.000]  不看過高不看過低
[00:09:22.000 --> 00:09:26.000]  在教會裏面按恩賜的彼此服事
[00:09:26.000 --> 00:09:30.000]  這個就是一個很大的愛
[00:09:30.000 --> 00:09:33.000]  要放下自己
[00:09:33.000 --> 00:09:34.000]  在這個大的段落
[00:09:34.000 --> 00:09:36.000]  四章聖經裏面
[00:09:36.000 --> 00:09:39.000]  十二到十五章
[00:09:39.000 --> 00:09:43.000]  講基督徒的品格十二章
[00:09:43.000 --> 00:09:45.000]  好像一些格言式那樣
[00:09:45.000 --> 00:09:46.000]  單是第十二章
[00:09:46.000 --> 00:09:49.000]  我們每一節自己去個人追求
[00:09:49.000 --> 00:09:53.000]  已經有很多空間我們可以成長
[00:09:53.000 --> 00:09:56.000]  如果一個人願意將自己放在
[00:09:56.000 --> 00:09:59.000]  我是基督耶穌拯救
[00:09:59.000 --> 00:10:01.000]  現在我願意成為一個活祭
[00:10:01.000 --> 00:10:03.000]  呈獻給基督
[00:10:03.000 --> 00:10:06.000]  你就有很多東西你要成長
[00:10:06.000 --> 00:10:08.000]  你要怎樣待人接物
[00:10:08.000 --> 00:10:11.000]  重新看自己的價值觀
[00:10:11.000 --> 00:10:12.000]  重新看自己
[00:10:12.000 --> 00:10:16.000]  將自己放在教會這個場景裏面
[00:10:16.000 --> 00:10:18.000]  神安排你的人生
[00:10:18.000 --> 00:10:20.000]  在這個時空
[00:10:20.000 --> 00:10:23.000]  你應該怎樣去為主而活
[00:10:23.000 --> 00:10:26.000]  為主而活這個大課題
[00:10:26.000 --> 00:10:31.000]  就是一路這樣來到十二到十五章裏面
[00:10:31.000 --> 00:10:36.000]  試圖保留給教會的面禮
[00:10:36.000 --> 00:10:38.000]  當然十三章
[00:10:38.000 --> 00:10:40.000]  和政權的關係
[00:10:40.000 --> 00:10:42.000]  羅馬書
[00:10:42.000 --> 00:10:43.000]  羅馬的政權
[00:10:43.000 --> 00:10:45.000]  當時如果保留
[00:10:45.000 --> 00:10:46.000]  他這個時候
[00:10:46.000 --> 00:10:48.000]  你去到很後期
[00:10:48.000 --> 00:10:50.000]  當時是格魯雕
[00:10:50.000 --> 00:10:53.000]  和跟著的尼祿作王
[00:10:53.000 --> 00:10:56.000]  政權對教會
[00:10:56.000 --> 00:10:58.000]  從來都不友善
[00:10:58.000 --> 00:11:00.000]  從來都不友善
[00:11:00.000 --> 00:11:04.000]  因為他們拜的是他們的假神
[00:11:04.000 --> 00:11:06.000]  羅馬也有他們自己的神子
[00:11:06.000 --> 00:11:08.000]  他們要拜
[00:11:08.000 --> 00:11:10.000]  由巴特龍神殿眾神廟
[00:11:10.000 --> 00:11:11.000]  他們會拜
[00:11:11.000 --> 00:11:14.000]  後來甚至尼祿之後的王
[00:11:14.000 --> 00:11:18.000]  全部看自己就是神
[00:11:18.000 --> 00:11:21.000]  百姓要向自己媒拜
[00:11:21.000 --> 00:11:24.000]  教會從來就是在那個土壤裏面成長
[00:11:24.000 --> 00:11:27.000]  十三章保羅說
[00:11:27.000 --> 00:11:30.000]  教會有更高更重要的
[00:11:30.000 --> 00:11:32.000]  就是福音傳到地極
[00:11:32.000 --> 00:11:34.000]  去改變人心
[00:11:34.000 --> 00:11:36.000]  不是要衝擊那個政權
[00:11:36.000 --> 00:11:38.000]  羅馬的帝國
[00:11:38.000 --> 00:11:41.000]  這個是保羅告訴我們
[00:11:41.000 --> 00:11:44.000]  本來政權是由神所委派
[00:11:44.000 --> 00:11:47.000]  賞善罰樂
[00:11:47.000 --> 00:11:51.000]  保羅沒有意思和我們探討政治的倫理
[00:11:51.000 --> 00:11:53.000]  因為那個課題本身
[00:11:53.000 --> 00:11:58.000]  是說教會怎樣能夠成為一個整體的活祭
[00:11:58.000 --> 00:11:59.000]  為著福音
[00:11:59.000 --> 00:12:01.000]  為著神的國度
[00:12:01.000 --> 00:12:03.000]  為著傳揚耶穌
[00:12:03.000 --> 00:12:06.000]  來有力的見證
[00:12:06.000 --> 00:12:09.000]  然後十四章
[00:12:09.000 --> 00:12:11.000]  就是我們今天講的課題裏面
[00:12:11.000 --> 00:12:13.000]  最要緊的
[00:12:13.000 --> 00:12:15.000]  保羅用了兩個例子
[00:12:15.000 --> 00:12:18.000]  因為當時的背景
[00:12:18.000 --> 00:12:19.000]  有一些猶太人
[00:12:19.000 --> 00:12:21.000]  先前因為格魯雕
[00:12:21.000 --> 00:12:25.000]  來驅逐猶太人離開羅馬
[00:12:25.000 --> 00:12:27.000]  回到自己的原居地
[00:12:27.000 --> 00:12:30.000]  很多猶太人就被迫離開
[00:12:30.000 --> 00:12:32.000]  所以去到尼祿之前
[00:12:32.000 --> 00:12:34.000]  開始有些猶太人
[00:12:34.000 --> 00:12:36.000]  回到羅馬
[00:12:36.000 --> 00:12:38.000]  所以在羅馬的教會
[00:12:38.000 --> 00:12:39.000]  有猶太人
[00:12:39.000 --> 00:12:44.000]  有外方人來聚會
[00:12:44.000 --> 00:12:47.000]  保羅用了兩個例子
[00:12:47.000 --> 00:12:49.000]  來講述
[00:12:49.000 --> 00:12:51.000]  要帶出
[00:12:51.000 --> 00:12:53.000]  在教會裏面
[00:12:53.000 --> 00:12:55.000]  互相要接納
[00:12:55.000 --> 00:12:57.000]  彼此來重要的
[00:12:57.000 --> 00:13:01.000]  是建立大家的德行
[00:13:01.000 --> 00:13:03.000]  建立那個美食
[00:13:03.000 --> 00:13:05.000]  兩個例子就是
[00:13:05.000 --> 00:13:07.000]  食物
[00:13:07.000 --> 00:13:09.000]  有人看有些東西可以吃
[00:13:09.000 --> 00:13:11.000]  有些東西不可以吃
[00:13:11.000 --> 00:13:12.000]  這個就是猶太人
[00:13:12.000 --> 00:13:15.000]  他們的潔淨食物的條例
[00:13:15.000 --> 00:13:16.000]  你還沒記第十章
[00:13:16.000 --> 00:13:18.000]  就記載了很多
[00:13:18.000 --> 00:13:21.000]  他們不可以吃的食物
[00:13:21.000 --> 00:13:22.000]  但是也有些人
[00:13:22.000 --> 00:13:25.000]  認為有些日子他們要守
[00:13:25.000 --> 00:13:27.000]  有些人就不守
[00:13:27.000 --> 00:13:30.000]  所以保羅就提出這兩個例子
[00:13:30.000 --> 00:13:33.000]  其實真的關乎到每日的生活
[00:13:33.000 --> 00:13:35.000]  息息相關
[00:13:35.000 --> 00:13:38.000]  猶太人從小就不吃一些大血的食物
[00:13:38.000 --> 00:13:41.000]  或者有一些食物是規定不可以吃的
[00:13:41.000 --> 00:13:45.000]  外方人從來沒有這些食物條例
[00:13:45.000 --> 00:13:47.000]  在教會裏面共融
[00:13:47.000 --> 00:13:49.000]  一起的聚會
[00:13:49.000 --> 00:13:52.000]  怎樣會因為這些事情
[00:13:52.000 --> 00:13:54.000]  會不會帶來那個分化
[00:13:54.000 --> 00:13:55.000]  分歧
[00:13:55.000 --> 00:13:57.000]  甚至保羅用的字眼
[00:13:57.000 --> 00:13:58.000]  我用回保羅的字眼就是
[00:13:58.000 --> 00:14:01.000]  接納不同意見的
[00:14:01.000 --> 00:14:03.000]  不要爭論
[00:14:03.000 --> 00:14:05.000]  第二節就說
[00:14:05.000 --> 00:14:07.000]  有人信什麼都可以吃
[00:14:07.000 --> 00:14:10.000]  但是那些軟弱的只吃蔬菜
[00:14:10.000 --> 00:14:13.000]  吃的人不可以輕看不吃的人
[00:14:13.000 --> 00:14:15.000]  不吃的人不可以評斷
[00:14:15.000 --> 00:14:18.000]  或者論斷吃的人
[00:14:18.000 --> 00:14:20.000]  輕看和論斷
[00:14:20.000 --> 00:14:23.000]  就帶來好像孿生兄弟那樣
[00:14:23.000 --> 00:14:24.000]  那就是說
[00:14:24.000 --> 00:14:26.000]  保羅只是舉食物
[00:14:26.000 --> 00:14:28.000]  舉一些日子
[00:14:28.000 --> 00:14:30.000]  就已經引發教會
[00:14:30.000 --> 00:14:34.000]  有這兩個對立性的態度
[00:14:34.000 --> 00:14:36.000]  輕看和論斷
[00:14:36.000 --> 00:14:38.000]  你輕看我我就會論斷你
[00:14:38.000 --> 00:14:41.000]  你論斷我我就會輕看你
[00:14:41.000 --> 00:14:44.000]  這樣就帶來最嚴重的虧損就是
[00:14:44.000 --> 00:14:47.000]  慢慢慢慢我們疏忽了
[00:14:47.000 --> 00:14:50.000]  其實我們每一個人都是耶穌的活祭
[00:14:50.000 --> 00:14:53.000]  我們要呈獻給基督
[00:14:53.000 --> 00:14:55.000]  我們在這裏能夠聚集
[00:14:55.000 --> 00:14:58.000]  是因為神將我們放在一起
[00:14:58.000 --> 00:15:00.000]  是因為我們有更高的
[00:15:00.000 --> 00:15:02.000]  就是要傳福音
[00:15:02.000 --> 00:15:05.000]  所以你留意一下第十四章
[00:15:05.000 --> 00:15:10.000]  保羅舉出一個很重的提醒
[00:15:10.000 --> 00:15:13.000]  就是第七節
[00:15:13.000 --> 00:15:20.000]  「我們每一個人為自己而活,也每一個人為自己而死。
[00:15:20.000 --> 00:15:27.000]  我們若活,是為主而活;我們若死,是為主而死。
[00:15:27.000 --> 00:15:32.000]  所以我們或死或活,總是主的人。
[00:15:32.000 --> 00:15:38.000]  為此,基督死,又活,為要作死人和活人的主。」
[00:15:38.000 --> 00:15:42.000]  你這個人為甚麼要評斷弟兄呢?
[00:15:42.000 --> 00:15:44.000]  你這個人為甚麼要輕看弟兄呢?
[00:15:44.000 --> 00:15:48.000]  因為我們都要站在神的審判台前
[00:15:48.000 --> 00:15:52.000]  保羅訴諸最高的權威
[00:15:52.000 --> 00:15:55.000]  只是吃點東西,有些東西不吃
[00:15:55.000 --> 00:15:58.000]  安息日,不是安息日
[00:15:58.000 --> 00:16:00.000]  保羅你訴諸這麼高的權威
[00:16:00.000 --> 00:16:04.000]  我們要面對基督的審判台
[00:16:04.000 --> 00:16:07.000]  你看看保羅看這件事
[00:16:07.000 --> 00:16:09.000]  原來在教會裏面
[00:16:09.000 --> 00:16:11.000]  我們明了真理之後
[00:16:11.000 --> 00:16:15.000]  要怎樣能夠彼此的接納
[00:16:15.000 --> 00:16:19.000]  彼此的來到去在神的裏面
[00:16:19.000 --> 00:16:24.000]  看到我們是神拯救回來的
[00:16:24.000 --> 00:16:27.000]  我們的生命已經不再屬於自己
[00:16:27.000 --> 00:16:30.000]  我們要呈獻給基督為活祭
[00:16:30.000 --> 00:16:32.000]  一個活祭的生命
[00:16:32.000 --> 00:16:33.000]  簡單來說就是說
[00:16:33.000 --> 00:16:37.000]  你不應該再有自己很強的主權了
[00:16:37.000 --> 00:16:39.000]  舊約的祭僧
[00:16:39.000 --> 00:16:42.000]  他們呈獻到這個祭壇
[00:16:42.000 --> 00:16:44.000]  當然經過很多的手續
[00:16:44.000 --> 00:16:47.000]  被試驗過沒有殘疾
[00:16:47.000 --> 00:16:49.000]  是乾淨,是聖潔
[00:16:49.000 --> 00:16:50.000]  他們獻上
[00:16:50.000 --> 00:16:54.000]  那個祭僧隨著火焚燒
[00:16:54.000 --> 00:16:58.000]  那些輕香就去到聖上天上呈獻給神了
[00:16:58.000 --> 00:17:01.000]  那個祭僧就是這樣完結了
[00:17:01.000 --> 00:17:05.000]  他就已經成為了在神面前輕香的活祭
[00:17:05.000 --> 00:17:07.000]  但保羅就用這個概念
[00:17:07.000 --> 00:17:10.000]  我們還是活在這個地上
[00:17:10.000 --> 00:17:13.000]  我們還是要面對不同的事情
[00:17:13.000 --> 00:17:15.000]  但是一個很重要的就是
[00:17:15.000 --> 00:17:18.000]  我們怎樣一起去追求
[00:17:18.000 --> 00:17:24.000]  公義、和平和聖靈裏面的喜樂
[00:17:24.000 --> 00:17:26.000]  這個是保羅在第十二
[00:17:26.000 --> 00:17:29.000]  一直去到第十五章
[00:17:29.000 --> 00:17:34.000]  很想教會能夠來學習
[00:17:34.000 --> 00:17:36.000]  剛才我都說了
[00:17:36.000 --> 00:17:38.000]  第五章的羅馬書
[00:17:38.000 --> 00:17:40.000]  已經告訴我們
[00:17:40.000 --> 00:17:41.000]  一信耶穌
[00:17:41.000 --> 00:17:45.000]  我們就立即得到神的清意
[00:17:45.000 --> 00:17:49.000]  而且是能夠與神和好的一個福樂
[00:17:49.000 --> 00:17:51.000]  就是說已經享受著
[00:17:51.000 --> 00:17:55.000]  近到神面前的生命關係
[00:17:55.000 --> 00:17:57.000]  成為神的兒女
[00:17:57.000 --> 00:17:59.000]  不過來到這裏的時候
[00:17:59.000 --> 00:18:03.000]  史圖保羅很想教會能夠看到
[00:18:03.000 --> 00:18:06.000]  我們是一班外邦人
[00:18:06.000 --> 00:18:07.000]  羅馬的政權
[00:18:07.000 --> 00:18:10.000]  看為是好像一小撮的人
[00:18:10.000 --> 00:18:14.000]  但我們這一班人是有規有矩的
[00:18:14.000 --> 00:18:16.000]  我們這一班人是有神
[00:18:16.000 --> 00:18:17.000]  是有真理的
[00:18:17.000 --> 00:18:20.000]  我們的人生是要表達出
[00:18:20.000 --> 00:18:23.000]  真理改變我們的生命的
[00:18:23.000 --> 00:18:25.000]  我們本來都是一個罪人
[00:18:25.000 --> 00:18:28.000]  但是保羅告訴我們
[00:18:28.000 --> 00:18:30.000]  原來我們可以說是一個
[00:18:30.000 --> 00:18:34.000]  基督耶穌的軍隊的一個國度
[00:18:34.000 --> 00:18:36.000]  我們就是這樣追求
[00:18:36.000 --> 00:18:37.000]  這一位神
[00:18:37.000 --> 00:18:41.000]  祂要給我們一個很重要的差遣
[00:18:41.000 --> 00:18:43.000]  一個指引
[00:18:43.000 --> 00:18:47.000]  就是傳福音去到地極
[00:18:47.000 --> 00:18:52.000]  十五章保羅有這樣的教導
[00:18:52.000 --> 00:18:56.000]  十五章的第22節
[00:18:56.000 --> 00:18:58.000]  你想想整個段落
[00:18:58.000 --> 00:19:03.000]  就圍繞著這個倫理的教導
[00:19:03.000 --> 00:19:05.000]  神的兒女怎樣來到去
[00:19:05.000 --> 00:19:08.000]  將自己擺在一個活祭的生命
[00:19:08.000 --> 00:19:10.000]  這個活祭是帶來
[00:19:10.000 --> 00:19:12.000]  你很願意和人和好
[00:19:12.000 --> 00:19:14.000]  彼此的接納
[00:19:14.000 --> 00:19:17.000]  一起為著神國度去打拼
[00:19:17.000 --> 00:19:20.000]  第22節很快地讀給大家聽
[00:19:20.000 --> 00:19:23.000]  因此我多次被攔阻
[00:19:23.000 --> 00:19:25.000]  不能到你們那裡去
[00:19:25.000 --> 00:19:29.000]  但如今在這一帶再沒有可存的地方
[00:19:29.000 --> 00:19:31.000]  而且這許多年來
[00:19:31.000 --> 00:19:34.000]  我迫切想去你們那裡
[00:19:34.000 --> 00:19:36.000]  盼望到西班牙去的時候
[00:19:36.000 --> 00:19:38.000]  經過得見你們
[00:19:38.000 --> 00:19:40.000]  先與你們彼此的交往
[00:19:40.000 --> 00:19:42.000]  心裏少得滿足
[00:19:42.000 --> 00:19:46.000]  然後蒙你們為我送行
[00:19:46.000 --> 00:19:51.000]  但如今我要到耶路撒冷去
[00:19:51.000 --> 00:19:53.000]  供應聖徒的需要
[00:19:53.000 --> 00:19:56.000]  因為馬其頓和阿該亞人樂意
[00:19:56.000 --> 00:20:01.000]  湊出一些捐款給耶路撒冷聖徒中的窮人
[00:20:01.000 --> 00:20:03.000]  這固然是他們樂意
[00:20:03.000 --> 00:20:05.000]  其實也算是所欠的債
[00:20:05.000 --> 00:20:09.000]  因為外邦人既然分享了他們靈性上的好處
[00:20:09.000 --> 00:20:12.000]  就當把肉體上的需用供給他們
[00:20:12.000 --> 00:20:14.000]  等我辦完了這事
[00:20:14.000 --> 00:20:18.000]  把這筆捐款交付給他們
[00:20:18.000 --> 00:20:20.000]  我就要路過你們那裡
[00:20:20.000 --> 00:20:22.000]  到西班牙去
[00:20:22.000 --> 00:20:26.000]  我也知道去你們那裡的時候
[00:20:26.000 --> 00:20:29.000]  我將帶著基督豐盛的恩典去
[00:20:29.000 --> 00:20:32.000]  弟兄們,我藉著我們的主耶穌基督
[00:20:32.000 --> 00:20:34.000]  又藉著聖靈一愛
[00:20:34.000 --> 00:20:37.000]  勸你們與我同竭力為我祈求神
[00:20:37.000 --> 00:20:40.000]  使我脫離在猶太不順從的人
[00:20:40.000 --> 00:20:42.000]  也讓我在耶路撒冷的時侯
[00:20:42.000 --> 00:20:44.000]  可蒙聖徒月立
[00:20:44.000 --> 00:20:46.000]  並使我照著神的旨意
[00:20:46.000 --> 00:20:48.000]  歡歡喜喜的到你們那裡
[00:20:48.000 --> 00:20:50.000]  與你們同登安積
[00:20:50.000 --> 00:20:54.000]  願似平安的神與你們眾人同在
[00:20:54.000 --> 00:20:56.000]  簡單來說,保羅告訴他們
[00:20:56.000 --> 00:20:58.000]  我現在的行程
[00:20:58.000 --> 00:21:00.000]  先上耶路撒冷
[00:21:00.000 --> 00:21:02.000]  之後我就會路過你們那裡
[00:21:02.000 --> 00:21:04.000]  然後帶著你們的祝福
[00:21:04.000 --> 00:21:07.000]  去西班牙,去其他地方
[00:21:07.000 --> 00:21:09.000]  傳揚耶穌的福音
[00:21:09.000 --> 00:21:10.000]  各位頂子妹
[00:21:10.000 --> 00:21:13.000]  你們會看到士徒保羅
