
[00:00:00.000 --> 00:00:12.000]  經文是在《馬太福音》九章35至38節
[00:03:42.000 --> 00:03:51.000]  我就找過一些資料,耶穌的年代,根據當時的歷史學家約瑟夫所說,
[00:03:51.000 --> 00:03:58.000]  在整個以色列當時,只是加利利,都有204個鄉村,
[00:03:58.000 --> 00:04:08.000]  走遍各城各鄉的耶穌,只是這樣走一次,都可能要幾個月的時間,
[00:04:08.000 --> 00:04:16.000]  那時候差不多有200萬人,當然不是說逐條村逐戶逐戶去講,
[00:04:16.000 --> 00:04:22.000]  可能一條村裏面,祂來探望一些領袖等等,
[00:04:22.000 --> 00:04:30.000]  這裡沒有詳細去講,祂是怎樣來做,但是已經不是簡單的一件事,
[00:04:30.000 --> 00:04:37.000]  不過這裡特別不是強調那個數字,而是在說耶穌的心腸,
[00:04:37.000 --> 00:04:44.000]  我們再看回第35節,36節這一段,要留意一下連文,
[00:04:44.000 --> 00:04:52.000]  耶穌走遍各城各鄉,當時的加利利,特別是加伯隆這一帶,
[00:04:52.000 --> 00:05:01.000]  在他們的會堂裏教導人,宣講天國的福音,又醫治各樣的病症,
[00:05:01.000 --> 00:05:10.000]  36節就說,他看見一大群人就憐憫他們,因為他們困苦無助,
[00:05:10.000 --> 00:05:18.000]  相信這個是很重要,因為後面就說,怎樣無助呢?無助到什麼程度呢?
[00:05:18.000 --> 00:05:27.000]  是怎樣無助,特別主耶穌是將,這個似乎舊約的背景有相當的關聯,
[00:05:27.000 --> 00:05:35.000]  那個無助是什麼原因呢?是好像羊沒有牧人,羊沒有牧人,
[00:05:35.000 --> 00:05:44.000]  即是說那些羊是困苦,是流離,將當時的百姓,當時有一些不同的病症,
[00:05:44.000 --> 00:05:52.000]  或者是他們會有一些困難,但是用了一個這樣的描述,
[00:05:52.000 --> 00:05:59.000]  就是說這些人好像羊一樣,不是肥壯,不是飽滿的羊,
[00:05:59.000 --> 00:06:06.000]  不是安靜在溪水旁的羊,而是沒有牧人的羊,
[00:06:06.000 --> 00:06:12.000]  這就告訴我們,接著37節耶穌就叫他的門徒,要做一件事,
[00:06:12.000 --> 00:06:21.000]  就是要收莊稼多,所以他們要求莊稼的主,突然之間由羊變做莊稼,
[00:06:21.000 --> 00:06:32.000]  有沒有留意那個轉變?很特別的描述,我想和大家揭一揭這個以西傑書34章這段經文,
[00:06:32.000 --> 00:06:43.000]  相信主耶穌想起這些經文,而將他自己看到的場景來套用,
[00:06:43.000 --> 00:06:55.000]  相信都很貼切,第34章的以西傑書,如果大家找到,就是在舊約1287頁,
[00:06:55.000 --> 00:07:02.000]  這裡和連文和神要出手拯救是有相當的關連的,
[00:07:02.000 --> 00:07:08.000]  34章的標題就是以色列的牧人,由第一節開始,
[00:07:08.000 --> 00:07:17.000]  「耶和華的話臨到我,說:人子啊,你要向以色列的牧人來講預言,對他們這樣講。」
[00:07:17.000 --> 00:07:26.000]  主耶和華如此說:「和哉!以色列的牧人,只知牧養自己,牧人豈不當牧養群羊嗎?
[00:07:26.000 --> 00:07:32.000]  你們吃肥油,穿羊毛,宰殺肥羊,卻不牧養群羊,
[00:07:32.000 --> 00:07:39.000]  瘦弱的你們不調養,有病的你們不醫治,受傷的你們未包紮,
[00:07:39.000 --> 00:07:48.000]  被俗的你們不去領會,失喪的你們不去尋找,卻用暴力嚴嚴地核制他們,
[00:07:48.000 --> 00:07:54.000]  他們因無牧人就分散,既分散,就成為一切野獸的食物。
[00:07:54.000 --> 00:08:02.000]  我的羊(這裡就講到神的子民、百姓)流落眾山之間,和各高崗上,
[00:08:02.000 --> 00:08:08.000]  分散在全地,無人去尋,無人去找。」
[00:08:08.000 --> 00:08:14.000]  接著第七節:「所以你們這些牧人要聽耶和華的話。」
[00:08:14.000 --> 00:08:21.000]  主耶和華說:「我指著我的永生起誓,我的羊因無牧人就成為掠物,
[00:08:21.000 --> 00:08:27.000]  也作了一切野獸的食物。我的牧人不尋找我的羊,
[00:08:27.000 --> 00:08:32.000]  這些牧人只知餵養自己,並不餵養我的羊。
[00:08:32.000 --> 00:08:35.000]  所以你們這些牧人要聽耶和華的話。」
[00:08:35.000 --> 00:08:42.000]  主耶和華如此說:「看!我必與牧人為敵,從他們手裡討回我的羊,
[00:08:42.000 --> 00:08:47.000]  使他們不再牧放群羊。牧人也不再餵養自己,
[00:08:47.000 --> 00:08:52.000]  我必救我的羊脫離他們的口,不再作他們的食物。」
[00:08:52.000 --> 00:08:58.000]  然後第十一節就說:「有好牧人的出現了。」主耶和華如此說:「看!
[00:08:58.000 --> 00:09:04.000]  我必親自尋找我的羊,將他們尋見。牧人在羊群四散的日子,
[00:09:04.000 --> 00:09:09.000]  怎樣尋找他的羊?我必照樣尋找我的羊。」
[00:09:09.000 --> 00:09:13.000]  後面我們不再詳細讀了,一個很強烈的對比,
[00:09:13.000 --> 00:09:19.000]  其中整個大段落就是說有牧人的,
[00:09:19.000 --> 00:09:24.000]  但是這些牧人是牧養自己,不是去尋找,不是去拯救,
[00:09:24.000 --> 00:09:28.000]  不是去餵養,不是去醫治,不是來去前果,
[00:09:28.000 --> 00:09:31.000]  不是來去教導神的子民。
[00:09:31.000 --> 00:09:36.000]  然後神說:「我自己出手了,我去尋找,我去牧養,
[00:09:36.000 --> 00:09:38.000]  我去包紮,我去前果。」
[00:09:38.000 --> 00:09:45.000]  當然這個說法一定是說將來的好牧人耶穌出現的預言,
[00:09:45.000 --> 00:09:49.000]  其實不單是以西傑書的,耶利米書二十三章又有,
[00:09:49.000 --> 00:09:54.000]  不斷在這些經文裏面,其實尼加書也有的,
[00:09:54.000 --> 00:09:57.000]  在馬太福音也有引述這些經文的,
[00:09:57.000 --> 00:10:04.000]  回到馬太福音的時候,耶穌這樣來講的時候很重要,
[00:10:04.000 --> 00:10:13.000]  特別是主耶穌看到的畫面和我們看到的程度上的差異,
[00:10:13.000 --> 00:10:17.000]  祂很想邀請跟隨祂的門徒,
[00:10:17.000 --> 00:10:24.000]  同樣有祂這個憐憫的心和眼光,相信是一個淑寧的眼光,
[00:10:24.000 --> 00:10:27.000]  看到的表面的百姓的情況,
[00:10:27.000 --> 00:10:33.000]  和真是在神眼中,在耶穌眼中看到的百姓的光景,
[00:10:33.000 --> 00:10:35.000]  需要有一個調整,
[00:10:35.000 --> 00:10:40.000]  好像一個眼鏡要來矯正視力,
[00:10:40.000 --> 00:10:42.000]  是淑寧的眼光,
[00:10:42.000 --> 00:10:47.000]  這裡提到憐憫,因為耶穌看到他們是困苦無助,
[00:10:47.000 --> 00:10:50.000]  看到他們是沒有牧人的羊,
[00:10:50.000 --> 00:10:55.000]  當時如果在第八章、第九章,
[00:10:55.000 --> 00:11:00.000]  有趕鬼、有醫病、有平靜風浪、有醫癱子,
[00:11:00.000 --> 00:11:02.000]  有提到一些問題,
[00:11:02.000 --> 00:11:05.000]  其中有很多困苦人,
[00:11:05.000 --> 00:11:07.000]  真是有病,真是有困難,
[00:11:07.000 --> 00:11:09.000]  去到耶穌面前,
[00:11:09.000 --> 00:11:12.000]  實際上真是身體有毛病,
[00:11:12.000 --> 00:11:16.000]  但在這兩章裏面,也有些是心靈出了問題,
[00:11:16.000 --> 00:11:17.000]  特別是一些法利塞人,
[00:11:17.000 --> 00:11:22.000]  他們不斷去為了一些無關痛癢的事去挑戰耶穌,
[00:11:22.000 --> 00:11:24.000]  來搞耶穌的把柄,
[00:11:24.000 --> 00:11:29.000]  又來將一些門徒的事放大等等,
[00:11:29.000 --> 00:11:32.000]  特別在第八章,對不起,第九章,
[00:11:32.000 --> 00:11:35.000]  尤其是呼召這個瑪太,
[00:11:35.000 --> 00:11:38.000]  作者就是這本書的,
[00:11:38.000 --> 00:11:42.000]  當時未信耶穌的這個瑞利瑪太,
[00:11:42.000 --> 00:11:45.000]  聖經在描述他自己,
[00:11:45.000 --> 00:11:48.000]  他來到去被耶穌呼召,
[00:11:48.000 --> 00:11:49.000]  被耶穌呼召之後,
[00:11:49.000 --> 00:11:54.000]  本來是一個瑞利和罪人為伍的一個人,
[00:11:54.000 --> 00:11:58.000]  一個聲名狼藉的身份,
[00:11:58.000 --> 00:12:02.000]  或者他的道德很敗壞的一個瑞利,
[00:12:02.000 --> 00:12:06.000]  被耶穌一召見之後,呼召之後,
[00:12:06.000 --> 00:12:09.000]  立刻心靈改變,大現親朋,
[00:12:09.000 --> 00:12:11.000]  很想人認識耶穌,
[00:12:11.000 --> 00:12:16.000]  但是就招致那些法利塞人的詬病和挑戰,
[00:12:16.000 --> 00:12:19.000]  為什麼耶穌要和這些人來往,
[00:12:19.000 --> 00:12:20.000]  來坐直呢?
[00:12:20.000 --> 00:12:21.000]  你是否貪食呢?
[00:12:21.000 --> 00:12:24.000]  是否貪他們的大牌賢直呢?
[00:12:24.000 --> 00:12:27.000]  這樣來挑戰耶穌,
[00:12:27.000 --> 00:12:29.000]  這是九章十一節,
[00:12:29.000 --> 00:12:33.000]  法利塞人漢健對耶穌的門徒這樣說,
[00:12:33.000 --> 00:12:35.000]  挑撥離間,
[00:12:35.000 --> 00:12:37.000]  告訴耶穌的門徒,
[00:12:37.000 --> 00:12:39.000]  你看看你的老師,
[00:12:39.000 --> 00:12:45.000]  你們的老師為什麼和瑞利罪人一同吃飯呢?
[00:12:45.000 --> 00:12:46.000]  耶穌聽見就說,
[00:12:46.000 --> 00:12:49.000]  看見的人就用不著醫生,
[00:12:49.000 --> 00:12:51.000]  即是健康就不需要看醫生,
[00:12:51.000 --> 00:12:54.000]  有病才看醫生的,
[00:12:54.000 --> 00:12:57.000]  第十三節經上說,
[00:12:57.000 --> 00:12:59.000]  我喜愛憐憫,
[00:12:59.000 --> 00:13:02.000]  九章之後再出現,
[00:13:02.000 --> 00:13:04.000]  不喜愛祭祀,
[00:13:04.000 --> 00:13:07.000]  這是荷西亞書第六章的經文,
[00:13:07.000 --> 00:13:09.000]  這句話的意思,
[00:13:09.000 --> 00:13:11.000]  你們就要去揣摩了,
[00:13:11.000 --> 00:13:14.000]  我來這個世界不是要去召義人,
[00:13:14.000 --> 00:13:16.000]  即是不需要救的,
[00:13:16.000 --> 00:13:17.000]  沒有罪的,
[00:13:17.000 --> 00:13:19.000]  我根本就不會救他,
[00:13:19.000 --> 00:13:21.000]  我要救的就是罪人,
[00:13:21.000 --> 00:13:24.000]  所以馬太信耶穌,
[00:13:24.000 --> 00:13:28.000]  馬太邀請他的親朋好友,
[00:13:28.000 --> 00:13:30.000]  或者他同行的瑞利,
[00:13:30.000 --> 00:13:32.000]  來找耶穌,
[00:13:32.000 --> 00:13:34.000]  開一個家庭的報道聚會,
[00:13:34.000 --> 00:13:36.000]  有什麼問題呢?
[00:13:36.000 --> 00:13:39.000]  但是居然法利塞人,
[00:13:39.000 --> 00:13:44.000]  他們本來應該是在社會上的牧人,
[00:13:44.000 --> 00:13:46.000]  其中一個身份角色,
[00:13:46.000 --> 00:13:48.000]  他們是領袖,
[00:13:48.000 --> 00:13:51.000]  他們應該牧養這些困苦羊,
[00:13:51.000 --> 00:13:56.000]  這些生活在罪惡當中的百姓,
[00:13:56.000 --> 00:14:01.000]  不單止沒有履行神給他們的天職,
[00:14:01.000 --> 00:14:05.000]  而是還要挑戰耶穌的權柄,
[00:14:05.000 --> 00:14:07.000]  或者行徑,
[00:14:07.000 --> 00:14:10.000]  你就會看到第八、第九章,
[00:14:10.000 --> 00:14:12.000]  在耶穌的眼裡,
[00:14:12.000 --> 00:14:15.000]  不單止身體有疾病的人,
[00:14:15.000 --> 00:14:18.000]  有困苦,有流離,
[00:14:18.000 --> 00:14:21.000]  有那種內心的困難,
[00:14:21.000 --> 00:14:25.000]  更大的困難是一些不斷來找耶穌,
[00:14:25.000 --> 00:14:27.000]  要把病的人,
[00:14:27.000 --> 00:14:31.000]  你就看到當這個總結,
[00:14:31.000 --> 00:14:33.000]  主耶穌在這裡,
[00:14:33.000 --> 00:14:37.000]  當祂來到去看到很多很多的人的時候,
[00:14:37.000 --> 00:14:39.000]  祂看見一大群的人,
[00:14:39.000 --> 00:14:42.000]  再一次出現「憐憫」這個字,
[00:14:42.000 --> 00:14:44.000]  從舊弱到新弱,
[00:14:44.000 --> 00:14:48.000]  都不斷說「神憐憫罪人」,
[00:14:48.000 --> 00:14:51.000]  「愛罪人」,
[00:14:51.000 --> 00:14:55.000]  看到他們那個表面的光景,
[00:14:55.000 --> 00:14:58.000]  身體有疾病固然是困苦,
[00:14:58.000 --> 00:15:00.000]  有一個血流,
[00:15:00.000 --> 00:15:04.000]  上面第九章第十八節,
[00:15:04.000 --> 00:15:09.000]  就已經有十二年的血流苦人,
[00:15:09.000 --> 00:15:11.000]  你就可以想像得到,
[00:15:11.000 --> 00:15:13.000]  是一個猶太的背景,
[00:15:13.000 --> 00:15:15.000]  你坐過的地方,
[00:15:15.000 --> 00:15:17.000]  你摸過的東西,
[00:15:17.000 --> 00:15:19.000]  你都要說不潔,
[00:15:19.000 --> 00:15:21.000]  那個不潔是因為你的不潔,
[00:15:21.000 --> 00:15:24.000]  這些禮儀上的問題,
[00:15:24.000 --> 00:15:27.000]  令到一個人生活在一種完全,
[00:15:27.000 --> 00:15:31.000]  不斷充滿壓力的一種狀態,
[00:15:31.000 --> 00:15:34.000]  不斷人看到你,
[00:15:34.000 --> 00:15:35.000]  他都要離遠,
[00:15:35.000 --> 00:15:37.000]  因為你是不潔的,
[00:15:37.000 --> 00:15:41.000]  這樣的人的確是困苦的,
[00:15:41.000 --> 00:15:44.000]  但是耶穌眼裡面看到的,
[00:15:44.000 --> 00:15:49.000]  不僅僅是身體表面的無病的困苦,
[00:15:49.000 --> 00:15:51.000]  而是沒有了牧人,
[00:15:51.000 --> 00:15:57.000]  沒有了終極屬靈盼望的困苦流離,
[00:15:57.000 --> 00:16:03.000]  這個對神完全不認識的猶太教的狀態,
[00:16:03.000 --> 00:16:05.000]  這個宗教的情況,
[00:16:05.000 --> 00:16:07.000]  在耶穌的眼裡面,
[00:16:07.000 --> 00:16:10.000]  這些才是真正的困苦,
[00:16:10.000 --> 00:16:13.000]  真正的需要憐憫,
[00:16:13.000 --> 00:16:17.000]  所以耶穌來到看到的時候,
[00:16:17.000 --> 00:16:19.000]  祂呼籲的是門徒,
[00:16:19.000 --> 00:16:22.000]  都要有祂的眼光,
[00:16:22.000 --> 00:16:25.000]  這一班困苦的人,
[00:16:25.000 --> 00:16:28.000]  你想想挑戰耶穌的人,
[00:16:28.000 --> 00:16:30.000]  他們的嘴臉,
[00:16:30.000 --> 00:16:34.000]  他們不斷要來找痛處,
[00:16:34.000 --> 00:16:37.000]  找麻煩來出現,
[00:16:37.000 --> 00:16:42.000]  也有一大班人只是很想得到耶穌的好處,
[00:16:42.000 --> 00:16:44.000]  得到耶穌的醫治,
[00:16:44.000 --> 00:16:47.000]  或者是其他的利益,
[00:16:47.000 --> 00:16:50.000]  其他就沒有再要求了,
[00:16:50.000 --> 00:16:52.000]  面對一大班這樣的人,
[00:16:52.000 --> 00:16:58.000]  有時你會令到你的內心都會有一種困乏,
[00:16:58.000 --> 00:17:03.000]  但是耶穌讓這一班門徒看到,
[00:17:03.000 --> 00:17:07.000]  這一班困苦的人,
[00:17:07.000 --> 00:17:12.000]  困苦沒有牧羊人的這一班百姓,
[00:17:12.000 --> 00:17:14.000]  耶穌要他們看到什麼?
[00:17:14.000 --> 00:17:17.000]  他們是莊稼,
[00:17:17.000 --> 00:17:19.000]  莊稼這個含義就是說,
[00:17:19.000 --> 00:17:26.000]  在禾場上面已經是飽滿等待收割的子粒,
[00:17:26.000 --> 00:17:35.000]  就是說已經很快可以成為穀物收入倉庫裏面,
[00:17:35.000 --> 00:17:40.000]  原來困苦充滿了罪惡的人,
[00:17:40.000 --> 00:17:43.000]  在耶穌眼裏面的這些人,
[00:17:43.000 --> 00:17:46.000]  各樣的問題,各樣的需要,
[00:17:46.000 --> 00:17:49.000]  但是在耶穌的眼裏面,
[00:17:49.000 --> 00:17:54.000]  他們是可以等待收割的莊稼,
[00:17:54.000 --> 00:17:57.000]  由這樣的一個狀態,
[00:17:57.000 --> 00:18:00.000]  門徒需要用多少的時間,
[00:18:00.000 --> 00:18:03.000]  才能夠好像主耶穌那樣,
[00:18:03.000 --> 00:18:06.000]  來看到這樣的一個轉變,
[00:18:06.000 --> 00:18:10.000]  一個人的生命的光景呢?
[00:18:10.000 --> 00:18:16.000]  所以耶穌的憐憫是最大的、最重要的地方,
[00:18:16.000 --> 00:18:22.000]  我們每一位弟兄姊妹都需要去學習這個憐憫,
[00:18:22.000 --> 00:18:26.000]  這種眼光,你看到的現象,
[00:18:26.000 --> 00:18:29.000]  和耶穌看到的可能是完全一樣,
[00:18:29.000 --> 00:18:31.000]  門徒都看到的,
[00:18:31.000 --> 00:18:33.000]  因為門徒開始跟著耶穌的了,
[00:18:33.000 --> 00:18:37.000]  門徒都看到有不同的人來找耶穌,
[00:18:37.000 --> 00:18:38.000]  有時多到一個地步,
[00:18:38.000 --> 00:18:40.000]  耶穌都沒有空吃飯,
[00:18:40.000 --> 00:18:43.000]  更加在這樣的愛心的服侍下,
[00:18:43.000 --> 00:18:47.000]  又會引來一些人的抨擊來挑戰,
[00:18:47.000 --> 00:18:51.000]  你作為門徒,你都望在眼裏,
[00:18:51.000 --> 00:18:55.000]  但是,為什麼耶穌看到的是憐憫,
[00:18:55.000 --> 00:18:56.000]  而不是麻煩,
[00:18:56.000 --> 00:19:02.000]  而不是一個不想再面對的光景呢?
[00:19:02.000 --> 00:19:07.000]  為什麼門徒不是像耶穌那樣看到呢?
[00:19:07.000 --> 00:19:08.000]  相信那個原因,
[00:19:08.000 --> 00:19:12.000]  也是主耶穌,或者這位作者所說的,
[00:19:12.000 --> 00:19:16.000]  就是因為耶穌基督有這個憐憫的心腸,
[00:19:16.000 --> 00:19:18.000]  耶穌就憐憫他們,
[00:19:18.000 --> 00:19:23.000]  因為耶穌看到的是困苦無助的心靈,
[00:19:23.000 --> 00:19:29.000]  看到他們現在在神眼中的光景,
[00:19:29.000 --> 00:19:32.000]  但是憐憫真的很重要,弟兄姊妹,
[00:19:32.000 --> 00:19:37.000]  因為基督徒,我們需要有憐憫,
[00:19:37.000 --> 00:19:42.000]  但是,如果你長時間在一個這樣的狀態,
[00:19:42.000 --> 00:19:45.000]  都會帶來心靈的疲乏,
[00:19:45.000 --> 00:19:47.000]  要怎樣調整呢?
[00:19:47.000 --> 00:19:48.000]  每個人都有不同,
[00:19:48.000 --> 00:19:50.000]  你需要找一個空間,
[00:19:50.000 --> 00:19:53.000]  讓你自己能夠有一個舒緩,
[00:19:53.000 --> 00:19:58.000]  但是,終極來說,仍然是憐憫這個心腸,
[00:19:58.000 --> 00:20:02.000]  我們需要不斷地學習和具備,
[00:20:02.000 --> 00:20:05.000]  哀莫大於心死,
[00:20:05.000 --> 00:20:08.000]  是最大的一個人的心靈的問題,
[00:20:08.000 --> 00:20:09.000]  但是我們作為基督徒,
[00:20:09.000 --> 00:20:15.000]  常常要保持這一份的柔軟,憐憫的心腸,
[00:20:15.000 --> 00:20:19.000]  最近看了一本書,
[00:20:19.000 --> 00:20:22.000]  講2014年的十大傑出青年,
[00:20:22.000 --> 00:20:26.000]  其中有一位女的內科腫瘤科的醫生,
[00:20:26.000 --> 00:20:29.000]  曾穎恆這一位女醫生,
[00:20:29.000 --> 00:20:32.000]  她自小幾代是基督徒,
[00:20:32.000 --> 00:20:35.000]  她自己曾經在她成長,
[00:20:35.000 --> 00:20:39.000]  應該是青少年時期,
[00:20:39.000 --> 00:20:44.000]  試過不知甚麼原因,腦的血管有一個鈕,
[00:20:44.000 --> 00:20:48.000]  突然抽筋麻痺,
[00:20:48.000 --> 00:20:53.000]  然後很緊張,要去看醫生,很害怕,
[00:20:53.000 --> 00:20:58.000]  後來不知甚麼原因,很奇跡地祈禱,
[00:20:58.000 --> 00:21:01.000]  整個鈕沒了,
[00:21:01.000 --> 00:21:05.000]  本來她是一個很厲害的音樂天才,
[00:21:05.000 --> 00:21:09.000]  很小的時候已經在教會彈管風琴,
[00:21:09.000 --> 00:21:14.000]  後來她有一個感動就是神要她做醫生,
[00:21:14.000 --> 00:21:17.000]  所以她入了大學之後讀醫,
[00:21:17.000 --> 00:21:22.000]  輾轉她是很有心在乳癌的研究,
[00:21:22.000 --> 00:21:28.000]  她現在是香港大學的一個副教授,
[00:21:28.000 --> 00:21:31.000]  在這個癌症裏面,
[00:21:31.000 --> 00:21:34.000]  在她的訪問,很短的,
[00:21:34.000 --> 00:21:36.000]  兩版紙你都看完,
[00:21:36.000 --> 00:21:39.000]  有一樣東西很感動,
[00:21:39.000 --> 00:21:45.000]  她堅持對每一個病人不是一個case這麼簡單,
[00:21:45.000 --> 00:21:51.000]  是一個人,是一個困苦無助的困難,
[00:21:51.000 --> 00:21:56.000]  你想想做腫瘤科,很大機會就是年紀比較大,
[00:21:56.000 --> 00:21:58.000]  原來又不是,
[00:21:58.000 --> 00:22:01.000]  乳癌是現在越來越年輕化,
[00:22:01.000 --> 00:22:05.000]  她要面對有時候是一些很年輕的女士,
[00:22:05.000 --> 00:22:08.000]  有些是去到很後期,
[00:22:08.000 --> 00:22:11.000]  她堅持她作為醫生,
[00:22:11.000 --> 00:22:14.000]  她不是一個傳道,不是一個牧師,
[00:22:14.000 --> 00:22:19.000]  她堅持去探望這些病人,
[00:22:19.000 --> 00:22:22.000]  有時他們真的救不到,離開世界,
[00:22:22.000 --> 00:22:27.000]  她堅持一定要出席他們的喪禮,
[00:22:27.000 --> 00:22:29.000]  很令我感動,
[00:22:29.000 --> 00:22:33.000]  作為醫生你不需要做那個後續工作,
[00:22:33.000 --> 00:22:35.000]  你需要做心靈的關懷,
[00:22:35.000 --> 00:22:37.000]  但她覺得她作為基督徒,
[00:22:37.000 --> 00:22:41.000]  神給她自己的病這麼奇蹟地醫好,
[00:22:41.000 --> 00:22:44.000]  她就很想不只是醫疾病,
[00:22:44.000 --> 00:22:46.000]  一方面她要研究,
[00:22:46.000 --> 00:22:50.000]  怎樣能夠在一些科技上不斷地改進,
[00:22:50.000 --> 00:22:54.000]  但更重要她覺得是心靈的醫治,
[00:22:54.000 --> 00:22:58.000]  她很想常常有一種敏銳的憐憫,
[00:22:58.000 --> 00:23:00.000]  她說有一段時間自己都burn out,
[00:23:00.000 --> 00:23:03.000]  她都很累,
[00:23:03.000 --> 00:23:05.000]  她就要去一個地方,
[00:23:05.000 --> 00:23:07.000]  真的要退下來,
[00:23:07.000 --> 00:23:09.000]  來自己心靈調整,
[00:23:09.000 --> 00:23:14.000]  但仍然要保持這一份憐憫的心腸,
[00:23:14.000 --> 00:23:16.000]  你看主耶穌,
[00:23:16.000 --> 00:23:18.000]  我們這一位的主,
[00:23:18.000 --> 00:23:21.000]  這段聖經其實很美麗,
[00:23:21.000 --> 00:23:24.000]  耶穌走遍各城各鄉,
[00:23:24.000 --> 00:23:28.000]  記住當時是204條鄉村,
[00:23:28.000 --> 00:23:30.000]  不要說太遠,就是新田,
[00:23:30.000 --> 00:23:32.000]  都不是很多村,
[00:23:32.000 --> 00:23:34.000]  大家試試從明天開始,
[00:23:34.000 --> 00:23:36.000]  繁田村,然後甚麼村在新田,
[00:23:36.000 --> 00:23:39.000]  還是你逐條村去走一走,
[00:23:39.000 --> 00:23:41.000]  你已經知道那種困苦,
[00:23:41.000 --> 00:23:43.000]  已經知道那種辛苦,
[00:23:43.000 --> 00:23:46.000]  何況我們的主耶穌,
[00:23:46.000 --> 00:23:48.000]  還有很大班人這樣
[00:23:48.000 --> 00:23:50.000]  慵懶著祂,跟隨著祂,
[00:23:50.000 --> 00:23:52.000]  要得到祂的好處,
[00:23:52.000 --> 00:23:56.000]  醫病,趕鬼等等的問題,
[00:23:56.000 --> 00:23:58.000]  也有另外一些人,
[00:23:58.000 --> 00:24:01.000]  就是對祂的傳道,
[00:24:01.000 --> 00:24:04.000]  有很大的意見的法利塞人,
[00:24:04.000 --> 00:24:08.000]  民事,來逼迫祂,挑戰祂,
[00:24:08.000 --> 00:24:10.000]  找祂的錯處,
[00:24:10.000 --> 00:24:12.000]  為找錯處而找錯處,
[00:24:12.000 --> 00:24:14.000]  這樣的一個光景,
[00:24:14.000 --> 00:24:17.000]  一直伴隨著我們的主耶穌,
[00:24:17.000 --> 00:24:19.000]  傳道的生涯,
[00:24:19.000 --> 00:24:21.000]  但是我們看到的就是,
[00:24:21.000 --> 00:24:24.000]  耶穌不單止沒有洩氣,
[00:24:24.000 --> 00:24:28.000]  而是祂有憐憫人的心腸,
[00:24:28.000 --> 00:24:30.000]  然後就是向祂的門徒,
[00:24:30.000 --> 00:24:32.000]  來作出呼籲,
[00:24:32.000 --> 00:24:35.000]  要收的莊稼多,
[00:24:35.000 --> 00:24:37.000]  耶穌的眼裡面看到的人,
[00:24:37.000 --> 00:24:42.000]  是準備可以收入倉庫的莊稼,
[00:24:42.000 --> 00:24:44.000]  你想一下多麼美麗的
[00:24:44.000 --> 00:24:47.000]  一個人性的光輝,
