
[00:00:00.000 --> 00:00:02.000]  現在是正道的時間
[00:15:22.000 --> 00:15:51.000]  (陳志全議員)
[00:15:51.000 --> 00:16:15.000]  (陳志全議員)
[00:16:15.000 --> 00:16:41.000]  (陳志全議員)
[00:16:41.000 --> 00:16:47.000]  (陳志全議員)
[00:16:47.000 --> 00:16:59.000]  (陳志全議員)
[00:16:59.000 --> 00:17:09.000]  (陳志全議員)
[00:17:09.000 --> 00:17:21.000]  (陳志全議員)
[00:17:21.000 --> 00:17:38.000]  (陳志全議員)
[00:17:38.000 --> 00:17:47.000]  (陳志全議員)
[00:17:47.000 --> 00:18:01.000]  (陳志全議員)
[00:18:01.000 --> 00:18:30.000]  (陳志全議員)
[00:18:30.000 --> 00:18:36.000]  (陳志全議員)
[00:18:36.000 --> 00:18:47.000]  (陳志全議員)
[00:18:47.000 --> 00:18:56.000]  (陳志全議員)
[00:18:56.000 --> 00:19:06.000]  (陳志全議員)
[00:19:06.000 --> 00:19:14.000]  (陳志全議員)
[00:19:14.000 --> 00:19:24.000]  (陳志全議員)
[00:19:24.000 --> 00:19:35.000]  (陳志全議員)
[00:19:35.000 --> 00:19:53.000]  (陳志全議員)
[00:19:53.000 --> 00:20:13.000]  (陳志全議員)
[00:20:13.000 --> 00:20:42.000]  (陳志全議員)
[00:20:42.000 --> 00:20:48.000]  (陳志全議員)
[00:20:49.000 --> 00:20:56.000]  (陳志全議員)
[00:20:56.000 --> 00:21:10.000]  (陳志全議員)
[00:21:10.000 --> 00:21:20.000]  (陳志全議員)
[00:21:20.000 --> 00:21:30.000]  (陳志全議員)
[00:21:30.000 --> 00:21:40.000]  (陳志全議員)
[00:21:40.000 --> 00:22:08.000]  (陳志全議員)
[00:22:08.000 --> 00:22:28.000]  (陳志全議員)
[00:22:28.000 --> 00:22:56.000]  (陳志全議員)
[00:22:56.000 --> 00:23:00.000]  (陳志全議員)
[00:23:00.000 --> 00:23:28.000]  (陳志全議員)
[00:23:28.000 --> 00:23:50.000]  (陳志全議員)
[00:23:50.000 --> 00:24:00.000]  (陳志全議員)
[00:24:00.000 --> 00:24:10.000]  (陳志全議員)
[00:24:10.000 --> 00:24:34.000]  (陳志全議員)
[00:24:34.000 --> 00:24:46.000]  (陳志全議員)
[00:24:46.000 --> 00:25:02.000]  (陳志全議員)
[00:25:02.000 --> 00:25:12.000]  (陳志全議員)
[00:25:12.000 --> 00:25:28.000]  (陳志全議員)
[00:25:28.000 --> 00:25:38.000]  (陳志全議員)
[00:25:38.000 --> 00:25:56.000]  (陳志全議員)
[00:25:56.000 --> 00:26:06.000]  (陳志全議員)
[00:26:06.000 --> 00:26:16.000]  (陳志全議員)
[00:26:16.000 --> 00:26:26.000]  (陳志全議員)
[00:26:26.000 --> 00:26:36.000]  (陳志全議員)
[00:26:36.000 --> 00:26:46.000]  (陳志全議員)
[00:26:46.000 --> 00:27:04.000]  (陳志全議員)
[00:27:04.000 --> 00:27:32.000]  (陳志全議員)
[00:27:32.000 --> 00:27:38.000]  (陳志全議員)
[00:27:38.000 --> 00:27:44.000]  (陳志全議員)
[00:27:44.000 --> 00:27:52.000]  (陳志全議員)
[00:27:52.000 --> 00:28:20.000]  (陳志全議員)
[00:28:20.000 --> 00:28:28.000]  (陳志全議員)
[00:28:28.000 --> 00:28:36.000]  (陳志全議員)
[00:28:36.000 --> 00:28:44.000]  (陳志全議員)
[00:28:44.000 --> 00:28:55.000]  其他事項

