
[00:00:00.000 --> 00:00:04.000]  主奶頂姐妹平安
[00:03:20.000 --> 00:03:24.000]  已忽所說是在主後61年寫成的
[00:03:24.000 --> 00:03:26.000]  如果大家都相信
[00:03:26.000 --> 00:03:29.000]  作者就是保羅的話
[00:03:29.000 --> 00:03:31.000]  當時他大概65歲
[00:03:31.000 --> 00:03:36.000]  書中也自稱上了年紀
[00:03:36.000 --> 00:03:38.000]  當時他寫這書卷的時候
[00:03:38.000 --> 00:03:40.000]  身在何處呢
[00:03:40.000 --> 00:03:42.000]  被囚禁之中
[00:03:42.000 --> 00:03:45.000]  也是他第一次被囚於羅馬
[00:03:45.000 --> 00:03:49.000]  在羅馬他坐了差不多兩年牢
[00:03:49.000 --> 00:03:51.000]  當中他寫這書後世的人
[00:03:51.000 --> 00:03:54.000]  就稱為監獄書信
[00:03:54.000 --> 00:03:58.000]  以保羅他忠誠侍奉主幾十年
[00:03:58.000 --> 00:04:00.000]  但來到這個時刻
[00:04:00.000 --> 00:04:02.000]  竟然被囚在監獄裡
[00:04:02.000 --> 00:04:05.000]  但他不僅沒有受屈辱
[00:04:05.000 --> 00:04:06.000]  或者埋怨
[00:04:06.000 --> 00:04:07.000]  或者懷疑上帝
[00:04:07.000 --> 00:04:09.000]  反而在這段期間
[00:04:09.000 --> 00:04:11.000]  他寫了很多書信
[00:04:11.000 --> 00:04:13.000]  寫了很多全面信徒
[00:04:13.000 --> 00:04:15.000]  特別這次這封書信
[00:04:15.000 --> 00:04:20.000]  雖然是發給已忽所的教會
[00:04:20.000 --> 00:04:22.000]  但其實都已經預計
[00:04:22.000 --> 00:04:25.000]  會傳閱到其他周邊的教會
[00:04:25.000 --> 00:04:27.000]  可以看到這封書信
[00:04:27.000 --> 00:04:29.000]  包括初信者
[00:04:29.000 --> 00:04:30.000]  包括猶太人
[00:04:30.000 --> 00:04:32.000]  也包括外邦人
[00:04:32.000 --> 00:04:34.000]  裡面的目的就是
[00:04:34.000 --> 00:04:36.000]  想他們認識三位一體的上帝
[00:04:36.000 --> 00:04:41.000]  以及應該如何行事為人
[00:04:41.000 --> 00:04:45.000]  我們今天看的五章十五到二十節
[00:04:45.000 --> 00:04:49.000]  談及到整體的信徒
[00:04:49.000 --> 00:04:51.000]  他們的行事為人應該是怎樣呢?
[00:04:51.000 --> 00:04:55.000]  如果下次你會再看到
[00:04:55.000 --> 00:04:57.000]  五章二十一到六章九者
[00:04:57.000 --> 00:05:00.000]  特別分析幾種關係
[00:05:00.000 --> 00:05:03.000]  夫婦 父母 子女 主僕
[00:05:03.000 --> 00:05:05.000]  在這些關係裡的行事為人
[00:05:05.000 --> 00:05:09.000]  應該是怎樣呢?
[00:05:09.000 --> 00:05:12.000]  今天我會主要跟著
[00:05:12.000 --> 00:05:13.000]  和合本修訂版
[00:05:13.000 --> 00:05:15.000]  和NIV
[00:05:15.000 --> 00:05:17.000]  New International Version
[00:05:17.000 --> 00:05:21.000]  的經文來解讀這段經文
[00:05:21.000 --> 00:05:24.000]  當中你可以發現
[00:05:24.000 --> 00:05:26.000]  有三對字眼
[00:05:26.000 --> 00:05:28.000]  就是「唔好乜嘢」
[00:05:28.000 --> 00:05:29.000]  「要乜嘢」
[00:05:29.000 --> 00:05:32.000]  「不要」
[00:05:32.000 --> 00:05:35.000]  這個圖案出現了三次
[00:05:35.000 --> 00:05:38.000]  但裡面有兩個主要的主題
[00:05:38.000 --> 00:05:43.000]  一個是要明白主的旨意是甚麼
[00:05:43.000 --> 00:05:48.000]  另一個是要被聖靈充滿
[00:05:48.000 --> 00:05:51.000]  頭三節十五到十七節
[00:05:51.000 --> 00:05:54.000]  就是要明白主的旨意如何
[00:05:54.000 --> 00:05:57.000]  大家請一起讀出這三節
[00:05:57.000 --> 00:06:14.000]  一二三
[00:06:14.000 --> 00:06:16.000]  謝謝大家
[00:06:16.000 --> 00:06:18.000]  這裡頭兩組就出現了
[00:06:18.000 --> 00:06:20.000]  「不要」「要」
[00:06:20.000 --> 00:06:24.000]  英文就是「not」「but」
[00:06:24.000 --> 00:06:26.000]  不要這樣 但要這樣
[00:06:26.000 --> 00:06:30.000]  「不要」是怎樣呢?
[00:06:30.000 --> 00:06:34.000]  這裡提到有兩個「不要」
[00:06:34.000 --> 00:06:36.000]  「不要」是這麼無知
[00:06:36.000 --> 00:06:38.000]  不要做糊塗人
[00:06:38.000 --> 00:06:41.000]  「無知」是用unwise
[00:06:41.000 --> 00:06:43.000]  即不要這麼不聰明
[00:06:43.000 --> 00:06:45.000]  不要做糊塗人
[00:06:45.000 --> 00:06:48.000]  「糊塗」直接是用foolish
[00:06:48.000 --> 00:06:50.000]  即不要這麼蠢
[00:06:50.000 --> 00:06:52.000]  為甚麼寶羅會這麼直接呢?
[00:06:52.000 --> 00:06:54.000]  來到這裡
[00:06:54.000 --> 00:06:56.000]  甚麼人是很愚蠢呢?
[00:06:56.000 --> 00:06:58.000]  很愚昧呢?
[00:06:58.000 --> 00:07:00.000]  甚麼人是很不聰明呢?
[00:07:00.000 --> 00:07:02.000]  很unwise呢?
[00:07:02.000 --> 00:07:04.000]  原來就是那些不認識上帝
[00:07:04.000 --> 00:07:07.000]  不認識上帝的能力
[00:07:07.000 --> 00:07:10.000]  換句話說是小看上帝的人
[00:07:10.000 --> 00:07:12.000]  如果小看上帝
[00:07:12.000 --> 00:07:14.000]  就很愚蠢
[00:07:14.000 --> 00:07:16.000]  很傻
[00:07:16.000 --> 00:07:19.000]  但相反要怎樣呢?
[00:07:19.000 --> 00:07:22.000]  就是要有智慧
[00:07:22.000 --> 00:07:25.000]  要像智慧的人
[00:07:25.000 --> 00:07:27.000]  這個很有趣
[00:07:27.000 --> 00:07:30.000]  中文是「要像智慧的人」
[00:07:30.000 --> 00:07:32.000]  英文會好一點
[00:07:32.000 --> 00:07:34.000]  「But as wise」
[00:07:34.000 --> 00:07:37.000]  即是你要做一個智慧人
[00:07:37.000 --> 00:07:39.000]  這裡所說的智慧
[00:07:39.000 --> 00:07:41.000]  寶羅一直都有提到
[00:07:41.000 --> 00:07:43.000]  不是人間的智慧
[00:07:43.000 --> 00:07:45.000]  而是有神的智慧
[00:07:45.000 --> 00:07:49.000]  即是有一個依靠上帝的智慧
[00:07:49.000 --> 00:07:51.000]  或者是依靠自己
[00:07:51.000 --> 00:07:54.000]  或者是依靠人的能力的智慧
[00:07:54.000 --> 00:07:57.000]  有智慧的人又要怎樣呢?
[00:07:57.000 --> 00:07:59.000]  其實一開始十五節說
[00:07:59.000 --> 00:08:02.000]  行事謹慎行事
[00:08:02.000 --> 00:08:03.000]  我很喜歡英文
[00:08:03.000 --> 00:08:04.000]  他翻譯得很好
[00:08:04.000 --> 00:08:06.000]  他說「Be very careful」
[00:08:06.000 --> 00:08:08.000]  即是你真的要很小心
[00:08:08.000 --> 00:08:10.000]  你很小心
[00:08:10.000 --> 00:08:12.000]  很小心要做一個wise person
[00:08:12.000 --> 00:08:14.000]  要做一個有智慧的人
[00:08:14.000 --> 00:08:16.000]  第一,有智慧的人
[00:08:16.000 --> 00:08:18.000]  他會把握時機
[00:08:18.000 --> 00:08:20.000]  把握時機
[00:08:20.000 --> 00:08:24.000]  英文是做「Making the most of every opportunity」
[00:08:24.000 --> 00:08:26.000]  即是你用盡所有
[00:08:26.000 --> 00:08:28.000]  你可以做到的事的機會
[00:08:28.000 --> 00:08:30.000]  你就要把握這些機會
[00:08:30.000 --> 00:08:32.000]  把握這些機會做些甚麼?
[00:08:32.000 --> 00:08:34.000]  就是把握這些機會
[00:08:34.000 --> 00:08:36.000]  做些應該做的事
[00:08:36.000 --> 00:08:38.000]  那甚麼才是把握機會
[00:08:38.000 --> 00:08:40.000]  應該做的事呢?
[00:08:40.000 --> 00:08:42.000]  第二,他就說到
[00:08:42.000 --> 00:08:44.000]  你不要那麼愚昧
[00:08:44.000 --> 00:08:48.000]  是要知道神的旨意是甚麼
[00:08:48.000 --> 00:08:50.000]  英文是日做
[00:08:50.000 --> 00:08:53.000]  But understand what the Lord's will is
[00:08:53.000 --> 00:08:55.000]  即是不單是說如何
[00:08:55.000 --> 00:08:57.000]  神的旨意是甚麼
[00:08:57.000 --> 00:08:59.000]  是說神的旨意是甚麼
[00:08:59.000 --> 00:09:01.000]  到底神的旨意是甚麼呢?
[00:09:01.000 --> 00:09:05.000]  你會問一個問題
[00:09:05.000 --> 00:09:07.000]  要把握時機
[00:09:07.000 --> 00:09:09.000]  好,把握時機做些應該做的事
[00:09:09.000 --> 00:09:12.000]  但跟現今的世代邪惡有甚麼關係呢?
[00:09:12.000 --> 00:09:19.000]  如果真的有回過頭來
[00:09:19.000 --> 00:09:27.000]  如果有回過頭來
[00:09:27.000 --> 00:09:30.000]  看五章的頭一到十四節
[00:09:30.000 --> 00:09:32.000]  其實那裡有一個主題
[00:09:32.000 --> 00:09:34.000]  仍然是在說行事為人
[00:09:34.000 --> 00:09:37.000]  但特別出現一個字叫光明
[00:09:37.000 --> 00:09:42.000]  就是你要活出一個光明之子的生活
[00:09:42.000 --> 00:09:47.000]  在五章八到十一節
[00:09:47.000 --> 00:09:50.000]  他說從前你們是暗昧的
[00:09:50.000 --> 00:09:52.000]  如今在主裡面是光明
[00:09:52.000 --> 00:09:56.000]  行事為人就要好像光明的子女
[00:09:56.000 --> 00:10:02.000]  光明所結的果子就是一切良善、公義、誠實
[00:10:02.000 --> 00:10:07.000]  這裡提到為何要做光明的子女
[00:10:07.000 --> 00:10:11.000]  就是因為這個世代邪惡
[00:10:11.000 --> 00:10:14.000]  裡面有很多暗昧的行為
[00:10:14.000 --> 00:10:17.000]  暗昧即是說不見得光
[00:10:17.000 --> 00:10:21.000]  任何一個的思想、動作
[00:10:21.000 --> 00:10:23.000]  你是無法向人啟齒
[00:10:23.000 --> 00:10:26.000]  不可以告訴別人不見得光
[00:10:26.000 --> 00:10:29.000]  就是在說這些暗昧的思想
[00:10:29.000 --> 00:10:33.000]  就是在說這些暗昧的思想、行為
[00:10:33.000 --> 00:10:38.000]  但反過來他要提到的就是要做光明的子女
[00:10:38.000 --> 00:10:41.000]  要做光明的子女
[00:10:41.000 --> 00:10:46.000]  正如開始謝牧師施政山那時也有提到
[00:10:46.000 --> 00:10:49.000]  兩天前看到電視新聞
[00:10:49.000 --> 00:10:51.000]  現在經常重播
[00:10:51.000 --> 00:10:55.000]  就是前首相安倍晉三如何被槍擊
[00:10:55.000 --> 00:10:57.000]  雖然我跟他不太熟
[00:10:57.000 --> 00:10:59.000]  其實我不太認識他
[00:10:59.000 --> 00:11:01.000]  但現在才回頭看
[00:11:01.000 --> 00:11:04.000]  原來他已經做了首相足足二十年了
[00:11:04.000 --> 00:11:09.000]  也在日本是戰後做得最久首相的人物
[00:11:09.000 --> 00:11:12.000]  無論你說他是好還是不好
[00:11:12.000 --> 00:11:14.000]  我不知道
[00:11:14.000 --> 00:11:16.000]  我也不認識他、不熟悉他
[00:11:16.000 --> 00:11:20.000]  但至少可以服務他的國民
[00:11:20.000 --> 00:11:22.000]  足足有二十年的時間
[00:11:22.000 --> 00:11:24.000]  所謂武功都有路
[00:11:24.000 --> 00:11:27.000]  但憑什麼原因
[00:11:27.000 --> 00:11:30.000]  那個人要這麼仇視他
[00:11:30.000 --> 00:11:33.000]  到一個地步要將他殺了
[00:11:33.000 --> 00:11:36.000]  有時再看闊一點
[00:11:36.000 --> 00:11:39.000]  看到俄羅斯攻打烏克蘭
[00:11:39.000 --> 00:11:40.000]  頭頭一個月
[00:11:40.000 --> 00:11:43.000]  可能大家都會很留意新聞
[00:11:43.000 --> 00:11:45.000]  慢慢過了又一個月
[00:11:45.000 --> 00:11:47.000]  過了又一百天
[00:11:47.000 --> 00:11:48.000]  過了三個月
[00:11:48.000 --> 00:11:52.000]  到現在好像開始麻木了
[00:11:52.000 --> 00:11:54.000]  那就打吧
[00:11:54.000 --> 00:11:56.000]  繼續打
[00:11:56.000 --> 00:11:58.000]  死傷的平民無數
[00:11:58.000 --> 00:12:01.000]  如何去計算這條數呢
[00:12:01.000 --> 00:12:05.000]  或者最近拉回來香港
[00:12:05.000 --> 00:12:10.000]  以為不好的事只發生在成人那裡
[00:12:10.000 --> 00:12:12.000]  不是的
[00:12:12.000 --> 00:12:15.000]  最近報紙也有說有些同黨的事件
[00:12:15.000 --> 00:12:17.000]  一些欺凌的事件
[00:12:17.000 --> 00:12:20.000]  一班人圍著一個女孩掌摑她
[00:12:20.000 --> 00:12:22.000]  放了一段影片上網
[00:12:22.000 --> 00:12:24.000]  其實有份參與的
[00:12:24.000 --> 00:12:26.000]  最小的是十二歲
[00:12:26.000 --> 00:12:28.000]  你會問很多問題
[00:12:28.000 --> 00:12:31.000]  到底這是什麼世界呢
[00:12:31.000 --> 00:12:34.000]  公義公平在哪裡呢
[00:12:34.000 --> 00:12:41.000]  人可以憑什麼去審判另一個人的對錯
[00:12:41.000 --> 00:12:46.000]  並且還要施以一些刑罰
[00:12:46.000 --> 00:12:49.000]  有時真的要問你是誰
[00:12:49.000 --> 00:12:52.000]  你可以這樣去決定一個人的生死
[00:12:52.000 --> 00:12:56.000]  或者要這樣去侮辱一個人
[00:12:56.000 --> 00:12:58.000]  公義在哪裡
[00:12:58.000 --> 00:13:01.000]  良善又在哪裡
[00:13:01.000 --> 00:13:03.000]  誠實又如何呢
[00:13:03.000 --> 00:13:05.000]  其實很多不見得光的
[00:13:05.000 --> 00:13:08.000]  不敢讓人知道的事
[00:13:08.000 --> 00:13:10.000]  為了不讓人知道
[00:13:10.000 --> 00:13:12.000]  就會說很多謊話
[00:13:12.000 --> 00:13:14.000]  一個掩蓋一個
[00:13:14.000 --> 00:13:15.000]  但是在這裡
[00:13:15.000 --> 00:13:20.000]  保羅偏偏將這三個重要的詞語提醒我們
[00:13:20.000 --> 00:13:23.000]  如果你是一個光明的人
[00:13:23.000 --> 00:13:26.000]  你自然就會結這些果子
[00:13:26.000 --> 00:13:32.000]  在良善、公義、誠實上去努力
[00:13:32.000 --> 00:13:35.000]  反過來你說要把握時機
[00:13:35.000 --> 00:13:37.000]  因為現今的世代邪惡
[00:13:37.000 --> 00:13:41.000]  原來就是在一個邪惡、黑暗的世代裡
[00:13:41.000 --> 00:13:43.000]  其實要做一個光明的人
[00:13:43.000 --> 00:13:45.000]  光明的事
[00:13:45.000 --> 00:13:47.000]  不容易
[00:13:47.000 --> 00:13:48.000]  的確有困難
[00:13:48.000 --> 00:13:50.000]  但也因為這樣
[00:13:50.000 --> 00:13:52.000]  保羅更加提醒我們
[00:13:52.000 --> 00:13:53.000]  要把握機會
[00:13:53.000 --> 00:13:56.000]  你可以發揮良善的時候
[00:13:56.000 --> 00:13:57.000]  可以發揮公義
[00:13:57.000 --> 00:13:59.000]  可以做誠實的人
[00:13:59.000 --> 00:14:01.000]  做誠實的事的時候
[00:14:01.000 --> 00:14:04.000]  原來這些都要把握時機
[00:14:04.000 --> 00:14:07.000]  用盡每一個機會
[00:14:07.000 --> 00:14:10.000]  當然也要用盡每一個機會
[00:14:10.000 --> 00:14:14.000]  來明白神的旨意
[00:14:14.000 --> 00:14:17.000]  在五章第十節也有提到
[00:14:17.000 --> 00:14:20.000]  總要察驗什麼是主所喜悅的事
[00:14:20.000 --> 00:14:23.000]  那些暗昧無益的事就不要參與
[00:14:23.000 --> 00:14:25.000]  總要將這些事揭發出來
[00:14:25.000 --> 00:14:27.000]  不僅不參與壞事
[00:14:27.000 --> 00:14:32.000]  還要將它揭露出來
[00:14:32.000 --> 00:14:33.000]  這裡提到的
[00:14:33.000 --> 00:14:36.000]  要察驗什麼是主所喜悅的事
[00:14:36.000 --> 00:14:41.000]  其實就和要明白主的旨意是什麼
[00:14:41.000 --> 00:14:43.000]  是一樣的
[00:14:43.000 --> 00:14:45.000]  同樣你要明白
[00:14:45.000 --> 00:14:47.000]  神的心意是怎樣
[00:14:47.000 --> 00:14:50.000]  不去做暗昧的事
[00:14:50.000 --> 00:14:54.000]  反而要做良善、公義、誠實
[00:14:54.000 --> 00:14:57.000]  主的旨意可以看《耳筆所書》
[00:14:57.000 --> 00:14:58.000]  由第一章開始
[00:14:58.000 --> 00:15:02.000]  不停提到耶穌基督的救贖計劃是什麼
[00:15:02.000 --> 00:15:04.000]  所以其實主的旨意
[00:15:04.000 --> 00:15:07.000]  第一,包括耶穌的救恩
[00:15:07.000 --> 00:15:11.000]  第二,包括我們行事為人
[00:15:11.000 --> 00:15:14.000]  主已經有旨意告訴我們
[00:15:14.000 --> 00:15:15.000]  什麼是善良
[00:15:15.000 --> 00:15:18.000]  什麼是應該做
[00:15:18.000 --> 00:15:21.000]  沒錯,人生其實只活一次
[00:15:21.000 --> 00:15:24.000]  我們在世或將來要面對的是誰呢
[00:15:24.000 --> 00:15:26.000]  都是上帝
[00:15:26.000 --> 00:15:29.000]  要敬畏祂、體重祂
[00:15:29.000 --> 00:15:30.000]  當我們體重上帝
[00:15:30.000 --> 00:15:33.000]  祂的旨意才值得我們體重
[00:15:33.000 --> 00:15:35.000]  如果我們不體重上帝
[00:15:35.000 --> 00:15:36.000]  其實祂的旨意
[00:15:36.000 --> 00:15:41.000]  我們不會需要去明白是什麼
[00:15:41.000 --> 00:15:42.000]  主的旨意
[00:15:42.000 --> 00:15:46.000]  你可以說有兩方面
[00:15:46.000 --> 00:15:50.000]  一方面你可以說是很闊
[00:15:50.000 --> 00:15:52.000]  就像開頭所說
[00:15:52.000 --> 00:15:55.000]  基本上我們知道主的旨意就是要救恩
[00:15:55.000 --> 00:15:56.000]  要救贖萬民
[00:15:56.000 --> 00:15:59.000]  所以如果我們知道有哪些人還沒有認識耶穌
[00:15:59.000 --> 00:16:02.000]  都很希望快點幫他們認識耶穌
[00:16:02.000 --> 00:16:07.000]  主的旨意也包括了我們平日的行事為人
[00:16:07.000 --> 00:16:09.000]  但如果再收窄一點
[00:16:09.000 --> 00:16:11.000]  神在每個人身上
[00:16:11.000 --> 00:16:16.000]  其實都有一個獨特的計劃和心意
[00:16:16.000 --> 00:16:19.000]  我記得我讀神學的時候
[00:16:19.000 --> 00:16:21.000]  有位在神學院的老師
[00:16:21.000 --> 00:16:22.000]  他曾經這樣說
[00:16:22.000 --> 00:16:29.000]  他說有些人已經賺了很多錢
[00:16:29.000 --> 00:16:32.000]  又很有地位、很有名譽
[00:16:32.000 --> 00:16:35.000]  有一天他突然說要奉獻
[00:16:35.000 --> 00:16:36.000]  要讀神學
[00:16:36.000 --> 00:16:37.000]  要侍奉主
[00:16:37.000 --> 00:16:41.000]  他說很多人都會很欣賞這樣的人
[00:16:41.000 --> 00:16:44.000]  覺得他們犧牲很大
[00:16:44.000 --> 00:16:47.000]  這位老師剛剛反過來說
[00:16:47.000 --> 00:16:51.000]  其實為什麼要覺得這些人犧牲很大呢?
[00:16:51.000 --> 00:16:55.000]  反而是那些剛剛讀完大學就畢業
[00:16:55.000 --> 00:16:58.000]  他還沒有出來工作多少年
[00:16:58.000 --> 00:17:00.000]  沒有儲蓄、沒有錢
[00:17:00.000 --> 00:17:02.000]  但在那時候就已經決定
[00:17:02.000 --> 00:17:04.000]  要奉獻自己讀神學
[00:17:04.000 --> 00:17:06.000]  做傳道人
[00:17:06.000 --> 00:17:09.000]  明知道做傳道人未必能賺到很多錢
[00:17:09.000 --> 00:17:11.000]  雖然我不敢說
[00:17:11.000 --> 00:17:13.000]  每個人都有不同的際遇
[00:17:13.000 --> 00:17:17.000]  但的確一早就信主
[00:17:17.000 --> 00:17:20.000]  一早就奉獻
[00:17:20.000 --> 00:17:23.000]  有人說因為他擁有得少
[00:17:23.000 --> 00:17:25.000]  所以他要放下的東西也少
[00:17:25.000 --> 00:17:27.000]  所以容易奉獻
[00:17:27.000 --> 00:17:29.000]  但另一方面有人說
[00:17:29.000 --> 00:17:32.000]  不是的,因為他已經儲蓄了很多
[00:17:32.000 --> 00:17:36.000]  已經有錢、有樓、有很多東西
[00:17:36.000 --> 00:17:38.000]  所以這個時間才放下
[00:17:38.000 --> 00:17:40.000]  不是更容易嗎?
[00:17:40.000 --> 00:17:41.000]  其實我想說
[00:17:41.000 --> 00:17:43.000]  無論你什麼時候信主
[00:17:43.000 --> 00:17:44.000]  什麼時候奉獻自己
[00:17:44.000 --> 00:17:47.000]  都不是一個容易的決定
[00:17:47.000 --> 00:17:50.000]  但上帝在你身上的感動
[00:17:50.000 --> 00:17:52.000]  帶領你在那個時刻認識祂
[00:17:52.000 --> 00:17:53.000]  相信祂
[00:17:53.000 --> 00:17:56.000]  呼召你在那個時刻要去侍奉祂
[00:17:56.000 --> 00:17:58.000]  你就為主的緣故
[00:17:58.000 --> 00:18:03.000]  放下無論當時你擁有的多少
[00:18:03.000 --> 00:18:07.000]  我自己也是中學的時候信主
[00:18:07.000 --> 00:18:09.000]  所以對我來說
[00:18:09.000 --> 00:18:12.000]  我竟然拿著這本聖經
[00:18:12.000 --> 00:18:15.000]  一路沿途崇拜的時候
[00:18:15.000 --> 00:18:18.000]  我突然想起這本聖經到底是何時買的
[00:18:18.000 --> 00:18:21.000]  就是我中二的時間
[00:18:21.000 --> 00:18:23.000]  第一次上團契
[00:18:23.000 --> 00:18:25.000]  想著買一本薄薄的聖經
[00:18:25.000 --> 00:18:26.000]  容易拿
[00:18:26.000 --> 00:18:28.000]  我今天再回想
[00:18:28.000 --> 00:18:31.000]  我今天又拿聖經來上教會
[00:18:31.000 --> 00:18:33.000]  但一想
[00:18:33.000 --> 00:18:35.000]  嘩,幾十年了
[00:18:35.000 --> 00:18:38.000]  不是因為他跟了我幾十年都沒有爛
[00:18:38.000 --> 00:18:40.000]  已經很厲害
[00:18:40.000 --> 00:18:41.000]  我也覺得挺誇張
[00:18:41.000 --> 00:18:43.000]  但另一方面看到
[00:18:43.000 --> 00:18:45.000]  神的恩典
[00:18:45.000 --> 00:18:46.000]  奇異恩典這首歌
[00:18:46.000 --> 00:18:48.000]  突然在腦裡浮現出來
[00:18:48.000 --> 00:18:52.000]  原來神的恩典這麼充滿
[00:18:52.000 --> 00:18:56.000]  所以早信主早奉獻
[00:18:56.000 --> 00:18:59.000]  你經歷神的恩典是越多
[00:18:59.000 --> 00:19:01.000]  持信主持奉獻
[00:19:01.000 --> 00:19:04.000]  同樣可以經歷神很多的恩典
