
[00:00:00.000 --> 00:00:08.000]  今晚我們一起思想基本課題
[00:04:57.000 --> 00:05:00.000]  馬大 瑪利亞和拉薩路
[00:05:00.000 --> 00:05:05.000]  耶穌參加了一場慈禮的喪禮
[00:05:05.000 --> 00:05:07.000]  應該說因為耶穌慈禮
[00:05:07.000 --> 00:05:10.000]  就變成了一場喪禮
[00:05:10.000 --> 00:05:12.000]  本來不是一個喪禮
[00:05:12.000 --> 00:05:16.000]  本來是一個很普通的聖經裡面
[00:05:16.000 --> 00:05:18.000]  耶穌醫病的故事
[00:05:18.000 --> 00:05:20.000]  一個很典型的耶穌醫病的故事
[00:05:20.000 --> 00:05:22.000]  拉薩路病了
[00:05:22.000 --> 00:05:24.000]  姐姐就打發人去找耶穌
[00:05:24.000 --> 00:05:26.000]  懇求耶穌來醫治他
[00:05:26.000 --> 00:05:30.000]  親自來叫拉薩路能夠得醫治
[00:05:30.000 --> 00:05:33.000]  然後耶穌聽見拉薩路病了
[00:05:33.000 --> 00:05:36.000]  就故意停留多兩天時間
[00:05:36.000 --> 00:05:38.000]  這是聖經所說的
[00:05:38.000 --> 00:05:40.000]  過了兩天之後
[00:05:40.000 --> 00:05:45.000]  耶穌就悉心言的從丹河走到猶大的伯大利
[00:05:45.000 --> 00:05:47.000]  花了十二個小時
[00:05:47.000 --> 00:05:52.000]  所以拖延了總共四天的時間
[00:05:52.000 --> 00:05:53.000]  耶穌辭了
[00:05:53.000 --> 00:05:56.000]  原本是一個耶穌醫病的故事
[00:05:56.000 --> 00:05:58.000]  變成了一個喪禮
[00:05:58.000 --> 00:06:03.000]  所以當耶穌到了
[00:06:03.000 --> 00:06:05.000]  拉薩路就在墳墓已經四天
[00:06:05.000 --> 00:06:08.000]  這就是聖經裡面的描述
[00:06:08.000 --> 00:06:13.000]  於是整個經文就開始了一個過程
[00:06:13.000 --> 00:06:15.000]  首先是耶穌見到瑪大
[00:06:15.000 --> 00:06:17.000]  然後就是瑪利亞
[00:06:17.000 --> 00:06:19.000]  最後就是拉薩路復活
[00:06:19.000 --> 00:06:21.000]  耶穌見到瑪大
[00:06:21.000 --> 00:06:24.000]  瑪大並沒有哭
[00:06:24.000 --> 00:06:26.000]  耶穌和他聊天的時候
[00:06:26.000 --> 00:06:28.000]  瑪大並沒有哭
[00:06:28.000 --> 00:06:32.000]  瑪大就討論拉薩路的死這件事情
[00:06:32.000 --> 00:06:34.000]  他說主啊 你若早在這裡
[00:06:34.000 --> 00:06:35.000]  兄弟必不死
[00:06:35.000 --> 00:06:36.000]  耶穌就跟他說
[00:06:36.000 --> 00:06:38.000]  兄弟必然復活
[00:06:38.000 --> 00:06:39.000]  復活在我 生命也在我
[00:06:39.000 --> 00:06:41.000]  所有的人雖然死了也必復活
[00:06:41.000 --> 00:06:43.000]  你信者說是嗎
[00:06:43.000 --> 00:06:47.000]  這就是第一個的場景
[00:06:47.000 --> 00:06:50.000]  瑪大比較事務
[00:06:50.000 --> 00:06:52.000]  大家姐的角色
[00:06:52.000 --> 00:06:53.000]  沒有哭
[00:06:53.000 --> 00:06:55.000]  然後就和他好理性的聊天
[00:06:55.000 --> 00:06:58.000]  如果你來的話就沒事了
[00:06:58.000 --> 00:07:02.000]  然後耶穌就去到喪禮的第二個人
[00:07:02.000 --> 00:07:04.000]  就是二姐那裡
[00:07:04.000 --> 00:07:05.000]  瑪利亞
[00:07:05.000 --> 00:07:08.000]  瑪利亞相反是哭得很厲害
[00:07:08.000 --> 00:07:09.000]  聖經記載
[00:07:09.000 --> 00:07:12.000]  那些同在的猶太人見到瑪利亞出去
[00:07:12.000 --> 00:07:15.000]  就以為他要往墳墓那裡哭
[00:07:15.000 --> 00:07:17.000]  這句話說什麼呢
[00:07:17.000 --> 00:07:19.000]  就是說瑪利亞哭的程度
[00:07:19.000 --> 00:07:22.000]  哭到身邊的人都覺得擔心
[00:07:22.000 --> 00:07:25.000]  知道出去都擔心他會做什麼傻事
[00:07:25.000 --> 00:07:27.000]  就陪他一起去
[00:07:27.000 --> 00:07:28.000]  怕他不知道去哪裡哭
[00:07:28.000 --> 00:07:30.000]  哭得太厲害
[00:07:30.000 --> 00:07:32.000]  所以就是一個這樣的情景
[00:07:32.000 --> 00:07:34.000]  當瑪利亞見到耶穌的時候
[00:07:34.000 --> 00:07:36.000]  第一個的反應就是哭
[00:07:36.000 --> 00:07:39.000]  瑪利亞哭的時候
[00:07:39.000 --> 00:07:43.000]  想不到身邊一群猶太人都一起哭
[00:07:43.000 --> 00:07:47.000]  一個淚崩的情況
[00:07:47.000 --> 00:07:48.000]  在這個時候
[00:07:48.000 --> 00:07:50.000]  聖經就這樣記載
[00:07:50.000 --> 00:07:51.000]  我們留意一下
[00:07:51.000 --> 00:07:52.000]  耶穌看見他哭
[00:07:52.000 --> 00:07:55.000]  並看見與他同來的猶太人也哭
[00:07:55.000 --> 00:07:56.000]  就心裡悲嘆
[00:07:56.000 --> 00:07:58.000]  憂心憂愁
[00:07:58.000 --> 00:07:59.000]  全世界都哭
[00:07:59.000 --> 00:08:02.000]  耶穌就去到拉薩路墳前
[00:08:02.000 --> 00:08:03.000]  聖經就這樣記載
[00:08:03.000 --> 00:08:05.000]  今天我們來看的經文
[00:08:05.000 --> 00:08:08.000]  就是耶穌哭了
[00:08:08.000 --> 00:08:11.000]  雖然是一段很短的經文
[00:08:11.000 --> 00:08:16.000]  但其實是一段非常難解的經文
[00:08:16.000 --> 00:08:21.000]  如果你去看很多有關讓福音的識見書的話
[00:08:21.000 --> 00:08:25.000]  這段經文其實有很多不同人
[00:08:25.000 --> 00:08:29.000]  嘗試去解釋的角度和方法
[00:08:29.000 --> 00:08:30.000]  總括來說
[00:08:30.000 --> 00:08:33.000]  問題就是為什麼耶穌會哭呢
[00:08:33.000 --> 00:08:34.000]  表面上來看
[00:08:34.000 --> 00:08:35.000]  耶穌哭是很正常的
[00:08:35.000 --> 00:08:37.000]  反正都是喪禮
[00:08:37.000 --> 00:08:42.000]  反正都是一個很正常的死了人
[00:08:42.000 --> 00:08:44.000]  自然就會哭
[00:08:44.000 --> 00:08:45.000]  耶穌是一個真實的人
[00:08:45.000 --> 00:08:48.000]  又有同理心同情心憐憫的心
[00:08:48.000 --> 00:08:50.000]  怎會不哭呢
[00:08:50.000 --> 00:08:52.000]  不過大家不要忘記
[00:08:52.000 --> 00:08:56.000]  耶穌來到這裡是做什麼的
[00:08:56.000 --> 00:09:01.000]  其實耶穌知道拉薩路是不會死的
[00:09:01.000 --> 00:09:03.000]  甚至耶穌來的目的
[00:09:03.000 --> 00:09:07.000]  本來就是要叫大家不需要再哭
[00:09:07.000 --> 00:09:09.000]  能夠叫死人復活
[00:09:09.000 --> 00:09:14.000]  所以耶穌是懷著這種動機和鋪排
[00:09:14.000 --> 00:09:18.000]  叫眾人能夠見證拉薩路復活
[00:09:18.000 --> 00:09:21.000]  試想像如果有人患了絕症
[00:09:21.000 --> 00:09:25.000]  在醫院裡一群親人都聽到這個情況
[00:09:25.000 --> 00:09:27.000]  大家就哭得很厲害
[00:09:27.000 --> 00:09:30.000]  在病房裡受人慘磨齊哭
[00:09:30.000 --> 00:09:35.000]  而你正正就是唯一一個知道事情真相的人
[00:09:35.000 --> 00:09:39.000]  所謂的絕症原來只是一場誤會
[00:09:39.000 --> 00:09:42.000]  原來只是醫生搞錯了一份報告
[00:09:42.000 --> 00:09:43.000]  很老套的
[00:09:43.000 --> 00:09:46.000]  總之是醫生搞錯了一份報告
[00:09:46.000 --> 00:09:48.000]  你的任務就是要告訴這群人
[00:09:48.000 --> 00:09:50.000]  原來報告錯了
[00:09:50.000 --> 00:09:54.000]  原來是一場誤會
[00:09:54.000 --> 00:09:56.000]  你就帶著這種任務目的
[00:09:56.000 --> 00:10:00.000]  走到病房裡叫大家不用再哭
[00:10:00.000 --> 00:10:02.000]  原來是搞錯了
[00:10:02.000 --> 00:10:04.000]  當你進到病房的時候
[00:10:04.000 --> 00:10:06.000]  看到大家一起哭
[00:10:06.000 --> 00:10:08.000]  請問你會不會哭一份呢
[00:10:08.000 --> 00:10:10.000]  你應該不會哭一份
[00:10:10.000 --> 00:10:13.000]  因為你來的目的就是叫大家不需要哭
[00:10:13.000 --> 00:10:16.000]  你知道你來到這間病房要做什麼
[00:10:16.000 --> 00:10:18.000]  就是告訴他們其實他們沒有死
[00:10:18.000 --> 00:10:20.000]  不用死
[00:10:20.000 --> 00:10:22.000]  沒有病
[00:10:22.000 --> 00:10:26.000]  所以耶穌來的目的
[00:10:26.000 --> 00:10:30.000]  正正就是要用行動去告訴這群人
[00:10:30.000 --> 00:10:33.000]  拉什路將要復活
[00:10:33.000 --> 00:10:36.000]  耶穌來你們其實不需要哭
[00:10:36.000 --> 00:10:38.000]  因為祂將會復活
[00:10:38.000 --> 00:10:40.000]  這是一個神蹟
[00:10:40.000 --> 00:10:46.000]  更加是一個讓人可以振奮的消息
[00:10:46.000 --> 00:10:50.000]  當然這二千年來一直有不同的人
[00:10:50.000 --> 00:10:54.000]  解經的學者來嘗試去解釋
[00:10:54.000 --> 00:10:56.000]  耶穌哭的原因
[00:10:56.000 --> 00:10:58.000]  不知道你一直怎麼看這段經文
[00:10:58.000 --> 00:11:01.000]  有人認為耶穌哭了
[00:11:01.000 --> 00:11:04.000]  基本上就是要證明耶穌是人
[00:11:04.000 --> 00:11:06.000]  證明祂是一個真實的人
[00:11:06.000 --> 00:11:10.000]  有人認為耶穌哭不是為了拉什路哭
[00:11:10.000 --> 00:11:13.000]  而是為了全人類哭
[00:11:13.000 --> 00:11:16.000]  為了生命的短暫
[00:11:16.000 --> 00:11:21.000]  人的生命的脆弱而哭
[00:11:21.000 --> 00:11:24.000]  有人認為耶穌哭不是為了拉什路
[00:11:24.000 --> 00:11:26.000]  也不是為了瑪利亞哭
[00:11:26.000 --> 00:11:28.000]  而是為了當時不信的人
[00:11:28.000 --> 00:11:30.000]  情緒很激動
[00:11:30.000 --> 00:11:32.000]  正所謂氣到哭
[00:11:32.000 --> 00:11:36.000]  所以是一個很憤怒的表現
[00:11:36.000 --> 00:11:38.000]  所以這些真的是
[00:11:38.000 --> 00:11:41.000]  找到聖經的學者嘗試去解釋
[00:11:41.000 --> 00:11:45.000]  但其實也不是太完滿
[00:11:45.000 --> 00:11:50.000]  也不是一個完美無瑕的解釋方法
[00:11:50.000 --> 00:11:55.000]  也不是一個完美的答案
[00:11:55.000 --> 00:12:00.000]  所以究竟耶穌為什麼會哭呢?
[00:12:00.000 --> 00:12:03.000]  耶穌為了什麼原因而哭呢?
[00:12:03.000 --> 00:12:10.000]  當我再次來到寫這篇講道經文的時候
[00:12:10.000 --> 00:12:15.000]  我自己近日有一個新的看法
[00:12:15.000 --> 00:12:22.000]  我發現原來哭或者是眼淚
[00:12:22.000 --> 00:12:26.000]  其實未必一定需要很多合理的原因
[00:12:26.000 --> 00:12:29.000]  未必一定需要很充分的理據
[00:12:29.000 --> 00:12:32.000]  甚至乎一個很合理的解釋
[00:12:32.000 --> 00:12:36.000]  哭是什麼事情呢?
[00:12:36.000 --> 00:12:39.000]  我分享一下我自己的事情
[00:12:39.000 --> 00:12:42.000]  我爸爸近日去世
[00:12:42.000 --> 00:12:43.000]  簡單來說
[00:12:43.000 --> 00:12:46.000]  爸爸去年患上胃癌
[00:12:46.000 --> 00:12:51.000]  暑假的時候開刀切了胃
[00:12:51.000 --> 00:12:55.000]  直接由吃到駁小腸來生活
[00:12:55.000 --> 00:12:57.000]  基本上不容易
[00:12:57.000 --> 00:13:00.000]  要靠小腸來消化
[00:13:00.000 --> 00:13:02.000]  體重突然由170多磅
[00:13:02.000 --> 00:13:04.000]  驟降到120多磅
[00:13:04.000 --> 00:13:06.000]  適應了大半年的時間
[00:13:06.000 --> 00:13:08.000]  今年年初的時候
[00:13:08.000 --> 00:13:12.000]  大概新年年初十的時間
[00:13:12.000 --> 00:13:14.000]  他就開始說痛
[00:13:14.000 --> 00:13:15.000]  痛得很厲害
[00:13:15.000 --> 00:13:17.000]  以為他不適應
[00:13:17.000 --> 00:13:19.000]  小腸可能吃東西覺得很辛苦
[00:13:19.000 --> 00:13:20.000]  頂住這樣
[00:13:20.000 --> 00:13:24.000]  他發現原來情況很不理想
[00:13:24.000 --> 00:13:27.000]  醫生就說癌細胞擴散
[00:13:27.000 --> 00:13:29.000]  擴散到整個肚腹都是
[00:13:29.000 --> 00:13:31.000]  所以就令他痛
[00:13:31.000 --> 00:13:34.000]  基本上動到一點點就覺得痛
[00:13:34.000 --> 00:13:36.000]  然後就出院
[00:13:36.000 --> 00:13:38.000]  從內科到外科
[00:13:38.000 --> 00:13:40.000]  從外科到腫瘤科
[00:13:40.000 --> 00:13:42.000]  腫瘤科到舒緩科
[00:13:42.000 --> 00:13:46.000]  大概在一個月之前
[00:13:46.000 --> 00:13:48.000]  醫生就打電話來
[00:13:48.000 --> 00:13:50.000]  星期五的時候
[00:13:50.000 --> 00:13:54.000]  說爸爸的情況似乎不太理想
[00:13:54.000 --> 00:13:57.000]  然後就開始那天叫很多親戚
[00:13:57.000 --> 00:14:00.000]  來探望他
[00:14:00.000 --> 00:14:02.000]  因為星期六午晚的時候
[00:14:02.000 --> 00:14:03.000]  他就開始睡覺
[00:14:03.000 --> 00:14:05.000]  之前他就睡不到
[00:14:05.000 --> 00:14:06.000]  因為痛得很厲害
[00:14:06.000 --> 00:14:08.000]  星期五晚上就開始睡
[00:14:08.000 --> 00:14:12.000]  因為就影響到肝的情況
[00:14:12.000 --> 00:14:13.000]  就開始睡得很多
[00:14:13.000 --> 00:14:15.000]  星期六就陪了他一天
[00:14:15.000 --> 00:14:16.000]  在床邊那裡
[00:14:16.000 --> 00:14:19.000]  基本上全日都是睡了
[00:14:19.000 --> 00:14:21.000]  就是都是睡
[00:14:21.000 --> 00:14:23.000]  醒了一次半次
[00:14:23.000 --> 00:14:25.000]  晚上的時候護士就安排給我們
[00:14:25.000 --> 00:14:27.000]  有一間私人的房間
[00:14:27.000 --> 00:14:30.000]  就是一間可以關燈的房
[00:14:30.000 --> 00:14:32.000]  最後就和媽媽一起
[00:14:32.000 --> 00:14:34.000]  和爸爸在身邊祈禱
[00:14:34.000 --> 00:14:35.000]  就離開
[00:14:35.000 --> 00:14:37.000]  關燈就讓他睡覺
[00:14:37.000 --> 00:14:39.000]  星期一我就出去港島
[00:14:39.000 --> 00:14:40.000]  其實都不想說
[00:14:40.000 --> 00:14:43.000]  因為都知道爸爸可能隨時都會離開
[00:14:43.000 --> 00:14:45.000]  但是都接了
[00:14:45.000 --> 00:14:46.000]  就去港島
[00:14:46.000 --> 00:14:48.000]  港島之後就聽到電話
[00:14:48.000 --> 00:14:51.000]  爸爸就離開了世界
[00:14:51.000 --> 00:14:54.000]  我想說
[00:14:54.000 --> 00:14:57.000]  我發現在這一年來
[00:14:57.000 --> 00:15:01.000]  由去年暑假到這段時間裡面
[00:15:01.000 --> 00:15:04.000]  其實我自己都沒有怎麼哭過
[00:15:04.000 --> 00:15:05.000]  認識的人都知道
[00:15:05.000 --> 00:15:07.000]  其實我都很容易哭
[00:15:07.000 --> 00:15:09.000]  以前我在神樂院裡面教書
[00:15:09.000 --> 00:15:11.000]  教到某一課
[00:15:11.000 --> 00:15:13.000]  我都會很感動地哭
[00:15:13.000 --> 00:15:15.000]  以前在教會裡面
[00:15:15.000 --> 00:15:18.000]  就是令聖餐都會很容易哭
[00:15:18.000 --> 00:15:20.000]  就算我上台看驅魔人
[00:15:20.000 --> 00:15:21.000]  我都會哭
[00:15:21.000 --> 00:15:25.000]  總之都算是很容易哭的人
[00:15:25.000 --> 00:15:26.000]  我發現
[00:15:26.000 --> 00:15:28.000]  我自己都令我覺得自己很驚訝
[00:15:28.000 --> 00:15:31.000]  這次我自己都沒有認真地哭過
[00:15:31.000 --> 00:15:34.000]  由去年爸爸知道有癌症開始
[00:15:34.000 --> 00:15:37.000]  到陪他一起去做切換
[00:15:37.000 --> 00:15:40.000]  首先前一晚大家一起吃最後一餐晚飯
[00:15:40.000 --> 00:15:42.000]  做完之後
[00:15:42.000 --> 00:15:45.000]  跟護士醫生去談爸爸的康復
[00:15:45.000 --> 00:15:48.000]  適應沒有胃的時候怎樣去生活
[00:15:48.000 --> 00:15:49.000]  扔完的奶
[00:15:49.000 --> 00:15:50.000]  很多很多的東西
[00:15:50.000 --> 00:15:52.000]  到年初的時候
[00:15:52.000 --> 00:15:54.000]  爸爸開始就說不舒服
[00:15:54.000 --> 00:15:55.000]  陪他照PET scan
[00:15:55.000 --> 00:15:57.000]  發現擴散
[00:15:57.000 --> 00:15:59.000]  一起想想怎樣照顧爸爸
[00:15:59.000 --> 00:16:02.000]  如何跟醫生和護士聯絡
[00:16:02.000 --> 00:16:04.000]  找醫生聯絡
[00:16:04.000 --> 00:16:05.000]  Google爸爸的情況
[00:16:05.000 --> 00:16:09.000]  很多很多的事情要去處理
[00:16:09.000 --> 00:16:11.000]  在這大半年裡面
[00:16:11.000 --> 00:16:15.000]  我發現自己都沒有怎樣哭過
[00:16:15.000 --> 00:16:19.000]  然後在一個月前
[00:16:19.000 --> 00:16:21.000]  當我說完之後
[00:16:21.000 --> 00:16:25.000]  就跟女兒和太太一起趕去醫院
[00:16:25.000 --> 00:16:28.000]  去見爸爸最後一面的時候
[00:16:28.000 --> 00:16:32.000]  在車上就開始哭
[00:16:32.000 --> 00:16:34.000]  去到醫院的時候
[00:16:34.000 --> 00:16:35.000]  進到病房
[00:16:35.000 --> 00:16:38.000]  見到爸爸的身體的時候
[00:16:38.000 --> 00:16:42.000]  我就不斷地眼淚流
[00:16:42.000 --> 00:16:44.000]  在這大半年裡面
[00:16:44.000 --> 00:16:46.000]  第一次來到他
[00:16:46.000 --> 00:16:48.000]  很認認真真地來到他
[00:16:48.000 --> 00:16:49.000]  不斷地哭哭哭
[00:16:49.000 --> 00:16:51.000]  哭了幾分鐘
[00:16:51.000 --> 00:16:52.000]  嗚嗚嗚嗚
[00:16:52.000 --> 00:16:54.000]  哭得很厲害
[00:16:54.000 --> 00:16:57.000]  但當我哭的時候
[00:16:57.000 --> 00:17:01.000]  我發現有一個很特別的感覺
[00:17:01.000 --> 00:17:04.000]  我發現自己流出來的眼淚
[00:17:04.000 --> 00:17:06.000]  好像不是我這樣
[00:17:06.000 --> 00:17:08.000]  好像不是我控制的
[00:17:08.000 --> 00:17:10.000]  甚至乎我感覺上面的眼淚
[00:17:10.000 --> 00:17:13.000]  好像是不知道什麼地方流出來
[00:17:13.000 --> 00:17:17.000]  然後大概哭了很久
[00:17:17.000 --> 00:17:18.000]  哭了幾分鐘之後
[00:17:18.000 --> 00:17:20.000]  妹妹就問我問題
[00:17:20.000 --> 00:17:21.000]  不知道問什麼問題
[00:17:21.000 --> 00:17:23.000]  然後我的眼淚就突然間cut out
[00:17:23.000 --> 00:17:27.000]  突然間就像山水喉一樣
[00:17:27.000 --> 00:17:29.000]  突然間說停就停
[00:17:29.000 --> 00:17:30.000]  然後就回答問題
[00:17:30.000 --> 00:17:34.000]  然後就開始回到事無無
