
[00:00:00.000 --> 00:00:02.000]  丁子敏早安
[00:02:04.000 --> 00:02:06.000]  我想買什麼就買什麼
[00:02:06.000 --> 00:02:08.000]  想去旅行就去旅行
[00:02:08.000 --> 00:02:10.000]  今晚想吃雞煲就吃雞煲
[00:02:10.000 --> 00:02:12.000]  真人雞煲是很好吃的
[00:02:12.000 --> 00:02:14.000]  所以你很想吃就吃
[00:02:14.000 --> 00:02:18.000]  當然貧窮都限制自由
[00:02:18.000 --> 00:02:21.000]  但基本上我們作為成年人的時候
[00:02:21.000 --> 00:02:25.000]  可以大概按照你的個人想法去過你的生活
[00:02:25.000 --> 00:02:29.000]  嘗試去實踐你想過的生活
[00:02:29.000 --> 00:02:33.000]  所以我們都是追求一種自由的生活
[00:02:33.000 --> 00:02:39.000]  存在主義大師沙特有句很重要的話
[00:02:39.000 --> 00:02:42.000]  他說存在先於本質
[00:02:42.000 --> 00:02:45.000]  意思就是說每個人生下來是一個很獨特的個體
[00:02:45.000 --> 00:02:48.000]  自己以自己的方式去生活
[00:02:48.000 --> 00:02:52.000]  其他人不能去設定你的生活方式
[00:02:52.000 --> 00:02:54.000]  所以你的存在
[00:02:54.000 --> 00:02:58.000]  僅僅就要為你自己的存在去做決定
[00:02:58.000 --> 00:03:02.000]  不知道大家覺得最自由是什麼
[00:03:02.000 --> 00:03:04.000]  我覺得最自由
[00:03:04.000 --> 00:03:08.000]  最自由之在就是我開電單車的時候
[00:03:08.000 --> 00:03:12.000]  很感謝師母給我一個可以考車的自由
[00:03:12.000 --> 00:03:14.000]  她很不喜歡
[00:03:14.000 --> 00:03:18.000]  但都給我考了電單車牌
[00:03:18.000 --> 00:03:20.000]  近兩年我就開始開電單車
[00:03:20.000 --> 00:03:22.000]  繼陳一鳴牧師之後
[00:03:22.000 --> 00:03:25.000]  我是另一個開電單車去港島的牧師
[00:03:25.000 --> 00:03:26.000]  都很方便的
[00:03:26.000 --> 00:03:29.000]  基本上每個星期就開著電單車
[00:03:29.000 --> 00:03:31.000]  穿著西裝就去國會港島
[00:03:31.000 --> 00:03:34.000]  一停在教會裏面就停下來就走
[00:03:34.000 --> 00:03:36.000]  基本上開電單車是很自由的
[00:03:36.000 --> 00:03:40.000]  因為可以從塞車裏面得到自由
[00:03:40.000 --> 00:03:42.000]  見到Tesla還在停泊
[00:03:42.000 --> 00:03:44.000]  我就穿過Tesla就直接去
[00:03:44.000 --> 00:03:48.000]  所以是一個非常好的工具
[00:03:48.000 --> 00:03:50.000]  能夠在中環碼頭去旺角
[00:03:50.000 --> 00:03:52.000]  都是八分鐘時間就可以去到那裏
[00:03:52.000 --> 00:03:54.000]  非常之方便
[00:03:54.000 --> 00:03:57.000]  所以每次當我開電單車的時候
[00:03:57.000 --> 00:03:59.000]  都感覺到那種自由和奔放
[00:03:59.000 --> 00:04:02.000]  特別是當天氣好的時候
[00:04:02.000 --> 00:04:06.000]  在青嶼大橋那裏走
[00:04:06.000 --> 00:04:07.000]  是一個非常之
[00:04:07.000 --> 00:04:09.000]  你體會不到的感覺
[00:04:09.000 --> 00:04:11.000]  那陣風那陣路面的感覺
[00:04:11.000 --> 00:04:13.000]  是開車是感覺不到的
[00:04:13.000 --> 00:04:16.000]  只能夠是電單車才能感覺到
[00:04:16.000 --> 00:04:21.000]  不知道你覺得你最自由的一刻是什麼時候
[00:04:21.000 --> 00:04:23.000]  感覺到人生裏面
[00:04:23.000 --> 00:04:27.000]  不過當然剛才我們所說的自由
[00:04:27.000 --> 00:04:30.000]  只不過是我們所說的其中一部份
[00:04:30.000 --> 00:04:33.000]  在我們現實的情況之下
[00:04:33.000 --> 00:04:35.000]  我們所說的自由都會遇見一個問題
[00:04:35.000 --> 00:04:38.000]  就是自由的限制
[00:04:38.000 --> 00:04:40.000]  我想除了天堂之外
[00:04:40.000 --> 00:04:45.000]  天堂是一個真的令到你無拘無束的地方
[00:04:45.000 --> 00:04:48.000]  但我想當你存活在這個世界上的時候
[00:04:48.000 --> 00:04:51.000]  所謂自由最主要是一個
[00:04:51.000 --> 00:04:57.000]  你是面對著很多限制之下那種的自由
[00:04:57.000 --> 00:05:00.000]  剛才我所說的貧窮是一種限制
[00:05:00.000 --> 00:05:03.000]  資源短缺是一種限制
[00:05:03.000 --> 00:05:06.000]  其他人的家所
[00:05:06.000 --> 00:05:09.000]  其他人的規則都是一些限制
[00:05:09.000 --> 00:05:11.000]  你的老闆是你的限制
[00:05:11.000 --> 00:05:14.000]  一條法律都是你的限制
[00:05:14.000 --> 00:05:18.000]  因此當我們認真去思考這個題目的時候
[00:05:18.000 --> 00:05:23.000]  所謂自由最主要不單單是一種自由自在的感覺
[00:05:23.000 --> 00:05:29.000]  當然你能夠從某些事物的束縛中得到解放
[00:05:29.000 --> 00:05:34.000]  正正就是我們所面對的自由更加重要的部份
[00:05:34.000 --> 00:05:38.000]  所以free from something
[00:05:38.000 --> 00:05:41.000]  正正就是我今天所說的一個很重要的課題
[00:05:41.000 --> 00:05:43.000]  什麼叫做free from something
[00:05:43.000 --> 00:05:45.000]  我們以前讀中學的時候
[00:05:45.000 --> 00:05:47.000]  英文課程都經常學的
[00:05:47.000 --> 00:05:49.000]  那些proposition
[00:05:49.000 --> 00:05:51.000]  我們講的afraid of
[00:05:51.000 --> 00:05:53.000]  interest in
[00:05:53.000 --> 00:05:55.000]  我們都背了一些
[00:05:55.000 --> 00:05:56.000]  on the bookshelf
[00:05:56.000 --> 00:05:58.000]  go to school by bus
[00:05:58.000 --> 00:06:00.000]  一定是既定的某一個詞語
[00:06:00.000 --> 00:06:03.000]  既定每一個階詞的會是
[00:06:03.000 --> 00:06:06.000]  所以你說free是答哪一個詞
[00:06:06.000 --> 00:06:08.000]  正正就是free from
[00:06:08.000 --> 00:06:10.000]  free from一些東西
[00:06:10.000 --> 00:06:14.000]  所以我們發覺原來自由
[00:06:14.000 --> 00:06:16.000]  往往是從某些東西當中
[00:06:16.000 --> 00:06:18.000]  是能夠得到自由
[00:06:18.000 --> 00:06:23.000]  最基本的那種例子就是free from the prison
[00:06:23.000 --> 00:06:26.000]  從監獄裏面那種逃脫
[00:06:26.000 --> 00:06:29.000]  一個監獄叫你失去自由
[00:06:29.000 --> 00:06:31.000]  你監獄裏面你被囚禁
[00:06:31.000 --> 00:06:33.000]  你不能夠去你想去的地方
[00:06:33.000 --> 00:06:35.000]  你大概都不能夠做你想做的事情
[00:06:35.000 --> 00:06:37.000]  局限了你能夠做的事情
[00:06:37.000 --> 00:06:39.000]  所以你就要去free from
[00:06:39.000 --> 00:06:41.000]  這個枷鎖當中
[00:06:41.000 --> 00:06:44.000]  這個正正就是free from
[00:06:44.000 --> 00:06:46.000]  something那個意思
[00:06:46.000 --> 00:06:49.000]  面對今天這個世界
[00:06:49.000 --> 00:06:52.000]  自由的更加重要的就是
[00:06:52.000 --> 00:06:55.000]  你能夠可以去free from something
[00:06:55.000 --> 00:06:56.000]  那種可能
[00:06:56.000 --> 00:06:59.000]  就是從某些的限制
[00:06:59.000 --> 00:07:02.000]  某些的約束裏面得到自由
[00:07:02.000 --> 00:07:07.000]  從深淵黑暗罪惡的捆綁當中得到自由
[00:07:07.000 --> 00:07:11.000]  從絕望迷茫當中得到自由
[00:07:11.000 --> 00:07:14.000]  有很多不同所謂的自由
[00:07:14.000 --> 00:07:16.000]  所以就是言論自由
[00:07:16.000 --> 00:07:19.000]  集會自由 經濟自由 宗教自由
[00:07:19.000 --> 00:07:23.000]  私隱自由 思想自由 心靈的自由
[00:07:23.000 --> 00:07:26.000]  我們去嘗試去爭取的
[00:07:26.000 --> 00:07:29.000]  正正是從某些的限制當中
[00:07:29.000 --> 00:07:32.000]  不被那些枷鎖所捆綁
[00:07:32.000 --> 00:07:37.000]  所以自由最重要是一種free from的觀念
[00:07:37.000 --> 00:07:41.000]  free from something是我們基督教教授裏面
[00:07:41.000 --> 00:07:43.000]  很重要的觀念
[00:07:43.000 --> 00:07:45.000]  如果你去翻身經的時候
[00:07:45.000 --> 00:07:47.000]  你會發現聖經所講的自由
[00:07:47.000 --> 00:07:50.000]  絕大部分都是free from的概念
[00:07:50.000 --> 00:07:53.000]  都是我們從某些當中得到釋放
[00:07:53.000 --> 00:07:56.000]  這個正正就是聖經所講的自由
[00:07:56.000 --> 00:07:59.000]  譬如保羅在《羅馬書》裏面講到
[00:07:59.000 --> 00:08:02.000]  你們既從罪裡得了釋放
[00:08:02.000 --> 00:08:03.000]  就做了二的奴僕
[00:08:03.000 --> 00:08:05.000]  這個free from是甚麼
[00:08:05.000 --> 00:08:07.000]  就是free from sin
[00:08:07.000 --> 00:08:09.000]  從罪裡釋放
[00:08:09.000 --> 00:08:12.000]  保羅說 作基督耶穌裡的生命之律釋放了我們
[00:08:12.000 --> 00:08:15.000]  使我們脫離罪和死的律法
[00:08:15.000 --> 00:08:17.000]  就是free from death
[00:08:17.000 --> 00:08:19.000]  free from the law
[00:08:19.000 --> 00:08:22.000]  因此聖經所講的自由觀念
[00:08:22.000 --> 00:08:24.000]  所謂free from something
[00:08:24.000 --> 00:08:27.000]  無論是從罪中得到釋放
[00:08:27.000 --> 00:08:29.000]  或者不被律法所綑綁
[00:08:29.000 --> 00:08:30.000]  或者脫離死亡都好
[00:08:30.000 --> 00:08:34.000]  都是叫我們能夠從這些的核制當中
[00:08:34.000 --> 00:08:37.000]  得到那種真正的自由
[00:08:37.000 --> 00:08:41.000]  耶穌基督叫我們得到自由
[00:08:41.000 --> 00:08:45.000]  這是我們今天最重要要去明白的事情
[00:08:45.000 --> 00:08:48.000]  基督耶穌叫我們得到自由
[00:08:48.000 --> 00:08:51.000]  正如保羅在《加泰書第五章》所講
[00:08:51.000 --> 00:08:54.000]  基督釋放了我們 叫我們得以自由
[00:08:54.000 --> 00:08:56.000]  所以要站立得穩
[00:08:56.000 --> 00:08:58.000]  不要被奴僕的鴉所嚇制
[00:08:58.000 --> 00:09:00.000]  或者像保羅所講
[00:09:00.000 --> 00:09:02.000]  天父的兒子若叫你們得自由
[00:09:02.000 --> 00:09:05.000]  你們就真自由了
[00:09:05.000 --> 00:09:07.000]  耶穌基督是我們得到自由
[00:09:07.000 --> 00:09:12.000]  一個最重要和唯一的原因
[00:09:12.000 --> 00:09:18.000]  不過 主耶穌怎樣叫我們能夠free from那些東西呢
[00:09:18.000 --> 00:09:21.000]  這只是我們要去思考的問題
[00:09:21.000 --> 00:09:23.000]  真正的耶穌叫我們得到自由
[00:09:23.000 --> 00:09:26.000]  是什麼樣的自由呢
[00:09:26.000 --> 00:09:29.000]  以前我們信主都聽過
[00:09:29.000 --> 00:09:31.000]  基本上我們都熟悉的
[00:09:31.000 --> 00:09:33.000]  從罪中得釋放
[00:09:33.000 --> 00:09:36.000]  從死亡和律法當中得到自由
[00:09:36.000 --> 00:09:41.000]  這是一種free from death的情況
[00:09:41.000 --> 00:09:45.000]  不過我們都不是太過賞心
[00:09:45.000 --> 00:09:46.000]  我們都不以為然
[00:09:46.000 --> 00:09:49.000]  因為大概都是一些得救的觀念
[00:09:49.000 --> 00:09:51.000]  free from the sin
[00:09:51.000 --> 00:09:52.000]  不被罪群綁
[00:09:52.000 --> 00:09:55.000]  都是一些救恩的事情
[00:09:55.000 --> 00:09:58.000]  不過其實我們所講
[00:09:58.000 --> 00:10:01.000]  耶穌叫我們那份的自由
[00:10:01.000 --> 00:10:03.000]  不單單是叫你得救
[00:10:03.000 --> 00:10:06.000]  或者上天託那麼簡單
[00:10:06.000 --> 00:10:12.000]  而是能夠幫我們面對今天的世界
[00:10:12.000 --> 00:10:16.000]  面對今天的社會或者時代
[00:10:16.000 --> 00:10:19.000]  耶穌其實是呼召我們
[00:10:19.000 --> 00:10:23.000]  能夠真正的得著自由
[00:10:23.000 --> 00:10:25.000]  耶穌叫我們得著什麼樣的自由呢
[00:10:25.000 --> 00:10:27.000]  free from什麼呢
[00:10:27.000 --> 00:10:31.000]  其實是anything
[00:10:31.000 --> 00:10:36.000]  耶穌叫我們從任何事情當中得著釋放
[00:10:36.000 --> 00:10:41.000]  去享受 賜給我們這種自由
[00:10:41.000 --> 00:10:44.000]  所以我所講的anything
[00:10:44.000 --> 00:10:45.000]  真是anything
[00:10:45.000 --> 00:10:49.000]  耶穌叫我們從一些強權壓迫
[00:10:49.000 --> 00:10:51.000]  操控當中得著自由
[00:10:51.000 --> 00:10:53.000]  正如耶穌曾經在加勃隆所講
[00:10:53.000 --> 00:10:56.000]  主靈在我身上
[00:10:56.000 --> 00:10:58.000]  祂就叫我傳福音給貧窮的人
[00:10:58.000 --> 00:11:01.000]  差遣我報告被人得釋放
[00:11:01.000 --> 00:11:03.000]  乞顏得漢見
[00:11:03.000 --> 00:11:05.000]  受壓制得自由
[00:11:05.000 --> 00:11:07.000]  所以耶穌叫我們能夠從一些
[00:11:07.000 --> 00:11:10.000]  強權的壓制當中得著自由
[00:11:10.000 --> 00:11:15.000]  耶穌叫我們從深淵黑暗當中得著自由
[00:11:15.000 --> 00:11:17.000]  不被罪的綑綁
[00:11:17.000 --> 00:11:19.000]  不被苦毒操控
[00:11:19.000 --> 00:11:23.000]  要能夠從罪當中釋放
[00:11:23.000 --> 00:11:26.000]  這是讓我們得著救恩的自由
[00:11:26.000 --> 00:11:30.000]  不過在眾多的事情裡
[00:11:30.000 --> 00:11:36.000]  耶穌叫我們更加從一件事裡得著自由和釋放
[00:11:36.000 --> 00:11:38.000]  今天就說這件事情
[00:11:38.000 --> 00:11:44.000]  耶穌叫我們能夠從你自己當中得著釋放
[00:11:44.000 --> 00:11:46.000]  得著釋放和自由
[00:11:46.000 --> 00:11:50.000]  You can be free from yourself
[00:11:50.000 --> 00:11:54.000]  從你自己的裡面得著釋放
[00:11:54.000 --> 00:11:57.000]  今天經文第五章十三節裡
[00:11:57.000 --> 00:11:58.000]  我們一起讀
[00:11:58.000 --> 00:11:59.000]  這裡是經文
[00:11:59.000 --> 00:12:00.000]  預備一二三
[00:12:00.000 --> 00:12:14.000]  ( 經文 )
[00:12:14.000 --> 00:12:16.000]  菠蘿在經文裡
[00:12:16.000 --> 00:12:21.000]  再次說明這份在基督裡面的自由是一回事
[00:12:21.000 --> 00:12:24.000]  菠蘿說我們這份基督裡面的自由
[00:12:24.000 --> 00:12:28.000]  不是一個放縱情慾的機會
[00:12:28.000 --> 00:12:30.000]  這裡要再一點點澄清
[00:12:30.000 --> 00:12:33.000]  所謂放縱情慾的機會
[00:12:33.000 --> 00:12:35.000]  不是純粹情慾問題
[00:12:35.000 --> 00:12:37.000]  而是一個occasion of flesh
[00:12:37.000 --> 00:12:42.000]  就是說是你整個人的血肉的思想和意志
[00:12:42.000 --> 00:12:44.000]  菠蘿強調的是
[00:12:44.000 --> 00:12:50.000]  當你能夠從你自己的思想意志意願的綑綁當中釋放
[00:12:50.000 --> 00:12:52.000]  是一種真正的自由
[00:12:52.000 --> 00:12:53.000]  真正的頂尖會
[00:12:53.000 --> 00:12:55.000]  根據罪的緣故
[00:12:55.000 --> 00:12:59.000]  我們的自由其實並不是真正的自由
[00:12:59.000 --> 00:13:03.000]  相反我們的自由成為了我們的綑綁
[00:13:03.000 --> 00:13:07.000]  這是一個很矛盾的範圍
[00:13:07.000 --> 00:13:12.000]  我們的自由反倒成為我們自己的綑綁
[00:13:12.000 --> 00:13:15.000]  今天我們很多好像很自由的事情
[00:13:15.000 --> 00:13:16.000]  很多自由的選擇
[00:13:16.000 --> 00:13:19.000]  很多好像是我們自己決定的一些選擇
[00:13:19.000 --> 00:13:22.000]  其實都不一定是自由的選擇
[00:13:22.000 --> 00:13:25.000]  我們都見過很多有錢的名人
[00:13:25.000 --> 00:13:29.000]  之前我們都記得Johnny Depp和Amber Heard的官司
[00:13:29.000 --> 00:13:33.000]  很多有錢的人基本上可以做什麼都可以
[00:13:33.000 --> 00:13:36.000]  他們在財務上做什麼都可以
[00:13:36.000 --> 00:13:40.000]  但他們並沒有欣賞自己這份自由
[00:13:40.000 --> 00:13:41.000]  都是真正的自由
[00:13:41.000 --> 00:13:47.000]  他們被他們自己的意志和想法去操控
[00:13:47.000 --> 00:13:51.000]  他們的肉裡面就好像一個模型手一樣
[00:13:51.000 --> 00:13:54.000]  很簡單地控制他們的情緒和行為
[00:13:54.000 --> 00:13:55.000]  為什麼呢?
[00:13:55.000 --> 00:14:01.000]  我們所說的自由意志其實是一個敗壞了的自由意志
[00:14:01.000 --> 00:14:03.000]  明明是我決定的
[00:14:03.000 --> 00:14:05.000]  但我沒有辦法去拒絕
[00:14:05.000 --> 00:14:09.000]  所以今天我們有很多沒有意識的行為
[00:14:09.000 --> 00:14:10.000]  一些很不理性的行為
[00:14:10.000 --> 00:14:13.000]  一些甚至是很病態的行為
[00:14:13.000 --> 00:14:15.000]  表面上是我們自己決定的
[00:14:15.000 --> 00:14:19.000]  實際上我們不能夠真正去做選擇
[00:14:19.000 --> 00:14:22.000]  我們通常開車一鎖車
[00:14:22.000 --> 00:14:27.000]  通常我們啪完之後都會病態地開一開再啪
[00:14:27.000 --> 00:14:28.000]  你控制不了的
[00:14:28.000 --> 00:14:30.000]  總是覺得要生一次
[00:14:30.000 --> 00:14:34.000]  那些潔癖和很多不同的行為
[00:14:34.000 --> 00:14:37.000]  其實都不是我們能夠控制的
[00:14:37.000 --> 00:14:39.000]  你在床上不斷地滾動手機
[00:14:39.000 --> 00:14:41.000]  滾動了很久
[00:14:41.000 --> 00:14:43.000]  你很後悔因為很浪費時間
[00:14:43.000 --> 00:14:46.000]  但你發覺都不是自己能控制到的事情
[00:14:46.000 --> 00:14:49.000]  表面上這些是我們自由的選擇
[00:14:49.000 --> 00:14:51.000]  但其實你是沒有選擇
[00:14:51.000 --> 00:14:53.000]  你不能夠不去做
[00:14:53.000 --> 00:14:55.000]  你知道很浪費時間
[00:14:55.000 --> 00:14:57.000]  但你沒有辦法
[00:14:57.000 --> 00:15:00.000]  這個是你沒有這樣的自由
[00:15:00.000 --> 00:15:01.000]  不去這樣做
[00:15:01.000 --> 00:15:03.000]  情況更加嚴重的
[00:15:03.000 --> 00:15:07.000]  這些不自由行為成為了一些很沉溺的行為
[00:15:07.000 --> 00:15:09.000]  沉溺於購物
[00:15:09.000 --> 00:15:11.000]  不斷在淘寶買東西
[00:15:11.000 --> 00:15:13.000]  去到網購
[00:15:13.000 --> 00:15:15.000]  你發覺你是停不了
[00:15:15.000 --> 00:15:17.000]  沉溺於酒精
[00:15:17.000 --> 00:15:19.000]  沉溺於性
[00:15:19.000 --> 00:15:21.000]  沉溺於很多很多不同的事情
[00:15:21.000 --> 00:15:26.000]  這些是我們做不到走出來
[00:15:26.000 --> 00:15:29.000]  事實上這些沉溺的行為
[00:15:29.000 --> 00:15:31.000]  表面上是我們的選擇
[00:15:31.000 --> 00:15:33.000]  我們自己好像喜歡做的事情
[00:15:33.000 --> 00:15:36.000]  但這些是一些沒有自由的行為
[00:15:36.000 --> 00:15:39.000]  我們以為這些是我們很快樂的決定
[00:15:39.000 --> 00:15:42.000]  但其實我們被這些事情束縛住
[00:15:42.000 --> 00:15:43.000]  成為了老僕
[00:15:43.000 --> 00:15:46.000]  我們以為我們隨時都可以不做
[00:15:46.000 --> 00:15:48.000]  但我們不能自拔
[00:15:48.000 --> 00:15:51.000]  我們以為能夠找到出路
[00:15:51.000 --> 00:15:56.000]  但我們被這些行為捆綁住自己
[00:15:56.000 --> 00:15:59.000]  然後不知道是不是你的情況
[00:15:59.000 --> 00:16:03.000]  或者是被你的脾氣所操控
[00:16:03.000 --> 00:16:05.000]  你發脾氣
[00:16:05.000 --> 00:16:09.000]  戰戰鬥鬥我不能夠去控制自己
[00:16:09.000 --> 00:16:11.000]  一下失控之後
[00:16:11.000 --> 00:16:13.000]  就失去了自由去不做
[00:16:13.000 --> 00:16:15.000]  這個發脾氣的舉動
[00:16:15.000 --> 00:16:17.000]  或者你是被很多的恐懼
[00:16:17.000 --> 00:16:20.000]  或者焦慮所束縛住
[00:16:20.000 --> 00:16:23.000]  這些焦慮我無法不去想
[00:16:23.000 --> 00:16:25.000]  無法不去擔心
[00:16:25.000 --> 00:16:28.000]  這些其實都是我們不能夠有自由
[00:16:28.000 --> 00:16:30.000]  去自由自在這些事情
[00:16:30.000 --> 00:16:32.000]  甚至乎在一段關係裏面
[00:16:32.000 --> 00:16:35.000]  我們被其他人的想法和期望
[00:16:35.000 --> 00:16:37.000]  其他人的眼光束縛住自己
[00:16:37.000 --> 00:16:42.000]  我們無法去真開離開別人的眼光
[00:16:42.000 --> 00:16:43.000]  反過來
[00:16:43.000 --> 00:16:45.000]  或者很多所謂的怪獸家長
[00:16:45.000 --> 00:16:50.000]  他們無法離開自己對子女的捆綁住
[00:16:50.000 --> 00:16:51.000]  覺得這樣才好
[00:16:51.000 --> 00:16:53.000]  這樣才是這樣
[00:16:53.000 --> 00:16:54.000]  他們無法有一個自由
[00:16:54.000 --> 00:16:57.000]  能夠離開自己對別人的期望
[00:16:57.000 --> 00:16:59.000]  聽姐妹
[00:16:59.000 --> 00:17:01.000]  主耶穌基督
[00:17:01.000 --> 00:17:06.000]  祂要賜予一個最大的自由給我們
[00:17:06.000 --> 00:17:08.000]  你可以選擇做
[00:17:08.000 --> 00:17:11.000]  你更加有自由
[00:17:11.000 --> 00:17:13.000]  可以不去這樣做
[00:17:13.000 --> 00:17:15.000]  真人不做一些事情
[00:17:15.000 --> 00:17:19.000]  比做一些更加大的自由
[00:17:19.000 --> 00:17:21.000]  耶穌基督給我們的自由
[00:17:21.000 --> 00:17:23.000]  是一份更有能力的自由
[00:17:23.000 --> 00:17:29.000]  祂叫我們去不做某些事情
[00:17:29.000 --> 00:17:30.000]  即是保羅說
[00:17:30.000 --> 00:17:31.000]  住在我裏面的
[00:17:31.000 --> 00:17:33.000]  就是肉體中沒有善
[00:17:33.000 --> 00:17:35.000]  因為立志為善而不得我
[00:17:35.000 --> 00:17:36.000]  善而不得我
[00:17:36.000 --> 00:17:38.000]  只是行出來而不得我
[00:17:38.000 --> 00:17:40.000]  基督耶穌所賜給我們的自由
[00:17:40.000 --> 00:17:44.000]  正是從一個不能夠不做當中
[00:17:44.000 --> 00:17:46.000]  得到這個釋放
[00:17:46.000 --> 00:17:50.000]  我們可以去選擇不做一些事情
[00:17:50.000 --> 00:17:54.000]  我們不被那些任何事情束縛住自己
[00:17:54.000 --> 00:17:57.000]  不被事情去牽動
[00:17:57.000 --> 00:18:00.000]  不被任何事情去引誘
[00:18:00.000 --> 00:18:02.000]  不被任何事情去影響
[00:18:02.000 --> 00:18:06.000]  即是有能力去買一個極為名貴的手袋
[00:18:06.000 --> 00:18:08.000]  是一種自由
[00:18:08.000 --> 00:18:10.000]  但有能力去不買
[00:18:10.000 --> 00:18:13.000]  是更加厲害的自由
[00:18:13.000 --> 00:18:15.000]  這種能夠可以
[00:18:15.000 --> 00:18:17.000]  free from這種想法
[00:18:17.000 --> 00:18:19.000]  這種慾望的自由
[00:18:19.000 --> 00:18:22.000]  是更加厲害的自由
[00:18:22.000 --> 00:18:26.000]  真的不知道你面對著什麼困擾
[00:18:26.000 --> 00:18:29.000]  往往這些困擾都是源於你自己
[00:18:29.000 --> 00:18:31.000]  可能都是
[00:18:31.000 --> 00:18:34.000]  真的等於最捆綁著你的人
[00:18:34.000 --> 00:18:36.000]  往往都是你自己
[00:18:36.000 --> 00:18:41.000]  唯有你自己才有最能力去捉住你自己
[00:18:41.000 --> 00:18:44.000]  主耶穌正正是要來
[00:18:44.000 --> 00:18:46.000]  是要去釋放我們
[00:18:46.000 --> 00:18:47.000]  去醫治我們
[00:18:47.000 --> 00:18:50.000]  去要捉住你的手去放下
[00:18:50.000 --> 00:18:53.000]  不要再去克制你自己
[00:18:53.000 --> 00:18:55.000]  放過自己
[00:18:55.000 --> 00:18:57.000]  正正是耶穌基督來
[00:18:57.000 --> 00:19:01.000]  首先要我們去做到的事情
[00:19:01.000 --> 00:19:07.000]  當我們能夠得到這份自由的時候
[00:19:07.000 --> 00:19:10.000]  我們就能夠在這份自由之上
[00:19:10.000 --> 00:19:14.000]  去自由地去面對這個世界
[00:19:14.000 --> 00:19:19.000]  當你能夠在基督裡面去free from yourself
[00:19:19.000 --> 00:19:22.000]  你就能夠去free from anything
[00:19:22.000 --> 00:19:26.000]  面對著今天這個世界
[00:19:26.000 --> 00:19:30.000]  面對著這個烏煙瘴氣
[00:19:30.000 --> 00:19:32.000]  經濟衰退
[00:19:32.000 --> 00:19:36.000]  很多擔心的年代
[00:19:36.000 --> 00:19:41.000]  當我們能夠真正得到自由的時候
[00:19:41.000 --> 00:19:42.000]  我們就發覺
[00:19:42.000 --> 00:19:46.000]  其他外在的環境都不會影響到你
[00:19:46.000 --> 00:19:49.000]  這個社會這個世代
[00:19:49.000 --> 00:19:50.000]  所有人
[00:19:50.000 --> 00:19:52.000]  你的同事
[00:19:52.000 --> 00:19:53.000]  現在的股市
[00:19:53.000 --> 00:19:55.000]  現在的樓價
[00:19:55.000 --> 00:19:57.000]  現在的情況
[00:19:57.000 --> 00:19:58.000]  你的敵人
[00:19:58.000 --> 00:19:59.000]  你的朋友
[00:19:59.000 --> 00:20:00.000]  你的父母
[00:20:00.000 --> 00:20:05.000]  都沒有東西能夠真真正正去束縛著你
