
[00:00:00.000 --> 00:00:09.000]  弟兄姊妹,早晨,平安,大家聽到我的聲音嗎?
[00:03:48.000 --> 00:03:55.000]  第三方面,「莫大拉的瑪利亞」也是一個被束縛的婦女,
[00:03:55.000 --> 00:03:57.000]  正如我剛才所說,
[00:03:57.000 --> 00:04:00.000]  她被污鬼纏繞的時候,
[00:04:00.000 --> 00:04:03.000]  其實她是很痛苦的,
[00:04:03.000 --> 00:04:05.000]  她是身不由己的,
[00:04:05.000 --> 00:04:08.000]  因為她不知道這些污鬼何時發作,
[00:04:08.000 --> 00:04:10.000]  當它們發作的時候,
[00:04:10.000 --> 00:04:12.000]  「莫大拉的瑪利亞」是控制不了自己,
[00:04:12.000 --> 00:04:15.000]  在一種這樣苦不堪言的情況下,
[00:04:15.000 --> 00:04:18.000]  對「瑪利亞」來說是一種生不如死,
[00:04:18.000 --> 00:04:19.000]  所以我們知道,
[00:04:19.000 --> 00:04:22.000]  這就是「莫大拉的瑪利亞」的背景,
[00:04:22.000 --> 00:04:25.000]  但在她遇到主耶穌之後,
[00:04:25.000 --> 00:04:28.000]  她整個人是徹底改變了,
[00:04:28.000 --> 00:04:29.000]  為什麼呢?
[00:04:29.000 --> 00:04:30.000]  因為耶穌一刀,
[00:04:30.000 --> 00:04:31.000]  憐憫她,
[00:04:31.000 --> 00:04:32.000]  醫治她,
[00:04:32.000 --> 00:04:35.000]  將她身上的污鬼趕絕出去,
[00:04:35.000 --> 00:04:38.000]  讓她能夠重獲新生,
[00:04:38.000 --> 00:04:40.000]  讓她能夠重得自由,
[00:04:40.000 --> 00:04:44.000]  所以當「莫大拉的瑪利亞」被醫治之後,
[00:04:44.000 --> 00:04:46.000]  成為一個新造的人,
[00:04:46.000 --> 00:04:48.000]  她就立志要跟隨耶穌,
[00:04:48.000 --> 00:04:50.000]  她就更加要決定,
[00:04:50.000 --> 00:04:53.000]  在耶穌和門徒的事宮上,
[00:04:53.000 --> 00:04:55.000]  她要有份參與,
[00:04:55.000 --> 00:04:58.000]  所以她就一路服侍耶穌和門徒,
[00:04:58.000 --> 00:05:03.000]  直到耶穌被掛在十字架上,
[00:05:03.000 --> 00:05:05.000]  在墳墓裏面,
[00:05:05.000 --> 00:05:06.000]  各位聽眾,
[00:05:06.000 --> 00:05:08.000]  我們看到「莫大拉的瑪利亞」,
[00:05:08.000 --> 00:05:11.000]  實在是一個蒙大福的女子,
[00:05:11.000 --> 00:05:13.000]  為什麼是一個蒙大福的女子呢?
[00:05:13.000 --> 00:05:17.000]  就是因為她在歷史當中,
[00:05:17.000 --> 00:05:21.000]  扮演了一個不可替代的角色,
[00:05:21.000 --> 00:05:23.000]  這是什麼角色呢?
[00:05:23.000 --> 00:05:25.000]  這就是「莫大拉的瑪利亞」,
[00:05:25.000 --> 00:05:31.000]  她是見證上帝救贖計劃完成的見證者,
[00:05:31.000 --> 00:05:35.000]  這個角色在歷史當中是不能被替代的,
[00:05:35.000 --> 00:05:38.000]  主要原因是因為「莫大拉的瑪利亞」
[00:05:38.000 --> 00:05:42.000]  做了三件事在耶穌基督的身上,
[00:05:42.000 --> 00:05:43.000]  我們來看看,
[00:05:43.000 --> 00:05:45.000]  第一件事她做的是什麼呢?
[00:05:45.000 --> 00:05:49.000]  就是在十架旁的一個同行者,
[00:05:49.000 --> 00:05:53.000]  當主耶穌被懸掛在十字架上的時候,
[00:05:53.000 --> 00:05:58.000]  門徒都四散了,認識祂的人可能都四散了,
[00:05:58.000 --> 00:06:02.000]  不過在十字架旁的底下,
[00:06:02.000 --> 00:06:04.000]  卻是有幾位婦女,
[00:06:04.000 --> 00:06:06.000]  其中一位就是「莫大拉的瑪利亞」,
[00:06:06.000 --> 00:06:08.000]  在十字架上的耶穌,
[00:06:08.000 --> 00:06:10.000]  可以在那一刻來說,
[00:06:10.000 --> 00:06:15.000]  祂是受盡極大的痛楚,極大的折磨,
[00:06:15.000 --> 00:06:18.000]  我想對耶穌來說,
[00:06:18.000 --> 00:06:21.000]  祂身心靈最大最大的煎熬,
[00:06:21.000 --> 00:06:25.000]  莫過於祂所親密緊密,
[00:06:25.000 --> 00:06:28.000]  密不可分的上帝,
[00:06:28.000 --> 00:06:31.000]  在那一刻就離開了祂,
[00:06:31.000 --> 00:06:34.000]  所以在十字架上的耶穌,
[00:06:34.000 --> 00:06:38.000]  會感到十分極度的孤單,
[00:06:38.000 --> 00:06:42.000]  在一種孤單孤獨的情況下,
[00:06:42.000 --> 00:06:43.000]  感謝上帝,
[00:06:43.000 --> 00:06:46.000]  這幾位婦女竊而不捨,
[00:06:46.000 --> 00:06:50.000]  站在耶穌十架旁邊,
[00:06:50.000 --> 00:06:53.000]  表示支持,與祂同行,
[00:06:53.000 --> 00:06:54.000]  對耶穌來說,
[00:06:54.000 --> 00:06:58.000]  這是一個很大的安慰和支持,
[00:06:58.000 --> 00:07:02.000]  其實做一個同行者是很不容易的,
[00:07:02.000 --> 00:07:04.000]  我很快就想起,
[00:07:04.000 --> 00:07:06.000]  有一班人,
[00:07:06.000 --> 00:07:13.000]  在病人感覺到很無助,
[00:07:13.000 --> 00:07:16.000]  沮喪,掛慮的時候,
[00:07:16.000 --> 00:07:17.000]  這一班人,
[00:07:17.000 --> 00:07:20.000]  他們出現在病人身邊,
[00:07:20.000 --> 00:07:24.000]  他們是一班遠目義工,
[00:07:24.000 --> 00:07:26.000]  這班遠目義工,
[00:07:26.000 --> 00:07:29.000]  他們去到病人身邊,
[00:07:29.000 --> 00:07:30.000]  在病床旁邊,
[00:07:30.000 --> 00:07:33.000]  他們不是說很多話,
[00:07:33.000 --> 00:07:37.000]  他們用心聆聽,
[00:07:37.000 --> 00:07:40.000]  讓病人知道,
[00:07:40.000 --> 00:07:43.000]  在孤單、沮喪的當中,
[00:07:43.000 --> 00:07:45.000]  有人陪著他們,
[00:07:45.000 --> 00:07:46.000]  有人關心他們,
[00:07:46.000 --> 00:07:48.000]  我相信這一刻,
[00:07:48.000 --> 00:07:50.000]  對病人來說,
[00:07:50.000 --> 00:07:52.000]  得到的力量,
[00:07:52.000 --> 00:07:53.000]  得到的支持,
[00:07:53.000 --> 00:07:57.000]  比任何得到的物質更加大,
[00:07:57.000 --> 00:07:58.000]  為什麼呢?
[00:07:58.000 --> 00:08:00.000]  因為一個同行者,
[00:08:00.000 --> 00:08:05.000]  表示以對方為中心,
[00:08:05.000 --> 00:08:06.000]  關心他,
[00:08:06.000 --> 00:08:07.000]  支持他,
[00:08:07.000 --> 00:08:08.000]  同樣,
[00:08:08.000 --> 00:08:10.000]  莫大拉的瑪利亞和幾位婦女,
[00:08:10.000 --> 00:08:13.000]  在耶穌被釘十架的時候,
[00:08:13.000 --> 00:08:16.000]  站在耶穌的身旁,
[00:08:16.000 --> 00:08:18.000]  是一個同行者的角色,
[00:08:18.000 --> 00:08:20.000]  這是第一件事,
[00:08:20.000 --> 00:08:22.000]  莫大拉瑪利亞做的,
[00:08:22.000 --> 00:08:23.000]  第二件事,
[00:08:23.000 --> 00:08:24.000]  莫大拉瑪利亞做的是什麼呢?
[00:08:24.000 --> 00:08:28.000]  就是在墳墓旁的一個守望者,
[00:08:28.000 --> 00:08:29.000]  大家不要忘記,
[00:08:29.000 --> 00:08:32.000]  當耶穌斷氣之後,
[00:08:32.000 --> 00:08:34.000]  成了,
[00:08:34.000 --> 00:08:37.000]  他就將他的靈魂交在天父的手中,
[00:08:37.000 --> 00:08:39.000]  耶穌離開這個世界的時候,
[00:08:39.000 --> 00:08:41.000]  他的遺體如何處理呢?
[00:08:41.000 --> 00:08:42.000]  在整個過程裡面,
[00:08:42.000 --> 00:08:45.000]  莫大拉瑪利亞和幾位婦女,
[00:08:45.000 --> 00:08:48.000]  仍然是捨而不捨,
[00:08:48.000 --> 00:08:52.000]  來守望著耶穌的身體,
[00:08:52.000 --> 00:08:54.000]  他們目睹耶穌的遺體,
[00:08:54.000 --> 00:08:55.000]  如何拿下來,
[00:08:55.000 --> 00:08:58.000]  如何安排,
[00:08:58.000 --> 00:09:01.000]  要葬在墳墓裡面,
[00:09:01.000 --> 00:09:03.000]  在整個過程當中,
[00:09:03.000 --> 00:09:05.000]  這幾位婦女,
[00:09:05.000 --> 00:09:09.000]  仍然堅持要守望著,
[00:09:09.000 --> 00:09:12.000]  守望著耶穌的身體,
[00:09:12.000 --> 00:09:14.000]  各位親愛的姐妹們,
[00:09:14.000 --> 00:09:17.000]  這個行動的確令人很感動,
[00:09:17.000 --> 00:09:20.000]  很多時候我們都會做一些事情,
[00:09:20.000 --> 00:09:22.000]  去到人離開世界之後,
[00:09:22.000 --> 00:09:25.000]  我們都會說再見了,
[00:09:25.000 --> 00:09:27.000]  我們好像要做的功夫都做完了,
[00:09:27.000 --> 00:09:29.000]  其實不是,
[00:09:29.000 --> 00:09:31.000]  原來當一個人離開世界之後,
[00:09:31.000 --> 00:09:33.000]  還有一些後事,
[00:09:33.000 --> 00:09:36.000]  我們是可以繼續去關心,
[00:09:36.000 --> 00:09:41.000]  扶持和展現我們的支持,
[00:09:41.000 --> 00:09:44.000]  正如莫大拉瑪利亞和幾位婦女,
[00:09:44.000 --> 00:09:47.000]  坐在墳墓旁邊,
[00:09:47.000 --> 00:09:51.000]  看著目睹整個過程的進行,
[00:09:51.000 --> 00:09:56.000]  當說到人離開世界,
[00:09:56.000 --> 00:09:59.000]  就會說再見的時候,
[00:09:59.000 --> 00:10:01.000]  很多事情都停頓的時候,
[00:10:01.000 --> 00:10:04.000]  我們就想起一群羽毛的童工,
[00:10:04.000 --> 00:10:07.000]  這群羽毛的童工特別是最近的疫情,
[00:10:07.000 --> 00:10:09.000]  很嚴峻的時候,
[00:10:09.000 --> 00:10:13.000]  他們上病房限制了,
[00:10:13.000 --> 00:10:15.000]  在緊急的時候,
[00:10:15.000 --> 00:10:17.000]  羽毛才可以去看他們,
[00:10:17.000 --> 00:10:19.000]  當病人離開世界之後,
[00:10:19.000 --> 00:10:25.000]  過去一些家人很想用醫院的禮堂,
[00:10:25.000 --> 00:10:28.000]  醫院殮房的禮堂,
[00:10:28.000 --> 00:10:34.000]  做一些安息聚會的儀式,
[00:10:34.000 --> 00:10:36.000]  但最近因為疫情緣故,
[00:10:36.000 --> 00:10:40.000]  禮堂都封閉了,
[00:10:40.000 --> 00:10:42.000]  我們好像沒有什麼可以做,
[00:10:42.000 --> 00:10:43.000]  其實不是,
[00:10:43.000 --> 00:10:44.000]  很感謝上帝,
[00:10:44.000 --> 00:10:47.000]  我看到一群羽毛童工,
[00:10:47.000 --> 00:10:49.000]  當有病人離開的時候,
[00:10:49.000 --> 00:10:55.000]  他們仍然對家人主動關心他們,
[00:10:55.000 --> 00:10:58.000]  陪伴他們,
[00:10:58.000 --> 00:11:00.000]  甚至去到火葬場的地方,
[00:11:00.000 --> 00:11:03.000]  仍然支持他們,
[00:11:03.000 --> 00:11:06.000]  甚至負責一些儀式的進行,
[00:11:06.000 --> 00:11:10.000]  原來一個人離開世界之後,
[00:11:10.000 --> 00:11:13.000]  那一刻更加需要有人關心,
[00:11:13.000 --> 00:11:16.000]  有人去支持他們,
[00:11:16.000 --> 00:11:19.000]  正如莫大拉瑪利亞做了第二件事情,
[00:11:19.000 --> 00:11:21.000]  在墳墓旁,
[00:11:21.000 --> 00:11:23.000]  她做了一個守望者的角色,
[00:11:23.000 --> 00:11:27.000]  第三件莫大拉瑪利亞做的是什麼呢?
[00:11:27.000 --> 00:11:30.000]  就是墳墓內的一個見證者,
[00:11:30.000 --> 00:11:31.000]  很感謝上帝,
[00:11:31.000 --> 00:11:32.000]  聖經記載,
[00:11:32.000 --> 00:11:34.000]  七天的第一天,
[00:11:34.000 --> 00:11:38.000]  就是主耶穌復活的日子,
[00:11:38.000 --> 00:11:40.000]  在那一刻,
[00:11:40.000 --> 00:11:42.000]  天快亮的時候,
[00:11:42.000 --> 00:11:45.000]  莫大拉瑪利亞和另一個瑪利亞,
[00:11:45.000 --> 00:11:47.000]  憑著信心勇氣,
[00:11:47.000 --> 00:11:50.000]  進入了一個墳墓裡面,
[00:11:50.000 --> 00:11:53.000]  他們要看主耶穌的身體到底如何,
[00:11:53.000 --> 00:11:55.000]  弟子們,
[00:11:55.000 --> 00:11:57.000]  莫大拉瑪利亞和另一個瑪利亞,
[00:11:57.000 --> 00:12:01.000]  可以說是最有福氣的兩位姐妹,
[00:12:01.000 --> 00:12:02.000]  為什麼呢?
[00:12:02.000 --> 00:12:03.000]  因為在歷史當中,
[00:12:03.000 --> 00:12:05.000]  只有這兩個人,
[00:12:05.000 --> 00:12:07.000]  是第一時間,
[00:12:07.000 --> 00:12:11.000]  可以目睹耶穌復活的榮光,
[00:12:11.000 --> 00:12:13.000]  向他們展現,
[00:12:13.000 --> 00:12:15.000]  他們是有福氣的,
[00:12:15.000 --> 00:12:17.000]  因為主復活的第一時刻,
[00:12:17.000 --> 00:12:19.000]  就已經向他們顯現,
[00:12:19.000 --> 00:12:20.000]  是原因,
[00:12:20.000 --> 00:12:22.000]  因為這班婦女,
[00:12:22.000 --> 00:12:25.000]  仍然在墳墓旁邊守望著,
[00:12:25.000 --> 00:12:27.000]  他們要見證,
[00:12:27.000 --> 00:12:29.000]  他們關心耶穌,
[00:12:29.000 --> 00:12:32.000]  甚至最後他們沒有失望,
[00:12:32.000 --> 00:12:34.000]  因為當他們進入墳墓之後,
[00:12:34.000 --> 00:12:37.000]  他們就目睹了石破天驚的神蹟,
[00:12:37.000 --> 00:12:39.000]  弟子們,
[00:12:39.000 --> 00:12:43.000]  目睹耶穌復活的生命,
[00:12:43.000 --> 00:12:46.000]  榮光的展現的時候,
[00:12:46.000 --> 00:12:47.000]  這一刻,
[00:12:47.000 --> 00:12:50.000]  瑪麗亞雖然心情很害怕,
[00:12:50.000 --> 00:12:53.000]  但我相信也是很驚喜的,
[00:12:53.000 --> 00:12:57.000]  因為他們見到重要的時刻來臨,
[00:12:57.000 --> 00:13:00.000]  就好像很多做爸爸的,
[00:13:00.000 --> 00:13:04.000]  當他等待子女出生那一刻,
[00:13:04.000 --> 00:13:06.000]  在產房裡面,
[00:13:06.000 --> 00:13:09.000]  結果太太要分娩,
[00:13:09.000 --> 00:13:11.000]  嬰兒出生了,
[00:13:11.000 --> 00:13:13.000]  一聲叫的時候,
[00:13:13.000 --> 00:13:15.000]  他將要剪臍帶的時候,
[00:13:15.000 --> 00:13:17.000]  在那一刻,
[00:13:17.000 --> 00:13:20.000]  他真是見證生命是多麼奇妙,
[00:13:20.000 --> 00:13:22.000]  一個這麼奇妙的生命,
[00:13:22.000 --> 00:13:25.000]  誕生在這個世界上,
[00:13:25.000 --> 00:13:28.000]  我相信這種心情是很驚喜,
[00:13:28.000 --> 00:13:31.000]  是又害怕又喜的,
[00:13:31.000 --> 00:13:33.000]  正如莫達拉的瑪麗亞,
[00:13:33.000 --> 00:13:37.000]  在墳墓裡面見到耶穌復活的身體的時候,
[00:13:37.000 --> 00:13:44.000]  她的心情是多麼令人感恩,
[00:13:44.000 --> 00:13:47.000]  因為她有這個福分在當中,
[00:13:47.000 --> 00:13:50.000]  其實我們也要問一個問題,
[00:13:50.000 --> 00:13:51.000]  弟兄姊妹,
[00:13:51.000 --> 00:13:57.000]  到底莫達拉的瑪麗亞有什麼動力推使她,
[00:13:57.000 --> 00:14:04.000]  能夠和耶穌走最後人生一程的路呢?
[00:14:04.000 --> 00:14:06.000]  在人生最後一程的道路上,
[00:14:06.000 --> 00:14:10.000]  有什麼動力推使莫達拉的瑪麗亞,
[00:14:10.000 --> 00:14:13.000]  可以做一個這樣的行動?
[00:14:13.000 --> 00:14:16.000]  我相信有兩個原因在當中,
[00:14:16.000 --> 00:14:19.000]  這兩個原因也是我們今天這個訊息裡面,
[00:14:19.000 --> 00:14:22.000]  一個很重要的內容,
[00:14:22.000 --> 00:14:25.000]  第一,就是關愛,
[00:14:25.000 --> 00:14:30.000]  莫達拉的瑪麗亞能夠排除各樣的困難,
[00:14:30.000 --> 00:14:32.000]  能夠挺身而出,
[00:14:32.000 --> 00:14:34.000]  冒著這麼大的危險,
[00:14:34.000 --> 00:14:38.000]  要一路與耶穌同行守望見證,
[00:14:38.000 --> 00:14:40.000]  在整個過程當中是很不簡單,
[00:14:40.000 --> 00:14:42.000]  她有這樣的動力是因為,
[00:14:42.000 --> 00:14:50.000]  她向主耶穌還一個報恩和關愛的心情,
[00:14:50.000 --> 00:14:52.000]  因為她感激耶穌過去,
[00:14:52.000 --> 00:14:55.000]  如何能夠拯救她,
[00:14:55.000 --> 00:14:58.000]  耶穌昔日如何能夠趕盡烏鬼離開她的身上,
[00:14:58.000 --> 00:15:01.000]  耶穌如何帶給她人生一個新的開始,
[00:15:01.000 --> 00:15:03.000]  帶給她一個新的自由,
[00:15:03.000 --> 00:15:06.000]  她想起整個過程的時候,
[00:15:06.000 --> 00:15:08.000]  她的心有無限的感恩,
[00:15:08.000 --> 00:15:10.000]  所以這一份感恩的心,
[00:15:10.000 --> 00:15:13.000]  令她要向主耶穌報恩,
[00:15:13.000 --> 00:15:18.000]  用以愛還愛的方式去關愛主耶穌,
[00:15:18.000 --> 00:15:19.000]  弟子們,
[00:15:19.000 --> 00:15:21.000]  莫達拉瑪麗亞所做的事情,
[00:15:21.000 --> 00:15:24.000]  其實今天與你和我是很相似的,
[00:15:24.000 --> 00:15:26.000]  我們曾經被主拯救過來,
[00:15:26.000 --> 00:15:29.000]  我們曾經脫離了罪惡的深淵,
[00:15:29.000 --> 00:15:35.000]  我們曾經得到赦罪的平安,
[00:15:35.000 --> 00:15:40.000]  我們今天每時每刻想起主的無比大愛的時候,
[00:15:40.000 --> 00:15:43.000]  心裡有一種激動,
[00:15:43.000 --> 00:15:45.000]  很想來報恩,
[00:15:45.000 --> 00:15:47.000]  如何報恩最好呢?
[00:15:47.000 --> 00:15:50.000]  莫過於以愛還愛,
[00:15:50.000 --> 00:15:52.000]  早兩天受難節的晚上,
[00:15:52.000 --> 00:15:56.000]  我有機會和一班醫護人員,
[00:15:56.000 --> 00:15:59.000]  大家透過Zoom的會議,
[00:15:59.000 --> 00:16:04.000]  我們在網上紀念主,
[00:16:04.000 --> 00:16:07.000]  其實大家都知道醫護人員那段時間,
[00:16:07.000 --> 00:16:09.000]  他們很忙碌,
[00:16:09.000 --> 00:16:13.000]  很難有真正的休息的時候,
[00:16:13.000 --> 00:16:20.000]  不過他們仍然不忘記去紀念主的受死,
[00:16:20.000 --> 00:16:22.000]  在受難節的晚上,
[00:16:22.000 --> 00:16:23.000]  感謝上帝,
[00:16:23.000 --> 00:16:26.000]  我們有幾十位醫護人員,
[00:16:26.000 --> 00:16:28.000]  來自不同的醫院,
[00:16:28.000 --> 00:16:32.000]  大家在網上一同去默想,
[00:16:32.000 --> 00:16:37.000]  紀念和懷念主耶穌的心恩大愛,
[00:16:37.000 --> 00:16:38.000]  其中一句說話,
[00:16:38.000 --> 00:16:39.000]  我和他們分享的,
[00:16:39.000 --> 00:16:41.000]  就是今天我們醫護人員,
[00:16:41.000 --> 00:16:46.000]  為什麼要冒著這麼大的生命危險,
[00:16:46.000 --> 00:16:48.000]  要穿梭不同的病房,
[00:16:48.000 --> 00:16:51.000]  要接觸高危的病人,
[00:16:51.000 --> 00:16:56.000]  為什麼我們都願意有這份動力去做呢?
[00:16:56.000 --> 00:17:00.000]  最主要是因為我們在病人的身上,
[00:17:00.000 --> 00:17:03.000]  可以看到主耶穌的形象,
[00:17:03.000 --> 00:17:05.000]  因為每一位的病人,
[00:17:05.000 --> 00:17:07.000]  他們的生命都是可貴的,
[00:17:07.000 --> 00:17:10.000]  每一個病人都是我們的主所創造,
[00:17:10.000 --> 00:17:14.000]  所以當這班醫護人員能夠以愛還愛,
[00:17:14.000 --> 00:17:16.000]  去實踐,
[00:17:16.000 --> 00:17:18.000]  去報恩的時候,
[00:17:18.000 --> 00:17:19.000]  他們願意,
[00:17:19.000 --> 00:17:21.000]  懷著一種犧牲的精神,
[00:17:21.000 --> 00:17:25.000]  來繼續堅守他們的崗位,
[00:17:25.000 --> 00:17:29.000]  去救護這些在睡危當中的病人,
[00:17:29.000 --> 00:17:30.000]  弟子們,
[00:17:30.000 --> 00:17:34.000]  關愛是莫大拉瑪利亞對主,
[00:17:34.000 --> 00:17:38.000]  以愛還來愛的一個很大的行動,
[00:17:38.000 --> 00:17:41.000]  第二個動力是什麼呢?
[00:17:41.000 --> 00:17:42.000]  就是信心,
[00:17:42.000 --> 00:17:45.000]  莫大拉瑪利亞自從信了主,
[00:17:45.000 --> 00:17:46.000]  跟隨耶穌,
[00:17:46.000 --> 00:17:47.000]  一起參與事工之後,
[00:17:47.000 --> 00:17:50.000]  其實她有很多次機會聽到耶穌的講道,
[00:17:50.000 --> 00:17:52.000]  很多次機會聽到耶穌的教訓,
[00:17:52.000 --> 00:17:54.000]  耶穌的信息,
[00:17:54.000 --> 00:17:57.000]  所以她的心裡面就記著耶穌的說話,
[00:17:57.000 --> 00:17:59.000]  她深信耶穌所講的,
[00:17:59.000 --> 00:18:01.000]  必定會應驗,
[00:18:01.000 --> 00:18:03.000]  無論她怎樣受難,
[00:18:03.000 --> 00:18:06.000]  無論她怎樣被釘十架,
[00:18:06.000 --> 00:18:09.000]  無論她怎樣從死亡裡面復活過來,
[00:18:09.000 --> 00:18:13.000]  她相信耶穌所講的每一句話,
[00:18:13.000 --> 00:18:15.000]  都必定會應驗,
[00:18:15.000 --> 00:18:17.000]  雖然還沒有發生,
[00:18:17.000 --> 00:18:19.000]  但她有這個信心,
[00:18:19.000 --> 00:18:23.000]  其實這一份信心是非常重要,
[00:18:23.000 --> 00:18:28.000]  信心可以幫助我們能夠突破困難,
[00:18:28.000 --> 00:18:31.000]  信心幫助我們克服恐懼,
[00:18:31.000 --> 00:18:36.000]  信心也推使我們付出代價,
[00:18:36.000 --> 00:18:39.000]  所以莫大拉瑪利亞,
[00:18:39.000 --> 00:18:46.000]  她真的以信心來見證上帝救恩的成就,
[00:18:46.000 --> 00:18:48.000]  今天,
[00:18:48.000 --> 00:18:51.000]  弟兄姊妹們來到結束的時候,
[00:18:51.000 --> 00:18:57.000]  我們正是活在一個非一般的日子裡面,
[00:18:57.000 --> 00:19:00.000]  大家都知道今天是復活節,
[00:19:00.000 --> 00:19:02.000]  但今天的復活節,
[00:19:02.000 --> 00:19:04.000]  我想告訴大家,
[00:19:04.000 --> 00:19:06.000]  是非一般的復活節,
[00:19:06.000 --> 00:19:10.000]  今天的復活節對全世界所有的人來說,
[00:19:10.000 --> 00:19:13.000]  是不一樣的復活節,
[00:19:13.000 --> 00:19:14.000]  為什麼?
[00:19:14.000 --> 00:19:16.000]  因為今天的復活節,
[00:19:16.000 --> 00:19:22.000]  正是全世界每一個人要面對新冠病毒大流行,
[00:19:22.000 --> 00:19:24.000]  這個肆虐的時候,
[00:19:24.000 --> 00:19:28.000]  我們怎樣在極度的困難,
[00:19:28.000 --> 00:19:32.000]  困苦的當中,
[00:19:32.000 --> 00:19:35.000]  展現出無比的勇氣,
[00:19:35.000 --> 00:19:37.000]  信心和毅力呢?
[00:19:37.000 --> 00:19:40.000]  今天早上感謝神,
[00:19:40.000 --> 00:19:43.000]  透過莫大拉瑪利亞讓我們見到,
[00:19:43.000 --> 00:19:47.000]  我們需要以關愛的行動,
[00:19:47.000 --> 00:19:51.000]  來回應這個時代的需要,
[00:19:51.000 --> 00:19:52.000]  感謝神,
[00:19:52.000 --> 00:19:56.000]  我見到最近很多教會,
[00:19:56.000 --> 00:19:58.000]  很多弟兄姊妹,
[00:19:58.000 --> 00:20:01.000]  在這個疫情嚴峻的時候,
