
[00:00:00.000 --> 00:00:02.640]  我們開始一起禱告
[00:02:11.480 --> 00:02:15.560]  和分了不同的所謂的營裡
[00:02:15.560 --> 00:02:17.880]  用中文一個字叫做「獨」
[00:02:17.880 --> 00:02:19.080]  那個字很難寫的
[00:02:19.080 --> 00:02:20.080]  很多筆劃的
[00:02:20.080 --> 00:02:21.640]  分了
[00:02:21.640 --> 00:02:24.640]  沒有了利美支派
[00:02:24.640 --> 00:02:27.080]  因為數點文素的時候
[00:02:27.080 --> 00:02:28.840]  利美說到明
[00:02:28.840 --> 00:02:33.080]  是不會歸入以色列的支派裡面
[00:02:33.080 --> 00:02:35.560]  就是說他們不會分到地圖的
[00:02:35.560 --> 00:02:37.600]  但是很特別就是
[00:02:37.600 --> 00:02:40.680]  他們進入迦南之後
[00:02:40.680 --> 00:02:42.840]  神就規定了在約旦河
[00:02:42.840 --> 00:02:44.400]  做一個分界
[00:02:44.400 --> 00:02:46.400]  河東和河西
[00:02:46.400 --> 00:02:48.360]  就有六座的屠城
[00:02:48.360 --> 00:02:51.800]  利美人就要在屠城裡面居住
[00:02:51.800 --> 00:02:54.320]  以色列人要給他們去住的
[00:02:54.320 --> 00:02:56.920]  還有周邊的田地
[00:02:56.920 --> 00:03:00.040]  利美人都要可能是耕種等等
[00:03:00.040 --> 00:03:01.800]  他們的職責就是
[00:03:01.800 --> 00:03:04.560]  屠城就是一個好像
[00:03:04.560 --> 00:03:06.200]  監獄的前生
[00:03:06.200 --> 00:03:07.440]  就一個
[00:03:07.440 --> 00:03:08.840]  又不是強制的
[00:03:08.840 --> 00:03:10.040]  不是宣判的
[00:03:10.040 --> 00:03:11.840]  而是有什麼問題
[00:03:11.840 --> 00:03:13.360]  他們就要進入屠城
[00:03:13.360 --> 00:03:16.240]  直到那年的大祭司離世
[00:03:16.240 --> 00:03:18.080]  他們才可以回家的
[00:03:18.080 --> 00:03:19.320]  就是要
[00:03:19.320 --> 00:03:21.400]  因為一些糾紛
[00:03:21.400 --> 00:03:25.240]  一些可能是民事的訴訟
[00:03:25.240 --> 00:03:27.240]  或者是有傷人的事件
[00:03:27.240 --> 00:03:30.120]  就需要去有審判
[00:03:30.120 --> 00:03:33.600]  所以就變成一個好像要隔離了他
[00:03:33.600 --> 00:03:35.960]  不可以給那些報血仇的
[00:03:35.960 --> 00:03:38.760]  繼續增加那個仇恨
[00:03:38.760 --> 00:03:40.160]  這個是利美人
[00:03:40.160 --> 00:03:41.960]  神已經安排了的
[00:03:41.960 --> 00:03:43.520]  所以在文素記
[00:03:43.520 --> 00:03:47.240]  又有馬拿西支派和以法連支派的
[00:03:47.240 --> 00:03:48.800]  所以就變成了
[00:03:48.800 --> 00:03:52.920]  那個十二支派的分地和安營
[00:03:52.920 --> 00:03:55.600]  和啟示錄我們今天要說的
[00:03:55.600 --> 00:03:58.400]  上個星期說了很大部分的了
[00:03:58.400 --> 00:04:01.600]  但是我們就不夠詳盡
[00:04:01.600 --> 00:04:03.680]  就變成有一個圖表
[00:04:03.680 --> 00:04:05.440]  大家就可以自己去參考
[00:04:05.440 --> 00:04:09.440]  就變成你看到十二個兒子的出世
[00:04:09.440 --> 00:04:11.600]  都是四個媽媽
[00:04:11.600 --> 00:04:14.360]  就是雅各的四個太太
[00:04:14.360 --> 00:04:16.320]  在這裡去競爭
[00:04:16.320 --> 00:04:18.920]  所以每一個的意思
[00:04:18.920 --> 00:04:22.440]  作者都有很詳細的告訴我們
[00:04:22.440 --> 00:04:25.920]  劉弁、西冕、利美、尤大
[00:04:25.920 --> 00:04:28.160]  就是利亞大家姐
[00:04:28.160 --> 00:04:30.160]  一口氣就生了四個
[00:04:30.160 --> 00:04:32.160]  接著就沒有再生了
[00:04:32.160 --> 00:04:35.080]  接著就因為拉傑
[00:04:35.080 --> 00:04:36.880]  見自己不能夠生育
[00:04:36.880 --> 00:04:39.480]  就將他的侍女
[00:04:39.480 --> 00:04:40.600]  叫做匹拉
[00:04:40.600 --> 00:04:44.880]  就和雅各來到同床
[00:04:44.880 --> 00:04:46.560]  就生了但
[00:04:46.560 --> 00:04:48.560]  但就是新冤的意思
[00:04:48.560 --> 00:04:51.360]  是拉傑的內心的新冤
[00:04:51.360 --> 00:04:53.360]  就是有很大的冤
[00:04:53.360 --> 00:04:56.960]  明明自己是雅各最愛的
[00:04:56.960 --> 00:04:59.080]  為什麼自己不能生
[00:04:59.080 --> 00:05:01.080]  而利亞生呢?
[00:05:01.080 --> 00:05:03.720]  接著就再生多一個兒子
[00:05:03.720 --> 00:05:05.520]  這次就是打媽來了
[00:05:05.520 --> 00:05:07.520]  兩個兒子都歸他的
[00:05:07.520 --> 00:05:09.320]  不是歸侍女的
[00:05:09.320 --> 00:05:11.320]  這個古代的人都是這樣的
[00:05:11.320 --> 00:05:13.200]  中國人都是這樣的
[00:05:13.200 --> 00:05:14.200]  就是沒有你的份的
[00:05:14.200 --> 00:05:16.200]  要兒子就不要了
[00:05:16.200 --> 00:05:18.480]  那弗哈利
[00:05:18.480 --> 00:05:22.400]  就可以和利亞大大的相爭
[00:05:22.400 --> 00:05:24.400]  就是說我有兒子萬事足
[00:05:24.400 --> 00:05:27.120]  有兒子就可以來到他競爭
[00:05:27.120 --> 00:05:31.120]  可以爭贏自己的丈夫
[00:05:31.120 --> 00:05:34.600]  接著利亞見到自己又不能夠生
[00:05:34.600 --> 00:05:36.600]  又活不下去
[00:05:36.600 --> 00:05:39.400]  就變成又將他的侍女
[00:05:39.400 --> 00:05:42.600]  就是很親近的侍女叫做色柏
[00:05:42.600 --> 00:05:44.600]  又給了雅各
[00:05:44.600 --> 00:05:47.080]  雅各就變成一個生兒子的機器
[00:05:47.080 --> 00:05:49.080]  播種
[00:05:49.080 --> 00:05:51.080]  在這麼多年裏面
[00:05:51.080 --> 00:05:53.080]  一年生一個也不用
[00:05:53.080 --> 00:05:55.080]  因為不是一個人生
[00:05:55.080 --> 00:05:57.080]  是四個人生
[00:05:57.080 --> 00:06:00.080]  所以可能幾年內就出現
[00:06:00.080 --> 00:06:03.600]  不斷這個太太進了產房
[00:06:03.600 --> 00:06:06.080]  另外一個太太就準備又進產房
[00:06:06.080 --> 00:06:08.080]  也不奇怪的
[00:06:08.080 --> 00:06:10.080]  所以有些有趣的
[00:06:10.080 --> 00:06:13.080]  你想想那些過程也很有趣的
[00:06:13.080 --> 00:06:15.080]  其實對雅各來說
[00:06:15.080 --> 00:06:18.080]  周旋在四個太太中間
[00:06:18.080 --> 00:06:21.080]  其實你看他們的改名就知道了
[00:06:21.080 --> 00:06:24.080]  接著色柏就生了嘉德
[00:06:24.080 --> 00:06:28.080]  利亞就很開心了
[00:06:28.080 --> 00:06:32.080]  神都給我這樣有一個兒子
[00:06:32.080 --> 00:06:33.080]  萬幸了
[00:06:33.080 --> 00:06:35.080]  接著就雅徹
[00:06:35.080 --> 00:06:37.080]  雅徹是Grace的字
[00:06:37.080 --> 00:06:39.080]  如果你用英文
[00:06:39.080 --> 00:06:43.080]  所以如果你叫做Grace
[00:06:43.080 --> 00:06:45.080]  就是雅徹的希伯來文
[00:06:45.080 --> 00:06:47.080]  是有福
[00:06:47.080 --> 00:06:49.080]  因典的意思
[00:06:49.080 --> 00:06:51.080]  他們是很有福
[00:06:51.080 --> 00:06:53.080]  其實不是色柏的
[00:06:53.080 --> 00:06:55.080]  是利亞的
[00:06:55.080 --> 00:06:57.080]  利亞現在有六個兒子
[00:06:57.080 --> 00:06:59.080]  四個自己生的
[00:06:59.080 --> 00:07:01.080]  兩個是侍女生的
[00:07:01.080 --> 00:07:04.080]  接著利亞自己又可以生
[00:07:04.080 --> 00:07:07.080]  為什麼以撒加叫做價值呢
[00:07:07.080 --> 00:07:12.080]  因為利亞的兒子
[00:07:12.080 --> 00:07:16.080]  在田裡拿了一些風茄
[00:07:16.080 --> 00:07:18.080]  有解經家說
[00:07:18.080 --> 00:07:21.080]  這些風茄好像有些催情的作用
[00:07:21.080 --> 00:07:24.080]  就交換了拉傑
[00:07:24.080 --> 00:07:26.080]  拉傑就要了
[00:07:26.080 --> 00:07:31.080]  利亞就和丈夫雅各有同房
[00:07:31.080 --> 00:07:34.080]  所以那個價值就是換取價值
[00:07:34.080 --> 00:07:39.080]  就是說雅各變成一個交易的籌碼
[00:07:39.080 --> 00:07:42.080]  接著再生一個西布倫
[00:07:42.080 --> 00:07:45.080]  生完之後再生一個女兒
[00:07:45.080 --> 00:07:47.080]  就是說總共有八個兒子
[00:07:47.080 --> 00:07:49.080]  一個女兒
[00:07:49.080 --> 00:07:51.080]  利亞也是相當厲害的
[00:07:51.080 --> 00:07:54.080]  接著拉傑臨到差不多
[00:07:54.080 --> 00:07:56.080]  我想年紀都大了
[00:07:56.080 --> 00:07:58.080]  就生了一個拉傑
[00:07:58.080 --> 00:07:59.080]  就是約瑟
[00:07:59.080 --> 00:08:00.080]  當然了
[00:08:00.080 --> 00:08:03.080]  接著去到三十五章
[00:08:03.080 --> 00:08:05.080]  他又生了一個弟弟
[00:08:05.080 --> 00:08:07.080]  就是辯雅敏
[00:08:07.080 --> 00:08:10.080]  辯雅敏就是右手辯利的意思
[00:08:10.080 --> 00:08:13.080]  約瑟的名字原來叫做曾添
[00:08:13.080 --> 00:08:17.080]  水上人就是帶體
[00:08:17.080 --> 00:08:19.080]  帶體就是帶弟弟來
[00:08:19.080 --> 00:08:21.080]  就是曾添的意思
[00:08:21.080 --> 00:08:23.080]  你就會看到
[00:08:23.080 --> 00:08:25.080]  十二個兒子
[00:08:25.080 --> 00:08:27.080]  就是這樣來分佈了
[00:08:27.080 --> 00:08:29.080]  去到文素記
[00:08:29.080 --> 00:08:33.080]  利未就不可以再納入支派裏面
[00:08:33.080 --> 00:08:36.080]  所以就是馬拿西和以法連
[00:08:36.080 --> 00:08:40.080]  補了約瑟支派
[00:08:40.080 --> 00:08:42.080]  但是我們今晚要看的就是
[00:08:42.080 --> 00:08:46.080]  啟示錄第八章這一段
[00:08:46.080 --> 00:08:47.080]  就告訴我們
[00:08:47.080 --> 00:08:48.080]  十四萬四千
[00:08:48.080 --> 00:08:49.080]  對不起
[00:08:49.080 --> 00:08:50.080]  第七章
[00:08:50.080 --> 00:08:51.080]  十四萬四千人
[00:08:51.080 --> 00:08:53.080]  上個星期就說了一點
[00:08:53.080 --> 00:08:55.080]  馬拿西是沒有的
[00:08:55.080 --> 00:08:56.080]  為什麼呢
[00:08:56.080 --> 00:09:00.080]  為什麼突然間又加上利未呢
[00:09:00.080 --> 00:09:02.080]  又沒有解釋
[00:09:02.080 --> 00:09:05.080]  以法連又沒有出現
[00:09:05.080 --> 00:09:07.080]  所以又是十二個支派
[00:09:07.080 --> 00:09:09.080]  但是又給我們看到
[00:09:09.080 --> 00:09:11.080]  有些不是很均勻
[00:09:11.080 --> 00:09:15.080]  不是根據那個歷史的一路發展
[00:09:15.080 --> 00:09:18.080]  說明利未支派是沒有被數點的
[00:09:18.080 --> 00:09:22.080]  所以這些是一些很難去解釋的一些懸案
[00:09:22.080 --> 00:09:25.080]  因為約翰沒有試圖去告訴我們
[00:09:25.080 --> 00:09:29.080]  為什麼馬拿西和以法連
[00:09:29.080 --> 00:09:30.080]  對不起
[00:09:30.080 --> 00:09:34.080]  以法連沒有放在裏面
[00:09:34.080 --> 00:09:36.080]  不是沒有了馬拿西
[00:09:36.080 --> 00:09:38.080]  是沒有了但
[00:09:38.080 --> 00:09:39.080]  但支派
[00:09:39.080 --> 00:09:42.080]  所以大家要記住這件事
[00:09:42.080 --> 00:09:44.080]  但和以法連沒有了
[00:09:44.080 --> 00:09:48.080]  加入了馬拿西和利未
[00:09:48.080 --> 00:09:50.080]  問題就是
[00:09:50.080 --> 00:09:54.080]  為什麼這麼詳細記載
[00:09:54.080 --> 00:09:56.080]  這麼齊齊的
[00:09:56.080 --> 00:10:01.080]  每一個支派都有一萬二千人呢
[00:10:01.080 --> 00:10:04.080]  因為如果根據文數記
[00:10:04.080 --> 00:10:05.080]  那個數點文數
[00:10:05.080 --> 00:10:08.080]  其實是很不平均的
[00:10:08.080 --> 00:10:12.080]  那個文數是極之不平均的
[00:10:12.080 --> 00:10:15.080]  大家有沒有一個這樣的圖表
[00:10:15.080 --> 00:10:17.080]  我稍微開一開
[00:10:17.080 --> 00:10:18.080]  稍等一下
[00:10:18.080 --> 00:10:38.080]  (音樂)
[00:10:38.080 --> 00:10:45.080]  我要再分享
[00:10:45.080 --> 00:10:49.080]  大家看到現在這個數字嗎
[00:10:49.080 --> 00:10:50.080]  看不到
[00:10:50.080 --> 00:10:52.080]  看不到是不是我還沒分享
[00:10:52.080 --> 00:10:53.080]  我先看一下
[00:10:53.080 --> 00:10:54.080]  OK OK
[00:10:54.080 --> 00:10:56.080]  我先開一開
[00:10:56.080 --> 00:10:59.080]  我停止分享再重新分享
[00:10:59.080 --> 00:11:02.080]  這樣就應該可以了
[00:11:02.080 --> 00:11:10.080]  這裡
[00:11:10.080 --> 00:11:12.080]  行不行
[00:11:12.080 --> 00:11:14.080]  是不是有呢
[00:11:14.080 --> 00:11:15.080]  還沒有
[00:11:15.080 --> 00:11:16.080]  都還沒有
[00:11:16.080 --> 00:11:18.080]  看到index
[00:11:18.080 --> 00:11:24.080]  不好意思稍等一下
[00:11:24.080 --> 00:11:28.080]  讓我看一下
[00:11:28.080 --> 00:11:47.080]  看到index
[00:11:47.080 --> 00:11:54.080]  為什麼會不行呢
[00:11:54.080 --> 00:11:58.080]  現在我再分享畫面
[00:11:58.080 --> 00:11:59.080]  我還沒分享
[00:11:59.080 --> 00:12:01.080]  沒按過分享的按鈕
[00:12:01.080 --> 00:12:04.080]  是不是現在看到了
[00:12:04.080 --> 00:12:07.080]  都是index
[00:12:07.080 --> 00:12:09.080]  為什麼呢
[00:12:09.080 --> 00:12:11.080]  不要緊不要浪費時間
[00:12:11.080 --> 00:12:13.080]  我下次再給大家看
[00:12:13.080 --> 00:12:16.080]  我今晚放在那個群組
[00:12:16.080 --> 00:12:18.080]  我想說的是
[00:12:18.080 --> 00:12:21.080]  在文數記那裡的數點文數
[00:12:21.080 --> 00:12:23.080]  其實是極之不平均的
[00:12:23.080 --> 00:12:26.080]  有些支派是非常之興旺的
[00:12:26.080 --> 00:12:28.080]  七萬多人的
[00:12:28.080 --> 00:12:29.080]  例如猶大支派
[00:12:29.080 --> 00:12:30.080]  但是有些支派
[00:12:30.080 --> 00:12:33.080]  本身已經是很少的
[00:12:33.080 --> 00:12:35.080]  例如西面支派本身都是少的
[00:12:35.080 --> 00:12:37.080]  你就會明白
[00:12:37.080 --> 00:12:39.080]  為什麼來到啟示錄
[00:12:39.080 --> 00:12:42.080]  約翰他得到的那個預言
[00:12:42.080 --> 00:12:44.080]  我再讀多一次
[00:12:44.080 --> 00:12:47.080]  希望大家可以印象深一點
[00:12:47.080 --> 00:12:50.080]  第七章的第一節啟示錄
[00:12:50.080 --> 00:12:53.080]  此後我看見四位天使
[00:12:53.080 --> 00:12:58.080]  記住是在第六個印和第七個印
[00:12:58.080 --> 00:13:00.080]  所謂的印就是
[00:13:00.080 --> 00:13:06.080]  我們之前耶穌基督要揭開
[00:13:06.080 --> 00:13:11.080]  那個神要他封嚴了的書卷
[00:13:11.080 --> 00:13:13.080]  有七個印
[00:13:13.080 --> 00:13:17.080]  就是那些官方的那些碎印
[00:13:17.080 --> 00:13:21.080]  要封條的那些很重要的文件
[00:13:21.080 --> 00:13:22.080]  一些重要的文書
[00:13:22.080 --> 00:13:26.080]  可能是真的用一些蠟打開的
[00:13:26.080 --> 00:13:28.080]  那個只不過是一個物質上
[00:13:28.080 --> 00:13:29.080]  但是現在告訴我們
[00:13:29.080 --> 00:13:34.080]  那個書卷充滿了審判和抹後
[00:13:34.080 --> 00:13:35.080]  因為一直在說的
[00:13:35.080 --> 00:13:39.080]  都是七印七碗的災
[00:13:39.080 --> 00:13:44.080]  所以現在我們已經說到第六個印
[00:13:44.080 --> 00:13:47.080]  第六個印就是地動天搖
[00:13:47.080 --> 00:13:50.080]  然後在第七個印要揭的時候
[00:13:50.080 --> 00:13:56.080]  突然間加插了約翰見到天上的異象
[00:13:56.080 --> 00:13:59.080]  這裡告訴我們第七章第一節
[00:13:59.080 --> 00:14:04.080]  此後我看見四位天使站在地的四角
[00:14:04.080 --> 00:14:06.080]  執掌地上四方的風
[00:14:06.080 --> 00:14:10.080]  叫風不吹在地上海上和樹上
[00:14:10.080 --> 00:14:12.080]  我們上個星期說過
[00:14:12.080 --> 00:14:18.080]  四方的風就是泛指著每一個的方位
[00:14:18.080 --> 00:14:21.080]  每一個如果用一個點來計算
[00:14:21.080 --> 00:14:23.080]  全個地上每一個點
[00:14:23.080 --> 00:14:27.080]  是不會倖免於那個災難的
[00:14:27.080 --> 00:14:29.080]  一定是會面對那個審判
[00:14:29.080 --> 00:14:30.080]  就是沒得逃避了
[00:14:30.080 --> 00:14:32.080]  這樣的意思就是說
[00:14:32.080 --> 00:14:37.080]  是一個完全滲透在那個神的審判裡面
[00:14:37.080 --> 00:14:38.080]  第二節
[00:14:38.080 --> 00:14:40.080]  我又看見另有一位天使
[00:14:40.080 --> 00:14:42.080]  從日出之地上來
[00:14:42.080 --> 00:14:44.080]  拿著永生神的印
[00:14:44.080 --> 00:14:47.080]  他就向那得著權柄
[00:14:47.080 --> 00:14:50.080]  能夠傷害地和海的四位天使
[00:14:50.080 --> 00:14:52.080]  大聲的喊著說
[00:14:52.080 --> 00:14:54.080]  地和海並樹木
[00:14:54.080 --> 00:14:56.080]  你們不可傷害
[00:14:56.080 --> 00:14:59.080]  讓我們印了我們神眾僕人的額
[00:14:59.080 --> 00:15:02.080]  神眾僕人是這個稱呼
[00:15:02.080 --> 00:15:04.080]  就是這十四萬四千人
[00:15:04.080 --> 00:15:09.080]  而且是說以色列的十二支派
[00:15:09.080 --> 00:15:10.080]  好了我繼續讀了
[00:15:10.080 --> 00:15:11.080]  第四節
[00:15:11.080 --> 00:15:13.080]  我聽見以色列人
[00:15:13.080 --> 00:15:15.080]  各支派中受印的數目
[00:15:15.080 --> 00:15:18.080]  有十四萬四千
[00:15:18.080 --> 00:15:20.080]  第一個就是猶大支派
[00:15:20.080 --> 00:15:23.080]  就不是那個次序的流變支派
[00:15:23.080 --> 00:15:26.080]  大家看到現在封面
[00:15:26.080 --> 00:15:28.080]  就是在現在那個圖表還看到的
[00:15:28.080 --> 00:15:29.080]  是不是
[00:15:29.080 --> 00:15:34.080]  已經走了
[00:15:34.080 --> 00:15:38.080]  那就是說我要再分享多一次
[00:15:38.080 --> 00:15:39.080]  分享畫面
[00:15:39.080 --> 00:15:42.080]  分享畫面的那個
[00:15:42.080 --> 00:15:44.080]  去了哪裏呢
[00:15:44.080 --> 00:15:52.080]  為什麼我不是太懂得去分
[00:15:52.080 --> 00:15:57.080]  再配一本
[00:15:58.080 --> 00:16:00.080]  再四萬
[00:16:00.080 --> 00:16:07.080]  行不行
[00:16:07.080 --> 00:16:12.080]  我還沒開
[00:16:12.080 --> 00:16:17.080]  現在分享
[00:16:17.080 --> 00:16:19.080]  這個
[00:16:19.080 --> 00:16:22.080]  行不行呢
[00:16:22.080 --> 00:16:25.080]  有了是吧
[00:16:25.080 --> 00:16:28.080]  啟示了那個次序
[00:16:28.080 --> 00:16:32.080]  是猶大超前了流變的
[00:16:32.080 --> 00:16:34.080]  流變是大仔來的
[00:16:34.080 --> 00:16:36.080]  我們開始讀
[00:16:36.080 --> 00:16:38.080]  第五節
[00:16:38.080 --> 00:16:40.080]  猶大支派中
[00:16:40.080 --> 00:16:41.080]  誰的聲音
[00:16:41.080 --> 00:16:43.080]  不如可以關掉你們的聲音
[00:16:43.080 --> 00:16:45.080]  有些回音
[00:16:45.080 --> 00:16:48.080]  第五節
[00:16:48.080 --> 00:16:49.080]  猶大支派中受印的
[00:16:49.080 --> 00:16:51.080]  有一萬二千
[00:16:51.080 --> 00:16:53.080]  流變一萬二千
[00:16:53.080 --> 00:16:54.080]  嘉德一萬二千
[00:16:54.080 --> 00:16:56.080]  阿徹一萬二千
[00:16:56.080 --> 00:16:58.080]  拿忽他利一萬二千
[00:16:58.080 --> 00:17:00.080]  馬拿西一萬二千
[00:17:00.080 --> 00:17:02.080]  為什麼有馬拿西而沒有以法連
[00:17:02.080 --> 00:17:04.080]  這個是第一個問題
[00:17:04.080 --> 00:17:06.080]  西面一萬二千
[00:17:06.080 --> 00:17:08.080]  利美為什麼突然間會有利美呢
[00:17:08.080 --> 00:17:10.080]  說明是沒有份的
[00:17:10.080 --> 00:17:11.080]  在這個地上
[00:17:11.080 --> 00:17:13.080]  利美一萬二千
[00:17:13.080 --> 00:17:15.080]  以撒迦一萬二千
[00:17:15.080 --> 00:17:17.080]  西布倫一萬二千
[00:17:17.080 --> 00:17:20.080]  約瑟突然間又出現約瑟
[00:17:20.080 --> 00:17:22.080]  明明約瑟兩個仔
[00:17:22.080 --> 00:17:24.080]  要雙份
[00:17:24.080 --> 00:17:26.080]  因為他實在太過蒙福
[00:17:26.080 --> 00:17:28.080]  他這個支派
[00:17:28.080 --> 00:17:30.080]  約瑟是
[00:17:30.080 --> 00:17:31.080]  等等
[00:17:31.080 --> 00:17:33.080]  就變了
[00:17:33.080 --> 00:17:35.080]  我們就要問
[00:17:35.080 --> 00:17:37.080]  為什麼會是這樣呢
[00:17:37.080 --> 00:17:41.080]  還有既然全部支派一萬二千
[00:17:41.080 --> 00:17:43.080]  那個被揀選
[00:17:43.080 --> 00:17:45.080]  就很肯定了
[00:17:45.080 --> 00:17:47.080]  被揀選
[00:17:47.080 --> 00:17:49.080]  就是說是特選的
[00:17:49.080 --> 00:17:51.080]  特選就一定是齊七七
[00:17:51.080 --> 00:17:53.080]  因為是你計算過的
[00:17:53.080 --> 00:17:57.080]  好像現在我們教會
[00:17:57.080 --> 00:18:00.080]  因為限聚疫情
[00:18:00.080 --> 00:18:02.080]  一百五十個位
[00:18:02.080 --> 00:18:04.080]  就一定是先到先得了
[00:18:04.080 --> 00:18:06.080]  但是現在這裡是
[00:18:06.080 --> 00:18:08.080]  這麼清楚的一萬二千
[00:18:08.080 --> 00:18:10.080]  十二乘十二再乘一千
[00:18:10.080 --> 00:18:12.080]  就是一萬二千
[00:18:12.080 --> 00:18:15.080]  會不會是有些屬靈的含義呢
[00:18:15.080 --> 00:18:17.080]  因為怎麼會這麼齊七七的呢
[00:18:17.080 --> 00:18:20.080]  還有為什麼會說得這麼清楚
[00:18:20.080 --> 00:18:22.080]  每一個支派
[00:18:22.080 --> 00:18:24.080]  雖然彈支派和
[00:18:24.080 --> 00:18:26.080]  以法連支派是沒有了
[00:18:26.080 --> 00:18:28.080]  但是為什麼
[00:18:28.080 --> 00:18:30.080]  約翰他所見到的
[00:18:30.080 --> 00:18:32.080]  是這十二個支派
[00:18:32.080 --> 00:18:34.080]  來到去被蓋印
[00:18:34.080 --> 00:18:36.080]  蓋印我們講過了
[00:18:36.080 --> 00:18:38.080]  就是神揀選
[00:18:38.080 --> 00:18:40.080]  因為上一個禮拜我們提過
[00:18:40.080 --> 00:18:42.080]  以西傑書
[00:18:42.080 --> 00:18:44.080]  應該是第九章那段經文
[00:18:44.080 --> 00:18:46.080]  就是滅命的天使
[00:18:46.080 --> 00:18:48.080]  那些使者
[00:18:48.080 --> 00:18:52.080]  蓋印在那些為耶路撒冷哀哭的猶太人
[00:18:52.080 --> 00:18:54.080]  接著就有那些審判
[00:18:54.080 --> 00:18:56.080]  災難
[00:18:56.080 --> 00:18:58.080]  同樣的
[00:18:58.080 --> 00:19:00.080]  這些蓋印
[00:19:00.080 --> 00:19:02.080]  記住要看這一段
[00:19:02.080 --> 00:19:04.080]  蓋印就不是代表你免疫
[00:19:04.080 --> 00:19:06.080]  蓋印
[00:19:06.080 --> 00:19:08.080]  你是在神的眼中被揀選
[00:19:08.080 --> 00:19:14.080]  你如果將來沒有666的授印
[00:19:14.080 --> 00:19:17.080]  魔鬼都一樣會蓋印的
[00:19:17.080 --> 00:19:21.080]  十三章就有666的蓋印
[00:19:21.080 --> 00:19:25.080]  就是說你去揀選那些聖潔的選民
[00:19:25.080 --> 00:19:27.080]  我都會揀選
[00:19:27.080 --> 00:19:29.080]  我的
[00:19:29.080 --> 00:19:32.080]  就是和我一起下去沉淪火湖的人
[00:19:32.080 --> 00:19:36.080]  所以將來在地上你沒有那個授印
[00:19:36.080 --> 00:19:38.080]  是不可以買賣的
[00:19:38.080 --> 00:19:42.080]  所以蓋了印的神的選民
[00:19:42.080 --> 00:19:45.080]  將來是要面對另外一種的逼迫
[00:19:45.080 --> 00:19:47.080]  就是因為你有神的印
[00:19:47.080 --> 00:19:49.080]  但你沒有魔鬼的授印
[00:19:49.080 --> 00:19:52.080]  所以就不要以為可以免疫
