
[00:00:00.000 --> 00:00:02.240]  其實每個人都喜歡禮物
[00:02:12.880 --> 00:02:15.400]  最近跑了一個500公里的比賽
[00:02:15.400 --> 00:02:18.080]  500公里應該是開車的
[00:02:18.080 --> 00:02:19.120]  他在五天裡面
[00:02:19.120 --> 00:02:20.400]  每天跑100公里
[00:02:20.400 --> 00:02:22.400]  這些比賽在七天裡面
[00:02:22.400 --> 00:02:23.760]  每天跑馬拉松
[00:02:23.760 --> 00:02:25.760]  我通常帶學生去又怎樣呢?
[00:02:25.760 --> 00:02:26.360]  他們跑
[00:02:26.360 --> 00:02:27.360]  我不會跑的
[00:02:27.360 --> 00:02:27.920]  是不是?
[00:02:27.920 --> 00:02:28.480]  對你有益
[00:02:28.480 --> 00:02:28.800]  跑步
[00:02:28.800 --> 00:02:29.800]  喜歡跑步嗎?
[00:02:29.800 --> 00:02:31.440]  (喜歡)
[00:02:31.440 --> 00:02:32.640]  當然不喜歡
[00:02:32.640 --> 00:02:33.440]  這麼客氣
[00:02:33.440 --> 00:02:34.640]  說謊的人
[00:02:34.640 --> 00:02:36.840]  不關你什麼事
[00:02:36.840 --> 00:02:39.440]  我們每個人都不喜歡跑
[00:02:39.440 --> 00:02:40.440]  但是這些比賽
[00:02:40.440 --> 00:02:41.600]  我們參加這些比賽的時候
[00:02:41.600 --> 00:02:42.480]  帶學生去
[00:02:42.480 --> 00:02:43.680]  2014年開始
[00:02:43.680 --> 00:02:44.400]  過去這四年
[00:02:44.400 --> 00:02:47.160]  我帶學生去了七次的沙漠
[00:02:47.160 --> 00:02:47.960]  我人生裡面
[00:02:47.960 --> 00:02:50.640]  我小時候從來沒有想過這些機會
[00:02:50.640 --> 00:02:51.680]  但是我自己呢
[00:02:51.680 --> 00:02:52.680]  我也有跑的
[00:02:52.680 --> 00:02:54.680]  不過我是很討厭跑步的
[00:02:54.680 --> 00:02:55.280]  但是呢
[00:02:55.280 --> 00:02:57.680]  幾年之後
[00:02:57.680 --> 00:03:01.480]  我有機會去參加我人生第一個馬拉松賽
[00:03:01.480 --> 00:03:02.480]  馬拉松賽呢
[00:03:02.480 --> 00:03:03.960]  大家喜不喜歡?
[00:03:03.960 --> 00:03:05.160]  馬拉松知道有多遠嗎?
[00:03:05.160 --> 00:03:07.760]  42.195公里
[00:03:07.760 --> 00:03:08.880]  你知道第一個人跑過
[00:03:08.880 --> 00:03:10.280]  那個人死了嗎?
[00:03:10.280 --> 00:03:11.400]  不是老死
[00:03:11.400 --> 00:03:12.560]  他跑完真的死了
[00:03:12.560 --> 00:03:13.880]  其實他被人點的
[00:03:13.880 --> 00:03:16.160]  因為其實他跑42.195公里之前
[00:03:16.160 --> 00:03:17.560]  跑了一百多公里的了
[00:03:17.560 --> 00:03:20.160]  其實當時的希臘人和波斯人打架
[00:03:20.160 --> 00:03:21.400]  打著打著不夠人打
[00:03:21.400 --> 00:03:22.440]  就叫他斑馬
[00:03:22.440 --> 00:03:26.080]  那些希臘人就跑去找斯巴頓人
[00:03:26.080 --> 00:03:27.960]  斯巴頓人就說沒空
[00:03:27.960 --> 00:03:28.760]  他說在拜神
[00:03:28.760 --> 00:03:29.480]  不要忙
[00:03:29.480 --> 00:03:30.120]  不幫他
[00:03:30.120 --> 00:03:32.240]  所以他就跑了一百多公里回去告訴他
[00:03:32.240 --> 00:03:32.960]  他說沒空
[00:03:32.960 --> 00:03:33.960]  不過打贏了
[00:03:33.960 --> 00:03:34.920]  接著說打贏了
[00:03:34.920 --> 00:03:36.640]  不如你跑回去吧
[00:03:36.640 --> 00:03:38.600]  因為被人老點
[00:03:38.600 --> 00:03:39.520]  點了回去
[00:03:39.520 --> 00:03:42.280]  他跑了42.195公里
[00:03:42.280 --> 00:03:43.080]  我有跑的
[00:03:43.080 --> 00:03:45.120]  我人生第一個馬拉松就在雅典
[00:03:45.120 --> 00:03:47.560]  我跑完之後就知道為什麼那個人會死
[00:03:47.560 --> 00:03:50.320]  因為32公里都是向上的
[00:03:50.320 --> 00:03:51.600]  一路爬山
[00:03:51.600 --> 00:03:53.000]  嘩!真是離世大譜
[00:03:53.000 --> 00:03:53.880]  但是上到山的時候
[00:03:53.880 --> 00:03:56.080]  你以為能上山的就能下來
[00:03:56.080 --> 00:03:56.760]  誰知道
[00:03:56.760 --> 00:03:59.680]  一下子突然衝到隧道
[00:03:59.680 --> 00:04:02.680]  周邊的人個個都在說髒話
[00:04:02.680 --> 00:04:04.320]  接著上來的時候
[00:04:04.320 --> 00:04:05.680]  又衝到隧道
[00:04:05.680 --> 00:04:07.800]  不過那些人已經沒力氣說髒話了
[00:04:07.800 --> 00:04:08.680]  但是第一個人
[00:04:08.680 --> 00:04:10.360]  當他跑馬拉松比賽的時候
[00:04:10.360 --> 00:04:12.040]  他最後衝線的時候
[00:04:12.040 --> 00:04:13.280]  真的死了
[00:04:13.280 --> 00:04:14.280]  不知為何這麼奇怪
[00:04:14.280 --> 00:04:15.280]  那些人跑到死
[00:04:15.280 --> 00:04:16.960]  現在的人這麼喜歡跑
[00:04:16.960 --> 00:04:18.360]  香港有幾萬人跑
[00:04:18.360 --> 00:04:19.680]  當中不知道有沒有那些
[00:04:19.680 --> 00:04:22.360]  那些跑到街上的傻子
[00:04:22.360 --> 00:04:23.160]  我說不跑的
[00:04:23.160 --> 00:04:24.360]  我最討厭跑步
[00:04:24.360 --> 00:04:25.520]  為什麼我跑去跑呢
[00:04:25.520 --> 00:04:26.320]  其實就是
[00:04:26.320 --> 00:04:27.560]  我應該多謝沈校長
[00:04:27.560 --> 00:04:28.760]  也是他害我的
[00:04:28.760 --> 00:04:30.400]  就是他說請我去跑
[00:04:30.400 --> 00:04:31.960]  沈祖堯校長
[00:04:31.960 --> 00:04:33.080]  我第一句問他就是
[00:04:33.080 --> 00:04:34.520]  是不是你先給錢
[00:04:34.520 --> 00:04:35.360]  他說是
[00:04:35.360 --> 00:04:36.120]  我心想
[00:04:36.120 --> 00:04:37.480]  去到這裡跑步
[00:04:37.480 --> 00:04:39.560]  最多就是坐巴士
[00:04:39.560 --> 00:04:40.640]  去到的時候
[00:04:40.640 --> 00:04:41.480]  還沒去到
[00:04:41.480 --> 00:04:43.080]  我的學生和中大的學生
[00:04:43.080 --> 00:04:44.240]  預備跟我一起跑
[00:04:44.240 --> 00:04:45.600]  誰知道當我報名之後
[00:04:45.600 --> 00:04:47.840]  沈校長沒有報名
[00:04:47.840 --> 00:04:49.200]  我被人賤了一頓
[00:04:49.200 --> 00:04:50.800]  不過人
[00:04:50.800 --> 00:04:52.920]  開始就報名就跑
[00:04:52.920 --> 00:04:53.680]  我跑的時間
[00:04:53.680 --> 00:04:55.800]  第一次跑了五個多小時
[00:04:55.800 --> 00:04:57.520]  其實我比跑第一那個厲害
[00:04:57.520 --> 00:04:58.120]  為什麼
[00:04:58.120 --> 00:05:00.800]  我跑的時間比他長
[00:05:00.800 --> 00:05:01.520]  是啊
[00:05:01.520 --> 00:05:03.040]  你叫他跑五個多小時
[00:05:03.040 --> 00:05:04.280]  他死給你看
[00:05:04.280 --> 00:05:06.200]  他兩個多小時跑完
[00:05:06.200 --> 00:05:07.120]  所以
[00:05:07.120 --> 00:05:08.000]  在我人生裡
[00:05:08.000 --> 00:05:11.000]  我沒想過一些事情的發生
[00:05:11.000 --> 00:05:15.560]  其實我去1960年就出生了
[00:05:15.560 --> 00:05:16.680]  有的人問我
[00:05:16.680 --> 00:05:18.480]  為什麼會去正生會
[00:05:18.480 --> 00:05:19.280]  等於我題目說
[00:05:19.280 --> 00:05:20.760]  為什麼我會去
[00:05:20.760 --> 00:05:22.480]  我簡單其中一個原因
[00:05:22.480 --> 00:05:24.840]  當我回望我自己人生的時候
[00:05:24.840 --> 00:05:27.160]  上帝給我很多的祝福
[00:05:27.160 --> 00:05:28.480]  其實以前的照片
[00:05:28.480 --> 00:05:29.080]  通常都是這樣
[00:05:29.080 --> 00:05:31.320]  我爸爸媽媽都有點模糊
[00:05:31.320 --> 00:05:33.920]  誰是我
[00:05:33.920 --> 00:05:35.440]  認不認得
[00:05:35.440 --> 00:05:35.840]  有人說
[00:05:35.840 --> 00:05:39.040]  當然是張開嘴巴那個
[00:05:39.040 --> 00:05:40.680]  其實沒得認的
[00:05:40.680 --> 00:05:41.800]  每一個年輕人
[00:05:41.800 --> 00:05:42.720]  每一個人的小時候
[00:05:42.720 --> 00:05:44.000]  包括你自己在內
[00:05:44.000 --> 00:05:45.160]  或者今天也好
[00:05:45.160 --> 00:05:48.040]  你是猜不到自己的將來
[00:05:48.040 --> 00:05:49.000]  猜不到嗎
[00:05:49.000 --> 00:05:49.720]  猜不到的
[00:05:49.720 --> 00:05:51.080]  如果你讀數學就知道了
[00:05:51.080 --> 00:05:52.480]  只有一個結果是對的
[00:05:52.480 --> 00:05:54.480]  其他所有的樣本數字都不對
[00:05:54.480 --> 00:05:55.600]  你知道我在說什麼
[00:05:55.600 --> 00:05:57.160]  所以基本上你怎麼猜
[00:05:57.160 --> 00:05:59.480]  一猜中就一定不對
[00:05:59.480 --> 00:06:00.040]  不明白嗎
[00:06:00.040 --> 00:06:00.440]  不明白嗎
[00:06:00.440 --> 00:06:02.080]  算了
[00:06:02.080 --> 00:06:04.160]  但是沒人猜得到的
[00:06:04.160 --> 00:06:06.480]  其實小時候的小朋友就是我
[00:06:06.480 --> 00:06:08.560]  我出生的時候是1960年
[00:06:08.560 --> 00:06:09.520]  60年的時候
[00:06:09.520 --> 00:06:10.840]  我現在幾歲
[00:06:10.840 --> 00:06:13.360]  60年
[00:06:13.360 --> 00:06:15.080]  57歲
[00:06:15.080 --> 00:06:16.320]  什麼58歲
[00:06:16.320 --> 00:06:17.720]  我們這些年紀
[00:06:17.720 --> 00:06:19.920]  每一個生日過了就少一個
[00:06:19.920 --> 00:06:20.840]  所以很小心的
[00:06:20.840 --> 00:06:22.040]  57歲
[00:06:22.040 --> 00:06:24.560]  但是我出生之前的四年
[00:06:24.560 --> 00:06:26.160]  我二哥
[00:06:26.160 --> 00:06:27.360]  我二哥出生之後
[00:06:27.360 --> 00:06:31.160]  我爸爸就做了絕育手術
[00:06:31.160 --> 00:06:32.280]  小朋友知道什麼是絕育手術嗎
[00:06:32.280 --> 00:06:34.920]  一會兒回去問家人
[00:06:34.920 --> 00:06:36.880]  這樣就奇怪了
[00:06:36.880 --> 00:06:37.520]  糟糕
[00:06:37.520 --> 00:06:38.920]  你有沒有發覺我哥的樣子
[00:06:38.920 --> 00:06:41.120]  和我不太一樣
[00:06:41.120 --> 00:06:42.880]  我很小的時候已經發現了
[00:06:42.880 --> 00:06:44.440]  沒理由
[00:06:44.440 --> 00:06:46.880]  我說如果手術不成功
[00:06:46.880 --> 00:06:49.000]  就沒理由四年之後出現
[00:06:49.000 --> 00:06:50.400]  如果手術成功
[00:06:50.400 --> 00:06:51.920]  也不應該有我
[00:06:51.920 --> 00:06:54.040]  所以很奇怪
[00:06:54.040 --> 00:06:55.040]  但是各位朋友
[00:06:55.040 --> 00:06:57.440]  無論今天是否信耶穌的朋友
[00:06:57.440 --> 00:06:58.920]  其實每一個人的出生
[00:06:58.920 --> 00:07:01.760]  第一件事我們做什麼
[00:07:01.760 --> 00:07:02.480]  哭
[00:07:02.480 --> 00:07:05.280]  為什麼
[00:07:05.280 --> 00:07:07.080]  什麼透氣
[00:07:07.080 --> 00:07:08.800]  你一出生第一件事就知道
[00:07:08.800 --> 00:07:11.040]  糟糕
[00:07:11.040 --> 00:07:11.720]  是不是
[00:07:11.720 --> 00:07:13.840]  他媽媽的肚子裡很正
[00:07:13.840 --> 00:07:14.480]  為什麼
[00:07:14.480 --> 00:07:16.600]  24小時行溫
[00:07:16.600 --> 00:07:18.360]  不用做就能吃
[00:07:18.360 --> 00:07:20.280]  喜歡就弄他兩腳
[00:07:20.280 --> 00:07:21.080]  是不是
[00:07:21.080 --> 00:07:22.840]  現在的小朋友想這樣在家
[00:07:22.840 --> 00:07:24.840]  不用做就隨便
[00:07:24.840 --> 00:07:26.600]  但是一出來就要教功課
[00:07:26.600 --> 00:07:27.640]  上班照顧兒子
[00:07:27.640 --> 00:07:29.480]  很多責任
[00:07:29.480 --> 00:07:30.520]  所以一出來第一件事
[00:07:30.520 --> 00:07:31.520]  任何人都是
[00:07:31.520 --> 00:07:32.640]  哇
[00:07:32.640 --> 00:07:34.520]  糟糕
[00:07:34.520 --> 00:07:35.560]  如果你不哭
[00:07:35.560 --> 00:07:37.680]  知道發生什麼事嗎
[00:07:37.680 --> 00:07:38.520]  還沒死
[00:07:38.520 --> 00:07:40.200]  你們經常早了步
[00:07:40.200 --> 00:07:41.320]  不哭會怎樣
[00:07:41.320 --> 00:07:43.200]  被人打和
[00:07:43.200 --> 00:07:44.400]  醫生一定打你
[00:07:44.400 --> 00:07:45.880]  很大力打
[00:07:45.880 --> 00:07:46.880]  所以各位朋友
[00:07:46.880 --> 00:07:49.520]  無論今天是否信耶穌的朋友
[00:07:49.520 --> 00:07:51.200]  人生是艱難的
[00:07:51.200 --> 00:07:52.160]  不用擔心
[00:07:52.160 --> 00:07:53.920]  第一天開始才是
[00:07:53.920 --> 00:07:55.200]  已經告訴你了
[00:07:55.200 --> 00:07:56.520]  很清楚的
[00:07:56.520 --> 00:07:57.560]  我有個朋友
[00:07:57.560 --> 00:08:00.240]  他是一個巴勒斯坦人
[00:08:00.240 --> 00:08:02.040]  不過是以色列公民
[00:08:02.040 --> 00:08:03.600]  你明不明白有些古怪
[00:08:03.600 --> 00:08:05.440]  已經很矛盾了
[00:08:05.440 --> 00:08:08.200]  他告訴我
[00:08:08.200 --> 00:08:11.000]  有一天教會的英文班
[00:08:11.000 --> 00:08:12.400]  可能你們也有些班
[00:08:12.400 --> 00:08:14.000]  他去上課
[00:08:14.000 --> 00:08:16.440]  坐在那裏
[00:08:16.440 --> 00:08:18.000]  那些人在講英文
[00:08:18.000 --> 00:08:20.120]  因為想學英文
[00:08:20.120 --> 00:08:21.080]  講完之後
[00:08:21.080 --> 00:08:22.600]  有個人走到他身邊
[00:08:22.600 --> 00:08:23.640]  跟他說一些話
[00:08:23.640 --> 00:08:25.120]  他聽不明白
[00:08:25.120 --> 00:08:26.440]  那些美國人說的話
[00:08:26.440 --> 00:08:27.400]  不過很有禮貌
[00:08:27.400 --> 00:08:28.280]  他就說
[00:08:28.280 --> 00:08:30.400]  Yes
[00:08:30.400 --> 00:08:32.480]  他不知道為什麼說Yes之後
[00:08:32.480 --> 00:08:34.760]  那個人就請他出來
[00:08:34.760 --> 00:08:36.600]  出來之後有些人按著他
[00:08:36.600 --> 00:08:37.800]  不知道做了什麼
[00:08:37.800 --> 00:08:39.240]  他就回家了
[00:08:39.240 --> 00:08:40.640]  他又回教會
[00:08:40.640 --> 00:08:41.240]  回了幾次
[00:08:41.240 --> 00:08:42.480]  回去學英文
[00:08:42.480 --> 00:08:44.120]  幾個星期之後就明白了
[00:08:44.120 --> 00:08:46.880]  原來他第一天是相信了耶穌
[00:08:46.880 --> 00:08:48.280]  原來那個人問他信不信耶穌
[00:08:48.280 --> 00:08:48.840]  他就說信了
[00:08:48.840 --> 00:08:50.440]  就出來了
[00:08:50.440 --> 00:08:52.800]  我相信信耶穌不是糊里糊塗
[00:08:52.800 --> 00:08:54.760]  信耶穌是可以大家拿出來聊
[00:08:54.760 --> 00:08:57.400]  我小時候從來沒有想過這些事
[00:08:57.400 --> 00:08:58.600]  我小時候
[00:08:58.600 --> 00:09:00.880]  我想過將來會怎樣呢
[00:09:00.880 --> 00:09:03.080]  我給你一張照片看看
[00:09:03.080 --> 00:09:07.200]  這是我幼稚園畢業證書
[00:09:07.200 --> 00:09:10.000]  監學校已經結業了
[00:09:10.000 --> 00:09:11.480]  有沒有古怪
[00:09:11.480 --> 00:09:14.520]  有沒有什麼特別的畢業證書
[00:09:14.520 --> 00:09:16.280]  七歲
[00:09:16.280 --> 00:09:18.280]  七歲有什麼特別
[00:09:18.280 --> 00:09:23.920]  我幼稚園就要結束了
[00:09:23.920 --> 00:09:27.440]  我從小到大都是品學兼優
[00:09:27.440 --> 00:09:29.680]  沒有企人鞭那個
[00:09:29.680 --> 00:09:30.840]  知道嗎
[00:09:30.840 --> 00:09:33.080]  優心的優
[00:09:33.080 --> 00:09:36.120]  我鄉下在哪裡
[00:09:36.120 --> 00:09:37.120]  我告訴你媽
[00:09:37.120 --> 00:09:40.200]  我是番偶人
[00:09:40.200 --> 00:09:41.920]  對不對
[00:09:41.920 --> 00:09:42.200]  有沒有
[00:09:42.200 --> 00:09:43.920]  你潘如是番偶
[00:09:43.920 --> 00:09:44.920]  我媽打死我
[00:09:44.920 --> 00:09:46.440]  我是番偶人
[00:09:46.440 --> 00:09:48.320]  我從小到大都不喜歡讀書
[00:09:48.320 --> 00:09:50.240]  因為我很有思想
[00:09:50.240 --> 00:09:52.000]  你看我站出來說這麼多
[00:09:52.000 --> 00:09:54.960]  你能想像我以前上課多辛苦
[00:09:54.960 --> 00:09:56.600]  其實我不是聊天的
[00:09:56.600 --> 00:09:57.800]  老師那些
[00:09:57.800 --> 00:09:59.440]  其實老師說的東西說得精彩
[00:09:59.440 --> 00:10:00.240]  我當然跟隔壁的說
[00:10:00.240 --> 00:10:01.040]  嘩這麼棒
[00:10:01.040 --> 00:10:03.320]  這樣就開始被人罰了
[00:10:03.320 --> 00:10:04.520]  我有很多問題
[00:10:04.520 --> 00:10:05.160]  我經常想
[00:10:05.160 --> 00:10:08.280]  為什麼59分不合格
[00:10:08.280 --> 00:10:09.000]  為什麼
[00:10:09.000 --> 00:10:11.200]  有沒有人回答我
[00:10:11.200 --> 00:10:11.720]  對了
[00:10:11.720 --> 00:10:12.280]  沒錯了
[00:10:12.280 --> 00:10:13.080]  我跟你說一樣
[00:10:13.080 --> 00:10:14.280]  只差一分
[00:10:14.280 --> 00:10:17.120]  其實59和60都是這麼水皮
[00:10:17.120 --> 00:10:18.160]  其實沒有分別
[00:10:18.160 --> 00:10:19.520]  61都差不多
[00:10:19.520 --> 00:10:20.680]  其實90分都是一樣的
[00:10:20.680 --> 00:10:22.160]  如泉雷推
[00:10:22.160 --> 00:10:24.280]  這些叫Mathematical Induction
[00:10:24.280 --> 00:10:25.760]  所以是一樣的
[00:10:25.760 --> 00:10:28.840]  那我就去舉手問老師
[00:10:28.840 --> 00:10:31.720]  我說老師為什麼59分不合格
[00:10:31.720 --> 00:10:35.000]  他就說
[00:10:35.000 --> 00:10:35.920]  你挑戰我
[00:10:35.920 --> 00:10:38.080]  我被人罰了
[00:10:38.080 --> 00:10:40.320]  有一次我問一個問題
[00:10:40.320 --> 00:10:43.680]  他說空氣裡面有80%是氮氣
[00:10:43.680 --> 00:10:45.000]  我就說沒理由
[00:10:45.000 --> 00:10:46.840]  空氣的分子這麼自由
[00:10:46.840 --> 00:10:50.080]  怎麼會有一個百分比呢
[00:10:50.080 --> 00:10:52.160]  他又說我罰他
[00:10:52.160 --> 00:10:53.400]  又說我挑戰他
[00:10:53.400 --> 00:10:56.120]  其實這是一個微小的問題
[00:10:56.120 --> 00:10:56.560]  對不對
[00:10:56.560 --> 00:10:57.920]  如果讀科學的知道我說什麼
[00:10:57.920 --> 00:10:59.360]  所以我滿腦子問題
[00:10:59.360 --> 00:11:00.040]  我又問
[00:11:00.040 --> 00:11:02.960]  為什麼有個人發明了英文
[00:11:02.960 --> 00:11:05.320]  想撿出來打他一頓
[00:11:05.320 --> 00:11:06.800]  其實英文很難學的
[00:11:06.800 --> 00:11:08.480]  是不是教英文的
[00:11:08.480 --> 00:11:10.080]  其實英文很難學的
[00:11:10.080 --> 00:11:10.880]  你記不記得那些
[00:11:10.880 --> 00:11:14.000]  On the bus, in the car, by foot
[00:11:14.000 --> 00:11:15.400]  到現在都搞不明白
[00:11:15.400 --> 00:11:18.040]  其實off和for差不多
[00:11:18.040 --> 00:11:18.960]  你懂不懂
[00:11:18.960 --> 00:11:19.840]  都搞不明白
[00:11:19.840 --> 00:11:20.800]  搞不定的
[00:11:20.800 --> 00:11:21.800]  什麼add又on
[00:11:21.800 --> 00:11:23.440]  又不知道什麼時候
[00:11:23.440 --> 00:11:24.400]  永遠搞不明白
[00:11:24.400 --> 00:11:26.640]  為什麼英文一個字就變三個字
[00:11:26.640 --> 00:11:27.400]  go就go
[00:11:27.400 --> 00:11:29.400]  為什麼go went gone
[00:11:29.400 --> 00:11:32.080]  為什麼不是go go that
[00:11:32.080 --> 00:11:34.120]  這樣是不是好一點
[00:11:34.120 --> 00:11:37.160]  老師yesterday I go that home
[00:11:37.160 --> 00:11:38.680]  你明白我說什麼嗎
[00:11:38.680 --> 00:11:39.800]  清楚嗎
[00:11:39.800 --> 00:11:40.800]  很清楚
[00:11:40.800 --> 00:11:42.800]  又減少了自己一串字的問題
[00:11:42.800 --> 00:11:45.360]  所以你發覺我滿腦子問題
[00:11:45.360 --> 00:11:47.760]  我怎麼想到我自己的將來
[00:11:47.760 --> 00:11:49.200]  各位未信耶穌的朋友
[00:11:49.200 --> 00:11:50.040]  我告訴你
[00:11:50.040 --> 00:11:53.560]  我小時候是不會想到的
[00:11:53.560 --> 00:11:55.480]  但是
[00:11:55.480 --> 00:11:56.480]  我今天站在大家面前
[00:11:56.480 --> 00:11:58.440]  我說當你將你的人生
[00:11:58.440 --> 00:12:00.000]  放在上帝手中的時候
[00:12:00.000 --> 00:12:02.360]  他令你的人生不再一樣
[00:12:02.360 --> 00:12:02.960]  有些人說不是啊
[00:12:02.960 --> 00:12:05.080]  我老闆信耶穌都這麼壞
[00:12:05.080 --> 00:12:08.200]  我說他不信耶穌更壞
[00:12:08.200 --> 00:12:09.240]  所以你老闆信耶穌
[00:12:09.240 --> 00:12:10.040]  你很開心
[00:12:10.040 --> 00:12:11.680]  如果不是他更壞
[00:12:11.680 --> 00:12:13.040]  現在這麼壞
[00:12:13.040 --> 00:12:15.040]  所以我是沒有想過
[00:12:15.040 --> 00:12:16.360]  但是我滿腦子問問題
[00:12:16.360 --> 00:12:18.320]  還有一個問題我要問
[00:12:18.320 --> 00:12:21.760]  為什麼墨書是扣分
[00:12:21.760 --> 00:12:23.440]  為什麼不是給分
[00:12:23.440 --> 00:12:23.960]  是不是
[00:12:23.960 --> 00:12:25.440]  如果給分是不是好一點
[00:12:25.440 --> 00:12:26.480]  就算你零分也好
[00:12:26.480 --> 00:12:27.400]  其實有百多分的
[00:12:27.400 --> 00:12:28.480]  知道嗎小朋友
[00:12:28.480 --> 00:12:29.960]  你下次你媽媽看成績
[00:12:29.960 --> 00:12:31.840]  你重新算給她
[00:12:31.840 --> 00:12:34.080]  這30分其實不止30分
[00:12:34.080 --> 00:12:37.680]  所以經常都是很挫敗
[00:12:37.680 --> 00:12:41.720]  這個就是我全家福去海灘的樣子
[00:12:41.720 --> 00:12:43.160]  我爸爸其實很疼我
