
[00:00:00.000 --> 00:00:04.000]  感謝神!今日有建道神學院前副院長
[00:06:34.000 --> 00:06:39.000]  人是阻止不了神的永恆計劃
[00:06:39.000 --> 00:06:43.000]  神要在天上建立新的耶路撒冷
[00:06:43.000 --> 00:06:47.000]  這個計劃早在舊時代
[00:06:47.000 --> 00:06:50.000]  神帶領以色列子民要進迦南地
[00:06:50.000 --> 00:06:53.000]  這個歷史的場景
[00:06:53.000 --> 00:06:57.000]  就預示了教會神的子民
[00:06:57.000 --> 00:07:01.000]  將來有一天會進到新天新地去
[00:07:01.000 --> 00:07:06.000]  那個就是屬靈的迦南的英許地
[00:07:06.000 --> 00:07:10.000]  所以今天我們思想這段經文是非常有意思的
[00:07:10.000 --> 00:07:16.000]  當然這段經文很清楚說迦南英是被擺在面前
[00:07:16.000 --> 00:07:25.000]  但是領袖摩西自知自己沒有能力再帶領他們走下一步
[00:07:25.000 --> 00:07:29.000]  神要興起新的接班人約書亞起來
[00:07:29.000 --> 00:07:36.000]  帶領新一代的子民進入這個英許地
[00:07:36.000 --> 00:07:40.000]  當時約書亞無論從什麼角度來說
[00:07:40.000 --> 00:07:47.000]  都覺得自己不足,不及摩西的強勢
[00:07:47.000 --> 00:07:53.000]  但是整個百姓他們知道不是在乎人與否
[00:07:53.000 --> 00:08:02.000]  是在乎各位堅信上帝帶領子民這個英許的實現這回事
[00:08:02.000 --> 00:08:07.000]  所以無論百姓或者約書亞感覺自己不足懼怕
[00:08:07.000 --> 00:08:17.000]  但是如果有這位不變的神帶領我們衝破彼此現實的困難
[00:08:17.000 --> 00:08:21.000]  也都得到神對約書亞的鼓勵
[00:08:21.000 --> 00:08:26.000]  相信他們一定能夠過去
[00:08:26.000 --> 00:08:29.000]  後來我們看到約書亞記載
[00:08:29.000 --> 00:08:35.000]  雖然一場一場很硬的仗,很難攻打的城
[00:08:35.000 --> 00:08:38.000]  都是不斷的湧現在他們面前
[00:08:38.000 --> 00:08:42.000]  但我們看到上帝大能的作為
[00:08:42.000 --> 00:08:47.000]  一次又一次的出手
[00:08:47.000 --> 00:08:56.000]  所以這番話的重點就是神英許親自會帶領他們
[00:08:56.000 --> 00:08:59.000]  他們就不需要懼怕什麼
[00:08:59.000 --> 00:09:05.000]  神英許他們的恩賢就是對我們今日香港的所有人
[00:09:05.000 --> 00:09:08.000]  市民,包括我們信主的人
[00:09:08.000 --> 00:09:11.000]  無論諸多的困難
[00:09:11.000 --> 00:09:17.000]  但是我們屬主的應,應該必須的信靠神
[00:09:17.000 --> 00:09:25.000]  神必為你我疏解一切的困擾,不受限制的
[00:09:25.000 --> 00:09:31.000]  我們是有限的,但是神是無限的
[00:09:31.000 --> 00:09:35.000]  我經常都承認我曾立華是有限公司
[00:09:35.000 --> 00:09:38.000]  曾立華Limited Company
[00:09:38.000 --> 00:09:41.000]  你也是,我也是
[00:09:41.000 --> 00:09:45.000]  但是神是Unlimited的
[00:09:45.000 --> 00:09:50.000]  歷史的歷史告訴我們
[00:09:50.000 --> 00:09:52.000]  祂是活著的
[00:09:52.000 --> 00:09:56.000]  所以我們在現實環境看不到好像有什麼作為
[00:09:56.000 --> 00:09:59.000]  特別經過了大半年裡面
[00:09:59.000 --> 00:10:03.000]  我們香港的人所經歷的好像沒什麼改變
[00:10:03.000 --> 00:10:08.000]  想那個人怎樣的下場都沒有發生
[00:10:08.000 --> 00:10:12.000]  但是上帝的作為是我們不知道的
[00:10:12.000 --> 00:10:15.000]  只要我們信靠祂
[00:10:15.000 --> 00:10:19.000]  所以第一點我們很清楚,第一到第三節
[00:10:19.000 --> 00:10:22.000]  看到一個很重要的真理就是
[00:10:22.000 --> 00:10:27.000]  人的有限和不足
[00:10:27.000 --> 00:10:34.000]  摩西自己知道他120歲
[00:10:34.000 --> 00:10:39.000]  他已經不能夠自由出入
[00:10:39.000 --> 00:10:42.000]  當時的世代是沒有輪椅的
[00:10:42.000 --> 00:10:48.000]  不可以自由推他出出入入
[00:10:48.000 --> 00:10:55.000]  他自己都承認他自己都犯過錯
[00:10:55.000 --> 00:11:00.000]  神不准他進迦南地就是因為他曾經發過脾氣
[00:11:00.000 --> 00:11:07.000]  一次的軟弱就造成他不能夠進迦南地的一個阻礙
[00:11:07.000 --> 00:11:11.000]  所以這個都給我們很警醒的弟兄姊妹
[00:11:11.000 --> 00:11:14.000]  如果我們犯一次大的錯誤
[00:11:14.000 --> 00:11:16.000]  犯了罪不認罪
[00:11:16.000 --> 00:11:19.000]  上帝都會,祂的審判跟著我們的
[00:11:19.000 --> 00:11:21.000]  不會離開我們的
[00:11:21.000 --> 00:11:24.000]  神是公義的
[00:11:24.000 --> 00:11:28.000]  所以我們每一次來到神面前都要懺悔
[00:11:28.000 --> 00:11:30.000]  都要悔改
[00:11:30.000 --> 00:11:31.000]  神赦免了我們
[00:11:31.000 --> 00:11:37.000]  才繼續憑祂的恩典繼續走下去
[00:11:37.000 --> 00:11:42.000]  這個就看到領袖的限制和不足
[00:11:42.000 --> 00:11:45.000]  這個事實
[00:11:45.000 --> 00:11:49.000]  他說我已經不能夠再引導你們過若但河了
[00:11:49.000 --> 00:11:52.000]  因為我已經120歲
[00:11:52.000 --> 00:11:58.000]  我年限已經到了一個人的身體機能
[00:11:58.000 --> 00:12:05.000]  沒有辦法再有這樣的劍魄去領導你們前進
[00:12:05.000 --> 00:12:08.000]  就一定要將我的領導這個位置
[00:12:08.000 --> 00:12:18.000]  交給一個更加有年輕一點的領袖帶領你們過這個若但河
[00:12:18.000 --> 00:12:21.000]  所以領袖總是有限的
[00:12:21.000 --> 00:12:24.000]  總有退去的時候
[00:12:24.000 --> 00:12:29.000]  所以這裡就揭示一個人生的真相
[00:12:29.000 --> 00:12:36.000]  沒有人能夠可以絕對永遠的掌權
[00:12:36.000 --> 00:12:39.000]  這是歷史的事實
[00:12:39.000 --> 00:12:40.000]  沒有一個朝代
[00:12:40.000 --> 00:12:45.000]  沒有一個國度是永遠的把持下去的
[00:12:45.000 --> 00:12:49.000]  總有改變的時刻
[00:12:49.000 --> 00:12:53.000]  一國興起,一國衰下,又一國興起代替
[00:12:53.000 --> 00:12:59.000]  這是歷史的大潮流
[00:12:59.000 --> 00:13:03.000]  一個人服侍了一個世代,完了就完了
[00:13:03.000 --> 00:13:08.000]  剛才我在車上和曾銳桂木師學生聊天的時候
[00:13:08.000 --> 00:13:10.000]  我都說我已經退了
[00:13:10.000 --> 00:13:14.000]  如果我繼續在神樂園教書,我不會教的
[00:13:14.000 --> 00:13:19.000]  因為我不懂網上的操控工具
[00:13:19.000 --> 00:13:26.000]  即是我已經十年了
[00:13:26.000 --> 00:13:30.000]  即是說人很有限的
[00:13:30.000 --> 00:13:31.000]  你多麼的厲害也好
[00:13:31.000 --> 00:13:32.000]  你多有才能也好
[00:13:32.000 --> 00:13:34.000]  你多有學位也好
[00:13:34.000 --> 00:13:36.000]  你都是要有一天
[00:13:36.000 --> 00:13:38.000]  你的生命的年限到了
[00:13:38.000 --> 00:13:42.000]  你就要踏下
[00:13:42.000 --> 00:13:44.000]  人總有瑕疵
[00:13:44.000 --> 00:13:46.000]  人總有不足,不完全的地方
[00:13:46.000 --> 00:13:50.000]  包括制度,都不完全的
[00:13:50.000 --> 00:13:53.000]  人類已經試過不同的政治制度
[00:13:53.000 --> 00:13:58.000]  但你看到人的罪性就阻礙了這些制度
[00:13:58.000 --> 00:14:05.000]  很理想,但也達不到他應該有的目標
[00:14:05.000 --> 00:14:08.000]  所以我們要承認
[00:14:08.000 --> 00:14:10.000]  人是有限的
[00:14:10.000 --> 00:14:12.000]  人是有不足的
[00:14:12.000 --> 00:14:15.000]  你我一樣
[00:14:15.000 --> 00:14:18.000]  到我這個年紀,差不多七十六歲了
[00:14:18.000 --> 00:14:21.000]  我知道我快要見主了
[00:14:21.000 --> 00:14:24.000]  我能夠侍奉多久呢?我不知道
[00:14:24.000 --> 00:14:26.000]  傳道是沒有退休的
[00:14:26.000 --> 00:14:32.000]  剛偉退了,但我們講道是侍奉是繼續的
[00:14:32.000 --> 00:14:35.000]  但總有一天
[00:14:35.000 --> 00:14:38.000]  要離開這個世界
[00:14:38.000 --> 00:14:41.000]  摩西里諾講得很清楚
[00:14:41.000 --> 00:14:44.000]  是時候交棒的時候
[00:14:44.000 --> 00:14:46.000]  是我不足
[00:14:46.000 --> 00:14:48.000]  我年紀老邁
[00:14:48.000 --> 00:14:51.000]  不能再有魄力帶領你下去
[00:14:51.000 --> 00:14:57.000]  一定要有新的領袖上來取代我的位置
[00:14:57.000 --> 00:15:00.000]  新的領袖上來就有新的看法
[00:15:00.000 --> 00:15:02.000]  新的看見
[00:15:02.000 --> 00:15:04.000]  新的模式
[00:15:04.000 --> 00:15:06.000]  是一定的
[00:15:06.000 --> 00:15:08.000]  所以
[00:15:08.000 --> 00:15:12.000]  這就是我們要看到的現實現象
[00:15:12.000 --> 00:15:15.000]  教會一樣
[00:15:15.000 --> 00:15:21.000]  來到一個時代的轉折點
[00:15:21.000 --> 00:15:23.000]  我們要適應
[00:15:23.000 --> 00:15:29.000]  社區都吩咐我們要停止聚會
[00:15:29.000 --> 00:15:31.000]  不可以有太多人聚集
[00:15:31.000 --> 00:15:33.000]  我們無法止
[00:15:33.000 --> 00:15:37.000]  我們要妥協一下才有直播的安排
[00:15:37.000 --> 00:15:39.000]  多謝這個世代
[00:15:39.000 --> 00:15:43.000]  因為我們有這個新媒體
[00:15:43.000 --> 00:15:48.000]  才能夠繼續不停止聚會
[00:15:48.000 --> 00:15:50.000]  感謝神
[00:15:50.000 --> 00:15:51.000]  我們要適應
[00:15:51.000 --> 00:15:53.000]  譬如我現在都要適應
[00:15:53.000 --> 00:15:55.000]  對著鏡頭都不太舒服
[00:15:55.000 --> 00:16:00.000]  因為主席提醒我們一定要看著
[00:16:00.000 --> 00:16:05.000]  因為左右兩邊的現場都有大型節目
[00:16:05.000 --> 00:16:08.000]  變成我的頭要搖擺
[00:16:08.000 --> 00:16:10.000]  我都要適應
[00:16:10.000 --> 00:16:13.000]  時時看著鏡頭
[00:16:13.000 --> 00:16:15.000]  你都覺得好笑
[00:16:15.000 --> 00:16:19.000]  我們要適應這個新環境
[00:16:19.000 --> 00:16:21.000]  新的人士
[00:16:21.000 --> 00:16:23.000]  新的制度
[00:16:23.000 --> 00:16:25.000]  不可以有太多批評
[00:16:25.000 --> 00:16:27.000]  不可以有太多妄議
[00:16:27.000 --> 00:16:30.000]  不可以有太多譏諷
[00:16:30.000 --> 00:16:32.000]  信服教會怎樣做
[00:16:32.000 --> 00:16:34.000]  領袖層怎樣做
[00:16:34.000 --> 00:16:36.000]  大家怎樣做
[00:16:36.000 --> 00:16:43.000]  這就是新時代我們要適應的地方
[00:16:43.000 --> 00:16:46.000]  第二方面
[00:16:46.000 --> 00:16:49.000]  我們看到第四到第六節
[00:16:49.000 --> 00:16:52.000]  有主親領
[00:16:52.000 --> 00:16:54.000]  戰無不勝
[00:16:54.000 --> 00:16:57.000]  無論任何時候
[00:16:57.000 --> 00:17:01.000]  總有敵對的勢力在衝擊我們
[00:17:01.000 --> 00:17:03.000]  衝擊神的子民
[00:17:03.000 --> 00:17:05.000]  神的子民亦都要面對
[00:17:05.000 --> 00:17:11.000]  迦南眾無神的其他民族
[00:17:11.000 --> 00:17:15.000]  對他們的侵擾的現實
[00:17:15.000 --> 00:17:20.000]  迦南的民族
[00:17:20.000 --> 00:17:22.000]  是相當高度文化
[00:17:22.000 --> 00:17:26.000]  相比當時的以色列民族
[00:17:26.000 --> 00:17:29.000]  他們的文化水平
[00:17:29.000 --> 00:17:31.000]  高大的城牆
[00:17:31.000 --> 00:17:33.000]  和精銳的兵器
[00:17:33.000 --> 00:17:39.000]  都不容易成功奪取
[00:17:39.000 --> 00:17:42.000]  這是現實
[00:17:42.000 --> 00:17:45.000]  所以眾以色列百姓
[00:17:45.000 --> 00:17:49.000]  包括領袖約書也都懼怕
[00:17:49.000 --> 00:17:53.000]  他們知道如果要真的進迦南地
[00:17:53.000 --> 00:17:55.000]  首先要克服連牆的
[00:17:55.000 --> 00:17:58.000]  各個城牆的阻擋
[00:17:58.000 --> 00:18:03.000]  這些強大的民族的妖害
[00:18:03.000 --> 00:18:09.000]  面對這種現實的困難
[00:18:09.000 --> 00:18:13.000]  眾人的心消化是很自然的
[00:18:13.000 --> 00:18:17.000]  但是以色列百姓說
[00:18:17.000 --> 00:18:20.000]  我們是恐懼的
[00:18:20.000 --> 00:18:23.000]  但是神在這裡很清楚說
[00:18:23.000 --> 00:18:26.000]  你要認定一件事實
[00:18:26.000 --> 00:18:28.000]  我必與你們同在
[00:18:28.000 --> 00:18:30.000]  我與你們同去
[00:18:30.000 --> 00:18:36.000]  如果沒有一些事實根據
[00:18:36.000 --> 00:18:42.000]  他們有些信心上的不足
[00:18:42.000 --> 00:18:44.000]  所以神就說
[00:18:44.000 --> 00:18:46.000]  你看回我過去
[00:18:46.000 --> 00:18:49.000]  的時候
[00:18:49.000 --> 00:18:52.000]  怎樣幫助你們
[00:18:52.000 --> 00:18:54.000]  除滅阿摩利人
[00:18:54.000 --> 00:18:57.000]  黃、西、黃和岳
[00:18:57.000 --> 00:18:59.000]  這個過去的歷史
[00:18:59.000 --> 00:19:03.000]  那你應該有些信心
[00:19:03.000 --> 00:19:06.000]  如果我是曾經幫過你們
[00:19:06.000 --> 00:19:08.000]  打贏這班人
[00:19:08.000 --> 00:19:11.000]  我會不會在面前的日子裡
[00:19:11.000 --> 00:19:13.000]  一定會幫你們
[00:19:13.000 --> 00:19:16.000]  同樣像以前的
[00:19:16.000 --> 00:19:20.000]  短歷史上所發生的事一樣呢
[00:19:20.000 --> 00:19:23.000]  神知道人的信心不足
[00:19:23.000 --> 00:19:24.000]  限制
[00:19:24.000 --> 00:19:28.000]  所以祂用一個很強大的證據
[00:19:28.000 --> 00:19:33.000]  很堅強的證據告訴你們
[00:19:33.000 --> 00:19:35.000]  你們經歷過
[00:19:35.000 --> 00:19:38.000]  我說真章是西黃岳
[00:19:38.000 --> 00:19:40.000]  西黃打敗了
[00:19:40.000 --> 00:19:44.000]  你要信這件事是我促成的
[00:19:44.000 --> 00:19:46.000]  如果你們不信
[00:19:46.000 --> 00:19:48.000]  你們真的不信
[00:19:48.000 --> 00:19:53.000]  我擺一個這麼清楚的證據給你們知道
[00:19:53.000 --> 00:19:55.000]  神率領神的子民
[00:19:55.000 --> 00:19:58.000]  祂給出保證
[00:19:58.000 --> 00:20:02.000]  這位曾經為以色列軍隊打頭陣的神
[00:20:02.000 --> 00:20:05.000]  今天仍然幫助他們
[00:20:05.000 --> 00:20:10.000]  在面對更大的戰爭前面
[00:20:10.000 --> 00:20:12.000]  神親自說
[00:20:12.000 --> 00:20:16.000]  我親領你們
[00:20:16.000 --> 00:20:20.000]  就不應該有懼怕吧
[00:20:20.000 --> 00:20:22.000]  我是誰?
[00:20:22.000 --> 00:20:27.000]  我是那位永在的上帝
[00:20:27.000 --> 00:20:31.000]  那位I am that I am
[00:20:31.000 --> 00:20:34.000]  耶和華納約的上帝
[00:20:34.000 --> 00:20:36.000]  我和神的子民立了約
[00:20:36.000 --> 00:20:39.000]  雖然你們在《生命紀》第七章說
[00:20:39.000 --> 00:20:42.000]  你們雖然是當時的民族當中
[00:20:42.000 --> 00:20:43.000]  你們是弱小的
[00:20:43.000 --> 00:20:48.000]  你們是一班所謂的minority group
[00:20:48.000 --> 00:20:53.000]  是一班很細小的弱枝
[00:20:53.000 --> 00:20:56.000]  但是我過了一段這麼長的日子
[00:20:56.000 --> 00:20:58.000]  我只是恩待你們
[00:20:58.000 --> 00:21:02.000]  我恩待誰就恩待誰
[00:21:02.000 --> 00:21:04.000]  雖然外面的囚狙
[00:21:04.000 --> 00:21:06.000]  外面的民族是多麼強
[00:21:06.000 --> 00:21:08.000]  他們的軍力多麼厲害
[00:21:08.000 --> 00:21:11.000]  但是我都曾經帶領你們
[00:21:11.000 --> 00:21:16.000]  贏過這一切的敵人
[00:21:16.000 --> 00:21:20.000]  那你又怕些什麼呢
[00:21:20.000 --> 00:21:21.000]  好清楚的說
[00:21:21.000 --> 00:21:26.000]  耶華必將他們交在你們面前
[00:21:26.000 --> 00:21:30.000]  這句話有些很曖昧
[00:21:30.000 --> 00:21:34.000]  交在你面前什麼意思
[00:21:34.000 --> 00:21:36.000]  即是你不用打
[00:21:36.000 --> 00:21:41.000]  我都會幫你贏仗
[00:21:41.000 --> 00:21:45.000]  我最近也在預備另一篇講章
[00:21:45.000 --> 00:21:49.000]  《列王紀》上第二十章
[00:21:49.000 --> 00:21:52.000]  阿蘭王攻打的時候
[00:21:52.000 --> 00:21:54.000]  一樣
[00:21:54.000 --> 00:21:56.000]  耶華稱呼他自己
[00:21:56.000 --> 00:21:58.000]  是高山的神
[00:21:58.000 --> 00:22:01.000]  也是低谷的神
[00:22:01.000 --> 00:22:03.000]  敵人以為在低谷裏面
[00:22:03.000 --> 00:22:05.000]  我會打敗你們
[00:22:05.000 --> 00:22:06.000]  但是我在高山裏面
[00:22:06.000 --> 00:22:08.000]  又會打敗你們
[00:22:08.000 --> 00:22:11.000]  但是如果你又相信
[00:22:11.000 --> 00:22:16.000]  其他的民族是很迷信的
[00:22:16.000 --> 00:22:18.000]  但是神說
[00:22:18.000 --> 00:22:22.000]  我也是高山的神
[00:22:22.000 --> 00:22:23.000]  在任何環境
[00:22:23.000 --> 00:22:26.000]  我可以有祂的作為
[00:22:26.000 --> 00:22:28.000]  是不改變的
[00:22:28.000 --> 00:22:30.000]  你不要以為我只是低谷的神
[00:22:30.000 --> 00:22:32.000]  我只是高山的神
[00:22:32.000 --> 00:22:33.000]  我是高山的神
[00:22:33.000 --> 00:22:35.000]  也是低谷的神
[00:22:35.000 --> 00:22:36.000]  那次的仗役
[00:22:36.000 --> 00:22:39.000]  也是幫以色列打贏仗
[00:22:39.000 --> 00:22:42.000]  所以充滿了這些事例
[00:22:42.000 --> 00:22:46.000]  是神幫以色列子民
[00:22:46.000 --> 00:22:49.000]  過得去他們的困境
[00:22:49.000 --> 00:22:51.000]  所以眾多人之間
[00:22:51.000 --> 00:22:52.000]  我們要相信一件事
[00:22:52.000 --> 00:22:55.000]  我們自己沒有抗疫力
[00:22:55.000 --> 00:22:58.000]  雖然我們做足一切的衛生準備
[00:22:58.000 --> 00:23:03.000]  但是如果疫情殺到你身上
[00:23:03.000 --> 00:23:05.000]  你戴什麼口罩
[00:23:05.000 --> 00:23:07.000]  戴多少層都沒有用
[00:23:07.000 --> 00:23:10.000]  要來就是要來
[00:23:10.000 --> 00:23:12.000]  你會看到的
[00:23:12.000 --> 00:23:14.000]  最近的環境
[00:23:14.000 --> 00:23:18.000]  主若穆斯中招
[00:23:18.000 --> 00:23:19.000]  屬靈的子民也中招
[00:23:19.000 --> 00:23:22.000]  不會因為我們屬神
[00:23:22.000 --> 00:23:23.000]  特別是蒙保守
[00:23:23.000 --> 00:23:27.000]  要來就是要來
[00:23:27.000 --> 00:23:29.000]  但是
[00:23:29.000 --> 00:23:33.000]  如果神是我們的抗疫力的本身
[00:23:33.000 --> 00:23:36.000]  我就不懼怕了
[00:23:36.000 --> 00:23:38.000]  對不對?
[00:23:38.000 --> 00:23:43.000]  這就是一種勇氣的表達形式
[00:23:43.000 --> 00:23:47.000]  我記得看過一段小故事
[00:23:47.000 --> 00:23:51.000]  是一個美國小土族
[00:23:51.000 --> 00:23:58.000]  他們訓練少年人成長的其中一個歷程
[00:23:58.000 --> 00:24:01.000]  當他們一到達十三歲
[00:24:01.000 --> 00:24:05.000]  他們吃完蛋糕之後
[00:24:05.000 --> 00:24:08.000]  突然有幾個男人衝到他們面前
[00:24:08.000 --> 00:24:10.000]  用黑布綁著他們的眼睛
[00:24:10.000 --> 00:24:12.000]  然後大叫
[00:24:12.000 --> 00:24:15.000]  帶他們出門
[00:24:15.000 --> 00:24:17.000]  走了十分鐘就到了一個地方
[00:24:17.000 --> 00:24:20.000]  把這個十三歲的小孩子放下
[00:24:20.000 --> 00:24:26.000]  然後鬆了他的眼罩
[00:24:26.000 --> 00:24:28.000]  小孩子在漆黑的環境裡
[00:24:28.000 --> 00:24:34.000]  什麼都看不到
[00:24:34.000 --> 00:24:36.000]  當他坐在那裡的時候
[00:24:36.000 --> 00:24:37.000]  是不是很害怕呢?
[00:24:37.000 --> 00:24:40.000]  一定害怕
[00:24:40.000 --> 00:24:44.000]  他開始聽到風吹樹葉
[00:24:44.000 --> 00:24:47.000]  擦過地上的沙沙聲
[00:24:47.000 --> 00:24:49.000]  他就在想
[00:24:49.000 --> 00:24:51.000]  會不會有蛇啊
[00:24:51.000 --> 00:24:53.000]  有其他的禽鳥啊
[00:24:53.000 --> 00:24:54.000]  或者其他的東西
[00:24:54.000 --> 00:24:56.000]  向我這邊走過來
[00:24:56.000 --> 00:25:00.000]  對我又不利
[00:25:00.000 --> 00:25:02.000]  他又聽到一些聲音
[00:25:02.000 --> 00:25:05.000]  嗷嗷嗷嗷
[00:25:05.000 --> 00:25:06.000]  他又想像
[00:25:06.000 --> 00:25:10.000]  是不是有豺狼慢慢走過我這裡來
[00:25:10.000 --> 00:25:13.000]  一個小孩子十三歲
[00:25:13.000 --> 00:25:17.000]  一定害怕
[00:25:17.000 --> 00:25:19.000]  他害怕也沒有用
[00:25:19.000 --> 00:25:26.000]  不動不敢動
[00:25:26.000 --> 00:25:28.000]  直到他慢慢累了
[00:25:28.000 --> 00:25:33.000]  睡了
[00:25:33.000 --> 00:25:35.000]  當天一亮
[00:25:35.000 --> 00:25:38.000]  陽光出來了
[00:25:38.000 --> 00:25:40.000]  他打開眼睛看到
[00:25:40.000 --> 00:25:45.000]  原來四周都是一個非常美麗的花園
[00:25:45.000 --> 00:25:49.000]  前面有一條直路
[00:25:49.000 --> 00:25:53.000]  但是最令他驚訝的
[00:25:53.000 --> 00:25:58.000]  就是在他右邊
