
[00:00:00.000 --> 00:00:04.320]  用一堂課來說關於以洛
[00:06:19.960 --> 00:06:24.840]  所以是一個我們可以計算的物質的宇宙世界
[00:06:24.840 --> 00:06:26.200]  是神造的
[00:06:26.200 --> 00:06:28.040]  這樣所看見的
[00:06:28.040 --> 00:06:29.320]  就是這樣說了
[00:06:29.320 --> 00:06:32.120]  並不是從顯然之物造出來的
[00:06:32.120 --> 00:06:33.720]  不是自然會有的
[00:06:33.720 --> 00:06:35.480]  不是自然這樣演變的
[00:06:35.480 --> 00:06:40.680]  不是大爆炸這樣自己有一個秩序會自己成形的
[00:06:40.680 --> 00:06:44.440]  是神造到令到它能夠這樣成形的
[00:06:44.440 --> 00:06:47.720]  每一樣東西是彼此互為一種的
[00:06:47.720 --> 00:06:52.040]  好像因果或者一個循環等等的
[00:06:52.040 --> 00:06:52.840]  是的
[00:06:52.840 --> 00:06:56.440]  第四節開始說人了
[00:06:56.440 --> 00:06:58.680]  就不是說該人
[00:06:58.680 --> 00:07:00.280]  更加不是說阿當
[00:07:00.280 --> 00:07:04.440]  是說第一個人被殺的阿伯
[00:07:04.440 --> 00:07:07.000]  因著信獻祭於神
[00:07:07.000 --> 00:07:11.080]  他的獻祭是因為他對神的信心信靠
[00:07:11.080 --> 00:07:14.600]  但是就激怒了哥哥該人
[00:07:14.600 --> 00:07:16.920]  被該人所獻的更美
[00:07:16.920 --> 00:07:20.200]  因此便得了清儀的見證
[00:07:20.200 --> 00:07:23.560]  就是神指他禮物作的見證
[00:07:23.560 --> 00:07:27.720]  他是獻地裏面出產的就是該人
[00:07:27.720 --> 00:07:30.920]  阿伯就是獻所牧養的羊
[00:07:30.920 --> 00:07:32.840]  來獻祭給神
[00:07:32.840 --> 00:07:37.880]  是神指著他的禮物作的見證
[00:07:37.880 --> 00:07:39.800]  他雖然死了
[00:07:39.800 --> 00:07:44.360]  卻因為這個信心營救的說話
[00:07:44.360 --> 00:07:48.680]  當然不是說地上真的會有聲音出來
[00:07:48.680 --> 00:07:50.840]  那些血還未乾
[00:07:50.840 --> 00:07:55.080]  可以來做刑事偵緝調查的
[00:07:55.080 --> 00:07:58.200]  用那些儀器還可以有阿伯的血
[00:07:58.200 --> 00:08:00.360]  這是一個象徵的說法
[00:08:00.360 --> 00:08:03.480]  就是說有信心的人雖然死了
[00:08:03.480 --> 00:08:05.320]  但是在神的面前
[00:08:05.320 --> 00:08:08.200]  仍然這樣去鏗鏘有力
[00:08:08.200 --> 00:08:10.840]  在那個時代的人
[00:08:10.840 --> 00:08:14.360]  就是這樣憑著犧牲的血
[00:08:14.360 --> 00:08:17.240]  犧牲的血就是那些羊
[00:08:17.240 --> 00:08:18.920]  阿伯所獻的羊
[00:08:18.920 --> 00:08:21.640]  來得到神的清儀
[00:08:21.640 --> 00:08:25.240]  記住那個時候還沒有摩西的律法
[00:08:25.240 --> 00:08:27.800]  還沒有頒佈摩西的律法
[00:08:27.800 --> 00:08:33.800]  要獻梵祭、贖罪祭、贖軒祭、平安祭、贖罪祭
[00:08:33.800 --> 00:08:35.800]  等等這些的祭
[00:08:35.800 --> 00:08:39.240]  所以阿伯是第一個獻祭者
[00:08:39.240 --> 00:08:43.000]  對神他需要來贖罪
[00:08:43.000 --> 00:08:44.600]  獻祭的贖罪
[00:08:44.600 --> 00:08:48.840]  或者獻上禮物的一個對神的感謝
[00:08:48.840 --> 00:08:52.680]  所以戈隱完全不明白
[00:08:52.680 --> 00:08:55.240]  他獻最好的地上的出產
[00:08:55.240 --> 00:08:57.240]  神是不約納他
[00:08:57.240 --> 00:09:00.040]  包括他的祭物、他的禮物
[00:09:00.040 --> 00:09:03.880]  所以希伯來書的作者
[00:09:03.880 --> 00:09:07.000]  立即就列舉有信心的阿伯
[00:09:07.000 --> 00:09:09.400]  是怎樣蒙神的清儀
[00:09:09.400 --> 00:09:12.440]  怎樣來到他在他那個時代
[00:09:12.440 --> 00:09:15.160]  面對哥哥對他的逼迫
[00:09:15.160 --> 00:09:19.000]  他都仍然的信靠神
[00:09:19.000 --> 00:09:22.840]  這個就成為了他清儀的見證
[00:09:22.840 --> 00:09:26.680]  接著第五節
[00:09:26.680 --> 00:09:27.960]  很快的
[00:09:27.960 --> 00:09:31.560]  第一個人死了之後
[00:09:31.560 --> 00:09:32.600]  就是阿伯
[00:09:32.600 --> 00:09:36.360]  另外一個代替者其實就應該是失特
[00:09:36.360 --> 00:09:38.520]  失特就再生以羅氏
[00:09:38.520 --> 00:09:42.440]  以羅氏就再生其他的後代
[00:09:42.440 --> 00:09:48.200]  以羅其實是阿當的第七世孫
[00:09:48.200 --> 00:09:51.400]  還有一些先祖沒有列舉
[00:09:51.400 --> 00:09:53.560]  第二個人物就列舉以羅
[00:09:53.560 --> 00:09:55.880]  在作者的眼中
[00:09:55.880 --> 00:10:00.120]  以羅都是很重要的聖經人物
[00:10:00.120 --> 00:10:05.480]  可以將他在世的人生
[00:10:05.480 --> 00:10:08.680]  他有一些信靠神的事
[00:10:08.680 --> 00:10:12.120]  值得成為希伯來書的讀者
[00:10:12.120 --> 00:10:13.640]  來參詳
[00:10:13.640 --> 00:10:15.400]  來效法
[00:10:15.400 --> 00:10:18.200]  以羅是什麼信心呢?
[00:10:18.200 --> 00:10:19.480]  第五節
[00:10:19.480 --> 00:10:23.400]  以羅因若信被接去
[00:10:23.400 --> 00:10:26.600]  被接去是神稱他為兒
[00:10:26.600 --> 00:10:30.760]  被接去是神要他不需要經過死亡
[00:10:30.760 --> 00:10:32.200]  被接去
[00:10:32.200 --> 00:10:34.360]  雖然我們不明白
[00:10:34.360 --> 00:10:40.440]  為什麼唯有以羅一個人被神接去
[00:10:40.440 --> 00:10:45.560]  我們稍後回頭看創世紀就有些提示
[00:10:45.560 --> 00:10:47.880]  我們現在先看這裡
[00:10:47.880 --> 00:10:49.720]  不至於見死
[00:10:49.720 --> 00:10:51.560]  人都找不著他
[00:10:51.560 --> 00:10:54.200]  原來人曾經試過找他
[00:10:54.200 --> 00:10:55.480]  去了哪裡呢?
[00:10:55.480 --> 00:10:58.040]  不見了以羅
[00:10:58.040 --> 00:11:00.440]  他去了哪裡呢?
[00:11:00.440 --> 00:11:02.120]  人們去找他
[00:11:02.120 --> 00:11:04.680]  當時世界是很多人的
[00:11:04.680 --> 00:11:06.840]  但是找不到他
[00:11:06.840 --> 00:11:08.520]  找不著他
[00:11:08.520 --> 00:11:11.960]  因為神已經把他接去了
[00:11:11.960 --> 00:11:14.520]  要記住這是一個事實
[00:11:14.520 --> 00:11:16.200]  希伯來書的作者
[00:11:16.200 --> 00:11:18.440]  肯定了曾經有一個人
[00:11:18.440 --> 00:11:22.280]  是不經過死亡直接去天堂
[00:11:22.280 --> 00:11:24.200]  直接去到神那裡
[00:11:24.200 --> 00:11:26.120]  是神接走他
[00:11:26.120 --> 00:11:29.400]  不是消失了失蹤人口
[00:11:29.400 --> 00:11:39.000]  不是像劫後餘生
[00:11:39.000 --> 00:11:47.080]  湯漢斯那套電影
[00:11:47.080 --> 00:11:48.840]  流落荒島
[00:11:48.840 --> 00:11:52.200]  排球和他做朋友
[00:11:52.200 --> 00:11:56.360]  不是這樣的失蹤人口
[00:11:56.360 --> 00:12:01.480]  他的失蹤簡直是人類未試過
[00:12:01.480 --> 00:12:03.800]  人們非常長壽
[00:12:03.800 --> 00:12:06.920]  長壽到你見到你的太公的太公太公
[00:12:06.920 --> 00:12:11.080]  但是突然之間有一個人不見了
[00:12:11.080 --> 00:12:14.440]  所以是很轟天動地的一件事
[00:12:14.440 --> 00:12:17.160]  人們曾經找他
[00:12:17.160 --> 00:12:20.680]  不過作者的重點是想告訴我們
[00:12:20.680 --> 00:12:22.200]  好像他沒什麼興趣
[00:12:22.200 --> 00:12:24.440]  想探求一下
[00:12:24.440 --> 00:12:27.480]  怎樣升天坐雲
[00:12:27.480 --> 00:12:29.400]  突然間好像鬼片一樣
[00:12:29.400 --> 00:12:31.640]  進入了另一個世界的時空
[00:12:31.640 --> 00:12:32.600]  還是怎樣呢
[00:12:32.600 --> 00:12:35.400]  因為有穿梭機來接他
[00:12:35.400 --> 00:12:39.320]  作者沒興趣
[00:12:39.320 --> 00:12:42.280]  興趣就是他的信心
[00:12:42.280 --> 00:12:44.280]  我們要留意
[00:12:44.280 --> 00:12:45.560]  讀聖經我們都要留意
[00:12:45.560 --> 00:12:48.600]  那個真是重點的重點
[00:12:48.600 --> 00:12:51.160]  「此時他被接去以先
[00:12:51.160 --> 00:12:56.280]  已經得神喜悅他的名正」
[00:12:56.280 --> 00:12:58.280]  接著第六節
[00:12:58.280 --> 00:13:00.280]  突然間在羅亞
[00:13:00.280 --> 00:13:03.320]  說羅亞之前就加插第六節
[00:13:03.320 --> 00:13:05.880]  似乎第六節就是描述
[00:13:05.880 --> 00:13:08.120]  以洛的信心
[00:13:08.120 --> 00:13:09.800]  「人非有信
[00:13:09.800 --> 00:13:12.200]  就不能得神的喜悅
[00:13:12.200 --> 00:13:15.240]  因為到神面前來的人」
[00:13:15.240 --> 00:13:18.040]  他特別強調他是與神同行
[00:13:18.040 --> 00:13:19.320]  三百年
[00:13:19.320 --> 00:13:22.520]  以洛
[00:13:22.520 --> 00:13:23.960]  到神面前來的人
[00:13:23.960 --> 00:13:26.120]  必須相信有神
[00:13:26.120 --> 00:13:27.800]  而且相信這位神
[00:13:27.800 --> 00:13:31.800]  是賞賜尋求祂面的人
[00:13:31.800 --> 00:13:34.440]  接著就說羅亞
[00:13:34.440 --> 00:13:36.200]  所以第六節是比較特別
[00:13:36.200 --> 00:13:39.560]  這樣加插在兩個人物中間
[00:13:39.560 --> 00:13:41.560]  所以有理由相信
[00:13:41.560 --> 00:13:43.320]  是在說以洛
[00:13:43.320 --> 00:13:45.880]  不是在說羅亞
[00:13:45.880 --> 00:13:48.440]  以洛是去到神的面前
[00:13:48.440 --> 00:13:49.720]  相信神
[00:13:49.720 --> 00:13:53.320]  以及相信神會賞賜他
[00:13:53.320 --> 00:13:58.200]  所以就得到神喜悅他的名正
[00:13:58.200 --> 00:14:01.960]  接著就說「人非有信
[00:14:01.960 --> 00:14:03.640]  必須相信有神
[00:14:03.640 --> 00:14:06.440]  而且相信他賞賜尋求他的人」
[00:14:06.440 --> 00:14:08.120]  如果我們讀羅亞
[00:14:08.120 --> 00:14:10.120]  「羅亞因著信寄蒙神
[00:14:10.120 --> 00:14:12.520]  指示他未見的時
[00:14:12.520 --> 00:14:14.520]  動了一個敬畏的心
[00:14:14.520 --> 00:14:16.520]  預備了一隻方舟
[00:14:16.520 --> 00:14:18.520]  使他全家得救
[00:14:18.520 --> 00:14:22.040]  因此就定了那世代的罪」
[00:14:22.040 --> 00:14:24.680]  羅亞在第十代
[00:14:24.680 --> 00:14:27.000]  原來羅亞那個世代
[00:14:27.000 --> 00:14:29.000]  是要被定罪
[00:14:29.000 --> 00:14:30.280]  定罪
[00:14:30.280 --> 00:14:32.040]  怎樣可以解決
[00:14:32.040 --> 00:14:33.560]  避免被定罪
[00:14:33.560 --> 00:14:35.320]  就是要進入方舟
[00:14:35.320 --> 00:14:37.560]  是唯一的拯救
[00:14:37.560 --> 00:14:40.280]  所以只是救了一家人
[00:14:40.280 --> 00:14:41.400]  但是那個時代
[00:14:41.400 --> 00:14:42.920]  羅亞的時代
[00:14:42.920 --> 00:14:46.040]  羅亞是存一個敬畏神的心
[00:14:46.040 --> 00:14:48.600]  已經不是信神那麼簡單
[00:14:48.600 --> 00:14:50.600]  是要去到敬畏
[00:14:50.600 --> 00:14:53.240]  接著就自己承受
[00:14:53.240 --> 00:14:56.200]  這個信心而來的那個疑
[00:14:56.200 --> 00:14:58.200]  就是他進方舟
[00:14:58.200 --> 00:15:03.320]  接受神命定的一個拯救的方法
[00:15:03.320 --> 00:15:05.880]  就是做一隻方舟
[00:15:05.880 --> 00:15:07.320]  如果不下雨
[00:15:07.320 --> 00:15:09.560]  就被人笑到臉都黃的
[00:15:09.560 --> 00:15:11.080]  如果是一百二十年
[00:15:11.080 --> 00:15:13.320]  真的這樣的年數
[00:15:13.320 --> 00:15:17.800]  就真的會很不容易的
[00:15:17.800 --> 00:15:21.480]  如果建造方舟不是自己一家人
[00:15:21.480 --> 00:15:23.480]  需要很多的工人
[00:15:23.480 --> 00:15:24.760]  那些工人
[00:15:24.760 --> 00:15:27.960]  又是成為嘲笑羅亞的對象
[00:15:27.960 --> 00:15:30.360]  出完糧之後再笑你
[00:15:30.360 --> 00:15:31.880]  每天都是這樣
[00:15:31.880 --> 00:15:33.800]  如果每天都發工資
[00:15:33.800 --> 00:15:35.080]  不是一個月的
[00:15:35.080 --> 00:15:36.360]  不是自動轉賬
[00:15:36.360 --> 00:15:37.480]  不是pay me 的
[00:15:37.480 --> 00:15:40.200]  是現兜兜給現金的
[00:15:40.200 --> 00:15:41.800]  出完糧就笑你
[00:15:41.800 --> 00:15:42.840]  每天都笑你
[00:15:42.840 --> 00:15:44.360]  建這麼大的船
[00:15:44.360 --> 00:15:45.640]  用來做什麼
[00:15:45.640 --> 00:15:47.960]  還要有不同的走獸
[00:15:47.960 --> 00:15:49.000]  不同的昆蟲
[00:15:49.000 --> 00:15:51.480]  會自己進去那個方舟
[00:15:51.480 --> 00:15:53.480]  冬眠一年的時間
[00:15:53.480 --> 00:15:55.480]  羅亞不知道要多久
[00:15:55.480 --> 00:15:59.480]  就會有大洪水來毀滅這個世界
[00:15:59.480 --> 00:16:02.360]  不笑到你臉黃都很難
[00:16:02.360 --> 00:16:04.760]  但是羅亞一直建的時候
[00:16:04.760 --> 00:16:08.360]  是用一個敬畏的心去建
[00:16:08.360 --> 00:16:10.680]  這些新約的作者
[00:16:10.680 --> 00:16:12.680]  這樣定性舊約的經文
[00:16:12.680 --> 00:16:14.680]  其實是很重要的
[00:16:14.680 --> 00:16:16.680]  我們用什麼態度
[00:16:16.680 --> 00:16:19.240]  過我們信心的生活呢
[00:16:19.240 --> 00:16:21.240]  這兩段聖經
[00:16:21.240 --> 00:16:23.720]  中間就是第六節
[00:16:23.720 --> 00:16:27.400]  所以第六節比較多次是在說
[00:16:27.400 --> 00:16:28.440]  以洛
[00:16:28.440 --> 00:16:30.440]  多於說羅亞
[00:16:30.440 --> 00:16:31.800]  因為羅亞那裡
[00:16:31.800 --> 00:16:33.800]  其實那段經文的描述
[00:16:33.800 --> 00:16:36.920]  都很清楚羅亞的人生
[00:16:36.920 --> 00:16:38.920]  當然有他的瑕疵
[00:16:38.920 --> 00:16:40.920]  有他的醉酒等等
[00:16:40.920 --> 00:16:42.920]  聖經的作者就沒有興趣了
[00:16:42.920 --> 00:16:44.920]  因為他只是想拿那個精華
[00:16:44.920 --> 00:16:46.920]  他的人生最精華就是
[00:16:46.920 --> 00:16:48.920]  敬畏神
[00:16:48.920 --> 00:16:49.720]  聽從
[00:16:49.720 --> 00:16:51.720]  因為神選他
[00:16:51.720 --> 00:16:54.520]  在萬人當中選了羅亞
[00:16:54.520 --> 00:16:56.520]  要做這個方舟
[00:16:56.520 --> 00:16:59.960]  當然選的都不是離譜的
[00:16:59.960 --> 00:17:01.720]  而是阿當
[00:17:01.720 --> 00:17:05.400]  失特的那條線
[00:17:05.400 --> 00:17:07.400]  敬虔的人
[00:17:07.400 --> 00:17:09.400]  所以都不是
[00:17:09.400 --> 00:17:11.400]  離經半道
[00:17:11.400 --> 00:17:13.400]  隨便找一個人在世界上
[00:17:13.400 --> 00:17:15.400]  是真的那條線的人
[00:17:15.400 --> 00:17:17.400]  就做這個方舟
[00:17:17.400 --> 00:17:19.400]  如果你信
[00:17:19.400 --> 00:17:21.400]  都好像羅亞那樣敬畏
[00:17:21.400 --> 00:17:23.400]  你就會信
[00:17:23.400 --> 00:17:25.400]  那個方舟會拯救你的
[00:17:25.400 --> 00:17:29.400]  是會有末日的審判的
[00:17:29.400 --> 00:17:31.400]  但是
[00:17:31.400 --> 00:17:33.400]  你可以說羅亞就是一個
[00:17:33.400 --> 00:17:35.400]  失敗的傳道人
[00:17:35.400 --> 00:17:37.400]  只是帶了自己一家人
[00:17:37.400 --> 00:17:39.400]  進方舟
[00:17:39.400 --> 00:17:41.400]  那個帶都是
[00:17:41.400 --> 00:17:43.400]  友誼報道
[00:17:43.400 --> 00:17:45.400]  家庭的一定要進去
[00:17:45.400 --> 00:17:47.400]  沒得不進
[00:17:47.400 --> 00:17:49.400]  就是這麼多
[00:17:49.400 --> 00:17:51.400]  多個工程師都沒有
[00:17:51.400 --> 00:17:53.400]  多個搬運的人都沒有
[00:17:53.400 --> 00:17:55.400]  個個都不進方舟
[00:17:55.400 --> 00:17:57.400]  你可想而知
[00:17:57.400 --> 00:17:59.400]  這個羅亞
[00:17:59.400 --> 00:18:01.400]  是多麼的
[00:18:01.400 --> 00:18:03.400]  心靈的那種傷痛
[00:18:03.400 --> 00:18:05.400]  因為
[00:18:05.400 --> 00:18:07.400]  越來越近的時候
[00:18:07.400 --> 00:18:09.400]  是要進了方舟才有洪水
[00:18:09.400 --> 00:18:11.400]  不是開始下雨
[00:18:11.400 --> 00:18:13.400]  傾盆大雨
[00:18:13.400 --> 00:18:15.400]  你就已經進方舟
[00:18:15.400 --> 00:18:17.400]  所以你就會看到
[00:18:17.400 --> 00:18:19.400]  希伯來書的作者
[00:18:19.400 --> 00:18:21.400]  很想抽取歷世歷代
[00:18:21.400 --> 00:18:23.400]  那些有信心的人
[00:18:23.400 --> 00:18:25.400]  是怎樣被神稱義的
[00:18:25.400 --> 00:18:27.400]  我這樣
[00:18:27.400 --> 00:18:29.400]  來組織這裡的時間
[00:18:29.400 --> 00:18:31.400]  我們說以樂
[00:18:31.400 --> 00:18:33.400]  開始有些資料
[00:18:33.400 --> 00:18:35.400]  都值得我們去想一想
[00:18:35.400 --> 00:18:37.400]  以樂的人生
[00:18:37.400 --> 00:18:39.400]  為什麼這麼值得我們去思想呢
[00:18:39.400 --> 00:18:41.400]  以樂
[00:18:41.400 --> 00:18:43.400]  其中一樣東西就是他不見死
[00:18:43.400 --> 00:18:45.400]  就是說不需要死亡
[00:18:45.400 --> 00:18:47.400]  本來死亡是神
[00:18:47.400 --> 00:18:49.400]  定的一個刑罰
[00:18:49.400 --> 00:18:51.400]  是因為老祖宗
[00:18:51.400 --> 00:18:53.400]  阿當 夏娃
[00:18:53.400 --> 00:18:55.400]  吃了分別善惡樹果
[00:18:55.400 --> 00:18:57.400]  神就說你吃的日子
[00:18:57.400 --> 00:18:59.400]  一定會死
[00:18:59.400 --> 00:19:01.400]  但你仍然有那個在世
[00:19:01.400 --> 00:19:03.400]  所以阿當是
[00:19:03.400 --> 00:19:05.400]  930歲死的
[00:19:05.400 --> 00:19:07.400]  他吃
[00:19:07.400 --> 00:19:09.400]  那個分別善惡樹果
[00:19:09.400 --> 00:19:11.400]  都被趕出伊甸園
[00:19:11.400 --> 00:19:13.400]  其實不是很
[00:19:13.400 --> 00:19:15.400]  很久的
[00:19:15.400 --> 00:19:17.400]  很早期就被趕出的了
[00:19:17.400 --> 00:19:19.400]  接著他就開始
[00:19:19.400 --> 00:19:21.400]  他的人生
[00:19:21.400 --> 00:19:23.400]  生另一個兒子就是瑟特
[00:19:23.400 --> 00:19:25.400]  然後瑟特一直這樣繁衍
[00:19:25.400 --> 00:19:27.400]  不過我們又見到
[00:19:27.400 --> 00:19:29.400]  以樂
[00:19:29.400 --> 00:19:31.400]  七世孫的以樂
[00:19:31.400 --> 00:19:33.400]  在這十代裏面
[00:19:33.400 --> 00:19:35.400]  唯一這個人
[00:19:35.400 --> 00:19:37.400]  以樂完全不需要
[00:19:37.400 --> 00:19:39.400]  經過死亡的痛苦
[00:19:39.400 --> 00:19:41.400]  沒有人幫他
