
[00:00:00.000 --> 00:00:03.880]  第二次圍魂灣我們一起祈禱
[00:03:18.100 --> 00:03:19.900]  我們就要納粹
[00:03:19.900 --> 00:03:23.320]  順從那個黑己
[00:03:23.320 --> 00:03:26.940]  來到他在一般的情況下
[00:03:26.940 --> 00:03:29.820]  來做一個順命的兒女
[00:03:29.820 --> 00:03:31.340]  順命的教會
[00:03:31.340 --> 00:03:32.540]  順命的公民
[00:03:32.540 --> 00:03:38.180]  這樣來使全福音的運作
[00:03:38.180 --> 00:03:41.500]  一直都能夠繼續讓更多的人
[00:03:41.500 --> 00:03:44.080]  包括在上的官員
[00:03:44.080 --> 00:03:45.900]  羅馬的君王
[00:03:45.900 --> 00:03:48.980]  能夠有機會去聽聞福音信主
[00:03:48.980 --> 00:03:52.340]  所以一直這個機制運作
[00:03:52.340 --> 00:03:54.660]  都是這樣來進行的
[00:03:54.660 --> 00:03:57.320]  甚至乎到了主後70年
[00:03:57.320 --> 00:04:02.100]  猶太人受到高壓的統治
[00:04:02.100 --> 00:04:04.780]  來變成為
[00:04:04.780 --> 00:04:10.280]  而為平地的整個羅馬當時的提多將軍
[00:04:10.280 --> 00:04:12.000]  來圍城
[00:04:12.000 --> 00:04:15.220]  使得整個耶路撒冷血流成河
[00:04:15.220 --> 00:04:17.460]  接著所有的猶太人
[00:04:17.460 --> 00:04:20.500]  就要被分散去到歐洲不同的地方
[00:04:20.500 --> 00:04:22.500]  這個是歷史告訴我們
[00:04:22.500 --> 00:04:24.700]  就是那個對抗帶來的
[00:04:24.700 --> 00:04:28.060]  沒有真正帶到的猶太教有一個平安
[00:04:28.060 --> 00:04:29.520]  反而基督徒
[00:04:29.520 --> 00:04:32.200]  基督教同樣都是不能倖免的
[00:04:32.200 --> 00:04:33.540]  都是受逼迫的
[00:04:33.540 --> 00:04:35.820]  但是基督的信仰
[00:04:35.820 --> 00:04:38.320]  不因為這個逼迫而停止
[00:04:38.320 --> 00:04:39.020]  沒錯
[00:04:39.020 --> 00:04:41.520]  逼迫帶來的就是那些教產
[00:04:41.520 --> 00:04:43.220]  就是那些教堂
[00:04:43.220 --> 00:04:47.620]  或者基督徒不能夠正常的聚會
[00:04:47.620 --> 00:04:50.300]  這個是高壓帶來的
[00:04:50.300 --> 00:04:53.700]  令到他不斷的受到壓迫
[00:04:53.700 --> 00:04:56.200]  但是這種化整為零
[00:04:56.200 --> 00:04:58.660]  去到不同的地方
[00:04:58.660 --> 00:05:01.780]  有一樣東西是不能夠被壓制的
[00:05:01.780 --> 00:05:06.180]  就是每一個基督徒內心裏面的那個信仰
[00:05:06.180 --> 00:05:08.960]  對三一真神的凝訊
[00:05:08.960 --> 00:05:10.820]  這個是無論如何
[00:05:10.820 --> 00:05:13.780]  怎樣壓迫都不能夠改變的
[00:05:13.780 --> 00:05:16.260]  好像我們引述過《司徒行傳》提過
[00:05:16.260 --> 00:05:17.500]  彼得就說
[00:05:17.500 --> 00:05:18.700]  信從神
[00:05:18.700 --> 00:05:19.940]  不信從人
[00:05:19.940 --> 00:05:21.020]  是應該的
[00:05:21.020 --> 00:05:25.500]  你們要我們不准信奉耶穌
[00:05:25.500 --> 00:05:28.100]  這位拿撒勒人耶穌
[00:05:28.100 --> 00:05:30.100]  是我們的救主
[00:05:30.100 --> 00:05:31.740]  是我們的尼西亞
[00:05:31.740 --> 00:05:33.540]  你要我們否認這件事
[00:05:33.540 --> 00:05:34.740]  是不可能的
[00:05:34.740 --> 00:05:36.540]  你可以將我們監禁
[00:05:36.540 --> 00:05:39.420]  但是神是會將我們解救的
[00:05:39.420 --> 00:05:43.420]  所以你會看到彼得他們就是用一種信念
[00:05:43.420 --> 00:05:44.500]  信心
[00:05:44.500 --> 00:05:46.820]  在丁伯底下
[00:05:46.820 --> 00:05:49.180]  讓福音繼續運作
[00:05:49.180 --> 00:05:53.700]  所以連加瑪尼也不敢對這班基督徒
[00:05:53.700 --> 00:05:57.300]  有太多的高壓的箝制
[00:05:57.300 --> 00:05:58.340]  反而就是說
[00:05:58.340 --> 00:06:00.460]  如果神真的要將他取替
[00:06:00.460 --> 00:06:02.540]  自然他自己會瓦解的
[00:06:02.540 --> 00:06:06.380]  所以如果我們基督徒的信心不夠強
[00:06:06.380 --> 00:06:07.700]  就算平安
[00:06:07.700 --> 00:06:10.380]  只會令我們更加放任
[00:06:10.380 --> 00:06:11.220]  但是相反
[00:06:11.220 --> 00:06:12.100]  壓迫
[00:06:12.100 --> 00:06:13.500]  壓力
[00:06:13.500 --> 00:06:14.540]  迫不及待
[00:06:14.540 --> 00:06:16.380]  反而令我們更加珍惜
[00:06:16.380 --> 00:06:17.940]  原來我們是屬神的
[00:06:17.940 --> 00:06:18.860]  所以
[00:06:18.860 --> 00:06:22.700]  你會看到十三章是在正常一般情況下
[00:06:22.700 --> 00:06:27.660]  我們基督徒要在社會上有公民責任
[00:06:27.660 --> 00:06:28.700]  接著
[00:06:28.700 --> 00:06:31.620]  很快就去到第十三章的後半段
[00:06:31.620 --> 00:06:35.580]  就是我們要過一個光明的兒女生活
[00:06:35.580 --> 00:06:36.860]  大前提就是
[00:06:36.860 --> 00:06:38.460]  黑夜已深
[00:06:38.460 --> 00:06:40.260]  白晝將近
[00:06:40.260 --> 00:06:42.900]  耶穌來這個世界成就救恩
[00:06:42.900 --> 00:06:43.980]  完成救恩
[00:06:43.980 --> 00:06:44.860]  聖天
[00:06:44.860 --> 00:06:48.100]  就是這個世界已經被定罪
[00:06:48.100 --> 00:06:53.940]  很快神的永恆救贖就要全面展開了
[00:06:53.940 --> 00:06:55.700]  所以在保羅的眼中
[00:06:55.700 --> 00:06:58.100]  或者在使徒們的眼中
[00:06:58.100 --> 00:07:00.500]  主耶穌來到這個世界
[00:07:00.500 --> 00:07:02.500]  就是末世的開始了
[00:07:02.500 --> 00:07:03.380]  所以
[00:07:03.380 --> 00:07:04.980]  主耶穌再來
[00:07:04.980 --> 00:07:06.980]  就是我們真真正正
[00:07:06.980 --> 00:07:10.220]  這個永恆的人類歷史的結束了
[00:07:10.220 --> 00:07:14.220]  所以現在我們就是在耶穌降生之後
[00:07:14.220 --> 00:07:19.140]  和耶穌再回來之前的這個時代
[00:07:19.140 --> 00:07:23.820]  就是保羅所很有詩意的說的
[00:07:23.820 --> 00:07:25.820]  黑夜已深
[00:07:25.820 --> 00:07:28.780]  就是說可能現在是凌晨的兩三點
[00:07:28.780 --> 00:07:31.740]  可能現在已經是四點、五點
[00:07:31.740 --> 00:07:35.140]  就是說很快就到清晨
[00:07:35.140 --> 00:07:38.260]  很快就有清晨的日光
[00:07:38.260 --> 00:07:41.540]  就會有神希的破曉
[00:07:41.540 --> 00:07:44.180]  就是看日出的破曉
[00:07:44.180 --> 00:07:46.100]  就快會來了
[00:07:46.100 --> 00:07:47.620]  這樣的意思
[00:07:47.620 --> 00:07:51.700]  所以保羅就在第十三章的十一節
[00:07:51.700 --> 00:07:53.660]  引進一個很重要的
[00:07:53.660 --> 00:07:56.260]  就是愛之餘
[00:07:56.260 --> 00:07:59.180]  基督徒要有愛心
[00:07:59.180 --> 00:08:03.700]  無論對社會上的社群
[00:08:03.700 --> 00:08:05.060]  或者政權
[00:08:05.060 --> 00:08:08.300]  但是對永恆
[00:08:08.300 --> 00:08:10.300]  保羅想告訴我們
[00:08:10.300 --> 00:08:12.300]  有一個盼望
[00:08:12.300 --> 00:08:16.620]  我從第十三章的十一節讀起之後
[00:08:16.620 --> 00:08:18.780]  就進入我們第十四章
[00:08:18.780 --> 00:08:22.260]  講到將那個焦點
[00:08:22.260 --> 00:08:26.700]  又再一次帶回教會的內部
[00:08:26.700 --> 00:08:30.940]  怎樣能夠帶來和平的合一
[00:08:30.940 --> 00:08:34.700]  仍然最終不是說飲飲食食
[00:08:34.700 --> 00:08:36.540]  不是說一些的節日
[00:08:36.540 --> 00:08:37.900]  哪些是重要的
[00:08:37.900 --> 00:08:39.900]  相反更加重要的就是
[00:08:39.900 --> 00:08:43.060]  能夠有一個和諧、合一
[00:08:43.060 --> 00:08:46.820]  彼此的尊重、彼此的欣賞
[00:08:46.820 --> 00:08:48.660]  這樣的大前提下
[00:08:48.660 --> 00:08:51.540]  最終仍然是帶來的那個
[00:08:51.540 --> 00:08:55.260]  很小要聽到神的福音
[00:08:55.260 --> 00:09:01.340]  就是羅馬的教會要支持保羅和使徒們
[00:09:01.340 --> 00:09:06.180]  他們宣教的工程
[00:09:06.180 --> 00:09:11.540]  所以不是教會內部這些這麼小的矛盾
[00:09:11.540 --> 00:09:14.980]  保羅你不要這麼擔心我們
[00:09:14.980 --> 00:09:15.980]  不是的
[00:09:15.980 --> 00:09:19.300]  保羅就是要意識到
[00:09:19.300 --> 00:09:22.820]  最重要就是大家在救恩底下
[00:09:22.820 --> 00:09:27.260]  來去謀求的那個同心、合一
[00:09:27.260 --> 00:09:31.580]  以至真正將最重要的資源投放
[00:09:31.580 --> 00:09:34.060]  就是福音要傳到地極
[00:09:34.060 --> 00:09:37.540]  傳到更多未得的民族當中
[00:09:37.540 --> 00:09:42.020]  所以十三章的第十一至十四節
[00:09:42.020 --> 00:09:44.100]  又是一個很重要的
[00:09:44.100 --> 00:09:45.300]  每一個基督徒
[00:09:45.300 --> 00:09:49.820]  沒錯都已經是神救贖的活祭
[00:09:49.820 --> 00:09:52.500]  應該人生為神而活
[00:09:52.500 --> 00:09:56.460]  應該來到為到主的榮耀
[00:09:56.460 --> 00:09:58.460]  這樣來到去生活
[00:09:58.460 --> 00:10:00.660]  每天都是一個活祭
[00:10:00.660 --> 00:10:02.660]  這樣來到去呈獻給神
[00:10:02.660 --> 00:10:06.300]  但是更加重要就是
[00:10:06.300 --> 00:10:09.700]  我們怎樣能夠在政權底下
[00:10:09.700 --> 00:10:14.580]  社會、在公民、在人看到我們的範圍
[00:10:14.580 --> 00:10:16.500]  我們是一班怎樣的人呢?
[00:10:16.500 --> 00:10:19.100]  所以猶太的猶太教
[00:10:19.100 --> 00:10:21.860]  和基督徒的新興的基督教
[00:10:21.860 --> 00:10:24.220]  就有兩個很大的分別
[00:10:24.220 --> 00:10:26.580]  基督徒好像什麼都盲從
[00:10:26.580 --> 00:10:27.700]  什麼都信服
[00:10:27.700 --> 00:10:32.300]  但是猶太人在耶穌升天之後開始
[00:10:32.300 --> 00:10:35.500]  那一班憤慮黨繼續抗爭
[00:10:35.500 --> 00:10:38.580]  繼續對抗羅馬政權
[00:10:38.580 --> 00:10:42.180]  最終就高壓地去剿滅
[00:10:42.180 --> 00:10:44.780]  你就沒有了你們的存在
[00:10:44.780 --> 00:10:49.100]  但是基督徒仍然為神作見證
[00:10:49.100 --> 00:10:50.300]  怎樣作見證呢?
[00:10:50.300 --> 00:10:51.700]  這裡又很重要了
[00:10:51.700 --> 00:10:54.340]  原來是一班光明的基督徒
[00:10:54.340 --> 00:10:55.860]  光明的兒女
[00:10:55.860 --> 00:11:01.340]  所以保羅開始引進光明和黑暗的分別
[00:11:01.340 --> 00:11:05.620]  或者說有救恩和沒有救恩的人的生命分別
[00:11:05.620 --> 00:11:07.620]  所以羅馬人都不是蠢的
[00:11:07.620 --> 00:11:10.900]  他們過著一些敗壞的生活
[00:11:10.900 --> 00:11:15.060]  比特前書說白晝燕落就是那些政權的人
[00:11:15.060 --> 00:11:17.060]  白晝燕落
[00:11:17.060 --> 00:11:20.780]  那種燕落不是抓一下就走那麼簡單
[00:11:20.780 --> 00:11:23.300]  是狂歡作樂的燕落
[00:11:23.300 --> 00:11:26.700]  白晝是工作的時間
[00:11:26.700 --> 00:11:30.580]  你想一下現在不是放1月1日的假期
[00:11:30.580 --> 00:11:34.300]  古代的人是很忙碌的
[00:11:34.300 --> 00:11:40.460]  一定是有很權貴的階層
[00:11:40.460 --> 00:11:48.220]  才會這樣去享受奴隸的勤奮得來的成果
[00:11:48.220 --> 00:11:50.220]  所以你可以想像到
[00:11:50.220 --> 00:11:54.340]  基督徒就要進入一個新的社群
[00:11:54.340 --> 00:11:57.220]  就是一個光明兒女的社群
[00:11:57.220 --> 00:11:58.500]  第十一節
[00:11:58.500 --> 00:12:05.980]  再者,你們曉得,現今就是該趁早睡醒的時候
[00:12:05.980 --> 00:12:11.420]  因為我們得救,現今比初信的時候更勤了
[00:12:11.420 --> 00:12:12.620]  甚麼叫得救呢?
[00:12:12.620 --> 00:12:17.060]  就是再信耶穌,再聽福音,再走出去決戰?
[00:12:17.060 --> 00:12:18.660]  相信肯定不是
[00:12:18.660 --> 00:12:21.060]  是一班已經明白了救恩的人
[00:12:21.060 --> 00:12:22.420]  這個所謂的得救
[00:12:22.420 --> 00:12:25.260]  即是說距離我們離開這個世界
[00:12:25.260 --> 00:12:26.900]  去到見耶穌基督
[00:12:26.900 --> 00:12:30.580]  或者我們的屬靈生命一直成熟、成長
[00:12:30.580 --> 00:12:35.300]  當然,未必是每一個時代都有見到耶穌回來
[00:12:35.300 --> 00:12:37.220]  一定是每一個時代
[00:12:37.220 --> 00:12:40.140]  我們都有我們人生的那個年限
[00:12:40.140 --> 00:12:42.740]  我們完了,我們就去見主了
[00:12:42.740 --> 00:12:47.740]  所以我們得救,現今比初信的時候更勤了
[00:12:47.740 --> 00:12:51.420]  即是說我們應該對於我們整個的生命
[00:12:51.420 --> 00:12:53.260]  我們自己有一個責任
[00:12:53.260 --> 00:12:58.620]  就是我們應該怎樣比初信的時候更加成長呢?
[00:12:58.620 --> 00:13:00.900]  更加對罪的敏銳呢?
[00:13:00.900 --> 00:13:04.980]  更加對自己的內心有一種敏銳呢?
[00:13:04.980 --> 00:13:09.540]  更加對神有一種渴慕、追求和愛呢?
[00:13:09.540 --> 00:13:13.980]  這個就是比初信的時候更勤的意思
[00:13:13.980 --> 00:13:15.780]  不過留意第十二節
[00:13:15.780 --> 00:13:18.020]  引進那個盼望
[00:13:18.020 --> 00:13:23.620]  盼望就是要令到我們真的有一份生命帶來的
[00:13:23.620 --> 00:13:26.100]  光明兒女的生活
[00:13:26.100 --> 00:13:28.580]  所以保羅用一個比較負面的
[00:13:28.580 --> 00:13:32.460]  負面就是說在當時的社會其實相當普遍的
[00:13:32.460 --> 00:13:36.780]  「黑夜已深,白晝將近
[00:13:36.780 --> 00:13:40.260]  我們就當脫去暗霉的行為
[00:13:40.260 --> 00:13:42.660]  帶上光明的兵器
[00:13:42.660 --> 00:13:45.020]  行事為人要端正
[00:13:45.020 --> 00:13:47.180]  好像行在白晝
[00:13:47.180 --> 00:13:49.420]  不可謊言醉酒」
[00:13:49.420 --> 00:13:50.980]  這個是例子
[00:13:50.980 --> 00:13:55.060]  就是一些人盡皆知的了
[00:13:55.060 --> 00:13:57.580]  就是說其實就等同於
[00:13:57.580 --> 00:14:02.260]  就是用一個很迂迴的手法的口吻
[00:14:02.260 --> 00:14:06.100]  去譴責當時的權貴
[00:14:06.100 --> 00:14:07.900]  有特權的人士
[00:14:07.900 --> 00:14:12.260]  他們那種沒有神的生活的形態
[00:14:12.260 --> 00:14:13.540]  就是這樣
[00:14:13.540 --> 00:14:18.020]  一個奴隸怎麼可能會這樣謊言醉酒呢?
[00:14:18.020 --> 00:14:19.300]  謊言
[00:14:19.300 --> 00:14:21.660]  荒唐的宴會
[00:14:21.660 --> 00:14:23.820]  就是吃到飽到不得了
[00:14:23.820 --> 00:14:28.900]  然後很糟蹋食物等等就叫做謊言
[00:14:28.900 --> 00:14:30.260]  醉酒
[00:14:30.260 --> 00:14:35.620]  如果你去過一些窮奢極侈的食物
[00:14:35.620 --> 00:14:37.620]  可能是很刁鑽的
[00:14:37.620 --> 00:14:39.300]  很講究的
[00:14:39.300 --> 00:14:42.300]  吃的東西很昂貴
[00:14:42.300 --> 00:14:48.780]  但是大量的來糟蹋那些食物的
[00:14:48.780 --> 00:14:51.780]  而很多的人根本吃都沒得吃的
[00:14:51.780 --> 00:14:53.180]  你可以想像得到
[00:14:53.180 --> 00:14:55.860]  那種對比、那種落差
[00:14:55.860 --> 00:14:58.620]  那個背後的精神
[00:14:58.620 --> 00:15:00.980]  才是神更加的厭惡
[00:15:00.980 --> 00:15:02.180]  不是說食物
[00:15:02.180 --> 00:15:04.780]  神就不准我們吃得稍微好一點
[00:15:04.780 --> 00:15:09.300]  而是我們如果是一種這樣的全心的謊言
[00:15:09.300 --> 00:15:16.340]  這種其實是在神的眼中是更加的不好
[00:15:16.340 --> 00:15:19.020]  不可好色邪道
[00:15:19.020 --> 00:15:21.020]  不可憎勁嫉妒
[00:15:21.020 --> 00:15:25.580]  好像將我們人類裡面幾樣東西
[00:15:25.580 --> 00:15:30.020]  貪圖錢、貪圖女色、貪圖權力
[00:15:30.020 --> 00:15:33.180]  好像已經否釋了出來
[00:15:33.180 --> 00:15:36.380]  是人類生大的要害
[00:15:36.380 --> 00:15:38.860]  這樣說了出來
[00:15:38.860 --> 00:15:42.460]  就是說在這樣的價值觀背後的
[00:15:42.460 --> 00:15:45.460]  這種壞的心態底下
[00:15:45.460 --> 00:15:47.300]  背後所承載的
[00:15:47.300 --> 00:15:49.940]  有不同形式的包裝的
[00:15:49.940 --> 00:15:54.420]  比如我不知道是不是真實
[00:15:54.420 --> 00:15:56.180]  可能有些人已經知道
[00:15:56.180 --> 00:15:58.820]  原來現在觀塘海濱
[00:15:58.820 --> 00:16:01.580]  大家不知道有沒有聽過一個新名
[00:16:01.580 --> 00:16:05.620]  叫Generation Z
[00:16:05.620 --> 00:16:08.860]  Generation Z就是00後的那些
[00:16:08.860 --> 00:16:10.860]  就是現在大約20歲的那些
[00:16:10.860 --> 00:16:14.060]  如果到晚上 尤其是長假期
[00:16:14.060 --> 00:16:16.900]  是一些很放縱的地區
[00:16:16.900 --> 00:16:19.580]  還要是明仔跟我說
[00:16:19.580 --> 00:16:22.060]  有時候開車載他上班的時候
[00:16:22.060 --> 00:16:26.260]  他說有時候他去看那些留言區就會這樣說
[00:16:26.260 --> 00:16:28.660]  有時候那些殘廁、公廁
[00:16:28.660 --> 00:16:30.460]  就會是那些年輕人
[00:16:30.460 --> 00:16:33.540]  來做一些不道德的事情
[00:16:33.540 --> 00:16:36.900]  原來觀塘海濱有一個新的名稱就是這樣
[00:16:36.900 --> 00:16:39.220]  剛剛昨天就有一宗案件
[00:16:39.220 --> 00:16:42.980]  就是一個13歲的女孩打一個15歲的女孩
[00:16:42.980 --> 00:16:46.300]  就是說是一個很普遍的情況
[00:16:46.300 --> 00:16:48.300]  這樣就可以想像到
[00:16:48.300 --> 00:16:51.020]  保羅要求的基督徒
[00:16:51.020 --> 00:16:54.380]  一方面不是沒有意識地
[00:16:54.380 --> 00:16:59.100]  成為一個好像聽命的、盲徒的
[00:16:59.100 --> 00:17:03.100]  在社會上一個好像手握搏雞之力的公民
[00:17:03.100 --> 00:17:04.220]  不是的
[00:17:04.220 --> 00:17:09.660]  保羅想基督徒有意識地成為一個良好的公民
[00:17:09.660 --> 00:17:13.740]  這個良好是要在生活裡面
[00:17:13.740 --> 00:17:15.620]  是一個新的群體
[00:17:15.620 --> 00:17:20.220]  這個新的群體是一個光明兒女的群體
[00:17:20.220 --> 00:17:22.820]  有的是光明的兵器
[00:17:22.820 --> 00:17:27.060]  留意一下 保羅用這些話其實是很敏感的
[00:17:27.060 --> 00:17:30.060]  兵器就是說你是否想推翻羅馬呢?
[00:17:30.060 --> 00:17:35.740]  但是那個兵器原來是內心的新生命
[00:17:35.740 --> 00:17:41.860]  是內心有意識地要意識到權力
[00:17:41.860 --> 00:17:46.020]  色情、金錢這些權力
[00:17:46.020 --> 00:17:48.100]  對於一個人的腐化
[00:17:48.100 --> 00:17:49.740]  所以第14節
[00:17:49.740 --> 00:17:52.500]  因為光明的兒女這個群體
[00:17:52.500 --> 00:17:55.500]  這一群羅馬教會的弟兄姊妹
[00:17:55.500 --> 00:17:58.380]  總要披戴耶穌基督
[00:17:58.380 --> 00:18:00.500]  不要為肉體安排
[00:18:00.500 --> 00:18:03.220]  去放縱私慾
[00:18:03.220 --> 00:18:05.140]  你可以想像到
[00:18:05.140 --> 00:18:10.460]  整個的意識不是每天就想著去玩
[00:18:10.460 --> 00:18:11.940]  去玩到盡
[00:18:11.940 --> 00:18:14.740]  而是我們要披戴著耶穌
[00:18:14.740 --> 00:18:17.260]  我們要讓主耶穌這個福音
[00:18:17.260 --> 00:18:19.300]  這個新生命
[00:18:19.300 --> 00:18:21.820]  讓羅馬的政權看到
[00:18:21.820 --> 00:18:23.380]  為什麼我們要納粹呢?
[00:18:23.380 --> 00:18:25.900]  是因為我們要活在這個世界
[00:18:25.900 --> 00:18:28.300]  信服神的旨意
[00:18:28.300 --> 00:18:29.820]  為什麼我們要信服呢?
[00:18:29.820 --> 00:18:32.060]  我們就是因為我們是一群
[00:18:32.060 --> 00:18:36.100]  在社會上為耶穌作見證的兒女
[00:18:36.100 --> 00:18:39.820]  但是當你要我否認耶穌和福音
[00:18:39.820 --> 00:18:40.780]  那就不行了
[00:18:40.780 --> 00:18:43.660]  這個就是極之核心的信仰
[00:18:43.660 --> 00:18:45.540]  就不能夠信服了
[00:18:45.540 --> 00:18:48.420]  你可以將我們監禁到羅馬坐牢
[00:18:48.420 --> 00:18:52.060]  但是你不能夠將我裡面的這個信仰
[00:18:52.060 --> 00:18:55.260]  這個對永恆真理的盼望
[00:18:55.260 --> 00:18:56.980]  來去禁閉
[00:18:56.980 --> 00:18:59.420]  因為你禁閉不了我的內心
[00:18:59.420 --> 00:19:01.580]  所以你可以想像得到
[00:19:01.580 --> 00:19:04.900]  羅馬政權所見到的
[00:19:04.900 --> 00:19:07.500]  是一群猶太教的知識分子
[00:19:07.500 --> 00:19:11.740]  是一群跟隨保羅的教導的忠心
[00:19:11.740 --> 00:19:15.780]  在你上面開始過聖潔生活
[00:19:15.780 --> 00:19:19.820]  有盼望的生活的神的兒女
[00:19:19.820 --> 00:19:22.100]  光明的兒女
[00:19:22.100 --> 00:19:25.980]  不是那些中世紀的光明會
[00:19:25.980 --> 00:19:27.580]  那些秘密組織
[00:19:27.580 --> 00:19:29.540]  是一群真是光明的
[00:19:29.540 --> 00:19:32.020]  可能他們的身份仍然是奴隸
[00:19:32.020 --> 00:19:34.020]  仍然是有猶太的背景
[00:19:34.020 --> 00:19:35.700]  因為14章就已經說了
[00:19:35.700 --> 00:19:39.380]  仍然是有一些外邦人來自不同的國家
[00:19:39.380 --> 00:19:41.100]  有貼薩羅尼加人
[00:19:41.100 --> 00:19:44.300]  有特羅非摩的就是貼薩羅尼加
[00:19:44.300 --> 00:19:48.860]  有特比人的
[00:19:48.860 --> 00:19:50.420]  忘記了什麼名字了
[00:19:50.420 --> 00:19:53.060]  接著就是有不同的地方
[00:19:53.060 --> 00:19:55.260]  所以你可以想像得到
[00:19:55.260 --> 00:19:58.300]  每一個基督徒來自不同的背景
[00:19:58.300 --> 00:20:00.260]  都要披戴主耶穌
[00:20:00.260 --> 00:20:01.620]  都要告訴別人
[00:20:01.620 --> 00:20:03.260]  我們是信了耶穌的
[00:20:03.260 --> 00:20:05.060]  我們是神的活祭
[00:20:05.060 --> 00:20:08.620]  我們準備好為主耶穌作見證
[00:20:08.620 --> 00:20:10.020]  甚至乎要犧牲生命
[00:20:10.020 --> 00:20:12.220]  我們都要為主耶穌作見證
[00:20:12.220 --> 00:20:13.700]  我們已經準備好
[00:20:13.700 --> 00:20:15.420]  我們有這個永恆盼望
[00:20:15.420 --> 00:20:18.420]  因為主耶穌回來的日子已經近了
[00:20:18.420 --> 00:20:19.780]  所以黑夜已深
