
[00:00:00.000 --> 00:00:02.000]  請指揮萬安
[00:02:25.000 --> 00:02:28.000]  虧欠了的始終都要還
[00:02:28.000 --> 00:02:29.000]  事實上
[00:02:29.000 --> 00:02:32.000]  神曾經在二千年前
[00:02:32.000 --> 00:02:35.000]  顯現過在世人的眼前
[00:02:35.000 --> 00:02:37.000]  讓當時的仕途
[00:02:37.000 --> 00:02:40.000]  以及無數的人清楚知道
[00:02:40.000 --> 00:02:44.000]  祂就是將來審判世界的主宰
[00:02:44.000 --> 00:02:46.000]  祂就是耶穌基督
[00:02:46.000 --> 00:02:48.000]  耶穌降生在世上
[00:02:48.000 --> 00:02:50.000]  進入了人類的歷史
[00:02:50.000 --> 00:02:52.000]  也刺下聖靈
[00:02:52.000 --> 00:02:55.000]  令我們恨惡罪惡
[00:02:55.000 --> 00:02:57.000]  渴求由一個審判官
[00:02:57.000 --> 00:02:59.000]  去審判公義
[00:02:59.000 --> 00:03:01.000]  去彰顯公義
[00:03:01.000 --> 00:03:04.000]  當我們越發地去渴求公義
[00:03:04.000 --> 00:03:06.000]  恨惡罪惡
[00:03:06.000 --> 00:03:10.000]  最終會看見自己的可惡
[00:03:10.000 --> 00:03:14.000]  也看見自己就是罪人的罪魁
[00:03:14.000 --> 00:03:16.000]  為罪為義
[00:03:16.000 --> 00:03:19.000]  為審判自己責備自己
[00:03:19.000 --> 00:03:21.000]  既恨惡罪惡
[00:03:21.000 --> 00:03:23.000]  又發現自己充滿罪惡
[00:03:23.000 --> 00:03:25.000]  那怎麼辦呢?
[00:03:25.000 --> 00:03:27.000]  有什麼出路?
[00:03:27.000 --> 00:03:30.000]  你才會看見你需要耶穌
[00:03:30.000 --> 00:03:34.000]  你才會懂得去多謝耶穌
[00:03:34.000 --> 00:03:36.000]  不是病了所以需要耶穌
[00:03:36.000 --> 00:03:38.000]  而是恨惡罪惡
[00:03:38.000 --> 00:03:40.000]  卻發現自己充滿罪惡
[00:03:40.000 --> 00:03:42.000]  所以需要耶穌
[00:03:42.000 --> 00:03:46.000]  而只有真正經歷耶穌救贖
[00:03:46.000 --> 00:03:48.000]  真正經歷重生
[00:03:48.000 --> 00:03:50.000]  才能寬恕別人的惡
[00:03:50.000 --> 00:03:52.000]  才能愛受敵
[00:03:52.000 --> 00:03:55.000]  中國人說死性不改
[00:03:55.000 --> 00:03:59.000]  但基督徒連死性都可以轉
[00:03:59.000 --> 00:04:02.000]  這正是見證耶穌的大能
[00:04:02.000 --> 00:04:04.000]  見證聖經的真實
[00:04:04.000 --> 00:04:09.000]  見證耶穌就是那位將來要審判這個世界的主宰
[00:04:09.000 --> 00:04:12.000]  死亡與審判
[00:04:12.000 --> 00:04:15.000]  正是今天這段經文的主題
[00:04:15.000 --> 00:04:19.000]  亦是神對耶羅幫的判決
[00:04:19.000 --> 00:04:21.000]  我們再做一個祈禱
[00:04:21.000 --> 00:04:23.000]  趁我將以下時間
[00:04:23.000 --> 00:04:25.000]  交在你的手中
[00:04:25.000 --> 00:04:28.000]  特別求你使用一會所宣講的訊息
[00:04:28.000 --> 00:04:30.000]  讓我們明白你的心意
[00:04:30.000 --> 00:04:32.000]  奉下主耶穌基督的聖名
[00:04:32.000 --> 00:04:34.000]  阿門
[00:04:34.000 --> 00:04:37.000]  當第十一章開始
[00:04:37.000 --> 00:04:39.000]  可能要貼一點聖經
[00:04:39.000 --> 00:04:42.000]  當遼王紀上第十一章開始
[00:04:42.000 --> 00:04:45.000]  當時所羅門王就年老了
[00:04:45.000 --> 00:04:49.000]  跟隨愛邦的妻妾去敬拜神
[00:04:49.000 --> 00:04:52.000]  於是神就向所羅門發怒
[00:04:52.000 --> 00:04:55.000]  神興起所羅門的敵人
[00:04:55.000 --> 00:04:58.000]  猜顯先知阿希雅
[00:04:58.000 --> 00:05:00.000]  向耶羅幫案發出預言
[00:05:00.000 --> 00:05:04.000]  聖經只用了一句說話去介紹阿希雅
[00:05:04.000 --> 00:05:07.000]  就是侍羅人的先知
[00:05:07.000 --> 00:05:09.000]  而他一生的事跡
[00:05:09.000 --> 00:05:11.000]  也只是記載了兩次
[00:05:11.000 --> 00:05:15.000]  第一次是對耶羅幫案發出了兩個預言
[00:05:15.000 --> 00:05:18.000]  第一個是即將發生的
[00:05:18.000 --> 00:05:21.000]  十一章三十五和三十七節
[00:05:21.000 --> 00:05:24.000]  賜給你十個支派
[00:05:24.000 --> 00:05:29.000]  使你照你心裡一切所願的作王
[00:05:29.000 --> 00:05:31.000]  作為以色列的王
[00:05:31.000 --> 00:05:34.000]  第二個預言是將來發生的
[00:05:34.000 --> 00:05:36.000]  十一章三十八節
[00:05:36.000 --> 00:05:42.000]  你若聽從我一切所吩咐你的
[00:05:42.000 --> 00:05:44.000]  遵行我的道
[00:05:44.000 --> 00:05:47.000]  行我眼中看為正的事等等
[00:05:47.000 --> 00:05:49.000]  接著我就與你同在
[00:05:49.000 --> 00:05:52.000]  為你立堅固的家
[00:05:52.000 --> 00:05:55.000]  像我為大衛所立的一樣
[00:05:55.000 --> 00:05:58.000]  將以色列賜給你
[00:05:58.000 --> 00:06:03.000]  耶羅幫案原本是所羅門王的一個神僕
[00:06:03.000 --> 00:06:06.000]  不過他早就想背叛所羅門
[00:06:06.000 --> 00:06:09.000]  也因為這樣被所羅門追殺
[00:06:09.000 --> 00:06:11.000]  逃亡到埃及
[00:06:11.000 --> 00:06:14.000]  直到所羅門離世之後
[00:06:14.000 --> 00:06:18.000]  被邀請成為以色列人的代表
[00:06:18.000 --> 00:06:23.000]  與所羅門的兒子羅波安進行談判
[00:06:23.000 --> 00:06:26.000]  也就是第十二章的開始
[00:06:26.000 --> 00:06:29.000]  由於羅波安的愚昧自大
[00:06:29.000 --> 00:06:33.000]  於是以色列人就推舉耶羅幫案
[00:06:33.000 --> 00:06:36.000]  作為北方十個支派的首領
[00:06:36.000 --> 00:06:39.000]  只有南方的猶大支派
[00:06:39.000 --> 00:06:43.000]  繼續追隨所羅門的兒子羅波安
[00:06:43.000 --> 00:06:47.000]  先知瓦希亞所講的第一個預言
[00:06:47.000 --> 00:06:49.000]  馬上就成就了
[00:06:49.000 --> 00:06:52.000]  而第二個預言也開始應驗中
[00:06:52.000 --> 00:06:57.000]  因為原本羅波安想召集大軍去討伐
[00:06:57.000 --> 00:07:00.000]  不過神制止了他
[00:07:00.000 --> 00:07:04.000]  神兼顧了耶羅幫案的以色列王位
[00:07:04.000 --> 00:07:08.000]  如果耶羅幫案相信神的信實
[00:07:08.000 --> 00:07:11.000]  看見雖然所羅門犯罪
[00:07:11.000 --> 00:07:15.000]  神仍然履行他對大衛的約約的話
[00:07:15.000 --> 00:07:18.000]  就是保守大衛家的話
[00:07:18.000 --> 00:07:22.000]  耶羅幫案可以效法大衛一樣去跟隨神
[00:07:22.000 --> 00:07:24.000]  這樣神也會守約
[00:07:24.000 --> 00:07:27.000]  建立耶羅幫案的國度
[00:07:27.000 --> 00:07:30.000]  可惜耶羅幫案不是這樣想
[00:07:30.000 --> 00:07:34.000]  他看見人民走去猶大國的耶路撒冷
[00:07:34.000 --> 00:07:37.000]  裏面的聖殿獻祭
[00:07:37.000 --> 00:07:40.000]  他擔心十二章二十六節那裡
[00:07:40.000 --> 00:07:44.000]  「這國恐怕仍會歸大衛家」
[00:07:44.000 --> 00:07:46.000]  即是什麼?
[00:07:46.000 --> 00:07:51.000]  耶羅幫案擔心敬拜會影響他的王位
[00:07:51.000 --> 00:07:57.000]  於是鑄造了兩隻金牛族來冒充真神
[00:07:57.000 --> 00:08:00.000]  一隻放在以色列國的北邊
[00:08:00.000 --> 00:08:04.000]  另一隻放在以色列國的南邊
[00:08:04.000 --> 00:08:06.000]  有仿照拜偶像的方式
[00:08:06.000 --> 00:08:10.000]  在休壇建築神殿
[00:08:10.000 --> 00:08:13.000]  有揀選平民做祭司
[00:08:13.000 --> 00:08:16.000]  有按自己的心意去訂立節旗
[00:08:16.000 --> 00:08:21.000]  還親自上壇向金牛族燒香獻祭
[00:08:21.000 --> 00:08:23.000]  他為了穩住人心
[00:08:23.000 --> 00:08:26.000]  不介意失去了神心
[00:08:26.000 --> 00:08:30.000]  假神、假祭司、假節旗、假敬拜
[00:08:30.000 --> 00:08:33.000]  為的就是保住他的王位
[00:08:33.000 --> 00:08:36.000]  操控信仰、混亂真道
[00:08:36.000 --> 00:08:42.000]  令到以色列全國陷入了偶像崇拜的裏面
[00:08:42.000 --> 00:08:46.000]  去到第十三章出現了一位神人
[00:08:46.000 --> 00:08:48.000]  神人是一個尊稱
[00:08:48.000 --> 00:08:51.000]  表明他是屬神的人
[00:08:51.000 --> 00:08:53.000]  是神的代表
[00:08:53.000 --> 00:08:56.000]  與先知是同一個意思
[00:08:56.000 --> 00:09:01.000]  神差遣他去譴責以色列王耶羅伯安
[00:09:01.000 --> 00:09:05.000]  當神人按照神心意發出兩個預言之後
[00:09:05.000 --> 00:09:08.000]  耶羅伯安就想運用他的權力
[00:09:08.000 --> 00:09:10.000]  發出一個命令
[00:09:10.000 --> 00:09:13.000]  不過卻被神人制止了
[00:09:13.000 --> 00:09:15.000]  反而神人的說話
[00:09:15.000 --> 00:09:18.000]  即時在他眼前應驗
[00:09:18.000 --> 00:09:21.000]  雖然神人的話應驗了
[00:09:21.000 --> 00:09:23.000]  但是神人他自己
[00:09:23.000 --> 00:09:26.000]  最終因為違背神的命令
[00:09:26.000 --> 00:09:28.000]  同樣受到懲罰
[00:09:28.000 --> 00:09:30.000]  卻是讓人看見
[00:09:30.000 --> 00:09:34.000]  神的話語必然應驗
[00:09:34.000 --> 00:09:35.000]  不過很可惜
[00:09:35.000 --> 00:09:38.000]  這件事情發生之後
[00:09:38.000 --> 00:09:41.000]  耶羅伯安仍不離開他的惡道
[00:09:41.000 --> 00:09:44.000]  十三章三十三節
[00:09:44.000 --> 00:09:46.000]  來到十四章
[00:09:46.000 --> 00:09:48.000]  第一節提到
[00:09:48.000 --> 00:09:52.000]  耶羅伯安的兒子亞比亞病了
[00:09:52.000 --> 00:09:54.000]  什麼病?
[00:09:54.000 --> 00:09:56.000]  什麼病?經文都沒有說
[00:09:56.000 --> 00:10:02.000]  但顯然發生在耶羅伯安被神人譴責之後
[00:10:02.000 --> 00:10:05.000]  而且所患的病應該都很嚴重
[00:10:05.000 --> 00:10:10.000]  令耶羅伯安派妻子去找先知求助
[00:10:10.000 --> 00:10:13.000]  媽媽出動
[00:10:13.000 --> 00:10:15.000]  兒子患病
[00:10:15.000 --> 00:10:16.000]  帶上禮物
[00:10:16.000 --> 00:10:18.000]  是什麼場景?
[00:10:18.000 --> 00:10:21.000]  又溫情又有親情
[00:10:21.000 --> 00:10:24.000]  還懂得做人情
[00:10:24.000 --> 00:10:28.000]  一定可以打動先知的心
[00:10:28.000 --> 00:10:30.000]  而且這個先知很特別
[00:10:30.000 --> 00:10:32.000]  他有成功的案例
[00:10:32.000 --> 00:10:35.000]  他的預言是會應驗的
[00:10:35.000 --> 00:10:38.000]  雖然這個圖畫這種情況
[00:10:38.000 --> 00:10:41.000]  在舊約是很常見
[00:10:41.000 --> 00:10:43.000]  但有一樣東西並不常見
[00:10:43.000 --> 00:10:46.000]  就是第二節提到要改裝
[00:10:46.000 --> 00:10:50.000]  使人認不出你是耶羅伯安的妻子
[00:10:50.000 --> 00:10:52.000]  為什麼要改裝?
[00:10:52.000 --> 00:10:54.000]  意思其實是偽裝
[00:10:54.000 --> 00:10:55.000]  為什麼要偽裝?
[00:10:55.000 --> 00:10:57.000]  經文也沒有說
[00:10:57.000 --> 00:11:03.000]  或者他以為可以運用自己的計謀去操控先知
[00:11:03.000 --> 00:11:05.000]  無論如何
[00:11:05.000 --> 00:11:09.000]  耶羅伯安的妻子都按照計劃前往示羅
[00:11:09.000 --> 00:11:12.000]  示羅是一個很特別的地方
[00:11:12.000 --> 00:11:15.000]  由約書亞以至時斯的時代
[00:11:15.000 --> 00:11:17.000]  未建立國家
[00:11:17.000 --> 00:11:20.000]  未有耶路撒冷的聖殿之前
[00:11:20.000 --> 00:11:24.000]  神的會幕和他的約位就放在示羅
[00:11:24.000 --> 00:11:28.000]  神揀選示羅作為他的居所
[00:11:28.000 --> 00:11:30.000]  即是神的家
[00:11:30.000 --> 00:11:32.000]  神的家在那裡
[00:11:32.000 --> 00:11:36.000]  不過當時作為民族領袖的大祭司以來
[00:11:36.000 --> 00:11:39.000]  即是撒慕爾記上二章裡
[00:11:39.000 --> 00:11:42.000]  他有兩個兒子經常作惡
[00:11:42.000 --> 00:11:45.000]  又令到神的子民犯罪
[00:11:45.000 --> 00:11:49.000]  於是神就審判他們一家和他們的後人
[00:11:49.000 --> 00:11:52.000]  並且離開了示羅這個地方
[00:11:52.000 --> 00:11:55.000]  即是搬了屋
[00:11:55.000 --> 00:11:59.000]  所以耶羅伯安派妻子去的地方
[00:11:59.000 --> 00:12:02.000]  不單止是先知的家
[00:12:02.000 --> 00:12:04.000]  亦是神的故居
[00:12:04.000 --> 00:12:08.000]  有一個很特殊的屬靈教訓在裡面
[00:12:08.000 --> 00:12:10.000]  不過很可惜
[00:12:10.000 --> 00:12:13.000]  耶羅伯安並沒有吸取前人的教訓
[00:12:13.000 --> 00:12:17.000]  亦沒有因為神人的責備而悔改
[00:12:17.000 --> 00:12:20.000]  反而以為依靠自己的才能
[00:12:20.000 --> 00:12:23.000]  可以欺騙到年紀老邁
[00:12:23.000 --> 00:12:27.000]  兩眼發直不能看見的先知
[00:12:27.000 --> 00:12:31.000]  記不記得以撒和亞葛
[00:12:31.000 --> 00:12:34.000]  以撒就是因為年老眼花
[00:12:34.000 --> 00:12:38.000]  又貪吃野味
[00:12:38.000 --> 00:12:42.000]  於是被妻子李白嘉欺騙了她
[00:12:42.000 --> 00:12:44.000]  為亞葛去祝福
[00:12:44.000 --> 00:12:47.000]  但是這兩次的情況很不同
[00:12:47.000 --> 00:12:51.000]  亞葛是因為信神對家族的應許
[00:12:51.000 --> 00:12:53.000]  必然會成就
[00:12:53.000 --> 00:12:57.000]  所以不惜一切去搶奪神的祝福
[00:12:57.000 --> 00:12:59.000]  雖然被他搶到
[00:12:59.000 --> 00:13:03.000]  但是亞葛往後的一生是充滿崎嶇
[00:13:03.000 --> 00:13:05.000]  日子一點都不容易過
[00:13:05.000 --> 00:13:08.000]  不過神保守他
[00:13:08.000 --> 00:13:12.000]  而耶羅伯安是因為不相信神
[00:13:12.000 --> 00:13:15.000]  透過先知所說的應許
[00:13:15.000 --> 00:13:18.000]  無論經歷過多少次神話語的應驗
[00:13:18.000 --> 00:13:21.000]  仍然是屢勸不改
[00:13:21.000 --> 00:13:23.000]  甚至面對兒子患病
[00:13:23.000 --> 00:13:26.000]  仍然不肯回轉
[00:13:26.000 --> 00:13:28.000]  以為通過計謀
[00:13:28.000 --> 00:13:31.000]  甚至好像在第十三章
[00:13:31.000 --> 00:13:33.000]  面對神人的時候
[00:13:33.000 --> 00:13:37.000]  想著用賄賂的方法可以解決
[00:13:37.000 --> 00:13:39.000]  不過耶羅伯安忘記了
[00:13:39.000 --> 00:13:43.000]  真正掌權的是神不是人
[00:13:43.000 --> 00:13:46.000]  而且神要的不是再多的禮物
[00:13:46.000 --> 00:13:51.000]  有別於迦納、埃及或者其他的假神
[00:13:51.000 --> 00:13:54.000]  可以用禮物去討好
[00:13:54.000 --> 00:13:55.000]  可以賄賂
[00:13:55.000 --> 00:13:58.000]  可以隻眼開隻眼閉
[00:13:58.000 --> 00:14:02.000]  不過即使律法上是有贖罪制
[00:14:02.000 --> 00:14:04.000]  讓人與神和好
[00:14:04.000 --> 00:14:08.000]  但背後的精神是要人悔改回轉
[00:14:08.000 --> 00:14:11.000]  而上主真正想要的東西
[00:14:11.000 --> 00:14:14.000]  其實在祂對第一任君王訴羅的時候
[00:14:14.000 --> 00:14:16.000]  已經說了
[00:14:16.000 --> 00:14:18.000]  還清清楚楚地說
[00:14:18.000 --> 00:14:22.000]  耶和華喜悅凡際和平安濟
[00:14:22.000 --> 00:14:23.000]  喜愉喜悅人
[00:14:23.000 --> 00:14:25.000]  慶從他的話
[00:14:25.000 --> 00:14:27.000]  慶命勝於憲制
[00:14:27.000 --> 00:14:29.000]  順從勝於公羊的自由
[00:14:29.000 --> 00:14:32.000]  撒姆爾記上十五章
[00:14:32.000 --> 00:14:34.000]  對訴羅是這樣
[00:14:34.000 --> 00:14:36.000]  對大衛是這樣
[00:14:36.000 --> 00:14:38.000]  對所羅門也是這樣
[00:14:38.000 --> 00:14:41.000]  對耶羅安也是這樣
[00:14:41.000 --> 00:14:44.000]  其實對我們也是一樣
[00:14:44.000 --> 00:14:45.000]  誰願意
[00:14:45.000 --> 00:14:47.000]  神就使用誰
[00:14:47.000 --> 00:14:50.000]  甚至祝福那個人
[00:14:50.000 --> 00:14:55.000]  大衛原本是連爸爸都忘記了他的人
[00:14:55.000 --> 00:14:58.000]  所羅門的出身一點都不光彩
[00:14:58.000 --> 00:15:01.000]  耶羅安根本就不是大衛家族
[00:15:01.000 --> 00:15:03.000]  王衛沒有他份
[00:15:03.000 --> 00:15:05.000]  但只要願意跟隨神
[00:15:05.000 --> 00:15:07.000]  神都使用
[00:15:07.000 --> 00:15:09.000]  唯一的要求就是
[00:15:09.000 --> 00:15:11.000]  效法大衛所行
[00:15:11.000 --> 00:15:13.000]  遵行他的道
[00:15:13.000 --> 00:15:16.000]  謹守神的律例誡命
[00:15:16.000 --> 00:15:18.000]  對於我們基督徒來說
[00:15:18.000 --> 00:15:20.000]  其實就是效法耶穌
[00:15:20.000 --> 00:15:23.000]  遵行愛人愛神的道
[00:15:23.000 --> 00:15:26.000]  回到十四章第五節
[00:15:26.000 --> 00:15:29.000]  神將耶羅安的計謀
[00:15:29.000 --> 00:15:32.000]  說了給阿希雅聽
[00:15:32.000 --> 00:15:35.000]  於是當她聽到腳步聲
[00:15:35.000 --> 00:15:37.000]  接近門口
[00:15:37.000 --> 00:15:41.000]  能夠立即叫耶羅安的妻子進去
[00:15:41.000 --> 00:15:43.000]  同時也質問她
[00:15:43.000 --> 00:15:46.000]  為什麼要扮成其他婦人呢?
[00:15:46.000 --> 00:15:49.000]  阿希雅沒有給她時間回答
[00:15:49.000 --> 00:15:51.000]  就馬上宣講
[00:15:51.000 --> 00:15:53.000]  我們注意第六節
[00:15:53.000 --> 00:15:55.000]  阿希雅說
[00:15:55.000 --> 00:16:00.000]  是她自己奉差遣將空訊息告訴你
[00:16:00.000 --> 00:16:03.000]  原本是耶羅安的妻子
[00:16:03.000 --> 00:16:07.000]  想用計謀去問先知
[00:16:07.000 --> 00:16:09.000]  關於王子的未來
[00:16:09.000 --> 00:16:11.000]  其實她的兒子也是王子
[00:16:11.000 --> 00:16:12.000]  我相信大家明白
[00:16:12.000 --> 00:16:14.000]  關於王子的未來
[00:16:14.000 --> 00:16:16.000]  甚至可能他是王儲
[00:16:16.000 --> 00:16:17.000]  王儲死了
[00:16:17.000 --> 00:16:19.000]  王儲怎麼辦呢?
[00:16:19.000 --> 00:16:22.000]  但最終神就將計就計
[00:16:22.000 --> 00:16:25.000]  透過年老失明的先知
[00:16:25.000 --> 00:16:27.000]  向耶羅安宣講
[00:16:27.000 --> 00:16:30.000]  王朝以及國家的未來
[00:16:30.000 --> 00:16:32.000]  完成了神的審判
[00:16:32.000 --> 00:16:35.000]  對比起耶羅安
[00:16:35.000 --> 00:16:37.000]  阿希雅作為先知
[00:16:37.000 --> 00:16:39.000]  神話語的出口
[00:16:39.000 --> 00:16:43.000]  畏懼神過於畏懼人
[00:16:43.000 --> 00:16:46.000]  即使面對君王的代表
[00:16:46.000 --> 00:16:48.000]  好消息、壞消息
[00:16:48.000 --> 00:16:50.000]  都一樣照講
[00:16:50.000 --> 00:16:52.000]  讓我們看見
[00:16:52.000 --> 00:16:55.000]  她對神的忠心信服
[00:16:55.000 --> 00:16:56.000]  反過來
[00:16:56.000 --> 00:16:59.000]  耶羅安畏懼人
[00:16:59.000 --> 00:17:01.000]  也不相信神的應許
[00:17:01.000 --> 00:17:05.000]  以至於試圖靠自己的計謀
[00:17:05.000 --> 00:17:07.000]  去控制大局
[00:17:07.000 --> 00:17:10.000]  對於今日每位納治被神使用的門徒
[00:17:10.000 --> 00:17:13.000]  是一個很重要的提醒
[00:17:13.000 --> 00:17:16.000]  要講上帝想我們講的訊息
[00:17:16.000 --> 00:17:20.000]  不能夠只講人想聽的說話
[00:17:20.000 --> 00:17:23.000]  要用愛心說誠實話
[00:17:23.000 --> 00:17:26.000]  另外主耶穌曾經教導門徒
[00:17:26.000 --> 00:17:29.000]  那殺身體不能殺靈魂的
[00:17:29.000 --> 00:17:31.000]  不要怕他們
[00:17:31.000 --> 00:17:35.000]  唯有能把身體和靈魂都滅在地獄裡的
[00:17:35.000 --> 00:17:37.000]  正要怕他
[00:17:37.000 --> 00:17:40.000]  馬太福音第十章
[00:17:40.000 --> 00:17:42.000]  要尊重人
[00:17:42.000 --> 00:17:45.000]  也更要去敬畏神
[00:17:45.000 --> 00:17:48.000]  進入第七節
[00:17:48.000 --> 00:17:52.000]  先知開始向耶羅安的妻子說話
[00:17:52.000 --> 00:17:55.000]  她預言耶羅安因為離棄上帝
[00:17:55.000 --> 00:17:58.000]  全家都將會受到災禍
[00:17:58.000 --> 00:18:01.000]  從以色列中被剪除
[00:18:01.000 --> 00:18:04.000]  如同人隨進糞土一樣
[00:18:04.000 --> 00:18:09.000]  七至九節神對耶羅安的指控有三重
[00:18:09.000 --> 00:18:12.000]  耶羅安忘記了神的恩
[00:18:12.000 --> 00:18:14.000]  在第七節
[00:18:14.000 --> 00:18:17.000]  原本祂只是平民百姓而非王族
[00:18:17.000 --> 00:18:21.000]  是神將王國從大衛的加斯列
[00:18:21.000 --> 00:18:26.000]  將耶羅安興起成為以色列的王
[00:18:26.000 --> 00:18:29.000]  反而耶羅安在第八節
[00:18:29.000 --> 00:18:32.000]  在第八節虧負了神的義
[00:18:32.000 --> 00:18:34.000]  他並沒有像大衛一樣
[00:18:34.000 --> 00:18:37.000]  行神眼中看為正的事
[00:18:37.000 --> 00:18:40.000]  即使後來大衛犯罪
[00:18:40.000 --> 00:18:43.000]  但起碼他願意回轉悔改
[00:18:43.000 --> 00:18:45.000]  承認
[00:18:45.000 --> 00:18:50.000]  之後繼續全心全意跟隨神
[00:18:50.000 --> 00:18:52.000]  耶羅安卻沒有這樣做
[00:18:52.000 --> 00:18:56.000]  仍不離開他的惡道
[00:18:56.000 --> 00:18:58.000]  第三
[00:18:58.000 --> 00:19:02.000]  耶羅安不僅忘恩負義離棄了真道
[00:19:02.000 --> 00:19:06.000]  沒有謹守神的律例誡命
[00:19:06.000 --> 00:19:08.000]  還混亂了真道
[00:19:08.000 --> 00:19:12.000]  做出比他以前所有人更邪惡的事情
[00:19:12.000 --> 00:19:14.000]  是什麼事情呢?
[00:19:14.000 --> 00:19:17.000]  即是他自己不想跟神
[00:19:17.000 --> 00:19:21.000]  還令到想跟神的人跟錯了
[00:19:21.000 --> 00:19:24.000]  成為以色列所有人的絆腳石
[00:19:24.000 --> 00:19:28.000]  誤導他們以為自己在敬拜上帝
[00:19:28.000 --> 00:19:30.000]  其實是在敬拜
[00:19:30.000 --> 00:19:35.000]  由耶羅安設計的一個A4的無牌上帝
[00:19:35.000 --> 00:19:39.000]  觸犯了神所頒布的第一條誡命
[00:19:39.000 --> 00:19:43.000]  「除了我以外,不可有別的神」
[00:19:43.000 --> 00:19:47.000]  正所謂「唔好大就教壞細」
[00:19:47.000 --> 00:19:53.000]  我相信對於家中的弟妹不聽話的時候
[00:19:53.000 --> 00:19:57.000]  通常媽媽會找誰呢?
[00:19:57.000 --> 00:19:59.000]  通常會先罰大
[00:19:59.000 --> 00:20:02.000]  大哥、大姐
[00:20:02.000 --> 00:20:04.000]  大哥哥、大姐姐
[00:20:04.000 --> 00:20:06.000]  除非弟妹不聽她的話
[00:20:06.000 --> 00:20:12.000]  所以神首先向做大的耶羅安追討
[00:20:12.000 --> 00:20:16.000]  當先知講完神對耶羅安的指控之後
[00:20:16.000 --> 00:20:21.000]  開始預言耶羅安要承受的審判
[00:20:21.000 --> 00:20:23.000]  總共有四項
[00:20:23.000 --> 00:20:25.000]  首先十節十一節
[00:20:25.000 --> 00:20:30.000]  耶羅安的家族以至於皇朝將會被摧毀
[00:20:30.000 --> 00:20:32.000]  被消滅
[00:20:32.000 --> 00:20:37.000]  只有兒子亞比亞許得爾平安離世
[00:20:37.000 --> 00:20:41.000]  其他的男丁都不得善終
