
[00:00:00.000 --> 00:00:02.880]  邀請大家一起同心禱告
[00:02:06.420 --> 00:02:09.180]  真的會有一個很大的改變
[00:02:09.180 --> 00:02:12.540]  所以我們都盼望今晚算是最後一堂
[00:02:12.540 --> 00:02:16.060]  關於我們一個很淺談的宗教改革
[00:02:16.060 --> 00:02:19.340]  幫助我們能夠有好幾個大方向
[00:02:19.340 --> 00:02:23.180]  我們都能夠再一次去反思一下
[00:02:23.180 --> 00:02:24.860]  我們有沒有失落
[00:02:24.860 --> 00:02:29.140]  還是我們需要再繼續在那個改革裏面
[00:02:29.140 --> 00:02:31.180]  在一種溫和的
[00:02:31.180 --> 00:02:37.940]  在一個群體裏面不斷地去更新
[00:02:37.940 --> 00:02:39.540]  求神幫助
[00:02:39.540 --> 00:02:41.540]  我們這樣仰望祈禱
[00:02:41.540 --> 00:02:43.860]  奉耶穌基督的名
[00:02:43.860 --> 00:02:45.500]  阿們
[00:02:45.500 --> 00:02:48.420]  多謝大家用了九堂的時間
[00:02:48.420 --> 00:02:53.860]  一起來看這個宗教改革
[00:02:53.860 --> 00:02:59.260]  先看看這裡
[00:02:59.260 --> 00:03:01.220]  它那個分享畫面
[00:03:01.220 --> 00:03:02.380]  分享了
[00:03:02.380 --> 00:03:06.980]  我看看怎樣開大一點的畫面
[00:03:06.980 --> 00:03:09.660]  為甚麼它不懂得動
[00:03:09.660 --> 00:03:12.580]  還是要……
[00:03:12.580 --> 00:03:14.140]  好了 行了
[00:03:14.140 --> 00:03:24.900]  我們有說過……又不走的?
[00:03:24.900 --> 00:03:32.580]  分享……是……
[00:03:32.580 --> 00:03:46.780]  先看看 為甚麼不動呢?
[00:03:46.780 --> 00:03:58.860]  應該要去的 是的
[00:03:58.860 --> 00:04:00.780]  可以開這個 行了
[00:04:00.780 --> 00:04:03.020]  對不起 有些技術問題
[00:04:03.020 --> 00:04:06.540]  我們有機會看過比較完整的
[00:04:06.540 --> 00:04:08.660]  馬丁路德 加爾文
[00:04:08.660 --> 00:04:12.020]  和上一次我們說的約翰·洛克斯
[00:04:12.020 --> 00:04:14.820]  因為他直接受加爾文影響
[00:04:14.820 --> 00:04:18.500]  和又帶來蘇格蘭和英國
[00:04:18.500 --> 00:04:22.100]  某程度上還沒有去到大復興
[00:04:22.100 --> 00:04:28.100]  就是將聖經和蘇格蘭的信仰宣言
[00:04:28.100 --> 00:04:29.940]  去落實了
[00:04:29.940 --> 00:04:33.540]  使得往後的牧者
[00:04:33.540 --> 00:04:35.380]  即是他們下一代的牧者
[00:04:35.380 --> 00:04:39.180]  就能夠有一個很重要的真理的基礎
[00:04:39.180 --> 00:04:42.620]  去推動教會的革新和復興
[00:04:42.620 --> 00:04:46.380]  我們也說過一個叫做伊拉斯姆
[00:04:46.380 --> 00:04:50.900]  也是一個很重要的人民主義的教育家
[00:04:50.900 --> 00:04:53.380]  差不多是教育之父
[00:04:53.380 --> 00:04:58.380]  他是第一個將拉丁文的聖經
[00:04:58.380 --> 00:05:01.260]  翻譯成新約的希臘文
[00:05:01.260 --> 00:05:05.340]  所以又是帶來翻譯的過程
[00:05:05.340 --> 00:05:06.980]  其實在他之前已經有的
[00:05:06.980 --> 00:05:10.740]  比如比較久的威克利夫
[00:05:10.740 --> 00:05:13.180]  威克利夫現在是一個機構
[00:05:13.180 --> 00:05:14.700]  就是聖經翻譯
[00:05:14.700 --> 00:05:16.540]  所以你可以想像到
[00:05:16.540 --> 00:05:18.820]  由13、14世紀
[00:05:18.820 --> 00:05:21.980]  或者14世紀就比較蓬勃一點
[00:05:21.980 --> 00:05:23.300]  到15世紀
[00:05:23.300 --> 00:05:25.380]  當然16世紀就是宗教改革
[00:05:25.380 --> 00:05:26.780]  即是中世紀的時候
[00:05:26.780 --> 00:05:31.420]  所以神興起這些算是有色之士
[00:05:31.420 --> 00:05:34.500]  或者在教會裏面
[00:05:34.500 --> 00:05:36.500]  有一定的參與的人
[00:05:36.500 --> 00:05:40.820]  他們馬丁路德是神父
[00:05:40.820 --> 00:05:42.460]  即是修士
[00:05:42.460 --> 00:05:45.700]  其他那些只不過是一些很擅長讀書
[00:05:45.700 --> 00:05:48.140]  接近大學的校長
[00:05:48.140 --> 00:05:53.340]  例如加爾文就是法國大學的校長
[00:05:53.340 --> 00:05:57.660]  洛克斯和他的好朋友
[00:05:57.660 --> 00:06:01.540]  也是蘇格蘭大學的校長
[00:06:01.540 --> 00:06:04.340]  馬丁路德本身是讀法律
[00:06:04.340 --> 00:06:06.460]  後來做傳道
[00:06:06.460 --> 00:06:08.260]  成為修士
[00:06:08.260 --> 00:06:10.540]  有另外一些其他的人
[00:06:10.540 --> 00:06:12.340]  例如約翰·胡斯
[00:06:12.340 --> 00:06:14.540]  比較早期的殉道者
[00:06:15.140 --> 00:06:19.340]  差不多影響著馬丁路德的一個很重要的人物
[00:06:19.340 --> 00:06:21.740]  相隔100年了
[00:06:21.740 --> 00:06:23.100]  約翰·胡斯
[00:06:23.100 --> 00:06:25.540]  他是在捷克
[00:06:25.540 --> 00:06:27.540]  當時叫波希米亞
[00:06:27.540 --> 00:06:30.140]  捷克大學的校長
[00:06:30.140 --> 00:06:32.220]  所以你可以看到
[00:06:32.220 --> 00:06:34.140]  都似乎有些脈絡
[00:06:34.140 --> 00:06:37.500]  神興起這些有學問的人
[00:06:37.500 --> 00:06:39.500]  至少他們能夠讀聖經
[00:06:39.500 --> 00:06:41.100]  能夠讀明聖經
[00:06:41.100 --> 00:06:43.820]  還有機會去看
[00:06:43.820 --> 00:06:46.340]  可能不只是拉丁文
[00:06:46.340 --> 00:06:48.140]  其實大部分人都懂拉丁文
[00:06:48.140 --> 00:06:49.900]  因為那時是官方語言
[00:06:49.900 --> 00:06:53.900]  他們會來看拉丁文
[00:06:53.900 --> 00:06:58.740]  當然他們更加輾轉地將自己的國家
[00:06:58.740 --> 00:07:01.740]  例如胡斯是捷克人
[00:07:01.740 --> 00:07:05.540]  他會將聖經翻譯成英文
[00:07:05.540 --> 00:07:08.220]  維克利夫翻譯成英文
[00:07:08.220 --> 00:07:12.140]  加爾文更加將法文翻譯出來
[00:07:12.140 --> 00:07:14.140]  馬丁路德翻譯成德文
[00:07:14.140 --> 00:07:16.140]  所以你可以想像到
[00:07:16.140 --> 00:07:19.140]  我們要留意
[00:07:19.140 --> 00:07:21.140]  神在一些時代裏
[00:07:21.140 --> 00:07:23.140]  當然絕對不是說
[00:07:23.140 --> 00:07:26.540]  神只會興起一些有色之士
[00:07:26.540 --> 00:07:29.540]  這個說法未必是成立的
[00:07:29.540 --> 00:07:34.540]  因為任何人都可以被神使用
[00:07:34.540 --> 00:07:38.140]  那個人是否能夠被神使用
[00:07:38.140 --> 00:07:41.140]  為什麼在這個時代
[00:07:41.140 --> 00:07:45.140]  會有這麼顯著的人物
[00:07:45.140 --> 00:07:48.140]  可能當時真的有這個需要
[00:07:48.140 --> 00:07:50.140]  第二個重點
[00:07:50.140 --> 00:07:52.140]  有一點端倪
[00:07:52.140 --> 00:07:56.140]  因為當時在十六世紀
[00:07:56.140 --> 00:08:00.140]  其實應該是橫跨十五、十六世紀
[00:08:00.140 --> 00:08:02.140]  因為約翰·胡斯
[00:08:02.140 --> 00:08:07.140]  其實很早就已經反對贖罪券
[00:08:07.140 --> 00:08:12.140]  可能是由外圍去反對教廷
[00:08:12.140 --> 00:08:17.140]  效力就差不多是以下犯上
[00:08:17.140 --> 00:08:21.140]  外人要論斷
[00:08:21.140 --> 00:08:24.140]  要想推倒整個教廷
[00:08:24.140 --> 00:08:27.140]  是很難去想像的
[00:08:27.140 --> 00:08:31.140]  所以只是成為了炮灰
[00:08:31.140 --> 00:08:40.140]  約翰·胡斯在1415年被判斷為異端
[00:08:40.140 --> 00:08:43.140]  要被火燒死
[00:08:43.140 --> 00:08:45.140]  當眾在很多人面前
[00:08:45.140 --> 00:08:47.140]  就像槍斃一樣
[00:08:47.140 --> 00:08:49.140]  要群眾去看
[00:08:49.140 --> 00:08:52.140]  所以胡斯的死的殉道
[00:08:52.140 --> 00:08:55.140]  又引起很多人
[00:08:55.140 --> 00:08:57.140]  胡斯的學說
[00:08:57.140 --> 00:09:00.140]  引起很多有學問的基督徒
[00:09:00.140 --> 00:09:02.140]  有些反思
[00:09:02.140 --> 00:09:05.140]  是不是這個人真是異端呢?
[00:09:05.140 --> 00:09:10.140]  還是天主教已經落到一個這樣的境況
[00:09:10.140 --> 00:09:14.140]  已經是到了一種權力
[00:09:14.140 --> 00:09:17.140]  到了一種絕對的腐化呢?
[00:09:17.140 --> 00:09:19.140]  隨便一個人
[00:09:19.140 --> 00:09:22.140]  很善意的提出他的論點
[00:09:22.140 --> 00:09:24.140]  說贖罪券是不應該的
[00:09:24.140 --> 00:09:33.140]  但為什麼又會遭遇被公開的殺害呢?
[00:09:33.140 --> 00:09:36.140]  還是用宗教的名義來殺害呢?
[00:09:36.140 --> 00:09:40.140]  所以引起很多人的反思
[00:09:40.140 --> 00:09:43.140]  但當然未能結合一股的
[00:09:43.140 --> 00:09:46.140]  具體的神學的勢力
[00:09:46.140 --> 00:09:50.140]  去論述如何能夠有聖經的支持
[00:09:50.140 --> 00:09:53.140]  天主教是否應該大家坐下來對話
[00:09:53.140 --> 00:09:55.140]  那時候還沒有這樣的氣候
[00:09:55.140 --> 00:09:58.140]  所以一直醞釀
[00:09:58.140 --> 00:10:00.140]  我們看到
[00:10:00.140 --> 00:10:02.140]  終於又回到贖罪券
[00:10:02.140 --> 00:10:06.140]  馬丁路德的《論綱》第95條
[00:10:06.140 --> 00:10:10.140]  其實主要集中贖罪券的利弊
[00:10:10.140 --> 00:10:11.140]  其實沒有利
[00:10:11.140 --> 00:10:13.140]  只是有弊處
[00:10:13.140 --> 00:10:15.140]  贖罪券的大概意思
[00:10:15.140 --> 00:10:17.140]  下面也說了
[00:10:17.140 --> 00:10:20.140]  信徒那個時候
[00:10:20.140 --> 00:10:23.140]  擔心死後去哪裏
[00:10:23.140 --> 00:10:26.140]  14世紀
[00:10:26.140 --> 00:10:28.140]  整個歐洲的黑死病
[00:10:28.140 --> 00:10:31.140]  瘟疫的鼠疫
[00:10:31.140 --> 00:10:35.140]  有很多年青力壯的人無端端死
[00:10:35.140 --> 00:10:37.140]  因為那時候不知道什麼疫苗
[00:10:37.140 --> 00:10:38.140]  也不懂得
[00:10:38.140 --> 00:10:42.140]  只希望等到那些疫情自己完了
[00:10:42.140 --> 00:10:45.140]  有抵抗力就算了
[00:10:45.140 --> 00:10:48.140]  所以突然無緣無故死了
[00:10:48.140 --> 00:10:51.140]  所以當時的畫都是魔鬼
[00:10:51.140 --> 00:10:56.140]  好像歐文使者那樣去抓那些人
[00:10:56.140 --> 00:11:00.140]  等於我們中國人那樣的地獄使者
[00:11:00.140 --> 00:11:02.140]  你可以想像得到
[00:11:02.140 --> 00:11:05.140]  當時的歐洲人其實很怕死
[00:11:05.140 --> 00:11:09.140]  更加怕死了之後去哪裏
[00:11:09.140 --> 00:11:11.140]  因為大家要記得
[00:11:11.140 --> 00:11:13.140]  天主教說的是
[00:11:13.140 --> 00:11:15.140]  你在今生有罪
[00:11:15.140 --> 00:11:17.140]  即是現在你再生有罪
[00:11:17.140 --> 00:11:19.140]  你就要向神父
[00:11:19.140 --> 00:11:21.140]  一定要向神父告解
[00:11:21.140 --> 00:11:26.140]  告解即是承認你做過什麼
[00:11:26.140 --> 00:11:28.140]  有碗就要說碗
[00:11:28.140 --> 00:11:30.140]  有碟就要說碟
[00:11:30.140 --> 00:11:32.140]  這樣來告解
[00:11:32.140 --> 00:11:35.140]  告解完之後
[00:11:35.140 --> 00:11:41.140]  你就要有些貢獻
[00:11:41.140 --> 00:11:42.140]  不是叫貢獻
[00:11:42.140 --> 00:11:44.140]  叫捐獻
[00:11:44.140 --> 00:11:46.140]  就是contribute(貢獻)
[00:11:46.140 --> 00:11:50.140]  當時天主教都是建教堂
[00:11:50.140 --> 00:11:54.140]  修葺和維護
[00:11:54.140 --> 00:11:56.140]  不同的牧區
[00:11:56.140 --> 00:11:58.140]  又會爭誰建得高些
[00:11:58.140 --> 00:12:00.140]  漂亮些等等
[00:12:00.140 --> 00:12:02.140]  所以不知不覺間
[00:12:02.140 --> 00:12:04.140]  在互相競爭
[00:12:04.140 --> 00:12:06.140]  在在需要的就是
[00:12:06.140 --> 00:12:09.140]  教友的十一的捐獻
[00:12:09.140 --> 00:12:12.140]  所以最好的辦法就是
[00:12:12.140 --> 00:12:14.140]  賣贖罪券
[00:12:14.140 --> 00:12:16.140]  贖罪券有兩個好處
[00:12:16.140 --> 00:12:19.140]  第一就是既然告解完
[00:12:19.140 --> 00:12:21.140]  你今生有些罪
[00:12:21.140 --> 00:12:23.140]  現在神父代表神赦免了你
[00:12:23.140 --> 00:12:25.140]  你要有些貢獻
[00:12:25.140 --> 00:12:27.140]  所以就贖罪券
[00:12:27.140 --> 00:12:29.140]  更重要的是
[00:12:29.140 --> 00:12:31.140]  第三個部分就是
[00:12:31.140 --> 00:12:33.140]  煉獄
[00:12:33.140 --> 00:12:35.140]  這是拉丁文
[00:12:35.140 --> 00:12:37.140]  我特意找了
[00:12:37.140 --> 00:12:40.140]  英文是atory
[00:12:40.140 --> 00:12:42.140]  是purgatory嗎?
[00:12:42.140 --> 00:12:44.140]  是專有名詞
[00:12:44.140 --> 00:12:46.140]  煉獄
[00:12:46.140 --> 00:12:48.140]  又不是天堂
[00:12:48.140 --> 00:12:50.140]  又不是火湖
[00:12:50.140 --> 00:12:52.140]  但是信徒
[00:12:52.140 --> 00:12:55.140]  要去到宗教的地方
[00:12:55.140 --> 00:12:57.140]  做一些保贖
[00:12:57.140 --> 00:12:59.140]  到底有多少時間呢?
[00:12:59.140 --> 00:13:01.140]  說不完的
[00:13:01.140 --> 00:13:03.140]  你的罪多些
[00:13:03.140 --> 00:13:05.140]  就要在煉獄內一些
[00:13:05.140 --> 00:13:07.140]  在天主教的時期
[00:13:07.140 --> 00:13:09.140]  不知什麼原因
[00:13:09.140 --> 00:13:11.140]  因理成變
[00:13:11.140 --> 00:13:13.140]  只要你賣贖罪券
[00:13:13.140 --> 00:13:15.140]  你賣得多
[00:13:15.140 --> 00:13:17.140]  他還沒死
[00:13:17.140 --> 00:13:19.140]  你賣贖罪券的人還沒死
[00:13:19.140 --> 00:13:21.140]  你的親人在煉獄的時間
[00:13:21.140 --> 00:13:23.140]  就可以減少
[00:13:23.140 --> 00:13:25.140]  他可以提早去天堂
[00:13:25.140 --> 00:13:27.140]  這些當時的論述
[00:13:27.140 --> 00:13:29.140]  一方面
[00:13:29.140 --> 00:13:31.140]  似乎可以令到
[00:13:31.140 --> 00:13:33.140]  怕死的歐洲人
[00:13:33.140 --> 00:13:35.140]  可以有一個保障
[00:13:35.140 --> 00:13:37.140]  我買了
[00:13:37.140 --> 00:13:39.140]  就有保障
[00:13:39.140 --> 00:13:41.140]  現在早些購票
[00:13:41.140 --> 00:13:43.140]  早些了優惠
[00:13:43.140 --> 00:13:45.140]  做了這些手續
[00:13:45.140 --> 00:13:47.140]  我就可以有一個保證
[00:13:47.140 --> 00:13:49.140]  我的親人就可以減少痛苦
[00:13:49.140 --> 00:13:51.140]  等於燒一些醫治給他
[00:13:51.140 --> 00:13:53.140]  就變成了
[00:13:53.140 --> 00:13:55.140]  還要是由
[00:13:55.140 --> 00:13:57.140]  主教神父
[00:13:57.140 --> 00:13:59.140]  牧區的領袖
[00:13:59.140 --> 00:14:01.140]  簽罰的
[00:14:01.140 --> 00:14:03.140]  他說有效
[00:14:03.140 --> 00:14:05.140]  我當然相信他
[00:14:05.140 --> 00:14:07.140]  所以
[00:14:07.140 --> 00:14:09.140]  不知不覺間
[00:14:09.140 --> 00:14:11.140]  他們這種狀況
[00:14:11.140 --> 00:14:13.140]  令到整個歐洲的人
[00:14:13.140 --> 00:14:15.140]  因為當時只有天主教
[00:14:15.140 --> 00:14:17.140]  他們很單一
[00:14:17.140 --> 00:14:19.140]  他們整個牧羊的傳道策略
[00:14:19.140 --> 00:14:21.140]  只是每個星期日
[00:14:21.140 --> 00:14:23.140]  崇拜彌撒
[00:14:23.140 --> 00:14:25.140]  沒有其他東西
[00:14:25.140 --> 00:14:27.140]  彌撒之外
[00:14:27.140 --> 00:14:29.140]  他們的教會
[00:14:29.140 --> 00:14:31.140]  就不會跳讚美操
[00:14:31.140 --> 00:14:33.140]  不會去排排舞
[00:14:33.140 --> 00:14:35.140]  不會踩單車
[00:14:35.140 --> 00:14:37.140]  會做什麼呢?
[00:14:37.140 --> 00:14:39.140]  就是要告解
[00:14:39.140 --> 00:14:41.140]  所以你找教會
[00:14:41.140 --> 00:14:43.140]  就是這些東西
[00:14:43.140 --> 00:14:45.140]  主持你的婚禮
[00:14:45.140 --> 00:14:47.140]  你的嬰孩的英鞋洗禮
[00:14:47.140 --> 00:14:49.140]  其他就沒有其他東西
[00:14:49.140 --> 00:14:51.140]  所以對整個歐洲的生活
[00:14:51.140 --> 00:14:53.140]  他們要面對的困難
[00:14:53.140 --> 00:14:55.140]  天主教好像都一概不理
[00:14:55.140 --> 00:14:57.140]  當然你去找告解的時候
[00:14:57.140 --> 00:14:59.140]  他們可能都會分享
[00:14:59.140 --> 00:15:01.140]  會給你一些牧羊
[00:15:01.140 --> 00:15:03.140]  安慰
[00:15:03.140 --> 00:15:05.140]  但是整體來說
[00:15:05.140 --> 00:15:07.140]  信仰對歐洲人來說
[00:15:07.140 --> 00:15:09.140]  當時其實是一知半解
[00:15:09.140 --> 00:15:11.140]  他們真的以為買了這張券
[00:15:11.140 --> 00:15:13.140]  就可以得到一種超度
[00:15:13.140 --> 00:15:15.140]  所以這個就會帶來
[00:15:15.140 --> 00:15:17.140]  在馬丁路德他自己親眼目擊
[00:15:17.140 --> 00:15:19.140]  就是贖罪券
[00:15:19.140 --> 00:15:21.140]  帶來的就是更加肆無忌憚
[00:15:21.140 --> 00:15:23.140]  對罪的敏感
[00:15:23.140 --> 00:15:25.140]  不強
[00:15:25.140 --> 00:15:27.140]  因為買了之後
[00:15:27.140 --> 00:15:29.140]  越買得多
[00:15:29.140 --> 00:15:31.140]  那個人就越覺得自己有一種自保
[00:15:31.140 --> 00:15:33.140]  有一種
[00:15:33.140 --> 00:15:35.140]  好像很
[00:15:35.140 --> 00:15:37.140]  有保障
[00:15:37.140 --> 00:15:39.140]  就變成他更加肆無忌憚
[00:15:39.140 --> 00:15:41.140]  來犯罪
[00:15:41.140 --> 00:15:43.140]  所以其實又會變成
[00:15:43.140 --> 00:15:45.140]  一些有錢的人
[00:15:45.140 --> 00:15:47.140]  可以更加在
[00:15:47.140 --> 00:15:49.140]  罪的敏感度上
[00:15:49.140 --> 00:15:51.140]  窮的人買不起
[00:15:51.140 --> 00:15:53.140]  又會被排擠歧視
[00:15:53.140 --> 00:15:55.140]  就變成那件事
[00:15:55.140 --> 00:15:57.140]  本來不是
[00:15:57.140 --> 00:15:59.140]  神父主教
[00:15:59.140 --> 00:16:01.140]  來卸人的罪
[00:16:01.140 --> 00:16:03.140]  慢慢不知不覺
[00:16:03.140 --> 00:16:05.140]  就建立了一種
[00:16:05.140 --> 00:16:07.140]  這樣的代理人的制度
[00:16:07.140 --> 00:16:09.140]  就帶來
[00:16:09.140 --> 00:16:11.140]  有很多衍生出來的問題
[00:16:11.140 --> 00:16:13.140]  所以
[00:16:13.140 --> 00:16:15.140]  你可以這樣說
[00:16:15.140 --> 00:16:17.140]  如果我們要去想
[00:16:17.140 --> 00:16:19.140]  我們要去反思整個宗教改革
[00:16:19.140 --> 00:16:21.140]  首先就是
[00:16:21.140 --> 00:16:23.140]  其實不是馬丁路德開始
[00:16:23.140 --> 00:16:25.140]  他原創的
[00:16:25.140 --> 00:16:27.140]  其實是由13世紀末期
[00:16:27.140 --> 00:16:29.140]  到14世紀
[00:16:29.140 --> 00:16:31.140]  其實已經有人看到
[00:16:31.140 --> 00:16:33.140]  為什麼其他普通人
[00:16:33.140 --> 00:16:35.140]  不可以
[00:16:35.140 --> 00:16:37.140]  自己讀聖經
[00:16:37.140 --> 00:16:39.140]  所以有這個威克利夫
[00:16:39.140 --> 00:16:41.140]  他是1320至1384年
[00:16:41.140 --> 00:16:43.140]  的一位
[00:16:43.140 --> 00:16:45.140]  很出色的一位學者
[00:16:45.140 --> 00:16:47.140]  他很主張
[00:16:47.140 --> 00:16:49.140]  一般人
[00:16:49.140 --> 00:16:51.140]  要有自己文字的聖經
[00:16:51.140 --> 00:16:53.140]  所以他翻譯了
[00:16:53.140 --> 00:16:55.140]  第一本英文的聖經
[00:16:55.140 --> 00:16:57.140]  當然後來還有其他
[00:16:57.140 --> 00:16:59.140]  聖經的譯本翻譯
[00:16:59.140 --> 00:17:01.140]  所以已經有這些
[00:17:01.140 --> 00:17:03.140]  之前的先賢
[00:17:03.140 --> 00:17:05.140]  來提出
[00:17:05.140 --> 00:17:09.140]  天主教的一些問題
[00:17:09.140 --> 00:17:13.140]  希望得到一個很妥善的對話
[00:17:13.140 --> 00:17:15.140]  更新
[00:17:15.140 --> 00:17:17.140]  但是招致的只是
[00:17:17.140 --> 00:17:19.140]  單方面被評為異端
[00:17:19.140 --> 00:17:21.140]  所以
[00:17:21.140 --> 00:17:23.140]  威克利夫在1415年
[00:17:23.140 --> 00:17:25.140]  為什麼會在這個時候
[00:17:25.140 --> 00:17:27.140]  已經死了很久
[00:17:27.140 --> 00:17:29.140]  已經死了30年
[00:17:29.140 --> 00:17:31.140]  被判為異端
[00:17:31.140 --> 00:17:33.140]  燒他的書
[00:17:33.140 --> 00:17:35.140]  把他的屍體遺骸
[00:17:35.140 --> 00:17:37.140]  拿出來燒
[00:17:37.140 --> 00:17:39.140]  好像鞭屍一樣
[00:17:39.140 --> 00:17:41.140]  為什麼呢?
[00:17:41.140 --> 00:17:43.140]  因為當時1415年
[00:17:43.140 --> 00:17:45.140]  約翰胡斯被燒死
[00:17:45.140 --> 00:17:47.140]  被判為異端
[00:17:47.140 --> 00:17:49.140]  所以原來
[00:17:49.140 --> 00:17:51.140]  你指出天主教教廷的問題
[00:17:51.140 --> 00:17:53.140]  你是會有這樣的下場
[00:17:53.140 --> 00:17:55.140]  但是其實
[00:17:55.140 --> 00:17:57.140]  在整個體系裏
[00:17:57.140 --> 00:17:59.140]  他們有一個很大的缺失
[00:17:59.140 --> 00:18:01.140]  整個歐洲
[00:18:01.140 --> 00:18:03.140]  不可以說是神
[00:18:03.140 --> 00:18:05.140]  藉著瘟疫
[00:18:05.140 --> 00:18:07.140]  藉著鼠疫
[00:18:07.140 --> 00:18:09.140]  不過是一個自然的
[00:18:09.140 --> 00:18:11.140]  這麼嚴重的
[00:18:11.140 --> 00:18:13.140]  大規模的會死人的
[00:18:13.140 --> 00:18:15.140]  會集體死很多人的
[00:18:15.140 --> 00:18:17.140]  瘟疫
[00:18:17.140 --> 00:18:19.140]  等於你可以想像
[00:18:19.140 --> 00:18:21.140]  如果去非洲
[00:18:21.140 --> 00:18:23.140]  那些伊波拉病毒
[00:18:23.140 --> 00:18:25.140]  突然間人們就出血死的
[00:18:25.140 --> 00:18:27.140]  是很恐怖的
[00:18:27.140 --> 00:18:29.140]  歐洲當時就是這樣
[00:18:29.140 --> 00:18:31.140]  但是教會不能夠回應
[00:18:31.140 --> 00:18:33.140]  百姓的內心驚恐
[00:18:33.140 --> 00:18:35.140]  信仰本身就是
[00:18:35.140 --> 00:18:37.140]  牧養人的心靈
[00:18:37.140 --> 00:18:39.140]  但是不行
[00:18:39.140 --> 00:18:41.140]  但是又不知道
[00:18:41.140 --> 00:18:43.140]  有什麼辦法
[00:18:43.140 --> 00:18:45.140]  因為信徒不懂得
[00:18:45.140 --> 00:18:47.140]  和你看聖經
[00:18:47.140 --> 00:18:49.140]  看神學的東西
[00:18:49.140 --> 00:18:51.140]  所以只會落在一種
[00:18:51.140 --> 00:18:53.140]  僵化的買贖罪券
[00:18:53.140 --> 00:18:55.140]  告解
[00:18:55.140 --> 00:18:57.140]  但是實際上
[00:18:57.140 --> 00:18:59.140]  信仰沒有真正的更新
[00:18:59.140 --> 00:19:01.140]  所以
[00:19:01.140 --> 00:19:03.140]  你可以想像到
[00:19:03.140 --> 00:19:05.140]  去到馬丁路德的出現
[00:19:05.140 --> 00:19:07.140]  帶來的
[00:19:07.140 --> 00:19:09.140]  在這個缺失裏面
[00:19:09.140 --> 00:19:11.140]  有幾樣東西
[00:19:11.140 --> 00:19:13.140]  是馬丁路德
[00:19:13.140 --> 00:19:15.140]  他在教內
[00:19:15.140 --> 00:19:17.140]  神的工作
[00:19:17.140 --> 00:19:19.140]  在自己教廷裏面
[00:19:19.140 --> 00:19:21.140]  一個有心的年輕人
[00:19:21.140 --> 00:19:23.140]  一個經歷過
[00:19:23.140 --> 00:19:25.140]  上主聖靈更新的年輕人
[00:19:25.140 --> 00:19:27.140]  他自己
[00:19:27.140 --> 00:19:29.140]  很認真
[00:19:29.140 --> 00:19:31.140]  探求自己的內心
[00:19:31.140 --> 00:19:33.140]  發現自己
[00:19:33.140 --> 00:19:35.140]  根本沒有力量
[00:19:35.140 --> 00:19:37.140]  去面對自己的軟弱
[00:19:37.140 --> 00:19:39.140]  但是當時教廷
[00:19:39.140 --> 00:19:41.140]  不斷宣傳
[00:19:41.140 --> 00:19:43.140]  他們只需要成為主教
[00:19:43.140 --> 00:19:45.140]  就會自然成為聖品人
[00:19:45.140 --> 00:19:47.140]  其他的信徒
[00:19:47.140 --> 00:19:49.140]  只不過是一些平民的信徒
[00:19:49.140 --> 00:19:51.140]  將聖人
[00:19:51.140 --> 00:19:53.140]  和普通的平民
[00:19:53.140 --> 00:19:55.140]  有一個階層
[00:19:55.140 --> 00:19:57.140]  所以
[00:19:57.140 --> 00:19:59.140]  這些聖品人
