
[00:00:00.000 --> 00:00:02.000]  請每位主人平安
[00:08:09.500 --> 00:08:13.500]  但又很反映到人性的貪婪
[00:08:13.500 --> 00:08:16.500]  在南非開普敦
[00:08:16.500 --> 00:08:19.500]  有一個女生大學生
[00:08:19.500 --> 00:08:21.500]  18歲
[00:08:21.500 --> 00:08:24.500]  她就不知道什麼緣故
[00:08:24.500 --> 00:08:27.500]  可以拿到一些政府提供的
[00:08:27.500 --> 00:08:29.500]  一些救濟的食物
[00:08:29.500 --> 00:08:32.500]  每個月有1400個
[00:08:32.500 --> 00:08:36.500]  克里南非的錢幣
[00:08:36.500 --> 00:08:38.500]  那個幣值
[00:08:38.500 --> 00:08:40.500]  1400當400元
[00:08:40.500 --> 00:08:42.500]  1400元
[00:08:42.500 --> 00:08:44.500]  但突然有一天
[00:08:44.500 --> 00:08:48.500]  在2017年的6月1號
[00:08:48.500 --> 00:08:51.500]  她去打保看看戶口
[00:08:51.500 --> 00:08:55.500]  那個月入了1400萬
[00:08:55.500 --> 00:08:58.500]  1400元變成1400萬
[00:08:58.500 --> 00:09:00.500]  她當然不相信
[00:09:00.500 --> 00:09:02.500]  當然去按機
[00:09:02.500 --> 00:09:04.500]  按到
[00:09:04.500 --> 00:09:06.500]  每個月1400元
[00:09:06.500 --> 00:09:09.500]  突然間那個戶口有1400萬
[00:09:09.500 --> 00:09:12.500]  你猜一下她會怎樣做呢
[00:09:12.500 --> 00:09:16.500]  相信一個沒有神生命的人
[00:09:16.500 --> 00:09:22.500]  是政府的程序搞錯
[00:09:22.500 --> 00:09:25.500]  她瘋狂的購物
[00:09:25.500 --> 00:09:27.500]  瘋狂的用
[00:09:27.500 --> 00:09:30.500]  用到當政府真正發現的時候
[00:09:30.500 --> 00:09:32.500]  是73日後
[00:09:32.500 --> 00:09:34.500]  她用了多少錢呢
[00:09:34.500 --> 00:09:36.500]  1400萬
[00:09:36.500 --> 00:09:39.500]  結合港幣是600萬
[00:09:39.500 --> 00:09:41.500]  她在73日裏面
[00:09:41.500 --> 00:09:43.500]  未被發現
[00:09:43.500 --> 00:09:45.500]  她感覺很驚訝
[00:09:45.500 --> 00:09:47.500]  為什麼會這麼有錢呢
[00:09:47.500 --> 00:09:50.500]  突然間成為了富婆
[00:09:50.500 --> 00:09:53.500]  用了53萬
[00:09:53.500 --> 00:09:55.500]  每天買名牌
[00:09:55.500 --> 00:09:57.500]  盡量去揮霍
[00:09:57.500 --> 00:09:59.500]  終於第73日
[00:09:59.500 --> 00:10:01.500]  被政府發現了
[00:10:01.500 --> 00:10:05.500]  還不是政府突然間找到的錯誤
[00:10:05.500 --> 00:10:07.500]  是超級市場裏面
[00:10:07.500 --> 00:10:11.500]  她無意中將那個收據放下
[00:10:11.500 --> 00:10:13.500]  人家看到
[00:10:13.500 --> 00:10:15.500]  為什麼這個女孩會這麼有錢呢
[00:10:15.500 --> 00:10:19.500]  才告發她
[00:10:19.500 --> 00:10:21.500]  法官來到她說
[00:10:21.500 --> 00:10:23.500]  她那種貪婪
[00:10:23.500 --> 00:10:26.500]  是有意識地去做這些事情
[00:10:26.500 --> 00:10:28.500]  每天每天這樣做
[00:10:28.500 --> 00:10:31.500]  跟她的同學朋友
[00:10:31.500 --> 00:10:33.500]  她在這個驚訝裏面
[00:10:33.500 --> 00:10:35.500]  她所表現出來的
[00:10:35.500 --> 00:10:39.500]  法官對她很無情的譴責
[00:10:39.500 --> 00:10:42.500]  你作為一個這麼有知識的大學生
[00:10:42.500 --> 00:10:44.500]  你本來是拿著救濟金的
[00:10:44.500 --> 00:10:47.500]  那個是基本給你的食物的
[00:10:47.500 --> 00:10:49.500]  1400元
[00:10:49.500 --> 00:10:51.500]  但是入多了很多零之後
[00:10:51.500 --> 00:10:54.500]  你居然間這樣據為己有
[00:10:54.500 --> 00:10:56.500]  還要來盡量去揮霍
[00:10:56.500 --> 00:10:59.500]  判了她五年監禁
[00:10:59.500 --> 00:11:02.500]  後來輾轉
[00:11:02.500 --> 00:11:04.500]  因為她的稅數
[00:11:04.500 --> 00:11:08.500]  就可以來去守行為
[00:11:08.500 --> 00:11:10.500]  香港應該不行了
[00:11:10.500 --> 00:11:12.500]  可以不用坐牢
[00:11:12.500 --> 00:11:14.500]  還有就是
[00:11:14.500 --> 00:11:15.500]  不知道什麼原因
[00:11:15.500 --> 00:11:17.500]  那個辯護的律師幫她辯護
[00:11:17.500 --> 00:11:19.500]  可以令到她那53萬
[00:11:19.500 --> 00:11:21.500]  不用還給政府
[00:11:21.500 --> 00:11:24.500]  那就是說她賺了五十多萬
[00:11:24.500 --> 00:11:26.500]  這個就是
[00:11:26.500 --> 00:11:29.500]  我們想一想這個驚訝
[00:11:29.500 --> 00:11:32.500]  帶給她的一個
[00:11:32.500 --> 00:11:35.500]  可以以為是濫用的一個
[00:11:35.500 --> 00:11:37.500]  這樣的行為
[00:11:37.500 --> 00:11:40.500]  來去將本來納稅人
[00:11:40.500 --> 00:11:43.500]  要資助這些有困難的大學生
[00:11:43.500 --> 00:11:45.500]  的一些生活費
[00:11:45.500 --> 00:11:47.500]  她拿來這樣濫用
[00:11:47.500 --> 00:11:50.500]  各位你看一看這段聖經
[00:11:50.500 --> 00:11:52.500]  在之前那段
[00:11:52.500 --> 00:11:55.500]  有一個叫做茉達拉的瑪利亞
[00:11:55.500 --> 00:11:57.500]  和另外兩個婦人
[00:11:57.500 --> 00:11:59.500]  剛才我們沒有讀的
[00:11:59.500 --> 00:12:01.500]  第一到第八節
[00:12:01.500 --> 00:12:04.500]  給我們有很大的感動
[00:12:04.500 --> 00:12:06.500]  這幾位的婦女
[00:12:06.500 --> 00:12:09.500]  曾經主耶穌幫她
[00:12:09.500 --> 00:12:12.500]  她們是帶著一份的等待
[00:12:12.500 --> 00:12:15.500]  因為安息日什麼都不准做
[00:12:15.500 --> 00:12:17.500]  安息日一完
[00:12:17.500 --> 00:12:19.500]  她們就第一時間
[00:12:19.500 --> 00:12:20.500]  很早很早
[00:12:20.500 --> 00:12:22.500]  她們三個人
[00:12:22.500 --> 00:12:23.500]  這個第二節
[00:12:23.500 --> 00:12:25.500]  就跑到墳墓
[00:12:25.500 --> 00:12:27.500]  然後令她們很驚訝
[00:12:27.500 --> 00:12:29.500]  很驚訝的地方
[00:12:29.500 --> 00:12:30.500]  你可以預想得到
[00:12:30.500 --> 00:12:31.500]  構想得到
[00:12:31.500 --> 00:12:33.500]  她們在墳墓裏面
[00:12:33.500 --> 00:12:35.500]  預計會發生的就是
[00:12:35.500 --> 00:12:37.500]  那個大的石頭
[00:12:37.500 --> 00:12:39.500]  其實是那個墓門
[00:12:39.500 --> 00:12:41.500]  因為是用自然的
[00:12:41.500 --> 00:12:43.500]  造成的一個山洞
[00:12:43.500 --> 00:12:46.500]  用一個大很大的石頭
[00:12:46.500 --> 00:12:50.500]  是有羅馬的兵丁
[00:12:50.500 --> 00:12:53.500]  來蓋了一個封條
[00:12:53.500 --> 00:12:56.500]  基本上是沒有辦法打開的
[00:12:56.500 --> 00:12:58.500]  她們想著的只是
[00:12:58.500 --> 00:13:00.500]  到時如果有兵丁在的時候
[00:13:00.500 --> 00:13:03.500]  能不能夠打開墓門呢
[00:13:03.500 --> 00:13:05.500]  因為裏面的人已經死了
[00:13:05.500 --> 00:13:07.500]  也過了安息日
[00:13:07.500 --> 00:13:09.500]  我們想去告末
[00:13:09.500 --> 00:13:12.500]  其實不是再用什麼香料
[00:13:12.500 --> 00:13:14.500]  其實是防腐
[00:13:14.500 --> 00:13:16.500]  防臭
[00:13:16.500 --> 00:13:18.500]  她們是想著這樣
[00:13:18.500 --> 00:13:20.500]  但相信令她們很大的驚訝
[00:13:20.500 --> 00:13:22.500]  就是她們在清早見到的
[00:13:22.500 --> 00:13:24.500]  就是第四節
[00:13:24.500 --> 00:13:26.500]  那石頭原來很大
[00:13:26.500 --> 00:13:28.500]  她們抬頭一看
[00:13:28.500 --> 00:13:32.500]  卻見到石頭已經滾開
[00:13:32.500 --> 00:13:34.500]  各位你有沒有想過
[00:13:34.500 --> 00:13:36.500]  你去尋找耶穌的屍體
[00:13:36.500 --> 00:13:40.500]  你會有一個這麼大的驚訝呢
[00:13:40.500 --> 00:13:41.500]  復活的主
[00:13:41.500 --> 00:13:43.500]  給這三個婦人
[00:13:43.500 --> 00:13:47.500]  有一個很大的意外驚喜
[00:13:47.500 --> 00:13:50.500]  就是她們想著用什麼辦法
[00:13:50.500 --> 00:13:53.500]  來接觸到耶穌的屍體
[00:13:53.500 --> 00:13:55.500]  就用她們預備好的香料
[00:13:55.500 --> 00:13:59.500]  幫助耶穌防腐防臭
[00:13:59.500 --> 00:14:01.500]  但是第二個驚訝
[00:14:01.500 --> 00:14:03.500]  大家都可以見到
[00:14:03.500 --> 00:14:05.500]  第五節
[00:14:05.500 --> 00:14:07.500]  沒有了屍體
[00:14:07.500 --> 00:14:10.500]  見到的是一個天使
[00:14:10.500 --> 00:14:12.500]  一個少年人
[00:14:12.500 --> 00:14:15.500]  天使變成一個少年人的樣子
[00:14:15.500 --> 00:14:17.500]  可以見到
[00:14:17.500 --> 00:14:19.500]  可以對話
[00:14:19.500 --> 00:14:21.500]  你想一下這個驚訝
[00:14:21.500 --> 00:14:23.500]  沒有了石頭
[00:14:23.500 --> 00:14:24.500]  沒有了屍體
[00:14:24.500 --> 00:14:27.500]  但有一個少年人坐在墳墓裏面
[00:14:27.500 --> 00:14:30.500]  天未亮
[00:14:30.500 --> 00:14:31.500]  你可以想像到
[00:14:31.500 --> 00:14:33.500]  如果去和合石
[00:14:33.500 --> 00:14:35.500]  見到這樣的情景
[00:14:35.500 --> 00:14:37.500]  你會害怕
[00:14:37.500 --> 00:14:38.500]  這個驚訝
[00:14:38.500 --> 00:14:40.500]  這個意外的收穫
[00:14:40.500 --> 00:14:42.500]  更加重要的是
[00:14:42.500 --> 00:14:44.500]  當這個少年人和他們說的時候
[00:14:44.500 --> 00:14:47.500]  這個少年人穿著白袍
[00:14:47.500 --> 00:14:49.500]  就甚驚恐
[00:14:49.500 --> 00:14:50.500]  很正常
[00:14:50.500 --> 00:14:51.500]  三個婦人
[00:14:51.500 --> 00:14:53.500]  他們來到這個墳墓的時候
[00:14:53.500 --> 00:14:55.500]  那個少年人就和他們說
[00:14:55.500 --> 00:14:57.500]  不要驚恐
[00:14:57.500 --> 00:15:01.500]  你們尋找的這位釘十字架的拿撒勒人耶穌
[00:15:01.500 --> 00:15:03.500]  他已經復活了
[00:15:03.500 --> 00:15:05.500]  不在這裏了
[00:15:05.500 --> 00:15:07.500]  這個更加大的驚恐
[00:15:07.500 --> 00:15:09.500]  死了
[00:15:09.500 --> 00:15:11.500]  大家都預期
[00:15:11.500 --> 00:15:13.500]  一定是死了
[00:15:13.500 --> 00:15:15.500]  人不能復生
[00:15:15.500 --> 00:15:16.500]  死了
[00:15:16.500 --> 00:15:20.500]  在他們有限的眼光
[00:15:20.500 --> 00:15:22.500]  能夠預想的
[00:15:22.500 --> 00:15:24.500]  耶穌多偉大都好
[00:15:24.500 --> 00:15:27.500]  死亡吞噬了他
[00:15:27.500 --> 00:15:29.500]  整個十字架的刑罰
[00:15:29.500 --> 00:15:32.500]  已經將耶穌完全吞噬了
[00:15:32.500 --> 00:15:34.500]  大家接受的現實
[00:15:34.500 --> 00:15:36.500]  包括門徒
[00:15:36.500 --> 00:15:38.500]  何況幾個婦女呢
[00:15:38.500 --> 00:15:40.500]  能夠做的就是
[00:15:40.500 --> 00:15:42.500]  盡量讓耶穌
[00:15:42.500 --> 00:15:46.500]  不是繼續被人這樣
[00:15:46.500 --> 00:15:51.500]  不光彩的埋葬
[00:15:51.500 --> 00:15:54.500]  可以是這樣
[00:15:54.500 --> 00:15:55.500]  但是
[00:15:55.500 --> 00:15:58.500]  各位你覺得很奇妙的一件事
[00:15:58.500 --> 00:16:02.500]  就是少年人向這三個婦女的宣告
[00:16:02.500 --> 00:16:07.500]  一心充滿了愛對主耶穌的敬重
[00:16:07.500 --> 00:16:09.500]  換來的是
[00:16:09.500 --> 00:16:11.500]  一而再的驚訝
[00:16:11.500 --> 00:16:13.500]  換來的就是
[00:16:13.500 --> 00:16:15.500]  這個驚訝到底是一個幻覺
[00:16:15.500 --> 00:16:17.500]  還是一個事實呢
[00:16:17.500 --> 00:16:19.500]  是不是生命的主
[00:16:19.500 --> 00:16:21.500]  真的向我們三個婦人顯現呢
[00:16:21.500 --> 00:16:23.500]  半信半疑
[00:16:23.500 --> 00:16:25.500]  似乎是當時的狀態
[00:16:25.500 --> 00:16:27.500]  是當時他們的內心
[00:16:27.500 --> 00:16:30.500]  已經復活
[00:16:30.500 --> 00:16:32.500]  不在這裏了
[00:16:32.500 --> 00:16:34.500]  在哪裏呢
[00:16:34.500 --> 00:16:36.500]  接著少年人就說
[00:16:36.500 --> 00:16:38.500]  你們來看他的地方
[00:16:38.500 --> 00:16:41.500]  就是那個空的墳墓
[00:16:41.500 --> 00:16:43.500]  什麼都沒有
[00:16:43.500 --> 00:16:45.500]  第七節
[00:16:45.500 --> 00:16:48.500]  你們可以去告訴他的門徒
[00:16:48.500 --> 00:16:50.500]  剛才我說的
[00:16:50.500 --> 00:16:53.500]  最重要令人驚訝的就是彼得
[00:16:53.500 --> 00:16:56.500]  你們可以去告訴他的門徒
[00:16:56.500 --> 00:16:58.500]  和彼得
[00:16:58.500 --> 00:17:01.500]  為什麼要特別強調彼得
[00:17:01.500 --> 00:17:04.500]  一定要去加利利
[00:17:04.500 --> 00:17:06.500]  去見復活的耶穌呢
[00:17:06.500 --> 00:17:08.500]  其實回頭看
[00:17:08.500 --> 00:17:09.500]  你就會看到
[00:17:09.500 --> 00:17:11.500]  在第十五章
[00:17:11.500 --> 00:17:13.500]  已經告訴我們
[00:17:13.500 --> 00:17:17.500]  彼得是這樣來否認耶穌
[00:17:17.500 --> 00:17:21.500]  這是我們大家一早已經知道的事實
[00:17:21.500 --> 00:17:23.500]  在這裏的時候
[00:17:23.500 --> 00:17:24.500]  這個少年人
[00:17:24.500 --> 00:17:26.500]  這個天使
[00:17:26.500 --> 00:17:28.500]  和這三個婦人
[00:17:28.500 --> 00:17:30.500]  來講的時候
[00:17:30.500 --> 00:17:33.500]  他們帶著的是充滿恐懼的驚訝
[00:17:33.500 --> 00:17:35.500]  來聽到
[00:17:35.500 --> 00:17:38.500]  見到眼前的事實
[00:17:38.500 --> 00:17:40.500]  然後他們就來到去
[00:17:40.500 --> 00:17:42.500]  再聽到一個
[00:17:42.500 --> 00:17:44.500]  他們要帶的訊息
[00:17:44.500 --> 00:17:48.500]  回去耶路撒冷的
[00:17:48.500 --> 00:17:51.500]  似乎就是馬可樓
[00:17:51.500 --> 00:17:55.500]  來報這個訊息
[00:17:55.500 --> 00:17:58.500]  三個婦女帶著這個訊息
[00:17:58.500 --> 00:18:01.500]  回去告訴門徒
[00:18:01.500 --> 00:18:03.500]  然後就告訴我們
[00:18:03.500 --> 00:18:05.500]  第八節
[00:18:05.500 --> 00:18:07.500]  他們就出來
[00:18:07.500 --> 00:18:09.500]  從墳墓那裏逃跑
[00:18:09.500 --> 00:18:12.500]  又發抖又驚奇
[00:18:12.500 --> 00:18:14.500]  什麼也不告訴人
[00:18:14.500 --> 00:18:17.500]  因為他們害怕
[00:18:17.500 --> 00:18:18.500]  這個驚訝
[00:18:18.500 --> 00:18:20.500]  這個驚恐
[00:18:20.500 --> 00:18:22.500]  一直都沒有消退
[00:18:22.500 --> 00:18:24.500]  到底他們的內心
[00:18:24.500 --> 00:18:26.500]  當時的心情
[00:18:26.500 --> 00:18:29.500]  到底對這個訊息
[00:18:29.500 --> 00:18:31.500]  是深信不疑
[00:18:31.500 --> 00:18:34.500]  還是他們在恐懼裏面
[00:18:34.500 --> 00:18:36.500]  以為只是一個幻覺
[00:18:36.500 --> 00:18:38.500]  發生在他們的內心
[00:18:38.500 --> 00:18:40.500]  是他們一個心靈的投射
[00:18:40.500 --> 00:18:42.500]  太愛耶穌了
[00:18:42.500 --> 00:18:44.500]  太掛念耶穌了
[00:18:44.500 --> 00:18:46.500]  所以有這個幻覺
[00:18:46.500 --> 00:18:48.500]  但似乎又不是
[00:18:48.500 --> 00:18:51.500]  這個人真的邀請他們去看
[00:18:51.500 --> 00:18:53.500]  和來到去
[00:18:53.500 --> 00:18:55.500]  真的給他們一個訊息
[00:18:55.500 --> 00:18:57.500]  帶回馬可樓上
[00:18:57.500 --> 00:19:01.500]  現在聚會的十一個門徒
[00:19:01.500 --> 00:19:05.500]  因為猶太已經死了
[00:19:05.500 --> 00:19:07.500]  就是我們開始看的
[00:19:07.500 --> 00:19:09.500]  第九節這段聖經
[00:19:09.500 --> 00:19:12.500]  提到七天的第一天清早
[00:19:12.500 --> 00:19:15.500]  主耶穌復活的這個情景
[00:19:15.500 --> 00:19:17.500]  他再一次提到
[00:19:17.500 --> 00:19:20.500]  向這個末大拉的瑪利亞
[00:19:20.500 --> 00:19:21.500]  來顯現
[00:19:21.500 --> 00:19:23.500]  來告訴我們
[00:19:23.500 --> 00:19:26.500]  馬可特別強調
[00:19:26.500 --> 00:19:28.500]  末大拉的瑪利亞
[00:19:28.500 --> 00:19:30.500]  他在他的人生
[00:19:30.500 --> 00:19:33.500]  怎樣遇過耶穌
[00:19:33.500 --> 00:19:36.500]  耶穌怎樣改變他的生命
[00:19:36.500 --> 00:19:37.500]  耶穌未死之前
[00:19:37.500 --> 00:19:39.500]  在他傳道的日子
[00:19:39.500 --> 00:19:42.500]  怎樣來讓這個末大拉的瑪利亞
