
[00:00:00.000 --> 00:00:02.000]  頂尖去平安
[00:02:26.520 --> 00:02:29.160]  真是晶瑩剔透
[00:02:29.160 --> 00:02:32.880]  裏面是一塊很漂亮很漂亮的玉石
[00:02:32.880 --> 00:02:38.240]  所以他就將這塊玉石雕了很漂亮的東西
[00:02:38.240 --> 00:02:42.120]  在歷史上就叫做和氏璧
[00:02:42.120 --> 00:02:45.920]  這個楚文王很欣賞這個人
[00:02:45.920 --> 00:02:49.680]  很欣賞這個人不屈不撓
[00:02:49.680 --> 00:02:52.280]  雖然別人不信他
[00:02:52.280 --> 00:02:55.680]  但他覺得這件事是真的時候
[00:02:55.680 --> 00:02:57.680]  他就堅持到底
[00:02:57.680 --> 00:02:59.680]  所以這個楚文王就說
[00:02:59.680 --> 00:03:03.680]  此人真是一個板不倒之傭
[00:03:03.680 --> 00:03:07.920]  即是說這個人只要堅持那件事是真的話
[00:03:07.920 --> 00:03:09.920]  你無論怎樣推他都好
[00:03:09.920 --> 00:03:11.920]  他都不會跌倒的
[00:03:11.920 --> 00:03:17.120]  同樣在這段經文裏面給我們看到
[00:03:17.120 --> 00:03:20.920]  耶穌基督知道在這個世界上
[00:03:20.920 --> 00:03:23.920]  很多的引誘很多的陷阱
[00:03:23.920 --> 00:03:28.720]  他也都知道人性有很多的軟弱
[00:03:28.720 --> 00:03:33.400]  但祂期盼每一個信徒不要無止境地
[00:03:33.400 --> 00:03:37.120]  陷入一些軟弱一些犯罪裏面
[00:03:37.120 --> 00:03:40.320]  祂盼望人在軟弱之後
[00:03:40.320 --> 00:03:45.120]  他能夠回轉能夠再一次站起來
[00:03:45.120 --> 00:03:49.120]  並且要去建立其他的弟兄
[00:03:49.120 --> 00:03:54.120]  今天我們就藉著耶穌基督在最後的如意節晚餐
[00:03:54.120 --> 00:03:56.120]  之後去和門徒聊天
[00:03:56.120 --> 00:03:58.120]  這一段經文的訊息
[00:03:58.120 --> 00:04:01.120]  我們彼此的鼓勵
[00:04:01.120 --> 00:04:04.120]  在第一方面
[00:04:04.120 --> 00:04:07.120]  我們看到耶穌基督
[00:04:07.120 --> 00:04:09.120]  他這個
[00:04:09.120 --> 00:04:13.120]  耶穌基督他稱呼這個彼得
[00:04:13.120 --> 00:04:16.120]  過往他一直都叫他彼得
[00:04:16.120 --> 00:04:20.120]  但去到這裏他就叫他西門
[00:04:20.120 --> 00:04:24.120]  耶穌基督為何在這裏突然間轉變呢
[00:04:24.120 --> 00:04:28.120]  因為耶穌基督要彼得知道一件事
[00:04:28.120 --> 00:04:31.120]  當他認識了他
[00:04:31.120 --> 00:04:33.120]  接觸了耶穌之後
[00:04:33.120 --> 00:04:36.120]  他的生命不斷地改變
[00:04:36.120 --> 00:04:41.120]  西門這個名字當然是彼得的爸爸幫他改
[00:04:41.120 --> 00:04:45.120]  這在古希伯來文裏的意思是
[00:04:45.120 --> 00:04:48.120]  沙漠或一些很荒涼的地方
[00:04:48.120 --> 00:04:50.120]  沒有甚麼用處
[00:04:50.120 --> 00:04:52.120]  他爸爸為他改這個名字的時候
[00:04:52.120 --> 00:04:55.120]  其實就代表著猶太人
[00:04:55.120 --> 00:04:57.120]  在長期亡國之後
[00:04:57.120 --> 00:05:00.120]  一直本來想著快點復國
[00:05:00.120 --> 00:05:03.120]  但都好像沒有甚麼盼望
[00:05:03.120 --> 00:05:08.120]  他在表達他裏面的絕望
[00:05:08.120 --> 00:05:11.120]  他內心的那種心態
[00:05:11.120 --> 00:05:16.120]  但耶穌基督在他第一次見到西門的時候
[00:05:16.120 --> 00:05:21.120]  他就立即幫西門改了一個希臘的文字
[00:05:21.120 --> 00:05:23.120]  就叫做彼得
[00:05:23.120 --> 00:05:29.120]  彼得的意思就指到一塊很大很大的石頭
[00:05:29.120 --> 00:05:35.120]  應該正式來說是說到一塊很大很大的盆石
[00:05:35.120 --> 00:05:38.120]  要彼得的生命去改變
[00:05:38.120 --> 00:05:43.120]  從一個枯乾沒有甚麼盼望的沙漠地
[00:05:43.120 --> 00:05:51.120]  變成一個很堅穩的很穩妥的盆石
[00:05:51.120 --> 00:05:57.120]  要將這個沙漠地變成一塊一塊的大盆石
[00:05:57.120 --> 00:06:02.120]  在整個自然界裏面是沒有甚麼可能的
[00:06:02.120 --> 00:06:06.120]  之後就要從一塊大石頭
[00:06:06.120 --> 00:06:10.120]  經過不知多少千萬年甚至多少億年
[00:06:10.120 --> 00:06:16.120]  才經過風化或日曬雨淋
[00:06:16.120 --> 00:06:20.120]  然後才可以將一塊很大很大的石頭
[00:06:20.120 --> 00:06:22.120]  一路去打碎
[00:06:22.120 --> 00:06:27.120]  變成一些小石頭、變成一些沙粒
[00:06:27.120 --> 00:06:31.120]  然後才變成一個沙漠地
[00:06:31.120 --> 00:06:37.120]  但要倒轉將這個沙粒變成一個大盆石
[00:06:37.120 --> 00:06:41.120]  是沒有甚麼可能的
[00:06:41.120 --> 00:06:44.120]  但就算沒有可能也好
[00:06:44.120 --> 00:06:49.120]  就算要將一塊石頭經過很多很多年
[00:06:49.120 --> 00:06:51.120]  變成細沙
[00:06:51.120 --> 00:06:53.120]  這個也是很困難的
[00:06:53.120 --> 00:06:57.120]  不知道要經過多少千萬年多少億年
[00:06:57.120 --> 00:07:07.120]  何況要將一個人改變是很難的
[00:07:07.120 --> 00:07:13.120]  但我們知道在耶穌基督裏面沒有難成就的事
[00:07:13.120 --> 00:07:19.120]  人有自己的意志、有自己的選擇、有自己的喜好
[00:07:19.120 --> 00:07:23.120]  再加上在這個世界的引誘
[00:07:23.120 --> 00:07:25.120]  再加上周圍的壓力
[00:07:25.120 --> 00:07:30.120]  我們裏面的罪惡、裏面的軟弱
[00:07:30.120 --> 00:07:34.120]  會加強我們裏面的劣根性
[00:07:34.120 --> 00:07:37.120]  但耶穌基督見彼得的時候
[00:07:37.120 --> 00:07:39.120]  他就有宣告
[00:07:39.120 --> 00:07:44.120]  你不再是一個沙漠、不再是一個荒涼的生命
[00:07:44.120 --> 00:07:51.120]  你要成為一個堅大穩固的盆石
[00:07:51.120 --> 00:07:55.120]  使徒彼得原本是一個打魚佬
[00:07:55.120 --> 00:07:57.120]  沒有什麼學識
[00:07:57.120 --> 00:08:00.120]  可能說話粗聲粗氣
[00:08:00.120 --> 00:08:04.120]  還有他的性格又直率又衝動
[00:08:04.120 --> 00:08:06.120]  我們從聖經裏面看到
[00:08:06.120 --> 00:08:09.120]  當耶穌在這個水面走的時候
[00:08:09.120 --> 00:08:12.120]  他覺得多有趣多好
[00:08:12.120 --> 00:08:13.120]  他沒有想過自己的能力
[00:08:13.120 --> 00:08:15.120]  沒有想過自己的信心
[00:08:15.120 --> 00:08:18.120]  一下子就跳下船又要走過去了
[00:08:18.120 --> 00:08:20.120]  當他突然間想一想
[00:08:20.120 --> 00:08:21.120]  咦?這是什麼來的?
[00:08:21.120 --> 00:08:23.120]  於是就沉下了
[00:08:23.120 --> 00:08:29.120]  當他知道耶穌基督將要上耶路撒冷受死的時候
[00:08:29.120 --> 00:08:31.120]  他又想都沒有想過
[00:08:31.120 --> 00:08:33.120]  就拉近耶穌一邊說
[00:08:33.120 --> 00:08:38.120]  喂!耶穌不要啊!上那條路很危險的
[00:08:38.120 --> 00:08:41.120]  當在赫西瑪利園的時候
[00:08:41.120 --> 00:08:42.120]  耶穌被拉
[00:08:42.120 --> 00:08:46.120]  哪一個門徒立即拔出刀來
[00:08:46.120 --> 00:08:50.120]  把大祭司的僕人的耳朵斬下來
[00:08:50.120 --> 00:08:54.120]  就是彼得
[00:08:54.120 --> 00:08:57.120]  但耶穌呼召彼得的時候
[00:08:57.120 --> 00:09:02.120]  他有很長遠的眼光
[00:09:02.120 --> 00:09:04.120]  他知道彼得這個人
[00:09:04.120 --> 00:09:06.120]  雖然是一個很年輕
[00:09:06.120 --> 00:09:10.120]  也是一個很魯莽的打魚仔
[00:09:10.120 --> 00:09:13.120]  但他將來在耶穌基督訓練下
[00:09:13.120 --> 00:09:17.120]  他變成一個傳遞真理的人
[00:09:17.120 --> 00:09:23.120]  所以彼得是他第一批所選召的門徒
[00:09:23.120 --> 00:09:30.120]  而彼得也成為了初期教會的十二使徒之一
[00:09:30.120 --> 00:09:35.120]  彼得一路認識一路跟隨耶穌的時候
[00:09:35.120 --> 00:09:41.120]  他越來越加深了他對耶穌基督的認識
[00:09:41.120 --> 00:09:45.120]  他看到耶穌基督醫病、趕鬼
[00:09:45.120 --> 00:09:48.120]  又叫到聾的又聽見
[00:09:48.120 --> 00:09:50.120]  呸的又行動
[00:09:50.120 --> 00:09:54.120]  最重要的是他看到耶穌基督
[00:09:54.120 --> 00:09:59.120]  他自己死後三天就復活了
[00:09:59.120 --> 00:10:05.120]  所以當彼得經歷了更多的事情
[00:10:05.120 --> 00:10:10.120]  他看到原來耶穌基督真是上帝的兒子
[00:10:10.120 --> 00:10:15.120]  就是那位拯救世人的尼塞亞的時候
[00:10:15.120 --> 00:10:20.120]  他就堅心一致地跟隨耶穌
[00:10:20.120 --> 00:10:23.120]  到彼得晚年的時候
[00:10:23.120 --> 00:10:30.120]  雖然周圍的壁壩、壁壩的基督徒是很利害的
[00:10:30.120 --> 00:10:34.120]  而當時羅馬的君王尼祿
[00:10:34.120 --> 00:10:37.120]  他因為很想修葺整座的羅馬城
[00:10:37.120 --> 00:10:41.120]  但是又怕有很多人的異議
[00:10:41.120 --> 00:10:43.120]  又說無端端為什麼要拆了它
[00:10:43.120 --> 00:10:47.120]  所以他就放火燒了這個羅馬城
[00:10:47.120 --> 00:10:51.120]  然後就賴在基督徒那裡做的
[00:10:51.120 --> 00:10:57.120]  以致這個基督徒就受了很大的逼迫
[00:10:57.120 --> 00:11:03.120]  彼得也在那段時間被抓甚至被處決
[00:11:03.120 --> 00:11:07.120]  歷史就說他誤判了
[00:11:07.120 --> 00:11:10.120]  好像耶穌基督那樣去死
[00:11:10.120 --> 00:11:16.120]  他叫那些兵丁去將他倒釘十字架
[00:11:16.120 --> 00:11:19.120]  從彼得的生命裡面
[00:11:19.120 --> 00:11:22.120]  我們看到人相信了耶穌
[00:11:22.120 --> 00:11:24.120]  跟隨了耶穌之後
[00:11:24.120 --> 00:11:27.120]  他的生命就會變質了
[00:11:27.120 --> 00:11:30.120]  會由一個沙漠一個很枯乾
[00:11:30.120 --> 00:11:33.120]  沒有什麼用的景況
[00:11:33.120 --> 00:11:36.120]  變成了一個盆石
[00:11:36.120 --> 00:11:42.120]  一個好像被廢棄了的地方
[00:11:42.120 --> 00:11:46.120]  就變成了天國的寶貝
[00:11:46.120 --> 00:11:47.120]  又軟弱的
[00:11:47.120 --> 00:11:50.120]  變成了堅固的石頭
[00:11:50.120 --> 00:11:54.120]  我相信不單止彼得有這樣的經歷
[00:11:54.120 --> 00:11:56.120]  凡相信耶穌的
[00:11:56.120 --> 00:12:01.120]  專心跟隨的人都可以有這樣的經歷
[00:12:01.120 --> 00:12:06.120]  第二方面
[00:12:06.120 --> 00:12:17.120]  第二方面就說到當中耶穌基督為我們祈禱
[00:12:17.120 --> 00:12:23.120]  在第22章31到32節
[00:12:23.120 --> 00:12:29.120]  主要說西門西門撒旦要得著你們
[00:12:29.120 --> 00:12:33.120]  好西你們如同西墨子一樣
[00:12:33.120 --> 00:12:35.120]  但我已經為你祈求
[00:12:35.120 --> 00:12:39.120]  使你不自失信心
[00:12:39.120 --> 00:12:45.120]  有時候有些信徒很喜歡回來找傳道牧師來祈禱
[00:12:45.120 --> 00:12:47.120]  覺得靈一點
[00:12:47.120 --> 00:12:52.120]  但倒過來當我作為傳道牧師的時候
[00:12:52.120 --> 00:12:56.120]  每次當我聽到弟兄姊妹為我們同宮
[00:12:56.120 --> 00:12:59.120]  每天提著我們的名字來祈禱的時候
[00:12:59.120 --> 00:13:01.120]  我又感到很開心
[00:13:01.120 --> 00:13:04.120]  感到很有能力
[00:13:04.120 --> 00:13:06.120]  但經文告訴我們
[00:13:06.120 --> 00:13:10.120]  主耶穌基督為我們來禱告
[00:13:10.120 --> 00:13:13.120]  更加的寶貝
[00:13:13.120 --> 00:13:15.120]  聖經除了這段經文
[00:13:15.120 --> 00:13:17.120]  說到耶穌為信徒祈禱之外
[00:13:17.120 --> 00:13:19.120]  還有兩道
[00:13:19.120 --> 00:13:24.120]  一道是耶穌基督在臨上十戒路的時候
[00:13:24.120 --> 00:13:26.120]  在《約翰福音》記載的
[00:13:26.120 --> 00:13:28.120]  祂為我們來祈禱
[00:13:28.120 --> 00:13:33.120]  求天父上帝賜下聖靈給所有的信徒
[00:13:33.120 --> 00:13:37.120]  聖靈就成為了我們的幫助
[00:13:37.120 --> 00:13:40.120]  成為了我們的提醒
[00:13:40.120 --> 00:13:45.120]  另外在希伯來書第七章也說到
[00:13:45.120 --> 00:13:48.120]  凡靠著耶穌進到上帝面前的人
[00:13:48.120 --> 00:13:51.120]  他們都能夠得到拯救
[00:13:51.120 --> 00:13:54.120]  因為耶穌基督是長遠活著的
[00:13:54.120 --> 00:13:58.120]  時時替他們來祈禱
[00:13:58.120 --> 00:14:02.120]  耶穌基督在地上高完成了拯救的工作之後
[00:14:02.120 --> 00:14:07.120]  祂就升天回到父親的寶座右邊
[00:14:07.120 --> 00:14:09.120]  祂不是在享受世界
[00:14:09.120 --> 00:14:13.120]  祂是作信徒的大祭司
[00:14:13.120 --> 00:14:17.120]  不斷為地上高的信徒來祈禱
[00:14:17.120 --> 00:14:20.120]  以致我們所遭遇的一切
[00:14:20.120 --> 00:14:22.120]  警方都明白
[00:14:22.120 --> 00:14:26.120]  祂施行拯救和幫助
[00:14:26.120 --> 00:14:30.120]  耶穌基督在上十課的時候
[00:14:30.120 --> 00:14:33.120]  在講座的時候除了說這一句
[00:14:33.120 --> 00:14:39.120]  「撒旦要得著你們,好西你們,像西墨子一樣」
[00:14:39.120 --> 00:14:45.120]  我們知道現在不知道還有沒有這些「西」
[00:14:45.120 --> 00:14:47.120]  不知道現在還有沒有
[00:14:47.120 --> 00:14:51.120]  這些「西」過往就是那些農夫
[00:14:51.120 --> 00:14:55.120]  把麥子放在那裡「西西西」
[00:14:55.120 --> 00:14:59.120]  把那些沒有用的麥子都「西」走
[00:14:59.120 --> 00:15:03.120]  剩下的就是那些麥子
[00:15:03.120 --> 00:15:05.120]  「撒旦」在這裡就說
[00:15:05.120 --> 00:15:07.120]  耶穌說「撒旦」要怎樣
[00:15:07.120 --> 00:15:11.120]  祂要將我們「西」出這個「西」
[00:15:11.120 --> 00:15:16.120]  其實是指將我們的信心「西」了去
[00:15:16.120 --> 00:15:18.120]  以致我們軟弱
[00:15:18.120 --> 00:15:19.120]  我們跌倒
[00:15:19.120 --> 00:15:21.120]  我們離開上帝
[00:15:21.120 --> 00:15:25.120]  其實每一個信徒在耶穌基督裡面
[00:15:25.120 --> 00:15:27.120]  他都是寶貝的
[00:15:27.120 --> 00:15:31.120]  但是「撒旦」就用割掌的方法
[00:15:31.120 --> 00:15:34.120]  將一些很艱難的事情
[00:15:34.120 --> 00:15:36.120]  或者很不幸的事情
[00:15:36.120 --> 00:15:38.120]  一些試探、引誘
[00:15:38.120 --> 00:15:41.120]  淋到信徒裡面
[00:15:41.120 --> 00:15:48.120]  想盡辦法讓信徒離開上帝自己的範圍
[00:15:48.120 --> 00:15:52.120]  將信徒「西」出上帝的國度
[00:15:52.120 --> 00:15:56.120]  《約翰福音》另外一道記載
[00:15:56.120 --> 00:16:02.120]  都是耶穌基督臨上十字架之前的說話
[00:16:02.120 --> 00:16:04.120]  在世上高
[00:16:04.120 --> 00:16:06.120]  你們會有苦難
[00:16:06.120 --> 00:16:09.120]  主耶穌基督沒有應許信徒
[00:16:09.120 --> 00:16:12.120]  可以不需要有苦難
[00:16:12.120 --> 00:16:14.120]  但他繼續說什麼
[00:16:14.120 --> 00:16:16.120]  在剛才那段經文說什麼
[00:16:16.120 --> 00:16:18.120]  「但你們要放心」
[00:16:18.120 --> 00:16:21.120]  意思是你們要有勇氣
[00:16:21.120 --> 00:16:27.120]  因為耶穌基督已經勝過了這個世界
[00:16:27.120 --> 00:16:29.120]  縱然我們會遇到這個苦難
[00:16:29.120 --> 00:16:31.120]  但我們要放心
[00:16:31.120 --> 00:16:33.120]  要有勇氣去面對
[00:16:33.120 --> 00:16:38.120]  因為耶穌基督已經勝過了這個世界
[00:16:38.120 --> 00:16:42.120]  這個苦難在原本的文字裡面
[00:16:42.120 --> 00:16:46.120]  是說到婦人生產之苦
[00:16:46.120 --> 00:16:49.120]  我們知道媽媽生孩子的時候
[00:16:49.120 --> 00:16:50.120]  很痛的
[00:16:50.120 --> 00:16:53.120]  那些人說有十級痛
[00:16:53.120 --> 00:16:56.120]  其實耶穌是說到
[00:16:56.120 --> 00:16:58.120]  信徒在這個世界上高
[00:16:58.120 --> 00:17:01.120]  所受到的苦難
[00:17:01.120 --> 00:17:04.120]  可能是很慘很慘很慘的
[00:17:04.120 --> 00:17:10.120]  就好像媽媽生產的時候那種痛
[00:17:10.120 --> 00:17:14.120]  不過當媽媽生產完之後
[00:17:14.120 --> 00:17:16.120]  她就從一個痛楚
[00:17:16.120 --> 00:17:18.120]  從一個憂愁
[00:17:18.120 --> 00:17:21.120]  就變為喜樂了
[00:17:21.120 --> 00:17:24.120]  今天我坐西鐵的時候
[00:17:24.120 --> 00:17:26.120]  看這個荒漠金泉
[00:17:26.120 --> 00:17:29.120]  裡面有一個例子很好
[00:17:29.120 --> 00:17:31.120]  它就說到有一個高人
[00:17:31.120 --> 00:17:35.120]  站在一個很高的高山那裡
[00:17:35.120 --> 00:17:38.120]  看著地下的風景
[00:17:38.120 --> 00:17:42.120]  突然天下起了這個驟雨
[00:17:42.120 --> 00:17:45.120]  很密很密的驟雨
[00:17:45.120 --> 00:17:50.120]  但也有陽光在照射地上
[00:17:50.120 --> 00:17:52.120]  他看到在另一邊
[00:17:52.120 --> 00:17:57.120]  有一隻鷹在山谷裡面飛上來
[00:17:57.120 --> 00:18:02.120]  因為那些驟雨淋濕了鷹的翅膀
[00:18:02.120 --> 00:18:05.120]  那隻鷹的翅膀有很多雨水
[00:18:05.120 --> 00:18:08.120]  當這個陽光一直照射下去的時候
[00:18:08.120 --> 00:18:14.120]  好像有很多顆鑽石在鷹的身上
[00:18:14.120 --> 00:18:17.120]  這個高人就領略到一件事
[00:18:17.120 --> 00:18:19.120]  如果沒有這個驟雨
[00:18:19.120 --> 00:18:24.120]  這隻鷹就不會從山洞裡面飛出來
[00:18:24.120 --> 00:18:27.120]  並且還要向上飛
[00:18:27.120 --> 00:18:28.120]  因為它不飛出來
[00:18:28.120 --> 00:18:29.120]  不向上飛的時候
[00:18:29.120 --> 00:18:31.120]  不遇到這個驟雨的時候
[00:18:31.120 --> 00:18:35.120]  它的毛翼就不會給人一種感覺
[00:18:35.120 --> 00:18:37.120]  好像鑽石那樣
[00:18:37.120 --> 00:18:40.120]  閃爍著閃爍著
[00:18:40.120 --> 00:18:42.120]  這個高人就覺得
[00:18:42.120 --> 00:18:44.120]  人心都是這樣
[00:18:44.120 --> 00:18:47.120]  苦難苦難
[00:18:47.120 --> 00:18:49.120]  叫人更加向上
[00:18:49.120 --> 00:18:51.120]  來去親近神
[00:18:51.120 --> 00:18:53.120]  這個苦難
[00:18:53.120 --> 00:18:56.120]  也可以叫人的生命
[00:18:56.120 --> 00:18:58.120]  變得更加美
[00:18:58.120 --> 00:19:02.120]  更加榮耀上帝
[00:19:02.120 --> 00:19:04.120]  所以在這裡
[00:19:04.120 --> 00:19:06.120]  耶穌為彼得
[00:19:06.120 --> 00:19:10.120]  其實也為所有信徒去祈禱
[00:19:10.120 --> 00:19:12.120]  祂不是向天父求
[00:19:12.120 --> 00:19:14.120]  叫彼得不要有苦難
[00:19:14.120 --> 00:19:15.120]  不要失敗
[00:19:15.120 --> 00:19:16.120]  不要跌倒
[00:19:16.120 --> 00:19:19.120]  所以信徒都要像拜年那樣
[00:19:19.120 --> 00:19:20.120]  要一帆風順
[00:19:20.120 --> 00:19:22.120]  步步高升
[00:19:22.120 --> 00:19:24.120]  如一吉祥合
[00:19:24.120 --> 00:19:25.120]  不是的
[00:19:25.120 --> 00:19:28.120]  耶穌基督為我們信徒的祈禱就是
[00:19:28.120 --> 00:19:33.120]  不至於失了信心
[00:19:33.120 --> 00:19:36.120]  耶穌基督是一位憐憫人的主
[00:19:36.120 --> 00:19:38.120]  祂體恤人的軟弱
[00:19:38.120 --> 00:19:40.120]  體恤人的困苦
[00:19:40.120 --> 00:19:42.120]  所以縱然有時候我們會失敗
[00:19:42.120 --> 00:19:44.120]  一定的
[00:19:44.120 --> 00:19:47.120]  但只要我們肯回頭
[00:19:47.120 --> 00:19:49.120]  主耶穌會接納
[00:19:49.120 --> 00:19:51.120]  祂會包容
[00:19:51.120 --> 00:19:55.120]  並且會重新使用我們
[00:19:55.120 --> 00:19:57.120]  所以無論我們過往的經歷
[00:19:57.120 --> 00:20:00.120]  是甜酸苦辣都好
[00:20:00.120 --> 00:20:03.120]  但是在天父的計劃裡面
[00:20:03.120 --> 00:20:06.120]  祂都會使用的
[00:20:06.120 --> 00:20:09.120]  所以當復興之後的彼得
[00:20:09.120 --> 00:20:11.120]  他的膽量真是驚人
[00:20:11.120 --> 00:20:13.120]  一說到就四千人信主
[00:20:13.120 --> 00:20:15.120]  五千人信主
[00:20:15.120 --> 00:20:17.120]  甚至那些官府的人
[00:20:17.120 --> 00:20:19.120]  或者那些文士
[00:20:19.120 --> 00:20:22.120]  說不准他再奉耶穌的名字來講道
[00:20:22.120 --> 00:20:25.120]  不准他再奉耶穌的名字來醫治
[00:20:25.120 --> 00:20:27.120]  但彼得的回答是什麼
[00:20:27.120 --> 00:20:29.120]  聽從你們
[00:20:29.120 --> 00:20:31.120]  不聽從上帝
[00:20:31.120 --> 00:20:35.120]  這是不合理的事
[00:20:35.120 --> 00:20:37.120]  哇!好大膽啊!
[00:20:37.120 --> 00:20:39.120]  好勇敢啊!
[00:20:39.120 --> 00:20:43.120]  因著耶穌不斷的為信徒
[00:20:43.120 --> 00:20:45.120]  為彼得你們禱告
[00:20:45.120 --> 00:20:49.120]  以至彼得在跌倒失敗之後
[00:20:49.120 --> 00:20:51.120]  他真的沒有失去信心
[00:20:51.120 --> 00:20:53.120]  他失去了的
[00:20:53.120 --> 00:20:56.120]  只是過往那份的魯莽
[00:20:56.120 --> 00:20:58.120]  他失去了的
[00:20:58.120 --> 00:21:01.120]  是過往那份的過分自信
[00:21:01.120 --> 00:21:03.120]  過分的驕傲
[00:21:03.120 --> 00:21:05.120]  過分的自滿
[00:21:05.120 --> 00:21:09.120]  他開始懂得如何謙卑蓄傲
[00:21:09.120 --> 00:21:11.120]  更多的仰望上帝
[00:21:11.120 --> 00:21:15.120]  專心的為主去工作
[00:21:15.120 --> 00:21:17.120]  最後一方面
[00:21:17.120 --> 00:21:23.120]  我們看到耶穌基督給予這個使命
[00:21:23.120 --> 00:21:29.120]  就是回頭之後要兼顧軟弱的人
[00:21:29.120 --> 00:21:33.120]  彼得對耶穌說
[00:21:33.120 --> 00:21:35.120]  我已經準備好跟你一起坐牢
[00:21:35.120 --> 00:21:37.120]  跟你一起死了
[00:21:37.120 --> 00:21:39.120]  彼得那時候很有信心
[00:21:39.120 --> 00:21:42.120]  他覺得自己不會辜負耶穌
[00:21:42.120 --> 00:21:44.120]  但當耶穌被捕之後
[00:21:44.120 --> 00:21:47.120]  他三次彈
[00:21:47.120 --> 00:21:50.120]  我不認識耶穌這個人
[00:21:50.120 --> 00:21:53.120]  但當雞蹄的時候
[00:21:53.120 --> 00:21:57.120]  主回頭看一看他
[00:21:57.120 --> 00:22:02.120]  彼得就感到非常內疚
[00:22:02.120 --> 00:22:05.120]  他走了出去院子外邊
[00:22:05.120 --> 00:22:07.120]  大大的痛哭
[00:22:07.120 --> 00:22:10.120]  耶穌這個望
[00:22:10.120 --> 00:22:12.120]  望一望彼得
[00:22:12.120 --> 00:22:15.120]  不是代表要審判
[00:22:15.120 --> 00:22:18.120]  而是表示他的了解
[00:22:18.120 --> 00:22:20.120]  他的同情
[00:22:20.120 --> 00:22:22.120]  他的接納
[00:22:22.120 --> 00:22:24.120]  雖然彼得失敗了
[00:22:24.120 --> 00:22:26.120]  但主仍然的建立他
[00:22:26.120 --> 00:22:28.120]  繼續的使用
[00:22:28.120 --> 00:22:32.120]  並且大大的使用他
[00:22:32.120 --> 00:22:36.120]  我曾經在教會訓練一個師班
