
[00:00:00.000 --> 00:00:10.000]   各位弟兄姊妹晚安,因為我的電腦的時間是三十一分,不如我們先開始祈禱吧。
[00:08:54.000 --> 00:09:20.000]   我只想引述23節的後半段,阿伯拉罕我們由今晚開始研讀的經卷,他就是最後最終阿伯拉罕是神的朋友,如果這裡沒有問題,新約我暫時不引述了,我們就回到創世記的經文,今晚都算是幾精彩的,
[00:09:20.000 --> 00:09:49.000]   因為第十章開始,大家之前讀這個以諾已經有講過了,第五章或者第四章開始,該人的弟弟阿伯死了之後,神就興起另外一個人叫做以羅氏,對不起,失特,這樣來代替阿伯的,
[00:09:49.000 --> 00:10:16.000]   這個應該是第四章,第四章的第25節,我幫大家溫習一點,因為我們已經拆開了其他聖經人物,現在我們說阿伯拉罕的時候,我想將作者他很巧妙地在加普做一些功夫,帶出他要帶出的神學,
[00:10:16.000 --> 00:10:38.000]   我們講過第四章,該人有一個加普,而這個加普個個都是很勁很猛的人,當時是很有成就的,不過我們發現那個加普沒有歲數,但也沒有講到他們是怎樣與神同行的,
[00:10:38.000 --> 00:11:03.000]   但是第25節,四章的第25節,阿當又與妻子同訪,她就生了一個兒子,起名叫失特,二師說,神另外給我納了一個兒子代替阿伯,因為該人殺了他,失特也生了一個兒子,起名叫以羅氏,那時候人才求告耶和華的名,
[00:11:03.000 --> 00:11:27.000]   或者說開始,這個才字,我不知道你的和合本是不是這個字,這個才字是begin to的意思,即是開始去做了,即是說以羅氏的時代,世人開始有一條線的人,因為他們之後都是會這樣做的,
[00:11:27.000 --> 00:11:43.000]   開始去求告耶和華神的名,即是說感受到需要倚靠神,感受到需要我們去仰望神,即是說也都意味著可能他們面對都幾大的一些信仰上的困難,
[00:11:43.000 --> 00:12:05.000]   接著就立即在第五章就從這條線,分了,該人一條線,去到第七代就是拉麥,接著說拉麥的暴行,說他的成就,說以洛城裏面的人,是一個類別的一條線,
[00:12:05.000 --> 00:12:30.000]   現在四章二十五節就作者突然間說另外一個遺址,和這個遺址之後的後裔的另一條線,這條線的人是會開始求告耶和華的名,即是意味著有另外一班,另外一條線的人,他們就不會敬畏神了,這樣做了一個神學的詮釋,在這兩個家譜裏面,
[00:12:30.000 --> 00:12:43.000]   第五章,我又不厭其煩,反正我們大把時間讀阿伯拉罕,我先讀完這個家譜,因為我們很快就立即讀第十章,
[00:12:43.000 --> 00:13:10.000]   阿當的後代記在下面,當神做人的日子,是照著自己的樣式做的,並且做男做女,在他們被做的日子,神賜福給他們,稱他們為人。阿當活到一百三十歲,生了一個兒子,形象樣式和自己相似,即是意味著他和神相似了,就給他起名叫瑟特。
[00:13:10.000 --> 00:13:35.000]   記載在剛剛上文二十五節才說瑟特,現在記載一個家譜,不再記該人的後裔,好像作者當他們隱形了,記住不要天真以為他們不存在,他們可能現在就是地上掌權的人,所以現在是說一班求告神的名的那一類,那條線的人而已。
[00:13:35.000 --> 00:13:43.000]   第四節,阿當生瑟特之後,又再世八百年,並且生兒養女。
[00:13:43.000 --> 00:13:48.000]   第五節,阿當共活了九百三十歲,就死了。
[00:13:48.000 --> 00:14:11.000]   第六節,作者又開始這個圖案,一個敘述,這個敘述是有結構的,有巧妙的結構的,不說他們的成就,說他們一般的生活,他們的生活是很正常,不過神要他們在地上生養眾多的。
[00:14:11.000 --> 00:14:23.000]   不要忘記第一章有那個祝福的,到了墮落之後,離開了樂園,他們都是要生養眾多的。
[00:14:23.000 --> 00:14:39.000]   第九章,離開了方舟,又是要他們生養眾多的。現在作者就很平鋪直敘,他們就開始在世界生活,記載的就是他們生兒育女,就是說生養眾多的意思。
[00:14:39.000 --> 00:14:54.000]   就是說他們願意在神的恩典下來生活,那個敬虔禱告生活的一類人。所以瑟特就有這個圖案去做了。
[00:14:54.000 --> 00:15:10.000]   第六節,瑟特活到一百零五歲,生了以羅氏,瑟特生以羅氏之後又活了八百零七年,並且生兒養女,瑟特共活了九百一十二歲就死了。
[00:15:10.000 --> 00:15:19.000]   這個是第二個敘述,和第一個敘述是完全一樣,不過沒有再侵蕩說照著神的形象、樣式去做這樣的意思。
[00:15:19.000 --> 00:15:35.000]   第九節,以羅氏活到九十歲,生了該男,以羅氏生了該男之後又活了八百一十五年,並且生兒養女,以羅氏共活了九百零五歲就死了。
[00:15:35.000 --> 00:16:00.000]   作者在當時代這麼難用一些物料去記載,尤其是聖經這麼重要的書卷,不厭其煩地,作者很想告訴你,你不要以為我已經很老懵懂了,我用這麼沉醉的經文去記載。
[00:16:00.000 --> 00:16:21.000]   我很想告訴你,作者很想告訴我們,我是在做一個十代的模式,十代都是這樣的,十代都是這樣去求告神,這樣去生活,生活在該人的後代的威脅下的生活。
[00:16:21.000 --> 00:16:39.000]   不求告神怎麼行,你想想,拉脈是這麼惡的惡人,作者完全不介意別人說你不要這麼沉醉,你直接簡單地把它簡單化就可以了,用一個圖像就可以了,夠了,不用說了。
[00:16:39.000 --> 00:16:46.000]   不是,讀者告訴你,這條線的人是敬畏神的人。
[00:16:46.000 --> 00:17:04.000]   羅氏如此,活到九十歲生該男,等等,接著是十二節,該男活到七十歲生了馬勒烈,該男生馬勒烈之後又活了八百四十年,並且生兒養女,該男共活了九百一十歲就死了。
[00:17:04.000 --> 00:17:19.000]   接著是第十五節,馬勒烈,活到六十五歲生了瓦烈,瓦烈生了瓦烈之後又活了八百三十年,並且生兒養女,瓦烈共活了八百九十五歲就死了。
[00:17:19.000 --> 00:17:34.000]   接著是第十八節,瓦烈,活到一百六十二歲生了爾洛,瓦烈生爾洛之後又活了八百年,並且生兒養女,瓦烈共活了九百六十二歲就死了。
[00:17:34.000 --> 00:17:52.000]   讀完之後開始覺得悶,開始覺得說完又說,說完又說,一樣的不用說,逐個table就可以了,列了左邊的column就是亞當、瑟特、爾羅氏,然後他們幾歲,簡單不用說這麼複雜。
[00:17:52.000 --> 00:18:13.000]   但是第二十一節,爾洛,活到六十五歲生了瑪圖撒拉,爾洛生瑪圖撒拉之後與神同行三百年,並且生兒養女,爾洛共活了三百六十五歲,爾洛與神同行,神將他取去,他就不在世了。
[00:18:13.000 --> 00:18:36.000]   原來寄這麼多東西,是想凸顯最重要中間那個人,爾洛,亞當的第七世孫,爾洛,不是照這個pattern,沒錯,照那個pattern都是生兒養女,但是加了一樣東西很重要,就是這個人甚至乎是與神同行,說了兩次的,
[00:18:36.000 --> 00:19:04.000]   神將他取去,就是說當時代的人個個都要死,唯有爾洛不需要死,作者很想這樣帶出來,然後去到第二十五節,又回到那個pattern,瑪圖撒拉活到八十七歲生了拉麥,瑪圖撒拉生了拉麥之後,又活了七百八十二年,並且生兒養女,
[00:19:04.000 --> 00:19:27.000]   瑪圖撒拉共活了九百六十九歲就死了,就是人歲之中的人歲,人類最大的年紀,九百六十九歲,他二月十七年多少歲呢?當時方舟,然後他就死了,就是說他死之後才有洪水,所以他不是被淹死的,
[00:19:27.000 --> 00:19:47.000]   他是安葬離開世界的,就是說羅亞,當然還有一些阿爸還沒死,所以是羅亞幫瑪圖撒拉去辦安息聚會的,
[00:19:47.000 --> 00:20:16.000]   接著第二十八節,拉麥活到一百八十二歲,生了一個兒子,給他起名叫羅亞,說這個兒子必為我們的操作和守中的奴婦安慰我們,這操作奴婦是因為耶和華就坐地,再一次recall那些經文,三張墮落之後,神的就坐臨到地上,
[00:20:16.000 --> 00:20:33.000]   羅亞就憤外感受到這一種的就坐,經過十代之後,所以這個pattern就是十代,阿當的子孫,我們很快就看第十章,因為我們發現又出現一對的家譜,
[00:20:33.000 --> 00:20:55.000]   十章由第一節開始,稍為拆開一點,羅亞因為沒有什麼特別的東西要說,所以我就不詳細再說羅亞,因為那些大家都可能很熟悉的,阿巴拉罕可能大家有些未必熟悉,特別是舊約要逐段逐段看,所以我們就想開始一個新的,
[00:20:55.000 --> 00:21:21.000]   但開始這個新的,作者又交代關於,我給大家的筆記,今早再整理給大家看看,你就會看到有少少端倪的,特別是作者很多時候加些伏筆的,突然間無端端提一個叫希伯,希伯就生了兩個兒子,我們又要留心,兩個兒子,兩個兒子即是有兩條線的,
[00:21:21.000 --> 00:21:49.000]   你就留意第十章,羅亞的兒子就是閃含瓦弗,因為入方舟只是八個人,他的後代記載下面,洪水之後他們都生了兒子,瓦弗的兒子是戈滅,馬國,馬代,瓦元,土巴,米切,提拉,戈滅的兒子是阿實基那,
[00:21:49.000 --> 00:22:11.000]   利法,陀伽瑪,瓦元的兒子是以利沙,他斯,基提,多丹,這些人的後裔將各國的地圖,海島分開居住,你留意一下如果你稍為熟悉聖經,或者你第一次讀《創世記》,你就不覺得有什麼特別的,
[00:22:11.000 --> 00:22:37.000]   但是你要留意,既然三個兒子記載家譜,有些經文如果是重複出現,你就一定要留心,這句話就是重複出現的,他們將各國的地圖,就是第五節,海島分開居住,各隨各的方言,中軸立國,如果你熟悉《創世記》,你就突然間發現,不是,
[00:22:37.000 --> 00:22:51.000]   第十一章說,當時天下人的口音是一樣的,聚居在一處地方,那個地方叫做巴別,為什麼現在這裡說,他們在各國地圖,海島分開居住呢?
[00:22:51.000 --> 00:23:14.000]   說那個文化,因為不同的方言,不同的地方話,不同的地圖,好像想強調地理的問題,種族的問題,這樣來講的,一次都不夠的,那你就要留意了,一開始為什麼說亞忽先的呢?
[00:23:14.000 --> 00:23:43.000]   說明是閃含亞忽,為什麼不是先說閃的呢?那又要留意了,第六節,含的兒子是古實,墨西,忽,迦南,古實的兒子是西巴,哈肥拉,薩忽他,拉瑪,薩忽提加,拉瑪的兒子就是士巴,底旦,古實又生靈祿,他為世上英雄之首,
[00:23:43.000 --> 00:24:05.000]   他在耶和華面前是一個英勇的獵戶,所以俗語就這樣說,好像靈祿在耶和華面前是一個英勇的獵戶,他的國的起頭就是巴別,以力,阿甲,甲尼,都在士拿地,士拿地你又要有些心水了,
[00:24:05.000 --> 00:24:28.000]   所以有時你讀家譜,要拿支筆,拿張紙,自己記下,這些可能有些特別的東西,突然間這樣說這個靈祿,將他挑出來說,一定是有些東西作者想說的,他由哪裏開始呢?他的地方,他的屬地就是士拿地,十一章就出現這個士拿地,
[00:24:28.000 --> 00:24:55.000]   所以有時有這種敏銳,或者你來這個茶經班,我就不斷教你要有這種敏銳的觸覺去讀經,跟著我們回頭說,第十節那裏這樣說,第十一節,他從那個地出來往亞述,建造尼尼眉,李河伯,迦拉,和尼尼眉迦拉中間的利先,就是那座大城,
[00:24:55.000 --> 00:25:23.000]   記住,甚麼大城呢?就是那座大城,作者好像忍不住,我要很快告訴你甚麼大城,十一章又出現了,就是那個巴別塔事件,第十三節,墨西就生路低人,阿拿米人,尼哈比人,拿忽土希人,白斯路西人,加斯路希人,加肥托人,
[00:25:23.000 --> 00:25:43.000]   從加肥托出來的有菲利士人,第十五節,迦南,迦南你會有些印象,就是羅亞的祖宗就坐他,一醒了之後就就坐迦南,就是這個含的兒子迦南,當受就坐就是這個迦南,
[00:25:43.000 --> 00:26:09.000]   迦南就生長子西頓,又生黑和耶布斯人,阿摩利人,甲加薩人,希美人,阿基人,西尼人,阿瓦底人,洗瑪利人,哈瑪人,後來迦南的諸族分散了,迦南的境界是從西頓向基拉爾的路上,直到加薩,
[00:26:09.000 --> 00:26:33.000]   又向索多瑪,阿摩拉,亞瑪,洗扁的路上,直到拉薩,這就是含的後裔,又要留意了,又出現這一句話,一講完之後,割除他們的宗族,謊言,所住的地土,幫國,特別留意迦南的後人,所謂迦南七族,
[00:26:33.000 --> 00:27:02.000]   就是將來和以色列人,世世為仇的,裡面的迦南人,就是他們進迦南之後要滅絕的那些人,所以迦南七族在文數記十三章就很出名的,就會出現不同的這些人,所以現在就告訴你,作者一路會再追溯這些經文,這些的家族,進到迦南之後,就是這班人和以色列人為敵的了,
[00:27:02.000 --> 00:27:28.000]  還有約書亞帶領以色列人去戰勝這些迦南人,就是這七族的人,七族是比較多,比較明顯,還有其他的,就沒有太詳細去講,兩個兒子的後代,都一路講,去到講到最後,他們是隨著自己的國,宗族,謊言,
[00:27:28.000 --> 00:27:43.000]   就是說已經變亂了口音了,已經分散全地了,就是說經過了巴別塔事件那個就坐,他們大家都分散了,不分不行了,然後去到第二十一節,
[00:27:43.000 --> 00:28:10.000]   雅弗的哥哥閃是希伯子孫之祖,他也生了兒子,特別要強調希伯的子孫的祖先,明不明白那個侵罪,閃的兒子,就是一個子孫,其中一個孫叫希伯,希伯的後人就是閃的後代了,
[00:28:10.000 --> 00:28:39.000]   用不著你講,但其實要強調就是,希伯這個人是你要留意的,作者想告訴你,然後就是二十二節,閃的兒子就是爾蘭,亞述,亞發薩,路德,阿蘭,阿蘭的兒子是烏斯,胡勒,基帖,馬斯,然後回頭講亞發薩了,亞發薩生沙拉,沙拉就生希伯,
[00:28:39.000 --> 00:29:06.000]   就是說閃,亞發薩,沙拉,希伯,第四代,第四代就是兒子,孫,叫做什麼,阿瑟,還是太孫,不懂得講了,Grandson,就是這個希伯,現在是想強調希伯,留意十章的二十五節,很重要很重要,二十五節,
[00:29:06.000 --> 00:29:32.000]   如果那本聖經是你自己的,用螢光筆畫下這一節,或者你把那張紙寫下,希伯為什麼有兩個兒子呢,作者很想告訴你,很快我就要在這兩個兒子的後代,又要做一個分類了,屬神的和不屬神的了,所以你有這種興趣,你就會看到創世記原來是很精彩的,
[00:29:32.000 --> 00:29:58.000]   作者很想告訴你,稍後接著怎樣的了,留意第二十五節,生了兩個兒子,一個就叫做法勒,作者又好像等不及了,法勒就是分的意思,Separation,什麼時候開始會有Separation呢,就是巴別塔神將他們分亂了他們的口音,他們就要分開,
[00:29:58.000 --> 00:30:25.000]   法勒就是分的意思,因為那時人就分地居住,法勒的兄弟名叫約坦,留意一下約坦這個人,約坦就生阿摩答,沙烈,哈薩馬非,耶拉,哈多蘭,烏薩,德拉,俄巴魯,阿比馬利,士巴,阿肥,哈肥拉,約巴,這些全部都是約坦的兒子,
[00:30:25.000 --> 00:30:51.000]   他們所住的地方是從米沙一直去到西伐東邊的山,這就是閃的子孫,其實說了四代,因為說到希伯那裏就不再說了,就由希伯,然後由法勒,然後就由約坦這樣去分了,其實就是說約坦,就是說第四代,
[00:30:51.000 --> 00:31:20.000]   這個就是閃的子孫,閃的子孫,割除他們的宗族方言所住的地圖邦國,第三次說這個重複的句子,說到他們分開,閃的子孫怎樣分開,含的子孫怎樣分開,亞忽的子孫又怎樣分開,什麼原因分開呢?
[00:31:20.000 --> 00:31:43.000]   這一章就交代了,第32節,這些都是羅亞三個的兒子的宗族,割除他們的支派立國,洪水之後他們在地上分為邦國,這裏暫時我們見到就是三個的兒子分開了不同的地方,
[00:31:43.000 --> 00:32:08.000]  不過在這裏這一章聖經,很多的家譜給你有一些資料,但是當你整理這些資料之後,有重要的地方就是他們三個兒子的後代都因為某些原因他們要分開了,作者說了三次都要分開,
[00:32:08.000 --> 00:32:33.000]  隨著他們的方言,宗族,即是說已經有不同了,雞同鴨講了,大家不認識了,那就要分了,什麼原因分呢?作者好像要開一章聖經來告訴你為什麼要分,不過其中特別由閃的第四代就是這個希伯,希伯就告訴你有兩個兒子,一個叫做法勒,
[00:32:33.000 --> 00:32:57.000]  法勒就是分的意思,因為那個時候人就開始分開居住了,即是說未是希伯的兒子法勒之前人是聚居在一處的意思,然後就有另外一個叫做若譚,兩個兒子,第十章我們在這裏抽絲剝繭找到的,都未夠精彩,
[00:32:57.000 --> 00:33:26.000]  因為十一章其實應該是在前面十章之前的,所以如果有頁問一二三四都應該有頁問前傳的,因為不同拍攝公司,所以就要前傳,所以十一章就是那時天下人的口音言語都是一樣,所以你讀聖經你就要發現原來作者是開一章去解釋為什麼上文講的分開,
[00:33:26.000 --> 00:33:45.000]  現在就講解那個原因,他們往東邊遷移的時候,在士拿地遇見一片平原,士拿地我們剛才不是說了,那個英勇的獵戶玲禄,他的國的起頭就是士拿,
[00:33:45.000 --> 00:34:08.000]  還有就是我們好像都曾經講過給大家聽,逢是往東邊去都不是好事,都是等同於離開神的blessing,這裏又出現一個東邊,如果你不覺得沉醉,和大家好快揭去第三章的經文,
[00:34:08.000 --> 00:34:32.000]  第三章近廿二節,趕逐離開伊甸的時候,耶和華神說,那人(阿當)已經與我們相似,能夠知道善惡,現在恐怕他伸手又摘生命樹的果子吃,就永遠活著。
[00:34:32.000 --> 00:34:51.000]  耶和華神便打發他出伊甸園去,耕種他所自出之土,於是把他趕出去了,又在伊甸園的東邊安設基魯柏和四面轉動發火焰的劍,要把守住的是生命樹的道路,
[00:34:51.000 --> 00:35:11.000]  不讓他們返回,趕逐他們離開,在伊甸園的東邊安設基魯柏,他們便不能夠回去伊甸園,甚至乎應該找不到伊甸園。
[00:35:11.000 --> 00:35:39.000]  又給大家揭一揭,給大家看看第三章的經文,創世記的第八節開始,很快地讀一讀,阿巴蘭對羅德說,你和我不可以相爭,羅德是阿巴拉罕其中一個兄弟的兒子,
[00:35:39.000 --> 00:35:53.000]  他的父親,阿巴拉罕的應該是他的哥哥還是弟弟,死了,留下兒子羅德,所以羅德從小就由阿巴拉罕養大,
[00:35:53.000 --> 00:36:19.000]  現在阿巴拉罕要離開吾爾,帶著羅德一起,所以兩叔侄是相依為命的,現在出現了一個爭議,所以阿巴拉罕就跟他說,阿巴蘭未改名,
[00:36:19.000 --> 00:36:44.000]  創世記又要告訴大家,很多改名的,大家要記住有這些改名的意思,阿巴蘭對羅德說,你我不可以相爭,你的木人和我的木人都不可以相爭,因為我們是骨肉來的,遍地不都在你眼前,請你離開我,你向左我就向右,你向右我就向左,
[00:36:44.000 --> 00:37:04.000]  羅德就選擇了,舉目看見約旦河的全平原,一直去到所以,都是滋潤的那地,在耶和華未滅,所多瑪,阿摩拉二仙,所多瑪,阿摩拉被滅是十九章,
[00:37:04.000 --> 00:37:27.000]  作者又告訴你,好像一早就說過那個故事,告訴你那個兇手原來是誰,我就很想告訴你,那你就可能沒什麼興趣,你這麼快就說劇情,不是,不過他想告訴你少一點,讓你追看下面,為什麼所多瑪,阿摩拉會被焚,會燒,
[00:37:27.000 --> 00:37:52.000]  留意一下作者的描述,那個地方的原址,好像耶和華的原址,好像耶和華的原址,就是說他們一代一代,由阿當傳下來,有其中一條線的子孫,不斷的去懷念伊甸園的美好,美麗,
[00:37:52.000 --> 00:38:16.000]  那個令人同景的,與神同在的快樂,現在羅德居然形容約旦河全平原,好像耶和華的原址,是很滋潤的地方,那地在耶和華未曾毀滅,所多瑪,阿摩拉之前,好像耶和華的原址,
[00:38:16.000 --> 00:38:36.000]  也好像埃及地,埃及地就很接地氣,因為他們剛剛從埃及上來,阿伯蘭就帶著太太和侄子去了埃及,埃及應該是很繁盛的,所以回來之後,還記憶猶新,
[00:38:36.000 --> 00:39:00.000]  你想想如果你是唐山的大兄,唐山大兄李小龍,去到三藩市,去到舊金山,那個美麗,不是,應該是意大利才對,去到意大利,一個鄉下人去到意大利,一定是記憶猶新的,吃東西又不懂得叫,那些意大利文,拿著餐牌點點點點,不懂得,
[00:39:00.000 --> 00:39:22.000]  羅德記得的就是,好像耶和華的原址,好像埃及地,可想而知這個約旦河全平原是多麼美麗,然後留意下第十一節,於是羅德選擇約旦河的全平原,然後往東遷移,他們彼此分離,
[00:39:22.000 --> 00:39:49.000]  阿伯蘭住在迦南,羅德住在平原的城邑,漸漸羅而他的帳篷,一路去到所多瑪,作者又好像忍不住了,所多瑪人在耶和華面前罪大惡極,去到一個罪惡之城,離開了叔叔,寧勝也離開了,離開了迦南,
[00:39:49.000 --> 00:40:16.000]  因為阿伯蘭住在山地,都幾困難,羅德看到約旦河的平原,平原即是有豐富的水源,耕種又好,牧養生畜又容易,所以一離開了叔叔,寧勝也離開了,遷居去,慢慢慢慢遷居,漸漸羅而帳篷,
[00:40:16.000 --> 00:40:45.000]  開始覺得要有些夜生活好些,貧瘠不太好,慢慢羅而自己的帳篷,當然沒有叔叔再提他,要靈修,要讀經,要祈禱求告神,當離開了叔叔之後,慢慢慢慢忘記了,小時候上主義學已經一乾二淨,忘記了,慢慢自己一家之主,全家人搬了去所多瑪住,
[00:40:45.000 --> 00:41:11.000]  十九章你再看的時候,他已經在所多瑪博有名氣,博有名聲,即是開始在所多瑪都有些功績,可能其他東西,不過去到十九章你就看到,都幾可憐,他的人生,我又講完了,我想告訴你,凡是羅而去東邊都是有些問題的,
[00:41:11.000 --> 00:41:35.000]  作者又想告訴我們,真的有這樣的模式,還有其他經文我先不揭了,我們將來講到才揭,因為不要拆開了,我們今天的任務,九點鐘之前,我們要處理這個家譜,兩個家譜,兩條線,和第四第五章是完全一樣的。
[00:41:35.000 --> 00:42:04.000]  十一章,天下人的口音一樣,在這個地方,他們往東邊遷移的時候,就去到那個士拿地,遇見一片平原,就住在那裡,他們彼此的商量,來吧,我們要作磚,把磚燒透,他們就拿磚當石頭,又拿石漆當灰泥,他們說,來吧,我們要建造一座城和一座塔,
[00:42:05.000 --> 00:42:22.000]  塔頂要通天,通天就是說,古代的人在天花板畫各樣的走獸,各樣他們想得到的神明,神子的樣子,這樣就叫通天,就是說我對著這些偶像,我就可以直接通天了,
[00:42:22.000 --> 00:42:46.000]  所以將來聖殿一定要建在耶路撒冷的原因,他們認為耶路撒冷就是直接對著天上的天庭,天上的聖殿,神的居所,所以他們認為是一條5G的WIFI直接通天的,所以耶路撒冷祈禱是最重要的,在他們猶太人的觀念,
[00:42:46.000 --> 00:43:07.000]  真是一條WIFI線直接去到天上的耶路撒冷,所以他們一定要在那個地方的源子建聖殿,他們就說要塔頂通天,要傳揚我們的名,和神改名有兩種含義,
[00:43:07.000 --> 00:43:35.000]  就是說他們為自己要留名,為自己要留地圖,為自己要存在,不要分散,不要來到去大家一路一路減低自己的力量和互相的幫助,然後就免得我們分散在全地上,這個本來是神對阿當夏娃的祝福,
[00:43:35.000 --> 00:43:53.000]  就是說他們居然用自己洪水之後的人,他們用自己的智慧去建立自己的Blessing,就是我們要聚居在一處,我們要越來越大,我們要在這個大城裏面留著自己的名字,
[00:43:53.000 --> 00:44:13.000]  所以第五節,耶和華降臨要看一看世上所建造的城和塔,耶和華就說,看啊,他們成為一樣的人民,都是一樣的言語,如今既作起這事來,以後他們所要作的事,就沒有不成就的了,
[00:44:13.000 --> 00:44:35.000]  記住不是神疾到,不是神有一個小氣,神為什麼要下來,意思不是他沒有能力,是很想說這件事是真是千真萬確這樣,是一種敘述的手法,不是神沒有能力,
