
[00:00:00.000 --> 00:00:02.000]  本堂的堂主任牧師
[00:04:40.400 --> 00:04:43.400]  是會教導他的門徒
[00:04:43.400 --> 00:04:45.400]  會有這樣不同的導師
[00:04:45.400 --> 00:04:47.400]  當時也有拉比
[00:04:47.400 --> 00:04:50.400]  會教他們的門徒
[00:04:50.400 --> 00:04:51.400]  或者他們的門生
[00:04:51.400 --> 00:04:52.400]  去禱告的
[00:04:52.400 --> 00:04:54.400]  所以現在這個門徒
[00:04:54.400 --> 00:04:58.400]  似乎不是十二使徒當中的其中一個
[00:04:58.400 --> 00:05:01.400]  是一般的跟隨耶穌的門徒
[00:05:01.400 --> 00:05:03.400]  來求耶穌
[00:05:03.400 --> 00:05:05.400]  耶穌就教他們祈禱
[00:05:05.400 --> 00:05:07.400]  兩個大的向道
[00:05:07.400 --> 00:05:10.400]  向神和對自己的祈禱
[00:05:10.400 --> 00:05:12.400]  這個所謂主禱文
[00:05:12.400 --> 00:05:15.400]  由第二世紀開始
[00:05:15.400 --> 00:05:17.400]  已經在很多的公土書
[00:05:17.400 --> 00:05:20.400]  和一些教父的作品裏面
[00:05:20.400 --> 00:05:22.400]  來教導門徒
[00:05:22.400 --> 00:05:25.400]  即是往後第二世紀後的門徒
[00:05:25.400 --> 00:05:27.400]  都要這樣祈禱
[00:05:27.400 --> 00:05:29.400]  輾轉到今天
[00:05:29.400 --> 00:05:31.400]  今天這一段聖經
[00:05:31.400 --> 00:05:33.400]  如果你情行這樣看
[00:05:33.400 --> 00:05:34.400]  在《馬太福音》
[00:05:34.400 --> 00:05:37.400]  其實是兩段經文
[00:05:37.400 --> 00:05:38.400]  是分開了
[00:05:38.400 --> 00:05:41.400]  不是一個整體的段落
[00:05:41.400 --> 00:05:44.400]  第五章登山補訓
[00:05:44.400 --> 00:05:46.400]  和第六章的教導
[00:05:46.400 --> 00:05:47.400]  但很特別
[00:05:47.400 --> 00:05:52.400]  路加醫生將兩段不同的經文
[00:05:52.400 --> 00:05:54.400]  拼湊在一起
[00:05:54.400 --> 00:05:56.400]  在今天的這個段落
[00:05:56.400 --> 00:05:59.400]  而且都是一個完整的訊息
[00:05:59.400 --> 00:06:02.400]  先是耶穌教門徒
[00:06:02.400 --> 00:06:06.400]  然後耶穌就告訴我們
[00:06:06.400 --> 00:06:10.400]  祈禱最重要得到的是什麼
[00:06:10.400 --> 00:06:13.400]  當然就是十三節所說的
[00:06:13.400 --> 00:06:15.400]  我們的天父
[00:06:15.400 --> 00:06:22.400]  豈不是將聖靈賜給那些祈求祂的人呢
[00:06:22.400 --> 00:06:24.400]  很簡單先做這個分段
[00:06:24.400 --> 00:06:28.400]  第一節就是為什麼要祈禱的原因
[00:06:28.400 --> 00:06:32.400]  就是有門徒很羨慕耶穌的禱告
[00:06:32.400 --> 00:06:34.400]  所以來求耶穌
[00:06:34.400 --> 00:06:37.400]  然後第二到第四節
[00:06:37.400 --> 00:06:39.400]  就是主禱文
[00:06:39.400 --> 00:06:41.400]  然後第五節
[00:06:41.400 --> 00:06:42.400]  一直到第八節
[00:06:42.400 --> 00:06:45.400]  是第一個耶穌說的比喻
[00:06:45.400 --> 00:06:49.400]  要門徒禱告千萬不要灰心
[00:06:49.400 --> 00:06:51.400]  千萬不要懈怠
[00:06:51.400 --> 00:06:54.400]  甚至乎好像用一個反面的例子
[00:06:54.400 --> 00:06:56.400]  你要不斷
[00:06:56.400 --> 00:06:58.400]  聖經在舊的和合本
[00:06:58.400 --> 00:07:03.400]  就叫做「情詞迫切的藉口」
[00:07:03.400 --> 00:07:06.400]  這裡就說是「不顧面子的藉口」
[00:07:06.400 --> 00:07:08.400]  新的和合本的翻譯
[00:07:08.400 --> 00:07:12.400]  另外一個比喻就是第十一節
[00:07:12.400 --> 00:07:14.400]  到第十三節
[00:07:14.400 --> 00:07:17.400]  就是講到地上的父親
[00:07:17.400 --> 00:07:20.400]  類比天上的父親
[00:07:20.400 --> 00:07:23.400]  地上的父親都不會
[00:07:23.400 --> 00:07:25.400]  你求魚
[00:07:25.400 --> 00:07:28.400]  那個爸爸就會給你蛇
[00:07:28.400 --> 00:07:29.400]  你求雞蛋
[00:07:29.400 --> 00:07:31.400]  他就會給你蠍子
[00:07:31.400 --> 00:07:32.400]  是不會的
[00:07:32.400 --> 00:07:33.400]  何況
[00:07:33.400 --> 00:07:35.400]  耶穌說何況天父
[00:07:35.400 --> 00:07:38.400]  兩個的比喻是耶穌說的
[00:07:38.400 --> 00:07:41.400]  但最重要相信就是第九
[00:07:41.400 --> 00:07:43.400]  第十節
[00:07:43.400 --> 00:07:46.400]  就是今天很想和大家集中看的兩節
[00:07:46.400 --> 00:07:51.400]  就是在兩個比喻中間夾雜的應許
[00:07:51.400 --> 00:07:54.400]  那個就是耶穌基督
[00:07:54.400 --> 00:07:56.400]  要我們去留心
[00:07:56.400 --> 00:07:59.400]  禱告最重要的地方
[00:07:59.400 --> 00:08:01.400]  好像我一開始想問
[00:08:01.400 --> 00:08:04.400]  你想得到什麼呢?
[00:08:04.400 --> 00:08:06.400]  你祈禱
[00:08:06.400 --> 00:08:08.400]  你想得到什麼呢?
[00:08:08.400 --> 00:08:11.400]  是不是每一樣你祈求的
[00:08:11.400 --> 00:08:15.400]  你都要神一定照著你的時間
[00:08:15.400 --> 00:08:17.400]  照著你的方式
[00:08:17.400 --> 00:08:18.400]  照著你的清單
[00:08:18.400 --> 00:08:20.400]  來去答應你呢?
[00:08:20.400 --> 00:08:23.400]  這就是祈禱的英文
[00:08:23.400 --> 00:08:25.400]  我們就是想這樣
[00:08:25.400 --> 00:08:27.400]  但是聖經或者主耶穌
[00:08:27.400 --> 00:08:29.400]  祂想我們祈禱
[00:08:29.400 --> 00:08:32.400]  會帶來什麼改變呢?
[00:08:32.400 --> 00:08:34.400]  等一下和大家一起去探討
[00:08:34.400 --> 00:08:38.400]  我想用一個例子開始今天的講道
[00:08:38.400 --> 00:08:39.400]  可能兩個例子
[00:08:39.400 --> 00:08:42.400]  因為中堂我們時間比較鬆動
[00:08:42.400 --> 00:08:45.400]  早堂晚堂就不夠了
[00:08:45.400 --> 00:08:49.400]  有一個姓向的向敖
[00:08:49.400 --> 00:08:52.400]  我在網上看到這個年輕人
[00:08:52.400 --> 00:08:53.400]  很特別
[00:08:53.400 --> 00:08:57.400]  他在武漢讀一間功科學校
[00:08:57.400 --> 00:09:00.400]  他有一個習慣和興趣
[00:09:00.400 --> 00:09:03.400]  就是他幫同學修電腦
[00:09:03.400 --> 00:09:06.400]  在四年大學裏面
[00:09:06.400 --> 00:09:09.400]  全校的同學都知道
[00:09:09.400 --> 00:09:10.400]  包括老師都知道
[00:09:10.400 --> 00:09:12.400]  只要你的電腦有什麼問題
[00:09:12.400 --> 00:09:15.400]  你去到第九棟
[00:09:15.400 --> 00:09:17.400]  因為大學裏面的校園
[00:09:17.400 --> 00:09:19.400]  是分一棟一棟
[00:09:19.400 --> 00:09:22.400]  第九棟的530校舍
[00:09:22.400 --> 00:09:23.400]  那個房間
[00:09:23.400 --> 00:09:25.400]  你就可以將你的電腦放下
[00:09:25.400 --> 00:09:28.400]  這個年輕人就會幫你修理好
[00:09:28.400 --> 00:09:31.400]  他試過在一天裏面
[00:09:31.400 --> 00:09:34.400]  一天修理好22部電腦
[00:09:34.400 --> 00:09:36.400]  四年的大學裏面
[00:09:36.400 --> 00:09:41.400]  他幫同學做好1000部電腦維修
[00:09:41.400 --> 00:09:42.400]  其實他自己都很忙
[00:09:42.400 --> 00:09:46.400]  但他很嚴格地管理自己的時間
[00:09:46.400 --> 00:09:50.400]  他又很享受幫同學去修理電腦
[00:09:50.400 --> 00:09:52.400]  然後去到一個階段
[00:09:52.400 --> 00:09:55.400]  他自己去編一些程式
[00:09:55.400 --> 00:10:00.400]  教同學怎樣去寫一些程式和維修電腦
[00:10:00.400 --> 00:10:02.400]  變成開班授徒
[00:10:02.400 --> 00:10:05.400]  有這樣的興趣和享受
[00:10:05.400 --> 00:10:06.400]  有人問他
[00:10:06.400 --> 00:10:09.400]  為什麼你會這麼有時間這麼有空
[00:10:09.400 --> 00:10:13.400]  他覺得看到同學的電腦壞了
[00:10:13.400 --> 00:10:14.400]  又不知道怎麼辦
[00:10:14.400 --> 00:10:16.400]  他就很義務幫他們修理
[00:10:16.400 --> 00:10:18.400]  越修理就越有興趣
[00:10:18.400 --> 00:10:20.400]  這種享受
[00:10:20.400 --> 00:10:23.400]  第十章的盧家福音
[00:10:23.400 --> 00:10:25.400]  你不知道有沒有留意
[00:10:25.400 --> 00:10:27.400]  最後一段聖經
[00:10:27.400 --> 00:10:32.400]  有一個人很享受活在耶穌的身邊
[00:10:32.400 --> 00:10:34.400]  就是瑪利亞
[00:10:34.400 --> 00:10:36.400]  當時記載兩姐妹
[00:10:36.400 --> 00:10:38.400]  耶穌去到他們家裏
[00:10:38.400 --> 00:10:41.400]  瑪大很忙碌地招呼耶穌
[00:10:41.400 --> 00:10:44.400]  跟著他的妹妹瑪利亞
[00:10:44.400 --> 00:10:47.400]  很享受在耶穌的腳前
[00:10:47.400 --> 00:10:50.400]  聆聽耶穌的教訓講道
[00:10:50.400 --> 00:10:54.400]  可能已經跟耶穌一起去祈禱
[00:10:54.400 --> 00:10:55.400]  記住
[00:10:55.400 --> 00:10:59.400]  舊時原文是沒有分段的
[00:10:59.400 --> 00:11:04.400]  是不會有任何分段、分章、分節的
[00:11:04.400 --> 00:11:07.400]  原文的作者盧家所寫的福音書
[00:11:07.400 --> 00:11:10.400]  和新約所有的書信
[00:11:10.400 --> 00:11:12.400]  全部是沒有任何分段
[00:11:12.400 --> 00:11:15.400]  全部是大家的希臘文來寫的
[00:11:15.400 --> 00:11:17.400]  是沒有分段
[00:11:17.400 --> 00:11:20.400]  是我們後人幫作者分段
[00:11:20.400 --> 00:11:22.400]  這個享受
[00:11:22.400 --> 00:11:26.400]  跟著有一次耶穌自己祈禱的時候
[00:11:26.400 --> 00:11:31.400]  門徒感受到耶穌和神之間的交往
[00:11:31.400 --> 00:11:34.400]  祈禱、默契
[00:11:34.400 --> 00:11:35.400]  受感動
[00:11:35.400 --> 00:11:39.400]  很想耶穌教門徒怎樣祈禱
[00:11:39.400 --> 00:11:41.400]  我再用另一個例子
[00:11:41.400 --> 00:11:43.400]  這個例子很有趣
[00:11:43.400 --> 00:11:46.400]  有一個女孩大約十七、八歲
[00:11:46.400 --> 00:11:48.400]  我不記得是荷蘭還是英國人
[00:11:48.400 --> 00:11:50.400]  坐飛機
[00:11:50.400 --> 00:11:52.400]  旁邊坐了一個男士
[00:11:52.400 --> 00:11:55.400]  聽到這個女孩在唱歌
[00:11:55.400 --> 00:11:57.400]  自己戴著耳機
[00:11:57.400 --> 00:12:00.400]  一邊唱自己偶像的歌
[00:12:00.400 --> 00:12:02.400]  誰知原來這個旁邊的男士
[00:12:02.400 --> 00:12:04.400]  就是那個偶像
[00:12:04.400 --> 00:12:10.400]  就是他在唱歌的原唱者
[00:12:10.400 --> 00:12:15.400]  這個男士希望不要令他尷尬
[00:12:15.400 --> 00:12:18.400]  問他:你唱的歌為何你這麼喜歡
[00:12:18.400 --> 00:12:20.400]  他說:我不知為何
[00:12:20.400 --> 00:12:22.400]  一唱我這個偶像的歌
[00:12:22.400 --> 00:12:25.400]  我就很開心、很平安
[00:12:25.400 --> 00:12:29.400]  他又很想間接讓他知道
[00:12:29.400 --> 00:12:31.400]  其實我坐在你旁邊
[00:12:31.400 --> 00:12:33.400]  你聽的是我唱歌
[00:12:33.400 --> 00:12:35.400]  因為這個偶像
[00:12:35.400 --> 00:12:40.400]  這個女孩只在網上聽到原唱的歌曲
[00:12:40.400 --> 00:12:46.400]  從未見過這個偶像坐在他旁邊的男士
[00:12:46.400 --> 00:12:50.400]  這個男士想想有甚麼辦法
[00:12:50.400 --> 00:12:51.400]  他就上網
[00:12:51.400 --> 00:12:53.400]  我不知道為何飛機可以上網
[00:12:53.400 --> 00:12:55.400]  他在Twitter上打上網
[00:12:55.400 --> 00:12:57.400]  問問網友
[00:12:57.400 --> 00:13:00.400]  如何令他不要尷尬又認識我
[00:13:00.400 --> 00:13:02.400]  給他很多建議
[00:13:02.400 --> 00:13:03.400]  最終都失敗
[00:13:03.400 --> 00:13:07.400]  這個女孩一直都不認得這個男士
[00:13:07.400 --> 00:13:10.400]  給他一些建議
[00:13:10.400 --> 00:13:14.400]  引導他的說話
[00:13:14.400 --> 00:13:17.400]  但這個女孩完全浸淫在自己的享受
[00:13:17.400 --> 00:13:20.400]  輕輕地唱歌
[00:13:20.400 --> 00:13:23.400]  不知道偶像就坐在他旁邊
[00:13:23.400 --> 00:13:25.400]  回到家看電話
[00:13:25.400 --> 00:13:27.400]  原來是走寶
[00:13:27.400 --> 00:13:28.400]  原來偶像坐在他旁邊
[00:13:28.400 --> 00:13:31.400]  跟他說話、跟他對話
[00:13:31.400 --> 00:13:36.400]  輾轉偶像寄了兩張門票給這個女孩
[00:13:36.400 --> 00:13:39.400]  她很開心、很感恩
[00:13:39.400 --> 00:13:43.400]  她到時親自可以見到這個偶像
[00:13:43.400 --> 00:13:46.400]  各位,我用這兩個例子
[00:13:46.400 --> 00:13:50.400]  雖然跟主耶穌這道祈禱
[00:13:50.400 --> 00:13:53.400]  未必有很直接的關係
[00:13:53.400 --> 00:13:58.400]  但是你羨慕不羨慕主耶穌
[00:13:58.400 --> 00:14:01.400]  好像這個門徒所感受到的
[00:14:01.400 --> 00:14:03.400]  對耶穌的禱告
[00:14:03.400 --> 00:14:10.400]  他好像活在跟神的完全合一的裏面
[00:14:10.400 --> 00:14:14.400]  那種相交、那種甜蜜
[00:14:14.400 --> 00:14:19.400]  好像瑪利亞活在主耶穌的腳前
[00:14:19.400 --> 00:14:20.400]  坐在他的腳前
[00:14:20.400 --> 00:14:27.400]  來一起去談論耶穌對他的教導
[00:14:27.400 --> 00:14:31.400]  雖然我們今天不能夠用肉眼、肉身
[00:14:31.400 --> 00:14:35.400]  在我們現在這個時空見到耶穌
[00:14:35.400 --> 00:14:41.400]  但是我們怎樣去跟這位至聖的主
[00:14:41.400 --> 00:14:44.400]  來交往、相交呢?
[00:14:44.400 --> 00:14:48.400]  使我們的心靈不斷地有成長呢?
[00:14:48.400 --> 00:14:53.400]  耶穌的教導有兩個大的向度
[00:14:53.400 --> 00:14:55.400]  接著就有一個比喻
[00:14:55.400 --> 00:14:59.400]  比喻就是告訴我們不要灰心
[00:14:59.400 --> 00:15:02.400]  向這位神一直祈禱
[00:15:02.400 --> 00:15:05.400]  猶太人他們有一個困難就是
[00:15:05.400 --> 00:15:08.400]  祈願不對現
[00:15:08.400 --> 00:15:10.400]  不是照著那個時間對現
[00:15:10.400 --> 00:15:12.400]  就不再祈了
[00:15:12.400 --> 00:15:15.400]  相信我們今天都有一些人
[00:15:15.400 --> 00:15:18.400]  甚至連神都不信了
[00:15:18.400 --> 00:15:22.400]  因為你得不到你認為的答案
[00:15:22.400 --> 00:15:24.400]  那個成就
[00:15:24.400 --> 00:15:26.400]  你就不再祈禱了
[00:15:26.400 --> 00:15:30.400]  相信這是我們一個很容易犯的毛病
[00:15:30.400 --> 00:15:34.400]  所以《路加福音》包括《使徒行傳》
[00:15:34.400 --> 00:15:37.400]  告訴我們耶穌的禱告生活
[00:15:37.400 --> 00:15:40.400]  例如第六章的《路加福音》
[00:15:40.400 --> 00:15:45.400]  耶穌上山整夜的禱告
[00:15:45.400 --> 00:15:48.400]  向神整夜祈禱
[00:15:48.400 --> 00:15:50.400]  第二天下山
[00:15:50.400 --> 00:15:53.400]  祂揀選十二個使徒
[00:15:53.400 --> 00:15:55.400]  似乎告訴我們
[00:15:55.400 --> 00:15:59.400]  祂是認真、懇切在神面前
[00:15:59.400 --> 00:16:01.400]  去等候、去禱告
[00:16:01.400 --> 00:16:05.400]  哪些人祂要揀選呢?
[00:16:05.400 --> 00:16:07.400]  十二個
[00:16:07.400 --> 00:16:09.400]  但是揀選出來的人
[00:16:09.400 --> 00:16:12.400]  全部不是特殊人物
[00:16:12.400 --> 00:16:15.400]  不是當時社會的顯赫
[00:16:15.400 --> 00:16:19.400]  而是普通到不得了的普通人
[00:16:19.400 --> 00:16:21.400]  普通的猶太人
[00:16:21.400 --> 00:16:26.400]  甚至很多都是你不會揀選的
[00:16:26.400 --> 00:16:30.400]  你怎會揀選一個瑞麗瑪太呢?
[00:16:30.400 --> 00:16:32.400]  你怎會揀選一些
[00:16:32.400 --> 00:16:35.400]  有很強烈政見的
[00:16:35.400 --> 00:16:38.400]  憤裔黨的西門呢?
[00:16:38.400 --> 00:16:39.400]  你想想
[00:16:39.400 --> 00:16:41.400]  你怎會揀選一些在社會上
[00:16:41.400 --> 00:16:44.400]  這麼低下、這麼普通的
[00:16:44.400 --> 00:16:45.400]  愚夫呢?
[00:16:45.400 --> 00:16:50.400]  彼得和他的哥哥安德烈
[00:16:50.400 --> 00:16:52.400]  怎會揀選這些人呢?
[00:16:52.400 --> 00:16:53.400]  耶穌就是揀選
[00:16:53.400 --> 00:16:56.400]  在眾多的裡面揀選十二個
[00:16:56.400 --> 00:17:00.400]  可想而知耶穌是經過很認真的禱告
[00:17:00.400 --> 00:17:07.400]  去到第九章
[00:17:07.400 --> 00:17:11.400]  耶穌在山上變相
[00:17:11.400 --> 00:17:13.400]  盧家福音特別強調
[00:17:13.400 --> 00:17:16.400]  祂正祈禱的時候
[00:17:16.400 --> 00:17:18.400]  祂的面貌就改變了
[00:17:18.400 --> 00:17:20.400]  正正祈禱的時候
[00:17:20.400 --> 00:17:23.400]  盧家有很多這樣的筆觸
[00:17:23.400 --> 00:17:27.400]  去記載這個祈禱
[00:17:27.400 --> 00:17:30.400]  和祈禱有關而發生的事
[00:17:30.400 --> 00:17:32.400]  不再多說了
[00:17:32.400 --> 00:17:34.400]  十八章整個段落
[00:17:34.400 --> 00:17:38.400]  是教人繼續不要灰心祈禱
[00:17:38.400 --> 00:17:42.400]  切求寡婦和一個不義的官
[00:17:42.400 --> 00:17:44.400]  另外再教祈禱
[00:17:44.400 --> 00:17:45.400]  一對出現
[00:17:45.400 --> 00:17:48.400]  發利賽人和瑞利的禱告
[00:17:48.400 --> 00:17:51.400]  十八章全章講祈禱
[00:17:51.400 --> 00:17:52.400]  去到《使徒行傳》
[00:17:52.400 --> 00:17:54.400]  耶穌升天之後
[00:17:54.400 --> 00:17:56.400]  一百二十個人
[00:17:56.400 --> 00:17:59.400]  同心在一個樓房上祈禱等候
[00:17:59.400 --> 00:18:00.400]  五旬節的時候
[00:18:00.400 --> 00:18:02.400]  聖靈就降臨了
[00:18:02.400 --> 00:18:03.400]  你想想
[00:18:03.400 --> 00:18:05.400]  很多這樣的教導
[00:18:05.400 --> 00:18:07.400]  再去到十三章
[00:18:07.400 --> 00:18:11.400]  當時他們在安提拉禁食祈禱的時候
[00:18:11.400 --> 00:18:13.400]  聖靈又出現了
[00:18:13.400 --> 00:18:15.400]  跟他們說
[00:18:15.400 --> 00:18:19.400]  要為我分派巴拿巴和素羅
[00:18:19.400 --> 00:18:22.400]  去為我做宣教的工作
[00:18:22.400 --> 00:18:23.400]  聖靈的顯現
[00:18:23.400 --> 00:18:27.400]  是在很多人同心祈禱的時候
[00:18:27.400 --> 00:18:30.400]  回到十一章這裡
[00:18:30.400 --> 00:18:32.400]  兩段的比喻
[00:18:32.400 --> 00:18:35.400]  夾雜中間的應許
[00:18:35.400 --> 00:18:37.400]  第一個比喻就是
[00:18:37.400 --> 00:18:39.400]  一個朋友從遠方而來
[00:18:39.400 --> 00:18:41.400]  當然因為當時
[00:18:41.400 --> 00:18:44.400]  其實不是當時,現在也是
[00:18:44.400 --> 00:18:46.400]  巴勒斯坦地
[00:18:46.400 --> 00:18:49.400]  日間你不可能來遠路
[00:18:49.400 --> 00:18:51.400]  因為太過炎熱
[00:18:51.400 --> 00:18:53.400]  在當時的社會
[00:18:53.400 --> 00:18:54.400]  只是步行
[00:18:54.400 --> 00:18:57.400]  你怎麼可能在最炎熱的時候
[00:18:57.400 --> 00:18:58.400]  來遠路呢?
[00:18:58.400 --> 00:19:00.400]  所以一定是黃昏才出發
[00:19:00.400 --> 00:19:02.400]  所以去到朋友的家
[00:19:02.400 --> 00:19:04.400]  自然就是深夜
[00:19:04.400 --> 00:19:05.400]  深夜的時候
[00:19:05.400 --> 00:19:07.400]  就要來招呼這個朋友
