
[00:00:00.000 --> 00:00:02.000]  大家好,大英姐妹,主題面平安
[00:02:19.000 --> 00:02:22.000]  因為我們經常在很多不同的等候
[00:02:22.000 --> 00:02:25.000]  但我們等候的時候,很多時候
[00:02:25.000 --> 00:02:28.000]  那些東西未必會如意
[00:02:28.000 --> 00:02:30.000]  你想等的東西未必會到
[00:02:30.000 --> 00:02:34.000]  譬如我要坐村巴進來
[00:02:34.000 --> 00:02:36.000]  你知道加州的村巴是很難等的
[00:02:36.000 --> 00:02:38.000]  有時候你站在那裡等
[00:02:38.000 --> 00:02:40.000]  你看到三輛錦繡車經過
[00:02:40.000 --> 00:02:43.000]  也沒有一輛是加州的村巴,很抵死
[00:02:43.000 --> 00:02:45.000]  但有時候我要回錦繡
[00:02:45.000 --> 00:02:48.000]  你一等錦繡車,加州車就來了
[00:02:48.000 --> 00:02:51.000]  這件事很討厭,點頭
[00:02:51.000 --> 00:02:55.000]  等候的東西往往不如你的預期
[00:02:55.000 --> 00:03:00.000]  現代人不喜歡等,我們不喜歡等
[00:03:00.000 --> 00:03:02.000]  而且手機幫了我們很多東西
[00:03:02.000 --> 00:03:04.000]  你不需要太多等候
[00:03:04.000 --> 00:03:07.000]  譬如你趕時間的,你可以召車
[00:03:07.000 --> 00:03:11.000]  你召車三分鐘後,有輛車在樓下等你
[00:03:11.000 --> 00:03:13.000]  你是不需要等的
[00:03:13.000 --> 00:03:16.000]  你看到人們在排隊等的士的時候
[00:03:16.000 --> 00:03:20.000]  你的車來到,有一種莫名的滿足感
[00:03:20.000 --> 00:03:22.000]  或者你不是坐的士
[00:03:22.000 --> 00:03:26.000]  其實手機APP已經幫你知道大概幾點
[00:03:26.000 --> 00:03:28.000]  有巴士,有地鐵,有輕鐵
[00:03:28.000 --> 00:03:31.000]  大概都知道,你不需要有太多等候
[00:03:31.000 --> 00:03:33.000]  又或者你去吃飯也好
[00:03:33.000 --> 00:03:36.000]  你已經可以用手機APP去拿票
[00:03:36.000 --> 00:03:39.000]  我在地鐵站拿好票,走到上去
[00:03:39.000 --> 00:03:42.000]  差不多已經等少了幾個號碼
[00:03:42.000 --> 00:03:46.000]  除了壽司郎,不知道為何等了幾個都等不到
[00:03:46.000 --> 00:03:49.000]  你會發覺我們不需要等候
[00:03:49.000 --> 00:03:53.000]  但是有些等候是不能避免的
[00:03:53.000 --> 00:03:56.000]  就算你召了車,你上到車之後
[00:03:56.000 --> 00:03:59.000]  你都依然要等它去到目的地
[00:03:59.000 --> 00:04:01.000]  車要時間走
[00:04:01.000 --> 00:04:05.000]  於是我們就會用手機逃避進入另一個世界
[00:04:05.000 --> 00:04:10.000]  就會在另一個世界裡面消耗你的時間
[00:04:10.000 --> 00:04:14.000]  我見到乘車的時候,十個有九個都是拿了手機出來
[00:04:14.000 --> 00:04:16.000]  另外一個是拿了IPAD出來
[00:04:16.000 --> 00:04:19.000]  他們就在這裡消耗時間
[00:04:19.000 --> 00:04:23.000]  走進去另一個世界,又或者繼續處理工作
[00:04:23.000 --> 00:04:25.000]  回覆訊息,聊天
[00:04:25.000 --> 00:04:29.000]  你見到如果不耐煩,等的時候
[00:04:29.000 --> 00:04:32.000]  就唯有找工作做,做一陣子
[00:04:32.000 --> 00:04:37.000]  可能台上的廣道很悶,他就拿手機出來看其他東西
[00:04:37.000 --> 00:04:40.000]  有時候就是這樣,等候我們不喜歡等
[00:04:40.000 --> 00:04:43.000]  但是等候是不是沒有意義呢?
[00:04:43.000 --> 00:04:45.000]  是不是所有等候都沒有意義呢?
[00:04:45.000 --> 00:04:49.000]  有些情況是你一定會等和樂於去等
[00:04:49.000 --> 00:04:53.000]  舉個例子,最經典的就是結婚這件事
[00:04:53.000 --> 00:04:59.000]  我們的禮堂,從門口走到港台明明那裡只需十秒
[00:04:59.000 --> 00:05:03.000]  但是結婚那天,新郎走了十分鐘
[00:05:03.000 --> 00:05:05.000]  還要踢一腳,動一動
[00:05:05.000 --> 00:05:07.000]  怎樣才算踢一腳,動一動呢?
[00:05:07.000 --> 00:05:09.000]  笑了,你試過婚紗沒有?
[00:05:09.000 --> 00:05:13.000]  婚紗有個箍,有個很硬的箍
[00:05:13.000 --> 00:05:17.000]  你走的不是這樣走的,你踢他,然後走前一步
[00:05:17.000 --> 00:05:20.000]  踢他走前一步,就是踢一腳,動一動
[00:05:20.000 --> 00:05:24.000]  你想想,走得這麼慢,新郎會不會催?
[00:05:24.000 --> 00:05:28.000]  肥沙那時候有沒有催?Carol說快點吧
[00:05:28.000 --> 00:05:31.000]  你想像到肥沙的語氣,快點行不行?
[00:05:31.000 --> 00:05:35.000]  他說不會的,你很樂於去等候
[00:05:35.000 --> 00:05:38.000]  其實就是在說,有一些等候是值得的
[00:05:38.000 --> 00:05:41.000]  有一些等候是必須的,是一定要的
[00:05:41.000 --> 00:05:45.000]  今天我們說的將臨,將臨期
[00:05:45.000 --> 00:05:51.000]  其實就是等待耶穌基督出現,等待祂來到的意思
[00:05:51.000 --> 00:05:56.000]  我們紀念的是紀念耶穌基督第一次的降臨
[00:05:56.000 --> 00:06:01.000]  我們等候祂的再臨,等候耶穌基督的再臨
[00:06:01.000 --> 00:06:07.000]  我們去思考,我分三點跟大家思考,請下一張slide
[00:06:07.000 --> 00:06:13.000]  我們第一樣我想大家思考的就是我們要有意識地等待
[00:06:13.000 --> 00:06:18.000]  有意識地等待,其實剛才說了很多東西,我們等,有時候是無意識的
[00:06:18.000 --> 00:06:23.000]  你怎樣都在等一件事,人人都在等一件事,就是等死
[00:06:23.000 --> 00:06:29.000]  你好像一本巨型的月曆,日曆,撕一下又一頁,撕一下又一頁
[00:06:29.000 --> 00:06:33.000]  有些人厚些,有些人薄些,你始終總會去到那一天
[00:06:33.000 --> 00:06:36.000]  年輕一點的可能就沒那麼大感覺
[00:06:36.000 --> 00:06:41.000]  當你年紀開始大的時候,你會覺得好像越來越近
[00:06:41.000 --> 00:06:46.000]  如果我們在說死亡是人生的終結的話
[00:06:46.000 --> 00:06:50.000]  你想想其實我們做什麼都是沒有意義的
[00:06:50.000 --> 00:06:53.000]  如果死亡就是一切的終結的話
[00:06:53.000 --> 00:06:58.000]  為什麼這樣說?如果你死了之後,你留下的東西
[00:06:58.000 --> 00:07:02.000]  給下一代,下一代他再死亡之後留給下一代留下
[00:07:02.000 --> 00:07:05.000]  這個世界終結的時候,所有東西都會灰飛煙滅
[00:07:05.000 --> 00:07:09.000]  所有東西都會消失,今天無論你留下多少個財產
[00:07:09.000 --> 00:07:13.000]  留下什麼豐功偉績,或者是多少人去紀念你的名字
[00:07:13.000 --> 00:07:16.000]  有多少間學校是用你的名字去到的
[00:07:16.000 --> 00:07:20.000]  當這個世界終末,地球消失的時候
[00:07:20.000 --> 00:07:23.000]  這一切的東西還有什麼意義存在?
[00:07:23.000 --> 00:07:26.000]  如果死亡就是一切的終結的話
[00:07:26.000 --> 00:07:29.000]  你會發覺這個世界是沒有意義的
[00:07:29.000 --> 00:07:33.000]  大家要踢真一點這句話
[00:07:33.000 --> 00:07:36.000]  因此我們所做的事情,你賺很多錢
[00:07:36.000 --> 00:07:40.000]  或者賺很多財富,累積很多東西,享受很多
[00:07:40.000 --> 00:07:43.000]  你只不過是這一刻開心
[00:07:43.000 --> 00:07:46.000]  對你來說的意義就是這一刻我高興
[00:07:46.000 --> 00:07:51.000]  你會發覺很久之前高興的事情已經不再高興
[00:07:51.000 --> 00:07:56.000]  譬如十年前你出了一部iPhone5,你覺得很開心
[00:07:56.000 --> 00:07:59.000]  今天你還在用的話,你會覺得很傷心
[00:07:59.000 --> 00:08:03.000]  但當時的開心已經沒有意義了
[00:08:03.000 --> 00:08:08.000]  很快就會,原來有些東西很快就會消失了
[00:08:08.000 --> 00:08:11.000]  我這樣說,可能大家未必很認同
[00:08:11.000 --> 00:08:14.000]  人生怎麼會沒有意義?
[00:08:14.000 --> 00:08:17.000]  人生一定是有它的意義的
[00:08:17.000 --> 00:08:20.000]  否則我們很灰的
[00:08:20.000 --> 00:08:24.000]  我們怎樣去詮釋意義呢?到底意義在哪裡呢?
[00:08:24.000 --> 00:08:28.000]  我們做傳道人的,經常都要出入大酒店
[00:08:28.000 --> 00:08:31.000]  大家知道什麼是大酒店吧
[00:08:31.000 --> 00:08:34.000]  你去到的時候,我們走基督教儀式的時候
[00:08:34.000 --> 00:08:37.000]  你會看到通常寫著主懷安息
[00:08:37.000 --> 00:08:41.000]  我們很相信我們在主裡面的弟兄姊妹
[00:08:41.000 --> 00:08:43.000]  他們回到天家
[00:08:43.000 --> 00:08:48.000]  他們在主耶穌基督的懷中得到安息
[00:08:48.000 --> 00:08:54.000]  我們是在說原來我們人的死亡並不是一個終結
[00:08:54.000 --> 00:08:56.000]  我們人的死亡並不是一個句號
[00:08:56.000 --> 00:08:59.000]  而是另一段生命的開始
[00:08:59.000 --> 00:09:03.000]  我們相信我們在主耶穌基督的懷裡得到安息
[00:09:03.000 --> 00:09:08.000]  我們在永恆裡面是有永恆的時間和主永恆同在
[00:09:08.000 --> 00:09:10.000]  我們是這樣相信的
[00:09:10.000 --> 00:09:13.000]  如果你不相信,你回頭找我聊聊天
[00:09:13.000 --> 00:09:16.000]  所以當我們去到聊的時候,思考的時候
[00:09:16.000 --> 00:09:21.000]  原來你將來在新天新地,你是有永恆的時間
[00:09:21.000 --> 00:09:24.000]  可以繼續回顧我們的人生
[00:09:24.000 --> 00:09:27.000]  可能到時候我們會繼續聚在一起聊聊天
[00:09:27.000 --> 00:09:31.000]  聊聊天,說說那時候和高先生弄水喉,弄個新水新河
[00:09:31.000 --> 00:09:34.000]  鋪草皮,或者跳棧美操
[00:09:34.000 --> 00:09:38.000]  有時候可能說說盧子樂打爛了多少支古棍
[00:09:38.000 --> 00:09:42.000]  又聊聊原來香港人一輩子都有準時過
[00:09:42.000 --> 00:09:46.000]  聊聊這些東西
[00:09:46.000 --> 00:09:49.000]  很多東西可以說,很多東西可以回顧
[00:09:49.000 --> 00:09:52.000]  很多東西可以說回頭
[00:09:52.000 --> 00:09:55.000]  當你去到這樣想的時候
[00:09:55.000 --> 00:09:58.000]  你的人生就很不同了
[00:09:58.000 --> 00:10:01.000]  因為你知道你的終末會去哪裡
[00:10:01.000 --> 00:10:05.000]  我俗一點說,你知道你自己死了去哪裡
[00:10:05.000 --> 00:10:08.000]  不是你老婆罵你,你死了去哪裡
[00:10:08.000 --> 00:10:12.000]  是說你死了之後,你會去哪裡
[00:10:12.000 --> 00:10:15.000]  你的終末是有一個歸宿
[00:10:15.000 --> 00:10:17.000]  你死亡之後並不是終結
[00:10:17.000 --> 00:10:21.000]  而是你死亡之後,你是進入了永恆裡面
[00:10:21.000 --> 00:10:24.000]  你知道的時候,你就會做好準備
[00:10:24.000 --> 00:10:28.000]  舉個例子,你知道待會一完崇拜你下去打球
[00:10:28.000 --> 00:10:31.000]  你就會穿球衣,穿球鞋
[00:10:31.000 --> 00:10:34.000]  你就不會穿西裝
[00:10:34.000 --> 00:10:37.000]  你會為將來做一些準備
[00:10:37.000 --> 00:10:40.000]  會去到有一個不同的態度
[00:10:40.000 --> 00:10:43.000]  今天說的西面這個人
[00:10:43.000 --> 00:10:46.000]  他素嘗盼望以色列的安慰者來到
[00:10:46.000 --> 00:10:49.000]  知不知道以色列的安慰者是誰
[00:10:49.000 --> 00:10:53.000]  就是尼塞亞,就是基督,就是我們的耶穌
[00:10:53.000 --> 00:10:56.000]  他素嘗盼望這個安慰者來到
[00:10:56.000 --> 00:11:00.000]  你要知道,其實當時要這樣做並不容易
[00:11:00.000 --> 00:11:05.000]  他們生活在一個羅馬帝國統治的情況下
[00:11:05.000 --> 00:11:07.000]  他們只是一個附庸國
[00:11:07.000 --> 00:11:10.000]  就是說他們是沒有主權的
[00:11:10.000 --> 00:11:13.000]  雖然你看到有皇帝,就是有個希律王
[00:11:13.000 --> 00:11:16.000]  但是實際上他是沒有什麼主權的
[00:11:16.000 --> 00:11:17.000]  他只是負責去管的
[00:11:17.000 --> 00:11:21.000]  他只是由中央指派下來去管理這個地方
[00:11:21.000 --> 00:11:25.000]  他是一個分封王,委任他的
[00:11:25.000 --> 00:11:28.000]  在這樣的情況下
[00:11:28.000 --> 00:11:33.000]  以色列人是期盼有一個尼塞亞來拯救他們的
[00:11:33.000 --> 00:11:35.000]  有一個救主來救他們出來的
[00:11:35.000 --> 00:11:38.000]  西面他經常去等待這個人
[00:11:38.000 --> 00:11:40.000]  但是其實他基於什麼呢?
[00:11:40.000 --> 00:11:43.000]  他基於以塞亞書的預言
[00:11:43.000 --> 00:11:47.000]  而以塞亞書已經是700年前的東西
[00:11:47.000 --> 00:11:51.000]  就是西面的時代,700年前的先知說
[00:11:51.000 --> 00:11:54.000]  告訴他會有一個尼塞亞來到
[00:11:54.000 --> 00:11:56.000]  而且不知道大家有沒有聽過
[00:11:56.000 --> 00:12:00.000]  有一件事就是耶和華在新約和舊約之間
[00:12:00.000 --> 00:12:02.000]  他沉默了400年
[00:12:02.000 --> 00:12:04.000]  什麼叫沉默了400年呢?
[00:12:04.000 --> 00:12:07.000]  這400年是沒有說過話
[00:12:07.000 --> 00:12:11.000]  沒有派過先知去到以色列中間發聲
[00:12:11.000 --> 00:12:14.000]  上帝都沒有說話400年了
[00:12:15.000 --> 00:12:18.000]  你拿著的那本先知書已經是700年前了
[00:12:18.000 --> 00:12:20.000]  說有一個尼塞亞來到
[00:12:20.000 --> 00:12:22.000]  你還在信嗎?
[00:12:22.000 --> 00:12:25.000]  對於一個人來說,他的信仰是很大的挑戰
[00:12:25.000 --> 00:12:28.000]  事實上就是當時很多宗教領袖
[00:12:28.000 --> 00:12:29.000]  你看過那本書嗎?
[00:12:29.000 --> 00:12:32.000]  他們選擇了歸順羅馬政府
[00:12:32.000 --> 00:12:34.000]  歸順了那個政權
[00:12:34.000 --> 00:12:37.000]  他們用宗教的外衣
[00:12:37.000 --> 00:12:40.000]  但實質上他們裡面只是為自己的利益
[00:12:40.000 --> 00:12:42.000]  譬如耶穌怎麼說呢?
[00:12:42.000 --> 00:12:44.000]  這些人是假冒為善
[00:12:44.000 --> 00:12:46.000]  好像粉色料的墳墓
[00:12:46.000 --> 00:12:47.000]  外面好看
[00:12:47.000 --> 00:12:49.000]  裡面充滿死人的骨頭和污穢
[00:12:49.000 --> 00:12:51.000]  他們號穿長袍走來走去
[00:12:51.000 --> 00:12:54.000]  就是喜歡顯露自己的身份
[00:12:54.000 --> 00:12:57.000]  在街市上,人向他們問安
[00:12:57.000 --> 00:12:59.000]  就是喜歡別人跟他們打招呼
[00:12:59.000 --> 00:13:00.000]  就是你好啊
[00:13:00.000 --> 00:13:02.000]  尊敬他的身份
[00:13:02.000 --> 00:13:06.000]  又喜歡在會堂裡面坐在高位
[00:13:06.000 --> 00:13:08.000]  又有現席上的首座
[00:13:08.000 --> 00:13:10.000]  就是最前的那張桌子
[00:13:10.000 --> 00:13:12.000]  名流
[00:13:12.000 --> 00:13:14.000]  侵吞寡婦的財產
[00:13:14.000 --> 00:13:17.000]  假意作很長的禱告
[00:13:17.000 --> 00:13:20.000]  你想想當時宗教領袖都是這樣
[00:13:20.000 --> 00:13:22.000]  法利塞人和文士都是這樣
[00:13:22.000 --> 00:13:23.000]  用現代的說法
[00:13:23.000 --> 00:13:26.000]  你看到連牧師傳道都是這樣
[00:13:26.000 --> 00:13:30.000]  到底還有沒有人真的在等那個尼塞亞呢?
[00:13:30.000 --> 00:13:31.000]  是不是?
[00:13:31.000 --> 00:13:34.000]  今時今日已經2000年了
[00:13:34.000 --> 00:13:37.000]  耶穌遲到也不要遲得這麼誇張
[00:13:37.000 --> 00:13:39.000]  你2000年都還沒來
[00:13:39.000 --> 00:13:42.000]  還有沒有人在等耶穌基督來呢?
[00:13:42.000 --> 00:13:44.000]  這樣說好像很灰心
[00:13:44.000 --> 00:13:46.000]  但實際上不是這麼灰心
[00:13:46.000 --> 00:13:47.000]  起碼聖經裡面說
[00:13:47.000 --> 00:13:50.000]  西面就是素常
[00:13:50.000 --> 00:13:51.000]  都在等候
[00:13:51.000 --> 00:13:53.000]  其實科學書裡面
[00:13:53.000 --> 00:13:55.000]  很多人都在等候那個尼塞亞
[00:13:55.000 --> 00:13:58.000]  有很多人都還是很認真地
[00:13:58.000 --> 00:13:59.000]  持守著信仰
[00:13:59.000 --> 00:14:01.000]  他們相信尼塞亞是會來的
[00:14:01.000 --> 00:14:03.000]  是真的會來的
[00:14:03.000 --> 00:14:05.000]  我們不是這麼灰心的
[00:14:06.000 --> 00:14:09.000]  我們要很有意識地去等
[00:14:09.000 --> 00:14:11.000]  今時今日我們很有意識地在等
[00:14:11.000 --> 00:14:14.000]  你要知道你是在等耶穌基督的再臨
[00:14:14.000 --> 00:14:17.000]  如果不是在等耶穌基督的再臨
[00:14:17.000 --> 00:14:20.000]  其實你只是在等死
[00:14:20.000 --> 00:14:21.000]  是不是?
[00:14:21.000 --> 00:14:23.000]  你要很有意識地去等
[00:14:23.000 --> 00:14:26.000]  我們人生就是為了等耶穌基督
[00:14:26.000 --> 00:14:28.000]  我們相信耶穌基督再臨的時候
[00:14:28.000 --> 00:14:31.000]  我們會在新天新地裡面與主同在
[00:14:31.000 --> 00:14:33.000]  這個很重要
[00:14:33.000 --> 00:14:35.000]  既然說得這麼重要
[00:14:35.000 --> 00:14:37.000]  我們用什麼心情去等呢?
[00:14:37.000 --> 00:14:39.000]  我們要準備去踢一場球
[00:14:39.000 --> 00:14:41.000]  你就要換好球衣
[00:14:41.000 --> 00:14:43.000]  你等候耶穌基督再臨的時候
[00:14:43.000 --> 00:14:45.000]  你用什麼心情去等呢?
[00:14:45.000 --> 00:14:49.000]  第29到32節那個叫西面頌
[00:14:49.000 --> 00:14:50.000]  西面頌
[00:14:50.000 --> 00:14:52.000]  第29節說到
[00:14:52.000 --> 00:14:55.000]  主啊,如今可以照你的話
[00:14:55.000 --> 00:14:57.000]  容你的僕人安然去世
[00:14:57.000 --> 00:14:59.000]  什麼是安然去世?
[00:14:59.000 --> 00:15:01.000]  廣東話是什麼?
[00:15:01.000 --> 00:15:03.000]  死得硬幣
[00:15:03.000 --> 00:15:04.000]  是不是?
[00:15:04.000 --> 00:15:06.000]  你這次真的死得硬幣了
[00:15:06.000 --> 00:15:08.000]  通常形容死得硬幣
[00:15:08.000 --> 00:15:09.000]  就是沒有遺憾了
[00:15:09.000 --> 00:15:13.000]  我不需要再覺得有些事情臨死前還沒做
[00:15:13.000 --> 00:15:15.000]  就很想做完它
[00:15:15.000 --> 00:15:17.000]  這些就叫做死得硬幣
[00:15:17.000 --> 00:15:19.000]  在當時西面
[00:15:19.000 --> 00:15:22.000]  他一直在等尼塞亞的來臨
[00:15:22.000 --> 00:15:24.000]  他受到聖靈的感動
[00:15:24.000 --> 00:15:26.000]  進入了聖殿裡面
[00:15:26.000 --> 00:15:29.000]  去見到耶穌的父母抱著那個嬰兒
[00:15:29.000 --> 00:15:31.000]  就是尼塞亞
[00:15:31.000 --> 00:15:33.000]  那個救主來了
[00:15:33.000 --> 00:15:35.000]  創天造地的上帝竟然
[00:15:35.000 --> 00:15:38.000]  渡成肉身變成了一個嬰兒
[00:15:38.000 --> 00:15:39.000]  與人同在
[00:15:39.000 --> 00:15:41.000]  不單止與人同在
[00:15:41.000 --> 00:15:43.000]  他的降生也在告訴我們
[00:15:43.000 --> 00:15:45.000]  末世會來到
[00:15:45.000 --> 00:15:47.000]  世界的終末會來了
[00:15:47.000 --> 00:15:49.000]  但是對於終末
[00:15:49.000 --> 00:15:51.000]  我們對於末世有很多好奇
[00:15:51.000 --> 00:15:53.000]  很多電影講末世的
[00:15:53.000 --> 00:15:54.000]  有沒有看過?
[00:15:54.000 --> 00:15:55.000]  電影講的末世
[00:15:55.000 --> 00:15:57.000]  通常有隕石飛下來
[00:15:57.000 --> 00:15:59.000]  又或者無端端冰河時期
[00:15:59.000 --> 00:16:02.000]  然後可能有喪屍走出來
[00:16:02.000 --> 00:16:04.000]  我們有很多幻想在裡面
[00:16:04.000 --> 00:16:06.000]  到底末世是怎樣的呢?
[00:16:06.000 --> 00:16:07.000]  世界末日是怎樣的呢?
[00:16:07.000 --> 00:16:08.000]  在聖經裡面
[00:16:08.000 --> 00:16:10.000]  大家去到看的時候
[00:16:10.000 --> 00:16:12.000]  都會有一些不同的說法
[00:16:12.000 --> 00:16:17.000]  有一些災難的預言
[00:16:17.000 --> 00:16:19.000]  那些有機會再講
[00:16:19.000 --> 00:16:21.000]  但是很重要的一點就是
[00:16:21.000 --> 00:16:23.000]  對於末世
[00:16:23.000 --> 00:16:24.000]  我們要知道就是
[00:16:24.000 --> 00:16:26.000]  上帝是會更新這個世界
[00:16:26.000 --> 00:16:29.000]  新天新地是會來到的
[00:16:29.000 --> 00:16:31.000]  而新天新地來到的時候
[00:16:31.000 --> 00:16:33.000]  我們是要面臨
[00:16:33.000 --> 00:16:38.000]  其實全世界的人都要面臨一個審判
[00:16:38.000 --> 00:16:41.000]  而我們信仰告訴我們
[00:16:41.000 --> 00:16:44.000]  當我們面對這個審判的時候
[00:16:44.000 --> 00:16:46.000]  我們信耶穌的人就可以
[00:16:46.000 --> 00:16:49.000]  因為相信耶穌基督的緣故
[00:16:49.000 --> 00:16:51.000]  我們可以得到永生
[00:16:51.000 --> 00:16:53.000]  就是這個基本信仰
[00:16:53.000 --> 00:16:55.000]  但是又引申一件事
[00:16:55.000 --> 00:16:57.000]  不知道大家有沒有聽過
[00:16:57.000 --> 00:16:59.000]  有些人不信的那些人就會說
[00:16:59.000 --> 00:17:01.000]  哇!你們的耶穌這麼霸道
[00:17:01.000 --> 00:17:03.000]  信祂才可以上天堂
[00:17:03.000 --> 00:17:05.000]  不信要下地獄的
[00:17:05.000 --> 00:17:06.000]  有沒有聽過?
[00:17:06.000 --> 00:17:09.000]  有些人會這樣質疑
[00:17:09.000 --> 00:17:10.000]  為什麼?
[00:17:10.000 --> 00:17:13.000]  信你的耶穌才可以上天堂
[00:17:13.000 --> 00:17:17.000]  事實上對於審判是有點不安的
[00:17:17.000 --> 00:17:21.000]  有些人可能是怕審判而去信耶穌
[00:17:21.000 --> 00:17:22.000]  包括我
[00:17:22.000 --> 00:17:24.000]  我也怕死的
[00:17:24.000 --> 00:17:25.000]  其實我很怕死的
[00:17:25.000 --> 00:17:27.000]  所以我都想
[00:17:27.000 --> 00:17:28.000]  能夠信耶穌
[00:17:28.000 --> 00:17:30.000]  不用下地獄可以上天堂
[00:17:30.000 --> 00:17:31.000]  信了才看有沒有壞
[00:17:31.000 --> 00:17:33.000]  那時候也是這樣的原因
[00:17:33.000 --> 00:17:35.000]  踏出第一步
[00:17:35.000 --> 00:17:37.000]  其實信仰
[00:17:37.000 --> 00:17:42.000]  我們去到相信耶穌基督是拯救的時候
[00:17:42.000 --> 00:17:43.000]  你要明白
[00:17:43.000 --> 00:17:49.000]  審判其實並不是為了恐嚇人而存在
[00:17:49.000 --> 00:17:51.000]  反過來是
[00:17:51.000 --> 00:17:53.000]  終末的審判就一定存在
[00:17:53.000 --> 00:17:56.000]  我們作為人
[00:17:56.000 --> 00:17:57.000]  我們也有犯罪
[00:17:57.000 --> 00:18:00.000]  將來要面對審判的時候
[00:18:00.000 --> 00:18:02.000]  耶穌基督來到
[00:18:02.000 --> 00:18:05.000]  祂並不是為了去執行審判
[00:18:05.000 --> 00:18:08.000]  祂是要執行審判的
[00:18:08.000 --> 00:18:11.000]  但祂不是為了這件事而來
[00:18:11.000 --> 00:18:13.000]  祂是為了拯救我們
[00:18:13.000 --> 00:18:15.000]  給我們一條生路走
[00:18:15.000 --> 00:18:17.000]  給我們一條出路走而去
[00:18:17.000 --> 00:18:19.000]  你不可以因為這樣而賴祂
[00:18:19.000 --> 00:18:21.000]  說你審判不對
[00:18:21.000 --> 00:18:23.000]  我舉一個例子
[00:18:23.000 --> 00:18:25.000]  其實也不知道是不是很接近
[00:18:25.000 --> 00:18:27.000]  不過所有例子都有些少困難
[00:18:27.000 --> 00:18:29.000]  就好像一件衣服
[00:18:29.000 --> 00:18:31.000]  你穿久了就一定會髒
[00:18:31.000 --> 00:18:33.000]  我們人生也是
[00:18:33.000 --> 00:18:35.000]  你的命用久了也會髒
[00:18:35.000 --> 00:18:37.000]  你也是犯了很多罪
[00:18:37.000 --> 00:18:39.000]  你也是需要潔淨的
[00:18:39.000 --> 00:18:40.000]  需要潔淨那怎麼辦呢?
[00:18:40.000 --> 00:18:41.000]  用水洗
[00:18:41.000 --> 00:18:44.000]  耶穌基督幫你去洗清你的罪
[00:18:44.000 --> 00:18:47.000]  你不可以說耶穌基督這麼霸道
[00:18:47.000 --> 00:18:49.000]  一定要你洗的嗎?
[00:18:49.000 --> 00:18:51.000]  我臭了拿出去曬曬不可以
[00:18:51.000 --> 00:18:53.000]  找風吹吹不可以
[00:18:53.000 --> 00:18:55.000]  反轉再穿
[00:18:55.000 --> 00:18:57.000]  不是這樣的
[00:18:57.000 --> 00:18:59.000]  你不可以罵耶穌基督不給
