
[00:00:00.000 --> 00:00:02.000]  大兄姐妹 早安
[00:05:31.440 --> 00:05:37.440]  他就啞啞磅磅地跳到肥利那裏
[00:05:37.440 --> 00:05:41.360]  所以如果大家讀到前面的經文
[00:05:41.360 --> 00:05:46.480]  你就會發覺這位西門很喜歡黏在肥利身上
[00:05:46.480 --> 00:05:57.920]  希望在他的身上、在肥利的能力上
[00:05:57.920 --> 00:06:00.480]  都希望掏一下光
[00:06:00.480 --> 00:06:04.160]  這個就是一個這樣的人
[00:06:04.160 --> 00:06:06.080]  就是機會主義者
[00:06:06.080 --> 00:06:08.080]  這樣也不得了
[00:06:08.080 --> 00:06:14.800]  原來最不好的、最壞的一件事是甚麼呢?
[00:06:14.800 --> 00:06:16.400]  就是第四點
[00:06:16.400 --> 00:06:18.080]  第四點是甚麼呢?
[00:06:18.080 --> 00:06:26.160]  第四點就是當他見到彼得能夠向信徒
[00:06:26.160 --> 00:06:31.200]  去按手使他得到聖靈的工作之後
[00:06:31.200 --> 00:06:35.920]  他就更加地睜開眼睛
[00:06:35.920 --> 00:06:38.080]  眼睛都亮了
[00:06:38.080 --> 00:06:39.360]  這麼厲害的?
[00:06:39.360 --> 00:06:40.160]  為甚麼呢?
[00:06:40.160 --> 00:06:43.200]  彼得的手按在哪個信徒身上
[00:06:43.200 --> 00:06:44.960]  信徒就得到聖靈
[00:06:44.960 --> 00:06:48.000]  他就羨慕得不得了
[00:06:48.000 --> 00:06:54.160]  他也露出他的本相
[00:06:54.160 --> 00:06:56.000]  他跟西門說
[00:06:56.000 --> 00:07:01.680]  「可不可以過來一點?
[00:07:01.680 --> 00:07:04.480]  最多我給你一點錢
[00:07:04.480 --> 00:07:07.360]  你過幾招給我吧
[00:07:07.360 --> 00:07:10.400]  讓我也可以按手在誰身上
[00:07:10.400 --> 00:07:12.960]  誰就得到聖靈」
[00:07:12.960 --> 00:07:15.520]  這樣真的離不離譜?
[00:07:15.520 --> 00:07:16.640]  很離譜
[00:07:16.640 --> 00:07:21.440]  他還以為聖靈的工作是可以商業化的
[00:07:21.440 --> 00:07:23.680]  可以用錢去買的
[00:07:23.680 --> 00:07:28.960]  這種心態真的不要得
[00:07:28.960 --> 00:07:32.960]  所以彼得就直斥其非
[00:07:32.960 --> 00:07:34.240]  都罵得很厲害
[00:07:34.240 --> 00:07:35.440]  你有沒有留意到?
[00:07:35.440 --> 00:07:36.880]  彼得怎麼罵?
[00:07:36.880 --> 00:07:42.720]  彼得說「你跟你的銀子都一同滅亡」
[00:07:42.720 --> 00:07:48.960]  這句話是不是極之嚴重?
[00:07:48.960 --> 00:07:51.760]  你跟你的錢都一同滅亡
[00:07:51.760 --> 00:07:59.600]  因為你以為聖靈的恩賜是可以用錢來買的
[00:07:59.600 --> 00:08:01.440]  一聽到這句話
[00:08:01.440 --> 00:08:03.040]  西門的腳都震了
[00:08:03.040 --> 00:08:04.000]  他也害怕了
[00:08:04.000 --> 00:08:04.960]  為甚麼?
[00:08:04.960 --> 00:08:06.320]  因為大家都知道
[00:08:06.320 --> 00:08:08.240]  使徒行傳的時候
[00:08:08.240 --> 00:08:11.120]  都已經有幾個先例
[00:08:11.120 --> 00:08:13.920]  褻瀆聖靈、欺騙聖靈
[00:08:13.920 --> 00:08:19.360]  結果就是即場被上帝擊打就死了
[00:08:19.360 --> 00:08:20.720]  大家有印象嗎?
[00:08:20.720 --> 00:08:25.680]  所以他就求西門為他祈禱
[00:08:25.680 --> 00:08:28.560]  希望這些事不要發生在他的身上
[00:08:28.560 --> 00:08:33.280]  我略略交代了一些背景
[00:08:33.280 --> 00:08:35.680]  讓大家了解了、知道
[00:08:35.680 --> 00:08:41.600]  所以彼得說「你這個人心懷不正」
[00:08:41.600 --> 00:08:44.960]  用現在的說話就是心術不正
[00:08:44.960 --> 00:08:50.400]  所以你說這個人是不是一個很差的人
[00:08:50.400 --> 00:08:52.400]  很有問題的人
[00:08:52.400 --> 00:08:55.120]  你看他這四大背景你就知道
[00:08:55.120 --> 00:08:56.560]  真的很倫敘
[00:08:56.560 --> 00:08:59.280]  各位聽眾
[00:08:59.280 --> 00:09:06.960]  現在我們來到一個很吊詭的地方
[00:09:06.960 --> 00:09:10.880]  就是原來這個西門
[00:09:10.880 --> 00:09:15.040]  當他見到褻瀆這麼有能力的時候
[00:09:15.040 --> 00:09:16.480]  他都甚麼?
[00:09:16.480 --> 00:09:18.320]  他都信了耶穌
[00:09:18.320 --> 00:09:19.760]  你明不明白我的意思?
[00:09:19.760 --> 00:09:20.960]  還有不單止
[00:09:20.960 --> 00:09:22.160]  他不單止信了耶穌
[00:09:22.160 --> 00:09:28.160]  還洗了禮
[00:09:28.160 --> 00:09:34.320]  但竟然彼得說「你心懷不正」
[00:09:34.320 --> 00:09:37.280]  心術不正
[00:09:37.280 --> 00:09:38.880]  各位姐妹們
[00:09:38.880 --> 00:09:42.080]  你們有沒有看到問題出來了?
[00:09:42.080 --> 00:09:43.520]  可能會有人問
[00:09:43.520 --> 00:09:46.560]  為甚麼信了耶穌的人
[00:09:46.560 --> 00:09:48.960]  甚至洗了禮的人
[00:09:48.960 --> 00:09:52.240]  都仍然可以做出這樣的事
[00:09:52.240 --> 00:09:56.560]  或者仍然有這樣的心態去做事
[00:09:56.560 --> 00:10:04.000]  都是令人感覺到非常困惑
[00:10:04.000 --> 00:10:05.760]  各位頂尖的姐妹們
[00:10:05.760 --> 00:10:08.800]  這個有時候也有一點像我們現在
[00:10:08.800 --> 00:10:10.000]  有時候有些人說
[00:10:10.000 --> 00:10:11.920]  我是信耶穌的 我是基督徒的
[00:10:11.920 --> 00:10:12.960]  不過很笨拙
[00:10:12.960 --> 00:10:15.920]  他在公司裏面所作所為
[00:10:15.920 --> 00:10:18.320]  每個人都看到他
[00:10:18.320 --> 00:10:20.320]  後面又生他氣
[00:10:20.320 --> 00:10:22.640]  生他氣到前面
[00:10:22.640 --> 00:10:23.600]  為甚麼?
[00:10:23.600 --> 00:10:26.560]  你都說甚麼基督徒
[00:10:26.560 --> 00:10:28.080]  你都不要說是眾好天
[00:10:28.080 --> 00:10:29.600]  有時候會這樣的
[00:10:29.600 --> 00:10:30.400]  各位頂尖的姐妹們
[00:10:30.400 --> 00:10:32.080]  我們真的要很小心
[00:10:32.080 --> 00:10:36.720]  為甚麼信了耶穌又洗了禮
[00:10:36.720 --> 00:10:39.600]  都會弄出這樣的問題?
[00:10:39.600 --> 00:10:45.120]  今天我們要在這個問題上探討一下
[00:10:45.120 --> 00:10:53.040]  我的一些分析可能有以下幾點
[00:10:53.040 --> 00:10:57.680]  這就是我們的問題
[00:10:57.680 --> 00:11:03.280]  我相信西門出問題出在哪裡呢?
[00:11:03.280 --> 00:11:07.760]  是出在他信主的過程裏面
[00:11:07.760 --> 00:11:11.280]  有些地方是不對勁的
[00:11:11.280 --> 00:11:13.280]  是出了問題的
[00:11:13.280 --> 00:11:16.560]  他信主的過程有甚麼問題呢?
[00:11:16.560 --> 00:11:18.560]  我列出幾點
[00:11:18.560 --> 00:11:24.080]  第一,可能他信耶穌是另有甚麼?
[00:11:24.080 --> 00:11:25.600]  另有目的
[00:11:25.600 --> 00:11:27.280]  各位頂尖的姐妹們
[00:11:27.280 --> 00:11:31.840]  西門明顯就是
[00:11:31.840 --> 00:11:35.440]  看到肥利這麼有能力
[00:11:35.440 --> 00:11:38.400]  這麼多人尊崇、尊敬他
[00:11:38.400 --> 00:11:41.360]  我也很想叫一下
[00:11:41.360 --> 00:11:44.160]  看到彼得這麼有能力
[00:11:44.160 --> 00:11:46.160]  按手在人的身上
[00:11:46.160 --> 00:11:47.440]  人就得到聖靈
[00:11:47.440 --> 00:11:50.000]  各位頂尖的姐妹們
[00:11:50.000 --> 00:11:53.680]  不知道他之所以說信
[00:11:53.680 --> 00:11:55.920]  又有甚麼目的呢?
[00:11:55.920 --> 00:11:57.440]  另有目的
[00:11:57.440 --> 00:11:59.200]  今天我們要很小心
[00:11:59.200 --> 00:12:00.880]  有些人信耶穌
[00:12:00.880 --> 00:12:05.840]  今時今日可能都帶了不同的目的、動機
[00:12:05.840 --> 00:12:07.280]  來到信耶穌
[00:12:07.280 --> 00:12:10.240]  我們要引以為鑒
[00:12:10.240 --> 00:12:11.840]  有時你會發覺這個人
[00:12:11.840 --> 00:12:13.360]  哪裡像基督徒?
[00:12:13.360 --> 00:12:14.320]  不奇怪
[00:12:14.320 --> 00:12:17.920]  可能他在剛剛信耶穌的過程裏
[00:12:17.920 --> 00:12:20.880]  他是另有目的回教會
[00:12:20.880 --> 00:12:23.280]  他另有目的說信耶穌
[00:12:23.280 --> 00:12:28.640]  所以我們要很警惕這個動機、這個因素
[00:12:28.640 --> 00:12:30.320]  第二個原因
[00:12:30.320 --> 00:12:33.600]  我估計可能他是臭熱鬧
[00:12:33.600 --> 00:12:34.720]  為甚麼?
[00:12:34.720 --> 00:12:36.800]  看到撒瑪利亞城的人
[00:12:36.800 --> 00:12:39.120]  嘩!這麼多人都得到復興
[00:12:39.120 --> 00:12:40.160]  你明不明白意思?
[00:12:40.160 --> 00:12:48.800]  這麼多人愁眠變成喜樂、歡欣
[00:12:48.800 --> 00:12:53.280]  嘩!這麼多人的生命本來很枯乾
[00:12:53.280 --> 00:12:54.800]  現在很有活力
[00:12:54.800 --> 00:12:57.200]  嘩!看到這樣的光景
[00:12:57.200 --> 00:13:01.200]  他又信、你又信、這個又信、個個都信
[00:13:01.200 --> 00:13:03.280]  不如不爭相我了
[00:13:03.280 --> 00:13:04.480]  是嗎?
[00:13:04.480 --> 00:13:06.400]  換句話來說
[00:13:06.400 --> 00:13:08.160]  人有甚麼?
[00:13:08.160 --> 00:13:09.760]  我都想有
[00:13:09.760 --> 00:13:11.040]  各位頂智慕們
[00:13:11.040 --> 00:13:13.840]  有些人信耶穌可能是這樣都未定
[00:13:13.840 --> 00:13:19.440]  看到沒有執書、沒有吃虧
[00:13:19.440 --> 00:13:20.560]  你明不明白意思?
[00:13:20.560 --> 00:13:23.200]  沒有執書又沒有吃虧
[00:13:23.200 --> 00:13:24.480]  何樂而不為呢?
[00:13:24.480 --> 00:13:26.240]  我都信了
[00:13:26.240 --> 00:13:27.440]  各位頂智慕們
[00:13:27.440 --> 00:13:32.720]  有些人信主是一個臭熱鬧地去信耶穌
[00:13:32.720 --> 00:13:35.040]  我們要很留心
[00:13:35.040 --> 00:13:38.560]  可能還有第三個原因
[00:13:38.560 --> 00:13:40.000]  第三個原因
[00:13:40.000 --> 00:13:42.160]  為甚麼要信耶穌呢?
[00:13:42.160 --> 00:13:46.960]  可能因為別人而去信耶穌
[00:13:46.960 --> 00:13:48.720]  即是給面子派對
[00:13:48.720 --> 00:13:50.640]  大家明白這個意思
[00:13:50.640 --> 00:13:56.000]  家人、爸爸最有權威了
[00:13:56.000 --> 00:13:58.640]  爸爸說信,我就信
[00:13:58.640 --> 00:14:04.400]  或者因為你要答謝某一個人
[00:14:04.400 --> 00:14:08.480]  他叫我信,我就信
[00:14:08.480 --> 00:14:09.520]  各位頂智慕們
[00:14:09.520 --> 00:14:11.520]  有沒有這樣的人?
[00:14:11.520 --> 00:14:13.360]  有沒有這樣的情況?
[00:14:13.360 --> 00:14:14.240]  有的
[00:14:14.240 --> 00:14:16.640]  所以我們都要很留心
[00:14:16.640 --> 00:14:19.360]  我是怎樣信耶穌的呢?
[00:14:19.360 --> 00:14:21.600]  為甚麼我要決志呢?
[00:14:21.600 --> 00:14:24.640]  這是一個最關鍵的地方
[00:14:24.640 --> 00:14:27.440]  當然還有些人信耶穌
[00:14:27.440 --> 00:14:30.560]  是因為有其他的原因去信耶穌
[00:14:30.560 --> 00:14:33.680]  都很難羅列在當中
[00:14:33.680 --> 00:14:36.080]  不過各位頂智慕們
[00:14:36.080 --> 00:14:40.720]  上述我所說的光景去信耶穌的人
[00:14:40.720 --> 00:14:46.160]  都沒有經歷重生
[00:14:46.160 --> 00:14:49.040]  即是說這樣信耶穌的人
[00:14:49.040 --> 00:14:56.720]  都沒有擁有真正的得救的把握或確據
[00:14:56.720 --> 00:15:04.720]  原因是他們信耶穌的心態出了問題
[00:15:04.720 --> 00:15:07.920]  甚麼是一個真正的決志信耶穌呢?
[00:15:07.920 --> 00:15:12.720]  甚麼是一個重新得救成為上帝的兒女呢?
[00:15:12.720 --> 00:15:14.880]  我已經寫了出來
[00:15:14.880 --> 00:15:18.400]  就是必須藉著神的話
[00:15:18.400 --> 00:15:19.920]  即是神的道
[00:15:19.920 --> 00:15:21.920]  你聽到神的道
[00:15:21.920 --> 00:15:24.320]  你看到神的話語
[00:15:24.320 --> 00:15:26.400]  你讀過聖經
[00:15:26.400 --> 00:15:30.000]  在你領受神的話語的同時
[00:15:30.000 --> 00:15:33.600]  那一刻聖靈就光照你
[00:15:33.600 --> 00:15:36.560]  聖靈讓你看到你的真相
[00:15:36.560 --> 00:15:39.200]  讓我看到我自己這個人
[00:15:39.200 --> 00:15:41.600]  是一個多麼敗壞的人
[00:15:41.600 --> 00:15:43.520]  雖然人人看我多好
[00:15:43.520 --> 00:15:45.200]  人看我不錯
[00:15:45.200 --> 00:15:49.440]  但我自己知道自己的問題
[00:15:49.440 --> 00:15:52.000]  在聖靈的光照底下
[00:15:52.000 --> 00:15:56.480]  我就謙卑、凝聚、悔改
[00:15:56.480 --> 00:16:00.720]  來接受耶穌基督做我的救主
[00:16:00.720 --> 00:16:03.280]  所以現在你開始明白
[00:16:03.280 --> 00:16:08.400]  為甚麼耶穌對尼哥底母說這句話
[00:16:08.400 --> 00:16:10.560]  一起讀這句話好不好
[00:16:10.560 --> 00:16:12.240]  預備起
[00:16:12.240 --> 00:16:16.320]  「人若不是從水和聖靈生的
[00:16:16.320 --> 00:16:18.880]  就不能進神的國」
[00:16:18.880 --> 00:16:20.080]  各位電視節目的觀眾
[00:16:20.080 --> 00:16:22.320]  記得這句金句
[00:16:22.320 --> 00:16:26.800]  將來哪些人可以有資格進入神的國呢?
[00:16:26.800 --> 00:16:30.640]  哪些人是真正重新得救的呢?
[00:16:30.640 --> 00:16:33.200]  有得救的把握的
[00:16:33.200 --> 00:16:36.560]  一定要經歷這節經文所說的
[00:16:36.560 --> 00:16:39.440]  「從水」即是神的道
[00:16:39.440 --> 00:16:44.080]  「聖靈」即是聖靈的光照感動底下
[00:16:44.080 --> 00:16:48.240]  這樣來重新得救的人
[00:16:48.240 --> 00:16:52.400]  才能夠有資格進入神的國
[00:16:52.400 --> 00:16:53.840]  所以各位電視節目的觀眾
[00:16:53.840 --> 00:16:57.360]  今早就讓我們看到
[00:16:57.360 --> 00:17:00.640]  原來信了耶穌
[00:17:00.640 --> 00:17:03.120]  決志了自
[00:17:03.120 --> 00:17:04.640]  成為神的兒女
[00:17:04.640 --> 00:17:05.760]  重新得救
[00:17:05.760 --> 00:17:12.080]  這是一個非常關鍵重要的第一步
[00:17:12.080 --> 00:17:14.000]  我們要記得
[00:17:14.000 --> 00:17:18.160]  接下來我想跟大家分享
[00:17:18.160 --> 00:17:19.840]  你又要記得
[00:17:19.840 --> 00:17:22.240]  有些人真的重新了
[00:17:22.240 --> 00:17:24.000]  真的得救了
[00:17:24.000 --> 00:17:27.040]  不過為何後來軟弱
[00:17:27.040 --> 00:17:28.480]  又跌倒
[00:17:28.480 --> 00:17:30.800]  又離棄了上帝呢?
[00:17:30.800 --> 00:17:34.400]  有這樣的情況
[00:17:34.400 --> 00:17:37.520]  所以為何我今早跟大家說
[00:17:37.520 --> 00:17:40.640]  屬靈是沒有捷徑的
[00:17:40.640 --> 00:17:43.680]  接下來我們就要看看
[00:17:43.680 --> 00:17:48.080]  為何一些重新得救的基督徒
[00:17:48.080 --> 00:17:53.840]  他們後來都會軟弱、跌倒、離棄神呢?
[00:17:53.840 --> 00:18:04.160]  是因為他們沒有接續
[00:18:04.160 --> 00:18:09.200]  來完成以下幾個步驟
[00:18:09.200 --> 00:18:13.440]  我今早提出三個步驟
[00:18:13.440 --> 00:18:17.280]  三個級別
[00:18:17.280 --> 00:18:21.440]  是我們基督徒信耶穌的人
[00:18:21.440 --> 00:18:24.560]  都需要經過這三個步驟
[00:18:24.560 --> 00:18:27.600]  然後我們的信仰、我們的根基
[00:18:27.600 --> 00:18:30.960]  才能夠鞏固、持久
[00:18:30.960 --> 00:18:34.240]  一直將來去到見主面
[00:18:34.240 --> 00:18:39.360]  都不會失腳、跌倒
[00:18:39.360 --> 00:18:41.040]  這三個是甚麼步驟呢?
[00:18:41.040 --> 00:18:44.000]  各位聽眾
[00:18:44.000 --> 00:18:51.120]  第一,在我們信耶穌初階裏
[00:18:51.120 --> 00:18:57.760]  大家要記得千萬不要做一個獨行俠
[00:18:57.760 --> 00:19:00.160]  雖然最近有出現一個獨行俠
[00:19:00.160 --> 00:19:01.280]  但大家要記得
[00:19:01.280 --> 00:19:04.880]  我們信耶穌的每個基督徒
[00:19:04.880 --> 00:19:07.440]  都不要單打獨鬥
[00:19:07.440 --> 00:19:09.600]  如果當你信了耶穌之後
[00:19:09.600 --> 00:19:11.920]  你沒有回教會
[00:19:11.920 --> 00:19:15.840]  沒有跟弟兄姊妹有肢體的生活
[00:19:15.840 --> 00:19:18.720]  團契的生活、小組的生活
[00:19:18.720 --> 00:19:22.640]  你沒有繼續在屬靈上追求
[00:19:22.640 --> 00:19:24.720]  裝備自己的時候
[00:19:24.720 --> 00:19:27.600]  其實就好像一個小孩子
[00:19:27.600 --> 00:19:33.680]  沒有任何的食物、養分供應給他
[00:19:33.680 --> 00:19:41.840]  大家都知道這個小孩是否能夠捱下去
[00:19:41.840 --> 00:19:46.000]  這個小孩很快就會夭折
[00:19:46.000 --> 00:19:47.680]  就算是兒童也是
[00:19:47.680 --> 00:19:49.520]  大家有沒有看新聞
[00:19:49.520 --> 00:19:52.960]  有些父母的心理好不好
[00:19:52.960 --> 00:19:54.160]  虐待子女
[00:19:54.160 --> 00:19:55.920]  結果那些小孩子
[00:19:55.920 --> 00:19:58.720]  就算五歲、七歲、九歲
[00:19:58.720 --> 00:20:00.400]  都好像排骨一樣
[00:20:00.400 --> 00:20:02.800]  然後就被虐待而死
[00:20:02.800 --> 00:20:04.880]  有沒有看過這樣的新聞
[00:20:04.880 --> 00:20:06.320]  各位弟兄姊妹們
[00:20:06.320 --> 00:20:11.040]  記得當我們沒有屬靈的吸收、養分
[00:20:11.040 --> 00:20:14.800]  來供應我們屬靈的生命的時候
[00:20:14.800 --> 00:20:19.600]  我們其實都是非常非常危險
[00:20:19.600 --> 00:20:23.520]  所以牧師願意向大家推薦
[00:20:23.520 --> 00:20:29.200]  三個階梯來一起學習
[00:20:29.200 --> 00:20:32.720]  第一 初階
[00:20:32.720 --> 00:20:34.800]  每一個信了主的人
[00:20:34.800 --> 00:20:36.240]  重新得救的人
[00:20:36.240 --> 00:20:37.360]  請你記得
[00:20:37.360 --> 00:20:42.720]  我們必須要進入初階的訓練裏面
[00:20:42.720 --> 00:20:43.920]  換句話來說
[00:20:43.920 --> 00:20:49.280]  我們開始要多些學習聖經了
[00:20:49.280 --> 00:20:51.040]  我們上主教學
[00:20:51.040 --> 00:20:53.360]  我們上茶經班
[00:20:53.360 --> 00:20:58.000]  我們參加一些小組的聚會
[00:20:58.000 --> 00:21:01.920]  我們也都在教會當中開始
[00:21:01.920 --> 00:21:05.600]  我們有多方面的來裝備自己
[00:21:05.600 --> 00:21:10.080]  我們來敬拜上帝的時候
[00:21:10.080 --> 00:21:13.600]  使我們的心靈更加豐盛
[00:21:13.600 --> 00:21:22.320]  使我們的心靈更加親近神而得到力量
[00:21:22.320 --> 00:21:26.160]  所以每一個基督徒
[00:21:26.160 --> 00:21:30.240]  我們必須要進入初階的階段
[00:21:30.240 --> 00:21:35.120]  來裝備我們自己
[00:21:35.120 --> 00:21:40.720]  所以這個初階是需要付出代價的
[00:21:40.720 --> 00:21:44.960]  如果我們單單是說自己信了耶穌
[00:21:44.960 --> 00:21:47.920]  而沒有進入初階的裝備的時候
[00:21:47.920 --> 00:21:53.200]  其實我們屬靈的生命是岌岌可危的
[00:21:53.200 --> 00:21:57.520]  因為魔鬼撒旦不是那麼容易放棄我們的
[00:21:57.520 --> 00:21:59.280]  大家相不相信?
[00:21:59.280 --> 00:22:01.440]  當我們信了耶穌之後
[00:22:01.440 --> 00:22:04.480]  我們沒有任何的支持系統
[00:22:04.480 --> 00:22:08.000]  沒有任何的屬靈支援的時候
[00:22:08.000 --> 00:22:11.600]  魔鬼要拼我們
[00:22:11.600 --> 00:22:15.200]  真的可以說是異於反掌
[00:22:15.200 --> 00:22:17.040]  弟兄姊妹們
[00:22:17.040 --> 00:22:21.920]  他做一兩個簡單的試探在你的面前
[00:22:21.920 --> 00:22:25.520]  你一踩下去,一中招,接著就玩完
[00:22:25.520 --> 00:22:27.200]  你相不相信?
[00:22:27.200 --> 00:22:29.680]  各位弟兄姊妹們,要很小心
[00:22:29.680 --> 00:22:35.200]  為什麼有些人會跌倒了
[00:22:35.200 --> 00:22:44.080]  是因為他沒有進入初階的裝備裏面
[00:22:44.080 --> 00:22:47.440]  弟兄姊妹們,這是第二階段
[00:22:47.440 --> 00:22:50.400]  是一個中階
[00:22:50.400 --> 00:22:53.680]  原來當我們有了初階的裝備之後
[00:22:53.680 --> 00:22:58.560]  我們的屬靈的生命開始茁壯成長的時候
