
[00:00:00.000 --> 00:00:07.000]  立差遣使者,欲望永生神的話。
[00:23:03.000 --> 00:23:04.000]  他告訴我,
[00:23:04.000 --> 00:23:06.000]  他去醫院的覆診完了,
[00:23:06.000 --> 00:23:08.000]  不過醫生告訴他,
[00:23:08.000 --> 00:23:11.000]  他之前用的藥沒有效,
[00:23:11.000 --> 00:23:15.000]  所以要轉用另一種藥,
[00:23:15.000 --> 00:23:18.000]  他說好,就轉用另一種藥,
[00:23:18.000 --> 00:23:22.000]  這一新藥很好,
[00:23:22.000 --> 00:23:25.000]  吃兩個月就會康復,
[00:23:25.000 --> 00:23:28.000]  不過要自己付錢,
[00:23:28.000 --> 00:23:30.000]  這麼好的,吃兩個月就康復,
[00:23:30.000 --> 00:23:32.000]  那就多給他,
[00:23:32.000 --> 00:23:35.000]  他說不過要四十萬,
[00:23:35.000 --> 00:23:37.000]  聽到的時候,
[00:23:37.000 --> 00:23:39.000]  我都嚇了一跳,
[00:23:39.000 --> 00:23:41.000]  四十萬,
[00:23:41.000 --> 00:23:45.000]  哪裏能夠突然拿到這麼多錢出來,
[00:23:45.000 --> 00:23:47.000]  那個弟兄說,
[00:23:47.000 --> 00:23:49.000]  是的,四十萬,
[00:23:49.000 --> 00:23:51.000]  怎麼拿?
[00:23:51.000 --> 00:23:54.000]  那個醫生說了之後,
[00:23:54.000 --> 00:23:57.000]  又出又入又整你不同的文件,
[00:23:57.000 --> 00:24:00.000]  醫生出去整東西的時候,
[00:24:00.000 --> 00:24:02.000]  這位弟兄就祈禱了,
[00:24:02.000 --> 00:24:04.000]  他說上帝,
[00:24:04.000 --> 00:24:07.000]  你是我天上的爸爸,
[00:24:07.000 --> 00:24:09.000]  我是你地上的兒子,
[00:24:09.000 --> 00:24:11.000]  現在我要四十萬,
[00:24:11.000 --> 00:24:14.000]  我要四十萬來醫病,
[00:24:14.000 --> 00:24:16.000]  但我沒有,
[00:24:16.000 --> 00:24:20.000]  你來幫我就搞定了,
[00:24:20.000 --> 00:24:22.000]  如果沒有的時候,
[00:24:22.000 --> 00:24:24.000]  就不能轉藥了,
[00:24:24.000 --> 00:24:28.000]  沒有轉藥就死就死吧,
[00:24:28.000 --> 00:24:31.000]  這個弟兄也很聰明,
[00:24:31.000 --> 00:24:34.000]  他說你是我天上的爸爸,
[00:24:34.000 --> 00:24:35.000]  我是你兒子,
[00:24:35.000 --> 00:24:36.000]  你沒理由不理我,
[00:24:36.000 --> 00:24:38.000]  沒理由不救我,
