
[00:00:00.000 --> 00:00:06.000]  至於你,你所講的,總要合乎那健全的教導
[00:05:21.000 --> 00:05:26.000]  他說至於你所講的總要合乎了健全的教導
[00:05:26.000 --> 00:05:35.000]  而二至十節就是寶羅對提多指出健全教導的內容
[00:05:35.000 --> 00:05:37.000]  我們了解了經文背景後
[00:05:37.000 --> 00:05:40.000]  我們就進入講道的內容
[00:05:40.000 --> 00:05:43.000]  第一個我們要留意的就是
[00:05:43.000 --> 00:05:47.000]  基督徒行事為人能夠與恩典相稱的秘訣
[00:05:47.000 --> 00:05:52.000]  就是我們能夠在主的話語裏面管束自己
[00:05:52.000 --> 00:05:54.000]  如果我們去觀察一下
[00:05:54.000 --> 00:06:00.000]  二章的二至十節的對象
[00:06:00.000 --> 00:06:03.000]  我們就會發現有好幾類人
[00:06:03.000 --> 00:06:07.000]  有老年人 有年長的婦女
[00:06:07.000 --> 00:06:13.000]  有年輕的婦女 有年輕人 還有僕人
[00:06:13.000 --> 00:06:16.000]  毫無疑問眾多不同的成員
[00:06:16.000 --> 00:06:19.000]  構成了一個家庭的組合
[00:06:19.000 --> 00:06:23.000]  亦是當時教會的一個普遍的信徒
[00:06:23.000 --> 00:06:25.000]  因此寶羅在第二章的教導
[00:06:25.000 --> 00:06:29.000]  不是單單針對克里特島教會的信徒
[00:06:29.000 --> 00:06:35.000]  而是特別對當時教會的信徒家庭作語
[00:06:35.000 --> 00:06:37.000]  寶羅對這些信徒的家庭
[00:06:37.000 --> 00:06:41.000]  作出不同的品格和行為上的要求
[00:06:41.000 --> 00:06:52.000]  例如在品格上要節制 要端正 客己 公正 貞潔 善良 信服 忠誠
[00:06:52.000 --> 00:06:54.000]  在行為上要怎樣呢
[00:06:54.000 --> 00:06:59.000]  行為上要不要說殘言 不要作酒的奴隸
[00:06:59.000 --> 00:07:04.000]  用善道教導人 愛丈夫愛兒女
[00:07:04.000 --> 00:07:06.000]  凡事討主人的喜悅
[00:07:06.000 --> 00:07:11.000]  不要頂撞主人 不要施涉財物
[00:07:11.000 --> 00:07:14.000]  然而在眾多的勸勉之中
[00:07:14.000 --> 00:07:18.000]  有一個品格是寶羅不斷重複的
[00:07:18.000 --> 00:07:21.000]  我們是否有一個powerpoint的遙控
[00:07:21.000 --> 00:07:25.000]  如果沒有的話 請幫我
[00:07:25.000 --> 00:07:47.000]  (請問有沒有一個powerpoint的遙控)
[00:07:47.000 --> 00:08:16.000]  (沒有)
[00:08:16.000 --> 00:08:20.000]  (沒有)
[00:08:20.000 --> 00:08:26.000]  (沒有的話 請看聖經)
[00:08:26.000 --> 00:08:29.000]  我們看看在第二節中
[00:08:29.000 --> 00:08:34.000]  他勸老年人要節制 端正 客己
[00:08:34.000 --> 00:08:36.000]  在第五節中
[00:08:36.000 --> 00:08:42.000]  他勸喻年輕婦女要愛丈夫 愛兒女 要客己 貞潔
[00:08:42.000 --> 00:08:48.000]  在第六節中 他勸喻年輕人凡事要客己
[00:08:48.000 --> 00:08:53.000]  似乎寶羅對老年人 年輕婦女 年輕人
[00:08:53.000 --> 00:08:56.000]  都要求他們要有客己的品格
[00:08:56.000 --> 00:09:01.000]  可見得客己對一個信徒家庭是相當重要的
[00:09:01.000 --> 00:09:07.000]  我們深入看看甚麼是客己 為何如此重要
[00:09:07.000 --> 00:09:11.000]  客己在希臘語言中可以譯為自制
[00:09:11.000 --> 00:09:14.000]  新漢語的日本語言就譯為自律
[00:09:14.000 --> 00:09:18.000]  我比較喜歡中文日本語 也很全神
[00:09:18.000 --> 00:09:24.000]  翻譯為約束自己 或者是管束自己
[00:09:24.000 --> 00:09:28.000]  寶羅要求廣泛的信徒好好的約束自己
[00:09:28.000 --> 00:09:35.000]  究竟寶羅想信徒用甚麼東西約束自己呢?
[00:09:35.000 --> 00:09:42.000]  在二章的一節 寶羅要提到健全的教導
[00:09:42.000 --> 00:09:45.000]  健全教導的核心基礎
[00:09:45.000 --> 00:09:49.000]  在信仰來說必然是神的話語
[00:09:49.000 --> 00:09:54.000]  所以寶羅很想信徒以神的話語約束自己
[00:09:54.000 --> 00:10:00.000]  我們又要問 我們要用神的話語約束自己甚麼呢?
[00:10:00.000 --> 00:10:06.000]  約束自己的內心深處 不要被私慾懷了胎
[00:10:06.000 --> 00:10:12.000]  約束自己不要放縱自己 不要被惡所成
[00:10:12.000 --> 00:10:17.000]  約束自己不要被憤怒 仇恨沖昏頭腦
[00:10:17.000 --> 00:10:20.000]  以致我們不能寬恕別人
[00:10:20.000 --> 00:10:23.000]  或者更正確地說
[00:10:23.000 --> 00:10:28.000]  約束自己要走在主的話語當中
[00:10:28.000 --> 00:10:32.000]  而不是走在自己的心意當中
[00:10:32.000 --> 00:10:35.000]  因為唯有在主的話語的約束下
[00:10:35.000 --> 00:10:40.000]  就可以勒住自己的口 不說殘言
[00:10:40.000 --> 00:10:46.000]  就可以控制自己的口腹之慾 不作酒的奴隸
[00:10:46.000 --> 00:10:51.000]  就可以冷卻自己的憤怒 不頂撞主人
[00:10:51.000 --> 00:10:57.000]  就可以抗拒自己的貪念 不施涉財物
[00:10:57.000 --> 00:11:02.000]  只要能夠約束內心 就可以控制行為
[00:11:02.000 --> 00:11:05.000]  正如《針研四章二十三節》所說
[00:11:05.000 --> 00:11:09.000]  你要保守心 勝過保守一切
[00:11:09.000 --> 00:11:15.000]  因為生命的傳源是由心出發
[00:11:15.000 --> 00:11:19.000]  如何能夠保守一個人的心呢?
[00:11:19.000 --> 00:11:22.000]  或者如何約束一個人的心呢?
[00:11:22.000 --> 00:11:24.000]  保羅提出的秘訣就是
[00:11:24.000 --> 00:11:27.000]  在主的話語裏約束自己的心
[00:11:27.000 --> 00:11:30.000]  唯有靠著主的話語
[00:11:30.000 --> 00:11:36.000]  才能約束自己的欲念 惡意 驕傲和自私
[00:11:36.000 --> 00:11:41.000]  我們才能實踐信仰行為的要求
[00:11:41.000 --> 00:11:44.000]  或者可以這樣說
[00:11:44.000 --> 00:11:47.000]  如果你沒有很好的內功心法
[00:11:47.000 --> 00:11:54.000]  你只是單種式招式 內外不能夠合一的話
[00:11:54.000 --> 00:11:58.000]  在武林世界裏 這種只是虛有其表
[00:11:58.000 --> 00:12:00.000]  完全沒有抵禦的能力
[00:12:00.000 --> 00:12:06.000]  既不能讓自己成長 也不能克敵制勝
[00:12:06.000 --> 00:12:09.000]  另外 保羅也提出了另一個品格
[00:12:09.000 --> 00:12:12.000]  它和黑記一樣 是很重要的
[00:12:12.000 --> 00:12:16.000]  這種品格不單單對信徒家庭重要
[00:12:16.000 --> 00:12:22.000]  亦是第一章對揀選長老資格的條件之一
[00:12:22.000 --> 00:12:25.000]  同時亦是提摩太前書第三章
[00:12:25.000 --> 00:12:32.000]  對揀選監督和執事的條件之一
[00:12:32.000 --> 00:12:36.000]  在二章二節 老年人要有節制
[00:12:36.000 --> 00:12:39.000]  Power Point還未完成
[00:12:39.000 --> 00:12:41.000]  所以我給你Power Point
[00:12:41.000 --> 00:12:43.000]  提多是一章七至八
[00:12:43.000 --> 00:12:48.000]  監督既然是神的管家 必須要有節制
[00:12:48.000 --> 00:12:50.000]  在提前三章二節
[00:12:50.000 --> 00:12:52.000]  監督必須無可指責
[00:12:52.000 --> 00:12:56.000]  指責一個婦人的丈夫 有節制
[00:12:56.000 --> 00:12:58.000]  提摩太前書三章十一節
[00:12:58.000 --> 00:13:05.000]  同樣女執事也必須莊重 不說閒話 有節制
[00:13:05.000 --> 00:13:10.000]  節制就是對人對事不要太過份
[00:13:10.000 --> 00:13:12.000]  要適可而止
[00:13:12.000 --> 00:13:15.000]  節制 用今日的說法就是
[00:13:15.000 --> 00:13:19.000]  凡事留一線 他日好相見
[00:13:19.000 --> 00:13:22.000]  做事不要做得太盡
[00:13:22.000 --> 00:13:28.000]  節制也可以說是管束自己的其中一種方法
[00:13:28.000 --> 00:13:30.000]  我本來做了一個Power Point
[00:13:30.000 --> 00:13:35.000]  把保羅在提多第二章對信徒家庭的品格要求
[00:13:35.000 --> 00:13:39.000]  和提多書第一章對長老品格的要求
[00:13:39.000 --> 00:13:41.000]  以及提摩太前書第三章
[00:13:41.000 --> 00:13:45.000]  對監督和執事的品格要求做了一個對比
[00:13:45.000 --> 00:13:49.000]  可惜做不到這個Power Point
[00:13:49.000 --> 00:13:52.000]  在這個對比裏我們會發覺
[00:13:52.000 --> 00:13:57.000]  保羅在提多書二章對家庭信徒品格的要求
[00:13:57.000 --> 00:14:04.000]  好像和監督執事的品格要求完全一樣
[00:14:04.000 --> 00:14:09.000]  你明白我的意思嗎
[00:14:09.000 --> 00:14:13.000]  提多書二章是對一個家庭信徒
[00:14:13.000 --> 00:14:17.000]  普遍的信徒的要求
[00:14:17.000 --> 00:14:22.000]  提多這一章是對教會長老的要求
[00:14:22.000 --> 00:14:26.000]  提摩太前書第三章
[00:14:26.000 --> 00:14:30.000]  是對教會監督和執事的要求
[00:14:30.000 --> 00:14:34.000]  但你會見到他對一個信徒的要求
[00:14:34.000 --> 00:14:42.000]  和對一個執事監督長老的要求是一樣
[00:14:42.000 --> 00:14:44.000]  我們說如果要做一個長老
[00:14:44.000 --> 00:14:46.000]  要做教會監督
[00:14:46.000 --> 00:14:48.000]  要做執事的侍奉
[00:14:48.000 --> 00:14:50.000]  要求上高一點
[00:14:50.000 --> 00:14:53.000]  很正常和合理
[00:14:53.000 --> 00:14:55.000]  但現在連普通信徒的品格
[00:14:55.000 --> 00:15:00.000]  都要求和教會的屬能領袖一樣
[00:15:00.000 --> 00:15:06.000]  為何保羅對克里特島的信徒有這麼高的要求
[00:15:06.000 --> 00:15:09.000]  在講精文背景時我曾經說過
[00:15:09.000 --> 00:15:13.000]  保羅在一章述節對假教師作出了一個總結
[00:15:13.000 --> 00:15:21.000]  那個總結是假教師宣稱認識神
[00:15:21.000 --> 00:15:24.000]  卻在行為上否認他
[00:15:24.000 --> 00:15:26.000]  簡單來說就是
[00:15:26.000 --> 00:15:31.000]  行為上所相信的信仰是背道而馳
[00:15:31.000 --> 00:15:35.000]  所以保羅在第二章又要撥亂反正
[00:15:35.000 --> 00:15:38.000]  保羅認為一個宣認耶穌是主的信徒
[00:15:38.000 --> 00:15:44.000]  在言語及行為上都要與所相信的道相稱
[00:15:44.000 --> 00:15:47.000]  就是既要有良好的品格
[00:15:47.000 --> 00:15:51.000]  又要有美好的行為
[00:15:51.000 --> 00:15:54.000]  耕耘的弟兄姊妹
[00:15:54.000 --> 00:15:59.000]  主耶穌對所有信徒的品格都一樣
[00:15:59.000 --> 00:16:02.000]  沒有說一般信徒的要求就少一點
[00:16:02.000 --> 00:16:04.000]  低一點
[00:16:04.000 --> 00:16:08.000]  沒有說長老監督執事的要求就多一點
[00:16:08.000 --> 00:16:09.000]  高一點
[00:16:09.000 --> 00:16:11.000]  不是
[00:16:11.000 --> 00:16:15.000]  所有相信主耶穌的信徒
[00:16:15.000 --> 00:16:18.000]  都是同一個要求
[00:16:18.000 --> 00:16:22.000]  同樣都需要自我管束
[00:16:22.000 --> 00:16:23.000]  節制
[00:16:23.000 --> 00:16:25.000]  要專政
[00:16:25.000 --> 00:16:28.000]  同樣都需要在日常生活的行為裏
[00:16:28.000 --> 00:16:30.000]  要表現出美好的見證
[00:16:30.000 --> 00:16:32.000]  關鍵是
[00:16:32.000 --> 00:16:35.000]  你能否做到
[00:16:35.000 --> 00:16:37.000]  你能否實現
[00:16:37.000 --> 00:16:39.000]  關鍵是
[00:16:39.000 --> 00:16:45.000]  你有沒有得勝的秘訣
[00:16:45.000 --> 00:16:46.000]  在神的話語裏
[00:16:46.000 --> 00:16:48.000]  聖靈的引導裏
[00:16:48.000 --> 00:16:51.000]  約束到自己內心深處的欲念
[00:16:51.000 --> 00:16:52.000]  惡意
[00:16:52.000 --> 00:16:53.000]  驕傲
[00:16:53.000 --> 00:16:55.000]  自私
[00:16:55.000 --> 00:16:58.000]  從而引發出一種心甘情願
[00:16:58.000 --> 00:17:02.000]  行在神的旨意當中的生命
[00:17:02.000 --> 00:17:06.000]  一種羨慕聖公的僕人心態
[00:17:06.000 --> 00:17:11.000]  一種為他者而活的基督教的價值觀
[00:17:11.000 --> 00:17:15.000]  只要你擁有這種內功心法
[00:17:15.000 --> 00:17:17.000]  再學好招式技巧
[00:17:17.000 --> 00:17:20.000]  你就不會原地踏步
[00:17:20.000 --> 00:17:25.000]  而是每天你都能夠生命不斷的更生成長
[00:17:25.000 --> 00:17:27.000]  能夠過一個行事為人
[00:17:27.000 --> 00:17:31.000]  與恩典相稱的人生
[00:17:31.000 --> 00:17:34.000]  或者我們今天需要認真思考一下
[00:17:34.000 --> 00:17:38.000]  我們成為一個基督的跟隨者之後
[00:17:38.000 --> 00:17:44.000]  應該要怎樣走我們信仰的誠信之路呢?
[00:17:44.000 --> 00:17:46.000]  說起自我約束
[00:17:46.000 --> 00:17:52.000]  我也想分享一個小小的個人見證
[00:17:52.000 --> 00:17:53.000]  在兩月之前
[00:17:53.000 --> 00:17:57.000]  我兒子買了一個遊戲機
[00:17:57.000 --> 00:18:01.000]  我從小到大都對遊戲機沒什麼興趣
[00:18:01.000 --> 00:18:04.000]  連以前吃鬼都不喜歡玩
[00:18:04.000 --> 00:18:06.000]  我兒子就說買了遊戲機回來
[00:18:06.000 --> 00:18:08.000]  不如我們一家玩吧
[00:18:08.000 --> 00:18:10.000]  女兒在台灣回來的時候
[00:18:10.000 --> 00:18:14.000]  我們一家四口就可以在電視機裡玩遊戲機了
[00:18:14.000 --> 00:18:19.000]  我說你的好意心領了
[00:18:19.000 --> 00:18:20.000]  不過我想想
[00:18:20.000 --> 00:18:22.000]  我見他玩一下賽車
[00:18:22.000 --> 00:18:25.000]  我覺得這些不適合我
[00:18:25.000 --> 00:18:28.000]  我都很生氣
[00:18:28.000 --> 00:18:35.000]  他一開始說這些遊戲是免費的
[00:18:35.000 --> 00:18:37.000]  很好玩的
[00:18:37.000 --> 00:18:44.000]  我心想這麼大個人還玩這樣的遊戲
[00:18:44.000 --> 00:18:51.000]  後來他又買了一個要付錢的遊戲機
[00:18:51.000 --> 00:18:54.000]  在我面前玩
[00:18:54.000 --> 00:18:56.000]  我看著他玩
[00:18:56.000 --> 00:19:00.000]  看著看著覺得很好玩
[00:19:00.000 --> 00:19:02.000]  他玩了一個多星期之後
[00:19:02.000 --> 00:19:04.000]  我又想玩一下
[00:19:04.000 --> 00:19:07.000]  加多一個帳號
[00:19:07.000 --> 00:19:09.000]  然後我又玩
[00:19:09.000 --> 00:19:13.000]  然後就去玩
[00:19:13.000 --> 00:19:17.000]  上網找找攻略
[00:19:17.000 --> 00:19:21.000]  一發多一個質量
[00:19:21.000 --> 00:19:24.000]  我太太就提醒我
[00:19:24.000 --> 00:19:26.000]  你明天要侍奉
[00:19:26.000 --> 00:19:28.000]  適可而止
[00:19:28.000 --> 00:19:30.000]  不要沉迷下去
[00:19:30.000 --> 00:19:33.000]  我又說有分數
[00:19:33.000 --> 00:19:35.000]  但那種不能節制
[00:19:35.000 --> 00:19:40.000]  不能約束自己的感受就出來了
[00:19:40.000 --> 00:19:43.000]  我預備講章的時候
[00:19:43.000 --> 00:19:47.000]  我都會很早預備講章
[00:19:47.000 --> 00:19:50.000]  在講到之前的兩三天
[00:19:50.000 --> 00:19:52.000]  我會再翻看講章
[00:19:52.000 --> 00:19:58.000]  我看到在神的話語裏約束自己
[00:19:58.000 --> 00:20:01.000]  我做不到
[00:20:01.000 --> 00:20:03.000]  我在講台上勸勉別人
[00:20:03.000 --> 00:20:06.000]  在神的話語裏約束自己
[00:20:06.000 --> 00:20:10.000]  作為一個目者我做不到
[00:20:10.000 --> 00:20:12.000]  當然我立即應罪悔改
[00:20:12.000 --> 00:20:15.000]  我和家人宣佈
[00:20:15.000 --> 00:20:17.000]  我不再玩了
[00:20:17.000 --> 00:20:20.000]  你們做我的見證我不再玩了
[00:20:20.000 --> 00:20:25.000]  到現在我都未打破我的承諾
[00:20:25.000 --> 00:20:27.000]  但我仍然繼續看
[00:20:27.000 --> 00:20:30.000]  我兒子玩的時候我就在旁邊看
[00:20:30.000 --> 00:20:33.000]  但我就不自己玩了
[00:20:33.000 --> 00:20:36.000]  我覺得我們能夠
[00:20:36.000 --> 00:20:39.000]  時時能夠在信仰裏反省
[00:20:39.000 --> 00:20:43.000]  我們能否在神的話語裏因典
[00:20:43.000 --> 00:20:46.000]  行事為人與因典相稱
[00:20:46.000 --> 00:20:51.000]  是視乎我們能否在神的話語裏約束自己的心
[00:20:51.000 --> 00:20:54.000]  這個很重要
[00:20:54.000 --> 00:20:55.000]  講完秘訣
[00:20:55.000 --> 00:20:58.000]  接著就講目的
[00:20:58.000 --> 00:21:01.000]  行事為人與因典相稱的目的就是
[00:21:01.000 --> 00:21:03.000]  榮辰一日
[00:21:03.000 --> 00:21:07.000]  這個好像很老生常談的說法
[00:21:07.000 --> 00:21:10.000]  在第四節第五節第八節和第十節裏
[00:21:10.000 --> 00:21:14.000]  都有一個目的重聚的連接詞
[00:21:14.000 --> 00:21:16.000]  甚麼是目的重聚的連接詞呢?
[00:21:16.000 --> 00:21:20.000]  這個目的重聚的連接詞含有一種為了
[00:21:20.000 --> 00:21:23.000]  或帶出的意思
[00:21:23.000 --> 00:21:25.000]  這個連接詞是要表達上述的行為
[00:21:25.000 --> 00:21:28.000]  是為了下面的一個目的
[00:21:28.000 --> 00:21:32.000]  不過和學本修正版是沒有翻譯出來
[00:21:32.000 --> 00:21:34.000]  我嘗試再把這幾段經文
[00:21:34.000 --> 00:21:37.000]  加上這個連接詞的意思再翻譯出來
[00:21:37.000 --> 00:21:38.000]  可惜沒有連接詞
[00:21:38.000 --> 00:21:42.000]  不然大家會看得更清楚
[00:21:42.000 --> 00:21:44.000]  在第三節
[00:21:44.000 --> 00:21:47.000]  大家可以看著聖經
[00:21:47.000 --> 00:21:51.000]  「年長的婦女要在操守上公正
[00:21:51.000 --> 00:21:53.000]  不說殘言
[00:21:53.000 --> 00:21:54.000]  不作走的留下
[00:21:54.000 --> 00:21:57.000]  用善道教導人
[00:21:57.000 --> 00:22:01.000]  為了可以指教年輕的婦女」
[00:22:01.000 --> 00:22:05.000]  意思是年長的婦女要在操守上
[00:22:05.000 --> 00:22:07.000]  有好的品格和見證
[00:22:07.000 --> 00:22:12.000]  才會決定指教年輕的婦女
[00:22:12.000 --> 00:22:14.000]  在第四節
[00:22:14.000 --> 00:22:17.000]  「年輕的婦女愛丈夫愛兒女
[00:22:17.000 --> 00:22:20.000]  刻己、貞潔、理家、善良
[00:22:20.000 --> 00:22:22.000]  信服自己的丈夫
[00:22:22.000 --> 00:22:27.000]  為了免得神的道被毀謗」
[00:22:27.000 --> 00:22:29.000]  意思是年輕的婦女要愛家庭
[00:22:29.000 --> 00:22:30.000]  持家有道
[00:22:30.000 --> 00:22:33.000]  才不會讓神的道被誤會
[00:22:33.000 --> 00:22:35.000]  以為信了主的妻子
[00:22:35.000 --> 00:22:37.000]  就可以自由、沒有枉管
[00:22:37.000 --> 00:22:40.000]  可以不再尊重丈夫
[00:22:40.000 --> 00:22:51.000]  (這段已播出)
[00:22:51.000 --> 00:22:55.000]  以致非信徒產生誤會
[00:22:55.000 --> 00:22:59.000]  被人誹謗神的話語
[00:22:59.000 --> 00:23:01.000]  在第七至第八節
[00:23:01.000 --> 00:23:04.000]  「你要顯出自己是好行為的榜樣
[00:23:04.000 --> 00:23:09.000]  在教導上要正直、莊重、言語健全、無可指責
[00:23:09.000 --> 00:23:12.000]  為了洗腦反對的人
[00:23:12.000 --> 00:23:16.000]  因說不出我們有什麼不好而自覺羞愧」
[00:23:16.000 --> 00:23:22.000]  意思是看多的行為要正直、莊重、言語健全
[00:23:22.000 --> 00:23:24.000]  要做到無可指責
[00:23:24.000 --> 00:23:29.000]  才能讓那些不信或反對的人
[00:23:29.000 --> 00:23:32.000]  無話可說
[00:23:32.000 --> 00:23:36.000]  在第九至第十節
[00:23:36.000 --> 00:23:38.000]  「信服自己的主人
[00:23:38.000 --> 00:23:40.000]  凡是討他的喜悅
[00:23:40.000 --> 00:23:42.000]  不可頂撞他、不可施涉財物
[00:23:42.000 --> 00:23:45.000]  要凡事顯出完美的忠誠
[00:23:45.000 --> 00:23:52.000]  為了好事事能榮耀我們救主神的教導」
[00:23:52.000 --> 00:23:55.000]  意思是服人要對主人的喜悅
[00:23:55.000 --> 00:23:57.000]  要討主人的喜悅
[00:23:57.000 --> 00:23:58.000]  信服主人
[00:23:58.000 --> 00:24:00.000]  不要有貪念
[00:24:00.000 --> 00:24:02.000]  在表現上顯出忠誠
[00:24:02.000 --> 00:24:04.000]  有好的見證和生命
[00:24:04.000 --> 00:24:08.000]  這樣才能榮耀神
[00:24:08.000 --> 00:24:10.000]  對神
[00:24:10.000 --> 00:24:13.000]  免得神的道被毀旁
[00:24:13.000 --> 00:24:17.000]  以及能榮耀我們救主神的教導
[00:24:17.000 --> 00:24:18.000]  對人
[00:24:18.000 --> 00:24:20.000]  是洗腦反對的人
[00:24:20.000 --> 00:24:22.000]  因說不出我們有什麼不好
[00:24:22.000 --> 00:24:25.000]  而自覺羞愧
[00:24:25.000 --> 00:24:29.000]  如果我們了解了這些連接詞所帶出來的意思
[00:24:29.000 --> 00:24:30.000]  我們就必然明白
[00:24:30.000 --> 00:24:32.000]  在第二至第十節提到
[00:24:32.000 --> 00:24:36.000]  所有的良好品格、良好的行為、美好的見證
[00:24:36.000 --> 00:24:38.000]  背後的目的
[00:24:38.000 --> 00:24:40.000]  就是要建立別人
[00:24:40.000 --> 00:24:42.000]  榮耀主耶穌
[00:24:42.000 --> 00:24:44.000]  更準確地說
[00:24:44.000 --> 00:24:48.000]  就是我們所說的「榮神益人」
[00:24:48.000 --> 00:24:50.000]  我們操練良好的品格
[00:24:50.000 --> 00:24:52.000]  實踐美好的見證
[00:24:52.000 --> 00:24:56.000]  不是想別人對自己有讚賞
[00:24:56.000 --> 00:25:00.000]  也不是想得到別人對自己的掌聲
[00:25:00.000 --> 00:25:04.000]  而是想別人對我們所相信的主耶穌
[00:25:04.000 --> 00:25:06.000]  產生一種渴慕之情
