
[00:00:00.000 --> 00:00:02.000]  各位大英姐妹們早安
[00:04:03.120 --> 00:04:05.120]  和你有關係的,搖一下手
[00:04:05.120 --> 00:04:07.120]  和你旁邊的人說
[00:04:07.120 --> 00:04:09.120]  和你都有關係的
[00:04:09.120 --> 00:04:11.120]  和你都有關係的
[00:04:11.120 --> 00:04:13.120]  是你來祈禱的
[00:04:13.120 --> 00:04:15.120]  耶穌基督為誰祈禱呢
[00:04:15.120 --> 00:04:17.120]  為你啊
[00:04:17.120 --> 00:04:19.120]  耶穌基督為你祈禱
[00:04:19.120 --> 00:04:21.120]  以下的經文是耶穌基督為你的禱告
[00:04:21.120 --> 00:04:23.120]  祂什麼時候祈禱呢
[00:04:23.120 --> 00:04:25.120]  耶穌基督祢什麼時候為我們祈禱呢
[00:04:25.120 --> 00:04:27.120]  這次的祈禱
[00:04:27.120 --> 00:04:29.120]  是不是你去到黑色瑪利園的時候呢
[00:04:29.120 --> 00:04:31.120]  我們不知道
[00:04:31.120 --> 00:04:33.120]  不過希伯來書
[00:04:33.120 --> 00:04:35.120]  耶穌基督經常為我們祈禱
[00:04:35.120 --> 00:04:37.120]  但是
[00:04:37.120 --> 00:04:39.120]  祂這次的祈禱有一個特別的意義
[00:04:39.120 --> 00:04:41.120]  這個祈禱就是
[00:04:41.120 --> 00:04:43.120]  大祭司
[00:04:43.120 --> 00:04:45.120]  圍著他的信眾來禱告
[00:04:45.120 --> 00:04:47.120]  耶穌基督
[00:04:47.120 --> 00:04:49.120]  是祂要將自己獻上
[00:04:49.120 --> 00:04:51.120]  成為這個
[00:04:51.120 --> 00:04:53.120]  贖罪祭的時候
[00:04:53.120 --> 00:04:55.120]  祂將自己獻上
[00:04:55.120 --> 00:04:57.120]  做贖罪祭,祂就做了
[00:04:57.120 --> 00:04:59.120]  大祭司獻祭的時候的禱告
[00:04:59.120 --> 00:05:01.120]  贖罪祭
[00:05:01.120 --> 00:05:03.120]  是代表
[00:05:03.120 --> 00:05:05.120]  罪人去受刑的
[00:05:05.120 --> 00:05:07.120]  受這個罪罰
[00:05:07.120 --> 00:05:09.120]  死刑
[00:05:09.120 --> 00:05:11.120]  因為罪的功架是什麼呢
[00:05:11.120 --> 00:05:13.120]  罪的功架就是死
[00:05:13.120 --> 00:05:15.120]  本來在羅馬書裡
[00:05:15.120 --> 00:05:17.120]  告訴我們
[00:05:17.120 --> 00:05:19.120]  耶穌基督他獻上自己
[00:05:19.120 --> 00:05:21.120]  成為我們的贖罪的時候
[00:05:21.120 --> 00:05:23.120]  他再去禱告
[00:05:23.120 --> 00:05:25.120]  這個禱告他就圍著門徒和一切的信徒
[00:05:25.120 --> 00:05:27.120]  大祭司他有一件制服
[00:05:27.120 --> 00:05:29.120]  那件制服
[00:05:29.120 --> 00:05:31.120]  有一條肩帶
[00:05:31.120 --> 00:05:33.120]  就好像
[00:05:33.120 --> 00:05:35.120]  背心一樣
[00:05:35.120 --> 00:05:37.120]  那這件肩帶上
[00:05:37.120 --> 00:05:39.120]  左右
[00:05:39.120 --> 00:05:41.120]  各有一塊
[00:05:41.120 --> 00:05:43.120]  肉器
[00:05:43.120 --> 00:05:45.120]  這塊紅寶石的肉器
[00:05:45.120 --> 00:05:47.120]  上面要每一邊
[00:05:47.120 --> 00:05:49.120]  刻上六個支派的名稱
[00:05:49.120 --> 00:05:51.120]  代表著
[00:05:51.120 --> 00:05:53.120]  他承擔著
[00:05:53.120 --> 00:05:55.120]  十二個支派
[00:05:55.120 --> 00:05:57.120]  以色列人的罪過
[00:05:57.120 --> 00:05:59.120]  去到神的面前
[00:05:59.120 --> 00:06:01.120]  去獻祭求赦免
[00:06:01.120 --> 00:06:03.120]  所以耶穌基督是圍著
[00:06:03.120 --> 00:06:05.120]  這些信徒去禱告
[00:06:05.120 --> 00:06:07.120]  然後他前面還有很多空拍
[00:06:07.120 --> 00:06:09.120]  你見到他前面
[00:06:09.120 --> 00:06:11.120]  釘了很多很漂亮的彩色
[00:06:11.120 --> 00:06:13.120]  有十二種不同的寶石
[00:06:13.120 --> 00:06:15.120]  每一塊寶石
[00:06:15.120 --> 00:06:17.120]  刻了一個支派的名
[00:06:17.120 --> 00:06:21.120]  他除了去圍著
[00:06:21.120 --> 00:06:23.120]  以色列人的罪
[00:06:23.120 --> 00:06:25.120]  承擔這些罪去求赦免
[00:06:25.120 --> 00:06:27.120]  之外
[00:06:27.120 --> 00:06:29.120]  他圍著他們的需要
[00:06:29.120 --> 00:06:31.120]  將他們的需要擺在空前
[00:06:31.120 --> 00:06:33.120]  去獻祭
[00:06:33.120 --> 00:06:35.120]  以及踏入
[00:06:35.120 --> 00:06:37.120]  致聖所裏面
[00:06:37.120 --> 00:06:39.120]  圍著信徒去祈禱
[00:06:39.120 --> 00:06:41.120]  耶穌基督
[00:06:41.120 --> 00:06:43.120]  他要去
[00:06:43.120 --> 00:06:45.120]  將自己獻上
[00:06:45.120 --> 00:06:47.120]  成為一個贖罪祭的時候
[00:06:47.120 --> 00:06:49.120]  這是耶穌基督差不多要
[00:06:49.120 --> 00:06:51.120]  被賣的時候的禱告
[00:06:51.120 --> 00:06:53.120]  他就圍著
[00:06:53.120 --> 00:06:55.120]  所有的信徒去祈禱
[00:06:55.120 --> 00:06:57.120]  圍著當時
[00:06:57.120 --> 00:06:59.120]  他的門徒去祈禱
[00:06:59.120 --> 00:07:01.120]  圍著所有因著他的門徒
[00:07:01.120 --> 00:07:03.120]  而信主的人去祈禱
[00:07:03.120 --> 00:07:05.120]  圍著那些因著他的門徒
[00:07:05.120 --> 00:07:07.120]  的門徒
[00:07:07.120 --> 00:07:09.120]  的門徒而信主的人去禱告
[00:07:09.120 --> 00:07:11.120]  他是圍著你
[00:07:11.120 --> 00:07:13.120]  圍著我
[00:07:13.120 --> 00:07:15.120]  去做了這個禱告
[00:07:15.120 --> 00:07:17.120]  他這個禱告求什麼呢?
[00:07:17.120 --> 00:07:21.120]  你想想耶穌會為你求什麼呢?
[00:07:21.120 --> 00:07:23.120]  可能我們會想耶穌會為我們求平安
[00:07:23.120 --> 00:07:27.120]  耶穌會為我們求健康
[00:07:27.120 --> 00:07:29.120]  耶穌會為我們求
[00:07:29.120 --> 00:07:31.120]  除去疫症
[00:07:31.120 --> 00:07:33.120]  耶穌會為我們求什麼呢?
[00:07:33.120 --> 00:07:35.120]  耶穌會為我們求合而為一
[00:07:35.120 --> 00:07:37.120]  他說
[00:07:37.120 --> 00:07:39.120]  就是你賜給我的
[00:07:39.120 --> 00:07:41.120]  明我已經賜給了他們
[00:07:41.120 --> 00:07:43.120]  你保守他們
[00:07:43.120 --> 00:07:45.120]  保守他們
[00:07:45.120 --> 00:07:47.120]  就像我們一樣合而為一
[00:07:47.120 --> 00:07:49.120]  原來耶穌基督所說的合而為一
[00:07:49.120 --> 00:07:51.120]  是說他和天父這麼合一
[00:07:51.120 --> 00:07:55.120]  他和天父的合一
[00:07:55.120 --> 00:07:57.120]  就是說天父訂了救贖計劃
[00:07:57.120 --> 00:07:59.120]  耶穌基督就去
[00:07:59.120 --> 00:08:01.120]  執行報賞十字架
[00:08:01.120 --> 00:08:03.120]  這樣的合一
[00:08:03.120 --> 00:08:07.120]  弟兄姊妹
[00:08:07.120 --> 00:08:09.120]  耶穌基督都祈求我們有這種合一
[00:08:09.120 --> 00:08:11.120]  而且不只是信徒合一
[00:08:11.120 --> 00:08:13.120]  是信徒和耶穌
[00:08:13.120 --> 00:08:15.120]  和天父都一起去合一
[00:08:15.120 --> 00:08:19.120]  還記得你怎樣決志嗎?
[00:08:19.120 --> 00:08:21.120]  你決志的禱告
[00:08:21.120 --> 00:08:23.120]  你認自己的罪
[00:08:23.120 --> 00:08:25.120]  是主耶穌基督
[00:08:25.120 --> 00:08:27.120]  聖父聖靈
[00:08:27.120 --> 00:08:29.120]  一起進入你的心靈當中
[00:08:29.120 --> 00:08:31.120]  他都要你
[00:08:31.120 --> 00:08:33.120]  已經一切
[00:08:33.120 --> 00:08:35.120]  你已經祈禱了合一
[00:08:35.120 --> 00:08:37.120]  不過在生活上
[00:08:37.120 --> 00:08:39.120]  原來我們還要與父合一
[00:08:39.120 --> 00:08:41.120]  我們還要與天父
[00:08:41.120 --> 00:08:43.120]  和我們身邊不同的人
[00:08:43.120 --> 00:08:45.120]  來合一
[00:08:45.120 --> 00:08:47.120]  他為我們求合一的時候
[00:08:47.120 --> 00:08:49.120]  他承擔了我們的罪
[00:08:49.120 --> 00:08:51.120]  而這個合一
[00:08:51.120 --> 00:08:53.120]  我找了聖經裏面
[00:08:53.120 --> 00:08:55.120]  中文的和合本
[00:08:55.120 --> 00:08:57.120]  出現了多少次呢?
[00:08:57.120 --> 00:08:59.120]  原來合一
[00:08:59.120 --> 00:09:01.120]  只是合一這兩個字
[00:09:01.120 --> 00:09:03.120]  在和合本裏面出現了四次
[00:09:03.120 --> 00:09:05.120]  兩次在以西傑書
[00:09:05.120 --> 00:09:07.120]  是在說
[00:09:07.120 --> 00:09:09.120]  以色列和猶大要合一
[00:09:09.120 --> 00:09:13.120]  然後還有兩次
[00:09:13.120 --> 00:09:17.120]  在以弗所書
[00:09:19.120 --> 00:09:21.120]  合二為一就有七次
[00:09:21.120 --> 00:09:23.120]  有兩次都是在以西傑書
[00:09:23.120 --> 00:09:25.120]  一次在以弗所書
[00:09:25.120 --> 00:09:29.120]  其他四次就在這段經文
[00:09:29.120 --> 00:09:31.120]  不只是在約翰福音
[00:09:31.120 --> 00:09:33.120]  就在這一章裏面
[00:09:33.120 --> 00:09:35.120]  出現了四次
[00:09:35.120 --> 00:09:37.120]  整個新約字會出現五次的字
[00:09:37.120 --> 00:09:41.120]  原來就在約翰福音的十七章
[00:09:41.120 --> 00:09:43.120]  就出現了四次
[00:09:43.120 --> 00:09:45.120]  這邊極土告
[00:09:45.120 --> 00:09:47.120]  整個約翰福音的十七章
[00:09:47.120 --> 00:09:49.120]  就是在跟我們說
[00:09:49.120 --> 00:09:51.120]  耶穌在他要
[00:09:51.120 --> 00:09:53.120]  步上十字架之前
[00:09:53.120 --> 00:09:55.120]  他很積極地
[00:09:55.120 --> 00:09:57.120]  向神祈禱了很長時間
[00:09:57.120 --> 00:09:59.120]  十七篇都很長的一個土告
[00:09:59.120 --> 00:10:03.120]  這篇土告當中
[00:10:03.120 --> 00:10:05.120]  他很重要很重要很重要
[00:10:05.120 --> 00:10:07.120]  說一件事就是
[00:10:07.120 --> 00:10:09.120]  求天父使我們合而為一
[00:10:09.120 --> 00:10:15.120]  我不知道你讀的時候
[00:10:15.120 --> 00:10:17.120]  你會有什麼想法
[00:10:17.120 --> 00:10:19.120]  我就一直想
[00:10:19.120 --> 00:10:21.120]  主耶穌基督為什麼不是
[00:10:21.120 --> 00:10:23.120]  向天父求
[00:10:23.120 --> 00:10:25.120]  我們每個人都很有使命感
[00:10:25.120 --> 00:10:29.120]  大家都出去講傳福音
[00:10:29.120 --> 00:10:31.120]  為什麼耶穌又不是
[00:10:31.120 --> 00:10:33.120]  向天父求
[00:10:33.120 --> 00:10:35.120]  我們大家都很有愛心
[00:10:35.120 --> 00:10:37.120]  大家彼此相愛
[00:10:37.120 --> 00:10:39.120]  為什麼求合而為一
[00:10:43.120 --> 00:10:45.120]  是不是
[00:10:45.120 --> 00:10:47.120]  傳福音
[00:10:47.120 --> 00:10:49.120]  和彼此相愛
[00:10:49.120 --> 00:10:51.120]  都沒有合一那麼困難
[00:10:51.120 --> 00:10:55.120]  是不是
[00:10:55.120 --> 00:10:57.120]  耶穌基督體寵合一
[00:10:57.120 --> 00:10:59.120]  多於體寵彼此相愛
[00:10:59.120 --> 00:11:03.120]  原來有一樣東西
[00:11:03.120 --> 00:11:05.120]  有一樣東西
[00:11:05.120 --> 00:11:07.120]  就是合一
[00:11:07.120 --> 00:11:09.120]  這件事
[00:11:09.120 --> 00:11:11.120]  不只是說
[00:11:11.120 --> 00:11:13.120]  或者立志
[00:11:13.120 --> 00:11:15.120]  是真的做得到的
[00:11:15.120 --> 00:11:17.120]  合一這件事
[00:11:17.120 --> 00:11:19.120]  有些困難
[00:11:19.120 --> 00:11:21.120]  我想問一下
[00:11:21.120 --> 00:11:23.120]  你有工作的
[00:11:23.120 --> 00:11:25.120]  有些在工作當中你有一隊人
[00:11:25.120 --> 00:11:27.120]  無論你的工作是什麼性質
[00:11:27.120 --> 00:11:31.120]  你在工作當中有一隊人
[00:11:31.120 --> 00:11:33.120]  你在侍奉當中你都有一隊人
[00:11:33.120 --> 00:11:37.120]  在你很想合一的時候
[00:11:37.120 --> 00:11:39.120]  你有沒有發覺
[00:11:39.120 --> 00:11:41.120]  這一群跟你合一的人
[00:11:41.120 --> 00:11:43.120]  出現了一些事
[00:11:43.120 --> 00:11:47.120]  他們好像不屬於你的世界
[00:11:47.120 --> 00:11:49.120]  你就天天繼續上班
[00:11:49.120 --> 00:11:51.120]  他就
[00:11:51.120 --> 00:11:53.120]  他就去了別的地方上班
[00:11:53.120 --> 00:11:55.120]  他去了澳洲上班
[00:11:55.120 --> 00:11:57.120]  他去了加拿大上班
[00:11:57.120 --> 00:11:59.120]  兒子的同學去了英國上學
[00:11:59.120 --> 00:12:01.120]  然後兒子回來不開心
[00:12:01.120 --> 00:12:03.120]  他很想對著你哭
[00:12:03.120 --> 00:12:05.120]  你就很想跟兒子說
[00:12:05.120 --> 00:12:07.120]  我也很想對著你哭
[00:12:07.120 --> 00:12:09.120]  我也很想對著你哭
[00:12:09.120 --> 00:12:11.120]  你的同學走了
[00:12:11.120 --> 00:12:13.120]  我的同學也走了
[00:12:13.120 --> 00:12:15.120]  大家好像覺得
[00:12:15.120 --> 00:12:17.120]  不知道去了哪個世界
[00:12:17.120 --> 00:12:19.120]  耶穌基督說
[00:12:19.120 --> 00:12:21.120]  我們不屬於這個世界
[00:12:21.120 --> 00:12:25.120]  無論去到哪一處
[00:12:25.120 --> 00:12:27.120]  其實我們都不屬於這個世界
[00:12:27.120 --> 00:12:29.120]  有沒有跟你一些
[00:12:29.120 --> 00:12:31.120]  在你隔離台上班的人
[00:12:31.120 --> 00:12:33.120]  聯絡過
[00:12:35.120 --> 00:12:37.120]  他們帶著
[00:12:37.120 --> 00:12:39.120]  很重要的
[00:12:39.120 --> 00:12:41.120]  原因
[00:12:41.120 --> 00:12:43.120]  離開了香港
[00:12:43.120 --> 00:12:45.120]  去了他要去的地方
[00:12:45.120 --> 00:12:47.120]  他們去到之後的心情如何
[00:12:47.120 --> 00:12:51.120]  有些是隔空地對著我哭過
[00:12:51.120 --> 00:12:57.120]  有些就是陪著子女
[00:12:57.120 --> 00:12:59.120]  必須要繼續一起飛
[00:12:59.120 --> 00:13:03.120]  上個禮拜還有一件事
[00:13:03.120 --> 00:13:05.120]  我兒子
[00:13:05.120 --> 00:13:07.120]  他去到要幫忙
[00:13:07.120 --> 00:13:11.120]  他要陪著子女一起去
[00:13:11.120 --> 00:13:13.120]  去了英國
[00:13:13.120 --> 00:13:15.120]  之後那天扭傷腳
[00:13:15.120 --> 00:13:19.120]  扭傷腳在英國
[00:13:19.120 --> 00:13:21.120]  我們真的幫不到他
[00:13:21.120 --> 00:13:23.120]  扭傷腳在英國
[00:13:23.120 --> 00:13:25.120]  人生路不熟
[00:13:25.120 --> 00:13:27.120]  我們可以做到什麼呢
[00:13:27.120 --> 00:13:31.120]  去到哪一處
[00:13:31.120 --> 00:13:33.120]  是一個很困難的情況
[00:13:33.120 --> 00:13:35.120]  甚至乎
[00:13:35.120 --> 00:13:37.120]  大家好像不敢說這些話題
[00:13:37.120 --> 00:13:41.120]  我有多少個同事怎樣呢
[00:13:41.120 --> 00:13:43.120]  我有多少個同學怎樣呢
[00:13:43.120 --> 00:13:45.120]  他們現在的情況如何呢
[00:13:45.120 --> 00:13:47.120]  好像我們都不敢說
[00:13:47.120 --> 00:13:51.120]  但主說
[00:13:51.120 --> 00:13:53.120]  信他的人
[00:13:53.120 --> 00:13:55.120]  在他裏面合而為一
[00:13:55.120 --> 00:13:59.120]  他沒有說
[00:13:59.120 --> 00:14:01.120]  在以色列住的人
[00:14:01.120 --> 00:14:03.120]  可以和神合而為一
[00:14:03.120 --> 00:14:05.120]  他也沒有說
[00:14:05.120 --> 00:14:07.120]  住在猶大省的人
[00:14:07.120 --> 00:14:09.120]  才可以和神合而為一
[00:14:09.120 --> 00:14:11.120]  他沒有說
[00:14:11.120 --> 00:14:13.120]  在哪個州郡的
[00:14:13.120 --> 00:14:15.120]  不可以和神合而為一
[00:14:15.120 --> 00:14:17.120]  他也沒有說
[00:14:17.120 --> 00:14:19.120]  在哪個城市的
[00:14:19.120 --> 00:14:21.120]  不可以和神合而為一
[00:14:21.120 --> 00:14:23.120]  無論在哪個地方
[00:14:23.120 --> 00:14:25.120]  原來在主裏面
[00:14:25.120 --> 00:14:27.120]  我們都可以和神合而為一
[00:14:27.120 --> 00:14:29.120]  但我們不屬於這個世界
[00:14:29.120 --> 00:14:31.120]  但耶穌基督說
[00:14:31.120 --> 00:14:33.120]  因為我們不屬於這個世界
[00:14:33.120 --> 00:14:35.120]  所以祂要做這麼長的禱告
[00:14:35.120 --> 00:14:37.120]  向父神求一件事
[00:14:37.120 --> 00:14:39.120]  祂只求我們能夠合而為一
[00:14:39.120 --> 00:14:43.120]  現在的科技幫了我們很多
[00:14:43.120 --> 00:14:45.120]  你的朋友不在香港也好
[00:14:45.120 --> 00:14:49.120]  你子女的同學不在香港也好
[00:14:49.120 --> 00:14:53.120]  甚至乎
[00:14:53.120 --> 00:14:55.120]  你神學院的同學
[00:14:55.120 --> 00:14:57.120]  在哪裡也好
[00:14:57.120 --> 00:14:59.120]  我們在主裏面
[00:14:59.120 --> 00:15:01.120]  我們可以合而為一
[00:15:01.120 --> 00:15:03.120]  加上現在的科技
[00:15:03.120 --> 00:15:05.120]  你可以見到祂
[00:15:05.120 --> 00:15:07.120]  你可以夾到時間見到祂
[00:15:07.120 --> 00:15:09.120]  你可以和祂一起禱告
[00:15:09.120 --> 00:15:13.120]  甚至你可以和祂
[00:15:13.120 --> 00:15:15.120]  一起分享
[00:15:15.120 --> 00:15:17.120]  大家的情況
[00:15:17.120 --> 00:15:19.120]  一起的使命
[00:15:19.120 --> 00:15:21.120]  各位扭傷腳的
[00:15:21.120 --> 00:15:23.120]  我們真的要撓頭
[00:15:23.120 --> 00:15:25.120]  我們不能夠猜
[00:15:25.120 --> 00:15:27.120]  找一個鐵打師傅
[00:15:27.120 --> 00:15:29.120]  即日飛去倫敦
[00:15:29.120 --> 00:15:33.120]  但我們可以在聯絡當中
[00:15:33.120 --> 00:15:35.120]  找到一個在他隔離城
[00:15:35.120 --> 00:15:39.120]  是護士
[00:15:39.120 --> 00:15:41.120]  我們晚上是他的白天
[00:15:41.120 --> 00:15:43.120]  馬上和他聯絡
[00:15:43.120 --> 00:15:45.120]  大家去看看情況是怎樣
[00:15:45.120 --> 00:15:47.120]  你現在要敷什麼
[00:15:47.120 --> 00:15:49.120]  兩天之後你要敷什麼
[00:15:51.120 --> 00:15:53.120]  他拍了照片給我們看
[00:15:53.120 --> 00:15:55.120]  隔兩天拍了照片給我們看
[00:15:55.120 --> 00:15:57.120]  昨晚告訴我們
[00:15:57.120 --> 00:15:59.120]  好多了
[00:15:59.120 --> 00:16:03.120]  雖然隔得很遙遠
[00:16:03.120 --> 00:16:05.120]  但他覺得
[00:16:05.120 --> 00:16:07.120]  腳輕散了
[00:16:07.120 --> 00:16:09.120]  沒那麼痛了
[00:16:09.120 --> 00:16:11.120]  是的
[00:16:11.120 --> 00:16:13.120]  你有現代的科技
[00:16:13.120 --> 00:16:17.120]  我們有現代的科技
[00:16:17.120 --> 00:16:19.120]  我們的距離近了
[00:16:19.120 --> 00:16:21.120]  但耶穌基督為我們禱告
[00:16:21.120 --> 00:16:23.120]  因為我們不屬於這個世界
[00:16:23.120 --> 00:16:27.120]  不屬於這個世界有什麼情況
[00:16:27.120 --> 00:16:29.120]  就好像移民一樣
[00:16:29.120 --> 00:16:31.120]  他去到那裡
[00:16:31.120 --> 00:16:33.120]  其實他喜歡什麼
[00:16:33.120 --> 00:16:35.120]  原來他們喜歡去喝茶
[00:16:35.120 --> 00:16:37.120]  他們找哪裏的叉燒好吃
[00:16:37.120 --> 00:16:39.120]  哪裏的腸粉滑
[00:16:39.120 --> 00:16:43.120]  是的
[00:16:43.120 --> 00:16:45.120]  還有很多時間需要去適應
[00:16:45.120 --> 00:16:47.120]  我們要去適應
[00:16:47.120 --> 00:16:49.120]  我們要去適應
[00:16:49.120 --> 00:16:51.120]  但我們都生活在這個地方
[00:16:51.120 --> 00:16:55.120]  我們還有一個
[00:16:55.120 --> 00:16:57.120]  屬於天國的身份的時候
[00:16:57.120 --> 00:17:01.120]  在地上有很多不一樣的事情
[00:17:01.120 --> 00:17:05.120]  和你的朋友
[00:17:05.120 --> 00:17:07.120]  和你未信的朋友有很多不一樣的事情
[00:17:07.120 --> 00:17:09.120]  而這些不一樣的事情
[00:17:09.120 --> 00:17:11.120]  令到我們有些地方
[00:17:11.120 --> 00:17:13.120]  不能夠一起分享得很深入
[00:17:15.120 --> 00:17:17.120]  但耶穌基督特別為我們禱告
[00:17:17.120 --> 00:17:19.120]  讓我們在這些情況下
[00:17:19.120 --> 00:17:21.120]  弟兄姊妹要更加合而為一
[00:17:21.120 --> 00:17:25.120]  如果我們屬於世界
[00:17:25.120 --> 00:17:27.120]  世界就愛屬於他的人
[00:17:27.120 --> 00:17:31.120]  但我們是屬於
[00:17:31.120 --> 00:17:33.120]  主耶穌基督挑選出來的
[00:17:33.120 --> 00:17:35.120]  天父挑選出來的
[00:17:35.120 --> 00:17:37.120]  所以世界會有恨我們的情況
[00:17:37.120 --> 00:17:39.120]  就因為這樣
[00:17:39.120 --> 00:17:41.120]  耶穌基督為我們祈禱的就是
[00:17:41.120 --> 00:17:43.120]  祈求我們能夠合而為一
[00:17:43.120 --> 00:17:45.120]  我們能夠合而為一
[00:17:45.120 --> 00:17:49.120]  而祈求合而為一的同時
[00:17:49.120 --> 00:17:51.120]  這個合一
