
[00:00:00.000 --> 00:00:10.000]  大家好,今天繼續跟大家分享一個我覺得是重要的訊息
[00:09:22.000 --> 00:09:28.000]  頂姐妹,今天當你忙碌生活的時候
[00:09:28.000 --> 00:09:31.000]  你信不信得過你的父母?
[00:09:31.000 --> 00:09:34.000]  你信不信得過你的天父?
[00:09:34.000 --> 00:09:40.000]  今天小朋友不擔心,因為他很相信爸爸媽媽是不會扔下我的
[00:09:40.000 --> 00:09:44.000]  爸爸媽媽是會令到我下一餐有飯吃的,對嗎?
[00:09:44.000 --> 00:09:49.000]  今天當你亡生亡死的時候,你有沒有相信你的天父
[00:09:49.000 --> 00:09:53.000]  同樣地,儘管今天我不知道會怎樣
[00:09:53.000 --> 00:09:59.000]  但是我的天父是會供給我每天所需的,你信不信?
[00:09:59.000 --> 00:10:06.000]  當你相信的時候,你就慢慢地能夠成為小孩子
[00:10:06.000 --> 00:10:09.000]  我可以很斬釘截鐵地告訴大家
[00:10:09.000 --> 00:10:15.000]  今天你所需要的遠遠比你認為的低
[00:10:15.000 --> 00:10:23.000]  今天只要你有一餐你喜歡吃就行了
[00:10:23.000 --> 00:10:27.000]  我經常跟別人說,鄧全道除了我現在吃farewell飯之外
[00:10:27.000 --> 00:10:30.000]  我是不會去吃自助餐的
[00:10:30.000 --> 00:10:33.000]  為什麼呢?自助餐有很多東西吃
[00:10:33.000 --> 00:10:37.000]  但是很多全部他們認為貴一點的東西是不關我的事
[00:10:37.000 --> 00:10:40.000]  那些鵝肝,我受不了
[00:10:40.000 --> 00:10:43.000]  那些魚生,我又不可以
[00:10:43.000 --> 00:10:45.000]  生蠔,我又不吃
[00:10:45.000 --> 00:10:48.000]  全部貴價不飽的,我都覺得不對
[00:10:48.000 --> 00:10:54.000]  我去夾火腿,第一輪出去的時候通常是拿西瓜
[00:10:54.000 --> 00:10:59.000]  我是這樣的,吃完一餐之後,平時那餐我幾十塊就搞定了
[00:10:59.000 --> 00:11:02.000]  但是我經常都跟別人說
[00:11:02.000 --> 00:11:08.000]  開始去吃自助餐,吃你喜歡的就行了,對嗎?
[00:11:08.000 --> 00:11:13.000]  我為什麼不喜歡的時候還要去夾羊,我不喜歡的吃,去讚自己
[00:11:13.000 --> 00:11:16.000]  這樣才能賺回來,沒有這個需要
[00:11:16.000 --> 00:11:20.000]  我媽媽永遠都有句名言,我寧願餓死都不要飽死
[00:11:20.000 --> 00:11:25.000]  飽是很辛苦的,我媽媽經常都這樣說
[00:11:25.000 --> 00:11:31.000]  所以弟兄姊妹,今天其實我們每一個人所需要的東西很少
[00:11:31.000 --> 00:11:36.000]  你晚上能夠有一個安睡,你就已經很好了,對嗎?
[00:11:36.000 --> 00:11:45.000]  你能夠有一個相對比較安穩的地方可以住,就可以了
[00:11:45.000 --> 00:11:49.000]  所以大家都聽過很多中國人的名言
[00:11:49.000 --> 00:11:58.000]  儘管你有千萬畝的田地和房產,但你需要睡的都是那張床
[00:11:58.000 --> 00:12:01.000]  所以我記得我以前曾經說過一個例子
[00:12:01.000 --> 00:12:03.000]  有一段時間,大家記不記得?
[00:12:03.000 --> 00:12:07.000]  在一個五星級的家,我還二十多歲的時候
[00:12:07.000 --> 00:12:11.000]  跟著國內賣的那些,對於香港人來說那些是神經病的
[00:12:11.000 --> 00:12:15.000]  我們住的那些只有三四百呎,但一去到之後
[00:12:15.000 --> 00:12:19.000]  整棟都給你了,那時候還很便宜,我忘記了是三十多萬還是四十多萬
[00:12:19.000 --> 00:12:23.000]  很多香港人就蜂擁去買,哇,真棒
[00:12:23.000 --> 00:12:27.000]  買完之後,旁邊的人說恭喜你,有間很大的房子
[00:12:27.000 --> 00:12:30.000]  但我很記得那時候我有個同學買了之後,我走去恭喜他
[00:12:30.000 --> 00:12:33.000]  他的樣子是燒焦的,看著我
[00:12:33.000 --> 00:12:37.000]  跟著時間說恭喜你,我說不是啊,買了房子還不開心
[00:12:37.000 --> 00:12:41.000]  開心啊,他每個星期的娛樂是什麼呢?
[00:12:41.000 --> 00:12:47.000]  就是逢星期六早上就出發,就去到國內
[00:12:47.000 --> 00:12:53.000]  之後穿好整套,然後就清潔整間房子
[00:12:53.000 --> 00:12:57.000]  清潔完之後剛剛好,第二天就坐車回香港
[00:12:59.000 --> 00:13:02.000]  我問他一年裡面住多少?
[00:13:02.000 --> 00:13:06.000]  他說一年回去兩次,帶朋友去威一陣玩兩次
[00:13:06.000 --> 00:13:10.000]  然後全年就靠自己走去做清潔
[00:13:10.000 --> 00:13:16.000]  頂姐妹,其實今天上帝由始至終都告訴大家
[00:13:16.000 --> 00:13:21.000]  你發覺今天很多有錢的人慢慢當他能夠賺到生活所需
[00:13:21.000 --> 00:13:24.000]  特別是一些很窮的地方出來的人
[00:13:24.000 --> 00:13:28.000]  他賺到很多生活所需之後,你發覺一個很奇怪的現象
[00:13:28.000 --> 00:13:34.000]  他還是寧願回到以前的農村裡面,去建一間屋子住
[00:13:34.000 --> 00:13:42.000]  你問他為什麼有時間?因為在這裡空氣好,靜
[00:13:42.000 --> 00:13:50.000]  但你要記得,你最初不用這麼努力,空氣好,你也是這麼靜
[00:13:50.000 --> 00:13:55.000]  所以你會發覺其實我們真正上帝想你的是什麼呢?
[00:13:55.000 --> 00:14:01.000]  你在他裡面的滿足和開心,因為唯有這個才不會變
[00:14:01.000 --> 00:14:06.000]  2017年有一個地方是全世界最快樂的地方,叫不丹
[00:14:06.000 --> 00:14:12.000]  經濟不好,經濟不是特別優秀,但他們的人很快樂
[00:14:12.000 --> 00:14:14.000]  成人很快樂,小朋友都很快樂
[00:14:14.000 --> 00:14:18.000]  但當你今天再搜尋不丹的時候,再不是一個快樂的地方
[00:14:18.000 --> 00:14:20.000]  因為資訊今天很發達
[00:14:20.000 --> 00:14:25.000]  他們就是從這些抖音,從這些裡面的時候,看到這個世界裡面
[00:14:25.000 --> 00:14:28.000]  原來這樣才叫好,這樣才叫好,這樣才叫好
[00:14:28.000 --> 00:14:33.000]  但每個人都很嚮往,全部衝出去這些地方賺錢
[00:14:33.000 --> 00:14:39.000]  但那個地方再不快樂,開始有很多比較
[00:14:39.000 --> 00:14:45.000]  所以我很記得我以前帶短孫的時候,帶得多的時候我就開始提大英姐妹
[00:14:45.000 --> 00:14:52.000]  以前我們香港人真的很有心,買Kitty的筆
[00:14:52.000 --> 00:15:00.000]  買老鼠的文具,然後送給他們,一個package,很漂亮的,紙很漂亮
[00:15:00.000 --> 00:15:07.000]  然後後來突然間,不要啊,你送文具給他,麻煩你送中華牌
[00:15:07.000 --> 00:15:15.000]  因為我們親眼見過有些現象,當你送的時候,你不會每個人都一樣
[00:15:15.000 --> 00:15:20.000]  送完之後,為什麼你的那支那麼漂亮,為什麼我沒有
[00:15:20.000 --> 00:15:24.000]  然後小朋友開始走出來了,我可不可以跟你換,我可不可以要這個
[00:15:24.000 --> 00:15:28.000]  開始有很多攀比,很多比較
[00:15:28.000 --> 00:15:32.000]  本來他們很快樂,本來他們有一支筆就可以了
[00:15:32.000 --> 00:15:34.000]  本來他們的文具就很開心
[00:15:34.000 --> 00:15:37.000]  但就因為他們見過
[00:15:37.000 --> 00:15:45.000]  大英姐妹,我不是說見過不應該,我想強調我們都需要有見識,我們都需要有進步
[00:15:45.000 --> 00:15:50.000]  所以我想強調的,當我今天講這篇道的時候,不是叫大家既然是這樣,我們躺平
[00:15:50.000 --> 00:15:53.000]  反而都是這樣,我們什麼都不用做,不用追求
[00:15:53.000 --> 00:15:57.000]  不是,我們要努力的,你努力是為上帝
[00:15:57.000 --> 00:16:01.000]  你的努力是為了建立上帝的國
[00:16:01.000 --> 00:16:04.000]  所以我今天早上在這篇道,我都在天崇那裡講
[00:16:04.000 --> 00:16:07.000]  我很怕那些年輕人聽完之後,說我們躺平
[00:16:07.000 --> 00:16:11.000]  我說不是,是你要為上帝的國的緣故,你要努力
[00:16:11.000 --> 00:16:15.000]  努力的不是拿好成績,努力的是學習
[00:16:15.000 --> 00:16:19.000]  讓你有更多的能力可以去建立上帝的國
[00:16:19.000 --> 00:16:22.000]  或者建立上帝的子民
[00:16:22.000 --> 00:16:26.000]  所以無論你是不是適合讀書,是另外一回事
[00:16:26.000 --> 00:16:30.000]  但上帝總是賜給你各方面的才能
[00:16:30.000 --> 00:16:35.000]  我經常說我就是人版,我在香港的教育政策下
[00:16:35.000 --> 00:16:39.000]  我是一個失敗者,我不是一個記性好的人
[00:16:39.000 --> 00:16:43.000]  我不是那種不斷的,可能我現在讀子民的學校
[00:16:43.000 --> 00:16:46.000]  我想說我可能會很厲害
[00:16:46.000 --> 00:16:50.000]  但我想說,到我後來讀神學的時候,其實我很沒信心
[00:16:50.000 --> 00:16:53.000]  上帝還跟人說,當上帝呼召我讀神學,我要報四間
[00:16:53.000 --> 00:16:56.000]  四間的原因就是怕他不收我
[00:16:56.000 --> 00:16:59.000]  然後上帝很感恩,三間都說收我,我竟然有得選擇
[00:16:59.000 --> 00:17:04.000]  然後我就開始讀,我一讀神學之後,就發覺原來是兩個世界
[00:17:04.000 --> 00:17:09.000]  上帝給我的才能不是死忌,上帝給我的才能是消化
[00:17:09.000 --> 00:17:13.000]  給我的才能是理解,給我的才能是寫論文
[00:17:13.000 --> 00:17:17.000]  所以我讀到最後的時候,我竟然可以拿獎學金去畢業
[00:17:17.000 --> 00:17:24.000]  上帝給我們的東西,總不是你所認為的,弟兄姊妹
[00:17:24.000 --> 00:17:31.000]  不是我厲害,而是上帝在過程中幫你放在一個應該的位置
[00:17:31.000 --> 00:17:36.000]  在你認為最沒信心,最沒自信的地方,上帝建立了你
[00:17:36.000 --> 00:17:41.000]  所以當有些人問我,我讀完四年神學之後,有什麼感想
[00:17:41.000 --> 00:17:44.000]  我的感想就是,我只感謝神
[00:17:44.000 --> 00:17:49.000]  我只學會了一件事,原來我是這麼卑微
[00:17:49.000 --> 00:17:54.000]  原來只需要上帝放我在一個適合的位置,我就能夠發揮
[00:17:54.000 --> 00:17:59.000]  所以你就會發覺上帝要求你回轉,你回轉成一個小孩
[00:17:59.000 --> 00:18:03.000]  而回轉去做一個注釋,請你謙卑下來
[00:18:03.000 --> 00:18:08.000]  謙卑下來,你謙卑下來,你就可以成為小孩子
[00:18:08.000 --> 00:18:18.000]  什麼叫謙卑?你要記住,所有一切是各位上帝決定
[00:18:18.000 --> 00:18:24.000]  你今天所有的成績是祂給你的
[00:18:24.000 --> 00:18:27.000]  你今天所有的資產是祂給你的
[00:18:27.000 --> 00:18:30.000]  你今天所有的機遇是祂給你的
[00:18:30.000 --> 00:18:35.000]  你沒有什麼值得誇耀的,你要誇就誇上帝的大能
[00:18:35.000 --> 00:18:38.000]  你就能夠謙卑下來
[00:18:38.000 --> 00:18:43.000]  當你能夠不斷從心裡面,心甘情願地誇上帝的大能
[00:18:43.000 --> 00:18:50.000]  我可以告訴大家,這個世界上沒有什麼能夠再困住你
[00:18:50.000 --> 00:18:56.000]  因為你再不會跟別人攀比,你再不會比較
[00:18:56.000 --> 00:19:00.000]  你只會專心地在上帝的眼裡,問自己做好了沒有
[00:19:00.000 --> 00:19:06.000]  上帝你交給我的工作,我完成了沒有
[00:19:06.000 --> 00:19:08.000]  我不知道有多少大家姐妹,當我問你
[00:19:08.000 --> 00:19:10.000]  有多少大家姐妹很享受你今天的工作
[00:19:10.000 --> 00:19:13.000]  我不知道有多少人可以從心裡面回應,我說我很享受
[00:19:13.000 --> 00:19:17.000]  有些人說不用上班是最好的,早點退休是最好的
[00:19:17.000 --> 00:19:21.000]  大家姐妹,我想告訴大家姐妹
[00:19:21.000 --> 00:19:26.000]  當上帝給了一些恩賜給你的時候,你不要浪費
[00:19:26.000 --> 00:19:30.000]  當你能夠善用上帝給你的恩賜去做的時候
[00:19:30.000 --> 00:19:35.000]  那份再不是工作,那份是一份很有價值的人生目標
[00:19:35.000 --> 00:19:38.000]  你會做到死都不願意放手
[00:19:38.000 --> 00:19:40.000]  所以我可以肯定地告訴大家姐妹
[00:19:40.000 --> 00:19:44.000]  有一天當我65歲,我都要從這個崗位退下來
[00:19:44.000 --> 00:19:50.000]  但是教導別人的工作,沒人的工作,我是不會放下的
[00:19:50.000 --> 00:19:53.000]  只需要上帝繼續給我,可以去說話就可以了
[00:19:53.000 --> 00:19:56.000]  所以這次我不舒服的時候,我只是求上帝
[00:19:56.000 --> 00:20:01.000]  上帝你讓我繼續可以開車,開不到車我就哪裡都不用去了
[00:20:01.000 --> 00:20:05.000]  完全依賴上帝你去怎樣帶領我們
[00:20:05.000 --> 00:20:09.000]  所以他說你要回轉成為一個小孩子
[00:20:09.000 --> 00:20:11.000]  這個是你今天的定位
[00:20:11.000 --> 00:20:15.000]  接著他就告訴我們要接待小孩子
[00:20:15.000 --> 00:20:18.000]  這個小孩子裡面可以有兩個含義
[00:20:18.000 --> 00:20:20.000]  第一個含義是真實的含義
[00:20:20.000 --> 00:20:23.000]  就是這個世界上捍衛卑微
[00:20:23.000 --> 00:20:25.000]  如果大家還記得當時的片段
[00:20:25.000 --> 00:20:28.000]  曾經有些爸爸媽媽帶著小朋友來到耶穌面前
[00:20:28.000 --> 00:20:31.000]  你為他祝福,門徒是記住門徒
[00:20:31.000 --> 00:20:34.000]  他說你不要阻礙著耶穌工作
[00:20:34.000 --> 00:20:36.000]  耶穌是責備他們的
[00:20:36.000 --> 00:20:40.000]  然後有時間叫他們帶到你面前為他祝福
[00:20:40.000 --> 00:20:43.000]  為什麼這些門徒要破爛
[00:20:43.000 --> 00:20:48.000]  因為小孩子在他們的價值觀裡面是沒有價值
[00:20:48.000 --> 00:20:52.000]  沒有生產價值
[00:20:52.000 --> 00:20:54.000]  沒有更加重要的價值
[00:20:54.000 --> 00:20:59.000]  但是弟兄姊妹,在神的國裡面
[00:20:59.000 --> 00:21:02.000]  這些才是最好的價值
[00:21:02.000 --> 00:21:07.000]  但是在這個世界上很多人被人體會是沒有價值的
[00:21:07.000 --> 00:21:09.000]  體會是不入流的
[00:21:09.000 --> 00:21:15.000]  其實人是我們自己將他分為三六九等的
[00:21:15.000 --> 00:21:18.000]  所以很多時候,不知道大家有沒有見過
[00:21:18.000 --> 00:21:20.000]  我以前聽過一個最荒謬的
[00:21:20.000 --> 00:21:23.000]  當然是中學生,初中那些
[00:21:23.000 --> 00:21:25.000]  有一班女孩子在玩,不理一個玩
[00:21:25.000 --> 00:21:27.000]  接著我就問那班女孩子,為什麼不理她玩
[00:21:27.000 --> 00:21:30.000]  理由是什麼呢?因為她不漂亮
[00:21:30.000 --> 00:21:33.000]  我們這班人個個都很漂亮
[00:21:33.000 --> 00:21:35.000]  我們覺得她不漂亮
[00:21:35.000 --> 00:21:39.000]  所以我們覺得她拉低我們的水平
[00:21:39.000 --> 00:21:41.000]  我這樣都可以
[00:21:41.000 --> 00:21:44.000]  人是很喜歡自己走去分門別類的
[00:21:44.000 --> 00:21:47.000]  所以為什麼會有校園欺凌
[00:21:47.000 --> 00:21:51.000]  我走在一起的時間,這些就沒有價值了
[00:21:51.000 --> 00:21:54.000]  所以我踩他也可以,打他也可以,撕他也可以
[00:21:54.000 --> 00:21:57.000]  是人自己走去分類
[00:21:57.000 --> 00:22:02.000]  但是在神的裡面,上帝不是這樣分類
[00:22:02.000 --> 00:22:04.000]  特別今天我們做教會的時候
[00:22:04.000 --> 00:22:11.000]  我們更加要去接待,去愛這些在世界上看為沒有價值的
[00:22:11.000 --> 00:22:18.000]  很多時候,為什麼教會我們要帶大家一起去關心這些貧窮
[00:22:18.000 --> 00:22:20.000]  或者我們要去派飯
[00:22:20.000 --> 00:22:25.000]  原因不只是做慈善,你弄清楚,我們不是做慈善
[00:22:25.000 --> 00:22:29.000]  我們是要讓這些人知道,從我們的舉動裡面
[00:22:29.000 --> 00:22:34.000]  讓他們知道,這個世界上有人愛他們,有人關心他們
[00:22:34.000 --> 00:22:37.000]  而背後我們很希望最後他們能夠明白
[00:22:37.000 --> 00:22:41.000]  是上帝關心他們,上帝接納他們
[00:22:41.000 --> 00:22:44.000]  無論他們怎樣都好,我們都愛他們
[00:22:44.000 --> 00:22:46.000]  是這樣的意思
[00:22:46.000 --> 00:22:48.000]  所以不是我們每次在這裡拍完之後
[00:22:48.000 --> 00:22:50.000]  Oh, you know,這件事完了,做了慈善
[00:22:50.000 --> 00:22:52.000]  不是的,兄姐妹
[00:22:52.000 --> 00:22:55.000]  是你沒有真正從心裡面,當你派飯給他們的時候
[00:22:55.000 --> 00:22:58.000]  你的態度都不同
[00:22:58.000 --> 00:23:00.000]  我帶過一些人去派飯的時候
[00:23:00.000 --> 00:23:03.000]  有些人派飯就好像街邊派傳單一樣
[00:23:03.000 --> 00:23:07.000]  但我見過一個很令我感動的年輕人
[00:23:07.000 --> 00:23:09.000]  他走過去派飯的時候
[00:23:09.000 --> 00:23:13.000]  他蹲下半跪在他面前
[00:23:13.000 --> 00:23:16.000]  拿著飯,很想問他,你要不要飯
[00:23:20.000 --> 00:23:22.000]  我有機會和這個年輕人談的時候
[00:23:22.000 --> 00:23:26.000]  我剛才很欣賞你,他怎樣跟我說
[00:23:26.000 --> 00:23:28.000]  然後他就告訴我
[00:23:28.000 --> 00:23:32.000]  我爸爸也是一個街友,我找不到他
[00:23:32.000 --> 00:23:37.000]  當然他沒有再說原因
[00:23:37.000 --> 00:23:39.000]  我不知道他爸爸為什麼會成為一個街友
[00:23:39.000 --> 00:23:43.000]  但他說,剛才我給飯給這個人的時候
[00:23:43.000 --> 00:23:46.000]  我就好像面對著爸爸一樣
[00:23:46.000 --> 00:23:49.000]  他經歷過,他感受過,他知道很難
[00:23:49.000 --> 00:23:52.000]  我想強調的就是這種愛,這種同理心
[00:23:52.000 --> 00:23:57.000]  所以在真實的裡面
[00:23:57.000 --> 00:24:00.000]  我們教會需要去接納
