
[00:00:00.000 --> 00:00:06.880]  多謝主今天晚上再一次我們可以來到去研讀舊約的十五議記上
[00:01:57.600 --> 00:02:02.320]  你可以說是一個正正式式先知的制度出現
[00:02:02.320 --> 00:02:07.000]  來將時司時代的制度
[00:02:07.000 --> 00:02:11.320]  甚或是將祭司的職能
[00:02:11.320 --> 00:02:14.760]  都有一個很大部分收取了
[00:02:14.760 --> 00:02:17.400]  因為祭司利未人
[00:02:17.400 --> 00:02:21.400]  他們是要規定在以色列的全境
[00:02:21.400 --> 00:02:25.400]  左右就是東和西
[00:02:25.400 --> 00:02:29.160]  由北至南分了六楷
[00:02:29.160 --> 00:02:31.160]  就是六座的屠城
[00:02:31.160 --> 00:02:34.520]  和周邊的村莊
[00:02:34.520 --> 00:02:39.560]  利未人就是要散居在這六座的屠城
[00:02:39.560 --> 00:02:43.000]  然後他們就要在平常的日子
[00:02:43.000 --> 00:02:45.000]  當一般的憲制
[00:02:45.000 --> 00:02:49.240]  因為不是每個星期六他們都要上去耶路撒冷
[00:02:49.240 --> 00:02:54.520]  就在自己的家鄉那裏去獻祭等等
[00:02:54.520 --> 00:02:57.640]  是一些很大的節期才會上聖殿的
[00:02:57.640 --> 00:03:00.920]  所以就是會有利未人
[00:03:00.920 --> 00:03:06.200]  有祭司來幫忙做一些宗教節期的事情
[00:03:06.200 --> 00:03:08.200]  一般的獻祭
[00:03:08.200 --> 00:03:13.000]  更加就是他們可以去聽摩西的律法書
[00:03:13.000 --> 00:03:15.480]  所以你可以說意味著
[00:03:15.480 --> 00:03:22.520]  由祭司的制度慢慢過渡到先知的制度
[00:03:22.520 --> 00:03:26.120]  亦都是由事司的末期
[00:03:26.120 --> 00:03:30.040]  特別是事司記由第十七章開始
[00:03:30.040 --> 00:03:32.040]  一直到二十一章
[00:03:32.040 --> 00:03:36.040]  這五章聖經其實就不再說事司了
[00:03:36.040 --> 00:03:39.640]  說到十六章的參宣就不再說了
[00:03:39.640 --> 00:03:43.240]  好像是第十二還是第十三個事司
[00:03:43.240 --> 00:03:47.640]  由十七章一直到二十一章
[00:03:47.640 --> 00:03:51.080]  就有一個很清晰的主題不斷穿插
[00:03:51.080 --> 00:03:54.760]  就是那時以色列國中沒有王
[00:03:54.760 --> 00:03:57.080]  國人是任意而行
[00:03:57.080 --> 00:03:59.320]  那怎樣任意而行呢?
[00:03:59.320 --> 00:04:02.120]  宗教又很齊齊的
[00:04:02.120 --> 00:04:04.760]  先說宗教的混亂
[00:04:04.760 --> 00:04:08.280]  十七章就說一個利未人
[00:04:08.280 --> 00:04:11.160]  接著十八章一直打後
[00:04:11.160 --> 00:04:18.040]  就說百姓之間的民風
[00:04:18.040 --> 00:04:19.560]  很凶悍
[00:04:19.560 --> 00:04:21.320]  很多的仇殺
[00:04:21.320 --> 00:04:23.800]  還有就是
[00:04:23.800 --> 00:04:26.760]  宗教混亂帶來的就是
[00:04:26.760 --> 00:04:29.000]  道德的水平都下降
[00:04:29.000 --> 00:04:31.640]  一直穿插了五章聖經
[00:04:31.640 --> 00:04:33.640]  由十七章到二十一章
[00:04:33.640 --> 00:04:37.000]  總共出現了應該是四至五次
[00:04:37.000 --> 00:04:40.280]  那時以色列國中沒有王
[00:04:40.280 --> 00:04:43.480]  國人任意而行這個標題句
[00:04:43.480 --> 00:04:46.040]  是作者告訴我們的
[00:04:46.040 --> 00:04:47.800]  所以也很清楚
[00:04:47.800 --> 00:04:50.200]  過了事司的末期
[00:04:50.200 --> 00:04:54.360]  又是一個準備要立王的時期
[00:04:54.360 --> 00:04:57.000]  所以撒姆爾記上又很容易看
[00:04:57.000 --> 00:05:00.040]  總共有三十一章
[00:05:00.040 --> 00:05:02.200]  其實是說三個人
[00:05:02.200 --> 00:05:05.720]  撒姆爾、蘇羅和大衛
[00:05:05.720 --> 00:05:07.480]  所以我們說聖經人物
[00:05:07.480 --> 00:05:10.680]  穿插說這三個人是主軸
[00:05:10.680 --> 00:05:12.680]  是整個撒姆爾記上
[00:05:12.680 --> 00:05:16.040]  想告訴我們一些重要的人物
[00:05:16.040 --> 00:05:17.720]  當然更重要的是
[00:05:17.720 --> 00:05:21.800]  說的是制度的一個轉變
[00:05:21.800 --> 00:05:24.440]  由祭司的制度
[00:05:24.440 --> 00:05:28.040]  慢慢改變成先知的制度
[00:05:28.040 --> 00:05:32.680]  慢慢由沒有政府沒有王的時期
[00:05:32.680 --> 00:05:36.760]  本來就是屬靈的領袖去帶領
[00:05:36.760 --> 00:05:39.640]  但是百姓認為不可以
[00:05:39.640 --> 00:05:41.640]  必須要有王
[00:05:41.640 --> 00:05:44.680]  好像迦南的人他們有王
[00:05:44.680 --> 00:05:47.640]  所以迦南的時候
[00:05:47.640 --> 00:05:50.040]  其實創世紀的時候人家已經有
[00:05:50.040 --> 00:05:51.880]  你想想到了這麼後期
[00:05:51.880 --> 00:05:54.120]  就是說以色列是很落後
[00:05:54.120 --> 00:05:56.280]  那個制度是很落後
[00:05:56.280 --> 00:05:59.640]  變成他們越看越不順眼
[00:05:59.640 --> 00:06:04.360]  就要有一個真是一個好的君王的制度
[00:06:04.360 --> 00:06:08.200]  來治理我們的國家
[00:06:08.200 --> 00:06:14.200]  所以頭三章就告訴我們有這樣的氣氛
[00:06:14.200 --> 00:06:16.200]  史詩記我就不跟大家讀了
[00:06:16.200 --> 00:06:18.520]  所以其實如果你想對撒姆爾記
[00:06:18.520 --> 00:06:22.920]  尚有一些更加立體的認識
[00:06:22.920 --> 00:06:25.080]  你可以看史詩記
[00:06:25.080 --> 00:06:27.320]  由17章到21章
[00:06:27.320 --> 00:06:28.680]  這五章聖經
[00:06:28.680 --> 00:06:30.280]  是作者想告訴你
[00:06:30.280 --> 00:06:33.400]  當時以色列是怎樣的光景
[00:06:33.400 --> 00:06:39.320]  所以某程度上你也同情百姓的內心
[00:06:39.320 --> 00:06:45.480]  當然加插在史詩記和撒姆爾記的中間
[00:06:45.480 --> 00:06:47.240]  有一卷叫路德記
[00:06:47.240 --> 00:06:49.240]  就是在史詩的時代
[00:06:49.240 --> 00:06:52.680]  作者不是什麼都不好
[00:06:52.680 --> 00:06:55.080]  告訴我們有好人好事
[00:06:55.080 --> 00:06:57.480]  那個路德很好的
[00:06:57.480 --> 00:06:58.760]  他的婆婆
[00:06:58.760 --> 00:07:00.040]  就是他的奶奶
[00:07:00.040 --> 00:07:03.000]  這個拿訛米也是很好的
[00:07:03.000 --> 00:07:06.760]  甚至乎當時一個大的富戶
[00:07:06.760 --> 00:07:08.760]  叫做
[00:07:08.760 --> 00:07:10.760]  突然間忘記名字
[00:07:10.760 --> 00:07:21.240]  波亞斯也是一個非常好的敬虔的人
[00:07:21.240 --> 00:07:24.760]  那個敬虔特別是強調
[00:07:24.760 --> 00:07:27.640]  他是遵行摩西的律法書
[00:07:27.640 --> 00:07:29.640]  所以你就會看到
[00:07:29.640 --> 00:07:32.120]  有時他們說的敬虔
[00:07:32.120 --> 00:07:35.320]  是你可以自己也遵從的
[00:07:35.320 --> 00:07:37.080]  摩西的律法書就是說
[00:07:37.080 --> 00:07:39.400]  我們後世也可以遵從的
[00:07:39.400 --> 00:07:42.040]  我們也應該要來舉一反三
[00:07:42.040 --> 00:07:43.800]  那個屬靈的大原則
[00:07:43.800 --> 00:07:45.800]  我們去遵從的
[00:07:45.800 --> 00:07:49.000]  我們看看第三章的撒姆爾記上
[00:07:49.000 --> 00:07:51.400]  因為我們也有一兩次說了
[00:07:51.400 --> 00:07:54.920]  這次很想說第四到第七章
[00:07:54.920 --> 00:07:56.680]  又是一個整體來的
[00:07:56.680 --> 00:07:58.680]  又是一個
[00:07:58.680 --> 00:08:07.640]  不好意思,因為跟Yoyo在做音響
[00:08:07.640 --> 00:08:10.840]  第三章先
[00:08:10.840 --> 00:08:14.040]  三章的十九節就是那個總結
[00:08:14.040 --> 00:08:16.840]  就是這三章聖經的總結
[00:08:16.840 --> 00:08:20.440]  告訴我們怎樣戲劇性的
[00:08:20.440 --> 00:08:23.960]  有一個婦人叫做哈娜
[00:08:23.960 --> 00:08:26.360]  她因為對頭
[00:08:26.360 --> 00:08:31.000]  就是說她的姐妹比利娜
[00:08:31.000 --> 00:08:34.040]  迫害她針對她
[00:08:34.040 --> 00:08:36.040]  羞辱她
[00:08:36.040 --> 00:08:40.760]  對她有一個很大的喜樂
[00:08:40.760 --> 00:08:44.040]  很憂心憂肺的很痛的說話
[00:08:44.040 --> 00:08:46.680]  每次都針對著哈娜
[00:08:46.680 --> 00:08:48.920]  但是哈娜的靈性
[00:08:48.920 --> 00:08:52.600]  超越了她自己本來的身份
[00:08:52.600 --> 00:08:55.160]  所以她的祈禱
[00:08:55.160 --> 00:08:58.360]  就不是要那個比利娜在她面前消失
[00:08:58.360 --> 00:09:05.400]  相反她不是太介意人與人之間的紛爭
[00:09:05.400 --> 00:09:07.160]  她介意的就是
[00:09:07.160 --> 00:09:11.960]  她怎樣能夠可以有她的子孫後裔
[00:09:11.960 --> 00:09:13.720]  成為拿西爾人
[00:09:13.720 --> 00:09:18.200]  成為終身可以在神面前來侍奉的
[00:09:18.200 --> 00:09:22.520]  就是她自己不可以終身侍奉
[00:09:22.520 --> 00:09:25.320]  但是她的兒子可以終身侍奉
[00:09:25.320 --> 00:09:30.200]  所以這個不是一個劇本
[00:09:30.200 --> 00:09:33.480]  她不知道神已經揀選她的兒子
[00:09:33.480 --> 00:09:35.880]  因為她根本從來都沒有兒子
[00:09:35.880 --> 00:09:41.400]  從來都不知道她將來要生的兒子
[00:09:41.400 --> 00:09:44.760]  就是神揀選的一位先知
[00:09:44.760 --> 00:09:48.440]  而且是開拓一個先知的新的紀元
[00:09:48.440 --> 00:09:52.200]  所以原來我們的內心
[00:09:52.200 --> 00:09:56.120]  其實對神真的要有大的信心
[00:09:56.120 --> 00:10:00.520]  不要就著自己那麼有限的想法
[00:10:00.520 --> 00:10:07.400]  只顧眼前短暫的利益就算了
[00:10:07.400 --> 00:10:09.960]  應該要有大的志向對神
[00:10:09.960 --> 00:10:11.640]  所以這個時代
[00:10:11.640 --> 00:10:14.360]  我們都接近差不多過去了
[00:10:14.360 --> 00:10:16.280]  可能不出十年二十年
[00:10:16.280 --> 00:10:18.840]  我們這一代都要過去
[00:10:18.840 --> 00:10:21.080]  下一代怎麼辦呢
[00:10:21.080 --> 00:10:25.240]  他們是不是只想去看MIRROR的熱顯像會
[00:10:25.240 --> 00:10:26.680]  追星
[00:10:26.680 --> 00:10:28.680]  排三天在屯門碼頭
[00:10:28.680 --> 00:10:30.680]  在屯門的視廣場
[00:10:30.680 --> 00:10:33.160]  很誇張的排36個小時
[00:10:33.160 --> 00:10:36.760]  不眠不休的等候偶像
[00:10:36.760 --> 00:10:38.840]  人家看到你都不認識你
[00:10:38.840 --> 00:10:42.360]  有這些火紅年代沒有問題的
[00:10:42.360 --> 00:10:44.360]  年輕人年輕女性
[00:10:44.360 --> 00:10:49.480]  但是我們的下一代有沒有對神有大的信心呢
[00:10:49.480 --> 00:10:52.040]  有一種很大的屬靈的胃口
[00:10:52.040 --> 00:10:57.160]  盼望我們都要給他們有這些眼光、眼界
[00:10:57.160 --> 00:10:59.720]  我們自己如果都沒有
[00:10:59.720 --> 00:11:02.520]  我們都很難叫我們的下一代有
[00:11:02.520 --> 00:11:06.680]  第三章十九節是這幾章聖經的總結
[00:11:06.680 --> 00:11:10.200]  就是告訴我們開始一個新的世代
[00:11:10.200 --> 00:11:11.800]  神自己做的
[00:11:11.800 --> 00:11:14.360]  神來興起撒慕爾
[00:11:14.360 --> 00:11:20.440]  所以他在以利的面前侍奉和長大
[00:11:20.440 --> 00:11:24.280]  都是出於污泥而不染
[00:11:24.280 --> 00:11:25.880]  沒有受到影響
[00:11:25.880 --> 00:11:27.160]  撒慕爾
[00:11:27.160 --> 00:11:29.080]  是很難得的
[00:11:29.080 --> 00:11:32.040]  也是不容易的
[00:11:32.040 --> 00:11:35.480]  為什麼我們要找我們的子女進一些好的學校
[00:11:35.480 --> 00:11:38.680]  品格、校風都有個原因
[00:11:38.680 --> 00:11:40.520]  也都有我們的懼怕
[00:11:40.520 --> 00:11:43.720]  沒理由說我們要將他們送去Band 5
[00:11:43.720 --> 00:11:45.000]  有這麼差就這麼差
[00:11:45.000 --> 00:11:46.920]  最好那班就在非洲學校
[00:11:46.920 --> 00:11:48.360]  黑社會
[00:11:48.360 --> 00:11:50.360]  一般都被人用了
[00:11:50.360 --> 00:11:52.520]  都不會成長的
[00:11:52.520 --> 00:11:54.520]  未成長都已經學壞的
[00:11:54.520 --> 00:11:59.080]  但是撒慕爾他沒有選擇的
[00:11:59.080 --> 00:12:01.240]  因為當時的大祭司就是以利
[00:12:01.240 --> 00:12:03.880]  當時的祭司他兩個兒子
[00:12:03.880 --> 00:12:06.440]  準備繼任的何弗尼菲尼哈
[00:12:06.440 --> 00:12:08.040]  第四章就再出現的了
[00:12:08.040 --> 00:12:09.800]  沒有選擇的
[00:12:09.800 --> 00:12:11.320]  他只有一個聖殿
[00:12:11.320 --> 00:12:12.760]  只有一個大祭司
[00:12:12.760 --> 00:12:15.400]  只有一個環境
[00:12:15.400 --> 00:12:18.920]  但是神可以保守他自己的僕人
[00:12:18.920 --> 00:12:20.920]  第三章十九節
[00:12:20.920 --> 00:12:22.920]  這些都是比較重要的經文
[00:12:22.920 --> 00:12:25.160]  撒慕爾長大了
[00:12:25.160 --> 00:12:27.160]  耶和華與他同在
[00:12:27.160 --> 00:12:31.880]  使他所說的話一句都不落空
[00:12:31.880 --> 00:12:34.280]  當然是在說神的默示
[00:12:34.280 --> 00:12:38.920]  神要他去向以色列人預言
[00:12:38.920 --> 00:12:41.480]  執行宣告的
[00:12:41.480 --> 00:12:44.440]  都沒有一句是落空的
[00:12:44.440 --> 00:12:46.440]  就是說全部應驗了
[00:12:46.440 --> 00:12:48.600]  從丹到別氏巴
[00:12:48.600 --> 00:12:49.880]  就是說從北
[00:12:49.880 --> 00:12:51.240]  就是敘利亞了
[00:12:51.240 --> 00:12:53.000]  差不多去到敘利亞的邊境了
[00:12:53.000 --> 00:12:55.400]  去到南去到猶大的邊境了
[00:12:55.400 --> 00:12:57.560]  就快一落就是落加沙
[00:12:57.560 --> 00:12:58.840]  落埃及
[00:12:58.840 --> 00:13:01.000]  就是從丹到別氏巴
[00:13:01.000 --> 00:13:03.000]  就是說整個以色列的意思
[00:13:03.000 --> 00:13:04.600]  去到王國的時候
[00:13:04.600 --> 00:13:07.080]  從丹到別氏巴是不斷出現的
[00:13:07.080 --> 00:13:09.080]  就是告訴你
[00:13:09.080 --> 00:13:10.360]  全世界的意思
[00:13:10.360 --> 00:13:12.360]  我們香港人說的
[00:13:12.360 --> 00:13:14.360]  所有的以色列人
[00:13:14.360 --> 00:13:17.320]  都知道耶和華立撒慕爾為先知
[00:13:17.320 --> 00:13:19.320]  知道還是知道
[00:13:19.320 --> 00:13:21.320]  是對他的說話
[00:13:21.320 --> 00:13:23.320]  對他的默示
[00:13:23.320 --> 00:13:25.320]  來到他有一種慢慢的
[00:13:25.320 --> 00:13:27.320]  越來越真
[00:13:27.320 --> 00:13:29.320]  越來越信服
[00:13:29.320 --> 00:13:31.320]  聽取
[00:13:31.320 --> 00:13:33.320]  這個是當時的以色列人
[00:13:33.320 --> 00:13:35.320]  因為你要知道一層一層的
[00:13:35.320 --> 00:13:37.320]  所有的以色列人都信服你
[00:13:37.320 --> 00:13:39.320]  需要很多的時間
[00:13:39.320 --> 00:13:41.320]  首先就是和你很熟
[00:13:41.320 --> 00:13:43.320]  很喜歡你的人
[00:13:43.320 --> 00:13:45.320]  他一定是很清楚
[00:13:45.320 --> 00:13:47.320]  看到神在你生命裡面的工作
[00:13:47.320 --> 00:13:49.320]  看到你怎樣為神做
[00:13:49.320 --> 00:13:51.320]  但是要一些很
[00:13:51.320 --> 00:13:53.320]  很一般性
[00:13:53.320 --> 00:13:55.320]  和你沒什麼關係的人
[00:13:55.320 --> 00:13:57.320]  他都看到
[00:13:57.320 --> 00:13:59.320]  你是神的先知
[00:13:59.320 --> 00:14:01.320]  需要很長的時間
[00:14:01.320 --> 00:14:03.320]  所以為什麼第八章說要二十年
[00:14:03.320 --> 00:14:05.320]  撒慕爾要好好地教聖經
[00:14:05.320 --> 00:14:07.320]  每年巡行四個地方
[00:14:07.320 --> 00:14:09.320]  教聖經
[00:14:09.320 --> 00:14:11.320]  教了二十年
[00:14:11.320 --> 00:14:13.320]  人家才對他的說話
[00:14:13.320 --> 00:14:15.320]  放在心裡
[00:14:15.320 --> 00:14:17.320]  所以
[00:14:17.320 --> 00:14:19.320]  是需要用時間
[00:14:19.320 --> 00:14:21.320]  去讓人認識你的
[00:14:21.320 --> 00:14:23.320]  那個照明
[00:14:23.320 --> 00:14:25.320]  當然是一如以往
[00:14:25.320 --> 00:14:27.320]  一如
[00:14:27.320 --> 00:14:29.320]  那個始終的
[00:14:29.320 --> 00:14:31.320]  不改變的那個服事的態度
[00:14:31.320 --> 00:14:33.320]  是讓人
[00:14:33.320 --> 00:14:35.320]  真的對你的
[00:14:35.320 --> 00:14:37.320]  身份的信任
[00:14:37.320 --> 00:14:39.320]  就不是你
[00:14:39.320 --> 00:14:41.320]  那個畢業證書
[00:14:41.320 --> 00:14:43.320]  那個是的
[00:14:43.320 --> 00:14:45.320]  但是那個是和你很熟的人
[00:14:45.320 --> 00:14:47.320]  他會認受
[00:14:47.320 --> 00:14:49.320]  但是和你很不熟
[00:14:49.320 --> 00:14:51.320]  甚至對你本身有一定的偏見
[00:14:51.320 --> 00:14:53.320]  或者觀望的人
[00:14:53.320 --> 00:14:55.320]  他需要看的是你的
[00:14:55.320 --> 00:14:57.320]  品格
[00:14:57.320 --> 00:14:59.320]  是否始終如一
[00:14:59.320 --> 00:15:01.320]  所以這裡說
[00:15:01.320 --> 00:15:03.320]  所有的以色列人都知道
[00:15:03.320 --> 00:15:05.320]  耶和華納了撒慕爾為先知
[00:15:05.320 --> 00:15:07.320]  第21節
[00:15:07.320 --> 00:15:09.320]  這個明顯的印證
[00:15:09.320 --> 00:15:11.320]  耶和華又在事來顯現
[00:15:11.320 --> 00:15:13.320]  因為耶和華將自己的話
[00:15:13.320 --> 00:15:15.320]  默示撒慕爾
[00:15:15.320 --> 00:15:17.320]  撒慕爾就把這話
[00:15:17.320 --> 00:15:19.320]  傳遍以色列地
[00:15:19.320 --> 00:15:21.320]  先知其中一個很重要的就是代言
[00:15:21.320 --> 00:15:23.320]  代言
[00:15:23.320 --> 00:15:25.320]  就是說人家要你說什麼
[00:15:25.320 --> 00:15:27.320]  你就要說什麼
[00:15:27.320 --> 00:15:29.320]  那些國家的
[00:15:29.320 --> 00:15:31.320]  一些發言人
[00:15:31.320 --> 00:15:33.320]  他不可以
[00:15:33.320 --> 00:15:35.320]  說多那個
[00:15:35.320 --> 00:15:37.320]  根據那個講稿
[00:15:37.320 --> 00:15:39.320]  寫好的
[00:15:39.320 --> 00:15:41.320]  不可以說多了
[00:15:41.320 --> 00:15:43.320]  不可以說他自己個人的感受
[00:15:43.320 --> 00:15:45.320]  這個是代言
[00:15:45.320 --> 00:15:47.320]  這裡就是神默示他
[00:15:47.320 --> 00:15:49.320]  他就將這些說話
[00:15:49.320 --> 00:15:51.320]  傳遍以色列地
[00:15:51.320 --> 00:15:53.320]  當然這裡是一個小小的總結
[00:15:53.320 --> 00:15:55.320]  第四章打後
[00:15:55.320 --> 00:15:57.320]  似乎就不再記載撒慕爾
[00:15:57.320 --> 00:15:59.320]  第八章
[00:15:59.320 --> 00:16:01.320]  第七章再出現
[00:16:01.320 --> 00:16:03.320]  第八章就全面說
[00:16:03.320 --> 00:16:05.320]  撒慕爾的侍奉
[00:16:05.320 --> 00:16:07.320]  你就會看到
[00:16:07.320 --> 00:16:09.320]  作者是想暫時
[00:16:09.320 --> 00:16:11.320]  要將鏡頭
[00:16:11.320 --> 00:16:13.320]  說回當時的
[00:16:13.320 --> 00:16:15.320]  祭司
[00:16:15.320 --> 00:16:17.320]  當時的憲制
[00:16:17.320 --> 00:16:19.320]  當時的回望
[00:16:19.320 --> 00:16:21.320]  示羅的情況
[00:16:21.320 --> 00:16:23.320]  所以第四章開始
[00:16:23.320 --> 00:16:25.320]  就是關於約季
[00:16:25.320 --> 00:16:27.320]  約季就是
[00:16:27.320 --> 00:16:29.320]  全個以色列最神聖
[00:16:29.320 --> 00:16:31.320]  最重要的標誌
[00:16:31.320 --> 00:16:33.320]  那個標誌
[00:16:33.320 --> 00:16:35.320]  到底約季有什麼事
[00:16:35.320 --> 00:16:37.320]  陪伴
[00:16:37.320 --> 00:16:39.320]  隨著約季
[00:16:39.320 --> 00:16:41.320]  又有什麼
[00:16:41.320 --> 00:16:43.320]  教導我們要學習
[00:16:43.320 --> 00:16:45.320]  這裡又是給我們看到
[00:16:45.320 --> 00:16:47.320]  原來真正的信仰
[00:16:47.320 --> 00:16:49.320]  和一些只是迷信的信仰
[00:16:49.320 --> 00:16:51.320]  是有一個很大的分別
[00:16:51.320 --> 00:16:53.320]  所謂真正的信仰
[00:16:53.320 --> 00:16:55.320]  聖經說的真正的信仰
[00:16:55.320 --> 00:16:57.320]  是我們對這位
[00:16:57.320 --> 00:16:59.320]  做物主的認識和愛
[00:16:59.320 --> 00:17:01.320]  是基於我們對真理的認識和實踐
[00:17:01.320 --> 00:17:03.320]  所以我們不是拜一些聖物
[00:17:03.320 --> 00:17:05.320]  不是拜一些神聖的東西
[00:17:05.320 --> 00:17:07.320]  所以我們要記住
[00:17:07.320 --> 00:17:09.320]  也不是要拜一些擺設
[00:17:09.320 --> 00:17:11.320]  所以我們禮拜堂那本聖經
[00:17:11.320 --> 00:17:13.320]  一定是前人
[00:17:13.320 --> 00:17:15.320]  前人的
[00:17:15.320 --> 00:17:17.320]  我們要記住
[00:17:17.320 --> 00:17:19.320]  我們不是要拜一些擺設
[00:17:19.320 --> 00:17:21.320]  那本聖經一定是前人
[00:17:21.320 --> 00:17:23.320]  有一個很重的心願
[00:17:23.320 --> 00:17:25.320]  希望這個教會
[00:17:25.320 --> 00:17:27.320]  是著重神的話
[00:17:27.320 --> 00:17:29.320]  所以將一本大的聖經
[00:17:29.320 --> 00:17:31.320]  擺在正中間
[00:17:31.320 --> 00:17:33.320]  你來到是要看到這本聖經
[00:17:33.320 --> 00:17:35.320]  這個聖經不是一個裝飾
[00:17:35.320 --> 00:17:37.320]  是要大家來這個聚會
[00:17:37.320 --> 00:17:39.320]  來這個教會
[00:17:39.320 --> 00:17:41.320]  在這個教堂裏面
[00:17:41.320 --> 00:17:43.320]  讓你知道其實我們最重要
[00:17:43.320 --> 00:17:45.320]  最重視就是神的道
[00:17:45.320 --> 00:17:47.320]  在弟兄姊妹的心
[00:17:47.320 --> 00:17:49.320]  生活裏面你要實踐
[00:17:49.320 --> 00:17:51.320]  你要怎樣排除
[00:17:51.320 --> 00:17:53.320]  那個萬難
[00:17:53.320 --> 00:17:55.320]  去實踐神的真理
[00:17:55.320 --> 00:17:57.320]  這個就是那個意思
[00:17:57.320 --> 00:17:59.320]  所以四章到第四五六章
[00:17:59.320 --> 00:18:01.320]  第七章又回到以色列
[00:18:01.320 --> 00:18:03.320]  第四章開始
[00:18:03.320 --> 00:18:05.320]  就說
[00:18:05.320 --> 00:18:07.320]  神的最聖潔
[00:18:07.320 --> 00:18:09.320]  最神聖的那個約慧
[00:18:09.320 --> 00:18:11.320]  現在我們開始看
[00:18:11.320 --> 00:18:13.320]  如果大家還沒有讀過
[00:18:13.320 --> 00:18:15.320]  我們可以一口氣讀完這三章聖經
[00:18:15.320 --> 00:18:17.320]  相當長但是是一個整體
[00:18:17.320 --> 00:18:19.320]  到底約慧
[00:18:19.320 --> 00:18:21.320]  我們怎樣來看待她
[00:18:21.320 --> 00:18:23.320]  記住在利未記
[00:18:23.320 --> 00:18:25.320]  已經很清楚說了
[00:18:25.320 --> 00:18:27.320]  沒有人
[00:18:27.320 --> 00:18:29.320]  包括大祭司
[00:18:29.320 --> 00:18:31.320]  都不可以直接用肉眼
[00:18:31.320 --> 00:18:33.320]  看約慧
[00:18:33.320 --> 00:18:35.320]  你如果看過奪寶奇兵
[00:18:35.320 --> 00:18:37.320]  他們去找那個約慧
[00:18:37.320 --> 00:18:39.320]  然後那個約慧找到了
[00:18:39.320 --> 00:18:41.320]  但是會發光芒
[00:18:41.320 --> 00:18:43.320]  那些人死了
[00:18:43.320 --> 00:18:45.320]  不是這樣戲劇性的
[00:18:45.320 --> 00:18:47.320]  不過待會
[00:18:47.320 --> 00:18:49.320]  第六章會有一些人死
[00:18:49.320 --> 00:18:51.320]  就是他見到約慧
[00:18:51.320 --> 00:18:53.320]  有七十個人在那個地方叫百事墨
[00:18:53.320 --> 00:18:55.320]  他們見到約慧
[00:18:55.320 --> 00:18:57.320]  就死了
[00:18:57.320 --> 00:18:59.320]  但記住不是因為約慧有輻射
[00:18:59.320 --> 00:19:01.320]  有那些光芒
[00:19:01.320 --> 00:19:03.320]  不是那個意思
[00:19:03.320 --> 00:19:05.320]  而是他們不去敬畏神
[00:19:05.320 --> 00:19:07.320]  好了第四章開始
[00:19:07.320 --> 00:19:09.320]  先不說先知道
[00:19:09.320 --> 00:19:11.320]  因為第三章已經說完了
[00:19:11.320 --> 00:19:13.320]  第四章開始就說約慧
[00:19:13.320 --> 00:19:15.320]  以色列人出去與
[00:19:15.320 --> 00:19:17.320]  非利士人打仗
[00:19:17.320 --> 00:19:19.320]  非利士人的神
[00:19:19.320 --> 00:19:21.320]  叫大菌
