
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,我們一同先有個禱告
[00:05:58.000 --> 00:06:00.000]  我想他不肯離開
[00:06:00.000 --> 00:06:03.000]  而另一方面可能不讓朋友睡覺
[00:06:03.000 --> 00:06:06.000]  反而就情詞迫切地求
[00:06:06.000 --> 00:06:08.000]  聖經形容他
[00:06:08.000 --> 00:06:10.000]  如果我們看第八節
[00:06:10.000 --> 00:06:13.000]  就說他不顧面子地直求
[00:06:13.000 --> 00:06:16.000]  最後他的朋友雖然不願意
[00:06:16.000 --> 00:06:19.000]  但因為這樣都去幫助他
[00:06:19.000 --> 00:06:21.000]  大家試想一下
[00:06:21.000 --> 00:06:25.000]  假如你是這個比喻裡面的主角
[00:06:25.000 --> 00:06:28.000]  你會不會這樣做
[00:06:28.000 --> 00:06:30.000]  我相信很少
[00:06:30.000 --> 00:06:32.000]  或者我們也未必會
[00:06:32.000 --> 00:06:35.000]  半夜去找朋友去幫
[00:06:35.000 --> 00:06:38.000]  因為這樣是很不好意思
[00:06:38.000 --> 00:06:40.000]  也是很難為情的一件事
[00:06:40.000 --> 00:06:42.000]  就算真的去到
[00:06:42.000 --> 00:06:43.000]  我真的去到
[00:06:43.000 --> 00:06:45.000]  假如朋友真的回覆你
[00:06:45.000 --> 00:06:47.000]  我不可以幫你
[00:06:47.000 --> 00:06:49.000]  我想我們可能會因為不好意思
[00:06:49.000 --> 00:06:51.000]  也會覺得有一點自尊
[00:06:51.000 --> 00:06:53.000]  可能就會覺得我還是回家吧
[00:06:53.000 --> 00:06:56.000]  況且人家都已經說太晚了
[00:06:56.000 --> 00:07:00.000]  那你又何必勉強人家去做一些他不喜歡做的事呢
[00:07:00.000 --> 00:07:04.000]  所以很多時候我們看這個比喻的時候
[00:07:04.000 --> 00:07:07.000]  一般人都認為這個比喻
[00:07:07.000 --> 00:07:09.000]  就是說耶穌在教門徒
[00:07:09.000 --> 00:07:13.000]  要不斷地去祈求那個必要性
[00:07:13.000 --> 00:07:16.000]  但是我認為耶穌在這裡的教導
[00:07:16.000 --> 00:07:18.000]  剛剛是相反的
[00:07:18.000 --> 00:07:23.000]  我們的天父絕對不是半夜被吵醒
[00:07:23.000 --> 00:07:25.000]  然後在強求之下
[00:07:25.000 --> 00:07:28.000]  才勉強起來幫朋友那個人
[00:07:28.000 --> 00:07:30.000]  來比喻他自己
[00:07:30.000 --> 00:07:33.000]  這個比喻是剛剛相反
[00:07:33.000 --> 00:07:36.000]  耶穌在這裡實際上是想說
[00:07:36.000 --> 00:07:38.000]  即使是一個人
[00:07:38.000 --> 00:07:40.000]  晚上你已經睡了覺了
[00:07:40.000 --> 00:07:43.000]  雖然你都不想被打擾
[00:07:43.000 --> 00:07:46.000]  但是又要從床上走出來的時候
[00:07:46.000 --> 00:07:48.000]  都不是很想,都不是很願意的了
[00:07:48.000 --> 00:07:52.000]  但是如果他的朋友一再地懇求的話
[00:07:52.000 --> 00:07:56.000]  他尚且都會起來幫這個朋友
[00:07:56.000 --> 00:07:58.000]  至於我們的天父
[00:07:58.000 --> 00:08:00.000]  聖經怎樣跟我們說
[00:08:00.000 --> 00:08:03.000]  聖經說我們的天父是不打盹
[00:08:03.000 --> 00:08:05.000]  也不睡覺的
[00:08:05.000 --> 00:08:08.000]  在詩篇121篇我們這樣知道
[00:08:08.000 --> 00:08:10.000]  所以這個比喻的重點
[00:08:10.000 --> 00:08:14.000]  不是叫門徒堅持不斷地去祈禱
[00:08:14.000 --> 00:08:17.000]  其實否則這個比喻本身的場景
[00:08:17.000 --> 00:08:19.000]  就是你要在這裡
[00:08:19.000 --> 00:08:21.000]  那個場景是要半夜的
[00:08:21.000 --> 00:08:22.000]  其實沒有意思的
[00:08:22.000 --> 00:08:24.000]  不一定是半夜
[00:08:24.000 --> 00:08:27.000]  而原文,剛剛說第八節那個不顧面子
[00:08:27.000 --> 00:08:29.000]  原來原文有解釋
[00:08:29.000 --> 00:08:33.000]  就是有大膽和勇敢的意思
[00:08:33.000 --> 00:08:37.000]  所以當我們去看耶穌說這個比喻的時候
[00:08:37.000 --> 00:08:39.000]  重點是提醒門徒
[00:08:39.000 --> 00:08:42.000]  他要大膽,不要害羞地去求
[00:08:42.000 --> 00:08:44.000]  不要害怕難為情
[00:08:44.000 --> 00:08:46.000]  也不要害怕難為神
[00:08:46.000 --> 00:08:48.000]  因為我們的天上的父
[00:08:48.000 --> 00:08:51.000]  祂不怕我們大膽
[00:08:51.000 --> 00:08:55.000]  不怕我們好像不顧面子去求祂
[00:08:55.000 --> 00:09:00.000]  相反,祂怕我們和祂保持距離
[00:09:00.000 --> 00:09:03.000]  之前有機會在電視劇
[00:09:03.000 --> 00:09:06.000]  不知道大家有沒有看一套電視劇
[00:09:06.000 --> 00:09:08.000]  叫做《反起跑線聯盟》
[00:09:08.000 --> 00:09:09.000]  大家有沒有看過?
[00:09:09.000 --> 00:09:11.000]  沒有看,有些人有看
[00:09:11.000 --> 00:09:15.000]  那套劇講述一些幼稚園家長
[00:09:15.000 --> 00:09:17.000]  究竟重視他們的小朋友
[00:09:17.000 --> 00:09:20.000]  在愉快的環境學習重要一點
[00:09:20.000 --> 00:09:24.000]  還是務求要小朋友贏在起跑線重要一點
[00:09:24.000 --> 00:09:28.000]  其實那套電視劇也有些地方值得我們去思考
[00:09:28.000 --> 00:09:30.000]  不過其中有一幕
[00:09:30.000 --> 00:09:32.000]  就是有一個小朋友
[00:09:32.000 --> 00:09:34.000]  他是一個單親的小朋友
[00:09:34.000 --> 00:09:38.000]  他的爸爸是一個公司的高層
[00:09:38.000 --> 00:09:41.000]  有一天,爸爸帶著小朋友上班
[00:09:41.000 --> 00:09:43.000]  小朋友看到爸爸很忙
[00:09:43.000 --> 00:09:45.000]  就叫他自己玩
[00:09:45.000 --> 00:09:49.000]  小朋友就覺得想和爸爸玩
[00:09:49.000 --> 00:09:51.000]  不過因為看到爸爸很忙
[00:09:51.000 --> 00:09:53.000]  就不想打擾他
[00:09:53.000 --> 00:09:55.000]  就不想阻礙爸爸
[00:09:55.000 --> 00:09:57.000]  就自己玩
[00:09:57.000 --> 00:09:59.000]  在電視劇裡
[00:09:59.000 --> 00:10:00.000]  久而久之
[00:10:00.000 --> 00:10:03.000]  這個小朋友和爸爸的關係
[00:10:03.000 --> 00:10:05.000]  就開始疏離
[00:10:05.000 --> 00:10:07.000]  開始沒什麼話說
[00:10:07.000 --> 00:10:09.000]  後來爸爸發現
[00:10:09.000 --> 00:10:11.000]  為什麼和兒子的關係變成這樣?
[00:10:11.000 --> 00:10:15.000]  他明白到原來他要和兒子建立關係
[00:10:15.000 --> 00:10:17.000]  之後他就放下工作
[00:10:17.000 --> 00:10:19.000]  陪著兒子玩
[00:10:19.000 --> 00:10:21.000]  慢慢關係就建立
[00:10:21.000 --> 00:10:22.000]  而這個小朋友
[00:10:22.000 --> 00:10:24.000]  很多時候在幼稚園發生的事
[00:10:24.000 --> 00:10:26.000]  都會和這位爸爸去談
[00:10:26.000 --> 00:10:29.000]  今天
[00:10:29.000 --> 00:10:31.000]  我們和天父的關係
[00:10:31.000 --> 00:10:34.000]  有時候會不會像電視劇裡的小朋友一樣?
[00:10:34.000 --> 00:10:37.000]  我們有時候對天父會不會覺得
[00:10:37.000 --> 00:10:38.000]  不要阻礙他了?
[00:10:38.000 --> 00:10:42.000]  或者我們和天父的相交是很淡淡然
[00:10:42.000 --> 00:10:44.000]  我們很客客氣氣
[00:10:44.000 --> 00:10:46.000]  雖然我們和天父說
[00:10:46.000 --> 00:10:48.000]  他是我們天上的父
[00:10:48.000 --> 00:10:52.000]  但實際可能我們會不會和天父少了一點火花?
[00:10:52.000 --> 00:10:57.000]  少了一份向他完全傾心吐意的心?
[00:10:57.000 --> 00:10:59.000]  而且我們如果回到這段經文裡
[00:10:59.000 --> 00:11:01.000]  我們看到
[00:11:01.000 --> 00:11:03.000]  其實我們天上的父
[00:11:03.000 --> 00:11:06.000]  他不需要我們苦苦哀求他
[00:11:06.000 --> 00:11:09.000]  他是在天上極之願意去回應
[00:11:09.000 --> 00:11:12.000]  和很願意去幫助我們
[00:11:12.000 --> 00:11:14.000]  所以我們不用怕
[00:11:14.000 --> 00:11:16.000]  我們真的可以隨時
[00:11:16.000 --> 00:11:19.000]  坦然無懼地去到他的面前
[00:11:19.000 --> 00:11:21.000]  我們天上的父
[00:11:21.000 --> 00:11:23.000]  總是在等待著我們
[00:11:23.000 --> 00:11:27.000]  我們不需要像剛才說的比喻裡的朋友
[00:11:27.000 --> 00:11:29.000]  我們會怕阻礙
[00:11:29.000 --> 00:11:31.000]  或者半夜打擾他
[00:11:31.000 --> 00:11:33.000]  因為我們在天父裡
[00:11:33.000 --> 00:11:36.000]  我們不需要覺得不好意思
[00:11:36.000 --> 00:11:40.000]  我們甚至和天父去禱告的時候
[00:11:40.000 --> 00:11:42.000]  我們不需要覺得
[00:11:42.000 --> 00:11:44.000]  我們所禱告的好像很微不足道
[00:11:44.000 --> 00:11:45.000]  好像很小事
[00:11:45.000 --> 00:11:47.000]  或者很細微
[00:11:47.000 --> 00:11:49.000]  怕天父不會聽我們
[00:11:49.000 --> 00:11:50.000]  相反
[00:11:50.000 --> 00:11:53.000]  我們這位在天上的父
[00:11:53.000 --> 00:11:56.000]  他很願意將我們所有的事
[00:11:56.000 --> 00:11:59.000]  無論你的大事、小事
[00:11:59.000 --> 00:12:00.000]  他都想知道
[00:12:00.000 --> 00:12:01.000]  他都想聽
[00:12:01.000 --> 00:12:05.000]  他盼望和我們建立一個近心的關係
[00:12:05.000 --> 00:12:08.000]  所以在第九節那裡這樣說
[00:12:08.000 --> 00:12:09.000]  耶穌在說
[00:12:09.000 --> 00:12:12.000]  祈求你們就得道
[00:12:12.000 --> 00:12:14.000]  尋找就找到
[00:12:14.000 --> 00:12:17.000]  叩門就給你們開門
[00:12:17.000 --> 00:12:18.000]  所以我們看到
[00:12:18.000 --> 00:12:21.000]  我們在天上的這位父神
[00:12:21.000 --> 00:12:23.000]  他是一位等待著我們
[00:12:23.000 --> 00:12:29.000]  向他祈禱、尋找和叩門的一位父親
[00:12:29.000 --> 00:12:31.000]  接著下去
[00:12:31.000 --> 00:12:33.000]  如果我們再看這段經文
[00:12:33.000 --> 00:12:35.000]  更加清楚知道
[00:12:35.000 --> 00:12:37.000]  我們這位天上的父
[00:12:37.000 --> 00:12:39.000]  是一位怎樣的父
[00:12:39.000 --> 00:12:41.000]  第十一節那裡這樣說
[00:12:41.000 --> 00:12:44.000]  你們中間作父親的
[00:12:44.000 --> 00:12:49.000]  誰有兒子求雨反拿蛇當吸他呢?
[00:12:49.000 --> 00:12:51.000]  如果在古卷其實還有句
[00:12:51.000 --> 00:12:55.000]  求餅反吸他石頭呢?
[00:12:55.000 --> 00:12:56.000]  接著下
[00:12:56.000 --> 00:12:59.000]  求雞蛋反吸他蠍子呢?
[00:12:59.000 --> 00:13:01.000]  你們雖然不好
[00:13:01.000 --> 00:13:04.000]  尚且知道拿好東西吸兒女
[00:13:04.000 --> 00:13:05.000]  何況天父
[00:13:05.000 --> 00:13:10.000]  他豈不更把聖靈賜給求他的人嗎?
[00:13:10.000 --> 00:13:12.000]  耶穌說得很直接
[00:13:12.000 --> 00:13:14.000]  他說地上的兒子
[00:13:14.000 --> 00:13:15.000]  即是地上的兒子
[00:13:15.000 --> 00:13:18.000]  若然求他的父親給餅
[00:13:18.000 --> 00:13:20.000]  父親也不會給他石頭
[00:13:20.000 --> 00:13:22.000]  求雨也不會給蛇
[00:13:22.000 --> 00:13:24.000]  求蛋也不會給蠍子
[00:13:24.000 --> 00:13:27.000]  這是一個很簡單的常理
[00:13:27.000 --> 00:13:29.000]  我們也不是很難理解
[00:13:29.000 --> 00:13:31.000]  因為地上的父親
[00:13:31.000 --> 00:13:34.000]  尚且會拿好東西給兒女
[00:13:34.000 --> 00:13:36.000]  何況天父呢?
[00:13:36.000 --> 00:13:38.000]  即使我們其實不是很清楚當時的背景
[00:13:38.000 --> 00:13:40.000]  原來當時的背景
[00:13:40.000 --> 00:13:42.000]  餅和石頭是很相似的
[00:13:42.000 --> 00:13:45.000]  即是魚就好像蟬
[00:13:45.000 --> 00:13:47.000]  蟬就好像蛇
[00:13:47.000 --> 00:13:48.000]  即是鱔魚
[00:13:48.000 --> 00:13:50.000]  原來當時的雞蛋
[00:13:50.000 --> 00:13:52.000]  好像一種白色的蠍子
[00:13:52.000 --> 00:13:55.000]  雖然我們不是很明白這些背景
[00:13:55.000 --> 00:13:57.000]  但當我們讀下去的時候
[00:13:57.000 --> 00:13:59.000]  我們很容易明白那個意思
[00:13:59.000 --> 00:14:02.000]  就是知道一個父親
[00:14:02.000 --> 00:14:06.000]  絕對不會拿他的子女的性命來開玩笑
[00:14:06.000 --> 00:14:09.000]  何況我們天上的父親呢?
[00:14:09.000 --> 00:14:12.000]  如果一個不好的父親
[00:14:12.000 --> 00:14:15.000]  尚且都會拿一些好的東西給子女的時候
[00:14:15.000 --> 00:14:19.000]  更何況一個對我們萬分之好的天父
[00:14:19.000 --> 00:14:22.000]  他更會將最好的東西給我們
[00:14:22.000 --> 00:14:25.000]  這個很簡單的比較
[00:14:25.000 --> 00:14:26.000]  很直接
[00:14:26.000 --> 00:14:29.000]  耶穌就是很想清楚讓我們知道
[00:14:29.000 --> 00:14:32.000]  天父對我們是最好的
[00:14:34.000 --> 00:14:37.000]  但不過可能在我們實際的生活裏面
[00:14:37.000 --> 00:14:39.000]  有時可能我們不會明白
[00:14:39.000 --> 00:14:41.000]  特別我們會說
[00:14:41.000 --> 00:14:44.000]  又是耶穌明明說凡祈求的就得著
[00:14:44.000 --> 00:14:46.000]  尋找的就找到
[00:14:46.000 --> 00:14:48.000]  叩門的就讓他開門
[00:14:48.000 --> 00:14:50.000]  但可能有很多人都會說
[00:14:50.000 --> 00:14:52.000]  我已經敲了門很久了
[00:14:52.000 --> 00:14:54.000]  好像都沒有回應
[00:14:54.000 --> 00:14:57.000]  又或者我一直祈禱很久的東西
[00:14:57.000 --> 00:14:59.000]  但天父都好像沒有回應
[00:14:59.000 --> 00:15:01.000]  都沒有應允我們的禱告
[00:15:01.000 --> 00:15:02.000]  我經歷不到
[00:15:02.000 --> 00:15:05.000]  真是天父對我是最好的
[00:15:05.000 --> 00:15:07.000]  對我很好
[00:15:07.000 --> 00:15:11.000]  之前有機會聽一個姐妹分享
[00:15:11.000 --> 00:15:14.000]  她是在外國讀書的
[00:15:14.000 --> 00:15:17.000]  當時她考大學的時候
[00:15:17.000 --> 00:15:20.000]  就很想入某一間大學的一個學系
[00:15:20.000 --> 00:15:23.000]  這個是她心儀的科目
[00:15:23.000 --> 00:15:26.000]  因為這間大學給人的感覺就有名氣一點
[00:15:26.000 --> 00:15:29.000]  所以她都為了這件事去禱告
[00:15:29.000 --> 00:15:32.000]  求天父可以讓她入到這個心儀的大學
[00:15:32.000 --> 00:15:36.000]  最後成績出來
[00:15:36.000 --> 00:15:38.000]  她入不到這間大學
[00:15:38.000 --> 00:15:40.000]  去了另一間相對地
[00:15:40.000 --> 00:15:43.000]  是一個沒那麼出名的大學
[00:15:43.000 --> 00:15:46.000]  她和我分享的時候
[00:15:46.000 --> 00:15:47.000]  她說她也有不開心
[00:15:47.000 --> 00:15:48.000]  她覺得
[00:15:48.000 --> 00:15:51.000]  為什麼天父好像都沒有聽她祈禱
[00:15:51.000 --> 00:15:53.000]  覺得她現在入那間大學
[00:15:53.000 --> 00:15:55.000]  和她之前想入那間
[00:15:55.000 --> 00:15:56.000]  這間真的差一點
[00:15:56.000 --> 00:15:58.000]  都沒有想像中那麼好
[00:15:58.000 --> 00:16:00.000]  為什麼會這樣呢
[00:16:00.000 --> 00:16:02.000]  她說當時她也不開心
[00:16:02.000 --> 00:16:04.000]  後來四年過去了
[00:16:04.000 --> 00:16:06.000]  她大學的生涯過去
[00:16:06.000 --> 00:16:08.000]  我再聽她分享的時候
[00:16:08.000 --> 00:16:09.000]  她說她很感恩
[00:16:09.000 --> 00:16:11.000]  她說她很感恩
[00:16:11.000 --> 00:16:13.000]  神讓她入到這間大學
[00:16:13.000 --> 00:16:16.000]  因為原來在這間大學裏面
[00:16:16.000 --> 00:16:19.000]  那個大學團契是非常之好
[00:16:19.000 --> 00:16:22.000]  特別對她這些海外留學生
[00:16:22.000 --> 00:16:24.000]  有很多弟兄姊妹
[00:16:24.000 --> 00:16:27.000]  還有她在這個大學團契裏面成長
[00:16:27.000 --> 00:16:30.000]  當中經歷了神很多
[00:16:30.000 --> 00:16:31.000]  後來她知道
[00:16:31.000 --> 00:16:33.000]  原來她沒有入到那間大學
[00:16:33.000 --> 00:16:34.000]  剛才說很有名氣
[00:16:34.000 --> 00:16:36.000]  原來是非常之忙的
[00:16:36.000 --> 00:16:38.000]  特別如果她想開頭
[00:16:38.000 --> 00:16:39.000]  想選的科目
[00:16:39.000 --> 00:16:41.000]  亦都是很忙
[00:16:41.000 --> 00:16:42.000]  她就說
[00:16:42.000 --> 00:16:43.000]  如果假如
[00:16:43.000 --> 00:16:45.000]  假如真的讓她入了這間大學的話
[00:16:45.000 --> 00:16:47.000]  她說她相信
[00:16:47.000 --> 00:16:49.000]  她應該忙到連教會都回不去
[00:16:49.000 --> 00:16:51.000]  所以她回頭她明白
[00:16:51.000 --> 00:16:54.000]  為何天父當時沒有聽她的祈禱呢
[00:16:54.000 --> 00:16:57.000]  原來沒有聽她的祈禱的時候
[00:16:57.000 --> 00:17:00.000]  是為她好
[00:17:00.000 --> 00:17:01.000]  很多時候
[00:17:01.000 --> 00:17:03.000]  我們都認為
[00:17:03.000 --> 00:17:06.000]  我們求的得到才是最好
[00:17:06.000 --> 00:17:08.000]  但是有時候有些事情
[00:17:08.000 --> 00:17:09.000]  天父知道
[00:17:09.000 --> 00:17:11.000]  如果我們得著的時候
[00:17:11.000 --> 00:17:14.000]  可能對我們未必有好處
[00:17:14.000 --> 00:17:17.000]  就好像有一個三歲的小朋友
[00:17:17.000 --> 00:17:18.000]  他來到爸爸面前
[00:17:18.000 --> 00:17:19.000]  他跟爸爸說
[00:17:19.000 --> 00:17:21.000]  爸爸爸爸
[00:17:21.000 --> 00:17:22.000]  我想玩飛鏢
[00:17:22.000 --> 00:17:23.000]  你賣給我吧
[00:17:23.000 --> 00:17:25.000]  一個三歲的小朋友
[00:17:25.000 --> 00:17:27.000]  我相信爸爸
[00:17:27.000 --> 00:17:28.000]  都不會賣給他的
[00:17:28.000 --> 00:17:29.000]  因為為甚麼呢
[00:17:29.000 --> 00:17:31.000]  擔心你這麼小的小朋友玩飛鏢
[00:17:31.000 --> 00:17:33.000]  可能你會自己受傷
[00:17:33.000 --> 00:17:34.000]  又或者會傷害到別人
[00:17:34.000 --> 00:17:35.000]  但是我相信
[00:17:35.000 --> 00:17:38.000]  那個父親都可能會買其他的玩具
[00:17:38.000 --> 00:17:39.000]  代替飛鏢
[00:17:39.000 --> 00:17:40.000]  但是目的是甚麼呢
[00:17:40.000 --> 00:17:43.000]  目的是想保護他的小朋友
[00:17:43.000 --> 00:17:47.000]  目的是希望他的小朋友可以得到益處
[00:17:47.000 --> 00:17:50.000]  今天我們知道
[00:17:50.000 --> 00:17:52.000]  我們在天上的父
