
[00:00:00.000 --> 00:00:02.000]  好 我們一起同心祈禱
[00:13:30.800 --> 00:13:31.440]  但是
[00:13:31.440 --> 00:13:35.440]  如果你真的要說神要你說的道
[00:13:35.440 --> 00:13:37.280]  是說到人心的
[00:13:37.280 --> 00:13:39.920]  那這個就不是時間那麼簡單了
[00:13:39.920 --> 00:13:42.560]  是那個張力的問題
[00:13:42.560 --> 00:13:45.440]  是那個你要令到人
[00:13:45.440 --> 00:13:48.000]  聽到神的道的問題了
[00:13:48.000 --> 00:13:49.280]  所以普羅說
[00:13:49.280 --> 00:13:51.280]  既然嚴重了我們
[00:13:51.280 --> 00:13:52.560]  就是說
[00:13:52.560 --> 00:13:53.600]  不能走
[00:13:53.600 --> 00:13:54.320]  走不掉的了
[00:13:54.320 --> 00:13:55.680]  在我的人生
[00:13:55.680 --> 00:13:58.000]  他已經選擇了我做傳道
[00:13:58.000 --> 00:13:59.840]  做這個使徒
[00:13:59.840 --> 00:14:01.440]  嚴重之後
[00:14:01.440 --> 00:14:04.000]  接著神就不只是嚴重那麼簡單
[00:14:04.000 --> 00:14:05.760]  是有託付的
[00:14:05.760 --> 00:14:06.720]  所以
[00:14:06.720 --> 00:14:07.920]  其實
[00:14:07.920 --> 00:14:10.480]  我們每一個弟兄姊妹由信主那一刻
[00:14:10.480 --> 00:14:12.000]  其實你自己不知道而已
[00:14:12.000 --> 00:14:16.160]  你的心靈裡面的學務
[00:14:16.160 --> 00:14:17.360]  成長
[00:14:17.360 --> 00:14:18.400]  裝備
[00:14:18.400 --> 00:14:20.160]  其實在
[00:14:20.160 --> 00:14:21.440]  我也經常提到
[00:14:21.440 --> 00:14:23.520]  我們有一個平衡的宇宙
[00:14:23.520 --> 00:14:25.520]  在永恆的天家
[00:14:25.520 --> 00:14:28.000]  神是一直在揀選
[00:14:28.000 --> 00:14:29.200]  在地上
[00:14:29.200 --> 00:14:30.320]  在感受
[00:14:30.320 --> 00:14:31.840]  在洪恩、在嘉欣
[00:14:31.840 --> 00:14:33.120]  在浸信會
[00:14:33.120 --> 00:14:34.720]  在其他的教會
[00:14:34.720 --> 00:14:37.280]  被嚴重的弟兄姊妹
[00:14:37.280 --> 00:14:39.040]  然後他就會託付
[00:14:39.040 --> 00:14:41.040]  他驗過你都不合格
[00:14:41.040 --> 00:14:42.320]  他怎麼託付你呢?
[00:14:42.320 --> 00:14:44.320]  你可以明白那個道理
[00:14:44.320 --> 00:14:45.600]  你不追求
[00:14:45.600 --> 00:14:46.800]  你不上主一學
[00:14:46.800 --> 00:14:48.320]  其實是你自己的損失
[00:14:48.320 --> 00:14:50.320]  神都不嚴重你了
[00:14:50.320 --> 00:14:54.880]  你很渴慕神要嚴重你的
[00:14:54.880 --> 00:14:55.920]  那麼
[00:14:55.920 --> 00:14:57.520]  是相輔相成的
[00:14:57.520 --> 00:15:01.520]  被嚴重的人往往是自己渴慕侍奉的
[00:15:01.520 --> 00:15:04.320]  譬如剛才阮薇
[00:15:04.320 --> 00:15:06.800]  去到這個階段的年紀了
[00:15:06.800 --> 00:15:10.320]  都還是很渴慕做小朋友工作
[00:15:10.320 --> 00:15:13.840]  這是心靈裏面的渴慕
[00:15:13.840 --> 00:15:15.840]  是不可能假的
[00:15:15.840 --> 00:15:17.360]  你就知道
[00:15:17.360 --> 00:15:19.920]  原來兩者是沒有衝突的
[00:15:19.920 --> 00:15:21.280]  所以普羅就說
[00:15:21.280 --> 00:15:23.280]  既然神嚴重了我們
[00:15:23.280 --> 00:15:25.440]  將福音託付給我們
[00:15:25.440 --> 00:15:27.440]  我們是受託人
[00:15:27.440 --> 00:15:31.440]  受託的是福音
[00:15:31.440 --> 00:15:34.400]  是價值連城的寶貴
[00:15:34.400 --> 00:15:38.240]  將人的生命帶進永恆的好消息
[00:15:38.240 --> 00:15:43.040]  所以普羅就不會再照人自己的喜歡
[00:15:43.040 --> 00:15:45.680]  他喜歡的就是他不喜歡外邦人
[00:15:45.680 --> 00:15:47.280]  他看外邦人不起
[00:15:47.280 --> 00:15:48.720]  他是一個拉比
[00:15:48.720 --> 00:15:49.920]  他是猶太人
[00:15:49.920 --> 00:15:51.280]  他是教法師
[00:15:51.280 --> 00:15:54.240]  他是不會和外邦人接觸的
[00:15:54.240 --> 00:15:57.520]  去完街市回家要洗手的
[00:15:57.520 --> 00:16:00.320]  這個是猶太的拉比
[00:16:00.320 --> 00:16:03.280]  外邦人是豬來的
[00:16:03.280 --> 00:16:04.320]  猶太人
[00:16:04.320 --> 00:16:05.680]  一天的祈禱
[00:16:05.680 --> 00:16:07.200]  一個男士
[00:16:07.200 --> 00:16:09.200]  三個祈禱
[00:16:09.200 --> 00:16:10.800]  一起床就是
[00:16:10.800 --> 00:16:12.800]  感謝神我是一個猶太人
[00:16:12.800 --> 00:16:15.440]  因為我們讀律法書
[00:16:15.440 --> 00:16:17.600]  我們識字認識神
[00:16:17.600 --> 00:16:19.600]  感謝神我不是一個外邦人
[00:16:19.600 --> 00:16:22.000]  第三個祈禱就是感謝神
[00:16:22.000 --> 00:16:24.000]  因為我不是一個女人
[00:16:24.000 --> 00:16:26.000]  猶太人就是三個祈禱
[00:16:26.000 --> 00:16:28.480]  所以全部是歧視的
[00:16:28.480 --> 00:16:30.720]  全部都是一個
[00:16:30.720 --> 00:16:33.280]  對其他人看不起的
[00:16:33.280 --> 00:16:35.040]  這個是猶太人的藍丁
[00:16:35.040 --> 00:16:37.920]  阿保羅就是喝這樣的奶
[00:16:37.920 --> 00:16:40.640]  但現在神厭重他
[00:16:40.640 --> 00:16:44.400]  要去將福音傳給外邦人
[00:16:44.400 --> 00:16:48.080]  所以阿保羅現在能夠對外邦人
[00:16:48.080 --> 00:16:50.320]  他的生命可以改變到一個地步
[00:16:50.320 --> 00:16:52.160]  他現在喜歡外邦人
[00:16:52.160 --> 00:16:54.000]  他要照直說
[00:16:54.000 --> 00:16:55.520]  關於猶太人
[00:16:55.520 --> 00:16:57.200]  如果你們再不信耶穌
[00:16:57.200 --> 00:16:59.200]  你不在耶穌的救恩裡面
[00:16:59.200 --> 00:17:01.840]  你不看耶穌就是我們的尼塞亞
[00:17:01.840 --> 00:17:04.720]  那你就不能得到神的救恩
[00:17:04.720 --> 00:17:06.160]  這是很尖銳的
[00:17:06.160 --> 00:17:07.840]  得罪猶太人的
[00:17:07.840 --> 00:17:09.120]  所以保羅就說
[00:17:09.120 --> 00:17:10.640]  我的照樣說
[00:17:10.640 --> 00:17:12.400]  就是不討人的喜歡
[00:17:12.400 --> 00:17:14.560]  所以所謂不討人的喜歡
[00:17:14.560 --> 00:17:16.400]  就不是叫我們骨雷鎚
[00:17:16.400 --> 00:17:18.080]  就是這樣不理
[00:17:18.080 --> 00:17:19.120]  就不是這個意思
[00:17:19.120 --> 00:17:20.880]  而是我們真的要
[00:17:20.880 --> 00:17:22.320]  向不同的人
[00:17:22.320 --> 00:17:26.000]  講明白那個救恩的原委
[00:17:26.000 --> 00:17:28.640]  因為不同的人都有不同的背景
[00:17:28.640 --> 00:17:30.000]  社會的背景
[00:17:30.000 --> 00:17:32.400]  他的學問
[00:17:32.400 --> 00:17:34.640]  他的職業
[00:17:34.640 --> 00:17:38.160]  所以是需要我們很有智慧地
[00:17:38.160 --> 00:17:40.320]  將那個救恩解明的
[00:17:40.320 --> 00:17:42.320]  所以這就告訴我們
[00:17:42.320 --> 00:17:44.800]  他跟這些撒羅尼加人說
[00:17:44.800 --> 00:17:46.800]  我們不討人的喜歡
[00:17:46.800 --> 00:17:48.720]  原因是要討
[00:17:48.720 --> 00:17:51.600]  測驗我們心的神喜歡
[00:17:51.600 --> 00:17:54.480]  測驗心靈的神
[00:17:54.480 --> 00:17:57.680]  所以永遠講道者
[00:17:57.680 --> 00:17:59.520]  永遠目者
[00:17:59.520 --> 00:18:01.440]  最難治理的就是
[00:18:01.440 --> 00:18:03.440]  自己的心靈
[00:18:03.440 --> 00:18:05.920]  因為是要神測驗
