
[00:00:00.000 --> 00:00:02.000]  現在是正道的時間
[00:13:53.080 --> 00:13:56.400]  我們一起看看第五至七節的經文
[00:13:56.400 --> 00:14:00.640]  「哪人就留意看他們指望得著什麼
[00:14:00.640 --> 00:14:01.800]  彼得說
[00:14:01.800 --> 00:14:03.560]  金銀我都沒有
[00:14:03.560 --> 00:14:05.800]  只把我所有的給你
[00:14:05.800 --> 00:14:09.080]  我奉那撒勒人耶穌基督的名
[00:14:09.080 --> 00:14:10.640]  叫你起來行走
[00:14:10.640 --> 00:14:14.080]  於是拉著他的右手扶他起來
[00:14:14.080 --> 00:14:17.880]  他的腳和畫子骨立刻見狀了」
[00:14:17.880 --> 00:14:21.120]  當彼得叫這個生雷磕腿的人
[00:14:21.120 --> 00:14:22.880]  你看我們的時候
[00:14:22.880 --> 00:14:25.640]  為什麼彼得要這個人看他呢
[00:14:25.640 --> 00:14:28.600]  很有可能是這個人行乞的時候
[00:14:28.600 --> 00:14:30.920]  其實並沒有看著每一個對象
[00:14:30.920 --> 00:14:32.080]  我們想一想
[00:14:32.080 --> 00:14:35.000]  我們在街上看到的乞丐
[00:14:35.000 --> 00:14:37.440]  很多時候他們都是低著頭
[00:14:37.440 --> 00:14:38.680]  可能在叩頭
[00:14:38.680 --> 00:14:40.080]  或者在等待
[00:14:40.080 --> 00:14:42.600]  但是很少可能他會看著每一個人
[00:14:42.600 --> 00:14:45.920]  而這個磕腿的人也是一樣
[00:14:45.920 --> 00:14:50.000]  原文的看字是帶有命令的語氣
[00:14:50.280 --> 00:14:53.360]  我相信彼得是很想抓住這個人的注意力
[00:14:53.360 --> 00:14:55.400]  才採取下一步的行動
[00:14:55.400 --> 00:14:56.920]  不出所料
[00:14:56.920 --> 00:15:00.160]  這個人就留意看他們了
[00:15:00.160 --> 00:15:03.320]  留意看這個字是一個未完成的事態
[00:15:03.320 --> 00:15:05.920]  顯出這個人心裡面很盼望
[00:15:05.920 --> 00:15:08.680]  很盼望能夠在彼得約翰身上
[00:15:08.680 --> 00:15:12.280]  得著一些金錢上或者物質上的周濟
[00:15:12.280 --> 00:15:14.720]  我們來到第六節
[00:15:14.720 --> 00:15:18.480]  應該就是這段神蹟故事最中心的經文
[00:15:19.040 --> 00:15:20.200]  彼得對他說
[00:15:20.200 --> 00:15:22.240]  金和銀我都沒有
[00:15:22.240 --> 00:15:25.240]  但是我要將我所有的都給你
[00:15:25.240 --> 00:15:28.040]  我奉拿撒勒人耶穌基督的名
[00:15:28.040 --> 00:15:29.440]  叫你起來行走
[00:15:29.440 --> 00:15:33.400]  於是彼得就拉著他的右手扶他起來
[00:15:33.400 --> 00:15:37.280]  這個人的腳和掛骨就立刻有力氣了
[00:15:37.280 --> 00:15:41.520]  大家看看這個投影片上的圖
[00:15:41.520 --> 00:15:44.200]  就知道掛骨大概是什麼部分
[00:15:44.200 --> 00:15:46.720]  首先我不是生物學家
[00:15:46.720 --> 00:15:48.640]  所以我不是很肯定
[00:15:48.640 --> 00:15:50.720]  或者是不是一定是這樣
[00:15:50.720 --> 00:15:52.680]  我都是在網上搜尋
[00:15:52.680 --> 00:15:56.040]  他告訴我掛骨其實就是我們的小腿
[00:15:56.040 --> 00:15:59.080]  和我們的腳掌中間連繫著
[00:15:59.080 --> 00:16:02.760]  很多時候我們女士們穿鞋子
[00:16:02.760 --> 00:16:05.280]  經常會刮到波子的位置
[00:16:05.280 --> 00:16:06.680]  其實那個是掛骨
[00:16:06.680 --> 00:16:09.040]  如果有些弟兄姊妹是專業這一行的
[00:16:09.040 --> 00:16:10.920]  如果有錯的話都請指正一下
[00:16:10.920 --> 00:16:14.680]  這個投影片上就指給你看
[00:16:14.680 --> 00:16:16.440]  掛骨是哪一個部位
[00:16:16.440 --> 00:16:17.440]  哪一個部分
[00:16:17.440 --> 00:16:19.040]  大家都知道
[00:16:19.040 --> 00:16:22.520]  如果一個人長期沒有用到某一組肌肉的話
[00:16:22.520 --> 00:16:23.760]  是會退化的
[00:16:23.760 --> 00:16:26.080]  有些時候我們弄斷了手手腳腳
[00:16:26.080 --> 00:16:27.160]  我們要好起來
[00:16:27.160 --> 00:16:28.840]  我們都要做一輪的物理治療
[00:16:28.840 --> 00:16:31.360]  才可以正常地用回那組肌肉
[00:16:31.360 --> 00:16:33.000]  但是神蹟的發生
[00:16:33.000 --> 00:16:35.800]  就是超越我們可以理解的自然
[00:16:35.800 --> 00:16:37.600]  對彼得來說
[00:16:37.600 --> 00:16:39.080]  金銀他都沒有的
[00:16:39.080 --> 00:16:41.960]  的確彼得是沒有錢的
[00:16:41.960 --> 00:16:44.600]  我們從《使徒行傳》第十二章
[00:16:44.600 --> 00:16:46.440]  第十四到四十五節我們知道
[00:16:46.440 --> 00:16:49.160]  當時的教會是繁物公用
[00:16:49.160 --> 00:16:53.720]  可以想像彼得真的金和銀都沒有的
[00:16:53.720 --> 00:16:57.040]  但是彼得真正擁有的是耶穌基督
[00:16:57.040 --> 00:16:58.960]  耶穌基督這位主
[00:16:58.960 --> 00:17:01.120]  是一位能夠使母變為友
[00:17:01.120 --> 00:17:03.240]  使軟弱變剛強的主
[00:17:03.240 --> 00:17:04.640]  這位主
[00:17:04.640 --> 00:17:07.360]  改變了生來瘸腿的人的生命
[00:17:07.360 --> 00:17:10.760]  對一個一出世就徹底絕望的人
[00:17:10.760 --> 00:17:12.960]  只是因為奉拿撒勒人
[00:17:12.960 --> 00:17:15.520]  耶穌基督的名這一句話
[00:17:15.520 --> 00:17:17.720]  就扭轉了他的生命
[00:17:17.720 --> 00:17:20.040]  而這個生命轉化
[00:17:20.040 --> 00:17:22.400]  更加是超乎他所期盼
[00:17:22.400 --> 00:17:23.680]  因為他本來
[00:17:23.680 --> 00:17:27.040]  其實只是期望彼得約翰給一些金錢上
[00:17:27.040 --> 00:17:28.840]  或者是物質上的周祭
[00:17:28.840 --> 00:17:30.200]  但是他最後
[00:17:30.200 --> 00:17:33.040]  最終是仰望到上帝的拯救
[00:17:33.040 --> 00:17:36.040]  接下來
[00:17:36.040 --> 00:17:37.840]  神蹟帶來什麼結果呢
[00:17:37.840 --> 00:17:39.320]  神蹟帶來的結果
[00:17:39.320 --> 00:17:40.920]  是榮耀歸主
[00:17:41.600 --> 00:17:44.120]  於是乎這個人就跳起來站著
[00:17:44.120 --> 00:17:45.240]  又行走
[00:17:45.240 --> 00:17:46.760]  和他們進了殿
[00:17:46.760 --> 00:17:48.960]  走著跳著讚美神
[00:17:48.960 --> 00:17:51.840]  百姓都見到他行走讚美神
[00:17:51.840 --> 00:17:55.000]  認得他不就是素常坐在殿尾門口
[00:17:55.000 --> 00:17:56.400]  求周祭那個人
[00:17:56.400 --> 00:17:58.520]  就因為他所遇著的事
[00:17:58.520 --> 00:18:00.400]  滿心都稀奇驚訝
[00:18:00.400 --> 00:18:03.200]  大家留意
[00:18:03.200 --> 00:18:05.040]  神蹟發生的前後
[00:18:05.040 --> 00:18:06.800]  有幾個的對比
