
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹,中午了,我們講午安了
[00:07:09.000 --> 00:07:15.000]  過了之後的西邊,一個非常土地肥沃,非常資源豐富的山谷
[00:07:15.000 --> 00:07:22.000]  以前的人總是喜歡住在山谷那些,紅河谷,武明谷,風浪谷都是那些谷
[00:07:22.000 --> 00:07:24.000]  為什麼會這樣呢?因為很好住的,為什麼呢?
[00:07:24.000 --> 00:07:29.000]  因為士劍是一個好地方,左邊有基利森山,右邊是伊巴羅山
[00:07:29.000 --> 00:07:35.000]  兩個大山中間有一個峽谷,這個就是一個很漂亮,非常好住的山谷
[00:07:35.000 --> 00:07:37.000]  起碼不會打風,是不是?
[00:07:37.000 --> 00:07:40.000]  所以史詩記的第一節,今天我們說的是經文
[00:07:40.000 --> 00:07:46.000]  他說耶路巴力的兒子亞比米勒來到士劍見他的眾母求
[00:07:46.000 --> 00:07:54.000]  基甸的兒子亞比米勒一個人特意來到士劍的地方來拜訪他媽媽那邊的親戚
[00:07:54.000 --> 00:07:59.000]  所謂的拜年才見,今天突然間來到,總是有些警棍
[00:07:59.000 --> 00:08:04.000]  亞比米勒就來到他媽媽那邊的鄉親祝父那邊
[00:08:04.000 --> 00:08:11.000]  在一大班舅父面前,大舅父二舅父三舅父,好像拜年那樣,很多舅父
[00:08:11.000 --> 00:08:18.000]  請你們問士劍的眾人說,是耶路巴力的眾子七十人都管理你們好呢?
[00:08:18.000 --> 00:08:23.000]  還是一人管理你們好呢?你們又要紀念我是你們的骨肉
[00:08:23.000 --> 00:08:27.000]  你們記得什麼叫管理嗎?管理就是做王
[00:08:27.000 --> 00:08:34.000]  各位舅父,你想基甸其餘的七十個兒子做王,還是我做你們的王?
[00:08:34.000 --> 00:08:37.000]  我先提示,我是士劍的眾人
[00:08:37.000 --> 00:08:43.000]  就是這個意思,所以我也忘記了說,基甸有七十個兒子
[00:08:43.000 --> 00:08:46.000]  這當然是一個約束,因為還沒有算女兒,七十個兒子
[00:08:46.000 --> 00:08:52.000]  所以吳達基甸是一個皇帝的身份,一個很多兒孫,一個很有權力的人
[00:08:52.000 --> 00:08:57.000]  士劍人的心就歸向亞比米勒,先這樣說
[00:08:57.000 --> 00:09:03.000]  史詩記稱呼這班人做士劍人,其實原文裡面是Bows of Shaquem
[00:09:03.000 --> 00:09:08.000]  其實不是People,而是一個主人,士劍裡面的主人
[00:09:08.000 --> 00:09:12.000]  簡單來說,這班是士劍裡面的土豪
[00:09:12.000 --> 00:09:18.000]  是一班山寨王,一班勢力的鄉親父老
[00:09:18.000 --> 00:09:23.000]  所以吳達基甸為什麼要找他媽媽那邊的家族來支持
[00:09:23.000 --> 00:09:27.000]  一方面是人力,另一方面就是財力
[00:09:27.000 --> 00:09:33.000]  於是,先這樣說,巴力比利土的廟裡面
[00:09:33.000 --> 00:09:38.000]  他們這班父老在拜巴力的廟裡面拿了七十兩銀子
[00:09:38.000 --> 00:09:43.000]  去贊助課金給亞比米勒
[00:09:43.000 --> 00:09:47.000]  包康也不跟了,狗也跟得上我
[00:09:47.000 --> 00:09:57.000]  亞比米勒就用了這些錢請了一班殺手,一班土匪跟隨他
[00:09:57.000 --> 00:10:02.000]  價錢怎麼算,七十兩銀子就是七十條人命
[00:10:02.000 --> 00:10:07.000]  一兩銀子就是一條人命,沒有團購價的,雖然團購價在這裡
[00:10:07.000 --> 00:10:13.000]  想想,這樣的事情,用了這些錢去殺七十個兄弟
[00:10:13.000 --> 00:10:19.000]  有人說這是家庭不和,其實不是的
[00:10:19.000 --> 00:10:24.000]  殺一個兄弟就叫做兄弟不和,殺兩個就叫家庭糾紛
[00:10:24.000 --> 00:10:32.000]  現在是殺七十個,這是一個政變,完全是一個政變層次的事情
[00:10:32.000 --> 00:10:36.000]  所以沒有什麼原因,就是因為亞比米勒想做皇帝
[00:10:36.000 --> 00:10:42.000]  先特別說,亞比米勒做皇是一個非常難看的事情
[00:10:42.000 --> 00:10:45.000]  有幾點是非常骯髒的
[00:10:45.000 --> 00:10:49.000]  第一,課金是怎樣的課金
[00:10:49.000 --> 00:10:54.000]  就是他用了拜巴力廟的錢去做支持
[00:10:54.000 --> 00:11:00.000]  想想,用拜巴力廟的錢去贊助一個以色列做皇帝
[00:11:00.000 --> 00:11:06.000]  是一件非常不敬虔的事情,非常差到不得了的事情
[00:11:06.000 --> 00:11:09.000]  第二個很離經半導的地方是什麼呢
[00:11:09.000 --> 00:11:15.000]  星室佬很奇怪,耶路巴力的七十個兒子都殺在一塊盆石上
[00:11:15.000 --> 00:11:19.000]  你好像明白,有些不明白,也要先說明為什麼
[00:11:19.000 --> 00:11:24.000]  將七十個人都殺在一塊盆石上是什麼意思呢
[00:11:24.000 --> 00:11:28.000]  是不是一塊很大的石頭,是一個舞台,像遊戲一樣嗎?
[00:11:28.000 --> 00:11:33.000]  其實不是的,是一塊很小的石頭
[00:11:33.000 --> 00:11:37.000]  七十個人殺在同一塊石頭上,想想怎麼做
[00:11:37.000 --> 00:11:41.000]  怎麼物流善情,是要排隊的
[00:11:41.000 --> 00:11:47.000]  七十個人要殺在一塊盆石上,是要排隊的
[00:11:47.000 --> 00:11:51.000]  來一個殺一個,下一個殺一個,下一個殺一個
[00:11:51.000 --> 00:11:53.000]  這是什麼玩法呢
[00:11:53.000 --> 00:12:01.000]  其實這是一個外邦人獻人祭的方式
[00:12:01.000 --> 00:12:08.000]  一個一個人在祭壇上殺了下一個,像豬肉佬宰豬一樣
[00:12:08.000 --> 00:12:11.000]  一個一個將人殺光
[00:12:11.000 --> 00:12:17.000]  所以是一件非常非常大不道,離經半導到不得了的事情
[00:12:17.000 --> 00:12:21.000]  所以要明白,阿彼米勒這個人
[00:12:21.000 --> 00:12:29.000]  非常之心狠手辣,非常之厲害的一個壞蛋
[00:12:29.000 --> 00:12:33.000]  不過就在這個人口密度極高的兇案現場裏面
[00:12:33.000 --> 00:12:39.000]  在那堆屍體裏面,突然間就藏起了一個很小的小朋友
[00:12:39.000 --> 00:12:43.000]  我不知道是不是小朋友,不過寫上是七十個兒子裏面最小的那個
[00:12:43.000 --> 00:12:46.000]  基地裏面最小的兒子
[00:12:46.000 --> 00:12:50.000]  他應該都不是很大年紀,可能是一個很矮的人,約坦
[00:12:50.000 --> 00:12:57.000]  約坦大難不死,就馬上跑到這個基尼森山的山頂上
[00:12:57.000 --> 00:13:00.000]  大聲地對著一班的事件人說
[00:13:00.000 --> 00:13:03.000]  又說了一個比喻,比喻就是這樣說
[00:13:03.000 --> 00:13:08.000]  從前有一個森林,樹木要告一棵樹做王
[00:13:08.000 --> 00:13:12.000]  於是就去找橄欖樹,就找他做王
[00:13:12.000 --> 00:13:14.000]  橄欖樹就說,我豈能做王呢
[00:13:14.000 --> 00:13:17.000]  作為橄欖樹,我要做橄欖油的,我不能夠做王
[00:13:17.000 --> 00:13:22.000]  就拒絕了他,樹木又找無花果樹,請他們做王
[00:13:22.000 --> 00:13:26.000]  無花果樹就說,我豈能放棄這個無花果呢
[00:13:26.000 --> 00:13:28.000]  就拒絕了他們的offer
[00:13:28.000 --> 00:13:33.000]  樹木又找葡萄樹,同樣葡萄樹都不願意做王
[00:13:33.000 --> 00:13:36.000]  他就說,我豈能放棄葡萄樹的功能
[00:13:36.000 --> 00:13:39.000]  去為人,為神,去做生走呢
[00:13:39.000 --> 00:13:42.000]  最後這班的樹去找荊棘
[00:13:42.000 --> 00:13:44.000]  他說,請你做我們的王
[00:13:44.000 --> 00:13:50.000]  荊棘就回答說,好啊,你們若誠誠實實地高我為王
[00:13:50.000 --> 00:13:57.000]  我要投在我荊棘之下,不然願火從荊棘裡燒出來,燒死你們
[00:13:57.000 --> 00:14:01.000]  基本上這個比喻是一個低級比喻
[00:14:01.000 --> 00:14:04.000]  基本上把樹改為人,你都明白的
[00:14:04.000 --> 00:14:08.000]  不是什麼比喻,純粹把人名變成樹
[00:14:08.000 --> 00:14:15.000]  很明顯,這個藥壇,這個死靜種,是反對亞比米勒
[00:14:15.000 --> 00:14:17.000]  不過你都不要以為他是好人
[00:14:17.000 --> 00:14:20.000]  其實他雖然是反對亞比米勒做王
[00:14:20.000 --> 00:14:24.000]  其實他自己是想做皇帝的
[00:14:24.000 --> 00:14:27.000]  其實在一個很明顯的政治結構當中
[00:14:27.000 --> 00:14:32.000]  當藥壇跑到基利森山谷底去說話
[00:14:32.000 --> 00:14:34.000]  一個很強烈的政治味在這裡
[00:14:34.000 --> 00:14:37.000]  你想說的話,你要怎麼說
[00:14:37.000 --> 00:14:39.000]  我就會像現在的演唱會一樣
[00:14:39.000 --> 00:14:41.000]  歌手在下面,觀眾在上面
[00:14:41.000 --> 00:14:44.000]  我向上說,聲音才夠好
[00:14:44.000 --> 00:14:48.000]  你就不會從山頂說到下面,收不到聲音
[00:14:48.000 --> 00:14:52.000]  藥壇跑到山頂上來說話
[00:14:52.000 --> 00:14:55.000]  他暗示了什麼,就是我是高高在上的那個
[00:14:55.000 --> 00:14:58.000]  我才是真正統領你們幾個人
[00:14:58.000 --> 00:15:03.000]  所以你發現這個藥壇都是一個有野心的人
[00:15:03.000 --> 00:15:05.000]  想做皇帝的人
[00:15:05.000 --> 00:15:09.000]  不過anyway,當然這班事件人就不會理他
[00:15:09.000 --> 00:15:11.000]  後來他就走了
[00:15:11.000 --> 00:15:16.000]  如是者,亞比米勒就做了三年的皇帝
[00:15:16.000 --> 00:15:19.000]  這個時候故事發生了一個轉折
[00:15:19.000 --> 00:15:23.000]  所謂一個起承轉合的轉
[00:15:23.000 --> 00:15:29.000]  聖經就說,上帝使惡魔降在亞比米勒和事件人中間
[00:15:29.000 --> 00:15:31.000]  大家不要誤會
[00:15:31.000 --> 00:15:35.000]  基本上這個意思不是說上帝指使
[00:15:35.000 --> 00:15:37.000]  而是說上帝掌權
[00:15:37.000 --> 00:15:40.000]  有一個惡魔就在當中做事
[00:15:40.000 --> 00:15:42.000]  他就在那裡找出一個狂人
[00:15:42.000 --> 00:15:44.000]  這個狂人叫加勒
[00:15:44.000 --> 00:15:46.000]  加勒是一個事件人
[00:15:46.000 --> 00:15:49.000]  一個事件的土豪
[00:15:49.000 --> 00:15:51.000]  當然聖經有很多不同的加勒
[00:15:51.000 --> 00:15:53.000]  這個比較大家不熟悉的加勒
[00:15:53.000 --> 00:15:56.000]  先強調加勒是以別的兒子
[00:15:56.000 --> 00:15:57.000]  以別是什麼意思
[00:15:57.000 --> 00:15:59.000]  以別其實就是奴隸的意思
[00:15:59.000 --> 00:16:01.000]  所以很明白了
[00:16:01.000 --> 00:16:03.000]  一個很有趣的圖畫就是
[00:16:03.000 --> 00:16:07.000]  奴隸的兒子就versus這個歐巴士皇帝
[00:16:07.000 --> 00:16:10.000]  兩個不同的分身份的人
[00:16:10.000 --> 00:16:12.000]  突然間跑出一個事件人
[00:16:12.000 --> 00:16:13.000]  一個事件土豪
[00:16:13.000 --> 00:16:18.000]  基本上整個寫一個叫爭池塘
[00:16:18.000 --> 00:16:21.000]  爭丁權的一個問題
[00:16:21.000 --> 00:16:25.000]  意思就是大家在鬥誰的血統比較正宗
[00:16:25.000 --> 00:16:28.000]  誰更加是事件
[00:16:28.000 --> 00:16:30.000]  誰更加是純正
[00:16:30.000 --> 00:16:32.000]  聖經說,26節
[00:16:32.000 --> 00:16:36.000]  以別的兒子加勒和他的兄弟來到事件
[00:16:36.000 --> 00:16:38.000]  事件人都信靠他
[00:16:38.000 --> 00:16:41.000]  事件人出城到田間去摘下葡萄釀酒
[00:16:41.000 --> 00:16:42.000]  請擺設筵席
[00:16:42.000 --> 00:16:44.000]  信他們的神廟吃漢
[00:16:44.000 --> 00:16:46.000]  就坐阿比米勒
[00:16:46.000 --> 00:16:48.000]  以別的兒子加勒
[00:16:48.000 --> 00:16:50.000]  他就這樣說
[00:16:50.000 --> 00:16:52.000]  大家想想可能有些口音
[00:16:52.000 --> 00:16:54.000]  誰叫阿比米勒
[00:16:54.000 --> 00:16:56.000]  我吃他老鼠
[00:16:56.000 --> 00:16:58.000]  我們這班事件人
[00:16:58.000 --> 00:16:59.000]  生要做事件人
[00:16:59.000 --> 00:17:00.000]  死要做事件鬼
[00:17:00.000 --> 00:17:02.000]  誰阿比米勒都不是事件人
[00:17:02.000 --> 00:17:03.000]  就是這樣說話
[00:17:03.000 --> 00:17:06.000]  所以這班土豪就支持加勒
[00:17:06.000 --> 00:17:10.000]  不過可能加勒說話太大聲
[00:17:10.000 --> 00:17:11.000]  被人聽到
[00:17:11.000 --> 00:17:16.000]  有人就連夜把事件告訴阿比米勒
[00:17:16.000 --> 00:17:18.000]  教他怎樣去埋伏他們
[00:17:18.000 --> 00:17:20.000]  聖經說,現在你和跟隨的人
[00:17:20.000 --> 00:17:24.000]  今夜起來,夜晚去潛伏在田野裏
[00:17:24.000 --> 00:17:26.000]  當早晨太陽出來的時候
[00:17:26.000 --> 00:17:29.000]  趁他們出來的時候就打獲他們
[00:17:29.000 --> 00:17:31.000]  於是阿比米勒就這樣做
[00:17:31.000 --> 00:17:33.000]  整個軍隊分成四隊
[00:17:33.000 --> 00:17:36.000]  夜晚就去伏擊等待這班事件人
[00:17:36.000 --> 00:17:38.000]  當早晨出來的時候
[00:17:38.000 --> 00:17:41.000]  成千上萬的阿比米勒軍隊
[00:17:41.000 --> 00:17:43.000]  就在山上這樣跑下來
[00:17:43.000 --> 00:17:47.000]  聖經說,看見有人從山頂上下來
[00:17:47.000 --> 00:17:49.000]  看見山的影子以為是人
[00:17:49.000 --> 00:17:52.000]  背著黎明的陽光
[00:17:52.000 --> 00:17:54.000]  就衝下來
[00:17:54.000 --> 00:17:56.000]  非常震撼
[00:17:56.000 --> 00:17:57.000]  殺殺殺殺
[00:17:57.000 --> 00:17:59.000]  殺得非常厲害
[00:17:59.000 --> 00:18:01.000]  事件人大敗而回
[00:18:01.000 --> 00:18:03.000]  回到自己的城門裏
[00:18:03.000 --> 00:18:05.000]  然後阿比米勒得失不要人
[00:18:05.000 --> 00:18:09.000]  第二天就攻打事件城
[00:18:09.000 --> 00:18:12.000]  聖經說,阿比米勒殺了其中的居民
[00:18:12.000 --> 00:18:15.000]  將城拆毀,灑上鹽
[00:18:15.000 --> 00:18:17.000]  為什麼會灑鹽呢?
[00:18:17.000 --> 00:18:21.000]  聖經裏面灑鹽其實有一個很重要的意思
[00:18:21.000 --> 00:18:24.000]  就是一個symbolic meaning
[00:18:24.000 --> 00:18:26.000]  就是要徹底破壞這個地方
[00:18:26.000 --> 00:18:30.000]  灑上鹽的地方就連花草都伸不到
[00:18:30.000 --> 00:18:34.000]  這個完全是摧毀了事件的地方的舉動
[00:18:34.000 --> 00:18:36.000]  最後這班事件人聽見了
[00:18:36.000 --> 00:18:38.000]  就躲在巴力廟裏
[00:18:38.000 --> 00:18:40.000]  當阿比米勒招勇就立刻拿人
[00:18:40.000 --> 00:18:42.000]  一人一把斧頭
[00:18:42.000 --> 00:18:44.000]  去到森林裏面,一人一個砍這棵樹
[00:18:44.000 --> 00:18:47.000]  將樹枝一人放在身上
[00:18:47.000 --> 00:18:48.000]  就怎樣做呢?
[00:18:48.000 --> 00:18:51.000]  就火燒巴力廟
[00:18:51.000 --> 00:18:58.000]  聖經記載,一千個男女當場被尖山燒死了
[00:18:58.000 --> 00:19:01.000]  第三天,被追擊的事件人繼續逃亡
[00:19:01.000 --> 00:19:03.000]  跑到另一個城
[00:19:03.000 --> 00:19:05.000]  阿比米勒繼續的乘勝追擊
[00:19:05.000 --> 00:19:08.000]  帶著數萬軍隊一起去攻那個城
[00:19:08.000 --> 00:19:10.000]  人類總是犯同樣的錯誤
[00:19:10.000 --> 00:19:14.000]  這班人男男女女一起都是關上門
[00:19:14.000 --> 00:19:16.000]  跑到城頂的城樓裏
[00:19:16.000 --> 00:19:18.000]  於是阿比米勒很簡單
[00:19:18.000 --> 00:19:21.000]  從師故技,用斧頭劈樹枝
[00:19:21.000 --> 00:19:23.000]  再燒城樓
[00:19:23.000 --> 00:19:27.000]  然後阿比米勒就死了
[00:19:27.000 --> 00:19:33.000]  是的,阿比米勒就這樣死了
[00:19:33.000 --> 00:19:36.000]  史詩記第九章第五十三節
[00:19:36.000 --> 00:19:40.000]  他這樣寫,有一個婦人把一塊磨石
[00:19:40.000 --> 00:19:42.000]  拋在阿比米勒的頭上
[00:19:42.000 --> 00:19:45.000]  打破了她的腦骨
[00:19:45.000 --> 00:19:50.000]  一招搞定,故事完,就完了
[00:19:50.000 --> 00:19:55.000]  親愛的姐妹們,這就是史詩記第九章的故事
[00:19:55.000 --> 00:19:58.000]  今天也說了一個用了很長時間的故事
[00:19:58.000 --> 00:20:03.000]  史記裏面沒有記載這個婦人的名字
[00:20:03.000 --> 00:20:07.000]  一個城樓上不知名的婦人
[00:20:07.000 --> 00:20:11.000]  拿著一塊石頭放手,完
[00:20:11.000 --> 00:20:15.000]  就完結了一個王朝
[00:20:15.000 --> 00:20:18.000]  一個故事
[00:20:18.000 --> 00:20:21.000]  基本上,我們聽下去
[00:20:21.000 --> 00:20:24.000]  阿比米勒是一個贏到盡的故事
[00:20:24.000 --> 00:20:26.000]  成功殺了七十個兄弟
[00:20:26.000 --> 00:20:28.000]  統治了以色列人三年
[00:20:28.000 --> 00:20:32.000]  就算連這個耶和華而來的惡魔也搞不定
[00:20:32.000 --> 00:20:34.000]  我們都以為這個迦勒可以對付他
[00:20:34.000 --> 00:20:36.000]  但都不行
[00:20:36.000 --> 00:20:38.000]  他太有運氣了
[00:20:38.000 --> 00:20:40.000]  太厲害了
[00:20:40.000 --> 00:20:43.000]  誰知這個阿比米勒太厲害了
[00:20:43.000 --> 00:20:47.000]  誰知突然間一個無名的婦人
[00:20:47.000 --> 00:20:50.000]  在城樓裏面扔了一塊石頭出來
[00:20:50.000 --> 00:20:52.000]  就搞定了這個阿比米勒
[00:20:52.000 --> 00:20:55.000]  結束了所有的所有
[00:20:55.000 --> 00:20:57.000]  就算連阿比米勒也不甘心
[00:20:57.000 --> 00:20:58.000]  他寫了甚麼呢
[00:20:58.000 --> 00:21:01.000]  阿比米勒臨死之前就吩咐他的手下
[00:21:01.000 --> 00:21:03.000]  要親手用刀殺死自己
[00:21:03.000 --> 00:21:04.000]  為甚麼呢
[00:21:04.000 --> 00:21:07.000]  他說不想被一個沒有名字的女人殺死
[00:21:07.000 --> 00:21:10.000]  雖然他臨死前也有一點性別歧視
[00:21:10.000 --> 00:21:12.000]  但他很不甘心
[00:21:12.000 --> 00:21:15.000]  為甚麼一個沒有名字的人會殺死我
[00:21:15.000 --> 00:21:17.000]  這樣就可以全部改寫歷史
[00:21:17.000 --> 00:21:23.000]  可以說這個沒有名字的女人是一個無名英雄
[00:21:23.000 --> 00:21:29.000]  如果你為她拍一套Marvel的話
[00:21:29.000 --> 00:21:31.000]  基本上也沒甚麼好說的
[00:21:31.000 --> 00:21:32.000]  沒甚麼背景
[00:21:32.000 --> 00:21:33.000]  沒甚麼能力
[00:21:33.000 --> 00:21:34.000]  沒甚麼特別
[00:21:34.000 --> 00:21:36.000]  基本上沒甚麼好故事好說
[00:21:36.000 --> 00:21:38.000]  拍不成戲的
[00:21:38.000 --> 00:21:39.000]  因為實在太過普通了
[00:21:39.000 --> 00:21:41.000]  純粹只是剛好拿塊石頭出來
[00:21:41.000 --> 00:21:43.000]  一放手就扔了她的頭
[00:21:43.000 --> 00:21:44.000]  這樣就死了
[00:21:44.000 --> 00:21:48.000]  今天我們是一個甚麼年代呢
[00:21:48.000 --> 00:21:52.000]  今天我們是一個
[00:21:52.000 --> 00:21:55.000]  我稱之為Anti-Hero的年代
[00:21:55.000 --> 00:21:56.000]  其實就是
[00:21:56.000 --> 00:21:57.000]  甚麼是Anti-Hero
[00:21:57.000 --> 00:22:00.000]  今天我們看的卡通或電影
[00:22:00.000 --> 00:22:03.000]  通常主角都不是甚麼特別
[00:22:03.000 --> 00:22:06.000]  完全是100%善良
[00:22:06.000 --> 00:22:09.000]  很少人喜歡卡通人物
[00:22:09.000 --> 00:22:11.000]  因為太過正義
[00:22:11.000 --> 00:22:12.000]  你喜歡甚麼
[00:22:12.000 --> 00:22:14.000]  你喜歡Iron Man多一點
[00:22:14.000 --> 00:22:16.000]  有些缺陷
[00:22:16.000 --> 00:22:17.000]  有些性格
[00:22:17.000 --> 00:22:20.000]  以前我們看Harry Potter裏面
[00:22:20.000 --> 00:22:22.000]  那個教授
[00:22:22.000 --> 00:22:24.000]  石內卜
[00:22:24.000 --> 00:22:26.000]  他的樣子不是太正氣
[00:22:26.000 --> 00:22:28.000]  但其實是好人
[00:22:28.000 --> 00:22:30.000]  你也不是太喜歡一些
