
[00:00:00.000 --> 00:00:03.520]  很開心能夠再一次回到
[00:03:33.960 --> 00:03:38.160]  所以整本加勒太書讀完之後
[00:03:38.160 --> 00:03:38.960]  你猜一下
[00:03:38.960 --> 00:03:41.640]  保羅想你知道什麼
[00:03:41.640 --> 00:03:43.600]  讀完整本書
[00:03:43.600 --> 00:03:44.360]  可能你還是
[00:03:44.360 --> 00:03:45.920]  這樣
[00:03:45.920 --> 00:03:46.520]  不要緊
[00:03:46.520 --> 00:03:49.200]  你記住一句金句
[00:03:49.200 --> 00:03:50.880]  你就知道加勒太書說什麼
[00:03:50.880 --> 00:03:52.440]  就是加勒太書第五章
[00:03:52.440 --> 00:03:53.640]  第25節
[00:03:53.640 --> 00:03:54.560]  大家看見嗎
[00:03:54.560 --> 00:03:55.440]  一起讀一次
[00:03:55.440 --> 00:03:56.520]  預備起
[00:03:56.520 --> 00:03:59.880]  「我們既靠聖靈得生
[00:03:59.880 --> 00:04:02.440]  就當靠聖靈行事」
[00:04:02.440 --> 00:04:04.640]  我們既靠聖靈得生
[00:04:04.640 --> 00:04:06.320]  就當靠聖靈行事
[00:04:06.320 --> 00:04:07.480]  如果我們每一個人
[00:04:07.480 --> 00:04:08.960]  都是因為聖靈的感動
[00:04:08.960 --> 00:04:10.840]  聖靈的帶領
[00:04:10.840 --> 00:04:11.960]  接受耶穌基督
[00:04:11.960 --> 00:04:13.480]  為我們個人的救主
[00:04:13.480 --> 00:04:16.400]  我們得到新的生命
[00:04:16.400 --> 00:04:18.240]  我們就要什麼
[00:04:18.240 --> 00:04:21.320]  要靠聖靈行事
[00:04:21.320 --> 00:04:24.280]  這是理所當然的
[00:04:24.280 --> 00:04:27.480]  所以整本加勒太書
[00:04:27.480 --> 00:04:29.040]  可以分成三部分
[00:04:29.040 --> 00:04:30.360]  第一部分是講到
[00:04:30.360 --> 00:04:32.880]  保羅自己的身邊
[00:04:32.880 --> 00:04:34.040]  因為有太多人
[00:04:34.040 --> 00:04:35.400]  太多人過來跟人說
[00:04:35.400 --> 00:04:37.480]  信耶穌怎樣怎樣
[00:04:37.480 --> 00:04:39.520]  保羅就說
[00:04:39.520 --> 00:04:41.120]  我的信息
[00:04:41.120 --> 00:04:42.320]  是從哪裡來的
[00:04:42.320 --> 00:04:44.320]  不是從人來的
[00:04:44.320 --> 00:04:45.400]  是從誰來的
[00:04:45.400 --> 00:04:46.000]  耶穌基督
[00:04:46.000 --> 00:04:47.560]  親自跟我說的
[00:04:47.560 --> 00:04:53.960]  所以這個身份是很重要
[00:04:53.960 --> 00:04:55.440]  第一部分
[00:04:55.440 --> 00:04:56.280]  保羅就說
[00:04:56.280 --> 00:04:57.920]  我的身份是這樣
[00:04:57.920 --> 00:04:58.960]  所以我說的
[00:04:58.960 --> 00:05:01.520]  不是我自己想說
[00:05:01.520 --> 00:05:03.440]  我是聽得清楚
[00:05:03.440 --> 00:05:05.200]  是主耶穌要我說的
[00:05:05.200 --> 00:05:06.000]  第二部分
[00:05:06.000 --> 00:05:08.320]  就跟一群加勒太人說
[00:05:08.320 --> 00:05:10.680]  你們所面對的困難挑戰
[00:05:10.680 --> 00:05:11.800]  知道明白
[00:05:11.800 --> 00:05:13.440]  有人跟你說要守這個
[00:05:13.440 --> 00:05:14.480]  有一個律例等等
[00:05:14.480 --> 00:05:15.640]  都知道
[00:05:15.640 --> 00:05:18.680]  但這不是信耶穌
[00:05:18.680 --> 00:05:19.880]  信耶穌是什麼?
[00:05:19.880 --> 00:05:23.080]  恩、信、清、義
[00:05:23.080 --> 00:05:24.640]  這是第二部分
[00:05:24.640 --> 00:05:25.760]  第三部分就是
[00:05:25.760 --> 00:05:27.760]  如果是這樣的時候
[00:05:27.760 --> 00:05:30.560]  我們就有自由了
[00:05:30.560 --> 00:05:32.360]  大家有沒有感覺到
[00:05:32.360 --> 00:05:35.520]  信耶穌是有自由的?
[00:05:35.520 --> 00:05:37.440]  不是說你做基督徒
[00:05:37.440 --> 00:05:38.120]  你一樣不行
[00:05:38.120 --> 00:05:38.720]  這樣不行
[00:05:38.720 --> 00:05:39.240]  這樣不行
[00:05:39.240 --> 00:05:39.760]  這樣不行
[00:05:39.760 --> 00:05:41.000]  什麼都不行
[00:05:41.000 --> 00:05:41.880]  很慘的
[00:05:41.880 --> 00:05:43.440]  全部被綁住
[00:05:43.440 --> 00:05:45.840]  但在耶穌基督裡面是什麼?
[00:05:45.840 --> 00:05:49.840]  是有自由的
[00:05:49.840 --> 00:05:52.840]  但這個自由要小心
[00:05:52.840 --> 00:05:55.040]  不是亂用的
[00:05:55.040 --> 00:05:56.760]  某些人說自由是什麼?
[00:05:56.760 --> 00:05:58.640]  我想做什麼就做什麼
[00:05:58.640 --> 00:06:00.400]  我要怎樣做就怎樣做
[00:06:00.400 --> 00:06:01.880]  我覺得應該怎樣就怎樣
[00:06:01.880 --> 00:06:03.240]  這個叫自由
[00:06:03.240 --> 00:06:05.080]  這個是不是叫自由?
[00:06:05.080 --> 00:06:06.520]  這個不是叫自由
[00:06:06.520 --> 00:06:08.960]  大家知道嗎?
[00:06:08.960 --> 00:06:13.400]  這個叫做我想怎樣就怎樣
[00:06:13.400 --> 00:06:15.360]  做基督徒不是這樣
[00:06:15.360 --> 00:06:17.080]  在耶穌基督裡面有自由
[00:06:17.080 --> 00:06:18.760]  它的表現是怎樣呢?
[00:06:18.760 --> 00:06:20.960]  《加勒太書》裡面有說
[00:06:20.960 --> 00:06:23.360]  加勒太書說到
[00:06:23.360 --> 00:06:24.360]  當我們這樣的時候
[00:06:24.360 --> 00:06:27.640]  我們不單只顧著自己的需要
[00:06:27.640 --> 00:06:30.360]  我們要看別人的需要
[00:06:30.360 --> 00:06:32.160]  都是很重要的
[00:06:32.160 --> 00:06:34.560]  當我們要和別人一起
[00:06:34.560 --> 00:06:37.840]  分擔一些重擔
[00:06:37.840 --> 00:06:41.840]  自己也需要承擔自己的重擔
[00:06:41.840 --> 00:06:46.360]  要在供應給僑童工一些生活上的需要
[00:06:46.360 --> 00:06:47.560]  不單止這樣
[00:06:47.560 --> 00:06:49.360]  在第九節和第十節裡面
[00:06:49.360 --> 00:06:50.960]  今天我想說的
[00:06:50.960 --> 00:06:53.960]  當我們得到這份自由
[00:06:53.960 --> 00:06:56.160]  在我們內在內注的時候
[00:06:56.160 --> 00:06:58.160]  我們要行善
[00:06:58.160 --> 00:07:00.760]  行善是什麼意思?
[00:07:00.760 --> 00:07:05.240]  不是滿東華那些捐錢
[00:07:05.240 --> 00:07:06.040]  不是
[00:07:06.040 --> 00:07:08.040]  那些也可以說是
[00:07:08.040 --> 00:07:09.240]  大聖經上說的
[00:07:09.240 --> 00:07:11.840]  行善是什麼?
[00:07:11.840 --> 00:07:13.240]  為其他人著想
[00:07:13.240 --> 00:07:16.840]  做一些其他人所需要的事情
[00:07:16.840 --> 00:07:18.040]  但是
[00:07:18.040 --> 00:07:20.240]  現在這個世代
[00:07:20.240 --> 00:07:23.040]  做好事是怎樣的?
[00:07:23.040 --> 00:07:28.440]  有沒有好報?
[00:07:28.440 --> 00:07:32.440]  最近大家聽到經常有騙案
[00:07:32.440 --> 00:07:35.440]  什麼什麼什麼
[00:07:35.440 --> 00:07:38.240]  很多人都是
[00:07:38.240 --> 00:07:41.040]  好心未必有好報
[00:07:41.040 --> 00:07:42.640]  第五節是這樣的
[00:07:42.640 --> 00:07:45.040]  你的經歷是不是這樣?
[00:07:45.040 --> 00:07:47.440]  我的經歷就是這樣
[00:07:47.440 --> 00:07:48.240]  但是
[00:07:48.240 --> 00:07:50.240]  聖經提醒我們
[00:07:50.240 --> 00:07:52.640]  這個世代是這樣的
[00:07:52.640 --> 00:07:54.640]  現在是黑暗的世代
[00:07:54.640 --> 00:07:57.240]  這個世代當中有很多很難的事情
[00:07:57.240 --> 00:07:59.640]  有很多很黑的事情
[00:07:59.640 --> 00:08:03.640]  做好事未必有好結果
[00:08:03.640 --> 00:08:05.640]  但是聖經就說
[00:08:05.640 --> 00:08:06.640]  那怎麼辦?
[00:08:06.640 --> 00:08:08.440]  就不要做了
[00:08:08.440 --> 00:08:10.640]  現在有個詞叫躺平
[00:08:10.640 --> 00:08:13.640]  有沒有聽過?
[00:08:13.640 --> 00:08:15.640]  做都是這樣
[00:08:15.640 --> 00:08:16.440]  不如什麼?
[00:08:16.440 --> 00:08:18.040]  不做了
[00:08:18.040 --> 00:08:19.040]  躺平在這裡
[00:08:19.040 --> 00:08:20.440]  睡覺不好
[00:08:20.440 --> 00:08:21.840]  是不是?
[00:08:21.840 --> 00:08:22.840]  不是
[00:08:22.840 --> 00:08:24.040]  聖經不是這樣的教導
[00:08:24.040 --> 00:08:25.240]  聖經教導的是什麼?
[00:08:25.240 --> 00:08:26.240]  繼續做好事
[00:08:26.240 --> 00:08:27.240]  繼續要行善
[00:08:27.240 --> 00:08:28.240]  因為
[00:08:28.240 --> 00:08:30.240]  雖然這個世代是這樣的
[00:08:30.240 --> 00:08:32.040]  但是不要灰心
[00:08:32.040 --> 00:08:33.440]  不要喪志
[00:08:33.440 --> 00:08:35.040]  為什麼?
[00:08:35.040 --> 00:08:37.240]  因為到了時間
[00:08:37.240 --> 00:08:40.240]  你們就會修成
[00:08:40.240 --> 00:08:42.040]  這一點是重要的
[00:08:42.040 --> 00:08:43.440]  所以在《迦太書》裡面
[00:08:43.440 --> 00:08:45.440]  保羅用了一個比喻
[00:08:45.440 --> 00:08:48.440]  一個眼光給我們看
[00:08:48.440 --> 00:08:51.640]  行善是什麼?
[00:08:51.640 --> 00:08:54.040]  另外在《迦太書》第五章第十六節
[00:08:54.040 --> 00:08:57.840]  跟我們說了一個很重要的真理
[00:08:57.840 --> 00:08:59.240]  當我們信了耶穌之後
[00:08:59.240 --> 00:09:01.240]  在我們裡面
[00:09:01.240 --> 00:09:03.440]  其實有兩個律
[00:09:03.440 --> 00:09:05.040]  大家知不知道?
[00:09:05.040 --> 00:09:06.640]  一個是聖靈
[00:09:06.640 --> 00:09:08.240]  聖靈在我們當中
[00:09:08.240 --> 00:09:10.640]  跟我們說做什麼
[00:09:10.640 --> 00:09:13.640]  第二個就是自己的自律
[00:09:13.640 --> 00:09:15.840]  是我想做什麼
[00:09:15.840 --> 00:09:19.240]  如果我們不按照聖靈的帶動
[00:09:19.240 --> 00:09:20.640]  我們就會
[00:09:20.640 --> 00:09:23.640]  按照自己的行善
[00:09:23.640 --> 00:09:25.840]  問題就出現了
[00:09:25.840 --> 00:09:28.040]  這就是《迦太書》教導我們
[00:09:28.040 --> 00:09:30.440]  一個非常重要的信息
[00:09:30.440 --> 00:09:31.840]  所以我們需要什麼?
[00:09:31.840 --> 00:09:33.840]  常常都要聽
[00:09:33.840 --> 00:09:36.040]  聖靈跟你說了什麼
[00:09:36.040 --> 00:09:37.440]  有沒有跟你說
[00:09:37.440 --> 00:09:38.640]  什麼時候跟你說
[00:09:38.640 --> 00:09:40.440]  他對你怎麼說
[00:09:40.440 --> 00:09:41.840]  你有沒有信心
[00:09:41.840 --> 00:09:43.040]  有沒有眼光
[00:09:43.040 --> 00:09:45.640]  按照著聖靈的帶動
[00:09:45.640 --> 00:09:48.240]  去做一些事情
[00:09:48.240 --> 00:09:54.040]  這個很重要
[00:09:54.040 --> 00:09:55.440]  怎麼做呢?
[00:09:55.440 --> 00:09:57.040]  做成什麼樣呢?
[00:09:57.040 --> 00:10:00.440]  我有一首詩歌送給大家
[00:10:00.440 --> 00:10:02.240]  我請我們聽聽
[00:10:02.240 --> 00:10:04.240]  我覺得這個歌很好聽
[00:10:04.240 --> 00:10:05.240]  很優美
[00:10:05.240 --> 00:10:07.240]  大家聽下去就知道了
[00:10:07.440 --> 00:10:18.440]  《迦太書》 詞曲:李宗盛
[00:10:18.440 --> 00:10:24.840]  是我送給我們的知識
[00:10:24.840 --> 00:10:32.040]  在怨恨之中是有悲悲哀
[00:10:32.040 --> 00:10:38.840]  在感傷之中傳送的故事
[00:10:38.840 --> 00:10:46.440]  在懷疑之中獻上的信心
[00:10:46.440 --> 00:10:53.840]  服從我們要讓大道發光
[00:10:53.840 --> 00:11:00.640]  能願意留你教會我們所有
[00:11:00.640 --> 00:11:07.840]  能求你要來達到的大任
[00:11:07.840 --> 00:11:17.440]  至深愛人但願意付上光
[00:11:17.440 --> 00:11:24.440]  是我送給我們的知識
[00:11:24.440 --> 00:11:26.440]  很幽悄的環境
[00:11:26.440 --> 00:11:28.440]  祂說什麼呢?
[00:11:28.440 --> 00:11:32.840]  祂說在憎恨的地方播下愛
[00:11:32.840 --> 00:11:37.640]  在傷痕當中播下寬恕
[00:11:37.640 --> 00:11:41.440]  在懷疑當中播下信心
[00:11:41.440 --> 00:11:46.440]  在失望當中播下相信
[00:11:46.440 --> 00:11:47.640]  聖靈感動我們的時候
[00:11:47.640 --> 00:11:49.240]  要我們做什麼
[00:11:49.240 --> 00:11:53.440]  就是一個和平之節
[00:11:53.440 --> 00:11:57.440]  在《迦太書》裏面再給我們一個訊息
[00:11:57.440 --> 00:11:59.440]  一個圖畫
[00:11:59.440 --> 00:12:00.440]  應該要做什麼
[00:12:00.440 --> 00:12:03.440]  夠了,謝謝
[00:12:03.440 --> 00:12:05.440]  因為太長了
[00:12:05.440 --> 00:12:08.440]  如果大家喜歡可以上youtube聽就行了
[00:12:08.440 --> 00:12:10.440]  很好聽
[00:12:10.440 --> 00:12:12.440]  在《迦太書》裏面給我們一個圖畫
[00:12:12.440 --> 00:12:14.440]  讓我們清楚知道
[00:12:14.440 --> 00:12:16.440]  我們行善不要灰心
[00:12:16.440 --> 00:12:17.440]  不要喪志
[00:12:17.440 --> 00:12:18.440]  為什麼?
[00:12:18.440 --> 00:12:25.440]  不知道大家有沒有種菜
[00:12:25.440 --> 00:12:27.440]  種瓜種豆
[00:12:27.440 --> 00:12:28.440]  有沒有?
[00:12:28.440 --> 00:12:31.440]  我知道大家家裏有些人會種這些東西
[00:12:31.440 --> 00:12:32.440]  當你種的時候
[00:12:32.440 --> 00:12:34.440]  你會知道種瓜做什麼?
[00:12:34.440 --> 00:12:36.440]  種豆呢?
[00:12:36.440 --> 00:12:38.440]  非常好
[00:12:38.440 --> 00:12:41.440]  但問題是否馬上就有?
[00:12:41.440 --> 00:12:42.440]  是否馬上就有?
[00:12:42.440 --> 00:12:44.440]  當然不是
[00:12:44.440 --> 00:12:45.440]  你也知道
[00:12:45.440 --> 00:12:46.440]  要等
[00:12:46.440 --> 00:12:48.440]  等什麼?
[00:12:48.440 --> 00:12:50.440]  等它慢慢成長
[00:12:50.440 --> 00:12:51.440]  等什麼?
[00:12:51.440 --> 00:12:52.440]  等時機
[00:12:52.440 --> 00:12:53.440]  不是要有就有
[00:12:53.440 --> 00:12:55.440]  想就有
[00:12:55.440 --> 00:12:57.440]  不是這樣的
[00:12:57.440 --> 00:13:05.440]  在我們的生命當中都是一樣
[00:13:05.440 --> 00:13:09.440]  所以保羅在《迦太書》的六章第九節
[00:13:09.440 --> 00:13:10.440]  告訴我們
[00:13:10.440 --> 00:13:13.440]  我們行善不可喪志
[00:13:13.440 --> 00:13:14.440]  若不灰心
[00:13:14.440 --> 00:13:15.440]  是什麼?
[00:13:15.440 --> 00:13:17.440]  到了時候
[00:13:17.440 --> 00:13:19.440]  就要修成
[00:13:19.440 --> 00:13:23.440]  原來有時候我們灰心喪志是因為什麼?
[00:13:23.440 --> 00:13:26.440]  因為我們沒有耐性
[00:13:26.440 --> 00:13:28.440]  我們覺得應該有
[00:13:28.440 --> 00:13:29.440]  對了
[00:13:29.440 --> 00:13:31.440]  但上帝說什麼?
[00:13:31.440 --> 00:13:33.440]  還不是時候
[00:13:33.440 --> 00:13:35.440]  還不是時候應該怎樣?
[00:13:35.440 --> 00:13:36.440]  不要灰心
[00:13:36.440 --> 00:13:37.440]  還不是時候怎樣?
[00:13:37.440 --> 00:13:38.440]  不要喪志
[00:13:38.440 --> 00:13:39.440]  為什麼?
[00:13:39.440 --> 00:13:43.440]  來到的時候就行了
[00:13:43.440 --> 00:13:46.440]  你的生命是否有這些經驗?
[00:13:46.440 --> 00:13:50.440]  有沒有?
[00:13:50.440 --> 00:13:52.440]  在我的錢包裡
[00:13:52.440 --> 00:13:54.440]  經常都有一張票
[00:13:54.440 --> 00:13:56.440]  讓我看看
[00:13:56.440 --> 00:13:58.440]  就是這張
[00:13:58.440 --> 00:14:01.440]  這張什麼票呢?
[00:14:01.440 --> 00:14:04.440]  我兒子小時候
[00:14:04.440 --> 00:14:07.440]  我帶他去泰國曼谷
[00:14:07.440 --> 00:14:08.440]  我當了宣教士
[00:14:08.440 --> 00:14:10.440]  去了三年
[00:14:10.440 --> 00:14:13.440]  去到那邊人生路不熟
[00:14:13.440 --> 00:14:15.440]  只能坐車
[00:14:15.440 --> 00:14:16.440]  但這裡是去地方的
[00:14:16.440 --> 00:14:19.440]  坐車是一件不容易的事
[00:14:19.440 --> 00:14:21.440]  大家有沒有去過泰國曼谷?
[00:14:21.440 --> 00:14:22.440]  我想有些
[00:14:22.440 --> 00:14:24.440]  有沒有坐過巴士在曼谷?
[00:14:24.440 --> 00:14:26.440]  我想很少
[00:14:26.440 --> 00:14:28.440]  但作為宣教士
[00:14:28.440 --> 00:14:30.440]  你每次都要坐的士
[00:14:30.440 --> 00:14:32.440]  還有的士貴
[00:14:32.440 --> 00:14:34.440]  有一天
[00:14:34.440 --> 00:14:35.440]  我一樣這樣
[00:14:35.440 --> 00:14:37.440]  我打算去某些地方
[00:14:37.440 --> 00:14:40.440]  在巴士站等巴士
[00:14:40.440 --> 00:14:43.440]  那邊的巴士不是很快
[00:14:43.440 --> 00:14:45.440]  等一等
[00:14:45.440 --> 00:14:46.440]  看一看
[00:14:46.440 --> 00:14:48.440]  傻乎乎的
[00:14:48.440 --> 00:14:51.440]  突然有一個人開電單車
[00:14:51.440 --> 00:14:53.440]  來到我面前
[00:14:53.440 --> 00:15:01.440]  然後他給我
[00:15:01.440 --> 00:15:03.440]  我看一看
[00:15:03.440 --> 00:15:05.440]  不知道是什麼
[00:15:05.440 --> 00:15:07.440]  因為是泰文
[00:15:07.440 --> 00:15:08.440]  不懂
[00:15:08.440 --> 00:15:09.440]  還未懂得看
[00:15:09.440 --> 00:15:11.440]  之後再看一看
[00:15:11.440 --> 00:15:12.440]  咦
[00:15:12.440 --> 00:15:15.440]  是一個月票
[00:15:15.440 --> 00:15:17.440]  看看日期
[00:15:17.440 --> 00:15:19.440]  是不是今天都可以用
[00:15:19.440 --> 00:15:20.440]  咦 是的
[00:15:20.440 --> 00:15:22.440]  於是我怎樣
[00:15:22.440 --> 00:15:23.440]  車來的時候
[00:15:23.440 --> 00:15:24.440]  我給他看
[00:15:24.440 --> 00:15:25.440]  試試是否真的
[00:15:25.440 --> 00:15:27.440]  你知道有很多假的東西
[00:15:27.440 --> 00:15:29.440]  咦 可以
[00:15:29.440 --> 00:15:31.440]  這張票
[00:15:31.440 --> 00:15:33.440]  跟我說什麼
[00:15:33.440 --> 00:15:34.440]  這張票
[00:15:34.440 --> 00:15:36.440]  就像上帝和我一樣
[00:15:36.440 --> 00:15:38.440]  我在這裡
[00:15:38.440 --> 00:15:40.440]  去泰國一點都不容易
[00:15:40.440 --> 00:15:42.440]  特別是那時候
[00:15:42.440 --> 00:15:43.440]  我介紹一下自己
[00:15:43.440 --> 00:15:44.440]  我有三個兒子
[00:15:44.440 --> 00:15:46.440]  三個都是兒子
[00:15:46.440 --> 00:15:48.440]  大兒子和一對媽兒子
[00:15:48.440 --> 00:15:50.440]  那時候他們是幾歲
[00:15:50.440 --> 00:15:52.440]  我大兒子差不多六歲
[00:15:52.440 --> 00:15:54.440]  我和太太膽子粗粗
[00:15:54.440 --> 00:15:56.440]  這樣的東西
[00:15:56.440 --> 00:15:58.440]  都肯去
[00:15:58.440 --> 00:15:59.440]  就這樣
[00:15:59.440 --> 00:16:00.440]  去到之後
[00:16:00.440 --> 00:16:02.440]  有很多困難挑戰
[00:16:02.440 --> 00:16:04.440]  大大小小
[00:16:04.440 --> 00:16:06.440]  逛街吃飯都是一個挑戰
[00:16:06.440 --> 00:16:10.440]  上帝和我說什麼
[00:16:10.440 --> 00:16:12.440]  我在這裏
[00:16:12.440 --> 00:16:14.440]  我在這裏
[00:16:14.440 --> 00:16:16.440]  你所需要的我給你
[00:16:16.440 --> 00:16:18.440]  不用錢
[00:16:18.440 --> 00:16:20.440]  我從來都沒有想過
[00:16:20.440 --> 00:16:22.440]  我竟然可以在曼谷
[00:16:22.440 --> 00:16:24.440]  不用錢
[00:16:24.440 --> 00:16:26.440]  帶一程車
[00:16:26.440 --> 00:16:28.440]  所以我學會了之後
[00:16:28.440 --> 00:16:30.440]  我就開始學一下
[00:16:30.440 --> 00:16:32.440]  行線
[00:16:32.440 --> 00:16:34.440]  做一些好事給別人
[00:16:34.440 --> 00:16:38.440]  有一次我去曼谷
[00:16:38.440 --> 00:16:40.440]  之後再去曼谷
[00:16:40.440 --> 00:16:42.440]  大家有沒有去曼谷搭BTS
[00:16:42.440 --> 00:16:44.440]  有沒有去過
[00:16:44.440 --> 00:16:46.440]  BTS在上面
[00:16:46.440 --> 00:16:48.440]  不是下面
[00:16:48.440 --> 00:16:50.440]  有些叫日票
[00:16:50.440 --> 00:16:52.440]  日票是什麼意思
[00:16:52.440 --> 00:16:54.440]  你買完之後可以無限搭
[00:16:54.440 --> 00:16:56.440]  之後我買了一張票
[00:16:56.440 --> 00:16:58.440]  我用了
[00:16:58.440 --> 00:17:00.440]  差不多黃昏的時候
[00:17:00.440 --> 00:17:02.440]  就想
[00:17:02.440 --> 00:17:04.440]  還可以用
[00:17:04.440 --> 00:17:06.440]  我不用用了
[00:17:06.440 --> 00:17:08.440]  那張票怎麼辦
[00:17:08.440 --> 00:17:10.440]  我就想起這裏
[00:17:10.440 --> 00:17:12.440]  於是我就膽粗粗
[00:17:12.440 --> 00:17:14.440]  就問人
[00:17:14.440 --> 00:17:16.440]  Jeffrey
[00:17:16.440 --> 00:17:18.440]  你知道什麼叫Jeffrey嗎
[00:17:18.440 --> 00:17:20.440]  不用錢免費的
[00:17:20.440 --> 00:17:22.440]  你問他有什麼反應
[00:17:26.440 --> 00:17:28.440]  你自己做一些善事
[00:17:28.440 --> 00:17:30.440]  別人一定要很回報
[00:17:30.440 --> 00:17:32.440]  拍手說
[00:17:32.440 --> 00:17:34.440]  不是的
