
[00:00:00.000 --> 00:00:04.000]  詩篇142篇三章上
[00:01:59.000 --> 00:02:02.000]  為何覺得困難呢
[00:02:02.000 --> 00:02:05.000]  再觸摸教會的一些情況
[00:02:05.000 --> 00:02:06.000]  不單是感宣家
[00:02:06.000 --> 00:02:11.000]  事實上青少年群體在教會裏面都是困難的
[00:02:11.000 --> 00:02:13.000]  他們都會講一些現實的狀況
[00:02:13.000 --> 00:02:15.000]  以及現在的社會
[00:02:15.000 --> 00:02:16.000]  青年人的空間
[00:02:16.000 --> 00:02:19.000]  或他們給人的印象
[00:02:19.000 --> 00:02:21.000]  或他們的生命狀態
[00:02:21.000 --> 00:02:22.000]  他們向前望的時候
[00:02:22.000 --> 00:02:25.000]  有時都和我們今天的講題有點相似
[00:02:25.000 --> 00:02:28.000]  有希望,又有困難
[00:02:28.000 --> 00:02:29.000]  因為不同的教會
[00:02:29.000 --> 00:02:33.000]  我看大部份主題都是有些承傳的意思
[00:02:33.000 --> 00:02:35.000]  都是很想接棒
[00:02:35.000 --> 00:02:37.000]  還有不同的教會合作
[00:02:37.000 --> 00:02:42.000]  原來沒有一間教會不放資源在青少年的發展裏面
[00:02:42.000 --> 00:02:43.000]  他們很用心去放
[00:02:43.000 --> 00:02:44.000]  很願意投資
[00:02:44.000 --> 00:02:47.000]  因為這是一個希望的工程
[00:02:47.000 --> 00:02:48.000]  教會有年青人
[00:02:48.000 --> 00:02:49.000]  就是未來的教會
[00:02:49.000 --> 00:02:50.000]  我們有時這樣講
[00:02:50.000 --> 00:02:53.000]  有活力的就有生命力
[00:02:53.000 --> 00:02:54.000]  我們都期盼
[00:02:54.000 --> 00:02:57.000]  但剛才說不是一個主觀的感覺
[00:02:57.000 --> 00:02:59.000]  和一個印象
[00:02:59.000 --> 00:03:02.000]  事實上教新做一些教會的普查
[00:03:02.000 --> 00:03:04.000]  發現這十年間
[00:03:04.000 --> 00:03:06.000]  特別這五年裏面
[00:03:06.000 --> 00:03:09.000]  香港的教會青少年人
[00:03:09.000 --> 00:03:11.000]  特別大學至大專
[00:03:11.000 --> 00:03:14.000]  去到職青初職的年齡層
[00:03:14.000 --> 00:03:17.000]  是不停地數字在下降
[00:03:17.000 --> 00:03:19.000]  信徒的數字
[00:03:19.000 --> 00:03:22.000]  我們很困難亦都很擇心
[00:03:22.000 --> 00:03:24.000]  所以今天我的講題
[00:03:24.000 --> 00:03:27.000]  很想和大家去思想
[00:03:27.000 --> 00:03:29.000]  希望就是希望
[00:03:29.000 --> 00:03:32.000]  絕望是否都是一線之間呢?
[00:03:32.000 --> 00:03:36.000]  我們有看這件事是很大有希望的時候
[00:03:36.000 --> 00:03:38.000]  但我們看到又有失望的時候
[00:03:38.000 --> 00:03:40.000]  不單止是青少年的工作
[00:03:40.000 --> 00:03:42.000]  在我們的生命裏面
[00:03:42.000 --> 00:03:44.000]  在我們人生裏面
[00:03:44.000 --> 00:03:46.000]  在我們照顧下一代裏面
[00:03:46.000 --> 00:03:48.000]  在我們小朋友成長裏面
[00:03:48.000 --> 00:03:50.000]  我們都會知道是大有希望
[00:03:50.000 --> 00:03:53.000]  因為我們願意投資在他們身上
[00:03:53.000 --> 00:03:55.000]  有無限的可能性
[00:03:55.000 --> 00:03:56.000]  有將來
[00:03:56.000 --> 00:03:57.000]  今日我去到這樣的年紀
[00:03:57.000 --> 00:03:59.000]  我沒有甚麼可以轉變
[00:03:59.000 --> 00:04:00.000]  是這樣就是這樣
[00:04:00.000 --> 00:04:04.000]  所以我們願意放很多在我們下一代身上
[00:04:04.000 --> 00:04:06.000]  所以今日我的主題就是
[00:04:06.000 --> 00:04:08.000]  大家去理解
[00:04:08.000 --> 00:04:11.000]  希望是怎樣去一線之間
[00:04:11.000 --> 00:04:15.000]  過去一個星期
[00:04:15.000 --> 00:04:16.000]  我相信大家都很留意
[00:04:16.000 --> 00:04:18.000]  有四件大事
[00:04:18.000 --> 00:04:20.000]  有四件大事
[00:04:20.000 --> 00:04:21.000]  有哪四件呢?
[00:04:21.000 --> 00:04:22.000]  第一件
[00:04:22.000 --> 00:04:24.000]  終於等了很久
[00:04:24.000 --> 00:04:25.000]  等了很久
[00:04:25.000 --> 00:04:28.000]  終於經歷過很多場賽果之後
[00:04:28.000 --> 00:04:29.000]  我們確定了
[00:04:29.000 --> 00:04:31.000]  是定定了
[00:04:31.000 --> 00:04:34.000]  今天晚上會舉行的冠軍戰
[00:04:34.000 --> 00:04:36.000]  就是法國和克羅地亞
[00:04:36.000 --> 00:04:39.000]  去競爭冠軍的寶座
[00:04:39.000 --> 00:04:42.000]  另外第二件事
[00:04:42.000 --> 00:04:43.000]  第二件事是甚麼?
[00:04:43.000 --> 00:04:45.000]  星期三過去是甚麼事?
[00:04:45.000 --> 00:04:46.000]  很大件事
[00:04:46.000 --> 00:04:47.000]  DSE放榜是嗎?
[00:04:47.000 --> 00:04:48.000]  是呀
[00:04:48.000 --> 00:04:50.000]  很多喜悅的畫面
[00:04:50.000 --> 00:04:52.000]  但更多的畫面是甚麼?
[00:04:52.000 --> 00:04:53.000]  很失望
[00:04:53.000 --> 00:04:54.000]  很徬徨
[00:04:54.000 --> 00:04:55.000]  不單止是年青人
[00:04:55.000 --> 00:04:56.000]  現在的訪問
[00:04:56.000 --> 00:04:58.000]  經常都訪問到家長的心態
[00:04:58.000 --> 00:05:00.000]  都很貧痛
[00:05:00.000 --> 00:05:01.000]  不知怎樣算
[00:05:01.000 --> 00:05:05.000]  很失落
[00:05:05.000 --> 00:05:07.000]  或者失去方向的狀態
[00:05:07.000 --> 00:05:09.000]  很多這些畫面
[00:05:09.000 --> 00:05:10.000]  第三件事是甚麼?
[00:05:10.000 --> 00:05:12.000]  很重要
[00:05:12.000 --> 00:05:13.000]  等了很久
[00:05:13.000 --> 00:05:14.000]  亦都做了很久的事
[00:05:14.000 --> 00:05:18.000]  留下踏足柏林這個地方
[00:05:18.000 --> 00:05:20.000]  第四件事呢?
[00:05:20.000 --> 00:05:21.000]  第四件事是甚麼?
[00:05:21.000 --> 00:05:23.000]  我相信十間教會
[00:05:23.000 --> 00:05:24.000]  這個星期日
[00:05:24.000 --> 00:05:25.000]  九間都說的
[00:05:25.000 --> 00:05:28.000]  就是泰國有十二個
[00:05:28.000 --> 00:05:30.000]  少年的足球成員
[00:05:30.000 --> 00:05:31.000]  被獲教
[00:05:31.000 --> 00:05:32.000]  加上一個教練
[00:05:32.000 --> 00:05:37.000]  但有一個拯救人員喪生
[00:05:37.000 --> 00:05:40.000]  這些全部的事件
[00:05:40.000 --> 00:05:43.000]  都是希望和絕望
[00:05:43.000 --> 00:05:46.000]  你怎樣在絕望和失望之中
[00:05:46.000 --> 00:05:52.000]  你緊持著那份僅有的盼望和希望
[00:05:52.000 --> 00:05:55.000]  我能夠過渡得到呢?
[00:05:55.000 --> 00:05:57.000]  這個就是這個訊息
[00:05:57.000 --> 00:06:02.000]  失望怎樣可以看到那份盼望
[00:06:02.000 --> 00:06:04.000]  所以在這個主題裏面
[00:06:04.000 --> 00:06:05.000]  我很快就想
[00:06:05.000 --> 00:06:07.000]  究竟弟兄姊妹
[00:06:07.000 --> 00:06:09.000]  你的逆境
[00:06:09.000 --> 00:06:11.000]  你的人生最大的困難
[00:06:11.000 --> 00:06:13.000]  你最大的失落
[00:06:13.000 --> 00:06:18.000]  你跌落人生最死任的幽谷
[00:06:18.000 --> 00:06:19.000]  是甚麼時候?
[00:06:19.000 --> 00:06:21.000]  還有是甚麼呢?
[00:06:22.000 --> 00:06:26.000]  我自己去到
[00:06:26.000 --> 00:06:30.000]  面對自己人生最大的挫折和困境的時候
[00:06:30.000 --> 00:06:32.000]  就是2013年11月27日
[00:06:32.000 --> 00:06:35.000]  下午大概三時至五時期間
[00:06:35.000 --> 00:06:38.000]  為甚麼這麼說這麼具體呢?
[00:06:38.000 --> 00:06:39.000]  因為我第三個小朋友
[00:06:39.000 --> 00:06:42.000]  就在2013年11月26日
[00:06:42.000 --> 00:06:44.000]  晚上出世
[00:06:44.000 --> 00:06:47.000]  我們迎來一個很大的喜悅
[00:06:47.000 --> 00:06:48.000]  因為我們期待了很久
[00:06:48.000 --> 00:06:52.000]  但是由那個小時開始
[00:06:52.000 --> 00:06:53.000]  那十個小時
[00:06:53.000 --> 00:06:54.000]  不敢睡覺
[00:06:54.000 --> 00:06:55.000]  很恐懼
[00:06:55.000 --> 00:06:56.000]  很害怕
[00:06:56.000 --> 00:06:58.000]  因為醫生說隨時離開
[00:06:58.000 --> 00:07:00.000]  因為他是一個沒頭沒骨的小朋友
[00:07:00.000 --> 00:07:04.000]  在現在的醫療系統裏面
[00:07:04.000 --> 00:07:07.000]  沒有辦法可以幫他維持生命
[00:07:07.000 --> 00:07:10.000]  所以他隨時可以離開我們
[00:07:10.000 --> 00:07:14.000]  十個小時我們就不停徘徊於恐懼
[00:07:14.000 --> 00:07:15.000]  掙扎
[00:07:15.000 --> 00:07:16.000]  他還有一口氣
[00:07:16.000 --> 00:07:18.000]  但是他甚麼時候沒有那口氣呢?
[00:07:18.000 --> 00:07:24.000]  27日上午大概十時左右
[00:07:24.000 --> 00:07:26.000]  我們正式跟他告別
[00:07:26.000 --> 00:07:28.000]  有一個告別儀式
[00:07:28.000 --> 00:07:30.000]  過了這個告別儀式
[00:07:30.000 --> 00:07:34.000]  其實那段期間我都沒有休息過
[00:07:34.000 --> 00:07:37.000]  因為一直都在很緊張的狀態
[00:07:37.000 --> 00:07:39.000]  又要跟別人分享情況
[00:07:39.000 --> 00:07:42.000]  又有很多人要去settle
[00:07:42.000 --> 00:07:44.000]  譬如我兩個女兒
[00:07:44.000 --> 00:07:46.000]  要傭人姐姐照顧家裏
[00:07:46.000 --> 00:07:49.000]  太太又要有人陪著
[00:07:49.000 --> 00:07:50.000]  Mary在醫院
[00:07:50.000 --> 00:07:54.000]  同時間因為我們有這樣的決定
[00:07:54.000 --> 00:07:58.000]  將寶寶放到中文大學醫學院裏
[00:07:58.000 --> 00:08:00.000]  去做一些教學的研究
[00:08:00.000 --> 00:08:01.000]  醫學的發展
[00:08:01.000 --> 00:08:03.000]  所以很緊張就是
[00:08:03.000 --> 00:08:06.000]  要去很快做一些paperwork
[00:08:06.000 --> 00:08:09.000]  即是一些痕跡的簽名文件
[00:08:09.000 --> 00:08:12.000]  以致可以盡快將寶寶帶到醫院
[00:08:12.000 --> 00:08:14.000]  這樣就可以保存得更加好
[00:08:14.000 --> 00:08:18.000]  所以那段時間沒有停過下來
[00:08:18.000 --> 00:08:20.000]  一直都很緊張去做這些事
[00:08:20.000 --> 00:08:22.000]  因為我當時是唯一一個監護人
[00:08:22.000 --> 00:08:26.000]  可以走出來去簽那些所有的文件
[00:08:26.000 --> 00:08:29.000]  很記得
[00:08:29.000 --> 00:08:31.000]  終於有自己一個人
[00:08:31.000 --> 00:08:32.000]  還有做完所有事的時候
[00:08:32.000 --> 00:08:33.000]  就是甚麼呢?
[00:08:33.000 --> 00:08:36.000]  就是我要在下午的時候
[00:08:36.000 --> 00:08:38.000]  趕著五時之前
[00:08:38.000 --> 00:08:42.000]  去灣仔出入境的部門裏面
[00:08:42.000 --> 00:08:45.000]  去同時拿出世紙和同時拿死亡證
[00:08:45.000 --> 00:08:47.000]  我要去做這件事的時候
[00:08:47.000 --> 00:08:48.000]  是唯一我去做
[00:08:48.000 --> 00:08:50.000]  我就即是放下所有東西
[00:08:50.000 --> 00:08:52.000]  我就搭電車
[00:08:52.000 --> 00:08:55.000]  是不會塞車的狀態就去那個地方
[00:08:55.000 --> 00:08:56.000]  由跑馬地過去
[00:08:56.000 --> 00:08:58.000]  在那時候
[00:08:58.000 --> 00:08:59.000]  我終於自己一個
[00:08:59.000 --> 00:09:01.000]  因為一直幾天都沒有自己一個
[00:09:01.000 --> 00:09:04.000]  一直陪著太太、小朋友、家庭
[00:09:04.000 --> 00:09:06.000]  在那個車程裏面
[00:09:06.000 --> 00:09:07.000]  其實應該不長
[00:09:07.000 --> 00:09:09.000]  我想不夠半個小時
[00:09:09.000 --> 00:09:11.000]  但我搭足了那輛車的時候
[00:09:11.000 --> 00:09:12.000]  我感覺那個叮叮
[00:09:12.000 --> 00:09:14.000]  它走得很慢
[00:09:14.000 --> 00:09:16.000]  而外界很喧嘩、很繁華
[00:09:16.000 --> 00:09:18.000]  其實那輛車應該都不少人
[00:09:18.000 --> 00:09:19.000]  應該坐滿
[00:09:19.000 --> 00:09:20.000]  但我自己一個坐
[00:09:20.000 --> 00:09:23.000]  即是自己一個在車程裏面
[00:09:23.000 --> 00:09:28.000]  我很落寞、很孤寂
[00:09:28.000 --> 00:09:29.000]  很孤單,好像一人上路
[00:09:29.000 --> 00:09:30.000]  好像沒有人陪
[00:09:30.000 --> 00:09:33.000]  好像世界和我斷了
[00:09:33.000 --> 00:09:35.000]  好像落了一個完全黑暗的位
[00:09:35.000 --> 00:09:36.000]  好像一個黑洞
[00:09:36.000 --> 00:09:37.000]  我走不出來
[00:09:37.000 --> 00:09:38.000]  我在想
[00:09:38.000 --> 00:09:41.000]  我人生去到三十歲出頭
[00:09:41.000 --> 00:09:42.000]  我兒子又死了
[00:09:42.000 --> 00:09:43.000]  我太太
[00:09:43.000 --> 00:09:46.000]  我自己都不知道怎樣去安慰我太太
[00:09:46.000 --> 00:09:47.000]  我兩個小朋友
[00:09:47.000 --> 00:09:48.000]  怎樣跟她說
[00:09:48.000 --> 00:09:49.000]  告訴她
[00:09:49.000 --> 00:09:50.000]  BB出世了,但回不了家
[00:09:50.000 --> 00:09:53.000]  而他們那時候又大大地又期待
[00:09:53.000 --> 00:09:56.000]  很多這樣的感受
[00:09:56.000 --> 00:09:57.000]  湧到那時候
[00:09:57.000 --> 00:09:58.000]  我就在想
[00:09:58.000 --> 00:10:00.000]  人生如果有個方向
[00:10:00.000 --> 00:10:02.000]  我發現我走不下去
[00:10:02.000 --> 00:10:03.000]  如果我找電話
[00:10:03.000 --> 00:10:04.000]  我都沒有找電話
[00:10:04.000 --> 00:10:08.000]  如果電話有時間表或日程
[00:10:08.000 --> 00:10:11.000]  我好像計劃不到五點之後我還做甚麼
[00:10:11.000 --> 00:10:14.000]  我人生裏面好像去到一個位
[00:10:14.000 --> 00:10:16.000]  好像面對一個高牆
[00:10:16.000 --> 00:10:17.000]  跨越不到
[00:10:17.000 --> 00:10:19.000]  那時候的心就是
[00:10:19.000 --> 00:10:21.000]  簡直是一個很
[00:10:21.000 --> 00:10:23.000]  欲哭無淚
[00:10:23.000 --> 00:10:25.000]  在裏面很多流淚
[00:10:25.000 --> 00:10:28.000]  但自己表達不到這樣的感受
[00:10:28.000 --> 00:10:31.000]  我知道我人生去到一個低谷
[00:10:31.000 --> 00:10:32.000]  我跟神說
[00:10:32.000 --> 00:10:35.000]  如果人生去到這樣的時候
[00:10:35.000 --> 00:10:36.000]  是甚麼狀態
[00:10:36.000 --> 00:10:39.000]  主啊,這是甚麼時候
[00:10:39.000 --> 00:10:42.000]  有一句經文當日的事就彈了出來
[00:10:42.000 --> 00:10:44.000]  我明白詩人所說
[00:10:44.000 --> 00:10:47.000]  當他哀動到一個地步的時候
[00:10:47.000 --> 00:10:49.000]  那靈在裏面
[00:10:49.000 --> 00:10:52.000]  發昏是一個甚麼狀態
[00:10:52.000 --> 00:10:55.000]  我真是很感受到那種昏暗
[00:10:55.000 --> 00:10:59.000]  那種生命的死寂
[00:10:59.000 --> 00:11:00.000]  那種周圍的空間
[00:11:00.000 --> 00:11:02.000]  叫你坐你都感受不到
[00:11:02.000 --> 00:11:07.000]  因為我已經跌了進那個幽谷裏面
[00:11:07.000 --> 00:11:08.000]  我不服氣
[00:11:08.000 --> 00:11:12.000]  主啊,是否真的只有我要面對這樣的事
[00:11:12.000 --> 00:11:14.000]  我就在聖經裏面不停去找
[00:11:14.000 --> 00:11:16.000]  有沒有的
[00:11:16.000 --> 00:11:19.000]  聖經裏面有哪些人面對過
[00:11:19.000 --> 00:11:21.000]  耶利米書那裏這樣說
[00:11:21.000 --> 00:11:24.000]  耶利米好像向世界
[00:11:24.000 --> 00:11:26.000]  向虛無的世界這樣去說
[00:11:26.000 --> 00:11:28.000]  現在我可以向誰說話呢
[00:11:28.000 --> 00:11:31.000]  我講話呢,他講這句說話都沒有人聽他講話
[00:11:31.000 --> 00:11:34.000]  我可以警告誰呢
[00:11:34.000 --> 00:11:35.000]  誰聽啊
[00:11:35.000 --> 00:11:38.000]  你看看,他們耳朵好像沒有受割禮
[00:11:38.000 --> 00:11:40.000]  他都聽不到
[00:11:40.000 --> 00:11:44.000]  你看看,他們以耶和華的話為羞辱
[00:11:44.000 --> 00:11:46.000]  誤以為喜悅
[00:11:46.000 --> 00:11:50.000]  當一個傳道人,我們說最慘的一個地步是甚麼
[00:11:50.000 --> 00:11:52.000]  上港台、港道,全部睡在那裏
[00:11:52.000 --> 00:11:53.000]  沒有人理你
[00:11:53.000 --> 00:11:55.000]  你說的話沒有人聽,沒有人喜悅
[00:11:55.000 --> 00:11:57.000]  沒有人願意去聽進腦裏
[00:11:57.000 --> 00:11:59.000]  覺得可以進又可以出
[00:11:59.000 --> 00:12:01.000]  你說的話都沒有用
[00:12:01.000 --> 00:12:05.000]  這個是一個最失望的狀態
[00:12:05.000 --> 00:12:08.000]  不單止耶利米他發出一個哀悼
[00:12:08.000 --> 00:12:10.000]  尼迦他怎樣說
[00:12:10.000 --> 00:12:11.000]  我有禍了
[00:12:11.000 --> 00:12:14.000]  我尼迦就好像
[00:12:14.000 --> 00:12:16.000]  夏日收割後的果子
[00:12:16.000 --> 00:12:19.000]  又好像收成之後剩餘的葡萄
[00:12:19.000 --> 00:12:23.000]  沒有一絲一卦可吃的
[00:12:23.000 --> 00:12:26.000]  都沒有我心所渴望初食的木花果在樹上
[00:12:26.000 --> 00:12:30.000]  樹上我栽種了,我努力了
[00:12:30.000 --> 00:12:32.000]  沒有任何的產出
[00:12:32.000 --> 00:12:35.000]  我付出了,我擺上了
[00:12:35.000 --> 00:12:36.000]  他在說甚麼
[00:12:36.000 --> 00:12:38.000]  他在說是否作農夫那麼簡單
[00:12:38.000 --> 00:12:40.000]  不是,在我們工作上
[00:12:40.000 --> 00:12:42.000]  在我們侍奉上
[00:12:42.000 --> 00:12:44.000]  我們付盡心機
[00:12:44.000 --> 00:12:46.000]  多勞應該多得
[00:12:46.000 --> 00:12:47.000]  多勞無得
[00:12:47.000 --> 00:12:49.000]  不得,不得已
[00:12:49.000 --> 00:12:51.000]  很灰心,很失望
[00:12:51.000 --> 00:12:54.000]  在家庭裏,在生活裏
[00:12:54.000 --> 00:12:57.000]  我們願意為他擺上一切
[00:12:57.000 --> 00:12:59.000]  為你勞心勞力,仆心仆命
[00:12:59.000 --> 00:13:01.000]  我外面工作那麼辛苦幹甚麼
[00:13:01.000 --> 00:13:03.000]  又是為你
[00:13:03.000 --> 00:13:04.000]  你一句我不喜歡
[00:13:04.000 --> 00:13:06.000]  你不愛我
[00:13:06.000 --> 00:13:08.000]  你不體諒我,不明白我
[00:13:08.000 --> 00:13:10.000]  一句回答你是甚麼感受
[00:13:10.000 --> 00:13:11.000]  很失望
[00:13:11.000 --> 00:13:14.000]  我付出了,我沒有回報
[00:13:14.000 --> 00:13:16.000]  尼迦就是說這件事
[00:13:16.000 --> 00:13:18.000]  是很灰心
[00:13:18.000 --> 00:13:20.000]  在工作,在生活,在家庭的關係
[00:13:20.000 --> 00:13:22.000]  我建立了那麼多東西在這裏
[00:13:22.000 --> 00:13:24.000]  原來沒有回報
[00:13:24.000 --> 00:13:26.000]  這個是尼迦想說的
[00:13:26.000 --> 00:13:29.000]  還有誰?我們很認識的詩人
[00:13:29.000 --> 00:13:31.000]  大衛他怎樣說?
[00:13:31.000 --> 00:13:32.000]  他這樣說
[00:13:32.000 --> 00:13:33.000]  他說得很入肉
[00:13:33.000 --> 00:13:34.000]  他說甚麼?
[00:13:34.000 --> 00:13:37.000]  我深陷於淤泥裏面
[00:13:37.000 --> 00:13:39.000]  根本連站都不能站
[00:13:39.000 --> 00:13:41.000]  我去到深水的當中
[00:13:41.000 --> 00:13:44.000]  那個波濤掩蓋了我
[00:13:44.000 --> 00:13:46.000]  我叫都沒有用,是嗎?
[00:13:46.000 --> 00:13:48.000]  在波濤裏面,在淤泥裏面
[00:13:48.000 --> 00:13:49.000]  你叫,沒有人回應你
[00:13:49.000 --> 00:13:51.000]  所以我很努力仍然叫
[00:13:51.000 --> 00:13:53.000]  為甚麼要叫?
[00:13:53.000 --> 00:13:54.000]  很悲鳴
[00:13:54.000 --> 00:13:57.000]  沒有辦法,都要叫,都要呼求
[00:13:57.000 --> 00:13:59.000]  但他叫到一個地步
[00:13:59.000 --> 00:14:00.000]  困乏
[00:14:00.000 --> 00:14:01.000]  沒有人理會
[00:14:01.000 --> 00:14:03.000]  沒有人去回應他
[00:14:03.000 --> 00:14:05.000]  喉嚨都發光
[00:14:05.000 --> 00:14:07.000]  為甚麼會這樣?他問
[00:14:07.000 --> 00:14:09.000]  原來是無故恨我的
[00:14:09.000 --> 00:14:12.000]  竟然比我數不盡的頭髮更加多
[00:14:12.000 --> 00:14:13.000]  很無辜
[00:14:13.000 --> 00:14:15.000]  無緣無故以我為仇
[00:14:15.000 --> 00:14:18.000]  想將我剪斷
[00:14:18.000 --> 00:14:21.000]  原因是因為你是主
[00:14:21.000 --> 00:14:24.000]  連我的弟兄都當我是陌生人
[00:14:24.000 --> 00:14:28.000]  有甚麼比這樣的情況更慘?
[00:14:28.000 --> 00:14:29.000]  連哭泣
[00:14:29.000 --> 00:14:30.000]  他哭泣做甚麼?
[00:14:30.000 --> 00:14:31.000]  屬靈
[00:14:31.000 --> 00:14:32.000]  禁食
[00:14:32.000 --> 00:14:33.000]  禱告
[00:14:33.000 --> 00:14:35.000]  刻苦自己
[00:14:35.000 --> 00:14:36.000]  披麻
[00:14:36.000 --> 00:14:38.000]  卻是別人怎樣看他?
[00:14:38.000 --> 00:14:41.000]  笑他,是他笑病
[00:14:41.000 --> 00:14:43.000]  我聽到的,我聽到你笑我的
[00:14:43.000 --> 00:14:45.000]  在城門口你以為你說我的話,聽不到嗎?
[00:14:45.000 --> 00:14:49.000]  我聽到你以我為歌曲取笑我
[00:14:49.000 --> 00:14:50.000]  嘲笑我
[00:14:50.000 --> 00:14:51.000]  頂姐妹
[00:14:51.000 --> 00:14:53.000]  這在說甚麼?
[00:14:53.000 --> 00:14:56.000]  在說他作君王,是嗎?
[00:14:56.000 --> 00:14:57.000]  不是
[00:14:57.000 --> 00:15:00.000]  在說他那種無緣無故
[00:15:00.000 --> 00:15:01.000]  突然之間
[00:15:01.000 --> 00:15:03.000]  很無奈,不關我的事的
[00:15:03.000 --> 00:15:05.000]  主,是因為你的緣故
[00:15:05.000 --> 00:15:07.000]  他在說甚麼?
[00:15:07.000 --> 00:15:09.000]  是在說我們現在的同行的關係
[00:15:09.000 --> 00:15:11.000]  你作基督徒做甚麼?
[00:15:11.000 --> 00:15:12.000]  新來入班做甚麼?
[00:15:12.000 --> 00:15:13.000]  奉獻做甚麼?
[00:15:13.000 --> 00:15:15.000]  這麼蠢的
[00:15:15.000 --> 00:15:17.000]  你堅持那些做甚麼?
[00:15:17.000 --> 00:15:18.000]  你執著那些做甚麼?
[00:15:18.000 --> 00:15:20.000]  人人都是這樣的
[00:15:20.000 --> 00:15:22.000]  基督徒做甚麼?
[00:15:22.000 --> 00:15:24.000]  你按神的心意去做
[00:15:24.000 --> 00:15:25.000]  我覺得這是對的
[00:15:25.000 --> 00:15:26.000]  在說甚麼?
[00:15:26.000 --> 00:15:28.000]  不是工作,不是甚麼?
[00:15:28.000 --> 00:15:30.000]  可能在說現在的網絡世界,是嗎?
[00:15:30.000 --> 00:15:32.000]  我很願意為神發聲
[00:15:32.000 --> 00:15:34.000]  我講這句真理的話
[00:15:34.000 --> 00:15:36.000]  但是後面的人說你甚麼?
[00:15:36.000 --> 00:15:38.000]  耶甚麼,耶物,這樣罵你
[00:15:38.000 --> 00:15:40.000]  說你是道德柏利斯那班
[00:15:40.000 --> 00:15:43.000]  是在說世人都以你為敵
[00:15:43.000 --> 00:15:44.000]  你想做好嗎?
[00:15:44.000 --> 00:15:46.000]  現在的困局是很難的
[00:15:46.000 --> 00:15:48.000]  他在說現在
[00:15:48.000 --> 00:15:50.000]  在說我們面對那種
[00:15:50.000 --> 00:15:52.000]  很無奈的處境
[00:15:52.000 --> 00:15:54.000]  我明明做好自己,卻逼人敵對
[00:15:54.000 --> 00:15:56.000]  我明明我堅持那樣
[00:15:56.000 --> 00:15:58.000]  是對的真理
[00:15:58.000 --> 00:16:00.000]  是合神的心意的時候
[00:16:00.000 --> 00:16:02.000]  每個人都覺得你周圍都是一個
[00:16:02.000 --> 00:16:04.000]  敵基督去對待你
[00:16:04.000 --> 00:16:06.000]  主啊,這個狀態
[00:16:06.000 --> 00:16:08.000]  令到我們去到一個
[00:16:08.000 --> 00:16:10.000]  好似幼谷,好似剛才
[00:16:10.000 --> 00:16:12.000]  詩人所說的
[00:16:12.000 --> 00:16:14.000]  是一個波濤淹著,我叫啊
[00:16:14.000 --> 00:16:16.000]  叫不到,因為聲音都
[00:16:16.000 --> 00:16:18.000]  被那些水淹沒了
