
[00:00:00.000 --> 00:00:13.000]  經文是記載在《新約》《肥納比書》四章八至九節
[00:05:26.000 --> 00:05:31.000]  如果你是一路思想,特別因為這裡說到要思念這些事情
[00:05:31.000 --> 00:05:35.000]  思念完之後,你要去實際地執行出來
[00:05:35.000 --> 00:05:37.000]  在你人生裏面要去進行
[00:05:37.000 --> 00:05:43.000]  神的同在,神的平安,似平安的神就必定會與你同在
[00:05:43.000 --> 00:05:47.000]  即是說你一路的人生有神的平安
[00:05:47.000 --> 00:05:51.000]  成為你的心靈裏面的力量
[00:05:51.000 --> 00:05:55.000]  越做就越興奮,越做你就越讓人看到
[00:05:55.000 --> 00:06:00.000]  基督徒原來是這樣的一個生命
[00:06:00.000 --> 00:06:05.000]  不過,如果你一路都是這樣很正面的成長
[00:06:05.000 --> 00:06:08.000]  你人生的路都很順暢
[00:06:08.000 --> 00:06:12.000]  你思想很正面,你的思想很積極
[00:06:12.000 --> 00:06:16.000]  你不會想一些很負面的思想
[00:06:16.000 --> 00:06:18.000]  同道可能不適合你聽
[00:06:18.000 --> 00:06:21.000]  因為你已經是這樣運作中
[00:06:21.000 --> 00:06:26.000]  當然不是,你要幫助那些思想負面的人
[00:06:26.000 --> 00:06:29.000]  史圖保羅在監獄裏面
[00:06:29.000 --> 00:06:32.000]  肥勒比教會就叫推基古
[00:06:32.000 --> 00:06:35.000]  帶一些鑽行去找他
[00:06:35.000 --> 00:06:38.000]  找不到,後來找到了
[00:06:38.000 --> 00:06:42.000]  保羅就看到這些肥勒比教會的弟兄姊妹對他的愛
[00:06:42.000 --> 00:06:47.000]  接著就聽到在外面有人去傳福音
[00:06:47.000 --> 00:06:50.000]  而且那個傳福音又分開兩種
[00:06:50.000 --> 00:06:54.000]  保羅就強調就是有一種人傳福音
[00:06:54.000 --> 00:06:58.000]  就是「對了,我們一直都不喜歡這個保羅的」
[00:06:58.000 --> 00:07:01.000]  「現在他坐牢,他坐牢就對了」
[00:07:01.000 --> 00:07:04.000]  「我們現在就去傳福音」
[00:07:04.000 --> 00:07:08.000]  「我們要比他好,比他厲害」
[00:07:08.000 --> 00:07:12.000]  有一些就是為了愛主耶穌而傳福音
[00:07:12.000 --> 00:07:15.000]  為了愛戴保羅
[00:07:15.000 --> 00:07:17.000]  保羅聽到之後
[00:07:17.000 --> 00:07:22.000]  他會怎樣用心態去看那些敵對他的人
[00:07:22.000 --> 00:07:25.000]  或者不喜歡他的人來傳福音呢?
[00:07:25.000 --> 00:07:28.000]  都是傳福音,不是傳異端
[00:07:28.000 --> 00:07:31.000]  保羅一句說話真的很美麗
[00:07:31.000 --> 00:07:34.000]  「這又何妨呢?」
[00:07:34.000 --> 00:07:37.000]  「或是假意,或是真心」
[00:07:37.000 --> 00:07:42.000]  「基督究竟被傳開,為此我就歡樂了」
[00:07:42.000 --> 00:07:45.000]  原來保羅是這樣想的
[00:07:45.000 --> 00:07:48.000]  原來保羅是這麼正面的思想
[00:07:48.000 --> 00:07:50.000]  所以這一段聖經
[00:07:50.000 --> 00:07:54.000]  今天很想特別是對一些思想一直都是很負面
[00:07:54.000 --> 00:08:00.000]  甚至你看很多事物都是很負面的弟兄姊妹
[00:08:00.000 --> 00:08:03.000]  又或者你天生就已經很悲觀
[00:08:03.000 --> 00:08:06.000]  天生都已經是己人憂天
[00:08:06.000 --> 00:08:08.000]  常常都掛慮的
[00:08:08.000 --> 00:08:12.000]  這段聖經真的適合你們聽
[00:08:12.000 --> 00:08:17.000]  這段聖經真的為你而來去講
[00:08:17.000 --> 00:08:20.000]  不過很感謝神就是
[00:08:20.000 --> 00:08:26.000]  原來當我們不斷去思想美善、清潔、真實
[00:08:26.000 --> 00:08:28.000]  有美名的事情
[00:08:28.000 --> 00:08:31.000]  原來是可以改變的
[00:08:31.000 --> 00:08:33.000]  最近看了一本書
[00:08:33.000 --> 00:08:36.000]  叫做《天堂的幸福學》
[00:08:36.000 --> 00:08:39.000]  中文的台灣的一本書
[00:08:39.000 --> 00:08:43.000]  有一個作者引述一個很重要的
[00:08:43.000 --> 00:08:48.000]  權威的在麻省理工大學的一個教授
[00:08:48.000 --> 00:08:51.000]  很特別做了一個研究
[00:08:51.000 --> 00:08:54.000]  就是研究那些曾經在韓戰
[00:08:54.000 --> 00:09:00.000]  被北韓的軍人去俘虜了的美軍
[00:09:00.000 --> 00:09:03.000]  後來他們輾轉就回國
[00:09:03.000 --> 00:09:05.000]  有一批的美軍
[00:09:05.000 --> 00:09:08.000]  這個教授是心理學教授
[00:09:08.000 --> 00:09:11.000]  在麻省理工大學裏面的教授
[00:09:11.000 --> 00:09:13.000]  做了一個大的研究
[00:09:13.000 --> 00:09:17.000]  就看他們這一班回國的俘虜
[00:09:17.000 --> 00:09:22.000]  他們怎樣去看這些戰爭帶給他們的後遺症
[00:09:22.000 --> 00:09:26.000]  和對當時北韓給他們的奴役
[00:09:26.000 --> 00:09:28.000]  受很多苦的
[00:09:28.000 --> 00:09:30.000]  他們怎樣去看呢?
[00:09:30.000 --> 00:09:35.000]  一研究就發現一個很有趣和很重要的發現
[00:09:35.000 --> 00:09:38.000]  是從心理學、從那個人的腦部
[00:09:38.000 --> 00:09:42.000]  那個神經元做一個探求的
[00:09:42.000 --> 00:09:45.000]  就來訪問這些美軍的時候
[00:09:45.000 --> 00:09:48.000]  原來他們不約而同有一個曾經的經歷
[00:09:48.000 --> 00:09:51.000]  就是當時北韓的軍人
[00:09:51.000 --> 00:09:57.000]  強迫這些美軍要寫信回到他們自己的國家
[00:09:57.000 --> 00:10:01.000]  給他們的家人、給他們的一些上司
[00:10:01.000 --> 00:10:03.000]  但是要講什麼呢?
[00:10:03.000 --> 00:10:08.000]  要講我們在北韓的那些共產黨是怎樣好
[00:10:08.000 --> 00:10:13.000]  和要不斷用正面的思想去講述
[00:10:13.000 --> 00:10:15.000]  他們在這一段俘虜期
[00:10:15.000 --> 00:10:18.000]  他們所見所聞所講到的東西
[00:10:18.000 --> 00:10:20.000]  當然他們是受很多苦的
[00:10:20.000 --> 00:10:27.000]  不過被強迫去想共產黨正面的一些好處
[00:10:27.000 --> 00:10:30.000]  想著想著不知不覺
[00:10:30.000 --> 00:10:34.000]  他們在自律行間浮現一種很正面的思想
[00:10:34.000 --> 00:10:37.000]  後來當回到國家之後
[00:10:37.000 --> 00:10:39.000]  即是交換俘虜
[00:10:39.000 --> 00:10:41.000]  回到美國之後
[00:10:41.000 --> 00:10:44.000]  他們的人生很正面
[00:10:44.000 --> 00:10:46.000]  這個教授就覺得很奇怪
[00:10:46.000 --> 00:10:49.000]  一路去研究的時候就發現
[00:10:49.000 --> 00:10:52.000]  原來那個負面的神經元
[00:10:52.000 --> 00:10:55.000]  你已經好像一條河一樣
[00:10:55.000 --> 00:10:59.000]  你經常越想越負面
[00:10:59.000 --> 00:11:01.000]  你就慢慢慢慢習以為常
[00:11:01.000 --> 00:11:03.000]  好像你已經有一條捷徑
[00:11:03.000 --> 00:11:06.000]  一有事情來你立即就很負面
[00:11:06.000 --> 00:11:08.000]  好像沒辦法改變
[00:11:08.000 --> 00:11:10.000]  原來這個教授說不是
[00:11:10.000 --> 00:11:12.000]  原來可以改變的
[00:11:12.000 --> 00:11:15.000]  原來你可以不斷再去發掘
[00:11:15.000 --> 00:11:19.000]  你自己一個正面的思想的神經元
[00:11:19.000 --> 00:11:25.000]  這個是腦科的醫學的術語
[00:11:25.000 --> 00:11:27.000]  那個名詞
[00:11:27.000 --> 00:11:30.000]  原來你去開拓一個新的神經元
[00:11:30.000 --> 00:11:33.000]  你慢慢去思想正面
[00:11:33.000 --> 00:11:36.000]  你自然就會積極了
[00:11:36.000 --> 00:11:39.000]  而且你不知不覺又會平安
[00:11:39.000 --> 00:11:43.000]  這個教授就是引這段聖經
[00:11:43.000 --> 00:11:45.000]  他說:這麼奇怪
[00:11:45.000 --> 00:11:50.000]  為什麼聖經可以講到這麼權威的腦科神經學的東西
[00:11:50.000 --> 00:11:54.000]  保羅教我們要思想積極
[00:11:54.000 --> 00:11:59.000]  保羅教我們要開拓新的神經元
[00:11:59.000 --> 00:12:02.000]  所以就算你是一個悲觀的人生
[00:12:02.000 --> 00:12:04.000]  悲觀的你的成長
[00:12:04.000 --> 00:12:05.000]  或者你的結構
[00:12:05.000 --> 00:12:06.000]  你的性格
[00:12:06.000 --> 00:12:09.000]  原來都可以開拓一個新的
[00:12:09.000 --> 00:12:11.000]  新的屬於你自己的
[00:12:11.000 --> 00:12:17.000]  一個可以來到去經歷神同在平安的那個福樂
[00:12:17.000 --> 00:12:19.000]  其實經文很簡單的
[00:12:19.000 --> 00:12:22.000]  一個人思想積極一點
[00:12:22.000 --> 00:12:24.000]  開心一點
[00:12:24.000 --> 00:12:29.000]  而且還是有一些更加重要的真實的
[00:12:29.000 --> 00:12:31.000]  例如很多的見證
[00:12:31.000 --> 00:12:35.000]  很多人的人生的美麗
[00:12:35.000 --> 00:12:36.000]  你看得多
[00:12:36.000 --> 00:12:37.000]  聽得多
[00:12:37.000 --> 00:12:38.000]  接觸得多
[00:12:38.000 --> 00:12:40.000]  你會很正面的
[00:12:40.000 --> 00:12:43.000]  我又用另一個例子
[00:12:43.000 --> 00:12:46.000]  最近看黃仁龍師長
[00:12:46.000 --> 00:12:49.000]  他在1984年信耶穌
[00:12:49.000 --> 00:12:51.000]  在當時他在
[00:12:51.000 --> 00:12:52.000]  應該是
[00:12:52.000 --> 00:12:54.000]  我先看一看
[00:12:54.000 --> 00:12:55.000]  對不起
[00:12:55.000 --> 00:12:56.000]  對了
[00:12:56.000 --> 00:12:58.000]  在哈佛那裏來到去
[00:12:58.000 --> 00:12:59.000]  對不起
[00:12:59.000 --> 00:13:01.000]  在劍橋讀大學的時候
[00:13:01.000 --> 00:13:03.000]  信耶穌
[00:13:03.000 --> 00:13:05.000]  他說在信耶穌之後
[00:13:05.000 --> 00:13:07.000]  頭頭鳳雀鶴
[00:13:07.000 --> 00:13:09.000]  和他在中學的時候
[00:13:09.000 --> 00:13:12.000]  年年考第一完全不相同
[00:13:12.000 --> 00:13:13.000]  這個是他的見證
[00:13:13.000 --> 00:13:16.000]  他是一個2017年的福音聖會
[00:13:16.000 --> 00:13:17.000]  他說的見證
[00:13:17.000 --> 00:13:19.000]  他說一段時間
[00:13:19.000 --> 00:13:21.000]  他說為什麼我信耶穌
[00:13:21.000 --> 00:13:22.000]  越信就越
[00:13:22.000 --> 00:13:24.000]  面對很多困難
[00:13:24.000 --> 00:13:25.000]  開始就懷疑
[00:13:25.000 --> 00:13:27.000]  這個信仰
[00:13:27.000 --> 00:13:28.000]  這位神
[00:13:28.000 --> 00:13:30.000]  是不是真的這樣愛我呢
[00:13:30.000 --> 00:13:33.000]  但是慢慢慢慢神改變他
[00:13:33.000 --> 00:13:36.000]  原來他不知不覺在他成長的時候
[00:13:36.000 --> 00:13:40.000]  因為家庭很小就很窮
[00:13:40.000 --> 00:13:42.000]  生活環境不好
[00:13:42.000 --> 00:13:45.000]  所以已經訓練到他的人很悲觀
[00:13:45.000 --> 00:13:47.000]  對很多事物很執著
[00:13:47.000 --> 00:13:49.000]  要用他的成就
[00:13:49.000 --> 00:13:50.000]  成績
[00:13:50.000 --> 00:13:52.000]  去肯定自己
[00:13:52.000 --> 00:13:54.000]  不知不覺間原來已經是一種這樣的
[00:13:54.000 --> 00:13:57.000]  很強烈的那種好勝心態
[00:13:57.000 --> 00:13:59.000]  他自己這樣描述
[00:13:59.000 --> 00:14:01.000]  慢慢慢慢神改變他
[00:14:01.000 --> 00:14:03.000]  到他當然畢業之後
[00:14:03.000 --> 00:14:07.000]  他就跟了李國能這位達律師
[00:14:07.000 --> 00:14:10.000]  做他的學徒
[00:14:10.000 --> 00:14:13.000]  跟這個師父學法律
[00:14:13.000 --> 00:14:17.000]  輾轉那時候他開始信主沒多久之後
[00:14:17.000 --> 00:14:19.000]  在教會很活躍
[00:14:19.000 --> 00:14:21.000]  慢慢就認識了
[00:14:21.000 --> 00:14:25.000]  一個基督教關懷無家者協會的組織
[00:14:25.000 --> 00:14:29.000]  開始在他的工作餘下的時間
[00:14:29.000 --> 00:14:32.000]  去探望那些露宿者
[00:14:32.000 --> 00:14:35.000]  他都很有心很想幫這些露宿者
[00:14:35.000 --> 00:14:36.000]  但是
[00:14:36.000 --> 00:14:38.000]  他講了一件事
[00:14:38.000 --> 00:14:41.000]  他說他自己成長的經歷
[00:14:41.000 --> 00:14:44.000]  令到他原來他自己很深知道
[00:14:44.000 --> 00:14:48.000]  跟這些人其實是有一個很大的隔膜
[00:14:48.000 --> 00:14:50.000]  他不是真心想幫他們的
[00:14:50.000 --> 00:14:54.000]  只是想令到自己好像有些事打發一下
[00:14:54.000 --> 00:14:56.000]  不知不覺
[00:14:56.000 --> 00:14:58.000]  他就去到一個階段
[00:14:58.000 --> 00:14:59.000]  很抗拒
[00:14:59.000 --> 00:15:01.000]  心靈很抗拒
[00:15:01.000 --> 00:15:03.000]  但是繼續派飯
[00:15:03.000 --> 00:15:04.000]  聊天
[00:15:04.000 --> 00:15:05.000]  但是他知道
[00:15:05.000 --> 00:15:09.000]  他自己不是有真的愛這樣付出的
[00:15:09.000 --> 00:15:12.000]  他說其中有一個老伯伯
[00:15:12.000 --> 00:15:14.000]  是生滿了那些瘡
[00:15:14.000 --> 00:15:18.000]  和有些失露宿者
[00:15:18.000 --> 00:15:20.000]  有很多病
[00:15:20.000 --> 00:15:23.000]  他說他最怕就是失拿了
[00:15:23.000 --> 00:15:26.000]  所以他不敢趴下和他聊天
[00:15:26.000 --> 00:15:28.000]  同一時間
[00:15:28.000 --> 00:15:30.000]  師父就說你這麼忙
[00:15:30.000 --> 00:15:32.000]  現在你學大律師的
[00:15:32.000 --> 00:15:33.000]  考專業史
[00:15:33.000 --> 00:15:36.000]  你不要浪費這些時間去幫這些人
[00:15:36.000 --> 00:15:38.000]  有其他人會幫助的
[00:15:38.000 --> 00:15:41.000]  他覺得他的照命仍然要幫助他
[00:15:41.000 --> 00:15:43.000]  不知為何
[00:15:43.000 --> 00:15:44.000]  有一次
[00:15:44.000 --> 00:15:47.000]  這個老伯病得很嚴重
[00:15:47.000 --> 00:15:50.000]  他就低頭去問他
[00:15:50.000 --> 00:15:52.000]  在這個低頭過程
[00:15:52.000 --> 00:15:54.000]  聖靈感動他
[00:15:54.000 --> 00:15:56.000]  有很深的愛
[00:15:56.000 --> 00:15:57.000]  是他想不到的
[00:15:57.000 --> 00:15:59.000]  不是他自己的
[00:15:59.000 --> 00:16:01.000]  在他內心裡湧流出來
[00:16:01.000 --> 00:16:04.000]  他知道是神的愛在他裡面
[00:16:04.000 --> 00:16:06.000]  他可以和這個老伯聊天
[00:16:06.000 --> 00:16:08.000]  摸他
[00:16:08.000 --> 00:16:09.000]  是生滿了
[00:16:09.000 --> 00:16:11.000]  摸他
[00:16:11.000 --> 00:16:13.000]  他就說他突然之間明白了
[00:16:13.000 --> 00:16:15.000]  他開始感受到
[00:16:15.000 --> 00:16:17.000]  他現在這個服事
[00:16:17.000 --> 00:16:18.000]  是從心底裡
[00:16:18.000 --> 00:16:21.000]  神給他的一個照命
[00:16:21.000 --> 00:16:23.000]  來幫助這些人
[00:16:23.000 --> 00:16:26.000]  甚至後來他要做律政司司長
[00:16:26.000 --> 00:16:29.000]  都是因為在報紙
[00:16:29.000 --> 00:16:32.000]  看到一段的土文
[00:16:32.000 --> 00:16:34.000]  那段土文其實與他無關
[00:16:34.000 --> 00:16:37.000]  照讀你都不會覺得是找他的
[00:16:37.000 --> 00:16:39.000]  但他說不是
[00:16:39.000 --> 00:16:41.000]  這兩段的文字
[00:16:41.000 --> 00:16:43.000]  好像是和我說
[00:16:43.000 --> 00:16:45.000]  是一個呼召
[00:16:45.000 --> 00:16:48.000]  他後來就做了律政司司長
[00:16:48.000 --> 00:16:50.000]  其中最後的兩句
[00:16:50.000 --> 00:16:52.000]  是神直接向他說
[00:16:52.000 --> 00:16:56.000]  就是由那次他探望完老伯之後
[00:16:56.000 --> 00:16:59.000]  神的愛充滿他的心靈
[00:16:59.000 --> 00:17:01.000]  求主讓他
[00:17:01.000 --> 00:17:02.000]  他就是特首
[00:17:02.000 --> 00:17:04.000]  當時是曾蔭權特首
[00:17:04.000 --> 00:17:06.000]  聽到不同的聲音
[00:17:06.000 --> 00:17:09.000]  讓香港能夠更加和諧
[00:17:09.000 --> 00:17:11.000]  他就會覺得
[00:17:11.000 --> 00:17:13.000]  其實我們讀完都是正常的
[00:17:13.000 --> 00:17:15.000]  怎麼會是和你說呢
[00:17:15.000 --> 00:17:16.000]  他說不是
[00:17:16.000 --> 00:17:18.000]  神向他的內心說話
[00:17:18.000 --> 00:17:20.000]  這兩句就是一個呼召
[00:17:20.000 --> 00:17:23.000]  你去接受這個差遣
[00:17:23.000 --> 00:17:25.000]  做律政司司長
[00:17:25.000 --> 00:17:29.000]  這就是黃仁龍弟兄的見證
[00:17:29.000 --> 00:17:31.000]  弟兄姊妹
[00:17:31.000 --> 00:17:34.000]  原來負面
[00:17:34.000 --> 00:17:36.000]  或者你過去的成長
[00:17:36.000 --> 00:17:39.000]  帶給你的可能是自卑感
[00:17:39.000 --> 00:17:41.000]  優越感
[00:17:41.000 --> 00:17:44.000]  或者其他的負面的思想
[00:17:44.000 --> 00:17:46.000]  或者你已經習慣了你的神經元
[00:17:46.000 --> 00:17:48.000]  是朝向負面的
[00:17:48.000 --> 00:17:50.000]  好像一條快速的捷徑
[00:17:50.000 --> 00:17:52.000]  一來就馬上彈到那裡
[00:17:52.000 --> 00:17:54.000]  原來也可以變的
[00:17:54.000 --> 00:17:57.000]  黃仁龍弟兄就是這樣
[00:17:57.000 --> 00:17:59.000]  神改變他
[00:17:59.000 --> 00:18:01.000]  讓他不要再被自己的包袱
[00:18:01.000 --> 00:18:06.000]  自己成長的坎坷影響
[00:18:06.000 --> 00:18:08.000]  你現在不是要施捨給一個老伯
[00:18:08.000 --> 00:18:10.000]  一個很可憐的露宿者
[00:18:10.000 --> 00:18:13.000]  而是一個神愛的人
[00:18:13.000 --> 00:18:15.000]  他明白了
[00:18:15.000 --> 00:18:18.000]  他衝破了自己的生命的限制
[00:18:18.000 --> 00:18:20.000]  弟兄姊妹
[00:18:20.000 --> 00:18:22.000]  試圖保障
[00:18:22.000 --> 00:18:26.000]  好像知道地上一定會有負面的
[00:18:26.000 --> 00:18:28.000]  當時的羅馬帝國
[00:18:28.000 --> 00:18:32.000]  用什麼包裝他們的羅馬的承平呢?
[00:18:32.000 --> 00:18:34.000]  有本書叫做Persian
[00:18:34.000 --> 00:18:39.000]  這個Romania
[00:18:39.000 --> 00:18:41.000]  羅馬的承平
[00:18:41.000 --> 00:18:43.000]  是用什麼來包裝呢?
[00:18:43.000 --> 00:18:45.000]  羅馬的盛世
[00:18:45.000 --> 00:18:47.000]  帝國的盛世
[00:18:47.000 --> 00:18:52.000]  就是用武力去侵略所有的城邦
[00:18:52.000 --> 00:18:55.000]  那些俘虜是要用魚鉤
[00:18:55.000 --> 00:18:59.000]  勾住回來的羅馬帝國
[00:18:59.000 --> 00:19:00.000]  來列隊
[00:19:00.000 --> 00:19:03.000]  列隊之後其實就是處死
[00:19:03.000 --> 00:19:07.000]  這個就是帝國給當時的平安
[00:19:07.000 --> 00:19:09.000]  但是耶穌的福音
[00:19:09.000 --> 00:19:13.000]  真正帶來生命的建立和平安
[00:19:13.000 --> 00:19:16.000]  所以福音講的好消息
[00:19:16.000 --> 00:19:20.000]  是一個很顛覆性的當時代的名詞
[00:19:20.000 --> 00:19:23.000]  帝國給的是你要臣服
[00:19:23.000 --> 00:19:24.000]  你不臣服
[00:19:24.000 --> 00:19:27.000]  我就要將你整個國家都毀滅
[00:19:27.000 --> 00:19:30.000]  將你的人民都殺害
[00:19:30.000 --> 00:19:33.000]  將你一切的財物都擄掠
[00:19:33.000 --> 00:19:35.000]  這個所謂的羅馬的承平
[00:19:35.000 --> 00:19:37.000]  但是保羅很知道
[00:19:37.000 --> 00:19:39.000]  他現在在羅馬的監獄裏面
[00:19:39.000 --> 00:19:41.000]  半軟禁
[00:19:41.000 --> 00:19:42.000]  他說
[00:19:42.000 --> 00:19:43.000]  弟兄姊妹
[00:19:43.000 --> 00:19:46.000]  我還有話要講
[00:19:46.000 --> 00:19:48.000]  你們要追求這些的美善
[00:19:48.000 --> 00:19:51.000]  你們的思想要來到正面
[00:19:51.000 --> 00:19:53.000]  想一些很美麗的事情
[00:19:53.000 --> 00:19:55.000]  哪些美麗的事情呢?
[00:19:55.000 --> 00:19:57.000]  二章第五節
[00:19:57.000 --> 00:19:59.000]  菲勒比書
[00:19:59.000 --> 00:20:01.000]  大家都很熟悉的經文
[00:20:01.000 --> 00:20:06.000]  你們當以基督耶穌的心為心
[00:20:06.000 --> 00:20:08.000]  其實原文就是
[00:20:08.000 --> 00:20:11.000]  你們當以基督耶穌的思想
[00:20:11.000 --> 00:20:13.000]  作為你們的思想
[00:20:13.000 --> 00:20:16.000]  那個字和四章九節的完全一樣
[00:20:16.000 --> 00:20:20.000]  耶穌是怎樣思想的?
[00:20:20.000 --> 00:20:23.000]  他本有神的形象
[00:20:23.000 --> 00:20:27.000]  不以自己與神同等為強奪
[00:20:27.000 --> 00:20:29.000]  反倒虛己
[00:20:29.000 --> 00:20:31.000]  取了奴僕的形象
[00:20:31.000 --> 00:20:33.000]  成為人的樣式
[00:20:33.000 --> 00:20:35.000]  既有人的樣子
[00:20:35.000 --> 00:20:37.000]  就自己卑微
[00:20:37.000 --> 00:20:39.000]  全心信服
[00:20:39.000 --> 00:20:41.000]  以至於死
[00:20:41.000 --> 00:20:44.000]  而且死在十字架上
[00:20:44.000 --> 00:20:46.000]  不斷地將自己
[00:20:46.000 --> 00:20:48.000]  選擇性
[00:20:48.000 --> 00:20:50.000]  有思想地選擇性
[00:20:50.000 --> 00:20:52.000]  降卑
[00:20:52.000 --> 00:20:54.000]  降到十字架上
[00:20:54.000 --> 00:20:57.000]  所以二章第九節
[00:20:57.000 --> 00:21:01.000]  所以神將他升為至高
[00:21:01.000 --> 00:21:05.000]  超乎一切萬民之上的名
[00:21:05.000 --> 00:21:07.000]  使得所有的人
[00:21:07.000 --> 00:21:09.000]  天上地下所有的人
[00:21:09.000 --> 00:21:11.000]  無不屈膝
[00:21:11.000 --> 00:21:14.000]  無不口稱耶穌基督為主
[00:21:14.000 --> 00:21:18.000]  使榮耀歸於父神
[00:21:18.000 --> 00:21:20.000]  一首這麼美麗的頌歌
[00:21:20.000 --> 00:21:22.000]  一定在保羅的內心
[00:21:22.000 --> 00:21:25.000]  時時反覆地唱頌
[00:21:25.000 --> 00:21:26.000]  一有一些困難
[00:21:26.000 --> 00:21:28.000]  不如意的事
[00:21:28.000 --> 00:21:29.000]  想一下主耶穌
[00:21:29.000 --> 00:21:32.000]  立即有一個正面的能量
[00:21:32.000 --> 00:21:34.000]  因為主耶穌就是這樣
[00:21:34.000 --> 00:21:35.000]  有哪一個人
[00:21:35.000 --> 00:21:37.000]  可以這樣去選擇
[00:21:37.000 --> 00:21:41.000]  要用死去榮耀神
[00:21:41.000 --> 00:21:42.000]  用他的生命
[00:21:42.000 --> 00:21:45.000]  來挽救人類
[00:21:45.000 --> 00:21:46.000]  在罪惡裏面
[00:21:46.000 --> 00:21:48.000]  不能夠自救的人類
[00:21:48.000 --> 00:21:50.000]  耶穌做了
[00:21:50.000 --> 00:21:53.000]  所以保羅在監獄裏面
[00:21:53.000 --> 00:21:55.000]  外面有人因為他坐監
[00:21:55.000 --> 00:22:00.000]  故意激他去傳福音
