
[00:00:00.000 --> 00:00:03.000]  請到何志迪牧師在我們當中靜悟
[00:04:04.000 --> 00:04:06.000]  YMCA也挺好搞的
[00:04:06.000 --> 00:04:08.000]  因為是自己人所以沒有租
[00:04:08.000 --> 00:04:11.000]  所以每一個酒店開始的時候
[00:04:11.000 --> 00:04:14.000]  我都是在酒店開始一個聚會
[00:04:14.000 --> 00:04:16.000]  四十年前回來香港
[00:04:16.000 --> 00:04:18.000]  差不多三十多四十年前
[00:04:18.000 --> 00:04:21.000]  其實香港的環境和現在相差很遠
[00:04:21.000 --> 00:04:24.000]  當時我在中環上班
[00:04:24.000 --> 00:04:26.000]  因為我們的信仰
[00:04:26.000 --> 00:04:29.000]  經常提醒我們要道成肉身
[00:04:29.000 --> 00:04:32.000]  所以我經常覺得我們的信仰不應該離地
[00:04:32.000 --> 00:04:33.000]  應該不離地
[00:04:33.000 --> 00:04:34.000]  應該沒有理由離地
[00:04:34.000 --> 00:04:36.000]  因為耶穌基督是道成肉身
[00:04:36.000 --> 00:04:38.000]  在天上來到這個世界
[00:04:38.000 --> 00:04:41.000]  沒有理由離地的信仰
[00:04:41.000 --> 00:04:46.000]  當時我在中環酒店裡崇拜
[00:04:46.000 --> 00:04:48.000]  辦公室也是在中環
[00:04:48.000 --> 00:04:49.000]  在百花街
[00:04:49.000 --> 00:04:51.000]  大家都知道百花街在中環
[00:04:51.000 --> 00:04:53.000]  當然我要成為一個中環人
[00:04:53.000 --> 00:04:55.000]  我一定要穿西裝
[00:04:55.000 --> 00:04:57.000]  八十年代的中環
[00:04:57.000 --> 00:04:58.000]  每個人都穿西裝
[00:04:58.000 --> 00:05:00.000]  每個人都戴領帶
[00:05:00.000 --> 00:05:02.000]  就算夏天八十多度
[00:05:02.000 --> 00:05:05.000]  男士都是穿西裝
[00:05:05.000 --> 00:05:06.000]  都是打領帶
[00:05:06.000 --> 00:05:08.000]  所以我習慣了穿西裝
[00:05:08.000 --> 00:05:09.000]  習慣打領帶
[00:05:09.000 --> 00:05:13.000]  到今天我仍然習慣了穿衣服
[00:05:13.000 --> 00:05:15.000]  所以在那個年代
[00:05:15.000 --> 00:05:20.000]  肯定能夠有一個大哥大已經不簡單
[00:05:20.000 --> 00:05:22.000]  大家聽過什麼是大哥大嗎
[00:05:22.000 --> 00:05:23.000]  不是這些
[00:05:23.000 --> 00:05:26.000]  大哥大是很厲害
[00:05:26.000 --> 00:05:28.000]  因為我是第一個牧師
[00:05:28.000 --> 00:05:29.000]  是揹著傳呼機
[00:05:29.000 --> 00:05:33.000]  在那個年代八十年代還是傳呼機時代
[00:05:33.000 --> 00:05:34.000]  大家見過傳呼機嗎
[00:05:34.000 --> 00:05:35.000]  你見過嗎
[00:05:35.000 --> 00:05:37.000]  沒理由這麼年輕吧
[00:05:37.000 --> 00:05:39.000]  那個年代還揹著傳呼機
[00:05:39.000 --> 00:05:41.000]  我可以說是第一個牧師揹著傳呼機
[00:05:41.000 --> 00:05:43.000]  因為教會覺得找不到我
[00:05:43.000 --> 00:05:45.000]  就怕不如給我一個傳呼機
[00:05:45.000 --> 00:05:46.000]  我就揹著傳呼機
[00:05:46.000 --> 00:05:48.000]  我還記得有一年
[00:05:48.000 --> 00:05:51.000]  去中環的離園東西街那裡
[00:05:51.000 --> 00:05:53.000]  因為下雨買了一把雨傘
[00:05:53.000 --> 00:05:55.000]  買了雨傘
[00:05:55.000 --> 00:05:57.000]  我問多少錢
[00:05:57.000 --> 00:05:58.000]  他說二十五元
[00:05:58.000 --> 00:06:00.000]  二十五元這麼貴
[00:06:00.000 --> 00:06:01.000]  便宜一點吧 十五元吧
[00:06:01.000 --> 00:06:03.000]  你說什麼價錢
[00:06:03.000 --> 00:06:05.000]  你那一行的人個個都是買這些雨傘
[00:06:05.000 --> 00:06:06.000]  你又知道我做哪一行
[00:06:06.000 --> 00:06:08.000]  我說這麼厲害
[00:06:08.000 --> 00:06:10.000]  你猜我做哪一行
[00:06:10.000 --> 00:06:11.000]  他說當然猜得到
[00:06:11.000 --> 00:06:13.000]  經紀嘛
[00:06:13.000 --> 00:06:14.000]  他說的東西挺對
[00:06:14.000 --> 00:06:16.000]  經紀也不錯
[00:06:16.000 --> 00:06:19.000]  因為我某個情況也是一個經紀
[00:06:19.000 --> 00:06:21.000]  但是這幾十年
[00:06:21.000 --> 00:06:25.000]  你發覺由傳呼機到大哥大
[00:06:25.000 --> 00:06:27.000]  由大哥大到今天
[00:06:27.000 --> 00:06:32.000]  我們的守護邊已經不能夠沒有了這個東西
[00:06:32.000 --> 00:06:35.000]  科技是快到一個地步
[00:06:35.000 --> 00:06:39.000]  你和我是無法去追的
[00:06:39.000 --> 00:06:41.000]  你買一個新電話
[00:06:41.000 --> 00:06:42.000]  買了一個iPhone
[00:06:42.000 --> 00:06:45.000]  接著Samsung又來S10
[00:06:45.000 --> 00:06:46.000]  嘩 它快到真是
[00:06:46.000 --> 00:06:48.000]  接著又說我們的祖國
[00:06:48.000 --> 00:06:54.000]  有些很厲害的拉卡相機的鏡頭
[00:06:54.000 --> 00:06:55.000]  你怎麼追呢
[00:06:55.000 --> 00:06:57.000]  根本追不到
[00:06:57.000 --> 00:06:59.000]  其實在我自己的侍奉裡
[00:06:59.000 --> 00:07:00.000]  我自己有一個座右銘
[00:07:00.000 --> 00:07:03.000]  我侍奉了差不多四十年
[00:07:03.000 --> 00:07:05.000]  我的座右銘之一就是
[00:07:05.000 --> 00:07:10.000]  我要用不變的真理去面對多變的世界
[00:07:10.000 --> 00:07:15.000]  我要用多變的方法去傳揚不變的真理
[00:07:15.000 --> 00:07:20.000]  這是我侍奉一開始的座右銘
[00:07:20.000 --> 00:07:22.000]  因為我覺得時代一定會變
[00:07:22.000 --> 00:07:24.000]  我們不可能不變
[00:07:24.000 --> 00:07:27.000]  香港說五十年不變一定騙我們的
[00:07:27.000 --> 00:07:29.000]  不可能五十年不變
[00:07:29.000 --> 00:07:31.000]  怎麼可能五十年不變呢
[00:07:31.000 --> 00:07:32.000]  五十年前你怎樣呢
[00:07:32.000 --> 00:07:33.000]  你還沒有出生吧
[00:07:33.000 --> 00:07:35.000]  我還沒有出生
[00:07:35.000 --> 00:07:37.000]  不可能不變的
[00:07:37.000 --> 00:07:39.000]  五十年前我還是十七歲
[00:07:39.000 --> 00:07:41.000]  五十年之後我已經六十七歲
[00:07:41.000 --> 00:07:44.000]  如果我五十年前和五十年後沒有變呢
[00:07:44.000 --> 00:07:45.000]  我只會變成一個幼稚的人
[00:07:45.000 --> 00:07:46.000]  不可能不變
[00:07:46.000 --> 00:07:49.000]  香港不可能不變
[00:07:49.000 --> 00:07:51.000]  你和隔壁說香港不會不變的
[00:07:51.000 --> 00:07:53.000]  大家拭目以待的改變
[00:07:53.000 --> 00:07:57.000]  所以我怎樣去面對世界的改變
[00:07:57.000 --> 00:08:00.000]  去傳揚不變的真理呢
[00:08:00.000 --> 00:08:01.000]  我第一次來這裡
[00:08:01.000 --> 00:08:03.000]  我覺得這個地方挺過癮的
[00:08:03.000 --> 00:08:04.000]  可以打高爾夫球
[00:08:04.000 --> 00:08:06.000]  可以喝咖啡
[00:08:06.000 --> 00:08:07.000]  可以吃早餐
[00:08:07.000 --> 00:08:08.000]  可以吃麵包
[00:08:08.000 --> 00:08:09.000]  你們應該早點來
[00:08:09.000 --> 00:08:10.000]  早點來吃麵包
[00:08:10.000 --> 00:08:12.000]  吃馬仔
[00:08:12.000 --> 00:08:13.000]  挺過癮的
[00:08:13.000 --> 00:08:14.000]  吃水果
[00:08:14.000 --> 00:08:16.000]  可以聊聊天
[00:08:16.000 --> 00:08:18.000]  我覺得這是一個很特別的地方
[00:08:18.000 --> 00:08:20.000]  也是讓我們去試一下
[00:08:20.000 --> 00:08:25.000]  一個社區裡有這麼特別的空間
[00:08:25.000 --> 00:08:28.000]  我們可以在當中和大家聊聊天
[00:08:28.000 --> 00:08:30.000]  分享我們的生命
[00:08:30.000 --> 00:08:32.000]  不一定是分享信仰
[00:08:32.000 --> 00:08:34.000]  我覺得是一個生命的分享
[00:08:34.000 --> 00:08:43.000]  而我自己今天要和不同的對象分享華語
[00:08:43.000 --> 00:08:45.000]  對我來說也是一個挑戰
[00:08:45.000 --> 00:08:47.000]  因為我相信上帝給我自己
[00:08:47.000 --> 00:08:49.000]  在服侍這麼多年當中
[00:08:49.000 --> 00:08:51.000]  我一直在思考
[00:08:51.000 --> 00:08:53.000]  怎樣可以將信仰
[00:08:53.000 --> 00:08:55.000]  能夠很道地地
[00:08:55.000 --> 00:08:58.000]  和現在這個時代的對象
[00:08:58.000 --> 00:09:01.000]  去講這個真理
[00:09:01.000 --> 00:09:04.000]  我今天選了一段聖經
[00:09:04.000 --> 00:09:07.000]  就是《約翰福音》第十章第十節
[00:09:07.000 --> 00:09:09.000]  其實我的題目
[00:09:09.000 --> 00:09:11.000]  不知道是不是我給錯了
[00:09:11.000 --> 00:09:13.000]  其實不應該是這個題目
[00:09:13.000 --> 00:09:16.000]  我的題目應該是改變人生
[00:09:16.000 --> 00:09:19.000]  從什麼G開始
[00:09:19.000 --> 00:09:21.000]  為什麼是什麼G呢
[00:09:21.000 --> 00:09:25.000]  因為現在是5G時代
[00:09:25.000 --> 00:09:28.000]  大家知道嗎 現在是5G時代
[00:09:28.000 --> 00:09:30.000]  5G很厲害
[00:09:30.000 --> 00:09:32.000]  4G已經很厲害
[00:09:32.000 --> 00:09:34.000]  5G更厲害
[00:09:34.000 --> 00:09:37.000]  日本就拍了一個短片
[00:09:37.000 --> 00:09:41.000]  講到未來世界的5G世界是什麼世界
[00:09:41.000 --> 00:09:42.000]  你看世界盃
[00:09:42.000 --> 00:09:44.000]  不用去到會場
[00:09:44.000 --> 00:09:46.000]  戴著眼鏡已經看到世界盃
[00:09:46.000 --> 00:09:48.000]  不用去到那邊
[00:09:48.000 --> 00:09:50.000]  坐車沒有司機
[00:09:50.000 --> 00:09:54.000]  今早的司機幾年後不用
[00:09:54.000 --> 00:09:57.000]  可以叫車來我門口
[00:09:57.000 --> 00:09:58.000]  上車吧
[00:09:58.000 --> 00:10:00.000]  就來到這裡
[00:10:00.000 --> 00:10:04.000]  幾年後拍拖不用牽手
[00:10:04.000 --> 00:10:08.000]  戴著眼鏡就看到自己的女朋友
[00:10:08.000 --> 00:10:10.000]  旁邊是誰不用管
[00:10:10.000 --> 00:10:13.000]  這個世界變得很厲害
[00:10:13.000 --> 00:10:17.000]  我覺得4G已經很厲害
[00:10:17.000 --> 00:10:19.000]  5G更厲害
[00:10:19.000 --> 00:10:21.000]  為什麼我說4G很厲害
[00:10:21.000 --> 00:10:23.000]  因為去年我有個會友
[00:10:23.000 --> 00:10:25.000]  知道我退休
[00:10:25.000 --> 00:10:27.000]  送了一部東西給我
[00:10:27.000 --> 00:10:29.000]  我當時看著這部東西
[00:10:29.000 --> 00:10:30.000]  我說這是什麼
[00:10:30.000 --> 00:10:32.000]  他說這部東西很厲害
[00:10:32.000 --> 00:10:34.000]  可以和你聊天
[00:10:34.000 --> 00:10:35.000]  我說是誰出品的
[00:10:35.000 --> 00:10:36.000]  他說是小米
[00:10:36.000 --> 00:10:38.000]  小米有點害怕
[00:10:38.000 --> 00:10:40.000]  用什麼偷聽我家裡的事
[00:10:40.000 --> 00:10:43.000]  用什麼偷聽我家裡的事
[00:10:43.000 --> 00:10:45.000]  他說你可以和他聊天
[00:10:45.000 --> 00:10:46.000]  和他聊天
[00:10:46.000 --> 00:10:47.000]  他說是
[00:10:47.000 --> 00:10:49.000]  你一定要用普通話和他聊天
[00:10:49.000 --> 00:10:50.000]  還要普通話
[00:10:50.000 --> 00:10:52.000]  當然是小米
[00:10:52.000 --> 00:10:54.000]  幸好我在台灣事業了四年
[00:10:54.000 --> 00:10:56.000]  普通話都可以
[00:10:56.000 --> 00:10:58.000]  他說這部東西很厲害
[00:10:58.000 --> 00:10:59.000]  你和他聊天
[00:10:59.000 --> 00:11:01.000]  說任何話都可以
[00:11:01.000 --> 00:11:03.000]  於是我就試一下
[00:11:03.000 --> 00:11:05.000]  因為這部東西
[00:11:05.000 --> 00:11:09.000]  它自己的名字叫小愛同學
[00:11:09.000 --> 00:11:12.000]  你每次一定要說小愛同學
[00:11:12.000 --> 00:11:14.000]  這部機器就會說我在
[00:11:14.000 --> 00:11:16.000]  它會說我在
[00:11:16.000 --> 00:11:17.000]  真的很厲害
[00:11:17.000 --> 00:11:19.000]  然後我就和他聊天
[00:11:19.000 --> 00:11:20.000]  醫生也有救了我
[00:11:20.000 --> 00:11:21.000]  我就和他聊天
[00:11:21.000 --> 00:11:23.000]  我說小愛同學我在
[00:11:23.000 --> 00:11:27.000]  我說今天香港天氣怎麼樣
[00:11:27.000 --> 00:11:29.000]  他說今天香港天氣
[00:11:29.000 --> 00:11:32.000]  陰晴20度到25度
[00:11:32.000 --> 00:11:34.000]  可能會下雨
[00:11:34.000 --> 00:11:36.000]  你要帶雨傘
[00:11:36.000 --> 00:11:37.000]  哇很厲害
[00:11:37.000 --> 00:11:39.000]  你要帶雨傘
[00:11:39.000 --> 00:11:40.000]  說多一句
[00:11:40.000 --> 00:11:41.000]  很厲害
[00:11:41.000 --> 00:11:43.000]  我說這不容易
[00:11:43.000 --> 00:11:46.000]  他自己上網都天文台找到
[00:11:46.000 --> 00:11:48.000]  於是我有一晚
[00:11:48.000 --> 00:11:51.000]  我就又作弄他
[00:11:51.000 --> 00:11:53.000]  我以為作弄他
[00:11:53.000 --> 00:11:56.000]  我說小愛同學我在
[00:11:56.000 --> 00:11:59.000]  我說今天工作很累
[00:11:59.000 --> 00:12:02.000]  我說今天上班很累
[00:12:02.000 --> 00:12:04.000]  你聽他說什麼
[00:12:04.000 --> 00:12:06.000]  他說我知道
[00:12:06.000 --> 00:12:08.000]  你一天工作已經很忙了
[00:12:08.000 --> 00:12:10.000]  你快點休息
[00:12:10.000 --> 00:12:13.000]  哇 比你老婆還要好
[00:12:13.000 --> 00:12:15.000]  你老婆還要洗碗
[00:12:15.000 --> 00:12:17.000]  我全天在家裡洗碗
[00:12:17.000 --> 00:12:19.000]  他休息了
[00:12:19.000 --> 00:12:21.000]  嚇到我
[00:12:21.000 --> 00:12:23.000]  這麼厲害
[00:12:23.000 --> 00:12:26.000]  於是有一晚我回到家
[00:12:26.000 --> 00:12:27.000]  我說小愛同學
[00:12:27.000 --> 00:12:30.000]  我在外面吃完晚飯回來
[00:12:30.000 --> 00:12:32.000]  你知不知道他說什麼
[00:12:32.000 --> 00:12:33.000]  他就說
[00:12:33.000 --> 00:12:35.000]  你有沒有吃甜品
[00:12:35.000 --> 00:12:38.000]  哇 問我有沒有吃甜品
[00:12:38.000 --> 00:12:39.000]  嚇到我
[00:12:39.000 --> 00:12:41.000]  4G的東西
[00:12:41.000 --> 00:12:44.000]  都已經可以這麼大溝通
[00:12:44.000 --> 00:12:46.000]  我可以和他聽什麼歌
[00:12:46.000 --> 00:12:49.000]  只要是國語歌就行
[00:12:49.000 --> 00:12:50.000]  國語歌
[00:12:50.000 --> 00:12:51.000]  我說我一聽
[00:12:51.000 --> 00:12:52.000]  (國語)
[00:12:52.000 --> 00:12:54.000]  馬上播蔡琴的歌給他聽
[00:12:54.000 --> 00:12:55.000]  嚇到我
[00:12:55.000 --> 00:12:58.000]  這東西簡直沒得頂
[00:12:58.000 --> 00:13:00.000]  4G
[00:13:00.000 --> 00:13:02.000]  你說將來5G的世界
[00:13:02.000 --> 00:13:04.000]  是一個什麼世界
[00:13:04.000 --> 00:13:06.000]  將來的教會是什麼教會
[00:13:06.000 --> 00:13:07.000]  我都不知道
[00:13:07.000 --> 00:13:10.000]  因為現在全香港的牧者都在想
[00:13:10.000 --> 00:13:12.000]  到5G的時候
[00:13:12.000 --> 00:13:13.000]  究竟是什麼教會
[00:13:13.000 --> 00:13:16.000]  到時牧師其實不用回來
[00:13:16.000 --> 00:13:17.000]  大家都不用回來
[00:13:17.000 --> 00:13:18.000]  在家裡戴著眼鏡
[00:13:18.000 --> 00:13:19.000]  就教大家
[00:13:19.000 --> 00:13:20.000]  哈利會 哈利會
[00:13:20.000 --> 00:13:21.000]  在家裡哈利會
[00:13:21.000 --> 00:13:23.000]  你都不知道什麼世界
[00:13:23.000 --> 00:13:25.000]  但我覺得這個世界是在變化中
[00:13:25.000 --> 00:13:28.000]  以致我們真的要面對這個世界
[00:13:28.000 --> 00:13:29.000]  的轉變
[00:13:29.000 --> 00:13:30.000]  不過
[00:13:30.000 --> 00:13:32.000]  縱然世界怎麼變化都好
[00:13:32.000 --> 00:13:35.000]  聖經的真理不會變
[00:13:35.000 --> 00:13:37.000]  因為是真理
[00:13:37.000 --> 00:13:39.000]  真理沒人會變
[00:13:39.000 --> 00:13:40.000]  有地心吸引
[00:13:40.000 --> 00:13:41.000]  這個世界不會變
[00:13:41.000 --> 00:13:43.000]  你去到哪裡都有地心吸引
[00:13:43.000 --> 00:13:44.000]  這個不會變
[00:13:44.000 --> 00:13:46.000]  這個叫真理
[00:13:46.000 --> 00:13:48.000]  而今天這段聖經
[00:13:48.000 --> 00:13:50.000]  我選這段聖經是因為
[00:13:50.000 --> 00:13:52.000]  最近有一篇文章
[00:13:52.000 --> 00:13:55.000]  就是講到再思當代目的
[00:13:55.000 --> 00:13:58.000]  因為最近在上兩個星期
[00:13:58.000 --> 00:14:00.000]  我不斷收到WhatsApp
[00:14:00.000 --> 00:14:01.000]  就是這篇文章
[00:14:01.000 --> 00:14:04.000]  講到現在的教會
[00:14:04.000 --> 00:14:07.000]  已經開始轉變了
[00:14:07.000 --> 00:14:10.000]  特別是一些比較大的教會
[00:14:10.000 --> 00:14:12.000]  牧師已經不是牧師
[00:14:12.000 --> 00:14:14.000]  已經變成CEO
[00:14:14.000 --> 00:14:16.000]  已經不用見人
[00:14:16.000 --> 00:14:19.000]  已經在辦公室跟下屬聊天
[00:14:19.000 --> 00:14:21.000]  就下班了
[00:14:21.000 --> 00:14:22.000]  有空就去哪裡
[00:14:22.000 --> 00:14:24.000]  有些是專職講道
[00:14:24.000 --> 00:14:25.000]  有些是專職探訪
[00:14:25.000 --> 00:14:27.000]  有些是專職做小朋友
[00:14:27.000 --> 00:14:28.000]  有些專職做大人
[00:14:28.000 --> 00:14:30.000]  有些專職做老人家
[00:14:30.000 --> 00:14:32.000]  已經變成CEO
[00:14:32.000 --> 00:14:34.000]  我們今天要重拾
[00:14:34.000 --> 00:14:37.000]  究竟聖經教導的目的是什麼
[00:14:37.000 --> 00:14:39.000]  所以這也是給我們一個挑戰
[00:14:39.000 --> 00:14:42.000]  讓我們去明白究竟教會是什麼
[00:14:42.000 --> 00:14:45.000]  以致到我自己再去思考的時候
[00:14:45.000 --> 00:14:46.000]  回看今天的香港
[00:14:46.000 --> 00:14:48.000]  回看香港的教會
[00:14:48.000 --> 00:14:50.000]  回看我們今天怎樣去接觸人
[00:14:50.000 --> 00:14:52.000]  我就想起這段聖經
[00:14:52.000 --> 00:14:56.000]  這段聖經我用了聖經新頁本
[00:14:56.000 --> 00:15:02.000]  有賊來到,不過是要偷竊、殺害、毀壞
[00:15:02.000 --> 00:15:05.000]  我來了,是要使羊得生命
[00:15:05.000 --> 00:15:08.000]  並且得得更加豐盛
[00:15:08.000 --> 00:15:11.000]  我們很多基督徒都很熟悉這段聖經
[00:15:11.000 --> 00:15:14.000]  但當我自己去思考這段聖經的時候
[00:15:14.000 --> 00:15:18.000]  我就發覺有兩方面是一個對比
[00:15:18.000 --> 00:15:20.000]  第一個對比就是
[00:15:20.000 --> 00:15:22.000]  有賊來
[00:15:22.000 --> 00:15:24.000]  賊來做什麼
[00:15:24.000 --> 00:15:26.000]  偷竊、毀壞
[00:15:26.000 --> 00:15:29.000]  所以在賊來之前
[00:15:29.000 --> 00:15:36.000]  我們就要做好自己的保安措施
[00:15:36.000 --> 00:15:38.000]  今天我們在家裡
[00:15:38.000 --> 00:15:40.000]  或者在香港這個城市
[00:15:40.000 --> 00:15:42.000]  為什麼一到冬天
[00:15:42.000 --> 00:15:44.000]  政府就會開始宣傳
[00:15:44.000 --> 00:15:46.000]  宣傳什麼
[00:15:46.000 --> 00:15:48.000]  你們要鎖好門窗
[00:15:48.000 --> 00:15:51.000]  因為小心有賊
[00:15:51.000 --> 00:15:53.000]  有時候我會想
[00:15:53.000 --> 00:15:55.000]  為什麼冬天才有這樣的宣傳
[00:15:55.000 --> 00:15:57.000]  難道夏天沒有賊嗎
[00:15:57.000 --> 00:15:58.000]  沒有的嗎
[00:15:58.000 --> 00:16:02.000]  不過因為冬天是夜長日短
[00:16:02.000 --> 00:16:06.000]  所以可能賊的活動空間時間長了一點
[00:16:06.000 --> 00:16:08.000]  所以大家要很小心
[00:16:08.000 --> 00:16:11.000]  我記得有一年
[00:16:11.000 --> 00:16:13.000]  在年三十晚
[00:16:13.000 --> 00:16:15.000]  那年年三十晚
[00:16:15.000 --> 00:16:20.000]  我們在家裡請媽媽和家人來家裡吃團年飯
[00:16:20.000 --> 00:16:22.000]  吃完之後
[00:16:22.000 --> 00:16:23.000]  我和師母
[00:16:23.000 --> 00:16:24.000]  我當時的女兒還很小
[00:16:24.000 --> 00:16:26.000]  現在我女兒已經結婚生了孩子
[00:16:26.000 --> 00:16:28.000]  所以我已經是外公了
[00:16:28.000 --> 00:16:32.000]  所以和女兒一起去逛花市
[00:16:32.000 --> 00:16:34.000]  逛完花市之後差不多兩點多
[00:16:34.000 --> 00:16:37.000]  兩點多之後回家睡覺
[00:16:37.000 --> 00:16:39.000]  睡到四點多的時候
[00:16:39.000 --> 00:16:43.000]  忽然之間在客廳聽到一個聲音
[00:16:43.000 --> 00:16:45.000]  不要動
[00:16:45.000 --> 00:16:47.000]  我來偷東西
[00:16:47.000 --> 00:16:51.000]  在客廳聽到一把聲音
[00:16:51.000 --> 00:16:53.000]  很害怕
[00:16:53.000 --> 00:16:56.000]  於是我作為一個丈夫
[00:16:56.000 --> 00:17:03.000]  你知道丈夫要有男人的保護妻子的氣概
[00:17:03.000 --> 00:17:05.000]  於是和太太說
[00:17:05.000 --> 00:17:06.000]  你不要起來
[00:17:06.000 --> 00:17:07.000]  讓我出去聽
[00:17:07.000 --> 00:17:13.000]  於是我剛好在房間裡有一個網球拍
[00:17:13.000 --> 00:17:16.000]  於是我拿著網球拍
[00:17:16.000 --> 00:17:19.000]  在地上爬出去
[00:17:19.000 --> 00:17:22.000]  爬出去的面積比較小
[00:17:22.000 --> 00:17:24.000]  他們攻擊我比較難
[00:17:24.000 --> 00:17:25.000]  爬到門口
[00:17:25.000 --> 00:17:27.000]  慢慢在上面開門
[00:17:27.000 --> 00:17:28.000]  一走出去
[00:17:28.000 --> 00:17:29.000]  咦?
[00:17:29.000 --> 00:17:30.000]  沒有人
