
[00:00:00.000 --> 00:00:03.000]  各位感孫家弟兄姊妹平安
[00:01:41.000 --> 00:01:45.000]  限制了正常行為的發展
[00:01:45.000 --> 00:01:47.000]  其實類似的故事
[00:01:47.000 --> 00:01:51.000]  可以在不同的場景裏面都發生到
[00:01:51.000 --> 00:01:54.000]  我們都曾經聽過另一個故事
[00:01:54.000 --> 00:01:58.000]  有個人捉了一隻很小的象仔
[00:01:58.000 --> 00:02:01.000]  用繩子綁住牠在柱裏面
[00:02:01.000 --> 00:02:04.000]  然後象仔去到某一個範圍
[00:02:04.000 --> 00:02:06.000]  牠就被鞭打了
[00:02:06.000 --> 00:02:08.000]  不讓牠走過某一個範圍
[00:02:08.000 --> 00:02:12.000]  久而久之就算放了繩子
[00:02:12.000 --> 00:02:16.000]  那隻象仔都走不出一個指定的範圍裏面
[00:02:16.000 --> 00:02:21.000]  其實兩個故事所說的都是相類似的理論
[00:02:21.000 --> 00:02:25.000]  就是當動物生活在一種束縛和限制裏面
[00:02:25.000 --> 00:02:27.000]  經過一段時間
[00:02:27.000 --> 00:02:34.000]  最後會產生一種自我設限的意識形態
[00:02:34.000 --> 00:02:39.000]  縱然束縛和限制的障礙物最後消失了
[00:02:39.000 --> 00:02:42.000]  但是留在裏面的那種意識形態
[00:02:42.000 --> 00:02:47.000]  仍然影響著牠日後的生活習慣
[00:02:47.000 --> 00:02:49.000]  在信仰的角度來說
[00:02:49.000 --> 00:02:54.000]  這一種束縛和限制叫做罪
[00:02:54.000 --> 00:02:59.000]  罪讓我們不能夠自由自在地去做我們想做的事
[00:02:59.000 --> 00:03:01.000]  有一種束縛
[00:03:01.000 --> 00:03:03.000]  罪成為一種束縛
[00:03:03.000 --> 00:03:05.000]  改變了我們的一些意識形態
[00:03:05.000 --> 00:03:11.000]  讓我們生活在罪裏面卻不知道
[00:03:11.000 --> 00:03:15.000]  活在罪中而不自知
[00:03:15.000 --> 00:03:18.000]  又或者我們適應了罪裏面的生活
[00:03:18.000 --> 00:03:22.000]  並且在享受著罪中之樂
[00:03:22.000 --> 00:03:26.000]  而不願意從罪裏面去改變
[00:03:26.000 --> 00:03:29.000]  聖經有沒有一些提供的方法
[00:03:29.000 --> 00:03:34.000]  能夠讓人從罪裏面的捆綁裏面釋放出來呢
[00:03:34.000 --> 00:03:38.000]  我們今天從聖經中的八章三十一至三十六節
[00:03:38.000 --> 00:03:42.000]  去發掘一下我們從罪裏得自由的方法
[00:03:42.000 --> 00:03:46.000]  我們一起去祈禱
[00:03:46.000 --> 00:03:48.000]  當罪進入了世界之後
[00:03:48.000 --> 00:03:52.000]  我們每一個都會失去了自由
[00:03:52.000 --> 00:03:55.000]  失去了一個與你親近的自由
[00:03:55.000 --> 00:03:58.000]  失去了一個與你復和的自由
[00:03:58.000 --> 00:04:02.000]  主耶穌是你從罪裏面拯救了我們
[00:04:02.000 --> 00:04:06.000]  是你使我們重獲自由的權柄
[00:04:06.000 --> 00:04:08.000]  你配得我們的尊崇
[00:04:08.000 --> 00:04:11.000]  你是我們的主你是我們的王
[00:04:11.000 --> 00:04:15.000]  你配得我們對你的讚美和歌頌
[00:04:15.000 --> 00:04:18.000]  我們的祈禱仰望是奉教主耶穌基督
[00:04:18.000 --> 00:04:19.000]  得聖名自祈求
[00:04:19.000 --> 00:04:20.000]  阿們
[00:04:20.000 --> 00:04:25.000]  在進入經文之前我們了解一下經文的背景
[00:04:25.000 --> 00:04:27.000]  在第八章一開始
[00:04:27.000 --> 00:04:33.000]  是文士和花伊賽人帶著一個行淫時被抓到的女人
[00:04:33.000 --> 00:04:35.000]  他們來到耶穌的面前
[00:04:35.000 --> 00:04:37.000]  很想試探耶穌
[00:04:37.000 --> 00:04:39.000]  於是就詢問耶穌
[00:04:39.000 --> 00:04:43.000]  他說律法上可以用石頭打死她
[00:04:43.000 --> 00:04:45.000]  你認為怎樣?
[00:04:45.000 --> 00:04:47.000]  耶穌就回應了
[00:04:47.000 --> 00:04:50.000]  他說你們中間哪一個沒有罪的
[00:04:50.000 --> 00:04:54.000]  就可以用石頭打她了
[00:04:54.000 --> 00:04:57.000]  於是眾人就走開了
[00:04:57.000 --> 00:04:59.000]  耶穌就對那個女人說
[00:04:59.000 --> 00:05:01.000]  我都不定你的罪
[00:05:01.000 --> 00:05:02.000]  走吧
[00:05:02.000 --> 00:05:04.000]  以後不要再犯罪了
[00:05:04.000 --> 00:05:07.000]  文士和花伊賽人一開始的時候
[00:05:07.000 --> 00:05:10.000]  是想試探耶穌
[00:05:10.000 --> 00:05:16.000]  耶穌就將這個試探帶到人人都犯罪的場景
[00:05:16.000 --> 00:05:18.000]  以至一個犯罪的人
[00:05:18.000 --> 00:05:22.000]  他沒有權力去審判另一個有罪的人
[00:05:22.000 --> 00:05:25.000]  不過耶穌卻有定罪的權力
[00:05:25.000 --> 00:05:28.000]  經文的重點是人人都有罪
[00:05:28.000 --> 00:05:33.000]  以及耶穌有定罪和赦罪的權力
[00:05:33.000 --> 00:05:37.000]  在今天講道的前一段經文
[00:05:37.000 --> 00:05:40.000]  就是8章21至30節的經文
[00:05:40.000 --> 00:05:41.000]  耶穌就說了
[00:05:41.000 --> 00:05:44.000]  我所去的地方你們不能去的
[00:05:44.000 --> 00:05:48.000]  而且你們會死在自己的罪裏面的
[00:05:48.000 --> 00:05:50.000]  因為我是從上高而來的
[00:05:50.000 --> 00:05:52.000]  你們是屬於這個世界
[00:05:52.000 --> 00:05:54.000]  對於耶穌這番言論
[00:05:54.000 --> 00:05:56.000]  猶太人又是不明白的
[00:05:56.000 --> 00:05:58.000]  於是就問耶穌
[00:05:58.000 --> 00:06:00.000]  你究竟是誰?
[00:06:00.000 --> 00:06:02.000]  耶穌就回應了
[00:06:02.000 --> 00:06:04.000]  你們舉起人質之後
[00:06:04.000 --> 00:06:07.000]  就會知道我是誰了
[00:06:07.000 --> 00:06:11.000]  舉起人質這個引述
[00:06:11.000 --> 00:06:15.000]  耶穌其實在3章14節已經講過
[00:06:15.000 --> 00:06:19.000]  是指文素記21章4至9節的一段摩西
[00:06:19.000 --> 00:06:22.000]  舉起同舍德性的故事
[00:06:22.000 --> 00:06:25.000]  當時以色列人埋怨神
[00:06:25.000 --> 00:06:27.000]  口出怨言
[00:06:27.000 --> 00:06:30.000]  他們說你們為甚麼將我從埃及領上來
[00:06:30.000 --> 00:06:32.000]  要我們死在這裏
[00:06:32.000 --> 00:06:35.000]  這裏又沒有糧食又沒有水
[00:06:35.000 --> 00:06:40.000]  於是神就派火蛇進入以色列民中間
[00:06:40.000 --> 00:06:44.000]  很多以色列民被這個火蛇咬死了
[00:06:44.000 --> 00:06:47.000]  最終以色列民認罪
[00:06:47.000 --> 00:06:50.000]  他求摩西怎麼辦呢?
[00:06:50.000 --> 00:06:53.000]  神就叫摩西做一條同舍
[00:06:53.000 --> 00:06:55.000]  舉起這個同舍
[00:06:55.000 --> 00:06:58.000]  凡是被蛇咬到的
[00:06:58.000 --> 00:07:00.000]  看到這條同舍
[00:07:00.000 --> 00:07:03.000]  就能夠保住性命
[00:07:03.000 --> 00:07:05.000]  同舍是基督的預表
[00:07:05.000 --> 00:07:08.000]  以色列人仍望著被舉起的同舍
[00:07:08.000 --> 00:07:09.000]  就得拯救
[00:07:09.000 --> 00:07:14.000]  同樣猶太人仍望著被舉起的基督
[00:07:14.000 --> 00:07:17.000]  亦都能夠蒙拯救
[00:07:17.000 --> 00:07:19.000]  因此猶太人一聽
[00:07:19.000 --> 00:07:20.000]  就知道耶穌所說
[00:07:20.000 --> 00:07:23.000]  「我就是那位的那一位」是誰了
[00:07:23.000 --> 00:07:28.000]  就是指天父對猶太人所應許的尼塞亞
[00:07:28.000 --> 00:07:33.000]  這段經文說有很多人信了它
[00:07:33.000 --> 00:07:35.000]  其實第八章這兩段經文
[00:07:35.000 --> 00:07:37.000]  都提到是罪
[00:07:37.000 --> 00:07:40.000]  以及得拯救的方法
[00:07:40.000 --> 00:07:41.000]  第一段
[00:07:41.000 --> 00:07:43.000]  人人都有罪
[00:07:43.000 --> 00:07:46.000]  耶穌有定罪的權力
[00:07:46.000 --> 00:07:47.000]  第二段
[00:07:47.000 --> 00:07:50.000]  同舍預表了耶穌
[00:07:50.000 --> 00:07:53.000]  只要仍望著耶穌
[00:07:53.000 --> 00:07:55.000]  就能夠被拯救
[00:07:55.000 --> 00:07:57.000]  因此今天講到的經文
[00:07:57.000 --> 00:08:01.000]  一貫亦涉及耶穌的身份
[00:08:01.000 --> 00:08:04.000]  其實在第七章的結尾
[00:08:04.000 --> 00:08:07.000]  作者約翰都曾經描述過
[00:08:07.000 --> 00:08:09.000]  猶太人因為爭論
[00:08:09.000 --> 00:08:13.000]  耶穌是否基督而搞到分裂
[00:08:13.000 --> 00:08:16.000]  當時有人認為耶穌就是基督
[00:08:16.000 --> 00:08:18.000]  有人不同意
[00:08:18.000 --> 00:08:20.000]  因此經過第八章
[00:08:20.000 --> 00:08:24.000]  這兩段對耶穌身份的宣講之後
[00:08:24.000 --> 00:08:28.000]  猶太人相信耶穌是神的兒子
[00:08:28.000 --> 00:08:31.000]  耶穌在這個背景下
[00:08:31.000 --> 00:08:34.000]  向這些相信祂的人
[00:08:34.000 --> 00:08:37.000]  講了今天的經文
[00:08:37.000 --> 00:08:38.000]  亦可以說
[00:08:38.000 --> 00:08:44.000]  這段經文是講給初信主的猶太人聽
[00:08:44.000 --> 00:08:48.000]  不過這批初信主的新徒
[00:08:48.000 --> 00:08:51.000]  是否真的明白他們所相信的呢?
[00:08:51.000 --> 00:08:54.000]  當耶穌在三十二節說
[00:08:54.000 --> 00:08:58.000]  「真理會使你們自由」這個課題的時候
[00:08:58.000 --> 00:09:01.000]  他們在三十三節就這樣回應
[00:09:01.000 --> 00:09:05.000]  「我們是阿伯拉罕的後裔」
[00:09:05.000 --> 00:09:08.000]  「我們從來沒有做過誰的奴隸」
[00:09:08.000 --> 00:09:12.000]  「耶穌為甚麼你會說會使你們自由呢?」
[00:09:12.000 --> 00:09:16.000]  原來他們認為自己是阿伯拉罕的子孫
[00:09:16.000 --> 00:09:20.000]  而且從來沒有成為過別人的奴隸
[00:09:20.000 --> 00:09:25.000]  所以談不上我們失去了甚麼自由
[00:09:25.000 --> 00:09:28.000]  其實對於自由這個課題
[00:09:28.000 --> 00:09:31.000]  猶太人是很深刻的
[00:09:31.000 --> 00:09:37.000]  事實上猶太人曾經受過很多外邦的政權所統治
[00:09:37.000 --> 00:09:47.000]  包括埃及、亞述、巴比倫、波斯、希臘
[00:09:47.000 --> 00:09:50.000]  在此時此刻
[00:09:50.000 --> 00:09:54.000]  猶太人也正被羅馬人所統治
[00:09:54.000 --> 00:09:58.000]  受著羅馬政府的壓迫
[00:09:58.000 --> 00:10:04.000]  不過他們不認為自己是羅馬人的奴隸
[00:10:04.000 --> 00:10:07.000]  他們也不是任何外族的奴隸
[00:10:07.000 --> 00:10:11.000]  這個說法也有一點點阿Q
[00:10:11.000 --> 00:10:13.000]  為甚麼這樣說呢?
[00:10:13.000 --> 00:10:19.000]  因為猶太人發展了一種超越被統治的意識形態
[00:10:19.000 --> 00:10:23.000]  他們認為人就算肉身成為奴隸
[00:10:23.000 --> 00:10:26.000]  但仍然可以是自由的
[00:10:26.000 --> 00:10:27.000]  為甚麼呢?
[00:10:27.000 --> 00:10:31.000]  因為外邦人縱然可以管轄他們的生活
[00:10:31.000 --> 00:10:33.000]  甚至壓迫他們
[00:10:33.000 --> 00:10:38.000]  但管轄不了他們的思想和信仰
[00:10:38.000 --> 00:10:43.000]  所以他們在思想上和信仰上是自由的
[00:10:43.000 --> 00:10:47.000]  因此猶太人不承認自己是奴隸的身份
[00:10:47.000 --> 00:10:54.000]  他們只承認在信仰上是屬於耶和華
[00:10:54.000 --> 00:10:56.000]  而且從舊因來說
[00:10:56.000 --> 00:10:58.000]  他們是亞伯拉罕的子孫
[00:10:58.000 --> 00:11:00.000]  是神的子民
[00:11:00.000 --> 00:11:06.000]  所以他們必定可以領受神給他們先祖的興許
[00:11:06.000 --> 00:11:09.000]  這就是他們的想法
[00:11:09.000 --> 00:11:13.000]  耶穌在三十四節如何回應他們呢?
[00:11:13.000 --> 00:11:16.000]  他說:我實實在在地告訴你們
[00:11:16.000 --> 00:11:21.000]  所有犯罪的人就是罪的奴隸
[00:11:21.000 --> 00:11:29.000]  耶穌指出:縱然你們不承認是羅馬政府的奴隸
[00:11:29.000 --> 00:11:34.000]  縱然你們不承認是任何一個外邦人統治的時候是奴隸
[00:11:34.000 --> 00:11:40.000]  但從屬靈上你們必定是一個罪的奴隸
[00:11:40.000 --> 00:11:43.000]  因為第八章一開始的時候
[00:11:43.000 --> 00:11:45.000]  耶穌已經開始問他們
[00:11:45.000 --> 00:11:48.000]  你們中間哪一個沒有罪的
[00:11:48.000 --> 00:11:54.000]  就拿石頭來打這個行淫的婦人?
[00:11:54.000 --> 00:11:58.000]  沒有人夠膽說自己沒有罪
[00:11:58.000 --> 00:12:01.000]  沒有一個人夠膽說自己沒有罪
[00:12:01.000 --> 00:12:05.000]  因此罪是對他們整個民族的束縛
[00:12:05.000 --> 00:12:10.000]  罪是讓他們每一個人去被定罪
[00:12:10.000 --> 00:12:15.000]  罪是帶他們去到神面前接受審判
[00:12:15.000 --> 00:12:19.000]  而不是地上的羅馬政府
[00:12:19.000 --> 00:12:22.000]  對於猶太人認為自己是阿伯拉罕的子孫
[00:12:22.000 --> 00:12:24.000]  所以在得救上有份
[00:12:24.000 --> 00:12:28.000]  耶穌用比喻作出一個回應
[00:12:28.000 --> 00:12:33.000]  他說猶太人雖然在血統上和阿伯拉罕有關係
[00:12:33.000 --> 00:12:38.000]  但猶太人仍然是一個奴隸的身份
[00:12:38.000 --> 00:12:40.000]  是罪的奴隸
[00:12:40.000 --> 00:12:42.000]  作為一個奴隸
[00:12:42.000 --> 00:12:47.000]  他們雖然現時是有機會住在神的家裏
[00:12:47.000 --> 00:12:52.000]  但不要忘記奴隸是可以被賣走的
[00:12:52.000 --> 00:12:56.000]  因此猶太人能夠最終安穩地
[00:12:56.000 --> 00:13:01.000]  像他們所想的能夠住在神的家呢?
[00:13:01.000 --> 00:13:03.000]  沒有保障
[00:13:03.000 --> 00:13:05.000]  一點保障都沒有
[00:13:05.000 --> 00:13:07.000]  但神的兒子耶穌
[00:13:07.000 --> 00:13:10.000]  是永遠可以住在神的家裏面
[00:13:10.000 --> 00:13:14.000]  如果神的兒子使得猶太人得自由
[00:13:14.000 --> 00:13:17.000]  他們就真的得自由了
[00:13:17.000 --> 00:13:21.000]  可以永遠住在神的家裏面
[00:13:21.000 --> 00:13:25.000]  不會被賣也不會被趕走
[00:13:25.000 --> 00:13:29.000]  這樣由神的兒子裏面所賜予的自由
[00:13:29.000 --> 00:13:37.000]  豈不是比因血統而獲得的自由更加穩陣嗎?
[00:13:37.000 --> 00:13:42.000]  血統而得的自由可能被趕走
[00:13:42.000 --> 00:13:45.000]  但神所賜予的自由
[00:13:45.000 --> 00:13:48.000]  在神的兒子裏面的家裏面所得的自由
[00:13:48.000 --> 00:13:51.000]  你就永遠都在神的家裏面
[00:13:51.000 --> 00:13:53.000]  如果是這樣的話
[00:13:53.000 --> 00:13:57.000]  怎樣才能得到神兒子所賜予的自由呢?
[00:13:57.000 --> 00:14:01.000]  可以永遠住在神的家裏面呢?
[00:14:01.000 --> 00:14:03.000]  弟兄姊妹
[00:14:03.000 --> 00:14:07.000]  我們這裏沒有一個是猶太人
[00:14:07.000 --> 00:14:11.000]  亞伯拉罕和我們沒有任何血緣上的關係
[00:14:11.000 --> 00:14:14.000]  不過我們只是他屬靈的後裔
[00:14:14.000 --> 00:14:17.000]  而且我們和猶太人一樣
[00:14:17.000 --> 00:14:19.000]  我們都有犯罪
[00:14:19.000 --> 00:14:21.000]  我們同樣是一個罪人
[00:14:21.000 --> 00:14:25.000]  同樣我們都是罪的奴隸
[00:14:25.000 --> 00:14:27.000]  所以今天我們所面對的
[00:14:27.000 --> 00:14:30.000]  和昔日猶太人都是一樣
[00:14:30.000 --> 00:14:34.000]  就是怎樣可以從罪裏面得釋放
[00:14:34.000 --> 00:14:37.000]  怎樣可以重獲自由
[00:14:37.000 --> 00:14:42.000]  而這種自由就好像神起初創造阿當一樣
[00:14:42.000 --> 00:14:46.000]  可以讓我們對罪說「不」
[00:14:46.000 --> 00:14:50.000]  當我們再一次面對罪的誘惑的時候
[00:14:50.000 --> 00:14:54.000]  我們可以說「我們不做」
[00:14:54.000 --> 00:14:58.000]  這個就是真真正正從罪裏面得自由
[00:14:58.000 --> 00:14:59.000]  得釋放
[00:14:59.000 --> 00:15:01.000]  這個是真正的自由
[00:15:01.000 --> 00:15:05.000]  我們可以向罪說「不」
[00:15:05.000 --> 00:15:09.000]  能夠從罪裏面得釋放
[00:15:09.000 --> 00:15:12.000]  以及神所賜予的自由的方法
[00:15:12.000 --> 00:15:14.000]  經文裏面提供了
[00:15:14.000 --> 00:15:18.000]  第一樣東西就是遵守神的道
[00:15:18.000 --> 00:15:22.000]  遵守神的道是一個首要的條件
[00:15:22.000 --> 00:15:25.000]  耶穌已經在第六章裏面說了
[00:15:25.000 --> 00:15:27.000]  我是生命的糧
[00:15:27.000 --> 00:15:29.000]  糧是滿足人生存的需要
[00:15:29.000 --> 00:15:31.000]  也是必需品
[00:15:31.000 --> 00:15:35.000]  不過耶穌指出不是物質上的糧食
[00:15:35.000 --> 00:15:40.000]  而是可以獲得永恆生命的神的話語
[00:15:40.000 --> 00:15:42.000]  耶穌也在第八章說
[00:15:42.000 --> 00:15:44.000]  我是世上的綱
[00:15:44.000 --> 00:15:46.000]  綱是一種指引
[00:15:46.000 --> 00:15:48.000]  讓人從黑暗裏面出來
[00:15:48.000 --> 00:15:53.000]  讓人從罪的捆綁裏面釋放出來
[00:15:53.000 --> 00:15:57.000]  因此耶穌對這班相信祂的初信者
[00:15:57.000 --> 00:15:59.000]  發出一個勸勉
[00:15:59.000 --> 00:16:03.000]  你們若繼續遵守我的道
[00:16:03.000 --> 00:16:05.000]  若遵守
[00:16:05.000 --> 00:16:09.000]  這個連接詞是一個假設性的性質
[00:16:09.000 --> 00:16:11.000]  有因果的成份
[00:16:11.000 --> 00:16:13.000]  即是說如果你有
[00:16:13.000 --> 00:16:15.000]  繼續遵守
[00:16:15.000 --> 00:16:17.000]  就有下面的結果
[00:16:17.000 --> 00:16:19.000]  如果你沒有
[00:16:19.000 --> 00:16:20.000]  繼續遵守
[00:16:20.000 --> 00:16:23.000]  下面的結果就不會出現
[00:16:23.000 --> 00:16:25.000]  我的道是甚麼呢?
[00:16:25.000 --> 00:16:28.000]  當然是指耶穌所說的教訓
[00:16:28.000 --> 00:16:32.000]  整本聖經記載了耶穌很多的教訓
[00:16:32.000 --> 00:16:33.000]  很多的教導
[00:16:33.000 --> 00:16:35.000]  很多的神的話語
[00:16:35.000 --> 00:16:38.000]  全部都很值得留意
[00:16:38.000 --> 00:16:41.000]  但仍然可以歸納為兩個方向
[00:16:41.000 --> 00:16:43.000]  第一
[00:16:43.000 --> 00:16:47.000]  就是回轉認罪悔改
[00:16:47.000 --> 00:16:50.000]  耶穌一開始侍奉就已經宣告了
[00:16:50.000 --> 00:16:52.000]  你們要悔改
[00:16:52.000 --> 00:16:55.000]  因為天國近了
[00:16:55.000 --> 00:16:57.000]  悔改就是知罪
[00:16:57.000 --> 00:16:59.000]  知道自己有罪
[00:16:59.000 --> 00:17:01.000]  然後才會悔改
[00:17:01.000 --> 00:17:04.000]  不知罪就不會悔改了
[00:17:04.000 --> 00:17:06.000]  也都不會認錯
[00:17:06.000 --> 00:17:09.000]  也都不知道自己已經得罪了神
[00:17:09.000 --> 00:17:12.000]  一個不認罪悔改求赦免的人
[00:17:12.000 --> 00:17:16.000]  不單止得不到神賜予他的自由
[00:17:16.000 --> 00:17:18.000]  也都會被神審判
[00:17:18.000 --> 00:17:20.000]  最終的結局
[00:17:20.000 --> 00:17:22.000]  就是沉淪
[00:17:22.000 --> 00:17:24.000]  第二就是
[00:17:24.000 --> 00:17:27.000]  盡心盡性盡義盡力愛主理的神
[00:17:27.000 --> 00:17:30.000]  其次就是愛人如己
[00:17:30.000 --> 00:17:32.000]  耶穌說這兩條誡命
[00:17:32.000 --> 00:17:35.000]  是一切律法和先知書的總綱
[00:17:35.000 --> 00:17:40.000]  一個罪人一旦被神所救贖赦免
[00:17:40.000 --> 00:17:43.000]  他的生命其實就是屬於主的
[00:17:43.000 --> 00:17:45.000]  一個屬主的人
[00:17:45.000 --> 00:17:48.000]  他不再是罪的奴隸
[00:17:48.000 --> 00:17:50.000]  一個屬於主的人
[00:17:50.000 --> 00:17:52.000]  他會心存感恩
[00:17:52.000 --> 00:17:54.000]  心裏面渴慕神
[00:17:54.000 --> 00:17:56.000]  很想被神囂觀
[00:17:56.000 --> 00:18:01.000]  栽培、牧養和建立親密的關係
[00:18:01.000 --> 00:18:03.000]  因此一個屬於主的人
[00:18:03.000 --> 00:18:10.000]  在心態上必然會盡心盡性盡義盡力去愛主
[00:18:10.000 --> 00:18:13.000]  而愛人如己
[00:18:13.000 --> 00:18:16.000]  就是一種信仰的實踐
[00:18:16.000 --> 00:18:20.000]  一種對神寬恕自己的回應方法
[00:18:20.000 --> 00:18:24.000]  神昔日寬恕和愛自己
[00:18:24.000 --> 00:18:29.000]  今日我同樣以神的愛去愛其他人
[00:18:29.000 --> 00:18:32.000]  如果沒有了這種愛神的心
[00:18:32.000 --> 00:18:36.000]  根本沒有可能有信仰的實踐
[00:18:36.000 --> 00:18:38.000]  不單沒有能力去愛人
[00:18:38.000 --> 00:18:42.000]  連愛自己都可能做不到
[00:18:42.000 --> 00:18:44.000]  所以遵守神的話
[00:18:44.000 --> 00:18:48.000]  就是指願意回轉歸向神
[00:18:48.000 --> 00:18:51.000]  在神的心意之下實踐一個
[00:18:51.000 --> 00:18:56.000]  不被罪捆綁、愛神愛人的信仰生活
[00:18:56.000 --> 00:19:01.000]  如果要得到神所賜予的自由
[00:19:01.000 --> 00:19:05.000]  就要成為一個真正的門徒
[00:19:05.000 --> 00:19:09.000]  門徒有別於一些旁觀者
[00:19:09.000 --> 00:19:13.000]  耶穌在第六章曾經對那些跟隨他的人說
[00:19:13.000 --> 00:19:16.000]  你們找我不是因為見了神蹟
[00:19:16.000 --> 00:19:20.000]  而是因為吃餅吃飽了
[00:19:20.000 --> 00:19:25.000]  這些群眾不是因為相信耶穌是神的兒子而跟隨他
[00:19:25.000 --> 00:19:29.000]  也不是因為知罪想悔改而跟隨耶穌
[00:19:29.000 --> 00:19:32.000]  而是因為耶穌能夠顯出神蹟
[00:19:32.000 --> 00:19:38.000]  供應食物滿足到他們的禱福之慾
[00:19:38.000 --> 00:19:42.000]  他們因為物慾而跟隨耶穌
[00:19:42.000 --> 00:19:46.000]  只有另一個人能夠同樣提供食物
[00:19:46.000 --> 00:19:49.000]  群眾就有可能離開耶穌
[00:19:49.000 --> 00:19:51.000]  這個不是真門徒
[00:19:51.000 --> 00:19:56.000]  這個不是真正耶穌基督的真正的跟隨者
[00:19:56.000 --> 00:19:59.000]  門徒需要完全認識耶穌的身份
[00:19:59.000 --> 00:20:01.000]  他是基督神的兒子
[00:20:01.000 --> 00:20:05.000]  是神所應許的彌賽亞
[00:20:05.000 --> 00:20:09.000]  當然我們同意耶穌是一個供應者
[00:20:09.000 --> 00:20:11.000]  但是作為一個門徒
[00:20:11.000 --> 00:20:15.000]  不應該單單因為耶穌有這個能力而跟隨他
[00:20:15.000 --> 00:20:20.000]  也不是因為耶穌能夠施行神蹟而去跟隨他
[00:20:20.000 --> 00:20:23.000]  門徒要跟隨耶穌的真正目的
[00:20:23.000 --> 00:20:26.000]  是要過一個罪得赦免
[00:20:26.000 --> 00:20:30.000]  得自由與神復和的人生
[00:20:30.000 --> 00:20:35.000]  而耶穌能夠拯救他們脫離罪的捆綁
[00:20:35.000 --> 00:20:40.000]  能夠讓他們過一個從罪裏得勝的生命
[00:20:40.000 --> 00:20:45.000]  唯有對耶穌有這種認識和依靠
[00:20:45.000 --> 00:20:48.000]  才能夠叫做真門徒
[00:20:48.000 --> 00:20:53.000]  真正的耶穌基督的跟隨者
[00:20:53.000 --> 00:20:55.000]  弟兄姊妹
[00:20:55.000 --> 00:21:00.000]  今天有很多人說我是基督徒
[00:21:00.000 --> 00:21:03.000]  很多人都宣稱自己是基督徒
[00:21:03.000 --> 00:21:05.000]  不過我們要認識
[00:21:05.000 --> 00:21:07.000]  要真正去審視一下
[00:21:07.000 --> 00:21:10.000]  他們信仰的核心是甚麼
[00:21:10.000 --> 00:21:13.000]  縱然他們說是一個基督徒
[00:21:13.000 --> 00:21:17.000]  如果他們信耶穌只是想滿足自己的需要
[00:21:17.000 --> 00:21:22.000]  又或者只是追求一種自我感覺良好的宗教活動
[00:21:22.000 --> 00:21:26.000]  他們只是想獲得利益而不願意付出
[00:21:26.000 --> 00:21:32.000]  這種基督徒和真正的耶穌基督的跟隨者
[00:21:32.000 --> 00:21:35.000]  是有很大很大的分別
[00:21:35.000 --> 00:21:39.000]  因為他們仍然被那種私慾所捆綁
[00:21:39.000 --> 00:21:44.000]  他們仍然未得到真正的自由
[00:21:44.000 --> 00:21:49.000]  我們需要繼續跟他們講傳信仰的核心
[00:21:49.000 --> 00:21:53.000]  他們仍然需要在神的道裏紮根和成長
[00:21:53.000 --> 00:21:58.000]  然後才真正得到釋放和自由
