
[00:00:00.000 --> 00:00:03.120]  我們聽神話與支持我上一齊祈禱
[00:02:57.600 --> 00:03:00.600]  第一 就是超越界限
[00:03:00.600 --> 00:03:02.600]  你剛才讀第二節的時候
[00:03:02.600 --> 00:03:04.600]  發覺馬其頓宗教會
[00:03:04.600 --> 00:03:06.600]  馬其頓宗教會包括
[00:03:06.600 --> 00:03:08.600]  這個菲律比教會、貼薩羅尼加教會
[00:03:08.600 --> 00:03:10.600]  和這個比利亞教會
[00:03:10.600 --> 00:03:15.600]  如果你查考貼薩羅尼加前書的一二三章
[00:03:15.600 --> 00:03:17.600]  或者菲律比書的第一章
[00:03:17.600 --> 00:03:19.600]  你會發現這些教會
[00:03:19.600 --> 00:03:21.600]  不是一間二間富有的教會
[00:03:21.600 --> 00:03:26.600]  全部是極困難、迫不還難
[00:03:26.600 --> 00:03:29.600]  剛才你讀到的 極窮的教會
[00:03:29.600 --> 00:03:31.600]  但奇妙的是
[00:03:31.600 --> 00:03:32.600]  你看這個powerpoint
[00:03:32.600 --> 00:03:34.600]  跟我們常識是很不同的
[00:03:34.600 --> 00:03:37.600]  即是你又窮又困難
[00:03:37.600 --> 00:03:40.600]  但卻捐出去的客外的口
[00:03:40.600 --> 00:03:43.600]  滿足又是快樂
[00:03:43.600 --> 00:03:45.600]  這裡可以看到一個重點
[00:03:45.600 --> 00:03:47.600]  原來馬其頓宗教會
[00:03:47.600 --> 00:03:50.600]  雖然他們的條件是很有限制
[00:03:50.600 --> 00:03:53.600]  但他們沒有因為條件的限制
[00:03:53.600 --> 00:03:58.600]  而阻礙了他們做上帝要他們做的工作
[00:03:58.600 --> 00:03:59.600]  弟兄姊妹
[00:03:59.600 --> 00:04:01.600]  這裡給我們一個很好的提醒
[00:04:01.600 --> 00:04:03.600]  第一 很明顯這裡說明
[00:04:03.600 --> 00:04:05.600]  原來你願不願意捐獻
[00:04:05.600 --> 00:04:07.600]  這個捐獻當然不單止是金錢
[00:04:07.600 --> 00:04:09.600]  如果你看奉獻的意義
[00:04:09.600 --> 00:04:12.600]  還有你的能力、你的才幹、你的金錢
[00:04:12.600 --> 00:04:14.600]  你願不願意捐獻呢
[00:04:14.600 --> 00:04:16.600]  願不願意獻給神、獻給人呢
[00:04:16.600 --> 00:04:19.600]  不關你有沒有錢的事
[00:04:19.600 --> 00:04:21.600]  你富有也可以不做
[00:04:21.600 --> 00:04:24.600]  如果你不是按神的心意的時候
[00:04:24.600 --> 00:04:27.600]  但窮的時候也能做到
[00:04:27.600 --> 00:04:29.600]  這個就是超越界限
[00:04:29.600 --> 00:04:30.600]  可能你會問
[00:04:30.600 --> 00:04:32.600]  為什麼馬其頓宗教會這麼厲害呢
[00:04:32.600 --> 00:04:34.600]  其實他們不是厲害
[00:04:34.600 --> 00:04:35.600]  而是很簡單
[00:04:35.600 --> 00:04:39.600]  他們看的不是自己的不足
[00:04:39.600 --> 00:04:40.600]  自己的困難
[00:04:40.600 --> 00:04:43.600]  他們看的是從上主而來的恩典
[00:04:43.600 --> 00:04:45.600]  所以他們超越了兩個界限
[00:04:45.600 --> 00:04:48.600]  第一 超越了地域的界限
[00:04:48.600 --> 00:04:51.600]  馬其頓宗教會是外邦教會
[00:04:51.600 --> 00:04:56.600]  他們竟然可以周濟利老院的耶路撒冷貧窮的聖徒
[00:04:56.600 --> 00:04:58.600]  外邦教會
[00:04:58.600 --> 00:05:00.600]  還有那些聖徒你遇到他們就不能回報你
[00:05:00.600 --> 00:05:02.600]  因為山長水遠
[00:05:02.600 --> 00:05:05.600]  第二 超越了自己條件的限制
[00:05:05.600 --> 00:05:10.600]  剛才說他們在極大的撕裂和極度貧窮的裡面
[00:05:10.600 --> 00:05:14.600]  但他們依然願意幫助有需要的人
[00:05:14.600 --> 00:05:16.600]  你剛才第三節看到
[00:05:16.600 --> 00:05:18.600]  他們不單單是按自己的力量
[00:05:18.600 --> 00:05:21.600]  甚至超過自己的力量
[00:05:21.600 --> 00:05:23.600]  這個值得我們反思
[00:05:23.600 --> 00:05:26.600]  很多時候無論我在神學院教課
[00:05:26.600 --> 00:05:28.600]  或者去到不同教會
[00:05:28.600 --> 00:05:31.600]  分享關於關懷弱勢貧窮社關的時候
[00:05:31.600 --> 00:05:34.600]  其實大家都有很多的迷思
[00:05:34.600 --> 00:05:37.600]  這些迷思很多時候都在界限裡面
[00:05:37.600 --> 00:05:39.600]  例如有些小的教會就說
[00:05:39.600 --> 00:05:41.600]  牧師我們教會人又少
[00:05:41.600 --> 00:05:43.600]  又沒有資源又沒有錢
[00:05:43.600 --> 00:05:45.600]  我自己都顧不來
[00:05:45.600 --> 00:05:47.600]  怎樣顧人家
[00:05:47.600 --> 00:05:49.600]  但相反我去到一些巨型教會
[00:05:49.600 --> 00:05:51.600]  座堂式的大教會
[00:05:51.600 --> 00:05:53.600]  又有弟兄姊妹說我們教會有很多活動
[00:05:53.600 --> 00:05:55.600]  又要做這個又要做那個
[00:05:55.600 --> 00:05:58.600]  第二我們那區沒有貧窮人
[00:05:58.600 --> 00:06:00.600]  我們接觸不到
[00:06:00.600 --> 00:06:04.600]  但我們很多時候專注在我們的界限裡面
[00:06:04.600 --> 00:06:06.600]  我舉個例子給你聽
[00:06:06.600 --> 00:06:09.600]  我的教會在旺角大角咀附近
[00:06:09.600 --> 00:06:11.600]  另一間教會就在上水
[00:06:11.600 --> 00:06:15.600]  旺角我是八年前開始去到那裡做社區服務
[00:06:15.600 --> 00:06:17.600]  做他們的堂主任
[00:06:17.600 --> 00:06:21.600]  當時教會只有五十人
[00:06:21.600 --> 00:06:23.600]  中產教會
[00:06:23.600 --> 00:06:24.600]  全部都是
[00:06:24.600 --> 00:06:25.600]  進去的都是中產
[00:06:25.600 --> 00:06:26.600]  其實我就是一個信主
[00:06:26.600 --> 00:06:28.600]  所以我未做傳達人之前
[00:06:28.600 --> 00:06:29.600]  我都是在商界做
[00:06:29.600 --> 00:06:31.600]  我都是中產之一
[00:06:31.600 --> 00:06:33.600]  大家又覺得OK的
[00:06:33.600 --> 00:06:35.600]  我們有七千呎地方
[00:06:35.600 --> 00:06:37.600]  五十人自己人
[00:06:37.600 --> 00:06:39.600]  每個主日我經常都說
[00:06:39.600 --> 00:06:41.600]  我們的信徒就是主日信徒
[00:06:41.600 --> 00:06:42.600]  不是主日都多了
[00:06:42.600 --> 00:06:43.600]  主日上午信徒
[00:06:43.600 --> 00:06:45.600]  因為下午去喝茶
[00:06:45.600 --> 00:06:48.600]  一至六好像信仰跟你沒有什麼關係
[00:06:48.600 --> 00:06:50.600]  當時我自己也是
[00:06:50.600 --> 00:06:54.600]  決定尋求到意象
[00:06:54.600 --> 00:06:56.600]  很感恩上帝給意象我
[00:06:56.600 --> 00:06:57.600]  要做社區工作
[00:06:57.600 --> 00:06:58.600]  要服侍貧窮人
[00:06:58.600 --> 00:07:00.600]  這個本為上帝的命令
[00:07:00.600 --> 00:07:02.600]  我當時和堂位執事開會的時候
[00:07:02.600 --> 00:07:04.600]  大家就在那裡談
[00:07:04.600 --> 00:07:06.600]  錢是有點少
[00:07:06.600 --> 00:07:07.600]  但都OK的
[00:07:07.600 --> 00:07:08.600]  因為我們自置物業
[00:07:08.600 --> 00:07:10.600]  做不到的
[00:07:10.600 --> 00:07:12.600]  但經過祈禱之後
[00:07:12.600 --> 00:07:13.600]  我們決定做一件事
[00:07:13.600 --> 00:07:16.600]  就是先放下計數機
[00:07:16.600 --> 00:07:18.600]  很多時候教會
[00:07:18.600 --> 00:07:19.600]  做很多工作
[00:07:19.600 --> 00:07:21.600]  或者我們自己做很多工作
[00:07:21.600 --> 00:07:22.600]  我們都會去計算
[00:07:22.600 --> 00:07:25.600]  我不反對初步的評估
[00:07:25.600 --> 00:07:28.600]  但營運教會不是要看KPI
[00:07:28.600 --> 00:07:30.600]  不是要計P&L
[00:07:30.600 --> 00:07:32.600]  還有計數機裡面有一個按鈕
[00:07:32.600 --> 00:07:34.600]  這個按鈕是沒有的
[00:07:34.600 --> 00:07:36.600]  是上帝的恩典
[00:07:36.600 --> 00:07:39.600]  往往我們願意跟從上帝
[00:07:39.600 --> 00:07:41.600]  給我們的使命去做的時候
[00:07:41.600 --> 00:07:43.600]  其實五餅二魚的神蹟
[00:07:43.600 --> 00:07:45.600]  可以天天發生
[00:07:45.600 --> 00:07:47.600]  不要想著在聖經才有
[00:07:47.600 --> 00:07:49.600]  好像現在疫情
[00:07:49.600 --> 00:07:50.600]  我舉個例子
[00:07:50.600 --> 00:07:52.600]  剛才我說我們最初四五十人
[00:07:52.600 --> 00:07:54.600]  很難做
[00:07:54.600 --> 00:07:56.600]  在疫情到現在
[00:07:56.600 --> 00:07:58.600]  我們在服侍整個油尖旺區
[00:07:58.600 --> 00:08:00.600]  總共超過三千人
[00:08:00.600 --> 00:08:02.600]  在第五波的疫情
[00:08:02.600 --> 00:08:05.600]  我們只是每天派發的物資
[00:08:05.600 --> 00:08:07.600]  特別是藥物
[00:08:07.600 --> 00:08:09.600]  檢測棒
[00:08:09.600 --> 00:08:12.600]  我們每個星期派四萬支檢測棒
[00:08:12.600 --> 00:08:15.600]  最初我記得其中一個例子
[00:08:15.600 --> 00:08:17.600]  就是第五波疫情一開始的時候
[00:08:17.600 --> 00:08:19.600]  街坊很無助
[00:08:19.600 --> 00:08:21.600]  我就跟同工一起祈禱
[00:08:21.600 --> 00:08:23.600]  有什麼可以做呢
[00:08:23.600 --> 00:08:25.600]  我突然想不如我們開一條24小時熱線
[00:08:25.600 --> 00:08:27.600]  然後我的同工說
[00:08:27.600 --> 00:08:28.600]  你神經病的牧師
[00:08:28.600 --> 00:08:30.600]  你再聽聽吧
[00:08:30.600 --> 00:08:31.600]  隨時會打爆的
[00:08:31.600 --> 00:08:33.600]  政府都不敢聽
[00:08:33.600 --> 00:08:35.600]  24小時熱線
[00:08:35.600 --> 00:08:37.600]  但我回想你們的經文
[00:08:37.600 --> 00:08:39.600]  我們不行
[00:08:39.600 --> 00:08:40.600]  不代表上帝不行
[00:08:40.600 --> 00:08:42.600]  我們真的開了24小時熱線
[00:08:42.600 --> 00:08:45.600]  我們每天的熱線超過三四百人打電話來
[00:08:45.600 --> 00:08:47.600]  所以我們很短時間
[00:08:47.600 --> 00:08:49.600]  最緊張的三個星期時間
[00:08:49.600 --> 00:08:51.600]  我們服侍了六百個確診戶
[00:08:51.600 --> 00:08:53.600]  我們無接觸
[00:08:53.600 --> 00:08:55.600]  配送給夜區
[00:08:55.600 --> 00:08:56.600]  當他很無助
[00:08:56.600 --> 00:08:58.600]  他中途有一個電話半夜十二點多打來
[00:08:58.600 --> 00:09:00.600]  哭了一個媽媽告訴他要自殺
[00:09:00.600 --> 00:09:01.600]  我說什麼事
[00:09:01.600 --> 00:09:02.600]  原來是一個單親媽媽
[00:09:02.600 --> 00:09:03.600]  在一個劏房裏面
[00:09:03.600 --> 00:09:04.600]  她住尾房
[00:09:04.600 --> 00:09:05.600]  七間房
[00:09:05.600 --> 00:09:06.600]  她最下間中
[00:09:06.600 --> 00:09:08.600]  她的小朋友
[00:09:08.600 --> 00:09:09.600]  未夠一歲
[00:09:09.600 --> 00:09:11.600]  當時燒到四十多度
[00:09:11.600 --> 00:09:13.600]  不敢去醫院
[00:09:13.600 --> 00:09:14.600]  因為看了新聞多
[00:09:14.600 --> 00:09:15.600]  負面
[00:09:15.600 --> 00:09:16.600]  不敢去
[00:09:16.600 --> 00:09:17.600]  又不知道怎樣降溫
[00:09:17.600 --> 00:09:18.600]  她又沒有這樣的常識
[00:09:18.600 --> 00:09:19.600]  她打電話來
[00:09:19.600 --> 00:09:21.600]  我當然鼓勵她
[00:09:21.600 --> 00:09:22.600]  一定要召救護車
[00:09:22.600 --> 00:09:23.600]  一定要入院
[00:09:23.600 --> 00:09:24.600]  但我們現在給你一些方法
[00:09:24.600 --> 00:09:26.600]  你先跟小朋友降溫
[00:09:26.600 --> 00:09:29.600]  結果她召了三個小時救護車
[00:09:29.600 --> 00:09:30.600]  但那三個小時
[00:09:30.600 --> 00:09:32.600]  我只為她祈禱
[00:09:32.600 --> 00:09:34.600]  看看有沒有什麼可以幫她
[00:09:34.600 --> 00:09:35.600]  教她怎樣降溫
[00:09:35.600 --> 00:09:36.600]  我很記得
[00:09:36.600 --> 00:09:38.600]  第二天她打電話給我們
[00:09:38.600 --> 00:09:39.600]  她說謝謝你們
[00:09:39.600 --> 00:09:41.600]  那晚我睡得很平安
[00:09:41.600 --> 00:09:43.600]  我雖然知道
[00:09:43.600 --> 00:09:45.600]  擔心自己的女兒
[00:09:45.600 --> 00:09:46.600]  但感恩就是
[00:09:46.600 --> 00:09:49.600]  因為你們接了我一個電話
[00:09:49.600 --> 00:09:50.600]  很多時候
[00:09:50.600 --> 00:09:51.600]  我們很看著自己
[00:09:51.600 --> 00:09:52.600]  有什麼做不到
[00:09:52.600 --> 00:09:54.600]  我們的能力有多少
[00:09:54.600 --> 00:09:56.600]  但我們卻沒有看著
[00:09:56.600 --> 00:09:59.600]  上帝的恩典和供應
[00:09:59.600 --> 00:10:03.600]  有沒有記得聖經裡的撒瑪利亞人
[00:10:03.600 --> 00:10:06.600]  有一個被打得半死的
[00:10:06.600 --> 00:10:08.600]  你想想撒瑪利亞人
[00:10:08.600 --> 00:10:09.600]  當然危險
[00:10:09.600 --> 00:10:10.600]  第一走過去
[00:10:10.600 --> 00:10:12.600]  又不知道他是不是碰瓷黨
[00:10:12.600 --> 00:10:14.600]  黃色的整個人
[00:10:14.600 --> 00:10:15.600]  他沒有理會
[00:10:15.600 --> 00:10:18.600]  不單他沒有看當時環境安不安全
[00:10:18.600 --> 00:10:20.600]  他就去照顧她
[00:10:20.600 --> 00:10:21.600]  幫她包紮傷口
[00:10:21.600 --> 00:10:23.600]  他不單盡自己的能力
[00:10:23.600 --> 00:10:25.600]  甚至過於自己的能力
[00:10:25.600 --> 00:10:27.600]  把她扔到自己的生畜裡
[00:10:27.600 --> 00:10:28.600]  帶她去旅館
[00:10:28.600 --> 00:10:30.600]  放下錢還怕不夠
[00:10:30.600 --> 00:10:32.600]  第二天回來再結帳
[00:10:32.600 --> 00:10:34.600]  我們今天行不行呢
[00:10:34.600 --> 00:10:36.600]  要講這個比喻給我們聽
[00:10:36.600 --> 00:10:39.600]  是不是就只是一個故事那麼簡單
[00:10:39.600 --> 00:10:41.600]  還是這件事可以影響你的生命呢
[00:10:41.600 --> 00:10:42.600]  弟兄姊妹
[00:10:42.600 --> 00:10:43.600]  當你看見的時候
[00:10:43.600 --> 00:10:45.600]  你動了持心
[00:10:45.600 --> 00:10:47.600]  你是不是願意做呢
[00:10:47.600 --> 00:10:49.600]  大家都知道疫情很嚴峻
[00:10:49.600 --> 00:10:51.600]  但我們做了些什麼呢
[00:10:51.600 --> 00:10:53.600]  值得我們去思想
[00:10:53.600 --> 00:10:55.600]  第二點
[00:10:55.600 --> 00:10:57.600]  一個屬靈的原則
[00:10:57.600 --> 00:11:03.600]  就是要甘心樂意
[00:11:03.600 --> 00:11:05.600]  在第三到第四節
[00:11:05.600 --> 00:11:07.600]  愛心另一個原則
[00:11:07.600 --> 00:11:08.600]  就是要甘心樂意
[00:11:08.600 --> 00:11:09.600]  自願的
[00:11:09.600 --> 00:11:11.600]  你不是為了得到世上的好處
[00:11:11.600 --> 00:11:14.600]  你不是因為有目的性
[00:11:14.600 --> 00:11:16.600]  要別人稱讚我
[00:11:16.600 --> 00:11:20.600]  我希望出名一點
[00:11:20.600 --> 00:11:22.600]  你看馬其頓教會
[00:11:22.600 --> 00:11:25.600]  他求保羅
[00:11:25.600 --> 00:11:29.600]  要在供給聖徒上有份
[00:11:29.600 --> 00:11:31.600]  做善事都要求
[00:11:31.600 --> 00:11:32.600]  你讓我做吧
[00:11:32.600 --> 00:11:34.600]  求求你吧
[00:11:34.600 --> 00:11:35.600]  我們是不是這樣呢
[00:11:35.600 --> 00:11:37.600]  還是叫你都不動呢
[00:11:37.600 --> 00:11:39.600]  為什麼我們基督徒
[00:11:39.600 --> 00:11:42.600]  能夠去愛一些你覺得不可愛的人
[00:11:42.600 --> 00:11:44.600]  我為什麼能夠超越界限
[00:11:44.600 --> 00:11:46.600]  我為什麼可以如此無私的奉獻
[00:11:46.600 --> 00:11:48.600]  其實很簡單
[00:11:48.600 --> 00:11:51.600]  是因為你願意做一個動作
[00:11:51.600 --> 00:11:53.600]  為什麼你能夠甘心樂意呢
[00:11:53.600 --> 00:11:54.600]  很簡單
[00:11:54.600 --> 00:11:56.600]  就是跟著這個
[00:11:56.600 --> 00:11:58.600]  就是你先奉獻給主
[00:11:58.600 --> 00:12:00.600]  接著第五節就說了
[00:12:00.600 --> 00:12:02.600]  因為我們基督徒
[00:12:02.600 --> 00:12:04.600]  之所以甘心樂意的奉獻
[00:12:04.600 --> 00:12:06.600]  不是因為我們有多聰明
[00:12:06.600 --> 00:12:07.600]  我們多愛人
[00:12:07.600 --> 00:12:10.600]  是因為我們知道按神的旨意
[00:12:10.600 --> 00:12:12.600]  我們先將自己獻上給主
[00:12:12.600 --> 00:12:16.600]  從神而來我們自然有這個力量
[00:12:16.600 --> 00:12:18.600]  一個真正願意將自己
[00:12:18.600 --> 00:12:20.600]  完全奉獻給主的人
[00:12:20.600 --> 00:12:23.600]  你就明白當你服侍一個小子的時候
[00:12:23.600 --> 00:12:26.600]  就是在服侍我們主耶穌身上
[00:12:26.600 --> 00:12:28.600]  這段經文應該很熟悉
[00:12:28.600 --> 00:12:29.600]  大家都記得
[00:12:29.600 --> 00:12:30.600]  我實在告訴你們
[00:12:30.600 --> 00:12:33.600]  這些事你們既作在我
[00:12:33.600 --> 00:12:35.600]  這弟兄中最少一個身上
[00:12:35.600 --> 00:12:38.600]  就是作在我身上了
[00:12:38.600 --> 00:12:40.600]  當你願意走進社區
[00:12:40.600 --> 00:12:42.600]  去關心有需要的人
[00:12:42.600 --> 00:12:44.600]  照顧弱勢
[00:12:44.600 --> 00:12:45.600]  照顧孤寡貧窮
[00:12:45.600 --> 00:12:48.600]  其實這個是不能選擇做還是不做的
[00:12:48.600 --> 00:12:49.600]  弟兄姊妹
[00:12:49.600 --> 00:12:50.600]  是不能選擇的嗎?
[00:12:50.600 --> 00:12:51.600]  沒有的
[00:12:51.600 --> 00:12:52.600]  很簡單
[00:12:52.600 --> 00:12:54.600]  你今天回來主日崇拜
[00:12:54.600 --> 00:12:56.600]  你用不著選擇做不做?
[00:12:56.600 --> 00:12:58.600]  其實本是上帝的命令
[00:12:58.600 --> 00:12:59.600]  有時候我跟弟兄姊妹
[00:12:59.600 --> 00:13:01.600]  最初我教會的時候
[00:13:01.600 --> 00:13:02.600]  鼓勵弟兄姊妹出社區
[00:13:02.600 --> 00:13:03.600]  弟兄姊妹最厲害
[00:13:03.600 --> 00:13:05.600]  通常有一招一定適用
[00:13:05.600 --> 00:13:07.600]  就是我先祈禱
[00:13:07.600 --> 00:13:11.600]  我不反對你祈禱
[00:13:11.600 --> 00:13:12.600]  真的
[00:13:12.600 --> 00:13:14.600]  不過不是祈禱做不做
[00:13:14.600 --> 00:13:15.600]  是祈禱怎樣做
[00:13:15.600 --> 00:13:16.600]  上帝怎樣使用你
[00:13:16.600 --> 00:13:18.600]  用你那方面的恩賜
[00:13:18.600 --> 00:13:20.600]  去服侍什麼群體
[00:13:20.600 --> 00:13:21.600]  而不是祈禱做不做
[00:13:21.600 --> 00:13:23.600]  你回主日崇拜不用祈禱
[00:13:23.600 --> 00:13:25.600]  我今天剛剛時辰回來
[00:13:25.600 --> 00:13:28.600]  因為這個本是上帝的命令
[00:13:28.600 --> 00:13:31.600]  上帝的心意
[00:13:31.600 --> 00:13:34.600]  是要照顧有需要的人
[00:13:34.600 --> 00:13:37.600]  愛神愛人
[00:13:37.600 --> 00:13:38.600]  很重要
[00:13:38.600 --> 00:13:41.600]  我們的愛千萬不要留於
[00:13:41.600 --> 00:13:43.600]  只有嘴巴
[00:13:43.600 --> 00:13:45.600]  有時候我們的愛只有嘴巴
[00:13:45.600 --> 00:13:46.600]  弟兄姊妹
[00:13:46.600 --> 00:13:48.600]  我們唱詩經常這樣唱
[00:13:48.600 --> 00:13:51.600]  將身體獻上當作活祭
[00:13:51.600 --> 00:13:53.600]  如果你願意將身體獻上
[00:13:53.600 --> 00:13:55.600]  給神使用的時候
[00:13:55.600 --> 00:13:58.600]  你就會好像馬其頓宗教會一樣
[00:13:58.600 --> 00:14:01.600]  希望有這個粉
[00:14:01.600 --> 00:14:03.600]  就是在照顧人有需要的時候
[00:14:03.600 --> 00:14:04.600]  你有這個粉
[00:14:04.600 --> 00:14:05.600]  你有這個渴望嗎
[00:14:05.600 --> 00:14:07.600]  還是覺得不要搞我
[00:14:07.600 --> 00:14:09.600]  不太關我事
[00:14:09.600 --> 00:14:13.600]  當神說我可以差遣誰
[00:14:13.600 --> 00:14:15.600]  誰肯為我去的時候
[00:14:15.600 --> 00:14:17.600]  你怎樣回應呢
[00:14:17.600 --> 00:14:19.600]  神啊請差遣他
[00:14:19.600 --> 00:14:20.600]  首歌是這樣唱的
[00:14:20.600 --> 00:14:21.600]  我旁邊那個
[00:14:21.600 --> 00:14:23.600]  你千萬不要搞我
[00:14:23.600 --> 00:14:25.600]  願弟兄姊妹
[00:14:25.600 --> 00:14:28.600]  順你的靈都復興你們
[00:14:28.600 --> 00:14:29.600]  我們每一次去做上帝
[00:14:29.600 --> 00:14:30.600]  要我們做的工作
[00:14:30.600 --> 00:14:32.600]  無論是服侍
[00:14:32.600 --> 00:14:34.600]  無論是教會裡服侍
[00:14:34.600 --> 00:14:36.600]  無論是服侍其他的教會
[00:14:36.600 --> 00:14:38.600]  我們有個one church的概念
[00:14:38.600 --> 00:14:39.600]  無論是服侍其他的教會
[00:14:39.600 --> 00:14:40.600]  服侍機構
[00:14:40.600 --> 00:14:41.600]  服侍街坊
[00:14:41.600 --> 00:14:42.600]  服侍有需要的人
[00:14:42.600 --> 00:14:44.600]  你都應該甘心樂意
[00:14:44.600 --> 00:14:47.600]  而且每個人都渴望有粉
[00:14:47.600 --> 00:14:50.600]  千萬不要做一個主日上午的信徒
[00:14:50.600 --> 00:14:51.600]  所以第一點裡
[00:14:51.600 --> 00:14:54.600]  我想大家有兩個思想
[00:14:54.600 --> 00:14:55.600]  第一
[00:14:55.600 --> 00:14:58.600]  你專注在困難裡
[00:14:58.600 --> 00:15:02.600]  還是單單依靠上帝的恩典
[00:15:02.600 --> 00:15:04.600]  你拿著計數機
[00:15:04.600 --> 00:15:07.600]  還是你深信神有供應
[00:15:07.600 --> 00:15:08.600]  第二
[00:15:08.600 --> 00:15:10.600]  你願意超越自己的界限
[00:15:10.600 --> 00:15:14.600]  甘心樂意的愛神愛人
[00:15:14.600 --> 00:15:16.600]  第二點
[00:15:16.600 --> 00:15:18.600]  我想請大家讀
[00:15:18.600 --> 00:15:20.600]  因為我發現我又老花又近視
[00:15:20.600 --> 00:15:22.600]  我完全看不到part point
[00:15:22.600 --> 00:15:23.600]  請大家讀
[00:15:23.600 --> 00:15:25.600]  第六到第八節預備起
[00:15:25.600 --> 00:15:27.600]  (教會暫停會議)
[00:15:28.600 --> 00:15:30.600]  (教會暫停會議)
[00:15:30.600 --> 00:15:58.600]  (教會暫停會議)
[00:15:58.600 --> 00:16:01.600]  這裡提到愛心的實在
[00:16:01.600 --> 00:16:03.600]  什麼是愛心的實在呢?
[00:16:03.600 --> 00:16:06.600]  哥林多教會大家都知道
[00:16:06.600 --> 00:16:07.600]  他們真的有各樣的恩賜
[00:16:07.600 --> 00:16:09.600]  厲害到不得了
