
[00:00:00.000 --> 00:00:02.360]  好的 弟兄姊妹晚安
[00:06:24.160 --> 00:06:26.160]  留心地看
[00:06:26.160 --> 00:06:28.160]  現在是以私恩
[00:06:28.160 --> 00:06:30.160]  因為監察
[00:06:30.160 --> 00:06:32.160]  監察他們的困苦
[00:06:32.160 --> 00:06:34.160]  低頭下拜
[00:06:34.160 --> 00:06:38.160]  很漂亮的一個開局
[00:06:38.160 --> 00:06:40.160]  整個以色列的官長
[00:06:40.160 --> 00:06:45.160]  真是有民間的首領集體
[00:06:45.160 --> 00:06:47.160]  來到摩西亞倫的面前
[00:06:47.160 --> 00:06:49.160]  聽到這一番說話
[00:06:49.160 --> 00:06:51.160]  神現在眷顧我們
[00:06:51.160 --> 00:06:54.160]  神現在監察我們的困苦
[00:06:54.160 --> 00:06:58.160]  知道我們現在是受很大的壓迫
[00:06:58.160 --> 00:07:02.160]  現在我們就要準備神的拯救
[00:07:02.160 --> 00:07:05.160]  大家可能真的看著
[00:07:05.160 --> 00:07:08.160]  什麼時候摩西進去見法老
[00:07:08.160 --> 00:07:10.160]  行神蹟
[00:07:10.160 --> 00:07:13.160]  令到法老都順服下來
[00:07:13.160 --> 00:07:16.160]  或者有很好的談判的籌碼
[00:07:16.160 --> 00:07:18.160]  諸如此類
[00:07:18.160 --> 00:07:20.160]  百姓想到的
[00:07:20.160 --> 00:07:24.160]  可能都是人間上面的對策
[00:07:24.160 --> 00:07:26.160]  博弈等等
[00:07:26.160 --> 00:07:28.160]  所以我們記住
[00:07:28.160 --> 00:07:31.160]  這裏作者都很戲劇性
[00:07:31.160 --> 00:07:33.160]  很有趣地
[00:07:33.160 --> 00:07:35.160]  神的監察
[00:07:35.160 --> 00:07:39.160]  接著由以色列的官長
[00:07:39.160 --> 00:07:41.160]  很快揭一揭更好
[00:07:41.160 --> 00:07:45.160]  就是第五章近尾的二十一節
[00:07:45.160 --> 00:07:48.160]  當有困難
[00:07:48.160 --> 00:07:51.160]  很實在埋身
[00:07:51.160 --> 00:07:54.160]  就是埃及的公頭
[00:07:54.160 --> 00:07:57.160]  和以色列的公頭
[00:07:57.160 --> 00:08:04.160]  用很嚴厲的說話
[00:08:04.160 --> 00:08:08.160]  來壓迫這些公頭
[00:08:08.160 --> 00:08:10.160]  要他們回去
[00:08:10.160 --> 00:08:12.160]  吩咐自己的百姓
[00:08:12.160 --> 00:08:14.160]  要來自己找草
[00:08:14.160 --> 00:08:18.160]  來製造磚
[00:08:18.160 --> 00:08:21.160]  所以這裏告訴我們
[00:08:21.160 --> 00:08:23.160]  第十九節
[00:08:23.160 --> 00:08:25.160]  以色列人的官長聽說
[00:08:25.160 --> 00:08:28.160]  你們每天作磚的工作
[00:08:28.160 --> 00:08:30.160]  一點不可減少
[00:08:30.160 --> 00:08:33.160]  就知道是遭遇禍患了
[00:08:33.160 --> 00:08:35.160]  他們來了
[00:08:35.160 --> 00:08:36.160]  法老出來
[00:08:36.160 --> 00:08:39.160]  正遇見摩西亞倫站在對面
[00:08:39.160 --> 00:08:42.160]  即是摩西亞倫一直等待
[00:08:42.160 --> 00:08:45.160]  即是這次不召見摩西亞倫
[00:08:45.160 --> 00:08:47.160]  而是召見那些官長
[00:08:47.160 --> 00:08:49.160]  其實應該說那些官長
[00:08:49.160 --> 00:08:51.160]  自己主動希望求和
[00:08:51.160 --> 00:08:55.160]  希望化解這次這樣的危機
[00:08:55.160 --> 00:08:59.160]  但是一面一鼻子的灰
[00:08:59.160 --> 00:09:02.160]  在皇宮出來的時候
[00:09:02.160 --> 00:09:05.160]  剛好見到摩西亞倫
[00:09:05.160 --> 00:09:06.160]  其實就站在對面了
[00:09:06.160 --> 00:09:08.160]  第二十一節
[00:09:08.160 --> 00:09:13.160]  向他們說願耶和華監察你們
[00:09:13.160 --> 00:09:15.160]  施行判斷
[00:09:15.160 --> 00:09:20.160]  因你們使我們在法老和他神僕的面前
[00:09:20.160 --> 00:09:22.160]  有了臭名
[00:09:22.160 --> 00:09:25.160]  將刀遞在他們手中
[00:09:25.160 --> 00:09:27.160]  殺我們
[00:09:27.160 --> 00:09:30.160]  一個這麼大的逆轉
[00:09:30.160 --> 00:09:34.160]  而這個逆轉居然是由自己人
[00:09:34.160 --> 00:09:36.160]  自己的官長
[00:09:36.160 --> 00:09:39.160]  自己因為小小的挫折
[00:09:39.160 --> 00:09:41.160]  其實剛剛交手
[00:09:41.160 --> 00:09:46.160]  和法老就即刻遷怒於摩西亞倫
[00:09:46.160 --> 00:09:49.160]  所以這裡你可以想像得到
[00:09:49.160 --> 00:09:53.160]  那個本來是眷顧、監察
[00:09:53.160 --> 00:09:56.160]  即是說神現在的時間到
[00:09:56.160 --> 00:09:57.160]  祝福我們
[00:09:57.160 --> 00:10:02.160]  帶領我們離開那個困苦
[00:10:02.160 --> 00:10:05.160]  重點是回到神的應許之地
[00:10:05.160 --> 00:10:08.160]  是神在列祖
[00:10:08.160 --> 00:10:11.160]  來應許阿伯拉罕的時間
[00:10:11.160 --> 00:10:14.160]  所以對官長來說
[00:10:14.160 --> 00:10:16.160]  他們一面對這些困難
[00:10:16.160 --> 00:10:19.160]  就立即就起了一個異心
[00:10:19.160 --> 00:10:21.160]  所以他們起初的信
[00:10:21.160 --> 00:10:23.160]  其實真是半信半疑
[00:10:23.160 --> 00:10:26.160]  姑且看看怎樣
[00:10:26.160 --> 00:10:28.160]  看看怎樣的狀況
[00:10:28.160 --> 00:10:30.160]  其實不是真的信心
[00:10:30.160 --> 00:10:33.160]  所以摩西亞倫
[00:10:33.160 --> 00:10:36.160]  可能這次的這盤冷水
[00:10:36.160 --> 00:10:39.160]  其實都頗甘的、頗硬的
[00:10:39.160 --> 00:10:42.160]  所以如果內心的質素
[00:10:42.160 --> 00:10:44.160]  不是真是依靠神
[00:10:44.160 --> 00:10:46.160]  不是真是尋求神的榮耀
[00:10:46.160 --> 00:10:49.160]  其實就很容易會灰心
[00:10:49.160 --> 00:10:51.160]  受傷
[00:10:51.160 --> 00:10:54.160]  很多時候那個
[00:10:54.160 --> 00:10:56.160]  開開心心服侍
[00:10:56.160 --> 00:10:59.160]  灰灰心心地離開
[00:10:59.160 --> 00:11:01.160]  都屢見不鮮
[00:11:01.160 --> 00:11:03.160]  在侍奉的行列裏面
[00:11:03.160 --> 00:11:05.160]  所以我們就要
[00:11:05.160 --> 00:11:07.160]  從這一大段聖經
[00:11:07.160 --> 00:11:09.160]  我們就開始了
[00:11:09.160 --> 00:11:11.160]  所以那個源初
[00:11:11.160 --> 00:11:13.160]  就是摩西已經得到
[00:11:13.160 --> 00:11:15.160]  百姓的首肯了
[00:11:15.160 --> 00:11:17.160]  好啊!神祝福我們
[00:11:17.160 --> 00:11:19.160]  眷顧我們
[00:11:19.160 --> 00:11:21.160]  摩西亞倫你就代表我們
[00:11:21.160 --> 00:11:23.160]  全個民族
[00:11:23.160 --> 00:11:25.160]  來跟法老去說
[00:11:25.160 --> 00:11:27.160]  用你的口才
[00:11:27.160 --> 00:11:29.160]  用你的過去的智慧
[00:11:29.160 --> 00:11:31.160]  用神給你的恩典
[00:11:31.160 --> 00:11:33.160]  你和我們去戰鬥
[00:11:33.160 --> 00:11:36.160]  去爭取最好的條件
[00:11:36.160 --> 00:11:39.160]  我們就可以離開埃及了
[00:11:39.160 --> 00:11:41.160]  至少不用再做奴隸了
[00:11:41.160 --> 00:11:43.160]  或者好像以前
[00:11:43.160 --> 00:11:45.160]  弱勢的年代那樣
[00:11:45.160 --> 00:11:47.160]  是不是真的要入迦南呢
[00:11:47.160 --> 00:11:49.160]  那個後話都不定了
[00:11:49.160 --> 00:11:51.160]  所以
[00:11:51.160 --> 00:11:53.160]  慢慢可能他們就會慢慢
[00:11:53.160 --> 00:11:55.160]  因為那些壁壩越來越大
[00:11:55.160 --> 00:11:57.160]  可能他們就會有不同的想法
[00:11:57.160 --> 00:11:59.160]  但現在在這一刻
[00:11:59.160 --> 00:12:01.160]  是上下一心
[00:12:01.160 --> 00:12:03.160]  所謂上下
[00:12:03.160 --> 00:12:05.160]  其實是摩西亞倫
[00:12:05.160 --> 00:12:07.160]  其實以色列的官長
[00:12:07.160 --> 00:12:09.160]  其實是看看怎樣
[00:12:09.160 --> 00:12:11.160]  所以我們在
[00:12:11.160 --> 00:12:13.160]  這個團隊的磨合
[00:12:13.160 --> 00:12:15.160]  其實要經過很多不同的事件
[00:12:15.160 --> 00:12:17.160]  如果能夠大家
[00:12:17.160 --> 00:12:19.160]  真的這樣在經過不同的困難
[00:12:19.160 --> 00:12:21.160]  都仍然同心
[00:12:21.160 --> 00:12:23.160]  那個團隊
[00:12:23.160 --> 00:12:25.160]  真的神會大大祝福
[00:12:25.160 --> 00:12:27.160]  因為那個團隊
[00:12:27.160 --> 00:12:29.160]  是經過了考驗
[00:12:29.160 --> 00:12:31.160]  經過了很多的困難
[00:12:31.160 --> 00:12:33.160]  現在只是一種
[00:12:33.160 --> 00:12:35.160]  表面的開心
[00:12:35.160 --> 00:12:37.160]  摩西亞倫
[00:12:37.160 --> 00:12:39.160]  似乎他都有一點點
[00:12:39.160 --> 00:12:41.160]  心理準備
[00:12:41.160 --> 00:12:43.160]  他都會有這種
[00:12:43.160 --> 00:12:45.160]  預計的落差
[00:12:45.160 --> 00:12:47.160]  但到底那個落差有多大呢
[00:12:47.160 --> 00:12:49.160]  經民的發展我們稍後就會見到
[00:12:49.160 --> 00:12:51.160]  先看第五章
[00:12:51.160 --> 00:12:53.160]  我先打開powerpoint
[00:12:53.160 --> 00:12:55.160]  先給大家
[00:12:55.160 --> 00:12:57.160]  來看一看
[00:12:57.160 --> 00:12:59.160]  首先就是他見
[00:12:59.160 --> 00:13:01.160]  法老
[00:13:01.160 --> 00:13:03.160]  這個段落
[00:13:03.160 --> 00:13:05.160]  由五章六節到六章三十節
[00:13:05.160 --> 00:13:07.160]  就是百姓面對
[00:13:07.160 --> 00:13:09.160]  法老的逼迫
[00:13:09.160 --> 00:13:11.160]  加害就埋怨了
[00:13:11.160 --> 00:13:13.160]  摩西亞倫就
[00:13:13.160 --> 00:13:15.160]  回到神那裏
[00:13:15.160 --> 00:13:17.160]  很特別的六章最後那句聖經
[00:13:17.160 --> 00:13:19.160]  就是摩西亞倫
[00:13:19.160 --> 00:13:21.160]  退去回到神那裏
[00:13:21.160 --> 00:13:23.160]  陳述他那個
[00:13:23.160 --> 00:13:25.160]  苦況
[00:13:25.160 --> 00:13:27.160]  他那個現況
[00:13:27.160 --> 00:13:29.160]  在他現在作為一個談判的
[00:13:29.160 --> 00:13:31.160]  代表面對
[00:13:31.160 --> 00:13:33.160]  對方
[00:13:33.160 --> 00:13:35.160]  仍然不為所動
[00:13:35.160 --> 00:13:37.160]  的那種強硬
[00:13:37.160 --> 00:13:39.160]  應該怎麼辦呢
[00:13:39.160 --> 00:13:41.160]  但是百姓又埋怨了
[00:13:41.160 --> 00:13:43.160]  所以某程度摩西亞倫
[00:13:43.160 --> 00:13:45.160]  是很裡外受敵的
[00:13:45.160 --> 00:13:47.160]  神怎樣安慰摩西亞倫呢
[00:13:47.160 --> 00:13:49.160]  又是在經文裏面
[00:13:49.160 --> 00:13:51.160]  浮現了很多的教訓
[00:13:51.160 --> 00:13:53.160]  這應該就是六章
[00:13:53.160 --> 00:13:55.160]  整個段落
[00:13:55.160 --> 00:13:57.160]  應該是第三到第八節
[00:13:57.160 --> 00:13:59.160]  就有那個
[00:13:59.160 --> 00:14:01.160]  教導
[00:14:01.160 --> 00:14:03.160]  摩西正正式式
[00:14:03.160 --> 00:14:05.160]  在第七章
[00:14:05.160 --> 00:14:07.160]  表面上仍然是這樣談判
[00:14:07.160 --> 00:14:09.160]  但是似乎他的內心
[00:14:09.160 --> 00:14:11.160]  有的那個質素
[00:14:11.160 --> 00:14:13.160]  有的那個
[00:14:13.160 --> 00:14:15.160]  力量
[00:14:15.160 --> 00:14:17.160]  真是來自神的應許
[00:14:17.160 --> 00:14:19.160]  所以第六章的三到八節
[00:14:19.160 --> 00:14:21.160]  又是我們值得
[00:14:21.160 --> 00:14:23.160]  應該要比較仔細去看的
[00:14:23.160 --> 00:14:25.160]  我們先開始這一段
[00:14:25.160 --> 00:14:27.160]  後來摩西亞倫
[00:14:27.160 --> 00:14:29.160]  去對法老說
[00:14:29.160 --> 00:14:31.160]  耶和華以色列的神
[00:14:31.160 --> 00:14:33.160]  這樣說
[00:14:33.160 --> 00:14:35.160]  容我的百姓去在曠野
[00:14:35.160 --> 00:14:37.160]  向我守節
[00:14:37.160 --> 00:14:39.160]  這個就是一個
[00:14:39.160 --> 00:14:41.160]  很簡單的
[00:14:41.160 --> 00:14:43.160]  一個這樣的呼求
[00:14:43.160 --> 00:14:45.160]  往後
[00:14:45.160 --> 00:14:47.160]  去到第七章
[00:14:47.160 --> 00:14:49.160]  就逐段講得越來越具體
[00:14:49.160 --> 00:14:51.160]  越來越清楚
[00:14:51.160 --> 00:14:53.160]  我們不單止在曠野
[00:14:53.160 --> 00:14:55.160]  我們還要敬拜神
[00:14:55.160 --> 00:14:57.160]  我們要全個民族
[00:14:57.160 --> 00:14:59.160]  要去到守節敬拜神
[00:14:59.160 --> 00:15:01.160]  跟著還要入迦南
[00:15:01.160 --> 00:15:03.160]  等等
[00:15:03.160 --> 00:15:05.160]  所以這只不過是一個很初步
[00:15:05.160 --> 00:15:07.160]  跟法老這樣說
[00:15:07.160 --> 00:15:09.160]  就是說准許我們的
[00:15:09.160 --> 00:15:11.160]  百姓無條件的
[00:15:11.160 --> 00:15:13.160]  讓我們來釋放
[00:15:13.160 --> 00:15:15.160]  離開這個地方
[00:15:15.160 --> 00:15:17.160]  本來我們
[00:15:17.160 --> 00:15:19.160]  是自由人
[00:15:19.160 --> 00:15:21.160]  我們從來不應該是你們法老
[00:15:21.160 --> 00:15:23.160]  埃及的奴隸去做苦工
[00:15:23.160 --> 00:15:25.160]  但是現在
[00:15:25.160 --> 00:15:27.160]  那個局面就是一個
[00:15:27.160 --> 00:15:29.160]  復苦的一個奴僕的身份
[00:15:29.160 --> 00:15:31.160]  這個本身就已經不合理
[00:15:31.160 --> 00:15:33.160]  所以現在
[00:15:33.160 --> 00:15:35.160]  就要有這個訴求
[00:15:35.160 --> 00:15:37.160]  我要帶領我的族民
[00:15:37.160 --> 00:15:39.160]  離開這個
[00:15:39.160 --> 00:15:41.160]  為奴之家的身份
[00:15:41.160 --> 00:15:43.160]  第二節
[00:15:43.160 --> 00:15:45.160]  就是法老的
[00:15:45.160 --> 00:15:47.160]  那個責備
[00:15:47.160 --> 00:15:49.160]  留意第二節
[00:15:49.160 --> 00:15:51.160]  已經立即
[00:15:51.160 --> 00:15:53.160]  提升
[00:15:53.160 --> 00:15:55.160]  整個的對話
[00:15:55.160 --> 00:15:57.160]  不是一個談判
[00:15:57.160 --> 00:15:59.160]  不是摩西
[00:15:59.160 --> 00:16:01.160]  是一個出色的談判專家
[00:16:01.160 --> 00:16:03.160]  一個領袖
[00:16:03.160 --> 00:16:05.160]  現在不是他
[00:16:05.160 --> 00:16:07.160]  因為他的口才
[00:16:07.160 --> 00:16:09.160]  因為他提出的條件
[00:16:09.160 --> 00:16:11.160]  能夠慢慢的柔軟
[00:16:11.160 --> 00:16:13.160]  從來是在說
[00:16:13.160 --> 00:16:15.160]  神國的那個爭戰
[00:16:15.160 --> 00:16:17.160]  所以在這個時候
[00:16:17.160 --> 00:16:19.160]  某程度法老就代表著
[00:16:19.160 --> 00:16:21.160]  撒旦的敵黨
[00:16:21.160 --> 00:16:23.160]  他當然是一個人
[00:16:23.160 --> 00:16:25.160]  是一個埃及的王
[00:16:25.160 --> 00:16:27.160]  但是在這個時候
[00:16:27.160 --> 00:16:29.160]  是在說這個神選民的民族
[00:16:29.160 --> 00:16:31.160]  和敵對
[00:16:31.160 --> 00:16:33.160]  神的勢力的一個對抗
[00:16:33.160 --> 00:16:35.160]  所以
[00:16:35.160 --> 00:16:37.160]  摩西只不過是一個先知
[00:16:37.160 --> 00:16:39.160]  代言人
[00:16:39.160 --> 00:16:41.160]  所以某程度我們不要
[00:16:41.160 --> 00:16:43.160]  經常將聖經
[00:16:43.160 --> 00:16:45.160]  有些少少的
[00:16:45.160 --> 00:16:47.160]  遷就
[00:16:47.160 --> 00:16:49.160]  例如重出埃及的漢
[00:16:49.160 --> 00:16:51.160]  談判的技巧
[00:16:51.160 --> 00:16:53.160]  這些其實沒有必要
[00:16:53.160 --> 00:16:55.160]  因為聖經從來不是從這個角度
[00:16:55.160 --> 00:16:57.160]  去說人性方面
[00:16:57.160 --> 00:16:59.160]  的討價還價
[00:16:59.160 --> 00:17:01.160]  這裡一開始就已經說
[00:17:01.160 --> 00:17:03.160]  誰是耶和華
[00:17:03.160 --> 00:17:05.160]  現在開始
[00:17:05.160 --> 00:17:07.160]  已經是屬靈的戰爭
[00:17:07.160 --> 00:17:09.160]  整個的
[00:17:09.160 --> 00:17:11.160]  議題
[00:17:11.160 --> 00:17:13.160]  那個重點
[00:17:13.160 --> 00:17:15.160]  不是說我們要多少
[00:17:15.160 --> 00:17:17.160]  放鬆
[00:17:17.160 --> 00:17:19.160]  多少的自由
[00:17:19.160 --> 00:17:21.160]  而是在說神的選民
[00:17:21.160 --> 00:17:23.160]  是屬神的
[00:17:23.160 --> 00:17:25.160]  神要帶他們離開
[00:17:25.160 --> 00:17:27.160]  沒有人可以阻止
[00:17:27.160 --> 00:17:29.160]  更加不會有敵對的
[00:17:29.160 --> 00:17:31.160]  勢力可以阻止
[00:17:31.160 --> 00:17:33.160]  所以從來是一個屬靈的戰爭
[00:17:33.160 --> 00:17:35.160]  所以很清楚的
[00:17:35.160 --> 00:17:37.160]  第二節就開始已經說
[00:17:37.160 --> 00:17:39.160]  耶和華是誰
[00:17:39.160 --> 00:17:41.160]  使得我聽他的說話
[00:17:41.160 --> 00:17:43.160]  容以色列人
[00:17:43.160 --> 00:17:45.160]  你們這班人走
[00:17:45.160 --> 00:17:47.160]  我不認識耶和華
[00:17:47.160 --> 00:17:49.160]  也不會容許以色列人走
[00:17:49.160 --> 00:17:51.160]  第三節
[00:17:51.160 --> 00:17:53.160]  又是摩西的回應
[00:17:53.160 --> 00:17:55.160]  希伯來人的神
[00:17:55.160 --> 00:17:57.160]  遇見了我們
[00:17:57.160 --> 00:17:59.160]  求你容我們往曠野去
[00:17:59.160 --> 00:18:01.160]  走三天的路程
[00:18:01.160 --> 00:18:03.160]  制治
[00:18:03.160 --> 00:18:05.160]  一直很清楚的
[00:18:05.160 --> 00:18:07.160]  去說那個具體的
[00:18:07.160 --> 00:18:09.160]  離開的那個內容
[00:18:09.160 --> 00:18:11.160]  去制治耶和華
[00:18:11.160 --> 00:18:13.160]  我們的神
[00:18:13.160 --> 00:18:15.160]  免得他用瘟疫
[00:18:15.160 --> 00:18:17.160]  刀兵攻擊我們
[00:18:17.160 --> 00:18:19.160]  這個就是似乎
[00:18:19.160 --> 00:18:21.160]  幾婉轉地
[00:18:21.160 --> 00:18:23.160]  求法老
[00:18:23.160 --> 00:18:25.160]  就是網開一面
[00:18:25.160 --> 00:18:27.160]  已經不要算以前
[00:18:27.160 --> 00:18:29.160]  多少年我們受奴役
[00:18:29.160 --> 00:18:31.160]  做一些
[00:18:31.160 --> 00:18:33.160]  不為人道的
[00:18:33.160 --> 00:18:35.160]  不人道的工作
[00:18:35.160 --> 00:18:37.160]  有沒有一些
[00:18:37.160 --> 00:18:39.160]  薪水
[00:18:39.160 --> 00:18:41.160]  有沒有優厚的待遇
[00:18:41.160 --> 00:18:43.160]  等等
[00:18:43.160 --> 00:18:45.160]  摩西已經不同法老計了
[00:18:45.160 --> 00:18:47.160]  仍然提升
[00:18:47.160 --> 00:18:49.160]  耶和華
[00:18:49.160 --> 00:18:51.160]  這位造物主我們要去制治他
[00:18:51.160 --> 00:18:53.160]  我們要去敬拜他
[00:18:53.160 --> 00:18:55.160]  所以意味著
[00:18:55.160 --> 00:18:57.160]  就是一個徹底的
[00:18:57.160 --> 00:18:59.160]  離開
[00:18:59.160 --> 00:19:01.160]  埃及不再
[00:19:01.160 --> 00:19:03.160]  臣服於法老
