
[00:00:00.000 --> 00:00:04.000]  我們很高興請到蔣文宗傳道為我們分享訊息
[00:02:46.000 --> 00:02:50.000]  (你會發現雅各好像退居幕後)
[00:02:50.000 --> 00:02:52.000]  (我下一次再說)
[00:02:52.000 --> 00:02:53.000]  (十一月的時候)
[00:02:53.000 --> 00:02:55.000]  (就會說到他和他的家庭)
[00:02:55.000 --> 00:02:57.000]  (那裡有45章成為6章)
[00:02:57.000 --> 00:02:58.000]  (其實已經是說)
[00:02:58.000 --> 00:03:01.000]  (雅各和他的家人)
[00:03:01.000 --> 00:03:04.000]  (特別是約德等等的經歷)
[00:03:04.000 --> 00:03:06.000]  (你會說是雅各自己的人生)
[00:03:06.000 --> 00:03:08.000]  (那個際遇那個挑戰)
[00:03:08.000 --> 00:03:10.000]  (來到33章)
[00:03:10.000 --> 00:03:13.000]  (就是一個事情的總結)
[00:03:13.000 --> 00:03:15.000]  (如果大家還記得上次我們看)
[00:03:15.000 --> 00:03:17.000]  (32章的時候)
[00:03:17.000 --> 00:03:18.000]  (其實是)
[00:03:18.000 --> 00:03:20.000]  (你可以說是一個)
[00:03:20.000 --> 00:03:22.000]  (很不可知的一個屬靈的經歷)
[00:03:22.000 --> 00:03:24.000]  (雅各在半夜三更)
[00:03:24.000 --> 00:03:27.000]  (和神在那裡摔跤)
[00:03:27.000 --> 00:03:29.000]  (上帝還說他)
[00:03:29.000 --> 00:03:32.000]  (和人和神的教力都得勝)
[00:03:32.000 --> 00:03:34.000]  (上次我們也分享過)
[00:03:34.000 --> 00:03:36.000]  (他有贏有輸)
[00:03:36.000 --> 00:03:38.000]  (但是上帝說你是贏了)
[00:03:38.000 --> 00:03:41.000]  (贏了一個新的生命)
[00:03:41.000 --> 00:03:44.000]  (從此你改為叫做以色列)
[00:03:44.000 --> 00:03:45.000]  (你可以說)
[00:03:45.000 --> 00:03:47.000]  (經過了這個屬靈經歷)
[00:03:47.000 --> 00:03:48.000]  (他不可以停在那裡)
[00:03:48.000 --> 00:03:50.000]  (其實他最重要的)
[00:03:50.000 --> 00:03:51.000]  (你記得就是前前後後)
[00:03:51.000 --> 00:03:52.000]  (到今天這段經文)
[00:03:52.000 --> 00:03:54.000]  (其實都要說出)
[00:03:54.000 --> 00:03:55.000]  (雅各怎樣面對)
[00:03:55.000 --> 00:03:57.000]  (他人生之中的最大)
[00:03:57.000 --> 00:03:59.000]  (最大的挑戰)
[00:03:59.000 --> 00:04:01.000]  (就是要和他一哥)
[00:04:01.000 --> 00:04:03.000]  (以素的相遇)
[00:04:03.000 --> 00:04:05.000]  (當你一直讀的時候)
[00:04:05.000 --> 00:04:06.000]  (你也可以想想)
[00:04:06.000 --> 00:04:07.000]  (你人生當中)
[00:04:07.000 --> 00:04:08.000]  (你有什麼最大的挑戰)
[00:04:08.000 --> 00:04:10.000]  (可能是人的)
[00:04:10.000 --> 00:04:12.000]  (或者可能是一些生命的經歷)
[00:04:12.000 --> 00:04:14.000]  (或者小時候的經歷)
[00:04:14.000 --> 00:04:16.000]  (或者一些現在的經歷)
[00:04:16.000 --> 00:04:18.000]  (或者你也想像)
[00:04:18.000 --> 00:04:20.000]  (將來面對一些很難的事情)
[00:04:20.000 --> 00:04:21.000]  (也不一定)
[00:04:21.000 --> 00:04:23.000]  (總之是你人生當中)
[00:04:23.000 --> 00:04:25.000]  (最大最大的挑戰)
[00:04:25.000 --> 00:04:27.000]  (可能是人 可能是事)
[00:04:27.000 --> 00:04:29.000]  (可能是一些感受)
[00:04:29.000 --> 00:04:30.000]  (你問問自己)
[00:04:30.000 --> 00:04:34.000]  (我們又怎樣去處理呢)
[00:04:34.000 --> 00:04:35.000]  (雅各的處理)
[00:04:35.000 --> 00:04:37.000]  (也許未必是我們的處理方式)
[00:04:37.000 --> 00:04:40.000]  (但是他經歷那些信實的上帝)
[00:04:40.000 --> 00:04:42.000]  (我相信我們也一定)
[00:04:42.000 --> 00:04:44.000]  (同樣經歷同一位信實的上帝)
[00:04:44.000 --> 00:04:46.000]  (或許我們在雅各的生命中)
[00:04:46.000 --> 00:04:48.000]  (經歷的時候)
[00:04:48.000 --> 00:04:49.000]  (那種改變)
[00:04:49.000 --> 00:04:52.000]  (我常常說他的新生的改變)
[00:04:52.000 --> 00:04:54.000]  (是體現在他對以素)
[00:04:54.000 --> 00:04:57.000]  (這個人生裡最大的挑戰)
[00:04:57.000 --> 00:04:59.000]  (這個人 這個對手)
[00:04:59.000 --> 00:05:01.000]  (他最不想面對的一個人)
[00:05:01.000 --> 00:05:02.000]  (這個對手裡)
[00:05:02.000 --> 00:05:04.000]  (你可以見得到)
[00:05:04.000 --> 00:05:06.000]  (他怎樣經歷上帝)
[00:05:06.000 --> 00:05:09.000]  (但是我們面對我們人生的挑戰當中)
[00:05:09.000 --> 00:05:11.000]  (也同樣)
[00:05:11.000 --> 00:05:13.000]  (很真實地)
[00:05:13.000 --> 00:05:15.000]  (能夠經歷到我們的上帝)
[00:05:15.000 --> 00:05:18.000]  (這個就是)
[00:05:18.000 --> 00:05:21.000]  (我很快將上次經文裡)
[00:05:21.000 --> 00:05:24.000]  (最後跟大家一點回顧)
[00:05:24.000 --> 00:05:26.000]  (我講了最後經文裡)
[00:05:26.000 --> 00:05:28.000]  (上32章)
[00:05:28.000 --> 00:05:31.000]  (是以兩個的改名)
[00:05:31.000 --> 00:05:33.000]  (來總結)
[00:05:33.000 --> 00:05:34.000]  (一個就是)
[00:05:34.000 --> 00:05:38.000]  (雅各將地方改為比魯伊)
[00:05:38.000 --> 00:05:41.000]  (意思就是他面對面見到上帝)
[00:05:41.000 --> 00:05:43.000]  (分明認得 保存)
[00:05:43.000 --> 00:05:45.000]  (這是雅各自己)
[00:05:45.000 --> 00:05:47.000]  (對在半夜三更)
[00:05:47.000 --> 00:05:49.000]  (這個摔跤的經歷的一個總結)
[00:05:49.000 --> 00:05:51.000]  (我們的體會就是)
[00:05:51.000 --> 00:05:54.000]  (我們學習就是他真正認識)
[00:05:54.000 --> 00:05:56.000]  (真正認識上帝)
[00:05:56.000 --> 00:05:59.000]  (也是一種真正敬畏的開始)
[00:05:59.000 --> 00:06:00.000]  (同時間)
[00:06:00.000 --> 00:06:03.000]  (他對生命的執著)
[00:06:03.000 --> 00:06:07.000]  (那個抓緊是真正的放手)
[00:06:07.000 --> 00:06:09.000]  (這是雅各自己)
[00:06:09.000 --> 00:06:10.000]  (去總結自己)
[00:06:10.000 --> 00:06:13.000]  (在這個更重要)
[00:06:13.000 --> 00:06:15.000]  (更改變他一生的)
[00:06:15.000 --> 00:06:17.000]  (屬靈經驗當中的意思)
[00:06:17.000 --> 00:06:19.000]  (而上帝也說)
[00:06:19.000 --> 00:06:21.000]  (你的名字不再叫雅各)
[00:06:21.000 --> 00:06:22.000]  (你要叫以色列)
[00:06:22.000 --> 00:06:24.000]  (要記得我上次說的話)
[00:06:24.000 --> 00:06:26.000]  (他不再為自己找祝福)
[00:06:26.000 --> 00:06:28.000]  (要記得上次)
[00:06:28.000 --> 00:06:30.000]  (臨到最後)
[00:06:30.000 --> 00:06:31.000]  (上帝要走 但不讓他走的時候)
[00:06:31.000 --> 00:06:33.000]  (他也說抓緊你要給祝福我)
[00:06:33.000 --> 00:06:36.000]  (他仍然是想抓緊更多)
[00:06:36.000 --> 00:06:39.000]  (自己擁有的東西)
[00:06:39.000 --> 00:06:41.000]  (但當他經驗上帝的時候)
[00:06:41.000 --> 00:06:43.000]  (他不再為自己)
[00:06:43.000 --> 00:06:46.000]  (抓緊自己滿足的祝福)
[00:06:46.000 --> 00:06:48.000]  (而是將自己生命)
[00:06:48.000 --> 00:06:51.000]  (成為別人的祝福)
[00:06:51.000 --> 00:06:53.000]  (上帝改名他做以色列)
[00:06:53.000 --> 00:06:54.000]  (告訴他)
[00:06:54.000 --> 00:06:56.000]  (他的生命不再為個人而活)
[00:06:56.000 --> 00:06:59.000]  (而是為整個民族而活)
[00:06:59.000 --> 00:07:01.000]  (這承接著)
[00:07:01.000 --> 00:07:04.000]  (上帝對亞伯拉罕整個的應許)
[00:07:04.000 --> 00:07:07.000]  (來到亞國的人生當中)
[00:07:07.000 --> 00:07:10.000]  (透過他自己將應許實現)
[00:07:10.000 --> 00:07:12.000]  (亞國叫以色列)
[00:07:12.000 --> 00:07:15.000]  (大家知道以色列是國家的名字)
[00:07:15.000 --> 00:07:16.000]  (他的十二義的兒子)
[00:07:16.000 --> 00:07:18.000]  (就是以色列的支派)
[00:07:18.000 --> 00:07:20.000]  (代表著整個國家)
[00:07:20.000 --> 00:07:22.000]  (上帝揀選的民族)
[00:07:22.000 --> 00:07:25.000]  (整個的形成)
[00:07:25.000 --> 00:07:30.000]  (就從亞國他生命的投放開始)
[00:07:30.000 --> 00:07:33.000]  (這就是上次我們最後總結的經文)
[00:07:33.000 --> 00:07:35.000]  (我們今天看第三十三章)
[00:07:35.000 --> 00:07:36.000]  (就是他要)
[00:07:36.000 --> 00:07:38.000]  (結束了)
[00:07:38.000 --> 00:07:40.000]  (改變了)
[00:07:40.000 --> 00:07:42.000]  (經過上帝面對面)
[00:07:42.000 --> 00:07:43.000]  (親實經過上帝)
[00:07:43.000 --> 00:07:47.000]  (那究竟亞國又怎樣面對他的哥哥呢)
[00:07:47.000 --> 00:07:50.000]  (面對他人生最大的挑戰)
[00:07:50.000 --> 00:07:52.000]  (這就是我們第三十三章)
[00:07:52.000 --> 00:07:54.000]  (這段經文我們一起去體會)
[00:07:54.000 --> 00:07:55.000]  (大家可以首先想)
[00:07:55.000 --> 00:07:58.000]  (為什麼他這麼害怕他的哥哥呢)
[00:07:58.000 --> 00:08:01.000]  (這三十幾章我不回顧了)
[00:08:01.000 --> 00:08:02.000]  (他求上帝)
[00:08:02.000 --> 00:08:04.000]  (上帝你給我影響)
[00:08:04.000 --> 00:08:08.000]  (你等我沒有穿沒爛回去)
[00:08:08.000 --> 00:08:10.000]  (他很想保住自己的命)
[00:08:10.000 --> 00:08:13.000]  (他很怕哥哥真的會報仇雪恨)
[00:08:13.000 --> 00:08:16.000]  (將他一切的東西奪去)
[00:08:16.000 --> 00:08:18.000]  (這是很懼怕哥哥的事)
[00:08:18.000 --> 00:08:21.000]  (你可以說他大概有幾樣的可能性)
[00:08:21.000 --> 00:08:22.000]  (他知道壞處)
[00:08:22.000 --> 00:08:24.000]  (他知道騙了哥哥)
[00:08:24.000 --> 00:08:26.000]  (他知道哥哥可能)
[00:08:26.000 --> 00:08:30.000]  (心裏仍然很憎恨他)
[00:08:30.000 --> 00:08:33.000]  (他知道這個世界當中)
[00:08:33.000 --> 00:08:34.000]  (這個遊戲規則)
[00:08:34.000 --> 00:08:36.000]  (其實是講權力講武力)
[00:08:36.000 --> 00:08:38.000]  (一切的事情解決)
[00:08:38.000 --> 00:08:43.000]  (都是用權力武力去面對這些問題)
[00:08:43.000 --> 00:08:46.000]  (這是支持雅各去想的)
[00:08:46.000 --> 00:08:47.000]  (他拿了這麼多東西)
[00:08:47.000 --> 00:08:50.000]  (哥哥一定會見到他)
[00:08:50.000 --> 00:08:55.000]  (不順眼將他一切的東西都趕盡殺絕)
[00:08:55.000 --> 00:08:58.000]  (這可能是他懼怕的一個原因)
[00:08:58.000 --> 00:09:07.000]  所以當聖經在第33章開頭說的時候
[00:09:07.000 --> 00:09:11.000]  在第一至第二節的時候
[00:09:11.000 --> 00:09:17.000]  其實是將第32章的情況說給他知道
[00:09:17.000 --> 00:09:21.000]  當時就說雅各舉目觀看
[00:09:21.000 --> 00:09:25.000]  漢娜以素真的帶著四百人來
[00:09:25.000 --> 00:09:29.000]  而雅各就將他的孩子分開幾對
[00:09:29.000 --> 00:09:33.000]  交給莉雅 拉傑和兩個婢女
[00:09:33.000 --> 00:09:35.000]  他叫婢女先跟孩子走
[00:09:35.000 --> 00:09:41.000]  可能你可以說是由最不重要對最重要的
[00:09:41.000 --> 00:09:44.000]  即是願意犧牲的那些最不重要
[00:09:44.000 --> 00:09:46.000]  即是對他來說最可以犧牲的東西
[00:09:46.000 --> 00:09:48.000]  然後最寶貴的留到最後
[00:09:48.000 --> 00:09:52.000]  就是他兩個婢女和他婢女所生的孩子
[00:09:52.000 --> 00:09:55.000]  然後就是到莉雅和莉雅所生的孩子
[00:09:55.000 --> 00:09:58.000]  然後最重要最深愛的就是他 拉傑
[00:09:58.000 --> 00:10:02.000]  還有他的孩子約瑟
[00:10:02.000 --> 00:10:04.000]  這個大概在第1至2節是說
[00:10:04.000 --> 00:10:08.000]  他之前準備部署的情況
[00:10:08.000 --> 00:10:13.000]  但是 大家特別留心地看第3節
[00:10:13.000 --> 00:10:17.000]  當他真的過了河之後 經驗了上帝之後
[00:10:17.000 --> 00:10:19.000]  他有一個改變
[00:10:19.000 --> 00:10:23.000]  行動上 實際上都告訴我們知道
[00:10:23.000 --> 00:10:26.000]  他走在他們的面前
[00:10:26.000 --> 00:10:32.000]  一年七次苦服在地去接近 靠近他哥哥
[00:10:32.000 --> 00:10:36.000]  他自己本來走在最後
[00:10:36.000 --> 00:10:41.000]  現在願意走在最前
[00:10:41.000 --> 00:10:47.000]  他不再懼怕他哥哥去傷害他的生命
[00:10:47.000 --> 00:10:53.000]  他自己願意去面對這個人生最大的挑戰
[00:10:53.000 --> 00:10:57.000]  但大家留意 他這個人生面對的挑戰不是說
[00:10:57.000 --> 00:11:02.000]  他頂眼上 我自己頂一順 等我來吧
[00:11:02.000 --> 00:11:07.000]  其他的獨癖兒女做擋箭牌
[00:11:07.000 --> 00:11:11.000]  不是說這件事 而是他與上帝同在
[00:11:11.000 --> 00:11:15.000]  他和上帝一起面對這個人生的挑戰
[00:11:15.000 --> 00:11:18.000]  或者是上帝帶著他
[00:11:18.000 --> 00:11:23.000]  他能夠在被釋放之下去面對這個人生的挑戰
[00:11:23.000 --> 00:11:28.000]  他走近的時候 不是想和耳塞叔叔較量
[00:11:28.000 --> 00:11:33.000]  他半夜見到上帝的時候 他走近就打
[00:11:33.000 --> 00:11:36.000]  這是本來雅各的生命
[00:11:36.000 --> 00:11:43.000]  但對著耳塞叔叔 他不是想這樣
[00:11:43.000 --> 00:11:50.000]  而是放下雙手 走近 俯伏七次去找耳塞叔叔
[00:11:50.000 --> 00:11:55.000]  如果之前雅各不會這樣走近 跪七次去找耳塞叔叔
[00:11:55.000 --> 00:12:00.000]  他當然是先擲定馬 看看耳塞叔叔用什麼招數
[00:12:00.000 --> 00:12:04.000]  然後預備去還擊 去搏擊 再和耳塞叔叔打一次
[00:12:04.000 --> 00:12:07.000]  這可能是之前雅各的生命
[00:12:07.000 --> 00:12:10.000]  但是上帝改變他 上帝和他同在的時候
[00:12:10.000 --> 00:12:18.000]  你看到七次 每次走近去找他
[00:12:18.000 --> 00:12:23.000]  這是一個很重要的體會
[00:12:23.000 --> 00:12:25.000]  面對耳塞叔叔的一個很大的改變
[00:12:25.000 --> 00:12:28.000]  他不再爭戰
[00:12:28.000 --> 00:12:34.000]  他也不再用他的方法去面對耳塞叔叔
[00:12:34.000 --> 00:12:41.000]  他用一個讓求接納 求哥哥寬恕他的方法
[00:12:41.000 --> 00:12:45.000]  打留心去兩個人相遇的情景
[00:12:45.000 --> 00:12:49.000]  耳塞叔叔跑來迎接他 將他擁抱
[00:12:49.000 --> 00:12:54.000]  俯伏在他的頸上親他 他們都哭了
[00:12:54.000 --> 00:13:00.000]  你看到整節經文都是講耳塞叔叔走近他
[00:13:00.000 --> 00:13:05.000]  他不是抱他 他可以一刀捅他
[00:13:05.000 --> 00:13:08.000]  他不知道 他沒有說過任何話
[00:13:08.000 --> 00:13:12.000]  但是雅各沒有任何的預備
[00:13:12.000 --> 00:13:15.000]  原來耳塞叔叔走近是擁抱他
[00:13:15.000 --> 00:13:20.000]  然後就和他相擁 兩人抱頭同屋
[00:13:20.000 --> 00:13:24.000]  大家都估到 可能都認識耳塞叔叔是一個很大情大性的人
[00:13:24.000 --> 00:13:27.000]  不過聖經是很少描述耳塞叔叔
[00:13:27.000 --> 00:13:32.000]  只是他小時候的相遇 告訴我們
[00:13:32.000 --> 00:13:35.000]  但或許上帝在耳塞叔叔身邊也有工作
[00:13:35.000 --> 00:13:38.000]  但聖經沒有刻意詳細講
[00:13:38.000 --> 00:13:44.000]  只是去到相遇的時候才揭曉結局
[00:13:44.000 --> 00:13:49.000]  或許原來耳塞叔叔早就將仇恨拋諸腦後
[00:13:49.000 --> 00:13:51.000]  其實已經全都忘記了
[00:13:51.000 --> 00:13:54.000]  算了 兩兄弟 做兄弟的放下吧
[00:13:54.000 --> 00:13:57.000]  可能就是耳塞叔叔很大情大性
[00:13:57.000 --> 00:13:59.000]  很豪氣的一個人
[00:13:59.000 --> 00:14:03.000]  不太計較的一個人
[00:14:03.000 --> 00:14:05.000]  剛才你看到經文能源他也擁有很多東西
[00:14:05.000 --> 00:14:10.000]  也不要再去跟雅各針鋒相對
[00:14:10.000 --> 00:14:12.000]  搶回雅各拿走的東西
[00:14:12.000 --> 00:14:16.000]  他也不會再計較那些東西
[00:14:16.000 --> 00:14:24.000]  耳塞叔叔原來早已很願意跟雅各重逢
[00:14:24.000 --> 00:14:29.000]  收穫這份關係
[00:14:29.000 --> 00:14:32.000]  雅各怎麼想呢?
[00:14:32.000 --> 00:14:34.000]  雅各走到耳塞叔叔身邊的時候
[00:14:34.000 --> 00:14:37.000]  他如何面對耳塞叔叔呢?
[00:14:37.000 --> 00:14:40.000]  雅各感到愧疚
[00:14:40.000 --> 00:14:45.000]  其實是求耳塞叔叔去接納他
[00:14:45.000 --> 00:14:47.000]  他看到自己的不足
[00:14:47.000 --> 00:14:49.000]  他看到自己的錯
[00:14:49.000 --> 00:14:51.000]  他看到這個人在他面前
[00:14:51.000 --> 00:14:53.000]  再不是他的對手
[00:14:53.000 --> 00:14:56.000]  其實要他蒙他的接納
[00:14:56.000 --> 00:14:57.000]  蒙他的寬恕
[00:14:57.000 --> 00:15:00.000]  這是雅各給上帝恩典
[00:15:00.000 --> 00:15:06.000]  去修復他跟耳塞叔叔之間的關係
[00:15:06.000 --> 00:15:08.000]  在第四節的經文裏面
[00:15:08.000 --> 00:15:10.000]  雅各沒有再有任何反應
[00:15:10.000 --> 00:15:13.000]  他不是再是之前的雅各
[00:15:13.000 --> 00:15:17.000]  他七次跪下求哥哥寬恕
[00:15:17.000 --> 00:15:22.000]  來到的時候抱頭痛哭的時候
[00:15:22.000 --> 00:15:25.000]  雅各是一個謙卑下來的人
[00:15:25.000 --> 00:15:27.000]  雅各不再跟人爭鬥
[00:15:27.000 --> 00:15:31.000]  雅各不再跟人討價還價
[00:15:31.000 --> 00:15:32.000]  以牙還牙
[00:15:32.000 --> 00:15:36.000]  這是雅各生命的改變
[00:15:36.000 --> 00:15:37.000]  弟妹們
[00:15:37.000 --> 00:15:40.000]  當我們想很多的困難
[00:15:40.000 --> 00:15:42.000]  很多的問題
[00:15:42.000 --> 00:15:44.000]  都是我們很多的想像
[00:15:44.000 --> 00:15:46.000]  很多的projection
[00:15:46.000 --> 00:15:49.000]  很多的以為會這樣發生
[00:15:49.000 --> 00:15:52.000]  雅各最初想到第四節的時候
[00:15:52.000 --> 00:15:56.000]  他未過河之前都以為很多事情會發生
[00:15:56.000 --> 00:15:58.000]  但事情不是這樣發生
[00:15:58.000 --> 00:16:01.000]  但那時候的恐懼往往在我們以為
[00:16:01.000 --> 00:16:02.000]  想像的事情
[00:16:02.000 --> 00:16:04.000]  嚇到自己的事情裏面
[00:16:04.000 --> 00:16:10.000]  已經嚇到自己不能夠去面對那個真相
[00:16:10.000 --> 00:16:12.000]  這個經歷裏面都提醒我們
[00:16:12.000 --> 00:16:16.000]  其實有時候是先面對了
[00:16:16.000 --> 00:16:19.000]  面對那個事情的時候
[00:16:19.000 --> 00:16:23.000]  才知道那個事情對我們有多大的影響
[00:16:23.000 --> 00:16:26.000]  才知道那個事情值不值得我們這麼害怕
[00:16:26.000 --> 00:16:29.000]  但有時候我們心裏面就很多的
[00:16:29.000 --> 00:16:32.000]  特別今天我們很多資訊
[00:16:32.000 --> 00:16:33.000]  很多不同的意見
[00:16:33.000 --> 00:16:35.000]  很多的想法的時候
[00:16:35.000 --> 00:16:38.000]  其實很多時候聽多都不是好事
[00:16:38.000 --> 00:16:40.000]  知道多一些的意見
[00:16:40.000 --> 00:16:44.000]  有時候是令自己更加多的想法
[00:16:44.000 --> 00:16:47.000]  更加多的恐懼的可能
[00:16:47.000 --> 00:16:49.000]  但原來上帝告訴我們
[00:16:49.000 --> 00:16:51.000]  你去到面對這件事
[00:16:51.000 --> 00:16:53.000]  你信得過它跟你同在的時候
[00:16:53.000 --> 00:16:55.000]  你去面對的時候
[00:16:55.000 --> 00:16:57.000]  真實的情況你會知道
[00:16:57.000 --> 00:17:02.000]  你都不需要帶著恐懼去面對這情況
[00:17:02.000 --> 00:17:07.000]  這個是雅各這個經歷當中提醒我們
[00:17:07.000 --> 00:17:10.000]  去到兩個人修和之後
[00:17:10.000 --> 00:17:15.000]  對於耳塞來說是一個很大的差異
[00:17:15.000 --> 00:17:16.000]  他問了兩個問題
[00:17:16.000 --> 00:17:18.000]  接著我們就一起看
[00:17:18.000 --> 00:17:21.000]  由第五節到第七節
[00:17:21.000 --> 00:17:24.000]  第五節裏面耳塞問了一個問題
[00:17:24.000 --> 00:17:27.000]  他說
[00:17:27.000 --> 00:17:31.000]  這些跟你在一起的是誰呢
[00:17:31.000 --> 00:17:33.000]  他大喜一驚
[00:17:33.000 --> 00:17:36.000]  以前雅各一直都很潔
[00:17:36.000 --> 00:17:37.000]  躲在家裏
[00:17:37.000 --> 00:17:38.000]  不是打機
[00:17:38.000 --> 00:17:42.000]  但和媽媽一起處理家務
[00:17:42.000 --> 00:17:44.000]  想不到雅各已經成家立室
[00:17:44.000 --> 00:17:47.000]  想不到雅各已經有這麼多妻兒
[00:17:47.000 --> 00:17:52.000]  這麼多擁有一個這麼龐大的家族
[00:17:52.000 --> 00:17:54.000]  去做一個家族的主人
[00:17:54.000 --> 00:17:57.000]  他想不到這些人跟著你是誰
[00:17:57.000 --> 00:17:59.000]  可能他還在想
[00:17:59.000 --> 00:18:02.000]  小時候在家裏拔著生味的那個雅各
[00:18:02.000 --> 00:18:05.000]  原來雅各在這二三十年裏面
[00:18:05.000 --> 00:18:07.000]  有這麼大的經歷
[00:18:07.000 --> 00:18:09.000]  這麼大的改變
[00:18:09.000 --> 00:18:10.000]  他很詫異
[00:18:10.000 --> 00:18:14.000]  這些人跟著你的是哪些人
[00:18:14.000 --> 00:18:17.000]  雅各和耳塞分享了
[00:18:17.000 --> 00:18:20.000]  他經歷了上帝的賜恩
[00:18:20.000 --> 00:18:23.000]  經歷了上帝的恩典
[00:18:23.000 --> 00:18:24.000]  在這麽多年裏面
[00:18:24.000 --> 00:18:28.000]  上帝為雅各建立了家室
[00:18:28.000 --> 00:18:31.000]  上帝為雅各建立了家室
[00:18:31.000 --> 00:18:32.000]  所以雅各也給他面子
[00:18:32.000 --> 00:18:37.000]  不單止是他自己七次跪向耳塞的時候
[00:18:37.000 --> 00:18:38.000]  你見到經文裏面
[00:18:38.000 --> 00:18:40.000]  由第五節到第七節裏面
[00:18:40.000 --> 00:18:41.000]  我不詳細讀了
[00:18:41.000 --> 00:18:42.000]  剛才已經看了
[00:18:42.000 --> 00:18:47.000]  由伏匹到尼雅到拉傑
[00:18:47.000 --> 00:18:48.000]  他們的兒女
[00:18:48.000 --> 00:18:53.000]  都一起去跪下去拜耳塞
[00:18:53.000 --> 00:18:56.000]  去表示整個家庭
[00:18:56.000 --> 00:18:59.000]  我們一切都是
[00:18:59.000 --> 00:19:01.000]  好像雅各一樣
[00:19:01.000 --> 00:19:02.000]  在一個僕人的身份
[00:19:02.000 --> 00:19:05.000]  要向我們的主敬拜
[00:19:05.000 --> 00:19:07.000]  去拜服
[00:19:07.000 --> 00:19:11.000]  一直雅各在這個改變之下
[00:19:11.000 --> 00:19:17.000]  去看耳塞為他的主
