
[00:00:00.000 --> 00:00:10.000]  今日宣道的經文是記載在肥立彼書一章三至十一節
[00:03:38.000 --> 00:03:42.000]  耶穌基督在十字架上所承受的誘因
[00:03:42.000 --> 00:03:45.000]  是每一個嘗過主恩之味的人
[00:03:45.000 --> 00:03:48.000]  都要努力傳揚的好訊息
[00:03:48.000 --> 00:03:53.000]  更加是主耶穌給地上教會一個大使命
[00:03:53.000 --> 00:03:56.000]  早期的使徒因為耶穌的教訓
[00:03:56.000 --> 00:03:58.000]  耶穌的吩咐
[00:03:58.000 --> 00:04:02.000]  用傳揚福音作為他們一生的目標
[00:04:02.000 --> 00:04:05.000]  建立了很多的教會
[00:04:05.000 --> 00:04:08.000]  讓福音繼續廣傳
[00:04:08.000 --> 00:04:11.000]  今天我們可以從早期教會裡
[00:04:11.000 --> 00:04:14.000]  學習到一些什麼榜樣
[00:04:14.000 --> 00:04:18.000]  讓我們成為一間傳福音的教會呢?
[00:04:18.000 --> 00:04:21.000]  今天很想和大家藉著剛才主席
[00:04:21.000 --> 00:04:23.000]  幫我們讀的這段經文
[00:04:23.000 --> 00:04:27.000]  《肥臘比書》第一章三至十一節
[00:04:27.000 --> 00:04:30.000]  用肥臘比教會作為一個例子
[00:04:30.000 --> 00:04:33.000]  看看保羅在寫給他們的書信裡
[00:04:33.000 --> 00:04:35.000]  怎樣提醒我們
[00:04:35.000 --> 00:04:39.000]  傳福音是我們教會的重任
[00:04:39.000 --> 00:04:44.000]  首先交代一下肥臘比教會的背景
[00:04:44.000 --> 00:04:47.000]  肥臘比教會是保羅信服馬其頓二將
[00:04:47.000 --> 00:04:49.000]  將耶穌基督的福音
[00:04:49.000 --> 00:04:52.000]  傳去歐洲的第一個城市
[00:04:52.000 --> 00:04:55.000]  在那裡建立了一所教會
[00:04:55.000 --> 00:04:59.000]  記載在《士徒行傳》十六章九至十二節
[00:04:59.000 --> 00:05:05.000]  因為教會經常受到很多異端的困擾和攻擊
[00:05:05.000 --> 00:05:08.000]  所以保羅心裡很關心
[00:05:08.000 --> 00:05:11.000]  鼓勵他們要教著耶穌基督的信仰
[00:05:11.000 --> 00:05:13.000]  站立得穩
[00:05:13.000 --> 00:05:17.000]  當保羅被關在羅馬的監獄裡的時候
[00:05:17.000 --> 00:05:21.000]  他心裡經常的思念肥臘比教會
[00:05:21.000 --> 00:05:26.000]  這封信就是充滿著他這一份思念的知情
[00:05:26.000 --> 00:05:29.000]  不過他也鼓勵他們要常常喜樂
[00:05:29.000 --> 00:05:33.000]  再說要靠主常常喜樂
[00:05:33.000 --> 00:05:36.000]  保羅很關心肥臘比教會的信徒
[00:05:36.000 --> 00:05:39.000]  在信仰上有美好的見證
[00:05:39.000 --> 00:05:41.000]  因為他們很敬愛
[00:05:41.000 --> 00:05:44.000]  傳福音給他們的第一個人
[00:05:44.000 --> 00:05:47.000]  而且供應這些傳道人的需要
[00:05:47.000 --> 00:05:51.000]  當他們知道保羅在羅馬坐牢的時候
[00:05:51.000 --> 00:05:54.000]  立即去籌備一些款項
[00:05:54.000 --> 00:06:01.000]  派同工以一把佛提送到羅馬給保羅
[00:06:01.000 --> 00:06:04.000]  保羅感動的是
[00:06:04.000 --> 00:06:08.000]  從他們設立教會到他寫這封信
[00:06:08.000 --> 00:06:10.000]  即是十二年這麼長
[00:06:10.000 --> 00:06:14.000]  肥臘比教會都是持續同心合意
[00:06:14.000 --> 00:06:16.000]  興旺福音的心志
[00:06:16.000 --> 00:06:18.000]  從來不會改變
[00:06:18.000 --> 00:06:22.000]  耶穌說健康的人用不著醫生
[00:06:22.000 --> 00:06:24.000]  有病的人才用得著
[00:06:24.000 --> 00:06:28.000]  我來不是要召醫人乃是要召罪人
[00:06:28.000 --> 00:06:30.000]  耶穌又說
[00:06:30.000 --> 00:06:32.000]  凡勞苦擔重擔的人
[00:06:32.000 --> 00:06:34.000]  可以到我這裡來
[00:06:34.000 --> 00:06:36.000]  我就使你們得安息
[00:06:36.000 --> 00:06:38.000]  今日我們的生活
[00:06:38.000 --> 00:06:40.000]  面對著很多環境裡
[00:06:40.000 --> 00:06:42.000]  種種的偶像崇拜
[00:06:42.000 --> 00:06:44.000]  生活的壓力
[00:06:44.000 --> 00:06:45.000]  競爭
[00:06:45.000 --> 00:06:47.000]  家庭倫理的喪失
[00:06:47.000 --> 00:06:49.000]  價值很多的扭曲
[00:06:49.000 --> 00:06:50.000]  暴力的橫行
[00:06:50.000 --> 00:06:52.000]  人類的發展
[00:06:52.000 --> 00:06:53.000]  經濟
[00:06:53.000 --> 00:06:54.000]  科技
[00:06:54.000 --> 00:06:56.000]  帶來很多環境的污染
[00:06:56.000 --> 00:07:00.000]  實在很需要福音去改變人心
[00:07:00.000 --> 00:07:02.000]  改變我們的社會
[00:07:02.000 --> 00:07:05.000]  讓教會得著復興
[00:07:05.000 --> 00:07:06.000]  成長
[00:07:06.000 --> 00:07:08.000]  歸榮耀給上帝
[00:07:08.000 --> 00:07:10.000]  究竟肥臘比教會
[00:07:10.000 --> 00:07:13.000]  是怎樣去同心合意
[00:07:13.000 --> 00:07:15.000]  興旺福音的呢
[00:07:15.000 --> 00:07:19.000]  首先我們看看同心合意的方面
[00:07:19.000 --> 00:07:21.000]  有一對夫婦
[00:07:21.000 --> 00:07:22.000]  為了太太
[00:07:22.000 --> 00:07:26.000]  要留在家裡照顧她的幼兒
[00:07:26.000 --> 00:07:28.000]  要去外出工作
[00:07:28.000 --> 00:07:30.000]  經常爭論不休
[00:07:30.000 --> 00:07:33.000]  那個先生認為
[00:07:33.000 --> 00:07:37.000]  小朋友很需要媽媽的照顧和陪伴
[00:07:37.000 --> 00:07:41.000]  所以很鼓勵太太留在家裡照顧小朋友
[00:07:41.000 --> 00:07:42.000]  不過太太又覺得
[00:07:42.000 --> 00:07:44.000]  小朋友還小
[00:07:44.000 --> 00:07:46.000]  我可以多做幾年工作
[00:07:46.000 --> 00:07:49.000]  讓他有更優越的生活
[00:07:49.000 --> 00:07:51.000]  雖然這兩夫婦
[00:07:51.000 --> 00:07:56.000]  都是為了家庭的好處而著想
[00:07:56.000 --> 00:07:59.000]  不過他們都各堅持己見
[00:07:59.000 --> 00:08:02.000]  所以經常爭吵不休
[00:08:02.000 --> 00:08:03.000]  同樣在教會裡
[00:08:03.000 --> 00:08:06.000]  我們可能每一個信徒
[00:08:06.000 --> 00:08:09.000]  都關心教會的事工
[00:08:09.000 --> 00:08:12.000]  但是我們有沒有同心合意
[00:08:12.000 --> 00:08:17.000]  反而有沒有像肥牛比教會那樣
[00:08:17.000 --> 00:08:20.000]  能夠同心合意去傳揚福音呢
[00:08:20.000 --> 00:08:22.000]  我們要記住
[00:08:22.000 --> 00:08:23.000]  聖經告訴我們
[00:08:23.000 --> 00:08:26.000]  我們教會的頭不是牧者
[00:08:26.000 --> 00:08:27.000]  不是長輩
[00:08:27.000 --> 00:08:28.000]  也不是會友
[00:08:28.000 --> 00:08:31.000]  而是我們的主耶穌基督
[00:08:31.000 --> 00:08:34.000]  所以我們只不過是受託的管家
[00:08:34.000 --> 00:08:37.000]  是受上帝所用的器皿
[00:08:37.000 --> 00:08:39.000]  我們每一個都愛主
[00:08:39.000 --> 00:08:41.000]  愛我們的教會
[00:08:41.000 --> 00:08:44.000]  在學習和同心合意的事項上
[00:08:44.000 --> 00:08:46.000]  我們有什麼需要注意呢
[00:08:46.000 --> 00:08:48.000]  首先
[00:08:48.000 --> 00:08:53.000]  肥牛比教會的信徒
[00:08:53.000 --> 00:08:55.000]  非常關心耶穌基督的福音
[00:08:55.000 --> 00:08:57.000]  是否很興旺
[00:08:57.000 --> 00:09:01.000]  可能他們中間也有一些意見的衝突
[00:09:01.000 --> 00:09:05.000]  不過他們凡事都追求和睦
[00:09:05.000 --> 00:09:06.000]  怎樣呢
[00:09:06.000 --> 00:09:08.000]  這裡他就說
[00:09:08.000 --> 00:09:10.000]  原來他是為了教會的緣故
[00:09:10.000 --> 00:09:12.000]  甘心柔和謙卑
[00:09:12.000 --> 00:09:18.000]  願意放下自己私人的個人意見
[00:09:18.000 --> 00:09:22.000]  完全為教會著想
[00:09:22.000 --> 00:09:25.000]  保羅在肥納比書2章1-2節那裡
[00:09:25.000 --> 00:09:26.000]  勉勵他們
[00:09:26.000 --> 00:09:29.000]  究竟你們在基督的生命
[00:09:29.000 --> 00:09:31.000]  有沒有使你們堅強起來呢
[00:09:31.000 --> 00:09:34.000]  這是一個比較白話的翻譯
[00:09:34.000 --> 00:09:37.000]  他說他的愛有沒有鼓勵你們呢
[00:09:37.000 --> 00:09:39.000]  你們和聖靈有沒有團契呢
[00:09:39.000 --> 00:09:43.000]  你們彼此之間有沒有親愛同情的心呢
[00:09:43.000 --> 00:09:44.000]  如果有
[00:09:44.000 --> 00:09:47.000]  我要求你們要有共同的目標
[00:09:47.000 --> 00:09:48.000]  同樣的愛心
[00:09:48.000 --> 00:09:50.000]  相同的情感
[00:09:50.000 --> 00:09:51.000]  和一致的想法
[00:09:51.000 --> 00:09:53.000]  好讓我充滿喜樂
[00:09:53.000 --> 00:09:58.000]  接著保羅就用耶穌基督做一個榜樣
[00:09:58.000 --> 00:10:01.000]  說出了真正的謙卑是怎樣的
[00:10:01.000 --> 00:10:05.000]  他說你們當以基督耶穌的心為心
[00:10:05.000 --> 00:10:07.000]  他本有神的形象
[00:10:07.000 --> 00:10:10.000]  卻不堅持自己與上帝同等
[00:10:10.000 --> 00:10:13.000]  反倒虛己取了奴僕的形象
[00:10:13.000 --> 00:10:15.000]  成為人的樣式
[00:10:15.000 --> 00:10:17.000]  既有人的樣子
[00:10:17.000 --> 00:10:18.000]  就謙卑自己
[00:10:18.000 --> 00:10:20.000]  全心信服
[00:10:20.000 --> 00:10:21.000]  以至於死
[00:10:21.000 --> 00:10:23.000]  且死在十字架上
[00:10:23.000 --> 00:10:25.000]  這幾節經文
[00:10:25.000 --> 00:10:28.000]  這一首歌頌耶穌基督的詩歌
[00:10:28.000 --> 00:10:31.000]  充分表現出耶穌謙卑的表現
[00:10:31.000 --> 00:10:33.000]  祂原本是神
[00:10:33.000 --> 00:10:35.000]  滿有榮耀權能
[00:10:35.000 --> 00:10:37.000]  與父園為一
[00:10:37.000 --> 00:10:41.000]  但祂是甘心取了一個人的形象
[00:10:41.000 --> 00:10:43.000]  不單止這樣
[00:10:43.000 --> 00:10:45.000]  祂還取了一個奴僕的形象
[00:10:45.000 --> 00:10:47.000]  奴僕是怎樣的呢
[00:10:47.000 --> 00:10:50.000]  是經常忍受人的辱罵
[00:10:50.000 --> 00:10:52.000]  輕視
[00:10:52.000 --> 00:10:53.000]  責罰
[00:10:53.000 --> 00:10:55.000]  為了人的緣故
[00:10:55.000 --> 00:11:00.000]  耶穌基督更加甘願死在一個最殘酷的刑具
[00:11:00.000 --> 00:11:02.000]  十字架上
[00:11:02.000 --> 00:11:04.000]  有一個徹底的謙卑
[00:11:04.000 --> 00:11:06.000]  徹底的忘我
[00:11:06.000 --> 00:11:08.000]  謙卑這種品格
[00:11:08.000 --> 00:11:10.000]  在現代社會裏面
[00:11:10.000 --> 00:11:13.000]  好像找不到任何的位置
[00:11:13.000 --> 00:11:16.000]  在今天凡事都追求要快
[00:11:16.000 --> 00:11:17.000]  要第一
[00:11:17.000 --> 00:11:18.000]  要贏
[00:11:18.000 --> 00:11:21.000]  要突出自我
[00:11:21.000 --> 00:11:24.000]  好像謙卑只會被人取笑
[00:11:24.000 --> 00:11:26.000]  被人覺得是脅弱
[00:11:26.000 --> 00:11:28.000]  沒膽一樣
[00:11:28.000 --> 00:11:32.000]  不過如果教會失去了謙卑這個品格
[00:11:32.000 --> 00:11:34.000]  沒有一個柔和的心
[00:11:34.000 --> 00:11:36.000]  肢體之間
[00:11:36.000 --> 00:11:38.000]  就會很容易不和睦
[00:11:38.000 --> 00:11:39.000]  不相愛
[00:11:39.000 --> 00:11:43.000]  被魔鬼有很多攻擊我們的機會
[00:11:43.000 --> 00:11:46.000]  相信這是上帝最傷心的事
[00:11:46.000 --> 00:11:48.000]  耶穌基督的謙卑
[00:11:48.000 --> 00:11:53.000]  亦給肥立比信徒和我們有另一個榜樣
[00:11:53.000 --> 00:11:56.000]  就是放下自我
[00:11:56.000 --> 00:11:59.000]  如果信徒之間有意見不一樣的話
[00:11:59.000 --> 00:12:01.000]  或是誤會
[00:12:01.000 --> 00:12:04.000]  都會期望我們可以在主的愛裏面
[00:12:04.000 --> 00:12:07.000]  互相的饒恕體諒和包容
[00:12:07.000 --> 00:12:11.000]  這個就是有信仰和沒有信仰的人
[00:12:11.000 --> 00:12:12.000]  不同的地方
[00:12:12.000 --> 00:12:15.000]  我們願意在教會裏面去學習
[00:12:15.000 --> 00:12:17.000]  看別人比自己強
[00:12:17.000 --> 00:12:21.000]  願意去聆聽人家的意見
[00:12:21.000 --> 00:12:24.000]  如果我們去看《士徒行傳》
[00:12:24.000 --> 00:12:29.000]  保羅怎樣去建立肥立比教會的記載
[00:12:29.000 --> 00:12:33.000]  保羅和提摩泰從特羅亞坐船來到肥立比
[00:12:33.000 --> 00:12:38.000]  這是當時馬其頓一帶一個很重要的城市
[00:12:38.000 --> 00:12:43.000]  是在岸邊一個很重要的港口
[00:12:43.000 --> 00:12:48.000]  保羅和當地一些土告當中的婦女去港島
[00:12:48.000 --> 00:12:53.000]  而最先信主的是一位賣紫色布匹的婦人
[00:12:53.000 --> 00:12:55.000]  叫做呂底亞
[00:12:55.000 --> 00:12:58.000]  她聽了保羅的宣講之後
[00:12:58.000 --> 00:13:03.000]  就和她的全家都信了主並且受了洗
[00:13:03.000 --> 00:13:04.000]  她不單止這樣
[00:13:04.000 --> 00:13:07.000]  她還開放了她自己的家庭
[00:13:07.000 --> 00:13:10.000]  讓信徒在她的家庭裏聚集
[00:13:10.000 --> 00:13:11.000]  為甚麼呢
[00:13:11.000 --> 00:13:15.000]  因為我們後來見到當保羅被囚的時候
[00:13:15.000 --> 00:13:18.000]  上帝用神跡使家門打開
[00:13:18.000 --> 00:13:20.000]  救了保羅和西拉
[00:13:20.000 --> 00:13:23.000]  他們和信了主的辱警
[00:13:23.000 --> 00:13:26.000]  都聚集在呂底亞的家裏
[00:13:26.000 --> 00:13:30.000]  我見到這位婦女已經將她的家奉獻了出來
[00:13:30.000 --> 00:13:33.000]  成為信徒聚集的地方
[00:13:33.000 --> 00:13:36.000]  我們看到初期教會的信徒
[00:13:36.000 --> 00:13:37.000]  他們的成長
[00:13:37.000 --> 00:13:41.000]  一個很重要的就是他們同心合意
[00:13:41.000 --> 00:13:44.000]  在《士徒行傳》二章44至47節說
[00:13:44.000 --> 00:13:47.000]  他們信的人都聚在一處
[00:13:47.000 --> 00:13:51.000]  凡物公用而且賣了田地
[00:13:51.000 --> 00:13:54.000]  照各人所需用的分級各人
[00:13:54.000 --> 00:13:57.000]  他們天天同心合意
[00:13:57.000 --> 00:13:58.000]  行切地在地裏
[00:13:58.000 --> 00:14:00.000]  而且在家中抹頂
[00:14:00.000 --> 00:14:03.000]  全著歡喜誠實的心用法
[00:14:03.000 --> 00:14:04.000]  讚美上帝
[00:14:04.000 --> 00:14:07.000]  可以見到放下自我
[00:14:07.000 --> 00:14:11.000]  不是以自己原有的身份去自恥
[00:14:11.000 --> 00:14:13.000]  是教會同心合意
[00:14:13.000 --> 00:14:16.000]  一個很重要的條件
[00:14:16.000 --> 00:14:20.000]  不知道大家有沒有去過宣道園住宿
[00:14:20.000 --> 00:14:23.000]  我曾經帶過一班小學生
[00:14:23.000 --> 00:14:26.000]  去參加小六畢業營
[00:14:26.000 --> 00:14:28.000]  給我最深刻的印象
[00:14:28.000 --> 00:14:31.000]  就是他們要求學生
[00:14:31.000 --> 00:14:34.000]  每一天早晚都在營裏面
[00:14:34.000 --> 00:14:36.000]  要去做一些服事
[00:14:36.000 --> 00:14:40.000]  譬如早上起床要掃樹葉
[00:14:40.000 --> 00:14:43.000]  或者下午吃飯前擺好餐具
[00:14:43.000 --> 00:14:46.000]  吃完飯就去洗碗擦碗
[00:14:46.000 --> 00:14:50.000]  很多平時不習慣家務的小朋友
[00:14:50.000 --> 00:14:51.000]  有很多怨言
[00:14:51.000 --> 00:14:54.000]  或者他們做得很隨便
[00:14:54.000 --> 00:14:55.000]  很隨便
[00:14:55.000 --> 00:14:58.000]  不過有一個在營內工作的職員
[00:14:58.000 --> 00:14:59.000]  告訴我們
[00:14:59.000 --> 00:15:02.000]  原來他們宣道園裏面
[00:15:02.000 --> 00:15:05.000]  最經常見到
[00:15:05.000 --> 00:15:07.000]  拿起掃把掃樹葉
[00:15:07.000 --> 00:15:09.000]  或者拿很重的垃圾
[00:15:09.000 --> 00:15:11.000]  出去垃圾站倒垃圾
[00:15:11.000 --> 00:15:14.000]  原來是他們的總幹事
[00:15:14.000 --> 00:15:17.000]  他們因為這個總幹事的賣力
[00:15:17.000 --> 00:15:21.000]  宣道園的上下同工都感受到
[00:15:21.000 --> 00:15:22.000]  那裏是他們的家
[00:15:22.000 --> 00:15:24.000]  是他們的地方
[00:15:24.000 --> 00:15:26.000]  每一個人都放下自我
[00:15:26.000 --> 00:15:29.000]  服事就是去貢獻那個地方
[00:15:29.000 --> 00:15:32.000]  最好的實踐
[00:15:32.000 --> 00:15:34.000]  在這裏同心合意
[00:15:34.000 --> 00:15:37.000]  除了包含了謙卑
[00:15:37.000 --> 00:15:38.000]  柔和
[00:15:38.000 --> 00:15:40.000]  放下自我之外
[00:15:40.000 --> 00:15:42.000]  保羅提到
[00:15:42.000 --> 00:15:44.000]  還有去謹記初心
[00:15:44.000 --> 00:15:45.000]  在第六節裏
[00:15:45.000 --> 00:15:46.000]  保羅說
[00:15:46.000 --> 00:15:50.000]  那在你們心裏動了美好工作的
[00:15:50.000 --> 00:15:54.000]  而他在第27節裏又說
[00:15:54.000 --> 00:15:57.000]  知道你們同有一個心志
[00:15:57.000 --> 00:15:58.000]  站立得穩
[00:15:58.000 --> 00:16:01.000]  為福音的信仰齊心努力
[00:16:01.000 --> 00:16:03.000]  可以見到
[00:16:03.000 --> 00:16:04.000]  肥立比教會的信徒
[00:16:04.000 --> 00:16:06.000]  由始至終
[00:16:06.000 --> 00:16:07.000]  都沒有忘記
[00:16:07.000 --> 00:16:09.000]  當初保羅建立教會的時候
[00:16:09.000 --> 00:16:12.000]  上帝在他們心裏所有的感動
[00:16:12.000 --> 00:16:14.000]  給他們的使命
[00:16:14.000 --> 00:16:17.000]  就是為了福音齊心努力
[00:16:17.000 --> 00:16:20.000]  無忘初心是我們近月
[00:16:20.000 --> 00:16:22.000]  經常聽到的一個口號
[00:16:22.000 --> 00:16:26.000]  不過這個不單只是一個口號這麼簡單
[00:16:26.000 --> 00:16:30.000]  而且是計劃成功的一個非常重要的條件
[00:16:30.000 --> 00:16:32.000]  尤其是當有一個計劃
[00:16:32.000 --> 00:16:36.000]  是要經過很長年累月的過程
[00:16:36.000 --> 00:16:38.000]  經過年月的變更
[00:16:38.000 --> 00:16:41.000]  人和事都可能會變
[00:16:41.000 --> 00:16:43.000]  但是很多時候
[00:16:43.000 --> 00:16:47.000]  人可能會忘記了最初的目標和志向
[00:16:47.000 --> 00:16:50.000]  我們做一間廚夫音的教會
[00:16:50.000 --> 00:16:51.000]  都是一樣
[00:16:51.000 --> 00:16:53.000]  大家如果打開
[00:16:53.000 --> 00:16:56.000]  宣道會感受堂的網頁
[00:16:56.000 --> 00:16:59.000]  會見到在本堂介紹那裏
[00:16:59.000 --> 00:17:03.000]  看到上帝建立感受堂的簡單歷史
[00:17:03.000 --> 00:17:06.000]  我們的教會是1981年成立
[00:17:06.000 --> 00:17:10.000]  一直透過不同類型的科學士工
[00:17:10.000 --> 00:17:12.000]  向區內的街坊傳福音
[00:17:12.000 --> 00:17:14.000]  譬如有報道會
[00:17:14.000 --> 00:17:15.000]  有科學主日
[00:17:15.000 --> 00:17:17.000]  有旅行
[00:17:17.000 --> 00:17:18.000]  電影欣賞
[00:17:18.000 --> 00:17:20.000]  暑期聖經班
[00:17:20.000 --> 00:17:21.000]  報街音
[00:17:21.000 --> 00:17:22.000]  健康檢查
[00:17:22.000 --> 00:17:24.000]  很多老人探訪
[00:17:24.000 --> 00:17:28.000]  我們不單止向本地人傳福音
[00:17:28.000 --> 00:17:32.000]  而且更加關心到這裏有很多外傭的需要
[00:17:32.000 --> 00:17:35.000]  所以開展了泰語
[00:17:35.000 --> 00:17:37.000]  非語和印語的士工
[00:17:37.000 --> 00:17:39.000]  近年更加因為區內的中學
[00:17:39.000 --> 00:17:42.000]  收了很多印巴籍的學生
[00:17:42.000 --> 00:17:45.000]  所以我們還開展了校園非華語工作
[00:17:45.000 --> 00:17:48.000]  希望將福音傳給他們
[00:17:48.000 --> 00:17:52.000]  期望我們每一個感宣家的弟姐妹
[00:17:52.000 --> 00:17:56.000]  都謹記我們教會建立的時候的使命
[00:17:56.000 --> 00:17:59.000]  知道傳福音是我們首要的目標
[00:17:59.000 --> 00:18:02.000]  這樣自然就能夠同心合意
[00:18:02.000 --> 00:18:04.000]  興旺福音
[00:18:04.000 --> 00:18:09.000]  保羅提醒我們
[00:18:09.000 --> 00:18:12.000]  柔和謙卑放低自我
[00:18:12.000 --> 00:18:13.000]  謹記初心
[00:18:13.000 --> 00:18:16.000]  這三個同心合意的條件之後
[00:18:16.000 --> 00:18:19.000]  到底我們可以怎樣去興旺福音呢
[00:18:19.000 --> 00:18:24.000]  首先保羅在第一章九節提到
[00:18:24.000 --> 00:18:26.000]  他為肥立比教會祈禱
[00:18:26.000 --> 00:18:32.000]  要你們的愛心在知識和各樣見識上不斷增長
[00:18:32.000 --> 00:18:35.000]  這裏的愛是指神性的愛
[00:18:35.000 --> 00:18:38.000]  是屬於神生命的特性
[00:18:38.000 --> 00:18:43.000]  而知識是指從經歷而得到對神的真認識
[00:18:43.000 --> 00:18:49.000]  各樣的知識就是指對各樣事物的分辨判斷的能力
[00:18:49.000 --> 00:18:52.000]  是一種屬靈的敏銳
[00:18:52.000 --> 00:18:55.000]  滿有從上帝而來的愛心
[00:18:55.000 --> 00:18:59.000]  才是教會傳福音的先決條件
[00:18:59.000 --> 00:19:02.000]  這一種愛不是沒有基礎的
[00:19:02.000 --> 00:19:03.000]  不是盲目的
[00:19:03.000 --> 00:19:10.000]  而是對於神真正的認識和各樣屬靈的洞察力而有的
[00:19:10.000 --> 00:19:14.000]  很多非信徒和基督徒相處之後
[00:19:14.000 --> 00:19:15.000]  就會讚嘆
[00:19:15.000 --> 00:19:18.000]  你們真是很有愛心
[00:19:18.000 --> 00:19:23.000]  相信很多靖姐妹都聽過這句評語
[00:19:23.000 --> 00:19:28.000]  為何基督徒的愛心和其他人有分別呢?
[00:19:28.000 --> 00:19:35.000]  其實人的愛心很多時候都會受其他事物的影響
[00:19:35.000 --> 00:19:41.000]  例如個人的觀感、對方的外表、身份地位
[00:19:41.000 --> 00:19:47.000]  但從上帝而來的愛卻是超越了這些限制
[00:19:47.000 --> 00:19:52.000]  基督徒會知道去愛那些被拒絕的群體
[00:19:52.000 --> 00:19:55.000]  甚至是被人厭惡的人
[00:19:55.000 --> 00:19:58.000]  我們知道上帝都愛他們
[00:19:58.000 --> 00:20:01.000]  從耶穌基督在世界上的言行裏面
[00:20:01.000 --> 00:20:05.000]  我們見到祂傳福音給頂旁的婦人
[00:20:05.000 --> 00:20:09.000]  關懷那些被隔絕的麻瘋病人
[00:20:09.000 --> 00:20:14.000]  又涉及到眾人都很討厭的薩蓋
[00:20:14.000 --> 00:20:17.000]  因為祂看到他們心靈裏面的需要
[00:20:17.000 --> 00:20:20.000]  用愛去改變他們的生命
[00:20:20.000 --> 00:20:22.000]  教會要興旺福音
[00:20:22.000 --> 00:20:26.000]  信徒要先有從上帝而來的愛
[00:20:26.000 --> 00:20:30.000]  上帝不單止要我們有愛心
[00:20:30.000 --> 00:20:33.000]  而且要我們的愛心多而又多
