
[00:00:00.000 --> 00:00:04.200]  我們本堂的陳麗慈牧師在你當中傳講一陣話語
[00:05:57.500 --> 00:06:01.000]  但是慢慢當他一路墮落的時候
[00:06:01.000 --> 00:06:05.000]  他就變成了猶大那份奸狡
[00:06:05.000 --> 00:06:08.000]  我們每一個人都是
[00:06:08.000 --> 00:06:10.000]  在主耶穌基督的裡面
[00:06:10.000 --> 00:06:12.000]  我們一定要時時地
[00:06:12.000 --> 00:06:16.000]  去活出耶穌基督給我們的教導
[00:06:16.000 --> 00:06:18.000]  我們一定要去承擔
[00:06:18.000 --> 00:06:21.500]  上帝給我們的地上高的責任
[00:06:21.500 --> 00:06:25.000]  否則我們就很容易墮落
[00:06:25.000 --> 00:06:27.000]  我們就用這一段經文
[00:06:27.000 --> 00:06:29.000]  我們來彼此勉勵
[00:06:29.500 --> 00:06:34.500]  在今天裡面我會看兩個人
[00:06:34.500 --> 00:06:37.500]  第一個我會看猶大
[00:06:37.500 --> 00:06:44.500]  我就當猶大代表這個世界
[00:06:44.500 --> 00:06:48.500]  先認識一下猶大這個人
[00:06:48.500 --> 00:06:54.500]  正經來說他在嘉掠人猶大
[00:06:54.500 --> 00:06:58.500]  他就在猶大省份的南邊
[00:06:59.000 --> 00:07:05.000]  有些學者推測他是一個很厲害的商人
[00:07:05.000 --> 00:07:07.000]  為什麼這樣說呢
[00:07:07.000 --> 00:07:11.000]  因為當瑪利亞拿著一瓶香膏
[00:07:11.000 --> 00:07:13.500]  去到耶穌基督的根前
[00:07:13.500 --> 00:07:18.000]  就幫他用香膏來糕抹他的腳
[00:07:18.000 --> 00:07:23.500]  聖經就說當時整間屋子就充滿了香氣
[00:07:23.500 --> 00:07:28.500]  猶大聞了兩聞
[00:07:28.500 --> 00:07:32.500]  他就知道這瓶香膏非常貴
[00:07:32.500 --> 00:07:34.500]  值三十塊銀子
[00:07:34.500 --> 00:07:41.500]  當時三十塊銀子就等於一年的工資
[00:07:41.500 --> 00:07:44.000]  猶大只問了兩問
[00:07:44.000 --> 00:07:45.500]  他就說這瓶香膏很貴
[00:07:45.500 --> 00:07:48.000]  值三十兩銀子
[00:07:48.000 --> 00:07:53.000]  所以有些人就估計猶大是一個很識貨
[00:07:53.000 --> 00:07:55.000]  也是一些經驗老道
[00:07:55.500 --> 00:07:59.000]  對很多事情都很熟悉
[00:07:59.000 --> 00:08:02.000]  也可能因為這樣
[00:08:02.000 --> 00:08:04.000]  在十二門徒裏面
[00:08:04.000 --> 00:08:07.000]  他是負責管理的
[00:08:07.000 --> 00:08:10.000]  因為他是一個商人
[00:08:10.000 --> 00:08:14.000]  過往可能他也管理很多的帳戶
[00:08:14.000 --> 00:08:21.000]  但有時人的專長往往成為他墮落的地方
[00:08:21.500 --> 00:08:28.000]  猶大和其他門徒師兄弟
[00:08:28.000 --> 00:08:31.000]  一起跟隨耶穌三年多
[00:08:31.000 --> 00:08:34.000]  在這三年多裏我們都知道
[00:08:34.000 --> 00:08:37.000]  他們過著一些很簡樸的生活
[00:08:37.000 --> 00:08:40.000]  跟著耶穌沒有甚麼特別物質的享受
[00:08:40.000 --> 00:08:44.000]  一直跟著的時候聽過耶穌講道
[00:08:44.000 --> 00:08:48.000]  也看過耶穌行小的神蹟
[00:08:48.000 --> 00:08:51.000]  然後到實習的時候
[00:08:51.000 --> 00:08:53.500]  聖經講明是十二個門徒
[00:08:53.500 --> 00:08:55.500]  或者七十二個門徒
[00:08:55.500 --> 00:08:59.500]  他們都一起被派出去傳道
[00:08:59.500 --> 00:09:02.500]  並且在傳道過程裏面
[00:09:02.500 --> 00:09:04.500]  他是有份趕鬼的
[00:09:04.500 --> 00:09:09.500]  所以猶大在整個報道的旅程裏面
[00:09:09.500 --> 00:09:11.500]  是有份參與的
[00:09:11.500 --> 00:09:15.500]  在耶穌基督的教導下
[00:09:15.500 --> 00:09:18.500]  其他的門徒在這個靈命上
[00:09:19.000 --> 00:09:22.500]  無論多或少都有增長
[00:09:22.500 --> 00:09:31.500]  但唯獨猶大最後成為了撒旦的工具
[00:09:31.500 --> 00:09:38.500]  路加醫生在路加方第22章第3節這樣形容
[00:09:38.500 --> 00:09:44.500]  他在撒旦入了那稱為加勒人猶大的心
[00:09:44.500 --> 00:09:48.500]  撒旦入了猶大的心
[00:09:48.500 --> 00:09:54.000]  然後在猶大的同門師兄底下
[00:09:54.000 --> 00:09:56.000]  約翰又這樣形容他
[00:09:56.000 --> 00:09:59.000]  他說猶大是不掛念窮人的
[00:09:59.000 --> 00:10:01.000]  他是個賊
[00:10:01.000 --> 00:10:05.000]  他帶著錢囊尋取其中所存
[00:10:05.000 --> 00:10:07.000]  所以猶大雖然他管數
[00:10:07.000 --> 00:10:10.000]  但他時時穿貴桶底
[00:10:10.000 --> 00:10:14.000]  自己拿著自己用的
[00:10:14.000 --> 00:10:18.000]  他是一個很不老實的人
[00:10:18.000 --> 00:10:19.500]  他是個賊
[00:10:19.500 --> 00:10:22.500]  也可能從這些小事
[00:10:22.500 --> 00:10:24.500]  不過也不是小事
[00:10:24.500 --> 00:10:26.500]  穿貴桶底
[00:10:26.500 --> 00:10:28.500]  在這些事情裏
[00:10:28.500 --> 00:10:33.500]  猶大將自己的心門越開越大
[00:10:33.500 --> 00:10:36.500]  越開越大讓魔鬼進入
[00:10:36.500 --> 00:10:42.500]  到最後魔鬼就佔盡了他的心力
[00:10:42.500 --> 00:10:46.500]  曾經聽過一個這樣的故事
[00:10:47.000 --> 00:10:50.500]  有一個青蛙在冰天雪地游泳
[00:10:50.500 --> 00:10:54.500]  在游泳的情況下覺得很冷
[00:10:54.500 --> 00:10:57.500]  誰知越游的時候
[00:10:57.500 --> 00:11:01.500]  開始覺得暖一點
[00:11:01.500 --> 00:11:04.500]  很舒服啊
[00:11:04.500 --> 00:11:06.500]  繼續游泳很舒服
[00:11:06.500 --> 00:11:09.500]  他沒有想過為何越游
[00:11:09.500 --> 00:11:11.500]  水會越來越暖
[00:11:11.500 --> 00:11:14.500]  會越來越舒服
[00:11:15.000 --> 00:11:19.500]  原來在水的渦底
[00:11:19.500 --> 00:11:22.500]  有些火一直燒著
[00:11:22.500 --> 00:11:27.500]  所以水就越來越熱
[00:11:27.500 --> 00:11:31.500]  結果令到青蛙殺熟了
[00:11:31.500 --> 00:11:35.500]  整個過程青蛙都沒有掙扎過
[00:11:35.500 --> 00:11:41.500]  因為他不知不覺已經落入了陷阱裏面
[00:11:41.500 --> 00:11:43.500]  有時我們也是這樣的
[00:11:44.000 --> 00:11:47.500]  在一些小事中我們不知不覺
[00:11:47.500 --> 00:11:49.500]  以為沒甚麼的
[00:11:49.500 --> 00:11:55.500]  但卻慢慢被魔鬼進佔我們的生命
[00:11:55.500 --> 00:12:02.500]  其實耶穌早就知道猶大會出賣他
[00:12:02.500 --> 00:12:04.500]  所以只要有機會
[00:12:04.500 --> 00:12:07.500]  耶穌基督就要提醒猶大
[00:12:07.500 --> 00:12:09.500]  他要小心
[00:12:09.500 --> 00:12:13.500]  在耶穌基督為門徒洗腳的時候
[00:12:13.500 --> 00:12:16.000]  彼得最初就說不要洗我
[00:12:16.000 --> 00:12:18.000]  但耶穌就說
[00:12:18.000 --> 00:12:20.000]  凡洗過躁的人
[00:12:20.000 --> 00:12:22.000]  只要將腳一洗
[00:12:22.000 --> 00:12:24.000]  就全身都乾淨了
[00:12:24.000 --> 00:12:27.000]  你們個個都乾淨
[00:12:27.000 --> 00:12:30.000]  但他接著就加了一句
[00:12:30.000 --> 00:12:34.000]  然而你們不都是乾淨的
[00:12:34.000 --> 00:12:37.000]  即是你們十二個人裏面
[00:12:37.000 --> 00:12:39.000]  不是個個都乾淨
[00:12:39.000 --> 00:12:42.000]  猶大當時在這裏
[00:12:42.500 --> 00:12:44.000]  不知道他有甚麼想法
[00:12:44.000 --> 00:12:46.000]  他想想
[00:12:46.000 --> 00:12:47.000]  說我?
[00:12:47.000 --> 00:12:49.000]  他自己知道在做甚麼
[00:12:49.000 --> 00:12:51.000]  在籌劃甚麼
[00:12:51.000 --> 00:12:55.000]  接著到吃飯的時候
[00:12:55.000 --> 00:12:57.000]  耶穌吃飯的時候又說
[00:12:57.000 --> 00:12:59.000]  他和我吃飯的人
[00:12:59.000 --> 00:13:01.000]  有人用腳踢我
[00:13:01.000 --> 00:13:03.000]  不是真的有人用腳踢他
[00:13:03.000 --> 00:13:05.000]  而是再一次的暗示
[00:13:05.000 --> 00:13:07.000]  有人將會出賣我
[00:13:08.500 --> 00:13:12.000]  當有些事暗地裏做的時候
[00:13:12.000 --> 00:13:15.000]  有人開始戳穿你的時候
[00:13:15.000 --> 00:13:17.000]  不知道有甚麼感覺
[00:13:17.000 --> 00:13:19.000]  夠不夠膽繼續做下去
[00:13:19.000 --> 00:13:22.000]  這麼秘密的事耶穌竟然都知道
[00:13:22.000 --> 00:13:26.000]  之後耶穌更加說
[00:13:26.000 --> 00:13:29.000]  我實實在在的告訴你們
[00:13:29.000 --> 00:13:33.000]  你們中間有一個人要出賣我
[00:13:33.000 --> 00:13:36.000]  接著門徒個個都問
[00:13:36.000 --> 00:13:38.000]  耶穌是不是我
[00:13:38.000 --> 00:13:39.500]  老師是不是我
[00:13:39.500 --> 00:13:42.500]  猶大裝模作樣
[00:13:42.500 --> 00:13:45.500]  他又跟著其他門徒一起問
[00:13:45.500 --> 00:13:48.500]  拉比是不是我
[00:13:48.500 --> 00:13:50.500]  自己心知肚明
[00:13:50.500 --> 00:13:52.500]  這樣都問
[00:13:52.500 --> 00:13:55.500]  耶穌就直接回答他
[00:13:55.500 --> 00:13:57.500]  就是你
[00:13:57.500 --> 00:14:00.500]  說得這麼白
[00:14:00.500 --> 00:14:03.500]  猶大都可以面不改容
[00:14:03.500 --> 00:14:05.500]  因為聖經沒有說他變容
[00:14:06.000 --> 00:14:08.500]  沒有說他有甚麼反省
[00:14:08.500 --> 00:14:12.500]  說謊話說到這樣
[00:14:12.500 --> 00:14:15.500]  他都可以完全沒有反應
[00:14:15.500 --> 00:14:17.500]  可以看到撒旦一去
[00:14:17.500 --> 00:14:21.500]  心靈裏面佔據所有位置
[00:14:21.500 --> 00:14:24.500]  到最後
[00:14:24.500 --> 00:14:27.500]  約翰耶穌最愛的門徒
[00:14:27.500 --> 00:14:29.500]  就問耶穌
[00:14:29.500 --> 00:14:33.500]  老師究竟是誰
[00:14:34.000 --> 00:14:36.500]  耶穌就告訴他
[00:14:36.500 --> 00:14:39.500]  我將這個無教餅
[00:14:39.500 --> 00:14:41.500]  蘸一些醬汁
[00:14:41.500 --> 00:14:45.500]  我給誰就是誰
[00:14:45.500 --> 00:14:47.000]  講完之後
[00:14:47.000 --> 00:14:48.500]  他就張開無教餅
[00:14:48.500 --> 00:14:51.500]  蘸了一些無花果
[00:14:51.500 --> 00:14:54.500]  或者其他水果做的醬汁
[00:14:54.500 --> 00:14:56.500]  苦菜那些是醬汁
[00:14:56.500 --> 00:15:00.500]  蘸完之後就遞給猶大
[00:15:00.500 --> 00:15:03.500]  猶大又接
[00:15:03.500 --> 00:15:06.000]  講得這麼清楚
[00:15:06.000 --> 00:15:10.000]  指的是這個人將會出賣我
[00:15:10.000 --> 00:15:12.000]  但猶大仍然可以
[00:15:12.000 --> 00:15:17.000]  若無其事地繼續坐在那裏
[00:15:17.000 --> 00:15:20.000]  其實耶穌一步一步地
[00:15:20.000 --> 00:15:23.000]  完完全全地清晰地告訴他
[00:15:23.000 --> 00:15:28.000]  你在做一件很大的錯事
[00:15:28.000 --> 00:15:32.000]  但耶穌去到最後這個動作的時候
[00:15:32.500 --> 00:15:34.000]  不單單要告訴猶大
[00:15:34.000 --> 00:15:36.000]  你在做錯事
[00:15:36.000 --> 00:15:40.000]  也要藉著這個動作告訴他
[00:15:40.000 --> 00:15:42.000]  耶穌保佑他
[00:15:42.000 --> 00:15:45.000]  因為當在這個御節晚餐的時候
[00:15:45.000 --> 00:15:49.000]  通常主人會將無教餅
[00:15:49.000 --> 00:15:52.000]  蘸一些醬汁
[00:15:52.000 --> 00:15:57.000]  然後遞給當中的客人
[00:15:57.000 --> 00:16:02.000]  但客人一定是貴賓
[00:16:02.000 --> 00:16:06.500]  所以這個行動是
[00:16:06.500 --> 00:16:09.500]  耶穌讓猶大知道
[00:16:09.500 --> 00:16:11.500]  他仍然會保佑他
[00:16:11.500 --> 00:16:13.500]  雖然他做錯事
[00:16:13.500 --> 00:16:15.500]  但耶穌仍然會保佑他
[00:16:15.500 --> 00:16:19.500]  他希望能夠快些停止這個行動
[00:16:19.500 --> 00:16:24.500]  但猶大始終沒有回頭
[00:16:24.500 --> 00:16:28.500]  當晚他又回敬耶穌
[00:16:29.000 --> 00:16:33.500]  當他帶著一大群人去拉耶穌的時候
[00:16:33.500 --> 00:16:36.500]  他就用親嘴
[00:16:36.500 --> 00:16:39.500]  和耶穌親嘴來做記號
[00:16:39.500 --> 00:16:42.500]  出賣了耶穌
[00:16:42.500 --> 00:16:49.500]  原來親嘴是猶太人禮貌的習慣
[00:16:49.500 --> 00:16:55.500]  當一個學生見到他的老師
[00:16:56.000 --> 00:17:04.500]  他會雙手放在老師肩膊上
[00:17:04.500 --> 00:17:06.500]  然後親他一口
[00:17:06.500 --> 00:17:10.500]  表示他很尊敬這位老師
[00:17:10.500 --> 00:17:15.500]  但我們看到猶大多假
[00:17:15.500 --> 00:17:22.500]  他用一個敬重老師的動作
[00:17:23.000 --> 00:17:26.500]  親他一口
[00:17:26.500 --> 00:17:33.500]  軍兵和祭司長的警衛就衝過來
[00:17:33.500 --> 00:17:39.500]  我們看到猶大那份虛假到一個什麼程度
[00:17:39.500 --> 00:17:43.500]  在我們的工作和生活中
[00:17:43.500 --> 00:17:50.500]  我們都會看到很多虛假的事
[00:17:51.000 --> 00:18:00.500]  我們看到猶大一路墮落有步驟
[00:18:00.500 --> 00:18:04.500]  在《楊峰第十三章》他先講
[00:18:04.500 --> 00:18:11.500]  魔鬼把賣耶穌的意思放在猶大的心裏
[00:18:11.500 --> 00:18:15.500]  最初他輕輕和猶大說
[00:18:16.000 --> 00:18:22.500]  他不能成為對抗羅馬的軍兵
[00:18:22.500 --> 00:18:26.500]  不能帶領我們推翻羅馬政府
[00:18:26.500 --> 00:18:29.500]  沒有什麼大作用
[00:18:29.500 --> 00:18:33.500]  把一點點的意念給了猶大
[00:18:33.500 --> 00:18:37.500]  到最後晚餐的時候
[00:18:37.500 --> 00:18:41.500]  他就說炸彈進了猶大的心
[00:18:42.000 --> 00:18:46.500]  完全佔據了猶大的心靈
[00:18:46.500 --> 00:18:52.500]  魔鬼給猶大犯罪的意念
[00:18:52.500 --> 00:18:57.500]  其實你和我始終會面對很多犯罪的意念
[00:18:57.500 --> 00:19:00.500]  因為世界上實在太多人有
[00:19:00.500 --> 00:19:05.500]  太多不好的東西來吸引我們
[00:19:05.500 --> 00:19:09.500]  但猶大的錯在什麼呢
[00:19:10.000 --> 00:19:14.500]  他沒有盡快把貪錢
[00:19:14.500 --> 00:19:19.500]  或者賣耶穌這些不好的意念拿走
[00:19:19.500 --> 00:19:22.500]  他容讓這些不好的意念
[00:19:22.500 --> 00:19:25.500]  繼續在他腦海裏徘徊
[00:19:25.500 --> 00:19:29.500]  直至有一天他整個的心靈
[00:19:29.500 --> 00:19:34.500]  整個的生命被魔鬼擊倒
[00:19:34.500 --> 00:19:37.500]  馬丁路德他曾經說過
[00:19:38.000 --> 00:19:42.500]  在我們頭上會有很多小鳥飛來飛去
[00:19:42.500 --> 00:19:47.500]  這些小鳥代表世界上很多的隱憂
[00:19:47.500 --> 00:19:49.500]  你可以任由它飛
[00:19:49.500 --> 00:19:51.500]  因為你趕不完
[00:19:51.500 --> 00:19:58.500]  但你千萬不要讓小鳥在你的頭上捉蟲
[00:19:58.500 --> 00:20:02.500]  因為當這些小鳥在你的頭上捉蟲的時候
[00:20:02.500 --> 00:20:04.500]  它就不會離開
[00:20:05.000 --> 00:20:08.500]  當一些誘惑一些不好的東西
[00:20:08.500 --> 00:20:13.500]  在我們的腦海裏生根的時候
[00:20:13.500 --> 00:20:17.500]  我們就會越來越墮落
[00:20:17.500 --> 00:20:22.500]  終有一天我們就會離開耶穌
[00:20:22.500 --> 00:20:24.500]  今天很多的基督徒
[00:20:24.500 --> 00:20:28.500]  我們會接到會失敗
[00:20:28.500 --> 00:20:34.500]  亦都是因為我們太過輕視一些小小的罪
[00:20:34.500 --> 00:20:37.000]  在兩個多月之前
[00:20:37.000 --> 00:20:40.000]  我有一個親戚很年輕四十歲
[00:20:40.000 --> 00:20:42.000]  他回到天家
[00:20:42.000 --> 00:20:45.000]  當他病危的時候
[00:20:45.000 --> 00:20:51.000]  家人都叫了他爸爸媽媽來看他
[00:20:51.000 --> 00:20:55.000]  因為爸爸媽媽在三十年前已經離婚了
[00:20:55.000 --> 00:20:58.000]  兩個都沒有怎麼看女兒
[00:20:58.000 --> 00:21:00.000]  在醫院的時候
[00:21:00.000 --> 00:21:03.000]  禮貌上都會和他們聊天
[00:21:03.500 --> 00:21:07.000]  他的爸爸告訴我
[00:21:07.000 --> 00:21:12.000]  他過往飲酒喝酒都會盡力
[00:21:12.000 --> 00:21:15.000]  不過這兩年信了耶穌之後
[00:21:15.000 --> 00:21:18.000]  他就覺得很舒服
[00:21:18.000 --> 00:21:22.000]  心想原來他過往這麼壞
[00:21:22.000 --> 00:21:25.000]  難怪他長這樣
[00:21:25.000 --> 00:21:28.000]  樣子又猥瑣又兇
[00:21:28.000 --> 00:21:30.000]  不過他又想想
[00:21:30.000 --> 00:21:32.000]  他現在的樣子都不太好
[00:21:32.500 --> 00:21:35.000]  求上帝饒恕他
[00:21:35.000 --> 00:21:38.000]  不可以以貌取人
[00:21:38.000 --> 00:21:41.000]  但幾天之後
[00:21:41.000 --> 00:21:44.000]  他家人告訴我
[00:21:44.000 --> 00:21:48.000]  這個所謂弟兄
[00:21:48.000 --> 00:21:51.000]  因為他隔壁的傳承人告訴我
[00:21:51.000 --> 00:21:53.000]  他證明了除了翻主日崇拜之外
[00:21:53.000 --> 00:21:58.000]  星期三又翻查經班又翻查祈禱會
[00:21:58.000 --> 00:22:00.000]  很虔誠
[00:22:00.500 --> 00:22:03.000]  但幾天之後
[00:22:03.000 --> 00:22:05.000]  他家人告訴我
[00:22:05.000 --> 00:22:10.000]  他用一個家人很體恤很關心的手法
[00:22:10.000 --> 00:22:14.000]  拿了家人十幾二十萬
[00:22:14.000 --> 00:22:17.000]  然後不肯拿出來
[00:22:17.000 --> 00:22:22.000]  令到別人家裡辦喪事
[00:22:22.000 --> 00:22:26.000]  仍然要去報上差遣
[00:22:26.000 --> 00:22:28.000]  所以領子們
[00:22:28.500 --> 00:22:30.000]  我們真的要很小心
[00:22:30.000 --> 00:22:33.000]  我們在心靈裡
[00:22:33.000 --> 00:22:37.000]  因著世界裡一些虛浮的物質
[00:22:37.000 --> 00:22:40.000]  或者一些虛方的言詞
[00:22:40.000 --> 00:22:43.000]  或者一些虛假的金詞
[00:22:43.000 --> 00:22:47.000]  而帶來我們心靈裡一些貪婪
[00:22:47.000 --> 00:22:49.000]  或者一些紛爭
[00:22:49.000 --> 00:22:51.000]  一些誹謗
[00:22:51.000 --> 00:22:52.000]  一些苦毒
[00:22:52.000 --> 00:22:54.000]  甚至淫亂的時候
[00:22:54.000 --> 00:22:56.000]  我們一定要快快的
[00:22:56.000 --> 00:22:58.000]  求主耶穌基督
[00:22:58.000 --> 00:23:01.500]  幫助我們趕走這些惡念
[00:23:01.500 --> 00:23:06.500]  以免我們被魔鬼留地步
[00:23:06.500 --> 00:23:09.500]  再想多一層
[00:23:09.500 --> 00:23:12.500]  耶穌被抓的時候
[00:23:12.500 --> 00:23:14.500]  有很多人都跌倒了
[00:23:14.500 --> 00:23:17.500]  很多門徒都跑掉了
[00:23:17.500 --> 00:23:21.500]  甚至彼得他曾經大聲的
[00:23:21.500 --> 00:23:22.500]  來講
[00:23:22.500 --> 00:23:26.500]  就算所有人背叛耶穌都好
[00:23:27.000 --> 00:23:29.500]  我一定不會背叛耶穌的
[00:23:29.500 --> 00:23:34.500]  但是當他在清晨的時候
[00:23:34.500 --> 00:23:36.500]  當雞皮疙瘩
[00:23:36.500 --> 00:23:40.500]  他已經三次不認耶穌為主
[00:23:40.500 --> 00:23:43.500]  之後他很難過
[00:23:43.500 --> 00:23:46.500]  他自己責備自己
[00:23:46.500 --> 00:23:50.500]  不過當耶穌基督向他顯現的時候
[00:23:50.500 --> 00:23:54.500]  問他仍然不愛他的時候
[00:23:55.000 --> 00:23:57.500]  彼得有一個反省
[00:23:57.500 --> 00:23:59.500]  他有一個回轉
[00:23:59.500 --> 00:24:03.500]  以至他成為了初期教會的領袖
