
[00:00:00.000 --> 00:00:02.000]  第四章第一節
[00:03:11.000 --> 00:03:16.000]  很能夠去講出一個慈父的心
[00:03:16.000 --> 00:03:21.000]  對他的兒女有什麼的叮囑,對他的兒女有什麼的祝福
[00:03:21.000 --> 00:03:24.000]  即使今天,當我們聽這些話的時候
[00:03:24.000 --> 00:03:30.000]  無論我們是做人父母,做人父親,或者是做兒女的
[00:03:30.000 --> 00:03:35.000]  一定都可以有很大的領受,以及一定可以得到很大的福氣
[00:03:35.000 --> 00:03:40.000]  所以我們今天就選了針研第四章一至九節
[00:03:40.000 --> 00:03:42.000]  跟大家去分享
[00:03:42.000 --> 00:03:46.000]  我們翻開我們剛才主席幫我們讀的經文
[00:03:46.000 --> 00:03:50.000]  在針研第四章第一至九節
[00:03:50.000 --> 00:03:55.000]  一開始這裡他就呼籲兒女
[00:03:55.000 --> 00:03:56.000]  呼籲什麼呢?
[00:03:56.000 --> 00:04:03.000]  他說「孩子們要聽父親的訓誨,留心明白道理
[00:04:03.000 --> 00:04:09.000]  因我給你們好的教導,不可離棄我的教誨」
[00:04:09.000 --> 00:04:15.000]  所羅門呼籲他的兒女要聽從父親的教導
[00:04:15.000 --> 00:04:18.000]  所羅門是一個很有智慧的國王
[00:04:18.000 --> 00:04:24.000]  當他在任期間是以色列最強盛的時期
[00:04:24.000 --> 00:04:31.000]  也在他統治之下,四處不同地方的國王女王都來進貢
[00:04:31.000 --> 00:04:34.000]  可見他的國力很強盛
[00:04:34.000 --> 00:04:39.000]  百姓過著很安樂,看居樂業的生活
[00:04:39.000 --> 00:04:43.000]  這位國王呼籲他的兒女要聽從父親的教導
[00:04:43.000 --> 00:04:48.000]  如果願意聽從的,一定可以得到很大的幫助
[00:04:48.000 --> 00:04:51.000]  他這裡說不單止是教導他們
[00:04:51.000 --> 00:04:54.000]  而且他還為他們訂立一些法則
[00:04:54.000 --> 00:04:57.000]  就是行事為人的規範
[00:04:57.000 --> 00:05:01.000]  讓他們知道做人做事有什麼原則
[00:05:01.000 --> 00:05:05.000]  他們要求他們不要離棄這些法則
[00:05:05.000 --> 00:05:09.000]  我們都知道如果要將事情做好
[00:05:09.000 --> 00:05:13.000]  一定有一定的原則或方法
[00:05:13.000 --> 00:05:15.000]  有一個很標準的程序
[00:05:15.000 --> 00:05:21.000]  譬如我們去買一些自己需要組件的傢俬或電器
[00:05:21.000 --> 00:05:23.000]  我們都要看說明書
[00:05:23.000 --> 00:05:29.000]  按著那個程序就可以減少一些錯誤的時間
[00:05:29.000 --> 00:05:33.000]  或者浪費的材料,增加效率
[00:05:33.000 --> 00:05:37.000]  其實我們代人處事都有很多的法則
[00:05:37.000 --> 00:05:42.000]  當我們如果循著這些規矩的時候
[00:05:42.000 --> 00:05:45.000]  我們就很容易和別人建立良好的關係
[00:05:45.000 --> 00:05:47.000]  也將事情做好
[00:05:47.000 --> 00:05:51.000]  在群體裏面更加有很大的幫助
[00:05:51.000 --> 00:05:56.000]  我相信中國人都很認識什麼叫做規矩
[00:05:56.000 --> 00:05:59.000]  我們家有家規
[00:05:59.000 --> 00:06:04.000]  每一個家庭都有很多的規矩和格言
[00:06:04.000 --> 00:06:08.000]  我從小的時候聽媽媽教我們
[00:06:08.000 --> 00:06:10.000]  「諸子自家格言」
[00:06:10.000 --> 00:06:12.000]  有沒有認識呢?朱先生
[00:06:12.000 --> 00:06:15.000]  我很記得的
[00:06:15.000 --> 00:06:20.000]  就是「黎明即起,就要灑度庭除,必內外整潔」
[00:06:20.000 --> 00:06:24.000]  一開始就要很仔細的
[00:06:24.000 --> 00:06:27.000]  有些很小微的東西
[00:06:27.000 --> 00:06:34.000]  就是說我們自身一定要好好地有規矩規律
[00:06:34.000 --> 00:06:40.000]  有這些規律我們就能夠培養一個自律的習慣
[00:06:40.000 --> 00:06:44.000]  我是一個都算是聽話的孩子
[00:06:44.000 --> 00:06:46.000]  在長大過程裏面
[00:06:46.000 --> 00:06:49.000]  無論在家裏或者在學校工作
[00:06:49.000 --> 00:06:53.000]  我都覺得一定要守規矩
[00:06:53.000 --> 00:06:58.000]  但後來我慢慢發現原來有些人喜歡唱反調
[00:06:58.000 --> 00:07:01.000]  很喜歡特別違規
[00:07:01.000 --> 00:07:06.000]  不過慢慢我就覺得這些在社會上叫做創意
[00:07:06.000 --> 00:07:10.000]  我最近因為要帶領基督少年軍的小綿羊
[00:07:10.000 --> 00:07:14.000]  發覺原來要小朋友守規矩
[00:07:14.000 --> 00:07:16.000]  不是一件容易的事
[00:07:16.000 --> 00:07:19.000]  尤其是當他們還處於一個幼兒期
[00:07:19.000 --> 00:07:22.000]  他們喜歡挑戰權威
[00:07:22.000 --> 00:07:24.000]  喜歡試下你的底線
[00:07:24.000 --> 00:07:29.000]  大家有沒有玩過一些在冒險樂園的遊戲
[00:07:29.000 --> 00:07:33.000]  那些叫做彈頭上來的青蛙
[00:07:33.000 --> 00:07:35.000]  你要打它就要彈上來
[00:07:35.000 --> 00:07:36.000]  你就要打它
[00:07:36.000 --> 00:07:37.000]  彈上來就要打它
[00:07:37.000 --> 00:07:41.000]  我去訓練小綿羊的時候
[00:07:41.000 --> 00:07:43.000]  我經常感覺到好像這樣
[00:07:43.000 --> 00:07:45.000]  因為你要他們排好隊
[00:07:45.000 --> 00:07:47.000]  一條隊列好站好
[00:07:47.000 --> 00:07:49.000]  注意力站好
[00:07:49.000 --> 00:07:50.000]  站好一個
[00:07:50.000 --> 00:07:51.000]  第二個就動了
[00:07:51.000 --> 00:07:52.000]  站好一個
[00:07:52.000 --> 00:07:53.000]  第二個又動了
[00:07:53.000 --> 00:07:57.000]  你要不停地幫他們站好
[00:07:57.000 --> 00:07:59.000]  其實都要花一段時間
[00:07:59.000 --> 00:08:03.000]  不過知道有紀律是非常重要
[00:08:03.000 --> 00:08:07.000]  還有一個有規矩自律的人生
[00:08:07.000 --> 00:08:12.000]  都是我們在人群當中見證主義的一個好的例子
[00:08:12.000 --> 00:08:16.000]  弟兄姊妹如果你有一個好的父親
[00:08:16.000 --> 00:08:18.000]  他都一定要你聽他的教導
[00:08:18.000 --> 00:08:23.000]  教導做一個有自律有規矩有責任感的人
[00:08:23.000 --> 00:08:27.000]  所羅門說如果願意進行的話
[00:08:27.000 --> 00:08:29.000]  我們就有福了
[00:08:29.000 --> 00:08:32.000]  希望大家都學習
[00:08:32.000 --> 00:08:35.000]  所羅門這樣要我們的小朋友
[00:08:35.000 --> 00:08:38.000]  記住要學習守規和自律
[00:08:38.000 --> 00:08:44.000]  所羅門除了說不要忘記他的法則之外
[00:08:44.000 --> 00:08:46.000]  他還回想
[00:08:46.000 --> 00:08:50.000]  回想自己的榜樣究竟是怎樣呢
[00:08:50.000 --> 00:08:53.000]  他說當我在父親面前還是小孩
[00:08:53.000 --> 00:08:56.000]  在母親還是獨一嬌二的時候
[00:08:56.000 --> 00:09:00.000]  即是說這段以下的一段說話
[00:09:00.000 --> 00:09:04.000]  其實是所羅門的父親大衛對他的教導
[00:09:04.000 --> 00:09:07.000]  他這一世都沒有忘記
[00:09:07.000 --> 00:09:11.000]  在他的說話裏面
[00:09:11.000 --> 00:09:18.000]  我們很容易看到他是大衛當中一個很孝順的人
[00:09:18.000 --> 00:09:22.000]  大衛不是迷迷糊糊地
[00:09:22.000 --> 00:09:26.000]  把這個王位傳給所羅門
[00:09:26.000 --> 00:09:30.000]  所羅門能夠承受大衛的王位成為以色列王
[00:09:30.000 --> 00:09:33.000]  而且在國境裏面
[00:09:33.000 --> 00:09:38.000]  無論是民生還是國力上都能夠維持得好
[00:09:38.000 --> 00:09:42.000]  代表他的靈性、品性和信仰
[00:09:42.000 --> 00:09:46.000]  都是合乎上帝的要求
[00:09:46.000 --> 00:09:47.000]  很奇妙的話
[00:09:47.000 --> 00:09:51.000]  聖經都形容神是很喜悅他
[00:09:51.000 --> 00:09:54.000]  而他母親後來只生了他一個兒子
[00:09:54.000 --> 00:09:58.000]  所以他很受到母親的痛愛
[00:09:58.000 --> 00:10:01.000]  在這裏一個被神、被人喜愛
[00:10:01.000 --> 00:10:07.000]  很肯定他可以成為他的兒女一個好的榜樣
[00:10:07.000 --> 00:10:12.000]  我們能否作為兒女一個好的榜樣呢
[00:10:12.000 --> 00:10:16.000]  我有一個很孝敬母親的爸爸
[00:10:16.000 --> 00:10:19.000]  即是我爸爸很孝順我祖母
[00:10:19.000 --> 00:10:24.000]  我記得無論我祖母有什麼要求
[00:10:24.000 --> 00:10:27.000]  他都會盡量滿足她
[00:10:27.000 --> 00:10:28.000]  我們小時候
[00:10:28.000 --> 00:10:33.000]  我祖母爺爺住在港島區的羅便神道
[00:10:33.000 --> 00:10:35.000]  我們家住在九龍
[00:10:35.000 --> 00:10:38.000]  但我記得我們每一個星期六
[00:10:38.000 --> 00:10:40.000]  我五兄弟姐妹
[00:10:40.000 --> 00:10:48.000]  一家七個人就好好的去到港島區羅便神道探望
[00:10:48.000 --> 00:10:51.000]  每個星期都好像去旅行一樣
[00:10:51.000 --> 00:10:52.000]  從不間斷
[00:10:52.000 --> 00:10:57.000]  不會像我們現在考試就不去
[00:10:57.000 --> 00:10:59.000]  或者多功課就不去
[00:10:59.000 --> 00:11:00.000]  下雨就不去
[00:11:00.000 --> 00:11:04.000]  直至我們讀了高中
[00:11:04.000 --> 00:11:06.000]  各自有自己生活
[00:11:06.000 --> 00:11:08.000]  或者有教會的生活
[00:11:08.000 --> 00:11:10.000]  我們才不跟我爸爸媽媽去
[00:11:10.000 --> 00:11:15.000]  不過我爸爸媽媽都仍然每個星期去探望我祖母
[00:11:15.000 --> 00:11:18.000]  他們我爸爸的孝心
[00:11:18.000 --> 00:11:25.000]  令到我們每一個兄弟姐妹都好記掛著我們家的老人家
[00:11:25.000 --> 00:11:30.000]  而且直至我祖母回天家的時候
[00:11:30.000 --> 00:11:34.000]  我們都經常抽時間去探望她
[00:11:34.000 --> 00:11:41.000]  我們作為父母就好像孩子的一本活生生的教本一樣
[00:11:41.000 --> 00:11:45.000]  她就會在你的身上學會待人處事
[00:11:45.000 --> 00:11:51.000]  譬如一個很熱情和鄰舍打招呼的媽媽
[00:11:51.000 --> 00:11:56.000]  他們的小朋友多數很活潑很容易去認識新朋友
[00:11:56.000 --> 00:12:01.000]  反之一些比較孤僻內向的媽媽或爸爸
[00:12:01.000 --> 00:12:04.000]  他們的小朋友就會比較害羞
[00:12:04.000 --> 00:12:09.000]  所以我們的新教和現教是非常重要
[00:12:09.000 --> 00:12:14.000]  這裡所羅門說他願意做一個孩子的榜樣
[00:12:14.000 --> 00:12:17.000]  是怎樣呢?除了孝敬父母之外
[00:12:17.000 --> 00:12:20.000]  就是慶從父分
[00:12:20.000 --> 00:12:22.000]  他說他教導我說
[00:12:22.000 --> 00:12:25.000]  你的心要持守我的話
[00:12:25.000 --> 00:12:27.000]  遵守我的命令
[00:12:27.000 --> 00:12:30.000]  你就會存活
[00:12:30.000 --> 00:12:32.000]  當所羅門這樣說的時候
[00:12:32.000 --> 00:12:36.000]  表明他是一個很信服的孩子
[00:12:36.000 --> 00:12:39.000]  他願意聆聽父親的教訓
[00:12:39.000 --> 00:12:42.000]  將父親的話傳在心裏
[00:12:42.000 --> 00:12:43.000]  一個好的父親
[00:12:43.000 --> 00:12:46.000]  一個會為自己孩子著想的父親
[00:12:46.000 --> 00:12:51.000]  一定會想怎樣才對孩子好呢?
[00:12:51.000 --> 00:12:57.000]  怎樣才會讓他長大後能夠順利
[00:12:57.000 --> 00:12:59.000]  或者有一個好的將來
[00:12:59.000 --> 00:13:01.000]  作為父親的
[00:13:01.000 --> 00:13:03.000]  如果本身有一個好的學習
[00:13:03.000 --> 00:13:09.000]  他的經驗和心得一定可以成為兒女很大的幫助
[00:13:09.000 --> 00:13:13.000]  讓小朋友在父親的教導之下
[00:13:13.000 --> 00:13:15.000]  可以避免走很多冤枉路
[00:13:15.000 --> 00:13:20.000]  可以避免很多不必要的失敗和痛苦
[00:13:20.000 --> 00:13:22.000]  一個做父親的人
[00:13:22.000 --> 00:13:24.000]  如果有好的榜樣
[00:13:24.000 --> 00:13:27.000]  教導小朋友就容易很多了
[00:13:27.000 --> 00:13:29.000]  因為他自己做得到
[00:13:29.000 --> 00:13:31.000]  要求小朋友的時候
[00:13:31.000 --> 00:13:35.000]  就更加有力和站立得住
[00:13:35.000 --> 00:13:39.000]  小朋友見到爸爸的管教的時候
[00:13:39.000 --> 00:13:42.000]  他們才會心服口服
[00:13:42.000 --> 00:13:43.000]  很多時候
[00:13:43.000 --> 00:13:46.000]  我見到很多媽媽在管教小朋友的時候
[00:13:46.000 --> 00:13:48.000]  因為管不住
[00:13:48.000 --> 00:13:50.000]  就會跟小朋友說
[00:13:50.000 --> 00:13:52.000]  等你爸爸回來
[00:13:52.000 --> 00:13:54.000]  你就知道味道了
[00:13:54.000 --> 00:13:56.000]  看他怎樣去罰你
[00:13:56.000 --> 00:13:58.000]  結果小朋友心裏面
[00:13:58.000 --> 00:14:02.000]  對爸爸有一種很複雜的感受
[00:14:02.000 --> 00:14:05.000]  覺得很期待爸爸的愛
[00:14:05.000 --> 00:14:07.000]  但又很怕爸爸的管教
[00:14:07.000 --> 00:14:10.000]  因為做了一個不好的形象
[00:14:10.000 --> 00:14:14.000]  炎父慈母通常都是我們家庭裏面的
[00:14:14.000 --> 00:14:17.000]  一個既有的差別
[00:14:17.000 --> 00:14:21.000]  是因為男女性情的分別
[00:14:21.000 --> 00:14:24.000]  不過我相信基督徒的父親
[00:14:24.000 --> 00:14:27.000]  除了很嚴厲的管教之外
[00:14:27.000 --> 00:14:30.000]  都好像我們的天父一樣有慈愛
[00:14:30.000 --> 00:14:33.000]  所以我們平時除了管教之外
[00:14:33.000 --> 00:14:36.000]  也花時間在小朋友身上
[00:14:36.000 --> 00:14:38.000]  和他們一起玩
[00:14:38.000 --> 00:14:40.000]  和他們一起祈禱
[00:14:40.000 --> 00:14:41.000]  一起去講故事
[00:14:41.000 --> 00:14:44.000]  當我們去管教他們的時候
[00:14:44.000 --> 00:14:47.000]  管教的情況都會比較順暢
[00:14:47.000 --> 00:14:51.000]  和他們會願意聽我們所講的
[00:14:51.000 --> 00:14:55.000]  在這裏所羅門除了做一個榜樣
[00:14:55.000 --> 00:14:57.000]  去孝敬父母
[00:14:57.000 --> 00:14:59.000]  去遵行他的說話之後
[00:14:59.000 --> 00:15:03.000]  他也在他爸爸的身上
[00:15:03.000 --> 00:15:05.000]  去明白一個道理
[00:15:05.000 --> 00:15:07.000]  就是要去領受智慧
[00:15:07.000 --> 00:15:11.000]  當我們看第五和第六節開始的時候
[00:15:11.000 --> 00:15:14.000]  就會出現「智慧」兩個字
[00:15:14.000 --> 00:15:18.000]  他說「要獲得智慧,要獲得聰明
[00:15:18.000 --> 00:15:23.000]  不可忘記也不可天離我口中的言語」
[00:15:23.000 --> 00:15:26.000]  在所羅門的一生裏面
[00:15:26.000 --> 00:15:28.000]  他覺得面對人
[00:15:28.000 --> 00:15:33.000]  面對事最重要最寶貴的就是智慧
[00:15:33.000 --> 00:15:36.000]  有智慧的人可以逢凶化吉
[00:15:36.000 --> 00:15:40.000]  將一些危難變成一些危機
[00:15:40.000 --> 00:15:42.000]  智慧究竟是什麼呢?
[00:15:42.000 --> 00:15:44.000]  如果我們查字典
[00:15:44.000 --> 00:15:46.000]  然後看字典的話
[00:15:46.000 --> 00:15:53.000]  這裏說「智慧」就是分析、判斷、創造和思考的能力
[00:15:53.000 --> 00:15:56.000]  意思就是面對某一個情況的時候
[00:15:56.000 --> 00:16:00.000]  可以很快、很正確地去分析
[00:16:00.000 --> 00:16:02.000]  去判斷當時的情況
[00:16:02.000 --> 00:16:07.000]  而能夠很有創意地去面對、去解決它
[00:16:07.000 --> 00:16:10.000]  俗語我們經常聽到
[00:16:10.000 --> 00:16:13.000]  「不驚一事,不長一智」
[00:16:13.000 --> 00:16:18.000]  這就是說經驗可以讓我們累積到智慧
[00:16:18.000 --> 00:16:21.000]  讓人避免再犯同樣的錯誤
[00:16:21.000 --> 00:16:25.000]  同時也可以有更好的下一步
[00:16:25.000 --> 00:16:28.000]  另外有智慧的人
[00:16:28.000 --> 00:16:34.000]  也能夠記住別人經歷過一些教訓
[00:16:34.000 --> 00:16:39.000]  當我們見到自己同樣遇到的情況的時候
[00:16:39.000 --> 00:16:42.000]  就會用別人的教訓應用在自己身上
[00:16:42.000 --> 00:16:45.000]  又獲得更好的效果
[00:16:45.000 --> 00:16:49.000]  作為父親的可以在這方面給兒女有好的幫助
[00:16:49.000 --> 00:16:54.000]  因為父親始終有很豐富的人生經歷
[00:16:54.000 --> 00:16:56.000]  當我們跟兒女分享的時候
[00:16:56.000 --> 00:16:59.000]  如果子女可以謙卑地領受
[00:16:59.000 --> 00:17:02.000]  這就是智慧的表現
[00:17:02.000 --> 00:17:06.000]  願意謙卑、聆聽、領受智慧
[00:17:06.000 --> 00:17:10.000]  這是我們每一個人都需要的態度
[00:17:10.000 --> 00:17:12.000]  包括你和我
[00:17:12.000 --> 00:17:16.000]  無論是成人、年輕人、小朋友
[00:17:16.000 --> 00:17:20.000]  其實都需要有謙卑、受教的智慧
[00:17:20.000 --> 00:17:22.000]  大家有沒有發覺
[00:17:22.000 --> 00:17:24.000]  當我們在家庭裡
[00:17:24.000 --> 00:17:28.000]  通常弟弟妹妹比姐姐哥哥
[00:17:28.000 --> 00:17:32.000]  更加懂得看大人的眉頭眼額
[00:17:32.000 --> 00:17:34.000]  他們知道什麼可以做
[00:17:34.000 --> 00:17:36.000]  什麼不可以做
[00:17:36.000 --> 00:17:38.000]  因為他們有樣子看
[00:17:38.000 --> 00:17:42.000]  因為哥哥姐姐可能是他們的先頭部隊
[00:17:42.000 --> 00:17:45.000]  幫他們做一些事情
[00:17:45.000 --> 00:17:46.000]  碰了壁
[00:17:46.000 --> 00:17:49.000]  他們知道這件事不可以做了
[00:17:49.000 --> 00:17:50.000]  在幼稚園裡
[00:17:50.000 --> 00:17:53.000]  我經常見到有些弟弟妹妹都是這樣
[00:17:53.000 --> 00:17:56.000]  他們在媽媽抱著的懷裡
[00:17:56.000 --> 00:17:59.000]  他們就送姐姐哥哥回學校
[00:17:59.000 --> 00:18:01.000]  所以當他們上學的時候
[00:18:01.000 --> 00:18:03.000]  他們已經是一個很熟悉的環境
[00:18:03.000 --> 00:18:05.000]  很熟悉的老師
[00:18:05.000 --> 00:18:07.000]  通常都不會哭
[00:18:07.000 --> 00:18:11.000]  而且可能這是他們期待了很久的日子
[00:18:11.000 --> 00:18:15.000]  所以這個智慧就是我們知道
[00:18:15.000 --> 00:18:18.000]  怎樣從前人的經驗
[00:18:18.000 --> 00:18:21.000]  去為自己做好一個準備
[00:18:21.000 --> 00:18:23.000]  在第六至七節
[00:18:23.000 --> 00:18:25.000]  更加所羅門說
[00:18:25.000 --> 00:18:27.000]  不可離棄智慧
[00:18:27.000 --> 00:18:29.000]  智慧就庇護你
[00:18:29.000 --> 00:18:30.000]  要愛他
[00:18:30.000 --> 00:18:32.000]  他就保護你
[00:18:32.000 --> 00:18:34.000]  智慧為首
[00:18:34.000 --> 00:18:36.000]  所以要獲得智慧
[00:18:36.000 --> 00:18:40.000]  要用你一切所有的去換取聰明
[00:18:40.000 --> 00:18:42.000]  作者開始在這裡
[00:18:42.000 --> 00:18:45.000]  將智慧好像以人化
[00:18:45.000 --> 00:18:47.000]  好像變成一個人
[00:18:47.000 --> 00:18:50.000]  是需要你去擁抱去愛護
[00:18:50.000 --> 00:18:53.000]  他可以保護你
[00:18:53.000 --> 00:18:56.000]  可以去任地你
[00:18:56.000 --> 00:18:59.000]  免你受到很多的災害
[00:18:59.000 --> 00:19:01.000]  我們經常聽說
[00:19:01.000 --> 00:19:03.000]  不聽老人言
[00:19:03.000 --> 00:19:05.000]  吃虧在眼前
[00:19:05.000 --> 00:19:07.000]  很多老人家的智慧
[00:19:07.000 --> 00:19:11.000]  都是讓我們好好生活的一個學習
[00:19:11.000 --> 00:19:14.000]  我就是和媽媽一起住的
[00:19:14.000 --> 00:19:16.000]  所以我兩個女兒
[00:19:16.000 --> 00:19:21.000]  從小到大都在我媽媽的教導之下成長
[00:19:21.000 --> 00:19:24.000]  很多生活上的小點子
[00:19:24.000 --> 00:19:28.000]  都會受我媽媽的影響
[00:19:28.000 --> 00:19:31.000]  譬如怎樣去煮菜
[00:19:31.000 --> 00:19:33.000]  怎樣去收拾
[00:19:33.000 --> 00:19:34.000]  家務怎樣做
[00:19:34.000 --> 00:19:37.000]  甚至怎樣去處理垃圾
[00:19:37.000 --> 00:19:40.000]  因為我媽媽是一個超級環保分子
[00:19:40.000 --> 00:19:42.000]  所以我兩個女兒
[00:19:42.000 --> 00:19:45.000]  她們出街一定會帶
[00:19:45.000 --> 00:19:47.000]  購物袋
[00:19:47.000 --> 00:19:48.000]  食物盒
[00:19:48.000 --> 00:19:50.000]  還有杯
[00:19:50.000 --> 00:19:53.000]  最近就帶了飲管
[00:19:53.000 --> 00:19:55.000]  這個習慣
[00:19:55.000 --> 00:20:01.000]  我覺得其實都是從她們從小到大去培養而來
[00:20:01.000 --> 00:20:06.000]  不過這個都需要我們去高舉去懷抱
[00:20:06.000 --> 00:20:09.000]  這裡說雖然智慧在我們面前
[00:20:09.000 --> 00:20:14.000]  我們願不願意去高舉去擁抱它呢
[00:20:14.000 --> 00:20:15.000]  他說高舉智慧
[00:20:15.000 --> 00:20:17.000]  它就使你高升
[00:20:17.000 --> 00:20:19.000]  擁抱智慧
[00:20:19.000 --> 00:20:21.000]  它就使你尊榮
[00:20:21.000 --> 00:20:23.000]  它必將恩惠的華冠
[00:20:23.000 --> 00:20:25.000]  加在你頭上
[00:20:25.000 --> 00:20:27.000]  將榮耀賜給你
[00:20:27.000 --> 00:20:32.000]  在這裡所羅門一直都將智慧去擬人化
[00:20:32.000 --> 00:20:37.000]  它不單止可以保護我們那些不離棄它的人
[00:20:37.000 --> 00:20:42.000]  它還會高舉和高升那些擁抱它的人
[00:20:42.000 --> 00:20:44.000]  即是他即是智慧
[00:20:44.000 --> 00:20:45.000]  記住
[00:20:45.000 --> 00:20:48.000]  我記得曾經教一個小朋友
[00:20:48.000 --> 00:20:51.000]  他見到地上有垃圾
[00:20:51.000 --> 00:20:53.000]  他就不撿
[00:20:53.000 --> 00:20:55.000]  我就說
[00:20:55.000 --> 00:20:57.000]  為什麼你不撿這個垃圾
[00:20:57.000 --> 00:20:58.000]  那個小朋友就說
[00:20:58.000 --> 00:20:59.000]  出來為何要撿
[00:20:59.000 --> 00:21:00.000]  又不是我扔的
[00:21:00.000 --> 00:21:01.000]  人家撿
[00:21:01.000 --> 00:21:03.000]  我不撿
[00:21:03.000 --> 00:21:06.000]  我就告訴他
[00:21:06.000 --> 00:21:10.000]  其實這個地方是我們一起共用的
[00:21:10.000 --> 00:21:11.000]  一起擁有
[00:21:11.000 --> 00:21:16.000]  我們是有責任對這個地方好好保護
[00:21:16.000 --> 00:21:18.000]  他聽著就願意撿
[00:21:18.000 --> 00:21:22.000]  而且知道要盡自己的責任
[00:21:22.000 --> 00:21:24.000]  每一樣事都要做好
[00:21:24.000 --> 00:21:28.000]  其實問題不是那個垃圾是否他扔出來
[00:21:28.000 --> 00:21:32.000]  而是他願不願意去做一些額外的事情
[00:21:32.000 --> 00:21:36.000]  很多時候這個很細微的動作
[00:21:36.000 --> 00:21:42.000]  其實就會幫我們培養了一些不計較
[00:21:42.000 --> 00:21:44.000]  做一些額外工作的習慣
[00:21:44.000 --> 00:21:47.000]  慢慢到小朋友長大的時候
[00:21:47.000 --> 00:21:52.000]  這個可能會幫助他在工作上
[00:21:52.000 --> 00:21:57.000]  在他的家庭上有好的將來
[00:21:57.000 --> 00:22:01.000]  所以這個就是當我們有一個智慧
[00:22:01.000 --> 00:22:07.000]  知道怎樣去處理我們每一點人生裏
[00:22:07.000 --> 00:22:09.000]  每一點經過的事情的時候
[00:22:09.000 --> 00:22:12.000]  當我們知道怎樣去走的時候
[00:22:12.000 --> 00:22:16.000]  可能在我們人生的某一個將來
[00:22:16.000 --> 00:22:18.000]  他會幫我們有一個高升
[00:22:18.000 --> 00:22:20.000]  幫我們尊榮
[00:22:20.000 --> 00:22:24.000]  而且讓我們更加能夠讓神得著榮耀
[00:22:24.000 --> 00:22:27.000]  在這裏所羅門告訴我們
[00:22:27.000 --> 00:22:30.000]  怎樣可以擁有智慧呢
[00:22:30.000 --> 00:22:34.000]  怎樣可以領受從智慧而來的祝福呢
[00:22:34.000 --> 00:22:36.000]  大家很熟悉的一節經文
[00:22:36.000 --> 00:22:39.000]  在《針研》第九章十節裏說
