
[00:00:00.000 --> 00:00:05.500]  今日宣道係記載喺《路加福音》九章二十八至三十六節
[00:18:26.500 --> 00:18:29.500]  如果你有機會看過受難曲
[00:18:29.500 --> 00:18:31.500]  我不知道在在有誰看過
[00:18:31.500 --> 00:18:34.500]  那個拍得最血腥的
[00:18:34.500 --> 00:18:37.500]  最令人感到痛苦的受難曲
[00:18:38.000 --> 00:18:40.500]  如果你有看過,到那個位置
[00:18:40.500 --> 00:18:43.500]  通常人們都是很難忍,一定會哭
[00:18:43.500 --> 00:18:47.500]  是真的很想哭,因為覺得很慘
[00:18:47.500 --> 00:18:50.500]  但我想和你們說
[00:18:50.500 --> 00:18:54.500]  在慘的背後,是上帝的工作
[00:18:54.500 --> 00:18:56.500]  是祂的旨意
[00:18:56.500 --> 00:19:00.500]  為了要令世人離開永遠的死亡
[00:19:00.500 --> 00:19:02.500]  離開罪惡的綑綁
[00:19:02.500 --> 00:19:05.500]  這是救贖的方法
[00:19:06.000 --> 00:19:08.500]  所以一點都不負面
[00:19:08.500 --> 00:19:14.500]  我回想起來的時候
[00:19:14.500 --> 00:19:20.500]  在很多年前,當我還在讀神學的時候
[00:19:20.500 --> 00:19:22.500]  當時我讀神學的時候
[00:19:22.500 --> 00:19:26.500]  曾經心裏紅心萬丈
[00:19:26.500 --> 00:19:28.500]  充滿了夢想
[00:19:28.500 --> 00:19:30.500]  希望有一天我畢業的時候
[00:19:30.500 --> 00:19:32.500]  我可以去宣教
[00:19:32.500 --> 00:19:34.500]  我記得有一個暑假
[00:19:35.000 --> 00:19:37.500]  我跟著神學院
[00:19:37.500 --> 00:19:39.500]  去了一個中東國家
[00:19:39.500 --> 00:19:41.500]  進行宣教體驗
[00:19:41.500 --> 00:19:44.500]  因為那個地方比較敏感
[00:19:44.500 --> 00:19:46.500]  所以我不說那個國家的名字
[00:19:46.500 --> 00:19:50.500]  那個地方,整個國家大部分的人
[00:19:50.500 --> 00:19:52.500]  都是信奉伊斯蘭教的
[00:19:52.500 --> 00:19:57.500]  女性一定是穿著非常長的衣服
[00:19:57.500 --> 00:20:00.500]  裙子遮蓋,頭髮微微遮蓋
[00:20:00.500 --> 00:20:02.500]  未結婚的女性
[00:20:03.000 --> 00:20:06.500]  她們會戴著頭巾
[00:20:06.500 --> 00:20:09.500]  但可以留下臉部的位置
[00:20:09.500 --> 00:20:11.500]  或留下一雙眼睛
[00:20:11.500 --> 00:20:13.500]  結婚的女性就很厲害
[00:20:13.500 --> 00:20:15.500]  連那雙眼睛都可以加上
[00:20:15.500 --> 00:20:17.500]  可能要加上黑花
[00:20:17.500 --> 00:20:21.500]  我記得地鐵非常古老
[00:20:21.500 --> 00:20:23.500]  沒有冷氣
[00:20:23.500 --> 00:20:25.500]  夏天四十度的溫度
[00:20:25.500 --> 00:20:27.500]  都是這樣開窗
[00:20:27.500 --> 00:20:31.500]  但地鐵的費用非常便宜
[00:20:32.000 --> 00:20:33.500]  有分開男女車廂
[00:20:33.500 --> 00:20:35.500]  有女性的車廂
[00:20:35.500 --> 00:20:38.500]  大部分是男性車廂
[00:20:38.500 --> 00:20:42.500]  還有很多很特別的地方
[00:20:42.500 --> 00:20:45.500]  那地方絕對是男尊女卑
[00:20:45.500 --> 00:20:49.500]  去那個地方有跨文化體驗
[00:20:49.500 --> 00:20:52.500]  我記得那時候去了八個星期
[00:20:52.500 --> 00:20:54.500]  要學當地的語言
[00:20:54.500 --> 00:20:57.500]  也要跟當地人接觸
[00:20:58.000 --> 00:21:02.500]  在當地會接觸不同的群體
[00:21:02.500 --> 00:21:05.500]  試試有些服侍
[00:21:05.500 --> 00:21:10.500]  那八個星期我有很深刻的體會
[00:21:10.500 --> 00:21:15.500]  我們短孫隊有少許體會受苦
[00:21:15.500 --> 00:21:17.500]  但我們卻了解到當地的孫教士
[00:21:17.500 --> 00:21:21.500]  或牧者受了很多苦
[00:21:21.500 --> 00:21:24.500]  或當地的弟兄姊妹也受了很多苦
[00:21:24.500 --> 00:21:26.500]  為信仰的緣故
[00:21:27.000 --> 00:21:29.500]  我記得有一晚
[00:21:29.500 --> 00:21:34.500]  不知為何我們的身份被暴露
[00:21:34.500 --> 00:21:36.500]  應該這樣說
[00:21:36.500 --> 00:21:41.500]  我們不可以坦蕩蕩的
[00:21:41.500 --> 00:21:44.500]  大無私的走進這個國家
[00:21:44.500 --> 00:21:46.500]  我們有孫教體驗
[00:21:46.500 --> 00:21:49.500]  因為這是一個創啟性的地方
[00:21:49.500 --> 00:21:51.500]  如果我們這樣做
[00:21:51.500 --> 00:21:53.500]  在關口已經被人卡住了
[00:21:54.000 --> 00:21:57.500]  進去當地通常是旅遊
[00:21:57.500 --> 00:22:01.500]  學習和體驗等等
[00:22:01.500 --> 00:22:04.500]  就是為了進入這個國家
[00:22:04.500 --> 00:22:08.500]  不知為何有一晚我們的身份被暴露
[00:22:08.500 --> 00:22:10.500]  有個人上來
[00:22:10.500 --> 00:22:15.500]  那一晚硬是要難為我們
[00:22:15.500 --> 00:22:19.500]  他要拿我老師的護照
[00:22:19.500 --> 00:22:21.500]  一定要拿去拍攝
[00:22:22.000 --> 00:22:23.500]  他要說很多話
[00:22:23.500 --> 00:22:26.500]  令我們那一晚有點害怕
[00:22:26.500 --> 00:22:30.500]  會否被人趕出境
[00:22:30.500 --> 00:22:33.500]  連做很多事的機會也沒有
[00:22:33.500 --> 00:22:35.500]  就已經被人趕出境
[00:22:35.500 --> 00:22:37.500]  趕出去更好
[00:22:37.500 --> 00:22:38.500]  不是趕出去
[00:22:38.500 --> 00:22:40.500]  而是要我們坐牢一會兒
[00:22:40.500 --> 00:22:43.500]  那也糟糕了
[00:22:43.500 --> 00:22:46.500]  那一晚其實是害怕了一晚
[00:22:46.500 --> 00:22:50.500]  後來感謝神平安過了
[00:22:51.000 --> 00:22:53.500]  拍攝完老師的護照後
[00:22:53.500 --> 00:22:55.500]  他就放過了我們
[00:22:55.500 --> 00:23:03.500]  然後我們聽到大大小小
[00:23:03.500 --> 00:23:05.500]  不同的當地的牧師
[00:23:05.500 --> 00:23:07.500]  或弟兄姊妹經歷的事
[00:23:07.500 --> 00:23:11.500]  其中一位當地的牧師
[00:23:11.500 --> 00:23:13.500]  在不久之前
[00:23:13.500 --> 00:23:19.500]  被人從他家中扔到樓下
[00:23:20.000 --> 00:23:22.500]  不記得是否三四層樓
[00:23:22.500 --> 00:23:25.500]  那位牧師是死了的
[00:23:25.500 --> 00:23:27.500]  其實他死的原因
[00:23:27.500 --> 00:23:29.500]  不是因為其他甚麼尋仇
[00:23:29.500 --> 00:23:32.500]  而是純粹因為信仰上的逼迫
[00:23:32.500 --> 00:23:35.500]  那位牧師就殉道了
[00:23:35.500 --> 00:23:38.500]  然後有一件事
[00:23:38.500 --> 00:23:40.500]  一直糾纏了很久
[00:23:40.500 --> 00:23:42.500]  到我們離開的時候
[00:23:42.500 --> 00:23:44.500]  應該還未完全結束
[00:23:44.500 --> 00:23:46.500]  有一個姐妹
[00:23:46.500 --> 00:23:49.500]  原本她信奉伊斯蘭教
[00:23:49.500 --> 00:23:53.000]  她家裡所有的成員都是伊斯蘭教徒
[00:23:53.000 --> 00:23:55.000]  她信了耶穌
[00:23:55.000 --> 00:23:57.000]  非常開心
[00:23:57.000 --> 00:24:01.000]  很熱心回教會參與教會聚會
[00:24:01.000 --> 00:24:05.000]  其實在中東的地方
[00:24:05.000 --> 00:24:08.000]  也有教會
[00:24:08.000 --> 00:24:13.000]  當地的信徒也可以出席
[00:24:13.000 --> 00:24:15.000]  還有不同類型的教會
[00:24:15.500 --> 00:24:18.000]  那位姐妹很開心
[00:24:18.000 --> 00:24:20.000]  就去參加教會聚會
[00:24:20.000 --> 00:24:23.000]  誰知家人發現了
[00:24:23.000 --> 00:24:25.000]  就開始迫迫她
[00:24:25.000 --> 00:24:28.000]  迫迫她有很多方法
[00:24:28.000 --> 00:24:31.000]  鎖她在房間
[00:24:31.000 --> 00:24:33.000]  打她
[00:24:33.000 --> 00:24:35.000]  真的會打她
[00:24:35.000 --> 00:24:37.000]  如果真的殺死她
[00:24:37.000 --> 00:24:39.000]  也不是犯法的
[00:24:39.000 --> 00:24:41.000]  是不是很可怕
[00:24:41.000 --> 00:24:42.500]  你有沒有想過
[00:24:42.500 --> 00:24:44.000]  原來在這些國家會這樣
[00:24:44.500 --> 00:24:48.000]  因為背叛了國家的信仰
[00:24:48.000 --> 00:24:52.000]  她的家人可以親手殺死她
[00:24:52.000 --> 00:24:54.000]  而不是犯法的
[00:24:54.000 --> 00:24:56.000]  家人一直恐嚇她
[00:24:56.000 --> 00:24:58.000]  一直打她 恐嚇她
[00:24:58.000 --> 00:25:00.000]  不讓她回教會
[00:25:00.000 --> 00:25:02.000]  很長一段時間
[00:25:02.000 --> 00:25:06.000]  其實她有兩個選擇
[00:25:06.000 --> 00:25:10.000]  她可以選擇離開這個家
[00:25:10.000 --> 00:25:12.000]  去逃跑
[00:25:12.000 --> 00:25:14.000]  是可以的
[00:25:14.000 --> 00:25:19.500]  當時教會裡有人很願意幫助她
[00:25:19.500 --> 00:25:25.500]  第二是繼續留在家裡
[00:25:25.500 --> 00:25:29.500]  繼續面對家人的打擊
[00:25:29.500 --> 00:25:30.500]  迫迫她
[00:25:30.500 --> 00:25:32.500]  甚至有一天可能會死
[00:25:32.500 --> 00:25:38.500]  這位姐妹就選擇了留下
[00:25:38.500 --> 00:25:41.500]  可能有不少人會選擇
[00:25:42.000 --> 00:25:44.500]  不如留下命來
[00:25:44.500 --> 00:25:47.500]  日後再和家人交代
[00:25:47.500 --> 00:25:49.500]  再怎樣解釋
