
[00:00:00.000 --> 00:00:02.520]  我們一起簡單有禱告
[00:01:39.240 --> 00:01:42.080]  而是我們有一個很強的責任
[00:01:42.080 --> 00:01:45.560]  去將福音告訴其他人
[00:01:45.560 --> 00:01:49.480]  使到還沒有永恆盼望的
[00:01:49.480 --> 00:01:51.120]  我們的親戚朋友
[00:01:51.120 --> 00:01:53.040]  或者一些我們的同事
[00:01:53.040 --> 00:01:56.200]  或者我們過去認識的人
[00:01:56.200 --> 00:01:59.720]  都能夠藉著我們得到這個永恆生命
[00:01:59.720 --> 00:02:02.320]  求主幫助我們禱告
[00:02:02.320 --> 00:02:04.520]  奉耶穌基督的名
[00:02:04.520 --> 00:02:05.520]  阿們
[00:02:05.520 --> 00:02:11.120]  來到最後的這一章二十章
[00:02:11.120 --> 00:02:14.640]  二十一章是一個很明顯的後記
[00:02:14.640 --> 00:02:16.920]  有些東西要補充
[00:02:16.920 --> 00:02:20.080]  所以二十章的三十一節
[00:02:20.080 --> 00:02:22.480]  都已經是一個總結句
[00:02:22.480 --> 00:02:26.560]  相當明顯不同的解經家都沒有否認
[00:02:26.560 --> 00:02:29.320]  二十章已經是完結的
[00:02:29.320 --> 00:02:32.040]  但是還要再記多一章
[00:02:32.040 --> 00:02:35.440]  就是明顯彼得和約翰
[00:02:35.440 --> 00:02:37.760]  兩位使徒
[00:02:37.760 --> 00:02:44.560]  他們在加利利海遇見耶穌之後
[00:02:44.560 --> 00:02:47.880]  心靈的轉變
[00:02:47.880 --> 00:02:51.680]  第二十章也不難理解
[00:02:51.680 --> 00:02:56.200]  就是耶穌基督真的復活
[00:02:56.200 --> 00:02:59.320]  勝過了死亡
[00:02:59.320 --> 00:03:04.040]  勝過了他自己各樣的限制
[00:03:04.040 --> 00:03:08.880]  然後作者是特別要記載兩個日子
[00:03:08.880 --> 00:03:11.680]  是兩個星期日
[00:03:11.680 --> 00:03:12.640]  很特別的
[00:03:12.640 --> 00:03:15.840]  因為由上一次我們說的
[00:03:15.840 --> 00:03:17.520]  茉大拉的瑪利亞
[00:03:17.520 --> 00:03:19.320]  見到的空墳墓
[00:03:19.320 --> 00:03:21.760]  然後耶穌向她顯現
[00:03:21.760 --> 00:03:23.640]  就近她身邊
[00:03:23.640 --> 00:03:25.520]  來呼喚她
[00:03:25.520 --> 00:03:27.600]  上個星期我們提到
[00:03:27.600 --> 00:03:29.520]  好像再一次回應
[00:03:29.520 --> 00:03:32.080]  這個瑪利亞其實極度絕望
[00:03:32.080 --> 00:03:33.480]  極度憂傷
[00:03:33.480 --> 00:03:35.400]  主耶穌只是稱呼
[00:03:35.400 --> 00:03:37.320]  叫她一聲瑪利亞
[00:03:37.320 --> 00:03:39.560]  她立即認得是耶穌
[00:03:39.560 --> 00:03:43.000]  呼喚這位主
[00:03:43.000 --> 00:03:45.200]  拉波尼希伯來華
[00:03:45.200 --> 00:03:47.080]  就是我的主
[00:03:47.080 --> 00:03:49.960]  然後耶穌叫她
[00:03:49.960 --> 00:03:51.400]  你不需要現在抓住我
[00:03:51.400 --> 00:03:52.520]  不讓我上去
[00:03:52.520 --> 00:03:54.320]  當然這些是難題
[00:03:54.320 --> 00:03:57.440]  但是相對比較容易解釋的就是
[00:03:57.440 --> 00:04:01.640]  她可能真的有一個很大的迫切
[00:04:01.640 --> 00:04:03.800]  就是耶穌不要再離開她
[00:04:03.800 --> 00:04:05.320]  肉身的離開她
[00:04:05.320 --> 00:04:09.000]  但是耶穌基督有她的任務
[00:04:09.000 --> 00:04:10.760]  這個也是托付
[00:04:10.760 --> 00:04:13.960]  和她最終如果她不回到天上
[00:04:13.960 --> 00:04:16.520]  聖靈就不會被刺下來
[00:04:16.520 --> 00:04:19.840]  所以都是一個圓滿的一個套餐
[00:04:19.840 --> 00:04:21.640]  就是她降生
[00:04:21.640 --> 00:04:23.160]  她埋葬
[00:04:23.160 --> 00:04:24.840]  她受死
[00:04:24.840 --> 00:04:26.000]  接著她復活
[00:04:26.000 --> 00:04:27.800]  然後她升天
[00:04:27.800 --> 00:04:29.960]  當然最後就是她再來
[00:04:29.960 --> 00:04:35.360]  所以這個也是超越了這本書要帶出的重點
[00:04:35.360 --> 00:04:39.320]  但是這本書我們一直看的時候
[00:04:39.320 --> 00:04:42.800]  作者是真的很強烈的
[00:04:42.800 --> 00:04:47.120]  針對猶太教的猶太人
[00:04:47.120 --> 00:04:49.680]  就是在猶太教底下的猶太人
[00:04:49.680 --> 00:04:54.360]  或者一些很虔誠歸入猶太教的外邦人
[00:04:54.360 --> 00:04:57.640]  他們要來問一個問題
[00:04:57.640 --> 00:05:00.320]  其實都是我們外邦人都要問的問題
[00:05:00.320 --> 00:05:03.360]  為什麼我們排除了
[00:05:03.360 --> 00:05:05.760]  我們從小拜觀音
[00:05:05.760 --> 00:05:07.120]  拜黃大仙
[00:05:07.120 --> 00:05:09.200]  拜佛祖
[00:05:09.200 --> 00:05:12.320]  或者有些人就是沒有宗教信仰
[00:05:12.320 --> 00:05:15.600]  但是他有他自己的個人信念
[00:05:15.600 --> 00:05:19.560]  就是他自己不去做傷天害理的事
[00:05:19.560 --> 00:05:20.960]  信自己
[00:05:20.960 --> 00:05:22.760]  有些人就什麼都不信
[00:05:22.760 --> 00:05:24.120]  是唯物思想
[00:05:24.120 --> 00:05:30.240]  為什麼我們特別要來相信唯有耶穌呢?
[00:05:30.240 --> 00:05:33.560]  小時候很多時候會被人嘲笑
[00:05:33.560 --> 00:05:35.320]  信什麼洋教
[00:05:35.320 --> 00:05:37.720]  是西洋的宗教
[00:05:37.720 --> 00:05:40.120]  一知半解的小時候
[00:05:40.120 --> 00:05:41.320]  就覺得是
[00:05:41.320 --> 00:05:43.320]  基督教聖誕節
[00:05:43.320 --> 00:05:44.320]  復活節
[00:05:44.320 --> 00:05:46.120]  是西方傳進來的
[00:05:46.120 --> 00:05:47.720]  就是洋教
[00:05:47.720 --> 00:05:50.320]  為什麼到你長大之後
[00:05:50.320 --> 00:05:55.240]  你要排除一切我們傳統的中國人的神祇
[00:05:55.240 --> 00:05:56.640]  那些偶像
[00:05:56.640 --> 00:06:00.320]  要來相信耶穌是獨一的真神呢?
[00:06:00.320 --> 00:06:03.040]  其實和約翰福音的讀者
[00:06:03.040 --> 00:06:05.240]  其實沒有任何的分別
[00:06:05.240 --> 00:06:09.920]  而且人家還要更加有一個的咎約
[00:06:09.920 --> 00:06:12.720]  作為一個檢視的那把尺
[00:06:12.720 --> 00:06:14.240]  我們反而沒有
[00:06:14.240 --> 00:06:18.120]  所以對猶太當時的讀者來說
[00:06:18.120 --> 00:06:21.520]  作者是用很高的規格
[00:06:21.520 --> 00:06:25.840]  在猶太教咎約
[00:06:25.840 --> 00:06:27.240]  律法之下
[00:06:27.240 --> 00:06:29.240]  那個標準
[00:06:29.240 --> 00:06:31.840]  來去陳述
[00:06:31.840 --> 00:06:33.840]  給猶太人知道
[00:06:33.840 --> 00:06:35.840]  就是那些修信的讀者知道
[00:06:35.840 --> 00:06:38.440]  或者可能已經散居在其他地方
[00:06:38.440 --> 00:06:41.720]  不只是局限在耶路撒冷
[00:06:41.720 --> 00:06:44.920]  可能散居在小亞細亞
[00:06:44.920 --> 00:06:46.320]  一帶也不奇怪
[00:06:46.320 --> 00:06:48.920]  因為那個道已經全開了
[00:06:48.920 --> 00:06:50.320]  在約翰福音的年代
[00:06:50.320 --> 00:06:51.920]  寫作的時候
[00:06:51.920 --> 00:06:57.920]  所以作者就是要來告訴這些讀者
[00:06:57.920 --> 00:07:00.920]  你們等待的尼塞亞
[00:07:00.920 --> 00:07:02.320]  是誰呢?
[00:07:02.320 --> 00:07:04.920]  這是一個很重要的問題
[00:07:04.920 --> 00:07:08.520]  就是我要告訴你們的
[00:07:08.520 --> 00:07:10.520]  這一位耶穌
[00:07:10.520 --> 00:07:13.120]  他不只是尼塞亞
[00:07:13.120 --> 00:07:15.520]  他是神的兒子
[00:07:15.520 --> 00:07:18.120]  不只是我們理解的
[00:07:18.120 --> 00:07:19.720]  因為在初期教會
[00:07:19.720 --> 00:07:23.720]  開始有很多居間的天使
[00:07:23.720 --> 00:07:26.120]  因為那些異端也開始出現
[00:07:26.120 --> 00:07:28.920]  就有很絕對的神
[00:07:28.920 --> 00:07:30.720]  但是超越到一個地步
[00:07:30.720 --> 00:07:32.520]  是人高不可攀的
[00:07:32.520 --> 00:07:37.120]  就有很多的低級的天使
[00:07:37.120 --> 00:07:39.120]  那些靈體、靈界
[00:07:39.120 --> 00:07:42.920]  來做一個中介人
[00:07:42.920 --> 00:07:47.320]  就好像有不同的Booker
[00:07:47.320 --> 00:07:50.720]  來做一些中介人
[00:07:50.720 --> 00:07:55.320]  這樣來將人帶進天上
[00:07:55.320 --> 00:07:57.120]  這個就是後期
[00:07:57.120 --> 00:07:57.920]  很後期了
[00:07:57.920 --> 00:08:00.720]  約翰的時代開始萌芽
[00:08:00.720 --> 00:08:02.520]  但是還沒有很嚴重
[00:08:02.520 --> 00:08:04.520]  就是那個叫洛斯底主義
[00:08:04.520 --> 00:08:08.120]  所以他們不會拒絕耶穌
[00:08:08.120 --> 00:08:09.720]  他們也不會說
[00:08:09.720 --> 00:08:12.520]  耶穌不是有一定的神性
[00:08:12.520 --> 00:08:14.520]  但是要他相信
[00:08:14.520 --> 00:08:16.520]  要猶太人相信
[00:08:16.520 --> 00:08:18.520]  耶穌就是那個道
[00:08:18.520 --> 00:08:21.320]  就是神的獨一的愛子
[00:08:21.320 --> 00:08:23.520]  唯一的道路
[00:08:23.520 --> 00:08:28.120]  就令到猶太人相當難去接受這件事
[00:08:28.120 --> 00:08:30.120]  但是整本書
[00:08:30.120 --> 00:08:32.920]  其實就是要印證這個真理
[00:08:32.920 --> 00:08:34.520]  作者就很簡單
[00:08:34.520 --> 00:08:36.720]  用他想到的
[00:08:36.720 --> 00:08:38.120]  他見到的
[00:08:38.120 --> 00:08:40.320]  已經是他公認說是
[00:08:40.320 --> 00:08:44.520]  那個時代已經傳得很厲害的神蹟
[00:08:44.520 --> 00:08:47.720]  當然作者自己本身就是目擊證人
[00:08:47.720 --> 00:08:50.520]  他自己享用過那些神蹟
[00:08:50.520 --> 00:08:53.720]  親眼見過耶穌走的神蹟
[00:08:53.720 --> 00:08:57.120]  所以他就在這些神蹟裡面
[00:08:57.120 --> 00:08:59.120]  作為他的素材
[00:08:59.120 --> 00:09:03.520]  來編織他的陳述
[00:09:03.520 --> 00:09:05.520]  就將這些神蹟
[00:09:05.520 --> 00:09:07.320]  不只是說完就算了
[00:09:07.320 --> 00:09:08.720]  其他三幾幅音書
[00:09:08.720 --> 00:09:10.320]  說完那個神蹟
[00:09:10.320 --> 00:09:12.120]  就沒有後續的討論
[00:09:12.120 --> 00:09:15.720]  但是約翰福音其中難讀的地方就是
[00:09:15.720 --> 00:09:17.920]  說完那個神蹟之後
[00:09:17.920 --> 00:09:20.920]  往後的那個真理的陳述
[00:09:20.920 --> 00:09:22.520]  和那些百姓
[00:09:22.520 --> 00:09:23.720]  就是聽眾
[00:09:23.720 --> 00:09:25.920]  他們的反應
[00:09:25.920 --> 00:09:28.920]  就帶出那個真理
[00:09:28.920 --> 00:09:32.320]  所以比起其他的福音書
[00:09:32.320 --> 00:09:34.920]  這裡有一個很獨特的
[00:09:34.920 --> 00:09:36.720]  寫作的技巧
[00:09:36.720 --> 00:09:39.520]  和很想用道
[00:09:39.520 --> 00:09:42.920]  去改變聽眾的心靈
[00:09:42.920 --> 00:09:45.120]  所以約翰福音其實有很多
[00:09:45.120 --> 00:09:47.720]  重要的真理的金句
[00:09:47.720 --> 00:09:50.520]  也是非常容易讀的
[00:09:50.520 --> 00:09:52.320]  一個小朋友都讀得明白
[00:09:52.320 --> 00:09:55.320]  但是也是極之深奧的
[00:09:55.320 --> 00:09:56.720]  因為他所說的
[00:09:56.720 --> 00:09:58.920]  不只是那個哲理背後的
[00:09:58.920 --> 00:10:01.120]  那個深奧的文字
[00:10:01.120 --> 00:10:03.720]  而是所承載的
[00:10:03.720 --> 00:10:05.720]  那個屬天的奧秘
[00:10:05.720 --> 00:10:09.120]  所以約翰福音是一本很好的書
[00:10:09.120 --> 00:10:11.520]  很值得我們有時間
[00:10:11.520 --> 00:10:13.720]  可以再自己一個人
[00:10:13.720 --> 00:10:16.320]  用一兩個小時快速地讀
[00:10:16.320 --> 00:10:18.920]  來吸取裡面的養分
[00:10:18.920 --> 00:10:20.920]  其實我們已經用了三十
[00:10:20.920 --> 00:10:22.520]  今天是三十九堂
[00:10:22.520 --> 00:10:24.120]  來和大家一起
[00:10:24.120 --> 00:10:26.320]  逐樣逐樣去梳理
[00:10:26.320 --> 00:10:27.920]  其實有幾樣東西
[00:10:27.920 --> 00:10:29.320]  你一定會掌握到的
[00:10:29.320 --> 00:10:32.320]  耶穌就是神的愛子
[00:10:32.320 --> 00:10:34.320]  他怎樣表達
[00:10:34.320 --> 00:10:36.920]  他自己這個永生的生命呢
[00:10:36.920 --> 00:10:39.120]  例如他可以叫死人復活
[00:10:39.120 --> 00:10:41.920]  他可以使水變酒
[00:10:41.920 --> 00:10:43.720]  的一些神蹟
[00:10:43.720 --> 00:10:45.920]  改變那些物質
[00:10:45.920 --> 00:10:48.920]  他又可以來帶出那個生命
[00:10:48.920 --> 00:10:51.520]  例如叫這個核子
[00:10:51.520 --> 00:10:53.120]  生下來是盲的
[00:10:53.120 --> 00:10:54.520]  天生盲的
[00:10:54.520 --> 00:10:57.120]  不是後天的白內障
[00:10:57.120 --> 00:10:58.720]  或者是青光眼
[00:10:58.720 --> 00:11:00.520]  是生下來是盲的
[00:11:00.520 --> 00:11:03.320]  耶穌吩咐他去洗
[00:11:03.320 --> 00:11:06.720]  那個能力就在他去的時候
[00:11:06.720 --> 00:11:07.920]  就已經好了
[00:11:07.920 --> 00:11:10.720]  還有就是透過他
[00:11:10.720 --> 00:11:13.120]  去宣判一些人
[00:11:13.120 --> 00:11:17.320]  如果仍然活在自己的自信心裡面
[00:11:17.320 --> 00:11:20.520]  其實就缺乏了那個真正的
[00:11:20.520 --> 00:11:22.720]  一個好像嬰兒一樣的
[00:11:22.720 --> 00:11:25.120]  簡單的形象
[00:11:25.120 --> 00:11:28.520]  那就不能夠得到那個真正的
[00:11:28.520 --> 00:11:30.120]  永恆的光明了
[00:11:30.120 --> 00:11:31.720]  所以第九章就說
[00:11:31.720 --> 00:11:33.920]  那些法利祥就嘲笑耶穌
[00:11:33.920 --> 00:11:36.120]  難道我們都核眼
[00:11:36.120 --> 00:11:38.120]  耶穌說如果你們沒有盲
[00:11:38.120 --> 00:11:40.320]  你們的罪仍然在
[00:11:40.320 --> 00:11:42.920]  這個就是那個生命
[00:11:42.920 --> 00:11:45.120]  能夠透過他的言論
[00:11:45.120 --> 00:11:46.320]  很肯定
[00:11:46.320 --> 00:11:48.520]  很斬釘截鐵的言論
[00:11:48.520 --> 00:11:51.120]  來去印證他的生命
[00:11:51.120 --> 00:11:52.520]  他的權柄
[00:11:52.520 --> 00:11:55.720]  他不是只是一個普通的傳道者
[00:11:55.720 --> 00:11:58.520]  他是帶著神的差遣
[00:11:58.520 --> 00:12:00.720]  來到這個地上的
[00:12:00.720 --> 00:12:02.520]  所以整個福音書
[00:12:02.520 --> 00:12:03.320]  沒錯
[00:12:03.320 --> 00:12:06.320]  主要的讀者是給猶太的
[00:12:06.320 --> 00:12:07.320]  未信的人
[00:12:07.320 --> 00:12:08.720]  所以是福音來的
[00:12:08.720 --> 00:12:10.720]  不是給一些信了的人的
[00:12:10.720 --> 00:12:12.720]  但是因為他的
[00:12:12.720 --> 00:12:16.520]  盛載裡面的那個深度的生命
[00:12:16.520 --> 00:12:19.320]  任何時代都不會過期
[00:12:19.320 --> 00:12:22.120]  而且就算是外邦人
[00:12:22.120 --> 00:12:24.120]  沒有任何猶太背景
[00:12:24.120 --> 00:12:27.320]  都能夠掌握到那個信
[00:12:27.320 --> 00:12:29.920]  而來得到這個永恆生命
[00:12:29.920 --> 00:12:33.120]  所以這本書的永恆性
[00:12:33.120 --> 00:12:36.120]  其實聖經全部都有永恆性的
[00:12:36.120 --> 00:12:37.920]  就已經來到去
[00:12:37.920 --> 00:12:40.920]  在其中帶給讀的人
[00:12:40.920 --> 00:12:44.120]  是有很大的生命改變的
[00:12:44.120 --> 00:12:46.520]  所以來到第20章
[00:12:46.520 --> 00:12:51.120]  我們就可以再將這兩個的主日
[00:12:51.120 --> 00:12:52.520]  所講的
[00:12:52.520 --> 00:12:55.320]  來做一個最後的陳述
[00:12:55.320 --> 00:12:58.120]  第20章我們講到上一次
[00:12:58.120 --> 00:13:01.520]  就是瑪利亞的呼求
[00:13:01.520 --> 00:13:05.520]  然後他來到拉著耶穌不讓他走
[00:13:05.520 --> 00:13:08.520]  然後應該是第19節開始
[00:13:08.520 --> 00:13:10.920]  就是莫大拉的瑪利亞
[00:13:10.920 --> 00:13:14.120]  趕緊的回去再告訴門徒
[00:13:14.120 --> 00:13:16.320]  因為是耶穌吩咐他的
[00:13:16.320 --> 00:13:18.520]  你不可以抓住我
[00:13:18.520 --> 00:13:21.120]  因為我還沒升上去見我的父
[00:13:21.120 --> 00:13:23.320]  你往我弟兄那裡去
[00:13:23.320 --> 00:13:24.720]  告訴他們說
[00:13:24.720 --> 00:13:27.320]  我要升上去見我的父
[00:13:27.320 --> 00:13:29.120]  也是你們的父
[00:13:29.120 --> 00:13:32.120]  見我的神也是你們的神
[00:13:32.120 --> 00:13:34.520]  所以這些是一些很重要的
[00:13:34.520 --> 00:13:36.920]  應許的真理來的
[00:13:36.920 --> 00:13:38.720]  耶穌親口講了
[00:13:38.720 --> 00:13:40.320]  他的復活之後
[00:13:40.320 --> 00:13:42.520]  所有在他裡面的人
[00:13:42.520 --> 00:13:45.120]  在他裡面的無論是猶太人
[00:13:45.120 --> 00:13:46.120]  外邦人
[00:13:46.120 --> 00:13:48.320]  無論你多少千年後的人
[00:13:48.320 --> 00:13:50.320]  只要你認順耶穌
[00:13:50.320 --> 00:13:52.720]  耶穌的神就是我們的神
[00:13:52.720 --> 00:13:54.920]  耶穌的父就是我們的父
[00:13:54.920 --> 00:13:57.520]  所以我們是有一位造物主
[00:13:57.520 --> 00:14:00.320]  我們可以不是稱呼他造物主
[00:14:00.320 --> 00:14:01.920]  我們稱呼他是父神
[00:14:01.920 --> 00:14:03.120]  真神
[00:14:03.120 --> 00:14:05.120]  是我們天上的父親
[00:14:05.120 --> 00:14:08.920]  所以是再一次向那些
[00:14:08.920 --> 00:14:11.920]  已經還是在那個的樓房上面
[00:14:11.920 --> 00:14:14.720]  懼怕猶太的領袖
[00:14:14.720 --> 00:14:17.320]  管理層的這些門徒
[00:14:17.320 --> 00:14:19.520]  告訴他們有一個
[00:14:19.520 --> 00:14:23.120]  好像雙重的一個身份
[00:14:23.120 --> 00:14:25.120]  其實他們本身猶太人
[00:14:25.120 --> 00:14:27.320]  就已經相信獨一真神
[00:14:27.320 --> 00:14:29.320]  就是他們的耶和華
[00:14:29.320 --> 00:14:32.120]  但是現在由耶穌復活之後
[00:14:32.120 --> 00:14:34.720]  再這樣來去應許
[00:14:34.720 --> 00:14:38.320]  再這樣來宣告這個新的身份
[00:14:38.320 --> 00:14:42.120]  那就更加好像是重重的保障
[00:14:42.120 --> 00:14:43.720]  這班猶太人
[00:14:43.720 --> 00:14:47.120]  其實是真的有一個永恆的盼望
[00:14:47.120 --> 00:14:49.920]  所以莫特拉的瑪利亞
[00:14:49.920 --> 00:14:52.720]  是第一個見到耶穌
[00:14:52.720 --> 00:14:55.120]  是見到復活的耶穌
[00:14:55.120 --> 00:14:58.520]  見到耶穌在十架上面犧牲
[00:14:58.520 --> 00:15:00.320]  然後埋葬
[00:15:00.320 --> 00:15:02.120]  他是可能遠遠看到
[00:15:02.120 --> 00:15:03.920]  亞利曼塔的藥室
[00:15:03.920 --> 00:15:06.120]  和這個尼哥底姆
[00:15:06.120 --> 00:15:08.720]  拿了耶穌的屍體
[00:15:08.720 --> 00:15:11.120]  當然是一個好像法律上
[00:15:11.120 --> 00:15:12.920]  他們有這個社會地位
[00:15:12.920 --> 00:15:15.520]  所以比拉多都要給他們一些面子
[00:15:15.520 --> 00:15:17.320]  給他們一條屍體
[00:15:17.320 --> 00:15:20.320]  不理猶太人
[00:15:20.320 --> 00:15:22.920]  埋葬在一個附近
[00:15:22.920 --> 00:15:24.720]  很近那個刑場
[00:15:24.720 --> 00:15:28.920]  葛國他那個刑場附近一個新的墳墓
[00:15:28.920 --> 00:15:30.720]  莫特拉的瑪利亞
[00:15:30.720 --> 00:15:33.520]  她未必有那個社會的地位
[00:15:33.520 --> 00:15:34.920]  或者是婦女
[00:15:34.920 --> 00:15:38.320]  就未必那麼靠近那個埋葬
[00:15:38.320 --> 00:15:40.120]  不是你去到埋到去
[00:15:40.120 --> 00:15:41.720]  你可以按鍵
[00:15:41.720 --> 00:15:42.920]  應該很遠
[00:15:42.920 --> 00:15:45.720]  但是她看著這一切
[00:15:45.720 --> 00:15:49.120]  因為那個很大的安息日來了
[00:15:49.120 --> 00:15:52.320]  所有的人所有的事都要停止了
[00:15:52.320 --> 00:15:54.720]  所以她都回家了
[00:15:54.720 --> 00:15:57.720]  但是一去到星期日的清早
[00:15:57.720 --> 00:15:58.920]  是她第一個
[00:15:58.920 --> 00:16:00.520]  和其他的婦女
[00:16:00.520 --> 00:16:02.920]  因為其他福音書有記載的
[00:16:02.920 --> 00:16:06.720]  就去到這個墳墓
[00:16:06.720 --> 00:16:09.120]  清早未天亮的時候
[00:16:09.120 --> 00:16:11.120]  天還黑的時候
[00:16:11.120 --> 00:16:14.520]  婦女首先就去到
[00:16:14.520 --> 00:16:18.520]  這個都是基督徒的婦女
[00:16:18.520 --> 00:16:21.920]  真是有這種很強的韌力
[00:16:21.920 --> 00:16:24.920]  眾人都懼怕的時候
[00:16:24.920 --> 00:16:26.920]  婦女就不懼怕
[00:16:26.920 --> 00:16:32.120]  所產生的那種激勵的力量是很大的
[00:16:32.120 --> 00:16:34.920]  所以往往很多的祈禱會
[00:16:34.920 --> 00:16:36.320]  都是一些婦女
[00:16:36.320 --> 00:16:39.320]  都是一些婆婆
[00:16:39.320 --> 00:16:43.320]  有時候那種很強烈的對耶穌的愛
[00:16:43.320 --> 00:16:45.120]  對神的愛
[00:16:45.120 --> 00:16:47.120]  有時候往往是一些姐妹
[00:16:47.120 --> 00:16:49.120]  表達得很強的
[00:16:49.120 --> 00:16:51.720]  所以香港的教會
[00:16:51.720 --> 00:16:52.520]  我不知道外國的
[00:16:52.520 --> 00:16:53.520]  我沒有什麼統計
[00:16:53.520 --> 00:16:56.120]  香港的教會我去過好幾間
[00:16:56.120 --> 00:16:58.120]  由我自己的母會
[00:16:58.120 --> 00:17:00.920]  去到其他的實習教會
[00:17:00.920 --> 00:17:03.120]  最後現在這一間就是錦宣
[00:17:03.120 --> 00:17:05.520]  真是姐妹多過弟兄
[00:17:05.520 --> 00:17:07.920]  姐妹是熱心過弟兄
[00:17:07.920 --> 00:17:11.520]  雖然那個表達可能有些不同
[00:17:11.520 --> 00:17:15.520]  但是往往去到一個感情上的流露
[00:17:15.520 --> 00:17:17.520]  或者那個情感上
[00:17:17.520 --> 00:17:20.720]  對神的堅持的愛
[00:17:20.720 --> 00:17:22.920]  無論多困難都堅持
[00:17:22.920 --> 00:17:24.720]  往往是姐妹
[00:17:24.720 --> 00:17:26.120]  所以你會看到
[00:17:26.120 --> 00:17:28.120]  主耶穌首先向
[00:17:28.120 --> 00:17:30.120]  活大拉的瑪利亞顯現
[00:17:30.120 --> 00:17:32.120]  固然那些門徒都走了
[00:17:32.120 --> 00:17:35.920]  其實只有約翰和彼得
[00:17:35.920 --> 00:17:38.520]  因為聽到這樣匯報
[00:17:38.520 --> 00:17:40.520]  就跑來其他的門徒
[00:17:40.520 --> 00:17:42.120]  其實都不知道在哪裡
[00:17:42.120 --> 00:17:44.120]  所以在這個時候
[00:17:44.120 --> 00:17:48.520]  活大拉的瑪利亞趕緊跑回去
[00:17:48.520 --> 00:17:50.520]  因為是復活的耶穌
[00:17:50.520 --> 00:17:52.920]  向他顯現之後
[00:17:52.920 --> 00:17:55.720]  吩咐他要快點回去
[00:17:55.720 --> 00:17:57.920]  告訴門徒
[00:17:57.920 --> 00:17:59.920]  耶穌基督已經復活了
[00:17:59.920 --> 00:18:01.920]  接著他說的話
[00:18:01.920 --> 00:18:04.120]  就是照著耶穌吩咐他說的
[00:18:04.120 --> 00:18:06.920]  就是剛才說的那個英許
[00:18:06.920 --> 00:18:08.920]  現在來到第十九節
[00:18:08.920 --> 00:18:11.920]  由這裡一直到三十一節
[00:18:11.920 --> 00:18:13.920]  就有兩個主日
[00:18:13.920 --> 00:18:14.920]  為什麼這麼特別
[00:18:14.920 --> 00:18:16.920]  一定要算星期日呢
[00:18:16.920 --> 00:18:21.720]  似乎作者好像很婉轉地告訴我們
[00:18:21.720 --> 00:18:26.320]  基督教這個新的細小的宗教
[00:18:26.320 --> 00:18:28.320]  已經是以星期日
[00:18:28.320 --> 00:18:30.320]  作為聚會的焦點了
[00:18:30.320 --> 00:18:33.320]  不再是猶太人的安息日了
[00:18:33.320 --> 00:18:36.120]  所以可能讀者都覺得不稀奇
[00:18:36.120 --> 00:18:40.120]  因為已經在他的日常生活裡面
[00:18:40.120 --> 00:18:42.120]  已經看到有一個
[00:18:42.120 --> 00:18:45.120]  說自己信耶穌的這個宗教
[00:18:45.120 --> 00:18:47.120]  還是低調的
[00:18:47.120 --> 00:18:49.120]  因為還是Big Back時期來的
[00:18:49.120 --> 00:18:51.120]  約翰寫這封信的時候
