
[00:00:00.000 --> 00:00:20.000]  宋拜正開始,請各位大英姐妹預備心,準備敬拜上帝。
[00:05:37.000 --> 00:05:42.000]  祢乎大我未能夠體。
[00:05:43.000 --> 00:05:52.000]  願我們一同禱告:親愛的天父,感謝祢賜下祢的獨生兒子耶穌基督,
[00:05:52.000 --> 00:06:02.000]  來到這個世界上為世人釘上十字架,流出寶血洗淨我們的罪,使我們得永生。
[00:06:02.000 --> 00:06:07.000]  耶穌甘願捨棄祂尊貴的身份,代替世人受罪,
[00:06:07.000 --> 00:06:11.000]  使世人與上帝的關係得以修補。
[00:06:11.000 --> 00:06:18.000]  因此,我們要為祢的榮耀,為祢的偉大,為祢的美麗,
[00:06:18.000 --> 00:06:25.000]  願我們一同歌頌祢的名,贊頌祢的榮耀,奉主耶穌基督的聖名祈求。阿們。
[00:06:30.000 --> 00:06:39.000]  不可能,榮耀的主放棄尊貴,
[00:06:39.000 --> 00:06:52.000]  寧願為我撇下一切,為我登山降世,來讓我得見主光輝。
[00:06:52.000 --> 00:07:01.000]  不可能,難道愛能像這樣,
[00:07:01.000 --> 00:07:14.000]  當應衝擊被割在的羔羊,來以身體獻上,流著如悲怨十一相。
[00:07:14.000 --> 00:07:19.000]  萬有的主聖位贖罪,
[00:07:19.000 --> 00:07:25.000]  願至上帝耶穌太偉大,太美麗,
[00:07:25.000 --> 00:07:31.000]  願這一顛倒全民再不死,
[00:07:31.000 --> 00:07:36.000]  了乎大大美難代替。
[00:07:36.000 --> 00:07:41.000]  萬有的主聖位贖罪,
[00:07:41.000 --> 00:07:47.000]  願至上帝耶穌太偉大,太美麗,
[00:07:47.000 --> 00:07:53.000]  願這一顛倒全民再不死,
[00:07:53.000 --> 00:07:58.000]  了乎大大美難代替。
[00:07:58.000 --> 00:08:03.000]  若我高聲傳你宗旨,
[00:08:03.000 --> 00:08:08.000]  神化眾的榮光太燦爛,太刁難,
[00:08:08.000 --> 00:08:14.000]  願我一生全無念的致敬,
[00:08:14.000 --> 00:08:19.000]  為報歸你全面奉獻。
[00:08:19.000 --> 00:08:24.000]  若我高聲傳你宗旨,
[00:08:24.000 --> 00:08:30.000]  神化眾的榮光太燦爛,太刁難,
[00:08:30.000 --> 00:08:36.000]  願我一生全無念的致敬,
[00:08:36.000 --> 00:08:41.000]  為報歸你全面奉獻。
[00:08:41.000 --> 00:08:44.000]  在2020年發生了很多事,
[00:08:44.000 --> 00:08:47.000]  我們無法上學,無法上天誦,
[00:08:47.000 --> 00:08:49.000]  每天打開新聞的時候,
[00:08:49.000 --> 00:08:52.000]  確診的數字日日上升,
[00:08:52.000 --> 00:08:57.000]  各種天災橫禍有沒有令你膽戰心驚呢?
[00:08:57.000 --> 00:09:00.000]  你有沒有為你的將來憂慮,
[00:09:00.000 --> 00:09:02.000]  當我們被隔離在家中,
[00:09:02.000 --> 00:09:05.000]  好像和我們的同學,我們的朋友,
[00:09:05.000 --> 00:09:08.000]  我們的家人,我們的家人,
[00:09:08.000 --> 00:09:11.000]  我們的家人分開相隔的時候,
[00:09:11.000 --> 00:09:17.000]  你有沒有覺得自己和嚴肅的愛都隔絕了呢?
[00:09:17.000 --> 00:09:20.000]  誰能使我們與基督的愛隔絕呢?
[00:09:20.000 --> 00:09:24.000]  難道是疫情,難道是因為沒有天誦,
[00:09:24.000 --> 00:09:27.000]  難道是因為你多了幾倍的功課,
[00:09:27.000 --> 00:09:29.000]  還是無止境的Zoom呢?
[00:09:29.000 --> 00:09:33.000]  還是因為你對將來的不安呢?
[00:09:33.000 --> 00:09:35.000]  身邊的事不停的改變,
[00:09:35.000 --> 00:09:38.000]  但是我們的主從來都不改變。
[00:09:38.000 --> 00:09:42.000]  經上說:然而靠著愛我們的主,
[00:09:42.000 --> 00:09:46.000]  在這一切的事上已經得勝有餘了。
[00:09:46.000 --> 00:09:48.000]  就讓我們一起將我們的目光
[00:09:48.000 --> 00:09:50.000]  重新放在耶穌的身上,
[00:09:50.000 --> 00:09:52.000]  撥出我們的信心。
[00:09:58.000 --> 00:10:07.000]  我的心被愛因感世相印點多美麗,
[00:10:07.000 --> 00:10:14.000]  曾經迷失,然感得你沉悶。
[00:10:14.000 --> 00:10:20.000]  過去半生的記憶起,都不可與你相比,
[00:10:20.000 --> 00:10:26.000]  現在只想感謝你,甚感激你的愛。
[00:10:26.000 --> 00:10:33.000]  我的心被愛因感世相印點多美麗,
[00:10:33.000 --> 00:10:39.000]  曾經迷失,然感得你沉悶。
[00:10:39.000 --> 00:10:46.000]  過去半生的記憶起,都不可與你相比,
[00:10:46.000 --> 00:10:53.000]  現在只想感謝你,甚感激你的愛。
[00:10:53.000 --> 00:10:58.000]  曾至於想,幾多的愛都不可與相比,
[00:10:58.000 --> 00:11:05.000]  因為你的愛,免你不再自我封鎖。
[00:11:05.000 --> 00:11:10.000]  曾的示愛,因你廣闊,始終不變,
[00:11:10.000 --> 00:11:19.000]  千億激勵我,捨棄軟弱使我得勝有餘。
[00:11:19.000 --> 00:11:25.000]  難道是雲南困苦,迫不使愛能隔絕?
[00:11:25.000 --> 00:11:31.000]  無論是真性,天堂的愛從未變乾。
[00:11:31.000 --> 00:11:36.000]  難道是雲南困苦,迫不使愛能隔絕?
[00:11:36.000 --> 00:11:44.000]  無論是真性,天堂的愛從未變乾。
[00:11:44.000 --> 00:11:49.000]  曾至於想,幾多的愛都不可與相比,
[00:11:49.000 --> 00:11:56.000]  因為你的愛,呼喚更具,為我拜上你一切。
[00:11:56.000 --> 00:12:00.000]  曾的示愛,因你廣闊,一生不變,
[00:12:00.000 --> 00:12:10.000]  千億感謝你的愛,免你是我得勝有餘。
[00:12:10.000 --> 00:12:16.000]  曾至於想,幾多的愛都不可與相比,
[00:12:16.000 --> 00:12:22.000]  因為你的愛,呼喚更具,為我拜上你一切。
[00:12:22.000 --> 00:12:27.000]  曾的示愛,因你廣闊,一生不變,
[00:12:27.000 --> 00:12:37.000]  千億感謝你的愛,免你是我得勝有餘。
[00:12:38.000 --> 00:12:42.000]  我們一起祈禱
[00:12:42.000 --> 00:12:47.000]  天父,感謝你是從來不改變的主,
[00:12:47.000 --> 00:12:51.000]  你是因為你的愛,令我們得勝有餘的主。
[00:12:51.000 --> 00:12:55.000]  主,當我們在各種不穩定之中,
[00:12:55.000 --> 00:12:58.000]  給我們這一刻有穩定安穩的心,
[00:12:58.000 --> 00:13:01.000]  因為知道我們在祢的癡狂之下,
[00:13:01.000 --> 00:13:03.000]  我們可以得到安息。
[00:13:03.000 --> 00:13:06.000]  求祢安靜我們的心,
[00:13:06.000 --> 00:13:10.000]  讓我們現在可以放下擔心的事,
[00:13:10.000 --> 00:13:14.000]  專心的來到祢的面前,尋求祢的面,
[00:13:14.000 --> 00:13:17.000]  求祢藉著Peter今天的講道,
[00:13:17.000 --> 00:13:21.000]  用祂將你的話語講得明白,
[00:13:21.000 --> 00:13:23.000]  讓我們聽得清楚,
[00:13:23.000 --> 00:13:27.000]  以致我們生命聽到之後,不取一讓,為祢而活。
[00:13:27.000 --> 00:13:28.000]  我們感謝你的恩典,
[00:13:28.000 --> 00:13:33.000]  祢也感謝我們奉著名堂。
[00:13:33.000 --> 00:13:37.000]  很高興今天有礦泉道為我們講道,
[00:13:37.000 --> 00:13:41.000]  今天的講題是「當你感到疲倦時」,
[00:13:41.000 --> 00:13:48.000]  經文在《馬太福音》11章28至30節,
[00:13:48.000 --> 00:13:52.000]  「煩惱負擔重擔的人都到我這裡來,
[00:13:52.000 --> 00:13:54.000]  我要使你們得安息,
[00:13:54.000 --> 00:13:58.000]  我心裡柔和謙卑,
[00:13:58.000 --> 00:14:02.000]  你們當負我的煩,向我學習,
[00:14:02.000 --> 00:14:05.000]  這樣你們的心靈就必得安息,
[00:14:05.000 --> 00:14:08.000]  因為我的煩是容易的,
[00:14:08.000 --> 00:14:11.000]  我的擔只是輕散的。」
[00:14:11.000 --> 00:14:13.000]  將時間交給礦泉道。
[00:14:13.000 --> 00:14:39.000]  (音樂停止)
[00:14:39.000 --> 00:14:41.000]  大家好!
[00:14:41.000 --> 00:14:48.000]  想問這個powerpoint是不是我的照片?
[00:14:48.000 --> 00:14:51.000]  展示一下我的第一頁吧!
[00:14:51.000 --> 00:14:56.000]  不知道你還認不認得我是誰呢?
[00:14:56.000 --> 00:15:00.000]  我是你最愛的Peter 礦泉道。
[00:15:00.000 --> 00:15:03.000]  原本想今天可以見到大家,
[00:15:03.000 --> 00:15:06.000]  誰知人生真是峰迴路轉,
[00:15:06.000 --> 00:15:09.000]  只有你見到我。
[00:15:09.000 --> 00:15:16.000]  還記不記得剛才大敬拜的人的名字是誰呢?
[00:15:16.000 --> 00:15:20.000]  剛開始復課上學的時候,
[00:15:20.000 --> 00:15:23.000]  有沒有忘記同學的名字呢?
[00:15:23.000 --> 00:15:26.000]  老師的名字呢?
[00:15:26.000 --> 00:15:28.000]  希望你沒有吧!
[00:15:28.000 --> 00:15:32.000]  你今天早上起床順利嗎?
[00:15:32.000 --> 00:15:35.000]  是不是空肚吃了早餐呢?
[00:15:35.000 --> 00:15:39.000]  現在是不是還想睡覺呢?
[00:15:39.000 --> 00:15:42.000]  假如你現在覺得精神很好,
[00:15:42.000 --> 00:15:45.000]  可不可以舉手呢?
[00:15:45.000 --> 00:15:47.000]  對了,你沒有舉手,
[00:15:47.000 --> 00:15:49.000]  表示你還是很清醒的,
[00:15:49.000 --> 00:15:52.000]  因為我根本看不到你有沒有舉手。
[00:15:52.000 --> 00:15:54.000]  今天的主題就是,
[00:15:54.000 --> 00:15:56.000]  當你感到疲倦時,
[00:15:56.000 --> 00:15:57.000]  是非常適合你,
[00:15:57.000 --> 00:15:59.000]  要聽完才能睡。
[00:15:59.000 --> 00:16:01.000]  和大家看一段聖經,
[00:16:01.000 --> 00:16:06.000]  福音21章28-30節,剛才我們已經讀出了。
[00:16:06.000 --> 00:16:10.000]  考考你,在復課之後,
[00:16:10.000 --> 00:16:11.000]  在停課之前,
[00:16:11.000 --> 00:16:14.000]  記住復課後再停課前,
[00:16:14.000 --> 00:16:17.000]  你生活裡有什麼擔子,
[00:16:17.000 --> 00:16:22.000]  令你覺得很重,很辛苦的呢?
[00:16:22.000 --> 00:16:24.000]  要補課?
[00:16:24.000 --> 00:16:28.000]  補交功課?
[00:16:28.000 --> 00:16:34.000]  編集、測驗、考試,還是上學就是擔子呢?
[00:16:34.000 --> 00:16:37.000]  要早起床,
[00:16:37.000 --> 00:16:40.000]  還要戴口罩上課。
[00:16:40.000 --> 00:16:43.000]  對於要上班的導師來說,
[00:16:43.000 --> 00:16:46.000]  可能是他的工作量,
[00:16:46.000 --> 00:16:49.000]  或者是他的工作氣氛,
[00:16:49.000 --> 00:16:52.000]  也可能是社會的氣氛,
[00:16:52.000 --> 00:16:57.000]  你身邊的朋友,家人的心情等等。
[00:16:57.000 --> 00:17:02.000]  你身邊有沒有親戚或好朋友準備移民呢?
[00:17:02.000 --> 00:17:05.000]  的確是很影響心情的。
[00:17:05.000 --> 00:17:10.000]  或者你的擔子本身就是侍奉,
[00:17:10.000 --> 00:17:14.000]  你就是負責剛才大敬拜的那幾位。
[00:17:14.000 --> 00:17:16.000]  或者對你來說,
[00:17:16.000 --> 00:17:20.000]  參加崇拜就是擔子,還用問嗎?
[00:17:20.000 --> 00:17:23.000]  事實上我預備今天的訊息,
[00:17:23.000 --> 00:17:26.000]  也有感到疲倦的時候,
[00:17:26.000 --> 00:17:28.000]  因為除了今天,
[00:17:28.000 --> 00:17:31.000]  其實我也有很多其他東西要寫,
[00:17:31.000 --> 00:17:34.000]  例如大堂的講道,
[00:17:34.000 --> 00:17:37.000]  例如黃塵的早會,
[00:17:37.000 --> 00:17:40.000]  教會的年報,期刊等等。
[00:17:40.000 --> 00:17:43.000]  有些實在是不知道怎麼寫好。
[00:17:43.000 --> 00:17:48.000]  總之你有你的功課,我也有我的功課要交。
[00:17:48.000 --> 00:17:53.000]  那你又覺得耶穌的擔子又是怎樣的呢?
[00:17:53.000 --> 00:17:56.000]  耶穌身邊有十二位門徒,
[00:17:56.000 --> 00:17:58.000]  也就是有十二位學生,
[00:17:58.000 --> 00:18:02.000]  他們經常說話怎麼也不明白,
[00:18:02.000 --> 00:18:06.000]  上課的時候又經常問非所答,
[00:18:06.000 --> 00:18:10.000]  聽完書後又不會跟著去做,
[00:18:10.000 --> 00:18:14.000]  信心還要小得像蚊子一樣。
[00:18:14.000 --> 00:18:18.000]  就是知道耶穌是救主尼塞亞,
[00:18:18.000 --> 00:18:20.000]  是猶太人的王,
[00:18:20.000 --> 00:18:25.000]  還是誤解了耶穌要推翻羅馬,要復國。
[00:18:25.000 --> 00:18:29.000]  還說要將天國的使命交給他們,
[00:18:29.000 --> 00:18:32.000]  真的有點靠不住。
[00:18:32.000 --> 00:18:34.000]  而那十二位學生裡邊,
[00:18:34.000 --> 00:18:38.000]  有一個說話的時候就是天下無敵,
[00:18:38.000 --> 00:18:41.000]  誰知道被人多嚇兩下的時候,
[00:18:41.000 --> 00:18:46.000]  就三思不認主,你應該知道是誰了。
[00:18:46.000 --> 00:18:54.000]  有一個學生說要幫老師,幫同學做財政管錢,
[00:18:54.000 --> 00:18:58.000]  誰知道他為了三十元連老師也買了,
[00:18:58.000 --> 00:19:01.000]  之後還逃跑了,人間蒸發,
[00:19:01.000 --> 00:19:05.000]  想找他也找不到了。
[00:19:05.000 --> 00:19:09.000]  耶穌平時走出街,經常都是一大群人跟著,
[00:19:09.000 --> 00:19:11.000]  好像很威風似的,
[00:19:11.000 --> 00:19:14.000]  而且他走出街是不需要戴口罩的,
[00:19:14.000 --> 00:19:18.000]  為什麼呢?因為耶穌是專門治病的,
[00:19:18.000 --> 00:19:21.000]  還要專治傳染病。
[00:19:21.000 --> 00:19:25.000]  不過耶穌時時都會被人跟著,
[00:19:25.000 --> 00:19:29.000]  而且被人用雙眼盯著,
[00:19:29.000 --> 00:19:33.000]  那為什麼他們要跟著耶穌呢?
[00:19:33.000 --> 00:19:37.000]  就是要看他有沒有干犯律法,
[00:19:37.000 --> 00:19:41.000]  從另一個角度來說就是找把柄抓他。
[00:19:41.000 --> 00:19:46.000]  不過即使耶穌四處治病趕鬼,
[00:19:46.000 --> 00:19:48.000]  又冒險幫人,
[00:19:48.000 --> 00:19:53.000]  從早做到晚,誰知道那些被他治好的人,
[00:19:53.000 --> 00:19:57.000]  最終在民事和法理財人面前,
[00:19:57.000 --> 00:19:59.000]  把耶穌的東西都曝光了,
[00:19:59.000 --> 00:20:01.000]  真是很可憐。
[00:20:01.000 --> 00:20:03.000]  這就是耶穌的擔子,
[00:20:03.000 --> 00:20:07.000]  而且只有天父明白他。
[00:20:08.000 --> 00:20:12.000]  有統計說,香港人的休息時間,
[00:20:12.000 --> 00:20:14.000]  普遍都是不足夠的,
[00:20:14.000 --> 00:20:17.000]  你是不是都覺得自己不夠時間睡,
[00:20:17.000 --> 00:20:19.000]  經常都很疲倦呢?
[00:20:19.000 --> 00:20:23.000]  是的話,你就是一個很正常的人了。
[00:20:23.000 --> 00:20:27.000]  不過,不知道你是為了講功課,
[00:20:27.000 --> 00:20:29.000]  溫書拼到盡,
[00:20:29.000 --> 00:20:33.000]  還是為了上網煲劇,上網打遊戲,
[00:20:33.000 --> 00:20:35.000]  每晚很晚睡呢?
[00:20:35.000 --> 00:20:40.000]  當你面對時間和精神之間的拉扯,
[00:20:40.000 --> 00:20:42.000]  有沒有試過心裏有個願望,
[00:20:42.000 --> 00:20:47.000]  就是如果今天有48個小時就好了,
[00:20:47.000 --> 00:20:49.000]  哎呀,我忘了轉powerpoint,
[00:20:49.000 --> 00:20:58.000]  可以轉去,很想念holiday的版本,
[00:20:58.000 --> 00:21:00.000]  忘了轉powerpoint,
[00:21:00.000 --> 00:21:02.000]  證明我都很疲倦,
[00:21:02.000 --> 00:21:04.000]  我都很想念holiday,
[00:21:04.000 --> 00:21:06.000]  很想去休息一下。
[00:21:06.000 --> 00:21:10.000]  當耶穌長大,
[00:21:10.000 --> 00:21:12.000]  下一頁,耶穌的版本,
[00:21:12.000 --> 00:21:14.000]  當耶穌長大,
[00:21:14.000 --> 00:21:16.000]  在地上開始工作的時候,
[00:21:16.000 --> 00:21:18.000]  他生活忙不忙呢?
[00:21:18.000 --> 00:21:20.000]  忙得多的,
[00:21:20.000 --> 00:21:22.000]  雖然耶穌其實不需要讀書,
[00:21:22.000 --> 00:21:25.000]  不需要做功課,溫習考試,
[00:21:25.000 --> 00:21:27.000]  因為他都懂得,
[00:21:27.000 --> 00:21:30.000]  你懂得,都可以不用讀書的。
[00:21:30.000 --> 00:21:34.000]  耶穌也不是上網看劇,打機,
[00:21:34.000 --> 00:21:37.000]  因為耶穌都不會喜歡打機,
[00:21:37.000 --> 00:21:41.000]  你知道耶穌平時的生活已經很刺激了,
[00:21:41.000 --> 00:21:44.000]  打機那些根本沒有什麼樂趣可言,
[00:21:44.000 --> 00:21:46.000]  醫病,趕鬼,行神蹟,傳道,
[00:21:46.000 --> 00:21:49.000]  你想不想?想!
[00:21:49.000 --> 00:21:53.000]  不過如果要教那班教極不懂的學生呢?
[00:21:53.000 --> 00:21:55.000]  還要從早做到晚呢?
[00:21:55.000 --> 00:21:57.000]  那就不想了,
[00:21:57.000 --> 00:22:00.000]  不過耶穌卻是不斷去做,
[00:22:00.000 --> 00:22:03.000]  而且是充滿活力的。
[00:22:03.000 --> 00:22:05.000]  下一頁,
[00:22:05.000 --> 00:22:07.000]  那麼耶穌有什麼秘訣呢?
[00:22:07.000 --> 00:22:11.000]  秘訣就是他常常和天父聊天,
[00:22:11.000 --> 00:22:13.000]  即是祈禱。
[00:22:13.000 --> 00:22:16.000]  耶穌時常在天未亮的時候,
[00:22:16.000 --> 00:22:17.000]  就去祈禱,
[00:22:17.000 --> 00:22:21.000]  我們找次試試一起天未亮去祈禱好不好呢?
[00:22:21.000 --> 00:22:23.000]  我相信,雖然我看不到你,
[00:22:23.000 --> 00:22:26.000]  我猜你不是耍手就是領頭,
[00:22:26.000 --> 00:22:29.000]  那怎麼辦?這個方法又不行,
[00:22:29.000 --> 00:22:31.000]  此路不通呢?
[00:22:31.000 --> 00:22:33.000]  還有沒有其他方法呢?
[00:22:33.000 --> 00:22:34.000]  是有的,
[00:22:34.000 --> 00:22:37.000]  另一個方法就是在下一頁,
[00:22:37.000 --> 00:22:41.000]  就是耶穌當大難臨頭的時候,
[00:22:41.000 --> 00:22:43.000]  譬如在喀西瑪利園,
[00:22:43.000 --> 00:22:45.000]  面對極大考驗的時候,
[00:22:45.000 --> 00:22:48.000]  向天父很迫切地祈禱,
[00:22:48.000 --> 00:22:51.000]  我對迫切在今天的理解就是,
[00:22:51.000 --> 00:22:54.000]  給點掙扎,掙扎,掙扎,掙扎。
[00:22:54.000 --> 00:22:56.000]  在大難臨頭,
[00:22:56.000 --> 00:22:59.000]  在大考,甚至在放榜之前,
[00:22:59.000 --> 00:23:01.000]  給點掙扎地祈禱,
[00:23:01.000 --> 00:23:03.000]  你應該懂了吧?
[00:23:03.000 --> 00:23:08.000]  耶穌知道我們的難處,
[00:23:08.000 --> 00:23:09.000]  耶穌說,
[00:23:09.000 --> 00:23:11.000]  凡勞苦擔重擔的人,
[00:23:11.000 --> 00:23:12.000]  可以到我這裡來,
[00:23:12.000 --> 00:23:14.000]  我就使你們得安息。
[00:23:14.000 --> 00:23:16.000]  正正就是下一頁powerpoint,
[00:23:16.000 --> 00:23:19.000]  耶穌很想跟你說,
[00:23:19.000 --> 00:23:22.000]  你是不是很疲倦?
[00:23:22.000 --> 00:23:24.000]  是不是很多人,
[00:23:24.000 --> 00:23:26.000]  很多事,
[00:23:26.000 --> 00:23:29.000]  令你感到很無力?
[00:23:29.000 --> 00:23:32.000]  是不是很想休息一下?
[00:23:32.000 --> 00:23:35.000]  停一停吧,
[00:23:35.000 --> 00:23:38.000]  來到我這一處,
[00:23:38.000 --> 00:23:41.000]  你就可以回復活力。
[00:23:41.000 --> 00:23:44.000]  我要讓你知道,
[00:23:44.000 --> 00:23:48.000]  什麼才是真正的休息。
[00:23:49.000 --> 00:23:53.000]  耶穌要我們學習祂的樣式,
[00:23:53.000 --> 00:23:58.000]  背負祂想我們背負的壓力,
[00:23:58.000 --> 00:24:02.000]  即是以耶穌作為榜樣,
[00:24:02.000 --> 00:24:04.000]  作為依靠,
[00:24:04.000 --> 00:24:09.000]  這樣心裡就必得享安息。
[00:24:09.000 --> 00:24:13.000]  一個人要去到筋疲力盡,
[00:24:13.000 --> 00:24:16.000]  無論是因為工作做到這樣,
[00:24:16.000 --> 00:24:20.000]  或是心裡有些事,
[00:24:20.000 --> 00:24:21.000]  想完又想,
[00:24:21.000 --> 00:24:23.000]  左想右想,
[00:24:23.000 --> 00:24:25.000]  想到筋疲力盡,
[00:24:25.000 --> 00:24:28.000]  都並不是耶穌的心意。
[00:24:28.000 --> 00:24:33.000]  耶穌面對疲倦的我們,
[00:24:33.000 --> 00:24:35.000]  發出了一個邀請,
[00:24:35.000 --> 00:24:37.000]  來吧,
[00:24:37.000 --> 00:24:41.000]  去耶穌那處歇一歇。
[00:24:42.000 --> 00:24:47.000]  耶穌很樂意讓我們休息一下,
[00:24:47.000 --> 00:24:51.000]  讓我們再次恢復活力,
[00:24:51.000 --> 00:24:54.000]  一起去享受耶穌
[00:24:54.000 --> 00:24:59.000]  答應送給我們的輕散和自由。
[00:24:59.000 --> 00:25:01.000]  你想要嗎?
[00:25:01.000 --> 00:25:03.000]  想,是吧?
[00:25:03.000 --> 00:25:07.000]  方法就是與神同工,
[00:25:07.000 --> 00:25:11.000]  簡單來說就是配合耶穌一起去做事。
[00:25:12.000 --> 00:25:16.000]  甚至有時停下雙手,
[00:25:16.000 --> 00:25:18.000]  留心去看看
[00:25:18.000 --> 00:25:24.000]  耶穌如何完成一般人做不到的事。
[00:25:24.000 --> 00:25:29.000]  學習跟隨耶穌的步伐,
[00:25:29.000 --> 00:25:34.000]  而不是我們自己的時間表。
[00:25:34.000 --> 00:25:36.000]  無論在生活,
[00:25:36.000 --> 00:25:38.000]  又或者在侍奉,
[00:25:38.000 --> 00:25:41.000]  不要為超出你的事,
[00:25:41.000 --> 00:25:44.000]  而跟隨耶穌。
[00:25:44.000 --> 00:25:46.000]  耶穌讓我們看到,
[00:25:46.000 --> 00:25:50.000]  他在忙碌完一天的工作後,
[00:25:50.000 --> 00:25:52.000]  仍然選擇在第二天,
[00:25:52.000 --> 00:25:54.000]  天未亮的時候,
[00:25:54.000 --> 00:25:57.000]  獨自一個人去祈禱。
[00:25:57.000 --> 00:26:00.000]  重點不是天未亮,
[00:26:00.000 --> 00:26:03.000]  即是天未亮起來不是重點,
[00:26:03.000 --> 00:26:06.000]  重點是時間分配。
[00:26:06.000 --> 00:26:10.000]  就好像當我們想認識一個朋友,
[00:26:10.000 --> 00:26:12.000]  無論是同性,
[00:26:12.000 --> 00:26:14.000]  甚至是異性,
[00:26:14.000 --> 00:26:18.000]  都需要花上時間去相處。
[00:26:18.000 --> 00:26:22.000]  但當我們說要跟隨耶穌,
[00:26:22.000 --> 00:26:25.000]  我們有沒有跟隨耶穌的榜樣,
[00:26:25.000 --> 00:26:28.000]  放下手上各樣的忙碌,
[00:26:28.000 --> 00:26:30.000]  去倚靠天父,
[00:26:30.000 --> 00:26:33.000]  享受安息呢?
[00:26:33.000 --> 00:26:37.000]  有時候,我們覺得聽不到神的聲音,
[00:26:37.000 --> 00:26:41.000]  我所指的不是你的耳朵聽不到,
[00:26:41.000 --> 00:26:43.000]  如果你耳朵經常聽到聲音,
[00:26:43.000 --> 00:26:46.000]  你便要來找我。
[00:26:46.000 --> 00:26:51.000]  我所指的是我們不明白耶穌的心意,
[00:26:51.000 --> 00:26:55.000]  可能是因為我們的心思,
[00:26:55.000 --> 00:26:57.000]  被太多的事情,
[00:26:57.000 --> 00:27:00.000]  被太多的東西佔據了,
[00:27:00.000 --> 00:27:03.000]  可能是學校的事,
[00:27:03.000 --> 00:27:06.000]  可能是家裡的事,
