
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,我們一起祈禱吧
[00:02:18.000 --> 00:02:20.000]  他兩個很早年
[00:02:20.000 --> 00:02:22.000]  十七歲那年
[00:02:22.000 --> 00:02:24.000]  發的夢
[00:02:24.000 --> 00:02:26.000]  當是十七歲
[00:02:26.000 --> 00:02:28.000]  因為當時記載他是十七歲
[00:02:28.000 --> 00:02:30.000]  和爸爸和十個兄弟
[00:02:30.000 --> 00:02:32.000]  說他們兩個夢
[00:02:32.000 --> 00:02:34.000]  現在十三年後
[00:02:34.000 --> 00:02:42.000]  他在監獄裡出監是三十歲
[00:02:42.000 --> 00:02:43.000]  其實也不止的
[00:02:43.000 --> 00:02:46.000]  因為再經過了七個豐年
[00:02:46.000 --> 00:02:48.000]  已經三十七歲
[00:02:48.000 --> 00:02:51.000]  現在四十二章就是他們開始
[00:02:51.000 --> 00:02:56.000]  到埃及去扔糧、扔米的時候
[00:02:56.000 --> 00:03:01.000]  所以已經過了接近二十年的時間
[00:03:01.000 --> 00:03:04.000]  我們要問的問題就是
[00:03:04.000 --> 00:03:07.000]  作者怎樣去交代
[00:03:07.000 --> 00:03:09.000]  約瑟他內心的心境呢?
[00:03:09.000 --> 00:03:13.000]  假如他見到他的兄弟
[00:03:13.000 --> 00:03:15.000]  上一次我們最後的時候說了
[00:03:15.000 --> 00:03:18.000]  約瑟幫他兩個兒子改名
[00:03:18.000 --> 00:03:21.000]  大兒子就是忘記父家
[00:03:21.000 --> 00:03:23.000]  叫做瑪拿西
[00:03:23.000 --> 00:03:25.000]  小兒子就叫做
[00:03:25.000 --> 00:03:28.000]  以法蓮
[00:03:28.000 --> 00:03:34.000]  就是神使他在寄居的地方昌大繁盛
[00:03:34.000 --> 00:03:38.000]  再給我們一個感覺
[00:03:38.000 --> 00:03:40.000]  他的內心好像有一條很深的刺
[00:03:40.000 --> 00:03:42.000]  很深的鴻溝
[00:03:42.000 --> 00:03:46.000]  令到他好像要和父家
[00:03:46.000 --> 00:03:49.000]  有一個斷絕、忘記
[00:03:49.000 --> 00:03:55.000]  七個豐年都不嘗試去找自己的爸爸
[00:03:55.000 --> 00:03:57.000]  不嘗試回去
[00:03:57.000 --> 00:04:00.000]  你找一下那些兄弟報仇也好
[00:04:00.000 --> 00:04:03.000]  基道山恩仇記這樣
[00:04:03.000 --> 00:04:06.000]  能夠走到離開那個監獄
[00:04:06.000 --> 00:04:07.000]  回去報仇也好
[00:04:07.000 --> 00:04:12.000]  但約瑟依然在埃及做宰相
[00:04:12.000 --> 00:04:14.000]  巡行各地
[00:04:14.000 --> 00:04:19.000]  但完全沒有想過要回去巴旦阿蘭
[00:04:19.000 --> 00:04:21.000]  其實應該是萬里象樹
[00:04:21.000 --> 00:04:24.000]  其實應該是這個
[00:04:24.000 --> 00:04:28.000]  亞國住的地方
[00:04:28.000 --> 00:04:30.000]  那裡不得離
[00:04:30.000 --> 00:04:33.000]  來尋找他們的足跡
[00:04:33.000 --> 00:04:35.000]  尋找他鄉的故事
[00:04:35.000 --> 00:04:37.000]  沒有,那就奇怪了
[00:04:37.000 --> 00:04:39.000]  要那些兄弟下來埃及
[00:04:39.000 --> 00:04:42.000]  因為風聲已經傳到全地都知道
[00:04:42.000 --> 00:04:47.000]  埃及現在有糧可以去開倉賑災
[00:04:47.000 --> 00:04:49.000]  42章
[00:04:49.000 --> 00:04:51.000]  所以我們要帶著這個問題
[00:04:51.000 --> 00:04:58.000]  到底約瑟的恨怎樣去解決呢
[00:04:58.000 --> 00:05:00.000]  或者他有沒有恨呢
[00:05:00.000 --> 00:05:03.000]  這是一個頗大的課題
[00:05:03.000 --> 00:05:09.000]  42章有些少少的線索給我們看看
[00:05:09.000 --> 00:05:11.000]  特別21節
[00:05:11.000 --> 00:05:13.000]  第42章第一節
[00:05:13.000 --> 00:05:15.000]  亞國見埃及有糧
[00:05:15.000 --> 00:05:17.000]  就對兒子們說
[00:05:17.000 --> 00:05:20.000]  你們為什麼彼此觀望呢
[00:05:20.000 --> 00:05:22.000]  我聽見埃及有糧
[00:05:22.000 --> 00:05:24.000]  你們可以下去
[00:05:24.000 --> 00:05:26.000]  從那裡為我們遞奢來
[00:05:26.000 --> 00:05:29.000]  使我們可以存活不至於死
[00:05:29.000 --> 00:05:35.000]  於是約瑟的十個哥哥都下埃及遞糧去了
[00:05:35.000 --> 00:05:39.000]  他最小的弟弟便雅敏沒有下去
[00:05:39.000 --> 00:05:43.000]  但約瑟的兄弟便雅敏
[00:05:43.000 --> 00:05:46.000]  亞國沒有打發他和哥哥們同去
[00:05:46.000 --> 00:05:50.000]  因為亞國說恐怕他遭害
[00:05:50.000 --> 00:05:54.000]  好像一直回望自己的大兒子
[00:05:54.000 --> 00:05:56.000]  最愛的約瑟
[00:05:56.000 --> 00:06:00.000]  想離開之後被十個哥哥害死
[00:06:00.000 --> 00:06:03.000]  亞國會不會有些心血來潮
[00:06:03.000 --> 00:06:06.000]  有些顧忌
[00:06:06.000 --> 00:06:09.000]  怕這十個兒子
[00:06:09.000 --> 00:06:11.000]  十個哥哥
[00:06:11.000 --> 00:06:14.000]  所以暫時沒有讓便雅敏
[00:06:14.000 --> 00:06:18.000]  跟隨行列下去遞糧
[00:06:18.000 --> 00:06:20.000]  第五節
[00:06:20.000 --> 00:06:23.000]  來遞糧的人中有以色列的兒子們
[00:06:23.000 --> 00:06:26.000]  因為迦南地也有饑荒
[00:06:26.000 --> 00:06:29.000]  當時智利埃及地的士約瑟
[00:06:29.000 --> 00:06:35.000]  跳糧給那地眾民的就是他
[00:06:35.000 --> 00:06:37.000]  買就是踢
[00:06:37.000 --> 00:06:42.000]  賣糧就是用跳字
[00:06:42.000 --> 00:06:46.000]  原來這些中文字可以寫得很深
[00:06:46.000 --> 00:06:49.000]  跳糧給那地眾民的就是他
[00:06:49.000 --> 00:06:51.000]  約瑟的哥哥們來了
[00:06:51.000 --> 00:06:53.000]  臉伏於地向他下拜
[00:06:53.000 --> 00:06:57.000]  約瑟看見他哥哥們就認得他們
[00:06:57.000 --> 00:07:00.000]  卻裝作陌生人
[00:07:00.000 --> 00:07:03.000]  向他們說些嚴厲的話
[00:07:03.000 --> 00:07:04.000]  問他們說
[00:07:04.000 --> 00:07:06.000]  似乎有個計謀在這裡
[00:07:06.000 --> 00:07:09.000]  我們就看看這個計謀到底是一個復仇
[00:07:09.000 --> 00:07:13.000]  還是神的大計劃
[00:07:13.000 --> 00:07:16.000]  就是五十章第二十節的金句
[00:07:16.000 --> 00:07:19.000]  從前你們的意思是要害我
[00:07:19.000 --> 00:07:23.000]  但是神的意思是完事好的
[00:07:23.000 --> 00:07:27.000]  所以約瑟會不會將他自己的計劃
[00:07:27.000 --> 00:07:29.000]  其實有兩個的
[00:07:29.000 --> 00:07:31.000]  這兩組的計劃
[00:07:31.000 --> 00:07:35.000]  放在神的旨意裡
[00:07:35.000 --> 00:07:37.000]  他會不會現在越來越看到
[00:07:37.000 --> 00:07:40.000]  自己的身份
[00:07:40.000 --> 00:07:43.000]  神託付的職份的重要
[00:07:43.000 --> 00:07:46.000]  越來越感受到他自己的肩頭
[00:07:46.000 --> 00:07:48.000]  是要拯救全人類
[00:07:48.000 --> 00:07:50.000]  我們一路看下去
[00:07:50.000 --> 00:07:53.000]  作者的描述都是重要的
[00:07:53.000 --> 00:07:57.000]  作者如何鋪陳約瑟的心路歷程
[00:07:57.000 --> 00:08:00.000]  現在有個計謀在這裡
[00:08:00.000 --> 00:08:01.000]  首先第一個問
[00:08:01.000 --> 00:08:03.000]  就是問是不是一個復仇的計謀
[00:08:03.000 --> 00:08:07.000]  如果不是到底是一個怎樣的計謀呢
[00:08:07.000 --> 00:08:10.000]  說些嚴厲的話就問他們
[00:08:10.000 --> 00:08:12.000]  你們是從哪裡來的
[00:08:12.000 --> 00:08:15.000]  他們就說我們是迦南地來訂樑的
[00:08:15.000 --> 00:08:17.000]  約瑟認得他哥哥門
[00:08:17.000 --> 00:08:19.000]  他們卻不認得他
[00:08:19.000 --> 00:08:21.000]  一來就離開很遠
[00:08:21.000 --> 00:08:24.000]  留意第九節
[00:08:24.000 --> 00:08:27.000]  作者開始給一些提示我們
[00:08:27.000 --> 00:08:30.000]  可能不要從那個復仇去想
[00:08:30.000 --> 00:08:34.000]  一個的怨太深
[00:08:34.000 --> 00:08:36.000]  現在還不來到去
[00:08:36.000 --> 00:08:40.000]  有機會將你十個來到懲治呢
[00:08:40.000 --> 00:08:41.000]  不要這樣想
[00:08:41.000 --> 00:08:44.000]  因為現在作者已經告訴我們
[00:08:44.000 --> 00:08:46.000]  約瑟即刻有性靈感動
[00:08:46.000 --> 00:08:48.000]  即刻想起兩個夢
[00:08:48.000 --> 00:08:50.000]  二十多年前
[00:08:50.000 --> 00:08:53.000]  二十年前的夢
[00:08:53.000 --> 00:08:55.000]  現在他想起的
[00:08:55.000 --> 00:08:57.000]  見到哥哥就想起夢
[00:08:57.000 --> 00:08:58.000]  第九節
[00:08:58.000 --> 00:09:02.000]  約瑟想起從前所作的那兩個夢
[00:09:02.000 --> 00:09:04.000]  就對他們說
[00:09:04.000 --> 00:09:08.000]  你們是奸細來窺探者地的虛實
[00:09:08.000 --> 00:09:10.000]  他們對他說
[00:09:10.000 --> 00:09:12.000]  我主啊,不是的
[00:09:12.000 --> 00:09:14.000]  僕人們是遞糧來的
[00:09:14.000 --> 00:09:16.000]  我們都是一個人的兒子
[00:09:16.000 --> 00:09:18.000]  是誠實人
[00:09:18.000 --> 00:09:20.000]  僕人們並不是奸細
[00:09:20.000 --> 00:09:21.000]  約瑟說
[00:09:21.000 --> 00:09:25.000]  不然你們必是窺探者地的虛實來的
[00:09:25.000 --> 00:09:26.000]  他們說
[00:09:26.000 --> 00:09:29.000]  僕人們本是弟兄十二人
[00:09:29.000 --> 00:09:32.000]  是迦南地一個人的兒子
[00:09:32.000 --> 00:09:36.000]  頂小的現今在我們的父親那裡
[00:09:36.000 --> 00:09:38.000]  有一個沒有了
[00:09:38.000 --> 00:09:42.000]  留意十個兄弟現在是完全不知情下
[00:09:42.000 --> 00:09:46.000]  他們待會怎樣去說那件事
[00:09:46.000 --> 00:09:49.000]  而引發他們的良心有虧
[00:09:49.000 --> 00:09:53.000]  即是說性靈感動他們去看到自己的罪
[00:09:53.000 --> 00:09:56.000]  不是一種因為不認得
[00:09:56.000 --> 00:10:00.000]  而是他們內心一路講述那個故事的時候
[00:10:00.000 --> 00:10:04.000]  性靈怎樣感動他們十個不約而同的
[00:10:04.000 --> 00:10:06.000]  看到自己的罪
[00:10:06.000 --> 00:10:08.000]  留意下第十四節
[00:10:08.000 --> 00:10:14.000]  所以他們還說我們有十二兄弟
[00:10:14.000 --> 00:10:17.000]  最小的現在在爸爸那裡
[00:10:17.000 --> 00:10:19.000]  還有一個沒有了
[00:10:19.000 --> 00:10:22.000]  他們還記得這個還有一個沒有了
[00:10:22.000 --> 00:10:24.000]  二十年前死了的兒子
[00:10:24.000 --> 00:10:25.000]  弟弟
[00:10:25.000 --> 00:10:27.000]  其實你不會再欺負他了
[00:10:27.000 --> 00:10:32.000]  很少你會再欺負這個已經二十年死了的弟弟
[00:10:32.000 --> 00:10:36.000]  還要是他們十兄弟密謀的要賣走了他
[00:10:36.000 --> 00:10:38.000]  就不再說了
[00:10:38.000 --> 00:10:40.000]  沒理由在一個陌生人面前說
[00:10:40.000 --> 00:10:43.000]  還有十二個兄弟
[00:10:43.000 --> 00:10:45.000]  有一個沒有了
[00:10:45.000 --> 00:10:47.000]  你不會這樣說話給一個外人聽
[00:10:47.000 --> 00:10:50.000]  所以你就會一路看到
[00:10:50.000 --> 00:10:52.000]  他們開始被引導
[00:10:52.000 --> 00:10:54.000]  開始弱失
[00:10:54.000 --> 00:10:57.000]  這樣用一些嚴厲的話
[00:10:57.000 --> 00:11:00.000]  引導他們去看到自己的罪
[00:11:00.000 --> 00:11:04.000]  而那種審判內心的自責
[00:11:04.000 --> 00:11:05.000]  十四節
[00:11:05.000 --> 00:11:06.000]  弱失說
[00:11:06.000 --> 00:11:09.000]  我才說你們是奸細
[00:11:09.000 --> 00:11:11.000]  這一句話實在是不錯的
[00:11:11.000 --> 00:11:14.000]  我指著法老的性命起誓
[00:11:14.000 --> 00:11:18.000]  若是你們的小兄弟不道者裡來
[00:11:18.000 --> 00:11:20.000]  你們就不得出這地方
[00:11:20.000 --> 00:11:22.000]  開始有一個計謀
[00:11:22.000 --> 00:11:27.000]  去引導他的弟弟來到埃及
[00:11:27.000 --> 00:11:31.000]  從此就可以把你們證驗出來了
[00:11:31.000 --> 00:11:34.000]  需要打發你們中間一個人
[00:11:34.000 --> 00:11:36.000]  之前說一換一
[00:11:36.000 --> 00:11:38.000]  待會你會知道是十換一
[00:11:38.000 --> 00:11:39.000]  你就會看到
[00:11:39.000 --> 00:11:41.000]  對不起是九個換一個
[00:11:41.000 --> 00:11:44.000]  第十六節
[00:11:44.000 --> 00:11:46.000]  把你們的兄弟帶來
[00:11:46.000 --> 00:11:48.000]  至於你們要囚在這裡
[00:11:48.000 --> 00:11:51.000]  好證驗你們的話真不真
[00:11:51.000 --> 00:11:53.000]  即是說九個回去
[00:11:53.000 --> 00:11:55.000]  一個做人質
[00:11:55.000 --> 00:11:57.000]  一對一交換
[00:11:57.000 --> 00:11:58.000]  若不真
[00:11:58.000 --> 00:12:00.000]  我指著法老的性命起誓
[00:12:00.000 --> 00:12:02.000]  你們一定是奸細
[00:12:02.000 --> 00:12:03.000]  第十七節
[00:12:03.000 --> 00:12:07.000]  於是弱失把他們都下在監裡三天
[00:12:07.000 --> 00:12:08.000]  到第三天
[00:12:08.000 --> 00:12:10.000]  弱失對他們說
[00:12:10.000 --> 00:12:12.000]  我是敬畏神的
[00:12:12.000 --> 00:12:14.000]  你們照我的話行
[00:12:14.000 --> 00:12:16.000]  就可以存活
[00:12:16.000 --> 00:12:18.000]  你們如果是誠實人
[00:12:18.000 --> 00:12:21.000]  可以留你們中間的一個人囚在監裡
[00:12:21.000 --> 00:12:23.000]  變了第二個計劃
[00:12:23.000 --> 00:12:25.000]  不是九個回去
[00:12:25.000 --> 00:12:27.000]  現在是一個留下
[00:12:27.000 --> 00:12:29.000]  其他都回去
[00:12:29.000 --> 00:12:31.000]  接著說
[00:12:31.000 --> 00:12:34.000]  但你們可以帶著糧食回去
[00:12:34.000 --> 00:12:36.000]  救你們家裡的饑荒
[00:12:36.000 --> 00:12:39.000]  把你們的小兄弟帶到我這裡來
[00:12:39.000 --> 00:12:42.000]  如此你們的話便有證據
[00:12:42.000 --> 00:12:44.000]  你們也不至於死
[00:12:44.000 --> 00:12:46.000]  他們就照樣而行
[00:12:46.000 --> 00:12:47.000]  他們彼此說
[00:12:47.000 --> 00:12:50.000]  我們在兄弟身上實在有罪
[00:12:50.000 --> 00:12:52.000]  他哀求我們的時候
[00:12:52.000 --> 00:12:55.000]  我們見他心裡的仇苦
[00:12:55.000 --> 00:12:56.000]  卻不肯聽
[00:12:56.000 --> 00:12:58.000]  所以這場苦難
[00:12:58.000 --> 00:13:00.000]  臨到我們身上
[00:13:00.000 --> 00:13:01.000]  很奇怪
[00:13:01.000 --> 00:13:04.000]  跟上文說的沒什麼關係
[00:13:04.000 --> 00:13:07.000]  明明只是說他們現在突然面對
[00:13:07.000 --> 00:13:09.000]  宰相對他們的懷疑
[00:13:09.000 --> 00:13:11.000]  以為他們是奸細
[00:13:11.000 --> 00:13:13.000]  現在就要一換一
[00:13:13.000 --> 00:13:15.000]  留下一個兄弟
[00:13:15.000 --> 00:13:17.000]  本來說九個都要留下
[00:13:17.000 --> 00:13:19.000]  現在就要留下一個
[00:13:19.000 --> 00:13:21.000]  接著全部回去
[00:13:21.000 --> 00:13:23.000]  就帶最小的下來
[00:13:23.000 --> 00:13:25.000]  交換人質
[00:13:25.000 --> 00:13:29.000]  其實就是一個這樣開出的條件
[00:13:29.000 --> 00:13:33.000]  沒理由要令你們十個兄弟
[00:13:33.000 --> 00:13:36.000]  會想起十二十年前的罪
[00:13:36.000 --> 00:13:38.000]  沒理由會想起你二十年前
[00:13:38.000 --> 00:13:40.000]  做了這件錯事
[00:13:40.000 --> 00:13:42.000]  現在良心發現
[00:13:42.000 --> 00:13:44.000]  現在你好像要結帳
[00:13:44.000 --> 00:13:48.000]  因為現在你就面對神的刑罰追討
[00:13:48.000 --> 00:13:49.000]  沒有的
[00:13:49.000 --> 00:13:51.000]  你二十年都沒事
[00:13:51.000 --> 00:13:53.000]  爸爸都已經可以隱瞞
[00:13:53.000 --> 00:13:56.000]  也都沒有人回來追究
[00:13:56.000 --> 00:13:58.000]  說誰尋人
[00:13:58.000 --> 00:13:59.000]  沒有這件事
[00:13:59.000 --> 00:14:01.000]  連弱失都沒有回去
[00:14:01.000 --> 00:14:03.000]  為什麼第21節
[00:14:03.000 --> 00:14:06.000]  這十個兄弟不約而同的
[00:14:06.000 --> 00:14:10.000]  會突然間因為弱失這樣的說話
[00:14:10.000 --> 00:14:16.000]  而勾起他們心靈的畏罪
[00:14:16.000 --> 00:14:19.000]  自己所做過的事來自責
[00:14:19.000 --> 00:14:22.000]  這就似乎是聖靈的工作和神
[00:14:22.000 --> 00:14:25.000]  透過弱失的智慧計謀
[00:14:25.000 --> 00:14:29.000]  來引發他們畏罪來自責
[00:14:29.000 --> 00:14:34.000]  那件事成為了他們很大的
[00:14:34.000 --> 00:14:37.000]  可能心裏面的包袱
[00:14:37.000 --> 00:14:39.000]  現在終於可以如釋重負了
[00:14:39.000 --> 00:14:43.000]  原來背後有更高的計劃
[00:14:43.000 --> 00:14:46.000]  原來神的意思原是好的
[00:14:46.000 --> 00:14:49.000]  五十章二十節那節金句
[00:14:49.000 --> 00:14:52.000]  一個更大的美好的計劃
[00:14:52.000 --> 00:14:56.000]  包住一些人的可能是那些的嫉妒
[00:14:56.000 --> 00:14:58.000]  我們說過的前兩堂
[00:14:58.000 --> 00:15:00.000]  十兄弟的嫉妒
[00:15:00.000 --> 00:15:04.000]  或者是以為弱失很驕傲
[00:15:04.000 --> 00:15:07.000]  好像重生驕
[00:15:07.000 --> 00:15:11.000]  所以把心一橫等等
[00:15:11.000 --> 00:15:14.000]  但是原來在神的大計劃裏面
[00:15:14.000 --> 00:15:16.000]  沒有什麼可以攔阻的
[00:15:16.000 --> 00:15:20.000]  但是現在連這十兄弟都有悔改
[00:15:20.000 --> 00:15:22.000]  生命都有改變
[00:15:22.000 --> 00:15:24.000]  這個很寶貴
[00:15:24.000 --> 00:15:26.000]  剛剛這兩天
[00:15:26.000 --> 00:15:28.000]  其實可能是昨晚
[00:15:28.000 --> 00:15:30.000]  看了一個視頻
[00:15:30.000 --> 00:15:33.000]  訪問程介明
[00:15:33.000 --> 00:15:38.000]  港大的教育科教授
[00:15:38.000 --> 00:15:44.000]  講他多年來大學教授的生活
[00:15:44.000 --> 00:15:48.000]  其中一點引起我的關注
[00:15:48.000 --> 00:15:51.000]  就是和這個例子有些關聯
[00:15:51.000 --> 00:15:53.000]  他當年做一個
[00:15:53.000 --> 00:15:56.000]  我忘記了哪一個課堂的社監
[00:15:56.000 --> 00:15:58.000]  大學生
[00:15:58.000 --> 00:16:00.000]  其中發現了
[00:16:00.000 --> 00:16:06.000]  大學宿舍那年的電費
[00:16:06.000 --> 00:16:09.000]  超支了五千元
[00:16:09.000 --> 00:16:10.000]  很奇怪
[00:16:10.000 --> 00:16:12.000]  一定是有人偷電
[00:16:12.000 --> 00:16:13.000]  所謂偷電
[00:16:13.000 --> 00:16:15.000]  原來他們要用冷氣
[00:16:15.000 --> 00:16:18.000]  要每個學生有張卡
[00:16:18.000 --> 00:16:19.000]  打卡
[00:16:19.000 --> 00:16:23.000]  計算你那個月用了多少度電
[00:16:23.000 --> 00:16:25.000]  每度電好像一元
[00:16:25.000 --> 00:16:27.000]  七幾年的時間
[00:16:27.000 --> 00:16:31.000]  學生不承認
[00:16:31.000 --> 00:16:34.000]  五千元在那個宿舍來說
[00:16:34.000 --> 00:16:35.000]  是很多的
[00:16:35.000 --> 00:16:36.000]  當年
[00:16:36.000 --> 00:16:38.000]  每個都不承認
[00:16:38.000 --> 00:16:41.000]  他們學生會的主席
[00:16:41.000 --> 00:16:43.000]  就說這個事態很嚴重
[00:16:43.000 --> 00:16:46.000]  當時程介明教授
[00:16:46.000 --> 00:16:48.000]  在國外教書
[00:16:48.000 --> 00:16:50.000]  回來之後
[00:16:50.000 --> 00:16:53.000]  他們就有整個學生會開會
[00:16:53.000 --> 00:16:55.000]  約發三張
[00:16:55.000 --> 00:16:59.000]  就說現在沒有人肯當面公開認錯
[00:16:59.000 --> 00:17:01.000]  沒有人出來
[00:17:01.000 --> 00:17:04.000]  如果將這件事拿去警方報警
[00:17:04.000 --> 00:17:06.000]  警方會調查
[00:17:06.000 --> 00:17:08.000]  不想那件事搞大
[00:17:08.000 --> 00:17:11.000]  他們學生會就決定了
[00:17:11.000 --> 00:17:14.000]  主席和所有學生一起決定
[00:17:14.000 --> 00:17:16.000]  就說什麼呢
[00:17:16.000 --> 00:17:18.000]  自己自首
[00:17:18.000 --> 00:17:20.000]  寫信向社監
[00:17:20.000 --> 00:17:22.000]  即是程介明道歉
[00:17:22.000 --> 00:17:27.000]  和承諾要做社會服務令
[00:17:27.000 --> 00:17:29.000]  即是在校園
[00:17:29.000 --> 00:17:32.000]  做一些義工
[00:17:32.000 --> 00:17:34.000]  你偷了多少度電
[00:17:34.000 --> 00:17:36.000]  抵銷多少個鐘
[00:17:36.000 --> 00:17:37.000]  第三
[00:17:37.000 --> 00:17:41.000]  你按你自己用了多少度電
[00:17:41.000 --> 00:17:43.000]  就要給回那些錢
[00:17:43.000 --> 00:17:48.000]  全部自己私人向社監自首
[00:17:48.000 --> 00:17:51.000]  很奇怪地
[00:17:51.000 --> 00:17:54.000]  程介明回來之後
[00:17:54.000 --> 00:17:58.000]  他說其實那年都有他們全大學
[00:17:58.000 --> 00:18:00.000]  應該是他們的堂
[00:18:00.000 --> 00:18:01.000]  他們的校舍
[00:18:01.000 --> 00:18:02.000]  那個宿舍
[00:18:02.000 --> 00:18:05.000]  就有一個每年的
[00:18:05.000 --> 00:18:10.000]  包括品行和學業的成績
[00:18:10.000 --> 00:18:12.000]  一個所謂超級的
[00:18:12.000 --> 00:18:16.000]  那個社堂的第一名的獎
[00:18:16.000 --> 00:18:19.000]  一定是其中一個拿到
[00:18:19.000 --> 00:18:23.000]  那個故事就是
[00:18:23.000 --> 00:18:25.000]  這個約法三章
[00:18:25.000 --> 00:18:27.000]  大家自己向神
[00:18:27.000 --> 00:18:28.000]  不是向神
[00:18:28.000 --> 00:18:30.000]  向自己的良心交代
[00:18:30.000 --> 00:18:32.000]  你可以完全不出聲
[00:18:32.000 --> 00:18:34.000]  沒人知
[00:18:34.000 --> 00:18:36.000]  你可以向社監
[00:18:36.000 --> 00:18:39.000]  低調地自己寫一封自首信
[00:18:39.000 --> 00:18:41.000]  來講明
[00:18:41.000 --> 00:18:42.000]  原來有成
[00:18:42.000 --> 00:18:43.000]  我忘記了
[00:18:43.000 --> 00:18:45.000]  好像有五六十個學生
[00:18:45.000 --> 00:18:47.000]  寫信給程介明
[00:18:47.000 --> 00:18:49.000]  承諾那個約法三章
[00:18:49.000 --> 00:18:51.000]  賠回那些錢
[00:18:51.000 --> 00:18:52.000]  做社會服務令
[00:18:52.000 --> 00:18:54.000]  還有那封信
[00:18:54.000 --> 00:18:57.000]  原來連主席自己也有寫
[00:18:57.000 --> 00:18:59.000]  主席自己也
[00:18:59.000 --> 00:19:02.000]  他自己定了這個約法三章
[00:19:02.000 --> 00:19:03.000]  他自己就寫
[00:19:03.000 --> 00:19:07.000]  其中一個是真的很優異的學生
[00:19:07.000 --> 00:19:09.000]  他這樣自首
[00:19:09.000 --> 00:19:11.000]  他那一年就拿不到這個獎
[00:19:11.000 --> 00:19:14.000]  他就說他有幾天
[00:19:14.000 --> 00:19:16.000]  睡都睡不到
[00:19:16.000 --> 00:19:19.000]  他就說我情願公開我自己
[00:19:19.000 --> 00:19:22.000]  幾天我睡不到
[00:19:22.000 --> 00:19:23.000]  好過我一生
[00:19:23.000 --> 00:19:25.000]  背著這個包袱
[00:19:25.000 --> 00:19:30.000]  一生都有良心的刺
[00:19:30.000 --> 00:19:33.000]  所以這件事本身對程介明
[00:19:33.000 --> 00:19:35.000]  很大的鼓舞
[00:19:35.000 --> 00:19:37.000]  原來在這班大學生
