
[00:00:00.000 --> 00:00:04.500]  我們一起同心討告
[00:09:12.660 --> 00:09:16.720]  被主耶穌的救恩改變到一個地步
[00:09:16.720 --> 00:09:22.480]  就是裡裡外外都是被神的愛充滿
[00:09:22.480 --> 00:09:27.740]  既保有自己對真理的認識
[00:09:27.740 --> 00:09:30.620]  但同時間對其他人
[00:09:30.620 --> 00:09:36.480]  對一些事情的那個新的在救恩裡面的眼光
[00:09:36.480 --> 00:09:41.120]  這樣來去開闊就真是不簡單
[00:09:41.120 --> 00:09:44.540]  簡直是世外高人
[00:09:44.540 --> 00:09:48.640]  就是能夠去到一個地步融會貫通
[00:09:48.640 --> 00:09:52.160]  救恩如果我們不能夠融會貫通
[00:09:52.160 --> 00:09:54.800]  就很大的問題
[00:09:54.800 --> 00:09:57.200]  有時候對自己過度的苛刻
[00:09:57.200 --> 00:10:00.500]  有時候對別人過度的要求
[00:10:00.500 --> 00:10:04.940]  都是帶來有時候拆毀性的破壞
[00:10:04.940 --> 00:10:07.580]  我所指的是關係性的破壞
[00:10:07.580 --> 00:10:11.160]  所以我們看到保羅就是在這些民安裡面
[00:10:11.160 --> 00:10:14.580]  這麼簡單的一個問候
[00:10:14.580 --> 00:10:18.980]  都引發出我們可以有這麼多的學習
[00:10:18.980 --> 00:10:21.620]  當然我們一而再講就是
[00:10:21.620 --> 00:10:27.140]  在26個民安裡面17節都是要再讀多一次
[00:10:27.140 --> 00:10:31.980]  你可以知道那個修辭那個經文
[00:10:31.980 --> 00:10:36.900]  帶給我們的就是民安裡面都要留心
[00:10:36.900 --> 00:10:43.120]  如果關乎到真理、關乎到錯謀、關乎到異端
[00:10:43.120 --> 00:10:47.420]  這個就跟民安本來沒有抵觸
[00:10:47.420 --> 00:10:51.780]  但是就要警告就要去留心
[00:10:51.780 --> 00:10:54.660]  17節16章的17節
[00:10:54.660 --> 00:10:57.860]  「弟兄們!那些離間你們
[00:10:57.860 --> 00:11:01.600]  叫你們跌倒背負所學之道的人
[00:11:01.600 --> 00:11:05.420]  我勸你們要留意躲避他們
[00:11:05.420 --> 00:11:09.820]  因為這樣的人不服事我們的主基督
[00:11:09.820 --> 00:11:11.860]  只服事自己的禱福
[00:11:11.860 --> 00:11:16.980]  用花言巧語誘惑那些老實人的心
[00:11:16.980 --> 00:11:20.460]  你們的信服已經傳於眾人
[00:11:20.460 --> 00:11:22.940]  所以我為你們歡喜
[00:11:22.940 --> 00:11:26.720]  但我願意你們在善上聰明
[00:11:26.720 --> 00:11:28.740]  在惡上愚拙
[00:11:28.740 --> 00:11:34.160]  賜平安的神快要將撒旦踐踏在你們腳下
[00:11:34.160 --> 00:11:36.860]  願我主耶穌基督的恩
[00:11:36.860 --> 00:11:39.140]  常和你們同在」
[00:11:39.140 --> 00:11:40.660]  那你就可以想像得到
[00:11:40.660 --> 00:11:45.100]  這一段聖經是相當的嚴肅的警告
[00:11:45.100 --> 00:11:50.020]  要羅馬教會當然可能是帶領的一些領袖
[00:11:50.020 --> 00:11:54.880]  就要留心就是哪些人會帶來有離間的
[00:11:54.880 --> 00:12:00.240]  就是那個心靈或者是一些真理上面
[00:12:00.240 --> 00:12:04.520]  以致叫那些弟兄姐妹原本是很好的
[00:12:04.520 --> 00:12:06.660]  因為保羅都稱讚他們
[00:12:06.660 --> 00:12:09.600]  他們是非常之信服的
[00:12:09.600 --> 00:12:14.320]  老實的人 而且是眾人皆知的
[00:12:14.320 --> 00:12:17.240]  所以保羅都為他們去感恩
[00:12:17.240 --> 00:12:18.620]  為他們歡喜
[00:12:18.620 --> 00:12:22.100]  希望他們繼續可以在善上聰明
[00:12:22.100 --> 00:12:24.100]  在惡上愚拙
[00:12:24.100 --> 00:12:28.860]  當然這樣的修辭就是告訴我們
[00:12:28.860 --> 00:12:31.420]  要向善不要向惡
[00:12:31.420 --> 00:12:33.720]  要學習一些好的榜樣
[00:12:33.720 --> 00:12:35.300]  一些好的習慣
[00:12:35.300 --> 00:12:40.120]  一些帶來我們好像耶穌這樣的身份
[00:12:40.120 --> 00:12:42.520]  這樣的氣質的基督徒
[00:12:42.520 --> 00:12:44.220]  一些不好的東西
[00:12:44.220 --> 00:12:45.760]  例如是是非非
[00:12:45.760 --> 00:12:49.660]  例如中傷、挑撥、離間
[00:12:49.660 --> 00:12:52.660]  或者是講一些錯誤的道理
[00:12:52.660 --> 00:12:55.740]  或者在教會裡面散播一些謠言
[00:12:55.740 --> 00:12:58.880]  這些就是在惡事上面要愚拙
[00:12:58.880 --> 00:13:01.980]  相信我們不是突然間蠢了
[00:13:01.980 --> 00:13:03.640]  不懂得說
[00:13:03.640 --> 00:13:05.480]  因為我們的心
[00:13:05.480 --> 00:13:07.700]  亞國書告訴我們
[00:13:07.700 --> 00:13:11.100]  我們的心又可以出
[00:13:11.100 --> 00:13:13.880]  揭開給大家看
[00:13:13.880 --> 00:13:15.880]  所以我們要留意
[00:13:15.880 --> 00:13:18.420]  在我們的心靈裡面
[00:13:18.420 --> 00:13:21.100]  其實要常常地去小心
[00:13:21.100 --> 00:13:27.780]  第三章很有趣的描述的形容詞
[00:13:27.780 --> 00:13:32.040]  它說 這是第五節
[00:13:32.040 --> 00:13:36.820]  它說 舌頭在白體裡也是最小
[00:13:36.820 --> 00:13:38.660]  卻能夠說大話
[00:13:38.660 --> 00:13:42.560]  看下最小的火能夠點著最大的樹林
[00:13:42.560 --> 00:13:44.220]  舌頭就是火
[00:13:44.220 --> 00:13:45.980]  在我們白體中
[00:13:45.980 --> 00:13:48.500]  舌頭是個罪惡的世界
[00:13:48.500 --> 00:13:50.500]  能夠污穢全身
[00:13:50.500 --> 00:13:53.400]  也能夠把生命的輪子點起來
[00:13:53.400 --> 00:13:56.740]  就是說 端扶你怎麼用我們的心靈
[00:13:56.740 --> 00:13:58.420]  用我們的舌頭
[00:13:58.420 --> 00:13:59.960]  當然不是舌頭
[00:13:59.960 --> 00:14:03.140]  是我們整個思考的機制
[00:14:03.140 --> 00:14:04.640]  我們的思考
[00:14:04.640 --> 00:14:06.980]  我們內心裡面的動機
[00:14:06.980 --> 00:14:09.300]  我們對人的態度
[00:14:09.300 --> 00:14:13.340]  我們很多裡面的運作
[00:14:13.340 --> 00:14:15.940]  如果我們裡面是奸險的小人
[00:14:15.940 --> 00:14:22.260]  我們說的話肯定不會是道德仁義的
[00:14:22.260 --> 00:14:25.820]  如果我們裡面是一個很坦蕩蕩的基督徒
[00:14:25.820 --> 00:14:29.400]  有真理 有聖潔 有仁義
[00:14:29.400 --> 00:14:32.720]  我們在我們跟人的相處裡面
[00:14:32.720 --> 00:14:35.900]  我們就能夠帶出主耶穌的那份恩情
[00:14:35.900 --> 00:14:39.620]  所以作者雅各也告訴我們
[00:14:39.620 --> 00:14:43.620]  原來我們的舌頭是可以駕馭的
[00:14:43.620 --> 00:14:45.220]  如果我們不知道
[00:14:45.220 --> 00:14:49.020]  那就會帶來非常大的毀滅
[00:14:49.020 --> 00:14:52.020]  並且是從地獄裡面點著
[00:14:52.020 --> 00:14:55.320]  各類的走獸、飛禽、昆蟲、水族
[00:14:55.320 --> 00:14:57.320]  本來都可以制服
[00:14:57.320 --> 00:14:59.740]  也已經被人制服
[00:14:59.740 --> 00:15:02.740]  就是很形象化的描述
[00:15:02.740 --> 00:15:07.300]  但是唯獨舌頭沒有人能夠制服
[00:15:07.300 --> 00:15:12.920]  也在地球上沒有人會覺得舌頭是最大的惡獸
[00:15:12.920 --> 00:15:18.260]  我們中國人也有一些周處除三害
[00:15:18.260 --> 00:15:21.500]  最大的禍害是他自己管人
[00:15:21.500 --> 00:15:23.500]  我們都知道
[00:15:23.500 --> 00:15:25.980]  所以聖經真的很奇妙
[00:15:25.980 --> 00:15:29.360]  告訴我們原來每個人的心靈
[00:15:29.360 --> 00:15:31.580]  在主耶穌的救恩裡面
[00:15:31.580 --> 00:15:33.580]  我們還需要不斷地學習
[00:15:33.580 --> 00:15:35.160]  學習向善
[00:15:35.160 --> 00:15:38.880]  所以這裏真是呼應保羅所說
[00:15:38.880 --> 00:15:43.300]  羅馬教會就是要在神的恩典裡面
[00:15:43.300 --> 00:15:45.300]  既然已經成為了基督徒
[00:15:45.300 --> 00:15:51.880]  罪惡的泉源已經被聖靈盡著光照
[00:15:51.880 --> 00:15:54.140]  以及出死入生
[00:15:54.140 --> 00:15:56.660]  以及有了聖靈在我們裡面
[00:15:56.660 --> 00:16:00.020]  已經來印證我們是神的兒女
[00:16:00.020 --> 00:16:03.980]  所以我們就要在這個清潔的泉源裡面
[00:16:03.980 --> 00:16:09.580]  不斷地讓自己的生命成為聖潔
[00:16:09.580 --> 00:16:12.900]  所以他說唯獨舌頭沒有人能夠制服
[00:16:12.900 --> 00:16:14.900]  是不止息的惡物
[00:16:14.900 --> 00:16:17.740]  滿了害死人的毒氣
[00:16:17.740 --> 00:16:20.380]  就是說用一些舌頭的
[00:16:20.380 --> 00:16:22.380]  無論是說謊
[00:16:22.380 --> 00:16:24.140]  惡毒的言語
[00:16:24.140 --> 00:16:25.620]  有轟
[00:16:25.620 --> 00:16:27.460]  或者是有陰謀
[00:16:27.460 --> 00:16:28.640]  陰險
[00:16:28.640 --> 00:16:32.700]  或者是一些處心積慮的
[00:16:32.700 --> 00:16:34.980]  要對教會帶來的
[00:16:34.980 --> 00:16:38.100]  或者對世界帶來的破壞
[00:16:38.100 --> 00:16:42.100]  這裏說我們用舌頭重贊那為主為父
[00:16:42.100 --> 00:16:46.660]  又用舌頭咒助那照著神形象被造的人
[00:16:46.660 --> 00:16:49.140]  你想一下將兩樣東西
[00:16:49.140 --> 00:16:50.580]  去到極致
[00:16:50.580 --> 00:16:52.580]  去到最極致
[00:16:52.580 --> 00:16:54.580]  可以想像得到
[00:16:54.580 --> 00:16:57.340]  我們這一頭去敬拜神
[00:16:57.340 --> 00:17:00.740]  那一頭就開始咒助其他人
[00:17:00.740 --> 00:17:03.820]  所以聖經告訴我們
[00:17:03.820 --> 00:17:06.700]  絕對是隨時都可以發生的
[00:17:06.700 --> 00:17:09.500]  但是亞伯告訴我們
[00:17:09.500 --> 00:17:12.140]  我的弟兄們 這是不應當的
[00:17:12.140 --> 00:17:16.660]  泉源從一個眼裏能發出甜苦兩樣的水
[00:17:16.660 --> 00:17:20.460]  我的弟兄們 無花果樹能生橄欖
[00:17:20.460 --> 00:17:23.020]  葡萄樹能結無花果
[00:17:23.020 --> 00:17:25.820]  鹹水裏也不能發出甜水來
[00:17:25.820 --> 00:17:27.420]  所以就是告訴我們
[00:17:27.420 --> 00:17:30.620]  我們必須要留意我們的泉源
[00:17:30.620 --> 00:17:33.340]  所以保羅就告訴我們
[00:17:33.340 --> 00:17:35.780]  要羅馬的信徒
[00:17:35.780 --> 00:17:38.420]  一方面要躲避這樣的人
[00:17:38.420 --> 00:17:40.420]  叫我們跌倒的人
[00:17:40.420 --> 00:17:45.100]  還有背負所學之道的那些行徑
[00:17:45.100 --> 00:17:49.020]  所以如果是小圈子這樣去講是非
[00:17:49.020 --> 00:17:52.340]  聽是非 盡量可面則面
[00:17:52.340 --> 00:17:54.340]  除非真的需要去處理
[00:17:54.340 --> 00:17:57.140]  因為在教會裏面 譬如我們作為領袖
[00:17:57.140 --> 00:18:02.220]  我們需要有時處理不同的糾紛、誤會等等
[00:18:02.220 --> 00:18:04.220]  但是這裏告訴我們
[00:18:04.220 --> 00:18:07.900]  我們真的必須要學習 要留意躲避
[00:18:07.900 --> 00:18:11.540]  而且我們真的要在善事上聰明
[00:18:11.540 --> 00:18:15.060]  也就是說 其實就是心靈裏面的那個洩頭
[00:18:15.060 --> 00:18:18.140]  或者說整個心靈的那個泉源
[00:18:18.140 --> 00:18:22.460]  我們要留意 我們要在主的恩典裏面
[00:18:22.460 --> 00:18:25.500]  去取的是生命的活水
[00:18:25.500 --> 00:18:31.540]  對人必須要有一份的寬恕、憐憫、愛等等
[00:18:31.540 --> 00:18:33.860]  但是在惡上要愚處
[00:18:33.860 --> 00:18:37.460]  所以不是蠢的意思叫做愚處
[00:18:37.460 --> 00:18:39.460]  是我們真的知道
[00:18:39.460 --> 00:18:42.540]  這些事情是會影響我和神的關係
[00:18:42.540 --> 00:18:44.060]  和人的關係的
[00:18:44.060 --> 00:18:48.540]  我刻意去學習 不敢再做了
[00:18:48.540 --> 00:18:52.420]  這樣就會變成我們一方面不是一個審判官
[00:18:52.420 --> 00:18:54.940]  我們都是在神恩典裏面
[00:18:54.940 --> 00:18:59.860]  蒙搖樹的神的審判的天秤
[00:18:59.860 --> 00:19:02.340]  神的義我們是規決的
[00:19:02.340 --> 00:19:07.740]  所以我們就能夠在神裏面去學習行善
[00:19:07.740 --> 00:19:11.700]  所以勉於行善 在善事上
[00:19:11.700 --> 00:19:15.460]  這個是一生我們在基督徒裏面都要追求的
[00:19:15.460 --> 00:19:19.940]  因為洗了禮 不再回主的學
[00:19:19.940 --> 00:19:24.860]  其實就沒有什麼機會很有系統的將神的道
[00:19:24.860 --> 00:19:26.580]  去教訓的時候
[00:19:26.580 --> 00:19:30.780]  如果你又不上網聽道 又不上網去學查經
[00:19:30.780 --> 00:19:33.020]  又不回教會的主一學
[00:19:33.020 --> 00:19:37.700]  那你靠一個星期的 只有半個小時的聖經教導
[00:19:37.700 --> 00:19:41.500]  有時候那些主題都未必講得那麼深入
[00:19:41.500 --> 00:19:46.020]  所以往往頂姐妹就會停滯在
[00:19:46.020 --> 00:19:49.740]  表面的那個屬靈的生命裏面
[00:19:49.740 --> 00:19:56.260]  就不能夠有認真的對自己的心靈的光照和學習
[00:19:56.260 --> 00:19:59.900]  所以我們求主讓我們能夠真的看到
[00:19:59.900 --> 00:20:07.540]  所以你想像一下 在第16章這麼強烈的對比下
[00:20:07.540 --> 00:20:15.340]  保羅就是很想讓羅曼的頂姐妹去學習
[00:20:15.340 --> 00:20:21.900]  因為他列舉的那26個人名全部是美好的榜樣
[00:20:21.900 --> 00:20:26.580]  全部在教會裏面有好的明星 有好的服侍
[00:20:26.580 --> 00:20:32.060]  有不同程度的參與在神國的福音工作
[00:20:32.060 --> 00:20:35.020]  所以都是不一而足的
[00:20:35.020 --> 00:20:37.700]  不同的恩賜 有些做得很多 很明顯的
[00:20:37.700 --> 00:20:43.860]  好像菲比 菲比她就是一個堅格理教會的女執事
[00:20:43.860 --> 00:20:46.300]  現在她要去到羅馬了
[00:20:46.300 --> 00:20:52.140]  就要求羅馬的弟兄姊妹要在主裏面愛心的接待
[00:20:52.140 --> 00:20:57.340]  不只是去會所吃一頓飯 而是要合乎聖徒的體統
[00:20:57.340 --> 00:21:06.300]  因為他是那個資助人 保羅是他受恩的人
[00:21:06.300 --> 00:21:11.500]  那個恩就是資助保羅傳福音的菲比
[00:21:11.500 --> 00:21:18.060]  所以在當時羅馬有這樣的資助人的制度底下
[00:21:18.060 --> 00:21:22.260]  保羅很公開的讚賞這個菲比
[00:21:22.260 --> 00:21:27.620]  可想而知頂姐妹我們就是要在人生裏面
[00:21:27.620 --> 00:21:32.100]  必須找到你自己在福音裏面的位置
[00:21:32.100 --> 00:21:37.580]  神怎樣在福音裏面揀選你 使用你
[00:21:37.580 --> 00:21:42.540]  你清楚自己的位分 你自己的位置
[00:21:42.540 --> 00:21:47.300]  專心的投入下去 成為你生命的事業
[00:21:47.300 --> 00:21:50.140]  就是福音的工程
[00:21:50.140 --> 00:21:53.860]  我們之前講過了一些 我們不再回頭了
[00:21:53.860 --> 00:21:57.060]  這裡特別提到安多尼古和尤尼亞
[00:21:57.060 --> 00:22:01.420]  這樣的字根裏面 都是讓我們看到
[00:22:01.420 --> 00:22:06.020]  中文就告訴我們 在使徒當中是有明望
[00:22:06.020 --> 00:22:09.220]  可以是兩個解釋 中文都已經浮現了
[00:22:09.220 --> 00:22:12.180]  就是說在使徒的行列之中
[00:22:12.180 --> 00:22:15.980]  對夫婦都有一定的認識
[00:22:15.980 --> 00:22:18.740]  對他們都有相當的了解
[00:22:18.740 --> 00:22:21.260]  還有都覺得他們是非常之愛主
[00:22:21.260 --> 00:22:27.180]  但是更多的解經家說 可能他們是使徒
[00:22:27.180 --> 00:22:29.580]  他們本身就是使徒
[00:22:29.580 --> 00:22:34.140]  當然了 在耶穌的年代
[00:22:34.140 --> 00:22:37.860]  十二使徒就是一個專稱 專人來的
[00:22:37.860 --> 00:22:41.300]  因為是主耶穌親自去選召的
[00:22:41.300 --> 00:22:46.060]  但是當保羅蒙召之後
[00:22:46.060 --> 00:22:50.020]  一方面他不是要替補馬提亞等等
[00:22:50.020 --> 00:22:56.420]  而是保羅是一個特別的選召
[00:22:56.420 --> 00:23:00.900]  接著可能就是這一幫的使徒之後
[00:23:00.900 --> 00:23:06.620]  使徒這一個的位份 名字就開始比較
[00:23:06.620 --> 00:23:13.340]  不是說濫了 而是那個行列一直增加
[00:23:13.340 --> 00:23:17.540]  不過就一定和十二使徒是不相同的
[00:23:17.540 --> 00:23:22.300]  因為十二使徒是跟隨著耶穌出入
[00:23:22.300 --> 00:23:27.180]  這是路加醫生告訴我們的這樣的分別
[00:23:27.180 --> 00:23:31.260]  但是使徒在保羅的年代
[00:23:31.260 --> 00:23:33.380]  或者保羅的書信裡面
[00:23:33.380 --> 00:23:37.380]  就會有一個比較一般性的統稱
[00:23:37.380 --> 00:23:43.100]  會不會就是在跟隨主的門徒當中
[00:23:43.100 --> 00:23:46.660]  會再有一些的弟兄姐妹
[00:23:46.660 --> 00:23:49.180]  他們那個蒙召
[00:23:49.180 --> 00:23:54.580]  當然絕對不是做十二使徒的身份的見證人的使徒
