
[00:00:00.000 --> 00:00:07.000]  主耶穌在那撒勒自己成長的家鄉
[00:04:43.000 --> 00:04:45.000]  耶穌對他們說
[00:04:45.000 --> 00:04:47.000]  你們聽見這段經文
[00:04:47.000 --> 00:04:49.000]  今天已經應驗了
[00:04:49.000 --> 00:04:51.000]  這段經文是
[00:04:51.000 --> 00:04:53.000]  剛才祈禱的時候都說了
[00:04:53.000 --> 00:04:56.000]  以塞亞書的六十一章
[00:04:56.000 --> 00:04:58.000]  說到尼塞亞來的時候
[00:04:58.000 --> 00:05:02.000]  他就要怎樣來帶來地上的釋放
[00:05:02.000 --> 00:05:05.000]  好幾方面的釋放
[00:05:05.000 --> 00:05:08.000]  特別說到貧窮的人
[00:05:08.000 --> 00:05:10.000]  被擄的人
[00:05:10.000 --> 00:05:11.000]  失明的人
[00:05:11.000 --> 00:05:12.000]  受壓迫的人
[00:05:12.000 --> 00:05:14.000]  得到那個釋放
[00:05:14.000 --> 00:05:18.000]  而且是神閲納人的欺凌
[00:05:18.000 --> 00:05:19.000]  欺凌是猶太人
[00:05:19.000 --> 00:05:21.000]  第五十年
[00:05:21.000 --> 00:05:22.000]  那個時候
[00:05:22.000 --> 00:05:23.000]  那個國家
[00:05:23.000 --> 00:05:25.000]  那些地土要休息
[00:05:25.000 --> 00:05:26.000]  那些窮人
[00:05:26.000 --> 00:05:30.000]  又可以得到一些地土裡面
[00:05:30.000 --> 00:05:33.000]  例如那些種的田
[00:05:33.000 --> 00:05:35.000]  一些果樹
[00:05:35.000 --> 00:05:37.000]  他可以去收成的
[00:05:37.000 --> 00:05:40.000]  可以去得到那些地主
[00:05:40.000 --> 00:05:42.000]  那些種植的原主
[00:05:42.000 --> 00:05:44.000]  他們有的收成
[00:05:44.000 --> 00:05:46.000]  是會分給這些窮人
[00:05:46.000 --> 00:05:48.000]  如果你是那些地方
[00:05:48.000 --> 00:05:49.000]  那些住的地方
[00:05:49.000 --> 00:05:54.000]  你是因為一些經濟的緣故
[00:05:54.000 --> 00:05:56.000]  你來賣了那些房屋
[00:05:56.000 --> 00:05:59.000]  到時你就可以來得到
[00:05:59.000 --> 00:06:02.000]  這個欺凌是他們會受
[00:06:02.000 --> 00:06:04.000]  不過聖經有這樣說
[00:06:04.000 --> 00:06:06.000]  但是真的沒有這樣受
[00:06:06.000 --> 00:06:08.000]  似乎都好像不是那麼多
[00:06:08.000 --> 00:06:09.000]  有記載
[00:06:09.000 --> 00:06:13.000]  就是說猶太人自己都不受這些欺凌
[00:06:13.000 --> 00:06:15.000]  不過這裡就很清楚
[00:06:15.000 --> 00:06:16.000]  主耶穌說
[00:06:16.000 --> 00:06:19.000]  這一段聖經應驗在你們當中
[00:06:19.000 --> 00:06:21.000]  主耶穌的含義就是說
[00:06:21.000 --> 00:06:23.000]  我就是那個尼塞亞
[00:06:23.000 --> 00:06:25.000]  第二十二節
[00:06:25.000 --> 00:06:27.000]  所以眾人就很開心
[00:06:27.000 --> 00:06:30.000]  二十二節眾人都稱讚他
[00:06:30.000 --> 00:06:35.000]  並對他口中所出的恩賢感到驚訝
[00:06:35.000 --> 00:06:38.000]  但是很快沒多久
[00:06:38.000 --> 00:06:44.000]  他們就立即有一個很大的落差
[00:06:44.000 --> 00:06:45.000]  可以這樣形容
[00:06:45.000 --> 00:06:48.000]  就是有一個充滿盼望
[00:06:48.000 --> 00:06:52.000]  他們一直等待有先知再來
[00:06:52.000 --> 00:06:56.000]  現在主耶穌居然在讀經的時候
[00:06:56.000 --> 00:06:59.000]  將以塞亞書重讀出來
[00:06:59.000 --> 00:07:03.000]  然後說這段聖經應驗在大家當中
[00:07:03.000 --> 00:07:07.000]  他們由稱讚到突然之間
[00:07:07.000 --> 00:07:10.000]  再轉念
[00:07:10.000 --> 00:07:13.000]  就突然間認識
[00:07:13.000 --> 00:07:15.000]  其實一直都認識的
[00:07:15.000 --> 00:07:19.000]  主耶穌有一段時間離開了拿撒勒
[00:07:19.000 --> 00:07:20.000]  去到加利利
[00:07:20.000 --> 00:07:22.000]  去接受約翰的洗禮
[00:07:22.000 --> 00:07:25.000]  然後他就去到曠野
[00:07:25.000 --> 00:07:27.000]  接受上文所說的
[00:07:27.000 --> 00:07:29.000]  接受魔鬼的試探
[00:07:29.000 --> 00:07:31.000]  有四十天
[00:07:31.000 --> 00:07:34.000]  他來到去接受魔鬼的試探
[00:07:34.000 --> 00:07:36.000]  然後他就帶著能力
[00:07:36.000 --> 00:07:38.000]  聖靈的能力
[00:07:38.000 --> 00:07:39.000]  回到加利利
[00:07:39.000 --> 00:07:44.000]  然後他就來到在國會堂去教導
[00:07:44.000 --> 00:07:46.000]  然後眾人就稱讚他
[00:07:46.000 --> 00:07:50.000]  就是說主耶穌是帶著聖靈的能力
[00:07:50.000 --> 00:07:53.000]  也都是帶著一份使命
[00:07:53.000 --> 00:07:55.000]  來到加利利一帶
[00:07:55.000 --> 00:07:59.000]  他的名聲慢慢傳揚
[00:07:59.000 --> 00:08:01.000]  到這段經文
[00:08:01.000 --> 00:08:04.000]  他回到拿撒勒
[00:08:04.000 --> 00:08:05.000]  在安息日
[00:08:05.000 --> 00:08:08.000]  耶穌就照著他平常
[00:08:08.000 --> 00:08:15.000]  就是說他從小跟父母去會堂聆聽
[00:08:15.000 --> 00:08:19.000]  這次他成為一個可以讀經的讀經員
[00:08:19.000 --> 00:08:22.000]  就將管會堂的章聖經
[00:08:22.000 --> 00:08:24.000]  可能是一些經課
[00:08:24.000 --> 00:08:27.000]  他們根據那個次序預備好的
[00:08:27.000 --> 00:08:29.000]  主耶穌就來到去中讀
[00:08:29.000 --> 00:08:32.000]  打開以賽亞書的卷軸
[00:08:32.000 --> 00:08:35.000]  打開之後來到去中讀
[00:08:35.000 --> 00:08:37.000]  所以這一段經文
[00:08:37.000 --> 00:08:40.000]  就是主耶穌在會堂裡面
[00:08:40.000 --> 00:08:41.000]  來到去讀經
[00:08:41.000 --> 00:08:42.000]  不過讀完經之後
[00:08:42.000 --> 00:08:46.000]  他的解釋就帶來一個很大的震撼
[00:08:46.000 --> 00:08:47.000]  這個震撼就帶來
[00:08:47.000 --> 00:08:49.000]  哇 大家都很稱讚他
[00:08:49.000 --> 00:08:53.000]  因為你要釋放了我們很多受壓迫的
[00:08:53.000 --> 00:08:54.000]  在猶太人的內心
[00:08:54.000 --> 00:08:57.000]  最大的壓迫就是羅馬帝國
[00:08:57.000 --> 00:09:00.000]  對猶太的統治
[00:09:00.000 --> 00:09:04.000]  他們是一個亡國的身份
[00:09:04.000 --> 00:09:09.000]  所以耶穌是不是帶領我們整個猶太
[00:09:09.000 --> 00:09:15.000]  可以來到脫離羅馬帝國的統治呢?
[00:09:15.000 --> 00:09:19.000]  當時在加利利分封的王是希律
[00:09:19.000 --> 00:09:23.000]  在整個猶太就是秦府比拉多
[00:09:23.000 --> 00:09:26.000]  這些在福音書的年代都有的
[00:09:26.000 --> 00:09:29.000]  但是當第23節
[00:09:29.000 --> 00:09:31.000]  他們想一想
[00:09:31.000 --> 00:09:32.000]  不是啊
[00:09:32.000 --> 00:09:35.000]  我們認識這個人
[00:09:35.000 --> 00:09:38.000]  不過是弱勢的兒子
[00:09:38.000 --> 00:09:40.000]  就說在我們當中的那個木匠
[00:09:40.000 --> 00:09:42.000]  弱勢的兒子
[00:09:42.000 --> 00:09:46.000]  為什麼他突然說自己是尼塞亞呢?
[00:09:46.000 --> 00:09:50.000]  突然間從人的有限的角度
[00:09:50.000 --> 00:09:52.000]  認識了這個人30年
[00:09:52.000 --> 00:09:54.000]  看著他出生
[00:09:54.000 --> 00:09:57.000]  看著他在拿撒勒成長
[00:09:57.000 --> 00:09:59.000]  每個禮拜在會堂
[00:09:59.000 --> 00:10:03.000]  都看著這個小朋友一直的成長
[00:10:03.000 --> 00:10:04.000]  為什麼突然間
[00:10:04.000 --> 00:10:07.000]  他會有這個的照明身份
[00:10:07.000 --> 00:10:10.000]  說自己就是舊約應許的
[00:10:10.000 --> 00:10:13.000]  預言的尼塞亞呢?
[00:10:13.000 --> 00:10:16.000]  一想不通這個念頭之後
[00:10:16.000 --> 00:10:21.000]  他們就立即有一個這樣的想法
[00:10:21.000 --> 00:10:22.000]  主耶穌在這裡這麼說
[00:10:22.000 --> 00:10:24.000]  第23節
[00:10:24.000 --> 00:10:26.000]  耶穌對他們說
[00:10:26.000 --> 00:10:29.000]  你們一定會用這俗語向我說
[00:10:29.000 --> 00:10:32.000]  醫生,你醫治自己吧
[00:10:32.000 --> 00:10:34.000]  我們聽見你在加巴隆所做的事
[00:10:34.000 --> 00:10:37.000]  也該在你自己家鄉做吧
[00:10:37.000 --> 00:10:39.000]  主耶穌引一句俗話
[00:10:39.000 --> 00:10:43.000]  當時的人似乎是一種藐視
[00:10:43.000 --> 00:10:44.000]  你醫治你自己吧
[00:10:44.000 --> 00:10:46.000]  我們這個地方
[00:10:46.000 --> 00:10:48.000]  我們這個拿撒勒
[00:10:48.000 --> 00:10:51.000]  比較遠離耶路撒冷的
[00:10:51.000 --> 00:10:53.000]  沒錯,你在外面有好的明星
[00:10:53.000 --> 00:10:55.000]  不過你醫治那裡的人
[00:10:55.000 --> 00:11:00.000]  我們好像不需要你介入醫治這樣
[00:11:00.000 --> 00:11:02.000]  所以第24節
[00:11:02.000 --> 00:11:05.000]  主耶穌說了這句話
[00:11:05.000 --> 00:11:08.000]  相信會帶來一個開始的失望
[00:11:08.000 --> 00:11:10.000]  但是沒有去到絕望
[00:11:10.000 --> 00:11:12.000]  和去到要迫害耶穌
[00:11:12.000 --> 00:11:14.000]  這個失望就是
[00:11:14.000 --> 00:11:16.000]  第24節
[00:11:16.000 --> 00:11:18.000]  我實在告訴你們
[00:11:18.000 --> 00:11:22.000]  沒有先知在自己家鄉被人接納的
[00:11:22.000 --> 00:11:24.000]  這句話
[00:11:24.000 --> 00:11:27.000]  開始引發一種更深的誤會
[00:11:27.000 --> 00:11:30.000]  起初他們都是一個善意
[00:11:30.000 --> 00:11:32.000]  你只是弱勢的兒子
[00:11:32.000 --> 00:11:35.000]  你在我們中間成長
[00:11:35.000 --> 00:11:37.000]  你不能欺騙人
[00:11:37.000 --> 00:11:40.000]  你真的和我們一起長大
[00:11:40.000 --> 00:11:41.000]  為什麼突然間
[00:11:41.000 --> 00:11:44.000]  你說你自己是彌賽亞呢?
[00:11:44.000 --> 00:11:46.000]  為什麼你讀一段聖經
[00:11:46.000 --> 00:11:48.000]  很尋常、很普通的聖經
[00:11:48.000 --> 00:11:52.000]  為什麼你會說自己就是那個預言的人呢?
[00:11:52.000 --> 00:11:54.000]  所以這個疑問
[00:11:54.000 --> 00:11:57.000]  帶進耶穌的回答
[00:11:57.000 --> 00:11:59.000]  就帶來更大的反感了
[00:11:59.000 --> 00:12:01.000]  耶穌說
[00:12:01.000 --> 00:12:03.000]  先知在本地
[00:12:03.000 --> 00:12:05.000]  是不會受歡迎
[00:12:05.000 --> 00:12:06.000]  被人接納的
[00:12:06.000 --> 00:12:08.000]  在自己的家鄉
[00:12:08.000 --> 00:12:10.000]  這就意味著
[00:12:10.000 --> 00:12:12.000]  耶穌的意思就是說
[00:12:12.000 --> 00:12:15.000]  拿撒勒的鄉民
[00:12:15.000 --> 00:12:17.000]  是很萌失的
[00:12:17.000 --> 00:12:19.000]  在外面的加利利
[00:12:19.000 --> 00:12:21.000]  在耶路撒冷
[00:12:21.000 --> 00:12:24.000]  耶穌是得到一個壓倒性的歡迎
[00:12:24.000 --> 00:12:26.000]  被稱讚
[00:12:26.000 --> 00:12:28.000]  上文已經說了
[00:12:28.000 --> 00:12:30.000]  第十五節
[00:12:30.000 --> 00:12:32.000]  他在國會堂裡教導人
[00:12:32.000 --> 00:12:35.000]  眾人都稱讚他
[00:12:35.000 --> 00:12:36.000]  為什麼?
[00:12:36.000 --> 00:12:38.000]  現在回到拿撒勒
[00:12:38.000 --> 00:12:39.000]  一般人
[00:12:39.000 --> 00:12:41.000]  為什麼會用一般的見識
[00:12:41.000 --> 00:12:43.000]  這樣去看耶穌呢?
[00:12:43.000 --> 00:12:44.000]  所以
[00:12:44.000 --> 00:12:46.000]  耶穌這樣說的時候
[00:12:46.000 --> 00:12:49.000]  就會帶來更大的誤解了
[00:12:49.000 --> 00:12:50.000]  就是說
[00:12:50.000 --> 00:12:53.000]  耶穌又以自己是舊約先知
[00:12:53.000 --> 00:12:56.000]  這樣的一個身份
[00:12:56.000 --> 00:12:59.000]  就是說舊約先知
[00:12:59.000 --> 00:13:02.000]  如果忠於將神的真理
[00:13:02.000 --> 00:13:03.000]  預言
[00:13:03.000 --> 00:13:07.000]  教導自己的國民的時候
[00:13:07.000 --> 00:13:09.000]  最終一樣會招致
[00:13:09.000 --> 00:13:12.000]  國民的誤解
[00:13:12.000 --> 00:13:14.000]  和反感
[00:13:14.000 --> 00:13:17.000]  而導致先知受苦
[00:13:17.000 --> 00:13:19.000]  和被排擠
[00:13:19.000 --> 00:13:22.000]  所以耶穌又看自己
[00:13:22.000 --> 00:13:24.000]  又說不單只是尼塞亞
[00:13:24.000 --> 00:13:26.000]  還是舊約先知
[00:13:26.000 --> 00:13:28.000]  來到他同一個行列
[00:13:28.000 --> 00:13:30.000]  是不受歡迎的
[00:13:30.000 --> 00:13:33.000]  甚至是被自己的鄉民
[00:13:33.000 --> 00:13:34.000]  所拒絕
[00:13:34.000 --> 00:13:36.000]  不能夠接納他的
[00:13:36.000 --> 00:13:38.000]  這樣就去到這裡
[00:13:38.000 --> 00:13:40.000]  最多是一個這樣的落差
[00:13:40.000 --> 00:13:43.000]  最多是一個這樣的誤解
[00:13:43.000 --> 00:13:45.000]  都不會引發一個絕望
[00:13:45.000 --> 00:13:48.000]  而帶來一個對他的攻擊、迫害
[00:13:48.000 --> 00:13:51.000]  這個就是主耶穌在這裡
[00:13:51.000 --> 00:13:53.000]  我們要小心了
[00:13:53.000 --> 00:13:57.000]  我們要來求主幫助我們
[00:13:57.000 --> 00:13:59.000]  聆聽真道
[00:13:59.000 --> 00:14:03.000]  不要理會那個人的情況
[00:14:03.000 --> 00:14:06.000]  但是相當不容易的
[00:14:06.000 --> 00:14:09.000]  不過當第25節
[00:14:09.000 --> 00:14:14.000]  一直去到第27節
[00:14:14.000 --> 00:14:17.000]  耶穌說了兩個舊約
[00:14:17.000 --> 00:14:21.000]  又是先知的工作
[00:14:21.000 --> 00:14:23.000]  一個是以利沙
[00:14:23.000 --> 00:14:28.000]  醫好了一個阿蘭國的將軍乃曼
[00:14:28.000 --> 00:14:31.000]  一個是以利亞先知
[00:14:31.000 --> 00:14:34.000]  去讓一個在西頓
[00:14:34.000 --> 00:14:37.000]  薩納法這個地方的婦人
[00:14:37.000 --> 00:14:42.000]  得到在饑荒時候的供應
[00:14:42.000 --> 00:14:48.000]  耶穌是這麼有計劃地
[00:14:48.000 --> 00:14:52.000]  很清晰地將自己的身份
[00:14:52.000 --> 00:14:56.000]  就是以塞瓦書所說的尼塞亞
[00:14:56.000 --> 00:15:01.000]  釋放、醫治、拯救的一個人
[00:15:01.000 --> 00:15:04.000]  大家都喜歡的
[00:15:04.000 --> 00:15:06.000]  沒有問題的
[00:15:06.000 --> 00:15:09.000]  但是當鄉民
[00:15:09.000 --> 00:15:13.000]  用了一個人性的角度去看他
[00:15:13.000 --> 00:15:15.000]  你是弱勢的兒子
[00:15:15.000 --> 00:15:19.000]  為什麼你突然間說這麼高這麼大的說話呢
[00:15:19.000 --> 00:15:21.000]  說自己是尼塞亞
[00:15:21.000 --> 00:15:25.000]  他們都來不及去調教自己的心態
[00:15:25.000 --> 00:15:31.000]  耶穌就是再將自己放在先知的行列
[00:15:31.000 --> 00:15:34.000]  那就更加會令到鄉民
[00:15:34.000 --> 00:15:37.000]  帶來一種的感覺冒犯
[00:15:37.000 --> 00:15:40.000]  就是說難道我們都是針對你嗎
[00:15:40.000 --> 00:15:43.000]  我們都是很理性地看待
[00:15:43.000 --> 00:15:45.000]  你剛才說的言論
[00:15:45.000 --> 00:15:49.000]  但是耶穌好像再進一步
[00:15:49.000 --> 00:15:53.000]  引述兩個舊約很顯著的神蹟
[00:15:53.000 --> 00:15:56.000]  而且是兩位先知來到去
[00:15:56.000 --> 00:15:58.000]  在舊約的時代
[00:15:58.000 --> 00:16:02.000]  那個時代猶太人拜偶像都很嚴重
[00:16:02.000 --> 00:16:04.000]  離開神都很嚴重
[00:16:04.000 --> 00:16:07.000]  所以神就差遣先知
[00:16:07.000 --> 00:16:10.000]  來懲罰自己的國民
[00:16:10.000 --> 00:16:12.000]  所以以利亞的時候
[00:16:12.000 --> 00:16:16.000]  有三年六個月是不能夠下雨的
[00:16:16.000 --> 00:16:19.000]  就是說遍地是大饑荒的
[00:16:19.000 --> 00:16:21.000]  但是很奇怪的是
[00:16:21.000 --> 00:16:25.000]  神居然間叫以利亞去到西頓
[00:16:25.000 --> 00:16:27.000]  在那個撒勒法的地方
[00:16:27.000 --> 00:16:30.000]  找到一個婦人的家
[00:16:30.000 --> 00:16:33.000]  你就去那個家庭住下
[00:16:33.000 --> 00:16:35.000]  是一個外邦人
[00:16:35.000 --> 00:16:40.000]  是和自己的國家真的有一個敵對
[00:16:40.000 --> 00:16:44.000]  西頓是耶洗別的家鄉
[00:16:44.000 --> 00:16:48.000]  就是耶洗別令到當時的丈夫
[00:16:48.000 --> 00:16:50.000]  當時的國王阿哈王
[00:16:50.000 --> 00:16:57.000]  拜偶像而遭遇神的刑罰和管教
[00:16:57.000 --> 00:17:01.000]  為什麼以利亞會被差遣
[00:17:01.000 --> 00:17:02.000]  到處都不去
[00:17:02.000 --> 00:17:04.000]  要去到西頓
[00:17:04.000 --> 00:17:08.000]  以及當時以色列有這麼多的饑荒
[00:17:08.000 --> 00:17:09.000]  有這麼多的寡婦
[00:17:09.000 --> 00:17:13.000]  為什麼要去一個外邦的地方呢
[00:17:13.000 --> 00:17:15.000]  再另外一個例子就是
[00:17:15.000 --> 00:17:17.000]  以利沙的例子
[00:17:17.000 --> 00:17:19.000]  今次以利沙就沒有去外國
[00:17:19.000 --> 00:17:24.000]  而是外國的阿蘭王來到自己的國境
[00:17:24.000 --> 00:17:26.000]  就是他的一個將軍
[00:17:26.000 --> 00:17:30.000]  一個很能幹的將軍奈何生了大麻瘋
[00:17:30.000 --> 00:17:32.000]  怎樣治都治不好
[00:17:32.000 --> 00:17:36.000]  當時阿蘭王已經將以色列
[00:17:36.000 --> 00:17:40.000]  一個俘虜的使女
[00:17:40.000 --> 00:17:45.000]  老到成為他的瀑堤
[00:17:45.000 --> 00:17:50.000]  所以這個奈萬因為這樣的緣故
[00:17:50.000 --> 00:17:53.000]  就認為儘管一試
[00:17:53.000 --> 00:17:56.000]  去到以色列
[00:17:56.000 --> 00:18:00.000]  希望有神眷顧他的麻瘋
[00:18:00.000 --> 00:18:04.000]  他就和那個阿蘭王去講
[00:18:04.000 --> 00:18:08.000]  阿蘭王因為很寵愛這位將軍
[00:18:08.000 --> 00:18:12.000]  所以就寫信給當時的以色列王
[00:18:12.000 --> 00:18:14.000]  阿哈謝
[00:18:14.000 --> 00:18:15.000]  跟著告訴他
[00:18:15.000 --> 00:18:19.000]  我要去叫這個將軍奈萬
[00:18:19.000 --> 00:18:22.000]  來到你就要接待他
[00:18:22.000 --> 00:18:25.000]  王就都不知道怎樣辦
[00:18:25.000 --> 00:18:29.000]  以利沙那個時候就和王講
[00:18:29.000 --> 00:18:30.000]  這件事很簡單
[00:18:30.000 --> 00:18:33.000]  就是說背後有神的安排
[00:18:33.000 --> 00:18:36.000]  這個奈萬來到之後
[00:18:36.000 --> 00:18:38.000]  長話短說
[00:18:38.000 --> 00:18:42.000]  以利沙就叫他去到約旦河
[00:18:42.000 --> 00:18:45.000]  那裡去沐浴七次
[00:18:45.000 --> 00:18:47.000]  洗乾淨
[00:18:47.000 --> 00:18:50.000]  你就會全年治好了
[00:18:50.000 --> 00:18:53.000]  相信我們都肯定知道那個神跡
[00:18:53.000 --> 00:18:56.000]  不是因為約旦河的水特別乾淨
[00:18:56.000 --> 00:19:00.000]  其實約旦河的水比較污濁
[00:19:00.000 --> 00:19:04.000]  相對於阿蘭國境的那些河
[00:19:04.000 --> 00:19:07.000]  阿拉伯等等那些河
[00:19:07.000 --> 00:19:12.000]  的而且確在北面的敘利亞的國境
[00:19:12.000 --> 00:19:14.000]  那些大馬式的河
[00:19:14.000 --> 00:19:19.000]  比起以色列是乾淨和潔淨很多
[00:19:19.000 --> 00:19:22.000]  所以一定不是水的原因
[00:19:22.000 --> 00:19:23.000]  是神跡
[00:19:23.000 --> 00:19:25.000]  是神的差遣
[00:19:25.000 --> 00:19:27.000]  是神藉著以利沙
[00:19:27.000 --> 00:19:29.000]  要來去治好這個奈萬
[00:19:29.000 --> 00:19:32.000]  使他獲得信仰
[00:19:32.000 --> 00:19:34.000]  認識真神耶和華
[00:19:34.000 --> 00:19:36.000]  果然真是這樣
[00:19:36.000 --> 00:19:40.000]  奈萬真的照著那個吩咐
[00:19:40.000 --> 00:19:41.000]  起初不願意的
[00:19:41.000 --> 00:19:43.000]  一個將軍
[00:19:43.000 --> 00:19:45.000]  什麼世面沒見過
[00:19:45.000 --> 00:19:49.000]  我的家鄉大把更好的水源
[00:19:49.000 --> 00:19:51.000]  我都不能夠得到醫治
[00:19:51.000 --> 00:19:54.000]  有什麼可能我離開了國境
[00:19:54.000 --> 00:19:56.000]  來到這個地方
[00:19:56.000 --> 00:19:58.000]  我就可以在你們的約旦河
[00:19:58.000 --> 00:20:01.000]  這樣來洗就可以乾淨潔淨
[00:20:01.000 --> 00:20:04.000]  一定是有一些好像想羞辱我一樣
[00:20:04.000 --> 00:20:07.000]  後來他的神僕勸導他
[00:20:07.000 --> 00:20:09.000]  你來這個國境的原因
[00:20:09.000 --> 00:20:11.000]  都是想尋求醫治
[00:20:11.000 --> 00:20:13.000]  現在先知叫你這樣做
[00:20:13.000 --> 00:20:14.000]  你就試一下
[00:20:14.000 --> 00:20:15.000]  沒有壞的
[00:20:15.000 --> 00:20:18.000]  那奈萬就帶著信心
[00:20:18.000 --> 00:20:19.000]  半信半疑
[00:20:19.000 --> 00:20:21.000]  就下去約旦河
[00:20:21.000 --> 00:20:22.000]  來洗
[00:20:22.000 --> 00:20:25.000]  留意我弟兄姊妹
[00:20:25.000 --> 00:20:28.000]  兩個的故事
[00:20:28.000 --> 00:20:32.000]  都是和外邦人有關
[00:20:32.000 --> 00:20:37.000]  耶穌剛才已經被拿撒勒的鄉民
[00:20:37.000 --> 00:20:40.000]  感到冒犯
