
[00:00:00.000 --> 00:00:02.540]  請姐妹子們平安
[00:05:19.220 --> 00:05:23.380]  很自然有這個愛就會恨
[00:05:23.380 --> 00:05:25.140]  你喜歡陳寶珠
[00:05:25.140 --> 00:05:28.260]  自然你就不喜歡蕭芳芳
[00:05:28.260 --> 00:05:30.900]  你喜歡MIRROR
[00:05:30.900 --> 00:05:33.540]  我不懂 因為我不是那個年代
[00:05:33.540 --> 00:05:36.340]  不知道你會恨ERROR還是恨COLOR
[00:05:36.340 --> 00:05:37.780]  我不知道
[00:05:37.780 --> 00:05:38.980]  你喜歡呂奇
[00:05:38.980 --> 00:05:43.620]  你自然就不喜歡謝賢
[00:05:43.620 --> 00:05:45.380]  你喜歡譚詠麟
[00:05:45.380 --> 00:05:46.900]  我是譚詠麟
[00:05:46.900 --> 00:05:50.580]  自然你就覺得張國榮怎樣
[00:05:50.580 --> 00:05:52.020]  很自然的
[00:05:52.020 --> 00:05:53.540]  人本身就有
[00:05:53.540 --> 00:05:56.900]  當然有人很多的策劃
[00:05:56.900 --> 00:06:00.260]  令到我們有這種感覺
[00:06:00.260 --> 00:06:04.020]  但是主耶穌這裡說得很清楚
[00:06:04.020 --> 00:06:06.980]  告訴我們只有一位真神
[00:06:06.980 --> 00:06:09.540]  必須要跟隨祂
[00:06:09.540 --> 00:06:12.420]  必須要以祂的神的角度
[00:06:12.420 --> 00:06:13.940]  的價值觀
[00:06:13.940 --> 00:06:17.620]  來再看人生的事物
[00:06:17.620 --> 00:06:21.940]  所以主耶穌要求我們愛祂
[00:06:21.940 --> 00:06:23.620]  很自然地
[00:06:23.620 --> 00:06:27.300]  如果世界你最親的人
[00:06:27.300 --> 00:06:30.500]  親到是你整個成長的人生
[00:06:30.500 --> 00:06:32.820]  你必須要面對的
[00:06:32.820 --> 00:06:34.180]  譬如你的同事
[00:06:34.180 --> 00:06:36.660]  你轉工就不需要再面對他
[00:06:36.660 --> 00:06:38.260]  但是家人你沒有辦法的
[00:06:38.260 --> 00:06:40.900]  一定要面對的
[00:06:40.900 --> 00:06:42.900]  但是信了主耶穌之後
[00:06:42.900 --> 00:06:44.980]  跟隨耶穌之後
[00:06:44.980 --> 00:06:48.900]  你就要有一個新的價值觀去看
[00:06:48.900 --> 00:06:52.100]  你要怎樣去對待他們
[00:06:52.100 --> 00:06:57.060]  不再是在沒有跟隨耶穌之前的價值觀
[00:06:57.060 --> 00:06:58.660]  就是這段聖經
[00:06:58.660 --> 00:07:02.180]  很需要我們坐下來去計算
[00:07:02.180 --> 00:07:06.900]  很需要我們有一個新的神的角度的人生觀
[00:07:06.900 --> 00:07:13.540]  這樣來去看我們自己現在地上的人倫關係
[00:07:13.540 --> 00:07:17.460]  當然衍生的就是這個世界的價值觀
[00:07:17.460 --> 00:07:20.740]  和神角度的價值觀的對立
[00:07:20.740 --> 00:07:23.220]  那個我們就要站在神那一邊
[00:07:23.220 --> 00:07:26.100]  就不可以站在人這一邊了
[00:07:26.100 --> 00:07:28.100]  是這個「恨」的意思
[00:07:28.100 --> 00:07:32.420]  所以中文的詮釋是很好的
[00:07:32.420 --> 00:07:36.900]  若不愛我勝過愛自己的父母
[00:07:36.900 --> 00:07:42.180]  愛耶穌勝過愛其他
[00:07:42.180 --> 00:07:44.100]  我們終於明白
[00:07:44.100 --> 00:07:45.540]  這個「恨」的意思
[00:07:45.540 --> 00:07:47.220]  不是在情感上
[00:07:47.220 --> 00:07:49.940]  我們每天就製造這樣的混亂
[00:07:49.940 --> 00:07:50.980]  這樣的仇恨
[00:07:50.980 --> 00:07:52.180]  絕對不是
[00:07:52.180 --> 00:07:55.060]  基督教最講的就是對別人的愛
[00:07:55.060 --> 00:07:56.420]  愛到一個地步
[00:07:56.420 --> 00:07:59.220]  是真的來到無條件的寬恕
[00:07:59.220 --> 00:08:00.580]  我們做不到的
[00:08:00.580 --> 00:08:03.700]  一定要靠神的聖靈感動
[00:08:03.700 --> 00:08:06.500]  我們才有力量去做的
[00:08:06.500 --> 00:08:08.820]  這個就是基督教這麼偉大
[00:08:08.820 --> 00:08:11.540]  帶給我們快樂的泉源
[00:08:11.540 --> 00:08:14.180]  就是只要我們願意愛主耶穌
[00:08:14.180 --> 00:08:17.300]  我們就會能夠有一種很大的力量
[00:08:17.300 --> 00:08:24.660]  來對其他人有那個包容、寬恕、忍耐
[00:08:24.660 --> 00:08:38.500]  嘗試用一些例子給大家有個共鳴
[00:08:38.500 --> 00:08:43.460]  今天你戴了八達通沒有?
[00:08:43.460 --> 00:08:46.580]  今天是第二期的消費券
[00:08:46.580 --> 00:08:47.860]  老人家
[00:08:47.860 --> 00:08:50.500]  我媽媽就經常提醒
[00:08:50.500 --> 00:08:52.580]  要看看我拿了錢沒有?
[00:08:52.580 --> 00:08:54.820]  掃一下我拿了錢沒有?
[00:08:54.820 --> 00:09:00.020]  很緊張現在還有多少錢剩下?
[00:09:00.020 --> 00:09:03.780]  不知道你掃了沒有?
[00:09:03.780 --> 00:09:07.380]  人生如果有一個機器
[00:09:07.380 --> 00:09:10.580]  可以讓你知道你還有多少的壽命
[00:09:10.580 --> 00:09:12.340]  就很不同了
[00:09:12.340 --> 00:09:15.060]  你就很緊張怎樣來去活
[00:09:15.060 --> 00:09:18.740]  你就可以很緊張你怎樣來去用最好的時間
[00:09:18.740 --> 00:09:21.300]  做最重要的事情了
[00:09:21.300 --> 00:09:24.340]  很可惜人生沒有這個機器
[00:09:24.340 --> 00:09:30.980]  沒有人知道你前面下一天是怎樣
[00:09:30.980 --> 00:09:33.940]  沒有人能夠預測
[00:09:33.940 --> 00:09:36.580]  但是聖經往往告訴我們
[00:09:36.580 --> 00:09:40.180]  我們如果能夠在愛耶穌的上面
[00:09:40.180 --> 00:09:44.180]  來去每天很認真地跟隨
[00:09:44.180 --> 00:09:48.340]  我們的人生其實每天就是最好的燃燒
[00:09:48.340 --> 00:09:51.540]  不會浪費你的生命
[00:09:51.540 --> 00:09:54.740]  這就是聖經這麼寶貴的地方
[00:09:54.740 --> 00:09:58.900]  帶給我們可以追求耶穌基督
[00:09:58.900 --> 00:10:02.580]  就能夠有力量去面對世界種種的
[00:10:02.580 --> 00:10:05.940]  無論矛盾或者罪惡
[00:10:05.940 --> 00:10:13.860]  這是聖經主耶穌這樣來教導
[00:10:13.860 --> 00:10:22.100]  怎樣愛耶穌而能夠恨世界、家庭、家人
[00:10:22.100 --> 00:10:24.660]  你看看第十四章的上文
[00:10:24.660 --> 00:10:27.780]  一個大的比喻
[00:10:27.780 --> 00:10:31.220]  還有十五章主耶穌怎樣身體力行
[00:10:31.220 --> 00:10:37.540]  愛一些世上當時社會認為不可能愛的人
[00:10:37.540 --> 00:10:40.900]  盧家醫生將這些經文拼湊在一起
[00:10:40.900 --> 00:10:43.380]  就有一個很明確的訊息
[00:10:43.380 --> 00:10:46.900]  原來神看事物不是這樣看的
[00:10:46.900 --> 00:10:49.540]  原來神國度的賢直
[00:10:49.540 --> 00:10:53.460]  救恩的賢直是很大很豐富的
[00:10:53.460 --> 00:10:55.700]  任何人都可以進來的
[00:10:55.700 --> 00:10:59.940]  但是每個人都一口同音地拒絕
[00:10:59.940 --> 00:11:03.700]  不稀罕、不羨慕這個賢直
[00:11:03.700 --> 00:11:06.740]  神就說當然是耶穌
[00:11:06.740 --> 00:11:09.460]  去大街小巷抓那些人來
[00:11:09.460 --> 00:11:12.180]  誰都可以來 坐滿我的大賢直
[00:11:12.180 --> 00:11:16.260]  其他的人一個都不可以來到
[00:11:16.260 --> 00:11:17.940]  在這個賢直裏面
[00:11:17.940 --> 00:11:24.340]  這是十四章第二十三節的比喻的結論
[00:11:24.340 --> 00:11:26.260]  主人對僕人說
[00:11:26.260 --> 00:11:29.940]  你出去到大街小巷強拉人進來
[00:11:29.940 --> 00:11:32.100]  坐滿我的屋子
[00:11:32.100 --> 00:11:33.460]  我告訴你們
[00:11:33.460 --> 00:11:40.660]  先前所請的人沒有一個可以嘗到我的賢直
[00:11:40.660 --> 00:11:44.020]  神國度的賢直
[00:11:44.020 --> 00:11:47.460]  原來是沒有條件的
[00:11:47.460 --> 00:11:52.820]  任何的人都可以獲取寶貴的救恩
[00:11:52.820 --> 00:11:55.780]  與神坐直
[00:11:55.780 --> 00:11:58.500]  耶穌就說了人性那種
[00:11:58.500 --> 00:12:01.460]  對永恆的那種無知
[00:12:01.460 --> 00:12:04.580]  對神國度的那種不羨慕
[00:12:04.580 --> 00:12:06.980]  或者用自己的以為
[00:12:06.980 --> 00:12:09.460]  裝扮好自己的宗教外表
[00:12:09.460 --> 00:12:12.260]  就可以上天堂的猶太人
[00:12:12.260 --> 00:12:16.660]  但是主耶穌說不是這樣的
[00:12:16.660 --> 00:12:19.460]  神自己為人預備的救恩
[00:12:19.460 --> 00:12:24.820]  必須是藉著耶穌這一位的救主
[00:12:24.820 --> 00:12:29.460]  十五章立即給我們看到
[00:12:29.460 --> 00:12:34.660]  三個的比喻都是說尋找
[00:12:34.660 --> 00:12:38.340]  千方百計的尋找
[00:12:38.340 --> 00:12:40.180]  尋找錢
[00:12:40.180 --> 00:12:42.740]  尋找失去的羊
[00:12:42.740 --> 00:12:46.660]  尋找失去的小兒子
[00:12:46.660 --> 00:12:52.500]  是用一種愛的等待來尋找
[00:12:52.500 --> 00:12:55.220]  開始的經文就是
[00:12:55.220 --> 00:12:58.420]  眾歲利和聚人
[00:12:58.420 --> 00:13:01.380]  願意靠近耶穌
[00:13:01.380 --> 00:13:04.820]  要聽耶穌講道
[00:13:04.820 --> 00:13:06.900]  有什麼稀奇有什麼特別
[00:13:06.900 --> 00:13:08.980]  作者很快就告訴我們
[00:13:08.980 --> 00:13:11.460]  立即有一個回應
[00:13:11.460 --> 00:13:14.740]  那個回響就是十五章的第二節
[00:13:14.740 --> 00:13:20.020]  范利塞人和文士私下就議論
[00:13:20.020 --> 00:13:24.340]  這個人接納聚人
[00:13:24.340 --> 00:13:27.940]  又和他們吃飯
[00:13:27.940 --> 00:13:31.380]  所以耶穌就用三個的比喻
[00:13:31.380 --> 00:13:35.460]  講道上主怎樣來尋找
[00:13:35.460 --> 00:13:39.540]  尋找完之後就高興的快樂
[00:13:39.540 --> 00:13:43.220]  又再講大排筵席
[00:13:43.220 --> 00:13:47.940]  你就會看到在兩大段聖經講的筵席
[00:13:47.940 --> 00:13:50.020]  講的快樂
[00:13:50.020 --> 00:13:52.260]  講的無條件
[00:13:52.260 --> 00:13:55.140]  講的接納和尋找
[00:13:55.140 --> 00:13:57.380]  去到第十四章
[00:13:57.380 --> 00:14:01.220]  就有一大群人很想跟耶穌
[00:14:01.220 --> 00:14:04.340]  不需要尋找就跟耶穌
[00:14:04.340 --> 00:14:07.540]  很想跟耶穌在他的身上得到很多
[00:14:07.540 --> 00:14:10.260]  可能是恩典 可能是神蹟
[00:14:10.260 --> 00:14:13.060]  可能是很動聽的教訓等等
[00:14:13.060 --> 00:14:14.260]  不一而足的
[00:14:14.260 --> 00:14:16.900]  大家都懷著不同的動機
[00:14:16.900 --> 00:14:19.060]  總之就是耶穌是一位
[00:14:19.060 --> 00:14:23.380]  很人見人愛的一位老師
[00:14:23.380 --> 00:14:28.020]  但現在耶穌就表達出一份厭惡性
[00:14:28.020 --> 00:14:29.620]  要跟隨我
[00:14:29.620 --> 00:14:32.740]  要恨你的父母妻子兒女
[00:14:32.740 --> 00:14:36.740]  兄弟姐妹和你自己的性命
[00:14:36.740 --> 00:14:39.700]  開出這樣的一個選擇
[00:14:39.700 --> 00:14:44.180]  很想知道耶穌的意思當然不是這樣
[00:14:44.180 --> 00:14:47.860]  也沒有人聽完這堂課之後
[00:14:47.860 --> 00:14:49.700]  就回去跟他的家人說
[00:14:49.700 --> 00:14:51.380]  耶穌叫我恨你
[00:14:51.380 --> 00:14:52.500]  一定不會這樣
[00:14:52.500 --> 00:14:55.300]  也沒有這樣的門徒
[00:14:55.300 --> 00:14:57.060]  我們看到的就是
[00:14:57.060 --> 00:14:59.780]  主耶穌說要我當時的門徒
[00:14:59.780 --> 00:15:04.660]  愛他勝過一切
[00:15:04.660 --> 00:15:05.940]  例如在保羅的書信
[00:15:05.940 --> 00:15:08.100]  你會看到一些演繹
[00:15:08.100 --> 00:15:11.300]  對這些經文很平衡很清楚的演繹
[00:15:11.300 --> 00:15:15.140]  例如哥林多前書的第七章
[00:15:15.140 --> 00:15:18.500]  保羅說到關於婚姻結婚的時候
[00:15:18.500 --> 00:15:21.860]  突然間說了一件事
[00:15:21.860 --> 00:15:28.580]  倘若你有未信的丈夫
[00:15:28.580 --> 00:15:30.180]  他雖然未信
[00:15:30.180 --> 00:15:35.140]  但他也願意跟你信了主的太太一起住
[00:15:35.140 --> 00:15:38.340]  你就不可以離棄他
[00:15:38.340 --> 00:15:40.020]  接著再反過來說
[00:15:40.020 --> 00:15:43.460]  倘若有未信的妻子
[00:15:43.460 --> 00:15:46.660]  你丈夫信了主
[00:15:46.660 --> 00:15:49.380]  保羅就跟這些人說
[00:15:49.380 --> 00:15:52.260]  太太如果願意跟你同住
[00:15:52.260 --> 00:15:54.980]  你就不可以離棄她
[00:15:54.980 --> 00:15:57.540]  當然再反過來說
[00:15:57.540 --> 00:16:01.060]  倘若他們執意要離開
[00:16:01.060 --> 00:16:03.460]  當然是因為信仰
[00:16:03.460 --> 00:16:05.380]  保羅就說
[00:16:05.380 --> 00:16:07.140]  猶他爸
[00:16:07.140 --> 00:16:08.500]  神召我們
[00:16:08.500 --> 00:16:11.220]  原是為了和睦
[00:16:11.220 --> 00:16:13.060]  很特別這樣的教導
[00:16:13.060 --> 00:16:16.340]  很顛覆當時的倫理
[00:16:16.340 --> 00:16:18.260]  好像那個主動權
[00:16:18.260 --> 00:16:21.700]  在那個信仰上很重的地位
[00:16:21.700 --> 00:16:24.340]  今天就當然不是了
[00:16:24.340 --> 00:16:27.860]  不喜歡就離婚
[00:16:27.860 --> 00:16:32.660]  基督徒如是很多
[00:16:32.660 --> 00:16:37.460]  所以整個價值觀要以神的角度去想
[00:16:37.460 --> 00:16:39.780]  上個星期我的《牧者之言》
[00:16:39.780 --> 00:16:42.580]  我也點出了一樣東西
[00:16:42.580 --> 00:16:45.620]  大家有沒有看《光年正傳》
[00:16:45.620 --> 00:16:49.780]  好像沒有什麼人去討論這個課題
[00:16:49.780 --> 00:16:54.420]  整段的一個故事
[00:16:54.420 --> 00:16:56.820]  巴斯光年的老闆
[00:16:56.820 --> 00:16:58.100]  他的上司
[00:16:58.100 --> 00:17:00.660]  一個黑人的女性
[00:17:00.660 --> 00:17:03.700]  是女同性戀者
[00:17:03.700 --> 00:17:05.780]  跟著他
[00:17:05.780 --> 00:17:08.340]  當然是故事的發展
[00:17:08.340 --> 00:17:10.340]  過了幾年之後
[00:17:10.340 --> 00:17:12.500]  他的女朋友
[00:17:12.500 --> 00:17:14.260]  公開的接吻
[00:17:14.260 --> 00:17:16.340]  再過幾年之後
[00:17:16.340 --> 00:17:18.260]  這兩個人就結婚
[00:17:18.260 --> 00:17:20.020]  再過幾年之後
[00:17:20.020 --> 00:17:23.380]  就有了一個修養的黑人的小朋友
[00:17:23.380 --> 00:17:24.900]  整個故事
[00:17:24.900 --> 00:17:27.220]  好像已經是既成事實
[00:17:27.220 --> 00:17:30.820]  這樣擺在小朋友的故事裏面
[00:17:30.820 --> 00:17:33.220]  慢慢的讓你知道
[00:17:33.220 --> 00:17:37.140]  你不可以再針對再有覺得冒犯
[00:17:37.140 --> 00:17:39.380]  是事實來的
[00:17:39.380 --> 00:17:40.820]  但是作為基督徒
[00:17:40.820 --> 00:17:42.420]  作為牧者
[00:17:42.420 --> 00:17:44.020]  創造論
[00:17:44.020 --> 00:17:48.580]  絕對是上主的命令
[00:17:48.580 --> 00:17:50.580]  這是很重要
[00:17:50.580 --> 00:17:55.300]  愛耶穌就要恨這些錯謬
[00:17:55.300 --> 00:17:56.820]  最近
[00:17:56.820 --> 00:17:59.860]  在一些影音的平台
[00:17:59.860 --> 00:18:02.180]  有些人教小朋友
[00:18:02.180 --> 00:18:04.980]  拿一條繩子勒住自己
[00:18:04.980 --> 00:18:07.380]  越長你就越聰明
[00:18:07.380 --> 00:18:10.660]  已經有三個小朋友自己勒死了自己
[00:18:10.660 --> 00:18:13.060]  在鏡頭面前
[00:18:13.060 --> 00:18:19.220]  很恐怖的製造這些錯謬
[00:18:19.220 --> 00:18:21.540]  這就是我們在這個世界
[00:18:21.540 --> 00:18:23.140]  如何跟隨主耶穌
[00:18:23.140 --> 00:18:24.740]  跟隨真理
[00:18:24.740 --> 00:18:29.220]  我們要恨惡的是那些假的事情
[00:18:29.220 --> 00:18:32.340]  錯謬的事情
[00:18:32.340 --> 00:18:34.820]  我有一個很好的弟兄
[00:18:34.820 --> 00:18:37.380]  我的母會
[00:18:37.380 --> 00:18:39.460]  他讀書的時候
[00:18:39.460 --> 00:18:42.500]  其實有一段時間都很愁
[00:18:42.500 --> 00:18:45.380]  後來信得很清楚
[00:18:45.380 --> 00:18:46.660]  回去跟媽媽說
[00:18:46.660 --> 00:18:49.620]  媽媽是寡母婆
[00:18:49.620 --> 00:18:51.220]  很迷信
[00:18:51.220 --> 00:18:54.980]  拜偶像製造
[00:18:54.980 --> 00:18:55.940]  這個同學
[00:18:55.940 --> 00:18:57.620]  這個弟兄信了主
[00:18:57.620 --> 00:18:59.140]  跟媽媽說
[00:18:59.140 --> 00:19:01.300]  媽媽說如果你再回教會
[00:19:01.300 --> 00:19:03.940]  我就跳樓
[00:19:03.940 --> 00:19:08.420]  這個弟兄是很孝順的
[00:19:08.420 --> 00:19:10.420]  信得很好
[00:19:10.420 --> 00:19:11.940]  媽媽
[00:19:11.940 --> 00:19:13.460]  我愛你
[00:19:13.460 --> 00:19:17.060]  但我一定要信耶穌
[00:19:17.060 --> 00:19:18.100]  輾轉輾轉
[00:19:18.100 --> 00:19:19.940]  現在成為了傳道人
[00:19:19.940 --> 00:19:21.620]  這位弟兄
[00:19:21.620 --> 00:19:24.100]  當時是很大的風波
[00:19:24.100 --> 00:19:25.620]  但他堅持
[00:19:25.620 --> 00:19:26.980]  我要愛耶穌
[00:19:26.980 --> 00:19:29.540]  我不能夠聽你這樣說
[00:19:29.540 --> 00:19:32.020]  我不是信了耶穌不愛你
[00:19:32.020 --> 00:19:34.340]  你誤解了我這件事
[00:19:34.340 --> 00:19:38.100]  但堅持的態度
[00:19:38.100 --> 00:19:40.340]  就是主耶穌這一段聖經
[00:19:40.340 --> 00:19:42.900]  對我們的要求
[00:19:42.900 --> 00:19:45.780]  主耶穌說這是一個選擇
[00:19:45.780 --> 00:19:47.300]  說了兩個比喻
[00:19:47.300 --> 00:19:49.620]  叫我們去計算
[00:19:49.620 --> 00:19:51.860]  心思熟慮
[00:19:51.860 --> 00:19:53.780]  所以我們跟的這位主
[00:19:53.780 --> 00:19:56.180]  是一位很好的主
[00:19:56.180 --> 00:19:57.540]  告訴我們
[00:19:57.540 --> 00:20:00.820]  你的人生真正最好的發揮
[00:20:00.820 --> 00:20:04.020]  就是要你在耶穌的愛裡面
[00:20:04.020 --> 00:20:07.060]  成為耶穌的一個愛的門徒
[00:20:07.060 --> 00:20:09.140]  你自然就有力量
[00:20:09.140 --> 00:20:11.940]  去分辨什麼叫做愛家人
[00:20:11.940 --> 00:20:14.500]  什麼叫做恨戶的錯謬
[00:20:14.500 --> 00:20:16.500]  你就有力量去分辨
[00:20:16.500 --> 00:20:19.460]  和有力量去面對
[00:20:19.460 --> 00:20:22.500]  求主讓我們能夠透過這一段聖經
[00:20:22.500 --> 00:20:24.500]  一點的含糊都沒有
[00:20:24.500 --> 00:20:25.940]  耶穌告訴我們
[00:20:25.940 --> 00:20:28.820]  其實救恩是不需要代價
[00:20:28.820 --> 00:20:31.700]  但這絕對不是廉價的救恩
[00:20:31.700 --> 00:20:35.700]  這個救恩可以承載我們的生命到永恆
[00:20:35.700 --> 00:20:37.620]  我們一起禱告
[00:20:37.620 --> 00:20:39.620]  多謝主
[00:20:39.620 --> 00:20:44.260]  祢的吩咐已經造就無數的世代
[00:20:44.260 --> 00:20:47.620]  很多人當想清楚
[00:20:47.620 --> 00:20:49.140]  跟隨主
[00:20:49.140 --> 00:20:51.940]  愛主才是最寶貴
[00:20:51.940 --> 00:20:55.060]  就願意為主來放棄
[00:20:55.060 --> 00:20:58.420]  很多一些世上的事物
[00:20:58.420 --> 00:21:01.780]  也都願意為主去到不同的地方
[00:21:01.780 --> 00:21:04.100]  去傳揚祢的救恩
[00:21:04.100 --> 00:21:05.940]  多謝祢揀選我們
[00:21:05.940 --> 00:21:07.460]  拯救我們
[00:21:07.460 --> 00:21:09.460]  求祢讓我們大家都能夠有一個
[00:21:09.460 --> 00:21:10.980]  深思熟慮
[00:21:10.980 --> 00:21:12.980]  對救恩的認識
[00:21:12.980 --> 00:21:15.860]  一起在人生的路上
[00:21:15.860 --> 00:21:18.180]  成為主的門徒
[00:21:18.180 --> 00:21:20.020]  感恩禱告
