
[00:00:00.000 --> 00:00:01.660]  各位姐妹 晚上好
[00:04:29.380 --> 00:04:31.380]  我們需要調整我們自己
[00:04:31.380 --> 00:04:34.380]  我們又怎樣去調整我們自己呢
[00:04:34.380 --> 00:04:37.380]  我不是政治家
[00:04:37.380 --> 00:04:39.380]  我亦都不是經濟學家
[00:04:39.380 --> 00:04:41.380]  我不知道怎樣可以
[00:04:41.380 --> 00:04:43.380]  讓到大家
[00:04:43.380 --> 00:04:45.380]  討論一些思想
[00:04:45.380 --> 00:04:48.380]  立場和一些政治的方向
[00:04:48.380 --> 00:04:51.380]  不過我查考聖經
[00:04:51.380 --> 00:04:53.380]  我將聖經的人物嘉勒
[00:04:53.380 --> 00:04:55.380]  和大家一起分享
[00:04:55.380 --> 00:04:58.380]  到底我們身處在逆境當中
[00:04:58.380 --> 00:05:04.380]  聖經教導我們怎樣去面對這個困境呢
[00:05:04.380 --> 00:05:09.380]  我分享的主題就是
[00:05:09.380 --> 00:05:11.380]  專生庚從臣
[00:05:11.380 --> 00:05:15.380]  請看文數記十四章二十四節
[00:05:15.380 --> 00:05:18.380]  嘉勒可能大家都比較熟悉
[00:05:18.380 --> 00:05:20.380]  在以色列盟
[00:05:20.380 --> 00:05:22.380]  在七個埃及的歷史當中
[00:05:22.380 --> 00:05:25.380]  有四個最重要的人物
[00:05:25.380 --> 00:05:27.380]  有摩西
[00:05:27.380 --> 00:05:29.380]  有阿能
[00:05:29.380 --> 00:05:31.380]  有約斯亞和嘉勒
[00:05:31.380 --> 00:05:34.380]  嘉勒和約斯亞都是同一個時代的
[00:05:34.380 --> 00:05:36.380]  大家知道十二個炭治
[00:05:36.380 --> 00:05:40.380]  其中有兩個就是約斯亞和嘉勒
[00:05:40.380 --> 00:05:42.380]  在聖經當中
[00:05:42.380 --> 00:05:45.380]  在生命記的第一章三十六節
[00:05:45.380 --> 00:05:48.380]  在約斯亞記的十四章十一節
[00:05:48.380 --> 00:05:50.380]  都有類似的經文
[00:05:50.380 --> 00:05:53.380]  是講到嘉勒這個人物
[00:05:53.380 --> 00:05:56.380]  這個內容是差不多的
[00:05:56.380 --> 00:06:01.380]  亦都是臣對嘉勒這個僕人的一些評議
[00:06:01.380 --> 00:06:04.380]  唯獨我的僕人嘉勒
[00:06:04.380 --> 00:06:06.380]  因為他專生庚從
[00:06:06.380 --> 00:06:09.380]  有一個生字就是專生庚從臣
[00:06:09.380 --> 00:06:13.380]  三段的經文都同樣提到嘉勒
[00:06:13.380 --> 00:06:16.380]  和專生庚從這四個字
[00:06:16.380 --> 00:06:19.380]  所以可見嘉勒的獨有性
[00:06:19.380 --> 00:06:21.380]  亦都可以看到
[00:06:21.380 --> 00:06:26.380]  到底嘉勒又是怎樣的一個人物呢
[00:06:26.380 --> 00:06:32.380]  我們再回到聖經的一些背景
[00:06:32.380 --> 00:06:37.380]  在文素記的第十三章一到十六節
[00:06:37.380 --> 00:06:41.380]  就講到貓摩西打發十二個探子
[00:06:41.380 --> 00:06:45.380]  去窺探迦勒美地
[00:06:45.380 --> 00:06:47.380]  亦都提到
[00:06:47.380 --> 00:06:49.380]  第六節就講到
[00:06:49.380 --> 00:06:53.380]  這個迦勒是猶大支派的族長
[00:06:53.380 --> 00:06:57.380]  他是耶夫麗的兒子
[00:06:57.380 --> 00:07:02.380]  接著十七到二十節就講到
[00:07:02.380 --> 00:07:07.380]  摩西給他們一個窺探的任務
[00:07:07.380 --> 00:07:11.380]  簡單來說窺探迦勒的情況
[00:07:11.380 --> 00:07:14.380]  百姓的強弱人數
[00:07:14.380 --> 00:07:17.380]  還有他的成衣防守的情況
[00:07:17.380 --> 00:07:20.380]  還有當地的七產的情況
[00:07:20.380 --> 00:07:25.380]  好了他們到了二十一節和二十五節就講到
[00:07:25.380 --> 00:07:29.380]  這些探子就窺探了四十天
[00:07:29.380 --> 00:07:31.380]  然後他們就完成了任務
[00:07:31.380 --> 00:07:33.380]  就回來了
[00:07:33.380 --> 00:07:36.380]  到了二十六節到三十三節就講到
[00:07:36.380 --> 00:07:38.380]  他們回來之後就報信
[00:07:38.380 --> 00:07:43.380]  這個果然是流瀨耳蜜之地
[00:07:43.380 --> 00:07:47.380]  但是有十個探子卻報惡信
[00:07:47.380 --> 00:07:51.380]  令到那些民眾非常灰心
[00:07:51.380 --> 00:07:54.380]  我們再看回聖經三十一節
[00:07:54.380 --> 00:07:56.380]  但那些和他同氣的人
[00:07:56.380 --> 00:08:00.380]  卻是我們不能上氣攻打那百姓
[00:08:00.380 --> 00:08:03.380]  因為他們比我們強大
[00:08:03.380 --> 00:08:05.380]  三十二節
[00:08:05.380 --> 00:08:08.380]  於是探子中有人向以色列人
[00:08:08.380 --> 00:08:11.380]  散佈所窺探之地的謠言
[00:08:11.380 --> 00:08:16.380]  我們所走過的所窺探之地是吞嚇基民之地
[00:08:16.380 --> 00:08:18.380]  好像食人族一樣
[00:08:18.380 --> 00:08:22.380]  我們看到那些百姓身材高大
[00:08:22.380 --> 00:08:24.380]  他們看見巨人
[00:08:24.380 --> 00:08:26.380]  巨人就是那些雅納族人
[00:08:26.380 --> 00:08:29.380]  他們說我們看到巨人
[00:08:29.380 --> 00:08:31.380]  我們就像草蜢一樣
[00:08:31.380 --> 00:08:34.380]  而他們的眼中看到我們自己
[00:08:34.380 --> 00:08:36.380]  亦都是這樣
[00:08:36.380 --> 00:08:38.380]  很自卑
[00:08:38.380 --> 00:08:41.380]  雅納族人到底有多大呢
[00:08:41.380 --> 00:08:45.380]  我就想到大衛和哥利亞對戰的時候
[00:08:45.380 --> 00:08:47.380]  所看到的身形
[00:08:47.380 --> 00:08:49.380]  那個比例
[00:08:49.380 --> 00:08:52.380]  完全是很大的反差
[00:08:52.380 --> 00:08:56.380]  其實他們所遇到的高大身形
[00:08:56.380 --> 00:08:58.380]  他們的敵人強大
[00:08:58.380 --> 00:09:00.380]  其實都是必然的
[00:09:00.380 --> 00:09:03.380]  但我們想說的第一點是甚麼呢
[00:09:03.380 --> 00:09:07.380]  迦勒先生跟從神的聖訊
[00:09:07.380 --> 00:09:11.380]  以色列民陣入迦勒地遇到第一個問題
[00:09:11.380 --> 00:09:14.380]  就是我們的居民高大威猛
[00:09:14.380 --> 00:09:16.380]  成一堅固的問題
[00:09:16.380 --> 00:09:17.380]  很困難
[00:09:17.380 --> 00:09:21.380]  於是他們就非常恐懼
[00:09:21.380 --> 00:09:24.380]  但迦勒沒有害怕
[00:09:24.380 --> 00:09:26.380]  他沒有退縮
[00:09:26.380 --> 00:09:29.380]  在文述第13章30節怎樣說呢
[00:09:29.380 --> 00:09:32.380]  迦勒在摩西面前安撫百姓說
[00:09:32.380 --> 00:09:34.380]  我們立刻上去得罪他們
[00:09:34.380 --> 00:09:38.380]  我們必能夠征服他們
[00:09:38.380 --> 00:09:41.380]  迦勒不是說我們想想辦法
[00:09:41.380 --> 00:09:44.380]  我們從長計議不是這樣
[00:09:44.380 --> 00:09:48.380]  迦勒安撫百姓我們立刻上去得罪他們
[00:09:48.380 --> 00:09:50.380]  不是想想
[00:09:50.380 --> 00:09:53.380]  立刻上去就是急不及待的
[00:09:53.380 --> 00:09:56.380]  我們必能征服那地
[00:09:56.380 --> 00:09:58.380]  其實是多大的聖身
[00:09:58.380 --> 00:10:01.380]  他知道那塊地是神賜的
[00:10:01.380 --> 00:10:03.380]  是英起之地
[00:10:03.380 --> 00:10:04.380]  他沒有想其他的
[00:10:04.380 --> 00:10:06.380]  他沒有想那些敵人多強大
[00:10:06.380 --> 00:10:09.380]  所以我們要學習的是
[00:10:09.380 --> 00:10:11.380]  生靠神福
[00:10:11.380 --> 00:10:14.380]  我們要有真正的聖身
[00:10:14.380 --> 00:10:16.380]  在面對困難的時候
[00:10:16.380 --> 00:10:19.380]  迦勒是專心跟從神
[00:10:19.380 --> 00:10:24.380]  他以聖身去面對神的帶領
[00:10:24.380 --> 00:10:28.380]  到底聖身又是怎樣呢
[00:10:28.380 --> 00:10:31.380]  在雅各司2章17節
[00:10:31.380 --> 00:10:36.380]  聖身若沒有行為是死的
[00:10:36.380 --> 00:10:39.380]  如果你的聖身沒有行為
[00:10:39.380 --> 00:10:42.380]  你只不過是一個知識的層面
[00:10:42.380 --> 00:10:46.380]  你的信仰和你的生命是沒有關係的
[00:10:46.380 --> 00:10:48.380]  沒有發生聯繫的
[00:10:48.380 --> 00:10:51.380]  所以你的聖身是死的
[00:10:51.380 --> 00:10:54.380]  你的聖身是需要有行動
[00:10:54.380 --> 00:10:56.380]  行動是甚麼呢
[00:10:56.380 --> 00:10:58.380]  就是神從神
[00:10:58.380 --> 00:11:01.380]  生靠和神從是有關係的
[00:11:01.380 --> 00:11:03.380]  你生你的頭
[00:11:03.380 --> 00:11:04.380]  你相信神
[00:11:04.380 --> 00:11:07.380]  你的外表一定會有活七個行為
[00:11:07.380 --> 00:11:09.380]  你對神、你見神
[00:11:09.380 --> 00:11:12.380]  你就一定會遵守神的懷疑
[00:11:12.380 --> 00:11:17.380]  這個就是真正的聖身的表現
[00:11:17.380 --> 00:11:19.380]  第二次我回想起
[00:11:19.380 --> 00:11:23.380]  我在2022年讀中華神學院的時候
[00:11:23.380 --> 00:11:28.380]  我需要辭去教會的前職工作
[00:11:28.380 --> 00:11:30.380]  而是前職去讀神學
[00:11:30.380 --> 00:11:33.380]  我的家庭就變成了生無人言
[00:11:33.380 --> 00:11:35.380]  為甚麼會生無人言呢
[00:11:35.380 --> 00:11:37.380]  第一是沒有積蓄
[00:11:37.380 --> 00:11:42.380]  第二是前職讀神學是沒有工作的
[00:11:42.380 --> 00:11:46.380]  第三是太太不是香港人
[00:11:46.380 --> 00:11:49.380]  沒有香港身份證是沒有工作的
[00:11:49.380 --> 00:11:52.380]  人家是帶著積蓄去讀神學
[00:11:52.380 --> 00:11:54.380]  我是甚麼都沒有的
[00:11:54.380 --> 00:11:57.380]  我計算過現在要讀四年的話
[00:11:57.380 --> 00:12:02.380]  生活費和學費起碼都要一百萬
[00:12:02.380 --> 00:12:05.380]  但錢在哪裏我不知道
[00:12:05.380 --> 00:12:08.380]  於是我就向神禱告
[00:12:08.380 --> 00:12:09.380]  我說神啊
[00:12:09.380 --> 00:12:12.380]  你確定你要讓我去讀神學嗎
[00:12:12.380 --> 00:12:14.380]  前職去讀
[00:12:14.380 --> 00:12:19.380]  然後神就透過馬太福音14章31節告訴我
[00:12:19.380 --> 00:12:24.380]  你這小省的人為甚麼要疑惑呢
[00:12:24.380 --> 00:12:26.380]  我真的不知道錢在哪裏
[00:12:26.380 --> 00:12:28.380]  疑惑得很正常
[00:12:28.380 --> 00:12:29.380]  你沒有錢
[00:12:29.380 --> 00:12:34.380]  但神提醒我不要看眼前的困難
[00:12:34.380 --> 00:12:37.380]  不要擔心經濟的問題
[00:12:37.380 --> 00:12:41.380]  神會必定供應你所需的一切
[00:12:41.380 --> 00:12:43.380]  我生不生
[00:12:43.380 --> 00:12:44.380]  生不生
[00:12:44.380 --> 00:12:46.380]  你生就要行
[00:12:46.380 --> 00:12:48.380]  你生靠就要盛從
[00:12:48.380 --> 00:12:53.380]  我就是憑著「生生」報道了中華神學
[00:12:53.380 --> 00:12:56.380]  在希伯來斯11章第一節說
[00:12:56.380 --> 00:13:01.380]  「生是所望之時的實體,未生之時的確具」
[00:13:01.380 --> 00:13:05.380]  前面的路是怎樣我不知道
[00:13:05.380 --> 00:13:08.380]  沒有人知道四年後會發生甚麼事情
[00:13:08.380 --> 00:13:10.380]  我相信能夠七醫神的話
[00:13:10.380 --> 00:13:13.380]  神一定會負責
[00:13:13.380 --> 00:13:15.380]  一定會負責到底
[00:13:15.380 --> 00:13:18.380]  所以當我決定讀神學的時候
[00:13:18.380 --> 00:13:22.380]  下一個月我就經歷了一個神蹟
[00:13:22.380 --> 00:13:28.380]  就是中華神學已經免學費兩年
[00:13:28.380 --> 00:13:33.380]  就是我要決定讀神學的時候
[00:13:33.380 --> 00:13:37.380]  神就是這樣讓我的學費解決了
[00:13:37.380 --> 00:13:40.380]  然後我看到神為我開路
[00:13:40.380 --> 00:13:42.380]  但生活費我不知道在哪裡
[00:13:42.380 --> 00:13:45.380]  生活費更大
[00:13:45.380 --> 00:13:50.380]  那時候剛好是教會財赤的時候
[00:13:50.380 --> 00:13:54.380]  知道移民教會的財政都差了
[00:13:54.380 --> 00:13:57.380]  這其實不是讀神學的好時機
[00:13:57.380 --> 00:13:59.380]  教會都缺錢
[00:13:59.380 --> 00:14:01.380]  每間教會都很多奉獻不足
[00:14:01.380 --> 00:14:03.380]  就在這個時候去讀神學
[00:14:03.380 --> 00:14:08.380]  但神就會感動弟兄姊妹去奉獻我的生活費
[00:14:08.380 --> 00:14:12.380]  我看到神是繼續為我開路
[00:14:12.380 --> 00:14:16.380]  我亦收到每個月的奉獻是不同的
[00:14:16.380 --> 00:14:18.380]  因為教會開了帳號
[00:14:18.380 --> 00:14:20.380]  弟兄姊妹就奉獻
[00:14:20.380 --> 00:14:22.380]  不是教會奉獻給你的
[00:14:22.380 --> 00:14:24.380]  所以不是每個月是固定的
[00:14:24.380 --> 00:14:26.380]  是這個月有多少給你一個數
[00:14:26.380 --> 00:14:28.380]  下個月多少給你一個數
[00:14:28.380 --> 00:14:30.380]  神是要我每個月都要仰望祂
[00:14:30.380 --> 00:14:32.380]  每個月都要倚靠祂
[00:14:32.380 --> 00:14:36.380]  兩年來我就是這樣來的
[00:14:36.380 --> 00:14:38.380]  不單是經濟上的困難
[00:14:38.380 --> 00:14:41.380]  身體上也有隱約
[00:14:41.380 --> 00:14:44.380]  我試過一個月去四次醫院
[00:14:44.380 --> 00:14:46.380]  我在醫院做什麼呢?
[00:14:46.380 --> 00:14:47.380]  靈修啊
[00:14:47.380 --> 00:14:49.380]  在醫院是我靈修的好時間
[00:14:49.380 --> 00:14:51.380]  是我讀經的好時間
[00:14:51.380 --> 00:14:53.380]  是我做功課的好時間
[00:14:53.380 --> 00:14:57.380]  我依然要這樣去努力去讀書
[00:14:57.380 --> 00:15:00.380]  神也讓我經歷了很多的恩典
[00:15:00.380 --> 00:15:03.380]  我要讚美感謝主
[00:15:03.380 --> 00:15:06.380]  有聖僧是很重要的
[00:15:06.380 --> 00:15:09.380]  但我們所信的對象是更加重要的
[00:15:09.380 --> 00:15:12.380]  我們信的對象又是誰呢?
[00:15:12.380 --> 00:15:16.380]  弟兄姊妹你信的對象是誰呢?
[00:15:16.380 --> 00:15:18.380]  有一首聖詩
[00:15:18.380 --> 00:15:20.380]  我知道我所信的是誰
[00:15:20.380 --> 00:15:22.380]  大家有沒有聽過
[00:15:22.380 --> 00:15:23.380]  應該是
[00:15:23.380 --> 00:15:25.380]  大家應該會唱很多
[00:15:25.380 --> 00:15:29.380]  會唱幾首
[00:15:29.380 --> 00:15:32.380]  這麼少?應該不止
[00:15:32.380 --> 00:15:37.380]  為我心知所生的是誰
[00:15:37.380 --> 00:15:39.380]  並且也深信
[00:15:39.380 --> 00:15:42.380]  他必定能夠
[00:15:42.380 --> 00:15:46.380]  無收我所交付他的
[00:15:46.380 --> 00:15:51.380]  道前臂直到那一
[00:15:51.380 --> 00:15:55.380]  有沒有以前的氣聖靠的呢?
[00:15:55.380 --> 00:15:57.380]  我們也要留意
[00:15:57.380 --> 00:16:00.380]  我們生靠的不是自己的自生生
[00:16:00.380 --> 00:16:03.380]  那種生生是一定要從神而來的
[00:16:03.380 --> 00:16:06.380]  因為你的生生要有行為
[00:16:06.380 --> 00:16:08.380]  否則你的生生會滯死
[00:16:08.380 --> 00:16:11.380]  我們也要非常留意
[00:16:11.380 --> 00:16:14.380]  在教會當中我們不正確的生生
[00:16:14.380 --> 00:16:16.380]  在教會當中擴展
[00:16:16.380 --> 00:16:18.380]  我們在前福音的時候
[00:16:18.380 --> 00:16:20.380]  你要聖耶穌
[00:16:20.380 --> 00:16:22.380]  是不是我們在前福音?
[00:16:22.380 --> 00:16:25.380]  你要聖耶穌
[00:16:25.380 --> 00:16:27.380]  怎樣聖?
[00:16:27.380 --> 00:16:28.380]  總之你要聖
[00:16:28.380 --> 00:16:30.380]  你聖就行了
[00:16:30.380 --> 00:16:33.380]  你好好聖不要問太多
[00:16:33.380 --> 00:16:35.380]  再問多兩句
[00:16:35.380 --> 00:16:38.380]  聖耶穌有天堂的
[00:16:38.380 --> 00:16:40.380]  有天堂我就聖耶穌了
[00:16:40.380 --> 00:16:43.380]  是不是這樣?
[00:16:43.380 --> 00:16:44.380]  你是不是這樣?
[00:16:44.380 --> 00:16:47.380]  還有人家前福音
[00:16:47.380 --> 00:16:50.380]  前福音的時候我們要告訴人家
[00:16:50.380 --> 00:16:53.380]  其實聖是誰
[00:16:53.380 --> 00:16:55.380]  耶穌是誰?
[00:16:55.380 --> 00:16:59.380]  他有沒有真正的認識耶穌?
[00:16:59.380 --> 00:17:01.380]  我最擔心的是什麼?
[00:17:01.380 --> 00:17:03.380]  他只要天堂他不要耶穌
[00:17:03.380 --> 00:17:05.380]  他有一天來到天堂
[00:17:05.380 --> 00:17:07.380]  他見到耶穌我不要你
[00:17:07.380 --> 00:17:09.380]  我就是要天堂
[00:17:09.380 --> 00:17:12.380]  那種聖就是有問題的聖生
[00:17:12.380 --> 00:17:14.380]  那不是真正的聖生
[00:17:14.380 --> 00:17:17.380]  因為聖生是沒有行為就死的
[00:17:17.380 --> 00:17:20.380]  所以很多人他回到教會沒多久就走了
[00:17:20.380 --> 00:17:22.380]  他不再回
[00:17:22.380 --> 00:17:24.380]  他不是真正的聖生
[00:17:24.380 --> 00:17:27.380]  他不是真正的認識耶穌
[00:17:27.380 --> 00:17:31.380]  所以迦勒所聖的就是萬君之耶和華
[00:17:31.380 --> 00:17:34.380]  他知道神是統鼓萬有的
[00:17:34.380 --> 00:17:36.380]  雖然現在是很困難
[00:17:36.380 --> 00:17:39.380]  亞納族人是有很大的困難
[00:17:39.380 --> 00:17:41.380]  聖一是很堅固的
[00:17:41.380 --> 00:17:44.380]  但我們聖神是萬君之耶和華
[00:17:44.380 --> 00:17:45.380]  我們就不用怕
[00:17:45.380 --> 00:17:48.380]  祂們就是我們的食物
[00:17:48.380 --> 00:17:51.380]  有神同在我們不用怕
[00:17:51.380 --> 00:17:54.380]  我們不會經過任何的困難
[00:17:54.380 --> 00:17:59.380]  迦勒是以自己的行動去回應神的
[00:17:59.380 --> 00:18:01.380]  我們再看第二點
[00:18:01.380 --> 00:18:05.380]  迦勒天生跟從神的困難
[00:18:05.380 --> 00:18:08.380]  迦勒是一位對神充滿上心的人
[00:18:08.380 --> 00:18:10.380]  作為一個領袖
[00:18:10.380 --> 00:18:14.380]  他也會遇到生死有關的困難
[00:18:14.380 --> 00:18:18.380]  在文授記的十四章一到四節
[00:18:18.380 --> 00:18:24.380]  當探子說了這麼多負面消息的時候
[00:18:24.380 --> 00:18:28.380]  傳會中的百姓就開始肅殺
[00:18:28.380 --> 00:18:32.380]  開始對摩西和亞能賣弦
[00:18:32.380 --> 00:18:34.380]  要另外找一個領袖
[00:18:34.380 --> 00:18:38.380]  他們不再跟從摩西和亞能
[00:18:38.380 --> 00:18:43.380]  第五節就說到摩西和亞能要俯伏於地
[00:18:43.380 --> 00:18:47.380]  連摩西和亞能都受不了
[00:18:47.380 --> 00:18:51.380]  當時那些民眾的壓力
[00:18:51.380 --> 00:18:55.380]  我們再看第六節到第十節怎麼說
[00:18:55.380 --> 00:18:58.380]  窺探那地的人中年的兒子約斯亞和
[00:18:58.380 --> 00:19:01.380]  耶夫麗的兒子迦勒
[00:19:01.380 --> 00:19:04.380]  撕裂衣服對以色列前會重視
[00:19:04.380 --> 00:19:11.380]  我們所走過所窺探之地是極美之地
[00:19:11.380 --> 00:19:12.380]  第八節
[00:19:12.380 --> 00:19:17.380]  耶和華若喜愛我們就必領我們
[00:19:17.380 --> 00:19:21.380]  贈日那地把那流乃耳蜜之地賜給我們
[00:19:21.380 --> 00:19:24.380]  但你們不可背叛耶和華
[00:19:24.380 --> 00:19:27.380]  也不要怕那地的百姓
[00:19:27.380 --> 00:19:31.380]  因為他們是我們的植物
[00:19:31.380 --> 00:19:32.380]  第九節
[00:19:32.380 --> 00:19:35.380]  保護他們的已經離開他們
[00:19:35.380 --> 00:19:38.380]  耶和華卻與我們同在
[00:19:38.380 --> 00:19:41.380]  神一同在就不用怕
[00:19:41.380 --> 00:19:48.380]  當前會重正要拿石頭打死他們的時候
[00:19:48.380 --> 00:19:51.380]  耶和華的榮光在回眸當中
[00:19:51.380 --> 00:19:55.380]  向以色列眾人顯現
[00:19:55.380 --> 00:19:58.380]  我們看到有聖身的人
[00:19:58.380 --> 00:20:04.380]  也會遇到困難
[00:20:04.380 --> 00:20:09.380]  我們所看到迦勒、摩西和
[00:20:09.380 --> 00:20:16.380]  阿蘭他們要面對超過六十萬的回眾
[00:20:16.380 --> 00:20:22.380]  要打死他們這兩個唱反調的人
[00:20:22.380 --> 00:20:23.380]  弟兄姊妹
[00:20:23.380 --> 00:20:25.380]  有沒有想過
[00:20:25.380 --> 00:20:28.380]  面對死亡和威脅的時候
[00:20:28.380 --> 00:20:30.380]  那麼多人反對你
[00:20:30.380 --> 00:20:35.380]  你會不會再堅持自己的立場呢
[00:20:35.380 --> 00:20:38.380]  識時務者為政結
