
[00:00:00.000 --> 00:00:03.000]  阿哈把以利亞一切所做的
[00:06:04.000 --> 00:06:09.000]  如何能夠避免侍奉無力呢
[00:06:09.000 --> 00:06:13.000]  這個當中都一定有些智慧
[00:06:13.000 --> 00:06:17.000]  今天我想用烈王記上十九章一至十八節
[00:06:17.000 --> 00:06:19.000]  引用以利亞的一個故事
[00:06:19.000 --> 00:06:23.000]  去和大家有三個信仰的反思
[00:06:23.000 --> 00:06:25.000]  去了解一下
[00:06:25.000 --> 00:06:29.000]  侍奉者為什麼會陷入一個侍奉的低谷呢
[00:06:29.000 --> 00:06:35.000]  以及一個侍奉者如何可以從這個低谷裡爬起來
[00:06:35.000 --> 00:06:38.000]  重新去侍奉德力呢
[00:06:38.000 --> 00:06:40.000]  我們開始的時候有個祈禱
[00:06:40.000 --> 00:06:43.000]  創天造地的主
[00:06:43.000 --> 00:06:45.000]  我們願意俯伏在祢的面前
[00:06:45.000 --> 00:06:48.000]  求祢與我們每一個親近
[00:06:48.000 --> 00:06:49.000]  用祢的話語
[00:06:49.000 --> 00:06:51.000]  挑冠我們每一個的心靈
[00:06:51.000 --> 00:06:54.000]  好叫我們能夠遵行祢的旨意
[00:06:54.000 --> 00:06:58.000]  做一個行為和恩典相稱的基督跟隨者
[00:06:58.000 --> 00:07:02.000]  我們祈禱是奉主耶穌基督的聖名祈求
[00:07:02.000 --> 00:07:03.000]  阿們
[00:07:03.000 --> 00:07:05.000]  在進入經文之前
[00:07:05.000 --> 00:07:08.000]  先和大家講一下經文的背景
[00:07:08.000 --> 00:07:12.000]  雖然以利亞的故事都不陌生
[00:07:12.000 --> 00:07:17.000]  但是我們都了解一下經文的前後背景
[00:07:17.000 --> 00:07:20.000]  在當大魏王朝分裂的時候
[00:07:20.000 --> 00:07:26.000]  整個北角以色列陷入了一個偶像當道的年代
[00:07:26.000 --> 00:07:29.000]  整個北角的以色列
[00:07:29.000 --> 00:07:32.000]  由國王阿哈皇后耶洗別
[00:07:32.000 --> 00:07:38.000]  以至整個以色列民都敬拜巴力和亞瑟拉這個偶像
[00:07:38.000 --> 00:07:43.000]  他們認為這些偶像能夠讓以色列風調雨順
[00:07:43.000 --> 00:07:46.000]  生產眾多
[00:07:46.000 --> 00:07:49.000]  以至他們不再去敬拜耶和華
[00:07:49.000 --> 00:07:52.000]  他們離開了耶和華
[00:07:52.000 --> 00:07:56.000]  先知以利亞就是這樣去領受一個異象
[00:07:56.000 --> 00:08:00.000]  他說我指著所侍奉的永生耶和華
[00:08:00.000 --> 00:08:02.000]  以色列的神起勢
[00:08:02.000 --> 00:08:06.000]  他說這幾年如果我不祈禱
[00:08:06.000 --> 00:08:10.000]  必不降露水也不下雨
[00:08:10.000 --> 00:08:12.000]  簡單地說
[00:08:12.000 --> 00:08:15.000]  我奉神的名話給大家聽
[00:08:15.000 --> 00:08:18.000]  只要我不祈禱
[00:08:18.000 --> 00:08:20.000]  天就不會下雨
[00:08:20.000 --> 00:08:23.000]  以利亞先知代表了耶和華
[00:08:23.000 --> 00:08:25.000]  向整個北角的以色列
[00:08:25.000 --> 00:08:28.000]  發出一個警告和審判的訊息
[00:08:28.000 --> 00:08:33.000]  究竟哪一個才是宇宙的真神
[00:08:33.000 --> 00:08:38.000]  究竟哪一個才是最值得以色列的百姓去敬拜
[00:08:38.000 --> 00:08:40.000]  是耶和華
[00:08:40.000 --> 00:08:45.000]  還是你們所信的巴力或者亞瑟拉
[00:08:45.000 --> 00:08:47.000]  於是由那時候開始
[00:08:47.000 --> 00:08:49.000]  天真的不下雨了
[00:08:49.000 --> 00:08:54.000]  整個大地落在一個旱災和饑荒之中
[00:08:54.000 --> 00:08:56.000]  沒有水
[00:08:56.000 --> 00:08:57.000]  自然就不會有耕種
[00:08:57.000 --> 00:08:59.000]  不會有收成
[00:08:59.000 --> 00:09:03.000]  於是以色列王阿哈就派人四處去找以利亞
[00:09:03.000 --> 00:09:05.000]  希望找到他
[00:09:05.000 --> 00:09:07.000]  尋求一個解決方法
[00:09:07.000 --> 00:09:08.000]  軟硬兼施也好
[00:09:08.000 --> 00:09:09.000]  怎樣也好
[00:09:09.000 --> 00:09:10.000]  要逼他祈禱
[00:09:10.000 --> 00:09:12.000]  那天就下雨了
[00:09:12.000 --> 00:09:15.000]  可惜一直都找不到
[00:09:15.000 --> 00:09:17.000]  三年後
[00:09:17.000 --> 00:09:20.000]  以利亞再領受神的意象
[00:09:20.000 --> 00:09:22.000]  要去見阿哈
[00:09:22.000 --> 00:09:25.000]  以利亞和阿哈說
[00:09:25.000 --> 00:09:28.000]  你叫四百五十個巴力先知
[00:09:28.000 --> 00:09:30.000]  和四百個亞瑟拉的先知
[00:09:30.000 --> 00:09:33.000]  一起去上加密山
[00:09:33.000 --> 00:09:36.000]  到時看看哪一個才是真神
[00:09:36.000 --> 00:09:40.000]  以利亞選擇加密山是有原因的
[00:09:40.000 --> 00:09:45.000]  因為加密山是巴力的聖山
[00:09:45.000 --> 00:09:47.000]  以利亞給巴力先知
[00:09:47.000 --> 00:09:51.000]  可以佔盡天時地利人和
[00:09:51.000 --> 00:09:55.000]  亦都讓這些先知無法退堂
[00:09:55.000 --> 00:09:58.000]  當八百五十個巴力和亞瑟拉的先知
[00:09:58.000 --> 00:10:00.000]  到達加密山的時候
[00:10:00.000 --> 00:10:03.000]  以利亞就和這些以色列的百姓說
[00:10:03.000 --> 00:10:07.000]  他們心慈意義要到何時
[00:10:07.000 --> 00:10:09.000]  如果耶和華是神的話
[00:10:09.000 --> 00:10:12.000]  就當順從耶和華
[00:10:12.000 --> 00:10:14.000]  如果是巴力的話
[00:10:14.000 --> 00:10:17.000]  就順從巴力
[00:10:17.000 --> 00:10:21.000]  以利亞和八百五十個先知比試
[00:10:21.000 --> 00:10:22.000]  比試甚麼呢?
[00:10:22.000 --> 00:10:27.000]  比試哪一個能夠降火在祭壇上的祭神那裡
[00:10:27.000 --> 00:10:31.000]  哪一個就是真神
[00:10:31.000 --> 00:10:35.000]  因為巴力是一個雷神
[00:10:35.000 --> 00:10:38.000]  一個雷神能夠降火
[00:10:38.000 --> 00:10:40.000]  這是他的強項
[00:10:40.000 --> 00:10:42.000]  給他這個優勢
[00:10:42.000 --> 00:10:45.000]  於是巴力和亞瑟拉的先知
[00:10:45.000 --> 00:10:47.000]  由早上到晚上
[00:10:47.000 --> 00:10:49.000]  不斷地祈求
[00:10:49.000 --> 00:10:52.000]  祈求他們的神能夠降火
[00:10:52.000 --> 00:10:55.000]  到祭壇那裡
[00:10:55.000 --> 00:10:57.000]  但是都可惜
[00:10:57.000 --> 00:11:00.000]  這件事沒有發生
[00:11:00.000 --> 00:11:03.000]  於是以利亞嘲笑他們
[00:11:03.000 --> 00:11:06.000]  你們侍奉的巴力是不是在睡覺?
[00:11:06.000 --> 00:11:08.000]  打瞌睡嗎?
[00:11:08.000 --> 00:11:12.000]  於是以利亞就向耶和華祈禱
[00:11:12.000 --> 00:11:14.000]  耶和華真的降火
[00:11:14.000 --> 00:11:20.000]  將祭壇上的祭神全燃燒盡
[00:11:20.000 --> 00:11:21.000]  就是這樣
[00:11:21.000 --> 00:11:22.000]  當時以利亞的百姓
[00:11:22.000 --> 00:11:25.000]  看到火降下來的時候
[00:11:25.000 --> 00:11:26.000]  他們就說
[00:11:26.000 --> 00:11:28.000]  耶和華是神
[00:11:28.000 --> 00:11:30.000]  耶和華是神
[00:11:30.000 --> 00:11:35.000]  以利亞就將八百五十個假先知全部殺了
[00:11:35.000 --> 00:11:38.000]  之後耶和華信守諾言
[00:11:38.000 --> 00:11:40.000]  當以利亞再禱告的時候
[00:11:40.000 --> 00:11:43.000]  天就下雨了
[00:11:43.000 --> 00:11:45.000]  在這一刻
[00:11:45.000 --> 00:11:48.000]  耶和華和巴力的先知的比試
[00:11:48.000 --> 00:11:50.000]  正式結束
[00:11:50.000 --> 00:11:52.000]  耶和華大勝
[00:11:52.000 --> 00:11:54.000]  以色列民回歸
[00:11:54.000 --> 00:11:57.000]  重新再敬拜耶和華
[00:11:57.000 --> 00:11:59.000]  以利亞在加密山
[00:11:59.000 --> 00:12:02.000]  經驗到耶和華與他同在
[00:12:02.000 --> 00:12:04.000]  此時此刻
[00:12:04.000 --> 00:12:06.000]  可以這樣說
[00:12:06.000 --> 00:12:10.000]  以利亞達到屬靈生命的最高峰
[00:12:10.000 --> 00:12:11.000]  是不是?
[00:12:11.000 --> 00:12:12.000]  你想想
[00:12:12.000 --> 00:12:15.000]  一個對八百五十個
[00:12:15.000 --> 00:12:18.000]  大勝
[00:12:18.000 --> 00:12:20.000]  他祈禱
[00:12:20.000 --> 00:12:22.000]  耶和華降火
[00:12:22.000 --> 00:12:23.000]  他祈禱
[00:12:23.000 --> 00:12:25.000]  耶和華降雨
[00:12:25.000 --> 00:12:27.000]  很可惜
[00:12:27.000 --> 00:12:28.000]  當皇后耶洗別
[00:12:28.000 --> 00:12:31.000]  向以利亞發出追殺令之後
[00:12:31.000 --> 00:12:34.000]  以利亞就開始逃命
[00:12:34.000 --> 00:12:36.000]  亡命天涯
[00:12:36.000 --> 00:12:41.000]  由加密山一直走到荷列山
[00:12:41.000 --> 00:12:44.000]  荷列山即是西乃山
[00:12:44.000 --> 00:12:47.000]  是耶和華的聖山
[00:12:47.000 --> 00:12:49.000]  不過以色列
[00:12:49.000 --> 00:12:51.000]  不過以利亞走了一天
[00:12:51.000 --> 00:12:55.000]  走了一天就已經要求死了
[00:12:55.000 --> 00:12:56.000]  以利亞和一個
[00:12:56.000 --> 00:13:00.000]  打敗八百五十個假先知的屬靈高峰
[00:13:00.000 --> 00:13:02.000]  一下子
[00:13:02.000 --> 00:13:05.000]  絕對要求死的屬靈低谷
[00:13:05.000 --> 00:13:09.000]  即是我剛才所說的burn out
[00:13:09.000 --> 00:13:10.000]  是不是?
[00:13:10.000 --> 00:13:13.000]  究竟以利亞為何會burn out呢?
[00:13:13.000 --> 00:13:17.000]  以及他如何處理自己burn out的情況呢?
[00:13:17.000 --> 00:13:19.000]  今天說到的經文
[00:13:19.000 --> 00:13:21.000]  就是由以利亞求死
[00:13:21.000 --> 00:13:25.000]  到與耶和華相遇的一段對話
[00:13:25.000 --> 00:13:28.000]  作為我們一個信仰的反思
[00:13:28.000 --> 00:13:31.000]  第一個信仰的反思就是
[00:13:31.000 --> 00:13:34.000]  侍奉不要跟其他人比較
[00:13:34.000 --> 00:13:39.000]  也不要以效果作為衡量侍奉的標準
[00:13:39.000 --> 00:13:43.000]  在以利亞大勝巴力先知之後
[00:13:43.000 --> 00:13:46.000]  以利亞為何會陷入一個屬靈低谷呢?
[00:13:46.000 --> 00:13:49.000]  是不是因為耶洗別要追殺他呢?
[00:13:49.000 --> 00:13:52.000]  一般人都認為是
[00:13:52.000 --> 00:13:55.000]  以利亞當時很擔心自己的安危
[00:13:55.000 --> 00:13:56.000]  如果有看聖經
[00:13:56.000 --> 00:13:57.000]  剛才我讀過了
[00:13:57.000 --> 00:13:59.000]  十九章三節說
[00:13:59.000 --> 00:14:04.000]  以利亞害怕就起來逃命
[00:14:04.000 --> 00:14:08.000]  說到以利亞害怕耶洗別的追殺
[00:14:08.000 --> 00:14:11.000]  所以他就要逃跑
[00:14:11.000 --> 00:14:14.000]  不過我剛才視察大家
[00:14:14.000 --> 00:14:19.000]  大家都是拿著手提電話去看聖經
[00:14:19.000 --> 00:14:24.000]  如果你拿著我們教會提供的和合本修正版的話
[00:14:24.000 --> 00:14:28.000]  你會見到在第五百頁的左下角
[00:14:28.000 --> 00:14:30.000]  有一行細字
[00:14:30.000 --> 00:14:32.000]  上面寫著
[00:14:32.000 --> 00:14:37.000]  害怕是根據一些古卷和七十事譯本
[00:14:37.000 --> 00:14:41.000]  原文是漢見
[00:14:41.000 --> 00:14:46.000]  所以以利亞逃跑的另一個可能
[00:14:46.000 --> 00:14:49.000]  不是因為他害怕
[00:14:49.000 --> 00:14:53.000]  而是他看到一些東西
[00:14:53.000 --> 00:14:57.000]  其實說以利亞害怕這個理由很牽強
[00:14:57.000 --> 00:15:01.000]  因為他之前已經躲藏了三年
[00:15:01.000 --> 00:15:04.000]  整個以色列人都找不到他
[00:15:04.000 --> 00:15:07.000]  如果不是他主動去見阿克
[00:15:07.000 --> 00:15:09.000]  阿克根本找不到以利亞
[00:15:09.000 --> 00:15:14.000]  所以如果以利亞要再刻意隱藏自己的話
[00:15:14.000 --> 00:15:17.000]  就算耶洗別有追殺令
[00:15:17.000 --> 00:15:21.000]  同樣都找不到以利亞
[00:15:21.000 --> 00:15:24.000]  而且作為一個先知
[00:15:24.000 --> 00:15:28.000]  他經歷過耶華保護他
[00:15:28.000 --> 00:15:30.000]  他經歷過加密山的經歷
[00:15:30.000 --> 00:15:33.000]  他明白到耶華的大能
[00:15:33.000 --> 00:15:36.000]  如果耶華要定義保護以利亞
[00:15:36.000 --> 00:15:41.000]  耶洗別的追殺令根本對他沒有作用
[00:15:41.000 --> 00:15:47.000]  所以如果以利亞因為害怕而沒命而逃跑這個理由
[00:15:47.000 --> 00:15:51.000]  其實都很牽強
[00:15:51.000 --> 00:15:54.000]  那甚麼令到以利亞陷入這個屬靈低谷呢?
[00:15:54.000 --> 00:15:58.000]  是因為以利亞看到一些東西
[00:15:58.000 --> 00:16:00.000]  正確地說
[00:16:00.000 --> 00:16:03.000]  不是以利亞的眼睛看到甚麼
[00:16:03.000 --> 00:16:08.000]  而是以利亞的屬靈視野令他有一種感覺
[00:16:08.000 --> 00:16:11.000]  一種屬靈看到的東西
[00:16:11.000 --> 00:16:15.000]  令他作出一個求死的反應
[00:16:15.000 --> 00:16:18.000]  在羅騰樹下求死的時候
[00:16:18.000 --> 00:16:20.000]  耶華說了一句話
[00:16:20.000 --> 00:16:25.000]  「耶華,現在夠了,求你取我性命吧
[00:16:25.000 --> 00:16:30.000]  因為我不比我的祖先好」
[00:16:30.000 --> 00:16:35.000]  以利亞認為自己不及他的祖先好
[00:16:35.000 --> 00:16:39.000]  以利亞所指的祖先究竟是誰?
[00:16:39.000 --> 00:16:43.000]  以利亞究竟與哪一個祖先比較?
[00:16:43.000 --> 00:16:46.000]  比較甚麼?
[00:16:46.000 --> 00:16:50.000]  「我不比我的祖先好」
[00:16:50.000 --> 00:16:52.000]  哪一個祖先?
[00:16:52.000 --> 00:16:56.000]  祖先與他所做的事作一個比較後
[00:16:56.000 --> 00:16:58.000]  他覺得自己不及他
[00:16:58.000 --> 00:17:00.000]  如果真的要比較的話
[00:17:00.000 --> 00:17:03.000]  就要有相類似的背景和經歷
[00:17:03.000 --> 00:17:05.000]  這樣才可以比較得到
[00:17:05.000 --> 00:17:07.000]  如果是這樣
[00:17:07.000 --> 00:17:12.000]  相信耶亞是與摩西作一個比較
[00:17:13.000 --> 00:17:15.000]  因為大家同樣以耶華的名字
[00:17:15.000 --> 00:17:19.000]  向一群外邦群體施展神蹟旗幟
[00:17:19.000 --> 00:17:24.000]  摩西以十災向埃及的法老展示
[00:17:24.000 --> 00:17:27.000]  耶華說就是以色列的神
[00:17:27.000 --> 00:17:32.000]  以利亞以旱災、降火、降雨
[00:17:32.000 --> 00:17:36.000]  向巴黎和亞瑟拉的先知展示
[00:17:36.000 --> 00:17:38.000]  耶華說是真神
[00:17:38.000 --> 00:17:41.000]  另一個相類似的背景也是
[00:17:41.000 --> 00:17:45.000]  摩西與以利亞同樣要帶領整個以色列民族
[00:17:45.000 --> 00:17:48.000]  歸回耶華華
[00:17:48.000 --> 00:17:51.000]  摩西帶領整個以色列離開埃及
[00:17:51.000 --> 00:17:55.000]  做一群跟隨耶華華的子民
[00:17:55.000 --> 00:17:59.000]  以利亞帶領整個北角的以色列民
[00:17:59.000 --> 00:18:01.000]  離開偶像崇拜
[00:18:01.000 --> 00:18:05.000]  做一群敬虔的耶華華子民
[00:18:05.000 --> 00:18:08.000]  可以這樣說
[00:18:08.000 --> 00:18:12.000]  以利亞求死是假的
[00:18:12.000 --> 00:18:16.000]  求死只是一種情緒發洩的表現
[00:18:16.000 --> 00:18:19.000]  事實上他想向耶華抱怨才對
[00:18:19.000 --> 00:18:21.000]  他埋怨耶華華
[00:18:21.000 --> 00:18:23.000]  埋怨耶華華的大能
[00:18:23.000 --> 00:18:25.000]  為何不能像昔日一樣
[00:18:25.000 --> 00:18:30.000]  用大能的手將整個民族都回轉呢
[00:18:30.000 --> 00:18:32.000]  而且不單回轉
[00:18:32.000 --> 00:18:35.000]  還要復興
[00:18:35.000 --> 00:18:37.000]  以利亞心底想說
[00:18:37.000 --> 00:18:39.000]  昔日耶華華協助摩西
[00:18:39.000 --> 00:18:42.000]  以十災去對付法老
[00:18:42.000 --> 00:18:44.000]  法老最後屈服
[00:18:44.000 --> 00:18:48.000]  整個以色列民就跟從摩西離開埃及
[00:18:48.000 --> 00:18:52.000]  現在耶華華同樣以旱災
[00:18:52.000 --> 00:18:56.000]  天火降雨的神蹟來展示他的大能
[00:18:56.000 --> 00:18:59.000]  雖然以色列民是回轉
[00:18:59.000 --> 00:19:04.000]  但是阿蝦和耶洗別仍然無動於衷
[00:19:04.000 --> 00:19:10.000]  而且無視耶華華對他們的審判依然固惡
[00:19:10.000 --> 00:19:14.000]  還派人追殺自己
[00:19:14.000 --> 00:19:16.000]  以利亞認為
[00:19:16.000 --> 00:19:19.000]  同樣是以神的名帶領的以色列民
[00:19:19.000 --> 00:19:23.000]  為何摩西能夠有超乎想像的結果
[00:19:23.000 --> 00:19:27.000]  神的大能能夠令法老恐懼
[00:19:27.000 --> 00:19:29.000]  令百姓馴服
[00:19:29.000 --> 00:19:33.000]  而我以利亞就沒有呢
[00:19:33.000 --> 00:19:38.000]  這可能就是以利亞認為自己不及祖先的緣故
[00:19:38.000 --> 00:19:44.000]  也是他在屬靈低谷裡要尋死的第一個理由
[00:19:44.000 --> 00:19:48.000]  以利亞認為神與摩西同工可以有的效果
[00:19:48.000 --> 00:19:51.000]  現在神與自己同工
[00:19:51.000 --> 00:19:55.000]  應該都應該有相同的效果
[00:19:55.000 --> 00:19:59.000]  可惜以利亞所見到的並不是一樣
[00:19:59.000 --> 00:20:01.000]  以利亞一旦跟摩西比較
[00:20:01.000 --> 00:20:04.000]  就跌入了這個試探裡
[00:20:04.000 --> 00:20:06.000]  或者用另一個說法去說
[00:20:06.000 --> 00:20:08.000]  以利亞燒出的其中一個原因
[00:20:08.000 --> 00:20:10.000]  就是他想見到的效果
[00:20:10.000 --> 00:20:12.000]  他見不到
[00:20:12.000 --> 00:20:14.000]  沒有出現
[00:20:14.000 --> 00:20:16.000]  他想見到的東西沒有出現
[00:20:16.000 --> 00:20:18.000]  當他見不到整個北角以色列
[00:20:18.000 --> 00:20:22.000]  包括阿哈、耶洗別都願意回轉的時候
[00:20:22.000 --> 00:20:25.000]  當他見不到全民復興的情況
[00:20:25.000 --> 00:20:28.000]  他就跟摩西做一個比較
[00:20:28.000 --> 00:20:31.000]  也因為他跟人做一個比較
[00:20:31.000 --> 00:20:34.000]  以效果作為侍奉的核心
[00:20:34.000 --> 00:20:37.000]  他就對神有一個抱怨
[00:20:37.000 --> 00:20:39.000]  對人有抱怨
[00:20:39.000 --> 00:20:42.000]  以致他由一個屬靈的高峰
[00:20:42.000 --> 00:20:45.000]  跌落一個屬靈的低谷
[00:20:45.000 --> 00:20:49.000]  尊教的弟兄姊妹
[00:20:49.000 --> 00:20:54.000]  每個教會都倡議全民皆定
[00:20:55.000 --> 00:20:59.000]  每個教會都很希望每一個信徒都能夠侍奉主
[00:20:59.000 --> 00:21:04.000]  不過請千萬不要跟其他人比較
[00:21:04.000 --> 00:21:07.000]  也不要用效果
[00:21:07.000 --> 00:21:10.000]  侍奉的效果作為你侍奉的成績
[00:21:10.000 --> 00:21:13.000]  是否好與不好的一個標準
[00:21:13.000 --> 00:21:16.000]  侍奉者所追求的
[00:21:16.000 --> 00:21:19.000]  應該是多元而合一的侍奉觀
[00:21:19.000 --> 00:21:21.000]  侍奉者應該關注的是
[00:21:21.000 --> 00:21:23.000]  怎樣與神同工
[00:21:23.000 --> 00:21:26.000]  或者我們與神的關係
[00:21:26.000 --> 00:21:29.000]  而不是與人做一個比較
[00:21:29.000 --> 00:21:31.000]  不是他做得多好
[00:21:31.000 --> 00:21:33.000]  我做得多差
[00:21:33.000 --> 00:21:34.000]  不是他做得多多
[00:21:34.000 --> 00:21:36.000]  我做得多少
[00:21:36.000 --> 00:21:38.000]  不是他有這樣的果效
