
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹 主佬們平安
[00:03:02.000 --> 00:03:02.800]  看這麼多電影
[00:03:02.800 --> 00:03:03.600]  看這麼多電視劇
[00:03:03.600 --> 00:03:05.000]  我真的四十多年
[00:03:05.000 --> 00:03:06.400]  我只看過一套戲
[00:03:06.400 --> 00:03:08.200]  女主角是沒有名字的
[00:03:08.200 --> 00:03:09.800]  然後其他全部
[00:03:09.800 --> 00:03:11.800]  基本上一定有名字的
[00:03:11.800 --> 00:03:14.200]  因為很難去處理的
[00:03:14.200 --> 00:03:17.000]  如果一個角色完全沒有名字
[00:03:17.000 --> 00:03:22.200]  聖經裡面有沒有故事是沒有名字的
[00:03:22.200 --> 00:03:24.200]  有的
[00:03:24.200 --> 00:03:25.400]  例如哪個呢
[00:03:25.400 --> 00:03:27.200]  年輕的財主
[00:03:27.200 --> 00:03:28.000]  記不記得
[00:03:28.000 --> 00:03:30.000]  跑去耶穌前面跪下的那個
[00:03:30.000 --> 00:03:31.400]  他就沒有名字
[00:03:31.400 --> 00:03:34.000]  拉薩路和財主
[00:03:34.000 --> 00:03:38.200]  拉薩路在財主家門口黑吃的故事
[00:03:38.200 --> 00:03:40.000]  財主是沒有名字的
[00:03:40.000 --> 00:03:42.800]  格拉森那個被鬼附的人
[00:03:42.800 --> 00:03:45.200]  我們很怕說這些唐道的原因
[00:03:45.200 --> 00:03:47.600]  就是每次說就是格拉森被鬼附的人
[00:03:47.600 --> 00:03:50.000]  被鬼附的人都很繞口
[00:03:50.000 --> 00:03:52.000]  為什麼這些角色沒有名字
[00:03:52.000 --> 00:03:54.400]  他沒有名字的原因
[00:03:54.400 --> 00:03:58.000]  很可能就是他的角色
[00:03:58.000 --> 00:04:00.000]  已經是最具代表性的
[00:04:00.000 --> 00:04:01.000]  舉一個例子
[00:04:01.000 --> 00:04:03.400]  例如我去學校的家長日
[00:04:03.400 --> 00:04:06.000]  老師要見家長
[00:04:06.000 --> 00:04:07.000]  他叫我做什麼呢
[00:04:07.000 --> 00:04:08.600]  就叫天林爸爸
[00:04:08.600 --> 00:04:11.400]  你發覺你生了個兒子之後
[00:04:11.400 --> 00:04:12.600]  你沒有了自己的身份
[00:04:12.600 --> 00:04:16.600]  老師他不care你叫什麼名字的
[00:04:16.600 --> 00:04:18.600]  他不會叫我做吳全道
[00:04:18.600 --> 00:04:20.400]  他就是天林爸爸
[00:04:20.400 --> 00:04:23.000]  而那一刻他都只不過是期望
[00:04:23.000 --> 00:04:25.800]  我用天林爸爸的身份去回應他
[00:04:25.800 --> 00:04:28.400]  他不會希望我跟他說唐道
[00:04:28.400 --> 00:04:29.400]  或者說福音
[00:04:29.400 --> 00:04:32.000]  他就是想跟我說我兒子的成績
[00:04:32.000 --> 00:04:36.200]  那個角色你的身份就是最重要的
[00:04:36.200 --> 00:04:37.200]  所以說
[00:04:37.200 --> 00:04:39.600]  財主和拉薩路的故事
[00:04:39.600 --> 00:04:41.800]  財主叫做Simon 還是Peter
[00:04:41.800 --> 00:04:43.800]  到底叫做Patrick 還是Andrew
[00:04:43.800 --> 00:04:45.800]  是對故事沒有影響
[00:04:45.800 --> 00:04:47.000]  對故事沒有影響
[00:04:47.000 --> 00:04:50.800]  財主兩個字已經是他最重要的身份
[00:04:50.800 --> 00:04:51.600]  是不是
[00:04:51.600 --> 00:04:55.600]  如果我說你要找一個適合的身份去形容你自己
[00:04:55.600 --> 00:04:58.200]  例如有人剛認識
[00:04:58.200 --> 00:04:59.400]  要介紹一下
[00:04:59.400 --> 00:05:00.600]  認識一下
[00:05:00.600 --> 00:05:02.600]  你會用什麼去介紹自己呢
[00:05:02.600 --> 00:05:05.000]  你給自己一個身份
[00:05:05.000 --> 00:05:06.000]  你會叫自己做
[00:05:06.000 --> 00:05:07.600]  我是一個爸爸
[00:05:07.600 --> 00:05:08.600]  或者一個媽媽
[00:05:08.600 --> 00:05:10.000]  或者我是別人的兒子
[00:05:10.000 --> 00:05:11.400]  我是一位老師
[00:05:11.400 --> 00:05:13.200]  我是一個健身教練
[00:05:13.200 --> 00:05:14.600]  我是一個音樂人
[00:05:14.600 --> 00:05:16.800]  例如形容我做雷偉基
[00:05:16.800 --> 00:05:18.200]  感受張學友
[00:05:18.200 --> 00:05:22.000]  這樣你就大概知道他的特性是什麼
[00:05:22.000 --> 00:05:22.600]  是不是
[00:05:22.600 --> 00:05:25.000]  你會說他是音樂人
[00:05:25.000 --> 00:05:26.400]  他唱歌好聽
[00:05:26.400 --> 00:05:27.600]  或者有些人是
[00:05:27.600 --> 00:05:29.000]  他是一個巴士迷
[00:05:29.000 --> 00:05:31.600]  他是一個攝影發燒友
[00:05:31.600 --> 00:05:33.200]  他是一個貓奴
[00:05:33.200 --> 00:05:35.000]  他最喜歡養貓
[00:05:35.000 --> 00:05:39.600]  這些東西就可以足以用一個很短的片語
[00:05:39.600 --> 00:05:41.800]  去形容那個人的特性
[00:05:41.800 --> 00:05:43.000]  好 聖經說
[00:05:43.000 --> 00:05:45.000]  那個人是財主
[00:05:45.000 --> 00:05:46.400]  那是什麼
[00:05:46.400 --> 00:05:50.800]  對他來說有錢就是他最重要的一個特質
[00:05:50.800 --> 00:05:53.200]  如果別人介紹你
[00:05:53.200 --> 00:05:55.600]  例如用雷偉基來說
[00:05:55.600 --> 00:05:57.400]  雷偉基啊 財主啊
[00:05:57.400 --> 00:05:58.600]  這樣就慘了
[00:05:58.600 --> 00:06:01.200]  他可以說窮得只剩下錢
[00:06:01.200 --> 00:06:02.600]  沒有其他特質
[00:06:02.600 --> 00:06:03.400]  就是有錢
[00:06:03.400 --> 00:06:04.200]  這個人這樣
[00:06:04.200 --> 00:06:06.200]  你要明白聖經裡面
[00:06:06.200 --> 00:06:09.600]  這些這樣的象徵性的形容
[00:06:09.600 --> 00:06:12.200]  所以你日後看回財主的比喻的時候
[00:06:12.200 --> 00:06:14.400]  不是你有錢難上天堂
[00:06:14.400 --> 00:06:16.600]  而是你生命裡面只有錢的話
[00:06:16.600 --> 00:06:17.800]  你就難上天堂了
[00:06:17.800 --> 00:06:21.800]  這些東西最後希望長氣一點
[00:06:21.800 --> 00:06:24.000]  教大家怎樣去看聖經
[00:06:24.000 --> 00:06:26.000]  所以我們去判斷
[00:06:26.000 --> 00:06:28.200]  用這些方法
[00:06:28.200 --> 00:06:30.400]  你會發覺這個女人
[00:06:30.400 --> 00:06:33.000]  雖然耶穌對她是很正面的說法
[00:06:33.000 --> 00:06:35.600]  但是在這個敘事裡面
[00:06:35.600 --> 00:06:38.400]  她不是最重要的
[00:06:38.400 --> 00:06:42.000]  她用女人這兩個字已經足以形容她了
[00:06:42.000 --> 00:06:44.000]  我不是小看姐妹
[00:06:44.000 --> 00:06:46.000]  不然等一下被人告我歧視
[00:06:46.000 --> 00:06:47.800]  這個故事反過來
[00:06:47.800 --> 00:06:49.000]  男人發生的話
[00:06:49.000 --> 00:06:52.400]  可能就男人這樣已經解決了
[00:06:52.400 --> 00:06:54.000]  所以說這個女人
[00:06:54.000 --> 00:06:56.000]  她引起了一場風波
[00:06:56.000 --> 00:06:59.200]  她在言直上面引發了一些事件
[00:06:59.200 --> 00:07:02.000]  但是她並不是最重要
[00:07:02.000 --> 00:07:04.000]  我們不是說一看這個聖經
[00:07:04.000 --> 00:07:06.400]  然後就學習一下那個女人
[00:07:06.400 --> 00:07:09.200]  相反在這個段落
[00:07:09.200 --> 00:07:10.600]  就是這個故事裡面
[00:07:10.600 --> 00:07:13.400]  最不值得學習的那個
[00:07:13.400 --> 00:07:16.000]  有名有姓的就是西門
[00:07:16.000 --> 00:07:18.800]  我們發覺她才是最重要的角色
[00:07:18.800 --> 00:07:20.400]  我們在這個敘事裡面
[00:07:20.400 --> 00:07:22.400]  我們要留意的就是西門
[00:07:22.400 --> 00:07:24.400]  其實其他福音書都是
[00:07:24.400 --> 00:07:27.000]  你看看重點都不是那個女人
[00:07:27.000 --> 00:07:28.400]  重點是那些門徒
[00:07:28.400 --> 00:07:31.600]  那些門徒不是關心那些窮人
[00:07:31.600 --> 00:07:34.600]  他關心那個香膏可以賣多少錢
[00:07:34.600 --> 00:07:36.400]  約翰福音更加不給面子
[00:07:36.400 --> 00:07:40.000]  講明就是猶大去問的這句話
[00:07:40.000 --> 00:07:41.200]  因為他是個賊
[00:07:41.200 --> 00:07:46.000]  你懂得看這些說法
[00:07:46.000 --> 00:07:48.000]  我們看回經文
[00:07:48.000 --> 00:07:50.600]  第36節開始說
[00:07:50.600 --> 00:07:53.000]  法利塞人請耶穌吃飯
[00:07:53.000 --> 00:07:55.200]  耶穌就到法利塞人家裡坐直
[00:07:55.200 --> 00:07:57.600]  那城裡有一個女人是個罪人
[00:07:57.600 --> 00:08:00.400]  知道耶穌在法利塞人家裡坐直
[00:08:00.400 --> 00:08:02.800]  就拿著聖滿香膏的玉瓶
[00:08:02.800 --> 00:08:04.000]  站在耶穌背後
[00:08:04.000 --> 00:08:05.600]  挨著他的腳哭
[00:08:05.600 --> 00:08:07.600]  眼淚滴濕了耶穌的腳
[00:08:07.600 --> 00:08:09.800]  就用自己的頭髮擦乾
[00:08:09.800 --> 00:08:12.200]  又用嘴巴連連親他的腳
[00:08:12.200 --> 00:08:14.200]  把香膏抹上
[00:08:14.200 --> 00:08:19.000]  當時的筵席是容許一些乞丐
[00:08:19.000 --> 00:08:22.800]  去到裡面不請自來地乞討一些食物
[00:08:22.800 --> 00:08:25.000]  不是像我們現在這樣
[00:08:25.000 --> 00:08:27.600]  擺酒門口有幾個人叫你簽名
[00:08:27.600 --> 00:08:29.200]  又對你坐在哪裡
[00:08:29.200 --> 00:08:32.800]  是容許一些乞丐去到裡面
[00:08:32.800 --> 00:08:33.800]  去討食物
[00:08:33.800 --> 00:08:36.000]  那個女人這樣不請自來
[00:08:36.000 --> 00:08:41.400]  其實就是說她自己是困在乞丐裡面
[00:08:41.400 --> 00:08:43.400]  她是一種相當謙卑
[00:08:43.400 --> 00:08:45.000]  她視自己為乞丐
[00:08:45.000 --> 00:08:47.000]  去到筵席裡面
[00:08:47.000 --> 00:08:49.000]  而她是一個出名的罪人
[00:08:49.000 --> 00:08:52.200]  當時一個女性還要出名
[00:08:52.200 --> 00:08:55.000]  多數的情況可能就是她犯了姦淫
[00:08:55.000 --> 00:08:57.000]  有可能她是一個妓女
[00:08:57.000 --> 00:08:58.600]  不過在原文裡面
[00:08:58.600 --> 00:09:00.600]  這個字其實是一個過去式
[00:09:00.600 --> 00:09:03.800]  就是說有可能她是過去犯過姦淫
[00:09:03.800 --> 00:09:06.400]  或者她是過去的一個妓女
[00:09:06.400 --> 00:09:08.400]  但已經是停止了
[00:09:08.400 --> 00:09:10.400]  這個女人去到耶穌面前
[00:09:10.400 --> 00:09:12.200]  做了一連串的行為
[00:09:12.200 --> 00:09:15.600]  那些行為代表著她那種內心的懊悔
[00:09:15.600 --> 00:09:18.000]  她對自己罪的後悔
[00:09:18.000 --> 00:09:19.800]  39節就這樣說
[00:09:19.800 --> 00:09:22.800]  「請耶穌的法利錯人看見者是心裡說
[00:09:22.800 --> 00:09:26.200]  『這人若是先知,一定知道我他的是誰』
[00:09:26.200 --> 00:09:29.400]  是個怎樣的女人?她是個罪人?」
[00:09:29.400 --> 00:09:32.400]  這段是心裡想
[00:09:32.400 --> 00:09:34.400]  即是內心獨白
[00:09:34.400 --> 00:09:36.400]  又奇怪
[00:09:36.400 --> 00:09:37.600]  我心裡面在想
[00:09:37.600 --> 00:09:40.600]  為什麼作者會知道呢
[00:09:40.600 --> 00:09:43.200]  所謂無所不知的作者
[00:09:43.200 --> 00:09:44.800]  作者是知道所有事情的
[00:09:44.800 --> 00:09:46.400]  因為他寫了一個故事
[00:09:46.400 --> 00:09:48.600]  但他寫下去這個內心獨白
[00:09:48.600 --> 00:09:50.600]  其實真的不知道為什麼他知道
[00:09:50.600 --> 00:09:53.800]  可能是後來他們問回耶穌
[00:09:53.800 --> 00:09:55.200]  因為耶穌一定知道
[00:09:55.200 --> 00:09:59.000]  但是不要被這些東西阻礙我們理解經文
[00:09:59.000 --> 00:10:00.800]  聖經這樣寫就是了
[00:10:00.800 --> 00:10:02.200]  你當作已經知道
[00:10:02.200 --> 00:10:05.200]  這個內心獨白其實反映兩件事
[00:10:05.200 --> 00:10:07.000]  第一就是
[00:10:07.000 --> 00:10:09.000]  他對耶穌的身份
[00:10:09.000 --> 00:10:10.600]  先知的身份質疑
[00:10:10.600 --> 00:10:13.000]  他的邏輯是怎樣呢
[00:10:13.000 --> 00:10:15.200]  如果耶穌是先知
[00:10:15.200 --> 00:10:18.000]  他沒有理由不知道這個女人是罪人
[00:10:18.000 --> 00:10:22.400]  如果他知道這個女人是罪人
[00:10:22.400 --> 00:10:24.400]  那就沒有理由被他摸
[00:10:24.400 --> 00:10:28.600]  傳統上他們都覺得罪人是不潔的
[00:10:28.600 --> 00:10:31.200]  是不應該接觸的
[00:10:31.200 --> 00:10:37.200]  姑勿論那個女人的動作是多表示自己的懊悔
[00:10:37.200 --> 00:10:39.000]  你是罪人就罪人吧
[00:10:39.000 --> 00:10:41.000]  法利賽人就是這樣
[00:10:41.000 --> 00:10:44.000]  你不應該和罪人有接觸的
[00:10:44.000 --> 00:10:45.400]  要保持距離的
[00:10:45.400 --> 00:10:47.600]  所以就用這個邏輯
[00:10:47.600 --> 00:10:49.000]  耶穌被那個女人接觸
[00:10:49.000 --> 00:10:50.400]  他就不是先知了
[00:10:50.400 --> 00:10:52.800]  他的邏輯就是這樣
[00:10:52.800 --> 00:10:57.400]  另外第二點就是反映他對那個女人的傾向態度
[00:10:57.400 --> 00:10:59.200]  剛才也說過
[00:10:59.200 --> 00:11:02.200]  他過去是色尼亞可能是以前犯罪的
[00:11:02.200 --> 00:11:05.800]  但是如果當場被人抓到他犯姦淫
[00:11:05.800 --> 00:11:06.800]  可能被扔死了
[00:11:06.800 --> 00:11:07.800]  找石頭
[00:11:07.800 --> 00:11:10.800]  他可能是一個過去犯罪的人
[00:11:10.800 --> 00:11:12.200]  過去是一個妓女
[00:11:12.200 --> 00:11:13.200]  但是重量了
[00:11:13.200 --> 00:11:15.200]  不過在西門的眼中
[00:11:15.200 --> 00:11:17.200]  罪人就是罪人
[00:11:17.200 --> 00:11:19.200]  犯法就是犯法
[00:11:19.200 --> 00:11:22.200]  總之就不值得原諒
[00:11:22.200 --> 00:11:23.600]  總之這個就是罪人
[00:11:23.600 --> 00:11:25.200]  不應該出現在這裡
[00:11:25.200 --> 00:11:31.200]  他對這個女人所做的懊悔的態度和行為
[00:11:31.200 --> 00:11:33.000]  是完全視而不見的
[00:11:33.000 --> 00:11:35.000]  罪人就是罪人
[00:11:35.000 --> 00:11:37.000]  西門這樣想而已
[00:11:37.000 --> 00:11:39.000]  他沒有說出口
[00:11:39.000 --> 00:11:41.000]  他沒有說出口其實也算給面子
[00:11:41.000 --> 00:11:43.000]  我不攤出來說
[00:11:43.000 --> 00:11:46.000]  不過我就發覺耶穌很壞
[00:11:46.000 --> 00:11:47.000]  經常都是這樣
[00:11:47.000 --> 00:11:50.000]  你每次喜歡隱藏隱瞞的事情
[00:11:50.000 --> 00:11:52.000]  耶穌就撩出來說
[00:11:52.000 --> 00:11:54.000]  他就沒有放過西門
[00:11:54.000 --> 00:11:56.000]  他就跟她說西門我有話對你說
[00:11:56.000 --> 00:11:58.000]  一聽到這些
[00:11:58.000 --> 00:12:01.000]  我們做老公的一聽就害怕了
[00:12:01.000 --> 00:12:02.000]  一跟你說
[00:12:02.000 --> 00:12:04.000]  雷偉基有話跟你說
[00:12:04.000 --> 00:12:06.000]  就出事了
[00:12:06.000 --> 00:12:08.000]  如果老婆這樣跟你說就大件事了
[00:12:08.000 --> 00:12:12.000]  總之他這樣說不放話
[00:12:12.000 --> 00:12:14.000]  他就是要西門
[00:12:14.000 --> 00:12:15.000]  就是那個法理罪人
[00:12:15.000 --> 00:12:18.000]  接下來我有話要教你
[00:12:18.000 --> 00:12:20.000]  要說你
[00:12:20.000 --> 00:12:21.000]  41節
[00:12:21.000 --> 00:12:25.000]  耶穌說有兩個人欠了某一個債主的錢
[00:12:25.000 --> 00:12:27.000]  一個欠五百個銀幣
[00:12:27.000 --> 00:12:29.000]  一個欠五十個銀幣
[00:12:29.000 --> 00:12:30.000]  因為他們無力償還
[00:12:30.000 --> 00:12:34.000]  債主就開恩赦免了他們兩個人的債
[00:12:34.000 --> 00:12:37.000]  那麼這兩個人哪一個更愛他呢
[00:12:37.000 --> 00:12:38.000]  西門回答
[00:12:38.000 --> 00:12:41.000]  我想是那多得赦免的人
[00:12:41.000 --> 00:12:43.000]  耶穌對他說你判斷得不錯
[00:12:43.000 --> 00:12:48.000]  當時一個人一天的工資大概就是一個銀幣
[00:12:48.000 --> 00:12:51.000]  那麼想想五十個銀幣就差不多兩個月工資
[00:12:51.000 --> 00:12:53.000]  一個多兩個月工資
[00:12:53.000 --> 00:12:58.000]  五百個就已經欠了人家一年零四個月的工資
[00:12:58.000 --> 00:13:02.000]  就是一年零四個月不吃不用才還得到
[00:13:02.000 --> 00:13:04.000]  當然相差很遠
[00:13:04.000 --> 00:13:09.000]  但問題是其實兩者都是無力償還的
[00:13:09.000 --> 00:13:11.000]  他都是沒有錢還的
[00:13:11.000 --> 00:13:15.000]  於是債主就開恩赦免了他們
[00:13:15.000 --> 00:13:19.000]  那麼耶穌問哪一個更加愛債主呢
[00:13:19.000 --> 00:13:26.000]  要留意一件事就是希臘文其實是沒有一個字去感激這個字
[00:13:26.000 --> 00:13:28.000]  他們就是用愛來代替了
[00:13:28.000 --> 00:13:32.000]  愛就包含了感激的意思在裏面
[00:13:32.000 --> 00:13:34.000]  所以他這裏說哪一個愛多些呢
[00:13:34.000 --> 00:13:37.000]  其實就是哪一個感激債主多些
[00:13:37.000 --> 00:13:40.000]  西門就回答多得赦免的人
[00:13:40.000 --> 00:13:43.000]  44到50節
[00:13:43.000 --> 00:13:47.000]  於是他轉過來向著那女人
[00:13:47.000 --> 00:13:49.000]  就是看著那女人但是跟西門說
[00:13:49.000 --> 00:13:51.000]  你看見這女人嗎
[00:13:51.000 --> 00:13:54.000]  我進了你的家你沒有給我水洗腳
[00:13:54.000 --> 00:13:57.000]  但這女人用眼淚濕了我的腳
[00:13:57.000 --> 00:13:59.000]  又用頭髮擦乾
[00:13:59.000 --> 00:14:00.000]  你沒有親我
[00:14:00.000 --> 00:14:04.000]  但這女人從我進來就不住你親我的腳
[00:14:04.000 --> 00:14:06.000]  你沒有用油膏抹我的頭
[00:14:06.000 --> 00:14:09.000]  但這女人用香膏抹我的腳
[00:14:09.000 --> 00:14:10.000]  所以我告訴你
[00:14:10.000 --> 00:14:13.000]  他許多的罪都赦免了
[00:14:13.000 --> 00:14:14.000]  因為他愛的多
[00:14:14.000 --> 00:14:17.000]  而那少得赦免的愛的就少
[00:14:17.000 --> 00:14:19.000]  於是耶穌對那女人說
[00:14:19.000 --> 00:14:21.000]  你的罪都赦免了
[00:14:21.000 --> 00:14:24.000]  同直的人心裏說這是甚麼
[00:14:24.000 --> 00:14:26.000]  竟赦免人的罪呢
[00:14:26.000 --> 00:14:28.000]  耶穌對那女人說
[00:14:28.000 --> 00:14:29.000]  你的信救了你
[00:14:29.000 --> 00:14:31.000]  平安地回去吧
[00:14:31.000 --> 00:14:34.000]  耶穌將一連串三個動作
[00:14:34.000 --> 00:14:36.000]  那個女人的三個動作
[00:14:36.000 --> 00:14:40.000]  去到和西門的接待態度去比較
[00:14:40.000 --> 00:14:43.000]  第一個通常當時的人
[00:14:43.000 --> 00:14:46.000]  他們是會預備一缸水在門口給人洗腳的
[00:14:46.000 --> 00:14:48.000]  因為不像我們這樣
[00:14:48.000 --> 00:14:50.000]  有磚頭有石屎的路
[00:14:50.000 --> 00:14:52.000]  走那些泥路是沙塵滾滾
[00:14:52.000 --> 00:14:54.000]  所以門口一定有水缸
[00:14:54.000 --> 00:14:56.000]  水便走的神蹟裏面
[00:14:56.000 --> 00:14:58.000]  為甚麼有水缸呢
[00:14:58.000 --> 00:15:01.000]  水缸的水可能是不令我們洗腳的
[00:15:01.000 --> 00:15:04.000]  沒有預備這樣算不算犯法呢
[00:15:04.000 --> 00:15:06.000]  也不是的
[00:15:06.000 --> 00:15:07.000]  沒有甚麼大錯的
[00:15:07.000 --> 00:15:08.000]  只是沒有準備
[00:15:08.000 --> 00:15:10.000]  就好像你家裏請人來
[00:15:10.000 --> 00:15:12.000]  你沒有預備拖鞋
[00:15:12.000 --> 00:15:14.000]  也不至於是很過分
[00:15:14.000 --> 00:15:16.000]  但是招待不周
[00:15:16.000 --> 00:15:20.000]  但是親嘴是當時一種基本的問候方式
[00:15:20.000 --> 00:15:25.000]  就好像我們見到一些貴賓
[00:15:25.000 --> 00:15:28.000]  你跟他握手甚至擁抱
[00:15:28.000 --> 00:15:30.000]  這些差不多
[00:15:30.000 --> 00:15:33.000]  耶穌受邀請去別人家裏吃飯
[00:15:33.000 --> 00:15:35.000]  按道理就是賓客
[00:15:35.000 --> 00:15:37.000]  無論如何都是客人
[00:15:37.000 --> 00:15:39.000]  如果你請客人來你家
[00:15:39.000 --> 00:15:41.000]  人家一進門口
[00:15:41.000 --> 00:15:43.000]  你就坐在沙發裏
[00:15:43.000 --> 00:15:45.000]  繼續用電腦按電視
[00:15:45.000 --> 00:15:47.000]  就這樣看著他
[00:15:47.000 --> 00:15:49.000]  這樣很沒禮貌
[00:15:49.000 --> 00:15:51.000]  是不是應該起身應一應
[00:15:51.000 --> 00:15:53.000]  接待
[00:15:53.000 --> 00:15:55.000]  其實西門的這個動作
[00:15:55.000 --> 00:15:57.000]  是相當之沒禮貌
[00:15:57.000 --> 00:15:59.000]  對耶穌不是很客氣
[00:15:59.000 --> 00:16:01.000]  用油膏的客人
[00:16:01.000 --> 00:16:04.000]  對客人表示尊重
[00:16:04.000 --> 00:16:06.000]  一般是用橄欖油
[00:16:06.000 --> 00:16:10.000]  橄欖油我們現在覺得很珍貴
[00:16:10.000 --> 00:16:13.000]  用橄欖油好像貴一點
[00:16:13.000 --> 00:16:15.000]  但是當時是很普通
[00:16:15.000 --> 00:16:17.000]  很普遍的一件事
[00:16:17.000 --> 00:16:21.000]  反而西門沒有做之餘
[00:16:21.000 --> 00:16:25.000]  女人還用很貴的香膏去膏耶穌
[00:16:25.000 --> 00:16:27.000]  三個比較
[00:16:27.000 --> 00:16:31.000]  你看得出西門其實不是很尊重耶穌
[00:16:31.000 --> 00:16:34.000]  你不要想請他吃飯就很尊重
[00:16:34.000 --> 00:16:36.000]  你看聖經第六章開始
[00:16:36.000 --> 00:16:38.000]  其實文士和法利塞人
[00:16:38.000 --> 00:16:41.000]  已經是非常之不滿耶穌
[00:16:41.000 --> 00:16:43.000]  他們在窺探耶穌
[00:16:43.000 --> 00:16:45.000]  希望找到耶穌的錯處
[00:16:45.000 --> 00:16:47.000]  去對付他
[00:16:47.000 --> 00:16:51.000]  所以這個飯局其實未必是懷著善意
[00:16:51.000 --> 00:16:54.000]  可能普通的招呼
