
[00:00:00.000 --> 00:00:02.000]  在開始講道之先
[00:03:22.000 --> 00:03:24.000]  修信人發生了什麼事
[00:03:24.000 --> 00:03:26.000]  令到作者
[00:03:26.000 --> 00:03:28.000]  對他們發出這麼嚴厲的警告呢
[00:03:28.000 --> 00:03:30.000]  首先
[00:03:30.000 --> 00:03:32.000]  我們會從希伯來書
[00:03:32.000 --> 00:03:34.000]  一個文學的題材
[00:03:34.000 --> 00:03:36.000]  來理解作者對讀者
[00:03:36.000 --> 00:03:38.000]  訓誡的意義
[00:03:38.000 --> 00:03:40.000]  作者
[00:03:40.000 --> 00:03:42.000]  稱希伯來書
[00:03:42.000 --> 00:03:44.000]  這個題材叫做
[00:03:44.000 --> 00:03:46.000]  Semonic Epistle
[00:03:46.000 --> 00:03:48.000]  即是講章書信
[00:03:48.000 --> 00:03:50.000]  因為在書信的開始
[00:03:50.000 --> 00:03:52.000]  是沒有問候語的
[00:03:52.000 --> 00:03:54.000]  但在書信結束的部分
[00:03:54.000 --> 00:03:56.000]  又很明顯
[00:03:56.000 --> 00:03:58.000]  講出了作者
[00:03:58.000 --> 00:04:00.000]  他是為一個特定的受眾
[00:04:00.000 --> 00:04:02.000]  和他們的處境而寫的
[00:04:02.000 --> 00:04:04.000]  Semonic Epistle
[00:04:04.000 --> 00:04:06.000]  講章書信
[00:04:06.000 --> 00:04:08.000]  顧名思義
[00:04:08.000 --> 00:04:10.000]  就是這篇是一篇講章
[00:04:10.000 --> 00:04:12.000]  以書信的形式
[00:04:12.000 --> 00:04:14.000]  傳遞到受信人那裡
[00:04:14.000 --> 00:04:16.000]  一般都認為
[00:04:16.000 --> 00:04:18.000]  作者是一個猶太的基督徒
[00:04:18.000 --> 00:04:20.000]  是針對當時他們的同胞
[00:04:20.000 --> 00:04:22.000]  猶太基督徒的處境
[00:04:22.000 --> 00:04:24.000]  和他們發出
[00:04:24.000 --> 00:04:26.000]  猶太傳統的先知式的警告
[00:04:26.000 --> 00:04:28.000]  他們要留心
[00:04:28.000 --> 00:04:30.000]  你們要警醒
[00:04:30.000 --> 00:04:32.000]  你們要好好
[00:04:32.000 --> 00:04:34.000]  預備自己
[00:04:34.000 --> 00:04:36.000]  參與這場競爭
[00:04:36.000 --> 00:04:38.000]  信心的競賽
[00:04:38.000 --> 00:04:40.000]  所以你們就
[00:04:40.000 --> 00:04:42.000]  當放下各樣的
[00:04:42.000 --> 00:04:44.000]  重擔
[00:04:44.000 --> 00:04:46.000]  脫去容易纏累我們的罪
[00:04:46.000 --> 00:04:48.000]  要全心忍耐
[00:04:48.000 --> 00:04:50.000]  斌馬擺在
[00:04:50.000 --> 00:04:52.000]  我們前頭的路程
[00:04:52.000 --> 00:04:54.000]  是一群
[00:04:54.000 --> 00:04:56.000]  歸信耶穌基督的
[00:04:56.000 --> 00:04:58.000]  猶太基督徒
[00:04:58.000 --> 00:05:00.000]  他們正面對因為信仰而來的
[00:05:00.000 --> 00:05:02.000]  逼迫
[00:05:02.000 --> 00:05:04.000]  他們當中有很多因為信耶穌
[00:05:04.000 --> 00:05:06.000]  而被抓去坐監
[00:05:06.000 --> 00:05:08.000]  被虐待
[00:05:08.000 --> 00:05:10.000]  並且被公然羞辱他們
[00:05:10.000 --> 00:05:12.000]  剝奪了他們個人的
[00:05:12.000 --> 00:05:14.000]  財產和尊嚴
[00:05:14.000 --> 00:05:16.000]  並且在現實裏面
[00:05:16.000 --> 00:05:18.000]  逼迫似乎越來越嚴重
[00:05:18.000 --> 00:05:20.000]  他們正處於
[00:05:20.000 --> 00:05:22.000]  一個信心的危機
[00:05:22.000 --> 00:05:24.000]  他們有些人
[00:05:24.000 --> 00:05:26.000]  其實信心已經是後退了
[00:05:26.000 --> 00:05:28.000]  他們脫離耶穌
[00:05:28.000 --> 00:05:30.000]  基督的信仰
[00:05:30.000 --> 00:05:32.000]  重返猶太教的信仰
[00:05:32.000 --> 00:05:34.000]  所以作者在這裏
[00:05:34.000 --> 00:05:36.000]  向他們大聲疾呼
[00:05:36.000 --> 00:05:38.000]  他說你們要全心忍耐
[00:05:38.000 --> 00:05:40.000]  賓馬擺在你們
[00:05:40.000 --> 00:05:42.000]  前頭的路程
[00:05:42.000 --> 00:05:44.000]  要仰望我們信心
[00:05:44.000 --> 00:05:46.000]  創始成中的耶穌
[00:05:46.000 --> 00:05:48.000]  他因馬擺在
[00:05:48.000 --> 00:05:50.000]  我們前面的喜樂
[00:05:50.000 --> 00:05:52.000]  就輕看羞辱
[00:05:52.000 --> 00:05:54.000]  忍受了十字架的苦難
[00:05:54.000 --> 00:05:56.000]  便坐在神
[00:05:56.000 --> 00:05:58.000]  寶座的右邊
[00:05:58.000 --> 00:06:00.000]  他們的目光
[00:06:00.000 --> 00:06:02.000]  開始轉來這一位
[00:06:02.000 --> 00:06:04.000]  為我們信心
[00:06:04.000 --> 00:06:06.000]  創始成中的耶穌
[00:06:06.000 --> 00:06:08.000]  這就是
[00:06:08.000 --> 00:06:10.000]  他們的罪
[00:06:10.000 --> 00:06:12.000]  他們的目光被現實的苦難
[00:06:12.000 --> 00:06:14.000]  困住了
[00:06:14.000 --> 00:06:16.000]  目光焦點開始模糊
[00:06:16.000 --> 00:06:18.000]  他們失去了生命的焦點
[00:06:18.000 --> 00:06:20.000]  信靠主的
[00:06:20.000 --> 00:06:22.000]  信心被現實的
[00:06:22.000 --> 00:06:24.000]  苦難纏繞著
[00:06:24.000 --> 00:06:26.000]  事實上
[00:06:26.000 --> 00:06:28.000]  他們在信仰的道路上
[00:06:28.000 --> 00:06:30.000]  真的付出了很大的代價
[00:06:30.000 --> 00:06:32.000]  因為信耶穌
[00:06:32.000 --> 00:06:34.000]  他們離鄉別井
[00:06:34.000 --> 00:06:36.000]  要到外邦人的地方居住
[00:06:36.000 --> 00:06:38.000]  無論羅馬人
[00:06:38.000 --> 00:06:40.000]  無論希臘人
[00:06:40.000 --> 00:06:42.000]  對猶太人來說
[00:06:42.000 --> 00:06:44.000]  他們的生活都是很荒淫污穢
[00:06:44.000 --> 00:06:46.000]  醉酒淫亂
[00:06:46.000 --> 00:06:48.000]  在污穢的城市
[00:06:48.000 --> 00:06:50.000]  生活
[00:06:50.000 --> 00:06:52.000]  要和這些污穢的人一起
[00:06:52.000 --> 00:06:54.000]  每天都要和他們一起
[00:06:54.000 --> 00:06:56.000]  對於在潔淨律法之下
[00:06:56.000 --> 00:06:58.000]  成長的猶太人來說
[00:06:58.000 --> 00:07:00.000]  真是一個很大的受苦
[00:07:00.000 --> 00:07:02.000]  不單止是這樣
[00:07:02.000 --> 00:07:04.000]  他們更加被
[00:07:04.000 --> 00:07:06.000]  猶太人的同胞
[00:07:06.000 --> 00:07:07.000]  來推
[00:07:07.000 --> 00:07:10.000]  甚至當他們已經死了
[00:07:10.000 --> 00:07:12.000]  和他們完全脫離
[00:07:12.000 --> 00:07:14.000]  關係
[00:07:14.000 --> 00:07:16.000]  其實已經有很多的基督徒
[00:07:16.000 --> 00:07:18.000]  因為信耶穌
[00:07:18.000 --> 00:07:20.000]  被羞辱
[00:07:20.000 --> 00:07:22.000]  財產被充公
[00:07:22.000 --> 00:07:24.000]  已經被抓去坐牢
[00:07:24.000 --> 00:07:26.000]  還會有什麼迫害
[00:07:26.000 --> 00:07:28.000]  要臨到他們當中呢
[00:07:28.000 --> 00:07:30.000]  當生命都受到威脅
[00:07:30.000 --> 00:07:32.000]  他們就有很多考慮
[00:07:32.000 --> 00:07:34.000]  不如回到
[00:07:34.000 --> 00:07:36.000]  猶太教的保護那裡
[00:07:36.000 --> 00:07:38.000]  因為信猶太教
[00:07:38.000 --> 00:07:40.000]  在羅馬時期
[00:07:40.000 --> 00:07:42.000]  是合法的
[00:07:42.000 --> 00:07:44.000]  他們當中不少人
[00:07:44.000 --> 00:07:46.000]  很懷念昔日
[00:07:46.000 --> 00:07:48.000]  信猶太教那種日子
[00:07:48.000 --> 00:07:50.000]  是多麼的安穩
[00:07:50.000 --> 00:07:52.000]  多麼的安全 多麼的平安 多麼的豐足
[00:07:52.000 --> 00:07:54.000]  這些就是當時
[00:07:54.000 --> 00:07:56.000]  這些猶太基督徒的處境
[00:07:56.000 --> 00:07:58.000]  作者就是
[00:07:58.000 --> 00:08:00.000]  向這些生活在苦難的基督徒
[00:08:00.000 --> 00:08:02.000]  大聲疾呼
[00:08:02.000 --> 00:08:04.000]  他說你們要仰望耶穌
[00:08:04.000 --> 00:08:06.000]  要細心去思想
[00:08:06.000 --> 00:08:08.000]  耶穌基督
[00:08:08.000 --> 00:08:10.000]  如何忍受罪人的
[00:08:10.000 --> 00:08:12.000]  頂撞
[00:08:12.000 --> 00:08:14.000]  免得疲倦灰心
[00:08:14.000 --> 00:08:16.000]  因為他們的信心
[00:08:16.000 --> 00:08:18.000]  正在懸崖的邊緣
[00:08:18.000 --> 00:08:20.000]  一個不小心就失足
[00:08:20.000 --> 00:08:22.000]  跌落懸崖
[00:08:22.000 --> 00:08:24.000]  失去了真正的生命
[00:08:24.000 --> 00:08:26.000]  The good old days
[00:08:26.000 --> 00:08:28.000]  昔日美好
[00:08:28.000 --> 00:08:30.000]  何時回來呢
[00:08:30.000 --> 00:08:32.000]  昔日美好的日子
[00:08:32.000 --> 00:08:34.000]  何時才回來呢
[00:08:34.000 --> 00:08:36.000]  在不能受控的
[00:08:36.000 --> 00:08:38.000]  苦難和危險的時間
[00:08:38.000 --> 00:08:40.000]  The good old days
[00:08:40.000 --> 00:08:42.000]  就成為看不見的試探
[00:08:42.000 --> 00:08:44.000]  當安全
[00:08:44.000 --> 00:08:46.000]  穩妥
[00:08:46.000 --> 00:08:48.000]  和諧 平安
[00:08:48.000 --> 00:08:50.000]  已經離我們好像
[00:08:50.000 --> 00:08:52.000]  越來越遠
[00:08:52.000 --> 00:08:54.000]  但是那份平靜安穩的生活
[00:08:54.000 --> 00:08:56.000]  好像遙遙無期
[00:08:56.000 --> 00:08:58.000]  我們開始會問很多的問題
[00:08:58.000 --> 00:09:00.000]  為什麼
[00:09:00.000 --> 00:09:02.000]  為什麼搞成這樣
[00:09:02.000 --> 00:09:04.000]  搞什麼
[00:09:04.000 --> 00:09:06.000]  這樣也行
[00:09:06.000 --> 00:09:08.000]  有沒有搞錯
[00:09:08.000 --> 00:09:10.000]  這些都是我們香港人
[00:09:10.000 --> 00:09:12.000]  在過去一年經常發生
[00:09:12.000 --> 00:09:14.000]  發出的問題
[00:09:14.000 --> 00:09:16.000]  這些問題的背後
[00:09:16.000 --> 00:09:18.000]  我們在問一個我們可能不敢公開問
[00:09:18.000 --> 00:09:20.000]  沒有問出口的問題
[00:09:20.000 --> 00:09:22.000]  神啊
[00:09:22.000 --> 00:09:24.000]  你在哪裡
[00:09:24.000 --> 00:09:26.000]  神啊 為什麼你不參與我們的生活
[00:09:26.000 --> 00:09:28.000]  為什麼你不出手
[00:09:28.000 --> 00:09:30.000]  你為什麼
[00:09:30.000 --> 00:09:32.000]  讓這些傷害
[00:09:32.000 --> 00:09:34.000]  和災難
[00:09:34.000 --> 00:09:36.000]  淋到香港和世界呢
[00:09:36.000 --> 00:09:38.000]  對昔日美好生活
[00:09:38.000 --> 00:09:40.000]  那種懷念
[00:09:40.000 --> 00:09:42.000]  成為這班驕途在信仰
[00:09:42.000 --> 00:09:44.000]  跑道上的崇拜
[00:09:44.000 --> 00:09:46.000]  對昔日安穩
[00:09:46.000 --> 00:09:48.000]  和富足生活
[00:09:48.000 --> 00:09:50.000]  他們的前類
[00:09:50.000 --> 00:09:52.000]  牽連著信靠耶穌的信心
[00:09:52.000 --> 00:09:54.000]  在各樣的逼迫和
[00:09:54.000 --> 00:09:56.000]  看不到明天會不會比今天好一點
[00:09:56.000 --> 00:09:58.000]  有轉機的現實
[00:09:58.000 --> 00:10:00.000]  看不到
[00:10:00.000 --> 00:10:02.000]  所以他們信心的視覺
[00:10:02.000 --> 00:10:04.000]  開始模糊
[00:10:04.000 --> 00:10:06.000]  開始失落當初信主的熱誠
[00:10:06.000 --> 00:10:08.000]  和勇氣
[00:10:08.000 --> 00:10:10.000]  弟兄姊妹
[00:10:10.000 --> 00:10:12.000]  現實是模糊不清
[00:10:12.000 --> 00:10:14.000]  我們仍然要生活在
[00:10:14.000 --> 00:10:16.000]  今天不知道明天
[00:10:16.000 --> 00:10:18.000]  的情況下
[00:10:18.000 --> 00:10:20.000]  我們需要
[00:10:20.000 --> 00:10:22.000]  接受在現實生活裏面
[00:10:22.000 --> 00:10:24.000]  有些事我們看不通
[00:10:24.000 --> 00:10:26.000]  看不透
[00:10:26.000 --> 00:10:28.000]  控制不到
[00:10:28.000 --> 00:10:30.000]  我們更加要承認要接受
[00:10:30.000 --> 00:10:32.000]  前路 前面的路
[00:10:32.000 --> 00:10:34.000]  是難走的 不容易的
[00:10:34.000 --> 00:10:36.000]  所以我們更加要
[00:10:36.000 --> 00:10:38.000]  調教我們的目光
[00:10:38.000 --> 00:10:40.000]  仰望為我們信心
[00:10:40.000 --> 00:10:42.000]  創始成中的耶穌
[00:10:42.000 --> 00:10:44.000]  無論日子
[00:10:44.000 --> 00:10:46.000]  信仰的路
[00:10:46.000 --> 00:10:48.000]  是崎嶇不平也好
[00:10:48.000 --> 00:10:50.000]  唯有定睛仰望
[00:10:50.000 --> 00:10:52.000]  耶穌基督
[00:10:52.000 --> 00:10:54.000]  才是唯一使我們得著力量
[00:10:54.000 --> 00:10:56.000]  能夠兼顧我們的信心
[00:10:56.000 --> 00:10:58.000]  操練的人
[00:10:58.000 --> 00:11:00.000]  我們的忍耐
[00:11:00.000 --> 00:11:02.000]  在信主的路上 是一個不歸的路
[00:11:02.000 --> 00:11:04.000]  在這條不歸的路上
[00:11:04.000 --> 00:11:06.000]  我們這樣才能夠
[00:11:06.000 --> 00:11:08.000]  繼續前行有力
[00:11:08.000 --> 00:11:10.000]  我們要走的路
[00:11:10.000 --> 00:11:12.000]  主耶穌已經走過
[00:11:12.000 --> 00:11:14.000]  他因擺在前面的喜樂
[00:11:14.000 --> 00:11:16.000]  興旱羞辱
[00:11:16.000 --> 00:11:18.000]  忍受了十字架的苦難
[00:11:18.000 --> 00:11:20.000]  如今已坐在神寶座的右邊
[00:11:20.000 --> 00:11:22.000]  這一班猶太的基督徒
[00:11:22.000 --> 00:11:24.000]  正處於水深火熱之中
[00:11:24.000 --> 00:11:26.000]  更大的迫害
[00:11:26.000 --> 00:11:28.000]  將會淋到他們
[00:11:28.000 --> 00:11:30.000]  作者就在一個處境裡
[00:11:30.000 --> 00:11:32.000]  向他們發出先知式的警告
[00:11:32.000 --> 00:11:34.000]  你們與罪相爭
[00:11:34.000 --> 00:11:36.000]  還沒有抵擋到流血
[00:11:36.000 --> 00:11:38.000]  而是被人所擁有的
[00:11:38.000 --> 00:11:40.000]  你們與罪相爭
[00:11:40.000 --> 00:11:42.000]  還沒有抵擋到流血的地步
[00:11:42.000 --> 00:11:44.000]  這裡所說的罪
[00:11:44.000 --> 00:11:46.000]  是指一些敵視
[00:11:46.000 --> 00:11:48.000]  耶穌基督信仰的人
[00:11:48.000 --> 00:11:50.000]  敵視基督徒的人
[00:11:50.000 --> 00:11:52.000]  所以
[00:11:52.000 --> 00:11:54.000]  基督徒
[00:11:54.000 --> 00:11:56.000]  我們是信主的
[00:11:56.000 --> 00:11:58.000]  你們要有心理準備
[00:11:58.000 --> 00:12:00.000]  要迎接更大的挑戰
[00:12:00.000 --> 00:12:02.000]  所以我們更加需要
[00:12:02.000 --> 00:12:04.000]  校準我們的焦點
[00:12:04.000 --> 00:12:06.000]  我們就仰望
[00:12:06.000 --> 00:12:08.000]  耶穌基督十字架的救恩
[00:12:08.000 --> 00:12:10.000]  使徒約翰這樣說
[00:12:10.000 --> 00:12:12.000]  人有了神的兒子
[00:12:12.000 --> 00:12:14.000]  就有生命
[00:12:14.000 --> 00:12:16.000]  沒有神的兒子
[00:12:16.000 --> 00:12:18.000]  就沒有生命
[00:12:18.000 --> 00:12:20.000]  失落了耶穌
[00:12:20.000 --> 00:12:22.000]  失去了對耶穌基督的信心
[00:12:22.000 --> 00:12:24.000]  失去了對耶穌基督的信心
[00:12:24.000 --> 00:12:26.000]  我們就沒有了
[00:12:26.000 --> 00:12:28.000]  我們真真正正的生命
[00:12:28.000 --> 00:12:30.000]  在一個黑暗的時刻
[00:12:30.000 --> 00:12:32.000]  你們要更加
[00:12:32.000 --> 00:12:34.000]  謹記你們的身份
[00:12:34.000 --> 00:12:36.000]  因為信耶穌
[00:12:36.000 --> 00:12:38.000]  你們已經成為神的兒女
[00:12:38.000 --> 00:12:40.000]  哪有父親
[00:12:40.000 --> 00:12:42.000]  在危難臨到的時候
[00:12:42.000 --> 00:12:44.000]  會放棄自己的兒女
[00:12:44.000 --> 00:12:46.000]  你們的天父不會放棄你們
[00:12:46.000 --> 00:12:48.000]  因為耶穌
[00:12:48.000 --> 00:12:50.000]  曾經應許
[00:12:50.000 --> 00:12:52.000]  我不撇下你們為孤兒
[00:12:52.000 --> 00:12:54.000]  我必報你們
[00:12:54.000 --> 00:12:56.000]  這類來
[00:12:56.000 --> 00:12:58.000]  在艱難的時間
[00:12:58.000 --> 00:13:00.000]  更加要定睛仰望耶穌
[00:13:00.000 --> 00:13:02.000]  更加要謹記
[00:13:02.000 --> 00:13:04.000]  要從小接受那種智慧的教導
[00:13:04.000 --> 00:13:08.000]  我而你不可輕看主的管教
[00:13:08.000 --> 00:13:10.000]  被他責備的時候
[00:13:10.000 --> 00:13:12.000]  也不可灰心
[00:13:12.000 --> 00:13:14.000]  因為主所愛的
[00:13:14.000 --> 00:13:16.000]  他必管教
[00:13:16.000 --> 00:13:18.000]  又邊打凡所收納的兒子
[00:13:18.000 --> 00:13:20.000]  我們要捉緊
[00:13:20.000 --> 00:13:22.000]  自己是神的兒女
[00:13:22.000 --> 00:13:24.000]  這個寶貴的應許
[00:13:24.000 --> 00:13:26.000]  所以就算我們
[00:13:26.000 --> 00:13:28.000]  置身在一個水深火熱的壁壩裏
[00:13:28.000 --> 00:13:30.000]  我們要從耶穌基督的教導
[00:13:30.000 --> 00:13:32.000]  十字架裏面
[00:13:32.000 --> 00:13:34.000]  我們要從耶穌基督十字架的救恩
[00:13:34.000 --> 00:13:36.000]  來看我們現實的處境
[00:13:36.000 --> 00:13:38.000]  耶穌基督的救贖
[00:13:38.000 --> 00:13:40.000]  令人脫離了罪的捆綁
[00:13:40.000 --> 00:13:42.000]  赦罪的恩典
[00:13:42.000 --> 00:13:44.000]  令罪人因信
[00:13:44.000 --> 00:13:46.000]  成為神的兒女
[00:13:46.000 --> 00:13:48.000]  並且得了新的生命
[00:13:48.000 --> 00:13:50.000]  就是永生
[00:13:50.000 --> 00:13:52.000]  我們是神的兒女
[00:13:52.000 --> 00:13:54.000]  我們就應該知道
[00:13:54.000 --> 00:13:56.000]  父神對我們很寶貴
[00:13:56.000 --> 00:13:58.000]  當我們如珠如寶
[00:13:58.000 --> 00:14:00.000]  聖經這樣說
[00:14:00.000 --> 00:14:02.000]  唯有萬靈的父管教我們
[00:14:02.000 --> 00:14:04.000]  是要我們得益處
[00:14:04.000 --> 00:14:06.000]  使我們在
[00:14:06.000 --> 00:14:08.000]  他的聖潔上有份
[00:14:08.000 --> 00:14:10.000]  對苦難的態度
[00:14:10.000 --> 00:14:12.000]  是完全顛覆
[00:14:12.000 --> 00:14:14.000]  這個世界任何
[00:14:14.000 --> 00:14:16.000]  其他宗教的觀點
[00:14:16.000 --> 00:14:18.000]  普遍來說
[00:14:18.000 --> 00:14:20.000]  世界上其他的宗教
[00:14:20.000 --> 00:14:22.000]  幾乎都是人的受苦
[00:14:22.000 --> 00:14:24.000]  第一
[00:14:24.000 --> 00:14:26.000]  你當然是做了一些得罪了假神的事
[00:14:26.000 --> 00:14:28.000]  第二
[00:14:28.000 --> 00:14:30.000]  就是因為你自己可能
[00:14:30.000 --> 00:14:32.000]  有罪的緣故
[00:14:32.000 --> 00:14:34.000]  但是在這方面
[00:14:34.000 --> 00:14:36.000]  舊約聖經和新約聖經是很一致的
[00:14:36.000 --> 00:14:40.000]  聖經是毫無保留地告訴我們
[00:14:40.000 --> 00:14:42.000]  義人就算是那些
[00:14:42.000 --> 00:14:44.000]  屬神的人
[00:14:44.000 --> 00:14:46.000]  神喜悅的人
[00:14:46.000 --> 00:14:48.000]  在世生活仍然會受苦
[00:14:48.000 --> 00:14:50.000]  這個不是因為
[00:14:50.000 --> 00:14:52.000]  神要懲罰我們
[00:14:52.000 --> 00:14:54.000]  或者對我們發怒
[00:14:54.000 --> 00:14:56.000]  或者我們做了什麼事
[00:14:56.000 --> 00:14:58.000]  神要我們自己
[00:14:58.000 --> 00:15:00.000]  為我們的罪承擔一些罪假
[00:15:00.000 --> 00:15:02.000]  相反
[00:15:02.000 --> 00:15:04.000]  受苦對基督徒來說
[00:15:04.000 --> 00:15:06.000]  是有使之成性的作用
[00:15:06.000 --> 00:15:08.000]  耶穌基督
[00:15:08.000 --> 00:15:10.000]  他來到這個世界
[00:15:10.000 --> 00:15:12.000]  他沒有做過任何錯的事
[00:15:12.000 --> 00:15:14.000]  但是他來到這個
[00:15:14.000 --> 00:15:16.000]  罪惡的世界
[00:15:16.000 --> 00:15:18.000]  他就是為我們的罪受苦
[00:15:18.000 --> 00:15:20.000]  所以我們要記住
[00:15:20.000 --> 00:15:22.000]  犯管教的事
[00:15:22.000 --> 00:15:24.000]  當時不覺得快樂
[00:15:24.000 --> 00:15:26.000]  反覺得受苦
[00:15:26.000 --> 00:15:28.000]  這是很自然的
[00:15:28.000 --> 00:15:30.000]  後來卻為那經面過的人
[00:15:30.000 --> 00:15:32.000]  結出平安的果子
[00:15:32.000 --> 00:15:34.000]  就是而
[00:15:34.000 --> 00:15:36.000]  所以另一方面
[00:15:36.000 --> 00:15:38.000]  我們很留心
