
[00:00:00.000 --> 00:00:02.000]  各位頂主平安
[00:08:19.000 --> 00:08:21.000]  但這群人又不是真的盲目
[00:08:21.000 --> 00:08:23.000]  他看得到路
[00:08:23.000 --> 00:08:24.000]  他明明是抓他的
[00:08:24.000 --> 00:08:26.000]  是不是相信那些人都沒有想到
[00:08:26.000 --> 00:08:27.000]  明明是抓的人
[00:08:27.000 --> 00:08:29.000]  我可以隨時抓到他的
[00:08:29.000 --> 00:08:31.000]  但是為什麼這麼容易的事
[00:08:31.000 --> 00:08:34.000]  是做不到的呢
[00:08:34.000 --> 00:08:37.000]  爾尼沙他向神祈禱
[00:08:37.000 --> 00:08:39.000]  叫祂擊打這國
[00:08:39.000 --> 00:08:43.000]  他們眼目深明
[00:08:43.000 --> 00:08:45.000]  心裡已經很明白
[00:08:45.000 --> 00:08:47.000]  神的做事
[00:08:47.000 --> 00:08:50.000]  就突然當日
[00:08:50.000 --> 00:08:51.000]  在索多瑪那群人
[00:08:51.000 --> 00:08:53.000]  要害羅德一家的時候
[00:08:53.000 --> 00:08:56.000]  那些人摸來摸去
[00:08:56.000 --> 00:08:58.000]  眼目分殊
[00:08:58.000 --> 00:08:59.000]  找不到門口
[00:08:59.000 --> 00:09:01.000]  他想要害羅德一家
[00:09:01.000 --> 00:09:02.000]  但是害不到
[00:09:02.000 --> 00:09:03.000]  為什麼呢
[00:09:03.000 --> 00:09:05.000]  神有祂的辦法
[00:09:05.000 --> 00:09:08.000]  去救贖他的人
[00:09:08.000 --> 00:09:09.000]  所以看到就是
[00:09:09.000 --> 00:09:10.000]  爾尼沙看到這些人這麼混亂的時候
[00:09:10.000 --> 00:09:12.000]  他知道神與他同在
[00:09:12.000 --> 00:09:13.000]  神幫助他
[00:09:13.000 --> 00:09:15.000]  祝願他們去責他
[00:09:15.000 --> 00:09:16.000]  他一點都不怕
[00:09:16.000 --> 00:09:18.000]  但是在這個說話裡
[00:09:18.000 --> 00:09:20.000]  明明找他
[00:09:20.000 --> 00:09:24.000]  為什麼說我帶你去找那個人呢
[00:09:24.000 --> 00:09:26.000]  不是帶他嗎
[00:09:26.000 --> 00:09:28.000]  其實他的意思是說
[00:09:28.000 --> 00:09:30.000]  雖然他的目標
[00:09:30.000 --> 00:09:32.000]  是要找他沒錯
[00:09:32.000 --> 00:09:34.000]  但是他們找他是什麼呢
[00:09:34.000 --> 00:09:36.000]  是要剷除他的
[00:09:36.000 --> 00:09:37.000]  始終目標是什麼呢
[00:09:37.000 --> 00:09:40.000]  就是要去攻打約蘭王
[00:09:40.000 --> 00:09:43.000]  所以始終目標是要
[00:09:43.000 --> 00:09:45.000]  雖然剷除了你
[00:09:45.000 --> 00:09:48.000]  但最後還是要找那個王
[00:09:48.000 --> 00:09:51.000]  所以他帶他去見那個王
[00:09:51.000 --> 00:09:54.000]  所以看到就是
[00:09:54.000 --> 00:09:57.000]  反而他們正面交鋒的時候
[00:09:57.000 --> 00:09:59.000]  爾尼沙是很鎮定的
[00:09:59.000 --> 00:10:02.000]  雖然人家都來去捉他了
[00:10:02.000 --> 00:10:04.000]  但是他知道神會幫他去搞定
[00:10:04.000 --> 00:10:07.000]  他知道神與他同在
[00:10:07.000 --> 00:10:09.000]  所以看到就是
[00:10:09.000 --> 00:10:11.000]  爾尼沙跟神說
[00:10:11.000 --> 00:10:16.000]  「求祢開啟那些人的眼睛
[00:10:16.000 --> 00:10:18.000]  使他們能看見」
[00:10:18.000 --> 00:10:19.000]  他們看見了什麼呢
[00:10:19.000 --> 00:10:23.000]  原來當他們眼睛清晰的時候
[00:10:23.000 --> 00:10:26.000]  發現原來他們被人俘虜了
[00:10:26.000 --> 00:10:30.000]  原來他們在敵人的京城那裡
[00:10:30.000 --> 00:10:32.000]  原來他們去了撒瑪利亞的地方
[00:10:32.000 --> 00:10:34.000]  你看
[00:10:34.000 --> 00:10:36.000]  神就馬上給他回應
[00:10:36.000 --> 00:10:38.000]  他求什麼
[00:10:38.000 --> 00:10:40.000]  神就馬上去幫他
[00:10:40.000 --> 00:10:42.000]  如果這個人不走真理
[00:10:42.000 --> 00:10:44.000]  神不會跟他同行
[00:10:44.000 --> 00:10:46.000]  他不會求的東西
[00:10:46.000 --> 00:10:48.000]  神馬上就幫他
[00:10:48.000 --> 00:10:51.000]  在祈禱裡面是很有信心的
[00:10:51.000 --> 00:10:54.000]  知道神一直與他同行
[00:10:54.000 --> 00:10:58.000]  有時候我們都遇到一些危機
[00:10:58.000 --> 00:11:00.000]  你是怎樣去面對呢
[00:11:00.000 --> 00:11:04.000]  可以看到就是
[00:11:04.000 --> 00:11:05.000]  在祈禱裡面
[00:11:05.000 --> 00:11:07.000]  他一點都不害怕
[00:11:07.000 --> 00:11:09.000]  他對神很有信心
[00:11:09.000 --> 00:11:11.000]  因為他知道神一直與他同在
[00:11:11.000 --> 00:11:14.000]  幫助他如何抵擋困局
[00:11:14.000 --> 00:11:16.000]  第二方面
[00:11:16.000 --> 00:11:20.000]  我們去看看爾尼沙要先知他的人情
[00:11:20.000 --> 00:11:28.000]  當亞蘭人進入撒瑪利亞的時候
[00:11:28.000 --> 00:11:31.000]  約蘭王他多麼開心
[00:11:31.000 --> 00:11:35.000]  因為終於你說要追打我們
[00:11:35.000 --> 00:11:37.000]  爾尼沙被我們俘虜了
[00:11:37.000 --> 00:11:39.000]  他多麼開心
[00:11:39.000 --> 00:11:45.000]  他就好像很客氣的跟爾尼沙說
[00:11:45.000 --> 00:11:47.000]  我可不可以擊殺他們呢
[00:11:47.000 --> 00:11:50.000]  但是爾尼沙阻止了他
[00:11:50.000 --> 00:11:52.000]  他說你不可以擊殺他們
[00:11:52.000 --> 00:11:54.000]  為什麼呢
[00:11:54.000 --> 00:11:56.000]  明明這些人都來了我們當中
[00:11:56.000 --> 00:11:57.000]  被我們俘虜了
[00:11:57.000 --> 00:11:59.000]  為什麼我們不可以殺他們呢
[00:11:59.000 --> 00:12:01.000]  有理由的
[00:12:01.000 --> 00:12:03.000]  爾尼沙覺得
[00:12:03.000 --> 00:12:05.000]  這班人不是你抓來的
[00:12:05.000 --> 00:12:07.000]  是神抓來的
[00:12:07.000 --> 00:12:10.000]  不是你要怎樣做就怎樣做的
[00:12:10.000 --> 00:12:12.000]  所以他反而要求亞蘭王
[00:12:12.000 --> 00:12:15.000]  要用食物去款待他們
[00:12:15.000 --> 00:12:19.000]  然後還讓他們回到自己的國家
[00:12:19.000 --> 00:12:23.000]  原來
[00:12:23.000 --> 00:12:26.000]  在這個
[00:12:26.000 --> 00:12:28.000]  他善待仇敵的裡面
[00:12:28.000 --> 00:12:30.000]  你看到
[00:12:30.000 --> 00:12:32.000]  這個皇帝
[00:12:32.000 --> 00:12:34.000]  很想去殺
[00:12:34.000 --> 00:12:36.000]  但原來他沒有權
[00:12:36.000 --> 00:12:42.000]  所以想起在羅馬書十二章二十節那裡說到
[00:12:42.000 --> 00:12:44.000]  我們對仇敵
[00:12:44.000 --> 00:12:46.000]  如果餓了就給他吃
[00:12:46.000 --> 00:12:48.000]  有渴了就給他渴
[00:12:48.000 --> 00:12:50.000]  因為你怎樣做就是
[00:12:50.000 --> 00:12:53.000]  把炭火堆在他的頭上
[00:12:53.000 --> 00:12:55.000]  神以我們是
[00:12:55.000 --> 00:12:57.000]  以善勝惡
[00:12:57.000 --> 00:13:01.000]  在1997年
[00:13:01.000 --> 00:13:04.000]  4月14日
[00:13:04.000 --> 00:13:07.000]  在台灣一個頭號的
[00:13:07.000 --> 00:13:10.000]  殺人犯
[00:13:10.000 --> 00:13:12.000]  叫陳正興
[00:13:12.000 --> 00:13:14.000]  他本來是
[00:13:14.000 --> 00:13:16.000]  他和兩個犯人
[00:13:16.000 --> 00:13:18.000]  林春生和高天明
[00:13:18.000 --> 00:13:20.000]  他們綁架了藝人
[00:13:20.000 --> 00:13:22.000]  白冰冰的女兒
[00:13:22.000 --> 00:13:24.000]  白曉燕
[00:13:24.000 --> 00:13:26.000]  但是綁架不成功
[00:13:26.000 --> 00:13:28.000]  於是
[00:13:28.000 --> 00:13:31.000]  他就很殘忍的殺了他女兒
[00:13:31.000 --> 00:13:33.000]  繼續
[00:13:33.000 --> 00:13:36.000]  他還要他贖金五百萬美元
[00:13:36.000 --> 00:13:39.000]  這件事過了之後
[00:13:39.000 --> 00:13:41.000]  他就繼續做盡壞事
[00:13:41.000 --> 00:13:46.000]  整個警方就要通緝他們
[00:13:46.000 --> 00:13:48.000]  有一天
[00:13:48.000 --> 00:13:50.000]  11月18日
[00:13:50.000 --> 00:13:52.000]  他就在台北市
[00:13:52.000 --> 00:13:54.000]  就去
[00:13:54.000 --> 00:13:56.000]  劫持了南非
[00:13:56.000 --> 00:13:59.000]  駐台灣大使的武官
[00:13:59.000 --> 00:14:01.000]  卓茂琦
[00:14:01.000 --> 00:14:03.000]  抓了他們一家
[00:14:03.000 --> 00:14:05.000]  劫持他們
[00:14:05.000 --> 00:14:07.000]  這個時候
[00:14:07.000 --> 00:14:10.000]  當然警方和他打到
[00:14:10.000 --> 00:14:12.000]  槍戰
[00:14:12.000 --> 00:14:14.000]  打了一輪
[00:14:14.000 --> 00:14:17.000]  結果這個武官和他大女兒就受傷
[00:14:17.000 --> 00:14:19.000]  於是就談判
[00:14:19.000 --> 00:14:21.000]  終於放他們兩個走
[00:14:21.000 --> 00:14:23.000]  這間屋
[00:14:23.000 --> 00:14:25.000]  剩下三個犯人
[00:14:25.000 --> 00:14:27.000]  和這個武官的太太
[00:14:27.000 --> 00:14:29.000]  和一個小女兒
[00:14:29.000 --> 00:14:30.000]  多可怕
[00:14:30.000 --> 00:14:32.000]  丈夫不在身邊
[00:14:32.000 --> 00:14:35.000]  這五個人在這間房間
[00:14:35.000 --> 00:14:37.000]  這個小女孩很小的時候
[00:14:37.000 --> 00:14:39.000]  她問她媽媽
[00:14:39.000 --> 00:14:41.000]  我們是不是會死
[00:14:41.000 --> 00:14:43.000]  她媽媽說
[00:14:43.000 --> 00:14:45.000]  不會
[00:14:45.000 --> 00:14:46.000]  我們祈禱吧
[00:14:46.000 --> 00:14:48.000]  神會報仇我們的
[00:14:48.000 --> 00:14:50.000]  於是他們兩個就默默的祈禱
[00:14:50.000 --> 00:14:52.000]  祈禱之後
[00:14:52.000 --> 00:14:55.000]  這個小女孩就發現桌子上有張紙
[00:14:55.000 --> 00:14:57.000]  有張筆
[00:14:57.000 --> 00:15:00.000]  於是她就在畫圖
[00:15:00.000 --> 00:15:02.000]  畫了一個十字架
[00:15:02.000 --> 00:15:04.000]  十字架上面她畫了一個
[00:15:04.000 --> 00:15:07.000]  很大的心
[00:15:07.000 --> 00:15:10.000]  她就去圖換了紅色
[00:15:10.000 --> 00:15:12.000]  然後在十字架上面就寫了
[00:15:12.000 --> 00:15:14.000]  我愛上帝
[00:15:14.000 --> 00:15:16.000]  她畫完之後
[00:15:16.000 --> 00:15:18.000]  她就望下陳俊興
[00:15:18.000 --> 00:15:19.000]  這個犯人
[00:15:19.000 --> 00:15:21.000]  她覺得這個人很可憐
[00:15:21.000 --> 00:15:23.000]  她想起她爸爸跟她說
[00:15:23.000 --> 00:15:24.000]  一個牧羊人
[00:15:24.000 --> 00:15:25.000]  他有很多羊
[00:15:25.000 --> 00:15:28.000]  但是一隻羊不見了
[00:15:28.000 --> 00:15:32.000]  他在外面淋雨
[00:15:32.000 --> 00:15:36.000]  這個牧羊人就找他
[00:15:36.000 --> 00:15:38.000]  把他放在懷裡
[00:15:38.000 --> 00:15:42.000]  他說這個人就是那隻羊
[00:15:42.000 --> 00:15:44.000]  真的很可憐
[00:15:47.000 --> 00:15:49.000]  他就畫了一個圖畫
[00:15:49.000 --> 00:15:51.000]  但是他看到這個人很兇
[00:15:51.000 --> 00:15:52.000]  很害怕
[00:15:52.000 --> 00:15:54.000]  他不敢看他
[00:15:54.000 --> 00:15:57.000]  但是他很想把這幅畫
[00:15:57.000 --> 00:15:59.000]  給這個人
[00:15:59.000 --> 00:16:00.000]  他很害怕
[00:16:00.000 --> 00:16:02.000]  他拿了給他
[00:16:02.000 --> 00:16:03.000]  他不敢看他
[00:16:03.000 --> 00:16:06.000]  所以他不知道這個人的表情
[00:16:06.000 --> 00:16:07.000]  但是這個人
[00:16:07.000 --> 00:16:11.000]  他是從來沒有這樣的
[00:16:11.000 --> 00:16:13.000]  感動過
[00:16:13.000 --> 00:16:15.000]  這個小女孩
[00:16:15.000 --> 00:16:17.000]  給了這幅畫的時候
[00:16:17.000 --> 00:16:19.000]  她從來都不會流眼淚
[00:16:19.000 --> 00:16:22.000]  她是很無情的
[00:16:22.000 --> 00:16:23.000]  很冷血的
[00:16:23.000 --> 00:16:25.000]  但是當她給了這幅畫的時候
[00:16:25.000 --> 00:16:27.000]  她知道發生什麼事
[00:16:27.000 --> 00:16:31.000]  她知道這個十字架代表什麼
[00:16:31.000 --> 00:16:36.000]  當人家去訪問她的時候
[00:16:36.000 --> 00:16:40.000]  她說一人做事一人當
[00:16:40.000 --> 00:16:44.000]  她說警察都不如這個小女孩
[00:16:44.000 --> 00:16:46.000]  她給了這幅畫
[00:16:46.000 --> 00:16:48.000]  她告訴我耶穌愛我
[00:16:48.000 --> 00:16:50.000]  雖然我不知道耶穌是誰
[00:16:50.000 --> 00:16:52.000]  但是我覺得這個小女孩
[00:16:52.000 --> 00:16:54.000]  是很勇敢的
[00:16:54.000 --> 00:16:58.000]  這個小女孩就在想
[00:16:58.000 --> 00:17:01.000]  這個人做了這麼多壞事
[00:17:01.000 --> 00:17:03.000]  但是
[00:17:03.000 --> 00:17:06.000]  希望她明白我畫什麼
[00:17:06.000 --> 00:17:08.000]  雖然他們沒有說話
[00:17:08.000 --> 00:17:09.000]  但是她希望
[00:17:09.000 --> 00:17:11.000]  她畫了這幅畫
[00:17:11.000 --> 00:17:13.000]  她很勇敢明白
[00:17:13.000 --> 00:17:20.000]  這個人在想的時候
[00:17:20.000 --> 00:17:23.000]  他忽然間拿著一支槍
[00:17:23.000 --> 00:17:26.000]  對著她的喉嚨
[00:17:26.000 --> 00:17:29.000]  他要扣起扳機的時候
[00:17:29.000 --> 00:17:32.000]  這個做媽媽的
[00:17:32.000 --> 00:17:36.000]  他都不理自己說中文行不行
[00:17:36.000 --> 00:17:39.000]  他就很大聲地喝住她
[00:17:39.000 --> 00:17:41.000]  不要啊
[00:17:41.000 --> 00:17:42.000]  你還有孩子
[00:17:42.000 --> 00:17:43.000]  你還有太太
[00:17:43.000 --> 00:17:45.000]  他這樣說的時候
[00:17:45.000 --> 00:17:46.000]  她就喚醒了他
[00:17:46.000 --> 00:17:48.000]  對呀還有老婆
[00:17:48.000 --> 00:17:51.000]  我不是來惹他生氣
[00:17:51.000 --> 00:17:52.000]  但是想交換條件
[00:17:52.000 --> 00:17:56.000]  想見到我太太和兒子嗎
[00:17:56.000 --> 00:17:59.000]  他叫了一叫的時候
[00:17:59.000 --> 00:18:01.000]  他整個人就癱瘓了
[00:18:01.000 --> 00:18:03.000]  就掉到地上
[00:18:03.000 --> 00:18:08.000]  後來這兩母女被釋放了
[00:18:08.000 --> 00:18:13.000]  他們家人就可以在醫院見面了
[00:18:13.000 --> 00:18:15.000]  沒多久
[00:18:15.000 --> 00:18:20.000]  其實當時南非政府和台灣的時候
[00:18:20.000 --> 00:18:22.000]  他們已經斷絕邦交
[00:18:22.000 --> 00:18:25.000]  所以這個母官就必須要回國了
[00:18:25.000 --> 00:18:26.000]  但是她心想
[00:18:26.000 --> 00:18:27.000]  在回國之前
[00:18:27.000 --> 00:18:32.000]  我很想去探望陳俊興的反人
[00:18:32.000 --> 00:18:35.000]  於是在聖誕節的時候
[00:18:35.000 --> 00:18:38.000]  她就買了一本聖經和一些糖果
[00:18:38.000 --> 00:18:41.000]  就去見他了
[00:18:41.000 --> 00:18:44.000]  這個陳俊興見到
[00:18:44.000 --> 00:18:47.000]  這個曾經被他傷害過的人
[00:18:47.000 --> 00:18:49.000]  竟然來探望他
[00:18:49.000 --> 00:18:50.000]  他很感動
[00:18:50.000 --> 00:18:53.000]  他心裡很複雜
[00:18:53.000 --> 00:19:00.000]  這個人和他太太去見他的時候
[00:19:00.000 --> 00:19:03.000]  他看到他們那份遙恕
[00:19:03.000 --> 00:19:05.000]  不單是遙恕那麼簡單
[00:19:05.000 --> 00:19:10.000]  他看到他們有愛和關懷
[00:19:10.000 --> 00:19:12.000]  他太太就跟他說
[00:19:12.000 --> 00:19:17.000]  我們整家人的傷口都差不多好了
[00:19:17.000 --> 00:19:22.000]  我們全家都會遙恕你
[00:19:22.000 --> 00:19:25.000]  特別是我的小女兒
[00:19:25.000 --> 00:19:28.000]  她要我告訴你
[00:19:28.000 --> 00:19:30.000]  神很愛你
[00:19:30.000 --> 00:19:32.000]  雖然你做了很多壞事
[00:19:32.000 --> 00:19:34.000]  但你只要尋求耶穌的話
[00:19:34.000 --> 00:19:36.000]  向祂悔改
[00:19:36.000 --> 00:19:38.000]  上帝一定會原諒你的
[00:19:38.000 --> 00:19:41.000]  這個人聽了很感動
[00:19:41.000 --> 00:19:45.000]  他似乎是良心發現
[00:19:45.000 --> 00:19:46.000]  所以在第二年
[00:19:46.000 --> 00:19:49.000]  1998年11月的時候
[00:19:49.000 --> 00:19:52.000]  他就在監獄裡
[00:19:52.000 --> 00:19:54.000]  他決志信主
[00:19:54.000 --> 00:19:57.000]  還洗禮
[00:19:57.000 --> 00:20:00.000]  見到一個這樣的反人
[00:20:00.000 --> 00:20:04.000]  但他竟然因為十字架的愛
[00:20:04.000 --> 00:20:07.000]  他有這樣的改變
