
[00:00:00.000 --> 00:00:03.000]  我們一起有簡單祈禱先
[00:01:40.600 --> 00:01:46.800]  接著就預言到當然就是說我們的主耶穌
[00:01:46.800 --> 00:01:51.200]  如果我們再有少許系統
[00:01:51.200 --> 00:01:54.400]  九章上一次我們說過
[00:01:54.400 --> 00:01:56.000]  最後說的就是
[00:01:56.000 --> 00:01:58.000]  有一班的法利賽人
[00:01:58.000 --> 00:02:00.800]  他們是就算見到神蹟
[00:02:00.800 --> 00:02:03.000]  他們都視而不見
[00:02:03.000 --> 00:02:06.800]  而且他們還要來挑戰耶穌
[00:02:06.800 --> 00:02:10.000]  故意的來跟耶穌
[00:02:10.000 --> 00:02:14.000]  有這些言語上的冒犯
[00:02:14.000 --> 00:02:15.800]  如果我們
[00:02:15.800 --> 00:02:17.600]  難道我們都是眼瞎
[00:02:17.600 --> 00:02:19.600]  我們看到東西
[00:02:19.600 --> 00:02:22.400]  耶穌說如果你們說你們看到東西
[00:02:22.400 --> 00:02:24.800]  其實你們的罪仍然在
[00:02:24.800 --> 00:02:26.000]  也就是說
[00:02:26.000 --> 00:02:27.200]  也意味著
[00:02:27.200 --> 00:02:30.200]  作者一路鋪排的佈局
[00:02:30.200 --> 00:02:33.600]  是很有特選的這些經文
[00:02:33.600 --> 00:02:35.000]  這些場合
[00:02:35.000 --> 00:02:39.000]  這些故事的一路的編織
[00:02:39.000 --> 00:02:41.000]  一路這樣來敘述
[00:02:41.000 --> 00:02:45.800]  是要引進硬心的法利賽人
[00:02:45.800 --> 00:02:48.400]  拒絕耶穌的人
[00:02:48.400 --> 00:02:51.400]  他們真的不能夠看到
[00:02:51.400 --> 00:02:54.400]  神的這一位的羔羊
[00:02:54.400 --> 00:02:59.400]  還有他們是沒有被神去選擇
[00:02:59.400 --> 00:03:03.400]  所以他們在一些很表面的事情
[00:03:03.400 --> 00:03:06.200]  都會將那件事扭曲
[00:03:06.200 --> 00:03:08.800]  用他們很有限的
[00:03:08.800 --> 00:03:11.400]  那個的領悟力
[00:03:11.400 --> 00:03:12.400]  智慧
[00:03:12.400 --> 00:03:16.400]  來看待在他眼前的耶穌基督
[00:03:16.400 --> 00:03:18.400]  所以他們只會
[00:03:18.400 --> 00:03:22.400]  落入了他們自己心靈的核眼
[00:03:22.400 --> 00:03:24.400]  和硬心裡面
[00:03:24.400 --> 00:03:26.400]  所以屬靈的生命
[00:03:26.400 --> 00:03:29.400]  就在這裡成為一個很強烈的分水嶺
[00:03:29.400 --> 00:03:31.400]  好像不能轉彎的了
[00:03:31.400 --> 00:03:34.400]  拒絕耶穌
[00:03:34.400 --> 00:03:38.400]  就等於是完全沒有了那個心靈的光
[00:03:38.400 --> 00:03:42.400]  不能夠看到永生
[00:03:42.400 --> 00:03:46.400]  不能夠和神有任何的交往
[00:03:46.400 --> 00:03:48.400]  更加不能夠說
[00:03:48.400 --> 00:03:50.400]  十四章打後的聖靈
[00:03:50.400 --> 00:03:52.400]  在人的心靈裡面的
[00:03:52.400 --> 00:03:55.400]  那個的教導引導等等
[00:03:55.400 --> 00:04:00.400]  所以這是一個很光明和黑暗的對比
[00:04:00.400 --> 00:04:02.400]  所以這個就是約翰福音
[00:04:02.400 --> 00:04:06.400]  其中一個很重要的陳述
[00:04:06.400 --> 00:04:08.400]  光明黑暗
[00:04:08.400 --> 00:04:10.400]  真光已經顯現
[00:04:10.400 --> 00:04:13.400]  投靠光的就會看到光
[00:04:13.400 --> 00:04:15.400]  而且會得著那個的生命
[00:04:15.400 --> 00:04:17.400]  得著那個的光明
[00:04:17.400 --> 00:04:20.400]  更加得著是認識神
[00:04:20.400 --> 00:04:22.400]  所以第十章就說到認識
[00:04:22.400 --> 00:04:24.400]  說了很多次
[00:04:24.400 --> 00:04:26.400]  如果有這些背景
[00:04:26.400 --> 00:04:28.400]  我們就可以看第十章
[00:04:28.400 --> 00:04:30.400]  我們看第一節五節
[00:04:30.400 --> 00:04:32.400]  上一次我們看完
[00:04:32.400 --> 00:04:34.400]  其實就不難去理解
[00:04:34.400 --> 00:04:36.400]  耶穌若有所指
[00:04:36.400 --> 00:04:38.400]  這班的領袖
[00:04:38.400 --> 00:04:44.400]  雖然他們號稱自己是以色列的領袖
[00:04:44.400 --> 00:04:47.400]  以色列的應該是叫牧者
[00:04:47.400 --> 00:04:51.400]  但是他們好像非法一樣
[00:04:51.400 --> 00:04:53.400]  因為他們根本不能夠
[00:04:53.400 --> 00:04:56.400]  盛載百姓群眾
[00:04:56.400 --> 00:04:59.400]  將他們帶到神的恩典裡面
[00:04:59.400 --> 00:05:01.400]  反過來反而是驚嚇
[00:05:01.400 --> 00:05:05.400]  反而好像聖經主耶穌自己說的
[00:05:05.400 --> 00:05:09.400]  強到偷竊殺害毀壞
[00:05:09.400 --> 00:05:12.400]  將羊群趕散
[00:05:12.400 --> 00:05:15.400]  如果他們繼續這樣聽的時候
[00:05:15.400 --> 00:05:17.400]  其實他們會對號入座
[00:05:17.400 --> 00:05:19.400]  因為他們很有舊約的背景
[00:05:19.400 --> 00:05:21.400]  一提到牧者
[00:05:21.400 --> 00:05:23.400]  舊約是很負面
[00:05:23.400 --> 00:05:27.400]  來對當時的領袖譴責
[00:05:27.400 --> 00:05:30.400]  所以如果我們有這些背景
[00:05:30.400 --> 00:05:32.400]  其實沒有都可以
[00:05:32.400 --> 00:05:34.400]  因為耶穌自己稍後都會解得很清楚
[00:05:34.400 --> 00:05:36.400]  一字五字
[00:05:36.400 --> 00:05:38.400]  一般性當時猶太人
[00:05:38.400 --> 00:05:41.400]  東方的民族
[00:05:41.400 --> 00:05:44.400]  他們對於養羊的習性
[00:05:44.400 --> 00:05:46.400]  和西方就不同了
[00:05:46.400 --> 00:05:49.400]  西方的牧場還用牧羊狗
[00:05:49.400 --> 00:05:51.400]  去趕羊的
[00:05:51.400 --> 00:05:54.400]  就不是像東方人那樣
[00:05:54.400 --> 00:05:57.400]  猶太人他們來養羊
[00:05:57.400 --> 00:05:59.400]  就好像耶穌所描述
[00:05:59.400 --> 00:06:01.400]  真的有一個門
[00:06:01.400 --> 00:06:02.400]  如果在野外
[00:06:02.400 --> 00:06:06.400]  有時牧羊人就衝當門
[00:06:06.400 --> 00:06:09.400]  就是說在牧羊裡面
[00:06:09.400 --> 00:06:11.400]  那些羊就會安全了
[00:06:11.400 --> 00:06:13.400]  就會有保護了
[00:06:13.400 --> 00:06:15.400]  如果有野獸晚上要來
[00:06:15.400 --> 00:06:20.400]  牧羊人就要扮演著角色
[00:06:20.400 --> 00:06:24.400]  要和那些野獸去抵抗等等
[00:06:24.400 --> 00:06:25.400]  或者要看守著
[00:06:25.400 --> 00:06:28.400]  不讓一些盜賊去偷羊
[00:06:28.400 --> 00:06:32.400]  這個是基本上他們一定會明白的
[00:06:32.400 --> 00:06:36.400]  因為根本就是在他們社會的場景
[00:06:36.400 --> 00:06:38.400]  但是當然
[00:06:38.400 --> 00:06:39.400]  整個約翰福音
[00:06:39.400 --> 00:06:41.400]  耶穌要說的是
[00:06:41.400 --> 00:06:43.400]  他是神差遣而來
[00:06:43.400 --> 00:06:45.400]  那位好牧人
[00:06:45.400 --> 00:06:47.400]  那怎麼好呢
[00:06:47.400 --> 00:06:48.400]  就有對比了
[00:06:48.400 --> 00:06:50.400]  和那些故宮做對比
[00:06:50.400 --> 00:06:53.400]  當然更加是和那些盜賊
[00:06:53.400 --> 00:06:55.400]  強盜做對比
[00:06:55.400 --> 00:06:58.400]  值得我們去想想
[00:06:58.400 --> 00:07:02.400]  主耶穌怎樣對當時的宗教界的領袖
[00:07:02.400 --> 00:07:05.400]  有那個婦口婆心的勸勉
[00:07:05.400 --> 00:07:08.400]  希望他們能夠有一個很大
[00:07:08.400 --> 00:07:09.400]  很徹底的改變
[00:07:09.400 --> 00:07:14.400]  但是似乎那個結局都不是理想
[00:07:14.400 --> 00:07:17.400]  他們是不認識神
[00:07:17.400 --> 00:07:19.400]  神也不認識他們
[00:07:19.400 --> 00:07:21.400]  我們回來看經文
[00:07:21.400 --> 00:07:24.400]  我很快再讀一讀給大家聽
[00:07:24.400 --> 00:07:27.400]  一些真是豁擲人口
[00:07:27.400 --> 00:07:28.400]  去到今天
[00:07:28.400 --> 00:07:29.400]  二千年了
[00:07:29.400 --> 00:07:31.400]  我們對主耶穌的印象
[00:07:31.400 --> 00:07:34.400]  都是對這一方面是最深刻的
[00:07:34.400 --> 00:07:37.400]  就是主耶穌為羊寫命
[00:07:37.400 --> 00:07:40.400]  或者我們再可以在這一章裡面
[00:07:40.400 --> 00:07:41.400]  反正我們是查經
[00:07:41.400 --> 00:07:43.400]  就再豐富一點
[00:07:43.400 --> 00:07:48.400]  去領略多一點羊和這位牧者
[00:07:48.400 --> 00:07:51.400]  或者說和這位神的關係
[00:07:51.400 --> 00:07:57.400]  在這裡作者給了我們很深的教導
[00:07:57.400 --> 00:08:00.400]  尤其是認識這個字眼
[00:08:00.400 --> 00:08:02.400]  是出現很多很多次的
[00:08:02.400 --> 00:08:03.400]  在這一章裡面
[00:08:03.400 --> 00:08:05.400]  我很快地讀一讀
[00:08:05.400 --> 00:08:07.400]  是舊的和合本
[00:08:07.400 --> 00:08:09.400]  我實實在在地告訴你們
[00:08:09.400 --> 00:08:11.400]  人進羊圈
[00:08:11.400 --> 00:08:13.400]  不從門進去
[00:08:13.400 --> 00:08:15.400]  倒從別處爬進去
[00:08:15.400 --> 00:08:17.400]  那人就是賊
[00:08:17.400 --> 00:08:18.400]  就是強盜
[00:08:18.400 --> 00:08:20.400]  去到後面第七節會再說
[00:08:20.400 --> 00:08:22.400]  第八第九節都會說
[00:08:22.400 --> 00:08:25.400]  這個概念
[00:08:25.400 --> 00:08:26.400]  盜賊
[00:08:26.400 --> 00:08:27.400]  是做什麼呢?
[00:08:27.400 --> 00:08:29.400]  來這裡偷羊
[00:08:29.400 --> 00:08:31.400]  這裡告訴我們
[00:08:31.400 --> 00:08:33.400]  他們不從門進去
[00:08:33.400 --> 00:08:34.400]  就是強盜
[00:08:34.400 --> 00:08:38.400]  從門進去的就是羊的牧人
[00:08:38.400 --> 00:08:39.400]  看門
[00:08:39.400 --> 00:08:40.400]  這裡提到有看門的
[00:08:40.400 --> 00:08:42.400]  可能一般的羊圈
[00:08:42.400 --> 00:08:46.400]  一些比較大的羊棚
[00:08:46.400 --> 00:08:49.400]  可能有不止一堆的羊
[00:08:49.400 --> 00:08:50.400]  有幾堆的
[00:08:50.400 --> 00:08:52.400]  羊不會打架
[00:08:52.400 --> 00:08:53.400]  很特別
[00:08:53.400 --> 00:08:55.400]  大家不同的牧人
[00:08:55.400 --> 00:08:57.400]  但是不會打架
[00:08:57.400 --> 00:08:58.400]  其他就不是了
[00:08:58.400 --> 00:09:00.400]  你試一下那些狗或者豬
[00:09:00.400 --> 00:09:02.400]  我養豬小時候
[00:09:02.400 --> 00:09:04.400]  我們那時候養成很多的
[00:09:04.400 --> 00:09:06.400]  一個千條豬
[00:09:06.400 --> 00:09:08.400]  有一隻豬如果走了去隔離
[00:09:08.400 --> 00:09:10.400]  隔離那些豬欄
[00:09:10.400 --> 00:09:12.400]  就被人打到
[00:09:12.400 --> 00:09:14.400]  真的不停地追打
[00:09:14.400 --> 00:09:16.400]  其實大家都聞不到隔離
[00:09:16.400 --> 00:09:19.400]  隔離只是一條泥巴
[00:09:19.400 --> 00:09:21.400]  大家看得到對方
[00:09:21.400 --> 00:09:23.400]  是那些鐵欄
[00:09:23.400 --> 00:09:25.400]  鐵絲網
[00:09:25.400 --> 00:09:27.400]  但是他不經意跳過去
[00:09:27.400 --> 00:09:29.400]  就慘了
[00:09:29.400 --> 00:09:31.400]  打到他紅了
[00:09:31.400 --> 00:09:32.400]  咬到他
[00:09:32.400 --> 00:09:33.400]  要馬上把他趕出來
[00:09:33.400 --> 00:09:36.400]  但是羊就沒有這些問題
[00:09:36.400 --> 00:09:38.400]  他們去到第二個羊圈
[00:09:38.400 --> 00:09:41.400]  或者一個羊棚裡面
[00:09:41.400 --> 00:09:43.400]  可以有好幾個牧者的羊
[00:09:43.400 --> 00:09:46.400]  所以有自己的牧者
[00:09:46.400 --> 00:09:48.400]  會叫自己的羊
[00:09:48.400 --> 00:09:50.400]  用特別的聲音
[00:09:50.400 --> 00:09:52.400]  那些羊如果是他養的
[00:09:52.400 --> 00:09:54.400]  他就會懂得走出來
[00:09:54.400 --> 00:09:56.400]  這個很有趣
[00:09:56.400 --> 00:09:58.400]  這個是羊的特性
[00:09:58.400 --> 00:10:01.400]  跟著告訴我們第三節
[00:10:01.400 --> 00:10:03.400]  開門的就給他開門
[00:10:03.400 --> 00:10:05.400]  羊也聽他的聲音
[00:10:05.400 --> 00:10:06.400]  就是這個牧人
[00:10:06.400 --> 00:10:08.400]  他按著名叫自己的羊
[00:10:08.400 --> 00:10:10.400]  把羊領出來
[00:10:10.400 --> 00:10:12.400]  既放出自己的羊來
[00:10:12.400 --> 00:10:13.400]  前頭走
[00:10:13.400 --> 00:10:14.400]  羊也跟著他
[00:10:14.400 --> 00:10:16.400]  因為認得他的聲音
[00:10:16.400 --> 00:10:18.400]  這裡的語境
[00:10:18.400 --> 00:10:19.400]  這裡的描述
[00:10:19.400 --> 00:10:21.400]  和稍後耶穌親自說他自己
[00:10:21.400 --> 00:10:23.400]  是有些不相同的
[00:10:23.400 --> 00:10:25.400]  所以這裡可能是一個
[00:10:25.400 --> 00:10:26.400]  當然一定是比喻
[00:10:26.400 --> 00:10:28.400]  耶穌是用一個比喻去說
[00:10:28.400 --> 00:10:31.400]  當時在耶穌的時代
[00:10:31.400 --> 00:10:33.400]  以色列人
[00:10:33.400 --> 00:10:36.400]  如果是神的羊的光景
[00:10:36.400 --> 00:10:39.400]  所以他們當然聽不明白
[00:10:39.400 --> 00:10:42.400]  到底怎樣對號入座
[00:10:42.400 --> 00:10:44.400]  羊的牧人是誰
[00:10:44.400 --> 00:10:46.400]  看門的是誰
[00:10:46.400 --> 00:10:48.400]  難道我們是盜賊
[00:10:48.400 --> 00:10:49.400]  我們是強盜
[00:10:49.400 --> 00:10:51.400]  我們是根正苗紅
[00:10:51.400 --> 00:10:53.400]  我們是猶太的領袖
[00:10:53.400 --> 00:10:55.400]  我們是跟足摩西的律法
[00:10:55.400 --> 00:10:58.400]  來教導我們的百姓
[00:10:58.400 --> 00:11:00.400]  怎麼可能我們是
[00:11:00.400 --> 00:11:02.400]  在耶穌眼裡的強盜
[00:11:02.400 --> 00:11:04.400]  所以這種若有所指
[00:11:04.400 --> 00:11:06.400]  他們一定不能夠接受
[00:11:06.400 --> 00:11:08.400]  但是跟著耶穌第七節之後
[00:11:08.400 --> 00:11:11.400]  就很清楚地說
[00:11:11.400 --> 00:11:14.400]  他自己和領袖的對比
[00:11:14.400 --> 00:11:17.400]  和群羊的關係
[00:11:17.400 --> 00:11:20.400]  再加上第十四十五節
[00:11:20.400 --> 00:11:22.400]  又是這段聖經的金句
[00:11:22.400 --> 00:11:24.400]  十四十五節相當重要
[00:11:24.400 --> 00:11:26.400]  說了一個很永恆的
[00:11:26.400 --> 00:11:29.400]  我們很少人會
[00:11:29.400 --> 00:11:32.400]  初信主會這樣想
[00:11:32.400 --> 00:11:36.400]  耶穌和羊的關係
[00:11:36.400 --> 00:11:38.400]  是彼此認識
[00:11:38.400 --> 00:11:40.400]  這種是生命的認識
[00:11:40.400 --> 00:11:43.400]  然後又將這個認識
[00:11:43.400 --> 00:11:49.400]  投射到父神和聖子的認識
[00:11:49.400 --> 00:11:52.400]  這樣的連繫的四個關係
[00:11:52.400 --> 00:11:54.400]  所以這裡你會看到
[00:11:54.400 --> 00:11:58.400]  稍後其實羊和牧人的關係
[00:11:58.400 --> 00:12:00.400]  不是我們想像的那麼簡單
[00:12:00.400 --> 00:12:03.400]  是有很豐富的背後的含義
[00:12:03.400 --> 00:12:06.400]  所以如果我們能夠慢慢地
[00:12:06.400 --> 00:12:08.400]  將主耶穌的教訓
[00:12:08.400 --> 00:12:11.400]  逐節地消化
[00:12:11.400 --> 00:12:13.400]  我們自己會得到更大的
[00:12:13.400 --> 00:12:15.400]  屬靈的幫助
[00:12:15.400 --> 00:12:17.400]  所以這裡告訴我們
[00:12:17.400 --> 00:12:22.400]  特別強調就是羊會聽牧者的聲音
[00:12:22.400 --> 00:12:24.400]  這個與生俱來
[00:12:24.400 --> 00:12:26.400]  羊真的有這個特性
[00:12:26.400 --> 00:12:29.400]  我們可能將來有機會去試試
[00:12:29.400 --> 00:12:31.400]  現在在錦田
[00:12:31.400 --> 00:12:33.400]  也有些人養羊
[00:12:33.400 --> 00:12:35.400]  牠真的挺特別的
[00:12:35.400 --> 00:12:39.400]  真的不會很驚嚇
[00:12:39.400 --> 00:12:42.400]  會逃跑、會害怕等等
[00:12:42.400 --> 00:12:45.400]  因為牠知道自己的環境是熟習
[00:12:45.400 --> 00:12:48.400]  當然東方當時的羊
[00:12:48.400 --> 00:12:51.400]  牠們真的會有一個牧人的照管
[00:12:51.400 --> 00:12:54.400]  所以牠們什麼都跟羊的牧人
[00:12:54.400 --> 00:12:55.400]  這樣來出入
[00:12:55.400 --> 00:12:57.400]  這裡特別強調
[00:12:57.400 --> 00:13:01.400]  羊的牧人會領出自己的羊
[00:13:01.400 --> 00:13:03.400]  首先叫牠們
[00:13:03.400 --> 00:13:05.400]  用特別的聲音呼喚
[00:13:05.400 --> 00:13:08.400]  跟隨牠們的羊
[00:13:08.400 --> 00:13:10.400]  聽到這個呼喚
[00:13:10.400 --> 00:13:12.400]  牠就會離開
[00:13:12.400 --> 00:13:16.400]  就算羊圈裡有好幾班
[00:13:16.400 --> 00:13:18.400]  好幾類的羊
[00:13:18.400 --> 00:13:20.400]  不同的牧者
[00:13:20.400 --> 00:13:24.400]  牠會回到自己的牧者身邊
[00:13:24.400 --> 00:13:26.400]  特別強調
[00:13:26.400 --> 00:13:29.400]  羊是不會跟隨陌生人的
[00:13:29.400 --> 00:13:31.400]  不會認得牠的聲音
[00:13:31.400 --> 00:13:33.400]  必定會逃跑
[00:13:33.400 --> 00:13:35.400]  講了一個特性
[00:13:35.400 --> 00:13:38.400]  相信不只是教我們一些動物學
[00:13:38.400 --> 00:13:42.400]  或者是飼養生畜的留意
[00:13:42.400 --> 00:13:44.400]  相信不是講這些
[00:13:44.400 --> 00:13:46.400]  相信是要帶進告訴我們
[00:13:46.400 --> 00:13:50.400]  主耶穌和牠們的門徒
[00:13:50.400 --> 00:13:52.400]  那個生命的關係
[00:13:52.400 --> 00:13:56.400]  當時代決心要跟隨耶穌的人
[00:13:56.400 --> 00:14:00.400]  會怎樣對主耶穌有這種生命的認識
[00:14:00.400 --> 00:14:02.400]  很快的上文已經告訴我們
[00:14:02.400 --> 00:14:05.400]  那個核子從來看不到東西
[00:14:05.400 --> 00:14:07.400]  現在看到耶穌這個陌生人在他面前
[00:14:07.400 --> 00:14:08.400]  是他的恩人
[00:14:08.400 --> 00:14:10.400]  因為將他拯救
[00:14:10.400 --> 00:14:12.400]  將他核眼來醫好
[00:14:12.400 --> 00:14:15.400]  但是當主耶穌呼喚他的時候
[00:14:15.400 --> 00:14:17.400]  他好像聽到耶穌的聲音
[00:14:17.400 --> 00:14:22.400]  馬上就向他跪下的訣字
[00:14:22.400 --> 00:14:25.400]  我的主,我的神等等
[00:14:25.400 --> 00:14:29.400]  你可以說作者很巧妙地
[00:14:29.400 --> 00:14:32.400]  講到那種生命的認識
[00:14:32.400 --> 00:14:36.400]  透過核子,透過行任時的婦人
[00:14:36.400 --> 00:14:40.400]  透過其他的大神等等
[00:14:40.400 --> 00:14:42.400]  就讓我們看到
[00:14:42.400 --> 00:14:44.400]  這一位真光顯現
[00:14:44.400 --> 00:14:47.400]  接受光的,打開心靈接受光的
[00:14:47.400 --> 00:14:51.400]  就會得到生命的真光
[00:14:51.400 --> 00:14:54.400]  生命的開展
[00:14:54.400 --> 00:14:57.400]  所以這裡你可以說
[00:14:57.400 --> 00:14:59.400]  主耶穌講這個比喻
[00:14:59.400 --> 00:15:01.400]  似乎不是針對羊
[00:15:01.400 --> 00:15:05.400]  似乎是針對這些盜賊
[00:15:05.400 --> 00:15:07.400]  這些強盜
[00:15:07.400 --> 00:15:09.400]  這裡第六節
[00:15:09.400 --> 00:15:11.400]  作者很肯定告訴我們
[00:15:11.400 --> 00:15:14.400]  耶穌將這個比喻告訴他們
[00:15:14.400 --> 00:15:17.400]  但是他們不明白所說的是什麼意思
[00:15:17.400 --> 00:15:19.400]  仍然發生在耶路撒冷
[00:15:19.400 --> 00:15:22.400]  仍然是那個核子
[00:15:22.400 --> 00:15:26.400]  剛剛拜完耶穌的時候
[00:15:26.400 --> 00:15:29.400]  所以當時不只是一兩個人
[00:15:29.400 --> 00:15:31.400]  而是一個群眾的聚集
[00:15:31.400 --> 00:15:33.400]  第七節開始
[00:15:33.400 --> 00:15:36.400]  所以耶穌又對他們說
[00:15:36.400 --> 00:15:38.400]  我實實在在地告訴你們
[00:15:38.400 --> 00:15:40.400]  我就是羊的門
[00:15:40.400 --> 00:15:42.400]  凡在我耳先來的
[00:15:42.400 --> 00:15:44.400]  都是賊,都是強盜
[00:15:44.400 --> 00:15:47.400]  羊卻不聽他們
[00:15:47.400 --> 00:15:49.400]  一種陌生
[00:15:49.400 --> 00:15:52.400]  或者感覺到生命有脫節
[00:15:52.400 --> 00:15:54.400]  是一個威脅
[00:15:54.400 --> 00:15:55.400]  是一個驚嚇
[00:15:55.400 --> 00:15:56.400]  是一個搶奪
[00:15:56.400 --> 00:15:59.400]  是一個不是建立造就
[00:15:59.400 --> 00:16:01.400]  而是為自己的利益
[00:16:01.400 --> 00:16:05.400]  來去中飽私囊的領袖
[00:16:05.400 --> 00:16:07.400]  我們如果不揭曉
[00:16:07.400 --> 00:16:09.400]  再給大家多一點背景
[00:16:09.400 --> 00:16:12.400]  可能更加全面一點
[00:16:12.400 --> 00:16:14.400]  給大家更加豐富一下
[00:16:14.400 --> 00:16:17.400]  在耶穌說這番話的時候
[00:16:17.400 --> 00:16:20.400]  這些法利塞人這些領袖
[00:16:20.400 --> 00:16:22.400]  他們怎樣去理解
[00:16:22.400 --> 00:16:25.400]  牧人如果失職是怎樣呢
[00:16:25.400 --> 00:16:27.400]  為什麼會耶穌這樣說得這麼重
[00:16:27.400 --> 00:16:30.400]  在他耳先的全部是強盜
[00:16:30.400 --> 00:16:32.400]  是盜賊呢
[00:16:32.400 --> 00:16:34.400]  很重的責備
[00:16:34.400 --> 00:16:37.400]  我們上次看了以西傑書
[00:16:37.400 --> 00:16:38.400]  我們不再揭了
[00:16:38.400 --> 00:16:41.400]  34章大家有時間回去重溫
[00:16:41.400 --> 00:16:43.400]  我們有兩段的異常的書
[00:16:43.400 --> 00:16:45.400]  來看一看
[00:16:45.400 --> 00:16:47.400]  或者我們看56章這一段
[00:16:47.400 --> 00:16:53.400]  相對比較嚴重的責備
[00:16:53.400 --> 00:16:58.400]  對當時的領袖的教導
[00:16:58.400 --> 00:17:06.400]  首先將來這一班的以色列人會歸回
[00:17:06.400 --> 00:17:08.400]  但是留意
[00:17:08.400 --> 00:17:11.400]  可能從第八節開始
[00:17:11.400 --> 00:17:15.400]  主耶和華就是朝聚以色列被趕散的說
[00:17:15.400 --> 00:17:17.400]  在這被朝聚的人以外
[00:17:17.400 --> 00:17:20.400]  我還要朝聚別人歸聘他們
[00:17:20.400 --> 00:17:23.400]  說到將來他們回到他們的殿
[00:17:23.400 --> 00:17:25.400]  所以萬民禱告的殿
[00:17:25.400 --> 00:17:26.400]  就在這裡出現
[00:17:26.400 --> 00:17:28.400]  56章第七節
[00:17:28.400 --> 00:17:30.400]  主耶穌引這節聖經
[00:17:30.400 --> 00:17:33.400]  不要使得我的父的殿成為賊窩
[00:17:33.400 --> 00:17:36.400]  當時聖殿他們是要獻祭
[00:17:36.400 --> 00:17:38.400]  但是在外國上來的猶太人
[00:17:38.400 --> 00:17:40.400]  要兌換那些的幣值
[00:17:40.400 --> 00:17:42.400]  將那些羅馬的幣值
[00:17:42.400 --> 00:17:47.400]  兌換回猶太人他們用的奉獻的那些幣值
[00:17:47.400 --> 00:17:51.400]  然後他們就買了甲子、牛羊
[00:17:51.400 --> 00:17:53.400]  是方便獻祭
[00:17:53.400 --> 00:17:54.400]  就是代用券
[00:17:54.400 --> 00:17:56.400]  上來才買
[00:17:56.400 --> 00:17:58.400]  就好像我們七十年代
[00:17:58.400 --> 00:17:59.400]  帶東西回大陸
[00:17:59.400 --> 00:18:02.400]  你在香港那些友誼商店買了
[00:18:02.400 --> 00:18:04.400]  那個電視機就可以在
[00:18:04.400 --> 00:18:06.400]  用代用券買了
[00:18:06.400 --> 00:18:08.400]  就可以在上面拿了
[00:18:08.400 --> 00:18:11.400]  就不用我們周居勞動來做
[00:18:11.400 --> 00:18:13.400]  本來那個意思是很好的
[00:18:13.400 --> 00:18:17.400]  但是主耶穌就引56章第七節
[00:18:17.400 --> 00:18:20.400]  我的父的殿是萬民禱告的殿
[00:18:20.400 --> 00:18:24.400]  不可以成為一個來買賣或者貪污
[00:18:24.400 --> 00:18:28.400]  或者有訛詐的地方
[00:18:28.400 --> 00:18:32.400]  教會是不應該有這些金錢的瓜葛
[00:18:32.400 --> 00:18:36.400]  而導致彼此有不和
[00:18:36.400 --> 00:18:38.400]  有仇怨等等
