
[00:00:00.000 --> 00:00:02.680]  不太習慣用這些裝置
[00:02:00.760 --> 00:02:02.720]  殺種的比喻
[00:02:02.720 --> 00:02:05.840]  我們看看這位作者
[00:02:05.840 --> 00:02:10.200]  這位追隨保羅的路加醫生
[00:02:10.200 --> 00:02:12.440]  他怎樣去觀察
[00:02:12.440 --> 00:02:15.240]  跟隨耶穌的不同的人
[00:02:15.240 --> 00:02:18.360]  有什麼生命的特質改變
[00:02:18.360 --> 00:02:21.840]  他們的信心是怎樣來活出的
[00:02:22.440 --> 00:02:24.000]  八章第一節
[00:02:24.000 --> 00:02:25.680]  過了不久
[00:02:25.680 --> 00:02:29.320]  耶穌就周遊各城各鄉傳道
[00:02:29.320 --> 00:02:33.440]  相當忙碌的去到不同的鄉鎮
[00:02:33.440 --> 00:02:35.440]  因為九章第一節
[00:02:35.440 --> 00:02:39.200]  主耶穌就差派七十個人出去傳道
[00:02:39.200 --> 00:02:41.320]  他們傳道回來之後
[00:02:41.320 --> 00:02:43.320]  就有很大的果效
[00:02:43.320 --> 00:02:45.280]  那些門徒說
[00:02:45.280 --> 00:02:46.800]  那些鬼都服了我們
[00:02:46.800 --> 00:02:49.000]  好像跟耶穌做的一樣
[00:02:49.000 --> 00:02:51.080]  這裡就告訴我們
[00:02:51.240 --> 00:02:52.960]  耶穌基督就去傳道
[00:02:52.960 --> 00:02:55.520]  宣講的是神國的福音
[00:02:55.520 --> 00:02:58.280]  跟他一起同去的有十二個使徒
[00:02:58.280 --> 00:03:01.160]  還有就是曾經被邪靈所附
[00:03:01.160 --> 00:03:03.200]  被疾病所纏
[00:03:03.200 --> 00:03:06.400]  而且已經醫好了的幾個婦女
[00:03:06.400 --> 00:03:07.800]  其中有幾個
[00:03:07.800 --> 00:03:10.600]  一個叫做莫大拉的瑪利亞
[00:03:10.600 --> 00:03:12.480]  聖經形容她
[00:03:12.480 --> 00:03:16.160]  曾經有七個鬼從她身上趕出來
[00:03:16.160 --> 00:03:19.400]  由一位醫生的筆下
[00:03:19.480 --> 00:03:23.120]  記載的這個莫大拉的瑪利亞
[00:03:23.120 --> 00:03:25.640]  七隻鬼在她裡面
[00:03:25.640 --> 00:03:27.280]  耶穌趕走
[00:03:27.280 --> 00:03:29.160]  是什麼人來的呢
[00:03:29.160 --> 00:03:31.040]  什麼背景的呢
[00:03:31.040 --> 00:03:34.920]  在福音書能夠一個女性被記錄名字呢
[00:03:34.920 --> 00:03:37.080]  很少的
[00:03:37.080 --> 00:03:38.960]  很少很少
[00:03:38.960 --> 00:03:42.240]  因為當時的社會是男系的社會
[00:03:42.240 --> 00:03:44.720]  女性是沒有社會地位的
[00:03:44.720 --> 00:03:47.600]  猶太人的婦女更加不會有
[00:03:47.960 --> 00:03:51.280]  所以能夠被記錄已經是很難得了
[00:03:51.280 --> 00:03:54.000]  不過這裡的描述就是說
[00:03:54.000 --> 00:03:56.040]  原來她認識耶穌之前
[00:03:56.040 --> 00:03:57.920]  是原來有鬼附的
[00:03:57.920 --> 00:03:59.920]  七隻鬼在她裡面
[00:03:59.920 --> 00:04:04.360]  但是耶穌不知道什麼原因趕走了她之後
[00:04:04.360 --> 00:04:07.920]  留意一下聖經如何描述這個婦人
[00:04:07.920 --> 00:04:12.600]  聖經對她的描述只有兩段聖經
[00:04:12.600 --> 00:04:16.080]  另外一段就要去到約翰福音的二十章
[00:04:16.760 --> 00:04:18.760]  當主耶穌復活的時候
[00:04:18.760 --> 00:04:21.440]  這個沒大拉的瑪利亞
[00:04:21.440 --> 00:04:23.920]  第一個去到墳墓
[00:04:23.920 --> 00:04:26.920]  要拿香膏告主耶穌
[00:04:26.920 --> 00:04:29.440]  不過這裡開始告訴我們
[00:04:29.440 --> 00:04:31.880]  主耶穌和十二個門徒
[00:04:31.880 --> 00:04:33.640]  十二個使徒去傳道
[00:04:33.640 --> 00:04:36.880]  到處宣講神國福音的時候
[00:04:36.880 --> 00:04:39.240]  原來有一些小人物
[00:04:39.240 --> 00:04:42.520]  沒有人來看得起的
[00:04:42.520 --> 00:04:46.280]  如果你是長期被鬼附的
[00:04:46.760 --> 00:04:50.040]  你是污穢不潔的人
[00:04:50.040 --> 00:04:54.200]  你不可以在大庭廣眾出入
[00:04:54.200 --> 00:04:57.280]  不過主耶穌治好了之後
[00:04:57.280 --> 00:05:00.640]  聖經就描述這幾個婦人
[00:05:00.640 --> 00:05:03.080]  有一些是很尊貴
[00:05:03.080 --> 00:05:05.760]  希律就是分封的王
[00:05:05.760 --> 00:05:07.640]  加利利分封的王
[00:05:07.640 --> 00:05:13.480]  猶太是羅馬的一個委派的特首
[00:05:13.800 --> 00:05:16.320]  來管理一個行省
[00:05:16.320 --> 00:05:22.280]  他的皇宮裡面主管的太太蘇薩娜
[00:05:22.280 --> 00:05:30.000]  來州制接待和供應耶穌的傳道費用
[00:05:30.000 --> 00:05:35.640]  一個沒有社會地位的被鬼附的沒大拉瑪利亞
[00:05:35.640 --> 00:05:37.600]  一個叫蘇薩娜
[00:05:37.600 --> 00:05:40.240]  一個這麼尊貴一個這麼卑微
[00:05:40.240 --> 00:05:42.200]  在耶穌的眼裡
[00:05:42.280 --> 00:05:47.920]  兩個都是供應傳道開支的婦人
[00:05:47.920 --> 00:05:50.320]  就是說在主耶穌的眼裡
[00:05:50.320 --> 00:05:53.720]  這些人是很有信心的
[00:05:53.720 --> 00:05:56.360]  這裡告訴我們
[00:05:56.360 --> 00:05:58.600]  還有一些別的婦女
[00:05:58.600 --> 00:06:01.000]  她們都是用自己的財物
[00:06:01.000 --> 00:06:03.600]  供給耶穌和使徒
[00:06:03.600 --> 00:06:07.080]  就是說認同神國度的福音
[00:06:07.080 --> 00:06:10.840]  很想有份於在神的國度裡面
[00:06:11.280 --> 00:06:14.720]  這裡告訴我們有一個沒大拉瑪利亞
[00:06:14.720 --> 00:06:18.320]  接著如果大家再留意一下
[00:06:18.320 --> 00:06:21.200]  下文八章的二十六節
[00:06:21.200 --> 00:06:23.640]  這裡很詳盡
[00:06:23.640 --> 00:06:26.200]  表面有三個神蹟
[00:06:26.200 --> 00:06:29.000]  剛才說的平靜風浪
[00:06:29.000 --> 00:06:31.640]  耶穌能夠駕馭大自然
[00:06:31.640 --> 00:06:34.040]  駕馭整個自然界
[00:06:34.040 --> 00:06:36.960]  海洋公園曾經有一個
[00:06:37.120 --> 00:06:38.800]  叫做不知道什麼
[00:06:38.800 --> 00:06:41.560]  在入口那裡
[00:06:41.560 --> 00:06:43.360]  水上樂園
[00:06:43.360 --> 00:06:46.640]  有一個以前一按按鈕就會很大浪的
[00:06:46.640 --> 00:06:47.600]  我忘記了名字
[00:06:47.600 --> 00:06:48.800]  有沒有人可以幫幫忙
[00:06:48.800 --> 00:06:50.400]  我也玩過
[00:06:50.400 --> 00:06:53.480]  它衝到牆邊
[00:06:53.480 --> 00:06:55.640]  就是池邊
[00:06:55.640 --> 00:06:56.200]  很痛的
[00:06:56.200 --> 00:06:57.560]  因為那些浪很急
[00:06:57.560 --> 00:06:59.560]  但是一按按鈕它就停了
[00:06:59.560 --> 00:07:02.120]  停了那些浪就沒有了
[00:07:02.120 --> 00:07:04.440]  變成平靜如水的泳池
[00:07:05.320 --> 00:07:08.480]  但是耶穌所平靜風浪不是那麼簡單
[00:07:08.480 --> 00:07:12.720]  第二個神蹟就是一個人曾經被鬼附
[00:07:12.720 --> 00:07:15.400]  耶穌可以來到去叫一個
[00:07:15.400 --> 00:07:17.760]  這個叫做格拉森人
[00:07:17.760 --> 00:07:19.480]  我稍微讀一讀給大家聽
[00:07:19.480 --> 00:07:20.360]  二十六節
[00:07:20.360 --> 00:07:23.360]  他們到了格拉森人的地區
[00:07:23.360 --> 00:07:25.760]  就在加利利的對面
[00:07:25.760 --> 00:07:27.240]  耶穌上了岸
[00:07:27.240 --> 00:07:28.800]  就是坐船的原因
[00:07:28.800 --> 00:07:31.720]  就有城裡面一個被鬼附的人
[00:07:31.720 --> 00:07:33.280]  迎著他走來
[00:07:33.600 --> 00:07:36.040]  這個人很久都不穿衣服了
[00:07:36.040 --> 00:07:37.760]  不住在屋子裡
[00:07:37.760 --> 00:07:40.160]  而是住在墳墓裡面
[00:07:40.160 --> 00:07:42.720]  他看見耶穌之後就喊叫
[00:07:42.720 --> 00:07:44.440]  俯伏在耶穌面前
[00:07:44.440 --> 00:07:45.840]  大聲地說
[00:07:45.840 --> 00:07:47.840]  至高神的兒子耶穌
[00:07:47.840 --> 00:07:49.640]  你為什麼干擾我
[00:07:49.640 --> 00:07:51.960]  我求你不要叫我受苦
[00:07:51.960 --> 00:07:53.880]  其實不是那個人說
[00:07:53.880 --> 00:07:56.440]  那個人裡面的鬼說
[00:07:56.440 --> 00:07:59.240]  第二十九節
[00:07:59.800 --> 00:08:01.600]  這是因為耶穌曾經吩咐
[00:08:01.600 --> 00:08:03.680]  污靈從這人身上出來
[00:08:03.680 --> 00:08:06.320]  原來這污靈屢次抓住他
[00:08:06.320 --> 00:08:07.920]  他常被人看守
[00:08:07.920 --> 00:08:11.120]  又被鐵鏈和腳鐐困鎖
[00:08:11.120 --> 00:08:14.120]  他竟然把鎖鏈都掙斷
[00:08:14.120 --> 00:08:16.480]  被鬼趕到曠野去
[00:08:16.480 --> 00:08:18.080]  耶穌就問他
[00:08:18.080 --> 00:08:19.800]  問他裡面的鬼
[00:08:19.800 --> 00:08:21.360]  你的名字叫什麼名
[00:08:21.360 --> 00:08:22.720]  他就說我叫阿群
[00:08:22.720 --> 00:08:24.640]  他說群
[00:08:24.640 --> 00:08:28.040]  這是因為附著他的鬼多
[00:08:29.040 --> 00:08:31.040]  你有沒有見過被鬼附的人
[00:08:31.040 --> 00:08:33.200]  我年輕的時候
[00:08:33.200 --> 00:08:35.000]  早期傳道的時候
[00:08:35.000 --> 00:08:36.480]  在我的舞堂
[00:08:36.480 --> 00:08:38.720]  跟一些長輩去趕鬼
[00:08:38.720 --> 00:08:41.240]  我當然沒有直接去
[00:08:41.240 --> 00:08:43.760]  長輩描述
[00:08:43.760 --> 00:08:45.720]  趕鬼的時候
[00:08:45.720 --> 00:08:49.320]  那些鬼是一個普通人
[00:08:49.320 --> 00:08:51.680]  但是那個憎靈
[00:08:51.680 --> 00:08:54.480]  突然之間那種恐怖有力
[00:08:54.480 --> 00:08:58.760]  很明顯是裡面的鬼影響他的
[00:08:59.160 --> 00:09:00.120]  正常的時候
[00:09:00.120 --> 00:09:02.120]  他是一個完全普通的人
[00:09:02.120 --> 00:09:04.000]  是女生
[00:09:04.000 --> 00:09:06.280]  不是大隻佬
[00:09:06.280 --> 00:09:09.360]  你想想那種恐怖
[00:09:09.360 --> 00:09:10.960]  呼吸書都有描述
[00:09:10.960 --> 00:09:12.560]  這個人
[00:09:12.560 --> 00:09:15.560]  你想想是雙重的污穢
[00:09:15.560 --> 00:09:18.560]  你鬼附已經被人排擠
[00:09:18.560 --> 00:09:20.720]  現在還要住在墳墓
[00:09:20.720 --> 00:09:21.880]  還不夠
[00:09:21.880 --> 00:09:24.200]  他住在一個外邦人的地方
[00:09:24.200 --> 00:09:26.640]  因為那個地方是養豬的
[00:09:26.960 --> 00:09:29.320]  猶太人看豬是不潔的
[00:09:29.320 --> 00:09:31.760]  你想想一個這樣的人
[00:09:31.760 --> 00:09:35.160]  不單止你搞不定自己裡面的邪靈
[00:09:35.160 --> 00:09:37.240]  再被人趕走
[00:09:37.240 --> 00:09:39.240]  趕走之後綁住他
[00:09:39.240 --> 00:09:40.840]  因為他有危險性
[00:09:40.840 --> 00:09:41.840]  有攻擊性
[00:09:41.840 --> 00:09:45.480]  發作的時候到處嚇死人
[00:09:45.480 --> 00:09:47.080]  但是
[00:09:47.080 --> 00:09:50.360]  現在主耶穌來到
[00:09:50.360 --> 00:09:53.760]  這是因為附著他的鬼多
[00:09:53.760 --> 00:09:54.920]  三十一節
[00:09:55.400 --> 00:09:57.440]  鬼就要求耶穌
[00:09:57.440 --> 00:10:01.240]  不要命令他們到墓底坑裡去
[00:10:01.240 --> 00:10:04.880]  耶穌能夠駕馭靈界
[00:10:04.880 --> 00:10:07.640]  第三十二節
[00:10:07.640 --> 00:10:11.720]  那裡有一大群豬正在山坡上吃
[00:10:11.720 --> 00:10:14.680]  你可想而知這個人多慘
[00:10:14.680 --> 00:10:18.480]  自己已經解決不了自己的靈界問題
[00:10:18.480 --> 00:10:20.360]  被人趕走
[00:10:20.360 --> 00:10:22.640]  趕到一個外邦人的地方
[00:10:22.640 --> 00:10:24.880]  趕到一個和豬一起的地方
[00:10:25.200 --> 00:10:27.560]  就是說不潔裡面更加不潔
[00:10:27.560 --> 00:10:29.200]  沒有人敢去的地方
[00:10:29.200 --> 00:10:31.800]  猶太人是不會和豬有來往的
[00:10:31.800 --> 00:10:34.160]  你就可以想而知
[00:10:34.160 --> 00:10:36.280]  這個人有什麼下場
[00:10:36.280 --> 00:10:38.840]  他會有什麼結果
[00:10:38.840 --> 00:10:39.720]  他的人生
[00:10:39.720 --> 00:10:41.920]  有沒有盼望
[00:10:41.920 --> 00:10:44.800]  你看福音書怎麼描述
[00:10:44.800 --> 00:10:49.520]  福音那個大能改變人的生命
[00:10:49.520 --> 00:10:51.880]  將一個沒有社會地位的
[00:10:51.880 --> 00:10:54.720]  末大拉瑪尼亞提升到
[00:10:54.720 --> 00:10:58.320]  是第一個人去到墳墓告立耶穌
[00:10:58.320 --> 00:11:02.760]  另外一個就是格拉森這個人
[00:11:02.760 --> 00:11:06.280]  種種的污穢同時在他身上
[00:11:06.280 --> 00:11:10.040]  留意一下第三十二節
[00:11:10.040 --> 00:11:14.360]  那裡有一大群豬正在山坡上吃
[00:11:14.360 --> 00:11:18.520]  鬼要求耶穌准他們進入豬裡
[00:11:18.520 --> 00:11:20.640]  耶穌准了他們
[00:11:20.880 --> 00:11:25.280]  於是鬼從那人出來進入豬裡
[00:11:25.280 --> 00:11:28.560]  那群豬就闖下山崖
[00:11:28.560 --> 00:11:31.840]  投進湖裡加里里湖
[00:11:31.840 --> 00:11:33.120]  淹死了
[00:11:33.120 --> 00:11:36.760]  放豬的漢見這事就逃跑了
[00:11:36.760 --> 00:11:40.160]  去告訴城裡面和鄉下的人
[00:11:40.160 --> 00:11:43.960]  眾人出來要看發生了什麼事
[00:11:43.960 --> 00:11:45.880]  到了耶穌那裡之後
[00:11:45.880 --> 00:11:47.000]  發現那個人
[00:11:47.000 --> 00:11:48.400]  那個阿群
[00:11:48.400 --> 00:11:50.440]  坐在耶穌腳前
[00:11:50.840 --> 00:11:52.680]  鬼就已經離開了他
[00:11:52.680 --> 00:11:53.840]  穿回衣服
[00:11:53.840 --> 00:11:55.720]  神智清醒
[00:11:55.720 --> 00:11:57.520]  他們就害怕
[00:11:57.520 --> 00:12:01.320]  剛才門徒見到風浪害怕
[00:12:01.320 --> 00:12:03.560]  現在這些養豬的人
[00:12:03.560 --> 00:12:05.840]  見到這個阿群就害怕
[00:12:05.840 --> 00:12:07.880]  清醒了害怕
[00:12:07.880 --> 00:12:11.920]  一直一個好像完全失控的人
[00:12:11.920 --> 00:12:14.400]  失控的狀態
[00:12:14.400 --> 00:12:18.800]  時時都是大聲叫
[00:12:18.800 --> 00:12:20.080]  馬太福音的描述
[00:12:20.680 --> 00:12:22.480]  拿著石頭打自己
[00:12:22.480 --> 00:12:24.840]  現在綁住他
[00:12:24.840 --> 00:12:26.480]  他也可以掙斷
[00:12:26.480 --> 00:12:29.480]  就是說對村民都有危險
[00:12:29.480 --> 00:12:31.040]  但現在沒事
[00:12:31.040 --> 00:12:32.400]  沒事才害怕
[00:12:32.400 --> 00:12:34.480]  害怕的原因
[00:12:34.480 --> 00:12:36.760]  當然就是怕鬼回來
[00:12:36.760 --> 00:12:39.080]  靈界回來報仇
[00:12:39.080 --> 00:12:44.360]  所以他們就怕了耶穌
[00:12:44.360 --> 00:12:47.920]  一來就是豬的損失二千隻
[00:12:49.520 --> 00:12:51.760]  這個時候他們害怕
[00:12:51.760 --> 00:12:53.000]  第三十六節
[00:12:53.000 --> 00:12:54.920]  看見這些事情的人
[00:12:54.920 --> 00:12:57.120]  把被鬼附的人
[00:12:57.120 --> 00:12:58.720]  怎麼得到醫治
[00:12:58.720 --> 00:13:01.880]  告訴他們
[00:13:01.880 --> 00:13:03.600]  第三十七節
[00:13:03.600 --> 00:13:05.760]  加拉森周圍地區的人
[00:13:05.760 --> 00:13:08.200]  因為害怕得很
[00:13:08.200 --> 00:13:10.800]  都求耶穌離開他們
[00:13:10.800 --> 00:13:13.640]  耶穌就上船回去了
[00:13:13.640 --> 00:13:15.960]  不過還有些下文
[00:13:15.960 --> 00:13:18.040]  這個人怎麼辦?
[00:13:18.120 --> 00:13:20.360]  神智清醒穿回衣服
[00:13:20.360 --> 00:13:22.160]  有什麼可以做?
[00:13:22.160 --> 00:13:25.160]  第三十八節
[00:13:25.160 --> 00:13:32.120]  鬼已從身上出去的那人
[00:13:32.120 --> 00:13:35.000]  懇求要和耶穌在一起
[00:13:35.000 --> 00:13:37.880]  耶穌卻打發他回去
[00:13:37.880 --> 00:13:39.000]  回去哪裡?
[00:13:39.000 --> 00:13:42.760]  回去他自己的家鄉
[00:13:42.760 --> 00:13:45.760]  多久沒有回家?
[00:13:46.440 --> 00:13:48.920]  多久沒有再被融入?
[00:13:48.920 --> 00:13:51.920]  年三十晚有沒有回家團年?
[00:13:51.920 --> 00:13:54.920]  他被鬼附了多久?
[00:13:54.920 --> 00:13:55.640]  阿群
[00:13:55.640 --> 00:13:58.520]  沒有記載沒有描述
[00:13:58.520 --> 00:14:00.200]  只知道有一個這樣的人
[00:14:00.200 --> 00:14:01.960]  人人都怕他
[00:14:01.960 --> 00:14:05.720]  怕得要把他趕這麼遠
[00:14:05.720 --> 00:14:07.080]  最好和豬一起
[00:14:07.080 --> 00:14:07.800]  就對了
[00:14:07.800 --> 00:14:09.040]  不結的不結
[00:14:09.040 --> 00:14:10.200]  阿群就是這樣
[00:14:10.200 --> 00:14:12.240]  現在阿群沒事
[00:14:12.240 --> 00:14:15.040]  聖經描述
[00:14:15.040 --> 00:14:17.400]  一個人被福音改變
[00:14:17.400 --> 00:14:19.920]  他會怎麼樣?
[00:14:19.920 --> 00:14:21.760]  主耶穌說你回去
[00:14:21.760 --> 00:14:23.240]  你不要跟隨我
[00:14:23.240 --> 00:14:24.480]  你不需要跟隨我
[00:14:24.480 --> 00:14:27.280]  他想跟隨耶穌做第十三個傳道
[00:14:27.280 --> 00:14:29.280]  但耶穌說你不需要
[00:14:29.280 --> 00:14:30.800]  你回去你自己的地方
[00:14:30.800 --> 00:14:33.840]  他就走遍全城
[00:14:33.840 --> 00:14:38.640]  傳揚耶穌為他做了多麼大的事
[00:14:38.640 --> 00:14:41.960]  我忘記了是馬可還是馬太
[00:14:41.960 --> 00:14:44.520]  他回去低加玻璃
[00:14:44.520 --> 00:14:46.240]  十個城的地方
[00:14:46.240 --> 00:14:48.360]  到處去傳揚
[00:14:48.360 --> 00:14:50.400]  耶穌為他所做的事
[00:14:50.400 --> 00:14:52.560]  親愛的弟兄姊妹
[00:14:52.560 --> 00:14:55.840]  的確第八章有三個大的神蹟
[00:14:55.840 --> 00:14:57.920]  平靜風浪
[00:14:57.920 --> 00:15:02.320]  靈界都要伏在耶穌面前
[00:15:02.320 --> 00:15:04.200]  格拉森人
[00:15:04.200 --> 00:15:07.280]  都完全來到去成為傳道者
[00:15:07.280 --> 00:15:10.360]  還有第三個神蹟
[00:15:10.360 --> 00:15:11.680]  耶穌可以來到去
[00:15:11.680 --> 00:15:13.320]  使死的都可以復活
[00:15:13.680 --> 00:15:15.800]  因為第九章告訴我們
[00:15:15.800 --> 00:15:17.160]  第八章接近尾
[00:15:17.160 --> 00:15:20.120]  有一個叫艾路是管會堂的
[00:15:20.120 --> 00:15:22.200]  這個管會堂的女兒
[00:15:22.200 --> 00:15:23.680]  十二歲的閨女
[00:15:23.680 --> 00:15:25.400]  有病死了
[00:15:25.400 --> 00:15:27.600]  她來找耶穌
[00:15:27.600 --> 00:15:29.840]  叫耶穌去她家按手
[00:15:29.840 --> 00:15:30.880]  就會治好她
[00:15:30.880 --> 00:15:32.720]  耶穌正在去
[00:15:32.720 --> 00:15:35.400]  但有群眾圍繞著耶穌
[00:15:35.400 --> 00:15:39.360]  其中有一個患血流的婦人
[00:15:39.360 --> 00:15:41.480]  十二年都治不好
[00:15:41.680 --> 00:15:44.560]  在很多醫生的手裡
[00:15:44.560 --> 00:15:46.960]  花盡一切的錢
[00:15:46.960 --> 00:15:48.040]  都治不好
[00:15:48.040 --> 00:15:50.280]  病勢反倒更重
[00:15:50.280 --> 00:15:51.680]  就是說
[00:15:51.680 --> 00:15:53.160]  藥石無靈
[00:15:53.160 --> 00:15:54.400]  怎麼辦?
[00:15:54.400 --> 00:15:56.000]  但聽到一個消息
[00:15:56.000 --> 00:15:57.920]  只要我去到耶穌那裡
[00:15:57.920 --> 00:15:58.840]  我摸摸祂
[00:15:58.840 --> 00:16:00.040]  我就立即好了
[00:16:00.040 --> 00:16:01.280]  果然
[00:16:01.280 --> 00:16:04.160]  你要熟你未記第十章
[00:16:04.160 --> 00:16:05.960]  你就知道
[00:16:05.960 --> 00:16:08.160]  又再一次講不潔
[00:16:08.160 --> 00:16:10.680]  邪靈是不潔
[00:16:11.480 --> 00:16:12.640]  豬是不潔
[00:16:12.640 --> 00:16:15.040]  現在這個血流的婦人
[00:16:15.040 --> 00:16:17.440]  即是科病的婦人
[00:16:17.440 --> 00:16:20.280]  在猶太人的眼中是不潔的
[00:16:20.280 --> 00:16:23.680]  血流不止是不潔的
[00:16:23.680 --> 00:16:27.000]  你不可以在群眾當中
[00:16:27.000 --> 00:16:27.600]  可以
[00:16:27.600 --> 00:16:28.400]  不過大聲叫
[00:16:28.400 --> 00:16:30.400]  拜託你快點有這麼遠離開我這麼遠
[00:16:30.400 --> 00:16:31.640]  因為我是不潔
[00:16:31.640 --> 00:16:34.480]  這樣的一個社會
[00:16:34.480 --> 00:16:36.960]  但那個婦人
[00:16:36.960 --> 00:16:38.800]  不告訴別人
[00:16:38.800 --> 00:16:41.200]  偷偷地靠近去摸耶穌
[00:16:41.840 --> 00:16:42.760]  那些門徒就說
[00:16:42.760 --> 00:16:43.920]  好像有人
[00:16:43.920 --> 00:16:44.960]  其實是耶穌說
[00:16:44.960 --> 00:16:46.600]  好像有人摸我
[00:16:46.600 --> 00:16:48.040]  因為我感覺到有能力
[00:16:48.040 --> 00:16:49.480]  在我身上出來
[00:16:49.480 --> 00:16:51.040]  門徒就說
[00:16:51.040 --> 00:16:51.760]  耶穌
[00:16:51.760 --> 00:16:54.000]  周圍這麼多人擁擠你
[00:16:54.000 --> 00:16:55.240]  怎麼會沒有人摸你
[00:16:55.240 --> 00:16:56.480]  當然會有人摸你
[00:16:56.480 --> 00:16:58.120]  問非所答
[00:16:58.120 --> 00:17:00.520]  他們根本不明白耶穌所說的
[00:17:00.520 --> 00:17:05.200]  耶穌想幫這個十二年的血流婦人
[00:17:05.200 --> 00:17:08.920]  不要迷信於摸的那個睡紙
[00:17:09.360 --> 00:17:12.760]  是直接與耶穌的生命聯上關係
[00:17:12.760 --> 00:17:14.640]  所以那個婦人
[00:17:14.640 --> 00:17:16.360]  因為醫好了
[00:17:16.360 --> 00:17:17.720]  立即醫好了
[00:17:17.720 --> 00:17:19.160]  是立即
[00:17:19.160 --> 00:17:23.280]  就戰戰兢兢地來到耶穌面前
[00:17:23.280 --> 00:17:24.960]  摸你的就是我
[00:17:24.960 --> 00:17:26.240]  耶穌說
[00:17:26.240 --> 00:17:27.640]  婦人
[00:17:27.640 --> 00:17:29.880]  你的信救了你
[00:17:29.880 --> 00:17:31.760]  平平安安地回去吧
[00:17:31.760 --> 00:17:34.160]  讓她看到
[00:17:34.160 --> 00:17:36.640]  你剛才感受到的那個能力
[00:17:36.640 --> 00:17:37.680]  是耶穌
[00:17:37.680 --> 00:17:39.680]  不是那件衣服的睡紙
[00:17:39.680 --> 00:17:42.560]  否則我們就傳導人做長一點的睡紙
[00:17:42.560 --> 00:17:43.880]  讓人去摸一下
[00:17:43.880 --> 00:17:45.160]  不是那樣東西
[00:17:45.160 --> 00:17:46.440]  不是那些聖物
[00:17:46.440 --> 00:17:49.560]  是耶穌建立信心
[00:17:49.560 --> 00:17:51.240]  這個婦人就明白了
[00:17:51.240 --> 00:17:53.000]  原來我是和耶穌
[00:17:53.000 --> 00:17:56.400]  這個耶穌可以改變我的不潔
[00:17:56.400 --> 00:17:58.640]  可以改變我的生命
[00:17:58.640 --> 00:18:01.040]  使我成為一個有盼望的人
[00:18:01.040 --> 00:18:02.880]  三個的神蹟
[00:18:02.880 --> 00:18:06.040]  現在我們回到這個問題
[00:18:07.160 --> 00:18:09.160]  路加把這些經文放在一起
[00:18:09.160 --> 00:18:12.640]  耶穌問了門徒一個問題
[00:18:12.640 --> 00:18:14.840]  你們十二個的大男人
[00:18:14.840 --> 00:18:17.320]  你們的信心在哪裡
[00:18:17.320 --> 00:18:20.320]  睡醒之後
[00:18:20.320 --> 00:18:21.640]  不是戚札他們
