
[00:00:00.000 --> 00:00:02.000]  以下是宣導的時間
[00:07:05.000 --> 00:07:06.000]  我在一個瓶頸位置
[00:07:06.000 --> 00:07:08.000]  快要升職了
[00:07:08.000 --> 00:07:10.000]  不是現在來的吧
[00:07:10.000 --> 00:07:16.000]  媽媽養育一個兒女的時候
[00:07:16.000 --> 00:07:19.000]  不是因為兒女來到這個世界
[00:07:19.000 --> 00:07:24.000]  才開始做媽媽的煩惱和辛苦
[00:07:24.000 --> 00:07:29.000]  懷孕也有很多煩惱的
[00:07:29.000 --> 00:07:32.000]  懷孕的時間是否適合
[00:07:32.000 --> 00:07:34.000]  自己覺得是否適合
[00:07:34.000 --> 00:07:35.000]  天父一定覺得是
[00:07:35.000 --> 00:07:37.000]  但自己是否覺得適合
[00:07:37.000 --> 00:07:39.000]  懷孕的時候
[00:07:39.000 --> 00:07:44.000]  每樣的反應是否很不舒服呢
[00:07:44.000 --> 00:07:48.000]  懷孕後的孩子都不知道
[00:07:48.000 --> 00:07:50.000]  孩子第一樣懷孕後
[00:07:50.000 --> 00:07:52.000]  就很想問媽媽
[00:07:52.000 --> 00:07:54.000]  媽媽有沒有奶
[00:07:54.000 --> 00:07:56.000]  還有沒有奶
[00:07:56.000 --> 00:07:58.000]  其實壓力很大
[00:07:58.000 --> 00:08:00.000]  比上司還嚴重
[00:08:00.000 --> 00:08:02.000]  上司還給你一點時間做事
[00:08:03.000 --> 00:08:05.000]  媽媽就面對著這件事
[00:08:05.000 --> 00:08:07.000]  是不是時候呢
[00:08:07.000 --> 00:08:10.000]  為何不是時候又來
[00:08:10.000 --> 00:08:12.000]  如果是時候
[00:08:12.000 --> 00:08:14.000]  為何又這麼辛苦呢
[00:08:14.000 --> 00:08:18.000]  懷孕後會怎樣呢
[00:08:18.000 --> 00:08:20.000]  懷孕後
[00:08:20.000 --> 00:08:24.000]  過了結婚的日子
[00:08:24.000 --> 00:08:26.000]  或者我們說差不多坐完
[00:08:26.000 --> 00:08:30.000]  瑪利亞他們去奉獻耶穌基督的時候
[00:08:31.000 --> 00:08:32.000]  遇到西冕
[00:08:32.000 --> 00:08:35.000]  西冕就說了一些說話
[00:08:35.000 --> 00:08:38.000]  或者請大家幫我一起讀出來
[00:08:38.000 --> 00:08:41.000]  西冕就把他抱過來
[00:08:41.000 --> 00:08:43.000]  我們一起讀
[00:08:43.000 --> 00:08:45.000]  一二三
[00:08:45.000 --> 00:08:47.000]  「聽眾神說
[00:08:47.000 --> 00:08:49.000]  主啊 如今祢說
[00:08:49.000 --> 00:08:52.000]  容祢的僕人安然去世
[00:08:52.000 --> 00:08:56.000]  因為我的眼睛已經看見祢的救恩
[00:08:56.000 --> 00:08:59.000]  就是祢在萬民面前
[00:09:00.000 --> 00:09:03.000]  所預備的是啟示愛邦人的光
[00:09:03.000 --> 00:09:06.000]  是李文以色列的榮耀」
[00:09:06.000 --> 00:09:09.000]  哇 滿月的祝福
[00:09:09.000 --> 00:09:11.000]  媽媽是不是很開心
[00:09:11.000 --> 00:09:13.000]  應該是的
[00:09:13.000 --> 00:09:15.000]  我這個兒子
[00:09:15.000 --> 00:09:17.000]  雖然之前懷孕時
[00:09:17.000 --> 00:09:19.000]  遇到這麼多不方便的時候
[00:09:19.000 --> 00:09:21.000]  遇到這麼多不開心的事
[00:09:21.000 --> 00:09:23.000]  不過都好的
[00:09:23.000 --> 00:09:26.000]  將來會很有成就的
[00:09:26.000 --> 00:09:28.000]  將來會很好的
[00:09:29.000 --> 00:09:30.000]  長得帥 聰明
[00:09:30.000 --> 00:09:32.000]  樣子也很聰明
[00:09:32.000 --> 00:09:34.000]  很有智慧
[00:09:34.000 --> 00:09:36.000]  大家給他很好的祝福
[00:09:36.000 --> 00:09:38.000]  做媽媽會很開心
[00:09:38.000 --> 00:09:40.000]  但是兒童的成長
[00:09:40.000 --> 00:09:42.000]  不是每件事都很順利
[00:09:42.000 --> 00:09:44.000]  我們一起讀下面的句子
[00:09:44.000 --> 00:09:46.000]  一二三
[00:09:46.000 --> 00:09:48.000]  「子的父母
[00:09:48.000 --> 00:09:51.000]  一論耶穌的這話就驚訝
[00:09:51.000 --> 00:09:53.000]  西冕給他們祝福
[00:09:53.000 --> 00:09:56.000]  又對孩子的母親瑪利亞說
[00:09:57.000 --> 00:09:59.000]  這孩子被立
[00:09:59.000 --> 00:10:02.000]  是要叫以色列眾許多人接待
[00:10:02.000 --> 00:10:04.000]  許多人稱喜
[00:10:04.000 --> 00:10:07.000]  又要成為毀謗的對象
[00:10:07.000 --> 00:10:11.000]  叫許多人心裡的意念顯露出來
[00:10:11.000 --> 00:10:16.000]  你自己的心也要被劍鎚頭」
[00:10:16.000 --> 00:10:19.000]  哇 剛才你說得這麼好
[00:10:19.000 --> 00:10:22.000]  為什麼原來成長不是這樣的
[00:10:22.000 --> 00:10:25.000]  成長會遇到這麼多問題嗎
[00:10:26.000 --> 00:10:28.000]  他好像是一個領袖
[00:10:28.000 --> 00:10:30.000]  你一直說
[00:10:30.000 --> 00:10:33.000]  就算說完這段也是一個領袖
[00:10:33.000 --> 00:10:35.000]  但原來做領袖不是這麼容易
[00:10:35.000 --> 00:10:37.000]  他不是一帆風順嗎
[00:10:37.000 --> 00:10:42.000]  當初神母說他要面對這麼多困難
[00:10:42.000 --> 00:10:46.000]  每個人都等著做救世主的母親
[00:10:46.000 --> 00:10:50.000]  原來心要被劍鎚頭嗎
[00:10:50.000 --> 00:10:54.000]  帶著孩子一直長大的時候
[00:10:55.000 --> 00:10:57.000]  你會發現
[00:10:57.000 --> 00:11:00.000]  喝奶而已
[00:11:00.000 --> 00:11:02.000]  為什麼喝完奶
[00:11:02.000 --> 00:11:04.000]  我幫他每次都清理得這麼乾淨
[00:11:04.000 --> 00:11:06.000]  臉上有這麼多紅點
[00:11:06.000 --> 00:11:08.000]  小小的奶瓶
[00:11:08.000 --> 00:11:10.000]  媽媽也很緊張
[00:11:10.000 --> 00:11:13.000]  為什麼喝完
[00:11:13.000 --> 00:11:15.000]  有些入有些出
[00:11:15.000 --> 00:11:17.000]  為什麼有些出的時候
[00:11:17.000 --> 00:11:20.000]  又跟醫生說的這麼不同
[00:11:21.000 --> 00:11:25.000]  為什麼這段時間有這麼多流感
[00:11:25.000 --> 00:11:28.000]  一直養育著孩子的成長
[00:11:28.000 --> 00:11:33.000]  母親背後付上很多心思和時間
[00:11:33.000 --> 00:11:36.000]  媽媽們婆婆們
[00:11:36.000 --> 00:11:39.000]  有時候晚上不能睡覺
[00:11:39.000 --> 00:11:41.000]  有沒有數著
[00:11:41.000 --> 00:11:43.000]  你一定沒有數
[00:11:43.000 --> 00:11:45.000]  你一定沒有數
[00:11:45.000 --> 00:11:47.000]  做媽媽的時候
[00:11:47.000 --> 00:11:49.000]  很多時候數學不合格
[00:11:50.000 --> 00:11:51.000]  不會跟兒子數這些
[00:11:51.000 --> 00:11:54.000]  不會跟兒子數這些
[00:11:54.000 --> 00:11:57.000]  最重要是他平安快樂地成長
[00:11:57.000 --> 00:12:00.000]  付上多少代價都值得
[00:12:00.000 --> 00:12:03.000]  父母都是這樣想
[00:12:03.000 --> 00:12:05.000]  於是乎
[00:12:05.000 --> 00:12:07.000]  省著省著
[00:12:07.000 --> 00:12:10.000]  投資在那四百萬
[00:12:10.000 --> 00:12:13.000]  養育著孩子就重要
[00:12:13.000 --> 00:12:15.000]  自己吃什麼
[00:12:15.000 --> 00:12:17.000]  穿什麼都不要緊
[00:12:18.000 --> 00:12:20.000]  我看到很多會友的相片
[00:12:20.000 --> 00:12:22.000]  我發現了一件事
[00:12:22.000 --> 00:12:24.000]  要照顧孩子的日子
[00:12:24.000 --> 00:12:26.000]  比現在來說
[00:12:26.000 --> 00:12:28.000]  沒有現在這麼年輕
[00:12:28.000 --> 00:12:31.000]  哪有空睡覺休息
[00:12:31.000 --> 00:12:33.000]  又要上班
[00:12:33.000 --> 00:12:35.000]  又要照顧孩子
[00:12:35.000 --> 00:12:37.000]  又要收拾房子
[00:12:37.000 --> 00:12:39.000]  就算有工人
[00:12:39.000 --> 00:12:42.000]  也很害怕工人會做些什麼
[00:12:42.000 --> 00:12:45.000]  做父母的時候
[00:12:46.000 --> 00:12:48.000]  付上很多代價
[00:12:48.000 --> 00:12:53.000]  耶穌基督也是這樣的成長
[00:12:53.000 --> 00:12:55.000]  初步的時候
[00:12:55.000 --> 00:12:58.000]  帶給家庭一定有很多喜樂
[00:12:58.000 --> 00:13:02.000]  小朋友長大了
[00:13:02.000 --> 00:13:05.000]  又會跟附近的小朋友一起去玩
[00:13:05.000 --> 00:13:07.000]  父母也做了一件事
[00:13:07.000 --> 00:13:10.000]  猶太人的父母
[00:13:10.000 --> 00:13:12.000]  很重視一件事
[00:13:12.000 --> 00:13:14.000]  就是從小時候
[00:13:15.000 --> 00:13:16.000]  如何敬錢
[00:13:16.000 --> 00:13:18.000]  如何跟小朋友一起去禱告
[00:13:18.000 --> 00:13:20.000]  如何從小時候
[00:13:20.000 --> 00:13:22.000]  他們還未懂事的時候
[00:13:22.000 --> 00:13:25.000]  教他們明白聖經的話
[00:13:25.000 --> 00:13:29.000]  讓小朋友從小就認識多一點
[00:13:29.000 --> 00:13:31.000]  知道哪位是真神
[00:13:31.000 --> 00:13:33.000]  如何去敬拜這位神
[00:13:33.000 --> 00:13:35.000]  他們從小就做了
[00:13:35.000 --> 00:13:40.000]  也多了幾年
[00:13:40.000 --> 00:13:42.000]  瑪利亞山多了幾個
[00:13:42.000 --> 00:13:44.000]  多了兒女的時候
[00:13:44.000 --> 00:13:45.000]  父母用了很多心機
[00:13:45.000 --> 00:13:48.000]  讓兒女之間有很好的關係
[00:13:48.000 --> 00:13:50.000]  開心快樂地成長
[00:13:50.000 --> 00:13:52.000]  大家能夠找到自己
[00:13:52.000 --> 00:13:54.000]  在家庭裏面的角色
[00:13:54.000 --> 00:13:58.000]  然後一路成年的時候
[00:13:58.000 --> 00:14:01.000]  會為他的出路擔心
[00:14:01.000 --> 00:14:03.000]  要為他計劃未來的出路
[00:14:03.000 --> 00:14:07.000]  於是耶穌應該學著
[00:14:07.000 --> 00:14:10.000]  如何來做一個木匠
[00:14:10.000 --> 00:14:13.000]  自己最好的功夫
[00:14:13.000 --> 00:14:14.000]  一定會教給兒女
[00:14:14.000 --> 00:14:19.000]  這是父母幾十年來努力的
[00:14:19.000 --> 00:14:21.000]  為著就是這樣
[00:14:21.000 --> 00:14:24.000]  是辛苦的
[00:14:24.000 --> 00:14:26.000]  是否沒有帶孩子的時候
[00:14:26.000 --> 00:14:28.000]  帶孩子的時候那麼辛苦
[00:14:28.000 --> 00:14:30.000]  不如問問
[00:14:30.000 --> 00:14:32.000]  小朋友一路成長
[00:14:32.000 --> 00:14:34.000]  十三四歲
[00:14:34.000 --> 00:14:36.000]  十五六歲
[00:14:36.000 --> 00:14:38.000]  會否反叛
[00:14:38.000 --> 00:14:40.000]  何時回家
[00:14:41.000 --> 00:14:43.000]  何時會關掉手機
[00:14:43.000 --> 00:14:48.000]  晚上回房間看他的時候
[00:14:48.000 --> 00:14:51.000]  手提電話是否蓋在被子下
[00:14:51.000 --> 00:14:55.000]  做父母有很多憂心
[00:14:55.000 --> 00:14:57.000]  是長憂久拾酒
[00:14:57.000 --> 00:15:01.000]  所以每一年多一點
[00:15:01.000 --> 00:15:04.000]  為父母親慶祝一下是很應該的
[00:15:08.000 --> 00:15:09.000]  還有一個就是
[00:15:09.000 --> 00:15:11.000]  他們會去教會
[00:15:11.000 --> 00:15:13.000]  會帶孩子去教會
[00:15:13.000 --> 00:15:18.000]  父母會帶孩子去猶太人的會堂
[00:15:18.000 --> 00:15:22.000]  其實我覺得都是值得提醒自己
[00:15:22.000 --> 00:15:26.000]  我們有機會就帶孩子去教會
[00:15:26.000 --> 00:15:30.000]  我見過一些小孩子BB滿月就帶回來
[00:15:30.000 --> 00:15:33.000]  讓他在教會中成長
[00:15:33.000 --> 00:15:35.000]  在教會中有班朋友
[00:15:36.000 --> 00:15:38.000]  在教會中有團契營
[00:15:38.000 --> 00:15:40.000]  一路在主一學
[00:15:40.000 --> 00:15:42.000]  一路大家一起長大
[00:15:42.000 --> 00:15:44.000]  讓他們長大後
[00:15:44.000 --> 00:15:47.000]  在教會有盤的時候不會走失
[00:15:47.000 --> 00:15:50.000]  他們從小開始認識信仰的時候
[00:15:50.000 --> 00:15:52.000]  心裏明白真理
[00:15:52.000 --> 00:15:54.000]  一生人是有神來指引他們
[00:15:54.000 --> 00:15:57.000]  讓他們自小可以信主
[00:15:57.000 --> 00:16:00.000]  讓他們沒有信仰上的懷疑
[00:16:00.000 --> 00:16:03.000]  猶太人在這方面都做得很好
[00:16:04.000 --> 00:16:08.000]  我們也一路從小帶兒女回教會
[00:16:08.000 --> 00:16:10.000]  聖經當中也有提到
[00:16:10.000 --> 00:16:12.000]  耶穌基督十二歲的時候
[00:16:12.000 --> 00:16:15.000]  怎樣回教當時的聖殿
[00:16:15.000 --> 00:16:19.000]  我們也可以帶孩子回教堂
[00:16:19.000 --> 00:16:24.000]  無論是奶奶、婆婆、媽媽
[00:16:24.000 --> 00:16:26.000]  都可以做這件事
[00:16:26.000 --> 00:16:30.000]  這件事我們不是說
[00:16:30.000 --> 00:16:33.000]  不讓他們有機會在外面學習
[00:16:33.000 --> 00:16:35.000]  但讓他們學習的東西
[00:16:35.000 --> 00:16:38.000]  有時間可以回到教會學習
[00:16:38.000 --> 00:16:42.000]  學習一些他們一生人都有用的東西
[00:16:42.000 --> 00:16:46.000]  正如瑪利亞他們會帶子女回教堂
[00:16:46.000 --> 00:16:49.000]  回當時的會堂和聖殿
[00:16:49.000 --> 00:16:52.000]  另一方面又會教他們
[00:16:52.000 --> 00:16:54.000]  在戶外的時候怎樣玩
[00:16:54.000 --> 00:16:56.000]  兄弟怎樣相處
[00:16:56.000 --> 00:16:58.000]  謀生的技能
[00:16:58.000 --> 00:17:00.000]  從小就要學習
[00:17:01.000 --> 00:17:03.000]  他們成長的過程
[00:17:03.000 --> 00:17:06.000]  可能我們成長也有相似的模式
[00:17:06.000 --> 00:17:10.000]  瑪利亞除了這方面之外
[00:17:10.000 --> 00:17:12.000]  她還做了一件事
[00:17:12.000 --> 00:17:14.000]  我覺得在耶穌基督的成長
[00:17:14.000 --> 00:17:16.000]  和我們可能有些不同
[00:17:16.000 --> 00:17:18.000]  她很早
[00:17:18.000 --> 00:17:20.000]  三十歲已經出來
[00:17:20.000 --> 00:17:24.000]  帶著一班門徒到處傳道
[00:17:24.000 --> 00:17:27.000]  其實在耶穌基督的成長當中
[00:17:27.000 --> 00:17:29.000]  很多時候她自慰的表現
[00:17:30.000 --> 00:17:31.000]  跟我們這些姐妹有點不同
[00:17:31.000 --> 00:17:33.000]  她是很勤奮的
[00:17:33.000 --> 00:17:35.000]  但可能有些東西她是執著的
[00:17:35.000 --> 00:17:39.000]  不過瑪利亞給了她很多成長的空間
[00:17:39.000 --> 00:17:43.000]  她知道她是行體一條正道上的時候
[00:17:43.000 --> 00:17:45.000]  就給她足夠的空間去成長
[00:17:45.000 --> 00:17:47.000]  她三十歲的時候
[00:17:47.000 --> 00:17:50.000]  離開家裡和一班門徒一起的時候
[00:17:50.000 --> 00:17:53.000]  帶著一班門徒到處傳講福音的時候
[00:17:53.000 --> 00:17:56.000]  瑪利亞也是讓她去的
[00:17:58.000 --> 00:18:00.000]  瑪利亞的兄弟和子女
[00:18:00.000 --> 00:18:02.000]  也會偶爾去找她
[00:18:02.000 --> 00:18:04.000]  但瑪利亞是讓她去的
[00:18:04.000 --> 00:18:08.000]  有時在加里里奇亞的城市
[00:18:08.000 --> 00:18:11.000]  有時去了薩馬利亞
[00:18:11.000 --> 00:18:13.000]  有時去了猶太省
[00:18:13.000 --> 00:18:15.000]  他們去了不同的地方
[00:18:15.000 --> 00:18:17.000]  有時甚至乎過了河東
[00:18:17.000 --> 00:18:22.000]  但瑪利亞也讓她繼續去發展
[00:18:22.000 --> 00:18:25.000]  青年人繼續去發展
[00:18:25.000 --> 00:18:27.000]  原來也是有這樣的需要
[00:18:27.000 --> 00:18:28.000]  但另一方面
[00:18:28.000 --> 00:18:31.000]  瑪利亞容讓給耶穌基督
[00:18:31.000 --> 00:18:35.000]  在侍奉上更多的空間
[00:18:35.000 --> 00:18:37.000]  瑪利亞給兒子去侍奉
[00:18:37.000 --> 00:18:39.000]  給耶穌基督去侍奉的時候
[00:18:39.000 --> 00:18:43.000]  她越走的路是越來越危險的
[00:18:43.000 --> 00:18:48.000]  自從她的表哥斯洗約翰離世之後
[00:18:48.000 --> 00:18:51.000]  斯洗約翰也是瑪利亞的親戚
[00:18:51.000 --> 00:18:54.000]  瑪利亞是知道的
[00:18:55.000 --> 00:19:00.000]  知道耶穌所走的道路是一條危險的路
[00:19:00.000 --> 00:19:02.000]  大致是一條正道
[00:19:02.000 --> 00:19:06.000]  不過在當時的政治體系當中是危險的
[00:19:06.000 --> 00:19:10.000]  在當時的宗教環境當中是危險的
[00:19:10.000 --> 00:19:15.000]  但她容讓他做他應該做的事
[00:19:15.000 --> 00:19:17.000]  弟兄姊妹
[00:19:17.000 --> 00:19:24.000]  你覺得子女的侍奉應該有多少的空間
[00:19:24.000 --> 00:19:30.000]  子女的侍奉可能需要很多父母的支持
[00:19:30.000 --> 00:19:34.000]  因為侍奉的時候她花了很多時間和心機
[00:19:34.000 --> 00:19:37.000]  有很多事情需要父母在背後支持
[00:19:37.000 --> 00:19:40.000]  我記得一般年前我們有一位會友
[00:19:40.000 --> 00:19:42.000]  大家都認識的陳誠熙弟兄
[00:19:42.000 --> 00:19:46.000]  他奉獻要全時間侍奉的時候
[00:19:46.000 --> 00:19:49.000]  當初跟他父母聊天的時候
[00:19:49.000 --> 00:19:51.000]  我發覺他父母很特別
