
[00:00:00.000 --> 00:00:04.800]  今天讀的經文有九節
[00:05:03.160 --> 00:05:05.040]  不過最重要是學習聖經
[00:05:05.040 --> 00:05:06.160]  唱詩歌
[00:05:06.160 --> 00:05:09.040]  所以就沒有一種拜神的
[00:05:09.040 --> 00:05:10.720]  得到蒙英運
[00:05:10.720 --> 00:05:12.760]  然後還原
[00:05:12.760 --> 00:05:13.600]  不是完全沒有
[00:05:13.600 --> 00:05:15.680]  不過重點不在這裡
[00:05:15.680 --> 00:05:19.360]  重點都是認識我們的神
[00:05:19.360 --> 00:05:22.840]  至於祈禱有沒有效
[00:05:22.840 --> 00:05:24.640]  和祈禱
[00:05:24.640 --> 00:05:26.120]  你想
[00:05:26.120 --> 00:05:27.480]  你的夢想
[00:05:27.480 --> 00:05:28.760]  你的禱告
[00:05:28.760 --> 00:05:30.720]  能夠得到英運呢
[00:05:30.720 --> 00:05:32.800]  我們都在我們的信仰有的
[00:05:32.800 --> 00:05:33.920]  這段經文說
[00:05:33.920 --> 00:05:35.160]  我們奉耶穌的名
[00:05:35.160 --> 00:05:36.600]  祈禱就會得著
[00:05:36.600 --> 00:05:37.920]  不過我們知道
[00:05:37.920 --> 00:05:39.520]  聖經有其他的教訓
[00:05:39.520 --> 00:05:41.680]  我們不可以妄求的
[00:05:41.680 --> 00:05:44.520]  不是我們心想事成的
[00:05:44.520 --> 00:05:46.080]  有些事你可以祈禱
[00:05:46.080 --> 00:05:48.120]  但是有些事
[00:05:48.120 --> 00:05:49.560]  不得到的時候
[00:05:49.560 --> 00:05:51.000]  你有病
[00:05:51.000 --> 00:05:52.320]  得不到醫治
[00:05:52.320 --> 00:05:54.840]  你不可以妄求的
[00:05:54.840 --> 00:05:56.880]  但是這段經文
[00:05:56.880 --> 00:05:59.040]  它不是取代
[00:05:59.040 --> 00:06:01.480]  其他聖經的神學教訓
[00:06:01.480 --> 00:06:02.640]  關於祈禱
[00:06:02.640 --> 00:06:04.600]  但是它有一個重點
[00:06:04.600 --> 00:06:06.600]  就是很民間宗教式的
[00:06:06.600 --> 00:06:07.320]  就是說
[00:06:07.320 --> 00:06:08.440]  你祈禱
[00:06:08.440 --> 00:06:10.160]  你就會得到英運
[00:06:10.160 --> 00:06:13.360]  然後你有滿足的喜樂
[00:06:13.360 --> 00:06:14.280]  這一點
[00:06:14.280 --> 00:06:15.720]  我們基督徒
[00:06:15.720 --> 00:06:18.200]  需要重新去思索一下
[00:06:18.200 --> 00:06:20.760]  究竟我們的祈禱
[00:06:20.760 --> 00:06:22.720]  需不需要這麼具體
[00:06:22.720 --> 00:06:27.280]  需不需要這麼民間宗教式
[00:06:27.280 --> 00:06:29.640]  在香港有很多教會
[00:06:29.640 --> 00:06:31.920]  但是每一間教會都是一樣的
[00:06:31.920 --> 00:06:33.520]  都是去聽道
[00:06:33.520 --> 00:06:35.080]  然後做好人
[00:06:35.080 --> 00:06:36.560]  但是如果在宗教
[00:06:36.560 --> 00:06:37.520]  在其他宗教
[00:06:37.520 --> 00:06:40.200]  特別是我在日本一年的時間
[00:06:40.200 --> 00:06:41.520]  我在京都住了一年
[00:06:41.520 --> 00:06:45.840]  在一間學校裏面做一個交換學者
[00:06:45.840 --> 00:06:48.480]  它有很多描述
[00:06:48.480 --> 00:06:53.080]  究竟是哪一種的宗教
[00:06:53.080 --> 00:06:54.280]  其實是很多的
[00:06:54.280 --> 00:06:56.280]  不過通常你去的時候
[00:06:56.280 --> 00:06:57.160]  你可以發現到
[00:06:57.160 --> 00:06:58.360]  他們會
[00:06:58.360 --> 00:07:02.600]  每一個地方敬拜
[00:07:02.600 --> 00:07:03.920]  它會
[00:07:03.920 --> 00:07:05.520]  有些地方會靈一點
[00:07:05.520 --> 00:07:06.920]  或者你祈禱
[00:07:06.920 --> 00:07:10.720]  會某些東西是靈驗一點的
[00:07:10.720 --> 00:07:12.720]  最簡單就是姻緣
[00:07:12.720 --> 00:07:15.440]  有些廟宇求籤
[00:07:15.440 --> 00:07:16.560]  它是有姻緣
[00:07:16.560 --> 00:07:18.160]  有特別
[00:07:18.160 --> 00:07:19.760]  在你的婚姻那裏
[00:07:19.760 --> 00:07:21.760]  是靈一點的
[00:07:21.760 --> 00:07:23.200]  當然
[00:07:23.200 --> 00:07:26.080]  京都是其中一個大學城市
[00:07:26.080 --> 00:07:26.800]  很多人不知道
[00:07:26.800 --> 00:07:28.680]  以為它只是一個旅遊城市
[00:07:28.680 --> 00:07:30.000]  其實京都裏面
[00:07:30.000 --> 00:07:34.520]  是日本裏面最多大學的其中一個地方
[00:07:34.520 --> 00:07:36.240]  當然東京也有很多大學
[00:07:36.240 --> 00:07:37.800]  不過東京是很大的
[00:07:37.800 --> 00:07:39.680]  京都是一個很小的城市
[00:07:39.680 --> 00:07:41.680]  裏面有很多大學
[00:07:41.680 --> 00:07:43.840]  當然
[00:07:43.840 --> 00:07:46.480]  但是它的廟宇和大學
[00:07:46.480 --> 00:07:48.280]  可以說是知識
[00:07:48.280 --> 00:07:51.720]  和民間宗教信仰是一致的
[00:07:51.720 --> 00:07:53.800]  很多諾貝爾獎的人
[00:07:53.800 --> 00:07:54.960]  不是東京大學
[00:07:54.960 --> 00:07:56.520]  就是京都的大學
[00:07:56.520 --> 00:07:59.520]  所以他們的社會
[00:07:59.520 --> 00:08:02.760]  在所謂理念性的東西
[00:08:02.760 --> 00:08:04.120]  精神上的東西
[00:08:04.120 --> 00:08:05.640]  學問的東西
[00:08:05.640 --> 00:08:07.360]  和宗教的東西
[00:08:07.360 --> 00:08:09.040]  有一個好的結合
[00:08:09.040 --> 00:08:10.960]  就是其中一個廟
[00:08:10.960 --> 00:08:13.560]  它是專拜學問之神
[00:08:13.560 --> 00:08:16.120]  就是你去升大學
[00:08:16.120 --> 00:08:17.840]  你想去大學的時候
[00:08:17.840 --> 00:08:18.800]  你去拜在那裏
[00:08:18.800 --> 00:08:19.880]  很多大學生
[00:08:19.880 --> 00:08:22.960]  或者是考高考的學生
[00:08:22.960 --> 00:08:24.480]  就是拜的
[00:08:24.480 --> 00:08:28.720]  他們在很現代化的思想裏面
[00:08:28.720 --> 00:08:30.480]  它有一個很傳統
[00:08:30.480 --> 00:08:33.520]  就是能夠祈禱
[00:08:33.520 --> 00:08:35.080]  能夠進入大學
[00:08:35.080 --> 00:08:37.360]  就是考到他心儀的大學
[00:08:37.360 --> 00:08:41.480]  所以它有幾千間廟宇
[00:08:41.480 --> 00:08:43.200]  其中幾間
[00:08:43.200 --> 00:08:46.280]  就是拜這種的學問
[00:08:46.280 --> 00:08:48.080]  我們現在教會
[00:08:48.080 --> 00:08:50.160]  去哪間教會呢
[00:08:50.160 --> 00:08:52.320]  或者去主學幾好
[00:08:52.320 --> 00:08:53.440]  講得不錯
[00:08:53.440 --> 00:08:55.480]  全部人有心智有宣教
[00:08:55.480 --> 00:08:57.480]  我們就不會說這個地方
[00:08:57.480 --> 00:08:58.480]  祈禱的時候
[00:08:58.480 --> 00:09:00.560]  可以結婚好一點
[00:09:00.560 --> 00:09:02.680]  或者生孩子好一點
[00:09:02.680 --> 00:09:04.560]  當然生孩子
[00:09:04.560 --> 00:09:07.360]  在日本的廟宇裏面
[00:09:07.360 --> 00:09:10.360]  其中一個很重要的祈禱
[00:09:10.360 --> 00:09:11.960]  就是能夠結婚
[00:09:11.960 --> 00:09:14.240]  生到一個健康的兒子
[00:09:14.240 --> 00:09:16.000]  這段經文裏面
[00:09:16.000 --> 00:09:16.920]  耶穌講
[00:09:16.920 --> 00:09:18.840]  任何的祈禱
[00:09:18.840 --> 00:09:20.720]  都蒙英文之前
[00:09:20.720 --> 00:09:23.120]  祂有講到生小朋友
[00:09:23.120 --> 00:09:24.080]  這個夢想
[00:09:24.080 --> 00:09:25.640]  所以下一段經文
[00:09:25.640 --> 00:09:27.320]  就是我實在講給你聽
[00:09:27.320 --> 00:09:30.360]  你經過十月懷胎
[00:09:30.360 --> 00:09:32.640]  能夠生到一個小朋友
[00:09:32.640 --> 00:09:37.880]  你是能夠得到這個夢想成真
[00:09:37.880 --> 00:09:40.640]  沒有人可以奪去你這種的喜樂
[00:09:40.640 --> 00:09:41.640]  這段經文
[00:09:41.640 --> 00:09:43.640]  我剛才讀的時候
[00:09:43.640 --> 00:09:45.080]  有兩個祈禱
[00:09:45.080 --> 00:09:48.920]  一個就是比較整體性的
[00:09:48.920 --> 00:09:50.880]  你任何的祈禱
[00:09:50.880 --> 00:09:52.000]  你向神求
[00:09:52.000 --> 00:09:53.880]  奉耶穌的名祈求
[00:09:53.880 --> 00:09:55.360]  你可以得獎
[00:09:55.360 --> 00:09:56.960]  另一個祈禱
[00:09:56.960 --> 00:10:01.000]  是特別針對生兒子的
[00:10:01.000 --> 00:10:02.360]  這個是很具象
[00:10:02.360 --> 00:10:04.000]  很實際
[00:10:04.000 --> 00:10:06.640]  在以前的人
[00:10:06.640 --> 00:10:08.440]  我們說
[00:10:08.440 --> 00:10:09.200]  阿伯拉罕
[00:10:09.200 --> 00:10:10.440]  以撒亞國
[00:10:10.440 --> 00:10:12.240]  他們這些舊約的人物
[00:10:12.240 --> 00:10:16.240]  都是一開始生不到小朋友的
[00:10:16.240 --> 00:10:19.040]  是要祈禱神給他們生小朋友
[00:10:19.040 --> 00:10:21.720]  當然特別是姊妹的角度
[00:10:21.720 --> 00:10:24.880]  我們知道舊約有一個哈拿的祈禱
[00:10:24.880 --> 00:10:27.520]  哈拿一生人
[00:10:27.520 --> 00:10:29.000]  他最大的願望
[00:10:29.000 --> 00:10:30.680]  能夠生到一個小朋友
[00:10:30.680 --> 00:10:33.920]  當神給他能夠生到撒姆爾的時候
[00:10:33.920 --> 00:10:38.440]  他就作了舊約其中一個贊尼斯
[00:10:38.440 --> 00:10:40.040]  第一句的說話就說
[00:10:40.040 --> 00:10:42.800]  我心以耶和云快樂
[00:10:42.800 --> 00:10:45.440]  因為神給了他的兒子
[00:10:45.440 --> 00:10:47.280]  其實這段經文
[00:10:47.280 --> 00:10:50.160]  你可以說它是間接處理舊約
[00:10:50.160 --> 00:10:51.800]  哈拿的故事
[00:10:51.800 --> 00:10:54.000]  能夠生到一個小朋友
[00:10:54.000 --> 00:10:56.280]  你的心的快樂
[00:10:56.280 --> 00:10:58.560]  是沒有人可以取代的
[00:10:58.560 --> 00:11:01.560]  沒有人可以奪取他的
[00:11:01.560 --> 00:11:03.560]  所以這個祈禱
[00:11:03.560 --> 00:11:07.120]  擁有了蒙英運的時候
[00:11:07.120 --> 00:11:09.320]  他的人生改變了
[00:11:09.320 --> 00:11:10.480]  由等待
[00:11:10.480 --> 00:11:11.600]  由痛苦
[00:11:11.600 --> 00:11:12.880]  由憂愁
[00:11:12.880 --> 00:11:14.240]  去到有一個快樂
[00:11:14.240 --> 00:11:16.480]  而這個快樂
[00:11:16.480 --> 00:11:18.440]  耶穌說的兩個表達
[00:11:18.440 --> 00:11:22.280]  一個就是完美的快樂
[00:11:22.280 --> 00:11:25.040]  我是一個牧師
[00:11:25.040 --> 00:11:28.720]  通常現在我們戴口罩
[00:11:28.720 --> 00:11:33.040]  平時我講道都會笑笑口
[00:11:33.040 --> 00:11:35.200]  所以一去到喪禮
[00:11:35.200 --> 00:11:39.400]  我要小心我講說話
[00:11:39.400 --> 00:11:41.040]  講是很嚴肅
[00:11:41.040 --> 00:11:44.880]  但是表達是微微笑的
[00:11:44.880 --> 00:11:51.000]  我自小都是怎樣講呢
[00:11:51.000 --> 00:11:55.640]  講話怕會有一些失去自信心
[00:11:55.640 --> 00:11:58.200]  所以先笑出來
[00:11:58.200 --> 00:12:01.200]  表達自己沒那麼怕
[00:12:01.200 --> 00:12:02.960]  其實很怕講道
[00:12:02.960 --> 00:12:05.080]  到現在我都很怕講道
[00:12:05.080 --> 00:12:07.640]  怎樣講呢
[00:12:07.640 --> 00:12:11.200]  就是大家看著我
[00:12:11.200 --> 00:12:12.920]  是很緊張的事情
[00:12:12.920 --> 00:12:14.640]  當然我第一次講道
[00:12:14.640 --> 00:12:16.400]  我記得基本上
[00:12:16.400 --> 00:12:18.000]  上去能夠下來
[00:12:18.000 --> 00:12:19.480]  就很快樂
[00:12:19.480 --> 00:12:23.800]  就是能夠中間發生什麼事情
[00:12:23.800 --> 00:12:25.240]  講什麼不重要
[00:12:25.240 --> 00:12:27.160]  能夠坐回一排位
[00:12:27.160 --> 00:12:30.040]  這個是我的安心
[00:12:30.040 --> 00:12:33.280]  所以快樂本身表達
[00:12:33.280 --> 00:12:36.440]  不一定是真心裏面的快樂
[00:12:36.440 --> 00:12:38.960]  是禮儀性的
[00:12:38.960 --> 00:12:40.760]  外表的快樂
[00:12:40.760 --> 00:12:42.440]  我可以說
[00:12:42.440 --> 00:12:44.880]  大部分的基督徒回來崇拜的時候
[00:12:44.880 --> 00:12:46.680]  我們唱詩歌
[00:12:46.680 --> 00:12:48.600]  都是讚美神的
[00:12:48.600 --> 00:12:50.080]  都是快樂的
[00:12:50.080 --> 00:12:51.800]  但是以我的經驗
[00:12:51.800 --> 00:12:54.200]  大部分人
[00:12:54.200 --> 00:12:56.240]  其實都是優秀的
[00:12:56.240 --> 00:12:58.200]  不過只是表面上
[00:12:58.200 --> 00:12:59.440]  見到
[00:12:59.440 --> 00:13:01.040]  一個星期沒有見到面
[00:13:01.040 --> 00:13:05.600]  所以我們有一個面容上的寬容
[00:13:05.600 --> 00:13:08.120]  但是我們是不是真的那麼敬拜
[00:13:08.120 --> 00:13:10.440]  那麼稱頌神呢
[00:13:10.440 --> 00:13:12.000]  來到去
[00:13:12.000 --> 00:13:13.280]  經歷神的恩典
[00:13:13.280 --> 00:13:14.760]  去到崇拜的時候
[00:13:14.760 --> 00:13:16.200]  好像哈拿一樣
[00:13:16.200 --> 00:13:18.600]  我心以耶和為快樂
[00:13:18.600 --> 00:13:20.400]  我們唱詩的時候
[00:13:20.400 --> 00:13:22.440]  是真的表達了心境呢
[00:13:22.440 --> 00:13:24.840]  多數情況都不是
[00:13:24.840 --> 00:13:28.280]  不過我們都是勉強表達到
[00:13:28.280 --> 00:13:30.960]  敬拜的時候我們都回想一下
[00:13:30.960 --> 00:13:33.480]  我們都是感恩去唱
[00:13:33.480 --> 00:13:35.920]  所以聖經裏面講
[00:13:35.920 --> 00:13:37.600]  祈禱之後
[00:13:37.600 --> 00:13:41.280]  你是真正夢想成真
[00:13:41.280 --> 00:13:43.960]  你能夠有感恩的心
[00:13:43.960 --> 00:13:46.400]  然後去讚美出來
[00:13:46.400 --> 00:13:47.960]  能夠有歡樂
[00:13:47.960 --> 00:13:52.280]  這段是祈禱的重要教訓
[00:13:52.280 --> 00:13:54.960]  祈禱不只是蒙英韻之後
[00:13:54.960 --> 00:13:56.880]  蒙英韻的那個
[00:13:56.880 --> 00:13:59.160]  我身體神照顧到了
[00:13:59.160 --> 00:14:00.840]  我祈禱希望世界和平
[00:14:00.840 --> 00:14:03.520]  現在就平靜一點了
[00:14:03.520 --> 00:14:06.520]  這些祈禱成就了之後
[00:14:06.520 --> 00:14:09.320]  你的心境是不是快樂的
[00:14:09.320 --> 00:14:11.000]  你的心境是不是可以快樂到
[00:14:11.000 --> 00:14:13.000]  一起去歌頌神
[00:14:13.000 --> 00:14:14.400]  如果沒有的時候
[00:14:14.400 --> 00:14:17.680]  我們就缺少了耶穌教訓
[00:14:17.680 --> 00:14:19.040]  我們要祈禱
[00:14:19.040 --> 00:14:21.200]  我們能夠蒙英韻的時候
[00:14:21.200 --> 00:14:23.520]  神給我們有快樂
[00:14:23.520 --> 00:14:26.560]  如果表現不到那種快樂的感覺
[00:14:26.560 --> 00:14:31.480]  我們是未曾經歷到耶穌的教訓
[00:14:31.480 --> 00:14:34.280]  就算我們信了主很久
[00:14:34.280 --> 00:14:37.080]  我們都只是形式上
[00:14:37.080 --> 00:14:39.800]  有一種宗教的行為
[00:14:39.800 --> 00:14:43.080]  但是我們未曾進入那個重點
[00:14:43.080 --> 00:14:44.720]  你記住這段經文
[00:14:44.720 --> 00:14:46.080]  兩個的實在
[00:14:46.080 --> 00:14:47.480]  那個實在意思
[00:14:47.480 --> 00:14:50.360]  說我們有滿足的喜樂
[00:14:50.360 --> 00:14:51.600]  我們有一個
[00:14:51.600 --> 00:14:54.320]  不會很容易被人搶去
[00:14:54.320 --> 00:14:58.960]  簡單說不是那麼容易消失的喜樂
[00:14:58.960 --> 00:15:02.080]  如果沒有這個情感
[00:15:02.080 --> 00:15:04.680]  我們所有的宗教行為
[00:15:04.680 --> 00:15:08.000]  可能就失去那個正義
[00:15:08.000 --> 00:15:09.720]  失去那個實在
[00:15:09.720 --> 00:15:10.920]  我們作為一個基督徒
[00:15:10.920 --> 00:15:12.840]  走過一年、兩年
[00:15:12.840 --> 00:15:16.080]  無論社會周圍的事情發生什麼
[00:15:16.080 --> 00:15:18.080]  我個人發生什麼
[00:15:18.080 --> 00:15:19.880]  但是我們經歷了禱告之後
[00:15:19.880 --> 00:15:22.640]  能夠有一個歡欣的禱告
[00:15:22.640 --> 00:15:24.560]  特別我們是師班
[00:15:24.560 --> 00:15:26.480]  師班是很重要的
[00:15:26.480 --> 00:15:27.760]  站出來的時候
[00:15:27.760 --> 00:15:30.520]  看得出你唱得很準確
[00:15:30.520 --> 00:15:33.200]  還有你是不是很歡欣去唱
[00:15:33.200 --> 00:15:36.120]  是不是可以帶領我們所有人很歡欣去唱
[00:15:36.120 --> 00:15:38.920]  這樣才是唱詩的重點
[00:15:38.920 --> 00:15:41.240]  而能夠歡欣讚頌
[00:15:41.240 --> 00:15:43.160]  是因為我們祈禱
[00:15:43.160 --> 00:15:45.440]  神英文我們
[00:15:45.440 --> 00:15:46.640]  就是神英文我們
[00:15:46.640 --> 00:15:48.720]  有沒有這個經歷
[00:15:48.720 --> 00:15:50.120]  你今年裏面
[00:15:50.120 --> 00:15:51.280]  今天裏面
[00:15:51.280 --> 00:15:52.920]  有沒有那些禱告
[00:15:52.920 --> 00:15:56.080]  你是真是心思熟慮
[00:15:56.080 --> 00:15:58.240]  去祈禱、求神
[00:15:58.240 --> 00:16:00.440]  成就你的心意
[00:16:00.440 --> 00:16:02.680]  然後又成就了之後
[00:16:02.680 --> 00:16:05.520]  你有一個感恩回報的心
[00:16:05.520 --> 00:16:06.600]  如果沒有
[00:16:06.600 --> 00:16:09.800]  就不是因為我們的崇拜辦得不好
[00:16:09.800 --> 00:16:12.000]  甚至不是說道說得好不好
[00:16:12.000 --> 00:16:15.360]  而是我們沒有按照聖經的教導
[00:16:15.360 --> 00:16:19.000]  去處理我們的宗教行為
[00:16:19.000 --> 00:16:21.360]  我們能夠依靠的神
[00:16:21.360 --> 00:16:23.240]  是希望我們能夠
[00:16:23.240 --> 00:16:25.120]  禱告蒙英文
[00:16:25.120 --> 00:16:28.200]  會有一個喜樂的心
[00:16:28.200 --> 00:16:30.800]  這個其實是很簡單的
[00:16:30.800 --> 00:16:32.760]  當然
[00:16:32.760 --> 00:16:34.920]  我們跟普通的
[00:16:34.920 --> 00:16:37.080]  世俗的人
[00:16:37.080 --> 00:16:39.720]  有什麼不同的地方呢
[00:16:39.720 --> 00:16:42.000]  有些宗派
[00:16:42.000 --> 00:16:43.640]  他們很著重
[00:16:43.640 --> 00:16:46.080]  祈禱得到醫治
[00:16:46.080 --> 00:16:49.480]  所以他們唱詩厲害一點
[00:16:49.480 --> 00:16:51.160]  他們唱詩興奮一點
[00:16:51.160 --> 00:16:52.840]  還有他們祈禱
[00:16:52.840 --> 00:16:54.360]  是比較實際一點的
[00:16:54.360 --> 00:16:55.640]  一定是走出來
[00:16:55.640 --> 00:16:56.480]  一起站在那裏
[00:16:56.480 --> 00:16:59.400]  為你有病祈禱
[00:16:59.400 --> 00:17:01.400]  或者你工作找不到的時候
[00:17:01.400 --> 00:17:02.000]  立刻出來
[00:17:02.000 --> 00:17:03.720]  我和你為你工作祈禱
[00:17:03.720 --> 00:17:05.720]  如果找不到對象
[00:17:05.720 --> 00:17:07.480]  出來同一祈禱
[00:17:07.480 --> 00:17:11.320]  比進去那些求姻緣更好
[00:17:11.320 --> 00:17:12.560]  所以有些宗教
[00:17:12.560 --> 00:17:13.640]  在這一點裏面
[00:17:13.640 --> 00:17:15.000]  它是跟著聖經
[00:17:15.000 --> 00:17:16.760]  耶穌教的一件事
[00:17:16.760 --> 00:17:17.880]  是很巨像的
[00:17:17.880 --> 00:17:18.880]  它不是那麼抽象
[00:17:18.880 --> 00:17:20.840]  世界和平祈禱
