
[00:00:00.000 --> 00:00:04.000]  好,不如我們一起祈禱先
[00:02:36.000 --> 00:02:40.000]  然而敬填加上知足的心便是大利了
[00:02:40.000 --> 00:02:44.000]  爲什麼呢?敬填加上知足的心靈
[00:02:44.000 --> 00:02:48.000]  就是大利,無往而不利的大利
[00:02:48.000 --> 00:02:52.000]  爲什麼呢?因爲我們沒有帶什麼到世上來
[00:02:52.000 --> 00:02:56.000]  也不能帶什麼去
[00:02:56.000 --> 00:03:00.000]  這是相當具智慧的對人生的分析
[00:03:00.000 --> 00:03:04.000]  好像今天的風光大壯
[00:03:04.000 --> 00:03:08.000]  倒黃河雄生
[00:03:08.000 --> 00:03:12.000]  始終都是帶不走一切的財富
[00:03:12.000 --> 00:03:16.000]  帶走的當然是人對他的評價
[00:03:16.000 --> 00:03:20.000]  第八節,只要有衣有食就當知足
[00:03:20.000 --> 00:03:24.000]  第九節,但那些想要發財的人
[00:03:24.000 --> 00:03:28.000]  就陷在迷惑,落在罔羅
[00:03:28.000 --> 00:03:32.000]  和許多無知有害的私慾裏
[00:03:32.000 --> 00:03:36.000]  叫人沉在敗壞和滅亡中
[00:03:36.000 --> 00:03:40.000]  貪財是萬惡之根,有人貪戀錢財
[00:03:40.000 --> 00:03:44.000]  就被引誘離了真道,用許多仇苦
[00:03:44.000 --> 00:03:48.000]  把自己喫透了
[00:03:48.000 --> 00:03:52.000]  第十一節,但你這屬神的人
[00:03:52.000 --> 00:03:56.000]  要逃避這些事,追求公義,敬天
[00:03:56.000 --> 00:04:00.000]  信心,愛心,忍耐,溫柔
[00:04:00.000 --> 00:04:04.000]  你要爲真道打那美好的仗
[00:04:04.000 --> 00:04:08.000]  持定永生,你爲此被召,也在許多
[00:04:08.000 --> 00:04:12.000]  見證人面前,已經作了那美好的見證
[00:04:12.000 --> 00:04:16.000]  我在叫萬物生活的神面前
[00:04:16.000 --> 00:04:20.000]  並在向本雕彼拉多作過那美好見證
[00:04:20.000 --> 00:04:24.000]  的基督耶穌面前祝福你,要守這
[00:04:24.000 --> 00:04:28.000]  命令,毫不玷污,無可指責
[00:04:28.000 --> 00:04:32.000]  直到我們的主耶穌基督顯現,到了日期
[00:04:32.000 --> 00:04:36.000]  那可稱重獨有權能的萬王之王
[00:04:36.000 --> 00:04:40.000]  萬主之主,就是那獨一不死
[00:04:40.000 --> 00:04:44.000]  住在人不能靠近的光裏,是人
[00:04:44.000 --> 00:04:48.000]  未曾看見,也是不能看見的,要將
[00:04:48.000 --> 00:04:52.000]  他顯明出來,但願尊貴和永遠
[00:04:52.000 --> 00:04:56.000]  的權能都歸給他,阿們
[00:04:56.000 --> 00:05:00.000]  可以讀完十七節,你要祝福那些今世
[00:05:00.000 --> 00:05:04.000]  富足的人,不要自高,明顯不是
[00:05:04.000 --> 00:05:08.000]  傳道人,是一些可能是信徒的領袖
[00:05:08.000 --> 00:05:12.000]  或者是教會的一些長老,又或者是一些普通的
[00:05:12.000 --> 00:05:16.000]  信徒,但是他們在地上是有
[00:05:16.000 --> 00:05:20.000]  一定的富足,財物都是豐富的,就說不可以
[00:05:20.000 --> 00:05:24.000]  自高,也都不可以依靠無定的存財
[00:05:24.000 --> 00:05:28.000]  所以今世的富足不是說在知識上面,可能真是金錢
[00:05:28.000 --> 00:05:32.000]  的物質上面,就說只要依靠那厚似
[00:05:32.000 --> 00:05:36.000]  白物,給我們享受的神,又要祝福他們
[00:05:36.000 --> 00:05:40.000]  行善,有多的錢
[00:05:40.000 --> 00:05:44.000]  不是拿來揮霍,是拿來行善
[00:05:44.000 --> 00:05:48.000]  這個是新教很重要的倫理
[00:05:48.000 --> 00:05:52.000]  新教徒的倫理就是越賺得多錢
[00:05:52.000 --> 00:05:56.000]  越努力去奉獻和去幫助有需要的人
[00:05:56.000 --> 00:06:00.000]  這個是一個很重要的基督徒的倫理
[00:06:00.000 --> 00:06:04.000]  只要依靠那厚似白物
[00:06:04.000 --> 00:06:08.000]  給我們享受的神,又要祝福他們行善
[00:06:08.000 --> 00:06:12.000]  在好事上面富足,甘心施捨
[00:06:12.000 --> 00:06:16.000]  樂意供給人,爲自己織成美好的根基
[00:06:16.000 --> 00:06:20.000]  預備將來,叫他們持定
[00:06:20.000 --> 00:06:24.000]  那真正的生命,就是地上人一世物一世
[00:06:24.000 --> 00:06:28.000]  就只有一世,但是永恆就是永遠的
[00:06:28.000 --> 00:06:32.000]  真正的生命,保羅話是永恆那個,地上那個
[00:06:32.000 --> 00:06:36.000]  我們是一個忠心的管家
[00:06:36.000 --> 00:06:40.000]  是魯家福有沒有告訴我們,十二章經文
[00:06:40.000 --> 00:06:44.000]  所以有時研讀下
[00:06:44.000 --> 00:06:48.000]  研讀下,一路看巴蘭先知的時候
[00:06:48.000 --> 00:06:52.000]  發現帶出一個很重要很重要的問題
[00:06:52.000 --> 00:06:56.000]  到底新約怎樣去看財富
[00:06:56.000 --> 00:07:00.000]  怎樣去看纔是貪心
[00:07:00.000 --> 00:07:04.000]  怎樣去看貪心和財富的關係,新約就有很多經文
[00:07:04.000 --> 00:07:08.000]  我又很有興趣和大家
[00:07:08.000 --> 00:07:12.000]  完了巴蘭之後,我們就逐段去揭下
[00:07:12.000 --> 00:07:16.000]  現在我稍爲讀了提摩太前書,這些都是很
[00:07:16.000 --> 00:07:20.000]  鏗鏡有力的經文,作爲保羅勸勉提摩太
[00:07:20.000 --> 00:07:24.000]  作爲傳道者,要持定的是永生
[00:07:24.000 --> 00:07:28.000]  是我們這樣蒙照的
[00:07:28.000 --> 00:07:32.000]  你知道爲什麼你要走這條路
[00:07:32.000 --> 00:07:36.000]  既然走這條路選擇了之後,就不可以
[00:07:36.000 --> 00:07:40.000]  有一個三心兩意
[00:07:40.000 --> 00:07:44.000]  要專一的去侍奉神,要將真正的生命
[00:07:44.000 --> 00:07:48.000]  傳遞給人,有不同的人有不同的人生
[00:07:48.000 --> 00:07:52.000]  角色,有不同的人有不同社會的
[00:07:52.000 --> 00:07:56.000]  制御,階層,神安排
[00:07:56.000 --> 00:08:00.000]  所以不需要比較,但是有一個大的方向原則
[00:08:00.000 --> 00:08:04.000]  就是有的,你要常常感覺
[00:08:04.000 --> 00:08:08.000]  滿足,知足,然後
[00:08:08.000 --> 00:08:12.000]  你在知足裏面,你會越來越積聚
[00:08:12.000 --> 00:08:16.000]  積聚就是告訴你,你就是管家
[00:08:16.000 --> 00:08:20.000]  現在要開倉賑災,你要去幫助有需要的人
[00:08:20.000 --> 00:08:24.000]  就是說你常常都看到你自己銀行的戶口
[00:08:24.000 --> 00:08:28.000]  常常都好像有些撥幣去行善
[00:08:28.000 --> 00:08:32.000]  這樣就完全心態不同了
[00:08:32.000 --> 00:08:36.000]  你整個人生,你賺錢的方向
[00:08:36.000 --> 00:08:40.000]  目標和動機目的
[00:08:40.000 --> 00:08:44.000]  都會完全不同,所以新約有很多
[00:08:44.000 --> 00:08:48.000]  這些教導,我們現在先回來看巴蘭
[00:08:48.000 --> 00:08:52.000]  是由他而衍生的這個課題,值得我們用一些時間
[00:08:52.000 --> 00:08:56.000]  遲點可能下一兩堂我們就去看
[00:08:56.000 --> 00:09:00.000]  新約怎樣看財富,怎樣看
[00:09:00.000 --> 00:09:04.000]  金錢的使用等等,主耶穌自己
[00:09:04.000 --> 00:09:08.000]  講比喻都講很多用財富講的
[00:09:08.000 --> 00:09:12.000]  我們回來看文數記
[00:09:12.000 --> 00:09:16.000]  22,23,24章,三章的聖經
[00:09:16.000 --> 00:09:20.000]  前一個禮拜都提過
[00:09:20.000 --> 00:09:24.000]  巴蘭常常講的
[00:09:24.000 --> 00:09:28.000]  祝福和咒坐,摩西五經的作者
[00:09:28.000 --> 00:09:32.000]  很想將他和阿伯拉罕
[00:09:32.000 --> 00:09:36.000]  因爲阿伯拉罕是第一個先知,很想將阿伯拉罕
[00:09:36.000 --> 00:09:40.000]  和巴蘭做一個比較
[00:09:40.000 --> 00:09:44.000]  常常說他去祝福誰就可以
[00:09:44.000 --> 00:09:48.000]  誰蒙福,他要咒坐誰,誰就受咒坐
[00:09:48.000 --> 00:09:52.000]  好像不斷讀者
[00:09:52.000 --> 00:09:56.000]  要追回記憶就是十二章
[00:09:56.000 --> 00:10:00.000]  神向阿伯拉罕祝福的時候就講了
[00:10:00.000 --> 00:10:04.000]  你可以使到萬國得福
[00:10:04.000 --> 00:10:08.000]  爲你祝福的人他就會蒙福,咒坐你的就必蒙咒坐
[00:10:08.000 --> 00:10:12.000]  或者你可以叫其他人得到福氣
[00:10:12.000 --> 00:10:16.000]  等等,所以我們見到作者有意
[00:10:16.000 --> 00:10:20.000]  將他和阿伯拉罕做一個比較,當然
[00:10:20.000 --> 00:10:24.000]  兩者之間的差距就很大
[00:10:24.000 --> 00:10:28.000]  我們先回到這個文素記
[00:10:28.000 --> 00:10:32.000]  舊約都有一兩段聖經挺重的對巴蘭的描述
[00:10:32.000 --> 00:10:36.000]  上一次我就沒有和大家揭,打算留一留
[00:10:36.000 --> 00:10:40.000]  讓大家有一個瞭解
[00:10:40.000 --> 00:10:44.000]  今天和大家先揭了它的結局,讓大家知道
[00:10:44.000 --> 00:10:48.000]  舊約有一些很重要的經文,一講到歷史就講它
[00:10:48.000 --> 00:10:52.000]  在很多希伯來人的內心
[00:10:52.000 --> 00:10:56.000]  巴蘭曾經是一個挺失敗的先知
[00:10:56.000 --> 00:11:00.000]  十三章的約書亞記
[00:11:00.000 --> 00:11:04.000]  我們可以先揭這兩段聖經,約書亞記
[00:11:04.000 --> 00:11:08.000]  十三章,其實一直在講
[00:11:08.000 --> 00:11:12.000]  約書亞如何將那些地圖
[00:11:12.000 --> 00:11:16.000]  分給十個支派
[00:11:16.000 --> 00:11:20.000]  記住是十個支派,因爲有兩個半支派
[00:11:20.000 --> 00:11:24.000]  留便加德兩個半支派在河東已經分了地
[00:11:24.000 --> 00:11:28.000]  十三章這裏這樣講
[00:11:28.000 --> 00:11:32.000]  第二十二節,可以讀多一點
[00:11:32.000 --> 00:11:36.000]  第十五節,摩西按着留便支派
[00:11:36.000 --> 00:11:40.000]  的宗族分級他們產業
[00:11:40.000 --> 00:11:44.000]  境界,是阿聯谷邊的阿羅爾和谷中的城
[00:11:44.000 --> 00:11:48.000]  靠近米底巴的全平原,這個是河東
[00:11:48.000 --> 00:11:52.000]  約旦河的東面
[00:11:52.000 --> 00:11:56.000]  第十七節,希實本
[00:11:56.000 --> 00:12:00.000]  並屬希實本平原的各城,底本巴
[00:12:00.000 --> 00:12:04.000]  莫巴力,巴巴力面,阿扎,基底莫
[00:12:04.000 --> 00:12:08.000]  米法厄,基列廷,西比馬
[00:12:08.000 --> 00:12:12.000]  中山的細列,哈沙核
[00:12:12.000 --> 00:12:16.000]  八比爾,比斯加山坡,百耶西末
[00:12:16.000 --> 00:12:20.000]  平原的各城,並阿摩利王西弘的
[00:12:20.000 --> 00:12:24.000]  全國,這西弘曾在希實本作王
[00:12:24.000 --> 00:12:28.000]  摩西巴他和米甸族長
[00:12:28.000 --> 00:12:32.000]  以美利金,蘇爾,胡爾,利巴
[00:12:32.000 --> 00:12:36.000]  擊殺了,這個是米甸族長
[00:12:36.000 --> 00:12:40.000]  文書記的二十五章才說的,文書記的二十五章
[00:12:40.000 --> 00:12:44.000]  不過現在因爲約書亞的時候,他們已經發生了
[00:12:44.000 --> 00:12:48.000]  我就讀給大家聽,那件事是由巴蘭
[00:12:48.000 --> 00:12:52.000]  始作俑者,是巴蘭
[00:12:52.000 --> 00:12:56.000]  來到去叫摩厄的女子
[00:12:56.000 --> 00:13:00.000]  米甸的女子來到去引誘
[00:13:00.000 --> 00:13:04.000]  以色列人,接着就是,這都是駐那地屬西弘
[00:13:04.000 --> 00:13:08.000]  爲首領的,那時以色列人在所殺的人中
[00:13:08.000 --> 00:13:12.000]  也用刀殺了比爾的兒子
[00:13:12.000 --> 00:13:16.000]  述氏巴蘭,這樣稱呼她是
[00:13:16.000 --> 00:13:20.000]  不再是仙姿,而是述氏
[00:13:20.000 --> 00:13:24.000]  即是說用一些法術,用一些邪術
[00:13:24.000 --> 00:13:28.000]  用一些術來到去
[00:13:28.000 --> 00:13:32.000]  想迷惑,或者想就坐以色列人
[00:13:32.000 --> 00:13:36.000]  再看二十四章
[00:13:36.000 --> 00:13:40.000]  二十四章就是約書亞臨死了
[00:13:40.000 --> 00:13:44.000]  二十四章由第一節開始
[00:13:44.000 --> 00:13:48.000]  約書亞記的二十四章
[00:14:02.000 --> 00:14:06.000]  古時,你們的列祖就是阿伯拉罕
[00:14:06.000 --> 00:14:10.000]  和拿學的父親他拉,住在大河那邊
[00:14:10.000 --> 00:14:14.000]  侍奉別臣。我將你們的祖宗阿伯拉罕
[00:14:14.000 --> 00:14:18.000]  從大河那邊帶來,令他走遍迦南全地
[00:14:18.000 --> 00:14:22.000]  又使他的子孫衆多,把以撒賜給他
[00:14:22.000 --> 00:14:26.000]  又把雅各和以素
[00:14:26.000 --> 00:14:30.000]  記住次序調轉,大兒子是以素,弟弟是雅各
[00:14:30.000 --> 00:14:34.000]  因爲雅各得了那個尊名
[00:14:34.000 --> 00:14:38.000]  以素將他自己的長子的名分,長子的祝福都不要
[00:14:38.000 --> 00:14:42.000]  所以在聖經的描述,留意一下這些字眼
[00:14:42.000 --> 00:14:46.000]  的轉變是記在雅各先的,不是記在以素
[00:14:46.000 --> 00:14:50.000]  又把雅各和以素賜給以撒
[00:14:50.000 --> 00:14:54.000]  將西義山賜給以素爲業,後來雅各和
[00:14:54.000 --> 00:14:58.000]  他的子孫下到埃及去了,我差遣摩西
[00:14:58.000 --> 00:15:02.000]  阿倫並召我在埃及中所行的降災於
[00:15:02.000 --> 00:15:06.000]  埃及,然後把你們領出來,我領
[00:15:06.000 --> 00:15:10.000]  你們列祖出埃及,他們就到了洪海
[00:15:10.000 --> 00:15:14.000]  埃及人帶領車輛馬兵追趕
[00:15:14.000 --> 00:15:18.000]  你們列祖到洪海,你們列祖哀求耶和華
[00:15:18.000 --> 00:15:22.000]  他就使你們和埃及人中間黑暗了,又使
[00:15:22.000 --> 00:15:26.000]  海水淹沒埃及人,我在埃及
[00:15:26.000 --> 00:15:30.000]  所行的事,你們親眼見過,你們
[00:15:30.000 --> 00:15:34.000]  在曠野也住了許多年日,記住
[00:15:34.000 --> 00:15:38.000]  這個是約書雅自己是過洪海的人
[00:15:38.000 --> 00:15:42.000]  你們在曠野也住了許多年日
[00:15:42.000 --> 00:15:46.000]  我領你們到揚旦河東阿摩利人所住之地
[00:15:46.000 --> 00:15:50.000]  他們與你們爭戰,我將他們交在
[00:15:50.000 --> 00:15:54.000]  你們手中,你們便得了他們的地爲業
[00:15:54.000 --> 00:15:58.000]  我也在你們面前將他們滅絕
[00:15:58.000 --> 00:16:02.000]  第九節,那時摩厄王西部的兒子巴勒
[00:16:02.000 --> 00:16:06.000]  起來攻擊以色列人,打發人召了
[00:16:06.000 --> 00:16:10.000]  比爾的兒子巴蘭來救助你們,我不肯
[00:16:10.000 --> 00:16:14.000]  聽巴蘭的話,所以他倒爲你們連連祝福
[00:16:14.000 --> 00:16:18.000]  這樣我便救你們脫離巴勒的手
[00:16:18.000 --> 00:16:22.000]  接着下面我們不讀了,你就會看到
[00:16:22.000 --> 00:16:26.000]  約書雅由她說
[00:16:26.000 --> 00:16:30.000]  分地的時候都描述
[00:16:30.000 --> 00:16:34.000]  當時他們都將巴蘭殺了
[00:16:34.000 --> 00:16:38.000]  因爲當時是有一場很大的瘟疫
[00:16:38.000 --> 00:16:42.000]  這個是文術的二十五章,我們如果有機會
[00:16:42.000 --> 00:16:46.000]  今堂講不完,下一堂便講了
[00:16:46.000 --> 00:16:50.000]  這個是巴蘭的計謀
[00:16:50.000 --> 00:16:54.000]  之後那些我不再和大家讀了,還有一兩段
[00:16:54.000 --> 00:16:58.000]  在舊約,我們回來這個文術記
[00:16:58.000 --> 00:17:02.000]  上一個星期都簡單講過
[00:17:02.000 --> 00:17:06.000]  上一次,簡單講過
[00:17:06.000 --> 00:17:10.000]  對神的旨意有幾樣東西我們可以去想一想
[00:17:10.000 --> 00:17:14.000]  原先如果你明白了,神給
[00:17:14.000 --> 00:17:18.000]  巴蘭很清楚,你不可以
[00:17:18.000 --> 00:17:22.000]  去就坐,你不可以去接受巴勒
[00:17:22.000 --> 00:17:26.000]  這個摩厄王的offer,你不可以去
[00:17:26.000 --> 00:17:30.000]  接納,很清楚的,他亦都清楚這樣來到
[00:17:30.000 --> 00:17:34.000]  去告訴那些使臣聽,但是那些使臣回去
[00:17:34.000 --> 00:17:38.000]  見王的時候,王就給更多
[00:17:38.000 --> 00:17:42.000]  更多的金銀財寶,更多的使臣來到
[00:17:42.000 --> 00:17:46.000]  再來到巴蘭那裏,第一次你不聽
[00:17:46.000 --> 00:17:50.000]  第二次你就覺得盛情難卻
[00:17:50.000 --> 00:17:54.000]  可能神有另外的安排,果然巴蘭去祈禱
[00:17:54.000 --> 00:17:58.000]  去祈禱,神就說你可以和他們去
[00:17:58.000 --> 00:18:02.000]  這裏就困擾着弟兄姐妹,困擾着
[00:18:02.000 --> 00:18:06.000]  爲什麼神是刻變時翻的,爲什麼
[00:18:06.000 --> 00:18:10.000]  相隔幾日,或者可能半個月,不知道
[00:18:10.000 --> 00:18:14.000]  因爲他們要行路,沒有即時通訊
[00:18:14.000 --> 00:18:18.000]  爲什麼神會這樣改變呢
[00:18:18.000 --> 00:18:22.000]  如果你明白神從來沒有改變
[00:18:22.000 --> 00:18:26.000]  改變的是巴蘭自己的動機,改變的是巴蘭自己
[00:18:26.000 --> 00:18:30.000]  他心有所思在口裏面的
[00:18:30.000 --> 00:18:34.000]  祈禱,但是心底裏面其實不想
[00:18:34.000 --> 00:18:38.000]  接納神的旨意,所以
[00:18:38.000 --> 00:18:42.000]  他就來到去好像假借了神的心意
[00:18:42.000 --> 00:18:46.000]  當然既然先知是這樣的時候,神就
[00:18:46.000 --> 00:18:50.000]  容讓他去,不過這個不是神最高
[00:18:50.000 --> 00:18:54.000]  最清楚的旨意,是神容許
[00:18:54.000 --> 00:18:58.000]  容許巴蘭這樣做,但是神都給他一些禁止
[00:18:58.000 --> 00:19:02.000]  好像給他一個實物教材,當他第二天
[00:19:02.000 --> 00:19:06.000]  準備要出發,和那些使臣騎着路仔
[00:19:06.000 --> 00:19:10.000]  去的時候,巴蘭的路仔就在閘路上
[00:19:10.000 --> 00:19:14.000]  左搖右擺,這樣來避開
[00:19:14.000 --> 00:19:18.000]  又用他的身體壓住主人的腳
[00:19:18.000 --> 00:19:22.000]  撞到牆上,這樣特別
[00:19:22.000 --> 00:19:26.000]  超然的一種奇蹟,是巴蘭
[00:19:26.000 --> 00:19:30.000]  從來都沒有試過的,他就覺得很老修成老
[00:19:30.000 --> 00:19:34.000]  充滿了憤怒,要來到去
[00:19:34.000 --> 00:19:38.000]  打自己的路仔,以爲路仔爲什麼今天這麼不聽話
[00:19:38.000 --> 00:19:42.000]  殊不知原來有神蹟,原來
[00:19:42.000 --> 00:19:46.000]  是神打開了屬靈的世界
[00:19:46.000 --> 00:19:50.000]  給路仔看到,路仔的主人
[00:19:50.000 --> 00:19:54.000]  原先是可以和神來到去有溝通的
[00:19:54.000 --> 00:19:58.000]  但是已經失去了溝通的能力
[00:19:58.000 --> 00:20:02.000]  不能夠和神溝通,要靠路仔
[00:20:02.000 --> 00:20:06.000]  來到去傳話,即是說神是有意
[00:20:06.000 --> 00:20:10.000]  要羞辱巴蘭,所以
[00:20:10.000 --> 00:20:14.000]  你家裏的寵物會說話,大部分可能
[00:20:14.000 --> 00:20:18.000]  一來可能他有些病
[00:20:18.000 --> 00:20:22.000]  如果說人話,可能是有神蹟
[00:20:22.000 --> 00:20:26.000]  你就要問這個神蹟,一定是有些事神要你知
[00:20:26.000 --> 00:20:30.000]  但是要這麼迂迴,這麼迂迴去知
[00:20:30.000 --> 00:20:34.000]  等於我有些不舒服,有些病徵
[00:20:34.000 --> 00:20:38.000]  即是說神要透過這些病徵讓我留心
[00:20:38.000 --> 00:20:42.000]  可能你真的有些事要停,有些食物你要注意
[00:20:42.000 --> 00:20:46.000]  不能夠直接像這樣,這些當然是
[00:20:46.000 --> 00:20:50.000]  題外話,但是不可以和先知
[00:20:50.000 --> 00:20:54.000]  直接透過夢境,透過他來到去
[00:20:54.000 --> 00:20:58.000]  安靜祈禱,因爲他一祈禱,心裏面
[00:20:58.000 --> 00:21:02.000]  那個所謂心源意馬的念頭
[00:21:02.000 --> 00:21:06.000]  最終應該是
[00:21:06.000 --> 00:21:10.000]  那個貪在他的內心已經充滿着
[00:21:10.000 --> 00:21:14.000]  他的心靈,祈什麼都是神你最好答應
[00:21:14.000 --> 00:21:18.000]  我去幫巴勒
[00:21:18.000 --> 00:21:22.000]  可能到時不是這樣
[00:21:22.000 --> 00:21:26.000]  已經充滿了他的心靈,很想要去
[00:21:26.000 --> 00:21:30.000]  去這個意見已經堅定到
[00:21:30.000 --> 00:21:34.000]  誰都難阻不了
[00:21:34.000 --> 00:21:38.000]  要小心我們有沒有
[00:21:38.000 --> 00:21:42.000]  假借祈禱爲名,又或者
[00:21:42.000 --> 00:21:46.000]  告訴別人先等我祈禱,其實
[00:21:46.000 --> 00:21:50.000]  他的內心已經是非常被貪婪
[00:21:50.000 --> 00:21:54.000]  眼前的那些事神的
[00:21:54.000 --> 00:21:58.000]  offer,那些賞賜
[00:21:58.000 --> 00:22:02.000]  來到他利慾分心,提摩太前書
[00:22:02.000 --> 00:22:06.000]  六章所講就是壞了心術
[00:22:06.000 --> 00:22:10.000]  所以千萬不要有一個誤解以爲
[00:22:10.000 --> 00:22:14.000]  爲什麼第一次祈禱神禁止,第二次祈禱神就准許
[00:22:14.000 --> 00:22:18.000]  因爲容讓他去做
[00:22:18.000 --> 00:22:22.000]  就不是最好的一個心意
[00:22:22.000 --> 00:22:26.000]  所以在過程中神都管理着這件事
[00:22:26.000 --> 00:22:30.000]  我們回到第23章
[00:22:30.000 --> 00:22:34.000]  就講到他去到摩壓的地方
[00:22:34.000 --> 00:22:38.000]  就在約旦河東登上山上
[00:22:38.000 --> 00:22:42.000]  準備等待以色列人
[00:22:42.000 --> 00:22:46.000]  他們在這個時候是在曠野漂流
[00:22:46.000 --> 00:22:50.000]  還未入迦南,他們現在已經走了很多地方
[00:22:50.000 --> 00:22:54.000]  也都出現過很多大大小小
[00:22:54.000 --> 00:22:58.000]  的問題,神都來到去迎罰
[00:22:58.000 --> 00:23:02.000]  透過摩西來到去
[00:23:02.000 --> 00:23:06.000]  和以色列人有很多的周旋
[00:23:06.000 --> 00:23:10.000]  現在來到這裏的時候,大家要記住
[00:23:10.000 --> 00:23:14.000]  以下的這兩章聖經
[00:23:14.000 --> 00:23:18.000]  以色列人包括摩西都是完全不知道的
[00:23:18.000 --> 00:23:22.000]  所謂不知道就是當時
[00:23:22.000 --> 00:23:26.000]  以色列人知道有一個這麼嚴重的咒咒
[00:23:26.000 --> 00:23:30.000]  是在山上發生的,以色列人在下面
[00:23:30.000 --> 00:23:34.000]  山下的平原曠野
[00:23:34.000 --> 00:23:38.000]  來到去漂流和安營,他們是一路這樣等待
[00:23:38.000 --> 00:23:42.000]  過他們在地上的生活,但殊不知
[00:23:42.000 --> 00:23:46.000]  有一個黑暗的計謀
[00:23:46.000 --> 00:23:50.000]  要將這個民族完全的置於死地的
[00:23:50.000 --> 00:23:54.000]  一個咒咒,假設巴蘭真的能夠發出
[00:23:54.000 --> 00:23:58.000]  這樣的暗毒的咒咒,來到去
[00:23:58.000 --> 00:24:02.000]  要將這個民族落在神的審判
[00:24:02.000 --> 00:24:06.000]  或者遭遇一些厄運、災難
[00:24:06.000 --> 00:24:10.000]  但是我們要記住,整個民族
[00:24:10.000 --> 00:24:14.000]  在這個時候是完全懵然不知的,因爲是一個暗中
[00:24:14.000 --> 00:24:18.000]  的計謀,沒有辦法去阻擋
[00:24:18.000 --> 00:24:22.000]  但是,也是這樣讓我們看到一個很
[00:24:22.000 --> 00:24:26.000]  重要的真理,一些我們
[00:24:26.000 --> 00:24:30.000]  不知道,我們擋擋不了的
[00:24:30.000 --> 00:24:34.000]  神會爲我們每一個人包底的,所以我們
[00:24:34.000 --> 00:24:38.000]  要有這一種對神的認信,現在是說整個
[00:24:38.000 --> 00:24:42.000]  民族,不知道原來暗中有人在打
[00:24:42.000 --> 00:24:46.000]  小人,有人來到去戳那些公仔
[00:24:46.000 --> 00:24:50.000]  好像那些槓頭那樣,不知道原來已經
[00:24:50.000 --> 00:24:54.000]  在捉彈了,還要是三次,三個
[00:24:54.000 --> 00:24:58.000]  方位,就是說你從不同的角度去咒這個民族
[00:24:58.000 --> 00:25:02.000]  你總會找到一些角度去咒他的
[00:25:02.000 --> 00:25:06.000]  那我們就開始看這三個咒咒了
[00:25:06.000 --> 00:25:10.000]  其實變成祝福了,第23章開始
