
[00:00:00.000 --> 00:00:03.560]  感恩天父給我們有新的書卷開始
[00:06:33.760 --> 00:06:35.760]  就是說似乎他是由菲臘比
[00:06:35.760 --> 00:06:37.760]  他要連夜離開
[00:06:37.760 --> 00:06:39.760]  因為都不受歡迎
[00:06:39.760 --> 00:06:41.760]  甚至乎要坐牢
[00:06:41.760 --> 00:06:45.520]  因為他令到那個有錢人的
[00:06:45.520 --> 00:06:47.520]  那個侍女
[00:06:47.520 --> 00:06:49.520]  被鬼附的那個侍女
[00:06:49.520 --> 00:06:51.520]  就好回了
[00:06:51.520 --> 00:06:53.520]  那個主人就沒有了
[00:06:53.520 --> 00:06:55.520]  得到財利
[00:06:55.520 --> 00:06:57.520]  那些還財
[00:06:57.520 --> 00:07:01.920]  所以那個主人就抓了保羅坐牢
[00:07:01.920 --> 00:07:03.920]  和西拉兩個
[00:07:03.920 --> 00:07:06.640]  輾轉因為保羅是羅馬公民
[00:07:06.640 --> 00:07:08.640]  所以那些地方官都不敢
[00:07:08.640 --> 00:07:11.840]  沒有一個具體的罪名
[00:07:11.840 --> 00:07:13.840]  來囚禁保羅
[00:07:13.840 --> 00:07:15.840]  再加上就是
[00:07:15.840 --> 00:07:17.840]  在當夜
[00:07:17.840 --> 00:07:21.120]  那個監獄就有神跡
[00:07:21.120 --> 00:07:23.120]  大地震
[00:07:23.120 --> 00:07:25.120]  震爛了門
[00:07:25.120 --> 00:07:27.120]  但是那些人是沒有事的
[00:07:27.120 --> 00:07:29.120]  裡面的人一個都沒有事
[00:07:29.120 --> 00:07:31.120]  所以就很害怕
[00:07:31.120 --> 00:07:33.120]  就邀請保羅離開
[00:07:33.120 --> 00:07:35.120]  就去他家
[00:07:35.120 --> 00:07:38.560]  就帶領了他全家歸住
[00:07:38.560 --> 00:07:42.640]  後來輾轉就要提他出監審問
[00:07:42.640 --> 00:07:45.920]  那些人都知道保羅都不是善男信女
[00:07:45.920 --> 00:07:47.920]  所以就禁止他
[00:07:47.920 --> 00:07:49.920]  不要再亂說話
[00:07:49.920 --> 00:07:51.920]  就釋放他
[00:07:51.920 --> 00:07:53.920]  所以保羅就回去
[00:07:53.920 --> 00:07:55.920]  一放監之後就去了
[00:07:55.920 --> 00:07:58.880]  女底亞這位姐妹的家
[00:07:58.880 --> 00:08:00.880]  勸勉他們之後
[00:08:00.880 --> 00:08:02.880]  保羅就和西拉離開
[00:08:02.880 --> 00:08:05.920]  輾轉似乎當時都是走路的
[00:08:05.920 --> 00:08:10.720]  因為那些地方都是有些古代的王道
[00:08:10.720 --> 00:08:14.720]  都是很多經商的人
[00:08:14.720 --> 00:08:18.720]  做生意的人都會經過的
[00:08:18.720 --> 00:08:20.720]  所以不是荒山野嶺
[00:08:20.720 --> 00:08:22.720]  是很富庶的
[00:08:22.720 --> 00:08:26.080]  做生意的貿易的地方
[00:08:26.080 --> 00:08:28.080]  所以就經過了這幾個地方
[00:08:28.080 --> 00:08:30.960]  就來到帖薩羅尼加這個地方
[00:08:30.960 --> 00:08:34.720]  在那裡有猶太人的會堂
[00:08:34.720 --> 00:08:38.720]  保羅照他素常的規矩進去
[00:08:38.720 --> 00:08:42.720]  就是先向猶太的同胞去講福音
[00:08:42.720 --> 00:08:46.720]  什麼時候要去猶太人的會堂呢?
[00:08:46.720 --> 00:08:48.720]  這些冷知識
[00:08:48.720 --> 00:08:50.720]  一定是安息日
[00:08:50.720 --> 00:08:52.720]  星期五的黃昏
[00:08:52.720 --> 00:08:54.720]  就是開始安息日
[00:08:54.720 --> 00:08:56.720]  就是星期六的安息日
[00:08:56.720 --> 00:08:58.720]  到星期六的黃昏
[00:08:58.720 --> 00:09:00.720]  就是他們的安息日
[00:09:00.720 --> 00:09:04.720]  所以一定是安息日才去猶太人的會堂
[00:09:04.720 --> 00:09:06.720]  因為那個是聚集的地方
[00:09:06.720 --> 00:09:11.720]  我都提過我想問一下猶太人的廟
[00:09:11.720 --> 00:09:13.720]  在半山那裡
[00:09:13.720 --> 00:09:14.720]  中半山
[00:09:14.720 --> 00:09:16.720]  但是就沒有回覆我
[00:09:16.720 --> 00:09:18.720]  我們想團體去申請
[00:09:18.720 --> 00:09:21.720]  去參觀一下猶太的廟
[00:09:21.720 --> 00:09:23.720]  因為它不開放的
[00:09:23.720 --> 00:09:25.720]  但是如果團體呢
[00:09:25.720 --> 00:09:27.720]  以往我們試過一次開
[00:09:27.720 --> 00:09:29.720]  就是神學院的時候申請
[00:09:29.720 --> 00:09:31.720]  那時候都是我申請的
[00:09:31.720 --> 00:09:33.720]  現在就沒有聽到他回覆
[00:09:33.720 --> 00:09:35.720]  我看看遲些還有沒有機會
[00:09:35.720 --> 00:09:39.720]  這裡他們進了猶太人的會堂
[00:09:39.720 --> 00:09:40.720]  第二節
[00:09:40.720 --> 00:09:43.720]  保羅照他素常的規矩進去
[00:09:43.720 --> 00:09:45.720]  一年三個安息日
[00:09:45.720 --> 00:09:47.720]  安息日在這裡聚會的時候
[00:09:47.720 --> 00:09:50.720]  本著聖經與他們辯論
[00:09:50.720 --> 00:09:53.720]  因為猶太人安息日一定會讀聖經
[00:09:53.720 --> 00:09:57.720]  而且只能夠是男士讀經
[00:09:57.720 --> 00:10:00.720]  可以邀請不同的男士
[00:10:00.720 --> 00:10:04.720]  來上一個中央的台來讀經
[00:10:04.720 --> 00:10:06.720]  沒有固定的讀經員
[00:10:06.720 --> 00:10:09.720]  是會有安排就可以上去讀經的
[00:10:09.720 --> 00:10:11.720]  所以你路過都可以讀經的
[00:10:11.720 --> 00:10:14.720]  記不記得主耶穌回到拿撒勒
[00:10:14.720 --> 00:10:16.720]  人們就給他一本經書
[00:10:16.720 --> 00:10:18.720]  他就揭開
[00:10:18.720 --> 00:10:21.720]  揭開就是以塞俠書的61章
[00:10:21.720 --> 00:10:23.720]  主的靈告我
[00:10:23.720 --> 00:10:25.720]  他就是那個被釋放的
[00:10:25.720 --> 00:10:27.720]  差遣被擄的得釋放
[00:10:27.720 --> 00:10:28.720]  核硬得自由
[00:10:28.720 --> 00:10:32.720]  報告神越立人的欺凌
[00:10:32.720 --> 00:10:34.720]  接著不提審判
[00:10:34.720 --> 00:10:37.720]  那一章的第二節是講審判的
[00:10:37.720 --> 00:10:39.720]  還有神報仇的日子
[00:10:39.720 --> 00:10:41.720]  沒有提到那一章
[00:10:41.720 --> 00:10:44.720]  所以那些鄉親父老聽到之後
[00:10:44.720 --> 00:10:46.720]  哇 很好啊
[00:10:46.720 --> 00:10:49.720]  主耶穌講了這麼好的恩言
[00:10:49.720 --> 00:10:52.720]  所以他們個個都拍手掌
[00:10:52.720 --> 00:10:55.720]  因為是即興揭聖經
[00:10:55.720 --> 00:10:58.720]  所以都考你對聖經的認識
[00:10:58.720 --> 00:11:00.720]  如果你是猶太人
[00:11:00.720 --> 00:11:02.720]  當然一定要猶太人才能讀
[00:11:02.720 --> 00:11:05.720]  保羅又是被邀請
[00:11:05.720 --> 00:11:08.720]  來本著聖經
[00:11:08.720 --> 00:11:12.720]  我相信他自己都未必有那些手抄本
[00:11:12.720 --> 00:11:14.720]  一定是去到會堂
[00:11:14.720 --> 00:11:15.720]  有些卷軸
[00:11:15.720 --> 00:11:17.720]  那些拉比
[00:11:17.720 --> 00:11:22.720]  或者叫管會堂那些人
[00:11:22.720 --> 00:11:24.720]  就會給他經卷讀
[00:11:24.720 --> 00:11:25.720]  他就打開來讀
[00:11:25.720 --> 00:11:27.720]  這就告訴我們
[00:11:27.720 --> 00:11:29.720]  他就好像在那裡擦檔
[00:11:29.720 --> 00:11:33.720]  本著聖經和那些猶太人辯論
[00:11:33.720 --> 00:11:35.720]  辯論什麼呢
[00:11:35.720 --> 00:11:37.720]  講解陳明
[00:11:37.720 --> 00:11:39.720]  我必須受害
[00:11:39.720 --> 00:11:41.720]  從死裡復活
[00:11:41.720 --> 00:11:44.720]  又說我所傳語你們的這位耶穌
[00:11:44.720 --> 00:11:46.720]  就是基督
[00:11:46.720 --> 00:11:48.720]  講得很斬釘截鐵
[00:11:48.720 --> 00:11:51.720]  那就是說一定是基於舊約
[00:11:51.720 --> 00:11:53.720]  當時沒有新約
[00:11:53.720 --> 00:11:54.720]  是舊約
[00:11:54.720 --> 00:11:57.720]  那一定可能是以塞亞書五十三章
[00:11:57.720 --> 00:11:59.720]  或者詩篇
[00:11:59.720 --> 00:12:00.720]  譬如詩篇是110篇
[00:12:00.720 --> 00:12:02.720]  就是這位尼塞亞
[00:12:02.720 --> 00:12:04.720]  這位受告者
[00:12:04.720 --> 00:12:06.720]  諸如此類還有很多
[00:12:06.720 --> 00:12:08.720]  那保羅就很純熟
[00:12:08.720 --> 00:12:10.720]  本著聖經
[00:12:10.720 --> 00:12:12.720]  本著舊約的經卷
[00:12:12.720 --> 00:12:14.720]  再講得仔細一點
[00:12:14.720 --> 00:12:17.720]  是打開那些舊約的卷軸
[00:12:17.720 --> 00:12:18.720]  真的兩卷
[00:12:18.720 --> 00:12:20.720]  好像聖旨那樣
[00:12:20.720 --> 00:12:21.720]  那些卷軸來的
[00:12:21.720 --> 00:12:23.720]  在半山那個猶太廟
[00:12:23.720 --> 00:12:27.720]  是有摩西五經的真跡卷軸的
[00:12:27.720 --> 00:12:30.720]  所以是價值連城的
[00:12:30.720 --> 00:12:32.720]  是很重要的
[00:12:32.720 --> 00:12:34.720]  所以這裡告訴我們
[00:12:34.720 --> 00:12:37.720]  保羅就引述舊約聖經
[00:12:37.720 --> 00:12:39.720]  當然要講解
[00:12:39.720 --> 00:12:41.720]  要陳明
[00:12:41.720 --> 00:12:43.720]  就是說要evaluate
[00:12:43.720 --> 00:12:45.720]  要將它輾述
[00:12:45.720 --> 00:12:47.720]  舊約所預言的到底是誰呢?
[00:12:47.720 --> 00:12:51.720]  那保羅就著舊約那些預言
[00:12:51.720 --> 00:12:53.720]  來對號入座
[00:12:53.720 --> 00:12:56.720]  說你們所等待的尼塞亞
[00:12:56.720 --> 00:12:58.720]  就是耶穌了
[00:12:58.720 --> 00:13:02.720]  這樣的對號入座是很嚴肅的
[00:13:02.720 --> 00:13:06.720]  因為耶穌只是拿撒勒的木匠
[00:13:06.720 --> 00:13:11.720]  但是現在你說他是我們舊約等候的尼塞亞
[00:13:11.720 --> 00:13:13.720]  那就很大件事了
[00:13:13.720 --> 00:13:15.720]  你可以想像得到
[00:13:15.720 --> 00:13:17.720]  保羅就是預了
[00:13:17.720 --> 00:13:19.720]  可能受人歡迎
[00:13:19.720 --> 00:13:22.720]  更大的就是猶太同胞
[00:13:22.720 --> 00:13:25.720]  是他們心目中的尼塞亞
[00:13:25.720 --> 00:13:27.720]  和保羅所說的尼塞亞
[00:13:27.720 --> 00:13:29.720]  是差天共地
[00:13:29.720 --> 00:13:32.720]  怎麼會一個木匠的兒子就是尼塞亞呢?
[00:13:32.720 --> 00:13:34.720]  所以你可以預期得到
[00:13:34.720 --> 00:13:36.720]  保羅為了這個信息
[00:13:36.720 --> 00:13:39.720]  他一定會受很多的困難
[00:13:39.720 --> 00:13:41.720]  很多的苦楚
[00:13:41.720 --> 00:13:43.720]  因為大部分人都不會認為
[00:13:43.720 --> 00:13:45.720]  木匠的兒子是尼塞亞
[00:13:45.720 --> 00:13:47.720]  是救世主
[00:13:47.720 --> 00:13:50.720]  是神應許的救主
[00:13:50.720 --> 00:13:52.720]  所以你可以想像得到
[00:13:52.720 --> 00:13:55.720]  保羅就要為這個信息
[00:13:55.720 --> 00:13:58.720]  付一個很大的代價
[00:13:58.720 --> 00:14:00.720]  第四節
[00:14:00.720 --> 00:14:02.720]  他們中間有些人聽了勸
[00:14:02.720 --> 00:14:05.720]  就服從保羅和西拉
[00:14:05.720 --> 00:14:08.720]  並有許多乾淨的希利尼人
[00:14:08.720 --> 00:14:11.720]  或者希臘裔的人
[00:14:11.720 --> 00:14:14.720]  尊貴的婦女都不少
[00:14:14.720 --> 00:14:16.720]  貼薩諾尼加
[00:14:16.720 --> 00:14:17.720]  不要忘記
[00:14:17.720 --> 00:14:19.720]  貼薩諾尼加都很近菲律賓
[00:14:19.720 --> 00:14:23.720]  女底亞是第一個歐洲的婦女信主
[00:14:23.720 --> 00:14:25.720]  她是一個做生意的
[00:14:25.720 --> 00:14:27.720]  賣紫色布匹的
[00:14:27.720 --> 00:14:29.720]  女底亞都是一個有錢人
[00:14:29.720 --> 00:14:32.720]  我們去過女底亞的故居
[00:14:32.720 --> 00:14:34.720]  不知道是不是真的
[00:14:34.720 --> 00:14:36.720]  那個河邊
[00:14:36.720 --> 00:14:38.720]  那裡祈禱的
[00:14:38.720 --> 00:14:41.720]  據聞是女底亞的家
[00:14:41.720 --> 00:14:43.720]  她有個小教堂
[00:14:43.720 --> 00:14:45.720]  就當是
[00:14:45.720 --> 00:14:49.720]  但是的確有些尊貴的婦女
[00:14:49.720 --> 00:14:50.720]  所以你要留意
[00:14:50.720 --> 00:14:53.720]  保羅原來都做到一些
[00:14:53.720 --> 00:14:54.720]  有知識
[00:14:54.720 --> 00:14:56.720]  有社會地位
[00:14:56.720 --> 00:14:59.720]  有一定的社會階層
[00:14:59.720 --> 00:15:01.720]  這些人信主
[00:15:01.720 --> 00:15:04.720]  幫助保羅的宣教
[00:15:04.720 --> 00:15:07.720]  都有很大的幫助
[00:15:07.720 --> 00:15:10.720]  這個就是當時的情況
[00:15:10.720 --> 00:15:13.720]  不過第五節就很明顯
[00:15:13.720 --> 00:15:16.720]  因為猶太人期望的尼塞亞
[00:15:16.720 --> 00:15:17.720]  不是這樣的
[00:15:17.720 --> 00:15:20.720]  所以其實是打破了
[00:15:20.720 --> 00:15:22.720]  很多猶太人的
[00:15:22.720 --> 00:15:27.720]  他們那個幻滅了的理想
[00:15:27.720 --> 00:15:29.720]  因為尼塞亞應該是
[00:15:29.720 --> 00:15:32.720]  很英明神武
[00:15:32.720 --> 00:15:36.720]  很有影響力等等
[00:15:36.720 --> 00:15:38.720]  怎麼會是一個木匠呢
[00:15:38.720 --> 00:15:41.720]  所以我們經常看耶穌傳
[00:15:41.720 --> 00:15:43.720]  那個耶穌這麼帥
[00:15:43.720 --> 00:15:46.720]  頭髮又這麼型
[00:15:46.720 --> 00:15:48.720]  那個一定不是的
[00:15:48.720 --> 00:15:50.720]  真正的猶太人
[00:15:50.720 --> 00:15:52.720]  真正的古代的猶太人
[00:15:52.720 --> 00:15:57.720]  還要是奴婦大眾的階層
[00:15:57.720 --> 00:15:59.720]  不是拉比
[00:15:59.720 --> 00:16:03.720]  不是在猶太的議會裏面那些拉比
[00:16:03.720 --> 00:16:06.720]  所以我們拍耶穌傳
[00:16:06.720 --> 00:16:11.720]  都不是按真故事去拍
[00:16:11.720 --> 00:16:15.720]  因為你找一個又粗魯又矮
[00:16:15.720 --> 00:16:18.720]  整個臉都是皺紋
[00:16:18.720 --> 00:16:19.720]  這樣就不好看
[00:16:19.720 --> 00:16:22.720]  找一個帥哥來做耶穌
[00:16:22.720 --> 00:16:25.720]  有時候先入為主都麻煩
[00:16:25.720 --> 00:16:29.720]  其實主耶穌是沒有階型美容的
[00:16:29.720 --> 00:16:32.720]  其實是很滄桑的
[00:16:32.720 --> 00:16:37.720]  飽歷滄桑的一個青年人
[00:16:37.720 --> 00:16:39.720]  三十多歲
[00:16:39.720 --> 00:16:43.720]  肯定是三十歲就出來傳道
[00:16:43.720 --> 00:16:46.720]  又講遠了
[00:16:46.720 --> 00:16:51.720]  利命人出來侍奉是二十五歲
[00:16:51.720 --> 00:16:53.720]  這些利命人是有教的
[00:16:53.720 --> 00:16:55.720]  二十五歲就可以出來
[00:16:55.720 --> 00:16:59.720]  不過做小孩 做學徒 做神學生
[00:16:59.720 --> 00:17:04.720]  因為要三十歲才可以正式在聖殿裏面
[00:17:04.720 --> 00:17:06.720]  古代就是沒有聖殿之前
[00:17:06.720 --> 00:17:09.720]  就是回膜那裏正式做
[00:17:09.720 --> 00:17:11.720]  所以有五年的實習
[00:17:11.720 --> 00:17:15.720]  所以神學院四五年原來適合聖經
[00:17:15.720 --> 00:17:19.720]  利命人都要五年
[00:17:19.720 --> 00:17:22.720]  跟那些老師 跟那些師父五年
[00:17:22.720 --> 00:17:26.720]  湯 牛 祭祀等等
[00:17:26.720 --> 00:17:28.720]  原來都要學的
[00:17:28.720 --> 00:17:33.720]  所以這裏告訴我們
[00:17:33.720 --> 00:17:38.720]  因為網上看不到
[00:17:38.720 --> 00:17:45.720]  下面就告訴我們
[00:17:45.720 --> 00:17:48.720]  不信的猶太人心裏面疾到
[00:17:48.720 --> 00:17:51.720]  焦聚了市井匪類
[00:17:51.720 --> 00:17:54.720]  搭火成群 聳動合成的人
[00:17:54.720 --> 00:17:57.720]  闖進耶孫的家
[00:17:57.720 --> 00:18:00.720]  要將保羅西拉帶到百姓那裏
[00:18:00.720 --> 00:18:04.720]  找不著他們就把耶孫和幾個弟兄
[00:18:04.720 --> 00:18:06.720]  拉到地方官那裏
[00:18:06.720 --> 00:18:11.720]  喊叫說那攪亂天下的也道者女來了
[00:18:11.720 --> 00:18:13.720]  這些罪名一定是叛國
[00:18:13.720 --> 00:18:16.720]  因為當時是貼索羅尼加城
[00:18:16.720 --> 00:18:20.720]  是得到當時羅馬帝國的一個
[00:18:20.720 --> 00:18:22.720]  你可以說是Blessing
[00:18:22.720 --> 00:18:25.720]  有一個最惠國的待遇
[00:18:25.720 --> 00:18:28.720]  惠就是優惠的惠
[00:18:28.720 --> 00:18:30.720]  你可以想像得到
[00:18:30.720 --> 00:18:35.720]  如果你這樣煽動
[00:18:35.720 --> 00:18:38.720]  對羅馬的政權受到威脅
[00:18:38.720 --> 00:18:40.720]  那就是搞亂天下
[00:18:40.720 --> 00:18:43.720]  所以猶太人都懂得煽動群眾
[00:18:43.720 --> 00:18:47.720]  找一些市井匪類來搭火成群
[00:18:47.720 --> 00:18:53.720]  好像給錢的臨時演員
[00:18:53.720 --> 00:19:01.720]  一車人帶著色變的帽子來吶喊
[00:19:01.720 --> 00:19:06.720]  說保羅在這裏令我們受到一個威脅
[00:19:06.720 --> 00:19:10.720]  好像衝擊到羅馬的政權
[00:19:10.720 --> 00:19:13.720]  所以第七節
[00:19:13.720 --> 00:19:15.720]  耶孫收留他們
[00:19:15.720 --> 00:19:18.720]  原來在耶孫的家裏
[00:19:18.720 --> 00:19:21.720]  來講解
[00:19:21.720 --> 00:19:23.720]  但耶孫是管會堂也說不定
[00:19:23.720 --> 00:19:25.720]  暫時我們還不知道
[00:19:25.720 --> 00:19:27.720]  第七節說
[00:19:27.720 --> 00:19:31.720]  這些人違背了該殺的命令
[00:19:31.720 --> 00:19:34.720]  說另外有一個王耶穌
[00:19:34.720 --> 00:19:35.720]  沒錯了
[00:19:35.720 --> 00:19:37.720]  真是一個煽動
[00:19:37.720 --> 00:19:41.720]  因為主耶穌是那位君王
[00:19:41.720 --> 00:19:44.720]  所以很特別
[00:19:44.720 --> 00:19:48.720]  我們看的貼索羅尼加前後書
[00:19:48.720 --> 00:19:51.720]  真是說主耶穌是再來的
[00:19:51.720 --> 00:19:52.720]  五章的聖經
[00:19:52.720 --> 00:19:56.720]  每章的結尾都說主耶穌是再來的君王
[00:19:56.720 --> 00:20:00.720]  保羅好像明知而故犯
[00:20:00.720 --> 00:20:03.720]  人家現在說你一個這樣的罪名
[00:20:03.720 --> 00:20:06.720]  說你們傳的耶穌
[00:20:06.720 --> 00:20:08.720]  就是取締羅馬帝國的
