
[00:00:00.000 --> 00:00:07.600]  耶路撒冷一年三次去到耶路撒冷的聖殿去朝見神
[00:04:20.680 --> 00:04:23.440]  我覺得最接近的意思
[00:04:23.440 --> 00:04:25.400]  就是「成家立室」
[00:04:25.400 --> 00:04:27.480]  安居樂業
[00:04:27.480 --> 00:04:29.880]  也就是能夠建立家庭
[00:04:29.880 --> 00:04:31.160]  買到樓
[00:04:31.160 --> 00:04:34.640]  住在一個安全繁榮的城市裏
[00:04:34.640 --> 00:04:36.640]  這個就是「建造房屋」
[00:04:36.640 --> 00:04:37.720]  「看守城池」
[00:04:37.720 --> 00:04:41.000]  我覺得是今時今日的意思
[00:04:41.000 --> 00:04:44.520]  這兩件事對於我們來說是非常重要的
[00:04:44.520 --> 00:04:46.320]  我相信你和我一樣
[00:04:46.320 --> 00:04:49.240]  都覺得只許成功
[00:04:49.240 --> 00:04:51.000]  不許失敗
[00:04:51.000 --> 00:04:53.880]  不過聖經加了一個條件
[00:04:53.880 --> 00:04:57.080]  它說「若不是耶和華」
[00:04:57.080 --> 00:04:59.280]  當中帶出的意思
[00:04:59.280 --> 00:05:02.400]  就是當我們為到「成家立室」
[00:05:02.400 --> 00:05:05.000]  安居樂業去努力的時候
[00:05:05.000 --> 00:05:08.480]  最終只有兩種結果
[00:05:08.480 --> 00:05:11.760]  除非是耶和華所做的
[00:05:11.760 --> 00:05:14.760]  否則只會歸於徒兒
[00:05:14.760 --> 00:05:17.440]  並沒有第三種的可能
[00:05:17.440 --> 00:05:19.000]  雖然一般來說
[00:05:19.000 --> 00:05:21.000]  神在所有的事情當中
[00:05:21.000 --> 00:05:23.960]  所有的事情都有參與
[00:05:23.960 --> 00:05:25.800]  都有作供
[00:05:25.800 --> 00:05:29.000]  甚至包括惡人所做的事情
[00:05:29.000 --> 00:05:29.920]  都有份
[00:05:29.920 --> 00:05:33.040]  正如《針研十六章》提到
[00:05:33.040 --> 00:05:36.000]  「耶和華做萬物,各適其用
[00:05:36.000 --> 00:05:40.080]  就視惡人也為和華的日子所做」
[00:05:40.080 --> 00:05:42.120]  不過我們也知道
[00:05:42.120 --> 00:05:47.000]  神是隨己行萬事的神
[00:05:47.000 --> 00:05:49.560]  正如《耳碑所說》所說
[00:05:49.560 --> 00:05:53.040]  所以假如沒有神參與的事情
[00:05:53.040 --> 00:05:55.200]  最終只得一場空
[00:05:55.200 --> 00:05:59.400]  亦即是經文裏面的「枉然」這兩個字
[00:05:59.400 --> 00:06:02.000]  在這裡就帶出了一個
[00:06:02.000 --> 00:06:03.800]  包括你、包括我
[00:06:03.800 --> 00:06:05.960]  都很想問的問題
[00:06:05.960 --> 00:06:08.320]  到底我怎樣才知道
[00:06:08.320 --> 00:06:09.720]  某一件事情
[00:06:09.720 --> 00:06:13.760]  是有神或沒有神參與的呢?
[00:06:13.760 --> 00:06:16.120]  怎樣去分辨呢?
[00:06:16.120 --> 00:06:19.480]  這件事我留待在這節的結尾
[00:06:19.480 --> 00:06:21.480]  才和大家上去看
[00:06:21.480 --> 00:06:24.480]  反而我想和大家先看另一個
[00:06:24.480 --> 00:06:26.680]  同樣重要的問題
[00:06:26.680 --> 00:06:30.360]  為何當時的人要去建造房屋
[00:06:30.360 --> 00:06:34.360]  為何要去看守城池呢?
[00:06:34.360 --> 00:06:38.200]  是否為了要做業主呢?
[00:06:38.200 --> 00:06:42.800]  是否為了要擴充帳要補食呢?
[00:06:42.800 --> 00:06:46.000]  到底真正想得到的是甚麼呢?
[00:06:46.000 --> 00:06:48.840]  答案就在第二節的結尾
[00:06:48.840 --> 00:06:50.680]  第二節的結尾那裏說
[00:06:50.680 --> 00:06:52.800]  「安然睡覺」
[00:06:52.800 --> 00:06:57.520]  「安然睡覺」所代表的就是平安
[00:06:57.520 --> 00:07:00.360]  能夠吃得飽、穿得暖
[00:07:00.360 --> 00:07:02.320]  不用擔驚受怕
[00:07:02.320 --> 00:07:04.200]  不用憂柴憂米
[00:07:04.200 --> 00:07:07.960]  我相信大家都很想要吧?
[00:07:07.960 --> 00:07:10.520]  特別是如果你曾經遇過危機
[00:07:10.520 --> 00:07:13.320]  擔心到睡不著、失眠的時候
[00:07:13.320 --> 00:07:17.000]  你一定很明白平安的重要性
[00:07:17.000 --> 00:07:19.360]  不單止自己的平安
[00:07:19.360 --> 00:07:23.600]  也連帶家人、子女的平安
[00:07:23.600 --> 00:07:25.560]  都那麼重要
[00:07:25.560 --> 00:07:27.160]  我相信做媽媽的
[00:07:27.160 --> 00:07:28.760]  在我們當中有不少媽媽
[00:07:28.760 --> 00:07:29.800]  做媽媽的
[00:07:29.800 --> 00:07:32.200]  如果子女半夜都未回家
[00:07:32.200 --> 00:07:34.720]  我相信你都會擔心到睡不著
[00:07:34.720 --> 00:07:37.800]  特別是在這一段時候
[00:07:37.800 --> 00:07:42.280]  所以並不是擁有房屋就有平安
[00:07:42.280 --> 00:07:44.520]  相信大家都明白
[00:07:44.520 --> 00:07:48.920]  而城池是否能夠保護裏面的居民
[00:07:48.920 --> 00:07:50.920]  為居民帶來平安
[00:07:50.920 --> 00:07:54.680]  並不是靠城牆有多厚
[00:07:54.680 --> 00:07:57.520]  有派了多少人去看守
[00:07:57.520 --> 00:07:59.880]  就可以確保平安
[00:07:59.880 --> 00:08:03.080]  當然如果一個人要睡街
[00:08:03.080 --> 00:08:05.000]  沒有遮頭的話
[00:08:05.000 --> 00:08:07.480]  整個城市沒有人看守的話
[00:08:07.480 --> 00:08:10.520]  沒有保安、沒有治安的話
[00:08:10.520 --> 00:08:14.080]  我相信人心中亦都很難有平安
[00:08:14.080 --> 00:08:16.280]  所以簡單地說
[00:08:16.280 --> 00:08:17.680]  人需要有房屋
[00:08:17.680 --> 00:08:20.240]  但房屋提供不了平安
[00:08:20.240 --> 00:08:21.960]  正如人需要食物
[00:08:21.960 --> 00:08:25.280]  但人活著不是單靠食物一樣
[00:08:25.280 --> 00:08:26.840]  城市需要治安
[00:08:26.840 --> 00:08:29.840]  但不代表居民就有平安
[00:08:29.840 --> 00:08:31.640]  正如所羅門尼氣神
[00:08:31.640 --> 00:08:35.240]  令到國家一分為二
[00:08:35.240 --> 00:08:39.320]  所有的以色列人都失去了平安
[00:08:39.320 --> 00:08:41.680]  《詩篇》第122篇裏說
[00:08:41.680 --> 00:08:45.120]  你們要為耶路撒冷求平安
[00:08:45.120 --> 00:08:47.520]  我相信不需要再多講例子
[00:08:47.520 --> 00:08:49.200]  大家都很明白
[00:08:49.200 --> 00:08:51.600]  若不是耶和華看守城池
[00:08:51.600 --> 00:08:54.800]  會帶來怎樣的結果
[00:08:54.800 --> 00:08:57.040]  第二節的上半節
[00:08:57.040 --> 00:08:59.200]  你們清晨早起
[00:08:59.200 --> 00:09:00.520]  夜晚安歇
[00:09:00.520 --> 00:09:02.640]  吃勞碌得來的飯
[00:09:02.640 --> 00:09:04.520]  本是枉然
[00:09:04.520 --> 00:09:06.080]  計算前面兩次
[00:09:06.080 --> 00:09:08.000]  經已第三次講了
[00:09:08.000 --> 00:09:10.000]  重複了之前的重點
[00:09:10.000 --> 00:09:11.680]  枉然
[00:09:11.680 --> 00:09:13.800]  假如沒有上帝祝福
[00:09:13.800 --> 00:09:15.200]  上帝沒有參與
[00:09:15.200 --> 00:09:17.160]  若不是耶和華的話
[00:09:17.160 --> 00:09:19.040]  人再多的努力
[00:09:19.040 --> 00:09:21.480]  都是沒有用處的
[00:09:21.480 --> 00:09:22.960]  清晨早起
[00:09:22.960 --> 00:09:24.760]  夜晚安歇
[00:09:24.760 --> 00:09:27.600]  意思是日出之前起床
[00:09:27.600 --> 00:09:30.000]  做到凌晨才可以睡覺
[00:09:30.000 --> 00:09:34.800]  我相信是不少打工仔的生活寫照
[00:09:34.800 --> 00:09:38.240]  我自己看完也很有共鳴
[00:09:38.240 --> 00:09:39.920]  吃勞碌得來的飯
[00:09:39.920 --> 00:09:41.640]  終日勞勞碌碌
[00:09:41.640 --> 00:09:45.080]  卻只能擔憂地吃飯
[00:09:45.080 --> 00:09:48.440]  付出了很大的努力
[00:09:48.440 --> 00:09:53.000]  卻仍然得不到想要的平安
[00:09:53.000 --> 00:09:56.120]  即使肯捱苦
[00:09:56.120 --> 00:09:58.000]  付出更多的努力
[00:09:58.000 --> 00:09:59.760]  不過經民告訴我們
[00:09:59.760 --> 00:10:01.560]  也不是辦法
[00:10:01.560 --> 00:10:06.600]  因為這樣做反而會成為工作的奴役
[00:10:06.600 --> 00:10:09.080]  時常擔心手停口停
[00:10:09.080 --> 00:10:10.960]  朝不保夕
[00:10:10.960 --> 00:10:12.400]  不過有一點要注意
[00:10:12.400 --> 00:10:14.000]  這次所講的
[00:10:14.000 --> 00:10:16.160]  並非指我們所做的事
[00:10:16.160 --> 00:10:18.160]  是完全沒有成果
[00:10:18.160 --> 00:10:20.920]  因為至少還有飯吃
[00:10:20.920 --> 00:10:22.920]  死不去
[00:10:22.920 --> 00:10:24.400]  但很可惜
[00:10:24.400 --> 00:10:26.000]  即使這麼努力
[00:10:26.000 --> 00:10:28.800]  仍然不會產生預期的結果
[00:10:28.800 --> 00:10:31.800]  也令人覺得非常無奈
[00:10:31.800 --> 00:10:33.680]  延續第一節
[00:10:33.680 --> 00:10:37.480]  即使人不惜代價去追求成家立室
[00:10:37.480 --> 00:10:39.000]  安居樂業
[00:10:39.000 --> 00:10:40.760]  即使上到車
[00:10:40.760 --> 00:10:44.040]  究竟又是否值得呢
[00:10:44.040 --> 00:10:47.200]  是否能夠找到平安呢
[00:10:47.200 --> 00:10:49.320]  買樓可以變成紐路
[00:10:49.320 --> 00:10:52.040]  家庭也可以變成戰場
[00:10:52.040 --> 00:10:53.920]  生活可以很艱難
[00:10:53.920 --> 00:10:56.920]  到底出路在哪呢
[00:10:56.920 --> 00:10:58.840]  第二節的後半節
[00:10:58.840 --> 00:11:01.400]  唯有耶和華所親愛的
[00:11:01.400 --> 00:11:04.680]  必叫他安然睡覺
[00:11:04.680 --> 00:11:06.640]  前一個人很努力
[00:11:06.640 --> 00:11:08.840]  但幾乎一無所獲
[00:11:08.840 --> 00:11:11.000]  但後一個人
[00:11:11.000 --> 00:11:13.920]  他是耶和華所親愛的
[00:11:13.920 --> 00:11:15.960]  於是安然睡覺
[00:11:15.960 --> 00:11:19.120]  不知道會否一睡醒就有收穫
[00:11:19.120 --> 00:11:21.720]  兩者有很大的對比
[00:11:21.720 --> 00:11:24.040]  我相信在座的每一位
[00:11:24.040 --> 00:11:29.080]  都很渴望成為耶和華所親愛的人
[00:11:29.080 --> 00:11:29.880]  坦白說
[00:11:29.880 --> 00:11:31.960]  起初我看完第二節
[00:11:31.960 --> 00:11:33.760]  即是看完後半節
[00:11:33.760 --> 00:11:36.680]  我覺得好像沒有甚麼出路
[00:11:36.680 --> 00:11:40.080]  因為連我自己都沒有把握
[00:11:40.080 --> 00:11:44.520]  有哪個人完全清楚神的心意呢
[00:11:44.520 --> 00:11:45.960]  而且聖經說
[00:11:45.960 --> 00:11:47.960]  「我要憐憫誰就憐憫誰」
[00:11:47.960 --> 00:11:50.240]  「要恩待誰就恩待誰」
[00:11:50.240 --> 00:11:52.040]  連二人約八都說
[00:11:52.040 --> 00:11:53.640]  「賞賜的是耶和華」
[00:11:53.640 --> 00:11:55.760]  「收取的也是耶和華」
[00:11:55.760 --> 00:11:59.160]  我是何許人呢
[00:11:59.160 --> 00:12:00.320]  事實上
[00:12:00.320 --> 00:12:03.480]  一個人能夠安然睡覺
[00:12:03.480 --> 00:12:07.600]  並不是依靠自己居住的房屋
[00:12:07.600 --> 00:12:11.080]  並不是依靠自己所居住的城市
[00:12:11.080 --> 00:12:16.840]  而是依靠居住在我們自己裏面的那一位
[00:12:16.840 --> 00:12:18.760]  我想起一個人
[00:12:18.760 --> 00:12:21.160]  他沒有田沒有地
[00:12:21.160 --> 00:12:23.080]  沒有屋住
[00:12:23.080 --> 00:12:25.320]  他也沒有穩定的收入
[00:12:25.320 --> 00:12:29.080]  他可能落入到N無的系列裏面
[00:12:29.080 --> 00:12:31.760]  加上四處都是戰亂
[00:12:31.760 --> 00:12:36.160]  他卻可以安然地睡覺
[00:12:36.160 --> 00:12:39.440]  他生活在二千年前
[00:12:39.440 --> 00:12:42.960]  每天由日出做到日落
[00:12:42.960 --> 00:12:44.560]  即使狐狸有洞
[00:12:44.560 --> 00:12:46.680]  天空的飛鳥有窩
[00:12:46.680 --> 00:12:51.080]  他卻連枕頭的地方都沒有
[00:12:51.080 --> 00:12:54.160]  還叫其他人撇下一切
[00:12:54.160 --> 00:12:57.800]  去爭取他的耶穌基督
[00:12:57.800 --> 00:13:00.320]  有一次他坐船的時候
[00:13:00.320 --> 00:13:02.840]  忽然遇上風暴
[00:13:02.840 --> 00:13:05.800]  所有人都很驚惶失措
[00:13:05.800 --> 00:13:11.080]  唯獨是耶穌卻在船尾睡著了
[00:13:11.080 --> 00:13:15.040]  正正就好像第二節的後半節所說
[00:13:15.040 --> 00:13:17.440]  「唯有耶和華所親愛的
[00:13:17.440 --> 00:13:20.720]  必叫他安然睡覺」
[00:13:20.720 --> 00:13:23.280]  耶穌說「我把平安留給你們
[00:13:23.280 --> 00:13:26.960]  我將我的平安賜給你們」
[00:13:26.960 --> 00:13:28.720]  這一份的平安
[00:13:28.720 --> 00:13:30.960]  是賜給所有門徒
[00:13:30.960 --> 00:13:34.160]  所有的門徒都可以去支取
[00:13:34.160 --> 00:13:36.800]  特別是大風大浪的日子
[00:13:36.800 --> 00:13:38.800]  我相信大多數的人
[00:13:38.800 --> 00:13:40.920]  都會覺得很不容易
[00:13:40.920 --> 00:13:46.440]  實在很需要有耶穌的平安在心中
[00:13:46.440 --> 00:13:50.240]  回到之前提到的一個問題
[00:13:50.240 --> 00:13:54.160]  我怎樣才知道自己在做的某一件事
[00:13:54.160 --> 00:13:57.840]  是有神或沒有神參與的呢?
[00:13:57.840 --> 00:14:00.680]  要怎樣去分辨呢?
[00:14:00.680 --> 00:14:05.280]  雖然教會是有建基於聖經的傳統
[00:14:05.280 --> 00:14:07.760]  去做一個屬靈的分辨
[00:14:07.760 --> 00:14:10.720]  不過當中有它的限制
[00:14:10.720 --> 00:14:12.440]  而且進行的時候
[00:14:12.440 --> 00:14:15.080]  也有一定的複雜性
[00:14:15.080 --> 00:14:16.760]  加上聖經說過
[00:14:16.760 --> 00:14:20.440]  「隱蔽的事是屬於耶和華神
[00:14:20.440 --> 00:14:24.080]  唯有明顯的事是屬於我們」
[00:14:24.080 --> 00:14:26.680]  於是我傾向用一個
[00:14:26.680 --> 00:14:28.320]  其實很多人都認識
[00:14:28.320 --> 00:14:32.520]  而我覺得比較簡單的方法
[00:14:32.520 --> 00:14:37.040]  我們很多時候都渴望神去幫助自己
[00:14:37.040 --> 00:14:41.960]  很希望神站在自己那邊
[00:14:41.960 --> 00:14:45.480]  但是我們很多時候卻是忘記了
[00:14:45.480 --> 00:14:47.280]  去反問自己
[00:14:47.280 --> 00:14:52.320]  我們又是否站在神那邊呢?
[00:14:52.320 --> 00:14:57.280]  我們是否與神站在一起呢?
[00:14:57.280 --> 00:15:00.080]  假如我們並非為了神
[00:15:00.080 --> 00:15:04.240]  又或者是違背了神的原則
[00:15:04.240 --> 00:15:05.840]  即使我們很努力
[00:15:05.840 --> 00:15:09.600]  為一個看來不錯的目標去奮鬥也好
[00:15:09.600 --> 00:15:12.840]  神卻沒有加上祝福
[00:15:12.840 --> 00:15:16.160]  即使是有才幹、有智慧
[00:15:16.160 --> 00:15:18.200]  甚至是恩賜
[00:15:18.200 --> 00:15:22.800]  最終都沒有辦法達到一個成果
[00:15:22.800 --> 00:15:24.200]  相反
[00:15:24.200 --> 00:15:27.160]  假如我們效法神的愛子
[00:15:27.160 --> 00:15:29.760]  又遵守神所吩咐的
[00:15:29.760 --> 00:15:36.280]  必定會得著神的平安和恩惠
[00:15:36.280 --> 00:15:37.680]  第三節
[00:15:37.680 --> 00:15:41.360]  「看,兒女是耶和華所賜的產業
[00:15:41.360 --> 00:15:44.840]  所華的胎是他所給的賞賜」
[00:15:44.840 --> 00:15:48.720]  第三節一開始就說「看」這兩個字
[00:15:48.720 --> 00:15:51.920]  為了令到聽的人去留心
[00:15:51.920 --> 00:15:54.440]  因為進入了一個新的段落
[00:15:54.440 --> 00:15:57.240]  有一個新的訊息要宣講
[00:15:57.240 --> 00:15:59.200]  經文的焦點亦都轉了
[00:15:59.200 --> 00:16:02.560]  它是由第一節的「見造的人」
[00:16:02.560 --> 00:16:05.440]  轉變成為第三節的「兒女」
[00:16:05.440 --> 00:16:06.720]  為甚麼呢?
[00:16:06.720 --> 00:16:10.640]  因為「見造」和「兒女」這兩個字
[00:16:10.640 --> 00:16:13.480]  在希伯來文裏面
[00:16:13.480 --> 00:16:16.160]  有一個相近的讀音
[00:16:16.160 --> 00:16:20.400]  因為舊約聖經有時會將讀音相近的字
[00:16:20.400 --> 00:16:23.200]  放在相應的位置裏面
[00:16:23.200 --> 00:16:24.480]  方便記憶之餘
[00:16:24.480 --> 00:16:28.080]  亦都方便用來暢和的
[00:16:28.080 --> 00:16:31.400]  就好像中國人寫對聯
[00:16:31.400 --> 00:16:33.400]  (看看這個是不是)
[00:16:33.400 --> 00:16:34.120]  (這樣是不是)
[00:16:34.120 --> 00:16:36.720]  就好像中國人寫對聯一樣
[00:16:36.720 --> 00:16:40.240]  他會將一些讀音押韻的字
[00:16:40.240 --> 00:16:43.960]  放在相應的位置上
[00:16:43.960 --> 00:16:48.280]  而舊約聖經就將兒女視為神的賞賜
[00:16:48.280 --> 00:16:50.600]  給那些敬畏神的僕人
[00:16:50.600 --> 00:16:54.600]  正如《創世紀》裏面曾經提過一個例子
[00:16:54.600 --> 00:16:58.240]  他說人類曾經為了建立自己的明星
[00:16:58.240 --> 00:17:01.680]  大興土木去建造巴別塔
[00:17:01.680 --> 00:17:04.520]  結果成為了笑柄
[00:17:04.520 --> 00:17:09.240]  反而神靜靜地賜福給一個無名小卒
[00:17:09.240 --> 00:17:11.400]  他的名字叫做「他拉」
[00:17:11.400 --> 00:17:13.440]  他有一個兒子
[00:17:13.440 --> 00:17:18.480]  他這個兒子令到世界上無數的人都得著祝福
[00:17:18.480 --> 00:17:21.600]  他拉的兒子就是「阿伯拉」
[00:17:21.600 --> 00:17:24.720]  也就是「阿伯拉汗」
[00:17:24.720 --> 00:17:26.960]  一個人能夠有平安
[00:17:26.960 --> 00:17:28.560]  能夠有兒女
[00:17:28.560 --> 00:17:32.440]  都是神的祝福和賞賜
[00:17:32.440 --> 00:17:34.480]  而第四節更加進一步
[00:17:34.480 --> 00:17:39.480]  將神的賞賜、兒女比喻為「贊」
[00:17:39.480 --> 00:17:41.760]  人在年輕時生的兒女
[00:17:41.760 --> 00:17:44.120]  好像勇士手中的贊
[00:17:44.120 --> 00:17:46.080]  舊約特別將兒子
[00:17:46.080 --> 00:17:47.520]  即是做兒子的
[00:17:47.520 --> 00:17:49.560]  比喻為「贊」
[00:17:49.560 --> 00:17:51.680]  象徵擁有強大的力量
[00:17:51.680 --> 00:17:53.640]  可以抵禦敵人
[00:17:53.640 --> 00:17:56.400]  可以保護城市
[00:17:56.400 --> 00:17:58.600]  第五節更進一步講到
[00:17:58.600 --> 00:18:00.400]  很多兒女的時候
[00:18:00.400 --> 00:18:03.560]  「箭袋充滿的人有福了
[00:18:03.560 --> 00:18:06.360]  他們在城門口和受敵爭論時
[00:18:06.360 --> 00:18:08.480]  必不蒙羞」
[00:18:08.480 --> 00:18:10.200]  城門口這個地方
[00:18:10.200 --> 00:18:11.960]  在舊約的時候
[00:18:11.960 --> 00:18:15.200]  是指城門旁邊一個很寬闊
[00:18:15.200 --> 00:18:17.160]  好像外面的廣場一樣
[00:18:17.160 --> 00:18:18.280]  很寬闊
[00:18:18.280 --> 00:18:21.080]  好像廣場一樣的地方
[00:18:21.080 --> 00:18:24.040]  除了會有先知在那裏講道之外
[00:18:24.040 --> 00:18:27.640]  亦都可以進行商業的買賣
[00:18:27.640 --> 00:18:30.080]  而城中的長老和法官
[00:18:30.080 --> 00:18:33.080]  都會聚集在城門口
[00:18:33.080 --> 00:18:36.600]  去處理不同的民事糾紛
[00:18:36.600 --> 00:18:37.720]  總而言之
[00:18:37.720 --> 00:18:40.320]  城門口是一個公共的場所
[00:18:40.320 --> 00:18:42.480]  有很多人會交往
[00:18:42.480 --> 00:18:43.520]  做買賣
[00:18:43.520 --> 00:18:44.960]  判斷是非
[00:18:44.960 --> 00:18:46.960]  正正因為這樣
[00:18:46.960 --> 00:18:51.040]  舊約的先知經常要求以色列人
[00:18:51.040 --> 00:18:53.480]  在城門口要行公義
[00:18:53.480 --> 00:18:55.240]  不可迫害異人
[00:18:55.240 --> 00:18:57.280]  屈枉窮人
[00:18:57.280 --> 00:18:58.960]  而第五節所講到的
[00:18:58.960 --> 00:19:01.800]  在城門口與受敵爭論
[00:19:01.800 --> 00:19:03.720]  回看舊約裏面
[00:19:03.720 --> 00:19:08.160]  既有城門口又和受敵有關的話
[00:19:08.160 --> 00:19:11.040]  有《創世紀》的二十二章
[00:19:11.040 --> 00:19:13.920]  神當時對阿伯拉罕祝福他
[00:19:13.920 --> 00:19:15.120]  他說
[00:19:15.120 --> 00:19:17.880]  「論福,我必賜大福給你
[00:19:17.880 --> 00:19:21.240]  論子孫,我必叫你的子孫多起來
[00:19:21.240 --> 00:19:24.440]  如同天上的星,海邊的沙
[00:19:24.440 --> 00:19:28.000]  你的子孫必得著受敵的城門」
[00:19:28.000 --> 00:19:30.040]  「得著受敵的城門」
[00:19:30.040 --> 00:19:31.840]  所講的就是打敗敵人
[00:19:31.840 --> 00:19:33.560]  即是打勝仗
[00:19:33.560 --> 00:19:35.680]  對應回第五節
[00:19:35.680 --> 00:19:39.720]  在城門口和受敵爭論時必不蒙羞
[00:19:39.720 --> 00:19:40.720]  就是說
[00:19:40.720 --> 00:19:43.720]  擁有子女們的父母
[00:19:43.720 --> 00:19:45.720]  與敵人爭論的時候
[00:19:45.720 --> 00:19:47.880]  是必不蒙羞
[00:19:47.880 --> 00:19:51.600]  不蒙羞在聖經裏面所指的是抬起頭
[00:19:51.600 --> 00:19:53.720]  即是可以抬起頭做人
