
[00:00:00.000 --> 00:00:02.000]  各位靖靈姐妹 晚安
[00:03:05.500 --> 00:03:07.200]  甚麼人
[00:03:07.200 --> 00:03:09.300]  甚麼事
[00:03:09.300 --> 00:03:11.500]  為甚麼
[00:03:11.500 --> 00:03:14.200]  有甚麼
[00:03:14.200 --> 00:03:16.600]  原來可以是一些原因
[00:03:16.600 --> 00:03:18.800]  可以是一些事件
[00:03:18.800 --> 00:03:21.500]  可以是一些物體
[00:03:21.500 --> 00:03:25.900]  可以不是指人物
[00:03:25.900 --> 00:03:27.300]  這樣的時候
[00:03:27.300 --> 00:03:29.800]  這四個誰能的時候
[00:03:29.800 --> 00:03:32.800]  你怎樣去看這四個誰能呢
[00:03:32.800 --> 00:03:35.600]  誰能夠抵擋我們呢
[00:03:35.600 --> 00:03:39.700]  神已經將耶穌基督和萬物都賜給我們了
[00:03:39.700 --> 00:03:42.100]  誰能夠控告我們呢
[00:03:42.100 --> 00:03:43.300]  我們信耶穌
[00:03:43.300 --> 00:03:45.600]  就是被稱為義
[00:03:45.600 --> 00:03:48.700]  誰能夠定我們的罪呢
[00:03:48.700 --> 00:03:51.200]  耶穌已經為我們承擔了
[00:03:51.200 --> 00:03:54.800]  難道在天堂上有一個角落
[00:03:54.800 --> 00:04:00.500]  有一個角落就是撒旦來控告我們說
[00:04:00.500 --> 00:04:01.500]  神啊你看看
[00:04:01.500 --> 00:04:03.100]  你看楊明禮
[00:04:03.100 --> 00:04:05.900]  他又側步了
[00:04:05.900 --> 00:04:09.300]  然後耶穌就在另外一個角落跟神說
[00:04:09.300 --> 00:04:10.800]  父啊 父啊
[00:04:10.800 --> 00:04:12.100]  你記得我的十字架嗎
[00:04:12.100 --> 00:04:13.500]  我的十字架
[00:04:13.500 --> 00:04:15.700]  天父說 是啊 是啊 是啊 你的十字架
[00:04:15.700 --> 00:04:18.700]  算了 原諒楊明禮這次
[00:04:18.700 --> 00:04:21.900]  然後撒旦又再說
[00:04:21.900 --> 00:04:23.900]  神啊 你記得
[00:04:23.900 --> 00:04:26.300]  他貪心啊
[00:04:26.300 --> 00:04:29.000]  然後耶穌又再跟天父說
[00:04:29.000 --> 00:04:30.200]  父啊 父啊
[00:04:30.200 --> 00:04:31.300]  你記得我的補血嗎
[00:04:31.300 --> 00:04:32.900]  我的補血
[00:04:32.900 --> 00:04:34.300]  然後天父就說
[00:04:34.300 --> 00:04:37.500]  算了 原諒他這次
[00:04:37.500 --> 00:04:39.800]  神是不是這樣的呢
[00:04:39.800 --> 00:04:41.500]  如果神是
[00:04:41.500 --> 00:04:43.500]  撒旦會在背後說一句
[00:04:43.500 --> 00:04:45.300]  控訴一個人的時候
[00:04:45.300 --> 00:04:47.400]  就要耶穌基督在另外一邊
[00:04:47.400 --> 00:04:49.300]  就說哎呀 你記住我的補血
[00:04:49.300 --> 00:04:52.800]  你記住我的十字架的時候
[00:04:52.800 --> 00:04:55.700]  這個還是不是我們的父神呢
[00:04:55.700 --> 00:04:57.400]  這個父神他還記不記得
[00:04:57.400 --> 00:05:00.000]  他訂立救恩呢
[00:05:00.000 --> 00:05:02.000]  天國上不是這樣的
[00:05:02.000 --> 00:05:05.900]  神面對我們的罪的時候不是這樣的
[00:05:05.900 --> 00:05:08.900]  不用撒旦說他都知道
[00:05:08.900 --> 00:05:12.400]  他知道我們的罪多於我們知道自己的罪
[00:05:12.400 --> 00:05:15.600]  我們有時候都覺得自己做錯事是對的
[00:05:15.600 --> 00:05:19.000]  天父就覺得我們什麼事對什麼事錯他都知道
[00:05:19.000 --> 00:05:20.900]  不過
[00:05:20.900 --> 00:05:24.100]  他一樣接受我們做他的兒女
[00:05:24.100 --> 00:05:26.800]  因為我們接受耶穌基督
[00:05:26.800 --> 00:05:30.300]  接受耶穌基督為我們完成的救恩
[00:05:30.300 --> 00:05:32.400]  我們願意承認自己是罪人
[00:05:32.400 --> 00:05:34.300]  領受救恩
[00:05:34.300 --> 00:05:36.100]  天父就是這樣
[00:05:36.100 --> 00:05:39.800]  誰 什麼 什麼事情
[00:05:39.800 --> 00:05:42.000]  為什麼原因
[00:05:42.000 --> 00:05:44.400]  去控訴我們
[00:05:44.400 --> 00:05:45.600]  都控訴不到我們
[00:05:45.600 --> 00:05:47.400]  因為這些控訴
[00:05:47.400 --> 00:05:50.800]  已經撤去在十字架上
[00:05:50.800 --> 00:05:55.200]  定罪 耶穌已經承擔了罪過
[00:05:55.200 --> 00:05:57.900]  為我們償還了
[00:05:57.900 --> 00:06:00.700]  既然是這樣的時候
[00:06:00.700 --> 00:06:05.400]  還有什麼能夠使我們跟神之間隔離呢
[00:06:05.400 --> 00:06:09.500]  誰能使我們與基督的愛隔絕呢
[00:06:09.500 --> 00:06:11.500]  有什麼呢
[00:06:11.500 --> 00:06:13.100]  是患難嗎
[00:06:13.100 --> 00:06:14.400]  是困苦嗎
[00:06:14.400 --> 00:06:15.600]  是迫害嗎
[00:06:15.600 --> 00:06:16.900]  是飢餓嗎
[00:06:16.900 --> 00:06:18.100]  是赤身怒體嗎
[00:06:18.100 --> 00:06:19.000]  是危險嗎
[00:06:19.000 --> 00:06:21.000]  是刀劍嗎
[00:06:21.000 --> 00:06:22.800]  這裡有七樣
[00:06:22.800 --> 00:06:24.400]  這七樣
[00:06:24.400 --> 00:06:29.100]  是不是會令我們跟神之間隔離呢
[00:06:29.100 --> 00:06:30.900]  還是這七樣
[00:06:30.900 --> 00:06:31.900]  能夠鞭撻我們
[00:06:31.900 --> 00:06:36.400]  令我們與神之間更加密切呢
[00:06:36.400 --> 00:06:38.700]  當我們在患難當中
[00:06:38.700 --> 00:06:40.600]  困苦當中
[00:06:40.600 --> 00:06:43.100]  飢餓缺乏當中的時候
[00:06:43.100 --> 00:06:44.800]  我們尋求神
[00:06:44.800 --> 00:06:48.300]  我們尋求神的心一定更加迫切
[00:06:48.300 --> 00:06:49.200]  我們尋求神
[00:06:49.200 --> 00:06:53.200]  覺得自己無能為力的時候
[00:06:53.200 --> 00:06:56.000]  一定更加貼近神
[00:06:56.000 --> 00:06:58.100]  尋求得更多
[00:06:58.100 --> 00:06:59.700]  這七樣
[00:06:59.700 --> 00:07:01.900]  這七樣不能夠令我們
[00:07:01.900 --> 00:07:06.500]  與神的愛隔絕
[00:07:06.500 --> 00:07:10.100]  正如保羅所說
[00:07:10.100 --> 00:07:12.600]  因為我們深信
[00:07:12.600 --> 00:07:14.100]  無論是生是死
[00:07:14.100 --> 00:07:14.800]  是活著的
[00:07:14.800 --> 00:07:16.200]  是天上的
[00:07:16.200 --> 00:07:17.200]  是掌權的
[00:07:17.200 --> 00:07:19.500]  是有權能的
[00:07:19.500 --> 00:07:20.300]  現在的事
[00:07:20.300 --> 00:07:21.200]  將來的事
[00:07:21.200 --> 00:07:24.300]  都不能夠令我們與神之間隔絕
[00:07:24.300 --> 00:07:27.300]  這所說的
[00:07:27.300 --> 00:07:28.900]  無論是生是死
[00:07:28.900 --> 00:07:30.700]  是在這個世代
[00:07:30.700 --> 00:07:32.900]  我們還在世代的時候
[00:07:32.900 --> 00:07:35.500]  還是將來之後
[00:07:35.500 --> 00:07:37.900]  是天時
[00:07:37.900 --> 00:07:39.400]  或者掌權
[00:07:39.400 --> 00:07:40.400]  是有權並的
[00:07:40.400 --> 00:07:44.100]  不是在政治上有權並的
[00:07:44.100 --> 00:07:48.100]  是在靈界當中有權並的
[00:07:48.100 --> 00:07:49.900]  有位份的
[00:07:49.900 --> 00:07:51.500]  這個世代的事
[00:07:51.500 --> 00:07:53.400]  或者將來
[00:07:53.400 --> 00:07:55.600]  末世之後的事
[00:07:55.600 --> 00:07:57.100]  在高處
[00:07:57.100 --> 00:07:58.400]  高空的事
[00:07:58.400 --> 00:08:01.700]  在深淵的事
[00:08:01.700 --> 00:08:02.900]  這句說得很明顯
[00:08:02.900 --> 00:08:03.500]  告訴我們
[00:08:03.500 --> 00:08:06.100]  是別的受造之物
[00:08:06.100 --> 00:08:10.600]  都不能夠使我們與神的愛隔絕
[00:08:10.600 --> 00:08:11.600]  因為這個愛
[00:08:11.600 --> 00:08:14.300]  是在我們的主基督耶穌裡面
[00:08:14.300 --> 00:08:15.900]  我們看這句話的時候
[00:08:15.900 --> 00:08:18.100]  我覺得這個愛
[00:08:18.100 --> 00:08:21.300]  是在十字架上面
[00:08:21.300 --> 00:08:24.000]  所以稱之為在主耶穌基督裡面
[00:08:24.000 --> 00:08:26.500]  並不是天父沒有這個愛
[00:08:26.500 --> 00:08:28.700]  而是天父的愛
[00:08:28.700 --> 00:08:30.100]  在主耶穌基督身上
[00:08:30.100 --> 00:08:32.000]  在十字架上
[00:08:32.000 --> 00:08:35.600]  來向我們顯明
[00:08:35.600 --> 00:08:38.600]  因著這樣的緣故
[00:08:38.600 --> 00:08:45.600]  甚麼東西能夠令我們與神的愛隔絕呢
[00:08:45.600 --> 00:08:49.000]  你覺得在你信主道列家的時候
[00:08:49.000 --> 00:08:50.400]  有甚麼東西
[00:08:50.400 --> 00:08:55.000]  能夠使你與神之間的愛
[00:08:55.000 --> 00:08:57.200]  隔開了呢
[00:08:57.200 --> 00:09:01.400]  真的有嗎
[00:09:01.400 --> 00:09:03.400]  由經文對我們的提醒
[00:09:03.400 --> 00:09:07.800]  似乎沒有甚麼困境
[00:09:07.800 --> 00:09:10.200]  令我們與神分開
[00:09:10.200 --> 00:09:12.600]  不是困境
[00:09:12.600 --> 00:09:13.900]  因為越在困境當中
[00:09:13.900 --> 00:09:15.800]  我們越貼近神
[00:09:15.800 --> 00:09:18.000]  而神不會因為我們在困境
[00:09:18.000 --> 00:09:19.500]  而不拯救
[00:09:19.500 --> 00:09:21.200]  不賜予給我們
[00:09:21.200 --> 00:09:24.800]  祂就是因為看到我們的困境和無助
[00:09:24.800 --> 00:09:27.200]  所以將救恩賜給我們
[00:09:27.200 --> 00:09:30.400]  將耶穌基督賜給我們
[00:09:30.400 --> 00:09:32.500]  而主耶穌基督
[00:09:32.500 --> 00:09:36.100]  祂為我們受罪
[00:09:36.100 --> 00:09:37.600]  被釘死
[00:09:37.600 --> 00:09:39.200]  復活之後
[00:09:39.200 --> 00:09:42.400]  升天之前祂說過一句話
[00:09:42.400 --> 00:09:47.600]  祂說天上地下所有的權柄都賜給了祂
[00:09:47.600 --> 00:09:49.700]  也是在提醒我們
[00:09:49.700 --> 00:09:54.000]  沒有甚麼東西能夠使我們與神之間隔離
[00:09:54.000 --> 00:09:56.600]  是沒有的
[00:09:56.600 --> 00:10:02.600]  是否真的能夠有呢
[00:10:02.600 --> 00:10:04.200]  神對我們的愛
[00:10:04.200 --> 00:10:06.800]  有甚麼能夠隔開呢
[00:10:06.800 --> 00:10:08.200]  我們這些姐妹
[00:10:08.200 --> 00:10:13.600]  你有沒有兒女或孫在外地
[00:10:13.600 --> 00:10:15.800]  你怎樣讓他們去外地
[00:10:15.800 --> 00:10:18.700]  如果你是送他們出去讀書
[00:10:18.700 --> 00:10:20.700]  雖然是捨不得
[00:10:20.700 --> 00:10:24.900]  你也很努力地去支持他們
[00:10:24.900 --> 00:10:27.600]  很努力地賺錢去支持他們
[00:10:27.600 --> 00:10:29.800]  雖然是捨不得
[00:10:29.800 --> 00:10:32.900]  但也鼓勵他們去
[00:10:32.900 --> 00:10:36.300]  如果他們是去外地讀書
[00:10:36.300 --> 00:10:39.300]  在外地做了律師 做了醫生
[00:10:39.300 --> 00:10:41.200]  要在那裏生活
[00:10:41.200 --> 00:10:42.900]  你也鼓勵他們 支持他們
[00:10:42.900 --> 00:10:44.500]  雖然你捨不得
[00:10:44.500 --> 00:10:46.700]  很想見他們
[00:10:46.700 --> 00:10:49.900]  丁子敏 我想問你
[00:10:49.900 --> 00:10:54.800]  如果你的兒女讀完醫科
[00:10:54.800 --> 00:10:59.200]  他選擇去做無國界醫生
[00:10:59.200 --> 00:11:02.700]  去一些很落後的地方
[00:11:02.700 --> 00:11:06.400]  你怎樣呢
[00:11:06.400 --> 00:11:09.100]  我相信你也因為愛的緣故
[00:11:09.100 --> 00:11:11.100]  因為神對人的愛的緣故
[00:11:11.100 --> 00:11:14.900]  你也愛那些在無國界地區的人
[00:11:14.900 --> 00:11:19.800]  願意支持兒子去當地幫助他們
[00:11:19.800 --> 00:11:23.400]  但心裏的感受是怎樣
[00:11:23.400 --> 00:11:26.700]  是很牽掛的 是不是
[00:11:26.700 --> 00:11:29.000]  我認識一位姐妹
[00:11:29.000 --> 00:11:31.700]  她兒子做了十年的無國界醫生
[00:11:31.700 --> 00:11:34.600]  才回來香港
[00:11:34.600 --> 00:11:36.500]  她最年輕的時候
[00:11:36.500 --> 00:11:41.400]  最有朝氣的十年
[00:11:41.400 --> 00:11:43.000]  就送了出去
[00:11:43.000 --> 00:11:45.500]  但是在過程當中
[00:11:45.500 --> 00:11:46.900]  母親很支持她
[00:11:46.900 --> 00:11:48.300]  兄弟姐妹很支持她
[00:11:48.300 --> 00:11:50.400]  不過
[00:11:50.400 --> 00:11:53.200]  大家都很努力去為她禱告
[00:11:53.200 --> 00:11:55.600]  因為恐怕她有事
[00:11:55.600 --> 00:11:59.600]  我也和這位弟兄夫婦談過
[00:11:59.600 --> 00:12:02.700]  他們去到哪裡都不敢告訴母親
[00:12:02.700 --> 00:12:04.600]  為什麼
[00:12:04.600 --> 00:12:05.900]  不是想騙母親的錢
[00:12:05.900 --> 00:12:06.700]  你支持我
[00:12:06.700 --> 00:12:08.600]  而是告訴她
[00:12:08.600 --> 00:12:10.900]  我安全 我沒事
[00:12:10.900 --> 00:12:12.800]  我在都市
[00:12:12.900 --> 00:12:14.400]  其實
[00:12:14.400 --> 00:12:20.200]  都市需要無國界醫生
[00:12:20.200 --> 00:12:22.600]  父母對子女的愛
[00:12:22.600 --> 00:12:26.100]  讓他去為別人做一些事
[00:12:26.100 --> 00:12:29.900]  去服務 去拯救人的時候
[00:12:29.900 --> 00:12:31.000]  都會支持他去
[00:12:31.000 --> 00:12:33.100]  但是心裏是很多不捨得
[00:12:33.100 --> 00:12:35.600]  還有牽掛 擔心
[00:12:35.600 --> 00:12:40.700]  要好好為他禱告 求神看顧
[00:12:40.700 --> 00:12:44.200]  天父讓主耶穌基督來這個世界
[00:12:44.200 --> 00:12:45.300]  祂知道的
[00:12:45.300 --> 00:12:46.300]  未來之前
[00:12:46.300 --> 00:12:47.300]  天父已經知道
[00:12:47.300 --> 00:12:50.200]  祂差派主耶穌基督來
[00:12:50.200 --> 00:12:53.600]  主耶穌基督是要背負十字架
[00:12:53.600 --> 00:12:57.200]  是要被釘在十字架上
[00:12:57.200 --> 00:12:59.400]  是要被鞭打
[00:12:59.400 --> 00:13:02.200]  是要被狗尾鞭鞭打
[00:13:02.200 --> 00:13:03.200]  是要被釘
[00:13:03.200 --> 00:13:07.800]  是要被釘死
[00:13:07.800 --> 00:13:11.500]  天父不是一個沒有感受的神
[00:13:11.500 --> 00:13:14.100]  祂是有愛 有感受的
[00:13:14.100 --> 00:13:16.400]  念主耶穌基督
[00:13:16.400 --> 00:13:20.400]  天父都賜予給我們的時候
[00:13:20.400 --> 00:13:25.000]  有甚麼能夠難了天父愛我們呢
[00:13:25.000 --> 00:13:33.200]  有甚麼能夠難了天父愛你 愛我呢
[00:13:33.200 --> 00:13:34.800]  但是
[00:13:34.800 --> 00:13:37.200]  是不是真的還有東西
[00:13:37.200 --> 00:13:42.700]  有東西可能是難了我們呢
[00:13:42.700 --> 00:13:46.300]  神是讓耶穌基督為我們代罪
[00:13:46.300 --> 00:13:49.200]  復活 升天
[00:13:49.200 --> 00:13:52.500]  祂不需要每一個步驟讓我們看到
[00:13:52.500 --> 00:13:56.000]  但是祂就讓人見證到耶穌基督
[00:13:56.000 --> 00:13:59.300]  被打 被釘十字架
[00:13:59.300 --> 00:14:03.500]  被埋葬 復活 升天
[00:14:03.500 --> 00:14:05.700]  每一個步驟
[00:14:05.700 --> 00:14:11.000]  祂都有足夠的時間讓人經歷
[00:14:11.000 --> 00:14:13.500]  去看到 做見證
[00:14:13.500 --> 00:14:16.800]  讓人能夠很確信
[00:14:16.800 --> 00:14:20.100]  讓人不需要去懷疑
[00:14:20.100 --> 00:14:24.700]  聖經也是當年代 當世代的時候書寫成的
[00:14:24.700 --> 00:14:27.500]  福音書是當世代書寫成的時候
[00:14:27.500 --> 00:14:33.000]  見證人還在生的
[00:14:33.000 --> 00:14:37.900]  祂要讓我們知道 神的愛是這麼偉大
[00:14:37.900 --> 00:14:40.400]  這樣的時候
[00:14:40.400 --> 00:14:42.500]  阿保羅這樣問的時候
[00:14:42.500 --> 00:14:44.800]  那到底還有甚麼
[00:14:44.800 --> 00:14:46.800]  還有甚麼能夠讓你
[00:14:46.800 --> 00:14:53.300]  讓我與神的愛有機會隔絕呢
[00:14:53.300 --> 00:14:54.600]  經文告訴我們
[00:14:54.600 --> 00:14:56.100]  不是來自神
[00:14:56.100 --> 00:14:58.300]  不是神要和我們隔絕
[00:14:58.300 --> 00:14:59.900]  沒有甚麼事物
[00:14:59.900 --> 00:15:01.200]  沒有甚麼原因
[00:15:01.200 --> 00:15:03.800]  甚至我們的罪
[00:15:03.800 --> 00:15:07.600]  都不能夠使我們與神的愛隔絕
[00:15:07.600 --> 00:15:13.300]  靈界不能夠使我們與神的愛隔絕
[00:15:13.300 --> 00:15:18.300]  似乎只有我們自己
[00:15:18.300 --> 00:15:22.800]  能夠使我們自己與神的愛隔開
[00:15:22.800 --> 00:15:23.400]  弟兄姊妹
[00:15:23.400 --> 00:15:27.100]  甚麼時候我們與神的距離是最近的
[00:15:27.100 --> 00:15:29.200]  是患難當中
[00:15:29.200 --> 00:15:36.100]  甚麼時候我們與神的距離是遠一點的
[00:15:36.100 --> 00:15:38.800]  是平淡無事
[00:15:38.800 --> 00:15:40.500]  很舒適
[00:15:40.500 --> 00:15:42.900]  很慷慨的時候
[00:15:42.900 --> 00:15:45.600]  社會安定繁榮
[00:15:45.600 --> 00:15:50.000]  你忙碌地工作的時候
[00:15:50.000 --> 00:15:53.700]  最有機會是我們與神的愛隔絕
[00:15:53.700 --> 00:15:55.800]  我們沒有去尋求
[00:15:55.800 --> 00:15:57.100]  不是愛只識了事
[00:15:57.100 --> 00:16:00.500]  我們沒有去尋求
[00:16:00.500 --> 00:16:04.900]  原來有可能使我們與神的愛隔絕的
[00:16:04.900 --> 00:16:07.800]  真的是我們自己
[00:16:07.800 --> 00:16:09.500]  主基督為我們完成救恩
[00:16:09.500 --> 00:16:11.100]  每一位都可以領受
[00:16:11.100 --> 00:16:13.900]  只要願意相信
[00:16:13.900 --> 00:16:17.700]  但是我們永遠不能夠幫人們決志
[00:16:17.700 --> 00:16:21.700]  我們只能夠為自己決志
[00:16:21.700 --> 00:16:23.200]  不願意決志的
[00:16:23.200 --> 00:16:25.800]  不願意領受的
[00:16:25.800 --> 00:16:28.800]  是將自己與神的愛隔開了
[00:16:28.800 --> 00:16:30.600]  隔絕了
[00:16:30.600 --> 00:16:33.700]  我們領受了救恩
[00:16:33.700 --> 00:16:36.200]  有時候我們就好像現代社會
[00:16:36.200 --> 00:16:39.800]  好像現代社會子女與父母的關係
[00:16:39.800 --> 00:16:41.700]  就是成熟了
[00:16:41.700 --> 00:16:42.900]  長大了
[00:16:42.900 --> 00:16:45.200]  工作忙碌時
[00:16:45.200 --> 00:16:47.200]  媽媽你放手吧
[00:16:47.200 --> 00:16:50.200]  爸爸你享受你的人生吧
[00:16:50.200 --> 00:16:52.300]  我要努力工作
[00:16:52.300 --> 00:16:55.400]  有空才回來探訪你
[00:16:55.400 --> 00:16:56.700]  是不是?
[00:16:56.700 --> 00:16:59.600]  我們與神一樣
[00:16:59.600 --> 00:17:01.000]  天父啊 我知道你愛我
[00:17:01.000 --> 00:17:02.500]  我也很愛你的
[00:17:02.500 --> 00:17:04.800]  聖經先放在一旁
[00:17:04.800 --> 00:17:06.200]  今晚沒有什麼特別要祈禱
[00:17:06.200 --> 00:17:08.100]  我也想不到有什麼要禱告
[00:17:08.100 --> 00:17:11.600]  聖靈你喜歡 你為我祈禱
[00:17:11.600 --> 00:17:14.200]  我們是這樣的嗎?
[00:17:14.200 --> 00:17:16.600]  是嗎?
[00:17:16.600 --> 00:17:18.500]  是誰?
[00:17:18.500 --> 00:17:24.400]  誰能使我們與神的愛隔絕呢?
[00:17:24.400 --> 00:17:26.500]  可能真的是這樣
[00:17:26.500 --> 00:17:27.700]  健康
[00:17:27.700 --> 00:17:30.100]  甚至是亞茲海默症
[00:17:30.100 --> 00:17:32.600]  不能使我們與神的愛隔絕
[00:17:32.600 --> 00:17:35.400]  因為神知道我們是相信祂的
[00:17:35.400 --> 00:17:36.800]  不會因為我們生病
[00:17:36.800 --> 00:17:39.300]  而將我們的信就這樣拿走了
[00:17:39.300 --> 00:17:41.900]  不成敬
[00:17:41.900 --> 00:17:44.200]  甚至最近我聽說
[00:17:44.200 --> 00:17:46.900]  有一位伯伯他有亞茲海默症
[00:17:46.900 --> 00:17:48.800]  但是一到祈禱他懂得
[00:17:48.800 --> 00:17:51.200]  他記得要祈禱
[00:17:51.200 --> 00:17:53.200]  他不認得兒子
[00:17:53.200 --> 00:17:56.200]  他認得神他要祈禱
[00:17:56.200 --> 00:17:59.200]  神是很特別的
[00:17:59.200 --> 00:18:02.700]  有什麼會使我們與神分開呢?
[00:18:02.700 --> 00:18:07.200]  不要是我們的成就
[00:18:07.200 --> 00:18:08.900]  讓我們因著我們的成就
[00:18:08.900 --> 00:18:12.100]  更加歌頌神
[00:18:12.100 --> 00:18:14.600]  如果我們有情緒 有性格
[00:18:14.600 --> 00:18:17.300]  使我們與神隔開
[00:18:17.300 --> 00:18:19.000]  我們禱告
[00:18:19.000 --> 00:18:21.500]  求主幫助我們
[00:18:21.500 --> 00:18:23.700]  如果是罪的話
[00:18:23.700 --> 00:18:26.000]  神願意接受我們認罪
[00:18:26.000 --> 00:18:29.000]  神只是說我們不承認自己有罪
[00:18:29.000 --> 00:18:30.800]  我們就是在騙自己
[00:18:30.800 --> 00:18:32.300]  不好意思 你不是在騙神
[00:18:32.300 --> 00:18:33.400]  我不是在騙神
[00:18:33.400 --> 00:18:34.500]  如果我說我自己沒有罪
[00:18:34.500 --> 00:18:35.900]  你說你自己沒有罪的時候
[00:18:35.900 --> 00:18:38.100]  我自己是在騙自己
[00:18:38.100 --> 00:18:40.400]  騙不到神
[00:18:40.400 --> 00:18:43.100]  如果婚姻關係的話
[00:18:43.100 --> 00:18:45.900]  太甜蜜使你與神分開
[00:18:45.900 --> 00:18:48.600]  一起禱告 靈修 分享
[00:18:48.600 --> 00:18:51.300]  如果是因婚姻關係
[00:18:51.300 --> 00:18:54.100]  需要神幫助的
[00:18:54.100 --> 00:18:56.400]  也要禱告
[00:18:56.400 --> 00:18:58.600]  否則的話
[00:18:58.600 --> 00:19:01.500]  多些找牧師 傳道人
[00:19:01.500 --> 00:19:03.900]  陪伴你一起祈禱
[00:19:03.900 --> 00:19:06.300]  這是我們所需要的
[00:19:06.300 --> 00:19:10.800]  不要擔心
