
[00:00:00.000 --> 00:00:03.480]  請我們同心地來禱告
[00:02:32.120 --> 00:02:33.920]  你就不能夠收回
[00:02:33.920 --> 00:02:37.920]  平常你借有借有還是可以的
[00:02:37.920 --> 00:02:39.920]  但是第七年就不行
[00:02:39.920 --> 00:02:43.720]  所以神都講了不要做一個無良的債主
[00:02:43.720 --> 00:02:46.320]  要做一個有良心的債主
[00:02:46.320 --> 00:02:48.920]  你要認定神是供應你
[00:02:48.920 --> 00:02:50.440]  使你成為債主
[00:02:50.440 --> 00:02:52.320]  你不是一個債主
[00:02:52.320 --> 00:02:55.120]  那已經是一個大的祝福了
[00:02:55.120 --> 00:02:57.720]  另外有另外幾類的人
[00:02:57.720 --> 00:03:00.120]  當然就是利味人
[00:03:00.120 --> 00:03:05.920]  這是十四章第27節所講
[00:03:05.920 --> 00:03:08.520]  你不可以離棄利味人
[00:03:08.520 --> 00:03:11.320]  因為他是沒有產業的
[00:03:11.320 --> 00:03:13.520]  如果用今天的說法就是
[00:03:13.520 --> 00:03:15.720]  可能在租房子
[00:03:15.720 --> 00:03:18.320]  可能一直都要住在劏房
[00:03:18.320 --> 00:03:19.600]  這樣的人
[00:03:19.600 --> 00:03:22.800]  當然這裡說的是侍奉神的
[00:03:22.800 --> 00:03:27.200]  如果你的教會的全道人住在劏房
[00:03:27.200 --> 00:03:29.400]  那我們要思考一下
[00:03:29.400 --> 00:03:35.600]  那個供應的制度是不是有一些的欠缺了
[00:03:35.600 --> 00:03:38.600]  因為利味人是無份無業
[00:03:38.600 --> 00:03:41.000]  聖經也和說
[00:03:41.000 --> 00:03:45.400]  向當入了迦南之後的弟兄姐妹
[00:03:45.400 --> 00:03:49.880]  你要如何來到神的面前
[00:03:49.880 --> 00:03:53.480]  帶你所得到的去到神
[00:03:53.480 --> 00:03:55.480]  而在那個供給的制度
[00:03:55.480 --> 00:03:56.680]  讓利味人
[00:03:56.680 --> 00:03:59.880]  讓祭司可以得到那個溫飽
[00:03:59.880 --> 00:04:02.680]  他們可以專心一意地服侍
[00:04:02.680 --> 00:04:04.080]  另外一類呢
[00:04:04.080 --> 00:04:07.280]  當然就是那個孤兒寡婦
[00:04:07.280 --> 00:04:10.880]  這是十四章第29節
[00:04:10.880 --> 00:04:12.680]  那些沒有跟你一起的
[00:04:12.680 --> 00:04:16.960]  得到利味人在城裡面的寄居以及孤兒寡婦
[00:04:16.960 --> 00:04:20.960]  留意一下寄居和外邦人就有些不同了
[00:04:20.960 --> 00:04:23.160]  十五章又說一些外邦人
[00:04:23.160 --> 00:04:24.760]  寄居就是說
[00:04:24.760 --> 00:04:27.360]  已經入了猶太人的籍
[00:04:27.360 --> 00:04:28.560]  以色列籍
[00:04:28.560 --> 00:04:30.160]  就是在這裡寄居
[00:04:30.160 --> 00:04:34.160]  他們就會成為一個
[00:04:34.160 --> 00:04:36.560]  雖然不是那個民族本身的人
[00:04:36.560 --> 00:04:38.960]  但是已經住在以色列當中
[00:04:38.960 --> 00:04:40.360]  但是外邦人呢
[00:04:40.360 --> 00:04:41.760]  他又不入籍
[00:04:41.760 --> 00:04:44.160]  又只是一個流浪過去而已
[00:04:44.160 --> 00:04:45.960]  就是說他會離開的
[00:04:45.960 --> 00:04:49.760]  我們要留意一下這裡整個大段落
[00:04:49.760 --> 00:04:53.360]  很想教我們一個很重要的問題
[00:04:53.360 --> 00:04:55.960]  第四、第五節
[00:04:55.960 --> 00:04:59.560]  十五章的第四、第五節
[00:04:59.560 --> 00:05:03.360]  是一個因果關係
[00:05:03.360 --> 00:05:04.960]  那個因就是
[00:05:04.960 --> 00:05:10.160]  如果我們做了第五節的教導
[00:05:10.160 --> 00:05:12.960]  就會出現第四節的結果
[00:05:12.960 --> 00:05:14.560]  剛剛反過來
[00:05:14.560 --> 00:05:16.360]  第四、第五節
[00:05:16.360 --> 00:05:17.960]  我先將第五節
[00:05:17.960 --> 00:05:19.760]  十五章的第五節
[00:05:19.760 --> 00:05:22.160]  跟大家來讀一下
[00:05:22.160 --> 00:05:24.360]  只要你留心
[00:05:24.360 --> 00:05:27.760]  聽從耶和華理神的說話
[00:05:27.760 --> 00:05:33.760]  謹守遵行我今日所吩咐你這一切的命令
[00:05:33.760 --> 00:05:36.560]  因為耶和華理的神
[00:05:36.560 --> 00:05:40.960]  會照他所應許你的賜福給你
[00:05:40.960 --> 00:05:43.960]  你必定會借給許多國家
[00:05:43.960 --> 00:05:46.160]  卻不需要去借貸
[00:05:46.160 --> 00:05:48.760]  你要管轄許多的國家
[00:05:48.760 --> 00:05:51.360]  他們卻不能管轄你
[00:05:51.360 --> 00:05:54.160]  如果我們回到第四節
[00:05:54.160 --> 00:05:58.560]  其實在你中間不會有貧窮人
[00:05:58.560 --> 00:06:03.160]  因為在耶和華理神所賜你為業的地上
[00:06:03.160 --> 00:06:08.560]  耶和華必定會大大的賜福給你
[00:06:08.560 --> 00:06:15.160]  如果我們謹守遵行耶和華一切的命令
[00:06:15.160 --> 00:06:18.960]  耶和華就會留意的賜福給我們
[00:06:18.960 --> 00:06:24.560]  照他所應許的賜福給你
[00:06:24.560 --> 00:06:26.760]  然後豐富到一個地步就是
[00:06:26.760 --> 00:06:29.560]  可以借給許多的國家
[00:06:29.560 --> 00:06:32.360]  那些國家都不會合制你
[00:06:32.360 --> 00:06:34.760]  可以是那麼強盛、那麼富足
[00:06:34.760 --> 00:06:38.560]  因為就是第五節
[00:06:38.560 --> 00:06:42.560]  只要你謹守遵行耶和華
[00:06:42.560 --> 00:06:45.960]  今天所吩咐你一切的命令
[00:06:45.960 --> 00:06:48.760]  就是說這一大段聖經
[00:06:48.760 --> 00:06:49.960]  其實上下文都有的
[00:06:49.960 --> 00:06:53.560]  不過我聚焦在這一大段裡面就算了
[00:06:53.560 --> 00:07:00.560]  已經足夠我們去領受上主的命令、吩咐
[00:07:00.560 --> 00:07:03.960]  首先就是進入迦南之後
[00:07:03.960 --> 00:07:08.160]  慢慢地他們就會在豐衣足食
[00:07:08.160 --> 00:07:11.360]  所謂的五穀、新酒和油
[00:07:11.360 --> 00:07:14.160]  就是說農產的豐收
[00:07:14.160 --> 00:07:16.760]  帶來他們的物質的豐富
[00:07:16.760 --> 00:07:20.360]  以色列人就開始要學習
[00:07:20.360 --> 00:07:24.360]  去紀念一些有需要的人
[00:07:24.360 --> 00:07:25.760]  剛才提過幾類人
[00:07:25.760 --> 00:07:30.560]  利美人、侍奉神的在這個會幕裡面
[00:07:30.560 --> 00:07:33.760]  沒有聖殿之前的會幕
[00:07:33.760 --> 00:07:36.160]  你就要供應他們的需要
[00:07:36.160 --> 00:07:39.160]  讓他們專心一意地去侍奉
[00:07:39.160 --> 00:07:41.160]  利美人、祭司
[00:07:41.160 --> 00:07:45.360]  這個利美人十八章就有教如何做的
[00:07:45.360 --> 00:07:51.760]  然後有一些寄居者和孤兒寡婦
[00:07:51.760 --> 00:07:55.760]  就教了兩個很重要的原則
[00:07:55.760 --> 00:07:57.960]  首先就是第三年
[00:07:57.960 --> 00:08:03.560]  你就要聚集了那年的收成的十分之一
[00:08:03.560 --> 00:08:06.760]  不知道是各個家庭
[00:08:06.760 --> 00:08:09.560]  還是全國來聚集
[00:08:09.560 --> 00:08:14.360]  就是說一個政府全年的總收入
[00:08:14.360 --> 00:08:16.360]  抽十分之一出來
[00:08:16.360 --> 00:08:20.560]  來給這三類人任意地去享用
[00:08:20.560 --> 00:08:22.560]  這個是第28節
[00:08:22.560 --> 00:08:24.960]  每三年的最後一年
[00:08:24.960 --> 00:08:29.760]  你要將那一年的收成的十分之一取出來
[00:08:29.760 --> 00:08:32.560]  積存在你的城裡面
[00:08:32.560 --> 00:08:37.360]  那些沒有跟你一樣分到產業的利美人
[00:08:37.360 --> 00:08:40.760]  城裡面的寄居者
[00:08:40.760 --> 00:08:42.160]  就是說外邦人
[00:08:42.160 --> 00:08:46.560]  但是已經和我們同住的這些外邦人
[00:08:46.560 --> 00:08:48.560]  或者入了籍的外邦人
[00:08:48.560 --> 00:08:50.960]  以及孤兒寡婦
[00:08:50.960 --> 00:08:53.160]  他們都可以前來
[00:08:53.160 --> 00:08:56.160]  來吃得飽足
[00:08:56.160 --> 00:08:58.760]  好讓耶和華你的神
[00:08:58.760 --> 00:09:01.360]  在你手裡面所做的一切
[00:09:01.360 --> 00:09:04.760]  繼續賜福給你
[00:09:04.760 --> 00:09:10.760]  你想想這樣的一個源源不絕的功級
[00:09:10.760 --> 00:09:12.360]  第三年
[00:09:12.360 --> 00:09:14.360]  你要將那一年計算一下
[00:09:14.360 --> 00:09:17.960]  十二個月總收入的十分之一
[00:09:17.960 --> 00:09:20.760]  來去留起它
[00:09:20.760 --> 00:09:23.160]  作為一個物質
[00:09:23.160 --> 00:09:26.560]  可以來給這三類人
[00:09:26.560 --> 00:09:29.760]  侍奉神沒有產業的
[00:09:29.760 --> 00:09:32.560]  外邦的這些寄居者
[00:09:32.560 --> 00:09:34.560]  以及孤兒寡婦
[00:09:34.560 --> 00:09:38.160]  就是說這三類全部都是沒有產業的
[00:09:38.160 --> 00:09:41.160]  只有每日的生活的
[00:09:41.160 --> 00:09:45.360]  打零工的那些緊緊的戶口的收入
[00:09:45.360 --> 00:09:49.960]  沒有累積到財富能力的這些人
[00:09:49.960 --> 00:09:54.560]  國家又或者是個人
[00:09:54.560 --> 00:09:58.760]  要有這個眼光
[00:09:58.760 --> 00:10:02.960]  十二個月積聚的抽十分之一
[00:10:02.960 --> 00:10:06.160]  來去讓這三類的人
[00:10:06.160 --> 00:10:08.160]  就是說這個是類別
[00:10:08.160 --> 00:10:09.960]  可能還有其他
[00:10:09.960 --> 00:10:12.560]  你可以竹籬旁通地去想
[00:10:12.560 --> 00:10:16.360]  那些人就可以來吃得飽足
[00:10:16.360 --> 00:10:18.360]  接著還有一個應許
[00:10:18.360 --> 00:10:20.760]  當他們吃得飽足感謝神
[00:10:20.760 --> 00:10:23.760]  感謝這個福音
[00:10:23.760 --> 00:10:26.760]  這個福氣的時候
[00:10:26.760 --> 00:10:29.360]  他們會為你去感謝神的時候
[00:10:29.360 --> 00:10:32.760]  神就會大大的再次福給你
[00:10:32.760 --> 00:10:35.760]  這個是二十九節下半節說
[00:10:35.760 --> 00:10:38.560]  好讓耶和華你的神
[00:10:38.560 --> 00:10:41.760]  在你手裡面所做的一切事上
[00:10:41.760 --> 00:10:45.160]  繼續的次福給你
[00:10:45.160 --> 00:10:48.760]  你想想這件多麼美麗的事
[00:10:48.760 --> 00:10:53.160]  但我們看遍整個以色列的歷史
[00:10:53.160 --> 00:10:56.160]  往後的史詩紀
[00:10:56.160 --> 00:10:58.760]  若舒雅進了迦南之後
[00:10:58.760 --> 00:11:01.960]  開始史詩紀的四百三十年
[00:11:01.960 --> 00:11:04.960]  去到大魏時代的日子
[00:11:04.960 --> 00:11:08.360]  我們都見不到有一輪半軸
[00:11:08.360 --> 00:11:10.560]  有這樣的制度
[00:11:10.560 --> 00:11:14.960]  來到好像開倉的賑災那樣
[00:11:14.960 --> 00:11:17.560]  已經不是說有大災難
[00:11:17.560 --> 00:11:19.560]  旱災的時候
[00:11:19.560 --> 00:11:22.560]  那種危急的賑災
[00:11:22.560 --> 00:11:25.160]  是說平常的日子
[00:11:25.160 --> 00:11:26.960]  豐收的日子
[00:11:26.960 --> 00:11:33.760]  每三年就要有這樣的十一盛宴
[00:11:33.760 --> 00:11:35.760]  十分一的盛宴
[00:11:35.760 --> 00:11:37.960]  給這幾類人
[00:11:37.960 --> 00:11:42.760]  讓整個國家分享神的豐富
[00:11:42.760 --> 00:11:44.160]  這是其一
[00:11:44.160 --> 00:11:45.360]  接著
[00:11:45.360 --> 00:11:46.760]  另外一個就是
[00:11:46.760 --> 00:11:49.360]  七年的第七年
[00:11:49.360 --> 00:11:51.760]  或者叫做安息年
[00:11:51.760 --> 00:11:55.560]  更加準確叫做豁免年
[00:11:55.560 --> 00:11:58.160]  就是你是一個很有錢的人
[00:11:58.160 --> 00:12:00.960]  你不單止有田有地
[00:12:00.960 --> 00:12:02.360]  有儲蓄
[00:12:02.360 --> 00:12:05.760]  你的倉庫都很豐盈
[00:12:05.760 --> 00:12:07.560]  甚至你多到一個地步
[00:12:07.560 --> 00:12:09.360]  可以放債
[00:12:09.360 --> 00:12:13.160]  借給人可以收取利息
[00:12:13.160 --> 00:12:15.360]  外邦人可以收取利息
[00:12:15.360 --> 00:12:17.960]  自己的弟兄就不要收取利息
[00:12:17.960 --> 00:12:18.760]  借給他
[00:12:18.760 --> 00:12:20.160]  他會還給你
[00:12:20.160 --> 00:12:22.160]  就是說借了給你之後
[00:12:22.160 --> 00:12:24.160]  你不是沒有了
[00:12:24.160 --> 00:12:26.360]  但是去到第七年
[00:12:26.360 --> 00:12:28.560]  就豁免
[00:12:28.560 --> 00:12:33.360]  因為神會更加祝福你
[00:12:33.360 --> 00:12:35.560]  這裡的經文
[00:12:35.560 --> 00:12:39.360]  讓我們看到一件很重要的事
[00:12:39.360 --> 00:12:41.160]  就是第五節
[00:12:41.160 --> 00:12:43.360]  到底有多少的以色列人
[00:12:43.360 --> 00:12:46.160]  願意去遵行呢?
[00:12:46.160 --> 00:12:47.560]  答案是
[00:12:47.560 --> 00:12:50.160]  不多
[00:12:50.160 --> 00:12:52.360]  沒有人願意遵行
[00:12:52.360 --> 00:12:54.960]  為什麼會這麼說呢?
[00:12:54.960 --> 00:12:57.360]  不知道你剛才有沒有留意
[00:12:57.360 --> 00:12:59.960]  最後那一節聖經說什麼
[00:12:59.960 --> 00:13:03.960]  十五章的十一節說什麼
[00:13:03.960 --> 00:13:06.960]  很特別的和第四節剛剛有一個對比
[00:13:06.960 --> 00:13:08.760]  一個對立
[00:13:08.760 --> 00:13:09.760]  第四節就說
[00:13:09.760 --> 00:13:14.760]  其實在你們中間不會有貧窮人
[00:13:14.760 --> 00:13:18.560]  因為耶和華理神所賜你為業的地
[00:13:18.560 --> 00:13:22.560]  耶和華是大大賜福給你的
[00:13:22.560 --> 00:13:25.160]  第十一節說什麼
[00:13:25.160 --> 00:13:28.760]  因為地上的貧窮人
[00:13:28.760 --> 00:13:31.760]  永遠不會斷絕
[00:13:31.760 --> 00:13:34.160]  所以我吩咐你說
[00:13:34.160 --> 00:13:41.760]  總要伸手幫助你地上困苦貧窮的弟兄
[00:13:41.760 --> 00:13:43.560]  有沒有看到將那個結果
[00:13:43.560 --> 00:13:46.760]  一個更加整體的結果
[00:13:46.760 --> 00:13:51.960]  就是說有人類都不會有滅貧的
[00:13:51.960 --> 00:13:53.960]  無論多好的制度
[00:13:53.960 --> 00:13:56.960]  都不會消滅到貧窮的
[00:13:56.960 --> 00:14:01.960]  更加在聖經的真理給我們看到
[00:14:01.960 --> 00:14:05.560]  屬神的人更加應該看到
[00:14:05.560 --> 00:14:11.360]  原來如果我們不伸手去幫助地上的貧窮人
[00:14:11.360 --> 00:14:14.160]  貧窮的弟兄
[00:14:14.160 --> 00:14:16.560]  原因只有一個
[00:14:16.560 --> 00:14:20.760]  我們根本就沒有遵行神的命令
[00:14:20.760 --> 00:14:24.760]  我們根本就沒有一個對神的敬畏
[00:14:24.760 --> 00:14:29.560]  以至我們看到一切是神大大祝福我們
[00:14:29.560 --> 00:14:32.560]  以至我們可以伸手
[00:14:32.560 --> 00:14:34.560]  松開我們的手
[00:14:34.560 --> 00:14:37.960]  去幫助這些需要的人
[00:14:37.960 --> 00:14:42.960]  而且如果能夠有一個更加很好的制度
[00:14:42.960 --> 00:14:45.560]  第三年第七年
[00:14:45.560 --> 00:14:50.160]  這樣去讓一些困苦貧窮的人
[00:14:50.160 --> 00:14:54.960]  他們有盼望活在一個等待裡面
[00:14:54.960 --> 00:14:58.760]  第三年我就會有一個盼望
[00:14:58.760 --> 00:15:02.160]  那個國家就是自己的國家以色列
[00:15:02.160 --> 00:15:05.960]  他會來去救濟我們這些困苦的人
[00:15:05.960 --> 00:15:07.360]  到第七年
[00:15:07.360 --> 00:15:10.760]  我一段時間我有很多困難
[00:15:10.760 --> 00:15:12.360]  我的田失收
[00:15:12.360 --> 00:15:14.960]  我需要去借貸道人
[00:15:14.960 --> 00:15:18.560]  和我的田主去借貸
[00:15:18.560 --> 00:15:19.960]  越借就越多
[00:15:19.960 --> 00:15:22.760]  因為那個收成一直都沒有改善
[00:15:22.760 --> 00:15:25.960]  但是有一個很大的盼望和感恩
[00:15:25.960 --> 00:15:27.560]  就是第七年
[00:15:27.560 --> 00:15:30.360]  豁免年就快到了
[00:15:30.360 --> 00:15:32.560]  我可以去借
[00:15:32.560 --> 00:15:38.360]  而債主能夠在神的愛和恩典裡面豁免我
[00:15:38.360 --> 00:15:41.560]  讓我可以重新再開始
[00:15:41.560 --> 00:15:43.160]  而那個債主
[00:15:43.160 --> 00:15:46.160]  而那個在神裡面豐富的人
[00:15:46.160 --> 00:15:48.360]  不單止沒有少了
[00:15:48.360 --> 00:15:52.160]  而且是兩段聖經都有因果關係
[00:15:52.160 --> 00:15:55.560]  神會大大賜福給你
[00:15:55.560 --> 00:15:58.560]  而且相信我們更加會明白
[00:15:58.560 --> 00:16:03.360]  不僅是那個物質的倉庫越來越多
[00:16:03.360 --> 00:16:07.960]  是你的心靈的倉庫越來越豐富
[00:16:07.960 --> 00:16:10.160]  越來越明白神
[00:16:10.160 --> 00:16:12.360]  越來越明白地上
[00:16:12.360 --> 00:16:17.360]  是有很多的我們估計不到的問題
[00:16:17.360 --> 00:16:23.360]  但是我們可以走出神的教導
[00:16:23.360 --> 00:16:28.560]  將我們有的分享給一些有缺陷的人
[00:16:28.560 --> 00:16:30.960]  在這一大段聖經裡面
[00:16:30.960 --> 00:16:35.360]  神來勉勵以色列人
[00:16:35.360 --> 00:16:37.760]  當你進入迦南之後
[00:16:37.760 --> 00:16:40.960]  現在在這個時候摩西就快死了
[00:16:40.960 --> 00:16:42.960]  在這個摩厄平原
[00:16:42.960 --> 00:16:46.960]  焦聚這些二十歲以外的年輕人
[00:16:46.960 --> 00:16:49.960]  他們準備要進入迦南了
[00:16:49.960 --> 00:16:51.560]  摩西講完之後
[00:16:51.560 --> 00:16:55.160]  他就要在尼泊爾山離開世界了
[00:16:55.160 --> 00:16:56.960]  進入迦南之後
[00:16:56.960 --> 00:16:59.560]  神會大大祝福你們
[00:16:59.560 --> 00:17:01.360]  那個時候
[00:17:01.360 --> 00:17:07.160]  請想想那些有困難的人
[00:17:07.160 --> 00:17:10.160]  他們的需要
[00:17:10.160 --> 00:17:13.760]  他是你的弟兄
[00:17:13.760 --> 00:17:17.560]  他們現在是孤苦困難的
[00:17:17.560 --> 00:17:20.560]  這些叫孤兒寡婦
[00:17:20.560 --> 00:17:23.960]  就是說那個能夠穩食的丈夫爸爸
[00:17:23.960 --> 00:17:26.360]  已經不在世了
[00:17:26.360 --> 00:17:30.560]  你想想多麼的淒涼痛苦
[00:17:30.560 --> 00:17:32.960]  而你能夠看到
[00:17:32.960 --> 00:17:35.560]  你有能力去幫助
[00:17:35.560 --> 00:17:40.160]  是多麼帶來那種愛的互動
[00:17:40.160 --> 00:17:42.360]  而使得那個社會
[00:17:42.360 --> 00:17:45.960]  是有一份很大的動力
[00:17:45.960 --> 00:17:48.160]  有一首詩歌
[00:17:48.160 --> 00:17:51.560]  稍後會唱的回應詩
[00:17:51.560 --> 00:17:55.960]  《動力順忘愛》
[00:17:55.960 --> 00:17:59.360]  非常優美的歌詞
[00:17:59.360 --> 00:18:02.760]  相信寫這首詩歌的作者
[00:18:02.760 --> 00:18:07.560]  他不是只是來到他在自己的那個
[00:18:07.560 --> 00:18:09.560]  創作裡面
[00:18:09.560 --> 00:18:12.360]  他說「我站到街中
[00:18:12.360 --> 00:18:15.360]  聽鬧市的聲音
[00:18:15.360 --> 00:18:21.360]  我望見的是奸紳顛沛眾生
[00:18:21.360 --> 00:18:25.760]  我立志要服務這大片人群
[00:18:25.760 --> 00:18:31.160]  要讓這動力炎涼外心」
[00:18:31.160 --> 00:18:33.360]  彷彿就是十四章
[00:18:33.360 --> 00:18:35.960]  剛才我們看這一大段聖經
[00:18:35.960 --> 00:18:39.760]  的一個新約的版本
[00:18:39.760 --> 00:18:42.560]  作者就是看到
[00:18:42.560 --> 00:18:48.160]  很多很多的顛沛流離的眾生
[00:18:48.160 --> 00:18:53.160]  他立志要服務大片的人群
[00:18:53.160 --> 00:18:58.560]  讓這個動力炎涼外心
[00:18:58.560 --> 00:19:01.360]  這一段大聖經
[00:19:01.360 --> 00:19:07.360]  最終神告訴我們
[00:19:07.360 --> 00:19:09.360]  地上的貧窮人
[00:19:09.360 --> 00:19:13.160]  是永遠都不會斷絕
[00:19:13.160 --> 00:19:14.960]  因為能夠
[00:19:14.960 --> 00:19:18.560]  和願意去聽從神的旨意
[00:19:18.560 --> 00:19:20.560]  進行神命令的
[00:19:20.560 --> 00:19:23.360]  相信少之有少
[00:19:23.360 --> 00:19:25.760]  一路去看聖經
[00:19:25.760 --> 00:19:27.160]  聖經有時告訴我們
[00:19:27.160 --> 00:19:29.960]  真的有這樣的人
[00:19:29.960 --> 00:19:32.960]  有一個叫拿伯
[00:19:32.960 --> 00:19:36.160]  《十五義記》上的二十五章
[00:19:36.160 --> 00:19:39.160]  這個是一個大富戶
[00:19:39.160 --> 00:19:40.560]  有錢到一個地步
[00:19:40.560 --> 00:19:44.360]  他的那個農場
[00:19:44.360 --> 00:19:45.760]  養羊的
[00:19:45.760 --> 00:19:48.160]  離開他家很遠的
[00:19:48.160 --> 00:19:53.760]  不是自己的家養幾十隻羊
[00:19:53.760 --> 00:19:57.360]  是整個大的牧場
[00:19:57.360 --> 00:19:58.560]  輾轉那段聖經
[00:19:58.560 --> 00:20:01.760]  當然不是說如何去周濟窮人
[00:20:01.760 --> 00:20:03.960]  是說這個拿伯
[00:20:03.960 --> 00:20:05.160]  有錢到一個地步
[00:20:05.160 --> 00:20:07.560]  大宴親貧
[00:20:07.560 --> 00:20:11.560]  通宵的大飲宴
[00:20:11.560 --> 00:20:13.960]  第二天還沒醉醒
[00:20:13.960 --> 00:20:16.160]  聽到壞消息
[00:20:16.160 --> 00:20:17.560]  就突然之間
[00:20:17.560 --> 00:20:19.360]  好像中風一樣
[00:20:19.360 --> 00:20:20.760]  就死了
[00:20:20.760 --> 00:20:22.960]  十天之後死了
[00:20:22.960 --> 00:20:24.160]  讓我們看到
[00:20:24.160 --> 00:20:26.960]  原來當時以色列人的生活
[00:20:26.960 --> 00:20:28.760]  一個不敬畏神的人
[00:20:28.760 --> 00:20:35.360]  可以這樣用他自己所得到的各樣的財富
[00:20:35.360 --> 00:20:38.360]  但我們又見到另外一個有錢人
[00:20:38.360 --> 00:20:40.560]  叫波阿斯
[00:20:40.560 --> 00:20:48.560]  他是一個很有錢的猶太家族的人
[00:20:48.560 --> 00:20:52.560]  即是這個努德的丈夫
[00:20:52.560 --> 00:20:55.560]  聖經描述他的好就是
[00:20:55.560 --> 00:21:00.160]  都沒到一些要私恩的日子
[00:21:00.160 --> 00:21:02.160]  特意叫個僕人
[00:21:02.160 --> 00:21:05.760]  你們收成乍加衣
[00:21:05.760 --> 00:21:07.960]  就是沒什麼手味
[00:21:07.960 --> 00:21:09.960]  將你們收到的和
[00:21:09.960 --> 00:21:11.960]  扔到地上
[00:21:11.960 --> 00:21:14.760]  給那些寡婦來執的時候
[00:21:14.760 --> 00:21:16.760]  你不要嚇他們
[00:21:16.760 --> 00:21:17.960]  讓他們執
[00:21:17.960 --> 00:21:20.760]  任他們執
[00:21:20.760 --> 00:21:23.960]  就是說讓他們又吃又可以拿走
[00:21:23.960 --> 00:21:28.360]  這樣的記載在當時的事司的時代
[00:21:28.360 --> 00:21:30.760]  就是說原來真的有人
[00:21:30.760 --> 00:21:35.560]  願意這樣來跟隨神的教訓命令
[00:21:35.560 --> 00:21:37.560]  那他就會蒙福了
[00:21:37.560 --> 00:21:40.960]  但也有不聽神命令
[00:21:40.960 --> 00:21:42.560]  同樣很有錢
[00:21:42.560 --> 00:21:45.960]  來去揮霍自己的生活
[00:21:45.960 --> 00:21:49.360]  消費自己每日的享受
[00:21:49.360 --> 00:21:52.160]  大有人在的在聖經裡面
[00:21:52.160 --> 00:21:55.160]  不過這一大段聖經
[00:21:55.160 --> 00:22:00.360]  給了一個很寶貴的一個呼召
[00:22:00.360 --> 00:22:03.960]  你怎麼去選擇你的人生
[00:22:03.960 --> 00:22:06.760]  運用你的財富呢
