
[00:00:00.000 --> 00:00:03.000]  我們請梅牧師向我們正道
[00:06:27.120 --> 00:06:28.120]  他招呼你的時候
[00:06:28.120 --> 00:06:32.120]  你帶了什麼就跟著吃
[00:06:32.120 --> 00:06:36.120]  有很多東西可以給他們
[00:06:36.120 --> 00:06:39.120]  叫他們不要問安
[00:06:39.120 --> 00:06:44.120]  但當他們去祝福的時候
[00:06:44.120 --> 00:06:47.120]  如果那些人是應該得到的時候
[00:06:47.120 --> 00:06:49.120]  就會臨到他們
[00:06:49.120 --> 00:06:52.120]  但如果是他不配得的時候
[00:06:52.120 --> 00:06:56.120]  就歸還給你
[00:06:56.120 --> 00:06:57.120]  最重要是讓他們看到
[00:06:57.120 --> 00:07:00.120]  原來他們去做這件事的時候
[00:07:00.120 --> 00:07:03.120]  神也會為他們預備
[00:07:03.120 --> 00:07:09.120]  所以說工人得工錢是應當的
[00:07:09.120 --> 00:07:12.120]  今天三十六節
[00:07:12.120 --> 00:07:14.120]  三十六節說什麼呢
[00:07:14.120 --> 00:07:15.120]  他說如今
[00:07:15.120 --> 00:07:17.120]  就是現在
[00:07:17.120 --> 00:07:20.120]  現在是現實的
[00:07:20.120 --> 00:07:22.120]  又反過來了
[00:07:22.120 --> 00:07:23.120]  以前什麼都不用帶
[00:07:23.120 --> 00:07:25.120]  現在是要有前浪
[00:07:25.120 --> 00:07:27.120]  要帶著
[00:07:27.120 --> 00:07:28.120]  有後浪
[00:07:28.120 --> 00:07:30.120]  都要帶著
[00:07:30.120 --> 00:07:31.120]  真奇怪
[00:07:31.120 --> 00:07:33.120]  多了一把刀
[00:07:33.120 --> 00:07:35.120]  沒有刀的
[00:07:35.120 --> 00:07:37.120]  要買衣服買刀
[00:07:37.120 --> 00:07:40.120]  跟以前不同了
[00:07:40.120 --> 00:07:43.120]  以前不用帶的
[00:07:43.120 --> 00:07:45.120]  不過你想想你去旅行
[00:07:45.120 --> 00:07:46.120]  你不用帶
[00:07:46.120 --> 00:07:48.120]  是怎樣的光景呢
[00:07:48.120 --> 00:07:50.120]  我見到有些人帶很多東西
[00:07:50.120 --> 00:07:51.120]  很誇張的
[00:07:51.120 --> 00:07:53.120]  好像去到別的地方
[00:07:53.120 --> 00:07:55.120]  他很害怕
[00:07:55.120 --> 00:07:56.120]  吃的東西
[00:07:56.120 --> 00:07:57.120]  可能帶了很多公仔麵
[00:07:57.120 --> 00:07:58.120]  不知道的
[00:07:58.120 --> 00:07:59.120]  很有趣的
[00:07:59.120 --> 00:08:00.120]  總之
[00:08:00.120 --> 00:08:03.120]  他說不用帶
[00:08:03.120 --> 00:08:06.120]  是不是可以行得通呢
[00:08:06.120 --> 00:08:08.120]  但他們真的可以
[00:08:08.120 --> 00:08:11.120]  到現在叫你要帶
[00:08:11.120 --> 00:08:14.120]  為什麼要帶呢
[00:08:14.120 --> 00:08:16.120]  其實時勢不同了
[00:08:16.120 --> 00:08:19.120]  現在可能有人反對你
[00:08:19.120 --> 00:08:20.120]  反對你的人
[00:08:20.120 --> 00:08:23.120]  去供給你需要的
[00:08:23.120 --> 00:08:27.120]  當耶穌要到最後
[00:08:27.120 --> 00:08:29.120]  他有一些很重要的東西
[00:08:29.120 --> 00:08:32.120]  要跟這班門徒說
[00:08:32.120 --> 00:08:33.120]  有前浪
[00:08:33.120 --> 00:08:34.120]  要帶著
[00:08:34.120 --> 00:08:36.120]  身上要帶著錢
[00:08:36.120 --> 00:08:38.120]  要用到錢
[00:08:38.120 --> 00:08:39.120]  有後浪
[00:08:39.120 --> 00:08:41.120]  買物件的時候要載的
[00:08:41.120 --> 00:08:45.120]  所以你要帶著後浪
[00:08:45.120 --> 00:08:47.120]  很奇怪
[00:08:47.120 --> 00:08:48.120]  沒有衣服也不要緊
[00:08:48.120 --> 00:08:50.120]  要買把刀
[00:08:50.120 --> 00:08:51.120]  買把刀
[00:08:51.120 --> 00:08:53.120]  當時期
[00:08:53.120 --> 00:08:54.120]  就看到了
[00:08:54.120 --> 00:08:56.120]  原來他們將會出現的
[00:08:56.120 --> 00:08:59.120]  就是有危險了
[00:08:59.120 --> 00:09:02.120]  如果今天叫你這把槍的時候
[00:09:02.120 --> 00:09:05.120]  你怎樣想呢
[00:09:05.120 --> 00:09:08.120]  自己也不知道會不會開
[00:09:08.120 --> 00:09:13.120]  表示要保護自己
[00:09:13.120 --> 00:09:15.120]  但這班門徒
[00:09:15.120 --> 00:09:18.120]  可能以前習慣了別人服侍
[00:09:18.120 --> 00:09:22.120]  現在忽然要他們預備這麼多東西
[00:09:22.120 --> 00:09:24.120]  也知道
[00:09:24.120 --> 00:09:26.120]  衣服不要緊
[00:09:26.120 --> 00:09:27.120]  要裝備自己
[00:09:27.120 --> 00:09:29.120]  要買把刀
[00:09:29.120 --> 00:09:31.120]  這個把刀
[00:09:31.120 --> 00:09:34.120]  令到那些門徒很警覺
[00:09:34.120 --> 00:09:36.120]  把刀
[00:09:36.120 --> 00:09:38.120]  也知道他們將會面臨一個
[00:09:38.120 --> 00:09:40.120]  被人憎恨的環境
[00:09:40.120 --> 00:09:43.120]  可能會受到很大逼迫
[00:09:43.120 --> 00:09:45.120]  前一陣子
[00:09:45.120 --> 00:09:47.120]  很多人WhatsApp
[00:09:47.120 --> 00:09:49.120]  在國內
[00:09:49.120 --> 00:09:51.120]  開始有點緊張
[00:09:51.120 --> 00:09:54.120]  傳福音不是那麼容易
[00:09:54.120 --> 00:09:56.120]  大家有沒有想到
[00:09:56.120 --> 00:09:57.120]  如果有一天
[00:09:57.120 --> 00:09:59.120]  連香港也這麼緊張的時候
[00:09:59.120 --> 00:10:01.120]  那怎麼辦呢
[00:10:01.120 --> 00:10:02.120]  我們現在很自由
[00:10:02.120 --> 00:10:04.120]  我們就要多說一點
[00:10:04.120 --> 00:10:06.120]  快點去傳福音
[00:10:06.120 --> 00:10:08.120]  日後你想說的時候
[00:10:08.120 --> 00:10:10.120]  也沒有機會
[00:10:10.120 --> 00:10:11.120]  要多看聖經
[00:10:11.120 --> 00:10:13.120]  可能日後也沒有聖經
[00:10:13.120 --> 00:10:15.120]  可能會被逼迫
[00:10:15.120 --> 00:10:17.120]  要多背誦聖經
[00:10:17.120 --> 00:10:21.120]  聖經可以給你力量
[00:10:21.120 --> 00:10:23.120]  我不知道你今天來教會之前
[00:10:23.120 --> 00:10:25.120]  有沒有看聖經
[00:10:25.120 --> 00:10:27.120]  不過有些人可能晚上看了
[00:10:27.120 --> 00:10:29.120]  可能晚上比較方便
[00:10:29.120 --> 00:10:33.120]  聖經成為我們的華語
[00:10:33.120 --> 00:10:35.120]  然後呢
[00:10:35.120 --> 00:10:37.120]  當耶穌吩咐他們之後
[00:10:37.120 --> 00:10:39.120]  他還要告訴他們
[00:10:39.120 --> 00:10:43.120]  他自己
[00:10:43.120 --> 00:10:44.120]  耶穌自己
[00:10:44.120 --> 00:10:47.120]  他會被列在罪犯之中
[00:10:47.120 --> 00:10:50.120]  記不記得耶穌被釘十字架的時候
[00:10:50.120 --> 00:10:55.120]  旁邊有兩個都是囚犯
[00:10:55.120 --> 00:10:59.120]  他被列在這個行列當中
[00:10:59.120 --> 00:11:02.120]  他說會應驗的
[00:11:02.120 --> 00:11:04.120]  當時期
[00:11:04.120 --> 00:11:05.120]  耶穌會跟這些門徒說
[00:11:05.120 --> 00:11:08.120]  他知道日子是越來越逼近
[00:11:08.120 --> 00:11:10.120]  他將要離開他們
[00:11:10.120 --> 00:11:12.120]  他將要面對死亡
[00:11:12.120 --> 00:11:14.120]  要走十字架路
[00:11:14.120 --> 00:11:17.120]  所以他說一定會應驗的
[00:11:17.120 --> 00:11:19.120]  我會列在罪犯當中
[00:11:19.120 --> 00:11:22.120]  這件事是會應驗的
[00:11:22.120 --> 00:11:24.120]  是關於耶穌的事
[00:11:24.120 --> 00:11:26.120]  是會成就的
[00:11:26.120 --> 00:11:29.120]  所以在人子耶穌基督
[00:11:29.120 --> 00:11:31.120]  必定要離世
[00:11:31.120 --> 00:11:35.120]  必定要面對被人迫害
[00:11:35.120 --> 00:11:37.120]  被人逼迫
[00:11:37.120 --> 00:11:39.120]  因為耶穌走的苦路
[00:11:39.120 --> 00:11:41.120]  走著走著
[00:11:41.120 --> 00:11:43.120]  被人鞭打
[00:11:43.120 --> 00:11:44.120]  走著走著都沒有力氣
[00:11:44.120 --> 00:11:46.120]  還要他揹著這麼重的十字架
[00:11:46.120 --> 00:11:49.120]  所以最後給了一個剛經過路的西門
[00:11:49.120 --> 00:11:51.120]  叫他幫助耶穌揹著十字架
[00:11:51.120 --> 00:11:54.120]  去到各國他的地方
[00:11:54.120 --> 00:11:58.120]  所以耶穌基督一定要經歷死亡
[00:11:58.120 --> 00:12:00.120]  才可以救贖我們
[00:12:00.120 --> 00:12:03.120]  這是必經的路
[00:12:03.120 --> 00:12:05.120]  他是戰勝死亡
[00:12:05.120 --> 00:12:07.120]  他要求主
[00:12:07.120 --> 00:12:09.120]  祂的受苦
[00:12:09.120 --> 00:12:13.120]  是為了我們去經你的鞭傷
[00:12:13.120 --> 00:12:16.120]  但是這些門徒
[00:12:16.120 --> 00:12:19.120]  還不是很清楚
[00:12:19.120 --> 00:12:20.120]  門徒在說
[00:12:20.120 --> 00:12:22.120]  有兩把刀嗎?夠不夠?
[00:12:22.120 --> 00:12:24.120]  有兩把刀
[00:12:24.120 --> 00:12:26.120]  耶穌說夠了
[00:12:26.120 --> 00:12:28.120]  他說夠了不是說
[00:12:28.120 --> 00:12:30.120]  這兩把刀可以傍身
[00:12:30.120 --> 00:12:32.120]  他說夠是意思
[00:12:32.120 --> 00:12:34.120]  叫你閉嘴,不要再說了
[00:12:34.120 --> 00:12:36.120]  你知道
[00:12:36.120 --> 00:12:38.120]  要他警惕已經夠了
[00:12:38.120 --> 00:12:41.120]  現在重點不是在刀上
[00:12:41.120 --> 00:12:44.120]  但是門徒
[00:12:44.120 --> 00:12:47.120]  反而留意了那把刀的問題
[00:12:47.120 --> 00:12:51.120]  然後耶穌基督
[00:12:51.120 --> 00:12:54.120]  他就離開了那個地方
[00:12:54.120 --> 00:12:56.120]  去橄欖山
[00:12:56.120 --> 00:12:59.120]  去橄欖山做什麼呢?
[00:12:59.120 --> 00:13:01.120]  原來橄欖山
[00:13:01.120 --> 00:13:06.120]  是耶穌慣常遇到一些事情
[00:13:06.120 --> 00:13:07.120]  很重要的時刻
[00:13:07.120 --> 00:13:09.120]  祂要安靜的時候
[00:13:09.120 --> 00:13:11.120]  祂就會去那個地方
[00:13:11.120 --> 00:13:14.120]  祂就往橄欖山走
[00:13:14.120 --> 00:13:17.120]  橄欖山其實在耶路撒冷的東邊
[00:13:17.120 --> 00:13:18.120]  耶路撒冷東邊
[00:13:18.120 --> 00:13:22.120]  那裡有一個急倫溪
[00:13:22.120 --> 00:13:27.120]  這個溪谷和這個地方是平衡的
[00:13:27.120 --> 00:13:30.120]  那裡有很多橄欖樹林
[00:13:30.120 --> 00:13:32.120]  在那個地方
[00:13:32.120 --> 00:13:34.120]  在橄欖山的高處
[00:13:34.120 --> 00:13:37.120]  高於耶路撒冷100呎
[00:13:37.120 --> 00:13:41.120]  耶穌基督就帶他們
[00:13:41.120 --> 00:13:43.120]  去一個很熟悉的地方
[00:13:43.120 --> 00:13:45.120]  就是喀西瑪利縣
[00:13:45.120 --> 00:13:49.120]  然後耶穌就叫他們
[00:13:49.120 --> 00:13:50.120]  要祈禱
[00:13:50.120 --> 00:13:53.120]  要幫門徒祈禱
[00:13:53.120 --> 00:13:55.120]  所以在聖經33節
[00:13:55.120 --> 00:13:58.120]  叫他們坐在那裡
[00:13:58.120 --> 00:14:01.120]  然後耶穌基督就帶著三個
[00:14:01.120 --> 00:14:03.120]  彼得、雅各、約翰
[00:14:03.120 --> 00:14:10.120]  帶著他們去準備警醒禱告
[00:14:10.120 --> 00:14:12.120]  在35節那裡
[00:14:12.120 --> 00:14:14.120]  去到那個地方
[00:14:14.120 --> 00:14:16.120]  耶穌叫他們祈禱
[00:14:16.120 --> 00:14:18.120]  但耶穌又不是和他們一起
[00:14:18.120 --> 00:14:21.120]  耶穌就走開一點
[00:14:21.120 --> 00:14:24.120]  大概你扔的石頭那麼遠
[00:14:24.120 --> 00:14:25.120]  都是附近
[00:14:25.120 --> 00:14:30.120]  耶穌就一個人獨自向神祈求
[00:14:30.120 --> 00:14:32.120]  祂的祈求大家都很熟悉
[00:14:32.120 --> 00:14:34.120]  阿爸父說
[00:14:34.120 --> 00:14:36.120]  在你凡事都能
[00:14:36.120 --> 00:14:38.120]  求你將這杯撤去
[00:14:38.120 --> 00:14:41.120]  然而不是照我所願
[00:14:41.120 --> 00:14:43.120]  而是照你所願
[00:14:43.120 --> 00:14:46.120]  祂知道這個苦杯
[00:14:46.120 --> 00:14:50.120]  很難去接受
[00:14:50.120 --> 00:14:52.120]  祂知道走上這個十字架
[00:14:52.120 --> 00:14:53.120]  是一個很艱難的事
[00:14:53.120 --> 00:14:55.120]  因為祂成為人
[00:14:55.120 --> 00:14:57.120]  成為人
[00:14:57.120 --> 00:14:59.120]  你一下子都會痛
[00:14:59.120 --> 00:15:01.120]  所以祂知道是一個很艱難的路
[00:15:01.120 --> 00:15:04.120]  祂不想去做
[00:15:04.120 --> 00:15:09.120]  但是因為祂是天父的兒子
[00:15:09.120 --> 00:15:10.120]  在地上
[00:15:10.120 --> 00:15:12.120]  祂必須要順服主
[00:15:12.120 --> 00:15:14.120]  所以祂說不是照我所願
[00:15:14.120 --> 00:15:15.120]  照我所願
[00:15:15.120 --> 00:15:17.120]  我知道我不想走
[00:15:17.120 --> 00:15:20.120]  很痛的
[00:15:20.120 --> 00:15:21.120]  會死的
[00:15:21.120 --> 00:15:22.120]  我真的不想
[00:15:22.120 --> 00:15:25.120]  我知道會有這樣的結果
[00:15:25.120 --> 00:15:26.120]  我真的不想
[00:15:26.120 --> 00:15:29.120]  不過我還是順服主
[00:15:29.120 --> 00:15:32.120]  順服主去走這條路
[00:15:32.120 --> 00:15:34.120]  當耶穌在同一班門徒
[00:15:34.120 --> 00:15:37.120]  去到鑒猛山的赫西瑪利園的時候
[00:15:37.120 --> 00:15:39.120]  祂立刻對你們說
[00:15:39.120 --> 00:15:41.120]  我心裡非常憂傷
[00:15:41.120 --> 00:15:43.120]  幾乎要死
[00:15:43.120 --> 00:15:45.120]  你們留在這裡要警醒
[00:15:45.120 --> 00:15:48.120]  祂發出這樣的話語的時候
[00:15:48.120 --> 00:15:53.120]  其實你可以看到祂表現出人性的憂慮
[00:15:53.120 --> 00:15:56.120]  當你面對一件很重要的事的時候
[00:15:56.120 --> 00:15:58.120]  你又不知道該怎麼辦
[00:15:58.120 --> 00:15:59.120]  你很緊張
[00:15:59.120 --> 00:16:01.120]  心裡會有焦急的時候
[00:16:01.120 --> 00:16:02.120]  你想想
[00:16:02.120 --> 00:16:06.120]  耶穌基督正要面對這個任務的時候
[00:16:06.120 --> 00:16:09.120]  因為祂在地上成為完全的人
[00:16:09.120 --> 00:16:11.120]  祂知道下一刻會怎樣
[00:16:11.120 --> 00:16:14.120]  所以祂有些憂慮
[00:16:14.120 --> 00:16:19.120]  所以祂要他們警醒去禱告
[00:16:19.120 --> 00:16:20.120]  祂祈禱完之後
[00:16:20.120 --> 00:16:21.120]  祂就回來
[00:16:21.120 --> 00:16:24.120]  又看一下這幾個門徒
[00:16:24.120 --> 00:16:25.120]  這幾個門徒
[00:16:25.120 --> 00:16:28.120]  你的印象是怎樣的呢?
[00:16:28.120 --> 00:16:30.120]  這幾個門徒是做什麼的呢?
[00:16:30.120 --> 00:16:33.120]  在赫西瑪利園很美麗的
[00:16:33.120 --> 00:16:36.120]  耶穌在這裡祈禱
[00:16:36.120 --> 00:16:39.120]  很專心地向神祈求
[00:16:39.120 --> 00:16:41.120]  但旁邊你會看到
[00:16:41.120 --> 00:16:44.120]  祂回來的時候
[00:16:44.120 --> 00:16:46.120]  沒有人支持祂
[00:16:46.120 --> 00:16:47.120]  就睡覺
[00:16:47.120 --> 00:16:50.120]  有沒有試過這麼累呢?
[00:16:50.120 --> 00:16:52.120]  大家有沒有試過這麼累呢?
[00:16:52.120 --> 00:16:53.120]  我試過有一次
[00:16:53.120 --> 00:16:56.120]  不要學
[00:16:56.120 --> 00:16:59.120]  就是在床上祈禱
[00:16:59.120 --> 00:17:02.120]  好像沒有祈禱就睡著了
[00:17:02.120 --> 00:17:04.120]  不知道為什麼這麼好睡
[00:17:04.120 --> 00:17:08.120]  不知道有沒有試過這麼疲倦
[00:17:08.120 --> 00:17:13.120]  疲倦到可能眼睛都張不開
[00:17:13.120 --> 00:17:15.120]  看到這個時候
[00:17:15.120 --> 00:17:17.120]  想到他們為什麼這麼好睡
[00:17:17.120 --> 00:17:19.120]  那不是祂家裡的窩
[00:17:19.120 --> 00:17:20.120]  為什麼這麼好睡呢?
[00:17:20.120 --> 00:17:22.120]  耶穌叫他們祈禱
[00:17:22.120 --> 00:17:24.120]  叫他們警醒
[00:17:24.120 --> 00:17:26.120]  但這些一點都不警醒
[00:17:26.120 --> 00:17:27.120]  睡著了
[00:17:27.120 --> 00:17:30.120]  耶穌又再去向神祈禱
[00:17:30.120 --> 00:17:32.120]  如是者來了兩次三次
[00:17:32.120 --> 00:17:36.120]  見他們好像無動於衷
[00:17:36.120 --> 00:17:42.120]  最後耶穌就好像要去叫醒他們
[00:17:42.120 --> 00:17:44.120]  你們醒醒吧
[00:17:44.120 --> 00:17:46.120]  耶穌說
[00:17:46.120 --> 00:17:50.120]  現在你們還在睡覺嗎?
[00:17:50.120 --> 00:17:51.120]  夠了
[00:17:51.120 --> 00:17:53.120]  時候到了
[00:17:53.120 --> 00:17:56.120]  看那人子被出賣在罪人手裡
[00:17:56.120 --> 00:17:57.120]  起來
[00:17:57.120 --> 00:17:58.120]  我們走吧
[00:17:58.120 --> 00:17:59.120]  要走了
[00:17:59.120 --> 00:18:01.120]  那些人已經在來了
[00:18:01.120 --> 00:18:04.120]  那些出賣他的已經在來了
[00:18:04.120 --> 00:18:07.120]  現在祈禱
[00:18:07.120 --> 00:18:09.120]  我們以前的版本就是
[00:18:09.120 --> 00:18:10.120]  免得陷入迷惑
[00:18:10.120 --> 00:18:13.120]  現在就有更清楚的解釋就是
[00:18:13.120 --> 00:18:16.120]  免得陷入試探
[00:18:16.120 --> 00:18:20.120]  耶穌在最艱難、很危險的時候
[00:18:20.120 --> 00:18:24.120]  祂首先叫他們警醒祈禱
[00:18:24.120 --> 00:18:26.120]  可能祂叫他們為祂祈禱
[00:18:26.120 --> 00:18:27.120]  但這個時候
[00:18:27.120 --> 00:18:31.120]  祂又叫他們為自己祈禱
[00:18:31.120 --> 00:18:32.120]  其實很多時候
[00:18:32.120 --> 00:18:35.120]  我們會陷入迷惑
[00:18:35.120 --> 00:18:37.120]  不知如何是好
[00:18:37.120 --> 00:18:38.120]  其實那個時候
[00:18:38.120 --> 00:18:43.120]  就是撒旦最好埋首的地方
[00:18:43.120 --> 00:18:44.120]  大家有沒有想過
[00:18:44.120 --> 00:18:45.120]  祈禱
[00:18:45.120 --> 00:18:48.120]  原來會面對
[00:18:48.120 --> 00:18:50.120]  將來下一刻我們不知道
[00:18:50.120 --> 00:18:54.120]  可能有試探、引誘、有痛苦
[00:18:54.120 --> 00:18:55.120]  會臨到你
[00:18:55.120 --> 00:18:57.120]  大家有沒有想過
[00:18:57.120 --> 00:18:59.120]  可能經濟的壓力
