
[00:00:00.000 --> 00:00:03.200]  今天講完就是我們的傳道人
[00:04:25.200 --> 00:04:29.200]  直塘街上都沒有那麼多人
[00:04:29.200 --> 00:04:32.200]  現在就發覺人頭湧湧
[00:04:32.200 --> 00:04:36.200]  都有很多新的居民搬進去
[00:04:36.200 --> 00:04:38.200]  未來洪水橋的發展
[00:04:38.200 --> 00:04:41.200]  都是相當之大和快速的
[00:04:41.200 --> 00:04:43.200]  所以我們感謝神
[00:04:43.200 --> 00:04:46.200]  讓我們母堂在三十週年堂慶
[00:04:46.200 --> 00:04:50.200]  我們想想要怎樣去感恩呢
[00:04:50.200 --> 00:04:55.200]  有意象給我們就要去直塘
[00:04:55.200 --> 00:04:59.200]  所以我們有第二間分堂
[00:04:59.200 --> 00:05:01.200]  生了第二個兒子
[00:05:01.200 --> 00:05:04.200]  這個兒子就去到洪水橋
[00:05:04.200 --> 00:05:07.200]  默默耕耘為主作功
[00:05:07.200 --> 00:05:11.200]  我作為牧師就更加可以
[00:05:11.200 --> 00:05:17.200]  和居民和初信者有更多交心的機會
[00:05:17.200 --> 00:05:19.200]  更加知道他們的實況
[00:05:19.200 --> 00:05:23.200]  所以洪水橋區的人
[00:05:23.200 --> 00:05:26.200]  無論是居民還是信主的人
[00:05:26.200 --> 00:05:30.200]  其實他們有些都是一個很爛的生命
[00:05:30.200 --> 00:05:32.200]  為什麼說爛的生命呢
[00:05:32.200 --> 00:05:37.200]  因為他們在很多過往的經歷
[00:05:37.200 --> 00:05:43.200]  可能很多破碎的生命破碎的家庭
[00:05:43.200 --> 00:05:48.200]  也有些病患或者有些情緒問題
[00:05:48.200 --> 00:05:50.200]  甚至有些被鬼故都有
[00:05:50.200 --> 00:05:53.200]  因為那裡都是魔鬼掌握之地
[00:05:53.200 --> 00:05:58.200]  很多邪靈很多異端和邪教
[00:05:58.200 --> 00:06:03.200]  都會在那裡佔據地盤
[00:06:03.200 --> 00:06:06.200]  所以我們洪恩堂很感恩
[00:06:06.200 --> 00:06:10.200]  在那裡能夠為主發光為炎
[00:06:10.200 --> 00:06:13.200]  能夠去搶救很多靈魂
[00:06:13.200 --> 00:06:16.200]  救回很多爛的生命爛的家庭
[00:06:16.200 --> 00:06:20.200]  我相信神使用我們成為社區的燈台
[00:06:20.200 --> 00:06:26.200]  可以將那個社區改變
[00:06:26.200 --> 00:06:31.200]  讓這個社區都成為一個神所賜福的地區
[00:06:31.200 --> 00:06:35.200]  所以都盼望弟兄姊妹為我們祈禱
[00:06:35.200 --> 00:06:39.200]  希望我們這個社區的燈台
[00:06:39.200 --> 00:06:41.200]  越照越明越照越亮
[00:06:41.200 --> 00:06:44.200]  叫神的榮耀大大彰顯
[00:06:44.200 --> 00:06:50.200]  因為我們被猜出去就要前線打仗
[00:06:50.200 --> 00:06:51.200]  屬靈爭戰的了
[00:06:51.200 --> 00:06:53.200]  不跟你說玩的了
[00:06:53.200 --> 00:06:57.200]  稍一不慎就很危險的
[00:06:57.200 --> 00:07:00.200]  所以我們都要全副武裝
[00:07:00.200 --> 00:07:06.200]  早期我們感恩有六十位的直堂勇士
[00:07:06.200 --> 00:07:09.200]  被猜出去開荒直堂
[00:07:09.200 --> 00:07:11.200]  現在六年過去
[00:07:11.200 --> 00:07:14.200]  有些已經回歸武堂
[00:07:14.200 --> 00:07:19.200]  有些仍然死守堅持繼續作戰
[00:07:19.200 --> 00:07:21.200]  他們都殘殘地的了
[00:07:21.200 --> 00:07:25.200]  需要加油需要打氣的了
[00:07:25.200 --> 00:07:28.200]  幸好還有一些新晉的勇士
[00:07:28.200 --> 00:07:33.200]  我們產生了第一代第二代的新晉勇士
[00:07:33.200 --> 00:07:37.200]  繼續去接續下去為主作供
[00:07:37.200 --> 00:07:39.200]  所以求主帶領我們
[00:07:39.200 --> 00:07:43.200]  讓我們能夠茁壯成長
[00:07:43.200 --> 00:07:47.200]  產生再有兩三代的人才
[00:07:47.200 --> 00:07:50.200]  可以為神作美好的事供
[00:07:50.200 --> 00:07:54.200]  說完這個實跡
[00:07:54.200 --> 00:07:59.200]  現在進入聖地三寶
[00:07:59.200 --> 00:08:02.200]  大家走過的小攤檔
[00:08:02.200 --> 00:08:04.200]  有些煎釀三寶
[00:08:04.200 --> 00:08:08.200]  知不知道煎釀三寶是哪三樣呢
[00:08:08.200 --> 00:08:09.200]  我都搔了頭
[00:08:09.200 --> 00:08:14.200]  究竟是哪三樣才是正正宗宗的煎釀三寶呢
[00:08:14.200 --> 00:08:17.200]  問不同的人都有不同答案的
[00:08:17.200 --> 00:08:21.200]  牧師的煎釀三寶就是炸豆腐
[00:08:21.200 --> 00:08:24.200]  炸魚蛋
[00:08:24.200 --> 00:08:28.200]  還有青椒
[00:08:28.200 --> 00:08:31.200]  你的煎釀三寶是不是這樣呢
[00:08:31.200 --> 00:08:35.200]  我想大家都有不同的喜愛
[00:08:35.200 --> 00:08:36.200]  不要緊啦
[00:08:36.200 --> 00:08:38.200]  總之五元三件
[00:08:38.200 --> 00:08:40.200]  就選購三件就行了
[00:08:40.200 --> 00:08:43.200]  所以煎釀三寶就是說
[00:08:43.200 --> 00:08:47.200]  有三樣你覺得很寶貴的
[00:08:47.200 --> 00:08:49.200]  是不少得的
[00:08:49.200 --> 00:08:52.200]  你就煎釀三寶
[00:08:52.200 --> 00:08:54.200]  原來去到聖地
[00:08:54.200 --> 00:08:56.200]  都有聖地三寶
[00:08:56.200 --> 00:09:00.200]  所以去到以色列朝聖
[00:09:00.200 --> 00:09:08.200]  那些朝聖者都會選他們喜愛的三個景點
[00:09:08.200 --> 00:09:14.200]  成為了他們喜愛的一個景點
[00:09:14.200 --> 00:09:18.200]  所以這個聖地的三寶
[00:09:18.200 --> 00:09:24.200]  李牧師就選了耶穌的一生
[00:09:24.200 --> 00:09:30.200]  所以我見到我們今週不同的堂的講道
[00:09:30.200 --> 00:09:33.200]  都是神的配合
[00:09:33.200 --> 00:09:36.200]  都是環繞主耶穌基督的
[00:09:36.200 --> 00:09:40.200]  所以主耶穌基督的生平
[00:09:40.200 --> 00:09:42.200]  無論他出世成長
[00:09:42.200 --> 00:09:45.200]  埋葬復活的地方
[00:09:45.200 --> 00:09:47.200]  對於我們這些基督徒來說
[00:09:47.200 --> 00:09:50.200]  都是非常重要的
[00:09:50.200 --> 00:09:54.200]  所以我就選了主丹堂
[00:09:54.200 --> 00:09:58.200]  在伯利恆的一寶
[00:09:58.200 --> 00:10:04.200]  選了拿撒勒城裏面的布喜堂二寶
[00:10:04.200 --> 00:10:13.200]  選了耶路撒冷舊城裏面的聖母堂三寶
[00:10:13.200 --> 00:10:17.200]  三寶的重要性如何排列呢?
[00:10:17.200 --> 00:10:19.200]  就見仁見智了
[00:10:19.200 --> 00:10:23.200]  所以有些網上的資料告訴我們
[00:10:23.200 --> 00:10:25.200]  現在基督徒心目中
[00:10:25.200 --> 00:10:29.200]  全世界最神聖的地方在哪裏呢?
[00:10:29.200 --> 00:10:31.200]  很多人都選聖母堂
[00:10:31.200 --> 00:10:35.200]  因為是耶穌的空墳墓的所在地
[00:10:35.200 --> 00:10:38.200]  但是李牧師去了那麼多次
[00:10:38.200 --> 00:10:40.200]  我都去了四次聖地
[00:10:40.200 --> 00:10:43.200]  由九四年開始去
[00:10:43.200 --> 00:10:46.200]  所以中環二十四年
[00:10:46.200 --> 00:10:49.200]  看著聖地的變化
[00:10:49.200 --> 00:10:57.200]  我就選了拿撒勒三寶裏面
[00:10:57.200 --> 00:11:00.200]  我認為是最重要最神聖的
[00:11:00.200 --> 00:11:02.200]  我們一定要去
[00:11:02.200 --> 00:11:04.200]  為甚麼呢?
[00:11:04.200 --> 00:11:08.200]  因為拿撒勒是耶穌成長的地方
[00:11:08.200 --> 00:11:11.200]  如果說他三十三年的傳道
[00:11:11.200 --> 00:11:15.200]  他留得最長時間的地方
[00:11:15.200 --> 00:11:18.200]  就是拿撒勒
[00:11:18.200 --> 00:11:20.200]  所以如果按照聖經記載
[00:11:20.200 --> 00:11:23.200]  因為約瑟要逃難
[00:11:23.200 --> 00:11:25.200]  輾轉去到埃及
[00:11:25.200 --> 00:11:29.200]  避過了大希律的追殺
[00:11:29.200 --> 00:11:31.200]  然後大希律就死了
[00:11:31.200 --> 00:11:34.200]  天使就報信說他可以回去了
[00:11:34.200 --> 00:11:38.200]  他就回到他的故鄉地拿撒勒
[00:11:38.200 --> 00:11:42.200]  我相信當時主耶穌可能還是嬰兒
[00:11:42.200 --> 00:11:44.200]  可能還是兩歲左右
[00:11:44.200 --> 00:11:48.200]  兩歲到三十歲出道來到傳道
[00:11:48.200 --> 00:11:52.200]  整整都二十八年的時間
[00:11:52.200 --> 00:11:55.200]  就是在拿撒勒裏面
[00:11:55.200 --> 00:11:59.200]  所以如果你說要沾一下靈氣
[00:11:59.200 --> 00:12:01.200]  就不是聖母堂了
[00:12:01.200 --> 00:12:03.200]  也不是子彈堂了
[00:12:03.200 --> 00:12:06.200]  應該是拿撒勒這個地方
[00:12:06.200 --> 00:12:12.200]  所以今天我不能夠將聖地三寶
[00:12:12.200 --> 00:12:15.200]  很詳盡地跟大家講解
[00:12:15.200 --> 00:12:17.200]  因為再深入研究
[00:12:17.200 --> 00:12:19.200]  還有很多很珍貴的資料
[00:12:19.200 --> 00:12:23.200]  我們唯有留待將來有機會
[00:12:23.200 --> 00:12:26.200]  今次也有一位團友很好
[00:12:26.200 --> 00:12:29.200]  做我們的隨團攝影師
[00:12:29.200 --> 00:12:35.200]  他真的一拍就拍了二千三百張照片
[00:12:35.200 --> 00:12:39.200]  WhatsApp到我們的組群都爆機了
[00:12:39.200 --> 00:12:43.200]  所以我都還沒有空看完這麼多照片
[00:12:43.200 --> 00:12:47.200]  所以就很難去介紹給大家
[00:12:47.200 --> 00:12:52.200]  我只能夠很簡單地將聖地三寶
[00:12:52.200 --> 00:12:57.200]  一些重點和意義跟大家分享一下
[00:12:57.200 --> 00:13:01.200]  並且就著聖地三寶
[00:13:01.200 --> 00:13:06.200]  都是環繞著耶穌基督的出生成長
[00:13:06.200 --> 00:13:09.200]  和埋葬復活的過程
[00:13:09.200 --> 00:13:13.200]  我們都會再細心地看看
[00:13:13.200 --> 00:13:17.200]  基督的人性對我們帶來有什麼意義呢
[00:13:17.200 --> 00:13:21.200]  所以首先就講這個主誕堂
[00:13:21.200 --> 00:13:23.200]  主誕堂是在哪裏的
[00:13:23.200 --> 00:13:26.200]  剛才大家都讀經讀過
[00:13:26.200 --> 00:13:32.200]  耶穌基督降生在伯利恆城
[00:13:32.200 --> 00:13:35.200]  為何要降生在伯利恆城呢
[00:13:35.200 --> 00:13:40.200]  原因就是因為他是大衛的子孫
[00:13:40.200 --> 00:13:45.200]  他是繼承了猶大支派的血統
[00:13:45.200 --> 00:13:49.200]  一直由大衛的子孫
[00:13:49.200 --> 00:13:53.200]  才符合了尼塞亞的身份
[00:13:53.200 --> 00:13:58.200]  所以本來約瑟娶了瑪麗亞
[00:13:58.200 --> 00:14:06.200]  懷了孕在拿撒勒小村落成長
[00:14:06.200 --> 00:14:08.200]  但是因為要報名上策
[00:14:08.200 --> 00:14:11.200]  那時的羅馬皇帝要查戶口
[00:14:11.200 --> 00:14:14.200]  為了徵收稅收
[00:14:14.200 --> 00:14:16.200]  立了一條命令
[00:14:16.200 --> 00:14:21.200]  要返回你的家鄉報名上策
[00:14:21.200 --> 00:14:24.200]  所以大衛的瑪麗亞
[00:14:24.200 --> 00:14:28.200]  約瑟都要帶著她回到家鄉
[00:14:28.200 --> 00:14:30.200]  就是伯利恆這個地方
[00:14:30.200 --> 00:14:34.200]  伯利恆這個名字的意思
[00:14:34.200 --> 00:14:41.200]  就是麵包的糧倉的意思
[00:14:41.200 --> 00:14:43.200]  發不發呀
[00:14:43.200 --> 00:14:45.200]  如果你住那個地方
[00:14:45.200 --> 00:14:48.200]  叫做麵包糧倉
[00:14:48.200 --> 00:14:51.200]  那就是一世無憂
[00:14:51.200 --> 00:14:53.200]  肯定有很多東西吃
[00:14:53.200 --> 00:14:54.200]  不會肚餓
[00:14:54.200 --> 00:14:58.200]  很肥沃很富饒的地方
[00:14:58.200 --> 00:15:02.200]  舊約裏面的伯利恆還有另一個名字
[00:15:02.200 --> 00:15:04.200]  叫做爾法他
[00:15:04.200 --> 00:15:07.200]  爾法他還補多一筆
[00:15:07.200 --> 00:15:10.200]  意思就是富饒之地
[00:15:10.200 --> 00:15:13.200]  你想想一個伯利恆
[00:15:13.200 --> 00:15:16.200]  原來他的名字就是告訴我們
[00:15:16.200 --> 00:15:18.200]  是有得吃的
[00:15:18.200 --> 00:15:22.200]  即是說是一個很有食糧的
[00:15:22.200 --> 00:15:26.200]  很有富庶的一個地方
[00:15:26.200 --> 00:15:29.200]  但是原來伯利恆
[00:15:29.200 --> 00:15:33.200]  在耶路撒冷的旁邊
[00:15:33.200 --> 00:15:35.200]  如果我講完道
[00:15:35.200 --> 00:15:38.200]  返回去紅恩堂
[00:15:38.200 --> 00:15:40.200]  都是十多公里
[00:15:40.200 --> 00:15:43.200]  伯利恆就在耶路撒冷南邊
[00:15:43.200 --> 00:15:45.200]  大概都是十多公里
[00:15:45.200 --> 00:15:48.200]  所以一聲就去到
[00:15:48.200 --> 00:15:50.200]  所以伯利恆
[00:15:50.200 --> 00:15:53.200]  根本就是一個很小的城市
[00:15:53.200 --> 00:15:57.200]  在耶穌的時代可能只有幾百個居民
[00:15:57.200 --> 00:15:59.200]  但是一個小的地方
[00:15:59.200 --> 00:16:03.200]  不代表它是沒有用處
[00:16:03.200 --> 00:16:07.200]  原來就是一個小小的村落
[00:16:07.200 --> 00:16:13.200]  爆出了一個震驚天下的
[00:16:13.200 --> 00:16:16.200]  這位彌賽亞主耶穌基督
[00:16:16.200 --> 00:16:19.200]  並且在之前
[00:16:19.200 --> 00:16:22.200]  有這位大衛王就在那裏出世
[00:16:22.200 --> 00:16:25.200]  所以英雄莫問出處
[00:16:25.200 --> 00:16:30.200]  我們的主其實是可以選擇一個
[00:16:30.200 --> 00:16:36.200]  更加出名更加被人羨慕的地方來出世
[00:16:36.200 --> 00:16:38.200]  其實是選擇過一點點
[00:16:38.200 --> 00:16:42.200]  十公里有多遠
[00:16:42.200 --> 00:16:45.200]  選擇過一點點去耶路撒冷出世就不同了
[00:16:45.200 --> 00:16:48.200]  即是說你身價十倍
[00:16:48.200 --> 00:16:51.200]  但是我們的主不是這樣的
[00:16:51.200 --> 00:16:52.200]  任由他選擇
[00:16:52.200 --> 00:16:54.200]  他都選擇一個最破落
[00:16:54.200 --> 00:16:58.200]  最小人的地方來出生
[00:16:58.200 --> 00:17:02.200]  讓我們去思想一下
[00:17:02.200 --> 00:17:05.200]  神的愛真的非常偉大
[00:17:05.200 --> 00:17:07.200]  他不是要做王
[00:17:07.200 --> 00:17:10.200]  不是要做一個很顯赫的人物
[00:17:10.200 --> 00:17:13.200]  他是卑微地降生
[00:17:13.200 --> 00:17:17.200]  在伯利恆這個小鄉裏面
[00:17:17.200 --> 00:17:23.200]  其實伯利恆雖然有些大屋大戶
[00:17:23.200 --> 00:17:26.200]  但是他不單止選擇一個窮鄉僻壤
[00:17:26.200 --> 00:17:31.200]  窮鄉僻壤到不得了的一個馬圖裏面
[00:17:31.200 --> 00:17:32.200]  各位弟兄姊妹
[00:17:32.200 --> 00:17:35.200]  你買屋的時候
[00:17:35.200 --> 00:17:37.200]  有沒有想過有東西送的
[00:17:37.200 --> 00:17:40.200]  如果買屋有東西送都不錯
[00:17:40.200 --> 00:17:42.200]  伯利恆買屋有東西送的
[00:17:42.200 --> 00:17:43.200]  你知不知道
[00:17:43.200 --> 00:17:48.200]  伯利恆有很多地洞
[00:17:48.200 --> 00:17:50.200]  買屋有地洞送
[00:17:50.200 --> 00:17:52.200]  有地窖送
[00:17:52.200 --> 00:17:54.200]  正不正
[00:17:54.200 --> 00:17:55.200]  真的
[00:17:55.200 --> 00:17:58.200]  原來在以色列地方
[00:17:58.200 --> 00:18:00.200]  在岩石
[00:18:00.200 --> 00:18:03.200]  經過多年的沖刷
[00:18:03.200 --> 00:18:07.200]  有很多地下山洞
[00:18:07.200 --> 00:18:10.200]  居民就用這些山洞來做甚麼
[00:18:10.200 --> 00:18:11.200]  在天氣不好的時候
[00:18:11.200 --> 00:18:18.200]  就讓羊群牛進去躲藏
[00:18:18.200 --> 00:18:20.200]  過夜
[00:18:20.200 --> 00:18:22.200]  由於沒有客店
[00:18:22.200 --> 00:18:24.200]  沒有地方住
[00:18:24.200 --> 00:18:27.200]  藥室唯有帶著馬利亞
[00:18:27.200 --> 00:18:32.200]  被迫在很多牛糞羊糞
[00:18:32.200 --> 00:18:35.200]  一層味道的馬槽裏面
[00:18:35.200 --> 00:18:37.200]  這些山洞裏面
[00:18:37.200 --> 00:18:40.200]  生出主耶穌
[00:18:40.200 --> 00:18:43.200]  我們這次去都沒有機會進入山洞
[00:18:43.200 --> 00:18:46.200]  之前去連山洞都進去
[00:18:46.200 --> 00:18:49.200]  這次不知是維修封了還是甚麼
[00:18:49.200 --> 00:18:52.200]  所以去聖地不是你想看就能看
[00:18:52.200 --> 00:18:53.200]  有些地方都要看看
[00:18:53.200 --> 00:18:56.200]  天時地利人和的配合才能看
[00:18:56.200 --> 00:18:58.200]  在山洞裏面
[00:18:58.200 --> 00:19:02.200]  就是這樣生出這位救主耶穌基督
[00:19:02.200 --> 00:19:07.200]  並且原來根據考古學的資料告訴我們
[00:19:07.200 --> 00:19:09.200]  那些馬槽
[00:19:09.200 --> 00:19:17.200]  放草給羊和牛來吃
[00:19:17.200 --> 00:19:22.200]  那些馬槽原來都是用石造出來的
[00:19:22.200 --> 00:19:26.200]  硬硬的那些馬槽
[00:19:26.200 --> 00:19:30.200]  那個馬槽就成為主耶穌的嬰兒床
[00:19:30.200 --> 00:19:34.200]  如果你有個孫子孫女
[00:19:34.200 --> 00:19:36.200]  出生了
[00:19:36.200 --> 00:19:39.200]  你會不會放在一個這麼硬硬的
[00:19:39.200 --> 00:19:42.200]  凹凸凸的又粗糙又有味道的
[00:19:42.200 --> 00:19:44.200]  這樣來做嬰兒床
[00:19:44.200 --> 00:19:46.200]  你想想主耶穌真是
[00:19:46.200 --> 00:19:49.200]  真是選到無可再選
[00:19:49.200 --> 00:19:53.200]  那種低下低落到一個地步
[00:19:53.200 --> 00:19:59.200]  是一個最貧窮最低下的一個方式來出生
[00:19:59.200 --> 00:20:01.200]  所以去完聖地
[00:20:01.200 --> 00:20:06.200]  通常都有一些聖地的後遺症
[00:20:06.200 --> 00:20:10.200]  當你親身耳濡目染看到這些景象
[00:20:10.200 --> 00:20:14.200]  再想想聖經所記載的
[00:20:14.200 --> 00:20:20.200]  你就不能夠不由衷地去感謝這位神
[00:20:20.200 --> 00:20:23.200]  祂實在奇妙實在偉大
[00:20:23.200 --> 00:20:25.200]  實在愛我們人類
[00:20:25.200 --> 00:20:28.200]  竟然是於尊降貴來到世間
[00:20:28.200 --> 00:20:33.200]  而揀選一個不被人所重視的伯利恆
[00:20:33.200 --> 00:20:37.200]  並且是在一個馬槽裏面出生
[00:20:37.200 --> 00:20:40.200]  讓我們更加知道
[00:20:40.200 --> 00:20:42.200]  原來神愛偉大
[00:20:42.200 --> 00:20:46.200]  更加要去紀念主耶穌基督的愛
[00:20:46.200 --> 00:20:52.200]  現在的伯利恆城都很慘
[00:20:52.200 --> 00:20:54.200]  是一個大型監獄
[00:20:54.200 --> 00:21:00.200]  因為四面四處都被高的石牆圍住
[00:21:00.200 --> 00:21:06.200]  因為以色列以土地換和平
[00:21:06.200 --> 00:21:12.200]  容許了巴勒斯坦人有一個自治區
[00:21:12.200 --> 00:21:16.200]  讓伯利恆城成為自治區
[00:21:16.200 --> 00:21:18.200]  所以現在在伯利恆裏面
[00:21:18.200 --> 00:21:23.200]  大概有三萬個巴勒斯坦人
[00:21:23.200 --> 00:21:30.200]  那些巴勒斯坦人大概有六成多是穆斯林
[00:21:30.200 --> 00:21:35.200]  原來想不到也有三成多是基督徒
[00:21:35.200 --> 00:21:39.200]  不過那些基督徒不是我們這些根正教那些
[00:21:39.200 --> 00:21:42.200]  他們那些基督徒所謂天主教
[00:21:42.200 --> 00:21:46.200]  東正教那些佔大多數
[00:21:46.200 --> 00:21:48.200]  但是都是基督徒
[00:21:48.200 --> 00:21:51.200]  所以有時我們都要思想一個問題
[00:21:51.200 --> 00:21:55.200]  我們經常都去同情那些以色列人猶太人
[00:21:55.200 --> 00:21:59.200]  因為是神的選民
[00:21:59.200 --> 00:22:06.200]  那些在巴勒斯坦自治區裏面的巴勒斯坦人
[00:22:06.200 --> 00:22:11.200]  原來都三十多%是基督徒
[00:22:11.200 --> 00:22:16.200]  如果說計算盤誰比較近誰比較親
[00:22:16.200 --> 00:22:19.200]  可能那些東正教徒天主教徒
[00:22:19.200 --> 00:22:22.200]  甚至有少部分的根正教徒
[00:22:22.200 --> 00:22:26.200]  和我們的信仰關係更親密
[00:22:26.200 --> 00:22:30.200]  不過現在自治區裏面的人
[00:22:30.200 --> 00:22:34.200]  和外面的猶太人就真是勢成水火
[00:22:34.200 --> 00:22:37.200]  我們那個導遊介紹
[00:22:37.200 --> 00:22:42.200]  城牆外面那些是Alien
[00:22:42.200 --> 00:22:46.200]  我心想那些巴勒斯坦人
[00:22:46.200 --> 00:22:49.200]  他不介紹那些是猶太人
[00:22:49.200 --> 00:22:50.200]  以色列人
[00:22:50.200 --> 00:22:53.200]  他不介紹那些是外邦人
[00:22:53.200 --> 00:22:54.200]  外人
[00:22:54.200 --> 00:22:56.200]  他介紹是Alien
[00:22:56.200 --> 00:22:59.200]  我不知道大家當中的英文
[00:22:59.200 --> 00:23:01.200]  怎樣去解釋這個Alien
[00:23:01.200 --> 00:23:04.200]  這個Alien有時都幾難解釋
[00:23:04.200 --> 00:23:09.200]  因為有套電影就是講那些外星人是Alien
